"","date","SEAS"
"117","2013-10-03",29.65
"118","2013-10-04",29.299999
"119","2013-10-07",29.129999
"120","2013-10-08",28.190001
"121","2013-10-09",27.66
"122","2013-10-10",28.049999
"123","2013-10-11",28.620001
"124","2013-10-14",28.74
"125","2013-10-15",28.559999
"126","2013-10-16",29.209999
"127","2013-10-17",29.57
"128","2013-10-18",29.98
"129","2013-10-21",29.76
"130","2013-10-22",29.43
"131","2013-10-23",28.709999
"132","2013-10-24",29.76
"133","2013-10-25",29.99
"134","2013-10-28",30.33
"135","2013-10-29",30.030001
"136","2013-10-30",29.85
"137","2013-10-31",30.030001
"138","2013-11-01",29.73
"139","2013-11-04",29.67
"140","2013-11-05",29.33
"141","2013-11-06",30.48
"142","2013-11-07",30.870001
"143","2013-11-08",30.67
"144","2013-11-11",31.200001
"145","2013-11-12",31.92
"146","2013-11-13",32.82
"147","2013-11-14",30.68
"148","2013-11-15",31.5
"149","2013-11-18",32.049999
"150","2013-11-19",31.809999
"151","2013-11-20",31.190001
"152","2013-11-21",30.59
"153","2013-11-22",30.52
"154","2013-11-25",29.860001
"155","2013-11-26",29.6
"156","2013-11-27",29.65
"157","2013-11-29",29.82
"158","2013-12-02",30.01
"159","2013-12-03",29.65
"160","2013-12-04",29.549999
"161","2013-12-05",29.68
"162","2013-12-06",29.66
"163","2013-12-09",29.85
"164","2013-12-10",29.629999
"165","2013-12-11",30.08
"166","2013-12-12",29.41
"167","2013-12-13",29.309999
"168","2013-12-16",29.49
"169","2013-12-17",29.33
"170","2013-12-18",29.719999
"171","2013-12-19",29.27
"172","2013-12-20",29.34
"173","2013-12-23",28.790001
"174","2013-12-24",29.07
"175","2013-12-26",28.540001
"176","2013-12-27",28.629999
"177","2013-12-30",28.120001
"178","2013-12-31",28.77
"179","2014-01-02",29.02
"180","2014-01-03",28.9
"181","2014-01-06",28.209999
"182","2014-01-07",28.110001
"183","2014-01-08",27.790001
"184","2014-01-09",27.969999
"185","2014-01-10",29.450001
"186","2014-01-13",30.1
"187","2014-01-14",30.780001
"188","2014-01-15",30.99
"189","2014-01-16",33.59
"190","2014-01-17",33.25
"191","2014-01-21",32.990002
"192","2014-01-22",32.939999
"193","2014-01-23",33.439999
"194","2014-01-24",33.18
"195","2014-01-27",33.150002
"196","2014-01-28",33.23
"197","2014-01-29",32.619999
"198","2014-01-30",32.049999
"199","2014-01-31",32.419998
"200","2014-02-03",31.1
"201","2014-02-04",31.51
"202","2014-02-05",31.219999
"203","2014-02-06",31.9
"204","2014-02-07",32.599998
"205","2014-02-10",32.52
"206","2014-02-11",32.540001
"207","2014-02-12",32.52
"208","2014-02-13",32.810001
"209","2014-02-14",33.25
"210","2014-02-18",33.400002
"211","2014-02-19",33.740002
"212","2014-02-20",33.759998
"213","2014-02-21",33.5
"214","2014-02-24",34
"215","2014-02-25",34.560001
"216","2014-02-26",34.290001
"217","2014-02-27",34.25
"218","2014-02-28",34.139999
"219","2014-03-03",33.77
"220","2014-03-04",34.400002
"221","2014-03-05",34.919998
"222","2014-03-06",35.110001
"223","2014-03-07",33.119999
"224","2014-03-10",33.869999
"225","2014-03-11",33.599998
"226","2014-03-12",32.369999
"227","2014-03-13",31.51
"228","2014-03-14",32.560001
"229","2014-03-17",31.68
"230","2014-03-18",31.969999
"231","2014-03-19",32.299999
"232","2014-03-20",32.799999
"233","2014-03-21",33.169998
"234","2014-03-24",31.98
"235","2014-03-25",31.870001
"236","2014-03-26",31.059999
"237","2014-03-27",30.360001
"238","2014-03-28",30.139999
"239","2014-03-31",30.23
"240","2014-04-01",30.01
"241","2014-04-02",30.440001
"242","2014-04-03",30.01
"243","2014-04-04",29.969999
"244","2014-04-07",29.33
"245","2014-04-08",30.9
"246","2014-04-09",31.75
"247","2014-04-10",30.459999
"248","2014-04-11",29.99
"249","2014-04-14",29.68
"250","2014-04-15",29.809999
"251","2014-04-16",29.73
"252","2014-04-17",30.01
"253","2014-04-21",29.68
"254","2014-04-22",30.17
"255","2014-04-23",30.24
"256","2014-04-24",30.370001
"257","2014-04-25",29.700001
"258","2014-04-28",29.9
"259","2014-04-29",30.09
"260","2014-04-30",30.059999
"261","2014-05-01",30.709999
"262","2014-05-02",31.030001
"263","2014-05-05",30.360001
"264","2014-05-06",30.5
"265","2014-05-07",30.57
"266","2014-05-08",30.5
"267","2014-05-09",29.940001
"268","2014-05-12",30.57
"269","2014-05-13",29.91
"270","2014-05-14",29.34
"271","2014-05-15",29.68
"272","2014-05-16",30.049999
"273","2014-05-19",30.959999
"274","2014-05-20",30.639999
"275","2014-05-21",30.889999
"276","2014-05-22",31.040001
"277","2014-05-23",31.18
"278","2014-05-27",31.15
"279","2014-05-28",31.25
"280","2014-05-29",30.76
"281","2014-05-30",30.52
"282","2014-06-02",30.450001
"283","2014-06-03",30.4
"284","2014-06-04",30.360001
"285","2014-06-05",30.59
"286","2014-06-06",30.84
"287","2014-06-09",31.1
"288","2014-06-10",31.18
"289","2014-06-11",31.059999
"290","2014-06-12",30.5
"291","2014-06-13",30.16
"292","2014-06-16",29.809999
"293","2014-06-17",29.74
"294","2014-06-18",29.98
"295","2014-06-19",30.139999
"296","2014-06-20",30.32
"297","2014-06-23",29.6
"298","2014-06-24",28.870001
"299","2014-06-25",28.309999
"300","2014-06-26",28.379999
"301","2014-06-27",28
"302","2014-06-30",28.33
"303","2014-07-01",28.1
"304","2014-07-02",28.85
"305","2014-07-03",29.139999
"306","2014-07-07",29.59
"307","2014-07-08",29
"308","2014-07-09",28.66
"309","2014-07-10",28.68
"310","2014-07-11",28.58
"311","2014-07-14",28.379999
"312","2014-07-15",28.370001
"313","2014-07-16",28.15
"314","2014-07-17",27.969999
"315","2014-07-18",28.549999
"316","2014-07-21",28.01
"317","2014-07-22",27.93
"318","2014-07-23",28.02
"319","2014-07-24",28.02
"320","2014-07-25",28.299999
"321","2014-07-28",28.18
"322","2014-07-29",28.209999
"323","2014-07-30",28.280001
"324","2014-07-31",27.85
"325","2014-08-01",27.75
"326","2014-08-04",28.27
"327","2014-08-05",27.91
"328","2014-08-06",27.43
"329","2014-08-07",26.83
"330","2014-08-08",27.17
"331","2014-08-11",28.059999
"332","2014-08-12",28.15
"333","2014-08-13",18.9
"334","2014-08-14",18
"335","2014-08-15",18.66
"336","2014-08-18",18.9
"337","2014-08-19",18.709999
"338","2014-08-20",18.940001
"339","2014-08-21",19.01
"340","2014-08-22",20.27
"341","2014-08-25",20.139999
"342","2014-08-26",20.469999
"343","2014-08-27",20.85
"344","2014-08-28",20.559999
"345","2014-08-29",20.790001
"346","2014-09-02",20.51
"347","2014-09-03",20.209999
"348","2014-09-04",20.26
"349","2014-09-05",20.48
"350","2014-09-08",20.540001
"351","2014-09-09",20.440001
"352","2014-09-10",20.690001
"353","2014-09-11",20.9
"354","2014-09-12",20.700001
"355","2014-09-15",20.5
"356","2014-09-16",20.530001
"357","2014-09-17",20.51
"358","2014-09-18",20.540001
"359","2014-09-19",20.57
"360","2014-09-22",20.32
"361","2014-09-23",20.040001
"362","2014-09-24",20.370001
"363","2014-09-25",19.719999
"364","2014-09-26",19.98
"365","2014-09-29",19.559999
"366","2014-09-30",19.23
"367","2014-10-01",18.73
"368","2014-10-02",18.85
"369","2014-10-03",18.969999
"370","2014-10-06",19.059999
"371","2014-10-07",18.66
"372","2014-10-08",18.82
"373","2014-10-09",18.51
"374","2014-10-10",18.35
"375","2014-10-13",17.92
"376","2014-10-14",18.15
"377","2014-10-15",17.959999
"378","2014-10-16",17.75
"379","2014-10-17",17.709999
"380","2014-10-20",17.790001
"381","2014-10-21",18.059999
"382","2014-10-22",18.07
"383","2014-10-23",18.549999
"384","2014-10-24",18.6
"385","2014-10-27",18.5
"386","2014-10-28",19
"387","2014-10-29",19.200001
"388","2014-10-30",18.75
"389","2014-10-31",19.24
"390","2014-11-03",19.25
"391","2014-11-04",18.530001
"392","2014-11-05",18.700001
"393","2014-11-06",18.84
"394","2014-11-07",18.389999
"395","2014-11-10",18.450001
"396","2014-11-11",18.6
"397","2014-11-12",16.85
"398","2014-11-13",17.02
"399","2014-11-14",16.91
"400","2014-11-17",16.940001
"401","2014-11-18",17.059999
"402","2014-11-19",17.1
"403","2014-11-20",17.08
"404","2014-11-21",17.07
"405","2014-11-24",17.059999
"406","2014-11-25",16.879999
"407","2014-11-26",16.809999
"408","2014-11-28",16.690001
"409","2014-12-01",16.49
"410","2014-12-02",16.25
"411","2014-12-03",16.18
"412","2014-12-04",16.129999
"413","2014-12-05",16.309999
"414","2014-12-08",16.139999
"415","2014-12-09",16.09
"416","2014-12-10",15.64
"417","2014-12-11",16.09
"418","2014-12-12",15.77
"419","2014-12-15",15.55
"420","2014-12-16",15.43
"421","2014-12-17",16.219999
"422","2014-12-18",16.4
"423","2014-12-19",17.389999
"424","2014-12-22",17.35
"425","2014-12-23",17.58
"426","2014-12-24",17.4
"427","2014-12-26",17.530001
"428","2014-12-29",17.93
"429","2014-12-30",17.93
"430","2014-12-31",17.9
"431","2015-01-02",17.969999
"432","2015-01-05",17.450001
"433","2015-01-06",17.35
"434","2015-01-07",17.469999
"435","2015-01-08",17.360001
"436","2015-01-09",16.85
"437","2015-01-12",16.84
"438","2015-01-13",16.790001
"439","2015-01-14",16.780001
"440","2015-01-15",16.5
"441","2015-01-16",16.610001
"442","2015-01-20",16.450001
"443","2015-01-21",16.459999
"444","2015-01-22",16.93
"445","2015-01-23",16.68
"446","2015-01-26",17.4
"447","2015-01-27",17.709999
"448","2015-01-28",17.379999
"449","2015-01-29",17.639999
"450","2015-01-30",17.51
"451","2015-02-02",17.549999
"452","2015-02-03",17.84
"453","2015-02-04",17.76
"454","2015-02-05",18.02
"455","2015-02-06",17.98
"456","2015-02-09",17.99
"457","2015-02-10",18.379999
"458","2015-02-11",18.32
"459","2015-02-12",18.799999
"460","2015-02-13",18.83
"461","2015-02-17",18.98
"462","2015-02-18",19.08
"463","2015-02-19",19.82
"464","2015-02-20",19.959999
"465","2015-02-23",20.299999
"466","2015-02-24",20.77
"467","2015-02-25",20.35
"468","2015-02-26",19.17
"469","2015-02-27",18.74
"470","2015-03-02",18.450001
"471","2015-03-03",18.959999
"472","2015-03-04",19.049999
"473","2015-03-05",19.48
"474","2015-03-06",19.09
"475","2015-03-09",18.93
"476","2015-03-10",18.51
"477","2015-03-11",18.43
"478","2015-03-12",18.68
"479","2015-03-13",18.98
"480","2015-03-16",19.040001
"481","2015-03-17",19.16
"482","2015-03-18",19.219999
"483","2015-03-19",19.110001
"484","2015-03-20",20.1
"485","2015-03-23",20.209999
"486","2015-03-24",19.91
"487","2015-03-25",19.67
"488","2015-03-26",19.450001
"489","2015-03-27",19.51
"490","2015-03-30",19.389999
"491","2015-03-31",19.280001
"492","2015-04-01",19.51
"493","2015-04-02",19.66
"494","2015-04-06",20.059999
"495","2015-04-07",20.01
"496","2015-04-08",20.139999
"497","2015-04-09",19.99
"498","2015-04-10",20.27
"499","2015-04-13",20.67
"500","2015-04-14",20.530001
"501","2015-04-15",20.469999
"502","2015-04-16",20.43
"503","2015-04-17",20.290001
"504","2015-04-20",20.940001
"505","2015-04-21",20.860001
"506","2015-04-22",20.91
"507","2015-04-23",21.139999
"508","2015-04-24",21.49
"509","2015-04-27",21.440001
"510","2015-04-28",21.540001
"511","2015-04-29",21.25
"512","2015-04-30",21.200001
"513","2015-05-01",21.65
"514","2015-05-04",21.67
"515","2015-05-05",21.540001
"516","2015-05-06",21.540001
"517","2015-05-07",21.09
"518","2015-05-08",20.98
"519","2015-05-11",21.16
"520","2015-05-12",21.389999
"521","2015-05-13",21.469999
"522","2015-05-14",21.68
"523","2015-05-15",21.34
"524","2015-05-18",21.459999
"525","2015-05-19",21.48
"526","2015-05-20",21.440001
"527","2015-05-21",21.290001
"528","2015-05-22",21.700001
"529","2015-05-26",21.43
"530","2015-05-27",21.82
"531","2015-05-28",21.67
"532","2015-05-29",21.6
"533","2015-06-01",21.389999
"534","2015-06-02",21.309999
"535","2015-06-03",21.370001
"536","2015-06-04",21.129999
"537","2015-06-05",20.700001
"538","2015-06-08",20.43
"539","2015-06-09",20.610001
"540","2015-06-10",20.860001
"541","2015-06-11",20.65
"542","2015-06-12",20.6
"543","2015-06-15",20.49
"544","2015-06-16",20.290001
"545","2015-06-17",20.139999
"546","2015-06-18",19.93
"547","2015-06-19",19.549999
"548","2015-06-22",19.440001
"549","2015-06-23",19.530001
"550","2015-06-24",19.27
"551","2015-06-25",19.23
"552","2015-06-26",19.6
"553","2015-06-29",18.98
"554","2015-06-30",18.440001
"555","2015-07-01",18.65
"556","2015-07-02",18.27
"557","2015-07-06",17.9
"558","2015-07-07",18.09
"559","2015-07-08",18.110001
"560","2015-07-09",18.26
"561","2015-07-10",18.540001
"562","2015-07-13",18.51
"563","2015-07-14",18.610001
"564","2015-07-15",18.33
"565","2015-07-16",18.190001
"566","2015-07-17",18.200001
"567","2015-07-20",17.92
"568","2015-07-21",18.27
"569","2015-07-22",18.530001
"570","2015-07-23",18.23
"571","2015-07-24",18
"572","2015-07-27",17.620001
"573","2015-07-28",17.4
"574","2015-07-29",17.73
"575","2015-07-30",17.43
"576","2015-07-31",17.34
"577","2015-08-03",17.690001
"578","2015-08-04",17.68
"579","2015-08-05",17.4
"580","2015-08-06",18.139999
"581","2015-08-07",18.059999
"582","2015-08-10",18.709999
"583","2015-08-11",18.209999
"584","2015-08-12",18.77
"585","2015-08-13",18.52
"586","2015-08-14",18.49
"587","2015-08-17",18.77
"588","2015-08-18",18.950001
"589","2015-08-19",19.469999
"590","2015-08-20",18.77
"591","2015-08-21",18.450001
"592","2015-08-24",17.23
"593","2015-08-25",17.1
"594","2015-08-26",17.559999
"595","2015-08-27",17.790001
"596","2015-08-28",17.92
"597","2015-08-31",17.799999
"598","2015-09-01",17.23
"599","2015-09-02",17.280001
"600","2015-09-03",17.52
"601","2015-09-04",17.68
"602","2015-09-08",17.76
"603","2015-09-09",18.16
"604","2015-09-10",18.219999
"605","2015-09-11",18.16
"606","2015-09-14",18.219999
"607","2015-09-15",17.959999
"608","2015-09-16",18.110001
"609","2015-09-17",18.030001
"610","2015-09-18",17.67
"611","2015-09-21",17.700001
"612","2015-09-22",17.5
"613","2015-09-23",17.530001
"614","2015-09-24",18.07
"615","2015-09-25",18.059999
"616","2015-09-28",17.73
"617","2015-09-29",17.48
"618","2015-09-30",17.809999
"619","2015-10-01",17.9
"620","2015-10-02",18.6
"621","2015-10-05",18.799999
"622","2015-10-06",18.76
"623","2015-10-07",18.950001
"624","2015-10-08",19.120001
"625","2015-10-09",18.15
"626","2015-10-12",18.299999
"627","2015-10-13",18.690001
"628","2015-10-14",18.690001
"629","2015-10-15",18.77
"630","2015-10-16",18.719999
"631","2015-10-19",18.719999
"632","2015-10-20",18.879999
"633","2015-10-21",18.959999
"634","2015-10-22",19.360001
"635","2015-10-23",19.639999
"636","2015-10-26",19.879999
"637","2015-10-27",19.83
"638","2015-10-28",20.01
"639","2015-10-29",19.879999
"640","2015-10-30",19.93
"641","2015-11-02",20.18
"642","2015-11-03",19.790001
"643","2015-11-04",19.52
"644","2015-11-05",18.299999
"645","2015-11-06",18.139999
"646","2015-11-09",17.91
"647","2015-11-10",18.02
"648","2015-11-11",18.08
"649","2015-11-12",17.82
"650","2015-11-13",17.42
"651","2015-11-16",17.280001
"652","2015-11-17",16.959999
"653","2015-11-18",17.25
"654","2015-11-19",17.139999
"655","2015-11-20",17.33
"656","2015-11-23",17.43
"657","2015-11-24",17.66
"658","2015-11-25",17.700001
"659","2015-11-27",17.620001
"660","2015-11-30",17.51
"661","2015-12-01",17.84
"662","2015-12-02",17.690001
"663","2015-12-03",17.65
"664","2015-12-04",17.77
"665","2015-12-07",17.790001
"666","2015-12-08",17.68
"667","2015-12-09",17.85
"668","2015-12-10",17.91
"669","2015-12-11",17.77
"670","2015-12-14",18.08
"671","2015-12-15",18.52
"672","2015-12-16",18.940001
"673","2015-12-17",18.709999
"674","2015-12-18",18.68
"675","2015-12-21",18.870001
"676","2015-12-22",19.389999
"677","2015-12-23",19.799999
"678","2015-12-24",19.99
"679","2015-12-28",20.15
"680","2015-12-29",20.139999
"681","2015-12-30",19.870001
"682","2015-12-31",19.690001
"683","2016-01-04",19.389999
"684","2016-01-05",19.58
"685","2016-01-06",19.57
"686","2016-01-07",19.26
"687","2016-01-08",19.18
"688","2016-01-11",18.98
"689","2016-01-12",18.75
"690","2016-01-13",18.23
"691","2016-01-14",17.700001
"692","2016-01-15",17.5
"693","2016-01-19",17.969999
"694","2016-01-20",17.92
"695","2016-01-21",18.07
"696","2016-01-22",18.65
"697","2016-01-25",18.4
"698","2016-01-26",18.870001
"699","2016-01-27",19
"700","2016-01-28",19.09
"701","2016-01-29",19.059999
"702","2016-02-01",19.1
"703","2016-02-02",18.610001
"704","2016-02-03",18.77
"705","2016-02-04",18.49
"706","2016-02-05",18.299999
"707","2016-02-08",17.66
"708","2016-02-09",17.5
"709","2016-02-10",17.68
"710","2016-02-11",17.6
"711","2016-02-12",17.940001
"712","2016-02-16",18.360001
"713","2016-02-17",18.879999
"714","2016-02-18",18.879999
"715","2016-02-19",19.01
"716","2016-02-22",19.32
"717","2016-02-23",19.67
"718","2016-02-24",19.83
"719","2016-02-25",18.01
"720","2016-02-26",17.780001
"721","2016-02-29",18.09
"722","2016-03-01",18.17
"723","2016-03-02",17.969999
"724","2016-03-03",18.040001
"725","2016-03-04",18.48
"726","2016-03-07",18.32
"727","2016-03-08",17.76
"728","2016-03-09",17.57
"729","2016-03-10",17.379999
"730","2016-03-11",17.290001
"731","2016-03-14",17.4
"732","2016-03-15",17.049999
"733","2016-03-16",17.120001
"734","2016-03-17",18.719999
"735","2016-03-18",19.969999
"736","2016-03-21",20.129999
"737","2016-03-22",20.01
"738","2016-03-23",20.23
"739","2016-03-24",19.98
"740","2016-03-28",20.43
"741","2016-03-29",20.860001
"742","2016-03-30",21.450001
"743","2016-03-31",21.059999
"744","2016-04-01",20.9
"745","2016-04-04",20.870001
"746","2016-04-05",20.629999
"747","2016-04-06",21.040001
"748","2016-04-07",21.200001
"749","2016-04-08",21.26
"750","2016-04-11",21.26
"751","2016-04-12",21.34
"752","2016-04-13",21.65
"753","2016-04-14",21.42
"754","2016-04-15",20.75
"755","2016-04-18",20.85
"756","2016-04-19",20.299999
"757","2016-04-20",20.23
"758","2016-04-21",19.799999
"759","2016-04-22",19.889999
"760","2016-04-25",19.860001
"761","2016-04-26",20.15
"762","2016-04-27",20.33
"763","2016-04-28",19.99
"764","2016-04-29",19.93
"765","2016-05-02",19.719999
"766","2016-05-03",19.709999
"767","2016-05-04",19.469999
"768","2016-05-05",18.49
"769","2016-05-06",18.48
"770","2016-05-09",18.360001
"771","2016-05-10",18.43
"772","2016-05-11",17.870001
"773","2016-05-12",18.27
"774","2016-05-13",17.809999
"775","2016-05-16",17.799999
"776","2016-05-17",17.629999
"777","2016-05-18",17.540001
"778","2016-05-19",17.48
"779","2016-05-20",17.629999
"780","2016-05-23",17.6
"781","2016-05-24",17.67
"782","2016-05-25",17.469999
"783","2016-05-26",17.58
"784","2016-05-27",17.700001
"785","2016-05-31",17.459999
"786","2016-06-01",17.280001
"787","2016-06-02",17.33
"788","2016-06-03",16.83
"789","2016-06-06",16.799999
"790","2016-06-07",16.73
"791","2016-06-08",16.74
"792","2016-06-09",16.48
"793","2016-06-10",16.200001
"794","2016-06-13",15.85
"795","2016-06-14",15.76
"796","2016-06-15",15.75
"797","2016-06-16",15.56
"798","2016-06-17",15.3
"799","2016-06-20",15.32
"800","2016-06-21",15.09
"801","2016-06-22",15.05
"802","2016-06-23",15.18
"803","2016-06-24",14.5
"804","2016-06-27",13.8
"805","2016-06-28",13.96
"806","2016-06-29",14.23
"807","2016-06-30",14.33
"808","2016-07-01",14.17
"809","2016-07-05",14.08
"810","2016-07-06",14.13
"811","2016-07-07",14
"812","2016-07-08",14.48
"813","2016-07-11",14.98
"814","2016-07-12",14.86
"815","2016-07-13",14.74
"816","2016-07-14",14.59
"817","2016-07-15",14.72
"818","2016-07-18",14.72
"819","2016-07-19",14.89
"820","2016-07-20",15.33
"821","2016-07-21",15.47
"822","2016-07-22",15.68
"823","2016-07-25",15.85
"824","2016-07-26",15.75
"825","2016-07-27",15.1
"826","2016-07-28",15.32
"827","2016-07-29",15.4
"828","2016-08-01",15.01
"829","2016-08-02",14.37
"830","2016-08-03",14.84
"831","2016-08-04",12.88
"832","2016-08-05",13.21
"833","2016-08-08",13.16
"834","2016-08-09",12.98
"835","2016-08-10",13.13
"836","2016-08-11",13.24
"837","2016-08-12",13.34
"838","2016-08-15",13.09
"839","2016-08-16",13.01
"840","2016-08-17",13.33
"841","2016-08-18",13.06
"842","2016-08-19",12.89
"843","2016-08-22",13.13
"844","2016-08-23",13.43
"845","2016-08-24",13.73
"846","2016-08-25",13.38
"847","2016-08-26",13.02
"848","2016-08-29",13.02
"849","2016-08-30",13.03
"850","2016-08-31",13.01
"851","2016-09-01",13.08
"852","2016-09-02",13.17
"853","2016-09-06",13.04
"854","2016-09-07",13.11
"855","2016-09-08",12.6
"856","2016-09-09",12.15
"857","2016-09-12",12.21
"858","2016-09-13",12.41
"859","2016-09-14",12.64
"860","2016-09-15",12.62
"861","2016-09-16",12.62
"862","2016-09-19",12.69
"863","2016-09-20",12.12
"864","2016-09-21",12.28
"865","2016-09-22",13.23
"866","2016-09-23",13.46
"867","2016-09-26",13.4
"868","2016-09-27",13.72
"869","2016-09-28",13.51
"870","2016-09-29",13.54
"871","2016-09-30",13.48
"872","2016-10-03",14.14
"873","2016-10-04",14.19
"874","2016-10-05",14.37
"875","2016-10-06",14.22
"876","2016-10-07",14.22
"877","2016-10-10",14.29
"878","2016-10-11",14.54
"879","2016-10-12",14.26
"880","2016-10-13",13.81
"881","2016-10-14",13.67
"882","2016-10-17",13.63
"883","2016-10-18",13.6
"884","2016-10-19",13.83
"885","2016-10-20",13.95
"886","2016-10-21",13.96
"887","2016-10-24",14.07
"888","2016-10-25",13.96
"889","2016-10-26",14.18
"890","2016-10-27",14.03
"891","2016-10-28",14.22
"892","2016-10-31",14.01
"893","2016-11-01",14.1
"894","2016-11-02",14.07
"895","2016-11-03",14.06
"896","2016-11-04",14.1
"897","2016-11-07",14.25
"898","2016-11-08",15.41
"899","2016-11-09",16.4
"900","2016-11-10",17.1
"901","2016-11-11",17
"902","2016-11-14",16.709999
"903","2016-11-15",16.66
"904","2016-11-16",16.719999
"905","2016-11-17",16.969999
"906","2016-11-18",17.110001
"907","2016-11-21",17.35
"908","2016-11-22",17.25
"909","2016-11-23",17.52
"910","2016-11-25",17.6
"911","2016-11-28",17.23
"912","2016-11-29",17.08
"913","2016-11-30",16.9
"914","2016-12-01",17.09
"915","2016-12-02",17.4
"916","2016-12-05",18.120001
"917","2016-12-06",18.209999
"918","2016-12-07",18.26
"919","2016-12-08",18.6
"920","2016-12-09",18.66
"921","2016-12-12",18.57
"922","2016-12-13",19.5
"923","2016-12-14",19.4
"924","2016-12-15",19.52
"925","2016-12-16",19.620001
"926","2016-12-19",19.52
"927","2016-12-20",19.42
"928","2016-12-21",19.08
"929","2016-12-22",19.120001
"930","2016-12-23",19.07
"931","2016-12-27",19.389999
"932","2016-12-28",19.23
"933","2016-12-29",19.16
"934","2016-12-30",18.93
"935","2017-01-03",19.5
"936","2017-01-04",19.120001
"937","2017-01-05",18.99
"938","2017-01-06",18.73
"939","2017-01-09",18.52
"940","2017-01-10",18.84
"941","2017-01-11",18.93
"942","2017-01-12",18.629999
"943","2017-01-13",18.709999
"944","2017-01-17",18.709999
"945","2017-01-18",18.84
"946","2017-01-19",18.67
"947","2017-01-20",18.9
"948","2017-01-23",18.74
"949","2017-01-24",18.780001
"950","2017-01-25",18.709999
"951","2017-01-26",18.809999
"952","2017-01-27",18.48
"953","2017-01-30",18.360001
"954","2017-01-31",18.110001
"955","2017-02-01",18.27
"956","2017-02-02",18.309999
"957","2017-02-03",18.309999
"958","2017-02-06",18.41
"959","2017-02-07",18.76
"960","2017-02-08",18.93
"961","2017-02-09",19.07
"962","2017-02-10",18.940001
"963","2017-02-13",19.07
"964","2017-02-14",19
"965","2017-02-15",19.26
"966","2017-02-16",19.24
"967","2017-02-17",19.209999
"968","2017-02-21",19.309999
"969","2017-02-22",19.24
"970","2017-02-23",18.85
"971","2017-02-24",18.620001
