"","date","VRNS"
"153","2014-10-06",22.41
"154","2014-10-07",21.5
"155","2014-10-08",22.549999
"156","2014-10-09",20.950001
"157","2014-10-10",20.01
"158","2014-10-13",18.85
"159","2014-10-14",19.52
"160","2014-10-15",19.85
"161","2014-10-16",19.5
"162","2014-10-17",19.040001
"163","2014-10-20",18.059999
"164","2014-10-21",18.42
"165","2014-10-22",17.870001
"166","2014-10-23",19.18
"167","2014-10-24",19.4
"168","2014-10-27",18.98
"169","2014-10-28",19.73
"170","2014-10-29",19.309999
"171","2014-10-30",19.09
"172","2014-10-31",19.48
"173","2014-11-03",18.879999
"174","2014-11-04",18.940001
"175","2014-11-05",18.459999
"176","2014-11-06",18.799999
"177","2014-11-07",21.950001
"178","2014-11-10",22.5
"179","2014-11-11",21.66
"180","2014-11-12",21.51
"181","2014-11-13",22.709999
"182","2014-11-14",22.77
"183","2014-11-17",22.790001
"184","2014-11-18",23.4
"185","2014-11-19",22.76
"186","2014-11-20",23.030001
"187","2014-11-21",24.01
"188","2014-11-24",24.15
"189","2014-11-25",23.780001
"190","2014-11-26",24
"191","2014-11-28",23.799999
"192","2014-12-01",22.450001
"193","2014-12-02",22.530001
"194","2014-12-03",22.639999
"195","2014-12-04",22.719999
"196","2014-12-05",24.059999
"197","2014-12-08",22.73
"198","2014-12-09",23.33
"199","2014-12-10",23.549999
"200","2014-12-11",23.559999
"201","2014-12-12",25.049999
"202","2014-12-15",25.129999
"203","2014-12-16",25.040001
"204","2014-12-17",25.860001
"205","2014-12-18",27.860001
"206","2014-12-19",30.17
"207","2014-12-22",30.969999
"208","2014-12-23",30.940001
"209","2014-12-24",32.049999
"210","2014-12-26",32
"211","2014-12-29",31.379999
"212","2014-12-30",31.959999
"213","2014-12-31",32.830002
"214","2015-01-02",33.099998
"215","2015-01-05",31.74
"216","2015-01-06",29.959999
"217","2015-01-07",32.110001
"218","2015-01-08",33.950001
"219","2015-01-09",34.610001
"220","2015-01-12",35.360001
"221","2015-01-13",35.119999
"222","2015-01-14",34.16
"223","2015-01-15",31.58
"224","2015-01-16",33.580002
"225","2015-01-20",34.259998
"226","2015-01-21",32.25
"227","2015-01-22",33.860001
"228","2015-01-23",34.34
"229","2015-01-26",34.630001
"230","2015-01-27",33.970001
"231","2015-01-28",32.75
"232","2015-01-29",34.299999
"233","2015-01-30",32.970001
"234","2015-02-02",32.84
"235","2015-02-03",33.75
"236","2015-02-04",34.240002
"237","2015-02-05",35.549999
"238","2015-02-06",34.900002
"239","2015-02-09",34.84
"240","2015-02-10",36.049999
"241","2015-02-11",35.27
"242","2015-02-12",36.740002
"243","2015-02-13",37.34
"244","2015-02-17",37.450001
"245","2015-02-18",30.4
"246","2015-02-19",30.91
"247","2015-02-20",29.879999
"248","2015-02-23",29.879999
"249","2015-02-24",30.5
"250","2015-02-25",31.139999
"251","2015-02-26",30.98
"252","2015-02-27",30.889999
"253","2015-03-02",31.5
"254","2015-03-03",31.16
"255","2015-03-04",30.32
"256","2015-03-05",30.5
"257","2015-03-06",30.25
"258","2015-03-09",30.35
"259","2015-03-10",29.6
"260","2015-03-11",30.43
"261","2015-03-12",30.52
"262","2015-03-13",29.76
"263","2015-03-16",29.809999
"264","2015-03-17",29.52
"265","2015-03-18",29.879999
"266","2015-03-19",29.73
"267","2015-03-20",29.92
"268","2015-03-23",29.98
"269","2015-03-24",29.610001
"270","2015-03-25",27.389999
"271","2015-03-26",27.85
"272","2015-03-27",27.24
"273","2015-03-30",26.950001
"274","2015-03-31",25.66
"275","2015-04-01",24.700001
"276","2015-04-02",24.74
"277","2015-04-06",24.67
"278","2015-04-07",25.355
"279","2015-04-08",26.17
"280","2015-04-09",26.799999
"281","2015-04-10",27.51
"282","2015-04-13",27.23
"283","2015-04-14",26.32
"284","2015-04-15",27.83
"285","2015-04-16",26.74
"286","2015-04-17",25.690001
"287","2015-04-20",26.700001
"288","2015-04-21",27.610001
"289","2015-04-22",27.43
"290","2015-04-23",28.32
"291","2015-04-24",28.26
"292","2015-04-27",28.530001
"293","2015-04-28",29.040001
"294","2015-04-29",29.27
"295","2015-04-30",28.75
"296","2015-05-01",29.18
"297","2015-05-04",29.07
"298","2015-05-05",27.450001
"299","2015-05-06",26.68
"300","2015-05-07",20.07
"301","2015-05-08",19.870001
"302","2015-05-11",19.51
"303","2015-05-12",19.299999
"304","2015-05-13",19.27
"305","2015-05-14",19.719999
"306","2015-05-15",19.6
"307","2015-05-18",20.309999
"308","2015-05-19",20.940001
"309","2015-05-20",21.49
"310","2015-05-21",20.299999
"311","2015-05-22",20.24
"312","2015-05-26",20.040001
"313","2015-05-27",20.07
"314","2015-05-28",20.16
"315","2015-05-29",20.18
"316","2015-06-01",19.709999
"317","2015-06-02",20.07
"318","2015-06-03",20.879999
"319","2015-06-04",20.530001
"320","2015-06-05",21.440001
"321","2015-06-08",21.610001
"322","2015-06-09",21.280001
"323","2015-06-10",21.540001
"324","2015-06-11",21.68
"325","2015-06-12",22.469999
"326","2015-06-15",22.77
"327","2015-06-16",22.790001
"328","2015-06-17",22.700001
"329","2015-06-18",22.860001
"330","2015-06-19",22.84
"331","2015-06-22",23.74
"332","2015-06-23",24.67
"333","2015-06-24",23.73
"334","2015-06-25",23.74
"335","2015-06-26",23.110001
"336","2015-06-29",22.1
"337","2015-06-30",22.09
"338","2015-07-01",22.309999
"339","2015-07-02",21.809999
"340","2015-07-06",21.42
"341","2015-07-07",21.74
"342","2015-07-08",21.9
"343","2015-07-09",23.440001
"344","2015-07-10",24.01
"345","2015-07-13",24.040001
"346","2015-07-14",24.280001
"347","2015-07-15",23.879999
"348","2015-07-16",23.67
"349","2015-07-17",23.940001
"350","2015-07-20",22.6
"351","2015-07-21",22.67
"352","2015-07-22",22.73
"353","2015-07-23",23.92
"354","2015-07-24",23.41
"355","2015-07-27",22.84
"356","2015-07-28",22.389999
"357","2015-07-29",21.309999
"358","2015-07-30",21.02
"359","2015-07-31",20.790001
"360","2015-08-03",20.24
"361","2015-08-04",20
"362","2015-08-05",21.190001
"363","2015-08-06",20.65
"364","2015-08-07",23.51
"365","2015-08-10",23.15
"366","2015-08-11",22.950001
"367","2015-08-12",22.530001
"368","2015-08-13",22.98
"369","2015-08-14",23.49
"370","2015-08-17",24.049999
"371","2015-08-18",23.965
"372","2015-08-19",23.83
"373","2015-08-20",22.559999
"374","2015-08-21",21.145
"375","2015-08-24",19.99
"376","2015-08-25",19.370001
"377","2015-08-26",19.66
"378","2015-08-27",20
"379","2015-08-28",19.93
"380","2015-08-31",19.799999
"381","2015-09-01",19.58
"382","2015-09-02",19.969999
"383","2015-09-03",19.959999
"384","2015-09-04",19.690001
"385","2015-09-08",20.059999
"386","2015-09-09",19.709999
"387","2015-09-10",17.67
"388","2015-09-11",17.98
"389","2015-09-14",17.51
"390","2015-09-15",17.6
"391","2015-09-16",17.879999
"392","2015-09-17",18.620001
"393","2015-09-18",18.690001
"394","2015-09-21",18.5
"395","2015-09-22",17.98
"396","2015-09-23",17.76
"397","2015-09-24",17.780001
"398","2015-09-25",17.1
"399","2015-09-28",16.389999
"400","2015-09-29",15.22
"401","2015-09-30",15.58
"402","2015-10-01",15.06
"403","2015-10-02",15.6
"404","2015-10-05",15.97
"405","2015-10-06",15.76
"406","2015-10-07",16.49
"407","2015-10-08",16.5
"408","2015-10-09",16.15
"409","2015-10-12",15.98
"410","2015-10-13",15.6
"411","2015-10-14",15.36
"412","2015-10-15",16.42
"413","2015-10-16",16.74
"414","2015-10-19",16.59
"415","2015-10-20",16.51
"416","2015-10-21",15.85
"417","2015-10-22",15.58
"418","2015-10-23",16.02
"419","2015-10-26",15.59
"420","2015-10-27",15.47
"421","2015-10-28",15.93
"422","2015-10-29",15.39
"423","2015-10-30",15.97
"424","2015-11-02",16.52
"425","2015-11-03",17.25
"426","2015-11-04",17.08
"427","2015-11-05",15.5
"428","2015-11-06",16.93
"429","2015-11-09",16.74
"430","2015-11-10",16.5
"431","2015-11-11",16.6
"432","2015-11-12",16.200001
"433","2015-11-13",15.7
"434","2015-11-16",16.459999
"435","2015-11-17",16.209999
"436","2015-11-18",16.43
"437","2015-11-19",16.639999
"438","2015-11-20",16.83
"439","2015-11-23",16.83
"440","2015-11-24",17.700001
"441","2015-11-25",17.73
"442","2015-11-27",17.4
"443","2015-11-30",17.85
"444","2015-12-01",17.799999
"445","2015-12-02",17.42
"446","2015-12-03",16.860001
"447","2015-12-04",16.799999
"448","2015-12-07",16.41
"449","2015-12-08",16.700001
"450","2015-12-09",16.5
"451","2015-12-10",16.99
"452","2015-12-11",16.440001
"453","2015-12-14",16.26
"454","2015-12-15",16.6
"455","2015-12-16",17.200001
"456","2015-12-17",17.15
"457","2015-12-18",17.360001
"458","2015-12-21",17.49
"459","2015-12-22",17.950001
"460","2015-12-23",18.59
"461","2015-12-24",19.01
"462","2015-12-28",19.08
"463","2015-12-29",19.24
"464","2015-12-30",19.16
"465","2015-12-31",18.799999
"466","2016-01-04",18.17
"467","2016-01-05",18.110001
"468","2016-01-06",18.209999
"469","2016-01-07",17.02
"470","2016-01-08",16.299999
"471","2016-01-11",16.610001
"472","2016-01-12",17.120001
"473","2016-01-13",18
"474","2016-01-14",19.74
"475","2016-01-15",18.65
"476","2016-01-19",17.610001
"477","2016-01-20",17.83
"478","2016-01-21",17.370001
"479","2016-01-22",18.370001
"480","2016-01-25",17.74
"481","2016-01-26",17.790001
"482","2016-01-27",17.02
"483","2016-01-28",16.969999
"484","2016-01-29",18.82
"485","2016-02-01",18.709999
"486","2016-02-02",17.530001
"487","2016-02-03",17.559999
"488","2016-02-04",17
"489","2016-02-05",14.64
"490","2016-02-08",14.74
"491","2016-02-09",13.62
"492","2016-02-10",13.88
"493","2016-02-11",13.82
"494","2016-02-12",16.16
"495","2016-02-16",17.01
"496","2016-02-17",16.870001
"497","2016-02-18",17.23
"498","2016-02-19",17.26
"499","2016-02-22",17.719999
"500","2016-02-23",17.83
"501","2016-02-24",18.120001
"502","2016-02-25",18.25
"503","2016-02-26",18.68
"504","2016-02-29",18.41
"505","2016-03-01",18.860001
"506","2016-03-02",19.41
"507","2016-03-03",18.809999
"508","2016-03-04",18.83
"509","2016-03-07",19.200001
"510","2016-03-08",18.85
"511","2016-03-09",18.6
"512","2016-03-10",18.23
"513","2016-03-11",18.219999
"514","2016-03-14",18.190001
"515","2016-03-15",17.5
"516","2016-03-16",17.16
"517","2016-03-17",18.02
"518","2016-03-18",18.75
"519","2016-03-21",18.9
"520","2016-03-22",18.790001
"521","2016-03-23",17.879999
"522","2016-03-24",17.66
"523","2016-03-28",17.559999
"524","2016-03-29",18.15
"525","2016-03-30",18.459999
"526","2016-03-31",18.25
"527","2016-04-01",18.32
"528","2016-04-04",18.370001
"529","2016-04-05",17.860001
"530","2016-04-06",18.1
"531","2016-04-07",17.73
"532","2016-04-08",17.58
"533","2016-04-11",17.74
"534","2016-04-12",17.709999
"535","2016-04-13",18.68
"536","2016-04-14",19.02
"537","2016-04-15",19.629999
"538","2016-04-18",19.73
"539","2016-04-19",19.309999
"540","2016-04-20",19.26
"541","2016-04-21",19.389999
"542","2016-04-22",19.639999
"543","2016-04-25",19.49
"544","2016-04-26",19.52
"545","2016-04-27",19.74
"546","2016-04-28",19.58
"547","2016-04-29",19.15
"548","2016-05-02",19.940001
"549","2016-05-03",19.33
"550","2016-05-04",19.040001
"551","2016-05-05",21.02
"552","2016-05-06",20.530001
"553","2016-05-09",20.620001
"554","2016-05-10",21.700001
"555","2016-05-11",21.264999
"556","2016-05-12",21.75
"557","2016-05-13",22.23
"558","2016-05-16",22.610001
"559","2016-05-17",22.43
"560","2016-05-18",22.98
"561","2016-05-19",22.35
"562","2016-05-20",23.030001
"563","2016-05-23",23.1
"564","2016-05-24",23.82
"565","2016-05-25",23.440001
"566","2016-05-26",23.83
"567","2016-05-27",23.99
"568","2016-05-31",24.32
"569","2016-06-01",25.26
"570","2016-06-02",25.76
"571","2016-06-03",25.629999
"572","2016-06-06",25.85
"573","2016-06-07",25.870001
"574","2016-06-08",25.9
"575","2016-06-09",25.99
"576","2016-06-10",25.24
"577","2016-06-13",25.360001
"578","2016-06-14",25.51
"579","2016-06-15",25.809999
"580","2016-06-16",25.889999
"581","2016-06-17",24.85
"582","2016-06-20",25.549999
"583","2016-06-21",25.66
"584","2016-06-22",25.209999
"585","2016-06-23",25.690001
"586","2016-06-24",23.85
"587","2016-06-27",22.23
"588","2016-06-28",22.690001
"589","2016-06-29",23.59
"590","2016-06-30",24.02
"591","2016-07-01",24.719999
"592","2016-07-05",24.280001
"593","2016-07-06",24.139999
"594","2016-07-07",24.26
"595","2016-07-08",25.049999
"596","2016-07-11",24.91
"597","2016-07-12",25.040001
"598","2016-07-13",25.25
"599","2016-07-14",25.32
"600","2016-07-15",25.360001
"601","2016-07-18",25.41
"602","2016-07-19",25.200001
"603","2016-07-20",25.58
"604","2016-07-21",25.129999
"605","2016-07-22",25.4
"606","2016-07-25",25.48
"607","2016-07-26",25.450001
"608","2016-07-27",25.700001
"609","2016-07-28",25.84
"610","2016-07-29",25.690001
"611","2016-08-01",25.9
"612","2016-08-02",25.33
"613","2016-08-03",25.57
"614","2016-08-04",25.35
"615","2016-08-05",25.629999
"616","2016-08-08",25.719999
"617","2016-08-09",26
"618","2016-08-10",27.32
"619","2016-08-11",27.379999
"620","2016-08-12",28
"621","2016-08-15",27.799999
"622","2016-08-16",27.49
"623","2016-08-17",27.35
"624","2016-08-18",27.709999
"625","2016-08-19",28.43
"626","2016-08-22",28.059999
"627","2016-08-23",28.190001
"628","2016-08-24",28.389999
"629","2016-08-25",28.700001
"630","2016-08-26",28.99
"631","2016-08-29",29.08
"632","2016-08-30",29.68
"633","2016-08-31",29.549999
"634","2016-09-01",29.74
"635","2016-09-02",30.209999
"636","2016-09-06",29.99
"637","2016-09-07",30.17
"638","2016-09-08",30.1
"639","2016-09-09",28.84
"640","2016-09-12",28.9
"641","2016-09-13",28.32
"642","2016-09-14",28.700001
"643","2016-09-15",29.01
"644","2016-09-16",29.190001
"645","2016-09-19",29.620001
"646","2016-09-20",29.5
"647","2016-09-21",30.25
"648","2016-09-22",30.34
"649","2016-09-23",29.950001
"650","2016-09-26",29.860001
"651","2016-09-27",30.01
"652","2016-09-28",30.110001
"653","2016-09-29",29.59
"654","2016-09-30",30.1
"655","2016-10-03",30.110001
"656","2016-10-04",29.93
"657","2016-10-05",30.17
"658","2016-10-06",29.73
"659","2016-10-07",29.93
"660","2016-10-10",30.280001
"661","2016-10-11",29.120001
"662","2016-10-12",28.74
"663","2016-10-13",29.08
"664","2016-10-14",28.889999
"665","2016-10-17",28.549999
"666","2016-10-18",28.549999
"667","2016-10-19",28.6
"668","2016-10-20",28.5
"669","2016-10-21",28.700001
"670","2016-10-24",28.65
"671","2016-10-25",28.6
"672","2016-10-26",28.4
"673","2016-10-27",28.15
"674","2016-10-28",28.15
"675","2016-10-31",28.549999
"676","2016-11-01",28.6
"677","2016-11-02",28.299999
"678","2016-11-03",28.85
"679","2016-11-04",28.85
"680","2016-11-07",29.200001
"681","2016-11-08",29.4
"682","2016-11-09",29.6
"683","2016-11-10",30
"684","2016-11-11",30.9
"685","2016-11-14",30.950001
"686","2016-11-15",30.85
"687","2016-11-16",30.700001
"688","2016-11-17",30.799999
"689","2016-11-18",30.950001
"690","2016-11-21",30.9
"691","2016-11-22",31.1
"692","2016-11-23",30.700001
"693","2016-11-25",30.700001
"694","2016-11-28",30.5
"695","2016-11-29",29.950001
"696","2016-11-30",29.200001
"697","2016-12-01",27.35
"698","2016-12-02",27.25
"699","2016-12-05",27.6
"700","2016-12-06",27.25
"701","2016-12-07",26.9
"702","2016-12-08",27.799999
"703","2016-12-09",27
"704","2016-12-12",26.700001
"705","2016-12-13",27
"706","2016-12-14",26.15
"707","2016-12-15",25.200001
"708","2016-12-16",24.85
"709","2016-12-19",26.35
"710","2016-12-20",26.549999
"711","2016-12-21",26.549999
"712","2016-12-22",25.549999
"713","2016-12-23",25.799999
"714","2016-12-27",26
"715","2016-12-28",25.75
"716","2016-12-29",26.450001
"717","2016-12-30",26.799999
"718","2017-01-03",27.25
"719","2017-01-04",27.049999
"720","2017-01-05",26.75
"721","2017-01-06",26.75
"722","2017-01-09",26.85
"723","2017-01-10",27.549999
"724","2017-01-11",27.799999
"725","2017-01-12",27.85
"726","2017-01-13",29.1
"727","2017-01-17",29.200001
"728","2017-01-18",29.25
"729","2017-01-19",29.25
"730","2017-01-20",29.450001
"731","2017-01-23",29.6
"732","2017-01-24",30
"733","2017-01-25",29.75
"734","2017-01-26",29.75
"735","2017-01-27",29.549999
"736","2017-01-30",29.65
"737","2017-01-31",29.9
"738","2017-02-01",29.5
"739","2017-02-02",29.5
"740","2017-02-03",29.6
"741","2017-02-06",30.4
"742","2017-02-07",31
"743","2017-02-08",30.25
"744","2017-02-09",28.700001
"745","2017-02-10",28.049999
"746","2017-02-13",28.174999
"747","2017-02-14",27.4
"748","2017-02-15",27.4
"749","2017-02-16",27.799999
"750","2017-02-17",27.950001
"751","2017-02-21",28.200001
"752","2017-02-22",28
"753","2017-02-23",27.700001
"754","2017-02-24",27.700001
"755","2017-02-27",27.75
"756","2017-02-28",27.4
"757","2017-03-01",27.85
"758","2017-03-02",28
"759","2017-03-03",27.950001
"760","2017-03-06",27.549999
"761","2017-03-07",27.35
"762","2017-03-08",27.450001
"763","2017-03-09",27.15
"764","2017-03-10",27.4
"765","2017-03-13",28.049999
"766","2017-03-14",27.950001
"767","2017-03-15",28.450001
"768","2017-03-16",29.1
"769","2017-03-17",29.5
"770","2017-03-20",29
"771","2017-03-21",28.200001
"772","2017-03-22",28.450001
"773","2017-03-23",30.700001
"774","2017-03-24",30.950001
"775","2017-03-27",30.85
"776","2017-03-28",30.35
"777","2017-03-29",30.549999
"778","2017-03-30",31.25
"779","2017-03-31",31.799999
"780","2017-04-03",31.299999
"781","2017-04-04",31.25
"782","2017-04-05",31
"783","2017-04-06",31.1
"784","2017-04-07",31.049999
"785","2017-04-10",31.049999
"786","2017-04-11",30.950001
"787","2017-04-12",30.799999
"788","2017-04-13",30.450001
"789","2017-04-17",30.799999
"790","2017-04-18",31.1
"791","2017-04-19",31.299999
"792","2017-04-20",31.35
"793","2017-04-21",31.299999
"794","2017-04-24",31.35
"795","2017-04-25",31.4
"796","2017-04-26",31.35
"797","2017-04-27",31.25
"798","2017-04-28",31.4
"799","2017-05-01",32
"800","2017-05-02",31.950001
"801","2017-05-03",31.950001
"802","2017-05-04",31.9
"803","2017-05-05",35.200001
"804","2017-05-08",35.549999
"805","2017-05-09",35
"806","2017-05-10",35.25
"807","2017-05-11",35.400002
"808","2017-05-12",35.150002
"809","2017-05-15",35.75
"810","2017-05-16",36.099998
"811","2017-05-17",35.049999
"812","2017-05-18",35.599998
"813","2017-05-19",35.950001
"814","2017-05-22",36.549999
"815","2017-05-23",36.599998
"816","2017-05-24",36.650002
"817","2017-05-25",36.799999
"818","2017-05-26",36.650002
"819","2017-05-30",36.5
"820","2017-05-31",36.349998
"821","2017-06-01",36.25
"822","2017-06-02",36.400002
"823","2017-06-05",36.299999
"824","2017-06-06",36.349998
"825","2017-06-07",36.349998
"826","2017-06-08",36.400002
"827","2017-06-09",34.849998
"828","2017-06-12",35.049999
"829","2017-06-13",36.25
"830","2017-06-14",36.25
"831","2017-06-15",35.75
"832","2017-06-16",35.849998
"833","2017-06-19",36.200001
"834","2017-06-20",35.950001
"835","2017-06-21",37.049999
"836","2017-06-22",36.799999
"837","2017-06-23",37.700001
"838","2017-06-26",36.900002
"839","2017-06-27",36.25
"840","2017-06-28",37.25
"841","2017-06-29",36.599998
"842","2017-06-30",37.200001
"843","2017-07-03",36.799999
"844","2017-07-05",37.200001
"845","2017-07-06",37.200001
"846","2017-07-07",37.650002
"847","2017-07-10",37.5
"848","2017-07-11",38.75
"849","2017-07-12",39
"850","2017-07-13",38.450001
"851","2017-07-14",38.599998
"852","2017-07-17",38.549999
"853","2017-07-18",38.799999
"854","2017-07-19",39.200001
"855","2017-07-20",38.549999
"856","2017-07-21",38.5
"857","2017-07-24",38.5
"858","2017-07-25",38.849998
"859","2017-07-26",38.400002
"860","2017-07-27",37.400002
"861","2017-07-28",37.299999
"862","2017-07-31",37.25
"863","2017-08-01",37.849998
"864","2017-08-02",37.400002
"865","2017-08-03",37.549999
"866","2017-08-04",38.549999
"867","2017-08-07",37.799999
"868","2017-08-08",37.299999
"869","2017-08-09",36.75
"870","2017-08-10",35.650002
"871","2017-08-11",35.849998
"872","2017-08-14",37.099998
"873","2017-08-15",37.799999
"874","2017-08-16",38.549999
"875","2017-08-17",37.599998
"876","2017-08-18",38
"877","2017-08-21",38.150002
"878","2017-08-22",38
"879","2017-08-23",37.950001
"880","2017-08-24",38.299999
"881","2017-08-25",38.099998
"882","2017-08-28",38.200001
"883","2017-08-29",38.25
"884","2017-08-30",38.799999
"885","2017-08-31",38.799999
"886","2017-09-01",38.700001
"887","2017-09-05",39.5
"888","2017-09-06",39.049999
"889","2017-09-07",38.900002
"890","2017-09-08",39.450001
"891","2017-09-11",39.349998
"892","2017-09-12",39.700001
"893","2017-09-13",39.599998
"894","2017-09-14",39.950001
"895","2017-09-15",39.299999
"896","2017-09-18",40.450001
"897","2017-09-19",42.049999
"898","2017-09-20",42.049999
"899","2017-09-21",42
"900","2017-09-22",41.799999
"901","2017-09-25",41.099998
"902","2017-09-26",41.150002
"903","2017-09-27",41.549999
"904","2017-09-28",41.650002
"905","2017-09-29",41.900002
"906","2017-10-02",41.950001
"907","2017-10-03",43.25
"908","2017-10-04",43.25
"909","2017-10-05",43.400002
"910","2017-10-06",43.700001
"911","2017-10-09",43.900002
"912","2017-10-10",43.599998
"913","2017-10-11",43.900002
"914","2017-10-12",44.849998
"915","2017-10-13",44.799999
"916","2017-10-16",44.650002
"917","2017-10-17",44.299999
"918","2017-10-18",44.400002
"919","2017-10-19",43.75
"920","2017-10-20",44.400002
"921","2017-10-23",44.400002
"922","2017-10-24",44.349998
"923","2017-10-25",44.75
"924","2017-10-26",43.799999
"925","2017-10-27",44.25
"926","2017-10-30",43.599998
"927","2017-10-31",43.599998
"928","2017-11-01",43.049999
"929","2017-11-02",42
"930","2017-11-03",48.700001
"931","2017-11-06",47.799999
"932","2017-11-07",46.150002
"933","2017-11-08",48.349998
"934","2017-11-09",47.099998
"935","2017-11-10",48.799999
"936","2017-11-13",48.450001
"937","2017-11-14",48.650002
"938","2017-11-15",48.25
"939","2017-11-16",51.900002
"940","2017-11-17",49.049999
"941","2017-11-20",52.099998
"942","2017-11-21",52.049999
"943","2017-11-22",51
"944","2017-11-24",51.349998
"945","2017-11-27",51.049999
"946","2017-11-28",51.200001
"947","2017-11-29",49.950001
"948","2017-11-30",50.299999
"949","2017-12-01",52.349998
"950","2017-12-04",47.549999
"951","2017-12-05",48.150002
"952","2017-12-06",49.549999
"953","2017-12-07",48.299999
"954","2017-12-08",47.349998
"955","2017-12-11",47.700001
"956","2017-12-12",48.25
"957","2017-12-13",48.25
"958","2017-12-14",47.599998
"959","2017-12-15",47.75
"960","2017-12-18",49.450001
"961","2017-12-19",48.849998
"962","2017-12-20",48.900002
"963","2017-12-21",49.5
"964","2017-12-22",48
"965","2017-12-26",48
"966","2017-12-27",48.150002
"967","2017-12-28",48.200001
"968","2017-12-29",48.549999
"969","2018-01-02",49
