"","date","EVTC"
"69","2013-07-19",24.030001
"70","2013-07-22",24.450001
"71","2013-07-23",24.389999
"72","2013-07-24",24.799999
"73","2013-07-25",24.9
"74","2013-07-26",24.51
"75","2013-07-29",24.120001
"76","2013-07-30",24.09
"77","2013-07-31",23.9
"78","2013-08-01",24.15
"79","2013-08-02",24.030001
"80","2013-08-05",25
"81","2013-08-06",24.76
"82","2013-08-07",24.860001
"83","2013-08-08",24.6
"84","2013-08-09",24.209999
"85","2013-08-12",24.379999
"86","2013-08-13",24.85
"87","2013-08-14",24.85
"88","2013-08-15",24.34
"89","2013-08-16",24.620001
"90","2013-08-19",24.690001
"91","2013-08-20",24.700001
"92","2013-08-21",24.719999
"93","2013-08-22",24.76
"94","2013-08-23",24.5
"95","2013-08-26",25.299999
"96","2013-08-27",24.5
"97","2013-08-28",23.92
"98","2013-08-29",24.200001
"99","2013-08-30",23.870001
"100","2013-09-03",24.16
"101","2013-09-04",24.49
"102","2013-09-05",24.389999
"103","2013-09-06",24.389999
"104","2013-09-09",24.780001
"105","2013-09-10",23.629999
"106","2013-09-11",23.32
"107","2013-09-12",22.700001
"108","2013-09-13",23.110001
"109","2013-09-16",22.83
"110","2013-09-17",23.02
"111","2013-09-18",22.959999
"112","2013-09-19",22.74
"113","2013-09-20",22.709999
"114","2013-09-23",22.620001
"115","2013-09-24",22.559999
"116","2013-09-25",22.4
"117","2013-09-26",22.219999
"118","2013-09-27",21.68
"119","2013-09-30",22.209999
"120","2013-10-01",22.15
"121","2013-10-02",22.23
"122","2013-10-03",21.780001
"123","2013-10-04",21.82
"124","2013-10-07",21.540001
"125","2013-10-08",21.110001
"126","2013-10-09",20.98
"127","2013-10-10",21.49
"128","2013-10-11",21.299999
"129","2013-10-14",21.459999
"130","2013-10-15",22.43
"131","2013-10-16",22.5
"132","2013-10-17",23.1
"133","2013-10-18",23.16
"134","2013-10-21",23.27
"135","2013-10-22",23.360001
"136","2013-10-23",23.440001
"137","2013-10-24",23.49
"138","2013-10-25",23.18
"139","2013-10-28",23.49
"140","2013-10-29",23.370001
"141","2013-10-30",23.389999
"142","2013-10-31",23.459999
"143","2013-11-01",23.379999
"144","2013-11-04",23.469999
"145","2013-11-05",23.360001
"146","2013-11-06",23.389999
"147","2013-11-07",22.139999
"148","2013-11-08",22.299999
"149","2013-11-11",22.540001
"150","2013-11-12",22.4
"151","2013-11-13",22.17
"152","2013-11-14",22.690001
"153","2013-11-15",22.620001
"154","2013-11-18",22.280001
"155","2013-11-19",21.959999
"156","2013-11-20",21.690001
"157","2013-11-21",21.860001
"158","2013-11-22",21.709999
"159","2013-11-25",21.450001
"160","2013-11-26",21.01
"161","2013-11-27",21.889999
"162","2013-11-29",22.07
"163","2013-12-02",22.25
"164","2013-12-03",21.85
"165","2013-12-04",21.34
"166","2013-12-05",21.09
"167","2013-12-06",20.940001
"168","2013-12-09",21.110001
"169","2013-12-10",22.74
"170","2013-12-11",22.85
"171","2013-12-12",22.65
"172","2013-12-13",22.52
"173","2013-12-16",22.85
"174","2013-12-17",22.75
"175","2013-12-18",22.860001
"176","2013-12-19",22.75
"177","2013-12-20",24.120001
"178","2013-12-23",24.360001
"179","2013-12-24",24.26
"180","2013-12-26",24.24
"181","2013-12-27",24.16
"182","2013-12-30",24.540001
"183","2013-12-31",24.66
"184","2014-01-02",25.209999
"185","2014-01-03",24.85
"186","2014-01-06",24.83
"187","2014-01-07",25.24
"188","2014-01-08",25.559999
"189","2014-01-09",25.299999
"190","2014-01-10",25.51
"191","2014-01-13",25.030001
"192","2014-01-14",25.389999
"193","2014-01-15",25.26
"194","2014-01-16",25.450001
"195","2014-01-17",25.469999
"196","2014-01-21",25.620001
"197","2014-01-22",26.030001
"198","2014-01-23",26.299999
"199","2014-01-24",25.25
"200","2014-01-27",24.559999
"201","2014-01-28",24.459999
"202","2014-01-29",24.24
"203","2014-01-30",24.459999
"204","2014-01-31",24.129999
"205","2014-02-03",23.65
"206","2014-02-04",23.629999
"207","2014-02-05",23.32
"208","2014-02-06",23.5
"209","2014-02-07",23.93
"210","2014-02-10",23.73
"211","2014-02-11",23.969999
"212","2014-02-12",24.07
"213","2014-02-13",23.620001
"214","2014-02-14",23.799999
"215","2014-02-18",24.4
"216","2014-02-19",24.5
"217","2014-02-20",24.41
"218","2014-02-21",24.280001
"219","2014-02-24",24.33
"220","2014-02-25",24.27
"221","2014-02-26",24.01
"222","2014-02-27",24.52
"223","2014-02-28",24.26
"224","2014-03-03",24.6
"225","2014-03-04",25.02
"226","2014-03-05",24.75
"227","2014-03-06",24.870001
"228","2014-03-07",24.93
"229","2014-03-10",24.59
"230","2014-03-11",24.73
"231","2014-03-12",25.209999
"232","2014-03-13",25.280001
"233","2014-03-14",24.9
"234","2014-03-17",24.959999
"235","2014-03-18",25.809999
"236","2014-03-19",25.24
"237","2014-03-20",25.709999
"238","2014-03-21",25.370001
"239","2014-03-24",25.09
"240","2014-03-25",25.01
"241","2014-03-26",24.799999
"242","2014-03-27",24.33
"243","2014-03-28",24.700001
"244","2014-03-31",24.700001
"245","2014-04-01",24.75
"246","2014-04-02",24.940001
"247","2014-04-03",24.799999
"248","2014-04-04",24.370001
"249","2014-04-07",23.969999
"250","2014-04-08",23.889999
"251","2014-04-09",23.870001
"252","2014-04-10",23.26
"253","2014-04-11",23.059999
"254","2014-04-14",23.360001
"255","2014-04-15",23.530001
"256","2014-04-16",23.73
"257","2014-04-17",23.790001
"258","2014-04-21",23.709999
"259","2014-04-22",23.65
"260","2014-04-23",23.67
"261","2014-04-24",23.73
"262","2014-04-25",23.469999
"263","2014-04-28",23.4
"264","2014-04-29",23.5
"265","2014-04-30",23.540001
"266","2014-05-01",23.6
"267","2014-05-02",23.780001
"268","2014-05-05",23.969999
"269","2014-05-06",23.639999
"270","2014-05-07",23.450001
"271","2014-05-08",23.18
"272","2014-05-09",23.08
"273","2014-05-12",22.84
"274","2014-05-13",22.74
"275","2014-05-14",22.52
"276","2014-05-15",22.41
"277","2014-05-16",22.559999
"278","2014-05-19",23.309999
"279","2014-05-20",23.209999
"280","2014-05-21",23.27
"281","2014-05-22",23.35
"282","2014-05-23",23.4
"283","2014-05-27",23.65
"284","2014-05-28",23.85
"285","2014-05-29",23.9
"286","2014-05-30",23.91
"287","2014-06-02",23.879999
"288","2014-06-03",23.799999
"289","2014-06-04",24.09
"290","2014-06-05",24.1
"291","2014-06-06",24.120001
"292","2014-06-09",24.139999
"293","2014-06-10",24.209999
"294","2014-06-11",24.23
"295","2014-06-12",24.25
"296","2014-06-13",24.34
"297","2014-06-16",24.4
"298","2014-06-17",24.65
"299","2014-06-18",24.799999
"300","2014-06-19",24.719999
"301","2014-06-20",24.889999
"302","2014-06-23",24.959999
"303","2014-06-24",24.860001
"304","2014-06-25",24.82
"305","2014-06-26",24.440001
"306","2014-06-27",24.290001
"307","2014-06-30",24.24
"308","2014-07-01",24.129999
"309","2014-07-02",23.950001
"310","2014-07-03",24.26
"311","2014-07-07",23.889999
"312","2014-07-08",23.5
"313","2014-07-09",23.25
"314","2014-07-10",23.18
"315","2014-07-11",23.08
"316","2014-07-14",23.15
"317","2014-07-15",23.42
"318","2014-07-16",23.290001
"319","2014-07-17",23.16
"320","2014-07-18",23.299999
"321","2014-07-21",22.98
"322","2014-07-22",23.059999
"323","2014-07-23",22.93
"324","2014-07-24",22.67
"325","2014-07-25",22.379999
"326","2014-07-28",22.360001
"327","2014-07-29",22.35
"328","2014-07-30",22.690001
"329","2014-07-31",22.360001
"330","2014-08-01",22.35
"331","2014-08-04",22.35
"332","2014-08-05",22.280001
"333","2014-08-06",22.450001
"334","2014-08-07",21.959999
"335","2014-08-08",22.1
"336","2014-08-11",22.360001
"337","2014-08-12",22.43
"338","2014-08-13",23.110001
"339","2014-08-14",22.93
"340","2014-08-15",22.73
"341","2014-08-18",22.889999
"342","2014-08-19",22.9
"343","2014-08-20",22.84
"344","2014-08-21",23.059999
"345","2014-08-22",22.879999
"346","2014-08-25",22.85
"347","2014-08-26",22.99
"348","2014-08-27",23.030001
"349","2014-08-28",22.75
"350","2014-08-29",23.030001
"351","2014-09-02",23.280001
"352","2014-09-03",23.379999
"353","2014-09-04",23.24
"354","2014-09-05",23.1
"355","2014-09-08",23.18
"356","2014-09-09",22.99
"357","2014-09-10",22.93
"358","2014-09-11",22.879999
"359","2014-09-12",22.6
"360","2014-09-15",22.309999
"361","2014-09-16",22.26
"362","2014-09-17",22.58
"363","2014-09-18",23.24
"364","2014-09-19",23.129999
"365","2014-09-22",22.66
"366","2014-09-23",22.16
"367","2014-09-24",21.98
"368","2014-09-25",22.299999
"369","2014-09-26",22.4
"370","2014-09-29",22.5
"371","2014-09-30",22.34
"372","2014-10-01",21.82
"373","2014-10-02",21.799999
"374","2014-10-03",22.16
"375","2014-10-06",22.08
"376","2014-10-07",21.780001
"377","2014-10-08",21.969999
"378","2014-10-09",21.719999
"379","2014-10-10",21.48
"380","2014-10-13",21.26
"381","2014-10-14",20.92
"382","2014-10-15",20.98
"383","2014-10-16",21
"384","2014-10-17",20.99
"385","2014-10-20",21.450001
"386","2014-10-21",21.530001
"387","2014-10-22",21.379999
"388","2014-10-23",21.559999
"389","2014-10-24",21.709999
"390","2014-10-27",21.629999
"391","2014-10-28",22.48
"392","2014-10-29",22
"393","2014-10-30",22.209999
"394","2014-10-31",22.700001
"395","2014-11-03",22.49
"396","2014-11-04",22.51
"397","2014-11-05",22.809999
"398","2014-11-06",22.08
"399","2014-11-07",22.190001
"400","2014-11-10",22.139999
"401","2014-11-11",22.139999
"402","2014-11-12",22.139999
"403","2014-11-13",21.709999
"404","2014-11-14",21.639999
"405","2014-11-17",21.9
"406","2014-11-18",21.950001
"407","2014-11-19",21.610001
"408","2014-11-20",21.66
"409","2014-11-21",22.08
"410","2014-11-24",22
"411","2014-11-25",22.26
"412","2014-11-26",22.379999
"413","2014-11-28",22.040001
"414","2014-12-01",21.700001
"415","2014-12-02",22.049999
"416","2014-12-03",22.15
"417","2014-12-04",22.200001
"418","2014-12-05",22.4
"419","2014-12-08",22.049999
"420","2014-12-09",22.450001
"421","2014-12-10",21.75
"422","2014-12-11",22.26
"423","2014-12-12",21.66
"424","2014-12-15",21.540001
"425","2014-12-16",21.450001
"426","2014-12-17",22.1
"427","2014-12-18",22.139999
"428","2014-12-19",22.190001
"429","2014-12-22",22.139999
"430","2014-12-23",22.58
"431","2014-12-24",22.73
"432","2014-12-26",22.74
"433","2014-12-29",22.629999
"434","2014-12-30",22.43
"435","2014-12-31",22.129999
"436","2015-01-02",21.98
"437","2015-01-05",21.700001
"438","2015-01-06",21.43
"439","2015-01-07",21.32
"440","2015-01-08",21.690001
"441","2015-01-09",21.52
"442","2015-01-12",20.879999
"443","2015-01-13",20.870001
"444","2015-01-14",20.299999
"445","2015-01-15",20.139999
"446","2015-01-16",19.959999
"447","2015-01-20",20.07
"448","2015-01-21",20.110001
"449","2015-01-22",19.940001
"450","2015-01-23",20.290001
"451","2015-01-26",20.32
"452","2015-01-27",20.219999
"453","2015-01-28",20.209999
"454","2015-01-29",20.34
"455","2015-01-30",20.059999
"456","2015-02-02",20.4
"457","2015-02-03",20.809999
"458","2015-02-04",20.959999
"459","2015-02-05",21
"460","2015-02-06",21.280001
"461","2015-02-09",20.860001
"462","2015-02-10",20.67
"463","2015-02-11",20.65
"464","2015-02-12",20.98
"465","2015-02-13",20.9
"466","2015-02-17",20.66
"467","2015-02-18",20.59
"468","2015-02-19",19.98
"469","2015-02-20",20.219999
"470","2015-02-23",20.120001
"471","2015-02-24",20.280001
"472","2015-02-25",20.34
"473","2015-02-26",20.92
"474","2015-02-27",20.85
"475","2015-03-02",21.389999
"476","2015-03-03",21.26
"477","2015-03-04",21.15
"478","2015-03-05",21.5
"479","2015-03-06",21.77
"480","2015-03-09",21.639999
"481","2015-03-10",21.51
"482","2015-03-11",22.200001
"483","2015-03-12",22.5
"484","2015-03-13",22.24
"485","2015-03-16",22.15
"486","2015-03-17",22.1
"487","2015-03-18",22.4
"488","2015-03-19",22.6
"489","2015-03-20",22.610001
"490","2015-03-23",22.549999
"491","2015-03-24",22.440001
"492","2015-03-25",21.860001
"493","2015-03-26",21.860001
"494","2015-03-27",21.709999
"495","2015-03-30",21.83
"496","2015-03-31",21.860001
"497","2015-04-01",21.67
"498","2015-04-02",21.4
"499","2015-04-06",21.440001
"500","2015-04-07",21.379999
"501","2015-04-08",21.370001
"502","2015-04-09",21.52
"503","2015-04-10",21.66
"504","2015-04-13",21.690001
"505","2015-04-14",21.790001
"506","2015-04-15",21.9
"507","2015-04-16",21.68
"508","2015-04-17",21.190001
"509","2015-04-20",21.200001
"510","2015-04-21",21.23
"511","2015-04-22",21.610001
"512","2015-04-23",21.24
"513","2015-04-24",21.25
"514","2015-04-27",20.950001
"515","2015-04-28",21.059999
"516","2015-04-29",21.120001
"517","2015-04-30",20.73
"518","2015-05-01",20.77
"519","2015-05-04",20.6
"520","2015-05-05",20.34
"521","2015-05-06",20.700001
"522","2015-05-07",22.18
"523","2015-05-08",22.43
"524","2015-05-11",22.540001
"525","2015-05-12",22.32
"526","2015-05-13",22.299999
"527","2015-05-14",22.559999
"528","2015-05-15",22.65
"529","2015-05-18",22.83
"530","2015-05-19",22.67
"531","2015-05-20",22.780001
"532","2015-05-21",22.75
"533","2015-05-22",22.59
"534","2015-05-26",22.23
"535","2015-05-27",22.450001
"536","2015-05-28",22.52
"537","2015-05-29",22.23
"538","2015-06-01",22.309999
"539","2015-06-02",22.549999
"540","2015-06-03",22.950001
"541","2015-06-04",22.719999
"542","2015-06-05",22.51
"543","2015-06-08",22.35
"544","2015-06-09",22.209999
"545","2015-06-10",22.34
"546","2015-06-11",22.370001
"547","2015-06-12",22.4
"548","2015-06-15",22.370001
"549","2015-06-16",22.52
"550","2015-06-17",22.52
"551","2015-06-18",22.799999
"552","2015-06-19",22.889999
"553","2015-06-22",22.950001
"554","2015-06-23",23.07
"555","2015-06-24",22.9
"556","2015-06-25",22.809999
"557","2015-06-26",22.629999
"558","2015-06-29",21.620001
"559","2015-06-30",21.24
"560","2015-07-01",21.4
"561","2015-07-02",21.299999
"562","2015-07-06",21.17
"563","2015-07-07",20.82
"564","2015-07-08",20.559999
"565","2015-07-09",20.290001
"566","2015-07-10",20.700001
"567","2015-07-13",20.57
"568","2015-07-14",20.49
"569","2015-07-15",20.049999
"570","2015-07-16",19.98
"571","2015-07-17",19.9
"572","2015-07-20",19.67
"573","2015-07-21",19.379999
"574","2015-07-22",19.24
"575","2015-07-23",18.84
"576","2015-07-24",18.57
"577","2015-07-27",18.450001
"578","2015-07-28",18.57
"579","2015-07-29",18.84
"580","2015-07-30",18.870001
"581","2015-07-31",18.82
"582","2015-08-03",18.57
"583","2015-08-04",18.639999
"584","2015-08-05",18.49
"585","2015-08-06",19.83
"586","2015-08-07",19.200001
"587","2015-08-10",19.389999
"588","2015-08-11",19.43
"589","2015-08-12",19.33
"590","2015-08-13",19.040001
"591","2015-08-14",19.27
"592","2015-08-17",19.290001
"593","2015-08-18",19.200001
"594","2015-08-19",19.18
"595","2015-08-20",18.959999
"596","2015-08-21",18.43
"597","2015-08-24",17.809999
"598","2015-08-25",17.51
"599","2015-08-26",18.01
"600","2015-08-27",17.85
"601","2015-08-28",17.91
"602","2015-08-31",18.1
"603","2015-09-01",17.860001
"604","2015-09-02",18.040001
"605","2015-09-03",18.23
"606","2015-09-04",17.98
"607","2015-09-08",18.33
"608","2015-09-09",18.1
"609","2015-09-10",18.24
"610","2015-09-11",18.26
"611","2015-09-14",18.139999
"612","2015-09-15",18.41
"613","2015-09-16",18.620001
"614","2015-09-17",18.67
"615","2015-09-18",18.190001
"616","2015-09-21",18.370001
"617","2015-09-22",18.040001
"618","2015-09-23",18.129999
"619","2015-09-24",18.16
"620","2015-09-25",18.030001
"621","2015-09-28",17.879999
"622","2015-09-29",17.610001
"623","2015-09-30",18.07
"624","2015-10-01",18.309999
"625","2015-10-02",18.639999
"626","2015-10-05",19.280001
"627","2015-10-06",19.32
"628","2015-10-07",19.41
"629","2015-10-08",19.530001
"630","2015-10-09",19.469999
"631","2015-10-12",19.549999
"632","2015-10-13",19.08
"633","2015-10-14",18.940001
"634","2015-10-15",19.07
"635","2015-10-16",19.139999
"636","2015-10-19",18.9
"637","2015-10-20",18.99
"638","2015-10-21",18.67
"639","2015-10-22",19
"640","2015-10-23",18.92
"641","2015-10-26",18.799999
"642","2015-10-27",18.4
"643","2015-10-28",18.799999
"644","2015-10-29",18.559999
"645","2015-10-30",18.24
"646","2015-11-02",18.290001
"647","2015-11-03",18.389999
"648","2015-11-04",18.219999
"649","2015-11-05",17.200001
"650","2015-11-06",17.139999
"651","2015-11-09",17.32
"652","2015-11-10",17.41
"653","2015-11-11",17
"654","2015-11-12",16.540001
"655","2015-11-13",16.459999
"656","2015-11-16",16.17
"657","2015-11-17",16.18
"658","2015-11-18",15.99
"659","2015-11-19",16.1
"660","2015-11-20",15.88
"661","2015-11-23",16.27
"662","2015-11-24",16.790001
"663","2015-11-25",17.1
"664","2015-11-27",17
"665","2015-11-30",17.18
"666","2015-12-01",17.190001
"667","2015-12-02",17.1
"668","2015-12-03",17.049999
"669","2015-12-04",17.52
"670","2015-12-07",16.99
"671","2015-12-08",16.969999
"672","2015-12-09",16.790001
"673","2015-12-10",16.9
"674","2015-12-11",16.65
"675","2015-12-14",16.610001
"676","2015-12-15",17.08
"677","2015-12-16",17
"678","2015-12-17",16.83
"679","2015-12-18",16.860001
"680","2015-12-21",16.889999
"681","2015-12-22",16.93
"682","2015-12-23",17.1
"683","2015-12-24",17.02
"684","2015-12-28",16.940001
"685","2015-12-29",16.99
"686","2015-12-30",16.870001
"687","2015-12-31",16.74
"688","2016-01-04",16.43
"689","2016-01-05",16.17
"690","2016-01-06",16.17
"691","2016-01-07",15.82
"692","2016-01-08",15.47
"693","2016-01-11",15.32
"694","2016-01-12",15.55
"695","2016-01-13",14.83
"696","2016-01-14",14.9
"697","2016-01-15",14.56
"698","2016-01-19",14.41
"699","2016-01-20",14.59
"700","2016-01-21",14.48
"701","2016-01-22",14.65
"702","2016-01-25",13.98
"703","2016-01-26",14.14
"704","2016-01-27",13.74
"705","2016-01-28",13.7
"706","2016-01-29",13.74
"707","2016-02-01",13.83
"708","2016-02-02",13.41
"709","2016-02-03",13.4
"710","2016-02-04",12.98
"711","2016-02-05",12.58
"712","2016-02-08",12.27
"713","2016-02-09",11.72
"714","2016-02-10",12.09
"715","2016-02-11",11.88
"716","2016-02-12",11.93
"717","2016-02-16",12.25
"718","2016-02-17",12.45
"719","2016-02-18",11.52
"720","2016-02-19",11.4
"721","2016-02-22",11.62
"722","2016-02-23",11.63
"723","2016-02-24",11.51
"724","2016-02-25",11.71
"725","2016-02-26",11.85
"726","2016-02-29",11.9
"727","2016-03-01",12.08
"728","2016-03-02",12.72
"729","2016-03-03",13.31
"730","2016-03-04",13.48
"731","2016-03-07",13.74
"732","2016-03-08",13.5
"733","2016-03-09",13.56
"734","2016-03-10",13.5
"735","2016-03-11",13.96
"736","2016-03-14",13.62
"737","2016-03-15",13.53
"738","2016-03-16",13.72
"739","2016-03-17",13.89
"740","2016-03-18",14
"741","2016-03-21",13.68
"742","2016-03-22",13.56
"743","2016-03-23",13.57
"744","2016-03-24",13.42
"745","2016-03-28",13.5
"746","2016-03-29",13.68
"747","2016-03-30",13.86
"748","2016-03-31",13.98
"749","2016-04-01",14.04
"750","2016-04-04",13.91
"751","2016-04-05",13.47
"752","2016-04-06",13.42
"753","2016-04-07",13.24
"754","2016-04-08",13.22
"755","2016-04-11",13.02
"756","2016-04-12",13.22
"757","2016-04-13",13.95
"758","2016-04-14",13.89
"759","2016-04-15",13.88
"760","2016-04-18",14.08
"761","2016-04-19",14.02
"762","2016-04-20",14.15
"763","2016-04-21",13.92
"764","2016-04-22",14.13
"765","2016-04-25",13.86
"766","2016-04-26",13.7
"767","2016-04-27",13.74
"768","2016-04-28",13.61
"769","2016-04-29",13.47
"770","2016-05-02",13.77
"771","2016-05-03",13.52
"772","2016-05-04",13.33
"773","2016-05-05",13.29
"774","2016-05-06",13.32
"775","2016-05-09",13.46
"776","2016-05-10",13.55
"777","2016-05-11",13.26
"778","2016-05-12",13.42
"779","2016-05-13",13.55
"780","2016-05-16",13.82
"781","2016-05-17",13.56
"782","2016-05-18",13.59
"783","2016-05-19",13.68
"784","2016-05-20",14.05
"785","2016-05-23",13.98
"786","2016-05-24",14.43
"787","2016-05-25",14.7
"788","2016-05-26",14.69
"789","2016-05-27",15.15
"790","2016-05-31",15.31
"791","2016-06-01",15.67
"792","2016-06-02",15.74
"793","2016-06-03",15.78
"794","2016-06-06",15.95
"795","2016-06-07",16
"796","2016-06-08",16.030001
"797","2016-06-09",16.08
"798","2016-06-10",15.92
"799","2016-06-13",15.66
"800","2016-06-14",15.6
"801","2016-06-15",15.74
"802","2016-06-16",15.78
"803","2016-06-17",15.84
"804","2016-06-20",16.16
"805","2016-06-21",15.95
"806","2016-06-22",15.85
"807","2016-06-23",16.280001
"808","2016-06-24",15.41
"809","2016-06-27",14.63
"810","2016-06-28",14.78
"811","2016-06-29",15.35
"812","2016-06-30",15.54
"813","2016-07-01",15.8
"814","2016-07-05",15.32
"815","2016-07-06",15.45
"816","2016-07-07",15.53
"817","2016-07-08",16.08
"818","2016-07-11",16.17
"819","2016-07-12",16.440001
"820","2016-07-13",16.6
"821","2016-07-14",16.83
"822","2016-07-15",16.5
"823","2016-07-18",16.379999
"824","2016-07-19",16.25
"825","2016-07-20",16.219999
"826","2016-07-21",16.209999
"827","2016-07-22",16.24
"828","2016-07-25",16.190001
"829","2016-07-26",16.25
"830","2016-07-27",16.08
"831","2016-07-28",16.02
"832","2016-07-29",17.200001
"833","2016-08-01",17.209999
"834","2016-08-02",17.120001
"835","2016-08-03",17.110001
"836","2016-08-04",17.26
"837","2016-08-05",17.5
"838","2016-08-08",17.34
"839","2016-08-09",17.4
"840","2016-08-10",17.200001
"841","2016-08-11",17.35
"842","2016-08-12",17.26
"843","2016-08-15",17.190001
"844","2016-08-16",16.959999
"845","2016-08-17",16.940001
"846","2016-08-18",16.959999
"847","2016-08-19",16.91
"848","2016-08-22",16.75
"849","2016-08-23",17.01
"850","2016-08-24",16.940001
"851","2016-08-25",16.950001
"852","2016-08-26",16.879999
"853","2016-08-29",16.889999
"854","2016-08-30",16.99
"855","2016-08-31",17.059999
"856","2016-09-01",17.08
"857","2016-09-02",17.040001
"858","2016-09-06",16.870001
"859","2016-09-07",17
"860","2016-09-08",17
"861","2016-09-09",16.450001
"862","2016-09-12",16.559999
"863","2016-09-13",16.549999
"864","2016-09-14",16.440001
"865","2016-09-15",16.75
"866","2016-09-16",16.790001
"867","2016-09-19",17.049999
"868","2016-09-20",17.08
"869","2016-09-21",17.09
"870","2016-09-22",17.17
"871","2016-09-23",16.790001
"872","2016-09-26",16.65
"873","2016-09-27",16.73
"874","2016-09-28",16.889999
"875","2016-09-29",16.459999
"876","2016-09-30",16.780001
"877","2016-10-03",16.65
"878","2016-10-04",16.5
"879","2016-10-05",16.389999
"880","2016-10-06",16.33
"881","2016-10-07",16.08
"882","2016-10-10",16.15
"883","2016-10-11",15.7
"884","2016-10-12",15.8
"885","2016-10-13",15.7
"886","2016-10-14",15.8
"887","2016-10-17",15.85
"888","2016-10-18",15.75
"889","2016-10-19",15.6
"890","2016-10-20",15.7
"891","2016-10-21",15.6
"892","2016-10-24",15.7
"893","2016-10-25",15.65
"894","2016-10-26",15.5
"895","2016-10-27",15.45
"896","2016-10-28",15.25
"897","2016-10-31",15.15
"898","2016-11-01",14.8
"899","2016-11-02",14.25
"900","2016-11-03",14.2
"901","2016-11-04",14.35
"902","2016-11-07",14.65
"903","2016-11-08",14.6
"904","2016-11-09",14.95
"905","2016-11-10",15.3
"906","2016-11-11",15.7
"907","2016-11-14",15.6
"908","2016-11-15",15.65
"909","2016-11-16",15.75
"910","2016-11-17",15.85
"911","2016-11-18",15.8
"912","2016-11-21",16.15
"913","2016-11-22",16.950001
"914","2016-11-23",17.299999
"915","2016-11-25",17.549999
"916","2016-11-28",17.549999
"917","2016-11-29",18
"918","2016-11-30",18.25
"919","2016-12-01",18.1
"920","2016-12-02",18
"921","2016-12-05",17.85
"922","2016-12-06",17.9
"923","2016-12-07",18.25
"924","2016-12-08",18.5
"925","2016-12-09",18.5
"926","2016-12-12",18.25
"927","2016-12-13",18
"928","2016-12-14",17.9
"929","2016-12-15",17.85
"930","2016-12-16",17.799999
"931","2016-12-19",17.85
"932","2016-12-20",17.950001
"933","2016-12-21",17.9
"934","2016-12-22",17.799999
"935","2016-12-23",17.9
"936","2016-12-27",17.85
"937","2016-12-28",17.75
"938","2016-12-29",17.75
"939","2016-12-30",17.75
"940","2017-01-03",17.9
"941","2017-01-04",18.15
"942","2017-01-05",17.950001
"943","2017-01-06",18.049999
"944","2017-01-09",17.799999
"945","2017-01-10",17.799999
"946","2017-01-11",17.799999
"947","2017-01-12",17.299999
"948","2017-01-13",17.9
"949","2017-01-17",17.549999
"950","2017-01-18",17.799999
"951","2017-01-19",17.549999
"952","2017-01-20",17.450001
"953","2017-01-23",17.4
"954","2017-01-24",17.450001
"955","2017-01-25",17.6
"956","2017-01-26",17.450001
"957","2017-01-27",17.299999
"958","2017-01-30",17.1
"959","2017-01-31",17.049999
"960","2017-02-01",17
"961","2017-02-02",17.049999
"962","2017-02-03",17.200001
"963","2017-02-06",17
"964","2017-02-07",16.85
"965","2017-02-08",16.9
"966","2017-02-09",17.299999
"967","2017-02-10",17.15
"968","2017-02-13",17.200001
"969","2017-02-14",17.4
"970","2017-02-15",17.4
"971","2017-02-16",17.25
"972","2017-02-17",17.200001
"973","2017-02-21",17.25
