"","date","ADVM"
"254","2015-08-03",15.39
"255","2015-08-04",15.13
"256","2015-08-05",15
"257","2015-08-06",14.33
"258","2015-08-07",14
"259","2015-08-10",14.52
"260","2015-08-11",13.93
"261","2015-08-12",14.33
"262","2015-08-13",13.83
"263","2015-08-14",10.01
"264","2015-08-17",10.99
"265","2015-08-18",11.05
"266","2015-08-19",10.84
"267","2015-08-20",10.26
"268","2015-08-21",10.62
"269","2015-08-24",10.14
"270","2015-08-25",10.08
"271","2015-08-26",10.51
"272","2015-08-27",10.67
"273","2015-08-28",10.78
"274","2015-08-31",10.46
"275","2015-09-01",10.24
"276","2015-09-02",10.64
"277","2015-09-03",10.15
"278","2015-09-04",10.17
"279","2015-09-08",10.59
"280","2015-09-09",10.78
"281","2015-09-10",11.01
"282","2015-09-11",10.64
"283","2015-09-14",10.58
"284","2015-09-15",10.75
"285","2015-09-16",11.02
"286","2015-09-17",11.32
"287","2015-09-18",11.24
"288","2015-09-21",10.51
"289","2015-09-22",10.17
"290","2015-09-23",9.83
"291","2015-09-24",9.84
"292","2015-09-25",9.13
"293","2015-09-28",8.68
"294","2015-09-29",8.04
"295","2015-09-30",8.24
"296","2015-10-01",8.03
"297","2015-10-02",8.49
"298","2015-10-05",8.68
"299","2015-10-06",8.47
"300","2015-10-07",8.65
"301","2015-10-08",8.47
"302","2015-10-09",8.48
"303","2015-10-12",8.2
"304","2015-10-13",7.82
"305","2015-10-14",7.99
"306","2015-10-15",8.35
"307","2015-10-16",8.49
"308","2015-10-19",8.54
"309","2015-10-20",8.26
"310","2015-10-21",7.84
"311","2015-10-22",7.64
"312","2015-10-23",7.66
"313","2015-10-26",7.49
"314","2015-10-27",8.03
"315","2015-10-28",8.55
"316","2015-10-29",8.46
"317","2015-10-30",8.43
"318","2015-11-02",9.05
"319","2015-11-03",9.28
"320","2015-11-04",9.41
"321","2015-11-05",9.09
"322","2015-11-06",9.32
"323","2015-11-09",9.36
"324","2015-11-10",7.99
"325","2015-11-11",7.9
"326","2015-11-12",7.78
"327","2015-11-13",8.08
"328","2015-11-16",7.84
"329","2015-11-17",7.75
"330","2015-11-18",8.43
"331","2015-11-19",8.46
"332","2015-11-20",8.71
"333","2015-11-23",9.15
"334","2015-11-24",9.51
"335","2015-11-25",9.95
"336","2015-11-27",10.1
"337","2015-11-30",10.48
"338","2015-12-01",9.94
"339","2015-12-02",10.02
"340","2015-12-03",9.24
"341","2015-12-04",9.38
"342","2015-12-07",8.93
"343","2015-12-08",9.29
"344","2015-12-09",9.04
"345","2015-12-10",9.05
"346","2015-12-11",8.54
"347","2015-12-14",8.36
"348","2015-12-15",8.85
"349","2015-12-16",9.09
"350","2015-12-17",8.9
"351","2015-12-18",9.23
"352","2015-12-21",9.69
"353","2015-12-22",9.27
"354","2015-12-23",9.31
"355","2015-12-24",9.55
"356","2015-12-28",9.26
"357","2015-12-29",9.71
"358","2015-12-30",9.45
"359","2015-12-31",9.52
"360","2016-01-04",8.69
"361","2016-01-05",8.8
"362","2016-01-06",7.95
"363","2016-01-07",7.51
"364","2016-01-08",7.28
"365","2016-01-11",6.65
"366","2016-01-12",6.33
"367","2016-01-13",6.02
"368","2016-01-14",6
"369","2016-01-15",6.07
"370","2016-01-19",5.75
"371","2016-01-20",6.18
"372","2016-01-21",6.24
"373","2016-01-22",6.42
"374","2016-01-25",6.38
"375","2016-01-26",6.5
"376","2016-01-27",6.3
"377","2016-01-28",5.84
"378","2016-01-29",6
"379","2016-02-01",5.22
"380","2016-02-02",4.815
"381","2016-02-03",4.7
"382","2016-02-04",4.71
"383","2016-02-05",4.44
"384","2016-02-08",4.19
"385","2016-02-09",4.15
"386","2016-02-10",4.57
"387","2016-02-11",4.75
"388","2016-02-12",4.8
"389","2016-02-16",4.96
"390","2016-02-17",5.2
"391","2016-02-18",5.25
"392","2016-02-19",5.5
"393","2016-02-22",5.51
"394","2016-02-23",5.35
"395","2016-02-24",5.29
"396","2016-02-25",5.3
"397","2016-02-26",5.53
"398","2016-02-29",5.12
"399","2016-03-01",5.44
"400","2016-03-02",5.7
"401","2016-03-03",5.33
"402","2016-03-04",5.36
"403","2016-03-07",5.66
"404","2016-03-08",5.18
"405","2016-03-09",5.12
"406","2016-03-10",5.07
"407","2016-03-11",5.18
"408","2016-03-14",5.28
"409","2016-03-15",4.87
"410","2016-03-16",4.9
"411","2016-03-17",4.99
"412","2016-03-18",5.21
"413","2016-03-21",5.38
"414","2016-03-22",5.4
"415","2016-03-23",4.96
"416","2016-03-24",5.09
"417","2016-03-28",5
"418","2016-03-29",5.08
"419","2016-03-30",4.97
"420","2016-03-31",5.17
"421","2016-04-01",5.2
"422","2016-04-04",5.41
"423","2016-04-05",5.35
"424","2016-04-06",5.49
"425","2016-04-07",5.29
"426","2016-04-08",5.2
"427","2016-04-11",5.11
"428","2016-04-12",5.09
"429","2016-04-13",5.34
"430","2016-04-14",5.3
"431","2016-04-15",5.36
"432","2016-04-18",5.58
"433","2016-04-19",5.53
"434","2016-04-20",5.65
"435","2016-04-21",6.11
"436","2016-04-22",6.24
"437","2016-04-25",6.11
"438","2016-04-26",6.14
"439","2016-04-27",5.75
"440","2016-04-28",5.68
"441","2016-04-29",5.64
"442","2016-05-02",5.7
"443","2016-05-03",5.37
"444","2016-05-04",4.99
"445","2016-05-05",4.83
"446","2016-05-06",4.14
"447","2016-05-09",4.03
"448","2016-05-10",4.32
"449","2016-05-11",4.14
"450","2016-05-12",4.14
"451","2016-05-13",3.64
"452","2016-05-16",3.86
"453","2016-05-17",3.86
"454","2016-05-18",4.08
"455","2016-05-19",3.92
"456","2016-05-20",4.09
"457","2016-05-23",4.33
"458","2016-05-24",4.42
"459","2016-05-25",4.32
"460","2016-05-26",4.24
"461","2016-05-27",4.5
"462","2016-05-31",4.52
"463","2016-06-01",4.52
"464","2016-06-02",4.68
"465","2016-06-03",4.46
"466","2016-06-06",4.46
"467","2016-06-07",4.52
"468","2016-06-08",4.17
"469","2016-06-09",3.92
"470","2016-06-10",3.89
"471","2016-06-13",3.7
"472","2016-06-14",3.44
"473","2016-06-15",3.44
"474","2016-06-16",3.5
"475","2016-06-17",3.31
"476","2016-06-20",3.34
"477","2016-06-21",3.27
"478","2016-06-22",3.31
"479","2016-06-23",3.55
"480","2016-06-24",3.23
"481","2016-06-27",3.02
"482","2016-06-28",3.27
"483","2016-06-29",3.26
"484","2016-06-30",3.16
"485","2016-07-01",3.33
"486","2016-07-05",3.17
"487","2016-07-06",3.12
"488","2016-07-07",3.19
"489","2016-07-08",3.38
"490","2016-07-11",3.34
"491","2016-07-12",3.39
"492","2016-07-13",3.14
"493","2016-07-14",3.04
"494","2016-07-15",3.19
"495","2016-07-18",3.19
"496","2016-07-19",3.07
"497","2016-07-20",3.05
"498","2016-07-21",3.05
"499","2016-07-22",3.23
"500","2016-07-25",3.25
"501","2016-07-26",3.24
"502","2016-07-27",3.33
"503","2016-07-28",3.62
"504","2016-07-29",3.62
"505","2016-08-01",3.49
"506","2016-08-02",3.54
"507","2016-08-03",4.33
"508","2016-08-04",4.7
"509","2016-08-05",4.25
"510","2016-08-08",4.4
"511","2016-08-09",4.41
"512","2016-08-10",4.5
"513","2016-08-11",4.53
"514","2016-08-12",4.65
"515","2016-08-15",4.76
"516","2016-08-16",4.5
"517","2016-08-17",4.27
"518","2016-08-18",4.37
"519","2016-08-19",4.21
"520","2016-08-22",4.24
"521","2016-08-23",4.47
"522","2016-08-24",4.05
"523","2016-08-25",3.68
"524","2016-08-26",3.79
"525","2016-08-29",3.71
"526","2016-08-30",3.74
"527","2016-08-31",3.58
"528","2016-09-01",3.55
"529","2016-09-02",3.74
"530","2016-09-06",3.48
"531","2016-09-07",3.58
"532","2016-09-08",3.72
"533","2016-09-09",3.86
"534","2016-09-12",4.04
"535","2016-09-13",3.67
"536","2016-09-14",3.62
"537","2016-09-15",3.76
"538","2016-09-16",3.79
"539","2016-09-19",3.8
"540","2016-09-20",4.09
"541","2016-09-21",4.08
"542","2016-09-22",4.19
"543","2016-09-23",4.2
"544","2016-09-26",4.02
"545","2016-09-27",4.21
"546","2016-09-28",4.16
"547","2016-09-29",4.01
"548","2016-09-30",4.11
"549","2016-10-03",4.24
"550","2016-10-04",4.18
"551","2016-10-05",4.35
"552","2016-10-06",4.33
"553","2016-10-07",4.04
"554","2016-10-10",4.18
"555","2016-10-11",3.99
"556","2016-10-12",3.81
"557","2016-10-13",3.67
"558","2016-10-14",3.57
"559","2016-10-17",3.37
"560","2016-10-18",3.44
"561","2016-10-19",3.39
"562","2016-10-20",3.36
"563","2016-10-21",3.15
"564","2016-10-24",3.09
"565","2016-10-25",2.92
"566","2016-10-26",3.02
"567","2016-10-27",2.99
"568","2016-10-28",2.97
"569","2016-10-31",2.95
"570","2016-11-01",3
"571","2016-11-02",3.05
"572","2016-11-03",2.85
"573","2016-11-04",2.85
"574","2016-11-07",2.95
"575","2016-11-08",2.9
"576","2016-11-09",3.3
"577","2016-11-10",3.575
"578","2016-11-11",3.65
"579","2016-11-14",3.6
"580","2016-11-15",3.4
"581","2016-11-16",3.55
"582","2016-11-17",3.5
"583","2016-11-18",3.55
"584","2016-11-21",3
"585","2016-11-22",3
"586","2016-11-23",3
"587","2016-11-25",2.95
"588","2016-11-28",2.95
"589","2016-11-29",2.9
"590","2016-11-30",2.85
"591","2016-12-01",2.8
"592","2016-12-02",2.85
"593","2016-12-05",3
"594","2016-12-06",3
"595","2016-12-07",2.95
"596","2016-12-08",3.2
"597","2016-12-09",3.2
"598","2016-12-12",2.95
"599","2016-12-13",2.95
"600","2016-12-14",2.9
"601","2016-12-15",2.95
"602","2016-12-16",3.1
"603","2016-12-19",3.15
"604","2016-12-20",3.45
"605","2016-12-21",3.35
"606","2016-12-22",3.3
"607","2016-12-23",3.3
"608","2016-12-27",3.25
"609","2016-12-28",3
"610","2016-12-29",2.95
"611","2016-12-30",2.9
"612","2017-01-03",2.95
"613","2017-01-04",3.35
"614","2017-01-05",3.05
"615","2017-01-06",3
"616","2017-01-09",3.05
"617","2017-01-10",3
"618","2017-01-11",2.9
"619","2017-01-12",3
"620","2017-01-13",3.15
"621","2017-01-17",3.05
"622","2017-01-18",3.05
"623","2017-01-19",2.95
"624","2017-01-20",2.95
"625","2017-01-23",2.9
"626","2017-01-24",2.85
"627","2017-01-25",2.9
"628","2017-01-26",2.9
"629","2017-01-27",2.85
"630","2017-01-30",2.85
"631","2017-01-31",2.9
"632","2017-02-01",2.95
"633","2017-02-02",2.9
"634","2017-02-03",2.9
"635","2017-02-06",2.95
"636","2017-02-07",2.85
"637","2017-02-08",2.8
"638","2017-02-09",2.7
"639","2017-02-10",3
"640","2017-02-13",3
"641","2017-02-14",2.9
"642","2017-02-15",2.9
"643","2017-02-16",2.8
"644","2017-02-17",2.8
"645","2017-02-21",2.75
"646","2017-02-22",2.75
"647","2017-02-23",2.75
"648","2017-02-24",2.65
"649","2017-02-27",2.75
"650","2017-02-28",2.65
"651","2017-03-01",2.8
"652","2017-03-02",2.8
"653","2017-03-03",2.85
"654","2017-03-06",2.8
"655","2017-03-07",2.75
"656","2017-03-08",2.8
"657","2017-03-09",2.85
"658","2017-03-10",2.75
"659","2017-03-13",2.8
"660","2017-03-14",2.75
"661","2017-03-15",2.75
"662","2017-03-16",2.75
"663","2017-03-17",2.75
"664","2017-03-20",2.7
"665","2017-03-21",2.55
"666","2017-03-22",2.6
"667","2017-03-23",2.6
"668","2017-03-24",2.65
"669","2017-03-27",2.75
"670","2017-03-28",2.75
"671","2017-03-29",2.8
"672","2017-03-30",2.7
"673","2017-03-31",2.7
"674","2017-04-03",2.65
"675","2017-04-04",2.7
"676","2017-04-05",2.7
"677","2017-04-06",2.575
"678","2017-04-07",2.55
"679","2017-04-10",2.7
"680","2017-04-11",2.75
"681","2017-04-12",2.65
"682","2017-04-13",2.65
"683","2017-04-17",2.65
"684","2017-04-18",2.575
"685","2017-04-19",2.6
"686","2017-04-20",2.65
"687","2017-04-21",2.7
"688","2017-04-24",2.6
"689","2017-04-25",2.65
"690","2017-04-26",2.8
"691","2017-04-27",2.65
"692","2017-04-28",2.85
"693","2017-05-01",3
"694","2017-05-02",2.8
"695","2017-05-03",2.8
"696","2017-05-04",2.85
"697","2017-05-05",2.85
"698","2017-05-08",2.8
"699","2017-05-09",2.8
"700","2017-05-10",2.75
"701","2017-05-11",2.9
"702","2017-05-12",3.05
"703","2017-05-15",3.1
"704","2017-05-16",2.95
"705","2017-05-17",2.8
"706","2017-05-18",2.8
"707","2017-05-19",2.725
"708","2017-05-22",2.8
"709","2017-05-23",2.725
"710","2017-05-24",2.75
"711","2017-05-25",2.65
"712","2017-05-26",2.7
"713","2017-05-30",2.6
"714","2017-05-31",2.55
"715","2017-06-01",2.6
"716","2017-06-02",2.75
"717","2017-06-05",2.65
"718","2017-06-06",2.65
"719","2017-06-07",2.7
"720","2017-06-08",2.75
"721","2017-06-09",2.7
"722","2017-06-12",2.75
"723","2017-06-13",2.75
"724","2017-06-14",2.75
"725","2017-06-15",2.7
"726","2017-06-16",2.75
"727","2017-06-19",2.9
"728","2017-06-20",2.85
"729","2017-06-21",3
"730","2017-06-22",2.85
"731","2017-06-23",2.75
"732","2017-06-26",2.75
"733","2017-06-27",2.7
"734","2017-06-28",2.575
"735","2017-06-29",2.5
"736","2017-06-30",2.5
"737","2017-07-03",2.5
"738","2017-07-05",2.55
"739","2017-07-06",2.45
"740","2017-07-07",2.55
"741","2017-07-10",2.5
"742","2017-07-11",2.5
"743","2017-07-12",2.55
"744","2017-07-13",2.6
"745","2017-07-14",2.6
"746","2017-07-17",2.7
"747","2017-07-18",2.65
"748","2017-07-19",2.65
"749","2017-07-20",2.65
"750","2017-07-21",2.65
"751","2017-07-24",2.7
"752","2017-07-25",2.6
"753","2017-07-26",2.6
"754","2017-07-27",2.55
"755","2017-07-28",2.55
"756","2017-07-31",2.55
"757","2017-08-01",2.5
"758","2017-08-02",2.5
"759","2017-08-03",2.55
"760","2017-08-04",2.5
"761","2017-08-07",2.55
"762","2017-08-08",2.525
"763","2017-08-09",2.5
"764","2017-08-10",2.55
"765","2017-08-11",2.55
"766","2017-08-14",2.55
"767","2017-08-15",2.55
"768","2017-08-16",2.5
"769","2017-08-17",2.45
"770","2017-08-18",2.45
"771","2017-08-21",2.5
"772","2017-08-22",2.5
"773","2017-08-23",2.475
"774","2017-08-24",2.7
"775","2017-08-25",2.6
"776","2017-08-28",2.65
"777","2017-08-29",2.75
"778","2017-08-30",2.8
"779","2017-08-31",2.75
"780","2017-09-01",2.8
"781","2017-09-05",2.55
"782","2017-09-06",2.725
"783","2017-09-07",2.7
"784","2017-09-08",2.8
"785","2017-09-11",3
"786","2017-09-12",3
"787","2017-09-13",3.15
"788","2017-09-14",3.45
"789","2017-09-15",3.5
"790","2017-09-18",3.45
"791","2017-09-19",3.5
"792","2017-09-20",3.45
"793","2017-09-21",3.55
"794","2017-09-22",3.4
"795","2017-09-25",3.3
"796","2017-09-26",3.35
"797","2017-09-27",3.45
"798","2017-09-28",3.45
"799","2017-09-29",3.65
"800","2017-10-02",3.9
"801","2017-10-03",3.8
"802","2017-10-04",3.75
"803","2017-10-05",3.65
"804","2017-10-06",3.55
"805","2017-10-09",3.55
"806","2017-10-10",3.65
"807","2017-10-11",3.6
"808","2017-10-12",3.95
"809","2017-10-13",3.8
"810","2017-10-16",3.7
"811","2017-10-17",3.6
"812","2017-10-18",3.45
"813","2017-10-19",3.4
"814","2017-10-20",3.475
"815","2017-10-23",3.35
"816","2017-10-24",3.2
"817","2017-10-25",3.15
"818","2017-10-26",3.15
"819","2017-10-27",3.2
"820","2017-10-30",3.25
"821","2017-10-31",3.25
"822","2017-11-01",3.15
"823","2017-11-02",3.25
"824","2017-11-03",3.25
"825","2017-11-06",3.2
"826","2017-11-07",3.15
"827","2017-11-08",3
"828","2017-11-09",2.95
"829","2017-11-10",2.85
"830","2017-11-13",3
"831","2017-11-14",3.1
"832","2017-11-15",3
"833","2017-11-16",3.15
"834","2017-11-17",3.15
"835","2017-11-20",2.95
"836","2017-11-21",3
"837","2017-11-22",3.025
"838","2017-11-24",3.05
"839","2017-11-27",3.05
"840","2017-11-28",3.05
"841","2017-11-29",3
"842","2017-11-30",3.05
"843","2017-12-01",3.05
"844","2017-12-04",3
"845","2017-12-05",3.05
"846","2017-12-06",3.15
"847","2017-12-07",3.25
"848","2017-12-08",3.45
"849","2017-12-11",3.3
"850","2017-12-12",3.15
"851","2017-12-13",3.1
"852","2017-12-14",3.1
"853","2017-12-15",3
"854","2017-12-18",3.2
"855","2017-12-19",3.35
"856","2017-12-20",3.4
"857","2017-12-21",3.45
"858","2017-12-22",3.45
"859","2017-12-26",3.45
"860","2017-12-27",3.55
"861","2017-12-28",3.6
"862","2017-12-29",3.5
"863","2018-01-02",3.65
"864","2018-01-03",4.3
"865","2018-01-04",4.4
"866","2018-01-05",4.45
"867","2018-01-08",4.25
"868","2018-01-09",4.1
"869","2018-01-10",4.25
"870","2018-01-11",3.975
"871","2018-01-12",3.95
"872","2018-01-16",4.35
"873","2018-01-17",4.65
"874","2018-01-18",4.65
"875","2018-01-19",4.9
"876","2018-01-22",5.15
"877","2018-01-23",5.4
"878","2018-01-24",5.75
"879","2018-01-25",6.45
"880","2018-01-26",7
"881","2018-01-29",7.55
"882","2018-01-30",7.95
"883","2018-01-31",7.3
"884","2018-02-01",7.7
"885","2018-02-02",7.3
"886","2018-02-05",7.4
"887","2018-02-06",6.9
"888","2018-02-07",7.1
"889","2018-02-08",7.5
"890","2018-02-09",7.05
"891","2018-02-12",6.85
"892","2018-02-13",6.9
"893","2018-02-14",6.5
"894","2018-02-15",6.4
"895","2018-02-16",6.4
"896","2018-02-20",6.2
"897","2018-02-21",6.4
"898","2018-02-22",6.8
"899","2018-02-23",6.95
"900","2018-02-26",6.65
"901","2018-02-27",6.8
"902","2018-02-28",6.925
"903","2018-03-01",6.65
"904","2018-03-02",7.05
"905","2018-03-05",7.25
"906","2018-03-06",7.2
"907","2018-03-07",6.95
"908","2018-03-08",6.8
"909","2018-03-09",6.7
"910","2018-03-12",6.9
"911","2018-03-13",6.95
"912","2018-03-14",7.35
"913","2018-03-15",7.6
"914","2018-03-16",7.2
"915","2018-03-19",6.55
"916","2018-03-20",6.6
"917","2018-03-21",6.6
"918","2018-03-22",6.4
"919","2018-03-23",6.4
"920","2018-03-26",6.425
"921","2018-03-27",5.6
"922","2018-03-28",5.65
"923","2018-03-29",5.8
"924","2018-04-02",5.7
"925","2018-04-03",5.55
"926","2018-04-04",5.75
"927","2018-04-05",5.8
"928","2018-04-06",5.45
"929","2018-04-09",5.8
"930","2018-04-10",6.25
"931","2018-04-11",5.95
"932","2018-04-12",6.45
"933","2018-04-13",6.45
"934","2018-04-16",6.35
"935","2018-04-17",6.7
"936","2018-04-18",6.525
"937","2018-04-19",6.45
"938","2018-04-20",6.3
"939","2018-04-23",6
"940","2018-04-24",5.85
"941","2018-04-25",5.9
"942","2018-04-26",6.1
"943","2018-04-27",6.5
"944","2018-04-30",6.25
"945","2018-05-01",6.15
"946","2018-05-02",6.35
"947","2018-05-03",6.35
"948","2018-05-04",5.325
"949","2018-05-07",5.65
"950","2018-05-08",5.55
"951","2018-05-09",5.85
"952","2018-05-10",5.75
"953","2018-05-11",5.85
"954","2018-05-14",6
"955","2018-05-15",6
"956","2018-05-16",6.15
"957","2018-05-17",6
"958","2018-05-18",6.1
"959","2018-05-21",5.9
"960","2018-05-22",5.95
"961","2018-05-23",6.15
"962","2018-05-24",6.15
"963","2018-05-25",6.15
"964","2018-05-29",6.05
"965","2018-05-30",6.35
"966","2018-05-31",6.25
"967","2018-06-01",6.35
"968","2018-06-04",6.35
"969","2018-06-05",6.45
"970","2018-06-06",6.9
"971","2018-06-07",6.4
"972","2018-06-08",6.25
"973","2018-06-11",6.2
"974","2018-06-12",5.8
"975","2018-06-13",5.65
"976","2018-06-14",5.55
"977","2018-06-15",5.55
"978","2018-06-18",5.55
"979","2018-06-19",5.8
"980","2018-06-20",6
"981","2018-06-21",5.75
"982","2018-06-22",6.05
"983","2018-06-25",6
"984","2018-06-26",6.1
"985","2018-06-27",5.4
"986","2018-06-28",5.35
"987","2018-06-29",5.3
"988","2018-07-02",5.4
"989","2018-07-03",5.55
"990","2018-07-05",5.55
"991","2018-07-06",5.95
"992","2018-07-09",6.1
"993","2018-07-10",5.65
