"","date","MARK"
"91","2007-05-14",68.699997
"92","2007-05-15",69.099998
"93","2007-05-16",67.800003
"94","2007-05-17",65.199997
"95","2007-05-18",65.900002
"96","2007-05-21",69
"97","2007-05-22",72.199997
"98","2007-05-23",73.800003
"99","2007-05-24",69.099998
"100","2007-05-25",70.099998
"101","2007-05-29",72
"102","2007-05-30",70.800003
"103","2007-05-31",68.300003
"104","2007-06-01",70.099998
"105","2007-06-04",69.800003
"106","2007-06-05",68.699997
"107","2007-06-06",68.900002
"108","2007-06-07",68.800003
"109","2007-06-08",69.599998
"110","2007-06-11",69.699997
"111","2007-06-12",70
"112","2007-06-13",69.900002
"113","2007-06-14",68.300003
"114","2007-06-15",68
"115","2007-06-18",68.900002
"116","2007-06-19",66.099998
"117","2007-06-20",67.900002
"118","2007-06-21",67.900002
"119","2007-06-22",69.599998
"120","2007-06-25",69.300003
"121","2007-06-26",69.300003
"122","2007-06-27",70.900002
"123","2007-06-28",71.400002
"124","2007-06-29",80
"125","2007-07-02",79.900002
"126","2007-07-03",85
"127","2007-07-05",81.599998
"128","2007-07-06",81.699997
"129","2007-07-09",84.699997
"130","2007-07-10",78.099998
"131","2007-07-11",74.400002
"132","2007-07-12",77.5
"133","2007-07-13",74.300003
"134","2007-07-16",79.599998
"135","2007-07-17",83
"136","2007-07-18",80.900002
"137","2007-07-19",80.900002
"138","2007-07-20",80.599998
"139","2007-07-23",78.800003
"140","2007-07-24",79.400002
"141","2007-07-25",80.900002
"142","2007-07-26",79.5
"143","2007-07-27",81.599998
"144","2007-07-30",80.099998
"145","2007-07-31",78.900002
"146","2007-08-01",74.900002
"147","2007-08-02",75.5
"148","2007-08-03",73.599998
"149","2007-08-06",74.099998
"150","2007-08-07",73.800003
"151","2007-08-08",79.300003
"152","2007-08-09",75.5
"153","2007-08-10",73.900002
"154","2007-08-13",74
"155","2007-08-14",72.599998
"156","2007-08-15",73.400002
"157","2007-08-16",67.300003
"158","2007-08-17",61.900002
"159","2007-08-20",57.900002
"160","2007-08-21",55
"161","2007-08-22",51.400002
"162","2007-08-23",55.200001
"163","2007-08-24",60.700001
"164","2007-08-27",63
"165","2007-08-28",69
"166","2007-08-29",72.199997
"167","2007-08-30",71.099998
"168","2007-08-31",76
"169","2007-09-04",74.199997
"170","2007-09-05",71.5
"171","2007-09-06",71.5
"172","2007-09-07",71.199997
"173","2007-09-10",72.699997
"174","2007-09-11",74
"175","2007-09-12",73.400002
"176","2007-09-13",73
"177","2007-09-14",75.400002
"178","2007-09-17",75
"179","2007-09-18",75
"180","2007-09-19",73.400002
"181","2007-09-20",72.099998
"182","2007-09-21",72.099998
"183","2007-09-24",73.400002
"184","2007-09-25",73.199997
"185","2007-09-26",111.099998
"186","2007-09-27",102
"187","2007-09-28",89.900002
"188","2007-10-01",90.199997
"189","2007-10-02",86.199997
"190","2007-10-03",91.5
"191","2007-10-04",84.199997
"192","2007-10-05",78
"193","2007-10-08",71.400002
"194","2007-10-09",71.599998
"195","2007-10-10",71
"196","2007-10-11",83.400002
"197","2007-10-12",97.800003
"198","2007-10-15",74.400002
"199","2007-10-16",70.599998
"200","2007-10-17",66.699997
"201","2007-10-18",62.900002
"202","2007-10-19",58.799999
"203","2007-10-22",54.700001
"204","2007-10-23",59.700001
"205","2007-10-24",55.700001
"206","2007-10-25",55.099998
"207","2007-10-26",57.299999
"208","2007-10-29",70.300003
"209","2007-10-30",68.599998
"210","2007-10-31",69.300003
"211","2007-11-01",67.5
"212","2007-11-02",68.800003
"213","2007-11-05",71
"214","2007-11-06",71.400002
"215","2007-11-07",69.900002
"216","2007-11-08",73.400002
"217","2007-11-09",70.300003
"218","2007-11-12",70.300003
"219","2007-11-13",71.699997
"220","2007-11-14",70.300003
"221","2007-11-15",70
"222","2007-11-16",70.599998
"223","2007-11-19",65.599998
"224","2007-11-20",60.799999
"225","2007-11-21",55.599998
"226","2007-11-23",56.099998
"227","2007-11-26",51
"228","2007-11-27",51.400002
"229","2007-11-28",57.400002
"230","2007-11-29",56.200001
"231","2007-11-30",53
"232","2007-12-03",48
"233","2007-12-04",46
"234","2007-12-05",49.099998
"235","2007-12-06",52.799999
"236","2007-12-07",50.599998
"237","2007-12-10",49.400002
"238","2007-12-11",50.200001
"239","2007-12-12",50.200001
"240","2007-12-13",47.099998
"241","2007-12-14",46.200001
"242","2007-12-17",43.099998
"243","2007-12-18",43.900002
"244","2007-12-19",49.599998
"245","2007-12-20",47.900002
"246","2007-12-21",49.900002
"247","2007-12-24",54.700001
"248","2007-12-26",56.299999
"249","2007-12-27",52.5
"250","2007-12-28",57.400002
"251","2007-12-31",62.299999
"252","2008-01-02",55.099998
"253","2008-01-03",50.200001
"254","2008-01-04",44.5
"255","2008-01-07",45
"256","2008-01-08",43
"257","2008-01-09",43
"258","2008-01-10",42.5
"259","2008-01-11",41.5
"260","2008-01-14",41
"261","2008-01-15",38.5
"262","2008-01-16",36.099998
"263","2008-01-17",34.599998
"264","2008-01-18",36.400002
"265","2008-01-22",41.200001
"266","2008-01-23",41.900002
"267","2008-01-24",45.900002
"268","2008-01-25",42.099998
"269","2008-01-28",44.5
"270","2008-01-29",42.400002
"271","2008-01-30",40.099998
"272","2008-01-31",40.099998
"273","2008-02-01",38.400002
"274","2008-02-04",35.599998
"275","2008-02-05",34.099998
"276","2008-02-06",33.5
"277","2008-02-07",33.299999
"278","2008-02-08",35.400002
"279","2008-02-11",35.599998
"280","2008-02-12",38.5
"281","2008-02-13",39
"282","2008-02-14",38.799999
"283","2008-02-15",34.900002
"284","2008-02-19",37.200001
"285","2008-02-20",42.799999
"286","2008-02-21",42.599998
"287","2008-02-22",46.799999
"288","2008-02-25",47.599998
"289","2008-02-26",47.299999
"290","2008-02-27",52.799999
"291","2008-02-28",45.700001
"292","2008-02-29",40.299999
"293","2008-03-03",41.400002
"294","2008-03-04",41.400002
"295","2008-03-05",41.900002
"296","2008-03-06",42.5
"297","2008-03-07",42.400002
"298","2008-03-10",42.599998
"299","2008-03-11",46.400002
"300","2008-03-12",48.299999
"301","2008-03-13",48.200001
"302","2008-03-14",46.200001
"303","2008-03-17",45.5
"304","2008-03-18",45.200001
"305","2008-03-19",45.799999
"306","2008-03-20",48
"307","2008-03-24",48.400002
"308","2008-03-25",48.799999
"309","2008-03-26",49.200001
"310","2008-03-27",50.099998
"311","2008-03-28",49.5
"312","2008-03-31",50.400002
"313","2008-04-01",51.599998
"314","2008-04-02",50
"315","2008-04-03",50
"316","2008-04-04",50
"317","2008-04-07",50
"318","2008-04-08",45
"319","2008-04-09",41.900002
"320","2008-04-10",42.099998
"321","2008-04-11",41
"322","2008-04-14",40.400002
"323","2008-04-15",40.200001
"324","2008-04-16",45
"325","2008-04-17",43.799999
"326","2008-04-18",43.700001
"327","2008-04-21",42.799999
"328","2008-04-22",40.599998
"329","2008-04-23",40.200001
"330","2008-04-24",40
"331","2008-04-25",39
"332","2008-04-28",39.200001
"333","2008-04-29",40.400002
"334","2008-04-30",40.099998
"335","2008-05-01",40.799999
"336","2008-05-02",41.5
"337","2008-05-05",40.299999
"338","2008-05-06",43.700001
"339","2008-05-07",39
"340","2008-05-08",37.599998
"341","2008-05-09",38.200001
"342","2008-05-12",40.700001
"343","2008-05-13",39.299999
"344","2008-05-14",39.799999
"345","2008-05-15",41.099998
"346","2008-05-16",39.700001
"347","2008-05-19",40.099998
"348","2008-05-20",38.400002
"349","2008-05-21",37.200001
"350","2008-05-22",38
"351","2008-05-23",36.5
"352","2008-05-27",36.900002
"353","2008-05-28",38
"354","2008-05-29",37.900002
"355","2008-05-30",36.900002
"356","2008-06-02",36.599998
"357","2008-06-03",38.099998
"358","2008-06-04",38.400002
"359","2008-06-05",39.700001
"360","2008-06-06",41.900002
"361","2008-06-09",37.799999
"362","2008-06-10",37.799999
"363","2008-06-11",36.799999
"364","2008-06-12",35.5
"365","2008-06-13",36.900002
"366","2008-06-16",36.200001
"367","2008-06-17",36.200001
"368","2008-06-18",36.099998
"369","2008-06-19",36.5
"370","2008-06-20",34.599998
"371","2008-06-23",32.099998
"372","2008-06-24",32.900002
"373","2008-06-25",34.799999
"374","2008-06-26",32.200001
"375","2008-06-27",29.700001
"376","2008-06-30",29
"377","2008-07-01",28.5
"378","2008-07-02",27.5
"379","2008-07-03",27.5
"380","2008-07-07",25
"381","2008-07-08",29.9
"382","2008-07-09",28.700001
"383","2008-07-10",30.1
"384","2008-07-11",28.5
"385","2008-07-14",23.6
"386","2008-07-15",22.299999
"387","2008-07-16",25
"388","2008-07-17",24
"389","2008-07-18",25.1
"390","2008-07-21",26
"391","2008-07-22",29
"392","2008-07-23",31.200001
"393","2008-07-24",30.6
"394","2008-07-25",31.200001
"395","2008-07-28",30.700001
"396","2008-07-29",31
"397","2008-07-30",31.1
"398","2008-07-31",34.099998
"399","2008-08-01",31.1
"400","2008-08-04",31.5
"401","2008-08-05",32.400002
"402","2008-08-06",31.299999
"403","2008-08-07",29.799999
"404","2008-08-08",30.4
"405","2008-08-11",33.099998
"406","2008-08-12",32.5
"407","2008-08-13",37.900002
"408","2008-08-14",38.900002
"409","2008-08-15",31.700001
"410","2008-08-18",31.4
"411","2008-08-19",31.6
"412","2008-08-20",30.200001
"413","2008-08-21",28.700001
"414","2008-08-22",30.200001
"415","2008-08-25",29.700001
"416","2008-08-26",30.700001
"417","2008-08-27",30.4
"418","2008-08-28",31.4
"419","2008-08-29",29.5
"420","2008-09-02",26.6
"421","2008-09-03",24.299999
"422","2008-09-04",22.4
"423","2008-09-05",22.299999
"424","2008-09-08",21.799999
"425","2008-09-09",22.5
"426","2008-09-10",23.5
"427","2008-09-11",23
"428","2008-09-12",23
"429","2008-09-15",21.799999
"430","2008-09-16",22.5
"431","2008-09-17",21.5
"432","2008-09-18",34.5
"433","2008-09-19",28.5
"434","2008-09-22",24.200001
"435","2008-09-23",24.6
"436","2008-09-24",24
"437","2008-09-25",21.9
"438","2008-09-26",26.700001
"439","2008-09-29",24.6
"440","2008-09-30",26
"441","2008-10-01",23.9
"442","2008-10-02",20.799999
"443","2008-10-03",17.799999
"444","2008-10-06",14.5
"445","2008-10-07",9.5
"446","2008-10-08",9
"447","2008-10-09",8.5
"448","2008-10-10",13.9
"449","2008-10-13",16.1
"450","2008-10-14",10.5
"451","2008-10-15",7
"452","2008-10-16",9
"453","2008-10-17",10.4
"454","2008-10-20",8.8
"455","2008-10-21",8.2
"456","2008-10-22",7.3
"457","2008-10-23",6.6
"458","2008-10-24",5.7
"459","2008-10-27",5.5
"460","2008-10-28",7.2
"461","2008-10-29",6.9
"462","2008-10-30",7.1
"463","2008-10-31",9.2
"464","2008-11-03",6.6
"465","2008-11-04",6.9
"466","2008-11-05",5.7
"467","2008-11-06",5.1
"468","2008-11-07",4.7
"469","2008-11-10",4.1
"470","2008-11-11",3.8
"471","2008-11-12",3.1
"472","2008-11-13",4.3
"473","2008-11-14",3.9
"474","2008-11-17",2.6
"475","2008-11-18",3
"476","2008-11-19",2.5
"477","2008-11-20",1.8
"478","2008-11-21",2.6
"479","2008-11-24",2.6
"480","2008-11-25",3.3
"481","2008-11-26",3.7
"482","2008-11-28",3.5
"483","2008-12-01",2.6
"484","2008-12-02",3.1
"485","2008-12-03",3.3
"486","2008-12-04",2.9
"487","2008-12-05",3.4
"488","2008-12-08",4.9
"489","2008-12-09",3.4
"490","2008-12-10",3.5
"491","2008-12-11",2.9
"492","2008-12-12",3.5
"493","2008-12-15",3.3
"494","2008-12-16",3.9
"495","2008-12-17",4.3
"496","2008-12-18",4.6
"497","2008-12-19",4.4
"498","2008-12-22",4.3
"499","2008-12-23",4.1
"500","2008-12-24",3.8
"501","2008-12-26",3.7
"502","2008-12-29",3.2
"503","2008-12-30",2.8
"504","2008-12-31",3.8
"505","2009-01-02",3.6
"506","2009-01-05",4.1
"507","2009-01-06",4.7
"508","2009-01-07",4.2
"509","2009-01-08",4.7
"510","2009-01-09",4.2
"511","2009-01-12",4.2
"512","2009-01-13",3.7
"513","2009-01-14",3.6
"514","2009-01-15",3
"515","2009-01-16",2.9
"516","2009-01-20",2.5
"517","2009-01-21",2.8
"518","2009-01-22",2.4
"519","2009-01-23",2.4
"520","2009-01-26",2.6
"521","2009-01-27",2.3
"522","2009-01-28",2.9
"523","2009-01-29",2.5
"524","2009-01-30",2.3
"525","2009-02-02",2.3
"526","2009-02-03",2.3
"527","2009-02-04",2
"528","2009-02-05",2.3
"529","2009-02-06",1.8
"530","2009-02-09",1.8
"531","2009-02-10",1.3
"532","2009-02-11",1.6
"533","2009-02-12",1.6
"534","2009-02-13",2.3
"535","2009-02-17",1.9
"536","2009-02-18",2.2
"537","2009-02-19",2.3
"538","2009-02-20",2.3
"539","2009-02-23",2.1
"540","2009-02-24",2.1
"541","2009-02-25",2
"542","2009-02-26",2
"543","2009-02-27",1.8
"544","2009-03-02",1.5
"545","2009-03-03",1.5
"546","2009-03-04",1.4
"547","2009-03-05",1.1
"548","2009-03-06",1.1
"549","2009-03-09",1.1
"550","2009-03-10",1.4
"551","2009-03-11",1.3
"552","2009-03-12",1.1
"553","2009-03-13",1.1
"554","2009-03-16",1
"555","2009-03-17",1
"556","2009-03-18",1.1
"557","2009-03-19",0.9
"558","2009-03-20",1.1
"559","2009-03-23",1.5
"560","2009-03-24",1.1
"561","2009-03-25",1.8
"562","2009-03-26",2
"563","2009-03-27",1.4
"564","2009-03-30",1.5
"565","2009-03-31",1.7
"566","2009-04-01",1.7
"567","2009-04-02",1.9
"568","2009-04-03",1.8
"569","2009-04-06",1.6
"570","2009-04-07",1.6
"571","2009-04-08",1.8
"572","2009-04-09",2.7
"573","2009-04-13",2.3
"574","2009-04-14",2.3
"575","2009-04-15",2.1
"576","2009-04-16",2.1
"577","2009-04-17",2.4
"578","2009-04-20",2.2
"579","2009-04-21",2.3
"580","2009-04-22",2.5
"581","2009-04-23",2.4
"582","2009-04-24",2.8
"583","2009-04-27",2.7
"584","2009-04-28",2.6
"585","2009-04-29",2.6
"586","2009-04-30",2.3
"587","2009-05-01",2.5
"588","2009-05-04",2.7
"589","2009-05-05",2.6
"590","2009-05-06",2.5
"591","2009-05-07",2.3
"592","2009-05-08",2.5
"593","2009-05-11",2.4
"594","2009-05-12",2.4
"595","2009-05-13",2.2
"596","2009-05-14",2.2
"597","2009-05-15",2.1
"598","2009-05-18",2.3
"599","2009-05-19",2.4
"600","2009-05-20",2.2
"601","2009-05-21",2.1
"602","2009-05-22",1.8
"603","2009-05-26",1.8
"604","2009-05-27",1.8
"605","2009-05-28",1.5
"606","2009-05-29",1.6
"607","2009-06-01",1.9
"608","2009-06-02",1.9
"609","2009-06-03",1.9
"610","2009-06-04",2.3
"611","2009-06-05",2.5
"612","2009-06-08",2
"613","2009-06-09",2.2
"614","2009-06-10",2.6
"615","2009-06-11",2.6
"616","2009-06-12",2.4
"617","2009-06-15",2.5
"618","2009-06-16",3
"619","2009-06-17",3.6
"620","2009-06-18",3.3
"621","2009-06-19",3.3
"622","2009-06-22",2.8
"623","2009-06-23",3
"624","2009-06-24",2.7
"625","2009-06-25",2.6
"626","2009-06-26",1.9
"627","2009-06-29",2
"628","2009-06-30",2.4
"629","2009-07-01",2.2
"630","2009-07-02",2.2
"631","2009-07-06",2.1
"632","2009-07-07",1.9
"633","2009-07-08",1.9
"634","2009-07-09",2
"635","2009-07-10",1.9
"636","2009-07-13",1.9
"637","2009-07-14",2.1
"638","2009-07-15",2.1
"639","2009-07-16",2
"640","2009-07-17",1.9
"641","2009-07-20",1.9
"642","2009-07-21",2
"643","2009-07-22",1.9
"644","2009-07-23",1.9
"645","2009-07-24",1.9
"646","2009-07-27",2
"647","2009-07-28",2.1
"648","2009-07-29",2.1
"649","2009-07-30",2
"650","2009-07-31",2.1
"651","2009-08-03",2.4
"652","2009-08-04",2.3
"653","2009-08-05",2.8
"654","2009-08-06",2.9
"655","2009-08-07",3.1
"656","2009-08-10",2.9
"657","2009-08-11",2.6
"658","2009-08-12",2.5
"659","2009-08-13",2.8
"660","2009-08-14",3
"661","2009-08-17",2.9
"662","2009-08-18",2.8
"663","2009-08-19",2.6
"664","2009-08-20",2.7
"665","2009-08-21",2.7
"666","2009-08-24",2.7
"667","2009-08-25",2.8
"668","2009-08-26",3.1
"669","2009-08-27",3
"670","2009-08-28",2.7
"671","2009-08-31",2.8
"672","2009-09-01",2.6
"673","2009-09-02",2.9
"674","2009-09-03",2.8
"675","2009-09-04",2.8
"676","2009-09-08",3
"677","2009-09-09",2.9
"678","2009-09-10",3.1
"679","2009-09-11",3
"680","2009-09-14",2.9
"681","2009-09-15",3
"682","2009-09-16",3.3
"683","2009-09-17",3.8
"684","2009-09-18",3.1
"685","2009-09-21",3.4
"686","2009-09-22",3.7
"687","2009-09-23",5.1
"688","2009-09-24",4.5
"689","2009-09-25",5.1
"690","2009-09-28",6.2
"691","2009-09-29",5.1
"692","2009-09-30",4.8
"693","2009-10-01",5
"694","2009-10-02",4.4
"695","2009-10-05",4.4
"696","2009-10-06",4.2
"697","2009-10-07",4.4
"698","2009-10-08",4.4
"699","2009-10-09",4.6
"700","2009-10-12",4.6
"701","2009-10-13",4.6
"702","2009-10-14",4.4
"703","2009-10-15",4.2
"704","2009-10-16",4.1
"705","2009-10-19",4.5
"706","2009-10-20",4.3
"707","2009-10-21",4.3
"708","2009-10-22",4.3
"709","2009-10-23",4.3
"710","2009-10-26",4
"711","2009-10-27",4
"712","2009-10-28",3.6
"713","2009-10-29",3.6
"714","2009-10-30",3.5
"715","2009-11-02",4.5
"716","2009-11-03",4.2
"717","2009-11-04",4
"718","2009-11-05",3.9
"719","2009-11-06",3.9
"720","2009-11-09",4.2
"721","2009-11-10",4.3
"722","2009-11-11",4
"723","2009-11-12",4
"724","2009-11-13",4.3
"725","2009-11-16",4.3
"726","2009-11-17",4.3
"727","2009-11-18",4.3
"728","2009-11-19",3.8
"729","2009-11-20",3.9
"730","2009-11-23",3.8
"731","2009-11-24",4
"732","2009-11-25",4.1
"733","2009-11-27",4
"734","2009-11-30",3.8
"735","2009-12-01",3.8
"736","2009-12-02",3.7
"737","2009-12-03",3.9
"738","2009-12-04",3.7
"739","2009-12-07",3.7
"740","2009-12-08",3.6
"741","2009-12-09",3.9
"742","2009-12-10",3.8
"743","2009-12-11",3.6
"744","2009-12-14",3.5
"745","2009-12-15",3.7
"746","2009-12-16",3.8
"747","2009-12-17",3.6
"748","2009-12-18",3.5
"749","2009-12-21",3.6
"750","2009-12-22",3.6
"751","2009-12-23",3.4
"752","2009-12-24",3.4
"753","2009-12-28",3
"754","2009-12-29",3
"755","2009-12-30",3.4
"756","2009-12-31",3
"757","2010-01-04",2.8
"758","2010-01-05",2.8
"759","2010-01-06",3.2
"760","2010-01-07",3.1
"761","2010-01-08",3
"762","2010-01-11",3.1
"763","2010-01-12",3
"764","2010-01-13",3
"765","2010-01-14",2.8
"766","2010-01-15",3.3
"767","2010-01-19",3
"768","2010-01-20",2.8
"769","2010-01-21",3
"770","2010-01-22",2.8
"771","2010-01-25",2.8
"772","2010-01-26",2.7
"773","2010-01-27",2.8
"774","2010-01-28",2.6
"775","2010-01-29",2.6
"776","2010-02-01",2.5
"777","2010-02-02",2.5
"778","2010-02-03",2.3
"779","2010-02-04",2.3
"780","2010-02-05",2.5
"781","2010-02-08",2.6
"782","2010-02-09",2.5
"783","2010-02-10",2.7
"784","2010-02-11",2.5
"785","2010-02-12",2.6
"786","2010-02-16",2.3
"787","2010-02-17",2.29
"788","2010-02-18",2.25
"789","2010-02-19",2.36
"790","2010-02-22",2.07
"791","2010-02-23",2.06
"792","2010-02-24",1.85
"793","2010-02-25",1.95
"794","2010-02-26",2.2
"795","2010-03-01",2
"796","2010-03-02",2
"797","2010-03-03",1.94
"798","2010-03-04",1.84
"799","2010-03-05",1.92
"800","2010-03-08",1.9
"801","2010-03-09",1.9
"802","2010-03-10",1.85
"803","2010-03-11",1.81
"804","2010-03-12",1.83
"805","2010-03-15",1.7
"806","2010-03-16",1.7
"807","2010-03-17",1.76
"808","2010-03-18",1.7
"809","2010-03-19",1.75
"810","2010-03-22",1.51
"811","2010-03-23",1.45
"812","2010-03-24",1.49
"813","2010-03-25",1.44
"814","2010-03-26",1.36
"815","2010-03-29",1.37
"816","2010-03-30",1.6
"817","2010-03-31",1.54
"818","2010-04-01",1.54
"819","2010-04-05",1.6
"820","2010-04-06",1.9
"821","2010-04-07",1.91
"822","2010-04-08",1.91
"823","2010-04-09",1.9
"824","2010-04-12",1.99
"825","2010-04-13",2.14
"826","2010-04-14",2.14
"827","2010-04-15",2.1
"828","2010-04-16",2.17
"829","2010-04-19",2.18
"830","2010-04-20",2.4
"831","2010-04-21",2.24
"832","2010-04-22",2.21
"833","2010-04-23",2.27
"834","2010-04-26",2.18
"835","2010-04-27",2.19
"836","2010-04-28",2.26
"837","2010-04-29",2.33
"838","2010-04-30",2.39
"839","2010-05-03",2.4
"840","2010-05-04",2.25
"841","2010-05-05",2.3
"842","2010-05-06",2.01
"843","2010-05-07",2.07
"844","2010-05-10",2.3
"845","2010-05-11",2.17
"846","2010-05-12",2.18
"847","2010-05-13",2.18
"848","2010-05-14",2.15
"849","2010-05-17",2.18
"850","2010-05-18",2.17
"851","2010-05-19",2.18
"852","2010-05-20",2.16
"853","2010-05-21",2.04
"854","2010-05-24",2.04
"855","2010-05-25",2.05
"856","2010-05-26",2
"857","2010-05-27",2.1
"858","2010-05-28",2.16
"859","2010-06-01",2.02
"860","2010-06-02",2.15
"861","2010-06-03",2.1
"862","2010-06-04",2.37
"863","2010-06-07",1.89
"864","2010-06-08",1.95
"865","2010-06-09",1.88
"866","2010-06-10",1.93
"867","2010-06-11",2.05
"868","2010-06-14",2.1
"869","2010-06-15",2.1
"870","2010-06-16",2.01
"871","2010-06-17",2.01
"872","2010-06-18",2.09
"873","2010-06-21",2
"874","2010-06-22",2.02
"875","2010-06-23",2.12
"876","2010-06-24",2.05
"877","2010-06-25",2.11
"878","2010-06-28",2.12
"879","2010-06-29",2
"880","2010-06-30",2.03
"881","2010-07-01",1.95
"882","2010-07-02",2.01
"883","2010-07-06",2.01
"884","2010-07-07",1.99
"885","2010-07-08",1.99
"886","2010-07-09",1.77
"887","2010-07-12",2
"888","2010-07-13",2.05
"889","2010-07-14",4.11
"890","2010-07-15",3.71
"891","2010-07-16",3.51
"892","2010-07-19",3.8
"893","2010-07-20",4.36
"894","2010-07-21",4.39
"895","2010-07-22",4.41
"896","2010-07-23",4.4
"897","2010-07-26",4.13
"898","2010-07-27",4.62
"899","2010-07-28",6.6
"900","2010-07-29",6.91
"901","2010-07-30",5.91
"902","2010-08-02",5.75
"903","2010-08-03",6.18
"904","2010-08-04",5.84
"905","2010-08-05",5.75
"906","2010-08-06",5.69
"907","2010-08-09",5.83
"908","2010-08-10",6.73
"909","2010-08-11",6.6
"910","2010-08-12",5.54
"911","2010-08-13",5.3
"912","2010-08-16",5.86
"913","2010-08-17",6.1
"914","2010-08-18",6.22
"915","2010-08-19",5.61
"916","2010-08-20",5.75
"917","2010-08-23",6.23
"918","2010-08-24",7.49
"919","2010-08-25",6.73
"920","2010-08-26",6.2
"921","2010-08-27",6.15
"922","2010-08-30",6.3
"923","2010-08-31",6.14
"924","2010-09-01",5.88
"925","2010-09-02",5.64
"926","2010-09-03",5.97
"927","2010-09-07",5.98
"928","2010-09-08",5.99
"929","2010-09-09",5.89
"930","2010-09-10",5.92
"931","2010-09-13",5.76
"932","2010-09-14",5.71
"933","2010-09-15",5.58
"934","2010-09-16",5.57
"935","2010-09-17",6.18
"936","2010-09-20",6.14
"937","2010-09-21",6.06
"938","2010-09-22",6.21
"939","2010-09-23",6.04
"940","2010-09-24",6.12
"941","2010-09-27",6.16
"942","2010-09-28",6.15
"943","2010-09-29",6.17
"944","2010-09-30",6.27
"945","2010-10-01",7.03
"946","2010-10-04",7.12
"947","2010-10-05",7.38
"948","2010-10-06",7.29
"949","2010-10-07",6.58
"950","2010-10-08",6.64
"951","2010-10-11",6.34
"952","2010-10-12",6.49
"953","2010-10-13",6.99
"954","2010-10-14",7.09
"955","2010-10-15",6.9
"956","2010-10-18",6.67
"957","2010-10-19",6.21
"958","2010-10-20",6.49
"959","2010-10-21",6.42
"960","2010-10-22",6.58
"961","2010-10-25",6.45
"962","2010-10-26",6.25
"963","2010-10-27",6.55
"964","2010-10-28",6.56
"965","2010-10-29",6.41
"966","2010-11-01",6.2
"967","2010-11-02",6.03
"968","2010-11-03",6.07
"969","2010-11-04",6.07
"970","2010-11-05",6.16
"971","2010-11-08",6.01
"972","2010-11-09",5.68
"973","2010-11-10",4.97
"974","2010-11-11",4.87
"975","2010-11-12",4.78
"976","2010-11-15",4.22
"977","2010-11-16",4.15
"978","2010-11-17",4.29
"979","2010-11-18",4.25
"980","2010-11-19",4
"981","2010-11-22",4.05
"982","2010-11-23",4.22
"983","2010-11-24",4.06
"984","2010-11-26",4
"985","2010-11-29",4.07
"986","2010-11-30",4.04
"987","2010-12-01",4.18
"988","2010-12-02",4.09
"989","2010-12-03",4.11
"990","2010-12-06",4.13
"991","2010-12-07",4.1
"992","2010-12-08",4.15
"993","2010-12-09",4.15
