"","date","CHRS"
"89","2015-03-17",30.77
"90","2015-03-18",31.790001
"91","2015-03-19",28.73
"92","2015-03-20",26.459999
"93","2015-03-23",25.6
"94","2015-03-24",27.18
"95","2015-03-25",24.549999
"96","2015-03-26",26.969999
"97","2015-03-27",28.41
"98","2015-03-30",30.02
"99","2015-03-31",30.58
"100","2015-04-01",27.280001
"101","2015-04-02",28.049999
"102","2015-04-06",27.42
"103","2015-04-07",27.01
"104","2015-04-08",26.5
"105","2015-04-09",27.27
"106","2015-04-10",26.049999
"107","2015-04-13",23.76
"108","2015-04-14",27.08
"109","2015-04-15",26.530001
"110","2015-04-16",26
"111","2015-04-17",25.440001
"112","2015-04-20",26.25
"113","2015-04-21",25.68
"114","2015-04-22",24.790001
"115","2015-04-23",24.4
"116","2015-04-24",23.52
"117","2015-04-27",22.74
"118","2015-04-28",21.700001
"119","2015-04-29",22.65
"120","2015-04-30",21.77
"121","2015-05-01",23.620001
"122","2015-05-04",23.549999
"123","2015-05-05",22.15
"124","2015-05-06",21.950001
"125","2015-05-07",21.440001
"126","2015-05-08",21.07
"127","2015-05-11",21.08
"128","2015-05-12",21.1
"129","2015-05-13",21.23
"130","2015-05-14",22.629999
"131","2015-05-15",24.049999
"132","2015-05-18",24.59
"133","2015-05-19",25.299999
"134","2015-05-20",25.190001
"135","2015-05-21",25.26
"136","2015-05-22",24.98
"137","2015-05-26",25.110001
"138","2015-05-27",25.34
"139","2015-05-28",24.969999
"140","2015-05-29",24.57
"141","2015-06-01",24.99
"142","2015-06-02",24.99
"143","2015-06-03",24.969999
"144","2015-06-04",24.93
"145","2015-06-05",25.110001
"146","2015-06-08",26.459999
"147","2015-06-09",26.440001
"148","2015-06-10",27.75
"149","2015-06-11",27.75
"150","2015-06-12",26.6
"151","2015-06-15",26.620001
"152","2015-06-16",26.58
"153","2015-06-17",27.02
"154","2015-06-18",27.1
"155","2015-06-19",27.84
"156","2015-06-22",28.65
"157","2015-06-23",28.059999
"158","2015-06-24",27.27
"159","2015-06-25",27.469999
"160","2015-06-26",28.309999
"161","2015-06-29",27.74
"162","2015-06-30",28.9
"163","2015-07-01",29.84
"164","2015-07-02",29
"165","2015-07-06",29.280001
"166","2015-07-07",29.49
"167","2015-07-08",28.559999
"168","2015-07-09",29.870001
"169","2015-07-10",33.060001
"170","2015-07-13",33.990002
"171","2015-07-14",34.450001
"172","2015-07-15",34.759998
"173","2015-07-16",36.849998
"174","2015-07-17",36.52
"175","2015-07-20",37.18
"176","2015-07-21",37.080002
"177","2015-07-22",37.459999
"178","2015-07-23",35.990002
"179","2015-07-24",35.459999
"180","2015-07-27",36.200001
"181","2015-07-28",36.09
"182","2015-07-29",35.389999
"183","2015-07-30",33.720001
"184","2015-07-31",35.080002
"185","2015-08-03",35.029999
"186","2015-08-04",34.669998
"187","2015-08-05",35.400002
"188","2015-08-06",33.509998
"189","2015-08-07",33.84
"190","2015-08-10",33.869999
"191","2015-08-11",33.150002
"192","2015-08-12",33.5
"193","2015-08-13",34.310001
"194","2015-08-14",34.139999
"195","2015-08-17",33.200001
"196","2015-08-18",31.99
"197","2015-08-19",30.42
"198","2015-08-20",29.51
"199","2015-08-21",29.870001
"200","2015-08-24",27.99
"201","2015-08-25",27.4
"202","2015-08-26",27.4
"203","2015-08-27",28.540001
"204","2015-08-28",28.98
"205","2015-08-31",27.6
"206","2015-09-01",26.950001
"207","2015-09-02",27.68
"208","2015-09-03",26.719999
"209","2015-09-04",27.07
"210","2015-09-08",25.85
"211","2015-09-09",25.629999
"212","2015-09-10",25.780001
"213","2015-09-11",26.41
"214","2015-09-14",25.780001
"215","2015-09-15",26.389999
"216","2015-09-16",26.49
"217","2015-09-17",28.16
"218","2015-09-18",27.690001
"219","2015-09-21",27.01
"220","2015-09-22",26.190001
"221","2015-09-23",26.1
"222","2015-09-24",26.27
"223","2015-09-25",23.190001
"224","2015-09-28",22.49
"225","2015-09-29",19.92
"226","2015-09-30",20.040001
"227","2015-10-01",18.83
"228","2015-10-02",20.629999
"229","2015-10-05",22.559999
"230","2015-10-06",23.48
"231","2015-10-07",23.82
"232","2015-10-08",23.360001
"233","2015-10-09",23.290001
"234","2015-10-12",22.84
"235","2015-10-13",21.51
"236","2015-10-14",21.799999
"237","2015-10-15",23.540001
"238","2015-10-16",24.799999
"239","2015-10-19",23.74
"240","2015-10-20",23.190001
"241","2015-10-21",23.02
"242","2015-10-22",23.030001
"243","2015-10-23",24.66
"244","2015-10-26",25.040001
"245","2015-10-27",27.15
"246","2015-10-28",27.540001
"247","2015-10-29",28.389999
"248","2015-10-30",27.85
"249","2015-11-02",28.709999
"250","2015-11-03",28.809999
"251","2015-11-04",29.309999
"252","2015-11-05",29.09
"253","2015-11-06",29.4
"254","2015-11-09",29.059999
"255","2015-11-10",29.549999
"256","2015-11-11",28.440001
"257","2015-11-12",26.940001
"258","2015-11-13",26.82
"259","2015-11-16",26.98
"260","2015-11-17",27.26
"261","2015-11-18",27.23
"262","2015-11-19",27.1
"263","2015-11-20",27.610001
"264","2015-11-23",29.59
"265","2015-11-24",29.959999
"266","2015-11-25",29.52
"267","2015-11-27",30.559999
"268","2015-11-30",30.370001
"269","2015-12-01",29.83
"270","2015-12-02",29.83
"271","2015-12-03",28.299999
"272","2015-12-04",29.23
"273","2015-12-07",27.68
"274","2015-12-08",28.200001
"275","2015-12-09",24.299999
"276","2015-12-10",25.889999
"277","2015-12-11",24.59
"278","2015-12-14",24.360001
"279","2015-12-15",25.870001
"280","2015-12-16",25.35
"281","2015-12-17",23.299999
"282","2015-12-18",22.41
"283","2015-12-21",22.309999
"284","2015-12-22",21.549999
"285","2015-12-23",22.4
"286","2015-12-24",22.969999
"287","2015-12-28",22.27
"288","2015-12-29",23.74
"289","2015-12-30",23.32
"290","2015-12-31",22.959999
"291","2016-01-04",21.07
"292","2016-01-05",20.59
"293","2016-01-06",18.870001
"294","2016-01-07",18.280001
"295","2016-01-08",18.27
"296","2016-01-11",17.709999
"297","2016-01-12",16.700001
"298","2016-01-13",14.07
"299","2016-01-14",16
"300","2016-01-15",16.190001
"301","2016-01-19",15.1
"302","2016-01-20",15.02
"303","2016-01-21",14.03
"304","2016-01-22",14.49
"305","2016-01-25",14.69
"306","2016-01-26",14.55
"307","2016-01-27",13.61
"308","2016-01-28",13.36
"309","2016-01-29",13.26
"310","2016-02-01",13.16
"311","2016-02-02",13.12
"312","2016-02-03",12.75
"313","2016-02-04",13.24
"314","2016-02-05",14.33
"315","2016-02-08",12.54
"316","2016-02-09",12.71
"317","2016-02-10",12.85
"318","2016-02-11",13.34
"319","2016-02-12",13.61
"320","2016-02-16",14.69
"321","2016-02-17",15.41
"322","2016-02-18",14.66
"323","2016-02-19",14.63
"324","2016-02-22",14.6
"325","2016-02-23",13.94
"326","2016-02-24",13.99
"327","2016-02-25",13.82
"328","2016-02-26",14.43
"329","2016-02-29",14.19
"330","2016-03-01",15.02
"331","2016-03-02",17.639999
"332","2016-03-03",18.059999
"333","2016-03-04",18.459999
"334","2016-03-07",19.93
"335","2016-03-08",19.27
"336","2016-03-09",19.610001
"337","2016-03-10",18
"338","2016-03-11",19.09
"339","2016-03-14",20.040001
"340","2016-03-15",18.26
"341","2016-03-16",18.41
"342","2016-03-17",18.42
"343","2016-03-18",19.389999
"344","2016-03-21",20.24
"345","2016-03-22",20
"346","2016-03-23",19.110001
"347","2016-03-24",19.41
"348","2016-03-28",18.83
"349","2016-03-29",19.82
"350","2016-03-30",19.25
"351","2016-03-31",21.23
"352","2016-04-01",22.469999
"353","2016-04-04",22.07
"354","2016-04-05",22.620001
"355","2016-04-06",23.85
"356","2016-04-07",22.52
"357","2016-04-08",22.23
"358","2016-04-11",21.6
"359","2016-04-12",21.559999
"360","2016-04-13",22.110001
"361","2016-04-14",21.879999
"362","2016-04-15",21.860001
"363","2016-04-18",21.99
"364","2016-04-19",21.17
"365","2016-04-20",21.059999
"366","2016-04-21",21.66
"367","2016-04-22",21.74
"368","2016-04-25",20.98
"369","2016-04-26",20.459999
"370","2016-04-27",20.09
"371","2016-04-28",19.25
"372","2016-04-29",18.83
"373","2016-05-02",19.969999
"374","2016-05-03",19.110001
"375","2016-05-04",18.65
"376","2016-05-05",18.57
"377","2016-05-06",19.209999
"378","2016-05-09",19.200001
"379","2016-05-10",18
"380","2016-05-11",17.17
"381","2016-05-12",16.02
"382","2016-05-13",15.23
"383","2016-05-16",16.27
"384","2016-05-17",18.85
"385","2016-05-18",19.49
"386","2016-05-19",18.959999
"387","2016-05-20",19.5
"388","2016-05-23",18.120001
"389","2016-05-24",18.280001
"390","2016-05-25",18.26
"391","2016-05-26",18.01
"392","2016-05-27",17.959999
"393","2016-05-31",18.65
"394","2016-06-01",18.879999
"395","2016-06-02",19.469999
"396","2016-06-03",18.280001
"397","2016-06-06",17.809999
"398","2016-06-07",17.42
"399","2016-06-08",18.040001
"400","2016-06-09",16.950001
"401","2016-06-10",16.01
"402","2016-06-13",16.51
"403","2016-06-14",16
"404","2016-06-15",16.440001
"405","2016-06-16",16.01
"406","2016-06-17",15.57
"407","2016-06-20",15.63
"408","2016-06-21",15.69
"409","2016-06-22",16.02
"410","2016-06-23",16.469999
"411","2016-06-24",15.32
"412","2016-06-27",14.13
"413","2016-06-28",15.64
"414","2016-06-29",16.790001
"415","2016-06-30",16.889999
"416","2016-07-01",16.84
"417","2016-07-05",16.66
"418","2016-07-06",16.51
"419","2016-07-07",16.43
"420","2016-07-08",17.219999
"421","2016-07-11",21.93
"422","2016-07-12",22.91
"423","2016-07-13",22.6
"424","2016-07-14",22.120001
"425","2016-07-15",23.610001
"426","2016-07-18",23.440001
"427","2016-07-19",23.85
"428","2016-07-20",26.1
"429","2016-07-21",23.98
"430","2016-07-22",24.219999
"431","2016-07-25",24.120001
"432","2016-07-26",24.700001
"433","2016-07-27",25.780001
"434","2016-07-28",24.57
"435","2016-07-29",25.389999
"436","2016-08-01",25.82
"437","2016-08-02",27.33
"438","2016-08-03",27.92
"439","2016-08-04",28.09
"440","2016-08-05",29.120001
"441","2016-08-08",30.040001
"442","2016-08-09",29.700001
"443","2016-08-10",29.040001
"444","2016-08-11",30.049999
"445","2016-08-12",29.5
"446","2016-08-15",30.1
"447","2016-08-16",29.16
"448","2016-08-17",29.709999
"449","2016-08-18",30.139999
"450","2016-08-19",30.51
"451","2016-08-22",30.209999
"452","2016-08-23",29.889999
"453","2016-08-24",28.950001
"454","2016-08-25",29.35
"455","2016-08-26",29.389999
"456","2016-08-29",29.25
"457","2016-08-30",29.51
"458","2016-08-31",29.77
"459","2016-09-01",29.98
"460","2016-09-02",30.809999
"461","2016-09-06",30.030001
"462","2016-09-07",30.35
"463","2016-09-08",30.58
"464","2016-09-09",29.780001
"465","2016-09-12",31.360001
"466","2016-09-13",29.84
"467","2016-09-14",30.67
"468","2016-09-15",30.215
"469","2016-09-16",30.98
"470","2016-09-19",30.030001
"471","2016-09-20",31.57
"472","2016-09-21",30.75
"473","2016-09-22",30.879999
"474","2016-09-23",30
"475","2016-09-26",29.690001
"476","2016-09-27",30.92
"477","2016-09-28",28.790001
"478","2016-09-29",26.290001
"479","2016-09-30",26.780001
"480","2016-10-03",25.450001
"481","2016-10-04",25.33
"482","2016-10-05",25.780001
"483","2016-10-06",25.25
"484","2016-10-07",27.040001
"485","2016-10-10",28.709999
"486","2016-10-11",28.52
"487","2016-10-12",27.879999
"488","2016-10-13",28.440001
"489","2016-10-14",28.18
"490","2016-10-17",28.879999
"491","2016-10-18",29.219999
"492","2016-10-19",29.76
"493","2016-10-20",30.389999
"494","2016-10-21",30.49
"495","2016-10-24",30.690001
"496","2016-10-25",30.52
"497","2016-10-26",29.73
"498","2016-10-27",29.5
"499","2016-10-28",28.700001
"500","2016-10-31",27.35
"501","2016-11-01",27.799999
"502","2016-11-02",29.049999
"503","2016-11-03",27.299999
"504","2016-11-04",28.15
"505","2016-11-07",25.6
"506","2016-11-08",24.15
"507","2016-11-09",27.1
"508","2016-11-10",27.950001
"509","2016-11-11",27.65
"510","2016-11-14",28.049999
"511","2016-11-15",28.5
"512","2016-11-16",27.700001
"513","2016-11-17",28
"514","2016-11-18",28.25
"515","2016-11-21",28.450001
"516","2016-11-22",27.75
"517","2016-11-23",28.1
"518","2016-11-25",28.049999
"519","2016-11-28",27.799999
"520","2016-11-29",27.85
"521","2016-11-30",26.9
"522","2016-12-01",27.549999
"523","2016-12-02",27.9
"524","2016-12-05",28.15
"525","2016-12-06",28.15
"526","2016-12-07",27.5
"527","2016-12-08",27.85
"528","2016-12-09",28.15
"529","2016-12-12",27.799999
"530","2016-12-13",27.6
"531","2016-12-14",27.799999
"532","2016-12-15",27.75
"533","2016-12-16",28.299999
"534","2016-12-19",27.799999
"535","2016-12-20",27.9
"536","2016-12-21",27.9
"537","2016-12-22",28
"538","2016-12-23",28.049999
"539","2016-12-27",27.9
"540","2016-12-28",28.549999
"541","2016-12-29",28.25
"542","2016-12-30",28.15
"543","2017-01-03",28
"544","2017-01-04",29.049999
"545","2017-01-05",28
"546","2017-01-06",27.9
"547","2017-01-09",27.65
"548","2017-01-10",28
"549","2017-01-11",27.25
"550","2017-01-12",27
"551","2017-01-13",27.15
"552","2017-01-17",25.200001
"553","2017-01-18",25.450001
"554","2017-01-19",26.1
"555","2017-01-20",26.049999
"556","2017-01-23",26.200001
"557","2017-01-24",26.5
"558","2017-01-25",27.75
"559","2017-01-26",27.549999
"560","2017-01-27",27.75
"561","2017-01-30",27.950001
"562","2017-01-31",27.9
"563","2017-02-01",27.200001
"564","2017-02-02",27
"565","2017-02-03",27.25
"566","2017-02-06",26.950001
"567","2017-02-07",26.65
"568","2017-02-08",23.6
"569","2017-02-09",23.549999
"570","2017-02-10",23.25
"571","2017-02-13",23
"572","2017-02-14",23.049999
"573","2017-02-15",22.799999
"574","2017-02-16",23
"575","2017-02-17",22.5
"576","2017-02-21",22.700001
"577","2017-02-22",21.700001
"578","2017-02-23",21.65
"579","2017-02-24",21.75
"580","2017-02-27",22.9
"581","2017-02-28",23.6
"582","2017-03-01",24.9
"583","2017-03-02",24.799999
"584","2017-03-03",25.450001
"585","2017-03-06",24.799999
"586","2017-03-07",24.5
"587","2017-03-08",24
"588","2017-03-09",23.450001
"589","2017-03-10",23.450001
"590","2017-03-13",23.450001
"591","2017-03-14",22.174999
"592","2017-03-15",22.5
"593","2017-03-16",23.200001
"594","2017-03-17",23.25
"595","2017-03-20",23.700001
"596","2017-03-21",22.35
"597","2017-03-22",22.549999
"598","2017-03-23",21.85
"599","2017-03-24",21.549999
"600","2017-03-27",21.5
"601","2017-03-28",20.9
"602","2017-03-29",20.700001
"603","2017-03-30",20.5
"604","2017-03-31",21.15
"605","2017-04-03",20.15
"606","2017-04-04",19.549999
"607","2017-04-05",19.5
"608","2017-04-06",19.4
"609","2017-04-07",19.549999
"610","2017-04-10",19.4
"611","2017-04-11",18.799999
"612","2017-04-12",18.85
"613","2017-04-13",19.35
"614","2017-04-17",19.700001
"615","2017-04-18",19.25
"616","2017-04-19",18.65
"617","2017-04-20",18.75
"618","2017-04-21",18.35
"619","2017-04-24",19.049999
"620","2017-04-25",20.15
"621","2017-04-26",20.15
"622","2017-04-27",19.9
"623","2017-04-28",19.200001
"624","2017-05-01",20.299999
"625","2017-05-02",20.049999
"626","2017-05-03",19.549999
"627","2017-05-04",19.299999
"628","2017-05-05",19.75
"629","2017-05-08",20.25
"630","2017-05-09",19.450001
"631","2017-05-10",21.4
"632","2017-05-11",22.15
"633","2017-05-12",22.35
"634","2017-05-15",22
"635","2017-05-16",22.049999
"636","2017-05-17",23.799999
"637","2017-05-18",24.5
"638","2017-05-19",22.299999
"639","2017-05-22",21.1
"640","2017-05-23",21.85
"641","2017-05-24",20.4
"642","2017-05-25",20.200001
"643","2017-05-26",20.25
"644","2017-05-30",20.75
"645","2017-05-31",19.75
"646","2017-06-01",21.35
"647","2017-06-02",22.450001
"648","2017-06-05",21.9
"649","2017-06-06",21.35
"650","2017-06-07",20.65
"651","2017-06-08",22.700001
"652","2017-06-09",20.65
"653","2017-06-12",15.725
"654","2017-06-13",16
"655","2017-06-14",15.5
"656","2017-06-15",15.05
"657","2017-06-16",14.85
"658","2017-06-19",15.3
"659","2017-06-20",15.15
"660","2017-06-21",15.45
"661","2017-06-22",15.8
"662","2017-06-23",15.65
"663","2017-06-26",16
"664","2017-06-27",15.4
"665","2017-06-28",14.85
"666","2017-06-29",14.45
"667","2017-06-30",14.35
"668","2017-07-03",14.65
"669","2017-07-05",14.4
"670","2017-07-06",13.9
"671","2017-07-07",13.5
"672","2017-07-10",13.15
"673","2017-07-11",13.65
"674","2017-07-12",13.85
"675","2017-07-13",13.85
"676","2017-07-14",13.4
"677","2017-07-17",13.25
"678","2017-07-18",13.45
"679","2017-07-19",13.65
"680","2017-07-20",13.7
"681","2017-07-21",13.65
"682","2017-07-24",13.85
"683","2017-07-25",13.7
"684","2017-07-26",13.65
"685","2017-07-27",13.2
"686","2017-07-28",13.4
"687","2017-07-31",13.1
"688","2017-08-01",12.8
"689","2017-08-02",12.85
"690","2017-08-03",12.75
"691","2017-08-04",12.7
"692","2017-08-07",12.4
"693","2017-08-08",13.5
"694","2017-08-09",12.6
"695","2017-08-10",11.525
"696","2017-08-11",11.65
"697","2017-08-14",12.2
"698","2017-08-15",11.75
"699","2017-08-16",11.5
"700","2017-08-17",11.35
"701","2017-08-18",11.1
"702","2017-08-21",13.55
"703","2017-08-22",13.8
"704","2017-08-23",13.5
"705","2017-08-24",14.1
"706","2017-08-25",14.15
"707","2017-08-28",14.25
"708","2017-08-29",14
"709","2017-08-30",14.25
"710","2017-08-31",14.45
"711","2017-09-01",14.4
"712","2017-09-05",14.5
"713","2017-09-06",14.4
"714","2017-09-07",13.5
"715","2017-09-08",12.55
"716","2017-09-11",12.3
"717","2017-09-12",12.35
"718","2017-09-13",12.9
"719","2017-09-14",12.9
"720","2017-09-15",13
"721","2017-09-18",12.7
"722","2017-09-19",12.85
"723","2017-09-20",12.95
"724","2017-09-21",12.55
"725","2017-09-22",12.85
"726","2017-09-25",13.5
"727","2017-09-26",13.4
"728","2017-09-27",13.3
"729","2017-09-28",13.5
"730","2017-09-29",13.35
"731","2017-10-02",13.75
"732","2017-10-03",13.5
"733","2017-10-04",13.95
"734","2017-10-05",14
"735","2017-10-06",13.55
"736","2017-10-09",13.4
"737","2017-10-10",13.7
"738","2017-10-11",14.3
"739","2017-10-12",14.4
"740","2017-10-13",14.15
"741","2017-10-16",13.75
"742","2017-10-17",13.7
"743","2017-10-18",13.85
"744","2017-10-19",13.9
"745","2017-10-20",13.7
"746","2017-10-23",13.25
"747","2017-10-24",12.6
"748","2017-10-25",11.8
"749","2017-10-26",10.85
"750","2017-10-27",11.1
"751","2017-10-30",11.5
"752","2017-10-31",11.25
"753","2017-11-01",11.1
"754","2017-11-02",11.35
"755","2017-11-03",11.95
"756","2017-11-06",12.25
"757","2017-11-07",11.125
"758","2017-11-08",11.05
"759","2017-11-09",10.6
"760","2017-11-10",10.05
"761","2017-11-13",9.15
"762","2017-11-14",9.1
"763","2017-11-15",9.3
"764","2017-11-16",9.45
"765","2017-11-17",8.35
"766","2017-11-20",8.9
"767","2017-11-21",9.05
"768","2017-11-22",9.35
"769","2017-11-24",8.75
"770","2017-11-27",8.6
"771","2017-11-28",8.9
"772","2017-11-29",8.9
"773","2017-11-30",8.95
"774","2017-12-01",8.8
"775","2017-12-04",8.9
"776","2017-12-05",8.5
"777","2017-12-06",8.4
"778","2017-12-07",8.45
"779","2017-12-08",9.05
"780","2017-12-11",8.6
"781","2017-12-12",8.6
"782","2017-12-13",8.7
"783","2017-12-14",8.6
"784","2017-12-15",8.85
"785","2017-12-18",8.95
"786","2017-12-19",9.05
"787","2017-12-20",9.45
"788","2017-12-21",9.5
"789","2017-12-22",9.55
"790","2017-12-26",9.25
"791","2017-12-27",9.3
"792","2017-12-28",8.95
"793","2017-12-29",8.8
"794","2018-01-02",9.55
"795","2018-01-03",11.4
"796","2018-01-04",11.95
"797","2018-01-05",12.35
"798","2018-01-08",11.95
"799","2018-01-09",12.3
"800","2018-01-10",12.3
"801","2018-01-11",13.7
"802","2018-01-12",13.6
"803","2018-01-16",12.6
"804","2018-01-17",12.075
"805","2018-01-18",11.4
"806","2018-01-19",10.75
"807","2018-01-22",11.5
"808","2018-01-23",11.95
"809","2018-01-24",11.65
"810","2018-01-25",12.1
"811","2018-01-26",12.1
"812","2018-01-29",12.05
"813","2018-01-30",10.975
"814","2018-01-31",10.1
"815","2018-02-01",10.05
"816","2018-02-02",9.95
"817","2018-02-05",9.55
"818","2018-02-06",10.05
"819","2018-02-07",9.9
"820","2018-02-08",9.4
"821","2018-02-09",9.45
"822","2018-02-12",9.75
"823","2018-02-13",9.65
"824","2018-02-14",9.8
"825","2018-02-15",9.7
"826","2018-02-16",9.55
"827","2018-02-20",9.1
"828","2018-02-21",9.15
"829","2018-02-22",9.15
"830","2018-02-23",9.55
"831","2018-02-26",10.25
"832","2018-02-27",10.5
"833","2018-02-28",9.9
"834","2018-03-01",9.8
"835","2018-03-02",10.05
"836","2018-03-05",10.45
"837","2018-03-06",9.6
"838","2018-03-07",9.2
"839","2018-03-08",9.1
"840","2018-03-09",11.85
"841","2018-03-12",12.45
"842","2018-03-13",12.45
"843","2018-03-14",12.25
"844","2018-03-15",12.15
"845","2018-03-16",12.5
"846","2018-03-19",12.1
"847","2018-03-20",12
"848","2018-03-21",11.85
"849","2018-03-22",11.4
"850","2018-03-23",11.15
"851","2018-03-26",11.05
"852","2018-03-27",10.95
"853","2018-03-28",11.2
"854","2018-03-29",11.05
"855","2018-04-02",10.25
"856","2018-04-03",10.9
"857","2018-04-04",11.85
"858","2018-04-05",11.65
"859","2018-04-06",11.4
"860","2018-04-09",11.2
"861","2018-04-10",11.95
"862","2018-04-11",12.4
"863","2018-04-12",12.8
"864","2018-04-13",12.7
"865","2018-04-16",12.75
"866","2018-04-17",13
"867","2018-04-18",12.55
"868","2018-04-19",12.05
"869","2018-04-20",11.9
"870","2018-04-23",11.8
"871","2018-04-24",11.45
"872","2018-04-25",11.65
"873","2018-04-26",11.85
"874","2018-04-27",12.275
"875","2018-04-30",12.1
"876","2018-05-01",12.15
"877","2018-05-02",12.7
"878","2018-05-03",14.9
"879","2018-05-04",15.2
"880","2018-05-07",15.5
"881","2018-05-08",15.25
"882","2018-05-09",15.6
"883","2018-05-10",14.95
"884","2018-05-11",16.5
"885","2018-05-14",16.75
"886","2018-05-15",16.299999
"887","2018-05-16",16.1
"888","2018-05-17",15.95
"889","2018-05-18",15.5
"890","2018-05-21",15.25
"891","2018-05-22",15.4
"892","2018-05-23",15.3
"893","2018-05-24",15.6
"894","2018-05-25",15.3
"895","2018-05-29",15.2
"896","2018-05-30",15.5
"897","2018-05-31",15.6
"898","2018-06-01",15.6
"899","2018-06-04",15.2
"900","2018-06-05",16.049999
"901","2018-06-06",15.65
"902","2018-06-07",16.450001
"903","2018-06-08",15.875
"904","2018-06-11",16
"905","2018-06-12",16.35
"906","2018-06-13",15.65
"907","2018-06-14",15.1
"908","2018-06-15",14.8
"909","2018-06-18",15.25
"910","2018-06-19",16.4
"911","2018-06-20",17.450001
"912","2018-06-21",16.299999
"913","2018-06-22",17.200001
"914","2018-06-25",15.4
"915","2018-06-26",15.1
"916","2018-06-27",14.55
"917","2018-06-28",14.75
"918","2018-06-29",14
"919","2018-07-02",14.95
"920","2018-07-03",15.1
"921","2018-07-05",14.45
"922","2018-07-06",15.05
"923","2018-07-09",14.9
"924","2018-07-10",14.75
"925","2018-07-11",14.9
"926","2018-07-12",15.1
"927","2018-07-13",15.2
"928","2018-07-16",14.85
"929","2018-07-17",14.9
"930","2018-07-18",17.9
"931","2018-07-19",18.450001
"932","2018-07-20",18.6
"933","2018-07-23",18.950001
"934","2018-07-24",18.950001
"935","2018-07-25",18.6
"936","2018-07-26",18.35
"937","2018-07-27",17.6
"938","2018-07-30",18
"939","2018-07-31",19.049999
"940","2018-08-01",18.700001
"941","2018-08-02",18.049999
"942","2018-08-03",18.15
"943","2018-08-06",18.4
"944","2018-08-07",18.299999
"945","2018-08-08",18.35
"946","2018-08-09",18.75
"947","2018-08-10",19
"948","2018-08-13",18.75
"949","2018-08-14",19.4
"950","2018-08-15",18.4
"951","2018-08-16",18.75
"952","2018-08-17",19
"953","2018-08-20",19.1
"954","2018-08-21",19.15
"955","2018-08-22",19.25
"956","2018-08-23",19
"957","2018-08-24",18.9
"958","2018-08-27",18.85
"959","2018-08-28",20.25
"960","2018-08-29",20.15
"961","2018-08-30",20
"962","2018-08-31",20.15
"963","2018-09-04",19.950001
"964","2018-09-05",20.049999
"965","2018-09-06",19.799999
"966","2018-09-07",18.799999
"967","2018-09-10",17.9
"968","2018-09-11",17.549999
"969","2018-09-12",17.85
"970","2018-09-13",17.75
"971","2018-09-14",17.35
"972","2018-09-17",17
"973","2018-09-18",17.1
"974","2018-09-19",16.5
"975","2018-09-20",16.35
"976","2018-09-21",15.95
"977","2018-09-24",16.1
"978","2018-09-25",16.6
"979","2018-09-26",16
"980","2018-09-27",16.299999
"981","2018-09-28",16.5
"982","2018-10-01",16.26
"983","2018-10-02",16.18
