"","date","SAN"
"190","2007-10-03",19.459999
"191","2007-10-04",19.57
"192","2007-10-05",19.65
"193","2007-10-08",19.459999
"194","2007-10-09",19.58
"195","2007-10-10",19.290001
"196","2007-10-11",19.24
"197","2007-10-12",19.58
"198","2007-10-15",19.809999
"199","2007-10-16",19.58
"200","2007-10-17",20.09
"201","2007-10-18",20.43
"202","2007-10-19",19.99
"203","2007-10-22",19.959999
"204","2007-10-23",20.280001
"205","2007-10-24",20.030001
"206","2007-10-25",20.209999
"207","2007-10-26",20.950001
"208","2007-10-29",20.99
"209","2007-10-30",21.41
"210","2007-10-31",21.709999
"211","2007-11-01",21.030001
"212","2007-11-02",21.450001
"213","2007-11-05",21.07
"214","2007-11-06",21.43
"215","2007-11-07",20.690001
"216","2007-11-08",22.07
"217","2007-11-09",21.67
"218","2007-11-12",21.17
"219","2007-11-13",22.1
"220","2007-11-14",21.67
"221","2007-11-15",21.299999
"222","2007-11-16",21.82
"223","2007-11-19",21.450001
"224","2007-11-20",21.76
"225","2007-11-21",21.5
"226","2007-11-23",21.48
"227","2007-11-26",20.98
"228","2007-11-27",21.42
"229","2007-11-28",21.85
"230","2007-11-29",21.459999
"231","2007-11-30",21.42
"232","2007-12-03",21.440001
"233","2007-12-04",21.59
"234","2007-12-05",21.65
"235","2007-12-06",21.82
"236","2007-12-07",21.790001
"237","2007-12-10",22.139999
"238","2007-12-11",21.549999
"239","2007-12-12",21.870001
"240","2007-12-13",21.690001
"241","2007-12-14",20.98
"242","2007-12-17",20.51
"243","2007-12-18",20.73
"244","2007-12-19",20.700001
"245","2007-12-20",20.77
"246","2007-12-21",21.24
"247","2007-12-24",21.450001
"248","2007-12-26",21.530001
"249","2007-12-27",21.469999
"250","2007-12-28",21.74
"251","2007-12-31",21.540001
"252","2008-01-02",21.35
"253","2008-01-03",21.209999
"254","2008-01-04",20.809999
"255","2008-01-07",20.82
"256","2008-01-08",20.110001
"257","2008-01-09",20.23
"258","2008-01-10",20.219999
"259","2008-01-11",20.23
"260","2008-01-14",20.16
"261","2008-01-15",19.219999
"262","2008-01-16",18.860001
"263","2008-01-17",18.35
"264","2008-01-18",18.219999
"265","2008-01-22",17.48
"266","2008-01-23",17.209999
"267","2008-01-24",17.879999
"268","2008-01-25",17.559999
"269","2008-01-28",17.93
"270","2008-01-29",17.65
"271","2008-01-30",17.690001
"272","2008-01-31",17.52
"273","2008-02-01",18.040001
"274","2008-02-04",17.620001
"275","2008-02-05",16.52
"276","2008-02-06",16.690001
"277","2008-02-07",16.940001
"278","2008-02-08",16.809999
"279","2008-02-11",16.67
"280","2008-02-12",17.200001
"281","2008-02-13",17.57
"282","2008-02-14",17.32
"283","2008-02-15",17.25
"284","2008-02-19",17.48
"285","2008-02-20",17.379999
"286","2008-02-21",17.299999
"287","2008-02-22",17.67
"288","2008-02-25",18.02
"289","2008-02-26",18.51
"290","2008-02-27",18.629999
"291","2008-02-28",18.360001
"292","2008-02-29",17.780001
"293","2008-03-03",17.860001
"294","2008-03-04",17.719999
"295","2008-03-05",17.83
"296","2008-03-06",17.469999
"297","2008-03-07",17.290001
"298","2008-03-10",17.190001
"299","2008-03-11",18.26
"300","2008-03-12",17.99
"301","2008-03-13",18.16
"302","2008-03-14",17.85
"303","2008-03-17",17.85
"304","2008-03-18",18.469999
"305","2008-03-19",18.07
"306","2008-03-20",18.9
"307","2008-03-24",19.18
"308","2008-03-25",19.709999
"309","2008-03-26",19.83
"310","2008-03-27",19.889999
"311","2008-03-28",19.84
"312","2008-03-31",19.940001
"313","2008-04-01",20.950001
"314","2008-04-02",20.969999
"315","2008-04-03",21.09
"316","2008-04-04",20.940001
"317","2008-04-07",21.09
"318","2008-04-08",20.870001
"319","2008-04-09",20.639999
"320","2008-04-10",20.59
"321","2008-04-11",20.15
"322","2008-04-14",20.209999
"323","2008-04-15",20.629999
"324","2008-04-16",21.34
"325","2008-04-17",21.42
"326","2008-04-18",21.66
"327","2008-04-21",21.73
"328","2008-04-22",21.52
"329","2008-04-23",21.25
"330","2008-04-24",21.440001
"331","2008-04-25",21.389999
"332","2008-04-28",21.1
"333","2008-04-29",21.02
"334","2008-04-30",21.09
"335","2008-05-01",21.889999
"336","2008-05-02",21.77
"337","2008-05-05",21.879999
"338","2008-05-06",21.969999
"339","2008-05-07",21.450001
"340","2008-05-08",21.83
"341","2008-05-09",21.639999
"342","2008-05-12",22.049999
"343","2008-05-13",21.77
"344","2008-05-14",21.84
"345","2008-05-15",22.24
"346","2008-05-16",22.209999
"347","2008-05-19",21.91
"348","2008-05-20",21.940001
"349","2008-05-21",21.459999
"350","2008-05-22",21.4
"351","2008-05-23",20.93
"352","2008-05-27",20.709999
"353","2008-05-28",20.9
"354","2008-05-29",20.66
"355","2008-05-30",20.9
"356","2008-06-02",20.389999
"357","2008-06-03",20.139999
"358","2008-06-04",19.940001
"359","2008-06-05",20.17
"360","2008-06-06",19.450001
"361","2008-06-09",19.209999
"362","2008-06-10",19.33
"363","2008-06-11",18.700001
"364","2008-06-12",18.9
"365","2008-06-13",19.299999
"366","2008-06-16",19.120001
"367","2008-06-17",19.209999
"368","2008-06-18",18.860001
"369","2008-06-19",18.84
"370","2008-06-20",18.690001
"371","2008-06-23",18.530001
"372","2008-06-24",18.469999
"373","2008-06-25",18.860001
"374","2008-06-26",18.360001
"375","2008-06-27",18.299999
"376","2008-06-30",18.190001
"377","2008-07-01",18.209999
"378","2008-07-02",18.26
"379","2008-07-03",18.6
"380","2008-07-07",17.540001
"381","2008-07-08",18.209999
"382","2008-07-09",17.99
"383","2008-07-10",18.23
"384","2008-07-11",17.98
"385","2008-07-14",17.65
"386","2008-07-15",17.219999
"387","2008-07-16",17.940001
"388","2008-07-17",18.32
"389","2008-07-18",18.57
"390","2008-07-21",18.51
"391","2008-07-22",18.620001
"392","2008-07-23",19.18
"393","2008-07-24",18.68
"394","2008-07-25",18.889999
"395","2008-07-28",18.610001
"396","2008-07-29",19.219999
"397","2008-07-30",19.25
"398","2008-07-31",19.16
"399","2008-08-01",18.67
"400","2008-08-04",18.540001
"401","2008-08-05",19.25
"402","2008-08-06",18.99
"403","2008-08-07",18.23
"404","2008-08-08",18.33
"405","2008-08-11",18.530001
"406","2008-08-12",18.389999
"407","2008-08-13",17.98
"408","2008-08-14",17.629999
"409","2008-08-15",17.52
"410","2008-08-18",17.290001
"411","2008-08-19",17.040001
"412","2008-08-20",16.98
"413","2008-08-21",16.889999
"414","2008-08-22",17.190001
"415","2008-08-25",16.559999
"416","2008-08-26",16.559999
"417","2008-08-27",16.68
"418","2008-08-28",17.129999
"419","2008-08-29",16.98
"420","2008-09-02",17.049999
"421","2008-09-03",17.26
"422","2008-09-04",16.09
"423","2008-09-05",16.18
"424","2008-09-08",16.6
"425","2008-09-09",15.97
"426","2008-09-10",15.77
"427","2008-09-11",15.54
"428","2008-09-12",16.02
"429","2008-09-15",14.72
"430","2008-09-16",15.19
"431","2008-09-17",13.91
"432","2008-09-18",15.19
"433","2008-09-19",16.360001
"434","2008-09-22",15.57
"435","2008-09-23",15.31
"436","2008-09-24",15.36
"437","2008-09-25",15.79
"438","2008-09-26",16.16
"439","2008-09-29",14.45
"440","2008-09-30",15.02
"441","2008-10-01",16.440001
"442","2008-10-02",14.84
"443","2008-10-03",15.6
"444","2008-10-06",14.65
"445","2008-10-07",14.69
"446","2008-10-08",14.65
"447","2008-10-09",13.05
"448","2008-10-10",13.03
"449","2008-10-13",14.5
"450","2008-10-14",14.5
"451","2008-10-15",12.65
"452","2008-10-16",12.73
"453","2008-10-17",12.51
"454","2008-10-20",12.86
"455","2008-10-21",11.95
"456","2008-10-22",10.13
"457","2008-10-23",10.07
"458","2008-10-24",9
"459","2008-10-27",8.53
"460","2008-10-28",9.24
"461","2008-10-29",9.17
"462","2008-10-30",10.2
"463","2008-10-31",10.74
"464","2008-11-03",10.49
"465","2008-11-04",11.32
"466","2008-11-05",10.71
"467","2008-11-06",10.09
"468","2008-11-07",10.75
"469","2008-11-10",9.87
"470","2008-11-11",9.1
"471","2008-11-12",8.4
"472","2008-11-13",9.62
"473","2008-11-14",8.66
"474","2008-11-17",7.98
"475","2008-11-18",8.01
"476","2008-11-19",6.8
"477","2008-11-20",6.06
"478","2008-11-21",6.81
"479","2008-11-24",7.46
"480","2008-11-25",7.84
"481","2008-11-26",8.13
"482","2008-11-28",8.37
"483","2008-12-01",7.48
"484","2008-12-02",7.96
"485","2008-12-03",8.02
"486","2008-12-04",7.79
"487","2008-12-05",8.05
"488","2008-12-08",8.86
"489","2008-12-09",8.65
"490","2008-12-10",8.86
"491","2008-12-11",8.82
"492","2008-12-12",8.89
"493","2008-12-15",8.86
"494","2008-12-16",9.73
"495","2008-12-17",9.63
"496","2008-12-18",9.32
"497","2008-12-19",9.39
"498","2008-12-22",9.23
"499","2008-12-23",9.29
"500","2008-12-24",9.26
"501","2008-12-26",9.37
"502","2008-12-29",9.24
"503","2008-12-30",9.56
"504","2008-12-31",9.49
"505","2009-01-02",9.82
"506","2009-01-05",9.77
"507","2009-01-06",9.86
"508","2009-01-07",9.64
"509","2009-01-08",9.65
"510","2009-01-09",9.3
"511","2009-01-12",8.96
"512","2009-01-13",8.67
"513","2009-01-14",7.94
"514","2009-01-15",8.14
"515","2009-01-16",8.04
"516","2009-01-20",6.72
"517","2009-01-21",7.18
"518","2009-01-22",6.98
"519","2009-01-23",6.9
"520","2009-01-26",7.22
"521","2009-01-27",7.52
"522","2009-01-28",8.29
"523","2009-01-29",7.53
"524","2009-01-30",7.84
"525","2009-02-02",7.56
"526","2009-02-03",7.84
"527","2009-02-04",7.72
"528","2009-02-05",7.75
"529","2009-02-06",7.85
"530","2009-02-09",7.81
"531","2009-02-10",7.31
"532","2009-02-11",7.41
"533","2009-02-12",7.42
"534","2009-02-13",7.2
"535","2009-02-17",6.37
"536","2009-02-18",6.48
"537","2009-02-19",6.44
"538","2009-02-20",6.28
"539","2009-02-23",5.92
"540","2009-02-24",6.2
"541","2009-02-25",6.19
"542","2009-02-26",6.29
"543","2009-02-27",6.02
"544","2009-03-02",5.54
"545","2009-03-03",5.54
"546","2009-03-04",5.69
"547","2009-03-05",5.19
"548","2009-03-06",5.23
"549","2009-03-09",4.9
"550","2009-03-10",5.75
"551","2009-03-11",5.85
"552","2009-03-12",6.29
"553","2009-03-13",6.44
"554","2009-03-16",6.38
"555","2009-03-17",6.77
"556","2009-03-18",7.07
"557","2009-03-19",6.94
"558","2009-03-20",6.82
"559","2009-03-23",7.59
"560","2009-03-24",7.21
"561","2009-03-25",7.41
"562","2009-03-26",7.51
"563","2009-03-27",6.98
"564","2009-03-30",6.43
"565","2009-03-31",6.9
"566","2009-04-01",7.15
"567","2009-04-02",7.76
"568","2009-04-03",8.1
"569","2009-04-06",7.87
"570","2009-04-07",7.66
"571","2009-04-08",7.9
"572","2009-04-09",8.78
"573","2009-04-13",8.99
"574","2009-04-14",8.57
"575","2009-04-15",8.74
"576","2009-04-16",8.91
"577","2009-04-17",8.99
"578","2009-04-20",8.29
"579","2009-04-21",8.54
"580","2009-04-22",8.42
"581","2009-04-23",8.65
"582","2009-04-24",8.89
"583","2009-04-27",8.46
"584","2009-04-28",8.36
"585","2009-04-29",8.89
"586","2009-04-30",9.15
"587","2009-05-01",9.25
"588","2009-05-04",9.54
"589","2009-05-05",9.38
"590","2009-05-06",9.74
"591","2009-05-07",9.28
"592","2009-05-08",10.2
"593","2009-05-11",9.81
"594","2009-05-12",9.87
"595","2009-05-13",9.2
"596","2009-05-14",9.41
"597","2009-05-15",9.16
"598","2009-05-18",9.8
"599","2009-05-19",9.97
"600","2009-05-20",9.83
"601","2009-05-21",9.89
"602","2009-05-22",10.12
"603","2009-05-26",10.46
"604","2009-05-27",10.36
"605","2009-05-28",10.65
"606","2009-05-29",10.74
"607","2009-06-01",11.06
"608","2009-06-02",11.12
"609","2009-06-03",10.72
"610","2009-06-04",10.82
"611","2009-06-05",10.8
"612","2009-06-08",10.73
"613","2009-06-09",10.99
"614","2009-06-10",11.13
"615","2009-06-11",11.36
"616","2009-06-12",11.4
"617","2009-06-15",10.95
"618","2009-06-16",10.83
"619","2009-06-17",10.9
"620","2009-06-18",11.19
"621","2009-06-19",11.7
"622","2009-06-22",11.12
"623","2009-06-23",11.27
"624","2009-06-24",11.46
"625","2009-06-25",11.76
"626","2009-06-26",11.85
"627","2009-06-29",12.17
"628","2009-06-30",12.1
"629","2009-07-01",12.25
"630","2009-07-02",11.75
"631","2009-07-06",11.8
"632","2009-07-07",11.6
"633","2009-07-08",11.34
"634","2009-07-09",11.66
"635","2009-07-10",11.5
"636","2009-07-13",11.89
"637","2009-07-14",11.9
"638","2009-07-15",12.51
"639","2009-07-16",12.82
"640","2009-07-17",12.74
"641","2009-07-20",13.18
"642","2009-07-21",12.98
"643","2009-07-22",13.1
"644","2009-07-23",13.48
"645","2009-07-24",13.8
"646","2009-07-27",14.16
"647","2009-07-28",14.28
"648","2009-07-29",13.86
"649","2009-07-30",14.03
"650","2009-07-31",14.46
"651","2009-08-03",14.63
"652","2009-08-04",14.54
"653","2009-08-05",14.37
"654","2009-08-06",14.38
"655","2009-08-07",14.49
"656","2009-08-10",14.41
"657","2009-08-11",14.3
"658","2009-08-12",14.61
"659","2009-08-13",14.77
"660","2009-08-14",14.62
"661","2009-08-17",13.86
"662","2009-08-18",14.22
"663","2009-08-19",14.33
"664","2009-08-20",14.62
"665","2009-08-21",15.05
"666","2009-08-24",14.93
"667","2009-08-25",15.31
"668","2009-08-26",15.35
"669","2009-08-27",15.62
"670","2009-08-28",15.52
"671","2009-08-31",15.43
"672","2009-09-01",14.73
"673","2009-09-02",14.44
"674","2009-09-03",14.83
"675","2009-09-04",15.56
"676","2009-09-08",15.54
"677","2009-09-09",15.59
"678","2009-09-10",15.55
"679","2009-09-11",15.57
"680","2009-09-14",15.68
"681","2009-09-15",15.9
"682","2009-09-16",16.27
"683","2009-09-17",16.049999
"684","2009-09-18",16.389999
"685","2009-09-21",16.15
"686","2009-09-22",16.5
"687","2009-09-23",16.43
"688","2009-09-24",16.190001
"689","2009-09-25",16.129999
"690","2009-09-28",16.48
"691","2009-09-29",16.24
"692","2009-09-30",16.15
"693","2009-10-01",15.38
"694","2009-10-02",15.22
"695","2009-10-05",15.93
"696","2009-10-06",16.41
"697","2009-10-07",16.200001
"698","2009-10-08",16.299999
"699","2009-10-09",16.09
"700","2009-10-12",16.190001
"701","2009-10-13",15.94
"702","2009-10-14",16.82
"703","2009-10-15",17.059999
"704","2009-10-16",16.68
"705","2009-10-19",17.379999
"706","2009-10-20",17.17
"707","2009-10-21",17.139999
"708","2009-10-22",17.52
"709","2009-10-23",17.110001
"710","2009-10-26",16.700001
"711","2009-10-27",16.459999
"712","2009-10-28",15.97
"713","2009-10-29",16.92
"714","2009-10-30",16.059999
"715","2009-11-02",16.25
"716","2009-11-03",15.9
"717","2009-11-04",16.08
"718","2009-11-05",16.52
"719","2009-11-06",16.719999
"720","2009-11-09",17.17
"721","2009-11-10",17.17
"722","2009-11-11",17.23
"723","2009-11-12",17.120001
"724","2009-11-13",17.35
"725","2009-11-16",17.549999
"726","2009-11-17",17.540001
"727","2009-11-18",17.65
"728","2009-11-19",17.4
"729","2009-11-20",16.969999
"730","2009-11-23",17.57
"731","2009-11-24",17.65
"732","2009-11-25",17.83
"733","2009-11-27",17.27
"734","2009-11-30",17.299999
"735","2009-12-01",17.57
"736","2009-12-02",17.57
"737","2009-12-03",17.459999
"738","2009-12-04",17.700001
"739","2009-12-07",17.530001
"740","2009-12-08",17.040001
"741","2009-12-09",16.5
"742","2009-12-10",16.549999
"743","2009-12-11",16.35
"744","2009-12-14",16.620001
"745","2009-12-15",16.43
"746","2009-12-16",16.74
"747","2009-12-17",16.049999
"748","2009-12-18",16.120001
"749","2009-12-21",16.32
"750","2009-12-22",16.450001
"751","2009-12-23",16.530001
"752","2009-12-24",16.73
"753","2009-12-28",16.709999
"754","2009-12-29",16.719999
"755","2009-12-30",16.6
"756","2009-12-31",16.440001
"757","2010-01-04",16.92
"758","2010-01-05",17.139999
"759","2010-01-06",17.280001
"760","2010-01-07",17.190001
"761","2010-01-08",17.27
"762","2010-01-11",17.5
"763","2010-01-12",17
"764","2010-01-13",17.030001
"765","2010-01-14",17.040001
"766","2010-01-15",16.559999
"767","2010-01-19",16.950001
"768","2010-01-20",16.18
"769","2010-01-21",15.21
"770","2010-01-22",14.98
"771","2010-01-25",15.16
"772","2010-01-26",15.02
"773","2010-01-27",14.43
"774","2010-01-28",14.02
"775","2010-01-29",14.08
"776","2010-02-01",14.47
"777","2010-02-02",14.96
"778","2010-02-03",14.18
"779","2010-02-04",12.65
"780","2010-02-05",12.74
"781","2010-02-08",12.89
"782","2010-02-09",13.59
"783","2010-02-10",13.74
"784","2010-02-11",13.44
"785","2010-02-12",13.16
"786","2010-02-16",13.48
"787","2010-02-17",13.44
"788","2010-02-18",13.64
"789","2010-02-19",13.67
"790","2010-02-22",13.45
"791","2010-02-23",12.79
"792","2010-02-24",12.75
"793","2010-02-25",12.74
"794","2010-02-26",13.04
"795","2010-03-01",13.03
"796","2010-03-02",13.12
"797","2010-03-03",13.59
"798","2010-03-04",13.74
"799","2010-03-05",14.24
"800","2010-03-08",14.28
"801","2010-03-09",14.03
"802","2010-03-10",14.2
"803","2010-03-11",14.17
"804","2010-03-12",14.23
"805","2010-03-15",14.04
"806","2010-03-16",14.25
"807","2010-03-17",14.3
"808","2010-03-18",13.97
"809","2010-03-19",13.55
"810","2010-03-22",13.37
"811","2010-03-23",13.65
"812","2010-03-24",12.99
"813","2010-03-25",13.2
"814","2010-03-26",13.46
"815","2010-03-29",13.57
"816","2010-03-30",13.38
"817","2010-03-31",13.27
"818","2010-04-01",13.76
"819","2010-04-05",13.92
"820","2010-04-06",13.58
"821","2010-04-07",13.63
"822","2010-04-08",13.58
"823","2010-04-09",14.21
"824","2010-04-12",14.55
"825","2010-04-13",14.59
"826","2010-04-14",14.77
"827","2010-04-15",14.64
"828","2010-04-16",14.17
"829","2010-04-19",14.05
"830","2010-04-20",14.16
"831","2010-04-21",13.75
"832","2010-04-22",13.43
"833","2010-04-23",13.43
"834","2010-04-26",13.3
"835","2010-04-27",12.34
"836","2010-04-28",11.99
"837","2010-04-29",12.33
"838","2010-04-30",12.34
"839","2010-05-03",12.22
"840","2010-05-04",11.14
"841","2010-05-05",10.81
"842","2010-05-06",9.93
"843","2010-05-07",9.83
"844","2010-05-10",12.09
"845","2010-05-11",11.5
"846","2010-05-12",11.74
"847","2010-05-13",11.26
"848","2010-05-14",10.44
"849","2010-05-17",10.36
"850","2010-05-18",10.4
"851","2010-05-19",10.83
"852","2010-05-20",10.41
"853","2010-05-21",10.98
"854","2010-05-24",10.41
"855","2010-05-25",10.37
"856","2010-05-26",9.88
"857","2010-05-27",10.43
"858","2010-05-28",10.15
"859","2010-06-01",9.83
"860","2010-06-02",10.03
"861","2010-06-03",9.74
"862","2010-06-04",8.92
"863","2010-06-07",8.77
"864","2010-06-08",8.95
"865","2010-06-09",8.99
"866","2010-06-10",9.91
"867","2010-06-11",10.55
"868","2010-06-14",10.45
"869","2010-06-15",11.19
"870","2010-06-16",11
"871","2010-06-17",11.27
"872","2010-06-18",11.53
"873","2010-06-21",11.46
"874","2010-06-22",11.25
"875","2010-06-23",11.3
"876","2010-06-24",10.87
"877","2010-06-25",11.05
"878","2010-06-28",11.01
"879","2010-06-29",10.29
"880","2010-06-30",10.5
"881","2010-07-01",11.07
"882","2010-07-02",10.92
"883","2010-07-06",11.48
"884","2010-07-07",12.6
"885","2010-07-08",12.69
"886","2010-07-09",12.74
"887","2010-07-12",12.55
"888","2010-07-13",12.8
"889","2010-07-14",12.83
"890","2010-07-15",12.87
"891","2010-07-16",12.31
"892","2010-07-19",12.53
"893","2010-07-20",12.75
"894","2010-07-21",12.12
"895","2010-07-22",12.96
"896","2010-07-23",13.29
"897","2010-07-26",13.28
"898","2010-07-27",13.58
"899","2010-07-28",13.27
"900","2010-07-29",13.14
"901","2010-07-30",12.77
"902","2010-08-02",13.58
"903","2010-08-03",13.69
"904","2010-08-04",13.57
"905","2010-08-05",13.73
"906","2010-08-06",13.54
"907","2010-08-09",13.59
"908","2010-08-10",13.51
"909","2010-08-11",12.48
"910","2010-08-12",12.4
"911","2010-08-13",12.07
"912","2010-08-16",12.11
"913","2010-08-17",12.22
"914","2010-08-18",12.31
"915","2010-08-19",11.95
"916","2010-08-20",11.71
"917","2010-08-23",11.89
"918","2010-08-24",11.63
"919","2010-08-25",11.48
"920","2010-08-26",11.5
"921","2010-08-27",11.89
"922","2010-08-30",11.6
"923","2010-08-31",11.69
"924","2010-09-01",12.33
"925","2010-09-02",12.43
"926","2010-09-03",12.68
"927","2010-09-07",12.2
"928","2010-09-08",12.4
"929","2010-09-09",12.48
"930","2010-09-10",12.59
"931","2010-09-13",12.85
"932","2010-09-14",13.03
"933","2010-09-15",13
"934","2010-09-16",13
"935","2010-09-17",12.67
"936","2010-09-20",12.87
"937","2010-09-21",12.9
"938","2010-09-22",12.72
"939","2010-09-23",12.26
"940","2010-09-24",12.88
"941","2010-09-27",12.61
"942","2010-09-28",12.72
"943","2010-09-29",12.58
"944","2010-09-30",12.66
"945","2010-10-01",12.58
"946","2010-10-04",12.45
"947","2010-10-05",13.18
"948","2010-10-06",13.2
"949","2010-10-07",13.21
"950","2010-10-08",13.11
"951","2010-10-11",12.98
"952","2010-10-12",12.81
"953","2010-10-13",13.16
"954","2010-10-14",13.18
"955","2010-10-15",13.2
"956","2010-10-18",13.46
"957","2010-10-19",13.12
"958","2010-10-20",13.42
"959","2010-10-21",13.25
"960","2010-10-22",13.38
"961","2010-10-25",13.13
"962","2010-10-26",12.96
"963","2010-10-27",12.66
"964","2010-10-28",12.71
"965","2010-10-29",12.81
"966","2010-11-01",12.3
"967","2010-11-02",12.56
"968","2010-11-03",12.35
"969","2010-11-04",12.5
"970","2010-11-05",11.94
"971","2010-11-08",11.9
"972","2010-11-09",11.79
"973","2010-11-10",11.66
"974","2010-11-11",11.52
"975","2010-11-12",11.64
"976","2010-11-15",11.7
"977","2010-11-16",11.33
"978","2010-11-17",11.56
"979","2010-11-18",11.84
"980","2010-11-19",11.71
"981","2010-11-22",11.18
