"","date","JNJ"
"381","2008-07-08",66.209999
"382","2008-07-09",66.18
"383","2008-07-10",66.940002
"384","2008-07-11",66.260002
"385","2008-07-14",66.410004
"386","2008-07-15",67.699997
"387","2008-07-16",68.190002
"388","2008-07-17",67.830002
"389","2008-07-18",67.82
"390","2008-07-21",67.110001
"391","2008-07-22",67.989998
"392","2008-07-23",68.269997
"393","2008-07-24",68.660004
"394","2008-07-25",69.029999
"395","2008-07-28",68.480003
"396","2008-07-29",68.480003
"397","2008-07-30",68.080002
"398","2008-07-31",68.470001
"399","2008-08-01",68.099998
"400","2008-08-04",68.980003
"401","2008-08-05",70.449997
"402","2008-08-06",71.07
"403","2008-08-07",70.650002
"404","2008-08-08",71.550003
"405","2008-08-11",71.660004
"406","2008-08-12",71.699997
"407","2008-08-13",71.199997
"408","2008-08-14",71.190002
"409","2008-08-15",71.330002
"410","2008-08-18",71.089996
"411","2008-08-19",71.150002
"412","2008-08-20",71.080002
"413","2008-08-21",71.279999
"414","2008-08-22",71.419998
"415","2008-08-25",70.800003
"416","2008-08-26",70.709999
"417","2008-08-27",71.209999
"418","2008-08-28",71.410004
"419","2008-08-29",70.43
"420","2008-09-02",71.730003
"421","2008-09-03",71.510002
"422","2008-09-04",70.449997
"423","2008-09-05",70.669998
"424","2008-09-08",72.220001
"425","2008-09-09",71.339996
"426","2008-09-10",71.230003
"427","2008-09-11",71.160004
"428","2008-09-12",70.589996
"429","2008-09-15",69.610001
"430","2008-09-16",69.800003
"431","2008-09-17",69.510002
"432","2008-09-18",70.93
"433","2008-09-19",69.989998
"434","2008-09-22",68.410004
"435","2008-09-23",68.150002
"436","2008-09-24",68.190002
"437","2008-09-25",69.360001
"438","2008-09-26",69.400002
"439","2008-09-29",66.900002
"440","2008-09-30",69.279999
"441","2008-10-01",67.790001
"442","2008-10-02",67.790001
"443","2008-10-03",66.160004
"444","2008-10-06",64.5
"445","2008-10-07",62.490002
"446","2008-10-08",62.360001
"447","2008-10-09",57.580002
"448","2008-10-10",55.849998
"449","2008-10-13",62.68
"450","2008-10-14",64
"451","2008-10-15",60.540001
"452","2008-10-16",63.5
"453","2008-10-17",62.650002
"454","2008-10-20",64.440002
"455","2008-10-21",63.66
"456","2008-10-22",61.419998
"457","2008-10-23",62.450001
"458","2008-10-24",60.790001
"459","2008-10-27",60.150002
"460","2008-10-28",64.190002
"461","2008-10-29",61.529999
"462","2008-10-30",60.57
"463","2008-10-31",61.34
"464","2008-11-03",61.16
"465","2008-11-04",61.889999
"466","2008-11-05",59.849998
"467","2008-11-06",57.919998
"468","2008-11-07",60.220001
"469","2008-11-10",60.009998
"470","2008-11-11",59.549999
"471","2008-11-12",57.919998
"472","2008-11-13",62.900002
"473","2008-11-14",60.049999
"474","2008-11-17",59.27
"475","2008-11-18",60.889999
"476","2008-11-19",58.119999
"477","2008-11-20",55.810001
"478","2008-11-21",58.349998
"479","2008-11-24",59.110001
"480","2008-11-25",58.700001
"481","2008-11-26",58.27
"482","2008-11-28",58.580002
"483","2008-12-01",55.330002
"484","2008-12-02",56.830002
"485","2008-12-03",57.32
"486","2008-12-04",56.18
"487","2008-12-05",58.23
"488","2008-12-08",58.77
"489","2008-12-09",57.810001
"490","2008-12-10",57.799999
"491","2008-12-11",58.25
"492","2008-12-12",57.25
"493","2008-12-15",57.810001
"494","2008-12-16",59.599998
"495","2008-12-17",58.779999
"496","2008-12-18",58.990002
"497","2008-12-19",58.84
"498","2008-12-22",58.93
"499","2008-12-23",58.68
"500","2008-12-24",58.560001
"501","2008-12-26",58.560001
"502","2008-12-29",58.150002
"503","2008-12-30",59.169998
"504","2008-12-31",59.830002
"505","2009-01-02",60.650002
"506","2009-01-05",60.049999
"507","2009-01-06",59.689999
"508","2009-01-07",59.130001
"509","2009-01-08",59.02
"510","2009-01-09",59.049999
"511","2009-01-12",58.34
"512","2009-01-13",58.84
"513","2009-01-14",57.950001
"514","2009-01-15",57.619999
"515","2009-01-16",57.439999
"516","2009-01-20",56.75
"517","2009-01-21",56.360001
"518","2009-01-22",56.869999
"519","2009-01-23",55.970001
"520","2009-01-26",56.549999
"521","2009-01-27",57.540001
"522","2009-01-28",58.560001
"523","2009-01-29",58.279999
"524","2009-01-30",57.689999
"525","2009-02-02",57.689999
"526","2009-02-03",58.580002
"527","2009-02-04",57.959999
"528","2009-02-05",58.110001
"529","2009-02-06",58.509998
"530","2009-02-09",58.5
"531","2009-02-10",56.73
"532","2009-02-11",57.330002
"533","2009-02-12",57.779999
"534","2009-02-13",57.099998
"535","2009-02-17",55.98
"536","2009-02-18",55.830002
"537","2009-02-19",55.93
"538","2009-02-20",54.650002
"539","2009-02-23",53.650002
"540","2009-02-24",54.540001
"541","2009-02-25",53.959999
"542","2009-02-26",52.439999
"543","2009-02-27",50
"544","2009-03-02",47.919998
"545","2009-03-03",47.639999
"546","2009-03-04",49.099998
"547","2009-03-05",47.669998
"548","2009-03-06",47.970001
"549","2009-03-09",46.599998
"550","2009-03-10",47.779999
"551","2009-03-11",47.900002
"552","2009-03-12",49
"553","2009-03-13",50.639999
"554","2009-03-16",50.73
"555","2009-03-17",50.720001
"556","2009-03-18",50.66
"557","2009-03-19",50.060001
"558","2009-03-20",51.669998
"559","2009-03-23",53.23
"560","2009-03-24",52.700001
"561","2009-03-25",52.860001
"562","2009-03-26",52.900002
"563","2009-03-27",52.830002
"564","2009-03-30",53.009998
"565","2009-03-31",52.599998
"566","2009-04-01",53.040001
"567","2009-04-02",52.970001
"568","2009-04-03",52.150002
"569","2009-04-06",52.200001
"570","2009-04-07",51.360001
"571","2009-04-08",51.450001
"572","2009-04-09",51.41
"573","2009-04-13",51.150002
"574","2009-04-14",51.369999
"575","2009-04-15",51.77
"576","2009-04-16",52.200001
"577","2009-04-17",53.049999
"578","2009-04-20",52.470001
"579","2009-04-21",52.459999
"580","2009-04-22",51.18
"581","2009-04-23",51.400002
"582","2009-04-24",50.919998
"583","2009-04-27",50.860001
"584","2009-04-28",50.650002
"585","2009-04-29",51.029999
"586","2009-04-30",52.360001
"587","2009-05-01",52.59
"588","2009-05-04",53.759998
"589","2009-05-05",54.360001
"590","2009-05-06",54.209999
"591","2009-05-07",54.889999
"592","2009-05-08",54.98
"593","2009-05-11",54.110001
"594","2009-05-12",55
"595","2009-05-13",55.150002
"596","2009-05-14",55.02
"597","2009-05-15",55.41
"598","2009-05-18",56.049999
"599","2009-05-19",55.889999
"600","2009-05-20",55.869999
"601","2009-05-21",54.990002
"602","2009-05-22",54.77
"603","2009-05-26",55.259998
"604","2009-05-27",54.220001
"605","2009-05-28",54.529999
"606","2009-05-29",55.16
"607","2009-06-01",55.779999
"608","2009-06-02",56.209999
"609","2009-06-03",56.16
"610","2009-06-04",55.84
"611","2009-06-05",55.93
"612","2009-06-08",55.630001
"613","2009-06-09",55.700001
"614","2009-06-10",55.66
"615","2009-06-11",56.049999
"616","2009-06-12",56.060001
"617","2009-06-15",54.75
"618","2009-06-16",54.619999
"619","2009-06-17",55.200001
"620","2009-06-18",55.790001
"621","2009-06-19",56.09
"622","2009-06-22",55.490002
"623","2009-06-23",55.009998
"624","2009-06-24",55.459999
"625","2009-06-25",56.27
"626","2009-06-26",56.599998
"627","2009-06-29",56.959999
"628","2009-06-30",56.799999
"629","2009-07-01",57.07
"630","2009-07-02",55.98
"631","2009-07-06",56.619999
"632","2009-07-07",56.23
"633","2009-07-08",57.080002
"634","2009-07-09",56.689999
"635","2009-07-10",56.93
"636","2009-07-13",57.720001
"637","2009-07-14",58.23
"638","2009-07-15",58.959999
"639","2009-07-16",59.25
"640","2009-07-17",59.23
"641","2009-07-20",59.060001
"642","2009-07-21",59.490002
"643","2009-07-22",59.189999
"644","2009-07-23",60.220001
"645","2009-07-24",61.509998
"646","2009-07-27",61.27
"647","2009-07-28",60.919998
"648","2009-07-29",61.16
"649","2009-07-30",61.790001
"650","2009-07-31",60.889999
"651","2009-08-03",61.099998
"652","2009-08-04",61.060001
"653","2009-08-05",60.450001
"654","2009-08-06",59.93
"655","2009-08-07",59.900002
"656","2009-08-10",60.720001
"657","2009-08-11",60.220001
"658","2009-08-12",60.59
"659","2009-08-13",60.32
"660","2009-08-14",60.080002
"661","2009-08-17",59.82
"662","2009-08-18",59.799999
"663","2009-08-19",60.369999
"664","2009-08-20",60.950001
"665","2009-08-21",61.029999
"666","2009-08-24",61.279999
"667","2009-08-25",61.139999
"668","2009-08-26",60.630001
"669","2009-08-27",60.490002
"670","2009-08-28",60.290001
"671","2009-08-31",60.439999
"672","2009-09-01",59.939999
"673","2009-09-02",59.759998
"674","2009-09-03",59.689999
"675","2009-09-04",60.32
"676","2009-09-08",60.57
"677","2009-09-09",60.919998
"678","2009-09-10",60.66
"679","2009-09-11",60.419998
"680","2009-09-14",60.34
"681","2009-09-15",60.150002
"682","2009-09-16",60.189999
"683","2009-09-17",60.77
"684","2009-09-18",60.779999
"685","2009-09-21",60.669998
"686","2009-09-22",61.080002
"687","2009-09-23",60.77
"688","2009-09-24",60.720001
"689","2009-09-25",60.619999
"690","2009-09-28",61.27
"691","2009-09-29",60.93
"692","2009-09-30",60.889999
"693","2009-10-01",59.810001
"694","2009-10-02",59.73
"695","2009-10-05",59.82
"696","2009-10-06",60.290001
"697","2009-10-07",60.709999
"698","2009-10-08",60.939999
"699","2009-10-09",61.740002
"700","2009-10-12",62.529999
"701","2009-10-13",61.009998
"702","2009-10-14",60.549999
"703","2009-10-15",60.939999
"704","2009-10-16",60.459999
"705","2009-10-19",61.16
"706","2009-10-20",60.59
"707","2009-10-21",60.310001
"708","2009-10-22",60.939999
"709","2009-10-23",60.540001
"710","2009-10-26",60.09
"711","2009-10-27",60.02
"712","2009-10-28",59.57
"713","2009-10-29",59.860001
"714","2009-10-30",59.049999
"715","2009-11-02",59.490002
"716","2009-11-03",58.93
"717","2009-11-04",59.52
"718","2009-11-05",59.98
"719","2009-11-06",60.299999
"720","2009-11-09",60.75
"721","2009-11-10",61.23
"722","2009-11-11",60.869999
"723","2009-11-12",61.150002
"724","2009-11-13",61.43
"725","2009-11-16",62.189999
"726","2009-11-17",62.169998
"727","2009-11-18",62.32
"728","2009-11-19",62.43
"729","2009-11-20",62.310001
"730","2009-11-23",62.689999
"731","2009-11-24",63.18
"732","2009-11-25",63.299999
"733","2009-11-27",62.889999
"734","2009-11-30",62.84
"735","2009-12-01",63.509998
"736","2009-12-02",63.880001
"737","2009-12-03",64.160004
"738","2009-12-04",64.360001
"739","2009-12-07",64.370003
"740","2009-12-08",64.25
"741","2009-12-09",64.379997
"742","2009-12-10",64.769997
"743","2009-12-11",64.849998
"744","2009-12-14",64.959999
"745","2009-12-15",64.739998
"746","2009-12-16",64.800003
"747","2009-12-17",64.470001
"748","2009-12-18",64.370003
"749","2009-12-21",64.330002
"750","2009-12-22",64.529999
"751","2009-12-23",64.57
"752","2009-12-24",64.699997
"753","2009-12-28",64.940002
"754","2009-12-29",64.940002
"755","2009-12-30",64.910004
"756","2009-12-31",64.410004
"757","2010-01-04",64.68
"758","2010-01-05",63.93
"759","2010-01-06",64.449997
"760","2010-01-07",63.990002
"761","2010-01-08",64.209999
"762","2010-01-11",64.220001
"763","2010-01-12",64.559998
"764","2010-01-13",64.970001
"765","2010-01-14",65.099998
"766","2010-01-15",64.559998
"767","2010-01-19",65.349998
"768","2010-01-20",65.150002
"769","2010-01-21",63.970001
"770","2010-01-22",63.200001
"771","2010-01-25",63.220001
"772","2010-01-26",62.790001
"773","2010-01-27",63.439999
"774","2010-01-28",63.799999
"775","2010-01-29",62.860001
"776","2010-02-01",63.09
"777","2010-02-02",63.990002
"778","2010-02-03",63.630001
"779","2010-02-04",62.639999
"780","2010-02-05",62.639999
"781","2010-02-08",62.369999
"782","2010-02-09",62.759998
"783","2010-02-10",62.73
"784","2010-02-11",62.91
"785","2010-02-12",62.720001
"786","2010-02-16",63.610001
"787","2010-02-17",63.98
"788","2010-02-18",64.529999
"789","2010-02-19",63.810001
"790","2010-02-22",63.490002
"791","2010-02-23",63.310001
"792","2010-02-24",63.450001
"793","2010-02-25",63.279999
"794","2010-02-26",63
"795","2010-03-01",63.389999
"796","2010-03-02",63.439999
"797","2010-03-03",63.400002
"798","2010-03-04",63.57
"799","2010-03-05",64.040001
"800","2010-03-08",64.199997
"801","2010-03-09",64.269997
"802","2010-03-10",64.290001
"803","2010-03-11",64.220001
"804","2010-03-12",64.18
"805","2010-03-15",64.57
"806","2010-03-16",64.529999
"807","2010-03-17",64.650002
"808","2010-03-18",65.059998
"809","2010-03-19",65.110001
"810","2010-03-22",65.099998
"811","2010-03-23",65.360001
"812","2010-03-24",64.75
"813","2010-03-25",64.57
"814","2010-03-26",64.379997
"815","2010-03-29",64.82
"816","2010-03-30",64.900002
"817","2010-03-31",65.199997
"818","2010-04-01",65.769997
"819","2010-04-05",65.400002
"820","2010-04-06",65.309998
"821","2010-04-07",65.220001
"822","2010-04-08",64.93
"823","2010-04-09",65.139999
"824","2010-04-12",65.110001
"825","2010-04-13",65.68
"826","2010-04-14",65.489998
"827","2010-04-15",65.510002
"828","2010-04-16",65.019997
"829","2010-04-19",66.029999
"830","2010-04-20",65.989998
"831","2010-04-21",65.389999
"832","2010-04-22",64.779999
"833","2010-04-23",65.040001
"834","2010-04-26",64.760002
"835","2010-04-27",64.279999
"836","2010-04-28",64.620003
"837","2010-04-29",65.010002
"838","2010-04-30",64.300003
"839","2010-05-03",65.330002
"840","2010-05-04",64.699997
"841","2010-05-05",65.139999
"842","2010-05-06",63.400002
"843","2010-05-07",63.310001
"844","2010-05-10",64.75
"845","2010-05-11",64.669998
"846","2010-05-12",64.900002
"847","2010-05-13",64.669998
"848","2010-05-14",63.970001
"849","2010-05-17",63.880001
"850","2010-05-18",62.970001
"851","2010-05-19",62.220001
"852","2010-05-20",60.549999
"853","2010-05-21",60.880001
"854","2010-05-24",60.57
"855","2010-05-25",60.349998
"856","2010-05-26",59.66
"857","2010-05-27",59.029999
"858","2010-05-28",58.299999
"859","2010-06-01",58.759998
"860","2010-06-02",59.73
"861","2010-06-03",59.77
"862","2010-06-04",58.009998
"863","2010-06-07",58
"864","2010-06-08",58.639999
"865","2010-06-09",58.169998
"866","2010-06-10",58.5
"867","2010-06-11",58.459999
"868","2010-06-14",58.419998
"869","2010-06-15",59.139999
"870","2010-06-16",59.240002
"871","2010-06-17",59.18
"872","2010-06-18",59.18
"873","2010-06-21",59.130001
"874","2010-06-22",59.16
"875","2010-06-23",59.240002
"876","2010-06-24",59.599998
"877","2010-06-25",58.700001
"878","2010-06-28",59.450001
"879","2010-06-29",59.240002
"880","2010-06-30",59.060001
"881","2010-07-01",59.07
"882","2010-07-02",59.080002
"883","2010-07-06",59.080002
"884","2010-07-07",60.610001
"885","2010-07-08",61.380001
"886","2010-07-09",60.540001
"887","2010-07-12",60.209999
"888","2010-07-13",60.5
"889","2010-07-14",60.619999
"890","2010-07-15",60.259998
"891","2010-07-16",59.439999
"892","2010-07-19",59.57
"893","2010-07-20",58.580002
"894","2010-07-21",57.119999
"895","2010-07-22",57.02
"896","2010-07-23",57.630001
"897","2010-07-26",57.740002
"898","2010-07-27",58.099998
"899","2010-07-28",57.830002
"900","2010-07-29",57.830002
"901","2010-07-30",58.09
"902","2010-08-02",58.720001
"903","2010-08-03",59.349998
"904","2010-08-04",59.740002
"905","2010-08-05",59.759998
"906","2010-08-06",59.959999
"907","2010-08-09",60.049999
"908","2010-08-10",59.43
"909","2010-08-11",58.5
"910","2010-08-12",58.52
"911","2010-08-13",58.150002
"912","2010-08-16",58.009998
"913","2010-08-17",59.220001
"914","2010-08-18",59.349998
"915","2010-08-19",58.720001
"916","2010-08-20",58.740002
"917","2010-08-23",58.869999
"918","2010-08-24",58.009998
"919","2010-08-25",57.98
"920","2010-08-26",57.799999
"921","2010-08-27",57.599998
"922","2010-08-30",57.299999
"923","2010-08-31",57.02
"924","2010-09-01",58.290001
"925","2010-09-02",58.610001
"926","2010-09-03",58.93
"927","2010-09-07",58.700001
"928","2010-09-08",58.849998
"929","2010-09-09",59.82
"930","2010-09-10",59.98
"931","2010-09-13",60.32
"932","2010-09-14",60.580002
"933","2010-09-15",61.049999
"934","2010-09-16",61.290001
"935","2010-09-17",61.57
"936","2010-09-20",62.09
"937","2010-09-21",61.939999
"938","2010-09-22",61.970001
"939","2010-09-23",61.810001
"940","2010-09-24",62.139999
"941","2010-09-27",62.029999
"942","2010-09-28",62.43
"943","2010-09-29",62.310001
"944","2010-09-30",61.959999
"945","2010-10-01",61.75
"946","2010-10-04",61.669998
"947","2010-10-05",62.799999
