"","date","SFM"
"175","2014-04-10",35.610001
"176","2014-04-11",34.630001
"177","2014-04-14",34.599998
"178","2014-04-15",33.900002
"179","2014-04-16",33.84
"180","2014-04-17",33.93
"181","2014-04-21",34.259998
"182","2014-04-22",34.240002
"183","2014-04-23",33.990002
"184","2014-04-24",33.310001
"185","2014-04-25",32.91
"186","2014-04-28",32.200001
"187","2014-04-29",32
"188","2014-04-30",31.969999
"189","2014-05-01",31.99
"190","2014-05-02",31.540001
"191","2014-05-05",30.77
"192","2014-05-06",31.09
"193","2014-05-07",27.4
"194","2014-05-08",26.26
"195","2014-05-09",26.51
"196","2014-05-12",27.85
"197","2014-05-13",28.549999
"198","2014-05-14",28.459999
"199","2014-05-15",28.639999
"200","2014-05-16",28.860001
"201","2014-05-19",28.5
"202","2014-05-20",27.77
"203","2014-05-21",27.379999
"204","2014-05-22",27.200001
"205","2014-05-23",27.120001
"206","2014-05-27",27.5
"207","2014-05-28",27.35
"208","2014-05-29",27.040001
"209","2014-05-30",27.1
"210","2014-06-02",26.799999
"211","2014-06-03",27.209999
"212","2014-06-04",27.610001
"213","2014-06-05",28.280001
"214","2014-06-06",28.959999
"215","2014-06-09",29.049999
"216","2014-06-10",29.08
"217","2014-06-11",29.120001
"218","2014-06-12",30
"219","2014-06-13",30.33
"220","2014-06-16",31.17
"221","2014-06-17",31.049999
"222","2014-06-18",31.18
"223","2014-06-19",31.01
"224","2014-06-20",31.16
"225","2014-06-23",31.549999
"226","2014-06-24",31.290001
"227","2014-06-25",32.68
"228","2014-06-26",32.830002
"229","2014-06-27",32.540001
"230","2014-06-30",32.720001
"231","2014-07-01",32.799999
"232","2014-07-02",32.610001
"233","2014-07-03",32.93
"234","2014-07-07",32.580002
"235","2014-07-08",31.77
"236","2014-07-09",32.029999
"237","2014-07-10",31.35
"238","2014-07-11",31.389999
"239","2014-07-14",31.23
"240","2014-07-15",31.209999
"241","2014-07-16",31.1
"242","2014-07-17",31.190001
"243","2014-07-18",31.77
"244","2014-07-21",32.040001
"245","2014-07-22",32.200001
"246","2014-07-23",31.530001
"247","2014-07-24",31.9
"248","2014-07-25",31.24
"249","2014-07-28",30.879999
"250","2014-07-29",31.49
"251","2014-07-30",31.389999
"252","2014-07-31",30.51
"253","2014-08-01",29.940001
"254","2014-08-04",30.799999
"255","2014-08-05",30.74
"256","2014-08-06",31.75
"257","2014-08-07",30.549999
"258","2014-08-08",31.67
"259","2014-08-11",32.560001
"260","2014-08-12",30.309999
"261","2014-08-13",30
"262","2014-08-14",30.07
"263","2014-08-15",29.5
"264","2014-08-18",29.549999
"265","2014-08-19",29.799999
"266","2014-08-20",29.73
"267","2014-08-21",29.6
"268","2014-08-22",30.34
"269","2014-08-25",30.59
"270","2014-08-26",30.68
"271","2014-08-27",30.9
"272","2014-08-28",31.01
"273","2014-08-29",30.940001
"274","2014-09-02",30.870001
"275","2014-09-03",30.34
"276","2014-09-04",30.82
"277","2014-09-05",31.309999
"278","2014-09-08",31.48
"279","2014-09-09",30.690001
"280","2014-09-10",30.25
"281","2014-09-11",30.620001
"282","2014-09-12",30.77
"283","2014-09-15",30.049999
"284","2014-09-16",30.200001
"285","2014-09-17",30.5
"286","2014-09-18",31.290001
"287","2014-09-19",31.459999
"288","2014-09-22",30.219999
"289","2014-09-23",30.09
"290","2014-09-24",30.139999
"291","2014-09-25",29.700001
"292","2014-09-26",29.57
"293","2014-09-29",29.299999
"294","2014-09-30",29.07
"295","2014-10-01",28.75
"296","2014-10-02",29.58
"297","2014-10-03",29.49
"298","2014-10-06",29.52
"299","2014-10-07",28.98
"300","2014-10-08",29.58
"301","2014-10-09",28.93
"302","2014-10-10",27.67
"303","2014-10-13",27.4
"304","2014-10-14",28.290001
"305","2014-10-15",29.5
"306","2014-10-16",29.4
"307","2014-10-17",28.809999
"308","2014-10-20",29.25
"309","2014-10-21",29.83
"310","2014-10-22",28.809999
"311","2014-10-23",28.950001
"312","2014-10-24",28.950001
"313","2014-10-27",28.67
"314","2014-10-28",29.15
"315","2014-10-29",28.809999
"316","2014-10-30",28.76
"317","2014-10-31",29.110001
"318","2014-11-03",29.59
"319","2014-11-04",30.57
"320","2014-11-05",30.690001
"321","2014-11-06",31.280001
"322","2014-11-07",31.700001
"323","2014-11-10",31.469999
"324","2014-11-11",29.790001
"325","2014-11-12",30.08
"326","2014-11-13",30.23
"327","2014-11-14",30.75
"328","2014-11-17",30.91
"329","2014-11-18",31.41
"330","2014-11-19",31.43
"331","2014-11-20",31.4
"332","2014-11-21",32.049999
"333","2014-11-24",31.91
"334","2014-11-25",32.009998
"335","2014-11-26",31.74
"336","2014-11-28",31.790001
"337","2014-12-01",32
"338","2014-12-02",31.790001
"339","2014-12-03",31.08
"340","2014-12-04",31.190001
"341","2014-12-05",30.41
"342","2014-12-08",30.129999
"343","2014-12-09",30.219999
"344","2014-12-10",30.01
"345","2014-12-11",30.209999
"346","2014-12-12",30.68
"347","2014-12-15",30.67
"348","2014-12-16",31.01
"349","2014-12-17",31.93
"350","2014-12-18",31.950001
"351","2014-12-19",32.080002
"352","2014-12-22",32.41
"353","2014-12-23",32.68
"354","2014-12-24",32.700001
"355","2014-12-26",32.73
"356","2014-12-29",32.959999
"357","2014-12-30",33.200001
"358","2014-12-31",33.98
"359","2015-01-02",34.02
"360","2015-01-05",33.209999
"361","2015-01-06",33.07
"362","2015-01-07",33.77
"363","2015-01-08",33.75
"364","2015-01-09",33.950001
"365","2015-01-12",34.900002
"366","2015-01-13",34.470001
"367","2015-01-14",34.389999
"368","2015-01-15",33.939999
"369","2015-01-16",34.009998
"370","2015-01-20",34.139999
"371","2015-01-21",35.419998
"372","2015-01-22",35.450001
"373","2015-01-23",36.419998
"374","2015-01-26",36.880001
"375","2015-01-27",36.75
"376","2015-01-28",36.32
"377","2015-01-29",36.450001
"378","2015-01-30",36.41
"379","2015-02-02",36.240002
"380","2015-02-03",36.349998
"381","2015-02-04",36.900002
"382","2015-02-05",37.009998
"383","2015-02-06",36.919998
"384","2015-02-09",36.68
"385","2015-02-10",37.080002
"386","2015-02-11",37.16
"387","2015-02-12",37.849998
"388","2015-02-13",38.380001
"389","2015-02-17",38.25
"390","2015-02-18",38.09
"391","2015-02-19",37.740002
"392","2015-02-20",37.48
"393","2015-02-23",37.040001
"394","2015-02-24",36.639999
"395","2015-02-25",37.09
"396","2015-02-26",36.009998
"397","2015-02-27",36.810001
"398","2015-03-02",35.849998
"399","2015-03-03",35.16
"400","2015-03-04",34.73
"401","2015-03-05",35.189999
"402","2015-03-06",35.490002
"403","2015-03-09",35.41
"404","2015-03-10",34.759998
"405","2015-03-11",34.330002
"406","2015-03-12",34.610001
"407","2015-03-13",34.639999
"408","2015-03-16",34.52
"409","2015-03-17",34.669998
"410","2015-03-18",34.59
"411","2015-03-19",33.959999
"412","2015-03-20",33.990002
"413","2015-03-23",33.02
"414","2015-03-24",33.150002
"415","2015-03-25",33.27
"416","2015-03-26",33.09
"417","2015-03-27",33.150002
"418","2015-03-30",33.549999
"419","2015-03-31",35.23
"420","2015-04-01",35.09
"421","2015-04-02",35.799999
"422","2015-04-06",35.810001
"423","2015-04-07",35.68
"424","2015-04-08",35.09
"425","2015-04-09",35
"426","2015-04-10",35.029999
"427","2015-04-13",34.990002
"428","2015-04-14",34.189999
"429","2015-04-15",33.240002
"430","2015-04-16",33.200001
"431","2015-04-17",33.040001
"432","2015-04-20",32.990002
"433","2015-04-21",33.389999
"434","2015-04-22",33.330002
"435","2015-04-23",33.900002
"436","2015-04-24",33.919998
"437","2015-04-27",33.130001
"438","2015-04-28",33.889999
"439","2015-04-29",33.290001
"440","2015-04-30",31.99
"441","2015-05-01",31.77
"442","2015-05-04",31.25
"443","2015-05-05",30.889999
"444","2015-05-06",31.059999
"445","2015-05-07",30.209999
"446","2015-05-08",27.23
"447","2015-05-11",27.82
"448","2015-05-12",28.969999
"449","2015-05-13",29.700001
"450","2015-05-14",29.84
"451","2015-05-15",30.26
"452","2015-05-18",30.040001
"453","2015-05-19",29.85
"454","2015-05-20",29.9
"455","2015-05-21",30.299999
"456","2015-05-22",30.459999
"457","2015-05-26",29.74
"458","2015-05-27",29.709999
"459","2015-05-28",29.209999
"460","2015-05-29",29.99
"461","2015-06-01",30.459999
"462","2015-06-02",29.99
"463","2015-06-03",29.200001
"464","2015-06-04",29.18
"465","2015-06-05",29.120001
"466","2015-06-08",27.58
"467","2015-06-09",27.43
"468","2015-06-10",27.66
"469","2015-06-11",27.58
"470","2015-06-12",27.52
"471","2015-06-15",28.059999
"472","2015-06-16",28.24
"473","2015-06-17",27.870001
"474","2015-06-18",28.01
"475","2015-06-19",27.9
"476","2015-06-22",28.02
"477","2015-06-23",28.309999
"478","2015-06-24",28
"479","2015-06-25",28
"480","2015-06-26",27.92
"481","2015-06-29",27.17
"482","2015-06-30",26.98
"483","2015-07-01",26.32
"484","2015-07-02",26.4
"485","2015-07-06",26.559999
"486","2015-07-07",27.049999
"487","2015-07-08",26.719999
"488","2015-07-09",26.74
"489","2015-07-10",26.52
"490","2015-07-13",27
"491","2015-07-14",26.950001
"492","2015-07-15",26.77
"493","2015-07-16",26.33
"494","2015-07-17",26.02
"495","2015-07-20",25.92
"496","2015-07-21",25.77
"497","2015-07-22",24.51
"498","2015-07-23",24.299999
"499","2015-07-24",24.309999
"500","2015-07-27",23.950001
"501","2015-07-28",24.08
"502","2015-07-29",24.68
"503","2015-07-30",24.120001
"504","2015-07-31",24.52
"505","2015-08-03",23.889999
"506","2015-08-04",24.209999
"507","2015-08-05",24.030001
"508","2015-08-06",23.5
"509","2015-08-07",20.77
"510","2015-08-10",21.110001
"511","2015-08-11",20.98
"512","2015-08-12",21.299999
"513","2015-08-13",21.139999
"514","2015-08-14",21.02
"515","2015-08-17",21.26
"516","2015-08-18",21.190001
"517","2015-08-19",20.950001
"518","2015-08-20",21.030001
"519","2015-08-21",19.620001
"520","2015-08-24",19.59
"521","2015-08-25",19.870001
"522","2015-08-26",19.809999
"523","2015-08-27",20.6
"524","2015-08-28",20.440001
"525","2015-08-31",20.370001
"526","2015-09-01",20.129999
"527","2015-09-02",20.370001
"528","2015-09-03",20.66
"529","2015-09-04",20.700001
"530","2015-09-08",21.389999
"531","2015-09-09",21.24
"532","2015-09-10",22.299999
"533","2015-09-11",22.219999
"534","2015-09-14",22.1
"535","2015-09-15",23.110001
"536","2015-09-16",23.889999
"537","2015-09-17",23.610001
"538","2015-09-18",22.860001
"539","2015-09-21",22.68
"540","2015-09-22",22.469999
"541","2015-09-23",21.809999
"542","2015-09-24",21.389999
"543","2015-09-25",21.610001
"544","2015-09-28",21.309999
"545","2015-09-29",21.24
"546","2015-09-30",21.1
"547","2015-10-01",21.1
"548","2015-10-02",22
"549","2015-10-05",22.49
"550","2015-10-06",22.02
"551","2015-10-07",22.33
"552","2015-10-08",22.99
"553","2015-10-09",23.540001
"554","2015-10-12",22.940001
"555","2015-10-13",22.34
"556","2015-10-14",21.82
"557","2015-10-15",22.1
"558","2015-10-16",22.6
"559","2015-10-19",22.65
"560","2015-10-20",22.65
"561","2015-10-21",22.610001
"562","2015-10-22",22.6
"563","2015-10-23",22.389999
"564","2015-10-26",20.27
"565","2015-10-27",20.98
"566","2015-10-28",20.889999
"567","2015-10-29",20.9
"568","2015-10-30",20.379999
"569","2015-11-02",20.93
"570","2015-11-03",20.879999
"571","2015-11-04",19.879999
"572","2015-11-05",23.01
"573","2015-11-06",24.040001
"574","2015-11-09",22.98
"575","2015-11-10",23.26
"576","2015-11-11",22.83
"577","2015-11-12",22.91
"578","2015-11-13",22.93
"579","2015-11-16",23.360001
"580","2015-11-17",23.780001
"581","2015-11-18",24.610001
"582","2015-11-19",23.690001
"583","2015-11-20",23.48
"584","2015-11-23",23.6
"585","2015-11-24",24.26
"586","2015-11-25",24.83
"587","2015-11-27",24.629999
"588","2015-11-30",24.129999
"589","2015-12-01",24.700001
"590","2015-12-02",24.26
"591","2015-12-03",24.99
"592","2015-12-04",25.02
"593","2015-12-07",25.559999
"594","2015-12-08",24.940001
"595","2015-12-09",25.33
"596","2015-12-10",25.629999
"597","2015-12-11",25.49
"598","2015-12-14",25.41
"599","2015-12-15",25.209999
"600","2015-12-16",25.809999
"601","2015-12-17",25.690001
"602","2015-12-18",24.99
"603","2015-12-21",25.290001
"604","2015-12-22",26.09
"605","2015-12-23",26.32
"606","2015-12-24",26.5
"607","2015-12-28",26.65
"608","2015-12-29",26.91
"609","2015-12-30",26.629999
"610","2015-12-31",26.59
"611","2016-01-04",26.780001
"612","2016-01-05",26.98
"613","2016-01-06",25.91
"614","2016-01-07",25.799999
"615","2016-01-08",25.52
"616","2016-01-11",25.25
"617","2016-01-12",25.92
"618","2016-01-13",24.959999
"619","2016-01-14",24.73
"620","2016-01-15",23.07
"621","2016-01-19",21.85
"622","2016-01-20",22.530001
"623","2016-01-21",22.450001
"624","2016-01-22",22.77
"625","2016-01-25",22.540001
"626","2016-01-26",22.09
"627","2016-01-27",22.209999
"628","2016-01-28",22.139999
"629","2016-01-29",22.799999
"630","2016-02-01",23.719999
"631","2016-02-02",23.74
"632","2016-02-03",23.719999
"633","2016-02-04",23.57
"634","2016-02-05",22.959999
"635","2016-02-08",23.67
"636","2016-02-09",22.4
"637","2016-02-10",22
"638","2016-02-11",22.09
"639","2016-02-12",23.34
"640","2016-02-16",24.1
"641","2016-02-17",24.84
"642","2016-02-18",24.440001
"643","2016-02-19",24.68
"644","2016-02-22",24.77
"645","2016-02-23",24.790001
"646","2016-02-24",25.209999
"647","2016-02-25",27.43
"648","2016-02-26",27.9
"649","2016-02-29",28.48
"650","2016-03-01",28.629999
"651","2016-03-02",28.879999
"652","2016-03-03",28.67
"653","2016-03-04",28.209999
"654","2016-03-07",28.18
"655","2016-03-08",27.59
"656","2016-03-09",27.700001
"657","2016-03-10",27.33
"658","2016-03-11",27.969999
"659","2016-03-14",28.059999
"660","2016-03-15",28.290001
"661","2016-03-16",28.459999
"662","2016-03-17",28.85
"663","2016-03-18",29.75
"664","2016-03-21",29.469999
"665","2016-03-22",29.51
"666","2016-03-23",28.74
"667","2016-03-24",29
"668","2016-03-28",28.860001
"669","2016-03-29",29.16
"670","2016-03-30",29.23
"671","2016-03-31",29.040001
"672","2016-04-01",28.450001
"673","2016-04-04",28.620001
"674","2016-04-05",28.23
"675","2016-04-06",29.02
"676","2016-04-07",29.110001
"677","2016-04-08",28.860001
"678","2016-04-11",27.690001
"679","2016-04-12",28.07
"680","2016-04-13",28.559999
"681","2016-04-14",28.040001
"682","2016-04-15",28.200001
"683","2016-04-18",27.969999
"684","2016-04-19",27.9
"685","2016-04-20",29.02
"686","2016-04-21",27.690001
"687","2016-04-22",27.75
"688","2016-04-25",28.190001
"689","2016-04-26",28.299999
"690","2016-04-27",28.33
"691","2016-04-28",28.16
"692","2016-04-29",28.07
"693","2016-05-02",28.24
"694","2016-05-03",27.27
"695","2016-05-04",27.379999
"696","2016-05-05",25.48
"697","2016-05-06",26.209999
"698","2016-05-09",26.65
"699","2016-05-10",26
"700","2016-05-11",25.870001
"701","2016-05-12",26.07
"702","2016-05-13",25.27
"703","2016-05-16",24.889999
"704","2016-05-17",24.450001
"705","2016-05-18",24.02
"706","2016-05-19",24.530001
"707","2016-05-20",24.77
"708","2016-05-23",24.48
"709","2016-05-24",24.32
"710","2016-05-25",24.92
"711","2016-05-26",25.16
"712","2016-05-27",24.85
"713","2016-05-31",24.76
"714","2016-06-01",25.379999
"715","2016-06-02",24.9
"716","2016-06-03",24.440001
"717","2016-06-06",24.120001
"718","2016-06-07",24.120001
"719","2016-06-08",23.99
"720","2016-06-09",23.92
"721","2016-06-10",23.43
"722","2016-06-13",22.98
"723","2016-06-14",22.639999
"724","2016-06-15",22.639999
"725","2016-06-16",22.620001
"726","2016-06-17",22.6
"727","2016-06-20",22.6
"728","2016-06-21",22.139999
"729","2016-06-22",22.1
"730","2016-06-23",22.16
"731","2016-06-24",21.93
"732","2016-06-27",21.620001
"733","2016-06-28",21.969999
"734","2016-06-29",22.49
"735","2016-06-30",22.9
"736","2016-07-01",22.73
"737","2016-07-05",22.75
"738","2016-07-06",23.120001
"739","2016-07-07",23.52
"740","2016-07-08",23.950001
"741","2016-07-11",23.709999
"742","2016-07-12",23.440001
"743","2016-07-13",23.74
"744","2016-07-14",23.709999
"745","2016-07-15",23.17
"746","2016-07-18",23.120001
"747","2016-07-19",22.77
"748","2016-07-20",22.82
"749","2016-07-21",22.780001
"750","2016-07-22",23.15
"751","2016-07-25",23.450001
"752","2016-07-26",24.17
"753","2016-07-27",23.93
"754","2016-07-28",23.280001
"755","2016-07-29",23.129999
"756","2016-08-01",23.24
"757","2016-08-02",22.82
"758","2016-08-03",23.25
"759","2016-08-04",22.950001
"760","2016-08-05",23
"761","2016-08-08",22.52
"762","2016-08-09",22.43
"763","2016-08-10",22.549999
"764","2016-08-11",22.530001
"765","2016-08-12",22.66
"766","2016-08-15",23.049999
"767","2016-08-16",22.809999
"768","2016-08-17",22.379999
"769","2016-08-18",22.440001
"770","2016-08-19",22.48
"771","2016-08-22",22.969999
"772","2016-08-23",23.17
"773","2016-08-24",23.26
"774","2016-08-25",23.219999
"775","2016-08-26",23
"776","2016-08-29",22.950001
"777","2016-08-30",22.809999
"778","2016-08-31",22.530001
"779","2016-09-01",22.440001
"780","2016-09-02",22.709999
"781","2016-09-06",22.809999
"782","2016-09-07",19.68
"783","2016-09-08",19.42
"784","2016-09-09",19.6
"785","2016-09-12",19.370001
"786","2016-09-13",19.219999
"787","2016-09-14",19.299999
"788","2016-09-15",20.02
"789","2016-09-16",20.09
"790","2016-09-19",20.5
"791","2016-09-20",20.25
"792","2016-09-21",20.389999
"793","2016-09-22",20.450001
"794","2016-09-23",20.59
"795","2016-09-26",20.27
"796","2016-09-27",20.15
"797","2016-09-28",20.17
"798","2016-09-29",19.99
"799","2016-09-30",20.65
"800","2016-10-03",20.780001
"801","2016-10-04",20.77
"802","2016-10-05",20.58
"803","2016-10-06",21.299999
"804","2016-10-07",21.139999
"805","2016-10-10",21.48
"806","2016-10-11",21.66
"807","2016-10-12",22.07
"808","2016-10-13",21.75
"809","2016-10-14",21.74
"810","2016-10-17",21.559999
"811","2016-10-18",21.32
"812","2016-10-19",21.32
"813","2016-10-20",21.42
"814","2016-10-21",21.209999
"815","2016-10-24",21.23
"816","2016-10-25",21.549999
"817","2016-10-26",21.98
"818","2016-10-27",22.1
"819","2016-10-28",22.16
"820","2016-10-31",22.15
"821","2016-11-01",22.08
"822","2016-11-02",22.57
"823","2016-11-03",20.02
"824","2016-11-04",20.48
"825","2016-11-07",20.73
"826","2016-11-08",20.440001
"827","2016-11-09",20.49
"828","2016-11-10",21.15
"829","2016-11-11",21.74
"830","2016-11-14",22.290001
"831","2016-11-15",22.24
"832","2016-11-16",21.790001
"833","2016-11-17",21.59
"834","2016-11-18",21.559999
"835","2016-11-21",21.68
"836","2016-11-22",21.639999
"837","2016-11-23",21.610001
"838","2016-11-25",21.52
"839","2016-11-28",21.15
"840","2016-11-29",20.48
"841","2016-11-30",20.01
"842","2016-12-01",20.34
"843","2016-12-02",20.450001
"844","2016-12-05",20.620001
"845","2016-12-06",20.59
"846","2016-12-07",20.57
"847","2016-12-08",21.1
"848","2016-12-09",21.01
"849","2016-12-12",20.09
"850","2016-12-13",20.200001
"851","2016-12-14",20.32
"852","2016-12-15",20.6
"853","2016-12-16",20.860001
"854","2016-12-19",20.77
"855","2016-12-20",20.530001
"856","2016-12-21",20.610001
"857","2016-12-22",19.700001
"858","2016-12-23",19.549999
"859","2016-12-27",19.49
"860","2016-12-28",19.48
"861","2016-12-29",19.290001
"862","2016-12-30",18.92
"863","2017-01-03",19.49
"864","2017-01-04",19.49
"865","2017-01-05",19.549999
"866","2017-01-06",19.51
"867","2017-01-09",19.450001
"868","2017-01-10",19.469999
"869","2017-01-11",19.360001
"870","2017-01-12",19.360001
"871","2017-01-13",19.92
"872","2017-01-17",20.219999
"873","2017-01-18",20.200001
"874","2017-01-19",19.719999
"875","2017-01-20",19.51
"876","2017-01-23",18.870001
"877","2017-01-24",19.1
"878","2017-01-25",19.299999
"879","2017-01-26",19.280001
"880","2017-01-27",18.719999
"881","2017-01-30",18.459999
"882","2017-01-31",18.67
"883","2017-02-01",18.469999
"884","2017-02-02",18.860001
"885","2017-02-03",18.780001
"886","2017-02-06",18.530001
"887","2017-02-07",17.940001
"888","2017-02-08",18.110001
"889","2017-02-09",18.940001
"890","2017-02-10",19.52
"891","2017-02-13",19.059999
"892","2017-02-14",18.889999
"893","2017-02-15",18.799999
"894","2017-02-16",18.66
"895","2017-02-17",19.120001
"896","2017-02-21",19.32
"897","2017-02-22",19
"898","2017-02-23",19.129999
"899","2017-02-24",19.370001
"900","2017-02-27",19.030001
"901","2017-02-28",18.459999
"902","2017-03-01",18.459999
"903","2017-03-02",18.41
"904","2017-03-03",18.110001
"905","2017-03-06",17.83
"906","2017-03-07",17.629999
"907","2017-03-08",17.92
"908","2017-03-09",17.780001
"909","2017-03-10",17.85
"910","2017-03-13",17.940001
"911","2017-03-14",18.5
"912","2017-03-15",18.809999
"913","2017-03-16",20.879999
"914","2017-03-17",22.02
"915","2017-03-20",21.83
"916","2017-03-21",22.459999
"917","2017-03-22",22.77
"918","2017-03-23",22.77
"919","2017-03-24",22.58
"920","2017-03-27",22.540001
"921","2017-03-28",22.809999
"922","2017-03-29",23.52
"923","2017-03-30",22.790001
"924","2017-03-31",23.120001
"925","2017-04-03",22.940001
"926","2017-04-04",23.059999
"927","2017-04-05",22.65
"928","2017-04-06",22.98
"929","2017-04-07",22.91
"930","2017-04-10",23.16
"931","2017-04-11",23.209999
"932","2017-04-12",22.9
"933","2017-04-13",22.690001
"934","2017-04-17",22.940001
"935","2017-04-18",22.700001
"936","2017-04-19",22.91
"937","2017-04-20",22.799999
"938","2017-04-21",22.74
"939","2017-04-24",21.98
"940","2017-04-25",22.66
"941","2017-04-26",22.6
"942","2017-04-27",22.709999
"943","2017-04-28",22.309999
"944","2017-05-01",22.209999
"945","2017-05-02",22.25
"946","2017-05-03",22.75
"947","2017-05-04",22.74
"948","2017-05-05",23.559999
"949","2017-05-08",23.41
"950","2017-05-09",23.32
"951","2017-05-10",23.629999
"952","2017-05-11",24.129999
"953","2017-05-12",23.889999
"954","2017-05-15",23.969999
"955","2017-05-16",23.809999
"956","2017-05-17",23.700001
"957","2017-05-18",23.9
"958","2017-05-19",24.07
"959","2017-05-22",24.040001
"960","2017-05-23",23.450001
"961","2017-05-24",23.52
"962","2017-05-25",23.77
"963","2017-05-26",23.959999
"964","2017-05-30",23.85
