"","date","WIX"
"207","2014-09-03",16.700001
"208","2014-09-04",16.559999
"209","2014-09-05",16.200001
"210","2014-09-08",16.889999
"211","2014-09-09",16.870001
"212","2014-09-10",16.84
"213","2014-09-11",17.82
"214","2014-09-12",17.98
"215","2014-09-15",17.5
"216","2014-09-16",17.620001
"217","2014-09-17",17.68
"218","2014-09-18",17.540001
"219","2014-09-19",17.440001
"220","2014-09-22",16.610001
"221","2014-09-23",16.549999
"222","2014-09-24",16.540001
"223","2014-09-25",16.129999
"224","2014-09-26",16.07
"225","2014-09-29",16.76
"226","2014-09-30",16.25
"227","2014-10-01",16.68
"228","2014-10-02",16.83
"229","2014-10-03",17.83
"230","2014-10-06",17.5
"231","2014-10-07",16.799999
"232","2014-10-08",17.41
"233","2014-10-09",16.83
"234","2014-10-10",16.52
"235","2014-10-13",16.5
"236","2014-10-14",16.48
"237","2014-10-15",16.639999
"238","2014-10-16",17.780001
"239","2014-10-17",17.219999
"240","2014-10-20",17.15
"241","2014-10-21",17.379999
"242","2014-10-22",16.84
"243","2014-10-23",16.49
"244","2014-10-24",16.27
"245","2014-10-27",16.190001
"246","2014-10-28",16.620001
"247","2014-10-29",16.74
"248","2014-10-30",16.58
"249","2014-10-31",16.99
"250","2014-11-03",17.059999
"251","2014-11-04",16.940001
"252","2014-11-05",17.690001
"253","2014-11-06",17.059999
"254","2014-11-07",17.440001
"255","2014-11-10",17.49
"256","2014-11-11",17.75
"257","2014-11-12",18.98
"258","2014-11-13",20.35
"259","2014-11-14",20.24
"260","2014-11-17",19.940001
"261","2014-11-18",19.969999
"262","2014-11-19",19.99
"263","2014-11-20",20.459999
"264","2014-11-21",21.450001
"265","2014-11-24",21.48
"266","2014-11-25",21.98
"267","2014-11-26",21.76
"268","2014-11-28",21.41
"269","2014-12-01",20.51
"270","2014-12-02",21.08
"271","2014-12-03",21.23
"272","2014-12-04",21.15
"273","2014-12-05",21.77
"274","2014-12-08",21.469999
"275","2014-12-09",21.870001
"276","2014-12-10",21.879999
"277","2014-12-11",21.91
"278","2014-12-12",21.59
"279","2014-12-15",20.940001
"280","2014-12-16",19.540001
"281","2014-12-17",19.9
"282","2014-12-18",20.6
"283","2014-12-19",20.709999
"284","2014-12-22",20.690001
"285","2014-12-23",21.120001
"286","2014-12-24",20.860001
"287","2014-12-26",21.26
"288","2014-12-29",20.799999
"289","2014-12-30",20.83
"290","2014-12-31",21
"291","2015-01-02",21.049999
"292","2015-01-05",20.49
"293","2015-01-06",20.540001
"294","2015-01-07",21.33
"295","2015-01-08",21.33
"296","2015-01-09",20.08
"297","2015-01-12",19.67
"298","2015-01-13",18.74
"299","2015-01-14",18.700001
"300","2015-01-15",18.35
"301","2015-01-16",18.27
"302","2015-01-20",19.1
"303","2015-01-21",18.67
"304","2015-01-22",19.450001
"305","2015-01-23",20.17
"306","2015-01-26",20.32
"307","2015-01-27",20.549999
"308","2015-01-28",19.940001
"309","2015-01-29",20.110001
"310","2015-01-30",19.780001
"311","2015-02-02",18.629999
"312","2015-02-03",18.82
"313","2015-02-04",19.16
"314","2015-02-05",19.26
"315","2015-02-06",19.459999
"316","2015-02-09",18.59
"317","2015-02-10",18.6
"318","2015-02-11",19.209999
"319","2015-02-12",19.1
"320","2015-02-13",18.84
"321","2015-02-17",18.709999
"322","2015-02-18",18.860001
"323","2015-02-19",19.219999
"324","2015-02-20",19.65
"325","2015-02-23",19.209999
"326","2015-02-24",19.02
"327","2015-02-25",18.91
"328","2015-02-26",18.629999
"329","2015-02-27",18.33
"330","2015-03-02",18.23
"331","2015-03-03",17.67
"332","2015-03-04",17.469999
"333","2015-03-05",18.299999
"334","2015-03-06",17.799999
"335","2015-03-09",17.75
"336","2015-03-10",17.67
"337","2015-03-11",17.639999
"338","2015-03-12",17.959999
"339","2015-03-13",17.77
"340","2015-03-16",17.41
"341","2015-03-17",17.709999
"342","2015-03-18",19
"343","2015-03-19",19
"344","2015-03-20",18.959999
"345","2015-03-23",18.940001
"346","2015-03-24",18.67
"347","2015-03-25",18.34
"348","2015-03-26",18.24
"349","2015-03-27",18.379999
"350","2015-03-30",18.790001
"351","2015-03-31",19.16
"352","2015-04-01",18.969999
"353","2015-04-02",19.1
"354","2015-04-06",19.34
"355","2015-04-07",19.450001
"356","2015-04-08",19.76
"357","2015-04-09",20.040001
"358","2015-04-10",20.48
"359","2015-04-13",20.1
"360","2015-04-14",20.82
"361","2015-04-15",20.75
"362","2015-04-16",20.459999
"363","2015-04-17",20.459999
"364","2015-04-20",20.639999
"365","2015-04-21",20.66
"366","2015-04-22",21.02
"367","2015-04-23",20.879999
"368","2015-04-24",20.58
"369","2015-04-27",20.43
"370","2015-04-28",20.49
"371","2015-04-29",20
"372","2015-04-30",19.469999
"373","2015-05-01",20.43
"374","2015-05-04",20.16
"375","2015-05-05",19.709999
"376","2015-05-06",22.459999
"377","2015-05-07",23.52
"378","2015-05-08",23.75
"379","2015-05-11",23.51
"380","2015-05-12",23.6
"381","2015-05-13",23.84
"382","2015-05-14",23.860001
"383","2015-05-15",23.559999
"384","2015-05-18",23.85
"385","2015-05-19",24.65
"386","2015-05-20",25.389999
"387","2015-05-21",25.23
"388","2015-05-22",24.92
"389","2015-05-26",24.280001
"390","2015-05-27",25
"391","2015-05-28",24.950001
"392","2015-05-29",24.91
"393","2015-06-01",24.879999
"394","2015-06-02",24.950001
"395","2015-06-03",25.08
"396","2015-06-04",24.879999
"397","2015-06-05",24.98
"398","2015-06-08",24.879999
"399","2015-06-09",24.77
"400","2015-06-10",24.92
"401","2015-06-11",24.389999
"402","2015-06-12",24.5
"403","2015-06-15",23.629999
"404","2015-06-16",24.469999
"405","2015-06-17",24.08
"406","2015-06-18",24.700001
"407","2015-06-19",24.559999
"408","2015-06-22",24.610001
"409","2015-06-23",24.66
"410","2015-06-24",24.219999
"411","2015-06-25",24.559999
"412","2015-06-26",24.049999
"413","2015-06-29",23.26
"414","2015-06-30",23.620001
"415","2015-07-01",23.58
"416","2015-07-02",23.280001
"417","2015-07-06",23.16
"418","2015-07-07",23.6
"419","2015-07-08",23.190001
"420","2015-07-09",23.27
"421","2015-07-10",23.879999
"422","2015-07-13",23.91
"423","2015-07-14",24.83
"424","2015-07-15",25.85
"425","2015-07-16",25.23
"426","2015-07-17",25.610001
"427","2015-07-20",27.01
"428","2015-07-21",27.139999
"429","2015-07-22",27
"430","2015-07-23",27.389999
"431","2015-07-24",27.059999
"432","2015-07-27",27.200001
"433","2015-07-28",27.030001
"434","2015-07-29",27.01
"435","2015-07-30",27.75
"436","2015-07-31",28
"437","2015-08-03",27.84
"438","2015-08-04",27.4
"439","2015-08-05",22.870001
"440","2015-08-06",21.709999
"441","2015-08-07",21.549999
"442","2015-08-10",22.450001
"443","2015-08-11",22.25
"444","2015-08-12",21.74
"445","2015-08-13",21.92
"446","2015-08-14",22.16
"447","2015-08-17",22.82
"448","2015-08-18",22.32
"449","2015-08-19",22.41
"450","2015-08-20",22.07
"451","2015-08-21",21.950001
"452","2015-08-24",20.98
"453","2015-08-25",20.459999
"454","2015-08-26",20.34
"455","2015-08-27",20.139999
"456","2015-08-28",20.549999
"457","2015-08-31",19.75
"458","2015-09-01",18.9
"459","2015-09-02",19.719999
"460","2015-09-03",19.809999
"461","2015-09-04",19.77
"462","2015-09-08",19.82
"463","2015-09-09",19.68
"464","2015-09-10",19.9
"465","2015-09-11",19.77
"466","2015-09-14",19.620001
"467","2015-09-15",19.65
"468","2015-09-16",19.5
"469","2015-09-17",19.92
"470","2015-09-18",20.27
"471","2015-09-21",19.83
"472","2015-09-22",19.059999
"473","2015-09-23",19.209999
"474","2015-09-24",18.870001
"475","2015-09-25",18.139999
"476","2015-09-28",17.51
"477","2015-09-29",17.280001
"478","2015-09-30",17.42
"479","2015-10-01",17.5
"480","2015-10-02",18.950001
"481","2015-10-05",19.620001
"482","2015-10-06",19.91
"483","2015-10-07",20
"484","2015-10-08",20.129999
"485","2015-10-09",20.24
"486","2015-10-12",20.07
"487","2015-10-13",19.98
"488","2015-10-14",20.030001
"489","2015-10-15",20.879999
"490","2015-10-16",21.299999
"491","2015-10-19",21.26
"492","2015-10-20",21.549999
"493","2015-10-21",21.43
"494","2015-10-22",21.74
"495","2015-10-23",21.83
"496","2015-10-26",22.18
"497","2015-10-27",21.709999
"498","2015-10-28",22.17
"499","2015-10-29",22.02
"500","2015-10-30",22.120001
"501","2015-11-02",23.08
"502","2015-11-03",21.67
"503","2015-11-04",22.629999
"504","2015-11-05",22.74
"505","2015-11-06",23.18
"506","2015-11-09",23.139999
"507","2015-11-10",22.92
"508","2015-11-11",23.059999
"509","2015-11-12",22.950001
"510","2015-11-13",22.73
"511","2015-11-16",22.969999
"512","2015-11-17",23.09
"513","2015-11-18",23.870001
"514","2015-11-19",24.469999
"515","2015-11-20",24.52
"516","2015-11-23",24.67
"517","2015-11-24",23.75
"518","2015-11-25",24.629999
"519","2015-11-27",24.75
"520","2015-11-30",24.85
"521","2015-12-01",25.309999
"522","2015-12-02",25.52
"523","2015-12-03",24.450001
"524","2015-12-04",24.75
"525","2015-12-07",24.4
"526","2015-12-08",24.66
"527","2015-12-09",23.77
"528","2015-12-10",23.82
"529","2015-12-11",22.860001
"530","2015-12-14",22.66
"531","2015-12-15",22.84
"532","2015-12-16",23.35
"533","2015-12-17",22.91
"534","2015-12-18",22.4
"535","2015-12-21",22.41
"536","2015-12-22",22.639999
"537","2015-12-23",22.620001
"538","2015-12-24",22.690001
"539","2015-12-28",22.620001
"540","2015-12-29",22.889999
"541","2015-12-30",22.5
"542","2015-12-31",22.75
"543","2016-01-04",22.51
"544","2016-01-05",22.780001
"545","2016-01-06",23.059999
"546","2016-01-07",22.309999
"547","2016-01-08",21.870001
"548","2016-01-11",21.950001
"549","2016-01-12",22.27
"550","2016-01-13",20.76
"551","2016-01-14",21.15
"552","2016-01-15",21.040001
"553","2016-01-19",20.17
"554","2016-01-20",19.969999
"555","2016-01-21",19.91
"556","2016-01-22",21.02
"557","2016-01-25",20.77
"558","2016-01-26",20.889999
"559","2016-01-27",20.129999
"560","2016-01-28",20.120001
"561","2016-01-29",20.42
"562","2016-02-01",20.42
"563","2016-02-02",19.9
"564","2016-02-03",19.59
"565","2016-02-04",19.49
"566","2016-02-05",18.01
"567","2016-02-08",16.98
"568","2016-02-09",15.85
"569","2016-02-10",17.85
"570","2016-02-11",17.459999
"571","2016-02-12",19.030001
"572","2016-02-16",19.040001
"573","2016-02-17",19.6
"574","2016-02-18",19.450001
"575","2016-02-19",19.75
"576","2016-02-22",19.709999
"577","2016-02-23",19.030001
"578","2016-02-24",19.25
"579","2016-02-25",19
"580","2016-02-26",19.16
"581","2016-02-29",19.23
"582","2016-03-01",19.200001
"583","2016-03-02",20.209999
"584","2016-03-03",20.4
"585","2016-03-04",20.030001
"586","2016-03-07",20.629999
"587","2016-03-08",19.59
"588","2016-03-09",19.98
"589","2016-03-10",20.18
"590","2016-03-11",20.67
"591","2016-03-14",20.280001
"592","2016-03-15",19.59
"593","2016-03-16",20.16
"594","2016-03-17",20.110001
"595","2016-03-18",20
"596","2016-03-21",19.879999
"597","2016-03-22",19.58
"598","2016-03-23",19.59
"599","2016-03-24",19.700001
"600","2016-03-28",19.76
"601","2016-03-29",20
"602","2016-03-30",20.15
"603","2016-03-31",20.27
"604","2016-04-01",20.02
"605","2016-04-04",20.799999
"606","2016-04-05",20.52
"607","2016-04-06",21.24
"608","2016-04-07",21.01
"609","2016-04-08",21.129999
"610","2016-04-11",20.93
"611","2016-04-12",21.280001
"612","2016-04-13",21.4
"613","2016-04-14",22.34
"614","2016-04-15",22.620001
"615","2016-04-18",22.9
"616","2016-04-19",23.299999
"617","2016-04-20",23.940001
"618","2016-04-21",23.959999
"619","2016-04-22",24.34
"620","2016-04-25",24.4
"621","2016-04-26",24.18
"622","2016-04-27",24.35
"623","2016-04-28",24.68
"624","2016-04-29",24.719999
"625","2016-05-02",24.860001
"626","2016-05-03",24.41
"627","2016-05-04",24.959999
"628","2016-05-05",25.4
"629","2016-05-06",25.6
"630","2016-05-09",25.690001
"631","2016-05-10",26.25
"632","2016-05-11",26.51
"633","2016-05-12",26.5
"634","2016-05-13",26.42
"635","2016-05-16",25.889999
"636","2016-05-17",25.35
"637","2016-05-18",25.950001
"638","2016-05-19",25.639999
"639","2016-05-20",26.27
"640","2016-05-23",25.629999
"641","2016-05-24",25.879999
"642","2016-05-25",26.16
"643","2016-05-26",26.24
"644","2016-05-27",26.82
"645","2016-05-31",27.66
"646","2016-06-01",27.23
"647","2016-06-02",27.52
"648","2016-06-03",26.950001
"649","2016-06-06",27.030001
"650","2016-06-07",27.5
"651","2016-06-08",27.950001
"652","2016-06-09",29.139999
"653","2016-06-10",28.889999
"654","2016-06-13",27.75
"655","2016-06-14",28.15
"656","2016-06-15",28.040001
"657","2016-06-16",27.5
"658","2016-06-17",27.209999
"659","2016-06-20",27.76
"660","2016-06-21",27.48
"661","2016-06-22",27.780001
"662","2016-06-23",27.9
"663","2016-06-24",27.5
"664","2016-06-27",27.41
"665","2016-06-28",28.51
"666","2016-06-29",29.959999
"667","2016-06-30",30.35
"668","2016-07-01",30.709999
"669","2016-07-05",30.809999
"670","2016-07-06",30.57
"671","2016-07-07",30.92
"672","2016-07-08",31.469999
"673","2016-07-11",31.700001
"674","2016-07-12",31.809999
"675","2016-07-13",31.48
"676","2016-07-14",31.07
"677","2016-07-15",31.32
"678","2016-07-18",31.450001
"679","2016-07-19",31.18
"680","2016-07-20",31.77
"681","2016-07-21",30.91
"682","2016-07-22",31.07
"683","2016-07-25",31.540001
"684","2016-07-26",31.65
"685","2016-07-27",36.52
"686","2016-07-28",35.91
"687","2016-07-29",35.599998
"688","2016-08-01",35.98
"689","2016-08-02",35.869999
"690","2016-08-03",35.27
"691","2016-08-04",36
"692","2016-08-05",36.169998
"693","2016-08-08",36.990002
"694","2016-08-09",38.110001
"695","2016-08-10",38.380001
"696","2016-08-11",38.700001
"697","2016-08-12",38.700001
"698","2016-08-15",38.360001
"699","2016-08-16",38.130001
"700","2016-08-17",37.66
"701","2016-08-18",38.349998
"702","2016-08-19",38.610001
"703","2016-08-22",38.439999
"704","2016-08-23",39.630001
"705","2016-08-24",40.119999
"706","2016-08-25",40.189999
"707","2016-08-26",40.34
"708","2016-08-29",40.310001
"709","2016-08-30",41.799999
"710","2016-08-31",41.82
"711","2016-09-01",41.880001
"712","2016-09-02",42.349998
"713","2016-09-06",43.259998
"714","2016-09-07",44.439999
"715","2016-09-08",43.580002
"716","2016-09-09",42.18
"717","2016-09-12",42.349998
"718","2016-09-13",41.869999
"719","2016-09-14",43.25
"720","2016-09-15",43.240002
"721","2016-09-16",44.220001
"722","2016-09-19",44.630001
"723","2016-09-20",45.439999
"724","2016-09-21",44.400002
"725","2016-09-22",45.290001
"726","2016-09-23",43.279999
"727","2016-09-26",43.689999
"728","2016-09-27",44.080002
"729","2016-09-28",44.099998
"730","2016-09-29",43.98
"731","2016-09-30",43.43
"732","2016-10-03",43.09
"733","2016-10-04",43.98
"734","2016-10-05",43.84
"735","2016-10-06",43.580002
"736","2016-10-07",43.130001
"737","2016-10-10",43.900002
"738","2016-10-11",43.950001
"739","2016-10-12",44
"740","2016-10-13",43.599998
"741","2016-10-14",43.75
"742","2016-10-17",43.900002
"743","2016-10-18",44.200001
"744","2016-10-19",46.400002
"745","2016-10-20",44.799999
"746","2016-10-21",44.849998
"747","2016-10-24",45.700001
"748","2016-10-25",44.400002
"749","2016-10-26",42.700001
"750","2016-10-27",41.299999
"751","2016-10-28",41.200001
"752","2016-10-31",40
"753","2016-11-01",41
"754","2016-11-02",39.049999
"755","2016-11-03",39
"756","2016-11-04",39.049999
"757","2016-11-07",40.200001
"758","2016-11-08",40.799999
"759","2016-11-09",42.599998
"760","2016-11-10",47.849998
"761","2016-11-11",49.450001
"762","2016-11-14",46.75
"763","2016-11-15",46.099998
"764","2016-11-16",47.150002
"765","2016-11-17",48.650002
"766","2016-11-18",51.400002
"767","2016-11-21",50.950001
"768","2016-11-22",51.450001
"769","2016-11-23",52.099998
"770","2016-11-25",51.549999
"771","2016-11-28",51.049999
"772","2016-11-29",51.049999
"773","2016-11-30",49.5
"774","2016-12-01",47.5
"775","2016-12-02",46.400002
"776","2016-12-05",48.400002
"777","2016-12-06",48.049999
"778","2016-12-07",47.900002
"779","2016-12-08",47.849998
"780","2016-12-09",46.900002
"781","2016-12-12",44.799999
"782","2016-12-13",44.049999
"783","2016-12-14",44.099998
"784","2016-12-15",44.799999
"785","2016-12-16",44.299999
"786","2016-12-19",43.450001
"787","2016-12-20",43.75
"788","2016-12-21",43.5
"789","2016-12-22",43.349998
"790","2016-12-23",43.549999
"791","2016-12-27",43.650002
"792","2016-12-28",43.349998
"793","2016-12-29",44.75
"794","2016-12-30",44.549999
"795","2017-01-03",44.950001
"796","2017-01-04",46.200001
"797","2017-01-05",47
"798","2017-01-06",47.450001
"799","2017-01-09",47.900002
"800","2017-01-10",48.5
"801","2017-01-11",51
"802","2017-01-12",50.349998
"803","2017-01-13",50.650002
"804","2017-01-17",51.049999
"805","2017-01-18",52.5
"806","2017-01-19",54.049999
"807","2017-01-20",53.450001
"808","2017-01-23",53.75
"809","2017-01-24",55.299999
"810","2017-01-25",56.200001
"811","2017-01-26",55.049999
"812","2017-01-27",54.700001
"813","2017-01-30",53.25
"814","2017-01-31",52.549999
"815","2017-02-01",52.25
"816","2017-02-02",51.450001
"817","2017-02-03",52.200001
"818","2017-02-06",51.900002
"819","2017-02-07",51.900002
"820","2017-02-08",52.849998
"821","2017-02-09",54.349998
"822","2017-02-10",53.349998
"823","2017-02-13",52.950001
"824","2017-02-14",52.950001
"825","2017-02-15",61.5
"826","2017-02-16",62.950001
"827","2017-02-17",63.849998
"828","2017-02-21",65.550003
"829","2017-02-22",65.550003
"830","2017-02-23",63.25
"831","2017-02-24",65.050003
"832","2017-02-27",64.050003
"833","2017-02-28",62.299999
"834","2017-03-01",62.75
"835","2017-03-02",62.099998
"836","2017-03-03",61.400002
"837","2017-03-06",62.25
"838","2017-03-07",63.849998
"839","2017-03-08",63.5
"840","2017-03-09",64.300003
"841","2017-03-10",65.900002
"842","2017-03-13",68.099998
"843","2017-03-14",69.25
"844","2017-03-15",68.5
"845","2017-03-16",68.800003
"846","2017-03-17",68.599998
"847","2017-03-20",68.949997
"848","2017-03-21",67.099998
"849","2017-03-22",67.150002
"850","2017-03-23",66
"851","2017-03-24",66.650002
"852","2017-03-27",66.150002
"853","2017-03-28",66.300003
"854","2017-03-29",66.75
"855","2017-03-30",65.849998
"856","2017-03-31",67.900002
"857","2017-04-03",74.75
"858","2017-04-04",75.199997
"859","2017-04-05",75.900002
"860","2017-04-06",76.300003
"861","2017-04-07",76.25
"862","2017-04-10",76.300003
"863","2017-04-11",76.5
"864","2017-04-12",74.599998
"865","2017-04-13",75
"866","2017-04-17",73.400002
"867","2017-04-18",70.550003
"868","2017-04-19",69.699997
"869","2017-04-20",68.900002
"870","2017-04-21",70.599998
"871","2017-04-24",73.599998
"872","2017-04-25",82.25
"873","2017-04-26",82.25
"874","2017-04-27",81.199997
"875","2017-04-28",82.449997
"876","2017-05-01",81.400002
"877","2017-05-02",75.449997
"878","2017-05-03",75.400002
"879","2017-05-04",76.199997
"880","2017-05-05",73.300003
"881","2017-05-08",75.300003
"882","2017-05-09",74.150002
"883","2017-05-10",77.449997
"884","2017-05-11",74.199997
"885","2017-05-12",78.300003
"886","2017-05-15",78.400002
"887","2017-05-16",76.849998
"888","2017-05-17",72.150002
"889","2017-05-18",73.800003
"890","2017-05-19",73.949997
"891","2017-05-22",76.300003
"892","2017-05-23",73.449997
"893","2017-05-24",75.349998
"894","2017-05-25",76.099998
"895","2017-05-26",77.25
"896","2017-05-30",74.75
"897","2017-05-31",73.699997
"898","2017-06-01",73.75
"899","2017-06-02",76.650002
"900","2017-06-05",75.550003
"901","2017-06-06",77.75
"902","2017-06-07",79.449997
"903","2017-06-08",78.849998
"904","2017-06-09",73.75
"905","2017-06-12",70.550003
"906","2017-06-13",73.150002
"907","2017-06-14",70.5
"908","2017-06-15",68.900002
"909","2017-06-16",69.25
"910","2017-06-19",71.849998
"911","2017-06-20",70.75
"912","2017-06-21",72.300003
"913","2017-06-22",72.800003
"914","2017-06-23",76.949997
"915","2017-06-26",72.550003
"916","2017-06-27",71.150002
"917","2017-06-28",73.349998
"918","2017-06-29",69.5
"919","2017-06-30",69.599998
"920","2017-07-03",69.199997
"921","2017-07-05",70.25
"922","2017-07-06",69.300003
"923","2017-07-07",70.300003
"924","2017-07-10",69.400002
"925","2017-07-11",71.400002
"926","2017-07-12",74.150002
"927","2017-07-13",73.849998
"928","2017-07-14",73.849998
"929","2017-07-17",73.900002
"930","2017-07-18",73.099998
"931","2017-07-19",76.150002
"932","2017-07-20",73.199997
"933","2017-07-21",73.099998
"934","2017-07-24",75.650002
"935","2017-07-25",75.949997
"936","2017-07-26",76.849998
"937","2017-07-27",73.599998
"938","2017-07-28",63.900002
"939","2017-07-31",61.700001
"940","2017-08-01",62.349998
"941","2017-08-02",61.650002
"942","2017-08-03",62.75
"943","2017-08-04",60.25
"944","2017-08-07",58.599998
"945","2017-08-08",58.650002
"946","2017-08-09",58.599998
"947","2017-08-10",56.900002
"948","2017-08-11",57.700001
"949","2017-08-14",60.5
"950","2017-08-15",58.150002
"951","2017-08-16",60
"952","2017-08-17",59.799999
"953","2017-08-18",60.150002
"954","2017-08-21",59.049999
"955","2017-08-22",60.650002
"956","2017-08-23",60.650002
"957","2017-08-24",60.950001
"958","2017-08-25",60.200001
"959","2017-08-28",60.549999
"960","2017-08-29",61
"961","2017-08-30",64.050003
"962","2017-08-31",65.099998
"963","2017-09-01",64.449997
"964","2017-09-05",65.800003
"965","2017-09-06",65.150002
"966","2017-09-07",66.150002
