"","date","EFX"
"222","2007-11-16",38.349998
"223","2007-11-19",37.709999
"224","2007-11-20",37.360001
"225","2007-11-21",36.639999
"226","2007-11-23",37.169998
"227","2007-11-26",36.66
"228","2007-11-27",37.349998
"229","2007-11-28",37.5
"230","2007-11-29",37.25
"231","2007-11-30",37.23
"232","2007-12-03",36.790001
"233","2007-12-04",36.439999
"234","2007-12-05",36.610001
"235","2007-12-06",38.09
"236","2007-12-07",38.049999
"237","2007-12-10",37.98
"238","2007-12-11",36.700001
"239","2007-12-12",37.18
"240","2007-12-13",37.049999
"241","2007-12-14",37.68
"242","2007-12-17",37.049999
"243","2007-12-18",37.73
"244","2007-12-19",37.060001
"245","2007-12-20",36.509998
"246","2007-12-21",36.950001
"247","2007-12-24",37.16
"248","2007-12-26",36.73
"249","2007-12-27",36.18
"250","2007-12-28",36.25
"251","2007-12-31",36.360001
"252","2008-01-02",35.07
"253","2008-01-03",34.889999
"254","2008-01-04",34.310001
"255","2008-01-07",33.650002
"256","2008-01-08",33.439999
"257","2008-01-09",33.380001
"258","2008-01-10",33.009998
"259","2008-01-11",32.43
"260","2008-01-14",34.080002
"261","2008-01-15",32.91
"262","2008-01-16",33.32
"263","2008-01-17",32.810001
"264","2008-01-18",32.68
"265","2008-01-22",32.709999
"266","2008-01-23",34.52
"267","2008-01-24",34.91
"268","2008-01-25",34.490002
"269","2008-01-28",35.209999
"270","2008-01-29",35.970001
"271","2008-01-30",36.299999
"272","2008-01-31",37.09
"273","2008-02-01",37
"274","2008-02-04",36.57
"275","2008-02-05",34.41
"276","2008-02-06",33.98
"277","2008-02-07",34.240002
"278","2008-02-08",33.880001
"279","2008-02-11",34.759998
"280","2008-02-12",35.25
"281","2008-02-13",35.689999
"282","2008-02-14",35.130001
"283","2008-02-15",34.970001
"284","2008-02-19",34.810001
"285","2008-02-20",35.220001
"286","2008-02-21",35.240002
"287","2008-02-22",35.540001
"288","2008-02-25",35.73
"289","2008-02-26",36.110001
"290","2008-02-27",36.290001
"291","2008-02-28",35.639999
"292","2008-02-29",34.220001
"293","2008-03-03",34.419998
"294","2008-03-04",34.150002
"295","2008-03-05",34.439999
"296","2008-03-06",33.889999
"297","2008-03-07",33.93
"298","2008-03-10",33.09
"299","2008-03-11",34.349998
"300","2008-03-12",34.59
"301","2008-03-13",34.509998
"302","2008-03-14",33.669998
"303","2008-03-17",33.220001
"304","2008-03-18",34.040001
"305","2008-03-19",33.650002
"306","2008-03-20",34.700001
"307","2008-03-24",35.349998
"308","2008-03-25",35.209999
"309","2008-03-26",35.029999
"310","2008-03-27",34.59
"311","2008-03-28",34.279999
"312","2008-03-31",34.48
"313","2008-04-01",35.939999
"314","2008-04-02",36.119999
"315","2008-04-03",35.759998
"316","2008-04-04",35.740002
"317","2008-04-07",36
"318","2008-04-08",35.529999
"319","2008-04-09",35.07
"320","2008-04-10",35
"321","2008-04-11",34.07
"322","2008-04-14",34.110001
"323","2008-04-15",33.880001
"324","2008-04-16",35.709999
"325","2008-04-17",35.5
"326","2008-04-18",36.130001
"327","2008-04-21",36.41
"328","2008-04-22",37.060001
"329","2008-04-23",37.630001
"330","2008-04-24",38.34
"331","2008-04-25",38.84
"332","2008-04-28",38.75
"333","2008-04-29",38.43
"334","2008-04-30",38.27
"335","2008-05-01",39.68
"336","2008-05-02",39.119999
"337","2008-05-05",38.799999
"338","2008-05-06",39.009998
"339","2008-05-07",38.049999
"340","2008-05-08",38
"341","2008-05-09",37.779999
"342","2008-05-12",38.459999
"343","2008-05-13",38.400002
"344","2008-05-14",38.470001
"345","2008-05-15",38.630001
"346","2008-05-16",38.23
"347","2008-05-19",38.470001
"348","2008-05-20",37.93
"349","2008-05-21",37.119999
"350","2008-05-22",37.27
"351","2008-05-23",37.150002
"352","2008-05-27",37.869999
"353","2008-05-28",37.619999
"354","2008-05-29",37.799999
"355","2008-05-30",38.16
"356","2008-06-02",37.34
"357","2008-06-03",37.240002
"358","2008-06-04",37.439999
"359","2008-06-05",37.560001
"360","2008-06-06",36.150002
"361","2008-06-09",36.110001
"362","2008-06-10",36.130001
"363","2008-06-11",35.259998
"364","2008-06-12",35.759998
"365","2008-06-13",36.41
"366","2008-06-16",36.060001
"367","2008-06-17",35.610001
"368","2008-06-18",35.060001
"369","2008-06-19",35.669998
"370","2008-06-20",34.619999
"371","2008-06-23",34.560001
"372","2008-06-24",34.16
"373","2008-06-25",34.599998
"374","2008-06-26",33.75
"375","2008-06-27",33.68
"376","2008-06-30",33.619999
"377","2008-07-01",33.709999
"378","2008-07-02",33.09
"379","2008-07-03",33.459999
"380","2008-07-07",32.630001
"381","2008-07-08",33.580002
"382","2008-07-09",33
"383","2008-07-10",34.450001
"384","2008-07-11",33.91
"385","2008-07-14",33.509998
"386","2008-07-15",33.259998
"387","2008-07-16",34.369999
"388","2008-07-17",34.98
"389","2008-07-18",35.02
"390","2008-07-21",35.299999
"391","2008-07-22",34.689999
"392","2008-07-23",34.919998
"393","2008-07-24",33.900002
"394","2008-07-25",33.959999
"395","2008-07-28",33.939999
"396","2008-07-29",34.75
"397","2008-07-30",35.240002
"398","2008-07-31",35.09
"399","2008-08-01",35.360001
"400","2008-08-04",34.990002
"401","2008-08-05",35.73
"402","2008-08-06",35.689999
"403","2008-08-07",35.709999
"404","2008-08-08",36.669998
"405","2008-08-11",37.040001
"406","2008-08-12",36.5
"407","2008-08-13",36.360001
"408","2008-08-14",36.549999
"409","2008-08-15",37.130001
"410","2008-08-18",36.48
"411","2008-08-19",35.349998
"412","2008-08-20",35.290001
"413","2008-08-21",35
"414","2008-08-22",35
"415","2008-08-25",34.34
"416","2008-08-26",34.75
"417","2008-08-27",35.290001
"418","2008-08-28",35.830002
"419","2008-08-29",35.330002
"420","2008-09-02",35.740002
"421","2008-09-03",35.619999
"422","2008-09-04",34.580002
"423","2008-09-05",34.880001
"424","2008-09-08",36.709999
"425","2008-09-09",36.459999
"426","2008-09-10",36.290001
"427","2008-09-11",36.950001
"428","2008-09-12",36.810001
"429","2008-09-15",35.68
"430","2008-09-16",35.5
"431","2008-09-17",33.27
"432","2008-09-18",33.84
"433","2008-09-19",35.549999
"434","2008-09-22",33.919998
"435","2008-09-23",34.130001
"436","2008-09-24",34.540001
"437","2008-09-25",35.02
"438","2008-09-26",35.220001
"439","2008-09-29",32.759998
"440","2008-09-30",34.450001
"441","2008-10-01",33.23
"442","2008-10-02",31.83
"443","2008-10-03",31.360001
"444","2008-10-06",30.209999
"445","2008-10-07",29.690001
"446","2008-10-08",27.610001
"447","2008-10-09",26.620001
"448","2008-10-10",26.49
"449","2008-10-13",29.01
"450","2008-10-14",27.879999
"451","2008-10-15",25.43
"452","2008-10-16",26.09
"453","2008-10-17",25.35
"454","2008-10-20",26.200001
"455","2008-10-21",24.690001
"456","2008-10-22",23.870001
"457","2008-10-23",23.84
"458","2008-10-24",23.370001
"459","2008-10-27",22.450001
"460","2008-10-28",24.889999
"461","2008-10-29",24.459999
"462","2008-10-30",25.41
"463","2008-10-31",26.08
"464","2008-11-03",26.290001
"465","2008-11-04",27.42
"466","2008-11-05",26.299999
"467","2008-11-06",24.629999
"468","2008-11-07",25.32
"469","2008-11-10",24.73
"470","2008-11-11",24.290001
"471","2008-11-12",23.48
"472","2008-11-13",24.889999
"473","2008-11-14",23.530001
"474","2008-11-17",22.799999
"475","2008-11-18",23.309999
"476","2008-11-19",21.889999
"477","2008-11-20",19.99
"478","2008-11-21",21.209999
"479","2008-11-24",22.700001
"480","2008-11-25",23.139999
"481","2008-11-26",24.15
"482","2008-11-28",25.450001
"483","2008-12-01",22.15
"484","2008-12-02",23.23
"485","2008-12-03",23.379999
"486","2008-12-04",22.59
"487","2008-12-05",23.379999
"488","2008-12-08",24.33
"489","2008-12-09",24.219999
"490","2008-12-10",24.440001
"491","2008-12-11",23.639999
"492","2008-12-12",23.48
"493","2008-12-15",23.26
"494","2008-12-16",24.59
"495","2008-12-17",25.18
"496","2008-12-18",25.209999
"497","2008-12-19",25.559999
"498","2008-12-22",24.879999
"499","2008-12-23",25.059999
"500","2008-12-24",25.27
"501","2008-12-26",25.18
"502","2008-12-29",24.99
"503","2008-12-30",26.040001
"504","2008-12-31",26.52
"505","2009-01-02",27.65
"506","2009-01-05",27.719999
"507","2009-01-06",28.33
"508","2009-01-07",27.6
"509","2009-01-08",28
"510","2009-01-09",27.08
"511","2009-01-12",26.809999
"512","2009-01-13",26.379999
"513","2009-01-14",25.360001
"514","2009-01-15",25.360001
"515","2009-01-16",25.32
"516","2009-01-20",24.82
"517","2009-01-21",25.25
"518","2009-01-22",24.709999
"519","2009-01-23",24.110001
"520","2009-01-26",24.49
"521","2009-01-27",24.99
"522","2009-01-28",26.16
"523","2009-01-29",25.33
"524","2009-01-30",24.719999
"525","2009-02-02",24.67
"526","2009-02-03",25.01
"527","2009-02-04",25.18
"528","2009-02-05",25.27
"529","2009-02-06",24.549999
"530","2009-02-09",24.59
"531","2009-02-10",23.57
"532","2009-02-11",23.629999
"533","2009-02-12",23.700001
"534","2009-02-13",23.200001
"535","2009-02-17",22.440001
"536","2009-02-18",22.25
"537","2009-02-19",22.07
"538","2009-02-20",21.33
"539","2009-02-23",20.91
"540","2009-02-24",21.9
"541","2009-02-25",22.1
"542","2009-02-26",21.790001
"543","2009-02-27",21.5
"544","2009-03-02",20.610001
"545","2009-03-03",21.23
"546","2009-03-04",22.09
"547","2009-03-05",20.709999
"548","2009-03-06",20.209999
"549","2009-03-09",19.790001
"550","2009-03-10",20.75
"551","2009-03-11",20.700001
"552","2009-03-12",21.15
"553","2009-03-13",21.440001
"554","2009-03-16",21.33
"555","2009-03-17",21.92
"556","2009-03-18",22.450001
"557","2009-03-19",22.57
"558","2009-03-20",22.34
"559","2009-03-23",24.110001
"560","2009-03-24",23.58
"561","2009-03-25",23.99
"562","2009-03-26",25.030001
"563","2009-03-27",24.68
"564","2009-03-30",24.07
"565","2009-03-31",24.450001
"566","2009-04-01",25.01
"567","2009-04-02",26.120001
"568","2009-04-03",26.620001
"569","2009-04-06",26.43
"570","2009-04-07",25.43
"571","2009-04-08",25.82
"572","2009-04-09",26.9
"573","2009-04-13",27.41
"574","2009-04-14",26.75
"575","2009-04-15",26.99
"576","2009-04-16",27.610001
"577","2009-04-17",27.290001
"578","2009-04-20",26.17
"579","2009-04-21",26.530001
"580","2009-04-22",26.360001
"581","2009-04-23",28.48
"582","2009-04-24",28.809999
"583","2009-04-27",28.950001
"584","2009-04-28",28.57
"585","2009-04-29",29.07
"586","2009-04-30",29.16
"587","2009-05-01",28.9
"588","2009-05-04",28.950001
"589","2009-05-05",28.950001
"590","2009-05-06",28.940001
"591","2009-05-07",28.540001
"592","2009-05-08",29.07
"593","2009-05-11",28.6
"594","2009-05-12",28.440001
"595","2009-05-13",27.41
"596","2009-05-14",27.639999
"597","2009-05-15",27.57
"598","2009-05-18",28.43
"599","2009-05-19",28.74
"600","2009-05-20",28.700001
"601","2009-05-21",27.860001
"602","2009-05-22",27.469999
"603","2009-05-26",28.280001
"604","2009-05-27",27.52
"605","2009-05-28",26.73
"606","2009-05-29",27.219999
"607","2009-06-01",27.299999
"608","2009-06-02",27.309999
"609","2009-06-03",27.059999
"610","2009-06-04",26.959999
"611","2009-06-05",26.129999
"612","2009-06-08",26.65
"613","2009-06-09",26.98
"614","2009-06-10",27.42
"615","2009-06-11",27.299999
"616","2009-06-12",27.290001
"617","2009-06-15",26.41
"618","2009-06-16",26.139999
"619","2009-06-17",26.27
"620","2009-06-18",26.17
"621","2009-06-19",26.110001
"622","2009-06-22",25.360001
"623","2009-06-23",25.540001
"624","2009-06-24",25.75
"625","2009-06-25",26.280001
"626","2009-06-26",26.07
"627","2009-06-29",26.280001
"628","2009-06-30",26.1
"629","2009-07-01",26.41
"630","2009-07-02",25.42
"631","2009-07-06",25.82
"632","2009-07-07",25.17
"633","2009-07-08",25.299999
"634","2009-07-09",25.389999
"635","2009-07-10",25.360001
"636","2009-07-13",25.59
"637","2009-07-14",25.559999
"638","2009-07-15",25.799999
"639","2009-07-16",25.969999
"640","2009-07-17",25.709999
"641","2009-07-20",26.459999
"642","2009-07-21",26.5
"643","2009-07-22",26.799999
"644","2009-07-23",26.110001
"645","2009-07-24",25.6
"646","2009-07-27",25.74
"647","2009-07-28",26.139999
"648","2009-07-29",26.1
"649","2009-07-30",26.219999
"650","2009-07-31",26.049999
"651","2009-08-03",26.35
"652","2009-08-04",26.940001
"653","2009-08-05",26.969999
"654","2009-08-06",26.76
"655","2009-08-07",27.719999
"656","2009-08-10",27.48
"657","2009-08-11",27.08
"658","2009-08-12",27.59
"659","2009-08-13",27.5
"660","2009-08-14",27.360001
"661","2009-08-17",26.690001
"662","2009-08-18",26.969999
"663","2009-08-19",27.15
"664","2009-08-20",27.34
"665","2009-08-21",27.969999
"666","2009-08-24",27.91
"667","2009-08-25",27.790001
"668","2009-08-26",27.9
"669","2009-08-27",27.77
"670","2009-08-28",27.610001
"671","2009-08-31",27.639999
"672","2009-09-01",26.709999
"673","2009-09-02",26.389999
"674","2009-09-03",27.24
"675","2009-09-04",27.02
"676","2009-09-08",26.969999
"677","2009-09-09",27.01
"678","2009-09-10",27.16
"679","2009-09-11",27.4
"680","2009-09-14",27.549999
"681","2009-09-15",27.389999
"682","2009-09-16",27.76
"683","2009-09-17",27.99
"684","2009-09-18",28.799999
"685","2009-09-21",28.790001
"686","2009-09-22",29.059999
"687","2009-09-23",28.950001
"688","2009-09-24",28.639999
"689","2009-09-25",28.610001
"690","2009-09-28",29.01
"691","2009-09-29",29.120001
"692","2009-09-30",29.139999
"693","2009-10-01",28.32
"694","2009-10-02",27.809999
"695","2009-10-05",28
"696","2009-10-06",28.299999
"697","2009-10-07",28
"698","2009-10-08",28.209999
"699","2009-10-09",28.26
"700","2009-10-12",28.299999
"701","2009-10-13",28.040001
"702","2009-10-14",28.389999
"703","2009-10-15",29.059999
"704","2009-10-16",28.83
"705","2009-10-19",28.93
"706","2009-10-20",28.620001
"707","2009-10-21",28.450001
"708","2009-10-22",28.629999
"709","2009-10-23",28.9
"710","2009-10-26",28.559999
"711","2009-10-27",28.17
"712","2009-10-28",27.66
"713","2009-10-29",27.98
"714","2009-10-30",27.379999
"715","2009-11-02",27.639999
"716","2009-11-03",27.549999
"717","2009-11-04",27.65
"718","2009-11-05",28.530001
"719","2009-11-06",28.5
"720","2009-11-09",29.15
"721","2009-11-10",29.110001
"722","2009-11-11",29.120001
"723","2009-11-12",29
"724","2009-11-13",29.110001
"725","2009-11-16",29.370001
"726","2009-11-17",29.280001
"727","2009-11-18",29.09
"728","2009-11-19",28.82
"729","2009-11-20",28.780001
"730","2009-11-23",29.290001
"731","2009-11-24",29.42
"732","2009-11-25",29.549999
"733","2009-11-27",28.82
"734","2009-11-30",28.65
"735","2009-12-01",29.219999
"736","2009-12-02",29.450001
"737","2009-12-03",29.5
"738","2009-12-04",29.98
"739","2009-12-07",30.18
"740","2009-12-08",29.91
"741","2009-12-09",29.950001
"742","2009-12-10",30.1
"743","2009-12-11",30.26
"744","2009-12-14",30.59
"745","2009-12-15",30.4
"746","2009-12-16",30.450001
"747","2009-12-17",30.16
"748","2009-12-18",30.450001
"749","2009-12-21",30.85
"750","2009-12-22",31.360001
"751","2009-12-23",31.26
"752","2009-12-24",31.389999
"753","2009-12-28",31.34
"754","2009-12-29",31.5
"755","2009-12-30",31.41
"756","2009-12-31",30.889999
"757","2010-01-04",31.469999
"758","2010-01-05",31.459999
"759","2010-01-06",31.799999
"760","2010-01-07",31.93
"761","2010-01-08",31.940001
"762","2010-01-11",31.639999
"763","2010-01-12",31.450001
"764","2010-01-13",31.77
"765","2010-01-14",31.98
"766","2010-01-15",31.74
"767","2010-01-19",31.93
"768","2010-01-20",31.77
"769","2010-01-21",31.610001
"770","2010-01-22",31.43
"771","2010-01-25",31.85
"772","2010-01-26",31.59
"773","2010-01-27",32.150002
"774","2010-01-28",31.73
"775","2010-01-29",32
"776","2010-02-01",33.400002
"777","2010-02-02",33.380001
"778","2010-02-03",33.040001
"779","2010-02-04",31.719999
"780","2010-02-05",31.57
"781","2010-02-08",31.18
"782","2010-02-09",31.469999
"783","2010-02-10",31.35
"784","2010-02-11",31.6
"785","2010-02-12",31.440001
"786","2010-02-16",31.959999
"787","2010-02-17",32.490002
"788","2010-02-18",32.009998
"789","2010-02-19",32
"790","2010-02-22",31.969999
"791","2010-02-23",31.709999
"792","2010-02-24",32.299999
"793","2010-02-25",32.299999
"794","2010-02-26",32.259998
"795","2010-03-01",32.66
"796","2010-03-02",32.77
"797","2010-03-03",32.66
"798","2010-03-04",32.75
"799","2010-03-05",33.34
"800","2010-03-08",33.040001
"801","2010-03-09",33.040001
"802","2010-03-10",33.209999
"803","2010-03-11",33.290001
"804","2010-03-12",33.509998
"805","2010-03-15",33.75
"806","2010-03-16",34.650002
"807","2010-03-17",35.150002
"808","2010-03-18",35.709999
"809","2010-03-19",35.529999
"810","2010-03-22",35.91
"811","2010-03-23",35.860001
"812","2010-03-24",35.849998
"813","2010-03-25",35.900002
"814","2010-03-26",36.09
"815","2010-03-29",36.400002
"816","2010-03-30",36.18
"817","2010-03-31",35.799999
"818","2010-04-01",35.73
"819","2010-04-05",35.950001
"820","2010-04-06",35.790001
"821","2010-04-07",35.439999
"822","2010-04-08",35.599998
"823","2010-04-09",35.57
"824","2010-04-12",35.400002
"825","2010-04-13",35.599998
"826","2010-04-14",35.82
"827","2010-04-15",35.66
"828","2010-04-16",34.830002
"829","2010-04-19",34.869999
"830","2010-04-20",35.200001
"831","2010-04-21",35.27
"832","2010-04-22",35.91
"833","2010-04-23",35.939999
"834","2010-04-26",35.93
"835","2010-04-27",35.400002
"836","2010-04-28",35.259998
"837","2010-04-29",33.529999
"838","2010-04-30",33.599998
"839","2010-05-03",33.889999
"840","2010-05-04",33.259998
"841","2010-05-05",33.09
"842","2010-05-06",31.73
"843","2010-05-07",31.58
"844","2010-05-10",32.970001
"845","2010-05-11",32.82
"846","2010-05-12",33.240002
"847","2010-05-13",32.799999
"848","2010-05-14",32.360001
"849","2010-05-17",32.220001
"850","2010-05-18",31.99
"851","2010-05-19",31.639999
"852","2010-05-20",30.110001
"853","2010-05-21",29.889999
"854","2010-05-24",29.74
"855","2010-05-25",29.6
"856","2010-05-26",29.950001
"857","2010-05-27",30.610001
"858","2010-05-28",30.25
"859","2010-06-01",29.34
"860","2010-06-02",29.83
"861","2010-06-03",29.76
"862","2010-06-04",28.9
"863","2010-06-07",28.51
"864","2010-06-08",28.780001
"865","2010-06-09",28.639999
"866","2010-06-10",29.57
"867","2010-06-11",29.68
"868","2010-06-14",29.629999
"869","2010-06-15",30.370001
"870","2010-06-16",30.4
"871","2010-06-17",30.23
"872","2010-06-18",30.309999
"873","2010-06-21",29.870001
"874","2010-06-22",29.540001
"875","2010-06-23",29.450001
"876","2010-06-24",29.16
"877","2010-06-25",28.940001
"878","2010-06-28",29.33
"879","2010-06-29",28.23
"880","2010-06-30",28.059999
"881","2010-07-01",28.209999
"882","2010-07-02",28.08
"883","2010-07-06",27.780001
"884","2010-07-07",28.51
"885","2010-07-08",28.77
"886","2010-07-09",28.950001
"887","2010-07-12",28.75
"888","2010-07-13",29.629999
"889","2010-07-14",30
"890","2010-07-15",29.799999
"891","2010-07-16",29.18
"892","2010-07-19",29.27
"893","2010-07-20",29.77
"894","2010-07-21",29.35
"895","2010-07-22",30.15
"896","2010-07-23",30.469999
"897","2010-07-26",31.23
"898","2010-07-27",30.799999
"899","2010-07-28",30.25
"900","2010-07-29",31.379999
"901","2010-07-30",31.34
"902","2010-08-02",31.92
"903","2010-08-03",31.469999
"904","2010-08-04",31.73
"905","2010-08-05",31.879999
"906","2010-08-06",31.73
"907","2010-08-09",32.220001
"908","2010-08-10",31.65
"909","2010-08-11",30.459999
"910","2010-08-12",30.200001
"911","2010-08-13",30.200001
"912","2010-08-16",30.26
"913","2010-08-17",30.9
"914","2010-08-18",30.84
"915","2010-08-19",30.559999
"916","2010-08-20",30.129999
"917","2010-08-23",29.620001
"918","2010-08-24",29.24
"919","2010-08-25",29.49
"920","2010-08-26",29.309999
"921","2010-08-27",29.889999
"922","2010-08-30",29.52
"923","2010-08-31",29.469999
"924","2010-09-01",30.23
"925","2010-09-02",30.42
"926","2010-09-03",30.33
"927","2010-09-07",29.83
"928","2010-09-08",29.99
"929","2010-09-09",29.700001
"930","2010-09-10",29.879999
"931","2010-09-13",30.26
"932","2010-09-14",29.940001
"933","2010-09-15",29.76
"934","2010-09-16",29.66
"935","2010-09-17",30.01
"936","2010-09-20",30.549999
"937","2010-09-21",30.52
"938","2010-09-22",30.200001
"939","2010-09-23",29.98
"940","2010-09-24",30.860001
"941","2010-09-27",30.709999
"942","2010-09-28",31.030001
"943","2010-09-29",31.09
"944","2010-09-30",31.200001
"945","2010-10-01",31.110001
"946","2010-10-04",30.74
"947","2010-10-05",31.42
"948","2010-10-06",31.41
"949","2010-10-07",31.450001
"950","2010-10-08",31.549999
"951","2010-10-11",31.440001
"952","2010-10-12",31.41
"953","2010-10-13",31.98
"954","2010-10-14",31.889999
"955","2010-10-15",32.099998
"956","2010-10-18",32.380001
"957","2010-10-19",32.080002
"958","2010-10-20",32.43
"959","2010-10-21",32.68
"960","2010-10-22",32.720001
"961","2010-10-25",33.02
