"","date","APRN"
"1","2017-06-29",150
"2","2017-06-30",140.100006
"3","2017-07-03",145.050003
"4","2017-07-05",132.600006
"5","2017-07-06",120.900002
"6","2017-07-07",115.949997
"7","2017-07-10",122.099998
"8","2017-07-11",107.099998
"9","2017-07-12",113.400002
"10","2017-07-13",111
"11","2017-07-14",110.400002
"12","2017-07-17",98.849998
"13","2017-07-18",95.400002
"14","2017-07-19",99.75
"15","2017-07-20",97.800003
"16","2017-07-21",98.25
"17","2017-07-24",111.150002
"18","2017-07-25",112.5
"19","2017-07-26",101.25
"20","2017-07-27",100.800003
"21","2017-07-28",101.099998
"22","2017-07-31",99.150002
"23","2017-08-01",95.550003
"24","2017-08-02",93
"25","2017-08-03",93.300003
"26","2017-08-04",87.449997
"27","2017-08-07",87.75
"28","2017-08-08",87.150002
"29","2017-08-09",93.599998
"30","2017-08-10",77.099998
"31","2017-08-11",76.800003
"32","2017-08-14",80.400002
"33","2017-08-15",84.75
"34","2017-08-16",82.5
"35","2017-08-17",80.849998
"36","2017-08-18",79.650002
"37","2017-08-21",78.599998
"38","2017-08-22",78.75
"39","2017-08-23",82.050003
"40","2017-08-24",82.199997
"41","2017-08-25",80.849998
"42","2017-08-28",80.699997
"43","2017-08-29",77.550003
"44","2017-08-30",79.949997
"45","2017-08-31",78.599998
"46","2017-09-01",78.300003
"47","2017-09-05",78.300003
"48","2017-09-06",82.050003
"49","2017-09-07",80.099998
"50","2017-09-08",80.699997
"51","2017-09-11",81.150002
"52","2017-09-12",80.550003
"53","2017-09-13",80.849998
"54","2017-09-14",84.75
"55","2017-09-15",90.900002
"56","2017-09-18",85.050003
"57","2017-09-19",82.650002
"58","2017-09-20",78.300003
"59","2017-09-21",78.449997
"60","2017-09-22",77.849998
"61","2017-09-25",83.099998
"62","2017-09-26",87
"63","2017-09-27",87
"64","2017-09-28",83.849998
"65","2017-09-29",81.75
"66","2017-10-02",81.599998
"67","2017-10-03",80.099998
"68","2017-10-04",80.099998
"69","2017-10-05",79.800003
"70","2017-10-06",78.75
"71","2017-10-09",77.25
"72","2017-10-10",76.349998
"73","2017-10-11",76.349998
"74","2017-10-12",76.199997
"75","2017-10-13",77.400002
"76","2017-10-16",78.75
"77","2017-10-17",80.699997
"78","2017-10-18",79.5
"79","2017-10-19",77.550003
"80","2017-10-20",76.199997
"81","2017-10-23",77.25
"82","2017-10-24",76.199997
"83","2017-10-25",75.150002
"84","2017-10-26",75.449997
"85","2017-10-27",76.949997
"86","2017-10-30",75.150002
"87","2017-10-31",71.550003
"88","2017-11-01",70.050003
"89","2017-11-02",57
"90","2017-11-03",56.849998
"91","2017-11-06",58.200001
"92","2017-11-07",45.75
"93","2017-11-08",47.849998
"94","2017-11-09",46.349998
"95","2017-11-10",47.549999
"96","2017-11-13",45.900002
"97","2017-11-14",45.900002
"98","2017-11-15",46.349998
"99","2017-11-16",46.200001
"100","2017-11-17",45.599998
"101","2017-11-20",45.150002
"102","2017-11-21",44.849998
"103","2017-11-22",44.549999
"104","2017-11-24",46.950001
"105","2017-11-27",46.049999
"106","2017-11-28",45.75
"107","2017-11-29",44.849998
"108","2017-11-30",44.849998
"109","2017-12-01",48.450001
"110","2017-12-04",56.400002
"111","2017-12-05",56.400002
"112","2017-12-06",56.099998
"113","2017-12-07",56.700001
"114","2017-12-08",57.599998
"115","2017-12-11",57.75
"116","2017-12-12",59.700001
"117","2017-12-13",59.549999
"118","2017-12-14",63.150002
"119","2017-12-15",63.299999
"120","2017-12-18",64.5
"121","2017-12-19",66.75
"122","2017-12-20",66.150002
"123","2017-12-21",60.599998
"124","2017-12-22",60.599998
"125","2017-12-26",62.099998
"126","2017-12-27",63.150002
"127","2017-12-28",64.349998
"128","2017-12-29",60.450001
"129","2018-01-02",61.950001
"130","2018-01-03",61.5
"131","2018-01-04",59.849998
"132","2018-01-05",58.650002
"133","2018-01-08",55.650002
"134","2018-01-09",52.200001
"135","2018-01-10",51
"136","2018-01-11",52.950001
"137","2018-01-12",51.150002
"138","2018-01-16",47.700001
"139","2018-01-17",47.400002
"140","2018-01-18",48
"141","2018-01-19",45.900002
"142","2018-01-22",48.150002
"143","2018-01-23",48
"144","2018-01-24",46.200001
"145","2018-01-25",45.75
"146","2018-01-26",46.349998
"147","2018-01-29",46.799999
"148","2018-01-30",45.75
"149","2018-01-31",44.849998
"150","2018-02-01",45.299999
"151","2018-02-02",45.599998
"152","2018-02-05",46.200001
"153","2018-02-06",46.799999
"154","2018-02-07",48
"155","2018-02-08",55.5
"156","2018-02-09",48.900002
"157","2018-02-12",50.25
"158","2018-02-13",50.25
"159","2018-02-14",52.049999
"160","2018-02-15",49.650002
"161","2018-02-16",53.400002
"162","2018-02-20",50.849998
"163","2018-02-21",49.049999
"164","2018-02-22",49.650002
"165","2018-02-23",46.5
"166","2018-02-26",44.549999
"167","2018-02-27",41.700001
"168","2018-02-28",41.849998
"169","2018-03-01",40.650002
"170","2018-03-02",41.099998
"171","2018-03-05",39
"172","2018-03-06",38.25
"173","2018-03-07",37.349998
"174","2018-03-08",31.049999
"175","2018-03-09",34.349998
"176","2018-03-12",31.049999
"177","2018-03-13",32.25
"178","2018-03-14",32.400002
"179","2018-03-15",32.849998
"180","2018-03-16",32.25
"181","2018-03-19",32.549999
"182","2018-03-20",31.049999
"183","2018-03-21",32.25
"184","2018-03-22",30.75
"185","2018-03-23",30.6
"186","2018-03-26",29.4
"187","2018-03-27",29.85
"188","2018-03-28",28.200001
"189","2018-03-29",30
"190","2018-04-02",28.049999
"191","2018-04-03",27
"192","2018-04-04",27.75
"193","2018-04-05",27.9
"194","2018-04-06",26.549999
"195","2018-04-09",27.75
"196","2018-04-10",27.6
"197","2018-04-11",27.15
"198","2018-04-12",27.299999
"199","2018-04-13",28.950001
"200","2018-04-16",30.6
"201","2018-04-17",29.700001
"202","2018-04-18",30.9
"203","2018-04-19",30
"204","2018-04-20",30
"205","2018-04-23",29.700001
"206","2018-04-24",28.950001
"207","2018-04-25",29.549999
"208","2018-04-26",33.900002
"209","2018-04-27",31.35
"210","2018-04-30",31.35
"211","2018-05-01",31.5
"212","2018-05-02",31.5
"213","2018-05-03",34.5
"214","2018-05-04",36.599998
"215","2018-05-07",38.25
"216","2018-05-08",42.599998
"217","2018-05-09",40.049999
"218","2018-05-10",36.900002
"219","2018-05-11",36.599998
"220","2018-05-14",37.650002
"221","2018-05-15",38.25
"222","2018-05-16",39.299999
"223","2018-05-17",41.549999
"224","2018-05-18",42.150002
"225","2018-05-21",45
"226","2018-05-22",47.849998
"227","2018-05-23",44.549999
"228","2018-05-24",46.200001
"229","2018-05-25",45.75
"230","2018-05-29",44.099998
"231","2018-05-30",45.450001
"232","2018-05-31",46.049999
"233","2018-06-01",47.849998
"234","2018-06-04",50.700001
"235","2018-06-05",50.700001
"236","2018-06-06",48.75
"237","2018-06-07",47.849998
"238","2018-06-08",48
"239","2018-06-11",48
"240","2018-06-12",45.900002
"241","2018-06-13",45.75
"242","2018-06-14",46.5
"243","2018-06-15",45.450001
"244","2018-06-18",48.150002
"245","2018-06-19",49.200001
"246","2018-06-20",50.700001
"247","2018-06-21",49.5
"248","2018-06-22",49.950001
"249","2018-06-25",48.900002
"250","2018-06-26",47.700001
"251","2018-06-27",48.75
"252","2018-06-28",48.299999
"253","2018-06-29",50.25
"254","2018-07-02",49.650002
"255","2018-07-03",49.200001
"256","2018-07-05",52.950001
"257","2018-07-06",50.25
"258","2018-07-09",51.599998
"259","2018-07-10",57.150002
"260","2018-07-11",55.049999
"261","2018-07-12",58.799999
"262","2018-07-13",58.349998
"263","2018-07-16",56.099998
"264","2018-07-17",53.700001
"265","2018-07-18",53.25
"266","2018-07-19",51
"267","2018-07-20",46.650002
"268","2018-07-23",47.700001
"269","2018-07-24",44.099998
"270","2018-07-25",46.5
"271","2018-07-26",46.200001
"272","2018-07-27",41.400002
"273","2018-07-30",36.900002
"274","2018-07-31",35.549999
"275","2018-08-01",36.299999
"276","2018-08-02",27.450001
"277","2018-08-03",32.400002
"278","2018-08-06",30.9
"279","2018-08-07",32.099998
"280","2018-08-08",34.200001
"281","2018-08-09",33.599998
"282","2018-08-10",32.400002
"283","2018-08-13",31.950001
"284","2018-08-14",31.200001
"285","2018-08-15",30.450001
"286","2018-08-16",31.65
"287","2018-08-17",32.849998
"288","2018-08-20",33.299999
"289","2018-08-21",34.049999
"290","2018-08-22",34.349998
"291","2018-08-23",34.5
"292","2018-08-24",33.450001
"293","2018-08-27",32.099998
"294","2018-08-28",31.950001
"295","2018-08-29",31.5
"296","2018-08-30",30.15
"297","2018-08-31",30.299999
"298","2018-09-04",29.549999
"299","2018-09-05",27.75
"300","2018-09-06",27
"301","2018-09-07",27.299999
"302","2018-09-10",28.65
"303","2018-09-11",27.6
"304","2018-09-12",27.450001
"305","2018-09-13",28.049999
"306","2018-09-14",27.450001
"307","2018-09-17",26.700001
"308","2018-09-18",26.25
"309","2018-09-19",25.200001
"310","2018-09-20",28.049999
"311","2018-09-21",26.85
"312","2018-09-24",25.049999
"313","2018-09-25",27.299999
"314","2018-09-26",26.549999
"315","2018-09-27",25.5
"316","2018-09-28",25.799999
"317","2018-10-01",24
"318","2018-10-02",22.049999
"319","2018-10-03",20.85
"320","2018-10-04",22.799999
"321","2018-10-05",22.799999
"322","2018-10-08",22.049999
"323","2018-10-09",20.700001
"324","2018-10-10",20.1
"325","2018-10-11",19.5
"326","2018-10-12",20.1
"327","2018-10-15",20.25
"328","2018-10-16",20.25
"329","2018-10-17",19.65
"330","2018-10-18",19.049999
"331","2018-10-19",18.450001
"332","2018-10-22",16.65
"333","2018-10-23",17.700001
"334","2018-10-24",16.65
"335","2018-10-25",17.4
"336","2018-10-26",17.1
"337","2018-10-29",19.049999
"338","2018-10-30",19.950001
"339","2018-10-31",21.299999
"340","2018-11-01",20.85
"341","2018-11-02",21.15
"342","2018-11-05",22.5
"343","2018-11-06",19.950001
"344","2018-11-07",18.450001
"345","2018-11-08",18.6
"346","2018-11-09",18.450001
"347","2018-11-12",18.75
"348","2018-11-13",18.299999
"349","2018-11-14",17.549999
"350","2018-11-15",17.85
"351","2018-11-16",17.549999
"352","2018-11-19",17.1
"353","2018-11-20",16.200001
"354","2018-11-21",15.9
"355","2018-11-23",16.35
"356","2018-11-26",16.5
"357","2018-11-27",16.049999
"358","2018-11-28",17.25
"359","2018-11-29",17.85
"360","2018-11-30",17.549999
"361","2018-12-03",17.25
"362","2018-12-04",16.799999
"363","2018-12-06",16.5
"364","2018-12-07",15.9
"365","2018-12-10",15.6
"366","2018-12-11",16.200001
"367","2018-12-12",15.45
"368","2018-12-13",15.6
"369","2018-12-14",15.75
"370","2018-12-17",15.15
"371","2018-12-18",13.455
"372","2018-12-19",11.7
"373","2018-12-20",11.55
"374","2018-12-21",9.885
"375","2018-12-24",10.35
"376","2018-12-26",11.775
"377","2018-12-27",13.8
"378","2018-12-28",16.799999
"379","2018-12-31",15.3
"380","2019-01-02",16.200001
"381","2019-01-03",15.3
"382","2019-01-04",14.85
"383","2019-01-07",14.175
"384","2019-01-08",14.265
"385","2019-01-09",15.45
"386","2019-01-10",15.75
"387","2019-01-11",16.049999
"388","2019-01-14",15.6
"389","2019-01-15",22.65
"390","2019-01-16",21.450001
"391","2019-01-17",19.200001
"392","2019-01-18",21
"393","2019-01-22",20.700001
"394","2019-01-23",20.1
"395","2019-01-24",20.4
"396","2019-01-25",21.299999
"397","2019-01-28",21.6
"398","2019-01-29",22.5
"399","2019-01-30",21.299999
"400","2019-01-31",21
"401","2019-02-01",20.549999
"402","2019-02-04",20.700001
"403","2019-02-05",21
"404","2019-02-06",21
"405","2019-02-07",20.4
"406","2019-02-08",21.299999
"407","2019-02-11",22.799999
"408","2019-02-12",23.85
"409","2019-02-13",23.700001
"410","2019-02-14",22.799999
"411","2019-02-15",22.35
"412","2019-02-19",23.1
"413","2019-02-20",22.799999
"414","2019-02-21",22.35
"415","2019-02-22",21.9
"416","2019-02-25",20.700001
"417","2019-02-26",19.35
"418","2019-02-27",15.9
"419","2019-02-28",16.049999
"420","2019-03-01",16.200001
"421","2019-03-04",14.085
"422","2019-03-05",15.15
"423","2019-03-06",14.85
"424","2019-03-07",14.97
"425","2019-03-08",14.399993
"426","2019-03-11",15.149992
"427","2019-03-12",14.774993
"428","2019-03-13",15.299993
"429","2019-03-14",14.834992
"430","2019-03-15",15.599992
"431","2019-03-18",15.449992
"432","2019-03-19",15.749992
"433","2019-03-20",15.449992
"434","2019-03-21",15.299993
"435","2019-03-22",14.264993
"436","2019-03-25",13.439993
"437","2019-03-26",14.534993
"438","2019-03-27",14.054993
"439","2019-03-28",14.549993
"440","2019-03-29",14.699992
"441","2019-04-01",14.789992
"442","2019-04-02",14.534993
"443","2019-04-03",15.599992
"444","2019-04-04",15.299993
"445","2019-04-05",16.199991
"446","2019-04-08",17.099991
"447","2019-04-09",17.24999
"448","2019-04-10",16.649992
"449","2019-04-11",16.349993
"450","2019-04-12",16.499992
"451","2019-04-15",15.599992
"452","2019-04-16",14.999992
"453","2019-04-17",15.149992
"454","2019-04-18",14.999992
"455","2019-04-22",14.999992
"456","2019-04-23",14.579992
"457","2019-04-24",14.879992
"458","2019-04-25",14.999992
"459","2019-04-26",15.749992
"460","2019-04-29",15.599992
"461","2019-04-30",15.449992
"462","2019-05-01",15.749992
"463","2019-05-02",15.149992
"464","2019-05-03",14.999992
"465","2019-05-06",14.774993
"466","2019-05-07",13.874993
"467","2019-05-08",13.829993
"468","2019-05-09",13.214993
"469","2019-05-10",12.329994
"470","2019-05-13",11.804994
"471","2019-05-14",11.969994
"472","2019-05-15",11.399994
"473","2019-05-16",11.309995
"474","2019-05-17",11.204994
"475","2019-05-20",10.274995
"476","2019-05-21",11.519994
"477","2019-05-22",10.904995
"478","2019-05-23",10.934995
"479","2019-05-24",11.144995
"480","2019-05-28",10.874994
"481","2019-05-29",10.559995
"482","2019-05-30",10.544994
"483","2019-05-31",10.424994
"484","2019-06-03",10.274995
"485","2019-06-04",10.409995
"486","2019-06-05",10.214994
"487","2019-06-06",9.974995
"488","2019-06-07",9.749995
"489","2019-06-10",9.089995
"490","2019-06-11",8.999995
"491","2019-06-12",9.644995
"492","2019-06-13",9.779995
"493","2019-06-14",8.249996
"494","2019-06-17",8.18
"495","2019-06-18",7.12
"496","2019-06-19",7.77
"497","2019-06-20",6.95
"498","2019-06-21",6.96
"499","2019-06-24",6.7
"500","2019-06-25",6.68
"501","2019-06-26",6.38
"502","2019-06-27",7.03
"503","2019-06-28",6.76
"504","2019-07-01",6.92
"505","2019-07-02",6.79
"506","2019-07-03",6.95
"507","2019-07-05",7.3
"508","2019-07-08",7.39
"509","2019-07-09",7.03
"510","2019-07-10",7.16
"511","2019-07-11",7.14
"512","2019-07-12",7.74
"513","2019-07-15",7.66
"514","2019-07-16",10.38
"515","2019-07-17",9.51
"516","2019-07-18",8.44
"517","2019-07-19",8.29
"518","2019-07-22",8.95
"519","2019-07-23",9.35
"520","2019-07-24",8.94
"521","2019-07-25",9.77
"522","2019-07-26",9.75
"523","2019-07-29",9.33
"524","2019-07-30",8.74
"525","2019-07-31",8.78
"526","2019-08-01",8.63
"527","2019-08-02",7.8
"528","2019-08-05",7.83
"529","2019-08-06",8.48
"530","2019-08-07",8.99
"531","2019-08-08",8.5
"532","2019-08-09",8.24
"533","2019-08-12",8.24
"534","2019-08-13",8.02
"535","2019-08-14",7.72
"536","2019-08-15",7.48
"537","2019-08-16",7.45
"538","2019-08-19",7.03
"539","2019-08-20",7.11
"540","2019-08-21",7.13
"541","2019-08-22",7.14
"542","2019-08-23",7.28
"543","2019-08-26",7.17
"544","2019-08-27",6.67
"545","2019-08-28",6.76
"546","2019-08-29",6.89
"547","2019-08-30",6.78
"548","2019-09-03",7.03
"549","2019-09-04",7.24
"550","2019-09-05",7.38
"551","2019-09-06",7.3
"552","2019-09-09",7.54
"553","2019-09-10",7.91
"554","2019-09-11",8.14
"555","2019-09-12",8.26
"556","2019-09-13",8.66
"557","2019-09-16",9.52
"558","2019-09-17",10.31
"559","2019-09-18",9.26
"560","2019-09-19",9.48
"561","2019-09-20",9.27
"562","2019-09-23",9.3
"563","2019-09-24",9.01
"564","2019-09-25",8.6
"565","2019-09-26",8.67
"566","2019-09-27",8.66
"567","2019-09-30",8.43
"568","2019-10-01",8.38
"569","2019-10-02",8.49
"570","2019-10-03",9.27
"571","2019-10-04",9.02
"572","2019-10-07",9.06
"573","2019-10-08",9.16
"574","2019-10-09",9.11
"575","2019-10-10",8.58
"576","2019-10-11",8.33
"577","2019-10-14",8.03
"578","2019-10-15",7.86
"579","2019-10-16",7.38
"580","2019-10-17",8.03
"581","2019-10-18",7.49
"582","2019-10-21",7.21
"583","2019-10-22",7.5
"584","2019-10-23",7.68
"585","2019-10-24",7.33
"586","2019-10-25",7.44
"587","2019-10-28",7.4
"588","2019-10-29",7.05
"589","2019-10-30",7.09
"590","2019-10-31",7.16
"591","2019-11-01",8.3
"592","2019-11-04",8.71
"593","2019-11-05",8.75
"594","2019-11-06",8.49
"595","2019-11-07",7.92
"596","2019-11-08",7.71
"597","2019-11-11",7.55
"598","2019-11-12",7.23
"599","2019-11-13",7.28
"600","2019-11-14",7.24
"601","2019-11-15",7.36
"602","2019-11-18",7.6
"603","2019-11-19",7.92
"604","2019-11-20",7.52
"605","2019-11-21",7.25
"606","2019-11-22",7.08
"607","2019-11-25",6.97
"608","2019-11-26",6.81
"609","2019-11-27",6.56
"610","2019-11-29",6.74
"611","2019-12-02",6.98
"612","2019-12-03",6.82
"613","2019-12-04",6.73
"614","2019-12-05",6.57
"615","2019-12-06",6.9
"616","2019-12-09",6.8
"617","2019-12-10",6.9
"618","2019-12-11",6.9
"619","2019-12-12",7.06
"620","2019-12-13",7.23
"621","2019-12-16",7.17
"622","2019-12-17",7.61
"623","2019-12-18",7.41
"624","2019-12-19",7.71
"625","2019-12-20",7.61
"626","2019-12-23",7.61
"627","2019-12-24",7.67
"628","2019-12-26",7.47
"629","2019-12-27",7.15
"630","2019-12-30",6.79
"631","2019-12-31",6.58
"632","2020-01-02",6.36
"633","2020-01-03",6.16
"634","2020-01-06",6.09
"635","2020-01-07",5.95
"636","2020-01-08",5.74
"637","2020-01-09",5.68
"638","2020-01-10",5.35
"639","2020-01-13",5.04
"640","2020-01-14",5.22
"641","2020-01-15",5.14
"642","2020-01-16",5.1
"643","2020-01-17",5.02
"644","2020-01-21",5.03
"645","2020-01-22",4.82
"646","2020-01-23",4.76
"647","2020-01-24",4.44
"648","2020-01-27",4.2
"649","2020-01-28",4.18
"650","2020-01-29",4.28
"651","2020-01-30",4.1
"652","2020-01-31",3.86
"653","2020-02-03",3.82
"654","2020-02-04",3.83
"655","2020-02-05",4.13
"656","2020-02-06",4.2
"657","2020-02-07",4.03
"658","2020-02-10",3.98
"659","2020-02-11",3.99
"660","2020-02-12",3.84
"661","2020-02-13",3.84
"662","2020-02-14",3.91
"663","2020-02-18",4.37
"664","2020-02-19",3.6
"665","2020-02-20",3.1
"666","2020-02-21",2.98
"667","2020-02-24",2.7
"668","2020-02-25",2.1
"669","2020-02-26",2.27
"670","2020-02-27",2.78
"671","2020-02-28",2.86
"672","2020-03-02",2.53
"673","2020-03-03",2.35
"674","2020-03-04",2.72
"675","2020-03-05",3.11
"676","2020-03-06",2.94
"677","2020-03-09",2.61
"678","2020-03-10",2.49
"679","2020-03-11",2.8
"680","2020-03-12",2.31
"681","2020-03-13",2.28
"682","2020-03-16",3.82
"683","2020-03-17",6.55
"684","2020-03-18",16.25
"685","2020-03-19",14.34
"686","2020-03-20",10.15
"687","2020-03-23",12.26
"688","2020-03-24",10.36
"689","2020-03-25",10.5
"690","2020-03-26",11.66
"691","2020-03-27",10.59
"692","2020-03-30",11.75
"693","2020-03-31",12.05
"694","2020-04-01",13.6
"695","2020-04-02",12.21
"696","2020-04-03",12.03
"697","2020-04-06",11.7
"698","2020-04-07",11.71
"699","2020-04-08",11.96
"700","2020-04-09",11.32
"701","2020-04-13",11.96
"702","2020-04-14",11.3
"703","2020-04-15",11.49
"704","2020-04-16",11.78
"705","2020-04-17",11.51
"706","2020-04-20",11.68
"707","2020-04-21",11.05
"708","2020-04-22",11.2
"709","2020-04-23",11.15
"710","2020-04-24",11.08
"711","2020-04-27",11.34
"712","2020-04-28",12.55
"713","2020-04-29",9.38
"714","2020-04-30",7.69
"715","2020-05-01",6.71
"716","2020-05-04",7.24
"717","2020-05-05",7.08
"718","2020-05-06",6.91
"719","2020-05-07",6.63
"720","2020-05-08",7.08
"721","2020-05-11",8.26
"722","2020-05-12",8.94
"723","2020-05-13",7.89
"724","2020-05-14",8.79
"725","2020-05-15",7.81
"726","2020-05-18",8.2
"727","2020-05-19",8.53
"728","2020-05-20",8.48
"729","2020-05-21",8.16
"730","2020-05-22",8.27
"731","2020-05-26",8.82
"732","2020-05-27",8.79
"733","2020-05-28",8.67
"734","2020-05-29",9.42
"735","2020-06-01",12.18
"736","2020-06-02",11.11
"737","2020-06-03",11.54
"738","2020-06-04",11.04
"739","2020-06-05",11.33
"740","2020-06-08",11.7
"741","2020-06-09",10.36
"742","2020-06-10",9.77
"743","2020-06-11",10.55
"744","2020-06-12",10.13
"745","2020-06-15",10.08
"746","2020-06-16",10.08
"747","2020-06-17",10.25
"748","2020-06-18",9.94
"749","2020-06-19",9.58
"750","2020-06-22",9.71
"751","2020-06-23",10.36
"752","2020-06-24",11.17
"753","2020-06-25",10.89
"754","2020-06-26",10.58
"755","2020-06-29",10.23
"756","2020-06-30",11.09
"757","2020-07-01",11.14
"758","2020-07-02",11.7
"759","2020-07-06",12.61
"760","2020-07-07",13.19
"761","2020-07-08",14.33
"762","2020-07-09",13.41
"763","2020-07-10",12.43
"764","2020-07-13",11.49
"765","2020-07-14",12.27
"766","2020-07-15",12.28
"767","2020-07-16",11.79
"768","2020-07-17",13.09
"769","2020-07-20",13.66
"770","2020-07-21",14.13
"771","2020-07-22",14.11
"772","2020-07-23",13.64
"773","2020-07-24",13.04
"774","2020-07-27",13.94
"775","2020-07-28",14.08
"776","2020-07-29",12.24
"777","2020-07-30",12.97
"778","2020-07-31",11.97
"779","2020-08-03",11.81
"780","2020-08-04",11.61
"781","2020-08-05",11.38
"782","2020-08-06",8.93
"783","2020-08-07",8.9
"784","2020-08-10",8.76
"785","2020-08-11",8.34
"786","2020-08-12",8.66
"787","2020-08-13",8.53
"788","2020-08-14",8.56
"789","2020-08-17",8.31
"790","2020-08-18",8.16
"791","2020-08-19",7.81
"792","2020-08-20",8
"793","2020-08-21",8.59
"794","2020-08-24",7.67
"795","2020-08-25",7.73
"796","2020-08-26",7.51
"797","2020-08-27",6.97
"798","2020-08-28",6.93
"799","2020-08-31",6.71
"800","2020-09-01",6.69
"801","2020-09-02",7.29
"802","2020-09-03",7.07
"803","2020-09-04",6.77
"804","2020-09-08",6.72
"805","2020-09-09",7.05
"806","2020-09-10",7.8
"807","2020-09-11",7.24
"808","2020-09-14",7.15
"809","2020-09-15",7.15
"810","2020-09-16",7.05
"811","2020-09-17",6.93
"812","2020-09-18",7
"813","2020-09-21",6.8
"814","2020-09-22",6.65
"815","2020-09-23",6.22
"816","2020-09-24",6.53
"817","2020-09-25",6.94
"818","2020-09-28",7.4
"819","2020-09-29",7.42
"820","2020-09-30",7.16
"821","2020-10-01",6.89
"822","2020-10-02",6.77
"823","2020-10-05",6.88
"824","2020-10-06",6.85
"825","2020-10-07",6.73
"826","2020-10-08",6.85
"827","2020-10-09",6.96
"828","2020-10-12",7.14
"829","2020-10-13",7.23
"830","2020-10-14",7.08
"831","2020-10-15",6.92
"832","2020-10-16",6.85
"833","2020-10-19",6.92
"834","2020-10-20",6.73
"835","2020-10-21",6.74
"836","2020-10-22",6.52
"837","2020-10-23",6.46
"838","2020-10-26",6.29
"839","2020-10-27",6.29
"840","2020-10-28",6.57
"841","2020-10-29",4.86
"842","2020-10-30",4.3
"843","2020-11-02",4.17
"844","2020-11-03",4.61
"845","2020-11-04",5.25
"846","2020-11-05",5.58
"847","2020-11-06",5.37
"848","2020-11-09",5.27
"849","2020-11-10",5.57
"850","2020-11-11",5.55
"851","2020-11-12",5.59
"852","2020-11-13",5.57
"853","2020-11-16",5.82
"854","2020-11-17",6.19
"855","2020-11-18",6.46
"856","2020-11-19",6.41
"857","2020-11-20",7.02
"858","2020-11-23",6.87
"859","2020-11-24",6.96
"860","2020-11-25",6.85
"861","2020-11-27",7.62
