"","date","LL"
"985","2011-10-06",15.44
"986","2011-10-07",15.51
"987","2011-10-10",16.309999
"988","2011-10-11",16.799999
"989","2011-10-12",17
"990","2011-10-13",16.450001
"991","2011-10-14",16.67
"992","2011-10-17",16.379999
"993","2011-10-18",16.799999
"994","2011-10-19",16.690001
"995","2011-10-20",16.379999
"996","2011-10-21",16.85
"997","2011-10-24",17.139999
"998","2011-10-25",16.52
"999","2011-10-26",16.68
"1000","2011-10-27",15.61
"1001","2011-10-28",15.33
"1002","2011-10-31",14.97
"1003","2011-11-01",14.73
"1004","2011-11-02",15.35
"1005","2011-11-03",15.61
"1006","2011-11-04",16.02
"1007","2011-11-07",16.66
"1008","2011-11-08",17.51
"1009","2011-11-09",17.09
"1010","2011-11-10",17.09
"1011","2011-11-11",17.219999
"1012","2011-11-14",16.92
"1013","2011-11-15",16.98
"1014","2011-11-16",16.9
"1015","2011-11-17",16.75
"1016","2011-11-18",16.860001
"1017","2011-11-21",15.85
"1018","2011-11-22",15.45
"1019","2011-11-23",15.29
"1020","2011-11-25",15.26
"1021","2011-11-28",15.83
"1022","2011-11-29",15.96
"1023","2011-11-30",16.940001
"1024","2011-12-01",16.76
"1025","2011-12-02",17
"1026","2011-12-05",17.469999
"1027","2011-12-06",17.17
"1028","2011-12-07",17.34
"1029","2011-12-08",16.559999
"1030","2011-12-09",17.09
"1031","2011-12-12",17.030001
"1032","2011-12-13",16.43
"1033","2011-12-14",15.84
"1034","2011-12-15",16.07
"1035","2011-12-16",15.68
"1036","2011-12-19",15.61
"1037","2011-12-20",17.190001
"1038","2011-12-21",17.52
"1039","2011-12-22",17.639999
"1040","2011-12-23",17.67
"1041","2011-12-27",17.360001
"1042","2011-12-28",17.16
"1043","2011-12-29",17.799999
"1044","2011-12-30",17.66
"1045","2012-01-03",17.379999
"1046","2012-01-04",17.98
"1047","2012-01-05",18.209999
"1048","2012-01-06",18.540001
"1049","2012-01-09",18.67
"1050","2012-01-10",18.780001
"1051","2012-01-11",18.790001
"1052","2012-01-12",19.17
"1053","2012-01-13",18.870001
"1054","2012-01-17",19.940001
"1055","2012-01-18",20.57
"1056","2012-01-19",20.309999
"1057","2012-01-20",20.42
"1058","2012-01-23",20.51
"1059","2012-01-24",21.360001
"1060","2012-01-25",21.84
"1061","2012-01-26",21.870001
"1062","2012-01-27",21.879999
"1063","2012-01-30",21.700001
"1064","2012-01-31",21.360001
"1065","2012-02-01",21.9
"1066","2012-02-02",22.139999
"1067","2012-02-03",22.379999
"1068","2012-02-06",22.440001
"1069","2012-02-07",22.549999
"1070","2012-02-08",22.200001
"1071","2012-02-09",22.5
"1072","2012-02-10",22.1
"1073","2012-02-13",22.15
"1074","2012-02-14",21.16
"1075","2012-02-15",20.879999
"1076","2012-02-16",21.459999
"1077","2012-02-17",21.700001
"1078","2012-02-21",21.530001
"1079","2012-02-22",19.17
"1080","2012-02-23",20.559999
"1081","2012-02-24",21.07
"1082","2012-02-27",21.4
"1083","2012-02-28",21.889999
"1084","2012-02-29",21.889999
"1085","2012-03-01",22.16
"1086","2012-03-02",21.84
"1087","2012-03-05",22.299999
"1088","2012-03-06",21.92
"1089","2012-03-07",23.059999
"1090","2012-03-08",23.459999
"1091","2012-03-09",24.01
"1092","2012-03-12",24.040001
"1093","2012-03-13",24.33
"1094","2012-03-14",23.969999
"1095","2012-03-15",24.41
"1096","2012-03-16",23.959999
"1097","2012-03-19",24.33
"1098","2012-03-20",24.43
"1099","2012-03-21",24.200001
"1100","2012-03-22",24.35
"1101","2012-03-23",24.299999
"1102","2012-03-26",25
"1103","2012-03-27",25.16
"1104","2012-03-28",25.17
"1105","2012-03-29",25.1
"1106","2012-03-30",25.110001
"1107","2012-04-02",24.84
"1108","2012-04-03",24.940001
"1109","2012-04-04",24.74
"1110","2012-04-05",25.01
"1111","2012-04-09",24.73
"1112","2012-04-10",23.620001
"1113","2012-04-11",24
"1114","2012-04-12",24.18
"1115","2012-04-13",24.07
"1116","2012-04-16",23.950001
"1117","2012-04-17",25.639999
"1118","2012-04-18",25.549999
"1119","2012-04-19",25.110001
"1120","2012-04-20",23.93
"1121","2012-04-23",23.58
"1122","2012-04-24",23.469999
"1123","2012-04-25",25.030001
"1124","2012-04-26",27.48
"1125","2012-04-27",28.799999
"1126","2012-04-30",28.93
"1127","2012-05-01",29.17
"1128","2012-05-02",29.200001
"1129","2012-05-03",28.33
"1130","2012-05-04",28.030001
"1131","2012-05-07",28.129999
"1132","2012-05-08",28.16
"1133","2012-05-09",28.540001
"1134","2012-05-10",28.75
"1135","2012-05-11",28.91
"1136","2012-05-14",27.879999
"1137","2012-05-15",28.610001
"1138","2012-05-16",29.549999
"1139","2012-05-17",28.16
"1140","2012-05-18",28.040001
"1141","2012-05-21",28.27
"1142","2012-05-22",28.6
"1143","2012-05-23",28.98
"1144","2012-05-24",29.48
"1145","2012-05-25",29.84
"1146","2012-05-29",29.98
"1147","2012-05-30",29.4
"1148","2012-05-31",29.09
"1149","2012-06-01",27.58
"1150","2012-06-04",27.809999
"1151","2012-06-05",28.139999
"1152","2012-06-06",29.129999
"1153","2012-06-07",29.469999
"1154","2012-06-08",30.26
"1155","2012-06-11",29.530001
"1156","2012-06-12",30.51
"1157","2012-06-13",29.82
"1158","2012-06-14",30.42
"1159","2012-06-15",30.42
"1160","2012-06-18",31.620001
"1161","2012-06-19",33.099998
"1162","2012-06-20",33.330002
"1163","2012-06-21",31.24
"1164","2012-06-22",31.15
"1165","2012-06-25",31.17
"1166","2012-06-26",32.130001
"1167","2012-06-27",32.82
"1168","2012-06-28",32.349998
"1169","2012-06-29",33.790001
"1170","2012-07-02",34.419998
"1171","2012-07-03",32.860001
"1172","2012-07-05",32.869999
"1173","2012-07-06",32.490002
"1174","2012-07-09",32.580002
"1175","2012-07-10",32.799999
"1176","2012-07-11",32.540001
"1177","2012-07-12",33.200001
"1178","2012-07-13",33.740002
"1179","2012-07-16",33.950001
"1180","2012-07-17",33.459999
"1181","2012-07-18",33.700001
"1182","2012-07-19",34.099998
"1183","2012-07-20",34.110001
"1184","2012-07-23",33.639999
"1185","2012-07-24",32.580002
"1186","2012-07-25",41.310001
"1187","2012-07-26",42.549999
"1188","2012-07-27",44.09
"1189","2012-07-30",43.490002
"1190","2012-07-31",42.290001
"1191","2012-08-01",41.939999
"1192","2012-08-02",42.130001
"1193","2012-08-03",42.27
"1194","2012-08-06",42.040001
"1195","2012-08-07",43.130001
"1196","2012-08-08",43.040001
"1197","2012-08-09",44.34
"1198","2012-08-10",43.810001
"1199","2012-08-13",43.830002
"1200","2012-08-14",43.75
"1201","2012-08-15",44.82
"1202","2012-08-16",45.580002
"1203","2012-08-17",47.060001
"1204","2012-08-20",46.099998
"1205","2012-08-21",45.509998
"1206","2012-08-22",44.84
"1207","2012-08-23",44.509998
"1208","2012-08-24",45.799999
"1209","2012-08-27",46.529999
"1210","2012-08-28",46.41
"1211","2012-08-29",47.259998
"1212","2012-08-30",46.91
"1213","2012-08-31",46.66
"1214","2012-09-04",48.73
"1215","2012-09-05",48.810001
"1216","2012-09-06",49.169998
"1217","2012-09-07",49.09
"1218","2012-09-10",48.860001
"1219","2012-09-11",48.130001
"1220","2012-09-12",49.599998
"1221","2012-09-13",50.740002
"1222","2012-09-14",53.73
"1223","2012-09-17",52.709999
"1224","2012-09-18",50.75
"1225","2012-09-19",51.639999
"1226","2012-09-20",51.849998
"1227","2012-09-21",52.98
"1228","2012-09-24",51.84
"1229","2012-09-25",50.880001
"1230","2012-09-26",50.450001
"1231","2012-09-27",50.540001
"1232","2012-09-28",50.68
"1233","2012-10-01",51.200001
"1234","2012-10-02",48.509998
"1235","2012-10-03",49.799999
"1236","2012-10-04",50.740002
"1237","2012-10-05",50.720001
"1238","2012-10-08",51.48
"1239","2012-10-09",49.470001
"1240","2012-10-10",49.139999
"1241","2012-10-11",48.759998
"1242","2012-10-12",48.139999
"1243","2012-10-15",50.099998
"1244","2012-10-16",51.310001
"1245","2012-10-17",51.630001
"1246","2012-10-18",51.279999
"1247","2012-10-19",50.830002
"1248","2012-10-22",50.43
"1249","2012-10-23",50.139999
"1250","2012-10-24",55.810001
"1251","2012-10-25",53.75
"1252","2012-10-26",53.169998
"1253","2012-10-31",55.82
"1254","2012-11-01",57.59
"1255","2012-11-02",56.09
"1256","2012-11-05",56.540001
"1257","2012-11-06",57.470001
"1258","2012-11-07",58.040001
"1259","2012-11-08",56.110001
"1260","2012-11-09",55.209999
"1261","2012-11-12",55.119999
"1262","2012-11-13",53.900002
"1263","2012-11-14",53
"1264","2012-11-15",50.950001
"1265","2012-11-16",53.689999
"1266","2012-11-19",54.34
"1267","2012-11-20",54.57
"1268","2012-11-21",54.650002
"1269","2012-11-23",54.77
"1270","2012-11-26",54.32
"1271","2012-11-27",54.139999
"1272","2012-11-28",53.360001
"1273","2012-11-29",53.860001
"1274","2012-11-30",53.68
"1275","2012-12-03",53.16
"1276","2012-12-04",52.599998
"1277","2012-12-05",51.529999
"1278","2012-12-06",51.799999
"1279","2012-12-07",51.110001
"1280","2012-12-10",50.310001
"1281","2012-12-11",49
"1282","2012-12-12",49.41
"1283","2012-12-13",49.560001
"1284","2012-12-14",48.950001
"1285","2012-12-17",51.080002
"1286","2012-12-18",51.68
"1287","2012-12-19",51.009998
"1288","2012-12-20",51.669998
"1289","2012-12-21",51.459999
"1290","2012-12-24",51.310001
"1291","2012-12-26",51.330002
"1292","2012-12-27",50.779999
"1293","2012-12-28",51.57
"1294","2012-12-31",52.830002
"1295","2013-01-02",53.549999
"1296","2013-01-03",53
"1297","2013-01-04",53.490002
"1298","2013-01-07",53.049999
"1299","2013-01-08",54.759998
"1300","2013-01-09",55.169998
"1301","2013-01-10",56.27
"1302","2013-01-11",56.82
"1303","2013-01-14",55.330002
"1304","2013-01-15",55.200001
"1305","2013-01-16",54.400002
"1306","2013-01-17",56.439999
"1307","2013-01-18",56.080002
"1308","2013-01-22",56.369999
"1309","2013-01-23",56.259998
"1310","2013-01-24",57.48
"1311","2013-01-25",58.599998
"1312","2013-01-28",58.240002
"1313","2013-01-29",58.59
"1314","2013-01-30",59.709999
"1315","2013-01-31",59.18
"1316","2013-02-01",58.939999
"1317","2013-02-04",57.349998
"1318","2013-02-05",59.470001
"1319","2013-02-06",58.860001
"1320","2013-02-07",59.939999
"1321","2013-02-08",60.540001
"1322","2013-02-11",61.119999
"1323","2013-02-12",62.25
"1324","2013-02-13",62.939999
"1325","2013-02-14",63.959999
"1326","2013-02-15",62.189999
"1327","2013-02-19",62.43
"1328","2013-02-20",62.560001
"1329","2013-02-21",58.84
"1330","2013-02-22",58.669998
"1331","2013-02-25",54.75
"1332","2013-02-26",57.75
"1333","2013-02-27",59.240002
"1334","2013-02-28",59.189999
"1335","2013-03-01",60.700001
"1336","2013-03-04",63.380001
"1337","2013-03-05",63.98
"1338","2013-03-06",64.620003
"1339","2013-03-07",64.449997
"1340","2013-03-08",66.529999
"1341","2013-03-11",67.25
"1342","2013-03-12",67.279999
"1343","2013-03-13",67.279999
"1344","2013-03-14",67.559998
"1345","2013-03-15",66.849998
"1346","2013-03-18",66.550003
"1347","2013-03-19",66.459999
"1348","2013-03-20",68.019997
"1349","2013-03-21",66.169998
"1350","2013-03-22",66.949997
"1351","2013-03-25",68.970001
"1352","2013-03-26",69.779999
"1353","2013-03-27",69.470001
"1354","2013-03-28",70.220001
"1355","2013-04-01",68.629997
"1356","2013-04-02",69.419998
"1357","2013-04-03",66.739998
"1358","2013-04-04",67.739998
"1359","2013-04-05",68.050003
"1360","2013-04-08",69.050003
"1361","2013-04-09",68.099998
"1362","2013-04-10",69.059998
"1363","2013-04-11",68.970001
"1364","2013-04-12",68.239998
"1365","2013-04-15",65.010002
"1366","2013-04-16",66.870003
"1367","2013-04-17",66.470001
"1368","2013-04-18",65.860001
"1369","2013-04-19",67.370003
"1370","2013-04-22",69.150002
"1371","2013-04-23",70.489998
"1372","2013-04-24",78.68
"1373","2013-04-25",81.370003
"1374","2013-04-26",82.629997
"1375","2013-04-29",82.269997
"1376","2013-04-30",81.959999
"1377","2013-05-01",79.690002
"1378","2013-05-02",80.489998
"1379","2013-05-03",81.900002
"1380","2013-05-06",83.900002
"1381","2013-05-07",84.199997
"1382","2013-05-08",84.550003
"1383","2013-05-09",85.220001
"1384","2013-05-10",88.980003
"1385","2013-05-13",89.279999
"1386","2013-05-14",89.790001
"1387","2013-05-15",89.110001
"1388","2013-05-16",87.5
"1389","2013-05-17",89.910004
"1390","2013-05-20",88.669998
"1391","2013-05-21",89.050003
"1392","2013-05-22",88.010002
"1393","2013-05-23",86.029999
"1394","2013-05-24",87.400002
"1395","2013-05-28",86.739998
"1396","2013-05-29",83.870003
"1397","2013-05-30",82.309998
"1398","2013-05-31",82.110001
"1399","2013-06-03",80.959999
"1400","2013-06-04",78.510002
"1401","2013-06-05",77.050003
"1402","2013-06-06",81.809998
"1403","2013-06-07",83.400002
"1404","2013-06-10",83.370003
"1405","2013-06-11",82.110001
"1406","2013-06-12",81.940002
"1407","2013-06-13",85.279999
"1408","2013-06-14",85.779999
"1409","2013-06-17",87.379997
"1410","2013-06-18",88.400002
"1411","2013-06-19",86.029999
"1412","2013-06-20",82.160004
"1413","2013-06-21",76.629997
"1414","2013-06-24",76.330002
"1415","2013-06-25",77.489998
"1416","2013-06-26",78.190002
"1417","2013-06-27",80.129997
"1418","2013-06-28",77.870003
"1419","2013-07-01",79.129997
"1420","2013-07-02",78.510002
"1421","2013-07-03",80.379997
"1422","2013-07-05",81.5
"1423","2013-07-08",82.540001
"1424","2013-07-09",85.139999
"1425","2013-07-10",83.760002
"1426","2013-07-11",84.82
"1427","2013-07-12",86.650002
"1428","2013-07-15",86.300003
"1429","2013-07-16",85.269997
"1430","2013-07-17",85.870003
"1431","2013-07-18",87.050003
"1432","2013-07-19",88.110001
"1433","2013-07-22",87.300003
"1434","2013-07-23",86.610001
"1435","2013-07-24",92.610001
"1436","2013-07-25",92.580002
"1437","2013-07-26",93.540001
"1438","2013-07-29",93.68
"1439","2013-07-30",95.410004
"1440","2013-07-31",96.82
"1441","2013-08-01",95.080002
"1442","2013-08-02",96.449997
"1443","2013-08-05",96.360001
"1444","2013-08-06",94.800003
"1445","2013-08-07",92.889999
"1446","2013-08-08",93.290001
"1447","2013-08-09",93.690002
"1448","2013-08-12",95.849998
"1449","2013-08-13",97.029999
"1450","2013-08-14",97.43
"1451","2013-08-15",94.660004
"1452","2013-08-16",95.879997
"1453","2013-08-19",96.150002
"1454","2013-08-20",99.5
"1455","2013-08-21",99.800003
"1456","2013-08-22",102.68
"1457","2013-08-23",99.529999
"1458","2013-08-26",100.019997
"1459","2013-08-27",97.010002
"1460","2013-08-28",99.110001
"1461","2013-08-29",101.550003
"1462","2013-08-30",99.419998
"1463","2013-09-03",99.010002
"1464","2013-09-04",99.559998
"1465","2013-09-05",99.529999
"1466","2013-09-06",99.610001
"1467","2013-09-09",103.029999
"1468","2013-09-10",107.459999
"1469","2013-09-11",108.800003
"1470","2013-09-12",107.449997
"1471","2013-09-13",107.43
"1472","2013-09-16",108.620003
"1473","2013-09-17",110.230003
"1474","2013-09-18",112.809998
"1475","2013-09-19",113.129997
"1476","2013-09-20",113.110001
"1477","2013-09-23",111.779999
"1478","2013-09-24",110.82
"1479","2013-09-25",110.800003
"1480","2013-09-26",112.959999
"1481","2013-09-27",107.129997
"1482","2013-09-30",106.650002
"1483","2013-10-01",108.690002
"1484","2013-10-02",106.239998
"1485","2013-10-03",105.550003
"1486","2013-10-04",107.050003
"1487","2013-10-07",104.68
"1488","2013-10-08",102.5
"1489","2013-10-09",102.529999
"1490","2013-10-10",107.370003
"1491","2013-10-11",108.669998
"1492","2013-10-14",109.410004
"1493","2013-10-15",106.459999
"1494","2013-10-16",107.43
"1495","2013-10-17",107.089996
"1496","2013-10-18",106.669998
"1497","2013-10-21",107.760002
"1498","2013-10-22",108.82
"1499","2013-10-23",113.989998
"1500","2013-10-24",115.68
"1501","2013-10-25",114.040001
"1502","2013-10-28",113.599998
"1503","2013-10-29",117.040001
"1504","2013-10-30",115.279999
"1505","2013-10-31",114.190002
"1506","2013-11-01",111.980003
"1507","2013-11-04",116.139999
"1508","2013-11-05",115.989998
"1509","2013-11-06",114.309998
"1510","2013-11-07",109.82
"1511","2013-11-08",113.330002
"1512","2013-11-11",114.68
"1513","2013-11-12",115.300003
"1514","2013-11-13",116.900002
"1515","2013-11-14",115.599998
"1516","2013-11-15",119.440002
"1517","2013-11-18",116.419998
"1518","2013-11-19",113.580002
"1519","2013-11-20",115.040001
"1520","2013-11-21",115.360001
"1521","2013-11-22",101.809998
"1522","2013-11-25",102.970001
"1523","2013-11-26",103.68
"1524","2013-11-27",101.169998
"1525","2013-11-29",100.690002
"1526","2013-12-02",96.18
"1527","2013-12-03",96.879997
"1528","2013-12-04",96.410004
"1529","2013-12-05",97.559998
"1530","2013-12-06",104.199997
"1531","2013-12-09",103.800003
"1532","2013-12-10",89.620003
"1533","2013-12-11",90.910004
"1534","2013-12-12",90.230003
"1535","2013-12-13",89.489998
"1536","2013-12-16",94.410004
"1537","2013-12-17",93.82
"1538","2013-12-18",99.5
"1539","2013-12-19",102.269997
"1540","2013-12-20",100.889999
"1541","2013-12-23",101.199997
"1542","2013-12-24",101.75
"1543","2013-12-26",101.610001
"1544","2013-12-27",102
"1545","2013-12-30",101.830002
"1546","2013-12-31",102.889999
"1547","2014-01-02",102.900002
"1548","2014-01-03",103.07
"1549","2014-01-06",102.57
"1550","2014-01-07",104.639999
"1551","2014-01-08",103.919998
"1552","2014-01-09",102.080002
"1553","2014-01-10",104.32
"1554","2014-01-13",101.349998
"1555","2014-01-14",101.709999
"1556","2014-01-15",100.349998
"1557","2014-01-16",100.139999
"1558","2014-01-17",100.050003
"1559","2014-01-21",99.550003
"1560","2014-01-22",99.580002
"1561","2014-01-23",98.989998
"1562","2014-01-24",95.029999
"1563","2014-01-27",92.309998
"1564","2014-01-28",91.699997
"1565","2014-01-29",88.739998
"1566","2014-01-30",90.279999
"1567","2014-01-31",88.989998
"1568","2014-02-03",86.879997
"1569","2014-02-04",94.699997
"1570","2014-02-05",92.669998
"1571","2014-02-06",94.830002
"1572","2014-02-07",96.010002
"1573","2014-02-10",96.059998
"1574","2014-02-11",95.800003
"1575","2014-02-12",95.889999
"1576","2014-02-13",96.07
"1577","2014-02-14",95.989998
"1578","2014-02-18",95.599998
"1579","2014-02-19",100.580002
"1580","2014-02-20",103.669998
"1581","2014-02-21",103.760002
"1582","2014-02-24",108.050003
"1583","2014-02-25",108.019997
"1584","2014-02-26",109.230003
"1585","2014-02-27",109.300003
"1586","2014-02-28",107.279999
"1587","2014-03-03",107.75
"1588","2014-03-04",109.040001
"1589","2014-03-05",109.040001
"1590","2014-03-06",105.779999
"1591","2014-03-07",105
"1592","2014-03-10",103.75
"1593","2014-03-11",102.720001
"1594","2014-03-12",103.110001
"1595","2014-03-13",100.949997
"1596","2014-03-14",101.43
"1597","2014-03-17",105.650002
"1598","2014-03-18",105.550003
"1599","2014-03-19",107.440002
"1600","2014-03-20",102.540001
"1601","2014-03-21",98.040001
"1602","2014-03-24",96.739998
"1603","2014-03-25",95.550003
"1604","2014-03-26",92.489998
"1605","2014-03-27",92.459999
"1606","2014-03-28",93.690002
"1607","2014-03-31",93.800003
"1608","2014-04-01",94.529999
"1609","2014-04-02",94.389999
"1610","2014-04-03",94.25
"1611","2014-04-04",93.040001
"1612","2014-04-07",89.18
"1613","2014-04-08",91.389999
"1614","2014-04-09",94.169998
"1615","2014-04-10",88.07
"1616","2014-04-11",85.68
"1617","2014-04-14",84.699997
"1618","2014-04-15",85.639999
"1619","2014-04-16",86.68
"1620","2014-04-17",86.870003
"1621","2014-04-21",87.300003
"1622","2014-04-22",88.25
"1623","2014-04-23",86.959999
"1624","2014-04-24",87.419998
"1625","2014-04-25",84.690002
"1626","2014-04-28",84.75
"1627","2014-04-29",86
"1628","2014-04-30",87.160004
"1629","2014-05-01",89.040001
"1630","2014-05-02",89.07
"1631","2014-05-05",86.879997
"1632","2014-05-06",83.800003
"1633","2014-05-07",81.739998
"1634","2014-05-08",82.080002
"1635","2014-05-09",83.68
"1636","2014-05-12",85.5
"1637","2014-05-13",83.760002
"1638","2014-05-14",81.510002
"1639","2014-05-15",81.419998
"1640","2014-05-16",82.959999
"1641","2014-05-19",81.900002
"1642","2014-05-20",81.059998
"1643","2014-05-21",79.529999
"1644","2014-05-22",80.510002
"1645","2014-05-23",81.050003
"1646","2014-05-27",84.370003
"1647","2014-05-28",82.080002
"1648","2014-05-29",79.120003
"1649","2014-05-30",77.68
"1650","2014-06-02",78.220001
"1651","2014-06-03",79.379997
"1652","2014-06-04",81.339996
"1653","2014-06-05",82.540001
"1654","2014-06-06",80.43
"1655","2014-06-09",79.599998
"1656","2014-06-10",78.800003
"1657","2014-06-11",78.82
"1658","2014-06-12",77.120003
"1659","2014-06-13",77.129997
"1660","2014-06-16",76.809998
"1661","2014-06-17",78.599998
"1662","2014-06-18",79.839996
"1663","2014-06-19",75.709999
"1664","2014-06-20",75.400002
"1665","2014-06-23",75.599998
"1666","2014-06-24",73.739998
"1667","2014-06-25",75.82
"1668","2014-06-26",75.910004
"1669","2014-06-27",75.110001
"1670","2014-06-30",75.949997
"1671","2014-07-01",75.379997
"1672","2014-07-02",75.239998
"1673","2014-07-03",76.050003
"1674","2014-07-07",74.199997
"1675","2014-07-08",76.589996
"1676","2014-07-09",70.419998
"1677","2014-07-10",55.25
"1678","2014-07-11",54.860001
"1679","2014-07-14",55.150002
"1680","2014-07-15",53.849998
"1681","2014-07-16",55
"1682","2014-07-17",54.900002
"1683","2014-07-18",55.619999
"1684","2014-07-21",55.599998
"1685","2014-07-22",55.77
"1686","2014-07-23",56.02
"1687","2014-07-24",55.139999
"1688","2014-07-25",55.220001
"1689","2014-07-28",55.07
"1690","2014-07-29",55.43
"1691","2014-07-30",55.360001
"1692","2014-07-31",54.220001
"1693","2014-08-01",53.34
"1694","2014-08-04",55.09
"1695","2014-08-05",55.919998
"1696","2014-08-06",54.5
"1697","2014-08-07",54.720001
"1698","2014-08-08",55.189999
"1699","2014-08-11",55.849998
"1700","2014-08-12",54.610001
"1701","2014-08-13",55.099998
"1702","2014-08-14",55.580002
"1703","2014-08-15",55.259998
"1704","2014-08-18",57.439999
"1705","2014-08-19",58.630001
"1706","2014-08-20",57.34
"1707","2014-08-21",57.299999
"1708","2014-08-22",57.450001
"1709","2014-08-25",58.009998
"1710","2014-08-26",57.970001
"1711","2014-08-27",58.459999
"1712","2014-08-28",57.470001
"1713","2014-08-29",57.220001
"1714","2014-09-02",55.330002
"1715","2014-09-03",59.279999
"1716","2014-09-04",58.080002
"1717","2014-09-05",57.790001
"1718","2014-09-08",57.029999
"1719","2014-09-09",57.310001
"1720","2014-09-10",56.419998
"1721","2014-09-11",58.700001
"1722","2014-09-12",57.82
"1723","2014-09-15",58.639999
"1724","2014-09-16",58.970001
"1725","2014-09-17",59.990002
"1726","2014-09-18",60.799999
"1727","2014-09-19",58
"1728","2014-09-22",56.099998
"1729","2014-09-23",55.07
"1730","2014-09-24",56.57
"1731","2014-09-25",56.27
"1732","2014-09-26",57.07
"1733","2014-09-29",59.080002
"1734","2014-09-30",57.380001
"1735","2014-10-01",55.82
"1736","2014-10-02",55.450001
"1737","2014-10-03",55.509998
"1738","2014-10-06",55.119999
"1739","2014-10-07",54.93
"1740","2014-10-08",55.849998
"1741","2014-10-09",53.470001
"1742","2014-10-10",54.290001
"1743","2014-10-13",54.439999
"1744","2014-10-14",55.619999
"1745","2014-10-15",57.830002
"1746","2014-10-16",58.369999
"1747","2014-10-17",58.779999
"1748","2014-10-20",59.049999
"1749","2014-10-21",57.630001
"1750","2014-10-22",52.360001
"1751","2014-10-23",49.150002
"1752","2014-10-24",48.939999
"1753","2014-10-27",48.279999
"1754","2014-10-28",49.459999
"1755","2014-10-29",48.98
"1756","2014-10-30",52.5
"1757","2014-10-31",53.77
"1758","2014-11-03",54.299999
"1759","2014-11-04",54.240002
"1760","2014-11-05",53.799999
"1761","2014-11-06",58.049999
"1762","2014-11-07",56.57
"1763","2014-11-10",55.849998
"1764","2014-11-11",55.5
"1765","2014-11-12",54.599998
"1766","2014-11-13",54.27
"1767","2014-11-14",55.209999
"1768","2014-11-17",53.52
"1769","2014-11-18",53.77
"1770","2014-11-19",55.119999
"1771","2014-11-20",58.740002
"1772","2014-11-21",60.509998
"1773","2014-11-24",63.330002
"1774","2014-11-25",62.560001
"1775","2014-11-26",62.5
"1776","2014-11-28",63.59
"1777","2014-12-01",62.59
"1778","2014-12-02",62.93
"1779","2014-12-03",62.599998
"1780","2014-12-04",61.23
"1781","2014-12-05",61.93
"1782","2014-12-08",61.439999
"1783","2014-12-09",61.549999
"1784","2014-12-10",59.98
"1785","2014-12-11",59.23
"1786","2014-12-12",58.880001
"1787","2014-12-15",59.77
"1788","2014-12-16",60.5
"1789","2014-12-17",62.700001
"1790","2014-12-18",63.240002
"1791","2014-12-19",63.860001
"1792","2014-12-22",64.389999
"1793","2014-12-23",64.32
"1794","2014-12-24",63.91
"1795","2014-12-26",63.25
"1796","2014-12-29",65.089996
"1797","2014-12-30",65.330002
"1798","2014-12-31",66.309998
"1799","2015-01-02",63.779999
"1800","2015-01-05",63.080002
"1801","2015-01-06",62.630001
"1802","2015-01-07",64.720001
"1803","2015-01-08",66.879997
"1804","2015-01-09",64.93
"1805","2015-01-12",64.5
"1806","2015-01-13",63.189999
"1807","2015-01-14",63
"1808","2015-01-15",55.200001
"1809","2015-01-16",57.110001
"1810","2015-01-20",54.93
"1811","2015-01-21",54.209999
"1812","2015-01-22",58.209999
"1813","2015-01-23",58.369999
"1814","2015-01-26",59.880001
"1815","2015-01-27",60.27
"1816","2015-01-28",61.66
"1817","2015-01-29",64.400002
"1818","2015-01-30",63.150002
"1819","2015-02-02",63.52
"1820","2015-02-03",64.110001
"1821","2015-02-04",65.190002
"1822","2015-02-05",65.699997
"1823","2015-02-06",65
"1824","2015-02-09",63.66
"1825","2015-02-10",64.529999
"1826","2015-02-11",64.209999
"1827","2015-02-12",62.799999
"1828","2015-02-13",63.689999
"1829","2015-02-17",66.410004
"1830","2015-02-18",66.889999
"1831","2015-02-19",67.440002
"1832","2015-02-20",67.900002
"1833","2015-02-23",69.220001
"1834","2015-02-24",68.779999
"1835","2015-02-25",50.630001
"1836","2015-02-26",49.23
"1837","2015-02-27",51.860001
"1838","2015-03-02",38.830002
"1839","2015-03-03",40.779999
"1840","2015-03-04",35.639999
"1841","2015-03-05",33.830002
"1842","2015-03-06",33.32
"1843","2015-03-09",27.950001
"1844","2015-03-10",29.58
"1845","2015-03-11",32.73
"1846","2015-03-12",36.080002
"1847","2015-03-13",30.549999
"1848","2015-03-16",29.93
"1849","2015-03-17",29.68
"1850","2015-03-18",29.690001
"1851","2015-03-19",29.35
"1852","2015-03-20",28.51
"1853","2015-03-23",27.889999
"1854","2015-03-24",28.83
"1855","2015-03-25",31.860001
"1856","2015-03-26",29.889999
"1857","2015-03-27",30.559999
"1858","2015-03-30",30.25
"1859","2015-03-31",30.780001
"1860","2015-04-01",33.009998
"1861","2015-04-02",33.200001
"1862","2015-04-06",34.09
"1863","2015-04-07",33.549999
"1864","2015-04-08",34.189999
"1865","2015-04-09",34.18
"1866","2015-04-10",33.400002
"1867","2015-04-13",33.23
"1868","2015-04-14",33.439999
"1869","2015-04-15",33.419998
"1870","2015-04-16",33.330002
"1871","2015-04-17",32.369999
"1872","2015-04-20",32.240002
"1873","2015-04-21",33.360001
"1874","2015-04-22",33.860001
"1875","2015-04-23",33.650002
"1876","2015-04-24",33.07
"1877","2015-04-27",33.150002
