"","date","TTI"
"127","2007-07-05",29.219999
"128","2007-07-06",29.24
"129","2007-07-09",29.6
"130","2007-07-10",29.459999
"131","2007-07-11",29.549999
"132","2007-07-12",30.139999
"133","2007-07-13",29.950001
"134","2007-07-16",29.639999
"135","2007-07-17",28.790001
"136","2007-07-18",29.41
"137","2007-07-19",29.559999
"138","2007-07-20",29.5
"139","2007-07-23",29.65
"140","2007-07-24",28.559999
"141","2007-07-25",28.84
"142","2007-07-26",28.26
"143","2007-07-27",27.700001
"144","2007-07-30",27.74
"145","2007-07-31",27.809999
"146","2007-08-01",26.41
"147","2007-08-02",26.41
"148","2007-08-03",19.77
"149","2007-08-06",20.1
"150","2007-08-07",19.6
"151","2007-08-08",21.639999
"152","2007-08-09",22.049999
"153","2007-08-10",21.23
"154","2007-08-13",20.889999
"155","2007-08-14",20.5
"156","2007-08-15",18.82
"157","2007-08-16",18.5
"158","2007-08-17",18.870001
"159","2007-08-20",18.9
"160","2007-08-21",18.780001
"161","2007-08-22",19.370001
"162","2007-08-23",19.24
"163","2007-08-24",19.459999
"164","2007-08-27",19.059999
"165","2007-08-28",18.92
"166","2007-08-29",19.52
"167","2007-08-30",19.51
"168","2007-08-31",19.99
"169","2007-09-04",20.719999
"170","2007-09-05",20.389999
"171","2007-09-06",20
"172","2007-09-07",19.51
"173","2007-09-10",19.120001
"174","2007-09-11",19.959999
"175","2007-09-12",20.09
"176","2007-09-13",20.040001
"177","2007-09-14",20.57
"178","2007-09-17",20.049999
"179","2007-09-18",21.209999
"180","2007-09-19",21.620001
"181","2007-09-20",21.780001
"182","2007-09-21",22.26
"183","2007-09-24",22.01
"184","2007-09-25",21.610001
"185","2007-09-26",21.709999
"186","2007-09-27",21.860001
"187","2007-09-28",21.139999
"188","2007-10-01",21.809999
"189","2007-10-02",21.370001
"190","2007-10-03",21.43
"191","2007-10-04",21.98
"192","2007-10-05",22.26
"193","2007-10-08",22.16
"194","2007-10-09",22.190001
"195","2007-10-10",22.959999
"196","2007-10-11",21.959999
"197","2007-10-12",21.860001
"198","2007-10-15",21.620001
"199","2007-10-16",19.860001
"200","2007-10-17",20.01
"201","2007-10-18",19.98
"202","2007-10-19",19.83
"203","2007-10-22",19.5
"204","2007-10-23",19.76
"205","2007-10-24",19.629999
"206","2007-10-25",20
"207","2007-10-26",20.01
"208","2007-10-29",20.15
"209","2007-10-30",19.75
"210","2007-10-31",19.690001
"211","2007-11-01",19.389999
"212","2007-11-02",19.24
"213","2007-11-05",18
"214","2007-11-06",17.639999
"215","2007-11-07",16.709999
"216","2007-11-08",16.5
"217","2007-11-09",16
"218","2007-11-12",15.3
"219","2007-11-13",15.65
"220","2007-11-14",15.6
"221","2007-11-15",15.32
"222","2007-11-16",15.36
"223","2007-11-19",15.34
"224","2007-11-20",15.04
"225","2007-11-21",14.72
"226","2007-11-23",15.14
"227","2007-11-26",15.27
"228","2007-11-27",15.14
"229","2007-11-28",15.49
"230","2007-11-29",15.9
"231","2007-11-30",15.81
"232","2007-12-03",15.83
"233","2007-12-04",15.99
"234","2007-12-05",16.23
"235","2007-12-06",16.879999
"236","2007-12-07",17.110001
"237","2007-12-10",17.639999
"238","2007-12-11",16.92
"239","2007-12-12",17.5
"240","2007-12-13",17.26
"241","2007-12-14",16.9
"242","2007-12-17",16.690001
"243","2007-12-18",16.58
"244","2007-12-19",16.76
"245","2007-12-20",17
"246","2007-12-21",16.84
"247","2007-12-24",17.1
"248","2007-12-26",16.620001
"249","2007-12-27",16.030001
"250","2007-12-28",15.8
"251","2007-12-31",15.57
"252","2008-01-02",15.56
"253","2008-01-03",16.440001
"254","2008-01-04",15.87
"255","2008-01-07",15.53
"256","2008-01-08",15.38
"257","2008-01-09",15.58
"258","2008-01-10",15.87
"259","2008-01-11",16
"260","2008-01-14",16.65
"261","2008-01-15",15.67
"262","2008-01-16",14.38
"263","2008-01-17",13.92
"264","2008-01-18",14.21
"265","2008-01-22",13.99
"266","2008-01-23",14.9
"267","2008-01-24",14.87
"268","2008-01-25",15.3
"269","2008-01-28",15.88
"270","2008-01-29",15.87
"271","2008-01-30",15.56
"272","2008-01-31",15.65
"273","2008-02-01",17.51
"274","2008-02-04",17.16
"275","2008-02-05",16.860001
"276","2008-02-06",17
"277","2008-02-07",16.52
"278","2008-02-08",16.940001
"279","2008-02-11",17.4
"280","2008-02-12",17.23
"281","2008-02-13",18.209999
"282","2008-02-14",17.85
"283","2008-02-15",18.280001
"284","2008-02-19",18.200001
"285","2008-02-20",18.66
"286","2008-02-21",18.370001
"287","2008-02-22",18.34
"288","2008-02-25",18.98
"289","2008-02-26",18.469999
"290","2008-02-27",17.67
"291","2008-02-28",17.9
"292","2008-02-29",17.18
"293","2008-03-03",17.77
"294","2008-03-04",17.700001
"295","2008-03-05",17.940001
"296","2008-03-06",17.23
"297","2008-03-07",16.93
"298","2008-03-10",16.280001
"299","2008-03-11",16.799999
"300","2008-03-12",16.219999
"301","2008-03-13",17.18
"302","2008-03-14",17.18
"303","2008-03-17",16.25
"304","2008-03-18",16.870001
"305","2008-03-19",15.41
"306","2008-03-20",15.46
"307","2008-03-24",15.6
"308","2008-03-25",15.98
"309","2008-03-26",16.360001
"310","2008-03-27",15.72
"311","2008-03-28",15.66
"312","2008-03-31",15.84
"313","2008-04-01",15.2
"314","2008-04-02",15.65
"315","2008-04-03",15.66
"316","2008-04-04",16.120001
"317","2008-04-07",16.35
"318","2008-04-08",16.17
"319","2008-04-09",16.68
"320","2008-04-10",16.67
"321","2008-04-11",16.26
"322","2008-04-14",16.92
"323","2008-04-15",16.620001
"324","2008-04-16",16.99
"325","2008-04-17",17.059999
"326","2008-04-18",17.59
"327","2008-04-21",17.360001
"328","2008-04-22",17.07
"329","2008-04-23",16.559999
"330","2008-04-24",16.43
"331","2008-04-25",16.68
"332","2008-04-28",16.99
"333","2008-04-29",16.290001
"334","2008-04-30",16.26
"335","2008-05-01",16.33
"336","2008-05-02",16.65
"337","2008-05-05",16.92
"338","2008-05-06",17.530001
"339","2008-05-07",17.52
"340","2008-05-08",18.049999
"341","2008-05-09",18.610001
"342","2008-05-12",18.4
"343","2008-05-13",19.299999
"344","2008-05-14",19
"345","2008-05-15",19.379999
"346","2008-05-16",19.690001
"347","2008-05-19",20.6
"348","2008-05-20",21.1
"349","2008-05-21",21.049999
"350","2008-05-22",21.049999
"351","2008-05-23",21.440001
"352","2008-05-27",20.530001
"353","2008-05-28",21.33
"354","2008-05-29",21
"355","2008-05-30",21.52
"356","2008-06-02",21.75
"357","2008-06-03",21.66
"358","2008-06-04",22.610001
"359","2008-06-05",23.610001
"360","2008-06-06",23.559999
"361","2008-06-09",23.91
"362","2008-06-10",23.209999
"363","2008-06-11",23.59
"364","2008-06-12",23.129999
"365","2008-06-13",24.07
"366","2008-06-16",24.120001
"367","2008-06-17",24.450001
"368","2008-06-18",24.780001
"369","2008-06-19",24.48
"370","2008-06-20",24
"371","2008-06-23",24.9
"372","2008-06-24",23.969999
"373","2008-06-25",23.77
"374","2008-06-26",23.530001
"375","2008-06-27",23.440001
"376","2008-06-30",23.709999
"377","2008-07-01",23.440001
"378","2008-07-02",23.18
"379","2008-07-03",22.129999
"380","2008-07-07",21.860001
"381","2008-07-08",20.85
"382","2008-07-09",20.52
"383","2008-07-10",20.49
"384","2008-07-11",20.969999
"385","2008-07-14",20.860001
"386","2008-07-15",20
"387","2008-07-16",19.790001
"388","2008-07-17",19.5
"389","2008-07-18",19.790001
"390","2008-07-21",21
"391","2008-07-22",19.790001
"392","2008-07-23",19.15
"393","2008-07-24",18.799999
"394","2008-07-25",18.959999
"395","2008-07-28",18.860001
"396","2008-07-29",18.32
"397","2008-07-30",19
"398","2008-07-31",18.93
"399","2008-08-01",18.959999
"400","2008-08-04",17.530001
"401","2008-08-05",17.09
"402","2008-08-06",17.709999
"403","2008-08-07",17.35
"404","2008-08-08",19.620001
"405","2008-08-11",19.5
"406","2008-08-12",20.35
"407","2008-08-13",21.709999
"408","2008-08-14",21.57
"409","2008-08-15",21.26
"410","2008-08-18",21.040001
"411","2008-08-19",21.209999
"412","2008-08-20",21.889999
"413","2008-08-21",22.5
"414","2008-08-22",21.870001
"415","2008-08-25",21.18
"416","2008-08-26",22.040001
"417","2008-08-27",22.34
"418","2008-08-28",22.26
"419","2008-08-29",22.139999
"420","2008-09-02",20.040001
"421","2008-09-03",19.76
"422","2008-09-04",19.08
"423","2008-09-05",18.76
"424","2008-09-08",18.030001
"425","2008-09-09",16.780001
"426","2008-09-10",16.790001
"427","2008-09-11",16.889999
"428","2008-09-12",17.530001
"429","2008-09-15",15.74
"430","2008-09-16",16.49
"431","2008-09-17",16.82
"432","2008-09-18",14.7
"433","2008-09-19",15.66
"434","2008-09-22",15.39
"435","2008-09-23",14.56
"436","2008-09-24",14.5
"437","2008-09-25",14.67
"438","2008-09-26",14.45
"439","2008-09-29",12.86
"440","2008-09-30",13.85
"441","2008-10-01",13.57
"442","2008-10-02",11.9
"443","2008-10-03",11.82
"444","2008-10-06",10.47
"445","2008-10-07",9.36
"446","2008-10-08",9.32
"447","2008-10-09",7.76
"448","2008-10-10",6.62
"449","2008-10-13",8.58
"450","2008-10-14",9.18
"451","2008-10-15",7.19
"452","2008-10-16",7.44
"453","2008-10-17",7.65
"454","2008-10-20",8.37
"455","2008-10-21",8.29
"456","2008-10-22",6.67
"457","2008-10-23",6.71
"458","2008-10-24",6.41
"459","2008-10-27",6.29
"460","2008-10-28",6.27
"461","2008-10-29",6.5
"462","2008-10-30",6.55
"463","2008-10-31",6.96
"464","2008-11-03",6.59
"465","2008-11-04",6.89
"466","2008-11-05",6.56
"467","2008-11-06",5.52
"468","2008-11-07",5.67
"469","2008-11-10",4.86
"470","2008-11-11",5.02
"471","2008-11-12",4.65
"472","2008-11-13",4.98
"473","2008-11-14",4.61
"474","2008-11-17",4.36
"475","2008-11-18",4.76
"476","2008-11-19",4.28
"477","2008-11-20",3.28
"478","2008-11-21",3.5
"479","2008-11-24",3.7
"480","2008-11-25",4.23
"481","2008-11-26",5
"482","2008-11-28",4.82
"483","2008-12-01",4.07
"484","2008-12-02",4.64
"485","2008-12-03",4.85
"486","2008-12-04",4.35
"487","2008-12-05",4.7
"488","2008-12-08",4.75
"489","2008-12-09",4.84
"490","2008-12-10",5.15
"491","2008-12-11",4.93
"492","2008-12-12",4.98
"493","2008-12-15",4.93
"494","2008-12-16",5.21
"495","2008-12-17",5.08
"496","2008-12-18",4.68
"497","2008-12-19",4.6
"498","2008-12-22",4.56
"499","2008-12-23",4.47
"500","2008-12-24",4.32
"501","2008-12-26",4.48
"502","2008-12-29",4.28
"503","2008-12-30",4.63
"504","2008-12-31",4.86
"505","2009-01-02",5.18
"506","2009-01-05",5.38
"507","2009-01-06",5.65
"508","2009-01-07",5.41
"509","2009-01-08",5.61
"510","2009-01-09",5.37
"511","2009-01-12",5.25
"512","2009-01-13",5.38
"513","2009-01-14",5.28
"514","2009-01-15",5.16
"515","2009-01-16",5.08
"516","2009-01-20",4.55
"517","2009-01-21",5.27
"518","2009-01-22",4.67
"519","2009-01-23",4.99
"520","2009-01-26",5.25
"521","2009-01-27",5.28
"522","2009-01-28",5.61
"523","2009-01-29",5.24
"524","2009-01-30",5.19
"525","2009-02-02",5.21
"526","2009-02-03",5.33
"527","2009-02-04",5.58
"528","2009-02-05",5.66
"529","2009-02-06",6.18
"530","2009-02-09",5.99
"531","2009-02-10",4.31
"532","2009-02-11",3.83
"533","2009-02-12",3.78
"534","2009-02-13",3.93
"535","2009-02-17",3.65
"536","2009-02-18",3.55
"537","2009-02-19",3.52
"538","2009-02-20",3.26
"539","2009-02-23",2.98
"540","2009-02-24",3.12
"541","2009-02-25",3.06
"542","2009-02-26",2.96
"543","2009-02-27",2.86
"544","2009-03-02",2.41
"545","2009-03-03",2.43
"546","2009-03-04",2.62
"547","2009-03-05",2.34
"548","2009-03-06",2.33
"549","2009-03-09",2.01
"550","2009-03-10",2.05
"551","2009-03-11",2.15
"552","2009-03-12",2.75
"553","2009-03-13",2.73
"554","2009-03-16",2.86
"555","2009-03-17",2.99
"556","2009-03-18",3.46
"557","2009-03-19",3.67
"558","2009-03-20",3.23
"559","2009-03-23",3.89
"560","2009-03-24",3.54
"561","2009-03-25",3.67
"562","2009-03-26",3.98
"563","2009-03-27",3.41
"564","2009-03-30",3.16
"565","2009-03-31",3.25
"566","2009-04-01",3.16
"567","2009-04-02",3.43
"568","2009-04-03",3.77
"569","2009-04-06",3.78
"570","2009-04-07",3.67
"571","2009-04-08",3.62
"572","2009-04-09",4.17
"573","2009-04-13",4.45
"574","2009-04-14",4.44
"575","2009-04-15",4.84
"576","2009-04-16",5.22
"577","2009-04-17",5.71
"578","2009-04-20",5.1
"579","2009-04-21",5.46
"580","2009-04-22",5.51
"581","2009-04-23",5.34
"582","2009-04-24",5.55
"583","2009-04-27",5.52
"584","2009-04-28",5.47
"585","2009-04-29",5.9
"586","2009-04-30",5.72
"587","2009-05-01",6.04
"588","2009-05-04",6.87
"589","2009-05-05",6.94
"590","2009-05-06",8.16
"591","2009-05-07",8.3
"592","2009-05-08",8.47
"593","2009-05-11",7.32
"594","2009-05-12",7.34
"595","2009-05-13",6.59
"596","2009-05-14",6.9
"597","2009-05-15",6.64
"598","2009-05-18",7.1
"599","2009-05-19",7.65
"600","2009-05-20",7.95
"601","2009-05-21",7.43
"602","2009-05-22",7.18
"603","2009-05-26",7.67
"604","2009-05-27",7.54
"605","2009-05-28",7.76
"606","2009-05-29",8.7
"607","2009-06-01",9.55
"608","2009-06-02",9.51
"609","2009-06-03",9.14
"610","2009-06-04",9.5
"611","2009-06-05",9.72
"612","2009-06-08",9.73
"613","2009-06-09",10.1
"614","2009-06-10",9.51
"615","2009-06-11",9.82
"616","2009-06-12",9.82
"617","2009-06-15",9.41
"618","2009-06-16",8.98
"619","2009-06-17",8.51
"620","2009-06-18",8.62
"621","2009-06-19",8.34
"622","2009-06-22",7.29
"623","2009-06-23",7.31
"624","2009-06-24",7.28
"625","2009-06-25",7.3
"626","2009-06-26",7.84
"627","2009-06-29",7.8
"628","2009-06-30",7.96
"629","2009-07-01",8.5
"630","2009-07-02",7.93
"631","2009-07-06",7.67
"632","2009-07-07",7.36
"633","2009-07-08",7.25
"634","2009-07-09",7.18
"635","2009-07-10",7.07
"636","2009-07-13",7.24
"637","2009-07-14",7.45
"638","2009-07-15",7.99
"639","2009-07-16",8.13
"640","2009-07-17",8.01
"641","2009-07-20",7.87
"642","2009-07-21",7.66
"643","2009-07-22",7.57
"644","2009-07-23",7.94
"645","2009-07-24",8.02
"646","2009-07-27",8.05
"647","2009-07-28",7.87
"648","2009-07-29",7.53
"649","2009-07-30",7.72
"650","2009-07-31",7.71
"651","2009-08-03",8.13
"652","2009-08-04",8.16
"653","2009-08-05",8.04
"654","2009-08-06",8.54
"655","2009-08-07",8.46
"656","2009-08-10",8.64
"657","2009-08-11",8.69
"658","2009-08-12",9
"659","2009-08-13",8.75
"660","2009-08-14",8.34
"661","2009-08-17",7.88
"662","2009-08-18",8.9
"663","2009-08-19",9.26
"664","2009-08-20",9.94
"665","2009-08-21",10
"666","2009-08-24",9.62
"667","2009-08-25",9.44
"668","2009-08-26",9.12
"669","2009-08-27",8.89
"670","2009-08-28",8.92
"671","2009-08-31",8.82
"672","2009-09-01",8.07
"673","2009-09-02",8.04
"674","2009-09-03",8.02
"675","2009-09-04",8.39
"676","2009-09-08",8.7
"677","2009-09-09",8.75
"678","2009-09-10",9.47
"679","2009-09-11",9.91
"680","2009-09-14",10.09
"681","2009-09-15",10.32
"682","2009-09-16",10.45
"683","2009-09-17",9.83
"684","2009-09-18",10.03
"685","2009-09-21",9.95
"686","2009-09-22",10.3
"687","2009-09-23",10.05
"688","2009-09-24",9.53
"689","2009-09-25",9.37
"690","2009-09-28",9.72
"691","2009-09-29",10.07
"692","2009-09-30",9.69
"693","2009-10-01",9.1
"694","2009-10-02",9
"695","2009-10-05",9.41
"696","2009-10-06",9.8
"697","2009-10-07",9.6
"698","2009-10-08",9.85
"699","2009-10-09",9.49
"700","2009-10-12",9.5
"701","2009-10-13",9.41
"702","2009-10-14",10.05
"703","2009-10-15",10.49
"704","2009-10-16",10.77
"705","2009-10-19",10.93
"706","2009-10-20",10.6
"707","2009-10-21",11.07
"708","2009-10-22",11.22
"709","2009-10-23",10.7
"710","2009-10-26",10.22
"711","2009-10-27",10.15
"712","2009-10-28",9.69
"713","2009-10-29",10.06
"714","2009-10-30",9.46
"715","2009-11-02",9.35
"716","2009-11-03",9.49
"717","2009-11-04",9.34
"718","2009-11-05",9.91
"719","2009-11-06",9.63
"720","2009-11-09",11.36
"721","2009-11-10",10.91
"722","2009-11-11",11.08
"723","2009-11-12",10.39
"724","2009-11-13",10.29
"725","2009-11-16",10.95
"726","2009-11-17",10.84
"727","2009-11-18",10.7
"728","2009-11-19",10.11
"729","2009-11-20",9.98
"730","2009-11-23",10.34
"731","2009-11-24",10.39
"732","2009-11-25",10.48
"733","2009-11-27",9.86
"734","2009-11-30",10.36
"735","2009-12-01",10.37
"736","2009-12-02",10
"737","2009-12-03",9.84
"738","2009-12-04",9.9
"739","2009-12-07",9.83
"740","2009-12-08",9.25
"741","2009-12-09",9.01
"742","2009-12-10",9.22
"743","2009-12-11",9.45
"744","2009-12-14",9.83
"745","2009-12-15",9.79
"746","2009-12-16",9.88
"747","2009-12-17",9.69
"748","2009-12-18",9.85
"749","2009-12-21",10.03
"750","2009-12-22",10.03
"751","2009-12-23",10.16
"752","2009-12-24",10.15
"753","2009-12-28",10.02
"754","2009-12-29",10.56
"755","2009-12-30",10.9
"756","2009-12-31",11.08
"757","2010-01-04",11.88
"758","2010-01-05",12.09
"759","2010-01-06",12.32
"760","2010-01-07",12.63
"761","2010-01-08",12.68
"762","2010-01-11",12.34
"763","2010-01-12",12.17
"764","2010-01-13",12.31
"765","2010-01-14",12.27
"766","2010-01-15",12.02
"767","2010-01-19",12.4
"768","2010-01-20",11.95
"769","2010-01-21",11.75
"770","2010-01-22",11.02
"771","2010-01-25",11.21
"772","2010-01-26",11.06
"773","2010-01-27",11.2
"774","2010-01-28",10.67
"775","2010-01-29",10.46
"776","2010-02-01",10.67
"777","2010-02-02",10.64
"778","2010-02-03",10.47
"779","2010-02-04",9.61
"780","2010-02-05",9.4
"781","2010-02-08",9.26
"782","2010-02-09",9.65
"783","2010-02-10",9.71
"784","2010-02-11",10.15
"785","2010-02-12",10.26
"786","2010-02-16",10.57
"787","2010-02-17",10.6
"788","2010-02-18",11
"789","2010-02-19",11.13
"790","2010-02-22",11.06
"791","2010-02-23",10.2
"792","2010-02-24",10.25
"793","2010-02-25",10.39
"794","2010-02-26",10.08
"795","2010-03-01",11.74
"796","2010-03-02",11.71
"797","2010-03-03",12.12
"798","2010-03-04",12.39
"799","2010-03-05",12.65
"800","2010-03-08",12.72
"801","2010-03-09",12.8
"802","2010-03-10",12.79
"803","2010-03-11",12.97
"804","2010-03-12",13.1
"805","2010-03-15",12.74
"806","2010-03-16",13.3
"807","2010-03-17",13.07
"808","2010-03-18",12.96
"809","2010-03-19",12.34
"810","2010-03-22",12.56
"811","2010-03-23",12.7
"812","2010-03-24",12.74
"813","2010-03-25",12.22
"814","2010-03-26",11.92
"815","2010-03-29",12.4
"816","2010-03-30",12.37
"817","2010-03-31",12.22
"818","2010-04-01",13
"819","2010-04-05",13.45
"820","2010-04-06",13.44
"821","2010-04-07",13.19
"822","2010-04-08",13.09
"823","2010-04-09",13.1
"824","2010-04-12",12.97
"825","2010-04-13",12.89
"826","2010-04-14",13.07
"827","2010-04-15",13.22
"828","2010-04-16",12.98
"829","2010-04-19",13.02
"830","2010-04-20",13.43
"831","2010-04-21",13.7
"832","2010-04-22",13.75
"833","2010-04-23",14.27
"834","2010-04-26",14.39
"835","2010-04-27",13.72
"836","2010-04-28",13.93
"837","2010-04-29",14.24
"838","2010-04-30",12.29
"839","2010-05-03",12.39
"840","2010-05-04",11.9
"841","2010-05-05",11.86
"842","2010-05-06",11.06
"843","2010-05-07",10.8
"844","2010-05-10",11.76
"845","2010-05-11",11.82
"846","2010-05-12",12.45
"847","2010-05-13",12.31
"848","2010-05-14",11.97
"849","2010-05-17",11.86
"850","2010-05-18",11.59
"851","2010-05-19",11.16
"852","2010-05-20",10.2
"853","2010-05-21",10.58
"854","2010-05-24",10.25
"855","2010-05-25",10.56
"856","2010-05-26",10.56
"857","2010-05-27",11.27
"858","2010-05-28",10.06
"859","2010-06-01",8.64
"860","2010-06-02",8.78
"861","2010-06-03",9.1
"862","2010-06-04",8.95
"863","2010-06-07",8.35
"864","2010-06-08",8.59
"865","2010-06-09",8.54
"866","2010-06-10",9.34
"867","2010-06-11",9.49
"868","2010-06-14",9.25
"869","2010-06-15",10.07
"870","2010-06-16",10.06
"871","2010-06-17",10.11
"872","2010-06-18",10.62
"873","2010-06-21",10.52
"874","2010-06-22",9.99
"875","2010-06-23",9.95
"876","2010-06-24",9.58
"877","2010-06-25",10.1
"878","2010-06-28",9.89
"879","2010-06-29",9.27
"880","2010-06-30",9.08
"881","2010-07-01",8.72
"882","2010-07-02",8.5
"883","2010-07-06",8.19
"884","2010-07-07",8.49
"885","2010-07-08",9.21
"886","2010-07-09",9.58
"887","2010-07-12",9.45
"888","2010-07-13",9.91
"889","2010-07-14",9.74
"890","2010-07-15",9.8
"891","2010-07-16",9.54
"892","2010-07-19",9.55
"893","2010-07-20",10.11
"894","2010-07-21",9.83
"895","2010-07-22",10.35
"896","2010-07-23",10.61
"897","2010-07-26",10.79
"898","2010-07-27",10.52
"899","2010-07-28",10.08
"900","2010-07-29",10.4
"901","2010-07-30",10.42
"902","2010-08-02",10.69
"903","2010-08-03",10.48
"904","2010-08-04",10.43
"905","2010-08-05",9.12
"906","2010-08-06",9.43
"907","2010-08-09",9.57
"908","2010-08-10",9.73
"909","2010-08-11",8.9
"910","2010-08-12",8.68
"911","2010-08-13",8.55
"912","2010-08-16",8.79
"913","2010-08-17",8.85
"914","2010-08-18",8.9
"915","2010-08-19",8.61
"916","2010-08-20",8.45
"917","2010-08-23",8.4
"918","2010-08-24",8.24
"919","2010-08-25",8.31
"920","2010-08-26",8.16
"921","2010-08-27",8.51
"922","2010-08-30",8.43
"923","2010-08-31",8.39
"924","2010-09-01",8.69
"925","2010-09-02",8.79
"926","2010-09-03",8.85
"927","2010-09-07",8.64
"928","2010-09-08",8.72
"929","2010-09-09",8.78
"930","2010-09-10",8.89
"931","2010-09-13",9.25
"932","2010-09-14",9.12
"933","2010-09-15",10.36
"934","2010-09-16",9.86
"935","2010-09-17",10.38
"936","2010-09-20",10.92
"937","2010-09-21",10.57
"938","2010-09-22",10.39
"939","2010-09-23",9.87
"940","2010-09-24",10.46
"941","2010-09-27",10.28
"942","2010-09-28",10.35
"943","2010-09-29",10.46
"944","2010-09-30",10.2
"945","2010-10-01",10.03
"946","2010-10-04",9.65
"947","2010-10-05",10.15
"948","2010-10-06",9.94
"949","2010-10-07",9.67
"950","2010-10-08",9.85
"951","2010-10-11",9.91
"952","2010-10-12",10.2
"953","2010-10-13",10.35
"954","2010-10-14",10.1
"955","2010-10-15",10.19
"956","2010-10-18",10.18
"957","2010-10-19",10.04
"958","2010-10-20",9.76
"959","2010-10-21",9.6
"960","2010-10-22",9.92
"961","2010-10-25",9.85
"962","2010-10-26",9.97
"963","2010-10-27",9.86
"964","2010-10-28",9.58
"965","2010-10-29",9.76
"966","2010-11-01",9.55
"967","2010-11-02",10.03
"968","2010-11-03",10.07
"969","2010-11-04",10.17
"970","2010-11-05",10.09
"971","2010-11-08",10.51
"972","2010-11-09",10.2
"973","2010-11-10",10.59
"974","2010-11-11",10.54
"975","2010-11-12",10.11
"976","2010-11-15",9.99
"977","2010-11-16",9.62
"978","2010-11-17",9.86
"979","2010-11-18",10.21
"980","2010-11-19",10.43
"981","2010-11-22",10.43
"982","2010-11-23",10.62
"983","2010-11-24",10.75
"984","2010-11-26",10.79
"985","2010-11-29",11.04
"986","2010-11-30",11
"987","2010-12-01",11.28
"988","2010-12-02",11.31
"989","2010-12-03",11.2
