"","date","IMKTA"
"120","2007-06-25",33.959999
"121","2007-06-26",33.950001
"122","2007-06-27",34.459999
"123","2007-06-28",34.32
"124","2007-06-29",34.450001
"125","2007-07-02",34.27
"126","2007-07-03",35.68
"127","2007-07-05",34.450001
"128","2007-07-06",34.209999
"129","2007-07-09",33.959999
"130","2007-07-10",33.040001
"131","2007-07-11",33.459999
"132","2007-07-12",33.990002
"133","2007-07-13",33.939999
"134","2007-07-16",33.32
"135","2007-07-17",33.369999
"136","2007-07-18",32.759998
"137","2007-07-19",33.060001
"138","2007-07-20",32.41
"139","2007-07-23",31.969999
"140","2007-07-24",31.08
"141","2007-07-25",31.09
"142","2007-07-26",29.469999
"143","2007-07-27",29.25
"144","2007-07-30",29.15
"145","2007-07-31",29.290001
"146","2007-08-01",30.48
"147","2007-08-02",30.16
"148","2007-08-03",31.91
"149","2007-08-06",31.690001
"150","2007-08-07",30.959999
"151","2007-08-08",28.1
"152","2007-08-09",25.24
"153","2007-08-10",31.25
"154","2007-08-13",31.6
"155","2007-08-14",30.889999
"156","2007-08-15",31.190001
"157","2007-08-16",31.540001
"158","2007-08-17",31.35
"159","2007-08-20",30.82
"160","2007-08-21",31.110001
"161","2007-08-22",30.889999
"162","2007-08-23",30.33
"163","2007-08-24",30.879999
"164","2007-08-27",30.299999
"165","2007-08-28",29.1
"166","2007-08-29",30.809999
"167","2007-08-30",29.91
"168","2007-08-31",30.110001
"169","2007-09-04",29.709999
"170","2007-09-05",28.610001
"171","2007-09-06",28.67
"172","2007-09-07",28.51
"173","2007-09-10",28.15
"174","2007-09-11",28.959999
"175","2007-09-12",28.42
"176","2007-09-13",27.389999
"177","2007-09-14",26.879999
"178","2007-09-17",26.809999
"179","2007-09-18",28.889999
"180","2007-09-19",30.209999
"181","2007-09-20",29.59
"182","2007-09-21",30.09
"183","2007-09-24",29.59
"184","2007-09-25",29.860001
"185","2007-09-26",29.76
"186","2007-09-27",29.700001
"187","2007-09-28",28.66
"188","2007-10-01",28.76
"189","2007-10-02",30.02
"190","2007-10-03",28.49
"191","2007-10-04",28.98
"192","2007-10-05",29.200001
"193","2007-10-08",28.26
"194","2007-10-09",28.16
"195","2007-10-10",28.08
"196","2007-10-11",28
"197","2007-10-12",27.82
"198","2007-10-15",26.82
"199","2007-10-16",26.76
"200","2007-10-17",27.139999
"201","2007-10-18",27.139999
"202","2007-10-19",25.969999
"203","2007-10-22",26.91
"204","2007-10-23",27.17
"205","2007-10-24",27.5
"206","2007-10-25",28.08
"207","2007-10-26",28.360001
"208","2007-10-29",28.120001
"209","2007-10-30",27.52
"210","2007-10-31",27.75
"211","2007-11-01",25.68
"212","2007-11-02",26.540001
"213","2007-11-05",25.549999
"214","2007-11-06",24.120001
"215","2007-11-07",23.51
"216","2007-11-08",23.469999
"217","2007-11-09",22.639999
"218","2007-11-12",21.9
"219","2007-11-13",23.27
"220","2007-11-14",22.67
"221","2007-11-15",22.129999
"222","2007-11-16",22.07
"223","2007-11-19",21.139999
"224","2007-11-20",20.99
"225","2007-11-21",21.07
"226","2007-11-23",20.969999
"227","2007-11-26",20.83
"228","2007-11-27",21
"229","2007-11-28",21.780001
"230","2007-11-29",22.67
"231","2007-11-30",23.790001
"232","2007-12-03",24.549999
"233","2007-12-04",24.5
"234","2007-12-05",25.23
"235","2007-12-06",25.379999
"236","2007-12-07",24.870001
"237","2007-12-10",24.6
"238","2007-12-11",24.530001
"239","2007-12-12",24.209999
"240","2007-12-13",24.34
"241","2007-12-14",24.01
"242","2007-12-17",23.98
"243","2007-12-18",25.07
"244","2007-12-19",25.51
"245","2007-12-20",25.32
"246","2007-12-21",25.66
"247","2007-12-24",26.27
"248","2007-12-26",26.629999
"249","2007-12-27",25.42
"250","2007-12-28",25.629999
"251","2007-12-31",25.389999
"252","2008-01-02",25.6
"253","2008-01-03",24.48
"254","2008-01-04",23.68
"255","2008-01-07",25.360001
"256","2008-01-08",23.780001
"257","2008-01-09",26.77
"258","2008-01-10",25.559999
"259","2008-01-11",25.73
"260","2008-01-14",25.530001
"261","2008-01-15",25
"262","2008-01-16",25.4
"263","2008-01-17",24.190001
"264","2008-01-18",23.09
"265","2008-01-22",23.290001
"266","2008-01-23",23.49
"267","2008-01-24",22.73
"268","2008-01-25",22.08
"269","2008-01-28",22.68
"270","2008-01-29",21.559999
"271","2008-01-30",22.040001
"272","2008-01-31",23.290001
"273","2008-02-01",23.59
"274","2008-02-04",23.780001
"275","2008-02-05",23.15
"276","2008-02-06",23.68
"277","2008-02-07",23.889999
"278","2008-02-08",23.74
"279","2008-02-11",24.16
"280","2008-02-12",24.280001
"281","2008-02-13",25.209999
"282","2008-02-14",24.049999
"283","2008-02-15",24.26
"284","2008-02-19",24.309999
"285","2008-02-20",24.459999
"286","2008-02-21",24.15
"287","2008-02-22",24.15
"288","2008-02-25",23.940001
"289","2008-02-26",24.4
"290","2008-02-27",24.190001
"291","2008-02-28",24.139999
"292","2008-02-29",24.01
"293","2008-03-03",23.51
"294","2008-03-04",22.91
"295","2008-03-05",22.780001
"296","2008-03-06",22.26
"297","2008-03-07",21.610001
"298","2008-03-10",21.35
"299","2008-03-11",22.24
"300","2008-03-12",22.860001
"301","2008-03-13",23.16
"302","2008-03-14",22.459999
"303","2008-03-17",21.85
"304","2008-03-18",23.780001
"305","2008-03-19",23.48
"306","2008-03-20",23.940001
"307","2008-03-24",24.58
"308","2008-03-25",24.870001
"309","2008-03-26",24.98
"310","2008-03-27",24.93
"311","2008-03-28",24.530001
"312","2008-03-31",24.59
"313","2008-04-01",26.43
"314","2008-04-02",25.790001
"315","2008-04-03",24.73
"316","2008-04-04",24.42
"317","2008-04-07",24.610001
"318","2008-04-08",24.290001
"319","2008-04-09",24.190001
"320","2008-04-10",24.639999
"321","2008-04-11",23.26
"322","2008-04-14",23.32
"323","2008-04-15",23.459999
"324","2008-04-16",24.200001
"325","2008-04-17",23.77
"326","2008-04-18",24.85
"327","2008-04-21",24.27
"328","2008-04-22",23.34
"329","2008-04-23",22.459999
"330","2008-04-24",22.540001
"331","2008-04-25",22.32
"332","2008-04-28",22.15
"333","2008-04-29",22.459999
"334","2008-04-30",22.82
"335","2008-05-01",22.540001
"336","2008-05-02",22.549999
"337","2008-05-05",22.73
"338","2008-05-06",21.879999
"339","2008-05-07",22.620001
"340","2008-05-08",22.540001
"341","2008-05-09",22.75
"342","2008-05-12",23.58
"343","2008-05-13",24.16
"344","2008-05-14",24.360001
"345","2008-05-15",24.959999
"346","2008-05-16",24.48
"347","2008-05-19",24.42
"348","2008-05-20",24.5
"349","2008-05-21",23.67
"350","2008-05-22",24.809999
"351","2008-05-23",24.280001
"352","2008-05-27",25.08
"353","2008-05-28",24.66
"354","2008-05-29",25.02
"355","2008-05-30",24.360001
"356","2008-06-02",23.9
"357","2008-06-03",24.23
"358","2008-06-04",25.02
"359","2008-06-05",25.49
"360","2008-06-06",24.25
"361","2008-06-09",24.43
"362","2008-06-10",24.5
"363","2008-06-11",24.08
"364","2008-06-12",25.02
"365","2008-06-13",25.610001
"366","2008-06-16",25.66
"367","2008-06-17",25.84
"368","2008-06-18",26.02
"369","2008-06-19",26.32
"370","2008-06-20",26.32
"371","2008-06-23",25.459999
"372","2008-06-24",24.940001
"373","2008-06-25",25.25
"374","2008-06-26",24.27
"375","2008-06-27",24.290001
"376","2008-06-30",23.33
"377","2008-07-01",23.85
"378","2008-07-02",24.33
"379","2008-07-03",23.75
"380","2008-07-07",23.33
"381","2008-07-08",24.709999
"382","2008-07-09",24.75
"383","2008-07-10",24.93
"384","2008-07-11",25.219999
"385","2008-07-14",25.43
"386","2008-07-15",25.09
"387","2008-07-16",25.93
"388","2008-07-17",25.82
"389","2008-07-18",24.799999
"390","2008-07-21",24.77
"391","2008-07-22",25.549999
"392","2008-07-23",24.92
"393","2008-07-24",24.24
"394","2008-07-25",25
"395","2008-07-28",24.709999
"396","2008-07-29",24.9
"397","2008-07-30",24.68
"398","2008-07-31",24.32
"399","2008-08-01",24.68
"400","2008-08-04",24.049999
"401","2008-08-05",25.25
"402","2008-08-06",24.77
"403","2008-08-07",24
"404","2008-08-08",25.120001
"405","2008-08-11",25.790001
"406","2008-08-12",25.51
"407","2008-08-13",25.35
"408","2008-08-14",25.73
"409","2008-08-15",25.690001
"410","2008-08-18",25.559999
"411","2008-08-19",24.860001
"412","2008-08-20",24.440001
"413","2008-08-21",23.940001
"414","2008-08-22",24
"415","2008-08-25",23.639999
"416","2008-08-26",23.76
"417","2008-08-27",23.889999
"418","2008-08-28",25
"419","2008-08-29",24.709999
"420","2008-09-02",24.75
"421","2008-09-03",25.16
"422","2008-09-04",24.959999
"423","2008-09-05",24.98
"424","2008-09-08",25.299999
"425","2008-09-09",25
"426","2008-09-10",25.77
"427","2008-09-11",26.190001
"428","2008-09-12",25.5
"429","2008-09-15",25
"430","2008-09-16",24.85
"431","2008-09-17",23.66
"432","2008-09-18",23.82
"433","2008-09-19",26.129999
"434","2008-09-22",25.32
"435","2008-09-23",24.120001
"436","2008-09-24",23.98
"437","2008-09-25",24.190001
"438","2008-09-26",23.99
"439","2008-09-29",22.43
"440","2008-09-30",22.83
"441","2008-10-01",22.6
"442","2008-10-02",21.68
"443","2008-10-03",20.41
"444","2008-10-06",18.9
"445","2008-10-07",19.26
"446","2008-10-08",17.82
"447","2008-10-09",16.940001
"448","2008-10-10",17.360001
"449","2008-10-13",20.440001
"450","2008-10-14",19.68
"451","2008-10-15",16.5
"452","2008-10-16",18.5
"453","2008-10-17",17.99
"454","2008-10-20",19.26
"455","2008-10-21",18.35
"456","2008-10-22",17.690001
"457","2008-10-23",17.059999
"458","2008-10-24",17.18
"459","2008-10-27",16.5
"460","2008-10-28",17.870001
"461","2008-10-29",17.049999
"462","2008-10-30",17.9
"463","2008-10-31",18.66
"464","2008-11-03",18.709999
"465","2008-11-04",18.709999
"466","2008-11-05",17.629999
"467","2008-11-06",17.23
"468","2008-11-07",16.99
"469","2008-11-10",16.35
"470","2008-11-11",15.95
"471","2008-11-12",14.76
"472","2008-11-13",16
"473","2008-11-14",14.75
"474","2008-11-17",14.54
"475","2008-11-18",14.2
"476","2008-11-19",13.04
"477","2008-11-20",12.06
"478","2008-11-21",12.1
"479","2008-11-24",11.67
"480","2008-11-25",12.35
"481","2008-11-26",12.83
"482","2008-11-28",13.49
"483","2008-12-01",13.08
"484","2008-12-02",14.49
"485","2008-12-03",15.42
"486","2008-12-04",15.36
"487","2008-12-05",16.01
"488","2008-12-08",16.76
"489","2008-12-09",15.91
"490","2008-12-10",16.059999
"491","2008-12-11",15.94
"492","2008-12-12",16.540001
"493","2008-12-15",15.08
"494","2008-12-16",16.790001
"495","2008-12-17",16.91
"496","2008-12-18",16.950001
"497","2008-12-19",16.24
"498","2008-12-22",16.52
"499","2008-12-23",16.17
"500","2008-12-24",16.379999
"501","2008-12-26",16.48
"502","2008-12-29",16.610001
"503","2008-12-30",17.01
"504","2008-12-31",17.59
"505","2009-01-02",18.07
"506","2009-01-05",17.809999
"507","2009-01-06",17.42
"508","2009-01-07",16.809999
"509","2009-01-08",16.790001
"510","2009-01-09",16.299999
"511","2009-01-12",16.030001
"512","2009-01-13",15.8
"513","2009-01-14",15.5
"514","2009-01-15",15.91
"515","2009-01-16",15.62
"516","2009-01-20",14.1
"517","2009-01-21",14.02
"518","2009-01-22",13.95
"519","2009-01-23",14.51
"520","2009-01-26",14.66
"521","2009-01-27",14.65
"522","2009-01-28",15.32
"523","2009-01-29",14.85
"524","2009-01-30",14.26
"525","2009-02-02",15.44
"526","2009-02-03",15.4
"527","2009-02-04",15.07
"528","2009-02-05",15.28
"529","2009-02-06",16.610001
"530","2009-02-09",16.209999
"531","2009-02-10",15.73
"532","2009-02-11",16
"533","2009-02-12",15.92
"534","2009-02-13",16
"535","2009-02-17",15.92
"536","2009-02-18",15.94
"537","2009-02-19",15.76
"538","2009-02-20",14.99
"539","2009-02-23",14.38
"540","2009-02-24",14.9
"541","2009-02-25",13.76
"542","2009-02-26",13.35
"543","2009-02-27",13.58
"544","2009-03-02",12.58
"545","2009-03-03",12.07
"546","2009-03-04",12.25
"547","2009-03-05",11.44
"548","2009-03-06",11.62
"549","2009-03-09",11.09
"550","2009-03-10",12.05
"551","2009-03-11",11.85
"552","2009-03-12",13.02
"553","2009-03-13",13.7
"554","2009-03-16",13.66
"555","2009-03-17",14.46
"556","2009-03-18",14.98
"557","2009-03-19",15.28
"558","2009-03-20",15
"559","2009-03-23",16.139999
"560","2009-03-24",15.59
"561","2009-03-25",16
"562","2009-03-26",16
"563","2009-03-27",15.55
"564","2009-03-30",15.07
"565","2009-03-31",14.93
"566","2009-04-01",15.06
"567","2009-04-02",16.01
"568","2009-04-03",16.52
"569","2009-04-06",15.64
"570","2009-04-07",14.63
"571","2009-04-08",14.8
"572","2009-04-09",16.450001
"573","2009-04-13",16.709999
"574","2009-04-14",15.88
"575","2009-04-15",16.15
"576","2009-04-16",16.74
"577","2009-04-17",17.23
"578","2009-04-20",16.02
"579","2009-04-21",16.610001
"580","2009-04-22",17.18
"581","2009-04-23",16.469999
"582","2009-04-24",16.42
"583","2009-04-27",16.27
"584","2009-04-28",15.65
"585","2009-04-29",16.43
"586","2009-04-30",15.61
"587","2009-05-01",15.34
"588","2009-05-04",15.9
"589","2009-05-05",15.25
"590","2009-05-06",14.99
"591","2009-05-07",15.26
"592","2009-05-08",15.84
"593","2009-05-11",15.8
"594","2009-05-12",15.77
"595","2009-05-13",15.05
"596","2009-05-14",15.64
"597","2009-05-15",14.69
"598","2009-05-18",15.34
"599","2009-05-19",15.07
"600","2009-05-20",14.93
"601","2009-05-21",14.74
"602","2009-05-22",14.19
"603","2009-05-26",14.99
"604","2009-05-27",14.56
"605","2009-05-28",14.38
"606","2009-05-29",14.94
"607","2009-06-01",15.93
"608","2009-06-02",15.9
"609","2009-06-03",15.4
"610","2009-06-04",15.94
"611","2009-06-05",16.01
"612","2009-06-08",16.059999
"613","2009-06-09",16.02
"614","2009-06-10",16.040001
"615","2009-06-11",16
"616","2009-06-12",15.8
"617","2009-06-15",15.07
"618","2009-06-16",14.88
"619","2009-06-17",14.75
"620","2009-06-18",14.82
"621","2009-06-19",14.59
"622","2009-06-22",14.27
"623","2009-06-23",14.04
"624","2009-06-24",14.1
"625","2009-06-25",14.33
"626","2009-06-26",14.82
"627","2009-06-29",15.26
"628","2009-06-30",15.24
"629","2009-07-01",15.45
"630","2009-07-02",15.24
"631","2009-07-06",15.27
"632","2009-07-07",15.23
"633","2009-07-08",15.45
"634","2009-07-09",14.85
"635","2009-07-10",15
"636","2009-07-13",15.53
"637","2009-07-14",15.54
"638","2009-07-15",16.139999
"639","2009-07-16",16.059999
"640","2009-07-17",15.9
"641","2009-07-20",16.209999
"642","2009-07-21",15.93
"643","2009-07-22",16.34
"644","2009-07-23",16.639999
"645","2009-07-24",16.549999
"646","2009-07-27",16.629999
"647","2009-07-28",16.639999
"648","2009-07-29",16.52
"649","2009-07-30",17.280001
"650","2009-07-31",16.709999
"651","2009-08-03",15.92
"652","2009-08-04",16.110001
"653","2009-08-05",16.1
"654","2009-08-06",15.97
"655","2009-08-07",16.25
"656","2009-08-10",16.540001
"657","2009-08-11",16.49
"658","2009-08-12",16.52
"659","2009-08-13",16.59
"660","2009-08-14",16.610001
"661","2009-08-17",16.33
"662","2009-08-18",16.450001
"663","2009-08-19",16.77
"664","2009-08-20",16.5
"665","2009-08-21",17.049999
"666","2009-08-24",17.08
"667","2009-08-25",16.82
"668","2009-08-26",16.99
"669","2009-08-27",16.940001
"670","2009-08-28",16.51
"671","2009-08-31",16.49
"672","2009-09-01",15.99
"673","2009-09-02",15.56
"674","2009-09-03",15.61
"675","2009-09-04",15.83
"676","2009-09-08",15.94
"677","2009-09-09",15.96
"678","2009-09-10",15.93
"679","2009-09-11",15.52
"680","2009-09-14",15.38
"681","2009-09-15",15.5
"682","2009-09-16",15.83
"683","2009-09-17",16.25
"684","2009-09-18",15.56
"685","2009-09-21",15.42
"686","2009-09-22",15.52
"687","2009-09-23",15.79
"688","2009-09-24",15.62
"689","2009-09-25",15.99
"690","2009-09-28",16.190001
"691","2009-09-29",16.040001
"692","2009-09-30",15.83
"693","2009-10-01",15.51
"694","2009-10-02",15.53
"695","2009-10-05",15.7
"696","2009-10-06",15.84
"697","2009-10-07",15.88
"698","2009-10-08",16.059999
"699","2009-10-09",16.15
"700","2009-10-12",16.219999
"701","2009-10-13",16.23
"702","2009-10-14",16.15
"703","2009-10-15",16.23
"704","2009-10-16",16.559999
"705","2009-10-19",16.620001
"706","2009-10-20",16.41
"707","2009-10-21",15.87
"708","2009-10-22",16.370001
"709","2009-10-23",15.76
"710","2009-10-26",15.47
"711","2009-10-27",15.42
"712","2009-10-28",15.36
"713","2009-10-29",15.51
"714","2009-10-30",15.38
"715","2009-11-02",15.48
"716","2009-11-03",15.49
"717","2009-11-04",15.2
"718","2009-11-05",15.5
"719","2009-11-06",15.48
"720","2009-11-09",15.64
"721","2009-11-10",15.73
"722","2009-11-11",15.62
"723","2009-11-12",15.21
"724","2009-11-13",15.37
"725","2009-11-16",16.280001
"726","2009-11-17",16.299999
"727","2009-11-18",16.27
"728","2009-11-19",15.72
"729","2009-11-20",15.72
"730","2009-11-23",16.110001
"731","2009-11-24",16.299999
"732","2009-11-25",16.09
"733","2009-11-27",15.45
"734","2009-11-30",15.61
"735","2009-12-01",15.88
"736","2009-12-02",15.91
"737","2009-12-03",15.31
"738","2009-12-04",16.1
"739","2009-12-07",15.36
"740","2009-12-08",15.3
"741","2009-12-09",15.27
"742","2009-12-10",15.19
"743","2009-12-11",15.17
"744","2009-12-14",15.39
"745","2009-12-15",15.22
"746","2009-12-16",15.43
"747","2009-12-17",15.14
"748","2009-12-18",15.47
"749","2009-12-21",15.43
"750","2009-12-22",15
"751","2009-12-23",15.23
"752","2009-12-24",15.15
"753","2009-12-28",15.4
"754","2009-12-29",15.5
"755","2009-12-30",15.23
"756","2009-12-31",15.13
"757","2010-01-04",15.17
"758","2010-01-05",14.92
"759","2010-01-06",14.84
"760","2010-01-07",14.81
"761","2010-01-08",14.84
"762","2010-01-11",14.96
"763","2010-01-12",14.74
"764","2010-01-13",14.75
"765","2010-01-14",14.77
"766","2010-01-15",14.75
"767","2010-01-19",14.79
"768","2010-01-20",14.76
"769","2010-01-21",14.52
"770","2010-01-22",14.42
"771","2010-01-25",14
"772","2010-01-26",14.27
"773","2010-01-27",14.18
"774","2010-01-28",14.04
"775","2010-01-29",14.16
"776","2010-02-01",13.94
"777","2010-02-02",13.81
"778","2010-02-03",13.48
"779","2010-02-04",13.29
"780","2010-02-05",13.37
"781","2010-02-08",13.18
"782","2010-02-09",13.35
"783","2010-02-10",13.18
"784","2010-02-11",13.43
"785","2010-02-12",13.5
"786","2010-02-16",13.43
"787","2010-02-17",13.83
"788","2010-02-18",14
"789","2010-02-19",14.05
"790","2010-02-22",14.28
"791","2010-02-23",14.12
"792","2010-02-24",14.17
"793","2010-02-25",14.35
"794","2010-02-26",14.09
"795","2010-03-01",14.65
"796","2010-03-02",14.7
"797","2010-03-03",14.6
"798","2010-03-04",14.35
"799","2010-03-05",14.73
"800","2010-03-08",14.66
"801","2010-03-09",14.6
"802","2010-03-10",14.83
"803","2010-03-11",14.84
"804","2010-03-12",14.87
"805","2010-03-15",14.78
"806","2010-03-16",14.91
"807","2010-03-17",15.06
"808","2010-03-18",15.13
"809","2010-03-19",14.94
"810","2010-03-22",15.04
"811","2010-03-23",15
"812","2010-03-24",14.87
"813","2010-03-25",14.91
"814","2010-03-26",15.14
"815","2010-03-29",14.97
"816","2010-03-30",15.08
"817","2010-03-31",15.03
"818","2010-04-01",15.11
"819","2010-04-05",15.71
"820","2010-04-06",15.55
"821","2010-04-07",15.55
"822","2010-04-08",15.51
"823","2010-04-09",15.25
"824","2010-04-12",15.34
"825","2010-04-13",15.66
"826","2010-04-14",15.68
"827","2010-04-15",15.77
"828","2010-04-16",15.7
"829","2010-04-19",15.58
"830","2010-04-20",16.809999
"831","2010-04-21",16.700001
"832","2010-04-22",16.76
"833","2010-04-23",16.959999
"834","2010-04-26",16.24
"835","2010-04-27",16.280001
"836","2010-04-28",16.370001
"837","2010-04-29",16.5
"838","2010-04-30",16.030001
"839","2010-05-03",16.16
"840","2010-05-04",15.39
"841","2010-05-05",15.11
"842","2010-05-06",14.6
"843","2010-05-07",14.14
"844","2010-05-10",14.95
"845","2010-05-11",15.39
"846","2010-05-12",15.81
"847","2010-05-13",15.84
"848","2010-05-14",15.63
"849","2010-05-17",15.61
"850","2010-05-18",15.28
"851","2010-05-19",15.37
"852","2010-05-20",14.89
"853","2010-05-21",15.18
"854","2010-05-24",14.9
"855","2010-05-25",14.84
"856","2010-05-26",14.98
"857","2010-05-27",15.3
"858","2010-05-28",15.19
"859","2010-06-01",14.87
"860","2010-06-02",15.26
"861","2010-06-03",15.28
"862","2010-06-04",14.63
"863","2010-06-07",14.71
"864","2010-06-08",14.68
"865","2010-06-09",14.58
"866","2010-06-10",14.86
"867","2010-06-11",15.12
"868","2010-06-14",14.84
"869","2010-06-15",15.44
"870","2010-06-16",15.42
"871","2010-06-17",15.59
"872","2010-06-18",15.52
"873","2010-06-21",15.32
"874","2010-06-22",15.26
"875","2010-06-23",15.41
"876","2010-06-24",15.16
"877","2010-06-25",16.030001
"878","2010-06-28",15.9
"879","2010-06-29",15.3
"880","2010-06-30",15.05
"881","2010-07-01",14.98
"882","2010-07-02",14.89
"883","2010-07-06",14.52
"884","2010-07-07",14.98
"885","2010-07-08",15.06
"886","2010-07-09",15.3
"887","2010-07-12",15.15
"888","2010-07-13",15.74
"889","2010-07-14",15.47
"890","2010-07-15",15.36
"891","2010-07-16",15
"892","2010-07-19",15.21
"893","2010-07-20",15.49
"894","2010-07-21",15.01
"895","2010-07-22",15.67
"896","2010-07-23",15.92
"897","2010-07-26",16.290001
"898","2010-07-27",16.219999
"899","2010-07-28",16.120001
"900","2010-07-29",16.379999
"901","2010-07-30",16.26
"902","2010-08-02",16.23
"903","2010-08-03",15.97
"904","2010-08-04",16.309999
"905","2010-08-05",15.94
"906","2010-08-06",16.27
"907","2010-08-09",16.49
"908","2010-08-10",16.17
"909","2010-08-11",15.35
"910","2010-08-12",15.22
"911","2010-08-13",14.87
"912","2010-08-16",15.02
"913","2010-08-17",15.16
"914","2010-08-18",15.1
"915","2010-08-19",14.53
"916","2010-08-20",14.34
"917","2010-08-23",14.14
"918","2010-08-24",14.2
"919","2010-08-25",14.65
"920","2010-08-26",14.43
"921","2010-08-27",14.93
"922","2010-08-30",14.53
"923","2010-08-31",14.69
"924","2010-09-01",15.82
"925","2010-09-02",15.69
"926","2010-09-03",15.92
"927","2010-09-07",15.54
"928","2010-09-08",15.71
"929","2010-09-09",15.49
"930","2010-09-10",15.52
"931","2010-09-13",16.139999
"932","2010-09-14",16.280001
"933","2010-09-15",16.27
"934","2010-09-16",16.120001
"935","2010-09-17",15.89
"936","2010-09-20",16.299999
"937","2010-09-21",16.129999
"938","2010-09-22",16.02
"939","2010-09-23",15.98
"940","2010-09-24",16.530001
"941","2010-09-27",16.459999
"942","2010-09-28",16.620001
"943","2010-09-29",16.82
"944","2010-09-30",16.610001
"945","2010-10-01",16.68
"946","2010-10-04",16.629999
"947","2010-10-05",17.25
"948","2010-10-06",17.23
"949","2010-10-07",16.879999
"950","2010-10-08",17.32
"951","2010-10-11",17.120001
"952","2010-10-12",17.280001
"953","2010-10-13",17.83
"954","2010-10-14",17.93
"955","2010-10-15",18.120001
"956","2010-10-18",18.83
"957","2010-10-19",18.040001
"958","2010-10-20",18.57
"959","2010-10-21",17.99
"960","2010-10-22",18.07
"961","2010-10-25",18.190001
"962","2010-10-26",18.41
"963","2010-10-27",18.110001
"964","2010-10-28",18.309999
"965","2010-10-29",18.360001
"966","2010-11-01",18.09
"967","2010-11-02",19.09
"968","2010-11-03",18.959999
"969","2010-11-04",19.870001
"970","2010-11-05",19.860001
"971","2010-11-08",19.790001
"972","2010-11-09",19.59
"973","2010-11-10",19.940001
"974","2010-11-11",19.639999
"975","2010-11-12",19.4
"976","2010-11-15",19.83
"977","2010-11-16",19.110001
"978","2010-11-17",18.780001
"979","2010-11-18",18.91
