"","date","ESTC"
"105","2019-03-08",84.379997
"106","2019-03-11",84.989998
"107","2019-03-12",82.760002
"108","2019-03-13",82
"109","2019-03-14",84
"110","2019-03-15",85.110001
"111","2019-03-18",84.970001
"112","2019-03-19",87.290001
"113","2019-03-20",90
"114","2019-03-21",90.910004
"115","2019-03-22",88.32
"116","2019-03-25",84.239998
"117","2019-03-26",82.629997
"118","2019-03-27",81.650002
"119","2019-03-28",81.900002
"120","2019-03-29",79.870003
"121","2019-04-01",82.900002
"122","2019-04-02",82.300003
"123","2019-04-03",82.75
"124","2019-04-04",83.459999
"125","2019-04-05",81
"126","2019-04-08",80
"127","2019-04-09",82.239998
"128","2019-04-10",82.860001
"129","2019-04-11",82.849998
"130","2019-04-12",82.339996
"131","2019-04-15",81.980003
"132","2019-04-16",82.589996
"133","2019-04-17",82.879997
"134","2019-04-18",82.519997
"135","2019-04-22",83.860001
"136","2019-04-23",85.949997
"137","2019-04-24",85.800003
"138","2019-04-25",83.980003
"139","2019-04-26",86.550003
"140","2019-04-29",85.370003
"141","2019-04-30",85.550003
"142","2019-05-01",84.940002
"143","2019-05-02",84.57
"144","2019-05-03",86
"145","2019-05-06",84.519997
"146","2019-05-07",84.419998
"147","2019-05-08",83.300003
"148","2019-05-09",85.43
"149","2019-05-10",88.339996
"150","2019-05-13",83.199997
"151","2019-05-14",84.860001
"152","2019-05-15",82.839996
"153","2019-05-16",84.419998
"154","2019-05-17",83.150002
"155","2019-05-20",83.25
"156","2019-05-21",83.989998
"157","2019-05-22",83.940002
"158","2019-05-23",83.510002
"159","2019-05-24",83.010002
"160","2019-05-28",83.760002
"161","2019-05-29",82.160004
"162","2019-05-30",83.860001
"163","2019-05-31",82.050003
"164","2019-06-03",79.419998
"165","2019-06-04",81.660004
"166","2019-06-05",81.889999
"167","2019-06-06",80.25
"168","2019-06-07",81.389999
"169","2019-06-10",79.470001
"170","2019-06-11",79.739998
"171","2019-06-12",78.410004
"172","2019-06-13",75.300003
"173","2019-06-14",74.470001
"174","2019-06-17",75.510002
"175","2019-06-18",75.879997
"176","2019-06-19",75.089996
"177","2019-06-20",77.82
"178","2019-06-21",76.199997
"179","2019-06-24",75.050003
"180","2019-06-25",74.220001
"181","2019-06-26",72.629997
"182","2019-06-27",74.199997
"183","2019-06-28",74.660004
"184","2019-07-01",75.440002
"185","2019-07-02",78.57
"186","2019-07-03",77.379997
"187","2019-07-05",78.489998
"188","2019-07-08",78.580002
"189","2019-07-09",80.690002
"190","2019-07-10",84.169998
"191","2019-07-11",89.160004
"192","2019-07-12",93.260002
"193","2019-07-15",94.150002
"194","2019-07-16",95.010002
"195","2019-07-17",96
"196","2019-07-18",97.769997
"197","2019-07-19",98.809998
"198","2019-07-22",99.379997
"199","2019-07-23",96.839996
"200","2019-07-24",99.18
"201","2019-07-25",98.239998
"202","2019-07-26",102.589996
"203","2019-07-29",100.379997
"204","2019-07-30",100.459999
"205","2019-07-31",98.830002
"206","2019-08-01",97.510002
"207","2019-08-02",94.330002
"208","2019-08-05",89.410004
"209","2019-08-06",88.93
"210","2019-08-07",88.400002
"211","2019-08-08",89.550003
"212","2019-08-09",86.519997
"213","2019-08-12",86.910004
"214","2019-08-13",86.410004
"215","2019-08-14",85.07
"216","2019-08-15",83.889999
"217","2019-08-16",85.239998
"218","2019-08-19",84.800003
"219","2019-08-20",81.980003
"220","2019-08-21",84.07
"221","2019-08-22",83.25
"222","2019-08-23",80.449997
"223","2019-08-26",80.010002
"224","2019-08-27",79.589996
"225","2019-08-28",80.129997
"226","2019-08-29",88.760002
"227","2019-08-30",87.889999
"228","2019-09-03",82.25
"229","2019-09-04",85.529999
"230","2019-09-05",89
"231","2019-09-06",88.790001
"232","2019-09-09",84.989998
"233","2019-09-10",87.139999
"234","2019-09-11",96.300003
"235","2019-09-12",94.019997
"236","2019-09-13",93.75
"237","2019-09-16",91.650002
"238","2019-09-17",93.860001
"239","2019-09-18",92.050003
"240","2019-09-19",93.699997
"241","2019-09-20",94.269997
"242","2019-09-23",92.239998
"243","2019-09-24",86.309998
"244","2019-09-25",85.040001
"245","2019-09-26",84.970001
"246","2019-09-27",82.900002
"247","2019-09-30",82.339996
"248","2019-10-01",82.209999
"249","2019-10-02",79.889999
"250","2019-10-03",82.75
"251","2019-10-04",85.709999
"252","2019-10-07",87.269997
"253","2019-10-08",84.120003
"254","2019-10-09",85.290001
"255","2019-10-10",83.480003
"256","2019-10-11",85.239998
"257","2019-10-14",85.709999
"258","2019-10-15",85.209999
"259","2019-10-16",78.699997
"260","2019-10-17",74.900002
"261","2019-10-18",71.220001
"262","2019-10-21",70.75
"263","2019-10-22",69.629997
"264","2019-10-23",71.260002
"265","2019-10-24",74.639999
"266","2019-10-25",74.599998
"267","2019-10-28",73.940002
"268","2019-10-29",74.150002
"269","2019-10-30",74.529999
"270","2019-10-31",72.010002
"271","2019-11-01",74.379997
"272","2019-11-04",74.739998
"273","2019-11-05",75.25
"274","2019-11-06",73
"275","2019-11-07",72.919998
"276","2019-11-08",72.379997
"277","2019-11-11",70.720001
"278","2019-11-12",71.769997
"279","2019-11-13",73.870003
"280","2019-11-14",72.150002
"281","2019-11-15",74.25
"282","2019-11-18",75.760002
"283","2019-11-19",76.839996
"284","2019-11-20",77.839996
"285","2019-11-21",77.529999
"286","2019-11-22",78.910004
"287","2019-11-25",79.220001
"288","2019-11-26",79.470001
"289","2019-11-27",79.980003
"290","2019-11-29",79.410004
"291","2019-12-02",76.410004
"292","2019-12-03",77.779999
"293","2019-12-04",78.199997
"294","2019-12-05",64.220001
"295","2019-12-06",63.84
"296","2019-12-09",62.279999
"297","2019-12-10",62.470001
"298","2019-12-11",61.990002
"299","2019-12-12",61.009998
"300","2019-12-13",62.16
"301","2019-12-16",62.150002
"302","2019-12-17",62.419998
"303","2019-12-18",63.82
"304","2019-12-19",63.59
"305","2019-12-20",63.139999
"306","2019-12-23",64.669998
"307","2019-12-24",65.040001
"308","2019-12-26",65
"309","2019-12-27",65.019997
"310","2019-12-30",64.040001
"311","2019-12-31",64.300003
"312","2020-01-02",65.790001
"313","2020-01-03",66.080002
"314","2020-01-06",67.809998
"315","2020-01-07",69.400002
"316","2020-01-08",69.769997
"317","2020-01-09",69.370003
"318","2020-01-10",69.220001
"319","2020-01-13",68.690002
"320","2020-01-14",70.669998
"321","2020-01-15",71.5
"322","2020-01-16",71.870003
"323","2020-01-17",70.470001
"324","2020-01-21",70.330002
"325","2020-01-22",68.919998
"326","2020-01-23",68.029999
"327","2020-01-24",66.389999
"328","2020-01-27",65.110001
"329","2020-01-28",65.989998
"330","2020-01-29",66.269997
"331","2020-01-30",66.139999
"332","2020-01-31",64.879997
"333","2020-02-03",65.5
"334","2020-02-04",69.730003
"335","2020-02-05",67.160004
"336","2020-02-06",69.059998
"337","2020-02-07",69.599998
"338","2020-02-10",71.5
"339","2020-02-11",71.5
"340","2020-02-12",72.209999
"341","2020-02-13",72.139999
"342","2020-02-14",72.610001
"343","2020-02-18",73.199997
"344","2020-02-19",73.559998
"345","2020-02-20",73.580002
"346","2020-02-21",72.779999
"347","2020-02-24",71.300003
"348","2020-02-25",66.150002
"349","2020-02-26",63.799999
"350","2020-02-27",71.93
"351","2020-02-28",73.860001
"352","2020-03-02",72.739998
"353","2020-03-03",67.669998
"354","2020-03-04",71.830002
"355","2020-03-05",71.860001
"356","2020-03-06",64.139999
"357","2020-03-09",55.860001
"358","2020-03-10",58
"359","2020-03-11",52.799999
"360","2020-03-12",48.759998
"361","2020-03-13",51.52
"362","2020-03-16",45.369999
"363","2020-03-17",45.759998
"364","2020-03-18",44.119999
"365","2020-03-19",48.169998
"366","2020-03-20",49.959999
"367","2020-03-23",48.73
"368","2020-03-24",55
"369","2020-03-25",56.279999
"370","2020-03-26",56.41
"371","2020-03-27",53.619999
"372","2020-03-30",55.689999
"373","2020-03-31",55.810001
"374","2020-04-01",51.689999
"375","2020-04-02",48.59
"376","2020-04-03",47.389999
"377","2020-04-06",52.59
"378","2020-04-07",51.759998
"379","2020-04-08",55.720001
"380","2020-04-09",54
"381","2020-04-13",53.93
"382","2020-04-14",56.75
"383","2020-04-15",58.07
"384","2020-04-16",58.5
"385","2020-04-17",61.369999
"386","2020-04-20",61.279999
"387","2020-04-21",58.560001
"388","2020-04-22",60.279999
"389","2020-04-23",59.990002
"390","2020-04-24",61.150002
"391","2020-04-27",62.189999
"392","2020-04-28",60.700001
"393","2020-04-29",63.610001
"394","2020-04-30",64.139999
"395","2020-05-01",62.139999
"396","2020-05-04",63.080002
"397","2020-05-05",63.68
"398","2020-05-06",65.540001
"399","2020-05-07",70.57
"400","2020-05-08",71.720001
"401","2020-05-11",71.620003
"402","2020-05-12",70.620003
"403","2020-05-13",69.150002
"404","2020-05-14",69.839996
"405","2020-05-15",70.650002
"406","2020-05-18",71.5
"407","2020-05-19",73.910004
"408","2020-05-20",75.470001
"409","2020-05-21",76.449997
"410","2020-05-22",83.470001
"411","2020-05-26",84.949997
"412","2020-05-27",80.629997
"413","2020-05-28",81.699997
"414","2020-05-29",85.919998
"415","2020-06-01",89.660004
"416","2020-06-02",88.739998
"417","2020-06-03",89.269997
"418","2020-06-04",85.849998
"419","2020-06-05",86.900002
"420","2020-06-08",82.190002
"421","2020-06-09",81.949997
"422","2020-06-10",81.989998
"423","2020-06-11",79.099998
"424","2020-06-12",83.489998
"425","2020-06-15",86.209999
"426","2020-06-16",87.260002
"427","2020-06-17",87.730003
"428","2020-06-18",89.510002
"429","2020-06-19",90.669998
"430","2020-06-22",93.470001
"431","2020-06-23",92.860001
"432","2020-06-24",91.150002
"433","2020-06-25",92.970001
"434","2020-06-26",92.110001
"435","2020-06-29",91.760002
"436","2020-06-30",92.209999
"437","2020-07-01",94.720001
"438","2020-07-02",94.580002
"439","2020-07-06",93.540001
"440","2020-07-07",93.32
"441","2020-07-08",96.589996
"442","2020-07-09",98.32
"443","2020-07-10",95.230003
"444","2020-07-13",89.699997
"445","2020-07-14",88.93
"446","2020-07-15",89.760002
"447","2020-07-16",88.419998
"448","2020-07-17",90.360001
"449","2020-07-20",92.980003
"450","2020-07-21",91.699997
"451","2020-07-22",91.839996
"452","2020-07-23",91.349998
"453","2020-07-24",88.82
"454","2020-07-27",90.440002
"455","2020-07-28",89.879997
"456","2020-07-29",93.419998
"457","2020-07-30",94.620003
"458","2020-07-31",96.190002
"459","2020-08-03",97.919998
"460","2020-08-04",95.669998
"461","2020-08-05",94.730003
"462","2020-08-06",91.510002
"463","2020-08-07",85.349998
"464","2020-08-10",83.940002
"465","2020-08-11",83.849998
"466","2020-08-12",87.080002
"467","2020-08-13",89.660004
"468","2020-08-14",91.470001
"469","2020-08-17",92.650002
"470","2020-08-18",93.529999
"471","2020-08-19",97.300003
"472","2020-08-20",106.980003
"473","2020-08-21",105.940002
"474","2020-08-24",103.349998
"475","2020-08-25",104.330002
"476","2020-08-26",112.980003
"477","2020-08-27",111.160004
"478","2020-08-28",110.389999
"479","2020-08-31",108.580002
"480","2020-09-01",109.919998
"481","2020-09-02",106.389999
"482","2020-09-03",101.919998
"483","2020-09-04",100.139999
"484","2020-09-08",99.779999
"485","2020-09-09",102.059998
"486","2020-09-10",101.879997
"487","2020-09-11",100.790001
"488","2020-09-14",102.669998
"489","2020-09-15",103.760002
"490","2020-09-16",106.099998
"491","2020-09-17",102.290001
"492","2020-09-18",103.199997
"493","2020-09-21",108.449997
"494","2020-09-22",108.279999
"495","2020-09-23",105.279999
"496","2020-09-24",104.709999
"497","2020-09-25",106.389999
"498","2020-09-28",108.760002
"499","2020-09-29",108.470001
"500","2020-09-30",107.889999
"501","2020-10-01",111.830002
"502","2020-10-02",110.860001
"503","2020-10-05",113.519997
"504","2020-10-06",115.949997
"505","2020-10-07",119.059998
"506","2020-10-08",119.239998
"507","2020-10-09",122.300003
"508","2020-10-12",125
"509","2020-10-13",125.660004
"510","2020-10-14",124.139999
"511","2020-10-15",120.139999
"512","2020-10-16",120.480003
"513","2020-10-19",119.300003
"514","2020-10-20",117.18
"515","2020-10-21",114.25
"516","2020-10-22",109.489998
"517","2020-10-23",109
"518","2020-10-26",106.449997
"519","2020-10-27",107.900002
"520","2020-10-28",106.040001
"521","2020-10-29",105.25
"522","2020-10-30",101.410004
"523","2020-11-02",99.239998
"524","2020-11-03",99.980003
"525","2020-11-04",107.989998
"526","2020-11-05",114.239998
"527","2020-11-06",112.5
"528","2020-11-09",104.93
"529","2020-11-10",101.650002
"530","2020-11-11",101
"531","2020-11-12",101.309998
"532","2020-11-13",102.279999
"533","2020-11-16",101.650002
"534","2020-11-17",103.489998
"535","2020-11-18",104.239998
"536","2020-11-19",108.239998
"537","2020-11-20",112.959999
"538","2020-11-23",116.139999
"539","2020-11-24",115.739998
"540","2020-11-25",119.18
"541","2020-11-27",119.410004
