"","date","YIN"
"105","2016-09-23",18.73
"106","2016-09-26",18.790001
"107","2016-09-27",18.74
"108","2016-09-28",18.5
"109","2016-09-29",18.860001
"110","2016-09-30",18.540001
"111","2016-10-03",19
"112","2016-10-04",18.540001
"113","2016-10-05",18.52
"114","2016-10-06",18.51
"115","2016-10-07",18.41
"116","2016-10-10",18.370001
"117","2016-10-11",18.110001
"118","2016-10-12",17.77
"119","2016-10-13",17.5
"120","2016-10-14",17.549999
"121","2016-10-17",18.139999
"122","2016-10-18",18.83
"123","2016-10-19",18.950001
"124","2016-10-20",18.58
"125","2016-10-21",18.59
"126","2016-10-24",18.35
"127","2016-10-25",18.530001
"128","2016-10-26",18.49
"129","2016-10-27",18.51
"130","2016-10-28",18.549999
"131","2016-10-31",18.200001
"132","2016-11-01",18.299999
"133","2016-11-02",18.58
"134","2016-11-03",18.299999
"135","2016-11-04",18.41
"136","2016-11-07",18.559999
"137","2016-11-08",19
"138","2016-11-09",18.709999
"139","2016-11-10",18.83
"140","2016-11-11",19
"141","2016-11-14",18.98
"142","2016-11-15",18.469999
"143","2016-11-16",16.559999
"144","2016-11-17",17.309999
"145","2016-11-18",17.77
"146","2016-11-21",17.129999
"147","2016-11-22",17.549999
"148","2016-11-23",17.219999
"149","2016-11-25",17.98
"150","2016-11-28",17.540001
"151","2016-11-29",17.65
"152","2016-11-30",17.5
"153","2016-12-01",17.76
"154","2016-12-02",17.52
"155","2016-12-05",17.5
"156","2016-12-06",17.549999
"157","2016-12-07",17.5
"158","2016-12-08",17.49
"159","2016-12-09",17.48
"160","2016-12-12",17.389999
"161","2016-12-13",17.559999
"162","2016-12-14",17.450001
"163","2016-12-15",17.1
"164","2016-12-16",16.58
"165","2016-12-19",16.52
"166","2016-12-20",16.52
"167","2016-12-21",16.57
"168","2016-12-22",16.540001
"169","2016-12-23",16.4
"170","2016-12-27",16.440001
"171","2016-12-28",16.25
"172","2016-12-29",16.299999
"173","2016-12-30",16.4
"174","2017-01-03",16.450001
"175","2017-01-04",16.24
"176","2017-01-05",16.889999
"177","2017-01-06",16.9
"178","2017-01-09",16.780001
"179","2017-01-10",18.040001
"180","2017-01-11",17.27
"181","2017-01-12",17.190001
"182","2017-01-13",17.4
"183","2017-01-17",17.280001
"184","2017-01-18",17.16
"185","2017-01-19",16.790001
"186","2017-01-20",16.35
"187","2017-01-23",16.719999
"188","2017-01-24",16.91
"189","2017-01-25",17.219999
"190","2017-01-26",17.26
"191","2017-01-27",17.34
"192","2017-01-30",16.629999
"193","2017-01-31",17.290001
"194","2017-02-01",17.190001
"195","2017-02-02",16.92
"196","2017-02-03",16.719999
"197","2017-02-06",16.870001
"198","2017-02-07",16.709999
"199","2017-02-08",16.629999
"200","2017-02-09",16.309999
"201","2017-02-10",16.77
"202","2017-02-13",16.620001
"203","2017-02-14",16.719999
"204","2017-02-15",16.870001
"205","2017-02-16",17.120001
"206","2017-02-17",17.23
"207","2017-02-21",17.049999
"208","2017-02-22",17.27
"209","2017-02-23",17.18
"210","2017-02-24",17.15
"211","2017-02-27",18.48
"212","2017-02-28",18.360001
"213","2017-03-01",18.6
"214","2017-03-02",18.299999
"215","2017-03-03",18.450001
"216","2017-03-06",18.57
"217","2017-03-07",19.23
"218","2017-03-08",18.860001
"219","2017-03-09",18.67
"220","2017-03-10",18.73
"221","2017-03-13",18.879999
"222","2017-03-14",18.870001
"223","2017-03-15",19.01
"224","2017-03-16",20.76
"225","2017-03-17",20.629999
"226","2017-03-20",22.780001
"227","2017-03-21",20.610001
"228","2017-03-22",20.6
"229","2017-03-23",20.15
"230","2017-03-24",19.969999
"231","2017-03-27",20.83
"232","2017-03-28",20.9
"233","2017-03-29",20.889999
"234","2017-03-30",20.66
"235","2017-03-31",21.02
"236","2017-04-03",21.040001
"237","2017-04-04",21.200001
"238","2017-04-05",20
"239","2017-04-06",20.040001
"240","2017-04-07",20.01
"241","2017-04-10",20.27
"242","2017-04-11",20.01
"243","2017-04-12",19.58
"244","2017-04-13",19.440001
"245","2017-04-17",19.549999
"246","2017-04-18",19.59
"247","2017-04-19",19.57
"248","2017-04-20",18.200001
"249","2017-04-21",18.190001
"250","2017-04-24",16.52
"251","2017-04-25",16.5
"252","2017-04-26",15.27
"253","2017-04-27",15.39
"254","2017-04-28",15.76
"255","2017-05-01",15.59
"256","2017-05-02",15.23
"257","2017-05-03",15.14
"258","2017-05-04",14.39
"259","2017-05-05",13.71
"260","2017-05-08",13.06
"261","2017-05-09",12.03
"262","2017-05-10",12.68
"263","2017-05-11",12.56
"264","2017-05-12",12.82
"265","2017-05-15",12.35
"266","2017-05-16",12.27
"267","2017-05-17",12.1
"268","2017-05-18",12.28
"269","2017-05-19",12.07
"270","2017-05-22",12.47
"271","2017-05-23",12.02
"272","2017-05-24",11.42
"273","2017-05-25",10.05
"274","2017-05-26",10.51
"275","2017-05-30",10.28
"276","2017-05-31",10.04
"277","2017-06-01",10.14
"278","2017-06-02",10.15
"279","2017-06-05",10.38
"280","2017-06-06",10.46
"281","2017-06-07",10.65
"282","2017-06-08",10.41
"283","2017-06-09",10.38
"284","2017-06-12",10.14
"285","2017-06-13",10.04
"286","2017-06-14",10.08
"287","2017-06-15",9.99
"288","2017-06-16",10.38
"289","2017-06-19",10.61
"290","2017-06-20",10.47
"291","2017-06-21",10.44
"292","2017-06-22",10.07
"293","2017-06-23",9.92
"294","2017-06-26",9.92
"295","2017-06-27",10.09
"296","2017-06-28",9.66
"297","2017-06-29",9.81
"298","2017-06-30",10
"299","2017-07-03",10.35
"300","2017-07-05",10.05
"301","2017-07-06",10.18
"302","2017-07-07",10.14
"303","2017-07-10",10.23
"304","2017-07-11",10.38
"305","2017-07-12",10.25
"306","2017-07-13",10.32
"307","2017-07-14",10.31
"308","2017-07-17",10.25
"309","2017-07-18",10.09
"310","2017-07-19",9.99
"311","2017-07-20",10.06
"312","2017-07-21",9.99
"313","2017-07-24",9.87
"314","2017-07-25",10
"315","2017-07-26",9.629
"316","2017-07-27",9.83
"317","2017-07-28",9.75
"318","2017-07-31",9.8
"319","2017-08-01",9.98
"320","2017-08-02",9.71
"321","2017-08-03",9.99
"322","2017-08-04",9.84
"323","2017-08-07",9.89
"324","2017-08-08",9.9
"325","2017-08-09",9.99
"326","2017-08-10",9.84
"327","2017-08-11",9.91
"328","2017-08-14",10.06
"329","2017-08-15",10.07
"330","2017-08-16",9.99
"331","2017-08-17",9.91
"332","2017-08-18",10.05
"333","2017-08-21",10.02
"334","2017-08-22",10.04
"335","2017-08-23",10.09
"336","2017-08-24",10.02
"337","2017-08-25",9.89
"338","2017-08-28",9.66
"339","2017-08-29",9.67
"340","2017-08-30",9.93
"341","2017-08-31",9.94
"342","2017-09-01",9.87
"343","2017-09-05",9.88
"344","2017-09-06",9.62
"345","2017-09-07",9.88
"346","2017-09-08",9.88
"347","2017-09-11",9.83
"348","2017-09-12",9.91
"349","2017-09-13",9.85
"350","2017-09-14",9.86
"351","2017-09-15",9.8
"352","2017-09-18",9.91
"353","2017-09-19",9.84
"354","2017-09-20",9.82
"355","2017-09-21",9.82
"356","2017-09-22",9.92
"357","2017-09-25",9.94
"358","2017-09-26",9.97
"359","2017-09-27",10.31
"360","2017-09-28",10.42
"361","2017-09-29",11.05
"362","2017-10-02",11.53
"363","2017-10-03",11.17
"364","2017-10-04",11.46
"365","2017-10-05",11.33
"366","2017-10-06",11.23
"367","2017-10-09",11.58
"368","2017-10-10",11.96
"369","2017-10-11",12
"370","2017-10-12",12.28
"371","2017-10-13",12.69
"372","2017-10-16",13.5
"373","2017-10-17",14.71
"374","2017-10-18",14.31
"375","2017-10-19",13.55
"376","2017-10-20",14.5
"377","2017-10-23",13.01
"378","2017-10-24",12.87
"379","2017-10-25",12.97
"380","2017-10-26",13.13
"381","2017-10-27",12.97
"382","2017-10-30",12.46
"383","2017-10-31",12.21
"384","2017-11-01",12.39
"385","2017-11-02",12.71
"386","2017-11-03",12.95
"387","2017-11-06",12.76
"388","2017-11-07",12.86
"389","2017-11-08",12.88
"390","2017-11-09",12.93
"391","2017-11-10",11.43
"392","2017-11-13",12.13
"393","2017-11-14",12.09
"394","2017-11-15",12.17
"395","2017-11-16",12.135
"396","2017-11-17",12.04
"397","2017-11-20",12.18
"398","2017-11-21",12.07
"399","2017-11-22",11.8
"400","2017-11-24",11.52
"401","2017-11-27",10.71
"402","2017-11-28",11.15
"403","2017-11-29",10.48
"404","2017-11-30",9.92
"405","2017-12-01",9.99
"406","2017-12-04",9.26
"407","2017-12-05",8.55
"408","2017-12-06",9.34
"409","2017-12-07",9.68
"410","2017-12-08",9.55
"411","2017-12-11",9.79
"412","2017-12-12",9.49
"413","2017-12-13",9.44
"414","2017-12-14",9.44
"415","2017-12-15",9.49
"416","2017-12-18",9.72
"417","2017-12-19",9.61
"418","2017-12-20",9.59
"419","2017-12-21",9.54
"420","2017-12-22",9.52
"421","2017-12-26",9.62
"422","2017-12-27",9.56
"423","2017-12-28",9.57
"424","2017-12-29",9.56
"425","2018-01-02",9.41
"426","2018-01-03",9.49
"427","2018-01-04",9.48
"428","2018-01-05",9.6
"429","2018-01-08",9.3
"430","2018-01-09",9.27
"431","2018-01-10",9.28
"432","2018-01-11",9.34
"433","2018-01-12",9.24
"434","2018-01-16",9.22
"435","2018-01-17",9.1
"436","2018-01-18",9.01
"437","2018-01-19",8.99
"438","2018-01-22",8.8
"439","2018-01-23",8.9
"440","2018-01-24",9.44
"441","2018-01-25",10.07
"442","2018-01-26",9.71
"443","2018-01-29",9.84
"444","2018-01-30",9.6
"445","2018-01-31",9.82
"446","2018-02-01",9.61
"447","2018-02-02",9.61
"448","2018-02-05",9.1
"449","2018-02-06",8.57
"450","2018-02-07",8.82
"451","2018-02-08",9.08
"452","2018-02-09",9.17
"453","2018-02-12",9.19
"454","2018-02-13",9.59
"455","2018-02-14",10.29
"456","2018-02-15",10.24
"457","2018-02-16",10.46
"458","2018-02-20",10.47
"459","2018-02-21",10.15
"460","2018-02-22",9.83
"461","2018-02-23",9.46
"462","2018-02-26",9.55
"463","2018-02-27",9.57
"464","2018-02-28",9.25
"465","2018-03-01",9.48
"466","2018-03-02",9.43
"467","2018-03-05",9.51
"468","2018-03-06",9.68
"469","2018-03-07",9.61
"470","2018-03-08",9.67
"471","2018-03-09",9.82
"472","2018-03-12",10.08
"473","2018-03-13",9.34
"474","2018-03-14",9.53
"475","2018-03-15",9.77
"476","2018-03-16",9.35
"477","2018-03-19",9.43
"478","2018-03-20",9.68
"479","2018-03-21",9.33
"480","2018-03-22",9.77
"481","2018-03-23",9.28
"482","2018-03-26",9.28
"483","2018-03-27",9.02
"484","2018-03-28",9.29
"485","2018-03-29",9.47
"486","2018-04-02",9.29
"487","2018-04-03",9.23
"488","2018-04-04",9.24
"489","2018-04-05",9.19
"490","2018-04-06",9.17
"491","2018-04-09",9.19
"492","2018-04-10",9.2
"493","2018-04-11",9.24
"494","2018-04-12",9.16
"495","2018-04-13",9.09
"496","2018-04-16",8.93
"497","2018-04-17",8.86
"498","2018-04-18",9.18
"499","2018-04-19",9.25
"500","2018-04-20",9.18
"501","2018-04-23",9.11
"502","2018-04-24",8.98
"503","2018-04-25",8.9
"504","2018-04-26",9.06
"505","2018-04-27",9.1
"506","2018-04-30",8.86
"507","2018-05-01",8.83
"508","2018-05-02",8.76
"509","2018-05-03",8.62
"510","2018-05-04",8.76
"511","2018-05-07",8.84
"512","2018-05-08",8.78
"513","2018-05-09",8.87
"514","2018-05-10",9.06
"515","2018-05-11",8.93
"516","2018-05-14",9.02
"517","2018-05-15",9.26
"518","2018-05-16",9.7
"519","2018-05-17",9.58
"520","2018-05-18",9.59
"521","2018-05-21",9.78
"522","2018-05-22",9.86
"523","2018-05-23",9.77
"524","2018-05-24",9.77
"525","2018-05-25",9.83
"526","2018-05-29",9.31
"527","2018-05-30",9.12
"528","2018-05-31",8.97
"529","2018-06-01",9
"530","2018-06-04",8.97
"531","2018-06-05",9.06
"532","2018-06-06",9.43
"533","2018-06-07",9.12
"534","2018-06-08",9.2
"535","2018-06-11",9.18
"536","2018-06-12",9.22
"537","2018-06-13",9.21
"538","2018-06-14",8.82
"539","2018-06-15",7.98
"540","2018-06-18",8.1
"541","2018-06-19",7.83
"542","2018-06-20",8.01
"543","2018-06-21",7.74
"544","2018-06-22",7.87
"545","2018-06-25",8.06
"546","2018-06-26",8.27
"547","2018-06-27",8.02
"548","2018-06-28",8.09
"549","2018-06-29",8.37
"550","2018-07-02",8.43
"551","2018-07-03",8.48
"552","2018-07-05",8.12
"553","2018-07-06",8.16
"554","2018-07-09",8.26
"555","2018-07-10",8.08
"556","2018-07-11",8.08
"557","2018-07-12",7.96
"558","2018-07-13",7.91
"559","2018-07-16",7.92
"560","2018-07-17",7.93
"561","2018-07-18",7.9
"562","2018-07-19",7.7
"563","2018-07-20",7.99
"564","2018-07-23",7.76
"565","2018-07-24",7.8
"566","2018-07-25",7.8
"567","2018-07-26",7.94
"568","2018-07-27",7.98
"569","2018-07-30",7.74
"570","2018-07-31",7.4
"571","2018-08-01",7.28
"572","2018-08-02",7.08
"573","2018-08-03",7.31
"574","2018-08-06",7.47
"575","2018-08-07",7.64
"576","2018-08-08",7.37
"577","2018-08-09",7.71
"578","2018-08-10",7.78
"579","2018-08-13",7.3
"580","2018-08-14",7.36
"581","2018-08-15",7.4
"582","2018-08-16",7.25
"583","2018-08-17",7.26
"584","2018-08-20",7.31
"585","2018-08-21",7.3
"586","2018-08-22",6.94
"587","2018-08-23",7
"588","2018-08-24",6.94
"589","2018-08-27",7.04
"590","2018-08-28",7.04
"591","2018-08-29",7.01
"592","2018-08-30",7.38
"593","2018-08-31",7.3
"594","2018-09-04",7.4
"595","2018-09-05",7.33
"596","2018-09-06",7.3
"597","2018-09-07",7.4
"598","2018-09-10",6.87
"599","2018-09-11",7.19
"600","2018-09-12",7.1
"601","2018-09-13",6.86
"602","2018-09-14",6.96
"603","2018-09-17",6.88
"604","2018-09-18",6.84
"605","2018-09-19",6.54
"606","2018-09-20",6.51
"607","2018-09-21",6.28
"608","2018-09-24",6.14
"609","2018-09-25",5.97
"610","2018-09-26",5.26
"611","2018-09-27",5.09
"612","2018-09-28",5.01
"613","2018-10-01",4.97
"614","2018-10-02",4
"615","2018-10-03",4.59
"616","2018-10-04",4.86
"617","2018-10-05",4.75
"618","2018-10-08",5.2
"619","2018-10-09",4.83
"620","2018-10-10",4.92
"621","2018-10-11",5.33
"622","2018-10-12",5.2
"623","2018-10-15",5.65
"624","2018-10-16",5.4
"625","2018-10-17",5.76
"626","2018-10-18",5.77
"627","2018-10-19",5.71
"628","2018-10-22",6.23
"629","2018-10-23",5.93
"630","2018-10-24",5.96
"631","2018-10-25",6.02
"632","2018-10-26",5.96
"633","2018-10-29",5.96
"634","2018-10-30",5.66
"635","2018-10-31",5.81
"636","2018-11-01",5.94
"637","2018-11-02",6.27
"638","2018-11-05",6.3
"639","2018-11-06",6.36
"640","2018-11-07",6.47
"641","2018-11-08",6.64
"642","2018-11-09",6.64
"643","2018-11-12",6.45
"644","2018-11-13",6.12
"645","2018-11-14",6.58
"646","2018-11-15",6.53
"647","2018-11-16",6.68
"648","2018-11-19",6.99
"649","2018-11-20",6.88
"650","2018-11-21",6.9
"651","2018-11-23",6.98
"652","2018-11-26",6.85
"653","2018-11-27",7.19
"654","2018-11-28",6.9
"655","2018-11-29",7.41
"656","2018-11-30",7
"657","2018-12-03",7
"658","2018-12-04",6.95
"659","2018-12-06",6.8
"660","2018-12-07",6.15
"661","2018-12-10",6.42
"662","2018-12-11",6.6
"663","2018-12-12",7.01
"664","2018-12-13",7.09
"665","2018-12-14",7.1
"666","2018-12-17",7.01
"667","2018-12-18",6.85
"668","2018-12-19",7.45
"669","2018-12-20",7.43
"670","2018-12-21",6.59
"671","2018-12-24",6.58
"672","2018-12-26",6.4
"673","2018-12-27",6.12
"674","2018-12-28",6.2
"675","2018-12-31",6.1
"676","2019-01-02",5.91
"677","2019-01-03",6.15
"678","2019-01-04",6.08
"679","2019-01-07",6.08
"680","2019-01-08",5.95
"681","2019-01-09",6.43
"682","2019-01-10",6.34
"683","2019-01-11",6.455
"684","2019-01-14",6.51
"685","2019-01-15",6.67
"686","2019-01-16",6.75
"687","2019-01-17",6.55
"688","2019-01-18",6.84
"689","2019-01-22",6.7
"690","2019-01-23",6.85
"691","2019-01-24",6.91
"692","2019-01-25",7.04
"693","2019-01-28",7
"694","2019-01-29",7.08
"695","2019-01-30",7.07
"696","2019-01-31",6.96
"697","2019-02-01",7.29
"698","2019-02-04",7.41
"699","2019-02-05",7.37
"700","2019-02-06",7.01
"701","2019-02-07",6.77
"702","2019-02-08",6.7
"703","2019-02-11",7.04
"704","2019-02-12",6.8
"705","2019-02-13",6.75
"706","2019-02-14",7
"707","2019-02-15",6.63
"708","2019-02-19",6.82
"709","2019-02-20",6.81
"710","2019-02-21",6.8
"711","2019-02-22",6.96
"712","2019-02-25",6.89
"713","2019-02-26",6.71
"714","2019-02-27",6.7
"715","2019-02-28",6.64
"716","2019-03-01",6.54
"717","2019-03-04",6.62
"718","2019-03-05",6.51
"719","2019-03-06",6.68
"720","2019-03-07",6.75
"721","2019-03-08",6.46
"722","2019-03-11",6.6
"723","2019-03-12",6.55
"724","2019-03-13",6.65
"725","2019-03-14",6.46
"726","2019-03-15",6.8
"727","2019-03-18",6.7
"728","2019-03-19",6.52
"729","2019-03-20",6.35
"730","2019-03-21",6.64
"731","2019-03-22",6.45
"732","2019-03-25",6.47
"733","2019-03-26",6.45
"734","2019-03-27",6.35
"735","2019-03-28",6.4
"736","2019-03-29",6.3
"737","2019-04-01",6.3
"738","2019-04-02",6.29
"739","2019-04-03",6.28
"740","2019-04-04",6.31
"741","2019-04-05",6.09
"742","2019-04-08",6.15
"743","2019-04-09",6.02
"744","2019-04-10",6.05
"745","2019-04-11",6.03
"746","2019-04-12",6.01
"747","2019-04-15",6.2
"748","2019-04-16",6.18
"749","2019-04-17",6.1
"750","2019-04-18",6.08
"751","2019-04-22",6.15
"752","2019-04-23",6.06
"753","2019-04-24",6.14
"754","2019-04-25",6.45
"755","2019-04-26",6.18
"756","2019-04-29",5.75
"757","2019-04-30",5.94
"758","2019-05-01",5.69
"759","2019-05-02",5.51
"760","2019-05-03",5.68
"761","2019-05-06",5.4
"762","2019-05-07",5.19
"763","2019-05-08",5.3
"764","2019-05-09",5.28
"765","2019-05-10",4.8
"766","2019-05-13",4.78
"767","2019-05-14",4.88
"768","2019-05-15",4.93
"769","2019-05-16",5.19
"770","2019-05-17",4.95
"771","2019-05-20",4.81
"772","2019-05-21",4.85
"773","2019-05-22",4.67
"774","2019-05-23",4.7
"775","2019-05-24",4.66
"776","2019-05-28",6.35
"777","2019-05-29",5.35
"778","2019-05-30",5.31
"779","2019-05-31",4.64
"780","2019-06-03",4.9
"781","2019-06-04",4.81
"782","2019-06-05",4.94
"783","2019-06-06",4.76
"784","2019-06-07",4.7
"785","2019-06-10",4.93
"786","2019-06-11",4.69
"787","2019-06-12",4.61
"788","2019-06-13",4.634
"789","2019-06-14",4.42
"790","2019-06-17",4.36
"791","2019-06-18",4.39
"792","2019-06-19",4.5
"793","2019-06-20",4.44
"794","2019-06-21",4.27
"795","2019-06-24",4.43
"796","2019-06-25",4.12
"797","2019-06-26",4.36
"798","2019-06-27",4.37
"799","2019-06-28",4.7
"800","2019-07-01",4.62
"801","2019-07-02",4.48
"802","2019-07-03",4.39
"803","2019-07-05",4.1
"804","2019-07-08",4.36
"805","2019-07-09",4.5
"806","2019-07-10",4.61
"807","2019-07-11",4.68
"808","2019-07-12",4.92
"809","2019-07-15",4.4
"810","2019-07-16",4.45
"811","2019-07-17",4.46
"812","2019-07-18",4.53
"813","2019-07-19",4.42
"814","2019-07-22",4.48
"815","2019-07-23",4.5
"816","2019-07-24",4.26
"817","2019-07-25",4.44
"818","2019-07-26",4.53
"819","2019-07-29",4.49
"820","2019-07-30",4.64
"821","2019-07-31",4.74
"822","2019-08-01",4.95
"823","2019-08-02",4.73
"824","2019-08-05",4.7
"825","2019-08-06",4.99
"826","2019-08-07",4.75
"827","2019-08-08",4.85
"828","2019-08-09",4.85
"829","2019-08-12",4.97
"830","2019-08-13",5.09
"831","2019-08-14",5.06
"832","2019-08-15",5.228
"833","2019-08-16",5.26
"834","2019-08-19",5.3
"835","2019-08-20",5.29
"836","2019-08-21",5.26
"837","2019-08-22",5.29
"838","2019-08-23",5.3
"839","2019-08-26",5.26
"840","2019-08-27",4.8
"841","2019-08-28",5.27
"842","2019-08-29",5.02
"843","2019-08-30",5.56
"844","2019-09-03",5.4
"845","2019-09-04",5.4
"846","2019-09-05",5.3
"847","2019-09-06",5.12
"848","2019-09-09",5.29
"849","2019-09-10",5.14
"850","2019-09-11",5.1
"851","2019-09-12",5.16
"852","2019-09-13",5.14
"853","2019-09-16",5.12
"854","2019-09-17",4.95
"855","2019-09-18",5.01
"856","2019-09-19",5.06
"857","2019-09-20",5.01
"858","2019-09-23",5.01
"859","2019-09-24",5.02
"860","2019-09-25",5.026
"861","2019-09-26",5
"862","2019-09-27",4.97
"863","2019-09-30",5.03
"864","2019-10-01",5.03
"865","2019-10-02",4.87
"866","2019-10-03",4.8
"867","2019-10-04",4.866
"868","2019-10-07",4.71
"869","2019-10-08",4.74
"870","2019-10-09",4.64
"871","2019-10-10",4.82
"872","2019-10-11",4.88
"873","2019-10-14",4.55
"874","2019-10-15",4.74
"875","2019-10-16",4.6
"876","2019-10-17",4.641
"877","2019-10-18",4.579
"878","2019-10-21",4.59
"879","2019-10-22",4.51
"880","2019-10-23",4.5
"881","2019-10-24",4.43
"882","2019-10-25",4.35
"883","2019-10-28",4.3
"884","2019-10-29",4.5
"885","2019-10-30",4.28
"886","2019-10-31",4.28
"887","2019-11-01",4.2
"888","2019-11-04",4.73
"889","2019-11-05",4.63
"890","2019-11-06",4.63
"891","2019-11-07",4.71
"892","2019-11-08",4.419
"893","2019-11-11",4.73
"894","2019-11-12",4.45
"895","2019-11-13",4.39
"896","2019-11-14",4.22
"897","2019-11-15",4.45
"898","2019-11-18",4.66
"899","2019-11-19",4.67
"900","2019-11-20",4.52
"901","2019-11-21",4.72
"902","2019-11-22",4.5
"903","2019-11-25",4.625
"904","2019-11-26",4.75
"905","2019-11-27",4.661
"906","2019-11-29",4.85
"907","2019-12-02",5.5
"908","2019-12-03",5.51
"909","2019-12-04",5.5
"910","2019-12-05",5.46
"911","2019-12-06",5.26
"912","2019-12-09",5.26
"913","2019-12-10",5.281
"914","2019-12-11",5.263
"915","2019-12-12",5.26
"916","2019-12-13",5.21
"917","2019-12-16",5.2
"918","2019-12-17",5.34
"919","2019-12-18",5.55
"920","2019-12-19",5.45
"921","2019-12-20",5.49
"922","2019-12-23",5.37
"923","2019-12-24",5.37
"924","2019-12-26",5.231
"925","2019-12-27",5.16
"926","2019-12-30",5.2
"927","2019-12-31",5.3
"928","2020-01-02",5.38
"929","2020-01-03",5.23
"930","2020-01-06",5.32
"931","2020-01-07",5.435
"932","2020-01-08",5.64
"933","2020-01-09",5.845
"934","2020-01-10",5.95
"935","2020-01-13",6.3
"936","2020-01-14",6.21
"937","2020-01-15",6.37
"938","2020-01-16",6.4
"939","2020-01-17",6.66
"940","2020-01-21",6.14
"941","2020-01-22",6.1
"942","2020-01-23",6.17
"943","2020-01-24",6.24
"944","2020-01-27",6.01
"945","2020-01-28",6.04
"946","2020-01-29",5.83
"947","2020-01-30",5.77
"948","2020-01-31",5.49
"949","2020-02-03",5.75
"950","2020-02-04",5.83
"951","2020-02-05",5.78
"952","2020-02-06",5.65
"953","2020-02-07",5.65
"954","2020-02-10",5.59
"955","2020-02-11",5.9
"956","2020-02-12",6.46
"957","2020-02-13",6.32
"958","2020-02-14",6.05
"959","2020-02-18",6.06
"960","2020-02-19",6.06
"961","2020-02-20",6.15
"962","2020-02-21",6.1
"963","2020-02-24",5.95
"964","2020-02-25",6.002
"965","2020-02-26",5.92
"966","2020-02-27",5.66
"967","2020-02-28",6.2
"968","2020-03-02",6.16
"969","2020-03-03",6.1
"970","2020-03-04",6.01
"971","2020-03-05",6.145
"972","2020-03-06",5.7
"973","2020-03-09",5.95
"974","2020-03-10",6.13
"975","2020-03-11",6
"976","2020-03-12",5.71
"977","2020-03-13",5.35
"978","2020-03-16",5.5
"979","2020-03-17",5.633
"980","2020-03-18",5.46
"981","2020-03-19",5.45
"982","2020-03-20",5.89
"983","2020-03-23",5.71
"984","2020-03-24",5.612
"985","2020-03-25",5.99
"986","2020-03-26",5.6
"987","2020-03-27",5.98
"988","2020-03-30",5.99
"989","2020-03-31",5.97
"990","2020-04-01",5.94
"991","2020-04-02",5.99
"992","2020-04-03",6.1
"993","2020-04-06",6.01
"994","2020-04-07",5.92
"995","2020-04-08",5.98
