"","date","ATEC"
"204","2007-10-23",51.240002
"205","2007-10-24",49.919998
"206","2007-10-25",51.720001
"207","2007-10-26",49.799999
"208","2007-10-29",49.799999
"209","2007-10-30",51
"210","2007-10-31",51.119999
"211","2007-11-01",50.639999
"212","2007-11-02",48.240002
"213","2007-11-05",48.119999
"214","2007-11-06",47.759998
"215","2007-11-07",46.919998
"216","2007-11-08",46.68
"217","2007-11-09",45.84
"218","2007-11-12",45.48
"219","2007-11-13",45.240002
"220","2007-11-14",45
"221","2007-11-15",44.279999
"222","2007-11-16",44.639999
"223","2007-11-19",46.200001
"224","2007-11-20",52.080002
"225","2007-11-21",51.360001
"226","2007-11-23",51
"227","2007-11-26",51.360001
"228","2007-11-27",52.799999
"229","2007-11-28",52.32
"230","2007-11-29",53.16
"231","2007-11-30",55.200001
"232","2007-12-03",55.080002
"233","2007-12-04",58.32
"234","2007-12-05",55.560001
"235","2007-12-06",56.16
"236","2007-12-07",56.639999
"237","2007-12-10",58.32
"238","2007-12-11",59.880001
"239","2007-12-12",59.880001
"240","2007-12-13",58.799999
"241","2007-12-14",60.360001
"242","2007-12-17",59.279999
"243","2007-12-18",57.119999
"244","2007-12-19",57.240002
"245","2007-12-20",58.200001
"246","2007-12-21",63
"247","2007-12-24",61.200001
"248","2007-12-26",61.32
"249","2007-12-27",61.200001
"250","2007-12-28",60.119999
"251","2007-12-31",60.48
"252","2008-01-02",58.200001
"253","2008-01-03",58.560001
"254","2008-01-04",57.720001
"255","2008-01-07",56.400002
"256","2008-01-08",56.639999
"257","2008-01-09",57
"258","2008-01-10",58.080002
"259","2008-01-11",57
"260","2008-01-14",57.240002
"261","2008-01-15",57
"262","2008-01-16",58.919998
"263","2008-01-17",61.32
"264","2008-01-18",59.639999
"265","2008-01-22",59.400002
"266","2008-01-23",59.52
"267","2008-01-24",61.200001
"268","2008-01-25",60.119999
"269","2008-01-28",61.799999
"270","2008-01-29",63
"271","2008-01-30",61.560001
"272","2008-01-31",61.32
"273","2008-02-01",61.68
"274","2008-02-04",60
"275","2008-02-05",62.759998
"276","2008-02-06",63.84
"277","2008-02-07",67.440002
"278","2008-02-08",70.440002
"279","2008-02-11",72.480003
"280","2008-02-12",72.120003
"281","2008-02-13",72.599998
"282","2008-02-14",73.32
"283","2008-02-15",74.519997
"284","2008-02-19",77.279999
"285","2008-02-20",73.080002
"286","2008-02-21",72.239998
"287","2008-02-22",72.120003
"288","2008-02-25",70.800003
"289","2008-02-26",71.400002
"290","2008-02-27",70.440002
"291","2008-02-28",69.720001
"292","2008-02-29",69.360001
"293","2008-03-03",68.400002
"294","2008-03-04",66.480003
"295","2008-03-05",67.559998
"296","2008-03-06",65.879997
"297","2008-03-07",64.32
"298","2008-03-10",63.599998
"299","2008-03-11",61.200001
"300","2008-03-12",60.599998
"301","2008-03-13",60.240002
"302","2008-03-14",60.119999
"303","2008-03-17",60.48
"304","2008-03-18",58.799999
"305","2008-03-19",56.880001
"306","2008-03-20",55.200001
"307","2008-03-24",54.84
"308","2008-03-25",55.919998
"309","2008-03-26",55.68
"310","2008-03-27",59.880001
"311","2008-03-28",60.360001
"312","2008-03-31",60.240002
"313","2008-04-01",62.400002
"314","2008-04-02",58.799999
"315","2008-04-03",62.040001
"316","2008-04-04",66.120003
"317","2008-04-07",63
"318","2008-04-08",62.880001
"319","2008-04-09",60.360001
"320","2008-04-10",61.68
"321","2008-04-11",59.16
"322","2008-04-14",57.720001
"323","2008-04-15",57.240002
"324","2008-04-16",57.599998
"325","2008-04-17",57.720001
"326","2008-04-18",58.919998
"327","2008-04-21",58.200001
"328","2008-04-22",59.040001
"329","2008-04-23",62.639999
"330","2008-04-24",63.720001
"331","2008-04-25",59.400002
"332","2008-04-28",58.200001
"333","2008-04-29",60.84
"334","2008-04-30",57.959999
"335","2008-05-01",59.52
"336","2008-05-02",58.200001
"337","2008-05-05",57.119999
"338","2008-05-06",59.400002
"339","2008-05-07",59.400002
"340","2008-05-08",59.279999
"341","2008-05-09",60.360001
"342","2008-05-12",61.080002
"343","2008-05-13",60.119999
"344","2008-05-14",58.439999
"345","2008-05-15",57.959999
"346","2008-05-16",58.560001
"347","2008-05-19",58.080002
"348","2008-05-20",59.400002
"349","2008-05-21",60
"350","2008-05-22",59.759998
"351","2008-05-23",60
"352","2008-05-27",61.32
"353","2008-05-28",59.880001
"354","2008-05-29",60.119999
"355","2008-05-30",59.759998
"356","2008-06-02",59.759998
"357","2008-06-03",58.439999
"358","2008-06-04",55.32
"359","2008-06-05",59.880001
"360","2008-06-06",54.240002
"361","2008-06-09",52.919998
"362","2008-06-10",54
"363","2008-06-11",53.279999
"364","2008-06-12",52.799999
"365","2008-06-13",54.720001
"366","2008-06-16",55.560001
"367","2008-06-17",55.919998
"368","2008-06-18",53.880001
"369","2008-06-19",52.439999
"370","2008-06-20",52.439999
"371","2008-06-23",51.599998
"372","2008-06-24",52.200001
"373","2008-06-25",51.119999
"374","2008-06-26",51
"375","2008-06-27",49.200001
"376","2008-06-30",48.959999
"377","2008-07-01",46.919998
"378","2008-07-02",46.919998
"379","2008-07-03",46.439999
"380","2008-07-07",40.919998
"381","2008-07-08",45.360001
"382","2008-07-09",46.439999
"383","2008-07-10",47.759998
"384","2008-07-11",51.720001
"385","2008-07-14",47.400002
"386","2008-07-15",47.759998
"387","2008-07-16",53.279999
"388","2008-07-17",54
"389","2008-07-18",53.279999
"390","2008-07-21",54
"391","2008-07-22",54
"392","2008-07-23",53.52
"393","2008-07-24",54
"394","2008-07-25",54
"395","2008-07-28",52.200001
"396","2008-07-29",54.84
"397","2008-07-30",57.48
"398","2008-07-31",57.360001
"399","2008-08-01",57.119999
"400","2008-08-04",59.639999
"401","2008-08-05",56.880001
"402","2008-08-06",58.32
"403","2008-08-07",58.32
"404","2008-08-08",60
"405","2008-08-11",60.48
"406","2008-08-12",60.599998
"407","2008-08-13",60.240002
"408","2008-08-14",60.119999
"409","2008-08-15",59.880001
"410","2008-08-18",60.240002
"411","2008-08-19",59.880001
"412","2008-08-20",59.880001
"413","2008-08-21",59.279999
"414","2008-08-22",58.68
"415","2008-08-25",56.040001
"416","2008-08-26",54.84
"417","2008-08-27",58.560001
"418","2008-08-28",60.119999
"419","2008-08-29",57.48
"420","2008-09-02",54.599998
"421","2008-09-03",55.68
"422","2008-09-04",52.200001
"423","2008-09-05",56.279999
"424","2008-09-08",57.119999
"425","2008-09-09",54.84
"426","2008-09-10",52.560001
"427","2008-09-11",52.919998
"428","2008-09-12",51
"429","2008-09-15",52.32
"430","2008-09-16",51.720001
"431","2008-09-17",46.32
"432","2008-09-18",55.200001
"433","2008-09-19",54.119999
"434","2008-09-22",54
"435","2008-09-23",53.639999
"436","2008-09-24",50.880001
"437","2008-09-25",52.919998
"438","2008-09-26",57.48
"439","2008-09-29",50.880001
"440","2008-09-30",55.200001
"441","2008-10-01",51.48
"442","2008-10-02",51.599998
"443","2008-10-03",51.959999
"444","2008-10-06",54.240002
"445","2008-10-07",49.919998
"446","2008-10-08",52.560001
"447","2008-10-09",48
"448","2008-10-10",56.279999
"449","2008-10-13",60
"450","2008-10-14",58.080002
"451","2008-10-15",48.599998
"452","2008-10-16",58.080002
"453","2008-10-17",56.400002
"454","2008-10-20",56.400002
"455","2008-10-21",51.599998
"456","2008-10-22",49.560001
"457","2008-10-23",51.599998
"458","2008-10-24",53.880001
"459","2008-10-27",48.360001
"460","2008-10-28",48
"461","2008-10-29",47.16
"462","2008-10-30",43.080002
"463","2008-10-31",47.16
"464","2008-11-03",45.959999
"465","2008-11-04",42.959999
"466","2008-11-05",36.959999
"467","2008-11-06",41.279999
"468","2008-11-07",42.240002
"469","2008-11-10",42.240002
"470","2008-11-11",39
"471","2008-11-12",34.439999
"472","2008-11-13",38.16
"473","2008-11-14",32.880001
"474","2008-11-17",30.959999
"475","2008-11-18",25.68
"476","2008-11-19",23.280001
"477","2008-11-20",23.879999
"478","2008-11-21",22.200001
"479","2008-11-24",22.92
"480","2008-11-25",22.559999
"481","2008-11-26",24.6
"482","2008-11-28",23.879999
"483","2008-12-01",18.120001
"484","2008-12-02",20.4
"485","2008-12-03",20.280001
"486","2008-12-04",22.200001
"487","2008-12-05",29.280001
"488","2008-12-08",30
"489","2008-12-09",30.959999
"490","2008-12-10",35.279999
"491","2008-12-11",33.959999
"492","2008-12-12",33.48
"493","2008-12-15",34.68
"494","2008-12-16",35.040001
"495","2008-12-17",34.080002
"496","2008-12-18",33
"497","2008-12-19",31.32
"498","2008-12-22",30
"499","2008-12-23",29.52
"500","2008-12-24",30.24
"501","2008-12-26",29.52
"502","2008-12-29",28.08
"503","2008-12-30",27.360001
"504","2008-12-31",28.200001
"505","2009-01-02",29.639999
"506","2009-01-05",31.799999
"507","2009-01-06",32.400002
"508","2009-01-07",31.799999
"509","2009-01-08",36.240002
"510","2009-01-09",32.279999
"511","2009-01-12",32.759998
"512","2009-01-13",33.720001
"513","2009-01-14",33
"514","2009-01-15",33
"515","2009-01-16",33.84
"516","2009-01-20",28.799999
"517","2009-01-21",30.959999
"518","2009-01-22",29.16
"519","2009-01-23",27.48
"520","2009-01-26",28.32
"521","2009-01-27",25.200001
"522","2009-01-28",28.92
"523","2009-01-29",27
"524","2009-01-30",26.040001
"525","2009-02-02",28.68
"526","2009-02-03",29.76
"527","2009-02-04",28.200001
"528","2009-02-05",27.719999
"529","2009-02-06",28.440001
"530","2009-02-09",27.48
"531","2009-02-10",26.52
"532","2009-02-11",26.52
"533","2009-02-12",26.040001
"534","2009-02-13",25.92
"535","2009-02-17",25.92
"536","2009-02-18",25.68
"537","2009-02-19",25.799999
"538","2009-02-20",25.200001
"539","2009-02-23",23.040001
"540","2009-02-24",23.76
"541","2009-02-25",21.84
"542","2009-02-26",20.639999
"543","2009-02-27",19.92
"544","2009-03-02",17.52
"545","2009-03-03",20.4
"546","2009-03-04",17.639999
"547","2009-03-05",13.8
"548","2009-03-06",15.36
"549","2009-03-09",14.16
"550","2009-03-10",14.16
"551","2009-03-11",14.04
"552","2009-03-12",13.8
"553","2009-03-13",14.28
"554","2009-03-16",13.68
"555","2009-03-17",14.04
"556","2009-03-18",14.16
"557","2009-03-19",15
"558","2009-03-20",13.92
"559","2009-03-23",16.799999
"560","2009-03-24",16.799999
"561","2009-03-25",20.4
"562","2009-03-26",21.48
"563","2009-03-27",20.040001
"564","2009-03-30",20.52
"565","2009-03-31",21.24
"566","2009-04-01",23.4
"567","2009-04-02",23.76
"568","2009-04-03",22.08
"569","2009-04-06",22.92
"570","2009-04-07",22.68
"571","2009-04-08",23.280001
"572","2009-04-09",23.280001
"573","2009-04-13",25.08
"574","2009-04-14",23.280001
"575","2009-04-15",23.76
"576","2009-04-16",22.440001
"577","2009-04-17",21.84
"578","2009-04-20",18.48
"579","2009-04-21",19.799999
"580","2009-04-22",19.559999
"581","2009-04-23",19.32
"582","2009-04-24",20.280001
"583","2009-04-27",21.719999
"584","2009-04-28",23.4
"585","2009-04-29",24.6
"586","2009-04-30",24.6
"587","2009-05-01",24.120001
"588","2009-05-04",28.440001
"589","2009-05-05",27
"590","2009-05-06",26.639999
"591","2009-05-07",26.52
"592","2009-05-08",28.559999
"593","2009-05-11",26.040001
"594","2009-05-12",24.360001
"595","2009-05-13",24.48
"596","2009-05-14",23.76
"597","2009-05-15",23.280001
"598","2009-05-18",24.360001
"599","2009-05-19",24.48
"600","2009-05-20",24.719999
"601","2009-05-21",24
"602","2009-05-22",24.360001
"603","2009-05-26",26.76
"604","2009-05-27",26.4
"605","2009-05-28",25.68
"606","2009-05-29",26.4
"607","2009-06-01",28.68
"608","2009-06-02",30.6
"609","2009-06-03",30
"610","2009-06-04",30.6
"611","2009-06-05",32.040001
"612","2009-06-08",31.68
"613","2009-06-09",33.48
"614","2009-06-10",36
"615","2009-06-11",38.16
"616","2009-06-12",38.400002
"617","2009-06-15",35.880001
"618","2009-06-16",33.959999
"619","2009-06-17",35.880001
"620","2009-06-18",35.880001
"621","2009-06-19",37.799999
"622","2009-06-22",35.880001
"623","2009-06-23",35.880001
"624","2009-06-24",35.040001
"625","2009-06-25",36.119999
"626","2009-06-26",39.599998
"627","2009-06-29",39.720001
"628","2009-06-30",39.84
"629","2009-07-01",40.919998
"630","2009-07-02",39.720001
"631","2009-07-06",38.52
"632","2009-07-07",35.880001
"633","2009-07-08",36.240002
"634","2009-07-09",35.759998
"635","2009-07-10",35.639999
"636","2009-07-13",40.080002
"637","2009-07-14",40.919998
"638","2009-07-15",43.439999
"639","2009-07-16",43.68
"640","2009-07-17",42.84
"641","2009-07-20",42.720001
"642","2009-07-21",39
"643","2009-07-22",38.880001
"644","2009-07-23",41.040001
"645","2009-07-24",43.439999
"646","2009-07-27",43.799999
"647","2009-07-28",45.48
"648","2009-07-29",45.84
"649","2009-07-30",46.080002
"650","2009-07-31",44.880001
"651","2009-08-03",46.799999
"652","2009-08-04",53.400002
"653","2009-08-05",51.599998
"654","2009-08-06",46.799999
"655","2009-08-07",47.279999
"656","2009-08-10",50.52
"657","2009-08-11",47.52
"658","2009-08-12",52.439999
"659","2009-08-13",51.48
"660","2009-08-14",50.16
"661","2009-08-17",51
"662","2009-08-18",51.84
"663","2009-08-19",52.560001
"664","2009-08-20",52.799999
"665","2009-08-21",55.200001
"666","2009-08-24",56.400002
"667","2009-08-25",55.200001
"668","2009-08-26",54.84
"669","2009-08-27",54.720001
"670","2009-08-28",57.240002
"671","2009-08-31",54.959999
"672","2009-09-01",52.080002
"673","2009-09-02",52.439999
"674","2009-09-03",52.32
"675","2009-09-04",53.759998
"676","2009-09-08",55.439999
"677","2009-09-09",56.279999
"678","2009-09-10",57.599998
"679","2009-09-11",58.200001
"680","2009-09-14",60
"681","2009-09-15",60.48
"682","2009-09-16",62.52
"683","2009-09-17",62.16
"684","2009-09-18",62.52
"685","2009-09-21",60.959999
"686","2009-09-22",59.040001
"687","2009-09-23",57.240002
"688","2009-09-24",55.68
"689","2009-09-25",55.68
"690","2009-09-28",55.919998
"691","2009-09-29",56.040001
"692","2009-09-30",55.200001
"693","2009-10-01",52.68
"694","2009-10-02",54
"695","2009-10-05",55.68
"696","2009-10-06",56.279999
"697","2009-10-07",57
"698","2009-10-08",57
"699","2009-10-09",58.200001
"700","2009-10-12",59.400002
"701","2009-10-13",60
"702","2009-10-14",60.240002
"703","2009-10-15",59.639999
"704","2009-10-16",59.400002
"705","2009-10-19",58.32
"706","2009-10-20",57.119999
"707","2009-10-21",58.68
"708","2009-10-22",59.639999
"709","2009-10-23",57.599998
"710","2009-10-26",58.080002
"711","2009-10-27",57.599998
"712","2009-10-28",56.880001
"713","2009-10-29",57.720001
"714","2009-10-30",57.360001
"715","2009-11-02",56.16
"716","2009-11-03",55.919998
"717","2009-11-04",54.599998
"718","2009-11-05",59.16
"719","2009-11-06",56.759998
"720","2009-11-09",59.16
"721","2009-11-10",57.119999
"722","2009-11-11",58.68
"723","2009-11-12",51.84
"724","2009-11-13",51.959999
"725","2009-11-16",55.439999
"726","2009-11-17",54.720001
"727","2009-11-18",54
"728","2009-11-19",53.040001
"729","2009-11-20",50.279999
"730","2009-11-23",52.080002
"731","2009-11-24",52.799999
"732","2009-11-25",53.400002
"733","2009-11-27",51.48
"734","2009-11-30",54.48
"735","2009-12-01",58.080002
"736","2009-12-02",56.040001
"737","2009-12-03",53.759998
"738","2009-12-04",55.560001
"739","2009-12-07",54.959999
"740","2009-12-08",57.119999
"741","2009-12-09",58.799999
"742","2009-12-10",57.119999
"743","2009-12-11",59.16
"744","2009-12-14",60.240002
"745","2009-12-15",59.880001
"746","2009-12-16",60.119999
"747","2009-12-17",58.200001
"748","2009-12-18",63.240002
"749","2009-12-21",60.48
"750","2009-12-22",62.16
"751","2009-12-23",64.080002
"752","2009-12-24",64.559998
"753","2009-12-28",63.84
"754","2009-12-29",63.48
"755","2009-12-30",63.84
"756","2009-12-31",64.080002
"757","2010-01-04",63.360001
"758","2010-01-05",61.560001
"759","2010-01-06",57.360001
"760","2010-01-07",59.880001
"761","2010-01-08",59.880001
"762","2010-01-11",63.48
"763","2010-01-12",60.48
"764","2010-01-13",66.720001
"765","2010-01-14",65.279999
"766","2010-01-15",62.880001
"767","2010-01-19",65.639999
"768","2010-01-20",61.200001
"769","2010-01-21",59.880001
"770","2010-01-22",58.439999
"771","2010-01-25",57.720001
"772","2010-01-26",55.200001
"773","2010-01-27",56.279999
"774","2010-01-28",54.119999
"775","2010-01-29",53.040001
"776","2010-02-01",52.799999
"777","2010-02-02",54.119999
"778","2010-02-03",53.279999
"779","2010-02-04",49.200001
"780","2010-02-05",51.48
"781","2010-02-08",52.439999
"782","2010-02-09",52.919998
"783","2010-02-10",52.799999
"784","2010-02-11",54.84
"785","2010-02-12",56.400002
"786","2010-02-16",57.599998
"787","2010-02-17",60.959999
"788","2010-02-18",63.599998
"789","2010-02-19",62.040001
"790","2010-02-22",60.360001
"791","2010-02-23",58.68
"792","2010-02-24",60.119999
"793","2010-02-25",60.959999
"794","2010-02-26",61.560001
"795","2010-03-01",62.400002
"796","2010-03-02",66
"797","2010-03-03",65.519997
"798","2010-03-04",65.040001
"799","2010-03-05",65.279999
"800","2010-03-08",63.119999
"801","2010-03-09",63.360001
"802","2010-03-10",72.360001
"803","2010-03-11",72.599998
"804","2010-03-12",77.160004
"805","2010-03-15",79.32
"806","2010-03-16",79.559998
"807","2010-03-17",79.559998
"808","2010-03-18",79.68
"809","2010-03-19",81.599998
"810","2010-03-22",78.480003
"811","2010-03-23",78.239998
"812","2010-03-24",76.199997
"813","2010-03-25",76.32
"814","2010-03-26",76.68
"815","2010-03-29",76.080002
"816","2010-03-30",76.32
"817","2010-03-31",76.440002
"818","2010-04-01",76.32
"819","2010-04-05",77.639999
"820","2010-04-06",76.440002
"821","2010-04-07",76.559998
"822","2010-04-08",76.199997
"823","2010-04-09",76.440002
"824","2010-04-12",70.080002
"825","2010-04-13",70.32
"826","2010-04-14",69.720001
"827","2010-04-15",67.199997
"828","2010-04-16",68.760002
"829","2010-04-19",69.839996
"830","2010-04-20",72.959999
"831","2010-04-21",74.400002
"832","2010-04-22",77.760002
"833","2010-04-23",80.279999
"834","2010-04-26",83.279999
"835","2010-04-27",83.879997
"836","2010-04-28",87.839996
"837","2010-04-29",83.400002
"838","2010-04-30",80.160004
"839","2010-05-03",81.599998
"840","2010-05-04",79.559998
"841","2010-05-05",76.919998
"842","2010-05-06",68.160004
"843","2010-05-07",65.879997
"844","2010-05-10",68.760002
"845","2010-05-11",70.440002
"846","2010-05-12",70.919998
"847","2010-05-13",73.32
"848","2010-05-14",67.919998
"849","2010-05-17",69
"850","2010-05-18",68.040001
"851","2010-05-19",66.720001
"852","2010-05-20",64.199997
"853","2010-05-21",64.559998
"854","2010-05-24",64.440002
"855","2010-05-25",63.360001
"856","2010-05-26",62.52
"857","2010-05-27",67.68
"858","2010-05-28",63.959999
"859","2010-06-01",61.68
"860","2010-06-02",66
"861","2010-06-03",69.599998
"862","2010-06-04",63.119999
"863","2010-06-07",59.759998
"864","2010-06-08",55.32
"865","2010-06-09",54.599998
"866","2010-06-10",56.279999
"867","2010-06-11",57.84
"868","2010-06-14",58.32
"869","2010-06-15",60
"870","2010-06-16",60.599998
"871","2010-06-17",62.16
"872","2010-06-18",61.799999
"873","2010-06-21",63
"874","2010-06-22",60
"875","2010-06-23",60
"876","2010-06-24",58.68
"877","2010-06-25",60.360001
"878","2010-06-28",60
"879","2010-06-29",57.360001
"880","2010-06-30",55.68
"881","2010-07-01",52.799999
"882","2010-07-02",54.360001
"883","2010-07-06",53.400002
"884","2010-07-07",52.799999
"885","2010-07-08",55.919998
"886","2010-07-09",55.080002
"887","2010-07-12",53.759998
"888","2010-07-13",57
"889","2010-07-14",56.400002
"890","2010-07-15",55.799999
"891","2010-07-16",54.599998
"892","2010-07-19",54.119999
"893","2010-07-20",54.959999
"894","2010-07-21",51.119999
"895","2010-07-22",52.799999
"896","2010-07-23",50.759998
"897","2010-07-26",52.919998
"898","2010-07-27",52.68
"899","2010-07-28",51.599998
"900","2010-07-29",51
"901","2010-07-30",50.759998
"902","2010-08-02",51.84
"903","2010-08-03",51.959999
"904","2010-08-04",53.040001
"905","2010-08-05",53.040001
"906","2010-08-06",28.68
"907","2010-08-09",30.120001
"908","2010-08-10",30
"909","2010-08-11",26.16
"910","2010-08-12",25.32
"911","2010-08-13",23.639999
"912","2010-08-16",27.360001
"913","2010-08-17",26.879999
"914","2010-08-18",26.76
"915","2010-08-19",28.200001
"916","2010-08-20",26.879999
"917","2010-08-23",25.200001
"918","2010-08-24",24.24
"919","2010-08-25",25.559999
"920","2010-08-26",25.200001
"921","2010-08-27",25.68
"922","2010-08-30",25.440001
"923","2010-08-31",24.719999
"924","2010-09-01",25.08
"925","2010-09-02",27.84
"926","2010-09-03",27
"927","2010-09-07",25.440001
"928","2010-09-08",24.959999
"929","2010-09-09",25.799999
"930","2010-09-10",25.559999
"931","2010-09-13",25.440001
"932","2010-09-14",25.08
"933","2010-09-15",24.719999
"934","2010-09-16",24.6
"935","2010-09-17",24.120001
"936","2010-09-20",24.6
"937","2010-09-21",23.879999
"938","2010-09-22",25.08
"939","2010-09-23",25.32
"940","2010-09-24",26.4
"941","2010-09-27",26.52
"942","2010-09-28",26.76
"943","2010-09-29",26.040001
"944","2010-09-30",25.559999
"945","2010-10-01",26.639999
"946","2010-10-04",26.16
"947","2010-10-05",26.52
"948","2010-10-06",27.120001
"949","2010-10-07",27.360001
"950","2010-10-08",26.280001
"951","2010-10-11",26.76
"952","2010-10-12",26.879999
"953","2010-10-13",28.200001
"954","2010-10-14",30.959999
"955","2010-10-15",30
"956","2010-10-18",30.84
"957","2010-10-19",28.92
"958","2010-10-20",28.68
"959","2010-10-21",28.32
"960","2010-10-22",28.559999
"961","2010-10-25",27.84
"962","2010-10-26",27.120001
"963","2010-10-27",28.799999
