"","date","MARPS"
"190","2007-10-03",34.84
"191","2007-10-04",35.349998
"192","2007-10-05",35.939999
"193","2007-10-08",36.040001
"194","2007-10-09",36.75
"195","2007-10-10",37
"196","2007-10-11",36.84
"197","2007-10-12",36.639999
"198","2007-10-15",37.52
"199","2007-10-16",38.889999
"200","2007-10-17",41.75
"201","2007-10-18",41.849998
"202","2007-10-19",43.25
"203","2007-10-22",39.91
"204","2007-10-23",38.75
"205","2007-10-24",37.110001
"206","2007-10-25",35.799999
"207","2007-10-26",38.169998
"208","2007-10-29",38.549999
"209","2007-10-30",38.700001
"210","2007-10-31",38.990002
"211","2007-11-01",41
"212","2007-11-02",38.549999
"213","2007-11-05",38.27
"214","2007-11-06",37.75
"215","2007-11-07",37.849998
"216","2007-11-08",38.93
"217","2007-11-09",39
"218","2007-11-12",37.549999
"219","2007-11-13",37.209999
"220","2007-11-14",36.779999
"221","2007-11-15",36.779999
"222","2007-11-16",37
"223","2007-11-19",38.790001
"224","2007-11-20",38.66
"225","2007-11-21",36.66
"226","2007-11-23",38.099998
"227","2007-11-26",38.09
"228","2007-11-27",37.450001
"229","2007-11-28",36
"230","2007-11-29",36
"231","2007-11-30",36.59
"232","2007-12-03",35.549999
"233","2007-12-04",35.5
"234","2007-12-05",36.849998
"235","2007-12-06",35.48
"236","2007-12-07",34.32
"237","2007-12-10",34.299999
"238","2007-12-11",34.299999
"239","2007-12-12",34.310001
"240","2007-12-13",34.310001
"241","2007-12-14",34.310001
"242","2007-12-17",34.25
"243","2007-12-18",35.5
"244","2007-12-19",34.130001
"245","2007-12-20",34.75
"246","2007-12-21",34.990002
"247","2007-12-24",37.959999
"248","2007-12-26",36.799999
"249","2007-12-27",36.799999
"250","2007-12-28",37.869999
"251","2007-12-31",35.860001
"252","2008-01-02",34.66
"253","2008-01-03",34.5
"254","2008-01-04",34.919998
"255","2008-01-07",34.5
"256","2008-01-08",33.200001
"257","2008-01-09",32.299999
"258","2008-01-10",33
"259","2008-01-11",32.23
"260","2008-01-14",32.029999
"261","2008-01-15",32.009998
"262","2008-01-16",31.34
"263","2008-01-17",27.379999
"264","2008-01-18",28.51
"265","2008-01-22",29
"266","2008-01-23",30.35
"267","2008-01-24",32.48
"268","2008-01-25",35.490002
"269","2008-01-28",34.02
"270","2008-01-29",32.669998
"271","2008-01-30",31.870001
"272","2008-01-31",31.379999
"273","2008-02-01",31.879999
"274","2008-02-04",32.790001
"275","2008-02-05",32.009998
"276","2008-02-06",32.27
"277","2008-02-07",32.279999
"278","2008-02-08",32.310001
"279","2008-02-11",32.310001
"280","2008-02-12",33.400002
"281","2008-02-13",33.400002
"282","2008-02-14",33.5
"283","2008-02-15",33.5
"284","2008-02-19",33.279999
"285","2008-02-20",33.990002
"286","2008-02-21",33.540001
"287","2008-02-22",34
"288","2008-02-25",34.75
"289","2008-02-26",34.709999
"290","2008-02-27",34
"291","2008-02-28",33.43
"292","2008-02-29",34
"293","2008-03-03",32.68
"294","2008-03-04",33.48
"295","2008-03-05",32.66
"296","2008-03-06",33.939999
"297","2008-03-07",31.5
"298","2008-03-10",32.5
"299","2008-03-11",33
"300","2008-03-12",32.349998
"301","2008-03-13",31.5
"302","2008-03-14",31.75
"303","2008-03-17",31.5
"304","2008-03-18",31.5
"305","2008-03-19",31.5
"306","2008-03-20",31.5
"307","2008-03-24",31.15
"308","2008-03-25",30.549999
"309","2008-03-26",30.6
"310","2008-03-27",31
"311","2008-03-28",31
"312","2008-03-31",31.4
"313","2008-04-01",31.4
"314","2008-04-02",33
"315","2008-04-03",32
"316","2008-04-04",30.290001
"317","2008-04-07",32.450001
"318","2008-04-08",31.48
"319","2008-04-09",30.76
"320","2008-04-10",30.85
"321","2008-04-11",31.780001
"322","2008-04-14",31.780001
"323","2008-04-15",31.75
"324","2008-04-16",32.360001
"325","2008-04-17",31.98
"326","2008-04-18",32.25
"327","2008-04-21",32
"328","2008-04-22",32
"329","2008-04-23",31.98
"330","2008-04-24",31.93
"331","2008-04-25",32.5
"332","2008-04-28",32.5
"333","2008-04-29",32.459999
"334","2008-04-30",32.459999
"335","2008-05-01",32.299999
"336","2008-05-02",31.75
"337","2008-05-05",31.75
"338","2008-05-06",31.75
"339","2008-05-07",31.9
"340","2008-05-08",31.75
"341","2008-05-09",31.75
"342","2008-05-12",32
"343","2008-05-13",32
"344","2008-05-14",32.869999
"345","2008-05-15",32.75
"346","2008-05-16",33.799999
"347","2008-05-19",34.200001
"348","2008-05-20",34.98
"349","2008-05-21",35.169998
"350","2008-05-22",35
"351","2008-05-23",35.5
"352","2008-05-27",35.290001
"353","2008-05-28",34.299999
"354","2008-05-29",35.119999
"355","2008-05-30",34.900002
"356","2008-06-02",34.900002
"357","2008-06-03",33.939999
"358","2008-06-04",34.740002
"359","2008-06-05",33.5
"360","2008-06-06",34
"361","2008-06-09",34.68
"362","2008-06-10",33.040001
"363","2008-06-11",33.009998
"364","2008-06-12",33.009998
"365","2008-06-13",33.060001
"366","2008-06-16",33.220001
"367","2008-06-17",33.220001
"368","2008-06-18",33.119999
"369","2008-06-19",33.119999
"370","2008-06-20",33.200001
"371","2008-06-23",34
"372","2008-06-24",33.5
"373","2008-06-25",33.599998
"374","2008-06-26",33.599998
"375","2008-06-27",33.599998
"376","2008-06-30",33.450001
"377","2008-07-01",33.549999
"378","2008-07-02",33.25
"379","2008-07-03",33.009998
"380","2008-07-07",33.459999
"381","2008-07-08",33
"382","2008-07-09",33
"383","2008-07-10",33.43
"384","2008-07-11",31.790001
"385","2008-07-14",32.060001
"386","2008-07-15",31.719999
"387","2008-07-16",32
"388","2008-07-17",31
"389","2008-07-18",31.049999
"390","2008-07-21",30.200001
"391","2008-07-22",30
"392","2008-07-23",31
"393","2008-07-24",30
"394","2008-07-25",29.57
"395","2008-07-28",29.25
"396","2008-07-29",29.25
"397","2008-07-30",28.75
"398","2008-07-31",28.790001
"399","2008-08-01",28.790001
"400","2008-08-04",29.190001
"401","2008-08-05",28.33
"402","2008-08-06",28
"403","2008-08-07",27.51
"404","2008-08-08",27.5
"405","2008-08-11",27.75
"406","2008-08-12",27.75
"407","2008-08-13",27.51
"408","2008-08-14",28.16
"409","2008-08-15",27.799999
"410","2008-08-18",27.549999
"411","2008-08-19",28.389999
"412","2008-08-20",29
"413","2008-08-21",30.98
"414","2008-08-22",29.969999
"415","2008-08-25",29.01
"416","2008-08-26",29.01
"417","2008-08-27",29.01
"418","2008-08-28",28.99
"419","2008-08-29",28.26
"420","2008-09-02",28.26
"421","2008-09-03",28
"422","2008-09-04",27.690001
"423","2008-09-05",27.219999
"424","2008-09-08",27
"425","2008-09-09",26.01
"426","2008-09-10",25.299999
"427","2008-09-11",24.200001
"428","2008-09-12",25.49
"429","2008-09-15",26.799999
"430","2008-09-16",24.66
"431","2008-09-17",24.700001
"432","2008-09-18",24.5
"433","2008-09-19",26.93
"434","2008-09-22",25.84
"435","2008-09-23",26
"436","2008-09-24",24.950001
"437","2008-09-25",24.950001
"438","2008-09-26",26.860001
"439","2008-09-29",22.5
"440","2008-09-30",23.01
"441","2008-10-01",23.5
"442","2008-10-02",22.15
"443","2008-10-03",21.639999
"444","2008-10-06",21.040001
"445","2008-10-07",21.040001
"446","2008-10-08",21.1
"447","2008-10-09",20.809999
"448","2008-10-10",19.9
"449","2008-10-13",20.959999
"450","2008-10-14",22.040001
"451","2008-10-15",21
"452","2008-10-16",21
"453","2008-10-17",20.030001
"454","2008-10-20",22
"455","2008-10-21",24.469999
"456","2008-10-22",22.389999
"457","2008-10-23",23
"458","2008-10-24",23
"459","2008-10-27",23
"460","2008-10-28",21.49
"461","2008-10-29",20.950001
"462","2008-10-30",21.75
"463","2008-10-31",22.5
"464","2008-11-03",21.5
"465","2008-11-04",22
"466","2008-11-05",23.299999
"467","2008-11-06",23.299999
"468","2008-11-07",23.75
"469","2008-11-10",21.049999
"470","2008-11-11",21.049999
"471","2008-11-12",21.700001
"472","2008-11-13",21.969999
"473","2008-11-14",21
"474","2008-11-17",20.09
"475","2008-11-18",21.9
"476","2008-11-19",23.1
"477","2008-11-20",21
"478","2008-11-21",22
"479","2008-11-24",22.889999
"480","2008-11-25",20.959999
"481","2008-11-26",20.959999
"482","2008-11-28",20.889999
"483","2008-12-01",20.969999
"484","2008-12-02",19.790001
"485","2008-12-03",20.33
"486","2008-12-04",19.5
"487","2008-12-05",18.01
"488","2008-12-08",18.5
"489","2008-12-09",19.690001
"490","2008-12-10",18.870001
"491","2008-12-11",18.870001
"492","2008-12-12",19.799999
"493","2008-12-15",19.76
"494","2008-12-16",19.690001
"495","2008-12-17",18.940001
"496","2008-12-18",17.18
"497","2008-12-19",18.99
"498","2008-12-22",18.85
"499","2008-12-23",19.26
"500","2008-12-24",20.51
"501","2008-12-26",20.1
"502","2008-12-29",20.51
"503","2008-12-30",20.379999
"504","2008-12-31",20.49
"505","2009-01-02",21.309999
"506","2009-01-05",20.5
"507","2009-01-06",20.5
"508","2009-01-07",21.299999
"509","2009-01-08",20
"510","2009-01-09",20.51
"511","2009-01-12",21.049999
"512","2009-01-13",22.379999
"513","2009-01-14",21.01
"514","2009-01-15",20.49
"515","2009-01-16",20.049999
"516","2009-01-20",20.040001
"517","2009-01-21",21.42
"518","2009-01-22",20.610001
"519","2009-01-23",19.780001
"520","2009-01-26",20.379999
"521","2009-01-27",20.41
"522","2009-01-28",20.51
"523","2009-01-29",20.51
"524","2009-01-30",21.389999
"525","2009-02-02",20.799999
"526","2009-02-03",21
"527","2009-02-04",21.5
"528","2009-02-05",22.09
"529","2009-02-06",23.469999
"530","2009-02-09",23.48
"531","2009-02-10",21.42
"532","2009-02-11",21.030001
"533","2009-02-12",21.51
"534","2009-02-13",24
"535","2009-02-17",24
"536","2009-02-18",23.25
"537","2009-02-19",23.719999
"538","2009-02-20",20.84
"539","2009-02-23",19.200001
"540","2009-02-24",18.75
"541","2009-02-25",18.450001
"542","2009-02-26",18.32
"543","2009-02-27",17.809999
"544","2009-03-02",16.6
"545","2009-03-03",16.049999
"546","2009-03-04",17
"547","2009-03-05",16.35
"548","2009-03-06",16.309999
"549","2009-03-09",16.43
"550","2009-03-10",15.85
"551","2009-03-11",16.940001
"552","2009-03-12",16.93
"553","2009-03-13",16.209999
"554","2009-03-16",16.01
"555","2009-03-17",15.85
"556","2009-03-18",16.959999
"557","2009-03-19",16.92
"558","2009-03-20",16.799999
"559","2009-03-23",17
"560","2009-03-24",17
"561","2009-03-25",16.790001
"562","2009-03-26",17.190001
"563","2009-03-27",17.889999
"564","2009-03-30",17.49
"565","2009-03-31",17.99
"566","2009-04-01",17.110001
"567","2009-04-02",17.450001
"568","2009-04-03",17.450001
"569","2009-04-06",17.41
"570","2009-04-07",17.41
"571","2009-04-08",17.77
"572","2009-04-09",17.32
"573","2009-04-13",17.42
"574","2009-04-14",17.41
"575","2009-04-15",17.299999
"576","2009-04-16",17.139999
"577","2009-04-17",17
"578","2009-04-20",17.969999
"579","2009-04-21",17.92
"580","2009-04-22",17.43
"581","2009-04-23",17.41
"582","2009-04-24",17.440001
"583","2009-04-27",17.65
"584","2009-04-28",16.549999
"585","2009-04-29",17
"586","2009-04-30",17
"587","2009-05-01",16.99
"588","2009-05-04",16.49
"589","2009-05-05",16.35
"590","2009-05-06",16
"591","2009-05-07",16
"592","2009-05-08",17.440001
"593","2009-05-11",16.51
"594","2009-05-12",16.450001
"595","2009-05-13",16.200001
"596","2009-05-14",16.35
"597","2009-05-15",16.450001
"598","2009-05-18",15.21
"599","2009-05-19",16.43
"600","2009-05-20",15.92
"601","2009-05-21",15.6
"602","2009-05-22",15.81
"603","2009-05-26",16.07
"604","2009-05-27",15.83
"605","2009-05-28",15.81
"606","2009-05-29",15.87
"607","2009-06-01",16.1
"608","2009-06-02",16.16
"609","2009-06-03",16.370001
"610","2009-06-04",16.85
"611","2009-06-05",16.99
"612","2009-06-08",16.360001
"613","2009-06-09",16.540001
"614","2009-06-10",16.75
"615","2009-06-11",17.690001
"616","2009-06-12",17.700001
"617","2009-06-15",17.700001
"618","2009-06-16",16.709999
"619","2009-06-17",17.620001
"620","2009-06-18",17.620001
"621","2009-06-19",17.620001
"622","2009-06-22",17.620001
"623","2009-06-23",16.799999
"624","2009-06-24",17.610001
"625","2009-06-25",17.57
"626","2009-06-26",17.129999
"627","2009-06-29",17.059999
"628","2009-06-30",17.65
"629","2009-07-01",17.65
"630","2009-07-02",17.41
"631","2009-07-06",17.370001
"632","2009-07-07",16.82
"633","2009-07-08",17
"634","2009-07-09",16.870001
"635","2009-07-10",17.799999
"636","2009-07-13",17.02
"637","2009-07-14",17.02
"638","2009-07-15",17.02
"639","2009-07-16",16.51
"640","2009-07-17",16.809999
"641","2009-07-20",16.799999
"642","2009-07-21",16.799999
"643","2009-07-22",18.09
"644","2009-07-23",18.09
"645","2009-07-24",17.4
"646","2009-07-27",16.82
"647","2009-07-28",16.860001
"648","2009-07-29",16.860001
"649","2009-07-30",17.469999
"650","2009-07-31",17.469999
"651","2009-08-03",16.950001
"652","2009-08-04",17
"653","2009-08-05",16.91
"654","2009-08-06",16.610001
"655","2009-08-07",17
"656","2009-08-10",16.809999
"657","2009-08-11",16.5
"658","2009-08-12",16.5
"659","2009-08-13",16.5
"660","2009-08-14",16.5
"661","2009-08-17",16.35
"662","2009-08-18",16.209999
"663","2009-08-19",16.200001
"664","2009-08-20",15.7
"665","2009-08-21",16.02
"666","2009-08-24",15.75
"667","2009-08-25",15.62
"668","2009-08-26",15.74
"669","2009-08-27",15.5
"670","2009-08-28",15.5
"671","2009-08-31",15.15
"672","2009-09-01",15.1
"673","2009-09-02",15.35
"674","2009-09-03",14.88
"675","2009-09-04",14.91
"676","2009-09-08",15.38
"677","2009-09-09",15.4
"678","2009-09-10",15.35
"679","2009-09-11",15.08
"680","2009-09-14",15.1
"681","2009-09-15",15
"682","2009-09-16",14.99
"683","2009-09-17",15.17
"684","2009-09-18",15.25
"685","2009-09-21",15.16
"686","2009-09-22",15
"687","2009-09-23",15.1
"688","2009-09-24",15.1
"689","2009-09-25",15.1
"690","2009-09-28",14.85
"691","2009-09-29",15.4
"692","2009-09-30",15
"693","2009-10-01",15.17
"694","2009-10-02",15
"695","2009-10-05",15
"696","2009-10-06",15
"697","2009-10-07",14.8
"698","2009-10-08",14.5
"699","2009-10-09",14.5
"700","2009-10-12",14.79
"701","2009-10-13",15.39
"702","2009-10-14",14.85
"703","2009-10-15",14.92
"704","2009-10-16",15.07
"705","2009-10-19",15.07
"706","2009-10-20",15.07
"707","2009-10-21",15.07
"708","2009-10-22",14.55
"709","2009-10-23",14.55
"710","2009-10-26",14.61
"711","2009-10-27",14.8
"712","2009-10-28",14.9
"713","2009-10-29",14.94
"714","2009-10-30",14.9
"715","2009-11-02",14.9
"716","2009-11-03",14.95
"717","2009-11-04",14.9
"718","2009-11-05",14.26
"719","2009-11-06",14.67
"720","2009-11-09",14.25
"721","2009-11-10",14.1
"722","2009-11-11",14.1
"723","2009-11-12",14
"724","2009-11-13",14
"725","2009-11-16",14.43
"726","2009-11-17",14.45
"727","2009-11-18",14.59
"728","2009-11-19",14.8
"729","2009-11-20",15.03
"730","2009-11-23",15.8
"731","2009-11-24",16.75
"732","2009-11-25",15.95
"733","2009-11-27",15.8
"734","2009-11-30",15.8
"735","2009-12-01",15.05
"736","2009-12-02",14.76
"737","2009-12-03",14.68
"738","2009-12-04",14.7
"739","2009-12-07",15.09
"740","2009-12-08",15.19
"741","2009-12-09",15
"742","2009-12-10",14.64
"743","2009-12-11",14.6
"744","2009-12-14",14.85
"745","2009-12-15",14.9
"746","2009-12-16",14.55
"747","2009-12-17",14.57
"748","2009-12-18",14.55
"749","2009-12-21",14.45
"750","2009-12-22",14.17
"751","2009-12-23",14.2
"752","2009-12-24",14.4
"753","2009-12-28",14.32
"754","2009-12-29",14.7
"755","2009-12-30",14.75
"756","2009-12-31",14.75
"757","2010-01-04",14.94
"758","2010-01-05",14.94
"759","2010-01-06",15.21
"760","2010-01-07",15.5
"761","2010-01-08",15.6
"762","2010-01-11",15.97
"763","2010-01-12",16.15
"764","2010-01-13",16.25
"765","2010-01-14",16.25
"766","2010-01-15",16.25
"767","2010-01-19",15.79
"768","2010-01-20",15.84
"769","2010-01-21",15.82
"770","2010-01-22",16.18
"771","2010-01-25",16.15
"772","2010-01-26",16.15
"773","2010-01-27",16
"774","2010-01-28",16
"775","2010-01-29",16.200001
"776","2010-02-01",16.08
"777","2010-02-02",16.5
"778","2010-02-03",16.719999
"779","2010-02-04",16.709999
"780","2010-02-05",16.74
"781","2010-02-08",16
"782","2010-02-09",16.08
"783","2010-02-10",16.129999
"784","2010-02-11",16.040001
"785","2010-02-12",16.110001
"786","2010-02-16",15.96
"787","2010-02-17",16.950001
"788","2010-02-18",17.51
"789","2010-02-19",17.200001
"790","2010-02-22",18
"791","2010-02-23",18.549999
"792","2010-02-24",18.559999
"793","2010-02-25",18.75
"794","2010-02-26",18.75
"795","2010-03-01",17.799999
"796","2010-03-02",17.91
"797","2010-03-03",17.700001
"798","2010-03-04",18.1
"799","2010-03-05",18.1
"800","2010-03-08",18.040001
"801","2010-03-09",18
"802","2010-03-10",17.51
"803","2010-03-11",18.68
"804","2010-03-12",18.65
"805","2010-03-15",18.23
"806","2010-03-16",18.4
"807","2010-03-17",18.35
"808","2010-03-18",18.5
"809","2010-03-19",18.68
"810","2010-03-22",18.52
"811","2010-03-23",18.83
"812","2010-03-24",18.139999
"813","2010-03-25",18.1
"814","2010-03-26",18.040001
"815","2010-03-29",18.290001
"816","2010-03-30",18.040001
"817","2010-03-31",17.620001
"818","2010-04-01",17.99
"819","2010-04-05",18.01
"820","2010-04-06",18.290001
"821","2010-04-07",17.66
"822","2010-04-08",18.030001
"823","2010-04-09",18.030001
"824","2010-04-12",17.709999
"825","2010-04-13",17.440001
"826","2010-04-14",17.469999
"827","2010-04-15",17.5
"828","2010-04-16",18.65
"829","2010-04-19",18.200001
"830","2010-04-20",18.5
"831","2010-04-21",18.5
"832","2010-04-22",18.25
"833","2010-04-23",17.5
"834","2010-04-26",17.75
"835","2010-04-27",17.4
"836","2010-04-28",17.799999
"837","2010-04-29",17.639999
"838","2010-04-30",17.42
"839","2010-05-03",16.889999
"840","2010-05-04",17.23
"841","2010-05-05",17.23
"842","2010-05-06",16.58
"843","2010-05-07",16.5
"844","2010-05-10",16.42
"845","2010-05-11",16.42
"846","2010-05-12",16.34
"847","2010-05-13",16.299999
"848","2010-05-14",16.4
"849","2010-05-17",16.299999
"850","2010-05-18",16.5
"851","2010-05-19",16.540001
"852","2010-05-20",16.700001
"853","2010-05-21",16.25
"854","2010-05-24",16.75
"855","2010-05-25",16.66
"856","2010-05-26",16.790001
"857","2010-05-27",16.280001
"858","2010-05-28",16.280001
"859","2010-06-01",15.79
"860","2010-06-02",15.5
"861","2010-06-03",15
"862","2010-06-04",14.77
"863","2010-06-07",15.02
"864","2010-06-08",15.15
"865","2010-06-09",15.48
"866","2010-06-10",15.5
"867","2010-06-11",15.5
"868","2010-06-14",16.379999
"869","2010-06-15",15.73
"870","2010-06-16",15.32
"871","2010-06-17",15.61
"872","2010-06-18",16.34
"873","2010-06-21",15.68
"874","2010-06-22",15.59
"875","2010-06-23",15.71
"876","2010-06-24",15.15
"877","2010-06-25",15.29
"878","2010-06-28",15.5
"879","2010-06-29",15.6
"880","2010-06-30",15.51
"881","2010-07-01",15.15
"882","2010-07-02",15.15
"883","2010-07-06",15.65
"884","2010-07-07",16.24
"885","2010-07-08",16.24
"886","2010-07-09",16.35
"887","2010-07-12",15
"888","2010-07-13",15.3
"889","2010-07-14",15.25
"890","2010-07-15",15.08
"891","2010-07-16",15.21
"892","2010-07-19",15.15
"893","2010-07-20",15.01
"894","2010-07-21",15
"895","2010-07-22",14.97
"896","2010-07-23",15
"897","2010-07-26",14.92
"898","2010-07-27",14.92
"899","2010-07-28",15.4
"900","2010-07-29",15.5
"901","2010-07-30",15.75
"902","2010-08-02",16
"903","2010-08-03",16.200001
"904","2010-08-04",16.49
"905","2010-08-05",16.5
"906","2010-08-06",16.889999
"907","2010-08-09",16.9
"908","2010-08-10",16.9
"909","2010-08-11",16.559999
"910","2010-08-12",16.1
"911","2010-08-13",16.58
"912","2010-08-16",16.129999
"913","2010-08-17",16.110001
"914","2010-08-18",16.35
"915","2010-08-19",16.35
"916","2010-08-20",16.75
"917","2010-08-23",16.9
"918","2010-08-24",17
"919","2010-08-25",17.030001
"920","2010-08-26",17.030001
"921","2010-08-27",17.219999
"922","2010-08-30",16.940001
"923","2010-08-31",16.940001
"924","2010-09-01",16.940001
"925","2010-09-02",16.290001
"926","2010-09-03",16.5
"927","2010-09-07",17
"928","2010-09-08",16.889999
"929","2010-09-09",16.5
"930","2010-09-10",16.969999
"931","2010-09-13",16.5
"932","2010-09-14",16.42
"933","2010-09-15",16.35
"934","2010-09-16",16.620001
"935","2010-09-17",16.950001
"936","2010-09-20",16.190001
"937","2010-09-21",16.620001
"938","2010-09-22",17.5
"939","2010-09-23",17.469999
"940","2010-09-24",17.41
"941","2010-09-27",17.700001
"942","2010-09-28",17.799999
"943","2010-09-29",18.120001
"944","2010-09-30",18.15
"945","2010-10-01",17.440001
"946","2010-10-04",17.74
"947","2010-10-05",18.629999
"948","2010-10-06",18.700001
"949","2010-10-07",18.110001
"950","2010-10-08",18.110001
"951","2010-10-11",19.809999
"952","2010-10-12",19.75
"953","2010-10-13",19.99
"954","2010-10-14",19.99
"955","2010-10-15",20.35
"956","2010-10-18",19.1
"957","2010-10-19",19.450001
"958","2010-10-20",19.450001
"959","2010-10-21",19.4
"960","2010-10-22",19.4
"961","2010-10-25",19.450001
"962","2010-10-26",19.450001
"963","2010-10-27",19.9
"964","2010-10-28",19.9
"965","2010-10-29",20.1
"966","2010-11-01",20.6
"967","2010-11-02",20.200001
"968","2010-11-03",20.27
"969","2010-11-04",20.629999
"970","2010-11-05",20.379999
"971","2010-11-08",20.870001
"972","2010-11-09",21
"973","2010-11-10",21.75
"974","2010-11-11",22.48
"975","2010-11-12",20.98
"976","2010-11-15",20.66
"977","2010-11-16",20.9
"978","2010-11-17",21.139999
"979","2010-11-18",21.459999
"980","2010-11-19",21.559999
"981","2010-11-22",21.6
"982","2010-11-23",22.1
"983","2010-11-24",23.99
"984","2010-11-26",23.57
"985","2010-11-29",23.290001
"986","2010-11-30",23.290001
