"","date","SHO"
"88","2007-05-09",29.74
"89","2007-05-10",29.58
"90","2007-05-11",29.950001
"91","2007-05-14",29.1
"92","2007-05-15",28.6
"93","2007-05-16",28.440001
"94","2007-05-17",27.98
"95","2007-05-18",27.709999
"96","2007-05-21",28.059999
"97","2007-05-22",28.469999
"98","2007-05-23",28.49
"99","2007-05-24",28.469999
"100","2007-05-25",28.360001
"101","2007-05-29",28.84
"102","2007-05-30",29.34
"103","2007-05-31",29.51
"104","2007-06-01",29.24
"105","2007-06-04",29.290001
"106","2007-06-05",28.799999
"107","2007-06-06",28.75
"108","2007-06-07",28.24
"109","2007-06-08",28.76
"110","2007-06-11",28.68
"111","2007-06-12",27.93
"112","2007-06-13",28.73
"113","2007-06-14",28.75
"114","2007-06-15",28.99
"115","2007-06-18",28.799999
"116","2007-06-19",29.01
"117","2007-06-20",28.75
"118","2007-06-21",28.57
"119","2007-06-22",28.700001
"120","2007-06-25",28.5
"121","2007-06-26",27.959999
"122","2007-06-27",28.040001
"123","2007-06-28",28.200001
"124","2007-06-29",28.389999
"125","2007-07-02",28.709999
"126","2007-07-03",29.02
"127","2007-07-05",29.83
"128","2007-07-06",29.620001
"129","2007-07-09",29.5
"130","2007-07-10",28.73
"131","2007-07-11",28.809999
"132","2007-07-12",29.139999
"133","2007-07-13",29.450001
"134","2007-07-16",29.200001
"135","2007-07-17",29.23
"136","2007-07-18",29.18
"137","2007-07-19",29.18
"138","2007-07-20",28.530001
"139","2007-07-23",28.09
"140","2007-07-24",27.5
"141","2007-07-25",27.33
"142","2007-07-26",26.280001
"143","2007-07-27",24.73
"144","2007-07-30",24.59
"145","2007-07-31",24.82
"146","2007-08-01",25.35
"147","2007-08-02",25.799999
"148","2007-08-03",25.01
"149","2007-08-06",25.59
"150","2007-08-07",26.049999
"151","2007-08-08",26.950001
"152","2007-08-09",27.1
"153","2007-08-10",26.1
"154","2007-08-13",26.200001
"155","2007-08-14",25.42
"156","2007-08-15",25
"157","2007-08-16",25.110001
"158","2007-08-17",25.16
"159","2007-08-20",25.860001
"160","2007-08-21",26.5
"161","2007-08-22",26.450001
"162","2007-08-23",25.790001
"163","2007-08-24",26.15
"164","2007-08-27",25.59
"165","2007-08-28",25
"166","2007-08-29",25.65
"167","2007-08-30",25.940001
"168","2007-08-31",26.959999
"169","2007-09-04",27.17
"170","2007-09-05",26.52
"171","2007-09-06",26.65
"172","2007-09-07",25.91
"173","2007-09-10",25.65
"174","2007-09-11",25.9
"175","2007-09-12",25.450001
"176","2007-09-13",25.68
"177","2007-09-14",25.83
"178","2007-09-17",25.67
"179","2007-09-18",25.99
"180","2007-09-19",27.1
"181","2007-09-20",26.34
"182","2007-09-21",26.559999
"183","2007-09-24",26.59
"184","2007-09-25",26.16
"185","2007-09-26",25.85
"186","2007-09-27",26.040001
"187","2007-09-28",25.639999
"188","2007-10-01",26.030001
"189","2007-10-02",26.91
"190","2007-10-03",26.93
"191","2007-10-04",26.84
"192","2007-10-05",27.34
"193","2007-10-08",27.209999
"194","2007-10-09",27.42
"195","2007-10-10",28.02
"196","2007-10-11",27.889999
"197","2007-10-12",28.1
"198","2007-10-15",27.5
"199","2007-10-16",27.1
"200","2007-10-17",26.969999
"201","2007-10-18",27.110001
"202","2007-10-19",26.200001
"203","2007-10-22",26.41
"204","2007-10-23",26.75
"205","2007-10-24",26.6
"206","2007-10-25",26.559999
"207","2007-10-26",27.049999
"208","2007-10-29",26.950001
"209","2007-10-30",27.059999
"210","2007-10-31",27.809999
"211","2007-11-01",26.219999
"212","2007-11-02",25.42
"213","2007-11-05",24.799999
"214","2007-11-06",25
"215","2007-11-07",24.75
"216","2007-11-08",24.58
"217","2007-11-09",24.280001
"218","2007-11-12",24
"219","2007-11-13",25.15
"220","2007-11-14",24.43
"221","2007-11-15",24.35
"222","2007-11-16",23.709999
"223","2007-11-19",23.209999
"224","2007-11-20",22.84
"225","2007-11-21",22.969999
"226","2007-11-23",23.549999
"227","2007-11-26",22.290001
"228","2007-11-27",22.530001
"229","2007-11-28",23.299999
"230","2007-11-29",23.27
"231","2007-11-30",23.200001
"232","2007-12-03",23.16
"233","2007-12-04",21.950001
"234","2007-12-05",22.879999
"235","2007-12-06",23.700001
"236","2007-12-07",23.540001
"237","2007-12-10",23.709999
"238","2007-12-11",22.190001
"239","2007-12-12",22.25
"240","2007-12-13",21.68
"241","2007-12-14",20.870001
"242","2007-12-17",20
"243","2007-12-18",19.940001
"244","2007-12-19",19.82
"245","2007-12-20",19.57
"246","2007-12-21",19.360001
"247","2007-12-24",20
"248","2007-12-26",19.52
"249","2007-12-27",18.530001
"250","2007-12-28",18.120001
"251","2007-12-31",18.290001
"252","2008-01-02",18.200001
"253","2008-01-03",17.610001
"254","2008-01-04",17.66
"255","2008-01-07",17.9
"256","2008-01-08",17.200001
"257","2008-01-09",17.41
"258","2008-01-10",17.799999
"259","2008-01-11",17.26
"260","2008-01-14",17.209999
"261","2008-01-15",16.49
"262","2008-01-16",16.799999
"263","2008-01-17",16.26
"264","2008-01-18",15.62
"265","2008-01-22",15.96
"266","2008-01-23",17.34
"267","2008-01-24",16.59
"268","2008-01-25",16.040001
"269","2008-01-28",16.549999
"270","2008-01-29",16.219999
"271","2008-01-30",16.26
"272","2008-01-31",16.639999
"273","2008-02-01",17.4
"274","2008-02-04",16.76
"275","2008-02-05",16.58
"276","2008-02-06",16.41
"277","2008-02-07",16.98
"278","2008-02-08",16.35
"279","2008-02-11",16
"280","2008-02-12",16.6
"281","2008-02-13",17.09
"282","2008-02-14",16.35
"283","2008-02-15",16.379999
"284","2008-02-19",16.68
"285","2008-02-20",16.879999
"286","2008-02-21",16.26
"287","2008-02-22",16.77
"288","2008-02-25",16.790001
"289","2008-02-26",16.540001
"290","2008-02-27",16.35
"291","2008-02-28",15.94
"292","2008-02-29",15.66
"293","2008-03-03",15.98
"294","2008-03-04",15.93
"295","2008-03-05",16.25
"296","2008-03-06",14.97
"297","2008-03-07",15.05
"298","2008-03-10",15.09
"299","2008-03-11",16.440001
"300","2008-03-12",15.91
"301","2008-03-13",16.450001
"302","2008-03-14",16.379999
"303","2008-03-17",16.09
"304","2008-03-18",16.610001
"305","2008-03-19",16.209999
"306","2008-03-20",16.93
"307","2008-03-24",17.66
"308","2008-03-25",17.57
"309","2008-03-26",17.129999
"310","2008-03-27",16.629999
"311","2008-03-28",16.219999
"312","2008-03-31",16.01
"313","2008-04-01",17.26
"314","2008-04-02",17.09
"315","2008-04-03",17.190001
"316","2008-04-04",17.129999
"317","2008-04-07",17.24
"318","2008-04-08",17.33
"319","2008-04-09",16.959999
"320","2008-04-10",17.629999
"321","2008-04-11",17.25
"322","2008-04-14",17.209999
"323","2008-04-15",17.52
"324","2008-04-16",18.18
"325","2008-04-17",17.93
"326","2008-04-18",18.040001
"327","2008-04-21",17.950001
"328","2008-04-22",17.4
"329","2008-04-23",17.780001
"330","2008-04-24",18.950001
"331","2008-04-25",19.040001
"332","2008-04-28",19.059999
"333","2008-04-29",18.75
"334","2008-04-30",18.68
"335","2008-05-01",19.68
"336","2008-05-02",19.129999
"337","2008-05-05",19.200001
"338","2008-05-06",19.66
"339","2008-05-07",19.559999
"340","2008-05-08",19.74
"341","2008-05-09",19.85
"342","2008-05-12",20.9
"343","2008-05-13",20.940001
"344","2008-05-14",20.32
"345","2008-05-15",20.809999
"346","2008-05-16",20.4
"347","2008-05-19",20.709999
"348","2008-05-20",20.25
"349","2008-05-21",19.549999
"350","2008-05-22",19.6
"351","2008-05-23",19.23
"352","2008-05-27",19.52
"353","2008-05-28",19.33
"354","2008-05-29",19.370001
"355","2008-05-30",19.25
"356","2008-06-02",19.389999
"357","2008-06-03",19.75
"358","2008-06-04",19.799999
"359","2008-06-05",20.51
"360","2008-06-06",19.620001
"361","2008-06-09",19.129999
"362","2008-06-10",18.9
"363","2008-06-11",18.389999
"364","2008-06-12",18.34
"365","2008-06-13",18.52
"366","2008-06-16",18.07
"367","2008-06-17",17.92
"368","2008-06-18",17.6
"369","2008-06-19",17.799999
"370","2008-06-20",17.690001
"371","2008-06-23",17.25
"372","2008-06-24",17.34
"373","2008-06-25",17.610001
"374","2008-06-26",16.719999
"375","2008-06-27",16.66
"376","2008-06-30",16.6
"377","2008-07-01",16.379999
"378","2008-07-02",15.11
"379","2008-07-03",14.49
"380","2008-07-07",14.01
"381","2008-07-08",14.75
"382","2008-07-09",13.71
"383","2008-07-10",13.4
"384","2008-07-11",12.7
"385","2008-07-14",11.42
"386","2008-07-15",10.84
"387","2008-07-16",11.39
"388","2008-07-17",11.85
"389","2008-07-18",11.54
"390","2008-07-21",12.28
"391","2008-07-22",12.82
"392","2008-07-23",13
"393","2008-07-24",12.16
"394","2008-07-25",12.48
"395","2008-07-28",12.21
"396","2008-07-29",13.3
"397","2008-07-30",13.26
"398","2008-07-31",12.94
"399","2008-08-01",13.27
"400","2008-08-04",12.27
"401","2008-08-05",12.73
"402","2008-08-06",13.34
"403","2008-08-07",13.06
"404","2008-08-08",13.41
"405","2008-08-11",13.97
"406","2008-08-12",13.81
"407","2008-08-13",14.14
"408","2008-08-14",14.42
"409","2008-08-15",14.17
"410","2008-08-18",14.07
"411","2008-08-19",14.09
"412","2008-08-20",13.94
"413","2008-08-21",13.96
"414","2008-08-22",14.36
"415","2008-08-25",13.78
"416","2008-08-26",14.02
"417","2008-08-27",14.16
"418","2008-08-28",14.38
"419","2008-08-29",14.18
"420","2008-09-02",14.49
"421","2008-09-03",14.77
"422","2008-09-04",14.42
"423","2008-09-05",14.77
"424","2008-09-08",15.35
"425","2008-09-09",15.12
"426","2008-09-10",15.45
"427","2008-09-11",14.98
"428","2008-09-12",15.07
"429","2008-09-15",14.08
"430","2008-09-16",15.23
"431","2008-09-17",13.49
"432","2008-09-18",14.88
"433","2008-09-19",15.25
"434","2008-09-22",13.77
"435","2008-09-23",13.98
"436","2008-09-24",13.81
"437","2008-09-25",13.97
"438","2008-09-26",14.04
"439","2008-09-29",12.52
"440","2008-09-30",13.5
"441","2008-10-01",13.07
"442","2008-10-02",12.94
"443","2008-10-03",12.09
"444","2008-10-06",10.79
"445","2008-10-07",10.05
"446","2008-10-08",8.93
"447","2008-10-09",8.02
"448","2008-10-10",8.4
"449","2008-10-13",9.07
"450","2008-10-14",8.09
"451","2008-10-15",6.86
"452","2008-10-16",7.11
"453","2008-10-17",6.9
"454","2008-10-20",6.86
"455","2008-10-21",6.29
"456","2008-10-22",5.78
"457","2008-10-23",5.49
"458","2008-10-24",4.72
"459","2008-10-27",3.68
"460","2008-10-28",4.4
"461","2008-10-29",4.56
"462","2008-10-30",5.66
"463","2008-10-31",6.55
"464","2008-11-03",6.48
"465","2008-11-04",6.57
"466","2008-11-05",5.56
"467","2008-11-06",5.05
"468","2008-11-07",5.31
"469","2008-11-10",4.4
"470","2008-11-11",4.3
"471","2008-11-12",3.85
"472","2008-11-13",4.74
"473","2008-11-14",3.76
"474","2008-11-17",3.71
"475","2008-11-18",3.84
"476","2008-11-19",3.6
"477","2008-11-20",3.03
"478","2008-11-21",3.09
"479","2008-11-24",4.14
"480","2008-11-25",4.23
"481","2008-11-26",4.89
"482","2008-11-28",4.77
"483","2008-12-01",4
"484","2008-12-02",4.78
"485","2008-12-03",5.4
"486","2008-12-04",5.45
"487","2008-12-05",5.53
"488","2008-12-08",6.88
"489","2008-12-09",5.25
"490","2008-12-10",5.45
"491","2008-12-11",5.15
"492","2008-12-12",5.67
"493","2008-12-15",5.82
"494","2008-12-16",6.7
"495","2008-12-17",6.16
"496","2008-12-18",5.35
"497","2008-12-19",6.09
"498","2008-12-22",5.82
"499","2008-12-23",5.32
"500","2008-12-24",5.63
"501","2008-12-26",5.8
"502","2008-12-29",5.15
"503","2008-12-30",5.47
"504","2008-12-31",6.19
"505","2009-01-02",5.94
"506","2009-01-05",5.48
"507","2009-01-06",5.81
"508","2009-01-07",5.78
"509","2009-01-08",5.95
"510","2009-01-09",5.52
"511","2009-01-12",5.34
"512","2009-01-13",5.46
"513","2009-01-14",5.16
"514","2009-01-15",5.58
"515","2009-01-16",5.63
"516","2009-01-20",4.85
"517","2009-01-21",4.94
"518","2009-01-22",4.63
"519","2009-01-23",4.69
"520","2009-01-26",4.59
"521","2009-01-27",4.54
"522","2009-01-28",4.95
"523","2009-01-29",4.6
"524","2009-01-30",4.31
"525","2009-02-02",4.35
"526","2009-02-03",4.39
"527","2009-02-04",4.26
"528","2009-02-05",4.33
"529","2009-02-06",4.45
"530","2009-02-09",4.03
"531","2009-02-10",3.55
"532","2009-02-11",3.64
"533","2009-02-12",3.93
"534","2009-02-13",3.37
"535","2009-02-17",2.86
"536","2009-02-18",2.82
"537","2009-02-19",2.66
"538","2009-02-20",2.64
"539","2009-02-23",2.3
"540","2009-02-24",2.7
"541","2009-02-25",2.5
"542","2009-02-26",2.29
"543","2009-02-27",2.19
"544","2009-03-02",1.99
"545","2009-03-03",2.15
"546","2009-03-04",2.47
"547","2009-03-05",2.15
"548","2009-03-06",2.11
"549","2009-03-09",2.18
"550","2009-03-10",2.62
"551","2009-03-11",2.26
"552","2009-03-12",2.57
"553","2009-03-13",2.72
"554","2009-03-16",2.5
"555","2009-03-17",2.78
"556","2009-03-18",2.83
"557","2009-03-19",2.62
"558","2009-03-20",2.22
"559","2009-03-23",2.95
"560","2009-03-24",2.58
"561","2009-03-25",2.78
"562","2009-03-26",2.98
"563","2009-03-27",2.59
"564","2009-03-30",2.46
"565","2009-03-31",2.63
"566","2009-04-01",2.5
"567","2009-04-02",2.67
"568","2009-04-03",2.75
"569","2009-04-06",2.77
"570","2009-04-07",2.52
"571","2009-04-08",2.58
"572","2009-04-09",3.11
"573","2009-04-13",3.01
"574","2009-04-14",2.79
"575","2009-04-15",3.04
"576","2009-04-16",3.65
"577","2009-04-17",3.9
"578","2009-04-20",3.45
"579","2009-04-21",3.86
"580","2009-04-22",3.75
"581","2009-04-23",3.94
"582","2009-04-24",4.59
"583","2009-04-27",4.02
"584","2009-04-28",3.96
"585","2009-04-29",4.52
"586","2009-04-30",5.29
"587","2009-05-01",5.33
"588","2009-05-04",6.49
"589","2009-05-05",6.6
"590","2009-05-06",7.61
"591","2009-05-07",6.69
"592","2009-05-08",6.99
"593","2009-05-11",6.6
"594","2009-05-12",5.9
"595","2009-05-13",5.14
"596","2009-05-14",5.55
"597","2009-05-15",5.14
"598","2009-05-18",5.73
"599","2009-05-19",5.56
"600","2009-05-20",5.82
"601","2009-05-21",5.31
"602","2009-05-22",5.3
"603","2009-05-26",5.68
"604","2009-05-27",5.48
"605","2009-05-28",5.9
"606","2009-05-29",5.81
"607","2009-06-01",6.59
"608","2009-06-02",6.6
"609","2009-06-03",6.12
"610","2009-06-04",6.09
"611","2009-06-05",5.98
"612","2009-06-08",5.8
"613","2009-06-09",5.68
"614","2009-06-10",5.5
"615","2009-06-11",5.39
"616","2009-06-12",5.86
"617","2009-06-15",5.61
"618","2009-06-16",5.43
"619","2009-06-17",5.1
"620","2009-06-18",5.24
"621","2009-06-19",5.39
"622","2009-06-22",4.79
"623","2009-06-23",4.87
"624","2009-06-24",4.89
"625","2009-06-25",5.07
"626","2009-06-26",5.17
"627","2009-06-29",5.18
"628","2009-06-30",5.35
"629","2009-07-01",5.37
"630","2009-07-02",4.96
"631","2009-07-06",4.95
"632","2009-07-07",4.69
"633","2009-07-08",4.42
"634","2009-07-09",4.41
"635","2009-07-10",4.37
"636","2009-07-13",4.66
"637","2009-07-14",4.68
"638","2009-07-15",5.01
"639","2009-07-16",5.03
"640","2009-07-17",4.92
"641","2009-07-20",5.08
"642","2009-07-21",5.02
"643","2009-07-22",4.97
"644","2009-07-23",5.19
"645","2009-07-24",5.31
"646","2009-07-27",5.39
"647","2009-07-28",5.53
"648","2009-07-29",5.29
"649","2009-07-30",5.68
"650","2009-07-31",5.56
"651","2009-08-03",5.75
"652","2009-08-04",6.16
"653","2009-08-05",6.98
"654","2009-08-06",5.91
"655","2009-08-07",6.52
"656","2009-08-10",6.47
"657","2009-08-11",6.12
"658","2009-08-12",6.28
"659","2009-08-13",6.07
"660","2009-08-14",5.97
"661","2009-08-17",5.66
"662","2009-08-18",5.76
"663","2009-08-19",5.86
"664","2009-08-20",6.33
"665","2009-08-21",6.64
"666","2009-08-24",6.78
"667","2009-08-25",6.82
"668","2009-08-26",6.83
"669","2009-08-27",6.56
"670","2009-08-28",6.59
"671","2009-08-31",6.26
"672","2009-09-01",5.75
"673","2009-09-02",5.68
"674","2009-09-03",6
"675","2009-09-04",6.01
"676","2009-09-08",6.23
"677","2009-09-09",6.51
"678","2009-09-10",6.8
"679","2009-09-11",6.87
"680","2009-09-14",7.16
"681","2009-09-15",7.22
"682","2009-09-16",7.61
"683","2009-09-17",7.37
"684","2009-09-18",6.89
"685","2009-09-21",6.79
"686","2009-09-22",7.42
"687","2009-09-23",6.96
"688","2009-09-24",6.59
"689","2009-09-25",6.81
"690","2009-09-28",7.25
"691","2009-09-29",7.11
"692","2009-09-30",7.1
"693","2009-10-01",6.97
"694","2009-10-02",6.95
"695","2009-10-05",7.28
"696","2009-10-06",7.45
"697","2009-10-07",7.37
"698","2009-10-08",7.56
"699","2009-10-09",7.74
"700","2009-10-12",7.69
"701","2009-10-13",7.45
"702","2009-10-14",7.78
"703","2009-10-15",7.77
"704","2009-10-16",7.76
"705","2009-10-19",7.98
"706","2009-10-20",8.05
"707","2009-10-21",8.05
"708","2009-10-22",8.1
"709","2009-10-23",8.14
"710","2009-10-26",8.16
"711","2009-10-27",7.99
"712","2009-10-28",7.83
"713","2009-10-29",8.01
"714","2009-10-30",7.55
"715","2009-11-02",7.35
"716","2009-11-03",7.61
"717","2009-11-04",7.39
"718","2009-11-05",7.63
"719","2009-11-06",7.33
"720","2009-11-09",7.93
"721","2009-11-10",7.76
"722","2009-11-11",7.94
"723","2009-11-12",7.65
"724","2009-11-13",7.91
"725","2009-11-16",8.17
"726","2009-11-17",7.91
"727","2009-11-18",7.92
"728","2009-11-19",7.53
"729","2009-11-20",7.43
"730","2009-11-23",7.63
"731","2009-11-24",7.46
"732","2009-11-25",7.82
"733","2009-11-27",7.55
"734","2009-11-30",8.1
"735","2009-12-01",7.96
"736","2009-12-02",8.38
"737","2009-12-03",8.09
"738","2009-12-04",8.21
"739","2009-12-07",8.23
"740","2009-12-08",8.19
"741","2009-12-09",8.03
"742","2009-12-10",8.02
"743","2009-12-11",8.08
"744","2009-12-14",8.44
"745","2009-12-15",8.3
"746","2009-12-16",8.37
"747","2009-12-17",8.48
"748","2009-12-18",8.44
"749","2009-12-21",8.7
"750","2009-12-22",8.66
"751","2009-12-23",8.75
"752","2009-12-24",8.99
"753","2009-12-28",8.96
"754","2009-12-29",9
"755","2009-12-30",9.03
"756","2009-12-31",8.88
"757","2010-01-04",9.02
"758","2010-01-05",9.1
"759","2010-01-06",9.07
"760","2010-01-07",9.35
"761","2010-01-08",9.42
"762","2010-01-11",9.76
"763","2010-01-12",9.49
"764","2010-01-13",9.63
"765","2010-01-14",9.63
"766","2010-01-15",9.67
"767","2010-01-19",9.77
"768","2010-01-20",9.5
"769","2010-01-21",9.26
"770","2010-01-22",8.94
"771","2010-01-25",8.9
"772","2010-01-26",8.74
"773","2010-01-27",8.68
"774","2010-01-28",8.5
"775","2010-01-29",8.59
"776","2010-02-01",8.6
"777","2010-02-02",8.94
"778","2010-02-03",8.6
"779","2010-02-04",8.26
"780","2010-02-05",8.31
"781","2010-02-08",8.14
"782","2010-02-09",8.16
"783","2010-02-10",8.21
"784","2010-02-11",8.48
"785","2010-02-12",8.55
"786","2010-02-16",8.91
"787","2010-02-17",8.97
"788","2010-02-18",8.92
"789","2010-02-19",9.02
"790","2010-02-22",9.15
"791","2010-02-23",8.9
"792","2010-02-24",9.03
"793","2010-02-25",9
"794","2010-02-26",8.94
"795","2010-03-01",8.92
"796","2010-03-02",8.84
"797","2010-03-03",8.97
"798","2010-03-04",8.92
"799","2010-03-05",9.41
"800","2010-03-08",9.45
"801","2010-03-09",9.71
"802","2010-03-10",9.93
"803","2010-03-11",9.94
"804","2010-03-12",9.97
"805","2010-03-15",9.92
"806","2010-03-16",10.3
"807","2010-03-17",10.47
"808","2010-03-18",10.48
"809","2010-03-19",10.25
"810","2010-03-22",10.5
"811","2010-03-23",10.45
"812","2010-03-24",10.73
"813","2010-03-25",11.16
"814","2010-03-26",11.08
"815","2010-03-29",11.16
"816","2010-03-30",11.18
"817","2010-03-31",11.17
"818","2010-04-01",11.19
"819","2010-04-05",11.69
"820","2010-04-06",12.08
"821","2010-04-07",11.59
"822","2010-04-08",11.46
"823","2010-04-09",11.43
"824","2010-04-12",11.41
"825","2010-04-13",11.6
"826","2010-04-14",11.84
"827","2010-04-15",11.42
"828","2010-04-16",11.12
"829","2010-04-19",11.26
"830","2010-04-20",11.64
"831","2010-04-21",12.32
"832","2010-04-22",12.7
"833","2010-04-23",12.9
"834","2010-04-26",12.9
"835","2010-04-27",12.29
"836","2010-04-28",12.49
"837","2010-04-29",13.29
"838","2010-04-30",12.73
"839","2010-05-03",13.42
"840","2010-05-04",13.14
"841","2010-05-05",12.52
"842","2010-05-06",11.94
"843","2010-05-07",11.48
"844","2010-05-10",12.68
"845","2010-05-11",12.53
"846","2010-05-12",13.01
"847","2010-05-13",12.76
"848","2010-05-14",11.89
"849","2010-05-17",11.8
"850","2010-05-18",11.3
"851","2010-05-19",10.99
"852","2010-05-20",10.06
"853","2010-05-21",10.44
"854","2010-05-24",10.12
"855","2010-05-25",10.07
"856","2010-05-26",10.27
"857","2010-05-27",11.2
"858","2010-05-28",11.03
"859","2010-06-01",10.45
"860","2010-06-02",10.79
"861","2010-06-03",10.88
"862","2010-06-04",9.86
"863","2010-06-07",9.97
"864","2010-06-08",10.29
"865","2010-06-09",10.7
"866","2010-06-10",11.21
"867","2010-06-11",11.32
"868","2010-06-14",11.45
"869","2010-06-15",11.91
"870","2010-06-16",11.54
"871","2010-06-17",11.58
"872","2010-06-18",11.4
"873","2010-06-21",11.57
"874","2010-06-22",11.15
"875","2010-06-23",10.88
"876","2010-06-24",10.4
"877","2010-06-25",10.48
"878","2010-06-28",10.41
"879","2010-06-29",10
"880","2010-06-30",9.93
"881","2010-07-01",10.08
"882","2010-07-02",9.58
"883","2010-07-06",9.03
"884","2010-07-07",9.28
"885","2010-07-08",9.42
"886","2010-07-09",9.57
"887","2010-07-12",9.55
"888","2010-07-13",10.15
"889","2010-07-14",10.12
"890","2010-07-15",9.79
"891","2010-07-16",9.16
"892","2010-07-19",9.3
"893","2010-07-20",9.58
"894","2010-07-21",9.16
"895","2010-07-22",9.72
"896","2010-07-23",9.75
"897","2010-07-26",10.09
"898","2010-07-27",10.2
"899","2010-07-28",10.13
"900","2010-07-29",10.04
"901","2010-07-30",10.32
"902","2010-08-02",10.7
"903","2010-08-03",10.7
"904","2010-08-04",10.95
"905","2010-08-05",10.79
"906","2010-08-06",10.53
"907","2010-08-09",10.61
"908","2010-08-10",10.06
"909","2010-08-11",9.63
"910","2010-08-12",9.64
"911","2010-08-13",9.39
"912","2010-08-16",9.42
"913","2010-08-17",9.46
"914","2010-08-18",9.4
"915","2010-08-19",8.93
"916","2010-08-20",8.78
"917","2010-08-23",8.63
"918","2010-08-24",8.27
"919","2010-08-25",8.44
"920","2010-08-26",8.52
"921","2010-08-27",8.79
"922","2010-08-30",8.42
"923","2010-08-31",8.57
"924","2010-09-01",9.05
"925","2010-09-02",9.22
"926","2010-09-03",9.44
"927","2010-09-07",9.17
"928","2010-09-08",9.29
"929","2010-09-09",9.07
"930","2010-09-10",9.13
"931","2010-09-13",9.44
"932","2010-09-14",9.26
"933","2010-09-15",9.41
"934","2010-09-16",9.3
"935","2010-09-17",9.36
"936","2010-09-20",9.78
"937","2010-09-21",9.51
"938","2010-09-22",9.24
"939","2010-09-23",8.85
"940","2010-09-24",9.54
"941","2010-09-27",9.28
"942","2010-09-28",9.26
"943","2010-09-29",9.06
"944","2010-09-30",9.07
"945","2010-10-01",9.33
"946","2010-10-04",9.45
"947","2010-10-05",9.92
"948","2010-10-06",9.77
"949","2010-10-07",9.8
"950","2010-10-08",9.97
"951","2010-10-11",9.88
"952","2010-10-12",10.01
"953","2010-10-13",10.32
"954","2010-10-14",10.36
"955","2010-10-15",10.29
"956","2010-10-18",10.8
"957","2010-10-19",10.63
"958","2010-10-20",10.76
"959","2010-10-21",10.64
"960","2010-10-22",10.57
"961","2010-10-25",10.57
"962","2010-10-26",10.55
"963","2010-10-27",10.57
"964","2010-10-28",10.62
"965","2010-10-29",10.85
"966","2010-11-01",10.81
"967","2010-11-02",10.61
"968","2010-11-03",10.57
"969","2010-11-04",10.6
"970","2010-11-05",10.86
"971","2010-11-08",10.93
"972","2010-11-09",10.1
"973","2010-11-10",10.11
"974","2010-11-11",9.92
"975","2010-11-12",9.96
"976","2010-11-15",9.82
"977","2010-11-16",9.44
"978","2010-11-17",9.53
"979","2010-11-18",9.76
"980","2010-11-19",9.71
"981","2010-11-22",9.67
"982","2010-11-23",9.49
"983","2010-11-24",9.72
"984","2010-11-26",9.73
"985","2010-11-29",9.71
"986","2010-11-30",9.52
"987","2010-12-01",9.71
"988","2010-12-02",10.07
"989","2010-12-03",10.2
