"","date","OLN"
"126","2007-07-03",21.41
"127","2007-07-05",21.67
"128","2007-07-06",21.75
"129","2007-07-09",21.93
"130","2007-07-10",21.379999
"131","2007-07-11",21.58
"132","2007-07-12",22.049999
"133","2007-07-13",22.139999
"134","2007-07-16",22.059999
"135","2007-07-17",22.379999
"136","2007-07-18",22.35
"137","2007-07-19",22.43
"138","2007-07-20",21.49
"139","2007-07-23",21.51
"140","2007-07-24",20.84
"141","2007-07-25",20.52
"142","2007-07-26",19.84
"143","2007-07-27",20.42
"144","2007-07-30",21.209999
"145","2007-07-31",20.870001
"146","2007-08-01",21.17
"147","2007-08-02",21.33
"148","2007-08-03",20.75
"149","2007-08-06",20.76
"150","2007-08-07",20.389999
"151","2007-08-08",19.370001
"152","2007-08-09",18.110001
"153","2007-08-10",19.959999
"154","2007-08-13",19.690001
"155","2007-08-14",19.309999
"156","2007-08-15",18.82
"157","2007-08-16",19.41
"158","2007-08-17",19.6
"159","2007-08-20",19.92
"160","2007-08-21",20.25
"161","2007-08-22",20.84
"162","2007-08-23",20.719999
"163","2007-08-24",21.610001
"164","2007-08-27",20.91
"165","2007-08-28",20.42
"166","2007-08-29",21.27
"167","2007-08-30",21.139999
"168","2007-08-31",21.440001
"169","2007-09-04",21.549999
"170","2007-09-05",21.450001
"171","2007-09-06",21.51
"172","2007-09-07",20.950001
"173","2007-09-10",20.34
"174","2007-09-11",20.719999
"175","2007-09-12",20.469999
"176","2007-09-13",20.24
"177","2007-09-14",20.43
"178","2007-09-17",20.1
"179","2007-09-18",20.67
"180","2007-09-19",21.049999
"181","2007-09-20",21.620001
"182","2007-09-21",22.09
"183","2007-09-24",21.860001
"184","2007-09-25",21.870001
"185","2007-09-26",22.200001
"186","2007-09-27",22.719999
"187","2007-09-28",22.379999
"188","2007-10-01",22.52
"189","2007-10-02",22.639999
"190","2007-10-03",22.25
"191","2007-10-04",21.85
"192","2007-10-05",22.389999
"193","2007-10-08",22.219999
"194","2007-10-09",22.65
"195","2007-10-10",22.27
"196","2007-10-11",22.200001
"197","2007-10-12",23.059999
"198","2007-10-15",22.58
"199","2007-10-16",23.52
"200","2007-10-17",23.360001
"201","2007-10-18",22.809999
"202","2007-10-19",22.780001
"203","2007-10-22",22.450001
"204","2007-10-23",22.93
"205","2007-10-24",22.99
"206","2007-10-25",22.540001
"207","2007-10-26",22.559999
"208","2007-10-29",22.17
"209","2007-10-30",22.139999
"210","2007-10-31",22.780001
"211","2007-11-01",22.5
"212","2007-11-02",22.389999
"213","2007-11-05",21.889999
"214","2007-11-06",21.709999
"215","2007-11-07",20.25
"216","2007-11-08",20.620001
"217","2007-11-09",19.959999
"218","2007-11-12",19.6
"219","2007-11-13",19.879999
"220","2007-11-14",19.91
"221","2007-11-15",19.34
"222","2007-11-16",19.17
"223","2007-11-19",19.129999
"224","2007-11-20",19.309999
"225","2007-11-21",18.790001
"226","2007-11-23",19.33
"227","2007-11-26",18.51
"228","2007-11-27",18.940001
"229","2007-11-28",19.9
"230","2007-11-29",20.34
"231","2007-11-30",20.940001
"232","2007-12-03",20.51
"233","2007-12-04",20.370001
"234","2007-12-05",20.389999
"235","2007-12-06",20.709999
"236","2007-12-07",20.870001
"237","2007-12-10",20.959999
"238","2007-12-11",19.84
"239","2007-12-12",19.799999
"240","2007-12-13",19.870001
"241","2007-12-14",19.5
"242","2007-12-17",19.07
"243","2007-12-18",19.33
"244","2007-12-19",19.360001
"245","2007-12-20",19.82
"246","2007-12-21",19.969999
"247","2007-12-24",20.110001
"248","2007-12-26",19.84
"249","2007-12-27",19.299999
"250","2007-12-28",19.549999
"251","2007-12-31",19.33
"252","2008-01-02",18.85
"253","2008-01-03",18.52
"254","2008-01-04",18
"255","2008-01-07",17.74
"256","2008-01-08",17.24
"257","2008-01-09",17.43
"258","2008-01-10",17.889999
"259","2008-01-11",17.59
"260","2008-01-14",18.34
"261","2008-01-15",17.74
"262","2008-01-16",17.440001
"263","2008-01-17",16.66
"264","2008-01-18",16.549999
"265","2008-01-22",16.540001
"266","2008-01-23",17.15
"267","2008-01-24",16.969999
"268","2008-01-25",17.48
"269","2008-01-28",18.049999
"270","2008-01-29",20
"271","2008-01-30",19.860001
"272","2008-01-31",20.49
"273","2008-02-01",20.799999
"274","2008-02-04",20.82
"275","2008-02-05",20.48
"276","2008-02-06",20.4
"277","2008-02-07",20.120001
"278","2008-02-08",20.219999
"279","2008-02-11",20.49
"280","2008-02-12",20.969999
"281","2008-02-13",21.25
"282","2008-02-14",20.780001
"283","2008-02-15",20.709999
"284","2008-02-19",21.1
"285","2008-02-20",21.66
"286","2008-02-21",20.74
"287","2008-02-22",19.200001
"288","2008-02-25",20.450001
"289","2008-02-26",20.77
"290","2008-02-27",20.440001
"291","2008-02-28",20.25
"292","2008-02-29",19.219999
"293","2008-03-03",19.17
"294","2008-03-04",19.08
"295","2008-03-05",19.24
"296","2008-03-06",18.77
"297","2008-03-07",18.360001
"298","2008-03-10",17.35
"299","2008-03-11",18.49
"300","2008-03-12",18.67
"301","2008-03-13",18.950001
"302","2008-03-14",17.870001
"303","2008-03-17",17.559999
"304","2008-03-18",18.24
"305","2008-03-19",17.530001
"306","2008-03-20",17.98
"307","2008-03-24",19.51
"308","2008-03-25",20.32
"309","2008-03-26",20.110001
"310","2008-03-27",19.469999
"311","2008-03-28",19.209999
"312","2008-03-31",19.76
"313","2008-04-01",20.790001
"314","2008-04-02",20.889999
"315","2008-04-03",21.280001
"316","2008-04-04",21.440001
"317","2008-04-07",21.280001
"318","2008-04-08",21.799999
"319","2008-04-09",20.639999
"320","2008-04-10",21.139999
"321","2008-04-11",20.84
"322","2008-04-14",20.540001
"323","2008-04-15",21.280001
"324","2008-04-16",22.219999
"325","2008-04-17",21.950001
"326","2008-04-18",22.33
"327","2008-04-21",22.07
"328","2008-04-22",21.799999
"329","2008-04-23",22.26
"330","2008-04-24",22.49
"331","2008-04-25",23.190001
"332","2008-04-28",24.15
"333","2008-04-29",21.469999
"334","2008-04-30",20.17
"335","2008-05-01",20.74
"336","2008-05-02",20.360001
"337","2008-05-05",20.700001
"338","2008-05-06",21.18
"339","2008-05-07",20.450001
"340","2008-05-08",20.879999
"341","2008-05-09",20.73
"342","2008-05-12",21.23
"343","2008-05-13",21.33
"344","2008-05-14",21.6
"345","2008-05-15",21.74
"346","2008-05-16",21.58
"347","2008-05-19",21.27
"348","2008-05-20",21.25
"349","2008-05-21",20.99
"350","2008-05-22",21.32
"351","2008-05-23",21.01
"352","2008-05-27",21.110001
"353","2008-05-28",21.9
"354","2008-05-29",22.110001
"355","2008-05-30",22.5
"356","2008-06-02",22.33
"357","2008-06-03",22.24
"358","2008-06-04",22.709999
"359","2008-06-05",23.24
"360","2008-06-06",23.1
"361","2008-06-09",23.139999
"362","2008-06-10",23.719999
"363","2008-06-11",23.49
"364","2008-06-12",23.610001
"365","2008-06-13",24.540001
"366","2008-06-16",25.74
"367","2008-06-17",25.709999
"368","2008-06-18",25.530001
"369","2008-06-19",25.59
"370","2008-06-20",26.209999
"371","2008-06-23",26.860001
"372","2008-06-24",26.860001
"373","2008-06-25",26.66
"374","2008-06-26",25.549999
"375","2008-06-27",25.68
"376","2008-06-30",26.18
"377","2008-07-01",27.190001
"378","2008-07-02",26.26
"379","2008-07-03",24.68
"380","2008-07-07",25.85
"381","2008-07-08",26.120001
"382","2008-07-09",26.059999
"383","2008-07-10",26.57
"384","2008-07-11",26.030001
"385","2008-07-14",25.52
"386","2008-07-15",25.52
"387","2008-07-16",26.16
"388","2008-07-17",27.75
"389","2008-07-18",27.91
"390","2008-07-21",27.65
"391","2008-07-22",27.77
"392","2008-07-23",26.9
"393","2008-07-24",26.24
"394","2008-07-25",28.5
"395","2008-07-28",28.35
"396","2008-07-29",28.879999
"397","2008-07-30",30.139999
"398","2008-07-31",29.74
"399","2008-08-01",29.15
"400","2008-08-04",28.9
"401","2008-08-05",29.120001
"402","2008-08-06",29.389999
"403","2008-08-07",28.27
"404","2008-08-08",28.200001
"405","2008-08-11",27.75
"406","2008-08-12",27.9
"407","2008-08-13",28.6
"408","2008-08-14",28.18
"409","2008-08-15",28.219999
"410","2008-08-18",27.91
"411","2008-08-19",27.41
"412","2008-08-20",27.280001
"413","2008-08-21",27.17
"414","2008-08-22",27.5
"415","2008-08-25",26.870001
"416","2008-08-26",26.73
"417","2008-08-27",26.629999
"418","2008-08-28",27.23
"419","2008-08-29",26.91
"420","2008-09-02",26.639999
"421","2008-09-03",26.01
"422","2008-09-04",23.459999
"423","2008-09-05",23.860001
"424","2008-09-08",23.58
"425","2008-09-09",21.74
"426","2008-09-10",22.549999
"427","2008-09-11",22.870001
"428","2008-09-12",23.379999
"429","2008-09-15",21.92
"430","2008-09-16",21.709999
"431","2008-09-17",19.940001
"432","2008-09-18",20.99
"433","2008-09-19",23.16
"434","2008-09-22",21.99
"435","2008-09-23",21.09
"436","2008-09-24",21.24
"437","2008-09-25",21.940001
"438","2008-09-26",21.059999
"439","2008-09-29",18.83
"440","2008-09-30",19.4
"441","2008-10-01",19.09
"442","2008-10-02",17.030001
"443","2008-10-03",16.93
"444","2008-10-06",17
"445","2008-10-07",15.3
"446","2008-10-08",15.4
"447","2008-10-09",14.62
"448","2008-10-10",13.69
"449","2008-10-13",16.799999
"450","2008-10-14",16.91
"451","2008-10-15",14.66
"452","2008-10-16",16.24
"453","2008-10-17",16.01
"454","2008-10-20",17.32
"455","2008-10-21",16.77
"456","2008-10-22",15.88
"457","2008-10-23",16.719999
"458","2008-10-24",16.42
"459","2008-10-27",15.39
"460","2008-10-28",16.780001
"461","2008-10-29",17.1
"462","2008-10-30",17.700001
"463","2008-10-31",18.16
"464","2008-11-03",18.299999
"465","2008-11-04",18.969999
"466","2008-11-05",17.77
"467","2008-11-06",16.889999
"468","2008-11-07",17.110001
"469","2008-11-10",17.620001
"470","2008-11-11",16.209999
"471","2008-11-12",15.2
"472","2008-11-13",16.93
"473","2008-11-14",16.209999
"474","2008-11-17",15.57
"475","2008-11-18",15.71
"476","2008-11-19",14.08
"477","2008-11-20",12.6
"478","2008-11-21",14.1
"479","2008-11-24",14.84
"480","2008-11-25",15.22
"481","2008-11-26",16.120001
"482","2008-11-28",16.379999
"483","2008-12-01",14.24
"484","2008-12-02",15.31
"485","2008-12-03",15.78
"486","2008-12-04",15.23
"487","2008-12-05",16.48
"488","2008-12-08",17.139999
"489","2008-12-09",16.889999
"490","2008-12-10",18.030001
"491","2008-12-11",17.450001
"492","2008-12-12",18
"493","2008-12-15",17.809999
"494","2008-12-16",18
"495","2008-12-17",18.030001
"496","2008-12-18",16.99
"497","2008-12-19",16.83
"498","2008-12-22",16.129999
"499","2008-12-23",16.040001
"500","2008-12-24",16
"501","2008-12-26",16.299999
"502","2008-12-29",16.370001
"503","2008-12-30",16.93
"504","2008-12-31",18.08
"505","2009-01-02",18.17
"506","2009-01-05",18.549999
"507","2009-01-06",19.299999
"508","2009-01-07",18.59
"509","2009-01-08",18.799999
"510","2009-01-09",17.92
"511","2009-01-12",17.32
"512","2009-01-13",17.48
"513","2009-01-14",16.530001
"514","2009-01-15",16.790001
"515","2009-01-16",17.01
"516","2009-01-20",15.75
"517","2009-01-21",16.530001
"518","2009-01-22",16.030001
"519","2009-01-23",16.200001
"520","2009-01-26",16.48
"521","2009-01-27",14.11
"522","2009-01-28",14.77
"523","2009-01-29",14.57
"524","2009-01-30",14.05
"525","2009-02-02",14.17
"526","2009-02-03",14.09
"527","2009-02-04",14.34
"528","2009-02-05",14.34
"529","2009-02-06",14.61
"530","2009-02-09",14.9
"531","2009-02-10",13.94
"532","2009-02-11",13.97
"533","2009-02-12",14.12
"534","2009-02-13",14.23
"535","2009-02-17",13.41
"536","2009-02-18",13.29
"537","2009-02-19",12.67
"538","2009-02-20",12.13
"539","2009-02-23",11.2
"540","2009-02-24",11.53
"541","2009-02-25",10.92
"542","2009-02-26",10.73
"543","2009-02-27",10.44
"544","2009-03-02",10.05
"545","2009-03-03",9.92
"546","2009-03-04",10.15
"547","2009-03-05",9.05
"548","2009-03-06",9.28
"549","2009-03-09",9.07
"550","2009-03-10",9.7
"551","2009-03-11",10.28
"552","2009-03-12",10.79
"553","2009-03-13",11.13
"554","2009-03-16",11.49
"555","2009-03-17",12.06
"556","2009-03-18",13.76
"557","2009-03-19",13.8
"558","2009-03-20",13.3
"559","2009-03-23",14.65
"560","2009-03-24",14.04
"561","2009-03-25",14.49
"562","2009-03-26",15.01
"563","2009-03-27",14.19
"564","2009-03-30",13.76
"565","2009-03-31",14.27
"566","2009-04-01",14.27
"567","2009-04-02",14.76
"568","2009-04-03",15.25
"569","2009-04-06",15.17
"570","2009-04-07",14.83
"571","2009-04-08",15.47
"572","2009-04-09",16.42
"573","2009-04-13",16.540001
"574","2009-04-14",15.82
"575","2009-04-15",15.8
"576","2009-04-16",15.98
"577","2009-04-17",15.97
"578","2009-04-20",14.78
"579","2009-04-21",14.14
"580","2009-04-22",13.64
"581","2009-04-23",13.56
"582","2009-04-24",14.41
"583","2009-04-27",14.37
"584","2009-04-28",12.96
"585","2009-04-29",12.84
"586","2009-04-30",12.6
"587","2009-05-01",12.49
"588","2009-05-04",12.9
"589","2009-05-05",12.91
"590","2009-05-06",13.16
"591","2009-05-07",12.69
"592","2009-05-08",12.9
"593","2009-05-11",12.56
"594","2009-05-12",12.66
"595","2009-05-13",12.06
"596","2009-05-14",12.58
"597","2009-05-15",12.66
"598","2009-05-18",13.13
"599","2009-05-19",12.98
"600","2009-05-20",13
"601","2009-05-21",12.57
"602","2009-05-22",12.58
"603","2009-05-26",13.28
"604","2009-05-27",12.87
"605","2009-05-28",12.97
"606","2009-05-29",13.36
"607","2009-06-01",13.86
"608","2009-06-02",13.89
"609","2009-06-03",13.4
"610","2009-06-04",13.55
"611","2009-06-05",13.67
"612","2009-06-08",13.38
"613","2009-06-09",13.69
"614","2009-06-10",13.06
"615","2009-06-11",12.97
"616","2009-06-12",12.89
"617","2009-06-15",12.47
"618","2009-06-16",12.04
"619","2009-06-17",12.16
"620","2009-06-18",12.2
"621","2009-06-19",11.83
"622","2009-06-22",10.83
"623","2009-06-23",10.71
"624","2009-06-24",10.79
"625","2009-06-25",11.51
"626","2009-06-26",12.34
"627","2009-06-29",12.12
"628","2009-06-30",11.89
"629","2009-07-01",11.99
"630","2009-07-02",11.5
"631","2009-07-06",11.76
"632","2009-07-07",11.25
"633","2009-07-08",11.29
"634","2009-07-09",11.32
"635","2009-07-10",11.31
"636","2009-07-13",11.69
"637","2009-07-14",11.62
"638","2009-07-15",12.2
"639","2009-07-16",12.64
"640","2009-07-17",12.69
"641","2009-07-20",13.26
"642","2009-07-21",13.13
"643","2009-07-22",13.19
"644","2009-07-23",13.74
"645","2009-07-24",14.03
"646","2009-07-27",14.26
"647","2009-07-28",12.98
"648","2009-07-29",13.12
"649","2009-07-30",13.5
"650","2009-07-31",13.79
"651","2009-08-03",14.46
"652","2009-08-04",14.43
"653","2009-08-05",14.59
"654","2009-08-06",13.98
"655","2009-08-07",14.14
"656","2009-08-10",14.27
"657","2009-08-11",14.14
"658","2009-08-12",14.18
"659","2009-08-13",14.81
"660","2009-08-14",15
"661","2009-08-17",14.48
"662","2009-08-18",14.79
"663","2009-08-19",14.77
"664","2009-08-20",14.8
"665","2009-08-21",15.14
"666","2009-08-24",15.1
"667","2009-08-25",15.07
"668","2009-08-26",15
"669","2009-08-27",17.049999
"670","2009-08-28",16.790001
"671","2009-08-31",16.74
"672","2009-09-01",16.18
"673","2009-09-02",16.01
"674","2009-09-03",16.26
"675","2009-09-04",16.549999
"676","2009-09-08",16.75
"677","2009-09-09",16.75
"678","2009-09-10",16.75
"679","2009-09-11",16.73
"680","2009-09-14",16.75
"681","2009-09-15",16.99
"682","2009-09-16",17.92
"683","2009-09-17",17.690001
"684","2009-09-18",17.92
"685","2009-09-21",17.870001
"686","2009-09-22",18.030001
"687","2009-09-23",17.790001
"688","2009-09-24",17.209999
"689","2009-09-25",17.07
"690","2009-09-28",17.629999
"691","2009-09-29",17.76
"692","2009-09-30",17.440001
"693","2009-10-01",16.969999
"694","2009-10-02",16.49
"695","2009-10-05",16.860001
"696","2009-10-06",17.02
"697","2009-10-07",16.93
"698","2009-10-08",16.780001
"699","2009-10-09",16.370001
"700","2009-10-12",16.639999
"701","2009-10-13",16.67
"702","2009-10-14",16.9
"703","2009-10-15",17.299999
"704","2009-10-16",17.1
"705","2009-10-19",17.280001
"706","2009-10-20",16.950001
"707","2009-10-21",16.540001
"708","2009-10-22",16.91
"709","2009-10-23",16.120001
"710","2009-10-26",15.84
"711","2009-10-27",15.56
"712","2009-10-28",15.16
"713","2009-10-29",15.82
"714","2009-10-30",15.27
"715","2009-11-02",15.31
"716","2009-11-03",15.45
"717","2009-11-04",15.1
"718","2009-11-05",15.83
"719","2009-11-06",15.79
"720","2009-11-09",16.76
"721","2009-11-10",16.790001
"722","2009-11-11",16.809999
"723","2009-11-12",16.42
"724","2009-11-13",16.52
"725","2009-11-16",17.129999
"726","2009-11-17",17.280001
"727","2009-11-18",17.1
"728","2009-11-19",16.92
"729","2009-11-20",17.040001
"730","2009-11-23",17.5
"731","2009-11-24",17.280001
"732","2009-11-25",17.389999
"733","2009-11-27",16.93
"734","2009-11-30",16.77
"735","2009-12-01",16.889999
"736","2009-12-02",17.280001
"737","2009-12-03",16.780001
"738","2009-12-04",16.969999
"739","2009-12-07",16.969999
"740","2009-12-08",16.719999
"741","2009-12-09",17.48
"742","2009-12-10",17.34
"743","2009-12-11",17.719999
"744","2009-12-14",17.940001
"745","2009-12-15",17.629999
"746","2009-12-16",17.809999
"747","2009-12-17",17.48
"748","2009-12-18",17.5
"749","2009-12-21",17.549999
"750","2009-12-22",17.530001
"751","2009-12-23",17.559999
"752","2009-12-24",17.549999
"753","2009-12-28",17.639999
"754","2009-12-29",17.700001
"755","2009-12-30",17.92
"756","2009-12-31",17.52
"757","2010-01-04",18.139999
"758","2010-01-05",17.620001
"759","2010-01-06",17.360001
"760","2010-01-07",17.59
"761","2010-01-08",17.73
"762","2010-01-11",17.879999
"763","2010-01-12",17.360001
"764","2010-01-13",17.58
"765","2010-01-14",17.58
"766","2010-01-15",17.68
"767","2010-01-19",18.129999
"768","2010-01-20",17.9
"769","2010-01-21",17.24
"770","2010-01-22",16.6
"771","2010-01-25",16.75
"772","2010-01-26",16.940001
"773","2010-01-27",17.07
"774","2010-01-28",16.68
"775","2010-01-29",16.5
"776","2010-02-01",16.870001
"777","2010-02-02",16.790001
"778","2010-02-03",16.690001
"779","2010-02-04",15.93
"780","2010-02-05",15.94
"781","2010-02-08",15.4
"782","2010-02-09",15.62
"783","2010-02-10",15.69
"784","2010-02-11",15.96
"785","2010-02-12",16.4
"786","2010-02-16",16.709999
"787","2010-02-17",16.85
"788","2010-02-18",17.049999
"789","2010-02-19",17.219999
"790","2010-02-22",17.26
"791","2010-02-23",17.200001
"792","2010-02-24",17.629999
"793","2010-02-25",17.530001
"794","2010-02-26",17.51
"795","2010-03-01",17.940001
"796","2010-03-02",18.02
"797","2010-03-03",18.209999
"798","2010-03-04",18.32
"799","2010-03-05",18.59
"800","2010-03-08",18.629999
"801","2010-03-09",18.66
"802","2010-03-10",18.809999
"803","2010-03-11",18.690001
"804","2010-03-12",18.77
"805","2010-03-15",18.700001
"806","2010-03-16",18.9
"807","2010-03-17",19.09
"808","2010-03-18",19
"809","2010-03-19",18.73
"810","2010-03-22",18.950001
"811","2010-03-23",19.129999
"812","2010-03-24",19.219999
"813","2010-03-25",19.040001
"814","2010-03-26",19.280001
"815","2010-03-29",19.309999
"816","2010-03-30",19.73
"817","2010-03-31",19.620001
"818","2010-04-01",19.700001
"819","2010-04-05",20
"820","2010-04-06",20.4
"821","2010-04-07",20.549999
"822","2010-04-08",20.610001
"823","2010-04-09",20.790001
"824","2010-04-12",20.59
"825","2010-04-13",20.889999
"826","2010-04-14",20.92
"827","2010-04-15",20.950001
"828","2010-04-16",20.950001
"829","2010-04-19",21.059999
"830","2010-04-20",21.610001
"831","2010-04-21",21.6
"832","2010-04-22",21.74
"833","2010-04-23",22.33
"834","2010-04-26",22.139999
"835","2010-04-27",20.23
"836","2010-04-28",21.639999
"837","2010-04-29",21.559999
"838","2010-04-30",21
"839","2010-05-03",21.26
"840","2010-05-04",20.700001
"841","2010-05-05",20.299999
"842","2010-05-06",19.33
"843","2010-05-07",18.84
"844","2010-05-10",19.76
"845","2010-05-11",19.719999
"846","2010-05-12",20.389999
"847","2010-05-13",20.190001
"848","2010-05-14",19.549999
"849","2010-05-17",19.42
"850","2010-05-18",19.209999
"851","2010-05-19",19.25
"852","2010-05-20",18.09
"853","2010-05-21",18.48
"854","2010-05-24",18.110001
"855","2010-05-25",18.25
"856","2010-05-26",18.309999
"857","2010-05-27",19.450001
"858","2010-05-28",19.17
"859","2010-06-01",18.459999
"860","2010-06-02",18.84
"861","2010-06-03",18.879999
"862","2010-06-04",17.98
"863","2010-06-07",17.780001
"864","2010-06-08",17.709999
"865","2010-06-09",18.129999
"866","2010-06-10",19.33
"867","2010-06-11",19.84
"868","2010-06-14",20.049999
"869","2010-06-15",20.66
"870","2010-06-16",20.879999
"871","2010-06-17",20.76
"872","2010-06-18",20.709999
"873","2010-06-21",20.629999
"874","2010-06-22",20.200001
"875","2010-06-23",20.01
"876","2010-06-24",19.360001
"877","2010-06-25",19.459999
"878","2010-06-28",19.32
"879","2010-06-29",18.540001
"880","2010-06-30",18.09
"881","2010-07-01",17.950001
"882","2010-07-02",17.700001
"883","2010-07-06",17.459999
"884","2010-07-07",18.209999
"885","2010-07-08",18.83
"886","2010-07-09",18.9
"887","2010-07-12",18.59
"888","2010-07-13",19.459999
"889","2010-07-14",19.389999
"890","2010-07-15",19.43
"891","2010-07-16",18.4
"892","2010-07-19",18.24
"893","2010-07-20",18.969999
"894","2010-07-21",18.66
"895","2010-07-22",19.91
"896","2010-07-23",20.02
"897","2010-07-26",20.66
"898","2010-07-27",20.32
"899","2010-07-28",20.030001
"900","2010-07-29",20.42
"901","2010-07-30",20.299999
"902","2010-08-02",20.860001
"903","2010-08-03",20.389999
"904","2010-08-04",20.639999
"905","2010-08-05",20.530001
"906","2010-08-06",20.15
"907","2010-08-09",20.690001
"908","2010-08-10",20.1
"909","2010-08-11",19.059999
"910","2010-08-12",18.91
"911","2010-08-13",18.809999
"912","2010-08-16",18.84
"913","2010-08-17",19.01
"914","2010-08-18",19.15
"915","2010-08-19",18.35
"916","2010-08-20",18.280001
"917","2010-08-23",18.040001
"918","2010-08-24",17.629999
"919","2010-08-25",17.76
"920","2010-08-26",17.629999
"921","2010-08-27",18.459999
"922","2010-08-30",17.620001
"923","2010-08-31",17.91
"924","2010-09-01",18.860001
"925","2010-09-02",18.66
"926","2010-09-03",19.18
"927","2010-09-07",18.66
"928","2010-09-08",18.91
"929","2010-09-09",18.74
"930","2010-09-10",19.309999
"931","2010-09-13",19.75
"932","2010-09-14",19.43
"933","2010-09-15",19.49
"934","2010-09-16",19.48
"935","2010-09-17",19.690001
"936","2010-09-20",20.370001
"937","2010-09-21",20.4
"938","2010-09-22",20.08
"939","2010-09-23",19.540001
"940","2010-09-24",19.700001
"941","2010-09-27",19.950001
"942","2010-09-28",20.309999
"943","2010-09-29",20.23
"944","2010-09-30",20.16
"945","2010-10-01",20.299999
"946","2010-10-04",19.73
"947","2010-10-05",20.58
"948","2010-10-06",20.41
"949","2010-10-07",20.620001
"950","2010-10-08",21.040001
"951","2010-10-11",20.84
"952","2010-10-12",20.98
"953","2010-10-13",21.139999
"954","2010-10-14",21.16
"955","2010-10-15",21.09
"956","2010-10-18",21.360001
"957","2010-10-19",20.690001
"958","2010-10-20",20.82
"959","2010-10-21",20.889999
"960","2010-10-22",20.75
"961","2010-10-25",21.32
"962","2010-10-26",20.049999
"963","2010-10-27",20.120001
"964","2010-10-28",20.33
"965","2010-10-29",19.99
"966","2010-11-01",19.9
"967","2010-11-02",19.73
"968","2010-11-03",19.77
"969","2010-11-04",19.690001
"970","2010-11-05",19.84
"971","2010-11-08",19.5
"972","2010-11-09",19.049999
"973","2010-11-10",19.290001
