"","date","NAOV"
"1","2015-05-28",3.5
"2","2015-05-29",3.5
"3","2015-06-01",3.5
"4","2015-06-02",3.5
"5","2015-06-03",3.5
"6","2015-06-04",3.5
"7","2015-06-05",3.5
"8","2015-06-08",4
"9","2015-06-09",4
"10","2015-06-10",4
"11","2015-06-11",4
"12","2015-06-12",4
"13","2015-06-15",4
"14","2015-06-16",4
"15","2015-06-17",4
"16","2015-06-18",4
"17","2015-06-19",4
"18","2015-06-22",4
"19","2015-06-23",4
"20","2015-06-24",4
"21","2015-06-25",4
"22","2015-06-26",4
"23","2015-06-29",4
"24","2015-06-30",4
"25","2015-07-01",4
"26","2015-07-02",4
"27","2015-07-06",4
"28","2015-07-07",4
"29","2015-07-08",4
"30","2015-07-09",4
"31","2015-07-10",4
"32","2015-07-13",4.25
"33","2015-07-14",4.25
"34","2015-07-15",4.25
"35","2015-07-16",3.5
"36","2015-07-17",3.5
"37","2015-07-20",3.5
"38","2015-07-21",3.5
"39","2015-07-22",3.5
"40","2015-07-23",3.5
"41","2015-07-24",3.5
"42","2015-07-27",3.5
"43","2015-07-28",3.5
"44","2015-07-29",3.5
"45","2015-07-30",4
"46","2015-07-31",4
"47","2015-08-03",4
"48","2015-08-04",4
"49","2015-08-05",4
"50","2015-08-06",4
"51","2015-08-07",4
"52","2015-08-10",4
"53","2015-08-11",4.2
"54","2015-08-12",4.2
"55","2015-08-13",4.2
"56","2015-08-14",4.2
"57","2015-08-17",4.2
"58","2015-08-18",4.2
"59","2015-08-19",4.2
"60","2015-08-20",4.2
"61","2015-08-21",4.2
"62","2015-08-24",4.2
"63","2015-08-25",4.2
"64","2015-08-26",4.2
"65","2015-08-27",4.2
"66","2015-08-28",4.2
"67","2015-08-31",4.2
"68","2015-09-01",4.2
"69","2015-09-02",4.2
"70","2015-09-03",4.2
"71","2015-09-04",4.2
"72","2015-09-08",4.2
"73","2015-09-09",4.2
"74","2015-09-10",4.2
"75","2015-09-11",4.2
"76","2015-09-14",4.2
"77","2015-09-15",4.2
"78","2015-09-16",4.2
"79","2015-09-17",4.2
"80","2015-09-18",4.2
"81","2015-09-21",4.2
"82","2015-09-22",4.2
"83","2015-09-23",4.2
"84","2015-09-24",4.2
"85","2015-09-25",4.2
"86","2015-09-28",4.2
"87","2015-09-29",4.2
"88","2015-09-30",4.2
"89","2015-10-01",4.2
"90","2015-10-02",4.2
"91","2015-10-05",4.2
"92","2015-10-06",4.2
"93","2015-10-07",4.2
"94","2015-10-08",4.2
"95","2015-10-09",4.2
"96","2015-10-12",4.2
"97","2015-10-13",4.2
"98","2015-10-14",4.2
"99","2015-10-15",4.2
"100","2015-10-16",4.2
"101","2015-10-19",4.2
"102","2015-10-20",4.2
"103","2015-10-21",4.2
"104","2015-10-22",4.2
"105","2015-10-23",4.2
"106","2015-10-26",4.2
"107","2015-10-27",4.2
"108","2015-10-28",4.2
"109","2015-10-29",4.4
"110","2015-10-30",4.65
"111","2015-11-02",4.7
"112","2015-11-03",4.7
"113","2015-11-04",4.72
"114","2015-11-05",4.75
"115","2015-11-06",4.75
"116","2015-11-09",4.8
"117","2015-11-10",4.82
"118","2015-11-11",4.85
"119","2015-11-12",4.85
"120","2015-11-13",4.85
"121","2015-11-16",4.85
"122","2015-11-17",4.85
"123","2015-11-18",4.85
"124","2015-11-19",4.85
"125","2015-11-20",4.85
"126","2015-11-23",4.85
"127","2015-11-24",4.85
"128","2015-11-25",4.85
"129","2015-11-27",4.85
"130","2015-11-30",4.85
"131","2015-12-01",4.85
"132","2015-12-02",4.85
"133","2015-12-03",4.85
"134","2015-12-04",4.85
"135","2015-12-07",4.86
"136","2015-12-08",4.85
"137","2015-12-09",4.85
"138","2015-12-10",4.85
"139","2015-12-11",4.86
"140","2015-12-14",4.86
"141","2015-12-15",4.86
"142","2015-12-16",4.86
"143","2015-12-17",4.86
"144","2015-12-18",4.86
"145","2015-12-21",4.86
"146","2015-12-22",4.86
"147","2015-12-23",4.86
"148","2015-12-24",4.86
"149","2015-12-28",4.86
"150","2015-12-29",4.86
"151","2015-12-30",4.86
"152","2015-12-31",4.86
"153","2016-01-04",4.8
"154","2016-01-05",4.75
"155","2016-01-06",4.75
"156","2016-01-07",4.75
"157","2016-01-08",4.75
"158","2016-01-11",4.52
"159","2016-01-12",4.52
"160","2016-01-13",4.15
"161","2016-01-14",4.15
"162","2016-01-15",4.15
"163","2016-01-19",4.15
"164","2016-01-20",4.15
"165","2016-01-21",4.4
"166","2016-01-22",4.4
"167","2016-01-25",4.5
"168","2016-01-26",4.5
"169","2016-01-27",4.5
"170","2016-01-28",4.69
"171","2016-01-29",4.8
"172","2016-02-01",4.8
"173","2016-02-02",4.8
"174","2016-02-03",4.8
"175","2016-02-04",4.8
"176","2016-02-05",4.8
"177","2016-02-08",4.8
"178","2016-02-09",4.8
"179","2016-02-10",4.8
"180","2016-02-11",4.8
"181","2016-02-12",4.8
"182","2016-02-16",4.8
"183","2016-02-17",4.8
"184","2016-02-18",4.8
"185","2016-02-19",4.8
"186","2016-02-22",4.8
"187","2016-02-23",4.8
"188","2016-02-24",4.8
"189","2016-02-25",4.8
"190","2016-02-26",4.8
"191","2016-02-29",4.9
"192","2016-03-01",4.9
"193","2016-03-02",4.9
"194","2016-03-03",4.9
"195","2016-03-04",4.9
"196","2016-03-07",4.9
"197","2016-03-08",4.9
"198","2016-03-09",4.9
"199","2016-03-10",4.9
"200","2016-03-11",4.9
"201","2016-03-14",4.9
"202","2016-03-15",4.9
"203","2016-03-16",4.9
"204","2016-03-17",4.9
"205","2016-03-18",4.9
"206","2016-03-21",4.9
"207","2016-03-22",4.9
"208","2016-03-23",4.9
"209","2016-03-24",4.9
"210","2016-03-28",4.9
"211","2016-03-29",4.95
"212","2016-03-30",4.95
"213","2016-03-31",4.95
"214","2016-04-01",4.95
"215","2016-04-04",4.95
"216","2016-04-05",4.95
"217","2016-04-06",4.95
"218","2016-04-07",4.95
"219","2016-04-08",4.85
"220","2016-04-11",4.85
"221","2016-04-12",4.85
"222","2016-04-13",4.85
"223","2016-04-14",4.85
"224","2016-04-15",4.85
"225","2016-04-18",4.99
"226","2016-04-19",4.99
"227","2016-04-20",4.99
"228","2016-04-21",4.9
"229","2016-04-22",4.9
"230","2016-04-25",4.9
"231","2016-04-26",4.9
"232","2016-04-27",4.9
"233","2016-04-28",4.9
"234","2016-04-29",4.9
"235","2016-05-02",4.9
"236","2016-05-03",4.9
"237","2016-05-04",4.9
"238","2016-05-05",4.9
"239","2016-05-06",4.9
"240","2016-05-09",4.8
"241","2016-05-10",4.8
"242","2016-05-11",4.8
"243","2016-05-12",4.8
"244","2016-05-13",4.75
"245","2016-05-16",4.89
"246","2016-05-17",4.89
"247","2016-05-18",4.89
"248","2016-05-19",4.95
"249","2016-05-20",4.95
"250","2016-05-23",4.95
"251","2016-05-24",4.95
"252","2016-05-25",4.95
"253","2016-05-26",5
"254","2016-05-27",5.1
"255","2016-05-31",5.09
"256","2016-06-01",5.09
"257","2016-06-02",5.09
"258","2016-06-03",5.1
"259","2016-06-06",5.12
"260","2016-06-07",5.15
"261","2016-06-08",5.2
"262","2016-06-09",5.2
"263","2016-06-10",5.5
"264","2016-06-13",5.5
"265","2016-06-14",5.5
"266","2016-06-15",5.25
"267","2016-06-16",5.35
"268","2016-06-17",5.3
"269","2016-06-20",5.3
"270","2016-06-21",5.3
"271","2016-06-22",5.3
"272","2016-06-23",5.3
"273","2016-06-24",5.3
"274","2016-06-27",5.3
"275","2016-06-28",5.3
"276","2016-06-29",5.33
"277","2016-06-30",5.335
"278","2016-07-01",5.335
"279","2016-07-05",5.4
"280","2016-07-06",5.35
"281","2016-07-07",5.35
"282","2016-07-08",5.36
"283","2016-07-11",5.36
"284","2016-07-12",5.4
"285","2016-07-13",5.4
"286","2016-07-14",5.2
"287","2016-07-15",5.45
"288","2016-07-18",5.45
"289","2016-07-19",5.42
"290","2016-07-20",5.42
"291","2016-07-21",5.32
"292","2016-07-22",5.42
"293","2016-07-25",5.42
"294","2016-07-26",5.37
"295","2016-07-27",5.42
"296","2016-07-28",5.5
"297","2016-07-29",5.48
"298","2016-08-01",5.48
"299","2016-08-02",5.5
"300","2016-08-03",5.5
"301","2016-08-04",5.5
"302","2016-08-05",5.5
"303","2016-08-08",5.5
"304","2016-08-09",5.5
"305","2016-08-10",5.5
"306","2016-08-11",5.5
"307","2016-08-12",5.5
"308","2016-08-15",5.5
"309","2016-08-16",5.5
"310","2016-08-17",5.5
"311","2016-08-18",5.5
"312","2016-08-19",5.5
"313","2016-08-22",5.397
"314","2016-08-23",5.4
"315","2016-08-24",5.4
"316","2016-08-25",5.4
"317","2016-08-26",5.4
"318","2016-08-29",5.5
"319","2016-08-30",5.5
"320","2016-08-31",5.5
"321","2016-09-01",5.52
"322","2016-09-02",5.52
"323","2016-09-06",5.52
"324","2016-09-07",5.52
"325","2016-09-08",5.52
"326","2016-09-09",5.52
"327","2016-09-12",5.3
"328","2016-09-13",5.5
"329","2016-09-14",5.52
"330","2016-09-15",5.5
"331","2016-09-16",5.5
"332","2016-09-19",5.52
"333","2016-09-20",5.52
"334","2016-09-21",5.52
"335","2016-09-22",5.56
"336","2016-09-23",5.56
"337","2016-09-26",5.52
"338","2016-09-27",5.5
"339","2016-09-28",5.5
"340","2016-09-29",5.5
"341","2016-09-30",5.5
"342","2016-10-03",5.5
"343","2016-10-04",5.5
"344","2016-10-05",5.5
"345","2016-10-06",5.5
"346","2016-10-07",5.5
"347","2016-10-10",5.5
"348","2016-10-11",5.5
"349","2016-10-12",5.5
"350","2016-10-13",5.5
"351","2016-10-14",5.5
"352","2016-10-17",5.5
"353","2016-10-18",5.5
"354","2016-10-19",5.5
"355","2016-10-20",5.5
"356","2016-10-21",5.65
"357","2016-10-24",7
"358","2016-10-25",7
"359","2016-10-26",7
"360","2016-10-27",5.99
"361","2016-10-28",6
"362","2016-10-31",6
"363","2016-11-01",6
"364","2016-11-02",6
"365","2016-11-03",6
"366","2016-11-04",6
"367","2016-11-07",6
"368","2016-11-08",6
"369","2016-11-09",6
"370","2016-11-10",6.05
"371","2016-11-11",6
"372","2016-11-14",6
"373","2016-11-15",6.03
"374","2016-11-16",6.05
"375","2016-11-17",6
"376","2016-11-18",6
"377","2016-11-21",6
"378","2016-11-22",6
"379","2016-11-23",6
"380","2016-11-25",6
"381","2016-11-28",5.85
"382","2016-11-29",5.79
"383","2016-11-30",6
"384","2016-12-01",5.89
"385","2016-12-02",5.89
"386","2016-12-05",5.89
"387","2016-12-06",5.89
"388","2016-12-07",5.9
"389","2016-12-08",5.9
"390","2016-12-09",5.9
"391","2016-12-12",5.9
"392","2016-12-13",5.9
"393","2016-12-14",5.9
"394","2016-12-15",5.9
"395","2016-12-16",5.9
"396","2016-12-19",5.9
"397","2016-12-20",5.9
"398","2016-12-21",5.9
"399","2016-12-22",5.9
"400","2016-12-23",5.9
"401","2016-12-27",6
"402","2016-12-28",6
"403","2016-12-29",6
"404","2016-12-30",5.96
"405","2017-01-03",6
"406","2017-01-04",6
"407","2017-01-05",6
"408","2017-01-06",6
"409","2017-01-09",6
"410","2017-01-10",6
"411","2017-01-11",6
"412","2017-01-12",5.95
"413","2017-01-13",5.95
"414","2017-01-17",5.95
"415","2017-01-18",5.95
"416","2017-01-19",5.95
"417","2017-01-20",5.95
"418","2017-01-23",5.95
"419","2017-01-24",5.96
"420","2017-01-25",5.96
"421","2017-01-26",5.96
"422","2017-01-27",6
"423","2017-01-30",6
"424","2017-01-31",6
"425","2017-02-01",6
"426","2017-02-02",5.98
"427","2017-02-03",5.98
"428","2017-02-06",5.98
"429","2017-02-07",5.98
"430","2017-02-08",5.98
"431","2017-02-09",6
"432","2017-02-10",6
"433","2017-02-13",6
"434","2017-02-14",6
"435","2017-02-15",6
"436","2017-02-16",6
"437","2017-02-17",6
"438","2017-02-21",6
"439","2017-02-22",6
"440","2017-02-23",6
"441","2017-02-24",6
"442","2017-02-27",6
"443","2017-02-28",6.1
"444","2017-03-01",6.1
"445","2017-03-02",6.1
"446","2017-03-03",6.1
"447","2017-03-06",6.1
"448","2017-03-07",6.1
"449","2017-03-08",6.2
"450","2017-03-09",6.2
"451","2017-03-10",6.2
"452","2017-03-13",6.2
"453","2017-03-14",6.2
"454","2017-03-15",6.2
"455","2017-03-16",6.2
"456","2017-03-17",6.2
"457","2017-03-20",6.2
"458","2017-03-21",6.2
"459","2017-03-22",6.2
"460","2017-03-23",6.2
"461","2017-03-24",6.2
"462","2017-03-27",6.2
"463","2017-03-28",6.2
"464","2017-03-29",6.2
"465","2017-03-30",6.15
"466","2017-03-31",6.15
"467","2017-04-03",6.15
"468","2017-04-04",6.05
"469","2017-04-05",6.05
"470","2017-04-06",6.05
"471","2017-04-07",6.05
"472","2017-04-10",5.95
"473","2017-04-11",5.95
"474","2017-04-12",5.95
"475","2017-04-13",5.95
"476","2017-04-17",5.95
"477","2017-04-18",5.95
"478","2017-04-19",5.95
"479","2017-04-20",5.95
"480","2017-04-21",5.95
"481","2017-04-24",6.03
"482","2017-04-25",6.03
"483","2017-04-26",6.03
"484","2017-04-27",6.03
"485","2017-04-28",6.03
"486","2017-05-01",6.03
"487","2017-05-02",5.9
"488","2017-05-03",6.03
"489","2017-05-04",5.8
"490","2017-05-05",5.8
"491","2017-05-08",5.91
"492","2017-05-09",5.91
"493","2017-05-10",6.02
"494","2017-05-11",6.02
"495","2017-05-12",6.02
"496","2017-05-15",6.02
"497","2017-05-16",6.02
"498","2017-05-17",5.8
"499","2017-05-18",5.8
"500","2017-05-19",5.8
"501","2017-05-22",5.8
"502","2017-05-23",5.8
"503","2017-05-24",6
"504","2017-05-25",6
"505","2017-05-26",6
"506","2017-05-30",5.9
"507","2017-05-31",6
"508","2017-06-01",6
"509","2017-06-02",6
"510","2017-06-05",5.8
"511","2017-06-06",5.8
"512","2017-06-07",5.8
"513","2017-06-08",5.8
"514","2017-06-09",5.8
"515","2017-06-12",5.8
"516","2017-06-13",5.8
"517","2017-06-14",5.8
"518","2017-06-15",5.8
"519","2017-06-16",5.8
"520","2017-06-19",5.8
"521","2017-06-20",5.85
"522","2017-06-21",5.8
"523","2017-06-22",5.8
"524","2017-06-23",6
"525","2017-06-26",6.25
"526","2017-06-27",6.25
"527","2017-06-28",6
"528","2017-06-29",6
"529","2017-06-30",5.9
"530","2017-07-03",5.9
"531","2017-07-05",5.9
"532","2017-07-06",6.35
"533","2017-07-07",6.35
"534","2017-07-10",6.35
"535","2017-07-11",6.35
"536","2017-07-12",6
"537","2017-07-13",6
"538","2017-07-14",6
"539","2017-07-17",6
"540","2017-07-18",6
"541","2017-07-19",6
"542","2017-07-20",5.5
"543","2017-07-21",5.75
"544","2017-07-24",6.35
"545","2017-07-25",6.35
"546","2017-07-26",6
"547","2017-07-27",6
"548","2017-07-28",6
"549","2017-07-31",6
"550","2017-08-01",6
"551","2017-08-02",6
"552","2017-08-03",6
"553","2017-08-04",5.7
"554","2017-08-07",5.8
"555","2017-08-08",5.85
"556","2017-08-09",5.74
"557","2017-08-10",5.74
"558","2017-08-11",5.74
"559","2017-08-14",5.7
"560","2017-08-15",5.68
"561","2017-08-16",5.8
"562","2017-08-17",5.8
"563","2017-08-18",5.8
"564","2017-08-21",5.68
"565","2017-08-22",5.8
"566","2017-08-23",5.8
"567","2017-08-24",5.8
"568","2017-08-25",5.8
"569","2017-08-28",5.8
"570","2017-08-29",5.8
"571","2017-08-30",5.8
"572","2017-08-31",6
"573","2017-09-01",6
"574","2017-09-05",6
"575","2017-09-06",6
"576","2017-09-07",6
"577","2017-09-08",6.6
"578","2017-09-11",6.2
"579","2017-09-12",6.2
"580","2017-09-13",6.2
"581","2017-09-14",6.35
"582","2017-09-15",6.35
"583","2017-09-18",6.35
"584","2017-09-19",6.35
"585","2017-09-20",6.35
"586","2017-09-21",6.35
"587","2017-09-22",6.35
"588","2017-09-25",6.35
"589","2017-09-26",6.35
"590","2017-09-27",6.45
"591","2017-09-28",6.5
"592","2017-09-29",6.75
"593","2017-10-02",7.02
"594","2017-10-03",7.32
"595","2017-10-04",7.32
"596","2017-10-05",7.32
"597","2017-10-06",7.32
"598","2017-10-09",6.75
"599","2017-10-10",7.25
"600","2017-10-11",7.25
"601","2017-10-12",7.25
"602","2017-10-13",7.25
"603","2017-10-16",7.2
"604","2017-10-17",7.2
"605","2017-10-18",7.2
"606","2017-10-19",7.2
"607","2017-10-20",7.2
"608","2017-10-23",7.2
"609","2017-10-24",7.2
"610","2017-10-25",7.2
"611","2017-10-26",7
"612","2017-10-27",7
"613","2017-10-30",7
"614","2017-10-31",7.2
"615","2017-11-01",6.95
"616","2017-11-02",4.5
"617","2017-11-03",4.75
"618","2017-11-06",4.498
"619","2017-11-07",4.504
"620","2017-11-08",4.7
"621","2017-11-09",4.5
"622","2017-11-10",4.61
"623","2017-11-13",4.5
"624","2017-11-14",4.58
"625","2017-11-15",4.59
"626","2017-11-16",4.5
"627","2017-11-17",4.67
"628","2017-11-20",4.67
"629","2017-11-21",4.6
"630","2017-11-22",4.6
"631","2017-11-24",4.54
"632","2017-11-27",4.55
"633","2017-11-28",4.55
"634","2017-11-29",4.55
"635","2017-11-30",4.65
"636","2017-12-01",4.28
"637","2017-12-04",4.5
"638","2017-12-05",4.44
"639","2017-12-06",4.6
"640","2017-12-07",4.55
"641","2017-12-08",4.5
"642","2017-12-11",4.49
"643","2017-12-12",4.49
"644","2017-12-13",4.47
"645","2017-12-14",4.48
"646","2017-12-15",4.22
"647","2017-12-18",4.5
"648","2017-12-19",4.5
"649","2017-12-20",4.595
"650","2017-12-21",4.5
"651","2017-12-22",4.62
"652","2017-12-26",4.6
"653","2017-12-27",4.67
"654","2017-12-28",4.68
"655","2017-12-29",4.68
"656","2018-01-02",4.52
"657","2018-01-03",4.61
"658","2018-01-04",4.64
"659","2018-01-05",4.67
"660","2018-01-08",4.67
"661","2018-01-09",4.67
"662","2018-01-10",4.69
"663","2018-01-11",4.68
"664","2018-01-12",4.88
"665","2018-01-16",4.47
"666","2018-01-17",4.45
"667","2018-01-18",4.54
"668","2018-01-19",4.68
"669","2018-01-22",4.52
"670","2018-01-23",4.65
"671","2018-01-24",4.64
"672","2018-01-25",4.391
"673","2018-01-26",4.44
"674","2018-01-29",4.55
"675","2018-01-30",4.717
"676","2018-01-31",4.7
"677","2018-02-01",4.68
"678","2018-02-02",4.68
"679","2018-02-05",4.55
"680","2018-02-06",4.74
"681","2018-02-07",4.58
"682","2018-02-08",4.785
"683","2018-02-09",4.8
"684","2018-02-12",4.74
"685","2018-02-13",4.6
"686","2018-02-14",4.6
"687","2018-02-15",4.62
"688","2018-02-16",4.62
"689","2018-02-20",4.3
"690","2018-02-21",4.34
"691","2018-02-22",4.34
"692","2018-02-23",4.5
"693","2018-02-26",4.3
"694","2018-02-27",4.54
"695","2018-02-28",4.78
"696","2018-03-01",4.75
"697","2018-03-02",4.43
"698","2018-03-05",4.65
"699","2018-03-06",4.38
"700","2018-03-07",4.34
"701","2018-03-08",4.44
"702","2018-03-09",4.6
"703","2018-03-12",4.6
"704","2018-03-13",4.65
"705","2018-03-14",4.49
"706","2018-03-15",4.31
"707","2018-03-16",4.79
"708","2018-03-19",4.45
"709","2018-03-20",4.33
"710","2018-03-21",4.8
"711","2018-03-22",4.81
"712","2018-03-23",4.7
"713","2018-03-26",4.54
"714","2018-03-27",4.76
"715","2018-03-28",4.77
"716","2018-03-29",4.76
"717","2018-04-02",4.44
"718","2018-04-03",4.51
"719","2018-04-04",4.85
"720","2018-04-05",4.83
"721","2018-04-06",4.63
"722","2018-04-09",4.56
"723","2018-04-10",4.74
"724","2018-04-11",4.68
"725","2018-04-12",4.621
"726","2018-04-13",4.623
"727","2018-04-16",4.75
"728","2018-04-17",4.75
"729","2018-04-18",4.61
"730","2018-04-19",4.37
"731","2018-04-20",4.5
"732","2018-04-23",4.6
"733","2018-04-24",4.596
"734","2018-04-25",4.44
"735","2018-04-26",4.45
"736","2018-04-27",4.5
"737","2018-04-30",4.73
"738","2018-05-01",4.69
"739","2018-05-02",4.62
"740","2018-05-03",4.56
"741","2018-05-04",4.58
"742","2018-05-07",4.53
"743","2018-05-08",4.5
"744","2018-05-09",4.545
"745","2018-05-10",4.61
"746","2018-05-11",4.7
"747","2018-05-14",4.69
"748","2018-05-15",4.557
"749","2018-05-16",4.44
"750","2018-05-17",4.6
"751","2018-05-18",4.71
"752","2018-05-21",4.8
"753","2018-05-22",4.78
"754","2018-05-23",4.69
"755","2018-05-24",4.64
"756","2018-05-25",4.7
"757","2018-05-29",4.65
"758","2018-05-30",4.61
"759","2018-05-31",4.67
"760","2018-06-01",4.65
"761","2018-06-04",4.76
"762","2018-06-05",4.8
"763","2018-06-06",4.65
"764","2018-06-07",4.51
"765","2018-06-08",4.51
"766","2018-06-11",4.24
"767","2018-06-12",5
"768","2018-06-13",4.69
"769","2018-06-14",4.6
"770","2018-06-15",4.48
"771","2018-06-18",4.28
"772","2018-06-19",4.25
"773","2018-06-20",4.278
"774","2018-06-21",4.2
"775","2018-06-22",4.7
"776","2018-06-25",4.466
"777","2018-06-26",4.6
"778","2018-06-27",4.68
"779","2018-06-28",4.85
"780","2018-06-29",4.79
"781","2018-07-02",4.56
"782","2018-07-03",4.6
"783","2018-07-05",4.64
"784","2018-07-06",4.68
"785","2018-07-09",4.79
"786","2018-07-10",4.66
"787","2018-07-11",4.64
"788","2018-07-12",4.64
"789","2018-07-13",4.64
"790","2018-07-16",4.54
"791","2018-07-17",4.5
"792","2018-07-18",4.65
"793","2018-07-19",4.65
"794","2018-07-20",4.5
"795","2018-07-23",4.5
"796","2018-07-24",4.42
"797","2018-07-25",4.539
"798","2018-07-26",4.657
"799","2018-07-27",4.52
"800","2018-07-30",4.409
"801","2018-07-31",4.66
"802","2018-08-01",4.53
"803","2018-08-02",4.58
"804","2018-08-03",4.623
"805","2018-08-06",4.73
"806","2018-08-07",4.6
"807","2018-08-08",4.6
"808","2018-08-09",4.65
"809","2018-08-10",4.63
"810","2018-08-13",4.69
"811","2018-08-14",4.75
"812","2018-08-15",4.65
"813","2018-08-16",4.75
"814","2018-08-17",4.75
"815","2018-08-20",4.659
"816","2018-08-21",4.891
"817","2018-08-22",4.891
"818","2018-08-23",4.891
"819","2018-08-24",4.6
"820","2018-08-27",4.75
"821","2018-08-28",4.81
"822","2018-08-29",4.81
"823","2018-08-30",4.85
"824","2018-08-31",4.8
"825","2018-09-04",4.5
"826","2018-09-05",4.75
"827","2018-09-06",4.75
"828","2018-09-07",4.67
"829","2018-09-10",4.42
"830","2018-09-11",4.565
"831","2018-09-12",4.5
"832","2018-09-13",4.45
"833","2018-09-14",4.59
"834","2018-09-17",4.4
"835","2018-09-18",4.4
"836","2018-09-19",4.394
"837","2018-09-20",4.35
"838","2018-09-21",4.4
"839","2018-09-24",4.4
"840","2018-09-25",4.17
"841","2018-09-26",4.3
"842","2018-09-27",4.45
"843","2018-09-28",4.59
"844","2018-10-01",4.64
"845","2018-10-02",4.55
"846","2018-10-03",4.5
"847","2018-10-04",4.44
"848","2018-10-05",4.44
"849","2018-10-08",4.47
"850","2018-10-09",4.24
"851","2018-10-10",4.46
"852","2018-10-11",4.2
"853","2018-10-12",4.234
"854","2018-10-15",4.26
"855","2018-10-16",4.25
"856","2018-10-17",4.23
"857","2018-10-18",4.201
"858","2018-10-19",4.24
"859","2018-10-22",4.24
"860","2018-10-23",4.4
"861","2018-10-24",4.16
"862","2018-10-25",4.1
"863","2018-10-26",4.05
"864","2018-10-29",4.1
"865","2018-10-30",4.1
"866","2018-10-31",4.15
"867","2018-11-01",4
