"","date","ABIO"
"129","2007-07-09",43848
"130","2007-07-10",42940.800781
"131","2007-07-11",42184.800781
"132","2007-07-12",42487.199219
"133","2007-07-13",41882.398438
"134","2007-07-16",41428.800781
"135","2007-07-17",41580
"136","2007-07-18",40824
"137","2007-07-19",40672.800781
"138","2007-07-20",39463.199219
"139","2007-07-23",39463.199219
"140","2007-07-24",37951.199219
"141","2007-07-25",38102.398438
"142","2007-07-26",37346.398438
"143","2007-07-27",36892.800781
"144","2007-07-30",36136.800781
"145","2007-07-31",33566.398438
"146","2007-08-01",31903.199219
"147","2007-08-02",32508
"148","2007-08-03",32356.800781
"149","2007-08-06",31298.400391
"150","2007-08-07",29181.599609
"151","2007-08-08",28425.599609
"152","2007-08-09",24948
"153","2007-08-10",25855.199219
"154","2007-08-13",24948
"155","2007-08-14",24796.800781
"156","2007-08-15",24343.199219
"157","2007-08-16",23284.800781
"158","2007-08-17",24192
"159","2007-08-20",23889.599609
"160","2007-08-21",24645.599609
"161","2007-08-22",28728
"162","2007-08-23",31449.599609
"163","2007-08-24",31147.199219
"164","2007-08-27",30693.599609
"165","2007-08-28",30088.800781
"166","2007-08-29",30996
"167","2007-08-30",31147.199219
"168","2007-08-31",32961.601563
"169","2007-09-04",34776
"170","2007-09-05",33112.800781
"171","2007-09-06",33868.800781
"172","2007-09-07",35078.398438
"173","2007-09-10",33415.199219
"174","2007-09-11",33264
"175","2007-09-12",32961.601563
"176","2007-09-13",31298.400391
"177","2007-09-14",33415.199219
"178","2007-09-17",31903.199219
"179","2007-09-18",32810.398438
"180","2007-09-19",32508
"181","2007-09-20",31600.800781
"182","2007-09-21",32205.599609
"183","2007-09-24",31147.199219
"184","2007-09-25",31449.599609
"185","2007-09-26",30996
"186","2007-09-27",31600.800781
"187","2007-09-28",30996
"188","2007-10-01",32054.400391
"189","2007-10-02",31600.800781
"190","2007-10-03",31752
"191","2007-10-04",30844.800781
"192","2007-10-05",31903.199219
"193","2007-10-08",32356.800781
"194","2007-10-09",33112.800781
"195","2007-10-10",32961.601563
"196","2007-10-11",31903.199219
"197","2007-10-12",32205.599609
"198","2007-10-15",32961.601563
"199","2007-10-16",32508
"200","2007-10-17",31600.800781
"201","2007-10-18",30996
"202","2007-10-19",28425.599609
"203","2007-10-22",29332.800781
"204","2007-10-23",28274.400391
"205","2007-10-24",28123.199219
"206","2007-10-25",26611.199219
"207","2007-10-26",26460
"208","2007-10-29",27820.800781
"209","2007-10-30",28576.800781
"210","2007-10-31",28879.199219
"211","2007-11-01",27820.800781
"212","2007-11-02",27518.400391
"213","2007-11-05",26006.400391
"214","2007-11-06",24192
"215","2007-11-07",23738.400391
"216","2007-11-08",23738.400391
"217","2007-11-09",23436
"218","2007-11-12",23284.800781
"219","2007-11-13",23133.599609
"220","2007-11-14",22982.400391
"221","2007-11-15",22377.599609
"222","2007-11-16",21772.800781
"223","2007-11-19",21168
"224","2007-11-20",20109.599609
"225","2007-11-21",19504.800781
"226","2007-11-23",19807.199219
"227","2007-11-26",20109.599609
"228","2007-11-27",19353.599609
"229","2007-11-28",22982.400391
"230","2007-11-29",27064.800781
"231","2007-11-30",26308.800781
"232","2007-12-03",28274.400391
"233","2007-12-04",30996
"234","2007-12-05",31600.800781
"235","2007-12-06",34322.398438
"236","2007-12-07",32054.400391
"237","2007-12-10",39009.601563
"238","2007-12-11",32659.199219
"239","2007-12-12",35078.398438
"240","2007-12-13",32205.599609
"241","2007-12-14",31449.599609
"242","2007-12-17",29635.199219
"243","2007-12-18",29181.599609
"244","2007-12-19",30391.199219
"245","2007-12-20",29635.199219
"246","2007-12-21",29937.599609
"247","2007-12-24",29635.199219
"248","2007-12-26",29937.599609
"249","2007-12-27",29030.400391
"250","2007-12-28",28728
"251","2007-12-31",27669.599609
"252","2008-01-02",26913.599609
"253","2008-01-03",27972
"254","2008-01-04",25552.800781
"255","2008-01-07",27064.800781
"256","2008-01-08",26611.199219
"257","2008-01-09",25401.599609
"258","2008-01-10",26157.599609
"259","2008-01-11",27216
"260","2008-01-14",25552.800781
"261","2008-01-15",25704
"262","2008-01-16",24948
"263","2008-01-17",24645.599609
"264","2008-01-18",24343.199219
"265","2008-01-22",23889.599609
"266","2008-01-23",22528.800781
"267","2008-01-24",24192
"268","2008-01-25",24040.800781
"269","2008-01-28",24343.199219
"270","2008-01-29",24494.400391
"271","2008-01-30",24192
"272","2008-01-31",22680
"273","2008-02-01",23436
"274","2008-02-04",24343.199219
"275","2008-02-05",23284.800781
"276","2008-02-06",22680
"277","2008-02-07",23133.599609
"278","2008-02-08",22982.400391
"279","2008-02-11",22528.800781
"280","2008-02-12",22528.800781
"281","2008-02-13",23436
"282","2008-02-14",22680
"283","2008-02-15",22377.599609
"284","2008-02-19",22226.400391
"285","2008-02-20",23889.599609
"286","2008-02-21",26611.199219
"287","2008-02-22",25250.400391
"288","2008-02-25",25250.400391
"289","2008-02-26",25250.400391
"290","2008-02-27",25552.800781
"291","2008-02-28",26611.199219
"292","2008-02-29",25250.400391
"293","2008-03-03",23587.199219
"294","2008-03-04",23889.599609
"295","2008-03-05",22982.400391
"296","2008-03-06",22680
"297","2008-03-07",22831.199219
"298","2008-03-10",20563.199219
"299","2008-03-11",20412
"300","2008-03-12",21168
"301","2008-03-13",21168
"302","2008-03-14",20563.199219
"303","2008-03-17",20563.199219
"304","2008-03-18",11037.599609
"305","2008-03-19",10130.400391
"306","2008-03-20",9979.200195
"307","2008-03-24",10281.599609
"308","2008-03-25",10432.799805
"309","2008-03-26",10130.400391
"310","2008-03-27",10281.599609
"311","2008-03-28",9828
"312","2008-03-31",10735.200195
"313","2008-04-01",10584
"314","2008-04-02",10432.799805
"315","2008-04-03",10584
"316","2008-04-04",10584
"317","2008-04-07",11491.200195
"318","2008-04-08",11491.200195
"319","2008-04-09",11491.200195
"320","2008-04-10",12096
"321","2008-04-11",12247.200195
"322","2008-04-14",12096
"323","2008-04-15",12247.200195
"324","2008-04-16",12096
"325","2008-04-17",12096
"326","2008-04-18",12247.200195
"327","2008-04-21",12549.599609
"328","2008-04-22",13003.200195
"329","2008-04-23",12549.599609
"330","2008-04-24",12549.599609
"331","2008-04-25",12398.400391
"332","2008-04-28",12247.200195
"333","2008-04-29",13154.400391
"334","2008-04-30",13910.400391
"335","2008-05-01",13910.400391
"336","2008-05-02",14061.599609
"337","2008-05-05",13456.799805
"338","2008-05-06",14515.200195
"339","2008-05-07",14061.599609
"340","2008-05-08",13456.799805
"341","2008-05-09",13456.799805
"342","2008-05-12",13305.599609
"343","2008-05-13",12852
"344","2008-05-14",13154.400391
"345","2008-05-15",13456.799805
"346","2008-05-16",13608
"347","2008-05-19",13003.200195
"348","2008-05-20",13003.200195
"349","2008-05-21",12700.799805
"350","2008-05-22",12247.200195
"351","2008-05-23",11793.599609
"352","2008-05-27",11642.400391
"353","2008-05-28",11642.400391
"354","2008-05-29",11491.200195
"355","2008-05-30",11642.400391
"356","2008-06-02",11793.599609
"357","2008-06-03",11491.200195
"358","2008-06-04",11188.799805
"359","2008-06-05",11037.599609
"360","2008-06-06",10735.200195
"361","2008-06-09",9979.200195
"362","2008-06-10",9979.200195
"363","2008-06-11",8467.200195
"364","2008-06-12",9072
"365","2008-06-13",9979.200195
"366","2008-06-16",10281.599609
"367","2008-06-17",9828
"368","2008-06-18",9072
"369","2008-06-19",8920.799805
"370","2008-06-20",8467.200195
"371","2008-06-23",8618.400391
"372","2008-06-24",8920.799805
"373","2008-06-25",8618.400391
"374","2008-06-26",8467.200195
"375","2008-06-27",8316
"376","2008-06-30",8467.200195
"377","2008-07-01",8618.400391
"378","2008-07-02",8618.400391
"379","2008-07-03",8769.599609
"380","2008-07-07",8769.599609
"381","2008-07-08",8920.799805
"382","2008-07-09",8467.200195
"383","2008-07-10",8013.600098
"384","2008-07-11",9828
"385","2008-07-14",10735.200195
"386","2008-07-15",9072
"387","2008-07-16",8769.599609
"388","2008-07-17",8618.400391
"389","2008-07-18",8164.799805
"390","2008-07-21",8316
"391","2008-07-22",8164.799805
"392","2008-07-23",8316
"393","2008-07-24",8164.799805
"394","2008-07-25",7560
"395","2008-07-28",7560
"396","2008-07-29",7560
"397","2008-07-30",6350.399902
"398","2008-07-31",6501.600098
"399","2008-08-01",6652.799805
"400","2008-08-04",6501.600098
"401","2008-08-05",6804
"402","2008-08-06",6804
"403","2008-08-07",6199.200195
"404","2008-08-08",6652.799805
"405","2008-08-11",6350.399902
"406","2008-08-12",6501.600098
"407","2008-08-13",6652.799805
"408","2008-08-14",7711.200195
"409","2008-08-15",7560
"410","2008-08-18",7106.399902
"411","2008-08-19",6955.200195
"412","2008-08-20",6501.600098
"413","2008-08-21",6652.799805
"414","2008-08-22",6955.200195
"415","2008-08-25",6955.200195
"416","2008-08-26",7408.799805
"417","2008-08-27",7560
"418","2008-08-28",7408.799805
"419","2008-08-29",7560
"420","2008-09-02",7560
"421","2008-09-03",7862.399902
"422","2008-09-04",7711.200195
"423","2008-09-05",7257.600098
"424","2008-09-08",6804
"425","2008-09-09",6501.600098
"426","2008-09-10",6501.600098
"427","2008-09-11",6350.399902
"428","2008-09-12",6350.399902
"429","2008-09-15",6199.200195
"430","2008-09-16",5896.799805
"431","2008-09-17",5292
"432","2008-09-18",5896.799805
"433","2008-09-19",6350.399902
"434","2008-09-22",6048
"435","2008-09-23",6199.200195
"436","2008-09-24",6048
"437","2008-09-25",6350.399902
"438","2008-09-26",6955.200195
"439","2008-09-29",6804
"440","2008-09-30",6652.799805
"441","2008-10-01",6350.399902
"442","2008-10-02",6048
"443","2008-10-03",5594.399902
"444","2008-10-06",5896.799805
"445","2008-10-07",4536
"446","2008-10-08",3931.199951
"447","2008-10-09",3780
"448","2008-10-10",4233.600098
"449","2008-10-13",5896.799805
"450","2008-10-14",5896.799805
"451","2008-10-15",5594.399902
"452","2008-10-16",4989.600098
"453","2008-10-17",5594.399902
"454","2008-10-20",5594.399902
"455","2008-10-21",5896.799805
"456","2008-10-22",5443.200195
"457","2008-10-23",5443.200195
"458","2008-10-24",5140.799805
"459","2008-10-27",4989.600098
"460","2008-10-28",4687.200195
"461","2008-10-29",5140.799805
"462","2008-10-30",4838.399902
"463","2008-10-31",4687.200195
"464","2008-11-03",4838.399902
"465","2008-11-04",4838.399902
"466","2008-11-05",4233.600098
"467","2008-11-06",4233.600098
"468","2008-11-07",4082.399902
"469","2008-11-10",4082.399902
"470","2008-11-11",3931.199951
"471","2008-11-12",3931.199951
"472","2008-11-13",3931.199951
"473","2008-11-14",4536
"474","2008-11-17",4536
"475","2008-11-18",4082.399902
"476","2008-11-19",4233.600098
"477","2008-11-20",4082.399902
"478","2008-11-21",4082.399902
"479","2008-11-24",4536
"480","2008-11-25",4384.799805
"481","2008-11-26",4384.799805
"482","2008-11-28",4687.200195
"483","2008-12-01",4384.799805
"484","2008-12-02",4536
"485","2008-12-03",4536
"486","2008-12-04",4384.799805
"487","2008-12-05",4536
"488","2008-12-08",4384.799805
"489","2008-12-09",4536
"490","2008-12-10",5443.200195
"491","2008-12-11",4838.399902
"492","2008-12-12",4536
"493","2008-12-15",4536
"494","2008-12-16",4536
"495","2008-12-17",4687.200195
"496","2008-12-18",4838.399902
"497","2008-12-19",4687.200195
"498","2008-12-22",4838.399902
"499","2008-12-23",4989.600098
"500","2008-12-24",4989.600098
"501","2008-12-26",4687.200195
"502","2008-12-29",4838.399902
"503","2008-12-30",4687.200195
"504","2008-12-31",4687.200195
"505","2009-01-02",4838.399902
"506","2009-01-05",4989.600098
"507","2009-01-06",4838.399902
"508","2009-01-07",4838.399902
"509","2009-01-08",4838.399902
"510","2009-01-09",4838.399902
"511","2009-01-12",4838.399902
"512","2009-01-13",4838.399902
"513","2009-01-14",4687.200195
"514","2009-01-15",4687.200195
"515","2009-01-16",4838.399902
"516","2009-01-20",4384.799805
"517","2009-01-21",4233.600098
"518","2009-01-22",4233.600098
"519","2009-01-23",4233.600098
"520","2009-01-26",3780
"521","2009-01-27",3326.399902
"522","2009-01-28",3364.199951
"523","2009-01-29",3477.600098
"524","2009-01-30",3817.800049
"525","2009-02-02",4082.399902
"526","2009-02-03",4483.080078
"527","2009-02-04",4536
"528","2009-02-05",4324.319824
"529","2009-02-06",4347
"530","2009-02-09",4347
"531","2009-02-10",4316.759766
"532","2009-02-11",4309.200195
"533","2009-02-12",4460.399902
"534","2009-02-13",4369.680176
"535","2009-02-17",4309.200195
"536","2009-02-18",4195.799805
"537","2009-02-19",4195.799805
"538","2009-02-20",4180.680176
"539","2009-02-23",4082.399902
"540","2009-02-24",4082.399902
"541","2009-02-25",4021.919922
"542","2009-02-26",4082.399902
"543","2009-02-27",3999.23999
"544","2009-03-02",4006.800049
"545","2009-03-03",3991.679932
"546","2009-03-04",3855.600098
"547","2009-03-05",3719.52002
"548","2009-03-06",3402
"549","2009-03-09",3129.840088
"550","2009-03-10",3114.719971
"551","2009-03-11",3054.23999
"552","2009-03-12",3001.320068
"553","2009-03-13",3016.439941
"554","2009-03-16",2948.399902
"555","2009-03-17",3024
"556","2009-03-18",3024
"557","2009-03-19",3024
"558","2009-03-20",3076.919922
"559","2009-03-23",3061.800049
"560","2009-03-24",3061.800049
"561","2009-03-25",3107.159912
"562","2009-03-26",3099.600098
"563","2009-03-27",3205.439941
"564","2009-03-30",3636.360107
"565","2009-03-31",3795.120117
"566","2009-04-01",3810.23999
"567","2009-04-02",4097.52002
"568","2009-04-03",4278.959961
"569","2009-04-06",4437.720215
"570","2009-04-07",4263.839844
"571","2009-04-08",4415.040039
"572","2009-04-09",4415.040039
"573","2009-04-13",4271.399902
"574","2009-04-14",4347
"575","2009-04-15",4301.640137
"576","2009-04-16",4089.959961
"577","2009-04-17",4218.47998
"578","2009-04-20",4158
"579","2009-04-21",4536
"580","2009-04-22",4755.240234
"581","2009-04-23",5549.040039
"582","2009-04-24",6985.439941
"583","2009-04-27",7560
"584","2009-04-28",7212.240234
"585","2009-04-29",7295.399902
"586","2009-04-30",7257.600098
"587","2009-05-01",7446.600098
"588","2009-05-04",7393.680176
"589","2009-05-05",7560
"590","2009-05-06",7628.040039
"591","2009-05-07",7824.600098
"592","2009-05-08",7544.879883
"593","2009-05-11",8777.160156
"594","2009-05-12",8973.719727
"595","2009-05-13",9570.959961
"596","2009-05-14",9639
"597","2009-05-15",10168.200195
"598","2009-05-18",9623.879883
"599","2009-05-19",9518.040039
"600","2009-05-20",8686.44043
"601","2009-05-21",6804
"602","2009-05-22",6524.279785
"603","2009-05-26",6735.959961
"604","2009-05-27",7068.600098
"605","2009-05-28",7045.919922
"606","2009-05-29",7023.240234
"607","2009-06-01",3878.280029
"608","2009-06-02",3643.919922
"609","2009-06-03",3311.280029
"610","2009-06-04",3356.639893
"611","2009-06-05",3454.919922
"612","2009-06-08",3076.919922
"613","2009-06-09",2993.76001
"614","2009-06-10",2948.399902
"615","2009-06-11",2903.040039
"616","2009-06-12",2948.399902
"617","2009-06-15",2910.600098
"618","2009-06-16",2714.040039
"619","2009-06-17",2472.120117
"620","2009-06-18",2313.360107
"621","2009-06-19",2222.639893
"622","2009-06-22",2003.400024
"623","2009-06-23",1950.47998
"624","2009-06-24",2169.719971
"625","2009-06-25",2192.399902
"626","2009-06-26",2207.52002
"627","2009-06-29",2290.679932
"628","2009-06-30",2419.199951
"629","2009-07-01",2373.840088
"630","2009-07-02",2230.199951
"631","2009-07-06",2056.320068
"632","2009-07-07",2116.800049
"633","2009-07-08",1890
"634","2009-07-09",1980.719971
"635","2009-07-10",1844.640015
"636","2009-07-13",1769.040039
"637","2009-07-14",1723.680054
"638","2009-07-15",1935.359985
"639","2009-07-16",2895.47998
"640","2009-07-17",3122.280029
"641","2009-07-20",3326.399902
"642","2009-07-21",2782.080078
"643","2009-07-22",2638.439941
"644","2009-07-23",2653.560059
"645","2009-07-24",2729.159912
"646","2009-07-27",2910.600098
"647","2009-07-28",3099.600098
"648","2009-07-29",3024
"649","2009-07-30",2918.159912
"650","2009-07-31",2948.399902
"651","2009-08-03",2948.399902
"652","2009-08-04",2993.76001
"653","2009-08-05",2978.639893
"654","2009-08-06",2872.800049
"655","2009-08-07",2887.919922
"656","2009-08-10",2978.639893
"657","2009-08-11",2857.679932
"658","2009-08-12",2721.600098
"659","2009-08-13",2736.719971
"660","2009-08-14",2721.600098
"661","2009-08-17",2404.080078
"662","2009-08-18",2494.800049
"663","2009-08-19",2479.679932
"664","2009-08-20",2509.919922
"665","2009-08-21",2509.919922
"666","2009-08-24",2600.639893
"667","2009-08-25",2683.800049
"668","2009-08-26",2721.600098
"669","2009-08-27",2653.560059
"670","2009-08-28",2570.399902
"671","2009-08-31",2540.159912
"672","2009-09-01",2434.320068
"673","2009-09-02",2525.040039
"674","2009-09-03",2494.800049
"675","2009-09-04",2600.639893
"676","2009-09-08",2555.280029
"677","2009-09-09",2555.280029
"678","2009-09-10",2555.280029
"679","2009-09-11",2585.52002
"680","2009-09-14",2706.47998
"681","2009-09-15",2714.040039
"682","2009-09-16",2819.879883
"683","2009-09-17",2857.679932
"684","2009-09-18",2887.919922
"685","2009-09-21",2903.040039
"686","2009-09-22",2819.879883
"687","2009-09-23",2857.679932
"688","2009-09-24",2766.959961
"689","2009-09-25",2751.840088
"690","2009-09-28",2721.600098
"691","2009-09-29",2721.600098
"692","2009-09-30",2668.679932
"693","2009-10-01",2532.600098
"694","2009-10-02",2472.120117
"695","2009-10-05",2472.120117
"696","2009-10-06",2464.560059
"697","2009-10-07",2441.879883
"698","2009-10-08",2562.840088
"699","2009-10-09",2540.159912
"700","2009-10-12",2525.040039
"701","2009-10-13",2509.919922
"702","2009-10-14",2517.47998
"703","2009-10-15",2502.360107
"704","2009-10-16",2494.800049
"705","2009-10-19",2509.919922
"706","2009-10-20",2464.560059
"707","2009-10-21",2343.600098
"708","2009-10-22",2336.040039
"709","2009-10-23",2328.47998
"710","2009-10-26",2305.800049
"711","2009-10-27",2154.600098
"712","2009-10-28",2041.199951
"713","2009-10-29",2079
"714","2009-10-30",2086.560059
"715","2009-11-02",2018.52002
"716","2009-11-03",2003.400024
"717","2009-11-04",2041.199951
"718","2009-11-05",2041.199951
"719","2009-11-06",2116.800049
"720","2009-11-09",2124.360107
"721","2009-11-10",2116.800049
"722","2009-11-11",2094.120117
"723","2009-11-12",1988.280029
"724","2009-11-13",1958.040039
"725","2009-11-16",1958.040039
"726","2009-11-17",1942.920044
"727","2009-11-18",1890
"728","2009-11-19",1821.959961
"729","2009-11-20",1701
"730","2009-11-23",3265.919922
"731","2009-11-24",2706.47998
"732","2009-11-25",2479.679932
"733","2009-11-27",2434.320068
"734","2009-11-30",2290.679932
"735","2009-12-01",2162.159912
"736","2009-12-02",2124.360107
"737","2009-12-03",2177.280029
"738","2009-12-04",2162.159912
"739","2009-12-07",2222.639893
"740","2009-12-08",2184.840088
"741","2009-12-09",2192.399902
"742","2009-12-10",2184.840088
"743","2009-12-11",2222.639893
"744","2009-12-14",2184.840088
"745","2009-12-15",2222.639893
"746","2009-12-16",2434.320068
"747","2009-12-17",2358.719971
"748","2009-12-18",2404.080078
"749","2009-12-21",2351.159912
"750","2009-12-22",2298.23999
"751","2009-12-23",2404.080078
"752","2009-12-24",2381.399902
"753","2009-12-28",2381.399902
"754","2009-12-29",2479.679932
"755","2009-12-30",2411.639893
"756","2009-12-31",2464.560059
"757","2010-01-04",2479.679932
"758","2010-01-05",2449.439941
"759","2010-01-06",2449.439941
"760","2010-01-07",2487.23999
"761","2010-01-08",2494.800049
"762","2010-01-11",2623.320068
"763","2010-01-12",2509.919922
"764","2010-01-13",2555.280029
"765","2010-01-14",2517.47998
"766","2010-01-15",2449.439941
"767","2010-01-19",2381.399902
"768","2010-01-20",2351.159912
"769","2010-01-21",2290.679932
"770","2010-01-22",2199.959961
"771","2010-01-25",2177.280029
"772","2010-01-26",2184.840088
"773","2010-01-27",2139.47998
"774","2010-01-28",2094.120117
"775","2010-01-29",2215.080078
"776","2010-02-01",2222.639893
"777","2010-02-02",2207.52002
"778","2010-02-03",2177.280029
"779","2010-02-04",2094.120117
"780","2010-02-05",2063.879883
"781","2010-02-08",2184.840088
"782","2010-02-09",2169.719971
"783","2010-02-10",2154.600098
"784","2010-02-11",2139.47998
"785","2010-02-12",2268
"786","2010-02-16",2230.199951
"787","2010-02-17",2230.199951
"788","2010-02-18",2245.320068
"789","2010-02-19",2245.320068
"790","2010-02-22",2245.320068
"791","2010-02-23",2230.199951
"792","2010-02-24",2230.199951
"793","2010-02-25",2252.879883
"794","2010-02-26",2252.879883
"795","2010-03-01",2268
"796","2010-03-02",2268
"797","2010-03-03",2298.23999
"798","2010-03-04",2290.679932
"799","2010-03-05",2290.679932
"800","2010-03-08",2252.879883
"801","2010-03-09",2192.399902
"802","2010-03-10",2154.600098
"803","2010-03-11",2147.040039
"804","2010-03-12",2154.600098
"805","2010-03-15",2162.159912
"806","2010-03-16",2169.719971
"807","2010-03-17",2109.23999
"808","2010-03-18",2094.120117
"809","2010-03-19",2071.439941
"810","2010-03-22",2109.23999
"811","2010-03-23",2041.199951
"812","2010-03-24",1995.839966
"813","2010-03-25",2003.400024
"814","2010-03-26",6214.319824
"815","2010-03-29",4309.200195
"816","2010-03-30",4195.799805
"817","2010-03-31",4120.200195
"818","2010-04-01",3764.879883
"819","2010-04-05",3666.600098
"820","2010-04-06",3855.600098
"821","2010-04-07",3885.840088
"822","2010-04-08",4014.360107
"823","2010-04-09",3976.560059
"824","2010-04-12",3893.399902
"825","2010-04-13",3780
"826","2010-04-14",3772.439941
"827","2010-04-15",3674.159912
"828","2010-04-16",3379.320068
"829","2010-04-19",3454.919922
"830","2010-04-20",3386.879883
"831","2010-04-21",3228.120117
"832","2010-04-22",3122.280029
"833","2010-04-23",3991.679932
"834","2010-04-26",3802.679932
"835","2010-04-27",3742.199951
"836","2010-04-28",3969
"837","2010-04-29",4120.200195
"838","2010-04-30",3953.879883
"839","2010-05-03",3711.959961
"840","2010-05-04",3666.600098
"841","2010-05-05",3424.679932
"842","2010-05-06",3598.560059
"843","2010-05-07",3235.679932
"844","2010-05-10",3696.840088
"845","2010-05-11",3462.47998
"846","2010-05-12",3530.52002
"847","2010-05-13",3424.679932
"848","2010-05-14",3228.120117
"849","2010-05-17",3636.360107
"850","2010-05-18",3349.080078
"851","2010-05-19",3303.719971
"852","2010-05-20",3273.47998
"853","2010-05-21",3296.159912
"854","2010-05-24",3182.76001
"855","2010-05-25",2978.639893
"856","2010-05-26",2978.639893
"857","2010-05-27",3061.800049
"858","2010-05-28",3061.800049
"859","2010-06-01",2910.600098
"860","2010-06-02",3084.47998
"861","2010-06-03",3069.360107
"862","2010-06-04",2925.719971
"863","2010-06-07",2797.199951
"864","2010-06-08",2804.76001
"865","2010-06-09",2797.199951
"866","2010-06-10",2971.080078
"867","2010-06-11",2819.879883
"868","2010-06-14",2903.040039
"869","2010-06-15",3182.76001
"870","2010-06-16",3046.679932
"871","2010-06-17",2925.719971
"872","2010-06-18",3001.320068
"873","2010-06-21",3024
"874","2010-06-22",2986.199951
"875","2010-06-23",2895.47998
"876","2010-06-24",2887.919922
"877","2010-06-25",2948.399902
"878","2010-06-28",2872.800049
"879","2010-06-29",2683.800049
"880","2010-06-30",2593.080078
"881","2010-07-01",2419.199951
"882","2010-07-02",2366.280029
"883","2010-07-06",2509.919922
"884","2010-07-07",2396.52002
"885","2010-07-08",2525.040039
"886","2010-07-09",2532.600098
"887","2010-07-12",2698.919922
"888","2010-07-13",2835
"889","2010-07-14",2759.399902
"890","2010-07-15",2736.719971
"891","2010-07-16",2540.159912
"892","2010-07-19",2547.719971
"893","2010-07-20",2577.959961
"894","2010-07-21",2494.800049
"895","2010-07-22",2555.280029
"896","2010-07-23",2540.159912
"897","2010-07-26",2736.719971
"898","2010-07-27",2797.199951
