"","date","FOE"
"71","2007-04-16",21.139999
"72","2007-04-17",21.16
"73","2007-04-18",21.08
"74","2007-04-19",20.85
"75","2007-04-20",21.18
"76","2007-04-23",21.25
"77","2007-04-24",21.110001
"78","2007-04-25",21.35
"79","2007-04-26",21.129999
"80","2007-04-27",21.25
"81","2007-04-30",20.809999
"82","2007-05-01",21
"83","2007-05-02",21.6
"84","2007-05-03",21.559999
"85","2007-05-04",21.74
"86","2007-05-07",21.700001
"87","2007-05-08",21.5
"88","2007-05-09",21.75
"89","2007-05-10",21.26
"90","2007-05-11",20.969999
"91","2007-05-14",20.9
"92","2007-05-15",20.870001
"93","2007-05-16",20.959999
"94","2007-05-17",21.870001
"95","2007-05-18",22.459999
"96","2007-05-21",22.73
"97","2007-05-22",22.809999
"98","2007-05-23",22.65
"99","2007-05-24",22.73
"100","2007-05-25",22.9
"101","2007-05-29",22.790001
"102","2007-05-30",23.92
"103","2007-05-31",23.77
"104","2007-06-01",23.950001
"105","2007-06-04",24.34
"106","2007-06-05",24.15
"107","2007-06-06",23.469999
"108","2007-06-07",23.34
"109","2007-06-08",23.799999
"110","2007-06-11",24.51
"111","2007-06-12",23.91
"112","2007-06-13",24.48
"113","2007-06-14",24.280001
"114","2007-06-15",24.719999
"115","2007-06-18",24.959999
"116","2007-06-19",25.299999
"117","2007-06-20",24.66
"118","2007-06-21",25.16
"119","2007-06-22",25.049999
"120","2007-06-25",24.719999
"121","2007-06-26",24.610001
"122","2007-06-27",25.059999
"123","2007-06-28",25.040001
"124","2007-06-29",24.93
"125","2007-07-02",25.559999
"126","2007-07-03",25.52
"127","2007-07-05",25.68
"128","2007-07-06",25.549999
"129","2007-07-09",25.83
"130","2007-07-10",25.120001
"131","2007-07-11",25.200001
"132","2007-07-12",25.91
"133","2007-07-13",25.99
"134","2007-07-16",25.5
"135","2007-07-17",25.5
"136","2007-07-18",25.110001
"137","2007-07-19",25.219999
"138","2007-07-20",24.469999
"139","2007-07-23",24.969999
"140","2007-07-24",24.1
"141","2007-07-25",23.940001
"142","2007-07-26",23.129999
"143","2007-07-27",21.889999
"144","2007-07-30",22.219999
"145","2007-07-31",22.35
"146","2007-08-01",22.4
"147","2007-08-02",22.280001
"148","2007-08-03",21.139999
"149","2007-08-06",20.700001
"150","2007-08-07",20.110001
"151","2007-08-08",19.370001
"152","2007-08-09",18.549999
"153","2007-08-10",19.860001
"154","2007-08-13",19.209999
"155","2007-08-14",19.959999
"156","2007-08-15",18.639999
"157","2007-08-16",18.790001
"158","2007-08-17",18.91
"159","2007-08-20",19.01
"160","2007-08-21",18.57
"161","2007-08-22",19.15
"162","2007-08-23",18.92
"163","2007-08-24",19.030001
"164","2007-08-27",18.870001
"165","2007-08-28",18.18
"166","2007-08-29",19.59
"167","2007-08-30",19.200001
"168","2007-08-31",19.57
"169","2007-09-04",19.809999
"170","2007-09-05",19.540001
"171","2007-09-06",19.559999
"172","2007-09-07",18.67
"173","2007-09-10",18.049999
"174","2007-09-11",18.110001
"175","2007-09-12",18.09
"176","2007-09-13",17.889999
"177","2007-09-14",18.18
"178","2007-09-17",18.129999
"179","2007-09-18",19.09
"180","2007-09-19",19.5
"181","2007-09-20",19.549999
"182","2007-09-21",19.969999
"183","2007-09-24",19.719999
"184","2007-09-25",19.360001
"185","2007-09-26",19.889999
"186","2007-09-27",20.09
"187","2007-09-28",19.98
"188","2007-10-01",21.040001
"189","2007-10-02",21.23
"190","2007-10-03",20.969999
"191","2007-10-04",21.059999
"192","2007-10-05",22.049999
"193","2007-10-08",21.889999
"194","2007-10-09",22.08
"195","2007-10-10",22.049999
"196","2007-10-11",21.889999
"197","2007-10-12",22.23
"198","2007-10-15",21.719999
"199","2007-10-16",21.200001
"200","2007-10-17",20.889999
"201","2007-10-18",20.879999
"202","2007-10-19",20.030001
"203","2007-10-22",20.16
"204","2007-10-23",20.059999
"205","2007-10-24",19.530001
"206","2007-10-25",19.91
"207","2007-10-26",20
"208","2007-10-29",20.120001
"209","2007-10-30",20.040001
"210","2007-10-31",20.719999
"211","2007-11-01",19.969999
"212","2007-11-02",19.98
"213","2007-11-05",19.940001
"214","2007-11-06",20.450001
"215","2007-11-07",20.299999
"216","2007-11-08",21.07
"217","2007-11-09",20.209999
"218","2007-11-12",20.41
"219","2007-11-13",20.889999
"220","2007-11-14",21.74
"221","2007-11-15",21.23
"222","2007-11-16",21.629999
"223","2007-11-19",20.610001
"224","2007-11-20",20.42
"225","2007-11-21",20.370001
"226","2007-11-23",20.719999
"227","2007-11-26",19.98
"228","2007-11-27",20.17
"229","2007-11-28",21.200001
"230","2007-11-29",20.950001
"231","2007-11-30",21.190001
"232","2007-12-03",20.940001
"233","2007-12-04",20.41
"234","2007-12-05",21.24
"235","2007-12-06",22.190001
"236","2007-12-07",22.309999
"237","2007-12-10",22.65
"238","2007-12-11",21.879999
"239","2007-12-12",22.280001
"240","2007-12-13",22.129999
"241","2007-12-14",20.91
"242","2007-12-17",20.33
"243","2007-12-18",20.940001
"244","2007-12-19",21.139999
"245","2007-12-20",21.049999
"246","2007-12-21",21.379999
"247","2007-12-24",21.82
"248","2007-12-26",21.58
"249","2007-12-27",21.4
"250","2007-12-28",21.17
"251","2007-12-31",20.73
"252","2008-01-02",20.25
"253","2008-01-03",19.790001
"254","2008-01-04",19.16
"255","2008-01-07",19.35
"256","2008-01-08",18.889999
"257","2008-01-09",19.02
"258","2008-01-10",19.290001
"259","2008-01-11",18.91
"260","2008-01-14",18.780001
"261","2008-01-15",18.43
"262","2008-01-16",18.42
"263","2008-01-17",17.700001
"264","2008-01-18",16.98
"265","2008-01-22",16.66
"266","2008-01-23",17.219999
"267","2008-01-24",16.9
"268","2008-01-25",16.82
"269","2008-01-28",17.309999
"270","2008-01-29",17.610001
"271","2008-01-30",17.43
"272","2008-01-31",17.68
"273","2008-02-01",18.1
"274","2008-02-04",18.16
"275","2008-02-05",17.18
"276","2008-02-06",16.950001
"277","2008-02-07",17.33
"278","2008-02-08",17.07
"279","2008-02-11",17.1
"280","2008-02-12",17.27
"281","2008-02-13",18.120001
"282","2008-02-14",17.709999
"283","2008-02-15",18.09
"284","2008-02-19",18.190001
"285","2008-02-20",18.07
"286","2008-02-21",17.620001
"287","2008-02-22",17.469999
"288","2008-02-25",17.92
"289","2008-02-26",17.82
"290","2008-02-27",17.370001
"291","2008-02-28",17.26
"292","2008-02-29",16.1
"293","2008-03-03",15.8
"294","2008-03-04",15.17
"295","2008-03-05",15.05
"296","2008-03-06",14.58
"297","2008-03-07",14.22
"298","2008-03-10",13.88
"299","2008-03-11",14.13
"300","2008-03-12",14.44
"301","2008-03-13",14.55
"302","2008-03-14",14.24
"303","2008-03-17",14.26
"304","2008-03-18",14.91
"305","2008-03-19",14.5
"306","2008-03-20",14.63
"307","2008-03-24",14.84
"308","2008-03-25",14.84
"309","2008-03-26",14.81
"310","2008-03-27",14.66
"311","2008-03-28",14.57
"312","2008-03-31",14.86
"313","2008-04-01",14.94
"314","2008-04-02",15.25
"315","2008-04-03",14.83
"316","2008-04-04",14.91
"317","2008-04-07",14.89
"318","2008-04-08",14.78
"319","2008-04-09",14.09
"320","2008-04-10",14.21
"321","2008-04-11",13.9
"322","2008-04-14",13.65
"323","2008-04-15",13.8
"324","2008-04-16",14.57
"325","2008-04-17",14.38
"326","2008-04-18",14.82
"327","2008-04-21",15.01
"328","2008-04-22",16.889999
"329","2008-04-23",16.42
"330","2008-04-24",16.959999
"331","2008-04-25",17.280001
"332","2008-04-28",17.77
"333","2008-04-29",17.290001
"334","2008-04-30",17.58
"335","2008-05-01",18
"336","2008-05-02",17.879999
"337","2008-05-05",17.76
"338","2008-05-06",18.09
"339","2008-05-07",17.42
"340","2008-05-08",17.870001
"341","2008-05-09",17.74
"342","2008-05-12",18.08
"343","2008-05-13",17.85
"344","2008-05-14",18.049999
"345","2008-05-15",18.360001
"346","2008-05-16",17.93
"347","2008-05-19",17.77
"348","2008-05-20",17.799999
"349","2008-05-21",18.120001
"350","2008-05-22",18.219999
"351","2008-05-23",17.700001
"352","2008-05-27",18.02
"353","2008-05-28",18.700001
"354","2008-05-29",19.209999
"355","2008-05-30",19.360001
"356","2008-06-02",19.879999
"357","2008-06-03",19.709999
"358","2008-06-04",19.66
"359","2008-06-05",20.559999
"360","2008-06-06",19.860001
"361","2008-06-09",19.879999
"362","2008-06-10",20.209999
"363","2008-06-11",19.76
"364","2008-06-12",19.99
"365","2008-06-13",20.27
"366","2008-06-16",20.209999
"367","2008-06-17",20.27
"368","2008-06-18",20.110001
"369","2008-06-19",19.93
"370","2008-06-20",20.5
"371","2008-06-23",20.469999
"372","2008-06-24",19.82
"373","2008-06-25",20.16
"374","2008-06-26",19.18
"375","2008-06-27",18.950001
"376","2008-06-30",18.76
"377","2008-07-01",18.690001
"378","2008-07-02",17.629999
"379","2008-07-03",17.5
"380","2008-07-07",17.790001
"381","2008-07-08",18.59
"382","2008-07-09",18.030001
"383","2008-07-10",19.059999
"384","2008-07-11",19.440001
"385","2008-07-14",19.25
"386","2008-07-15",20.110001
"387","2008-07-16",21.139999
"388","2008-07-17",21.48
"389","2008-07-18",21.379999
"390","2008-07-21",22.02
"391","2008-07-22",22.459999
"392","2008-07-23",22.08
"393","2008-07-24",21.77
"394","2008-07-25",22
"395","2008-07-28",21.559999
"396","2008-07-29",22.290001
"397","2008-07-30",22.25
"398","2008-07-31",21.76
"399","2008-08-01",22.299999
"400","2008-08-04",22
"401","2008-08-05",22.74
"402","2008-08-06",22.33
"403","2008-08-07",22.700001
"404","2008-08-08",23.01
"405","2008-08-11",23.99
"406","2008-08-12",23.52
"407","2008-08-13",20.209999
"408","2008-08-14",21.4
"409","2008-08-15",21.58
"410","2008-08-18",21.65
"411","2008-08-19",21.18
"412","2008-08-20",21.25
"413","2008-08-21",21.200001
"414","2008-08-22",21.91
"415","2008-08-25",21.549999
"416","2008-08-26",21.809999
"417","2008-08-27",22.200001
"418","2008-08-28",22.73
"419","2008-08-29",22.040001
"420","2008-09-02",21.879999
"421","2008-09-03",22.370001
"422","2008-09-04",21.66
"423","2008-09-05",21.85
"424","2008-09-08",22.940001
"425","2008-09-09",22.379999
"426","2008-09-10",22.92
"427","2008-09-11",22.959999
"428","2008-09-12",23.75
"429","2008-09-15",22.33
"430","2008-09-16",23.360001
"431","2008-09-17",21.280001
"432","2008-09-18",22.049999
"433","2008-09-19",23.43
"434","2008-09-22",22.290001
"435","2008-09-23",21.940001
"436","2008-09-24",22.02
"437","2008-09-25",22.59
"438","2008-09-26",22.59
"439","2008-09-29",20.73
"440","2008-09-30",20.1
"441","2008-10-01",20.639999
"442","2008-10-02",19.67
"443","2008-10-03",18.91
"444","2008-10-06",18.82
"445","2008-10-07",17.299999
"446","2008-10-08",16.73
"447","2008-10-09",15.53
"448","2008-10-10",15.67
"449","2008-10-13",17.76
"450","2008-10-14",17.02
"451","2008-10-15",15.58
"452","2008-10-16",16.9
"453","2008-10-17",16.219999
"454","2008-10-20",16.700001
"455","2008-10-21",16.030001
"456","2008-10-22",15.1
"457","2008-10-23",14.75
"458","2008-10-24",14.07
"459","2008-10-27",12.65
"460","2008-10-28",13.3
"461","2008-10-29",13.97
"462","2008-10-30",14.88
"463","2008-10-31",15.48
"464","2008-11-03",15.59
"465","2008-11-04",15.48
"466","2008-11-05",13.63
"467","2008-11-06",12.19
"468","2008-11-07",12.7
"469","2008-11-10",11.42
"470","2008-11-11",10.44
"471","2008-11-12",8.99
"472","2008-11-13",9.07
"473","2008-11-14",8.87
"474","2008-11-17",8.3
"475","2008-11-18",8.02
"476","2008-11-19",7.02
"477","2008-11-20",5.94
"478","2008-11-21",5.99
"479","2008-11-24",5.78
"480","2008-11-25",5.78
"481","2008-11-26",6.42
"482","2008-11-28",6.43
"483","2008-12-01",5.68
"484","2008-12-02",6.56
"485","2008-12-03",7.18
"486","2008-12-04",7.04
"487","2008-12-05",7.38
"488","2008-12-08",7.52
"489","2008-12-09",7.71
"490","2008-12-10",7.7
"491","2008-12-11",6.62
"492","2008-12-12",7.02
"493","2008-12-15",6.18
"494","2008-12-16",7
"495","2008-12-17",6.77
"496","2008-12-18",6.56
"497","2008-12-19",6.39
"498","2008-12-22",6.26
"499","2008-12-23",6.04
"500","2008-12-24",5.89
"501","2008-12-26",6.47
"502","2008-12-29",6.02
"503","2008-12-30",6.54
"504","2008-12-31",7.05
"505","2009-01-02",7.17
"506","2009-01-05",6.96
"507","2009-01-06",7.59
"508","2009-01-07",6.99
"509","2009-01-08",7.3
"510","2009-01-09",6.61
"511","2009-01-12",5.64
"512","2009-01-13",5.6
"513","2009-01-14",5.1
"514","2009-01-15",5.14
"515","2009-01-16",4.89
"516","2009-01-20",4.54
"517","2009-01-21",4.75
"518","2009-01-22",4.77
"519","2009-01-23",4.7
"520","2009-01-26",4.66
"521","2009-01-27",4.76
"522","2009-01-28",5.28
"523","2009-01-29",4.95
"524","2009-01-30",3.96
"525","2009-02-02",3.73
"526","2009-02-03",3.5
"527","2009-02-04",3.34
"528","2009-02-05",2.95
"529","2009-02-06",3.16
"530","2009-02-09",3.33
"531","2009-02-10",2.96
"532","2009-02-11",2.92
"533","2009-02-12",2.86
"534","2009-02-13",2.93
"535","2009-02-17",2.63
"536","2009-02-18",2.19
"537","2009-02-19",2.25
"538","2009-02-20",1.96
"539","2009-02-23",1.52
"540","2009-02-24",1.47
"541","2009-02-25",1.37
"542","2009-02-26",1.49
"543","2009-02-27",1.47
"544","2009-03-02",1.13
"545","2009-03-03",1.05
"546","2009-03-04",1.11
"547","2009-03-05",0.91
"548","2009-03-06",0.97
"549","2009-03-09",0.86
"550","2009-03-10",1.01
"551","2009-03-11",2.09
"552","2009-03-12",1.66
"553","2009-03-13",1.4
"554","2009-03-16",1.43
"555","2009-03-17",1.39
"556","2009-03-18",1.66
"557","2009-03-19",1.48
"558","2009-03-20",1.24
"559","2009-03-23",1.69
"560","2009-03-24",1.44
"561","2009-03-25",1.54
"562","2009-03-26",1.72
"563","2009-03-27",1.52
"564","2009-03-30",1.32
"565","2009-03-31",1.43
"566","2009-04-01",1.63
"567","2009-04-02",1.97
"568","2009-04-03",1.97
"569","2009-04-06",2.18
"570","2009-04-07",1.92
"571","2009-04-08",2.3
"572","2009-04-09",2.93
"573","2009-04-13",2.84
"574","2009-04-14",2.59
"575","2009-04-15",2.62
"576","2009-04-16",2.94
"577","2009-04-17",3.14
"578","2009-04-20",2.59
"579","2009-04-21",2.67
"580","2009-04-22",2.93
"581","2009-04-23",2.78
"582","2009-04-24",3.16
"583","2009-04-27",3.1
"584","2009-04-28",3.01
"585","2009-04-29",2.91
"586","2009-04-30",2.77
"587","2009-05-01",3.24
"588","2009-05-04",5.04
"589","2009-05-05",5.46
"590","2009-05-06",5.06
"591","2009-05-07",4
"592","2009-05-08",4.67
"593","2009-05-11",4.23
"594","2009-05-12",4.37
"595","2009-05-13",4.7
"596","2009-05-14",4.66
"597","2009-05-15",4.47
"598","2009-05-18",4.38
"599","2009-05-19",4.38
"600","2009-05-20",4.41
"601","2009-05-21",4.29
"602","2009-05-22",4.12
"603","2009-05-26",4.34
"604","2009-05-27",4.03
"605","2009-05-28",3.79
"606","2009-05-29",3.69
"607","2009-06-01",4.31
"608","2009-06-02",3.95
"609","2009-06-03",3.88
"610","2009-06-04",4.05
"611","2009-06-05",3.98
"612","2009-06-08",3.8
"613","2009-06-09",3.69
"614","2009-06-10",3.77
"615","2009-06-11",3.65
"616","2009-06-12",3.57
"617","2009-06-15",3.43
"618","2009-06-16",3.26
"619","2009-06-17",3.16
"620","2009-06-18",2.88
"621","2009-06-19",2.98
"622","2009-06-22",2.69
"623","2009-06-23",2.53
"624","2009-06-24",2.58
"625","2009-06-25",2.65
"626","2009-06-26",2.6
"627","2009-06-29",2.72
"628","2009-06-30",2.75
"629","2009-07-01",3.09
"630","2009-07-02",2.82
"631","2009-07-06",2.59
"632","2009-07-07",2.35
"633","2009-07-08",2.14
"634","2009-07-09",2.02
"635","2009-07-10",2.11
"636","2009-07-13",2.2
"637","2009-07-14",2.1
"638","2009-07-15",2.88
"639","2009-07-16",2.78
"640","2009-07-17",2.95
"641","2009-07-20",3.17
"642","2009-07-21",3.2
"643","2009-07-22",3.13
"644","2009-07-23",3.63
"645","2009-07-24",3.75
"646","2009-07-27",4.06
"647","2009-07-28",4.3
"648","2009-07-29",4.62
"649","2009-07-30",4.9
"650","2009-07-31",4.97
"651","2009-08-03",5.65
"652","2009-08-04",5.84
"653","2009-08-05",5.86
"654","2009-08-06",6.16
"655","2009-08-07",6.89
"656","2009-08-10",6.73
"657","2009-08-11",6.7
"658","2009-08-12",6.91
"659","2009-08-13",7.42
"660","2009-08-14",7.06
"661","2009-08-17",6.52
"662","2009-08-18",6.97
"663","2009-08-19",6.98
"664","2009-08-20",7.14
"665","2009-08-21",7.4
"666","2009-08-24",7.52
"667","2009-08-25",7.74
"668","2009-08-26",7.71
"669","2009-08-27",7.67
"670","2009-08-28",8.01
"671","2009-08-31",7.88
"672","2009-09-01",7.36
"673","2009-09-02",7.16
"674","2009-09-03",7.33
"675","2009-09-04",7.5
"676","2009-09-08",7.69
"677","2009-09-09",7.91
"678","2009-09-10",8.11
"679","2009-09-11",8.26
"680","2009-09-14",8.5
"681","2009-09-15",8.59
"682","2009-09-16",8.99
"683","2009-09-17",9.14
"684","2009-09-18",9.28
"685","2009-09-21",9.24
"686","2009-09-22",10.03
"687","2009-09-23",10.06
"688","2009-09-24",9.23
"689","2009-09-25",8.59
"690","2009-09-28",9.12
"691","2009-09-29",9.22
"692","2009-09-30",8.9
"693","2009-10-01",8.05
"694","2009-10-02",7.99
"695","2009-10-05",8.41
"696","2009-10-06",8.53
"697","2009-10-07",8.31
"698","2009-10-08",8.65
"699","2009-10-09",8.83
"700","2009-10-12",8.73
"701","2009-10-13",8.5
"702","2009-10-14",8.88
"703","2009-10-15",8.68
"704","2009-10-16",8.35
"705","2009-10-19",8.5
"706","2009-10-20",8.18
"707","2009-10-21",7.9
"708","2009-10-22",7.9
"709","2009-10-23",7.54
"710","2009-10-26",6.79
"711","2009-10-27",6.15
"712","2009-10-28",5.73
"713","2009-10-29",6.42
"714","2009-10-30",6.13
"715","2009-11-02",5.96
"716","2009-11-03",5.6
"717","2009-11-04",5.88
"718","2009-11-05",6.44
"719","2009-11-06",6.65
"720","2009-11-09",7.3
"721","2009-11-10",7.17
"722","2009-11-11",7.11
"723","2009-11-12",7.05
"724","2009-11-13",7.06
"725","2009-11-16",7
"726","2009-11-17",6.95
"727","2009-11-18",6.69
"728","2009-11-19",6.59
"729","2009-11-20",6.5
"730","2009-11-23",6.49
"731","2009-11-24",6.52
"732","2009-11-25",6.53
"733","2009-11-27",6.38
"734","2009-11-30",6.47
"735","2009-12-01",6.61
"736","2009-12-02",6.79
"737","2009-12-03",6.64
"738","2009-12-04",6.87
"739","2009-12-07",6.84
"740","2009-12-08",6.72
"741","2009-12-09",6.75
"742","2009-12-10",6.64
"743","2009-12-11",6.8
"744","2009-12-14",7.1
"745","2009-12-15",7.26
"746","2009-12-16",7.64
"747","2009-12-17",7.49
"748","2009-12-18",7.64
"749","2009-12-21",7.64
"750","2009-12-22",7.89
"751","2009-12-23",8.2
"752","2009-12-24",8.33
"753","2009-12-28",8.36
"754","2009-12-29",8.27
"755","2009-12-30",8.39
"756","2009-12-31",8.24
"757","2010-01-04",8.61
"758","2010-01-05",8.64
"759","2010-01-06",8.6
"760","2010-01-07",8.77
"761","2010-01-08",8.99
"762","2010-01-11",8.67
"763","2010-01-12",8.3
"764","2010-01-13",8.69
"765","2010-01-14",8.33
"766","2010-01-15",8.38
"767","2010-01-19",8.38
"768","2010-01-20",8.14
"769","2010-01-21",7.69
"770","2010-01-22",7.89
"771","2010-01-25",7.75
"772","2010-01-26",7.75
"773","2010-01-27",8.06
"774","2010-01-28",7.9
"775","2010-01-29",7.76
"776","2010-02-01",7.94
"777","2010-02-02",7.8
"778","2010-02-03",7.75
"779","2010-02-04",7.34
"780","2010-02-05",7.23
"781","2010-02-08",7.05
"782","2010-02-09",7.28
"783","2010-02-10",7.44
"784","2010-02-11",7.69
"785","2010-02-12",7.89
"786","2010-02-16",8.12
"787","2010-02-17",8.44
"788","2010-02-18",8.75
"789","2010-02-19",8.66
"790","2010-02-22",8.68
"791","2010-02-23",8.23
"792","2010-02-24",8.34
"793","2010-02-25",8.25
"794","2010-02-26",8.19
"795","2010-03-01",8.79
"796","2010-03-02",8.84
"797","2010-03-03",8.91
"798","2010-03-04",8.93
"799","2010-03-05",8.97
"800","2010-03-08",8.91
"801","2010-03-09",8.77
"802","2010-03-10",8.66
"803","2010-03-11",8.41
"804","2010-03-12",8.34
"805","2010-03-15",8.3
"806","2010-03-16",8.29
"807","2010-03-17",8.4
"808","2010-03-18",8.28
"809","2010-03-19",8.33
"810","2010-03-22",8.78
"811","2010-03-23",8.89
"812","2010-03-24",8.59
"813","2010-03-25",8.47
"814","2010-03-26",8.63
"815","2010-03-29",8.88
"816","2010-03-30",8.76
"817","2010-03-31",8.79
"818","2010-04-01",9.09
"819","2010-04-05",9.45
"820","2010-04-06",9.4
"821","2010-04-07",9.15
"822","2010-04-08",9.13
"823","2010-04-09",9.4
"824","2010-04-12",9.21
"825","2010-04-13",9.29
"826","2010-04-14",10.15
"827","2010-04-15",9.99
"828","2010-04-16",9.71
"829","2010-04-19",9.55
"830","2010-04-20",9.48
"831","2010-04-21",9.72
"832","2010-04-22",9.83
"833","2010-04-23",10.38
"834","2010-04-26",10.51
"835","2010-04-27",10.17
"836","2010-04-28",11.45
"837","2010-04-29",11.25
"838","2010-04-30",10.92
"839","2010-05-03",10.96
"840","2010-05-04",10.65
"841","2010-05-05",10.27
"842","2010-05-06",9.36
"843","2010-05-07",9.02
"844","2010-05-10",10.34
"845","2010-05-11",10.39
"846","2010-05-12",10.86
"847","2010-05-13",10.75
"848","2010-05-14",9.97
"849","2010-05-17",10.14
"850","2010-05-18",10.24
"851","2010-05-19",9.95
"852","2010-05-20",8.92
"853","2010-05-21",9.01
"854","2010-05-24",8.8
"855","2010-05-25",8.71
"856","2010-05-26",8.8
"857","2010-05-27",9.15
"858","2010-05-28",9.01
"859","2010-06-01",8.45
"860","2010-06-02",8.52
"861","2010-06-03",8.13
"862","2010-06-04",7.78
"863","2010-06-07",7.08
"864","2010-06-08",7.37
"865","2010-06-09",7.2
"866","2010-06-10",7.52
"867","2010-06-11",7.68
"868","2010-06-14",7.76
"869","2010-06-15",8.64
"870","2010-06-16",8.43
"871","2010-06-17",8.39
"872","2010-06-18",8.46
"873","2010-06-21",8.41
"874","2010-06-22",8.06
"875","2010-06-23",8.1
"876","2010-06-24",7.8
"877","2010-06-25",7.93
"878","2010-06-28",7.91
"879","2010-06-29",7.58
"880","2010-06-30",7.37
"881","2010-07-01",7
"882","2010-07-02",7.02
"883","2010-07-06",6.81
"884","2010-07-07",7.32
"885","2010-07-08",7.54
"886","2010-07-09",7.77
"887","2010-07-12",7.57
"888","2010-07-13",7.83
"889","2010-07-14",8.02
"890","2010-07-15",7.67
"891","2010-07-16",7.2
"892","2010-07-19",7.32
"893","2010-07-20",7.49
"894","2010-07-21",7.59
"895","2010-07-22",8.5
"896","2010-07-23",9.05
"897","2010-07-26",9.17
"898","2010-07-27",10.23
"899","2010-07-28",10.24
"900","2010-07-29",10.51
"901","2010-07-30",10.67
"902","2010-08-02",11.08
"903","2010-08-03",11.33
"904","2010-08-04",11.58
"905","2010-08-05",11.21
"906","2010-08-06",11.04
"907","2010-08-09",11.3
"908","2010-08-10",10.68
"909","2010-08-11",10.09
"910","2010-08-12",10.08
"911","2010-08-13",10.06
"912","2010-08-16",10.24
"913","2010-08-17",10.62
"914","2010-08-18",10.53
"915","2010-08-19",10.23
"916","2010-08-20",10.28
"917","2010-08-23",10.22
"918","2010-08-24",10.09
"919","2010-08-25",10.16
"920","2010-08-26",10.16
"921","2010-08-27",10.3
"922","2010-08-30",10.01
"923","2010-08-31",10.7
"924","2010-09-01",11.6
"925","2010-09-02",11.67
"926","2010-09-03",11.86
"927","2010-09-07",11.6
"928","2010-09-08",11.47
"929","2010-09-09",11.49
"930","2010-09-10",11.85
"931","2010-09-13",12.36
"932","2010-09-14",12.01
"933","2010-09-15",11.99
"934","2010-09-16",11.76
"935","2010-09-17",12.42
"936","2010-09-20",12.57
"937","2010-09-21",12.65
"938","2010-09-22",12.5
"939","2010-09-23",12.05
"940","2010-09-24",12.46
"941","2010-09-27",12.88
"942","2010-09-28",13.66
"943","2010-09-29",13.11
"944","2010-09-30",12.89
"945","2010-10-01",12.98
"946","2010-10-04",12.58
"947","2010-10-05",13.32
"948","2010-10-06",13.39
"949","2010-10-07",13.41
"950","2010-10-08",13.62
"951","2010-10-11",13.37
"952","2010-10-12",13.71
"953","2010-10-13",13.54
"954","2010-10-14",13.34
"955","2010-10-15",13.28
"956","2010-10-18",13.1
"957","2010-10-19",12.77
"958","2010-10-20",13.43
"959","2010-10-21",13.41
"960","2010-10-22",12.94
"961","2010-10-25",13.06
"962","2010-10-26",13.81
"963","2010-10-27",13.68
"964","2010-10-28",13.34
"965","2010-10-29",13.72
"966","2010-11-01",14
"967","2010-11-02",14.19
"968","2010-11-03",14.3
"969","2010-11-04",14.68
"970","2010-11-05",14.85
"971","2010-11-08",15.19
"972","2010-11-09",14.76
"973","2010-11-10",15.11
"974","2010-11-11",15.08
"975","2010-11-12",14.43
"976","2010-11-15",14.35
"977","2010-11-16",13.99
"978","2010-11-17",13.67
"979","2010-11-18",14.06
"980","2010-11-19",13.92
"981","2010-11-22",14.49
"982","2010-11-23",14.37
"983","2010-11-24",14.72
"984","2010-11-26",14.56
"985","2010-11-29",14.57
