"","date","WY"
"145","2007-07-31",71.239998
"146","2007-08-01",70
"147","2007-08-02",68.730003
"148","2007-08-03",66.599998
"149","2007-08-06",67.849998
"150","2007-08-07",68.360001
"151","2007-08-08",69.980003
"152","2007-08-09",66.269997
"153","2007-08-10",66.419998
"154","2007-08-13",68.650002
"155","2007-08-14",65.470001
"156","2007-08-15",63.279999
"157","2007-08-16",62.970001
"158","2007-08-17",65
"159","2007-08-20",65.25
"160","2007-08-21",65.989998
"161","2007-08-22",67
"162","2007-08-23",66.75
"163","2007-08-24",67.050003
"164","2007-08-27",66.940002
"165","2007-08-28",64.940002
"166","2007-08-29",67.629997
"167","2007-08-30",67.480003
"168","2007-08-31",68.169998
"169","2007-09-04",68.43
"170","2007-09-05",67.230003
"171","2007-09-06",68.82
"172","2007-09-07",67.300003
"173","2007-09-10",66.849998
"174","2007-09-11",67.629997
"175","2007-09-12",68.309998
"176","2007-09-13",69.040001
"177","2007-09-14",69.389999
"178","2007-09-17",69.169998
"179","2007-09-18",72.43
"180","2007-09-19",72.699997
"181","2007-09-20",70.919998
"182","2007-09-21",71.870003
"183","2007-09-24",71.129997
"184","2007-09-25",70.870003
"185","2007-09-26",71.650002
"186","2007-09-27",73.099998
"187","2007-09-28",72.300003
"188","2007-10-01",74.330002
"189","2007-10-02",73.199997
"190","2007-10-03",72.529999
"191","2007-10-04",73.190002
"192","2007-10-05",75.760002
"193","2007-10-08",74.75
"194","2007-10-09",75.25
"195","2007-10-10",73.68
"196","2007-10-11",73.43
"197","2007-10-12",73.400002
"198","2007-10-15",72.790001
"199","2007-10-16",70.639999
"200","2007-10-17",70.419998
"201","2007-10-18",71.599998
"202","2007-10-19",69.690002
"203","2007-10-22",67.75
"204","2007-10-23",67.949997
"205","2007-10-24",68.440002
"206","2007-10-25",67.809998
"207","2007-10-26",68.339996
"208","2007-10-29",73.849998
"209","2007-10-30",74.309998
"210","2007-10-31",75.910004
"211","2007-11-01",73.370003
"212","2007-11-02",73.269997
"213","2007-11-05",73.040001
"214","2007-11-06",73.440002
"215","2007-11-07",70.199997
"216","2007-11-08",70.139999
"217","2007-11-09",69.419998
"218","2007-11-12",71.769997
"219","2007-11-13",73.989998
"220","2007-11-14",73.050003
"221","2007-11-15",72.709999
"222","2007-11-16",71.779999
"223","2007-11-19",68.370003
"224","2007-11-20",68.290001
"225","2007-11-21",67.790001
"226","2007-11-23",68.709999
"227","2007-11-26",68.019997
"228","2007-11-27",69.540001
"229","2007-11-28",72.050003
"230","2007-11-29",72
"231","2007-11-30",73.18
"232","2007-12-03",72.489998
"233","2007-12-04",71.120003
"234","2007-12-05",72.800003
"235","2007-12-06",75.900002
"236","2007-12-07",75.529999
"237","2007-12-10",77.68
"238","2007-12-11",74.099998
"239","2007-12-12",73.879997
"240","2007-12-13",74.510002
"241","2007-12-14",72.489998
"242","2007-12-17",70.220001
"243","2007-12-18",70.779999
"244","2007-12-19",70.769997
"245","2007-12-20",71.480003
"246","2007-12-21",74.089996
"247","2007-12-24",74.129997
"248","2007-12-26",73.540001
"249","2007-12-27",73
"250","2007-12-28",73.580002
"251","2007-12-31",73.739998
"252","2008-01-02",71.519997
"253","2008-01-03",72.199997
"254","2008-01-04",68.620003
"255","2008-01-07",68.129997
"256","2008-01-08",66.699997
"257","2008-01-09",66.410004
"258","2008-01-10",67.230003
"259","2008-01-11",66
"260","2008-01-14",67.660004
"261","2008-01-15",65.050003
"262","2008-01-16",64.839996
"263","2008-01-17",63.099998
"264","2008-01-18",63.43
"265","2008-01-22",62.689999
"266","2008-01-23",65.120003
"267","2008-01-24",63.73
"268","2008-01-25",63.43
"269","2008-01-28",64.889999
"270","2008-01-29",66.550003
"271","2008-01-30",66
"272","2008-01-31",67.639999
"273","2008-02-01",69.510002
"274","2008-02-04",68.029999
"275","2008-02-05",65.139999
"276","2008-02-06",64.300003
"277","2008-02-07",64.709999
"278","2008-02-08",62.34
"279","2008-02-11",63.880001
"280","2008-02-12",62.400002
"281","2008-02-13",63.060001
"282","2008-02-14",62.93
"283","2008-02-15",63.860001
"284","2008-02-19",62.650002
"285","2008-02-20",63.630001
"286","2008-02-21",62.470001
"287","2008-02-22",63.380001
"288","2008-02-25",65.379997
"289","2008-02-26",65.379997
"290","2008-02-27",64.650002
"291","2008-02-28",63.290001
"292","2008-02-29",61.200001
"293","2008-03-03",62.330002
"294","2008-03-04",61.66
"295","2008-03-05",63.119999
"296","2008-03-06",61.07
"297","2008-03-07",60.09
"298","2008-03-10",58.990002
"299","2008-03-11",61.799999
"300","2008-03-12",62.459999
"301","2008-03-13",63.169998
"302","2008-03-14",61.970001
"303","2008-03-17",63.060001
"304","2008-03-18",64.379997
"305","2008-03-19",62.349998
"306","2008-03-20",63.349998
"307","2008-03-24",64.919998
"308","2008-03-25",66.300003
"309","2008-03-26",65.32
"310","2008-03-27",64.519997
"311","2008-03-28",63.700001
"312","2008-03-31",65.040001
"313","2008-04-01",66.849998
"314","2008-04-02",66.449997
"315","2008-04-03",66.489998
"316","2008-04-04",65.620003
"317","2008-04-07",65
"318","2008-04-08",65.07
"319","2008-04-09",63.240002
"320","2008-04-10",62.32
"321","2008-04-11",61.02
"322","2008-04-14",60.75
"323","2008-04-15",61.09
"324","2008-04-16",63.18
"325","2008-04-17",63.060001
"326","2008-04-18",64.209999
"327","2008-04-21",63.66
"328","2008-04-22",62.439999
"329","2008-04-23",62.41
"330","2008-04-24",63.419998
"331","2008-04-25",65.970001
"332","2008-04-28",65.760002
"333","2008-04-29",64.720001
"334","2008-04-30",63.880001
"335","2008-05-01",64.639999
"336","2008-05-02",63.68
"337","2008-05-05",62.869999
"338","2008-05-06",64
"339","2008-05-07",63.040001
"340","2008-05-08",63.639999
"341","2008-05-09",62.68
"342","2008-05-12",64.150002
"343","2008-05-13",64.339996
"344","2008-05-14",64.839996
"345","2008-05-15",67
"346","2008-05-16",67.32
"347","2008-05-19",66.879997
"348","2008-05-20",66.449997
"349","2008-05-21",64.779999
"350","2008-05-22",65.269997
"351","2008-05-23",64.050003
"352","2008-05-27",65.330002
"353","2008-05-28",67.690002
"354","2008-05-29",67.440002
"355","2008-05-30",62.330002
"356","2008-06-02",61.330002
"357","2008-06-03",60.52
"358","2008-06-04",60.220001
"359","2008-06-05",60.970001
"360","2008-06-06",58.23
"361","2008-06-09",56.400002
"362","2008-06-10",56.470001
"363","2008-06-11",54.990002
"364","2008-06-12",55.860001
"365","2008-06-13",56.630001
"366","2008-06-16",57.740002
"367","2008-06-17",55.959999
"368","2008-06-18",55.389999
"369","2008-06-19",54.919998
"370","2008-06-20",52.75
"371","2008-06-23",53.07
"372","2008-06-24",52.5
"373","2008-06-25",52.84
"374","2008-06-26",50.189999
"375","2008-06-27",50.380001
"376","2008-06-30",51.139999
"377","2008-07-01",50.43
"378","2008-07-02",49.599998
"379","2008-07-03",49.43
"380","2008-07-07",49.5
"381","2008-07-08",50.540001
"382","2008-07-09",48.720001
"383","2008-07-10",49.330002
"384","2008-07-11",47.830002
"385","2008-07-14",47.27
"386","2008-07-15",47.299999
"387","2008-07-16",49.02
"388","2008-07-17",51.139999
"389","2008-07-18",51.139999
"390","2008-07-21",50.560001
"391","2008-07-22",52.110001
"392","2008-07-23",51.810001
"393","2008-07-24",50.18
"394","2008-07-25",50.049999
"395","2008-07-28",49.380001
"396","2008-07-29",50.799999
"397","2008-07-30",50.75
"398","2008-07-31",53.459999
"399","2008-08-01",55.779999
"400","2008-08-04",54.560001
"401","2008-08-05",53.959999
"402","2008-08-06",51.400002
"403","2008-08-07",49.349998
"404","2008-08-08",50.549999
"405","2008-08-11",52.029999
"406","2008-08-12",52.290001
"407","2008-08-13",51.709999
"408","2008-08-14",52.099998
"409","2008-08-15",55.009998
"410","2008-08-18",52.970001
"411","2008-08-19",50.75
"412","2008-08-20",51.18
"413","2008-08-21",52.16
"414","2008-08-22",53.23
"415","2008-08-25",51.380001
"416","2008-08-26",52.240002
"417","2008-08-27",53.279999
"418","2008-08-28",56.59
"419","2008-08-29",55.490002
"420","2008-09-02",55.599998
"421","2008-09-03",56.299999
"422","2008-09-04",53.75
"423","2008-09-05",54.639999
"424","2008-09-08",56.93
"425","2008-09-09",53.380001
"426","2008-09-10",55.18
"427","2008-09-11",56.299999
"428","2008-09-12",56.810001
"429","2008-09-15",54.779999
"430","2008-09-16",56.299999
"431","2008-09-17",54.990002
"432","2008-09-18",57.32
"433","2008-09-19",62.290001
"434","2008-09-22",60.529999
"435","2008-09-23",60.959999
"436","2008-09-24",60.900002
"437","2008-09-25",62.73
"438","2008-09-26",62.32
"439","2008-09-29",58.150002
"440","2008-09-30",60.580002
"441","2008-10-01",59.610001
"442","2008-10-02",57.959999
"443","2008-10-03",56.799999
"444","2008-10-06",54.82
"445","2008-10-07",50.369999
"446","2008-10-08",51.27
"447","2008-10-09",47.950001
"448","2008-10-10",46.919998
"449","2008-10-13",48.48
"450","2008-10-14",46.560001
"451","2008-10-15",38.57
"452","2008-10-16",38.759998
"453","2008-10-17",39.77
"454","2008-10-20",42.619999
"455","2008-10-21",40.860001
"456","2008-10-22",37.509998
"457","2008-10-23",34.970001
"458","2008-10-24",30.59
"459","2008-10-27",30.059999
"460","2008-10-28",34.279999
"461","2008-10-29",38.009998
"462","2008-10-30",38.68
"463","2008-10-31",38.220001
"464","2008-11-03",36.900002
"465","2008-11-04",38.290001
"466","2008-11-05",33.299999
"467","2008-11-06",31.549999
"468","2008-11-07",32.720001
"469","2008-11-10",32.560001
"470","2008-11-11",32.23
"471","2008-11-12",31.42
"472","2008-11-13",35.32
"473","2008-11-14",32.779999
"474","2008-11-17",31.879999
"475","2008-11-18",32.32
"476","2008-11-19",30.25
"477","2008-11-20",28.940001
"478","2008-11-21",31.67
"479","2008-11-24",34.66
"480","2008-11-25",35.310001
"481","2008-11-26",38.169998
"482","2008-11-28",37.619999
"483","2008-12-01",33.950001
"484","2008-12-02",34.48
"485","2008-12-03",36.189999
"486","2008-12-04",35.419998
"487","2008-12-05",35.389999
"488","2008-12-08",35.98
"489","2008-12-09",35.919998
"490","2008-12-10",37.57
"491","2008-12-11",36.25
"492","2008-12-12",37.759998
"493","2008-12-15",36.889999
"494","2008-12-16",40.400002
"495","2008-12-17",40.110001
"496","2008-12-18",37.130001
"497","2008-12-19",33.59
"498","2008-12-22",31.98
"499","2008-12-23",30.57
"500","2008-12-24",30.65
"501","2008-12-26",30.559999
"502","2008-12-29",29.950001
"503","2008-12-30",30.639999
"504","2008-12-31",30.610001
"505","2009-01-02",31.889999
"506","2009-01-05",31.93
"507","2009-01-06",32.029999
"508","2009-01-07",31.26
"509","2009-01-08",32
"510","2009-01-09",30.98
"511","2009-01-12",29.959999
"512","2009-01-13",29.030001
"513","2009-01-14",27.59
"514","2009-01-15",28.950001
"515","2009-01-16",29.379999
"516","2009-01-20",26.66
"517","2009-01-21",27.940001
"518","2009-01-22",27.74
"519","2009-01-23",28.040001
"520","2009-01-26",28.059999
"521","2009-01-27",28.709999
"522","2009-01-28",30.389999
"523","2009-01-29",28.700001
"524","2009-01-30",27.34
"525","2009-02-02",26.530001
"526","2009-02-03",27.610001
"527","2009-02-04",28.25
"528","2009-02-05",27.360001
"529","2009-02-06",28.030001
"530","2009-02-09",28.67
"531","2009-02-10",26.549999
"532","2009-02-11",26.26
"533","2009-02-12",26.66
"534","2009-02-13",26.120001
"535","2009-02-17",25.25
"536","2009-02-18",25.27
"537","2009-02-19",24.66
"538","2009-02-20",24.92
"539","2009-02-23",24.09
"540","2009-02-24",26.08
"541","2009-02-25",25.83
"542","2009-02-26",25.200001
"543","2009-02-27",24.16
"544","2009-03-02",21.969999
"545","2009-03-03",20.780001
"546","2009-03-04",20.950001
"547","2009-03-05",19.450001
"548","2009-03-06",19.360001
"549","2009-03-09",19.469999
"550","2009-03-10",21.43
"551","2009-03-11",21.74
"552","2009-03-12",22.93
"553","2009-03-13",23.82
"554","2009-03-16",24.93
"555","2009-03-17",26.709999
"556","2009-03-18",27.85
"557","2009-03-19",28
"558","2009-03-20",26.52
"559","2009-03-23",28.41
"560","2009-03-24",28.4
"561","2009-03-25",29.07
"562","2009-03-26",29.91
"563","2009-03-27",28.83
"564","2009-03-30",27.24
"565","2009-03-31",27.57
"566","2009-04-01",28.23
"567","2009-04-02",29.98
"568","2009-04-03",31.059999
"569","2009-04-06",30.940001
"570","2009-04-07",29.370001
"571","2009-04-08",28.389999
"572","2009-04-09",31.51
"573","2009-04-13",32.259998
"574","2009-04-14",30.16
"575","2009-04-15",30.870001
"576","2009-04-16",32.419998
"577","2009-04-17",34.450001
"578","2009-04-20",32.580002
"579","2009-04-21",34.18
"580","2009-04-22",34.919998
"581","2009-04-23",36.259998
"582","2009-04-24",37.639999
"583","2009-04-27",36.290001
"584","2009-04-28",34.57
"585","2009-04-29",34.900002
"586","2009-04-30",35.259998
"587","2009-05-01",34.779999
"588","2009-05-04",36.02
"589","2009-05-05",36.77
"590","2009-05-06",36.09
"591","2009-05-07",33.34
"592","2009-05-08",35.66
"593","2009-05-11",33.700001
"594","2009-05-12",33.970001
"595","2009-05-13",31.27
"596","2009-05-14",31.620001
"597","2009-05-15",31.450001
"598","2009-05-18",33.16
"599","2009-05-19",33.459999
"600","2009-05-20",32.5
"601","2009-05-21",31.83
"602","2009-05-22",32.439999
"603","2009-05-26",33.720001
"604","2009-05-27",32.259998
"605","2009-05-28",33.389999
"606","2009-05-29",33.580002
"607","2009-06-01",35.560001
"608","2009-06-02",35.810001
"609","2009-06-03",35.040001
"610","2009-06-04",35.360001
"611","2009-06-05",34.259998
"612","2009-06-08",34.099998
"613","2009-06-09",34.060001
"614","2009-06-10",34.200001
"615","2009-06-11",34.540001
"616","2009-06-12",34.18
"617","2009-06-15",32.700001
"618","2009-06-16",31.219999
"619","2009-06-17",29.23
"620","2009-06-18",29.059999
"621","2009-06-19",28.889999
"622","2009-06-22",27.9
"623","2009-06-23",28.74
"624","2009-06-24",30.15
"625","2009-06-25",30.629999
"626","2009-06-26",30.16
"627","2009-06-29",30.6
"628","2009-06-30",30.43
"629","2009-07-01",30.77
"630","2009-07-02",29.51
"631","2009-07-06",29.99
"632","2009-07-07",27.860001
"633","2009-07-08",27.68
"634","2009-07-09",27.879999
"635","2009-07-10",27.969999
"636","2009-07-13",29.09
"637","2009-07-14",29.040001
"638","2009-07-15",30.42
"639","2009-07-16",30.540001
"640","2009-07-17",30.639999
"641","2009-07-20",31.77
"642","2009-07-21",31.950001
"643","2009-07-22",32.360001
"644","2009-07-23",34.93
"645","2009-07-24",34.75
"646","2009-07-27",35.419998
"647","2009-07-28",34.860001
"648","2009-07-29",34.68
"649","2009-07-30",35.619999
"650","2009-07-31",35.040001
"651","2009-08-03",36.52
"652","2009-08-04",36.610001
"653","2009-08-05",37.439999
"654","2009-08-06",37.189999
"655","2009-08-07",38.310001
"656","2009-08-10",36.93
"657","2009-08-11",35.580002
"658","2009-08-12",36.860001
"659","2009-08-13",37.18
"660","2009-08-14",35.959999
"661","2009-08-17",34.75
"662","2009-08-18",35.060001
"663","2009-08-19",35.619999
"664","2009-08-20",35.799999
"665","2009-08-21",37.02
"666","2009-08-24",36.32
"667","2009-08-25",36.459999
"668","2009-08-26",36.790001
"669","2009-08-27",37.330002
"670","2009-08-28",37.790001
"671","2009-08-31",37.389999
"672","2009-09-01",35.849998
"673","2009-09-02",36.060001
"674","2009-09-03",36.75
"675","2009-09-04",37.09
"676","2009-09-08",36.639999
"677","2009-09-09",36.77
"678","2009-09-10",37
"679","2009-09-11",37.290001
"680","2009-09-14",39.59
"681","2009-09-15",39.380001
"682","2009-09-16",39.869999
"683","2009-09-17",38.689999
"684","2009-09-18",39.650002
"685","2009-09-21",38.509998
"686","2009-09-22",38.849998
"687","2009-09-23",38.130001
"688","2009-09-24",36.400002
"689","2009-09-25",36.950001
"690","2009-09-28",37.349998
"691","2009-09-29",37.380001
"692","2009-09-30",36.650002
"693","2009-10-01",35.68
"694","2009-10-02",35.080002
"695","2009-10-05",35.32
"696","2009-10-06",35.650002
"697","2009-10-07",34.880001
"698","2009-10-08",36.48
"699","2009-10-09",36.349998
"700","2009-10-12",36.830002
"701","2009-10-13",37.720001
"702","2009-10-14",39.23
"703","2009-10-15",40
"704","2009-10-16",40.110001
"705","2009-10-19",40.669998
"706","2009-10-20",40.66
"707","2009-10-21",40.259998
"708","2009-10-22",40.830002
"709","2009-10-23",39.48
"710","2009-10-26",38.43
"711","2009-10-27",38.18
"712","2009-10-28",36.209999
"713","2009-10-29",37.52
"714","2009-10-30",36.34
"715","2009-11-02",36.66
"716","2009-11-03",36.75
"717","2009-11-04",36.549999
"718","2009-11-05",37.779999
"719","2009-11-06",37.619999
"720","2009-11-09",38.82
"721","2009-11-10",38.799999
"722","2009-11-11",38.900002
"723","2009-11-12",38.119999
"724","2009-11-13",38.360001
"725","2009-11-16",39.59
"726","2009-11-17",39.580002
"727","2009-11-18",39.419998
"728","2009-11-19",38.779999
"729","2009-11-20",37.860001
"730","2009-11-23",39.110001
"731","2009-11-24",38.330002
"732","2009-11-25",38.84
"733","2009-11-27",37.689999
"734","2009-11-30",38.939999
"735","2009-12-01",40.490002
"736","2009-12-02",41.439999
"737","2009-12-03",42.150002
"738","2009-12-04",42.540001
"739","2009-12-07",42.220001
"740","2009-12-08",41.529999
"741","2009-12-09",41.869999
"742","2009-12-10",41.349998
"743","2009-12-11",42.040001
"744","2009-12-14",42.509998
"745","2009-12-15",43.110001
"746","2009-12-16",43.990002
"747","2009-12-17",42.990002
"748","2009-12-18",42.799999
"749","2009-12-21",43.110001
"750","2009-12-22",43.610001
"751","2009-12-23",43.860001
"752","2009-12-24",44.150002
"753","2009-12-28",43.709999
"754","2009-12-29",43.990002
"755","2009-12-30",43.860001
"756","2009-12-31",43.139999
"757","2010-01-04",44.279999
"758","2010-01-05",45.220001
"759","2010-01-06",44.720001
"760","2010-01-07",44.52
"761","2010-01-08",44.110001
"762","2010-01-11",44.400002
"763","2010-01-12",43.880001
"764","2010-01-13",44.279999
"765","2010-01-14",43.860001
"766","2010-01-15",43.59
"767","2010-01-19",44.720001
"768","2010-01-20",43.98
"769","2010-01-21",41.970001
"770","2010-01-22",41.259998
"771","2010-01-25",41.450001
"772","2010-01-26",41.560001
"773","2010-01-27",41.25
"774","2010-01-28",40.48
"775","2010-01-29",39.900002
"776","2010-02-01",41
"777","2010-02-02",42.459999
"778","2010-02-03",41.759998
"779","2010-02-04",40.389999
"780","2010-02-05",39.450001
"781","2010-02-08",39.25
"782","2010-02-09",39.790001
"783","2010-02-10",39.25
"784","2010-02-11",39.619999
"785","2010-02-12",39.540001
"786","2010-02-16",40.48
"787","2010-02-17",40.32
"788","2010-02-18",40.599998
"789","2010-02-19",41.290001
"790","2010-02-22",41.299999
"791","2010-02-23",41.02
"792","2010-02-24",42.040001
"793","2010-02-25",41.23
"794","2010-02-26",40.400002
"795","2010-03-01",41.720001
"796","2010-03-02",42.419998
"797","2010-03-03",42.77
"798","2010-03-04",42.529999
"799","2010-03-05",43.380001
"800","2010-03-08",43.59
"801","2010-03-09",43.549999
"802","2010-03-10",43
"803","2010-03-11",43.790001
"804","2010-03-12",43.68
"805","2010-03-15",43.369999
"806","2010-03-16",44.639999
"807","2010-03-17",45.32
"808","2010-03-18",44.82
"809","2010-03-19",44.369999
"810","2010-03-22",44.959999
"811","2010-03-23",45.32
"812","2010-03-24",45
"813","2010-03-25",44.16
"814","2010-03-26",44.299999
"815","2010-03-29",44.880001
"816","2010-03-30",45.25
"817","2010-03-31",45.27
"818","2010-04-01",45.599998
"819","2010-04-05",46.119999
"820","2010-04-06",46.32
"821","2010-04-07",45.970001
"822","2010-04-08",45.830002
"823","2010-04-09",47.189999
"824","2010-04-12",46.139999
"825","2010-04-13",45.799999
"826","2010-04-14",47.080002
"827","2010-04-15",46.889999
"828","2010-04-16",47.860001
"829","2010-04-19",48.299999
"830","2010-04-20",49.799999
"831","2010-04-21",51
"832","2010-04-22",51.830002
"833","2010-04-23",53.299999
"834","2010-04-26",52.18
"835","2010-04-27",50.119999
"836","2010-04-28",49.299999
"837","2010-04-29",50.720001
"838","2010-04-30",49.52
"839","2010-05-03",50.759998
"840","2010-05-04",48.68
"841","2010-05-05",47.84
"842","2010-05-06",45.41
"843","2010-05-07",44.669998
"844","2010-05-10",47.43
"845","2010-05-11",47.150002
"846","2010-05-12",48.369999
"847","2010-05-13",47.060001
"848","2010-05-14",46.09
"849","2010-05-17",45.73
"850","2010-05-18",44.450001
"851","2010-05-19",43.900002
"852","2010-05-20",41.939999
"853","2010-05-21",42.98
"854","2010-05-24",41.669998
"855","2010-05-25",41.529999
"856","2010-05-26",41.57
"857","2010-05-27",43.139999
"858","2010-05-28",42.580002
"859","2010-06-01",41.360001
"860","2010-06-02",42.450001
"861","2010-06-03",41.970001
"862","2010-06-04",40.119999
"863","2010-06-07",38.98
"864","2010-06-08",39.52
"865","2010-06-09",38.950001
"866","2010-06-10",40.200001
"867","2010-06-11",41.009998
"868","2010-06-14",40.439999
"869","2010-06-15",40.75
"870","2010-06-16",39.950001
"871","2010-06-17",39.43
"872","2010-06-18",39.25
"873","2010-06-21",39.450001
"874","2010-06-22",38.060001
"875","2010-06-23",38.810001
"876","2010-06-24",37.299999
"877","2010-06-25",37.299999
"878","2010-06-28",36.82
"879","2010-06-29",35.400002
"880","2010-06-30",35.200001
"881","2010-07-01",35.139999
"882","2010-07-02",34.490002
"883","2010-07-06",34.310001
"884","2010-07-07",35.41
"885","2010-07-08",35.639999
"886","2010-07-09",35.84
"887","2010-07-12",38.860001
"888","2010-07-13",40.220001
"889","2010-07-14",39.869999
"890","2010-07-15",40.639999
"891","2010-07-16",40.5
"892","2010-07-19",41.830002
"893","2010-07-20",15.94
"894","2010-07-21",15.5
"895","2010-07-22",16.110001
"896","2010-07-23",16.629999
"897","2010-07-26",17.049999
"898","2010-07-27",16.959999
"899","2010-07-28",16.59
"900","2010-07-29",16.49
"901","2010-07-30",16.219999
"902","2010-08-02",16.91
"903","2010-08-03",16.98
"904","2010-08-04",17.5
"905","2010-08-05",17.24
"906","2010-08-06",17.17
"907","2010-08-09",17.41
"908","2010-08-10",17.24
"909","2010-08-11",16.360001
"910","2010-08-12",16.459999
"911","2010-08-13",16.360001
"912","2010-08-16",16.25
"913","2010-08-17",16.92
"914","2010-08-18",16.75
"915","2010-08-19",16.17
"916","2010-08-20",16.15
"917","2010-08-23",15.8
"918","2010-08-24",15.48
"919","2010-08-25",15.66
"920","2010-08-26",15.48
"921","2010-08-27",15.78
"922","2010-08-30",15.55
"923","2010-08-31",15.7
"924","2010-09-01",16.360001
"925","2010-09-02",16.389999
"926","2010-09-03",16.389999
"927","2010-09-07",15.87
"928","2010-09-08",15.99
"929","2010-09-09",16.18
"930","2010-09-10",16.280001
"931","2010-09-13",16.35
"932","2010-09-14",16.09
"933","2010-09-15",15.93
"934","2010-09-16",15.84
"935","2010-09-17",15.97
"936","2010-09-20",15.6
"937","2010-09-21",15.4
"938","2010-09-22",15.79
"939","2010-09-23",15.8
"940","2010-09-24",16.33
"941","2010-09-27",16.379999
"942","2010-09-28",16.379999
"943","2010-09-29",16.129999
"944","2010-09-30",15.76
"945","2010-10-01",16.09
"946","2010-10-04",15.78
"947","2010-10-05",16.129999
"948","2010-10-06",16.059999
"949","2010-10-07",15.94
"950","2010-10-08",15.82
"951","2010-10-11",15.75
"952","2010-10-12",15.84
"953","2010-10-13",16.01
"954","2010-10-14",15.76
"955","2010-10-15",15.52
