"","date","INVH"
"101","2017-06-26",21.639999
"102","2017-06-27",21.57
"103","2017-06-28",21.57
"104","2017-06-29",21.299999
"105","2017-06-30",21.629999
"106","2017-07-03",21.68
"107","2017-07-05",21.690001
"108","2017-07-06",21.290001
"109","2017-07-07",21.450001
"110","2017-07-10",21.43
"111","2017-07-11",21.450001
"112","2017-07-12",21.49
"113","2017-07-13",21.49
"114","2017-07-14",21.540001
"115","2017-07-17",21.629999
"116","2017-07-18",21.48
"117","2017-07-19",21.68
"118","2017-07-20",21.65
"119","2017-07-21",21.74
"120","2017-07-24",21.77
"121","2017-07-25",21.639999
"122","2017-07-26",21.43
"123","2017-07-27",21.27
"124","2017-07-28",21.33
"125","2017-07-31",21.32
"126","2017-08-01",21.469999
"127","2017-08-02",21.200001
"128","2017-08-03",21.08
"129","2017-08-04",21.16
"130","2017-08-07",21.110001
"131","2017-08-08",20.83
"132","2017-08-09",20.99
"133","2017-08-10",21.809999
"134","2017-08-11",21.92
"135","2017-08-14",23
"136","2017-08-15",22.940001
"137","2017-08-16",23.35
"138","2017-08-17",23.530001
"139","2017-08-18",23.32
"140","2017-08-21",23.299999
"141","2017-08-22",23.15
"142","2017-08-23",23.190001
"143","2017-08-24",22.9
"144","2017-08-25",22.889999
"145","2017-08-28",22.84
"146","2017-08-29",22.66
"147","2017-08-30",23
"148","2017-08-31",23.139999
"149","2017-09-01",23.26
"150","2017-09-05",22.93
"151","2017-09-06",22.6
"152","2017-09-07",22.32
"153","2017-09-08",22.33
"154","2017-09-11",22.91
"155","2017-09-12",22.549999
"156","2017-09-13",22.190001
"157","2017-09-14",22.18
"158","2017-09-15",22.4
"159","2017-09-18",22.690001
"160","2017-09-19",23
"161","2017-09-20",22.469999
"162","2017-09-21",22.57
"163","2017-09-22",22.15
"164","2017-09-25",22.5
"165","2017-09-26",22.459999
"166","2017-09-27",22.66
"167","2017-09-28",22.43
"168","2017-09-29",22.65
"169","2017-10-02",22.99
"170","2017-10-03",22.629999
"171","2017-10-04",22.82
"172","2017-10-05",22.73
"173","2017-10-06",22.360001
"174","2017-10-09",22.42
"175","2017-10-10",22.690001
"176","2017-10-11",22.639999
"177","2017-10-12",22.610001
"178","2017-10-13",22.629999
"179","2017-10-16",22.639999
"180","2017-10-17",22.65
"181","2017-10-18",22.799999
"182","2017-10-19",22.74
"183","2017-10-20",22.92
"184","2017-10-23",22.66
"185","2017-10-24",22.68
"186","2017-10-25",22.809999
"187","2017-10-26",22.75
"188","2017-10-27",22.959999
"189","2017-10-30",22.870001
"190","2017-10-31",22.57
"191","2017-11-01",22.65
"192","2017-11-02",23.209999
"193","2017-11-03",22.84
"194","2017-11-06",23.120001
"195","2017-11-07",23.200001
"196","2017-11-08",23.16
"197","2017-11-09",23.299999
"198","2017-11-10",23.73
"199","2017-11-13",23.57
"200","2017-11-14",23.5
"201","2017-11-15",23.01
"202","2017-11-16",23.190001
"203","2017-11-17",22.82
"204","2017-11-20",22.82
"205","2017-11-21",23.370001
"206","2017-11-22",23.5
"207","2017-11-24",23.66
"208","2017-11-27",23.389999
"209","2017-11-28",23.08
"210","2017-11-29",23.51
"211","2017-11-30",23.549999
"212","2017-12-01",23.51
"213","2017-12-04",23.469999
"214","2017-12-05",23.07
"215","2017-12-06",23.09
"216","2017-12-07",23.24
"217","2017-12-08",23.65
"218","2017-12-11",23.67
"219","2017-12-12",23.68
"220","2017-12-13",23.700001
"221","2017-12-14",23.76
"222","2017-12-15",24.1
"223","2017-12-18",24.02
"224","2017-12-19",23.67
"225","2017-12-20",23.33
"226","2017-12-21",23.41
"227","2017-12-22",23.299999
"228","2017-12-26",23.370001
"229","2017-12-27",23.389999
"230","2017-12-28",23.6
"231","2017-12-29",23.57
"232","2018-01-02",23.49
"233","2018-01-03",23.48
"234","2018-01-04",23.049999
"235","2018-01-05",23.049999
"236","2018-01-08",23.110001
"237","2018-01-09",22.82
"238","2018-01-10",22.879999
"239","2018-01-11",22.870001
"240","2018-01-12",22.709999
"241","2018-01-16",22.799999
"242","2018-01-17",22.51
"243","2018-01-18",22.370001
"244","2018-01-19",22.18
"245","2018-01-22",22.43
"246","2018-01-23",22.9
"247","2018-01-24",22.59
"248","2018-01-25",22.58
"249","2018-01-26",22.530001
"250","2018-01-29",22.17
"251","2018-01-30",22
"252","2018-01-31",22.49
"253","2018-02-01",22.049999
"254","2018-02-02",22.07
"255","2018-02-05",21.190001
"256","2018-02-06",21.25
"257","2018-02-07",21.18
"258","2018-02-08",20.549999
"259","2018-02-09",20.950001
"260","2018-02-12",21
"261","2018-02-13",21.049999
"262","2018-02-14",21.32
"263","2018-02-15",21.51
"264","2018-02-16",21.52
"265","2018-02-20",21.26
"266","2018-02-21",20.85
"267","2018-02-22",21.68
"268","2018-02-23",21.950001
"269","2018-02-26",21.93
"270","2018-02-27",21.52
"271","2018-02-28",21.75
"272","2018-03-01",21.91
"273","2018-03-02",21.99
"274","2018-03-05",22.049999
"275","2018-03-06",22.110001
"276","2018-03-07",22.379999
"277","2018-03-08",22.549999
"278","2018-03-09",22.66
"279","2018-03-12",22.690001
"280","2018-03-13",22.66
"281","2018-03-14",22.610001
"282","2018-03-15",22.629999
"283","2018-03-16",22.780001
"284","2018-03-19",22.6
"285","2018-03-20",22.32
"286","2018-03-21",22.200001
"287","2018-03-22",22.08
"288","2018-03-23",21.9
"289","2018-03-26",22.209999
"290","2018-03-27",22.459999
"291","2018-03-28",22.67
"292","2018-03-29",22.83
"293","2018-04-02",22.57
"294","2018-04-03",22.75
"295","2018-04-04",22.82
"296","2018-04-05",22.639999
"297","2018-04-06",22.59
"298","2018-04-09",22.549999
"299","2018-04-10",22.74
"300","2018-04-11",22.67
"301","2018-04-12",22.540001
"302","2018-04-13",22.58
"303","2018-04-16",22.719999
"304","2018-04-17",22.950001
"305","2018-04-18",22.969999
"306","2018-04-19",22.51
"307","2018-04-20",22.57
"308","2018-04-23",22.610001
"309","2018-04-24",22.879999
"310","2018-04-25",22.969999
"311","2018-04-26",23.07
"312","2018-04-27",23.219999
"313","2018-04-30",23.139999
"314","2018-05-01",23.299999
"315","2018-05-02",23.26
"316","2018-05-03",23.18
"317","2018-05-04",23.530001
"318","2018-05-07",23.530001
"319","2018-05-08",23.5
"320","2018-05-09",23.73
"321","2018-05-10",23.690001
"322","2018-05-11",23.68
"323","2018-05-14",23.27
"324","2018-05-15",22.32
"325","2018-05-16",22.190001
"326","2018-05-17",22.139999
"327","2018-05-18",21.98
"328","2018-05-21",21.92
"329","2018-05-22",21.77
"330","2018-05-23",21.84
"331","2018-05-24",21.889999
"332","2018-05-25",21.82
"333","2018-05-29",21.879999
"334","2018-05-30",22.42
"335","2018-05-31",22.01
"336","2018-06-01",22.08
"337","2018-06-04",22.35
"338","2018-06-05",22.049999
"339","2018-06-06",21.860001
"340","2018-06-07",22.219999
"341","2018-06-08",22.16
"342","2018-06-11",22.139999
"343","2018-06-12",22.15
"344","2018-06-13",22.15
"345","2018-06-14",22.42
"346","2018-06-15",22.41
"347","2018-06-18",22.469999
"348","2018-06-19",22.25
"349","2018-06-20",22.549999
"350","2018-06-21",22.610001
"351","2018-06-22",22.6
"352","2018-06-25",22.75
"353","2018-06-26",22.950001
"354","2018-06-27",22.82
"355","2018-06-28",23.030001
"356","2018-06-29",23.059999
"357","2018-07-02",22.790001
"358","2018-07-03",23.07
"359","2018-07-05",23.059999
"360","2018-07-06",23.15
"361","2018-07-09",23.17
"362","2018-07-10",23.139999
"363","2018-07-11",23.24
"364","2018-07-12",23.42
"365","2018-07-13",23.35
"366","2018-07-16",23.27
"367","2018-07-17",23.17
"368","2018-07-18",23.450001
"369","2018-07-19",23.57
"370","2018-07-20",23.52
"371","2018-07-23",23.450001
"372","2018-07-24",23
"373","2018-07-25",22.99
"374","2018-07-26",23.27
"375","2018-07-27",23.049999
"376","2018-07-30",22.99
"377","2018-07-31",23.110001
"378","2018-08-01",23.16
"379","2018-08-02",23.219999
"380","2018-08-03",23.469999
"381","2018-08-06",23.549999
"382","2018-08-07",23.58
"383","2018-08-08",23.549999
"384","2018-08-09",23.809999
"385","2018-08-10",23.33
"386","2018-08-13",22.950001
"387","2018-08-14",22.639999
"388","2018-08-15",22.73
"389","2018-08-16",23.219999
"390","2018-08-17",23.200001
"391","2018-08-20",23.120001
"392","2018-08-21",22.99
"393","2018-08-22",22.889999
"394","2018-08-23",23.280001
"395","2018-08-24",23.24
"396","2018-08-27",23.059999
"397","2018-08-28",23.469999
"398","2018-08-29",23.4
"399","2018-08-30",23.389999
"400","2018-08-31",23.370001
"401","2018-09-04",23.16
"402","2018-09-05",23.24
"403","2018-09-06",23.32
"404","2018-09-07",23.360001
"405","2018-09-10",23.51
"406","2018-09-11",23.780001
"407","2018-09-12",23.469999
"408","2018-09-13",23.790001
"409","2018-09-14",23.559999
"410","2018-09-17",23.709999
"411","2018-09-18",23.66
"412","2018-09-19",23.42
"413","2018-09-20",23.65
"414","2018-09-21",23.940001
"415","2018-09-24",23.33
"416","2018-09-25",23.280001
"417","2018-09-26",22.719999
"418","2018-09-27",22.719999
"419","2018-09-28",22.91
"420","2018-10-01",22.73
"421","2018-10-02",22.74
"422","2018-10-03",22.48
"423","2018-10-04",22.209999
"424","2018-10-05",22.09
"425","2018-10-08",22.370001
"426","2018-10-09",22.379999
"427","2018-10-10",21.969999
"428","2018-10-11",21.17
"429","2018-10-12",21.1
"430","2018-10-15",21.4
"431","2018-10-16",21.809999
"432","2018-10-17",21.780001
"433","2018-10-18",21.879999
"434","2018-10-19",21.889999
"435","2018-10-22",21.709999
"436","2018-10-23",21.98
"437","2018-10-24",22.02
"438","2018-10-25",21.99
"439","2018-10-26",21.860001
"440","2018-10-29",22.34
"441","2018-10-30",22.110001
"442","2018-10-31",21.879999
"443","2018-11-01",21.85
"444","2018-11-02",21.23
"445","2018-11-05",20.73
"446","2018-11-06",21.030001
"447","2018-11-07",21.32
"448","2018-11-08",21.67
"449","2018-11-09",21.709999
"450","2018-11-12",21.66
"451","2018-11-13",21.66
"452","2018-11-14",21.370001
"453","2018-11-15",21.1
"454","2018-11-16",20.9
"455","2018-11-19",20.92
"456","2018-11-20",20.719999
"457","2018-11-21",20.84
"458","2018-11-23",20.83
"459","2018-11-26",20.950001
"460","2018-11-27",21.26
"461","2018-11-28",21.52
"462","2018-11-29",21.389999
"463","2018-11-30",21.459999
"464","2018-12-03",21.51
"465","2018-12-04",21.24
"466","2018-12-06",21.85
"467","2018-12-07",21.780001
"468","2018-12-10",21.709999
"469","2018-12-11",21.620001
"470","2018-12-12",21.25
"471","2018-12-13",21.49
"472","2018-12-14",21.370001
"473","2018-12-17",20.75
"474","2018-12-18",20.860001
"475","2018-12-19",20.639999
"476","2018-12-20",20.4
"477","2018-12-21",20.049999
"478","2018-12-24",19.42
"479","2018-12-26",20.040001
"480","2018-12-27",20.120001
"481","2018-12-28",20.01
"482","2018-12-31",20.08
"483","2019-01-02",19.700001
"484","2019-01-03",19.83
"485","2019-01-04",19.91
"486","2019-01-07",19.799999
"487","2019-01-08",20.18
"488","2019-01-09",20.059999
"489","2019-01-10",20.33
"490","2019-01-11",20.530001
"491","2019-01-14",20.4
"492","2019-01-15",20.5
"493","2019-01-16",20.75
"494","2019-01-17",21.219999
"495","2019-01-18",21.25
"496","2019-01-22",21.08
"497","2019-01-23",21.1
"498","2019-01-24",21.17
"499","2019-01-25",21.610001
"500","2019-01-28",21.950001
"501","2019-01-29",22.27
"502","2019-01-30",22.32
"503","2019-01-31",22.49
"504","2019-02-01",22.540001
"505","2019-02-04",22.92
"506","2019-02-05",22.93
"507","2019-02-06",22.5
"508","2019-02-07",22.610001
"509","2019-02-08",22.82
"510","2019-02-11",22.92
"511","2019-02-12",22.85
"512","2019-02-13",22.93
"513","2019-02-14",22.75
"514","2019-02-15",23.52
"515","2019-02-19",23.629999
"516","2019-02-20",23.23
"517","2019-02-21",23.219999
"518","2019-02-22",23.049999
"519","2019-02-25",23
"520","2019-02-26",23.040001
"521","2019-02-27",23.059999
"522","2019-02-28",23
"523","2019-03-01",22.790001
"524","2019-03-04",23.18
"525","2019-03-05",23.27
"526","2019-03-06",23.35
"527","2019-03-07",23.34
"528","2019-03-08",23.440001
"529","2019-03-11",23.530001
"530","2019-03-12",23.52
"531","2019-03-13",23.65
"532","2019-03-14",23.860001
"533","2019-03-15",23.85
"534","2019-03-18",23.540001
"535","2019-03-19",23.299999
"536","2019-03-20",23.299999
"537","2019-03-21",23.85
"538","2019-03-22",24.02
"539","2019-03-25",24.07
"540","2019-03-26",24.33
"541","2019-03-27",24.15
"542","2019-03-28",24.18
"543","2019-03-29",24.33
"544","2019-04-01",24.33
"545","2019-04-02",24.41
"546","2019-04-03",24.48
"547","2019-04-04",24.440001
"548","2019-04-05",24.51
"549","2019-04-08",24.360001
"550","2019-04-09",24.07
"551","2019-04-10",24.25
"552","2019-04-11",24.5
"553","2019-04-12",24.879999
"554","2019-04-15",24.940001
"555","2019-04-16",24.360001
"556","2019-04-17",24.16
"557","2019-04-18",24.389999
"558","2019-04-22",23.99
"559","2019-04-23",24.280001
"560","2019-04-24",24.639999
"561","2019-04-25",24.77
"562","2019-04-26",25
"563","2019-04-29",24.74
"564","2019-04-30",24.860001
"565","2019-05-01",24.780001
"566","2019-05-02",24.76
"567","2019-05-03",24.889999
"568","2019-05-06",24.85
"569","2019-05-07",24.610001
"570","2019-05-08",24.440001
"571","2019-05-09",24.68
"572","2019-05-10",25.030001
"573","2019-05-13",24.84
"574","2019-05-14",24.76
"575","2019-05-15",24.969999
"576","2019-05-16",25.309999
"577","2019-05-17",25.35
"578","2019-05-20",25.129999
"579","2019-05-21",25.440001
"580","2019-05-22",25.43
"581","2019-05-23",25.530001
"582","2019-05-24",25.77
"583","2019-05-28",25.41
"584","2019-05-29",25.27
"585","2019-05-30",25.42
"586","2019-05-31",25.629999
"587","2019-06-03",25.799999
"588","2019-06-04",26.09
"589","2019-06-05",26.32
"590","2019-06-06",26.59
"591","2019-06-07",26.65
"592","2019-06-10",26.790001
"593","2019-06-11",26.940001
"594","2019-06-12",26.969999
"595","2019-06-13",27.09
"596","2019-06-14",27.309999
"597","2019-06-17",27.48
"598","2019-06-18",27.51
"599","2019-06-19",27.75
"600","2019-06-20",27.68
"601","2019-06-21",27.15
"602","2019-06-24",26.98
"603","2019-06-25",27.07
"604","2019-06-26",26.440001
"605","2019-06-27",26.530001
"606","2019-06-28",26.73
"607","2019-07-01",26.83
"608","2019-07-02",27.25
"609","2019-07-03",27.49
"610","2019-07-05",27.4
"611","2019-07-08",27.610001
"612","2019-07-09",27.950001
"613","2019-07-10",28.02
"614","2019-07-11",27.83
"615","2019-07-12",27.92
"616","2019-07-15",28
"617","2019-07-16",27.959999
"618","2019-07-17",27.83
"619","2019-07-18",27.700001
"620","2019-07-19",27.030001
"621","2019-07-22",27.16
"622","2019-07-23",27.389999
"623","2019-07-24",27.18
"624","2019-07-25",27.299999
"625","2019-07-26",27.370001
"626","2019-07-29",27.57
"627","2019-07-30",27.76
"628","2019-07-31",27.469999
"629","2019-08-01",27.450001
"630","2019-08-02",27.67
"631","2019-08-05",27.120001
"632","2019-08-06",27.379999
"633","2019-08-07",27.59
"634","2019-08-08",27.85
"635","2019-08-09",27.85
"636","2019-08-12",27.73
"637","2019-08-13",27.870001
"638","2019-08-14",27.610001
"639","2019-08-15",27.85
"640","2019-08-16",28.32
"641","2019-08-19",28.58
"642","2019-08-20",28.440001
"643","2019-08-21",28.559999
"644","2019-08-22",29.030001
"645","2019-08-23",28.59
"646","2019-08-26",29.02
"647","2019-08-27",29.059999
"648","2019-08-28",28.75
"649","2019-08-29",28.93
"650","2019-08-30",28.76
"651","2019-09-03",29.129999
"652","2019-09-04",29.040001
"653","2019-09-05",28.610001
"654","2019-09-06",28.780001
"655","2019-09-09",28.360001
"656","2019-09-10",27.969999
"657","2019-09-11",27.780001
"658","2019-09-12",27.940001
"659","2019-09-13",27.85
"660","2019-09-16",28.190001
"661","2019-09-17",28.49
"662","2019-09-18",28.5
"663","2019-09-19",28.969999
"664","2019-09-20",29.25
"665","2019-09-23",28.84
"666","2019-09-24",29.07
"667","2019-09-25",29.4
"668","2019-09-26",29.709999
"669","2019-09-27",29.610001
"670","2019-09-30",29.610001
"671","2019-10-01",29.639999
"672","2019-10-02",29.790001
"673","2019-10-03",29.9
"674","2019-10-04",30.09
"675","2019-10-07",29.93
"676","2019-10-08",29.700001
"677","2019-10-09",30.190001
"678","2019-10-10",30.35
"679","2019-10-11",30.25
"680","2019-10-14",30.24
"681","2019-10-15",30.42
"682","2019-10-16",30.48
"683","2019-10-17",30.41
"684","2019-10-18",30.879999
"685","2019-10-21",31.09
"686","2019-10-22",30.74
"687","2019-10-23",30.84
"688","2019-10-24",30.889999
"689","2019-10-25",30.889999
"690","2019-10-28",30.780001
"691","2019-10-29",30.799999
"692","2019-10-30",30.459999
"693","2019-10-31",30.790001
"694","2019-11-01",30.84
"695","2019-11-04",30.4
"696","2019-11-05",29.629999
"697","2019-11-06",30
"698","2019-11-07",29.52
"699","2019-11-08",29.51
"700","2019-11-11",29.459999
"701","2019-11-12",29.280001
"702","2019-11-13",29.83
"703","2019-11-14",30
"704","2019-11-15",29.99
"705","2019-11-18",29.99
"706","2019-11-19",29.93
"707","2019-11-20",30.059999
"708","2019-11-21",29.32
"709","2019-11-22",29.639999
"710","2019-11-25",30.129999
"711","2019-11-26",30.49
"712","2019-11-27",30.35
"713","2019-11-29",30.530001
"714","2019-12-02",30.17
"715","2019-12-03",30.08
"716","2019-12-04",30.129999
"717","2019-12-05",29.82
"718","2019-12-06",30.030001
"719","2019-12-09",30.139999
"720","2019-12-10",29.870001
"721","2019-12-11",29.459999
"722","2019-12-12",28.799999
"723","2019-12-13",29.030001
"724","2019-12-16",29.18
"725","2019-12-17",28.690001
"726","2019-12-18",28.85
"727","2019-12-19",29.23
"728","2019-12-20",29.469999
"729","2019-12-23",29.18
"730","2019-12-24",29.200001
"731","2019-12-26",29.43
"732","2019-12-27",29.51
"733","2019-12-30",29.76
"734","2019-12-31",29.969999
"735","2020-01-02",29.469999
"736","2020-01-03",30.08
"737","2020-01-06",30.190001
"738","2020-01-07",29.540001
"739","2020-01-08",29.84
"740","2020-01-09",29.83
"741","2020-01-10",30.059999
"742","2020-01-13",30.190001
"743","2020-01-14",29.870001
"744","2020-01-15",30.09
"745","2020-01-16",30.530001
"746","2020-01-17",30.49
"747","2020-01-21",30.91
"748","2020-01-22",31.15
"749","2020-01-23",31.360001
"750","2020-01-24",31.34
"751","2020-01-27",31.200001
"752","2020-01-28",31.290001
"753","2020-01-29",31.32
"754","2020-01-30",31.51
"755","2020-01-31",31.469999
"756","2020-02-03",31.41
"757","2020-02-04",31.73
"758","2020-02-05",31.41
"759","2020-02-06",31.559999
"760","2020-02-07",31.51
"761","2020-02-10",31.92
"762","2020-02-11",31.58
"763","2020-02-12",31.82
"764","2020-02-13",32.349998
"765","2020-02-14",32.549999
"766","2020-02-18",32.610001
"767","2020-02-19",31.77
"768","2020-02-20",31.540001
"769","2020-02-21",31.389999
"770","2020-02-24",31.25
"771","2020-02-25",30.450001
"772","2020-02-26",29.610001
"773","2020-02-27",28.940001
"774","2020-02-28",28.690001
"775","2020-03-02",29.85
"776","2020-03-03",29.799999
"777","2020-03-04",30.73
"778","2020-03-05",30.200001
"779","2020-03-06",29.540001
"780","2020-03-09",27.450001
"781","2020-03-10",28.459999
"782","2020-03-11",26.969999
"783","2020-03-12",25.68
"784","2020-03-13",27.049999
"785","2020-03-16",20.68
"786","2020-03-17",22.1
"787","2020-03-18",19.299999
"788","2020-03-19",18.5
"789","2020-03-20",17.190001
"790","2020-03-23",16.129999
"791","2020-03-24",18.139999
"792","2020-03-25",18.879999
"793","2020-03-26",19.93
"794","2020-03-27",20.809999
"795","2020-03-30",21.190001
"796","2020-03-31",21.370001
"797","2020-04-01",20.280001
"798","2020-04-02",20.450001
"799","2020-04-03",19.370001
"800","2020-04-06",21.450001
"801","2020-04-07",21.6
"802","2020-04-08",23.049999
"803","2020-04-09",24.309999
"804","2020-04-13",23.66
"805","2020-04-14",24.200001
"806","2020-04-15",23.809999
"807","2020-04-16",22.83
"808","2020-04-17",23.82
"809","2020-04-20",22.24
"810","2020-04-21",21.16
"811","2020-04-22",22.08
"812","2020-04-23",21.59
"813","2020-04-24",21.780001
"814","2020-04-27",22.58
"815","2020-04-28",22.799999
"816","2020-04-29",23.9
"817","2020-04-30",23.65
"818","2020-05-01",22.870001
"819","2020-05-04",22.790001
"820","2020-05-05",23.51
"821","2020-05-06",23.049999
"822","2020-05-07",24.610001
"823","2020-05-08",24.93
"824","2020-05-11",25.32
"825","2020-05-12",24.120001
"826","2020-05-13",23.969999
"827","2020-05-14",24.02
"828","2020-05-15",24.1
"829","2020-05-18",25.42
"830","2020-05-19",25.24
"831","2020-05-20",24.709999
"832","2020-05-21",25.23
"833","2020-05-22",25.450001
"834","2020-05-26",26.129999
"835","2020-05-27",26.27
"836","2020-05-28",26.200001
"837","2020-05-29",26.299999
"838","2020-06-01",27.91
"839","2020-06-02",27.59
"840","2020-06-03",27.82
"841","2020-06-04",27.73
"842","2020-06-05",28.66
"843","2020-06-08",29.200001
"844","2020-06-09",28.459999
"845","2020-06-10",27.559999
"846","2020-06-11",26.32
"847","2020-06-12",27.67
"848","2020-06-15",28.370001
"849","2020-06-16",28.870001
"850","2020-06-17",28.4
"851","2020-06-18",28.35
"852","2020-06-19",27.84
"853","2020-06-22",28.15
"854","2020-06-23",27.959999
"855","2020-06-24",27.27
"856","2020-06-25",27.809999
"857","2020-06-26",27.23
"858","2020-06-29",27.09
"859","2020-06-30",27.530001
"860","2020-07-01",28.4
"861","2020-07-02",28.23
"862","2020-07-06",28.07
"863","2020-07-07",27.459999
"864","2020-07-08",27.57
"865","2020-07-09",27.370001
"866","2020-07-10",27.549999
"867","2020-07-13",27.08
"868","2020-07-14",27.27
"869","2020-07-15",27.59
"870","2020-07-16",27.389999
"871","2020-07-17",28.02
"872","2020-07-20",27.719999
"873","2020-07-21",27.66
"874","2020-07-22",28.4
"875","2020-07-23",27.950001
"876","2020-07-24",27.530001
"877","2020-07-27",28.01
"878","2020-07-28",28.52
"879","2020-07-29",29.35
"880","2020-07-30",29.82
"881","2020-07-31",29.82
"882","2020-08-03",29.66
"883","2020-08-04",29.67
"884","2020-08-05",29.42
"885","2020-08-06",29.33
"886","2020-08-07",30.200001
"887","2020-08-10",30.030001
"888","2020-08-11",29.360001
"889","2020-08-12",29.85
"890","2020-08-13",29.18
"891","2020-08-14",28.67
"892","2020-08-17",29.6
"893","2020-08-18",29.26
"894","2020-08-19",28.700001
"895","2020-08-20",28.75
"896","2020-08-21",29.09
"897","2020-08-24",29.110001
"898","2020-08-25",28.940001
"899","2020-08-26",28.5
"900","2020-08-27",28.82
"901","2020-08-28",28.66
"902","2020-08-31",28.629999
"903","2020-09-01",28.77
"904","2020-09-02",29.35
"905","2020-09-03",28.82
"906","2020-09-04",28.67
"907","2020-09-08",28.18
"908","2020-09-09",29.049999
"909","2020-09-10",28.42
"910","2020-09-11",28.49
"911","2020-09-14",29.16
"912","2020-09-15",28.91
"913","2020-09-16",28.93
"914","2020-09-17",28.629999
"915","2020-09-18",28.33
"916","2020-09-21",27.58
"917","2020-09-22",27.719999
"918","2020-09-23",26.440001
"919","2020-09-24",26.959999
"920","2020-09-25",27.58
"921","2020-09-28",28.540001
"922","2020-09-29",28
"923","2020-09-30",27.99
"924","2020-10-01",28.77
"925","2020-10-02",29.309999
"926","2020-10-05",29.52
"927","2020-10-06",29.41
"928","2020-10-07",29.23
"929","2020-10-08",29.870001
"930","2020-10-09",29.629999
"931","2020-10-12",29.700001
"932","2020-10-13",28.879999
"933","2020-10-14",28.48
"934","2020-10-15",28.450001
"935","2020-10-16",27.940001
"936","2020-10-19",27.67
"937","2020-10-20",27.950001
"938","2020-10-21",28.1
"939","2020-10-22",28.790001
"940","2020-10-23",29.07
"941","2020-10-26",28.639999
"942","2020-10-27",28.049999
"943","2020-10-28",27.32
"944","2020-10-29",27.4
"945","2020-10-30",27.26
"946","2020-11-02",27.66
"947","2020-11-03",28
"948","2020-11-04",28.82
"949","2020-11-05",28.969999
"950","2020-11-06",28.969999
"951","2020-11-09",27.59
"952","2020-11-10",28.049999
"953","2020-11-11",29.049999
"954","2020-11-12",28.73
"955","2020-11-13",29.17
"956","2020-11-16",29.120001
"957","2020-11-17",28.799999
"958","2020-11-18",28.290001
"959","2020-11-19",28.08
"960","2020-11-20",28.25
"961","2020-11-23",28.15
"962","2020-11-24",28.6
"963","2020-11-25",29.25
"964","2020-11-27",28.76
