"","date","XNET"
"1001","2018-06-13",13.565
"1002","2018-06-14",13.62
"1003","2018-06-15",12.98
"1004","2018-06-18",12.95
"1005","2018-06-19",12.24
"1006","2018-06-20",12.94
"1007","2018-06-21",12.46
"1008","2018-06-22",12.74
"1009","2018-06-25",11.66
"1010","2018-06-26",11.61
"1011","2018-06-27",11.11
"1012","2018-06-28",11.22
"1013","2018-06-29",10.7
"1014","2018-07-02",10.91
"1015","2018-07-03",10.99
"1016","2018-07-05",10.98
"1017","2018-07-06",11.07
"1018","2018-07-09",12.23
"1019","2018-07-10",11.51
"1020","2018-07-11",11.99
"1021","2018-07-12",12.03
"1022","2018-07-13",12.09
"1023","2018-07-16",11.83
"1024","2018-07-17",12.38
"1025","2018-07-18",11.95
"1026","2018-07-19",11.67
"1027","2018-07-20",11.69
"1028","2018-07-23",11.52
"1029","2018-07-24",11.38
"1030","2018-07-25",11.82
"1031","2018-07-26",11.42
"1032","2018-07-27",11.01
"1033","2018-07-30",10.53
"1034","2018-07-31",10.54
"1035","2018-08-01",10.62
"1036","2018-08-02",10.63
"1037","2018-08-03",10.42
"1038","2018-08-06",10.22
"1039","2018-08-07",9.94
"1040","2018-08-08",10.04
"1041","2018-08-09",10.34
"1042","2018-08-10",10.26
"1043","2018-08-13",10.16
"1044","2018-08-14",8.6
"1045","2018-08-15",8.55
"1046","2018-08-16",8.65
"1047","2018-08-17",8.6
"1048","2018-08-20",8.68
"1049","2018-08-21",9.01
"1050","2018-08-22",9.29
"1051","2018-08-23",9.37
"1052","2018-08-24",9.45
"1053","2018-08-27",10.01
"1054","2018-08-28",10.02
"1055","2018-08-29",10.06
"1056","2018-08-30",9.92
"1057","2018-08-31",9.52
"1058","2018-09-04",9.62
"1059","2018-09-05",9.06
"1060","2018-09-06",8.94
"1061","2018-09-07",9.07
"1062","2018-09-10",8.81
"1063","2018-09-11",8.82
"1064","2018-09-12",8.98
"1065","2018-09-13",9.18
"1066","2018-09-14",9.16
"1067","2018-09-17",9.16
"1068","2018-09-18",8.17
"1069","2018-09-19",8.38
"1070","2018-09-20",8.57
"1071","2018-09-21",8.37
"1072","2018-09-24",8.25
"1073","2018-09-25",8.05
"1074","2018-09-26",7.79
"1075","2018-09-27",7.57
"1076","2018-09-28",7.26
"1077","2018-10-01",7.22
"1078","2018-10-02",6.52
"1079","2018-10-03",6.86
"1080","2018-10-04",6.25
"1081","2018-10-05",6.41
"1082","2018-10-08",5.97
"1083","2018-10-09",5.59
"1084","2018-10-10",5.46
"1085","2018-10-11",5.57
"1086","2018-10-12",5.94
"1087","2018-10-15",5.8
"1088","2018-10-16",5.98
"1089","2018-10-17",5.91
"1090","2018-10-18",5.75
"1091","2018-10-19",5.74
"1092","2018-10-22",6.02
"1093","2018-10-23",5.9
"1094","2018-10-24",5.78
"1095","2018-10-25",5.97
"1096","2018-10-26",6
"1097","2018-10-29",5.69
"1098","2018-10-30",6.01
"1099","2018-10-31",6.05
"1100","2018-11-01",6.38
"1101","2018-11-02",6.37
"1102","2018-11-05",6.21
"1103","2018-11-06",6.41
"1104","2018-11-07",6.58
"1105","2018-11-08",6.66
"1106","2018-11-09",6.57
"1107","2018-11-12",6.37
"1108","2018-11-13",6.4
"1109","2018-11-14",5.59
"1110","2018-11-15",5.43
"1111","2018-11-16",5.54
"1112","2018-11-19",5.3
"1113","2018-11-20",5.06
"1114","2018-11-21",5.13
"1115","2018-11-23",5.08
"1116","2018-11-26",4.84
"1117","2018-11-27",4.66
"1118","2018-11-28",4.8
"1119","2018-11-29",4.89
"1120","2018-11-30",5.08
"1121","2018-12-03",5.13
"1122","2018-12-04",4.98
"1123","2018-12-06",5.15
"1124","2018-12-07",4.9
"1125","2018-12-10",4.83
"1126","2018-12-11",4.68
"1127","2018-12-12",4.65
"1128","2018-12-13",4.55
"1129","2018-12-14",4.4
"1130","2018-12-17",4.29
"1131","2018-12-18",4.14
"1132","2018-12-19",4.05
"1133","2018-12-20",3.88
"1134","2018-12-21",3.53
"1135","2018-12-24",3.7
"1136","2018-12-26",3.52
"1137","2018-12-27",3.5
"1138","2018-12-28",3.6
"1139","2018-12-31",3.4
"1140","2019-01-02",3.68
"1141","2019-01-03",3.38
"1142","2019-01-04",3.5
"1143","2019-01-07",3.6
"1144","2019-01-08",3.58
"1145","2019-01-09",3.57
"1146","2019-01-10",3.44
"1147","2019-01-11",3.46
"1148","2019-01-14",3.48
"1149","2019-01-15",3.46
"1150","2019-01-16",3.55
"1151","2019-01-17",3.56
"1152","2019-01-18",3.71
"1153","2019-01-22",3.45
"1154","2019-01-23",3.37
"1155","2019-01-24",3.4
"1156","2019-01-25",3.4
"1157","2019-01-28",3.48
"1158","2019-01-29",3.37
"1159","2019-01-30",3.42
"1160","2019-01-31",3.46
"1161","2019-02-01",3.31
"1162","2019-02-04",3.3
"1163","2019-02-05",3.41
"1164","2019-02-06",3.32
"1165","2019-02-07",3.16
"1166","2019-02-08",3.26
"1167","2019-02-11",3.29
"1168","2019-02-12",3.29
"1169","2019-02-13",3.41
"1170","2019-02-14",3.34
"1171","2019-02-15",3.33
"1172","2019-02-19",3.96
"1173","2019-02-20",3.73
"1174","2019-02-21",3.62
"1175","2019-02-22",4.01
"1176","2019-02-25",4.04
"1177","2019-02-26",4.05
"1178","2019-02-27",4.77
"1179","2019-02-28",4.51
"1180","2019-03-01",4.7
"1181","2019-03-04",4.36
"1182","2019-03-05",4.74
"1183","2019-03-06",4.64
"1184","2019-03-07",4.1
"1185","2019-03-08",4.08
"1186","2019-03-11",4.2
"1187","2019-03-12",4.21
"1188","2019-03-13",3.89
"1189","2019-03-14",3.82
"1190","2019-03-15",3.96
"1191","2019-03-18",3.92
"1192","2019-03-19",4.09
"1193","2019-03-20",3.95
"1194","2019-03-21",3.91
"1195","2019-03-22",3.63
"1196","2019-03-25",3.68
"1197","2019-03-26",3.61
"1198","2019-03-27",3.53
"1199","2019-03-28",3.76
"1200","2019-03-29",3.66
"1201","2019-04-01",3.69
"1202","2019-04-02",3.98
"1203","2019-04-03",4.15
"1204","2019-04-04",3.95
"1205","2019-04-05",3.99
"1206","2019-04-08",3.96
"1207","2019-04-09",4.13
"1208","2019-04-10",4.24
"1209","2019-04-11",3.8
"1210","2019-04-12",3.79
"1211","2019-04-15",3.44
"1212","2019-04-16",3.38
"1213","2019-04-17",3.55
"1214","2019-04-18",3.49
"1215","2019-04-22",3.52
"1216","2019-04-23",3.61
"1217","2019-04-24",3.51
"1218","2019-04-25",3.47
"1219","2019-04-26",3.47
"1220","2019-04-29",3.58
"1221","2019-04-30",3.5
"1222","2019-05-01",3.54
"1223","2019-05-02",3.51
"1224","2019-05-03",3.61
"1225","2019-05-06",3.52
"1226","2019-05-07",3.44
"1227","2019-05-08",3.39
"1228","2019-05-09",3.37
"1229","2019-05-10",3.34
"1230","2019-05-13",3.28
"1231","2019-05-14",3.21
"1232","2019-05-15",3.22
"1233","2019-05-16",3.13
"1234","2019-05-17",2.86
"1235","2019-05-20",2.71
"1236","2019-05-21",2.86
"1237","2019-05-22",2.62
"1238","2019-05-23",2.6
"1239","2019-05-24",2.6
"1240","2019-05-28",2.63
"1241","2019-05-29",2.61
"1242","2019-05-30",2.48
"1243","2019-05-31",2.41
"1244","2019-06-03",2.28
"1245","2019-06-04",2.32
"1246","2019-06-05",2.29
"1247","2019-06-06",2.14
"1248","2019-06-07",2.19
"1249","2019-06-10",2.26
"1250","2019-06-11",2.18
"1251","2019-06-12",2.25
"1252","2019-06-13",2.18
"1253","2019-06-14",2.29
"1254","2019-06-17",2.55
"1255","2019-06-18",2.63
"1256","2019-06-19",2.71
"1257","2019-06-20",2.77
"1258","2019-06-21",2.76
"1259","2019-06-24",2.65
"1260","2019-06-25",2.57
"1261","2019-06-26",2.72
"1262","2019-06-27",2.5
"1263","2019-06-28",2.62
"1264","2019-07-01",2.58
"1265","2019-07-02",2.55
"1266","2019-07-03",2.51
"1267","2019-07-05",2.61
"1268","2019-07-08",2.61
"1269","2019-07-09",2.73
"1270","2019-07-10",2.68
"1271","2019-07-11",2.62
"1272","2019-07-12",2.61
"1273","2019-07-15",2.54
"1274","2019-07-16",2.31
"1275","2019-07-17",2.28
"1276","2019-07-18",2.2
"1277","2019-07-19",2.21
"1278","2019-07-22",2.27
"1279","2019-07-23",2.36
"1280","2019-07-24",2.39
"1281","2019-07-25",2.37
"1282","2019-07-26",2.39
"1283","2019-07-29",2.34
"1284","2019-07-30",2.32
"1285","2019-07-31",2.23
"1286","2019-08-01",2.12
"1287","2019-08-02",2.08
"1288","2019-08-05",1.9
"1289","2019-08-06",2.03
"1290","2019-08-07",1.97
"1291","2019-08-08",2.11
"1292","2019-08-09",2.07
"1293","2019-08-12",2.04
"1294","2019-08-13",2.06
"1295","2019-08-14",2.65
"1296","2019-08-15",2.45
"1297","2019-08-16",2.52
"1298","2019-08-19",2.62
"1299","2019-08-20",2.58
"1300","2019-08-21",2.61
"1301","2019-08-22",3
"1302","2019-08-23",2.8
"1303","2019-08-26",2.79
"1304","2019-08-27",2.77
"1305","2019-08-28",2.74
"1306","2019-08-29",2.69
"1307","2019-08-30",2.52
"1308","2019-09-03",2.46
"1309","2019-09-04",2.62
"1310","2019-09-05",2.74
"1311","2019-09-06",2.68
"1312","2019-09-09",2.69
"1313","2019-09-10",2.79
"1314","2019-09-11",2.75
"1315","2019-09-12",2.8
"1316","2019-09-13",2.79
"1317","2019-09-16",2.67
"1318","2019-09-17",2.6
"1319","2019-09-18",2.67
"1320","2019-09-19",2.7
"1321","2019-09-20",2.65
"1322","2019-09-23",2.62
"1323","2019-09-24",2.44
"1324","2019-09-25",2.57
"1325","2019-09-26",2.44
"1326","2019-09-27",2.32
"1327","2019-09-30",2.29
"1328","2019-10-01",2.24
"1329","2019-10-02",2.24
"1330","2019-10-03",2.33
"1331","2019-10-04",2.34
"1332","2019-10-07",2.24
"1333","2019-10-08",2.2
"1334","2019-10-09",2.24
"1335","2019-10-10",2.19
"1336","2019-10-11",2.28
"1337","2019-10-14",2.26
"1338","2019-10-15",2.36
"1339","2019-10-16",2.33
"1340","2019-10-17",2.47
"1341","2019-10-18",2.37
"1342","2019-10-21",2.32
"1343","2019-10-22",2.3
"1344","2019-10-23",2.3
"1345","2019-10-24",2.32
"1346","2019-10-25",4.82
"1347","2019-10-28",5.7
"1348","2019-10-29",4.77
"1349","2019-10-30",5.09
"1350","2019-10-31",5.48
"1351","2019-11-01",6.28
"1352","2019-11-04",6.37
"1353","2019-11-05",6.06
"1354","2019-11-06",6.52
"1355","2019-11-07",6.69
"1356","2019-11-08",5.91
"1357","2019-11-11",5.98
"1358","2019-11-12",5.74
"1359","2019-11-13",5.81
"1360","2019-11-14",4.73
"1361","2019-11-15",4.68
"1362","2019-11-18",4.7
"1363","2019-11-19",5.23
"1364","2019-11-20",5.1
"1365","2019-11-21",4.99
"1366","2019-11-22",5.07
"1367","2019-11-25",5.08
"1368","2019-11-26",5.09
"1369","2019-11-27",5.26
"1370","2019-11-29",5.17
"1371","2019-12-02",4.98
"1372","2019-12-03",4.96
"1373","2019-12-04",4.92
"1374","2019-12-05",4.94
"1375","2019-12-06",4.77
"1376","2019-12-09",4.68
"1377","2019-12-10",4.75
"1378","2019-12-11",4.74
"1379","2019-12-12",4.75
"1380","2019-12-13",4.83
"1381","2019-12-16",4.77
"1382","2019-12-17",4.73
"1383","2019-12-18",4.79
"1384","2019-12-19",4.68
"1385","2019-12-20",4.6
"1386","2019-12-23",4.58
"1387","2019-12-24",4.47
"1388","2019-12-26",4.52
"1389","2019-12-27",4.6
"1390","2019-12-30",5.17
"1391","2019-12-31",4.9
"1392","2020-01-02",4.89
"1393","2020-01-03",4.71
"1394","2020-01-06",4.78
"1395","2020-01-07",4.78
"1396","2020-01-08",4.86
"1397","2020-01-09",5.03
"1398","2020-01-10",4.99
"1399","2020-01-13",5.28
"1400","2020-01-14",5.05
"1401","2020-01-15",5.08
"1402","2020-01-16",5.65
"1403","2020-01-17",5.57
"1404","2020-01-21",5.29
"1405","2020-01-22",5.1
"1406","2020-01-23",4.57
"1407","2020-01-24",4.4
"1408","2020-01-27",4.45
"1409","2020-01-28",4.49
"1410","2020-01-29",4.51
"1411","2020-01-30",4.4
"1412","2020-01-31",4.23
"1413","2020-02-03",4.16
"1414","2020-02-04",4.37
"1415","2020-02-05",4.38
"1416","2020-02-06",4.23
"1417","2020-02-07",4.28
"1418","2020-02-10",4.21
"1419","2020-02-11",4.43
"1420","2020-02-12",4.73
"1421","2020-02-13",4.7
"1422","2020-02-14",4.54
"1423","2020-02-18",4.54
"1424","2020-02-19",4.63
"1425","2020-02-20",4.49
"1426","2020-02-21",4.34
"1427","2020-02-24",4.34
"1428","2020-02-25",4.28
"1429","2020-02-26",4.45
"1430","2020-02-27",4.28
"1431","2020-02-28",4.35
"1432","2020-03-02",3.99
"1433","2020-03-03",3.98
"1434","2020-03-04",4.07
"1435","2020-03-05",4.01
"1436","2020-03-06",3.72
"1437","2020-03-09",3.45
"1438","2020-03-10",3.49
"1439","2020-03-11",3.37
"1440","2020-03-12",3.02
"1441","2020-03-13",2.88
"1442","2020-03-16",2.38
"1443","2020-03-17",2.83
"1444","2020-03-18",2.48
"1445","2020-03-19",2.64
"1446","2020-03-20",2.69
"1447","2020-03-23",2.82
"1448","2020-03-24",3.06
"1449","2020-03-25",3.25
"1450","2020-03-26",3.43
"1451","2020-03-27",3.18
"1452","2020-03-30",3.19
"1453","2020-03-31",3.3
"1454","2020-04-01",3.05
"1455","2020-04-02",3.22
"1456","2020-04-03",2.99
"1457","2020-04-06",3.14
"1458","2020-04-07",3.19
"1459","2020-04-08",3.25
"1460","2020-04-09",3.09
"1461","2020-04-13",3.16
"1462","2020-04-14",3.29
"1463","2020-04-15",3.3
"1464","2020-04-16",3.34
"1465","2020-04-17",3.56
"1466","2020-04-20",3.39
"1467","2020-04-21",3.14
"1468","2020-04-22",3.43
"1469","2020-04-23",3.31
"1470","2020-04-24",3.35
"1471","2020-04-27",3.34
"1472","2020-04-28",3.33
"1473","2020-04-29",3.7
"1474","2020-04-30",3.66
"1475","2020-05-01",3.16
"1476","2020-05-04",3.21
"1477","2020-05-05",3.15
"1478","2020-05-06",3.23
"1479","2020-05-07",3.4
"1480","2020-05-08",3.81
"1481","2020-05-11",3.52
"1482","2020-05-12",3.57
"1483","2020-05-13",3.4
"1484","2020-05-14",3.45
"1485","2020-05-15",3.49
"1486","2020-05-18",3.41
"1487","2020-05-19",3.42
"1488","2020-05-20",3.54
"1489","2020-05-21",3.47
"1490","2020-05-22",3.24
"1491","2020-05-26",3.29
"1492","2020-05-27",3.4
"1493","2020-05-28",3.3
"1494","2020-05-29",3.21
"1495","2020-06-01",3.23
"1496","2020-06-02",3.38
"1497","2020-06-03",3.47
"1498","2020-06-04",3.49
"1499","2020-06-05",3.65
"1500","2020-06-08",3.6
"1501","2020-06-09",3.61
"1502","2020-06-10",3.6
"1503","2020-06-11",3.37
"1504","2020-06-12",3.38
"1505","2020-06-15",3.44
"1506","2020-06-16",3.74
"1507","2020-06-17",3.41
"1508","2020-06-18",3.41
"1509","2020-06-19",3.57
"1510","2020-06-22",3.8
"1511","2020-06-23",3.74
"1512","2020-06-24",3.69
"1513","2020-06-25",3.83
"1514","2020-06-26",3.86
"1515","2020-06-29",3.82
"1516","2020-06-30",3.48
"1517","2020-07-01",3.54
"1518","2020-07-02",3.63
"1519","2020-07-06",3.73
"1520","2020-07-07",3.8
"1521","2020-07-08",4
"1522","2020-07-09",4.07
"1523","2020-07-10",4.06
"1524","2020-07-13",4
"1525","2020-07-14",3.94
"1526","2020-07-15",3.99
"1527","2020-07-16",3.59
"1528","2020-07-17",3.68
"1529","2020-07-20",3.71
"1530","2020-07-21",3.73
"1531","2020-07-22",3.61
"1532","2020-07-23",3.59
"1533","2020-07-24",3.46
"1534","2020-07-27",3.77
"1535","2020-07-28",3.74
"1536","2020-07-29",3.69
"1537","2020-07-30",3.76
"1538","2020-07-31",3.69
"1539","2020-08-03",4.29
"1540","2020-08-04",3.82
"1541","2020-08-05",4.01
"1542","2020-08-06",4.93
"1543","2020-08-07",4.1
"1544","2020-08-10",3.85
"1545","2020-08-11",3.74
"1546","2020-08-12",3.82
"1547","2020-08-13",4
"1548","2020-08-14",4
"1549","2020-08-17",4.09
"1550","2020-08-18",4.09
"1551","2020-08-19",3.95
"1552","2020-08-20",4.02
"1553","2020-08-21",3.88
"1554","2020-08-24",3.99
"1555","2020-08-25",3.69
"1556","2020-08-26",3.61
"1557","2020-08-27",3.52
"1558","2020-08-28",3.66
"1559","2020-08-31",3.59
"1560","2020-09-01",3.66
"1561","2020-09-02",3.57
"1562","2020-09-03",3.5
"1563","2020-09-04",3.42
"1564","2020-09-08",3.38
"1565","2020-09-09",3.24
"1566","2020-09-10",3.22
"1567","2020-09-11",3.21
"1568","2020-09-14",3.27
"1569","2020-09-15",3.38
"1570","2020-09-16",3.43
"1571","2020-09-17",3.36
"1572","2020-09-18",3.47
"1573","2020-09-21",3.41
"1574","2020-09-22",3.46
"1575","2020-09-23",3.32
"1576","2020-09-24",3.32
"1577","2020-09-25",3.43
"1578","2020-09-28",3.5
"1579","2020-09-29",3.43
"1580","2020-09-30",3.44
"1581","2020-10-01",3.49
"1582","2020-10-02",3.38
"1583","2020-10-05",3.36
"1584","2020-10-06",3.42
"1585","2020-10-07",3.43
"1586","2020-10-08",3.16
"1587","2020-10-09",3.07
"1588","2020-10-12",2.89
"1589","2020-10-13",3.08
"1590","2020-10-14",2.92
"1591","2020-10-15",2.95
"1592","2020-10-16",2.88
"1593","2020-10-19",2.91
"1594","2020-10-20",2.84
"1595","2020-10-21",2.78
"1596","2020-10-22",2.81
"1597","2020-10-23",2.83
"1598","2020-10-26",2.76
"1599","2020-10-27",2.83
"1600","2020-10-28",2.7
"1601","2020-10-29",2.69
"1602","2020-10-30",2.63
"1603","2020-11-02",2.55
"1604","2020-11-03",2.66
"1605","2020-11-04",2.68
"1606","2020-11-05",2.84
"1607","2020-11-06",2.73
"1608","2020-11-09",2.76
"1609","2020-11-10",2.61
"1610","2020-11-11",2.73
"1611","2020-11-12",2.77
"1612","2020-11-13",2.77
"1613","2020-11-16",2.9
"1614","2020-11-17",3.1
"1615","2020-11-18",2.71
"1616","2020-11-19",2.71
"1617","2020-11-20",2.75
"1618","2020-11-23",2.98
"1619","2020-11-24",2.94
"1620","2020-11-25",2.96
"1621","2020-11-27",2.97
