"","date","STZ"
"166","2007-08-29",23.91
"167","2007-08-30",24.030001
"168","2007-08-31",24.18
"169","2007-09-04",24.379999
"170","2007-09-05",24.07
"171","2007-09-06",24
"172","2007-09-07",23.940001
"173","2007-09-10",23.700001
"174","2007-09-11",23.68
"175","2007-09-12",23.969999
"176","2007-09-13",23.91
"177","2007-09-14",23.700001
"178","2007-09-17",23.34
"179","2007-09-18",23.700001
"180","2007-09-19",24.09
"181","2007-09-20",23.860001
"182","2007-09-21",24.049999
"183","2007-09-24",23.6
"184","2007-09-25",23.469999
"185","2007-09-26",23.77
"186","2007-09-27",24.15
"187","2007-09-28",24.209999
"188","2007-10-01",25.040001
"189","2007-10-02",25.030001
"190","2007-10-03",24.620001
"191","2007-10-04",25
"192","2007-10-05",25
"193","2007-10-08",25.27
"194","2007-10-09",25.620001
"195","2007-10-10",25.99
"196","2007-10-11",25.780001
"197","2007-10-12",25.77
"198","2007-10-15",25.370001
"199","2007-10-16",25.48
"200","2007-10-17",25.25
"201","2007-10-18",25.08
"202","2007-10-19",24.74
"203","2007-10-22",24.91
"204","2007-10-23",25.110001
"205","2007-10-24",24.98
"206","2007-10-25",24.440001
"207","2007-10-26",25.190001
"208","2007-10-29",25.18
"209","2007-10-30",24.75
"210","2007-10-31",25.120001
"211","2007-11-01",24.73
"212","2007-11-02",24.4
"213","2007-11-05",24.360001
"214","2007-11-06",24.200001
"215","2007-11-07",23.809999
"216","2007-11-08",23.66
"217","2007-11-09",22.99
"218","2007-11-12",22.6
"219","2007-11-13",23.07
"220","2007-11-14",22.610001
"221","2007-11-15",22.58
"222","2007-11-16",23.27
"223","2007-11-19",22.93
"224","2007-11-20",23.35
"225","2007-11-21",22.65
"226","2007-11-23",23.51
"227","2007-11-26",22.98
"228","2007-11-27",23.42
"229","2007-11-28",23.98
"230","2007-11-29",23.620001
"231","2007-11-30",23.549999
"232","2007-12-03",23.68
"233","2007-12-04",23.77
"234","2007-12-05",23.620001
"235","2007-12-06",24.860001
"236","2007-12-07",23.92
"237","2007-12-10",24.030001
"238","2007-12-11",23.049999
"239","2007-12-12",23.93
"240","2007-12-13",24.32
"241","2007-12-14",24.4
"242","2007-12-17",24.4
"243","2007-12-18",24.360001
"244","2007-12-19",23.99
"245","2007-12-20",24.030001
"246","2007-12-21",24.370001
"247","2007-12-24",24.91
"248","2007-12-26",24.5
"249","2007-12-27",24.200001
"250","2007-12-28",24.16
"251","2007-12-31",23.639999
"252","2008-01-02",23.48
"253","2008-01-03",23.5
"254","2008-01-04",22.780001
"255","2008-01-07",22.459999
"256","2008-01-08",22.5
"257","2008-01-09",21.33
"258","2008-01-10",21.860001
"259","2008-01-11",21.690001
"260","2008-01-14",21.5
"261","2008-01-15",20.950001
"262","2008-01-16",21.469999
"263","2008-01-17",21.07
"264","2008-01-18",20.25
"265","2008-01-22",20.48
"266","2008-01-23",20.73
"267","2008-01-24",20.780001
"268","2008-01-25",20.5
"269","2008-01-28",20.940001
"270","2008-01-29",21.25
"271","2008-01-30",20.719999
"272","2008-01-31",20.9
"273","2008-02-01",21.75
"274","2008-02-04",21
"275","2008-02-05",20.16
"276","2008-02-06",20.32
"277","2008-02-07",20.68
"278","2008-02-08",20.23
"279","2008-02-11",20.51
"280","2008-02-12",21.01
"281","2008-02-13",21.1
"282","2008-02-14",20.49
"283","2008-02-15",20.58
"284","2008-02-19",20.6
"285","2008-02-20",20.75
"286","2008-02-21",20.450001
"287","2008-02-22",20.049999
"288","2008-02-25",20.809999
"289","2008-02-26",20.4
"290","2008-02-27",20.209999
"291","2008-02-28",19.93
"292","2008-02-29",19.209999
"293","2008-03-03",18.99
"294","2008-03-04",19.110001
"295","2008-03-05",18.76
"296","2008-03-06",18.559999
"297","2008-03-07",18.309999
"298","2008-03-10",18.700001
"299","2008-03-11",19.25
"300","2008-03-12",18.690001
"301","2008-03-13",18.200001
"302","2008-03-14",18.27
"303","2008-03-17",17.950001
"304","2008-03-18",18.790001
"305","2008-03-19",18.879999
"306","2008-03-20",19.09
"307","2008-03-24",19.26
"308","2008-03-25",19.209999
"309","2008-03-26",18.08
"310","2008-03-27",18.030001
"311","2008-03-28",17.66
"312","2008-03-31",17.67
"313","2008-04-01",19.120001
"314","2008-04-02",18.719999
"315","2008-04-03",19.719999
"316","2008-04-04",19.889999
"317","2008-04-07",19.389999
"318","2008-04-08",19.02
"319","2008-04-09",18.049999
"320","2008-04-10",18.41
"321","2008-04-11",18.129999
"322","2008-04-14",18.559999
"323","2008-04-15",18.440001
"324","2008-04-16",18.620001
"325","2008-04-17",18.530001
"326","2008-04-18",18.309999
"327","2008-04-21",18.360001
"328","2008-04-22",18.1
"329","2008-04-23",17.870001
"330","2008-04-24",17.950001
"331","2008-04-25",18.18
"332","2008-04-28",18.629999
"333","2008-04-29",18.73
"334","2008-04-30",18.360001
"335","2008-05-01",18.58
"336","2008-05-02",18.52
"337","2008-05-05",18.700001
"338","2008-05-06",18.85
"339","2008-05-07",18.85
"340","2008-05-08",18.6
"341","2008-05-09",18.09
"342","2008-05-12",18.82
"343","2008-05-13",21.02
"344","2008-05-14",20.629999
"345","2008-05-15",21.07
"346","2008-05-16",20.92
"347","2008-05-19",20.870001
"348","2008-05-20",20.83
"349","2008-05-21",20.639999
"350","2008-05-22",21
"351","2008-05-23",21.299999
"352","2008-05-27",21.5
"353","2008-05-28",21
"354","2008-05-29",21.129999
"355","2008-05-30",21.32
"356","2008-06-02",20.860001
"357","2008-06-03",20.41
"358","2008-06-04",20.370001
"359","2008-06-05",20.73
"360","2008-06-06",20.559999
"361","2008-06-09",20.77
"362","2008-06-10",21.139999
"363","2008-06-11",20.610001
"364","2008-06-12",20.389999
"365","2008-06-13",19.950001
"366","2008-06-16",20
"367","2008-06-17",19.809999
"368","2008-06-18",19.6
"369","2008-06-19",19.709999
"370","2008-06-20",19.799999
"371","2008-06-23",19.6
"372","2008-06-24",19.629999
"373","2008-06-25",20.049999
"374","2008-06-26",19.780001
"375","2008-06-27",19.66
"376","2008-06-30",19.860001
"377","2008-07-01",20.75
"378","2008-07-02",21.110001
"379","2008-07-03",21.24
"380","2008-07-07",20.879999
"381","2008-07-08",21.16
"382","2008-07-09",21.450001
"383","2008-07-10",21.190001
"384","2008-07-11",20.809999
"385","2008-07-14",20.84
"386","2008-07-15",21.23
"387","2008-07-16",21.610001
"388","2008-07-17",21.879999
"389","2008-07-18",21.809999
"390","2008-07-21",21.52
"391","2008-07-22",22.43
"392","2008-07-23",22.98
"393","2008-07-24",21.93
"394","2008-07-25",21.969999
"395","2008-07-28",21.4
"396","2008-07-29",21.540001
"397","2008-07-30",21.030001
"398","2008-07-31",21.52
"399","2008-08-01",21.35
"400","2008-08-04",21.200001
"401","2008-08-05",21.65
"402","2008-08-06",22
"403","2008-08-07",21.76
"404","2008-08-08",22.559999
"405","2008-08-11",22.58
"406","2008-08-12",22.280001
"407","2008-08-13",22.139999
"408","2008-08-14",21.870001
"409","2008-08-15",22.059999
"410","2008-08-18",21.469999
"411","2008-08-19",20.940001
"412","2008-08-20",21.09
"413","2008-08-21",21.23
"414","2008-08-22",21.51
"415","2008-08-25",20.9
"416","2008-08-26",20.41
"417","2008-08-27",21.030001
"418","2008-08-28",21.58
"419","2008-08-29",21.110001
"420","2008-09-02",21.32
"421","2008-09-03",21.450001
"422","2008-09-04",20.969999
"423","2008-09-05",21.42
"424","2008-09-08",22.360001
"425","2008-09-09",22.700001
"426","2008-09-10",22.629999
"427","2008-09-11",22.58
"428","2008-09-12",22.73
"429","2008-09-15",22.459999
"430","2008-09-16",22.83
"431","2008-09-17",21.290001
"432","2008-09-18",21.99
"433","2008-09-19",22.209999
"434","2008-09-22",21.15
"435","2008-09-23",20.99
"436","2008-09-24",21.5
"437","2008-09-25",21.969999
"438","2008-09-26",22.110001
"439","2008-09-29",20.889999
"440","2008-09-30",21.459999
"441","2008-10-01",21.629999
"442","2008-10-02",19.73
"443","2008-10-03",19.440001
"444","2008-10-06",18.6
"445","2008-10-07",17.33
"446","2008-10-08",17.040001
"447","2008-10-09",16.190001
"448","2008-10-10",15.4
"449","2008-10-13",16.709999
"450","2008-10-14",16.030001
"451","2008-10-15",14.83
"452","2008-10-16",14.57
"453","2008-10-17",14.29
"454","2008-10-20",14.63
"455","2008-10-21",14.3
"456","2008-10-22",13.32
"457","2008-10-23",13.41
"458","2008-10-24",12.72
"459","2008-10-27",12.35
"460","2008-10-28",13.2
"461","2008-10-29",12.48
"462","2008-10-30",12.73
"463","2008-10-31",12.54
"464","2008-11-03",12.74
"465","2008-11-04",13.27
"466","2008-11-05",12.7
"467","2008-11-06",12.48
"468","2008-11-07",12.65
"469","2008-11-10",12.55
"470","2008-11-11",12.02
"471","2008-11-12",10.8
"472","2008-11-13",11.55
"473","2008-11-14",11.49
"474","2008-11-17",11.31
"475","2008-11-18",12.19
"476","2008-11-19",11.88
"477","2008-11-20",12.01
"478","2008-11-21",12.12
"479","2008-11-24",12.15
"480","2008-11-25",11.69
"481","2008-11-26",12.19
"482","2008-11-28",12.76
"483","2008-12-01",11.8
"484","2008-12-02",12.17
"485","2008-12-03",12.89
"486","2008-12-04",12.99
"487","2008-12-05",13.54
"488","2008-12-08",14
"489","2008-12-09",14.25
"490","2008-12-10",14.96
"491","2008-12-11",14.48
"492","2008-12-12",14.53
"493","2008-12-15",14.55
"494","2008-12-16",15.49
"495","2008-12-17",15.36
"496","2008-12-18",15.56
"497","2008-12-19",15.56
"498","2008-12-22",15.21
"499","2008-12-23",15.27
"500","2008-12-24",15.6
"501","2008-12-26",15.49
"502","2008-12-29",15.29
"503","2008-12-30",15.59
"504","2008-12-31",15.77
"505","2009-01-02",16.450001
"506","2009-01-05",16.5
"507","2009-01-06",16.870001
"508","2009-01-07",15.48
"509","2009-01-08",15.05
"510","2009-01-09",14.89
"511","2009-01-12",15.14
"512","2009-01-13",15.06
"513","2009-01-14",14.9
"514","2009-01-15",14.95
"515","2009-01-16",15.21
"516","2009-01-20",14.6
"517","2009-01-21",14.62
"518","2009-01-22",14.45
"519","2009-01-23",13.95
"520","2009-01-26",14.44
"521","2009-01-27",14.72
"522","2009-01-28",15.25
"523","2009-01-29",15.1
"524","2009-01-30",14.52
"525","2009-02-02",14.03
"526","2009-02-03",14.76
"527","2009-02-04",14.66
"528","2009-02-05",15.26
"529","2009-02-06",15.7
"530","2009-02-09",15.61
"531","2009-02-10",15.06
"532","2009-02-11",15.51
"533","2009-02-12",15.41
"534","2009-02-13",15.01
"535","2009-02-17",14.23
"536","2009-02-18",14.08
"537","2009-02-19",13.92
"538","2009-02-20",13.84
"539","2009-02-23",13.37
"540","2009-02-24",13.73
"541","2009-02-25",13.9
"542","2009-02-26",13.4
"543","2009-02-27",13.05
"544","2009-03-02",12.98
"545","2009-03-03",12.9
"546","2009-03-04",13.06
"547","2009-03-05",12.41
"548","2009-03-06",12.46
"549","2009-03-09",12.77
"550","2009-03-10",13.08
"551","2009-03-11",12.8
"552","2009-03-12",13.11
"553","2009-03-13",13.05
"554","2009-03-16",13.29
"555","2009-03-17",13.33
"556","2009-03-18",13.35
"557","2009-03-19",13.1
"558","2009-03-20",12.69
"559","2009-03-23",13.1
"560","2009-03-24",13.26
"561","2009-03-25",12.55
"562","2009-03-26",12.37
"563","2009-03-27",12.05
"564","2009-03-30",11.83
"565","2009-03-31",11.9
"566","2009-04-01",11.8
"567","2009-04-02",12.18
"568","2009-04-03",12.2
"569","2009-04-06",11.85
"570","2009-04-07",11.64
"571","2009-04-08",11.05
"572","2009-04-09",11.18
"573","2009-04-13",11.04
"574","2009-04-14",11.15
"575","2009-04-15",11.39
"576","2009-04-16",11.55
"577","2009-04-17",11.66
"578","2009-04-20",11.38
"579","2009-04-21",11.47
"580","2009-04-22",11.13
"581","2009-04-23",11.12
"582","2009-04-24",11.05
"583","2009-04-27",10.97
"584","2009-04-28",10.95
"585","2009-04-29",11.23
"586","2009-04-30",11.59
"587","2009-05-01",11.61
"588","2009-05-04",11.83
"589","2009-05-05",12.08
"590","2009-05-06",12.24
"591","2009-05-07",12.17
"592","2009-05-08",12.5
"593","2009-05-11",12.25
"594","2009-05-12",12.12
"595","2009-05-13",11.64
"596","2009-05-14",11.74
"597","2009-05-15",11.9
"598","2009-05-18",12.01
"599","2009-05-19",12.32
"600","2009-05-20",11.82
"601","2009-05-21",11.34
"602","2009-05-22",11.26
"603","2009-05-26",11.52
"604","2009-05-27",11.47
"605","2009-05-28",11.42
"606","2009-05-29",11.56
"607","2009-06-01",12.05
"608","2009-06-02",12.16
"609","2009-06-03",11.96
"610","2009-06-04",12.42
"611","2009-06-05",12.21
"612","2009-06-08",12.43
"613","2009-06-09",12.46
"614","2009-06-10",12.91
"615","2009-06-11",13.35
"616","2009-06-12",13.43
"617","2009-06-15",13.01
"618","2009-06-16",13
"619","2009-06-17",12.84
"620","2009-06-18",13.02
"621","2009-06-19",12.98
"622","2009-06-22",12.68
"623","2009-06-23",12.57
"624","2009-06-24",12.38
"625","2009-06-25",12.5
"626","2009-06-26",12.28
"627","2009-06-29",12.49
"628","2009-06-30",12.68
"629","2009-07-01",13.61
"630","2009-07-02",13.25
"631","2009-07-06",13.72
"632","2009-07-07",13.13
"633","2009-07-08",12.87
"634","2009-07-09",12.68
"635","2009-07-10",12.45
"636","2009-07-13",12.58
"637","2009-07-14",12.66
"638","2009-07-15",13.05
"639","2009-07-16",12.94
"640","2009-07-17",12.6
"641","2009-07-20",12.84
"642","2009-07-21",12.82
"643","2009-07-22",12.96
"644","2009-07-23",13.4
"645","2009-07-24",13.38
"646","2009-07-27",13.4
"647","2009-07-28",13.4
"648","2009-07-29",13.43
"649","2009-07-30",13.69
"650","2009-07-31",13.66
"651","2009-08-03",13.82
"652","2009-08-04",14.11
"653","2009-08-05",14.07
"654","2009-08-06",14.04
"655","2009-08-07",14.05
"656","2009-08-10",14.17
"657","2009-08-11",13.93
"658","2009-08-12",14.14
"659","2009-08-13",14.34
"660","2009-08-14",14.56
"661","2009-08-17",14.4
"662","2009-08-18",13.95
"663","2009-08-19",13.88
"664","2009-08-20",14.22
"665","2009-08-21",14.82
"666","2009-08-24",14.95
"667","2009-08-25",15
"668","2009-08-26",15.03
"669","2009-08-27",14.81
"670","2009-08-28",15.11
"671","2009-08-31",14.79
"672","2009-09-01",14.47
"673","2009-09-02",14.68
"674","2009-09-03",15
"675","2009-09-04",15.25
"676","2009-09-08",15.34
"677","2009-09-09",15.1
"678","2009-09-10",15.01
"679","2009-09-11",14.93
"680","2009-09-14",15.16
"681","2009-09-15",15.22
"682","2009-09-16",15.77
"683","2009-09-17",15.59
"684","2009-09-18",15.55
"685","2009-09-21",15.41
"686","2009-09-22",15.73
"687","2009-09-23",15.71
"688","2009-09-24",15.47
"689","2009-09-25",15.3
"690","2009-09-28",15.49
"691","2009-09-29",15.35
"692","2009-09-30",15.15
"693","2009-10-01",15.97
"694","2009-10-02",15.77
"695","2009-10-05",15.87
"696","2009-10-06",16.200001
"697","2009-10-07",16.059999
"698","2009-10-08",16.200001
"699","2009-10-09",16.42
"700","2009-10-12",16.58
"701","2009-10-13",16.709999
"702","2009-10-14",16.68
"703","2009-10-15",16.92
"704","2009-10-16",16.450001
"705","2009-10-19",16.75
"706","2009-10-20",16.74
"707","2009-10-21",16.43
"708","2009-10-22",16.530001
"709","2009-10-23",16.25
"710","2009-10-26",16.200001
"711","2009-10-27",16.299999
"712","2009-10-28",15.74
"713","2009-10-29",16.200001
"714","2009-10-30",15.82
"715","2009-11-02",15.64
"716","2009-11-03",15.65
"717","2009-11-04",15.64
"718","2009-11-05",16.08
"719","2009-11-06",16.07
"720","2009-11-09",16.379999
"721","2009-11-10",16.42
"722","2009-11-11",16.67
"723","2009-11-12",16.51
"724","2009-11-13",16.92
"725","2009-11-16",17.129999
"726","2009-11-17",17.25
"727","2009-11-18",17.23
"728","2009-11-19",16.99
"729","2009-11-20",17.09
"730","2009-11-23",17.370001
"731","2009-11-24",17.35
"732","2009-11-25",17.42
"733","2009-11-27",16.99
"734","2009-11-30",17.110001
"735","2009-12-01",17.25
"736","2009-12-02",16.77
"737","2009-12-03",16.530001
"738","2009-12-04",16.74
"739","2009-12-07",16.59
"740","2009-12-08",16.17
"741","2009-12-09",15.98
"742","2009-12-10",15.81
"743","2009-12-11",15.98
"744","2009-12-14",16.08
"745","2009-12-15",16.17
"746","2009-12-16",15.11
"747","2009-12-17",15.12
"748","2009-12-18",15.35
"749","2009-12-21",15.48
"750","2009-12-22",15.74
"751","2009-12-23",15.77
"752","2009-12-24",15.92
"753","2009-12-28",16.049999
"754","2009-12-29",15.97
"755","2009-12-30",15.99
"756","2009-12-31",15.93
"757","2010-01-04",16.120001
"758","2010-01-05",15.92
"759","2010-01-06",16.129999
"760","2010-01-07",15.97
"761","2010-01-08",15.66
"762","2010-01-11",15.69
"763","2010-01-12",15.65
"764","2010-01-13",15.91
"765","2010-01-14",16.33
"766","2010-01-15",16.41
"767","2010-01-19",16.82
"768","2010-01-20",16.83
"769","2010-01-21",16.790001
"770","2010-01-22",16.610001
"771","2010-01-25",16.610001
"772","2010-01-26",16.42
"773","2010-01-27",16.34
"774","2010-01-28",16.17
"775","2010-01-29",16.08
"776","2010-02-01",16.23
"777","2010-02-02",16.389999
"778","2010-02-03",16.309999
"779","2010-02-04",15.45
"780","2010-02-05",15.33
"781","2010-02-08",14.93
"782","2010-02-09",15.2
"783","2010-02-10",15.13
"784","2010-02-11",15.49
"785","2010-02-12",15.36
"786","2010-02-16",15.61
"787","2010-02-17",15.68
"788","2010-02-18",15.59
"789","2010-02-19",15.6
"790","2010-02-22",15.53
"791","2010-02-23",15.22
"792","2010-02-24",15.02
"793","2010-02-25",14.83
"794","2010-02-26",15.04
"795","2010-03-01",15.26
"796","2010-03-02",15.47
"797","2010-03-03",15.43
"798","2010-03-04",15.57
"799","2010-03-05",15.81
"800","2010-03-08",15.78
"801","2010-03-09",15.81
"802","2010-03-10",15.62
"803","2010-03-11",15.83
"804","2010-03-12",16.110001
"805","2010-03-15",16.129999
"806","2010-03-16",16.17
"807","2010-03-17",16.24
"808","2010-03-18",16.190001
"809","2010-03-19",16
"810","2010-03-22",16.110001
"811","2010-03-23",16.370001
"812","2010-03-24",16.219999
"813","2010-03-25",16.18
"814","2010-03-26",16.01
"815","2010-03-29",16.309999
"816","2010-03-30",16.42
"817","2010-03-31",16.440001
"818","2010-04-01",16.5
"819","2010-04-05",16.67
"820","2010-04-06",17
"821","2010-04-07",16.84
"822","2010-04-08",16.85
"823","2010-04-09",16.43
"824","2010-04-12",17.15
"825","2010-04-13",17.07
"826","2010-04-14",17.26
"827","2010-04-15",17.280001
"828","2010-04-16",17.02
"829","2010-04-19",17.59
"830","2010-04-20",18.209999
"831","2010-04-21",18.27
"832","2010-04-22",18.309999
"833","2010-04-23",18.34
"834","2010-04-26",18.41
"835","2010-04-27",18.139999
"836","2010-04-28",18.190001
"837","2010-04-29",18.549999
"838","2010-04-30",18.27
"839","2010-05-03",18.6
"840","2010-05-04",18.309999
"841","2010-05-05",18.110001
"842","2010-05-06",17.690001
"843","2010-05-07",16.709999
"844","2010-05-10",17.41
"845","2010-05-11",17.49
"846","2010-05-12",18.110001
"847","2010-05-13",18.040001
"848","2010-05-14",17.799999
"849","2010-05-17",17.870001
"850","2010-05-18",17.75
"851","2010-05-19",17.360001
"852","2010-05-20",16.43
"853","2010-05-21",16.299999
"854","2010-05-24",16.33
"855","2010-05-25",15.8
"856","2010-05-26",16.08
"857","2010-05-27",16.700001
"858","2010-05-28",16.66
"859","2010-06-01",16.120001
"860","2010-06-02",16.42
"861","2010-06-03",16.450001
"862","2010-06-04",15.86
"863","2010-06-07",15.75
"864","2010-06-08",16
"865","2010-06-09",16.040001
"866","2010-06-10",16.42
"867","2010-06-11",16.860001
"868","2010-06-14",16.940001
"869","2010-06-15",16.790001
"870","2010-06-16",16.639999
"871","2010-06-17",16.370001
"872","2010-06-18",16.299999
"873","2010-06-21",16.32
"874","2010-06-22",16.23
"875","2010-06-23",16.219999
"876","2010-06-24",16.059999
"877","2010-06-25",16.01
"878","2010-06-28",15.95
"879","2010-06-29",15.43
"880","2010-06-30",15.62
"881","2010-07-01",15.55
"882","2010-07-02",15.39
"883","2010-07-06",15.6
"884","2010-07-07",16.040001
"885","2010-07-08",16.049999
"886","2010-07-09",16.07
"887","2010-07-12",16.07
"888","2010-07-13",16.360001
"889","2010-07-14",16.370001
"890","2010-07-15",16.469999
"891","2010-07-16",16.34
"892","2010-07-19",16.52
"893","2010-07-20",16.73
"894","2010-07-21",16.530001
"895","2010-07-22",16.870001
"896","2010-07-23",17.059999
"897","2010-07-26",17.209999
"898","2010-07-27",17.309999
"899","2010-07-28",17.08
"900","2010-07-29",17.07
"901","2010-07-30",17.059999
"902","2010-08-02",17.42
"903","2010-08-03",17.32
"904","2010-08-04",17.549999
"905","2010-08-05",17.309999
"906","2010-08-06",17.25
"907","2010-08-09",17.370001
"908","2010-08-10",17.360001
"909","2010-08-11",16.9
"910","2010-08-12",16.91
"911","2010-08-13",16.700001
"912","2010-08-16",16.49
"913","2010-08-17",16.870001
"914","2010-08-18",16.85
"915","2010-08-19",16.68
"916","2010-08-20",16.66
"917","2010-08-23",16.68
"918","2010-08-24",16.610001
"919","2010-08-25",16.75
"920","2010-08-26",16.68
"921","2010-08-27",16.84
"922","2010-08-30",16.549999
"923","2010-08-31",16.66
"924","2010-09-01",16.959999
"925","2010-09-02",17.25
"926","2010-09-03",17.41
"927","2010-09-07",17.16
"928","2010-09-08",16.969999
"929","2010-09-09",17.049999
"930","2010-09-10",17.08
"931","2010-09-13",17.23
"932","2010-09-14",17.49
"933","2010-09-15",17.700001
"934","2010-09-16",17.73
"935","2010-09-17",17.959999
"936","2010-09-20",18.24
"937","2010-09-21",18.15
"938","2010-09-22",18.110001
"939","2010-09-23",17.83
"940","2010-09-24",18.110001
"941","2010-09-27",17.969999
"942","2010-09-28",17.84
"943","2010-09-29",17.77
"944","2010-09-30",17.690001
"945","2010-10-01",17.77
"946","2010-10-04",17.66
"947","2010-10-05",17.76
"948","2010-10-06",18.52
"949","2010-10-07",18.66
"950","2010-10-08",18.709999
"951","2010-10-11",19.110001
"952","2010-10-12",19.01
"953","2010-10-13",19.08
"954","2010-10-14",19.02
"955","2010-10-15",19.02
"956","2010-10-18",19.41
"957","2010-10-19",19.07
"958","2010-10-20",19.309999
"959","2010-10-21",19.33
"960","2010-10-22",19.290001
"961","2010-10-25",19.5
"962","2010-10-26",19.35
"963","2010-10-27",18.959999
"964","2010-10-28",19.040001
"965","2010-10-29",19.73
"966","2010-11-01",19.65
"967","2010-11-02",19.52
"968","2010-11-03",19.530001
"969","2010-11-04",19.950001
"970","2010-11-05",20.07
"971","2010-11-08",20.040001
"972","2010-11-09",19.9
"973","2010-11-10",19.889999
"974","2010-11-11",20.16
"975","2010-11-12",19.85
"976","2010-11-15",20.309999
"977","2010-11-16",19.65
"978","2010-11-17",19.879999
