"","date","GTLS"
"123","2007-06-28",27.540001
"124","2007-06-29",28.440001
"125","2007-07-02",30
"126","2007-07-03",30.51
"127","2007-07-05",30.629999
"128","2007-07-06",30.799999
"129","2007-07-09",30.280001
"130","2007-07-10",30.1
"131","2007-07-11",29.940001
"132","2007-07-12",30.379999
"133","2007-07-13",30.99
"134","2007-07-16",29.969999
"135","2007-07-17",30.1
"136","2007-07-18",29.299999
"137","2007-07-19",29.790001
"138","2007-07-20",29.01
"139","2007-07-23",29.639999
"140","2007-07-24",28.35
"141","2007-07-25",27.540001
"142","2007-07-26",26.23
"143","2007-07-27",25.92
"144","2007-07-30",27.290001
"145","2007-07-31",27.719999
"146","2007-08-01",27.5
"147","2007-08-02",27.719999
"148","2007-08-03",26.209999
"149","2007-08-06",26.09
"150","2007-08-07",26.33
"151","2007-08-08",27
"152","2007-08-09",26.66
"153","2007-08-10",26.15
"154","2007-08-13",25.76
"155","2007-08-14",25.93
"156","2007-08-15",26.9
"157","2007-08-16",26.27
"158","2007-08-17",27.66
"159","2007-08-20",25.83
"160","2007-08-21",25
"161","2007-08-22",24.950001
"162","2007-08-23",25.540001
"163","2007-08-24",25.969999
"164","2007-08-27",27.25
"165","2007-08-28",25.870001
"166","2007-08-29",26.719999
"167","2007-08-30",26.389999
"168","2007-08-31",26.99
"169","2007-09-04",27.809999
"170","2007-09-05",27.110001
"171","2007-09-06",28.51
"172","2007-09-07",27.549999
"173","2007-09-10",27.67
"174","2007-09-11",28.85
"175","2007-09-12",28.82
"176","2007-09-13",29.790001
"177","2007-09-14",29.68
"178","2007-09-17",29.18
"179","2007-09-18",31.059999
"180","2007-09-19",31.5
"181","2007-09-20",30.93
"182","2007-09-21",31.379999
"183","2007-09-24",32.32
"184","2007-09-25",32.450001
"185","2007-09-26",32.400002
"186","2007-09-27",32.299999
"187","2007-09-28",32.16
"188","2007-10-01",32.189999
"189","2007-10-02",32.889999
"190","2007-10-03",32.150002
"191","2007-10-04",32.099998
"192","2007-10-05",32.5
"193","2007-10-08",33.259998
"194","2007-10-09",33.669998
"195","2007-10-10",34.18
"196","2007-10-11",34.700001
"197","2007-10-12",34.529999
"198","2007-10-15",34.299999
"199","2007-10-16",32.509998
"200","2007-10-17",32.619999
"201","2007-10-18",32.5
"202","2007-10-19",30.879999
"203","2007-10-22",30.530001
"204","2007-10-23",31.16
"205","2007-10-24",31
"206","2007-10-25",30.48
"207","2007-10-26",30.790001
"208","2007-10-29",31.200001
"209","2007-10-30",31.620001
"210","2007-10-31",32.799999
"211","2007-11-01",32.240002
"212","2007-11-02",32.52
"213","2007-11-05",34.700001
"214","2007-11-06",35.959999
"215","2007-11-07",33.720001
"216","2007-11-08",32.52
"217","2007-11-09",31.77
"218","2007-11-12",29.49
"219","2007-11-13",29.110001
"220","2007-11-14",30.040001
"221","2007-11-15",29.610001
"222","2007-11-16",28.51
"223","2007-11-19",27.35
"224","2007-11-20",26.790001
"225","2007-11-21",26.34
"226","2007-11-23",27.27
"227","2007-11-26",27.48
"228","2007-11-27",27.620001
"229","2007-11-28",28.33
"230","2007-11-29",28.77
"231","2007-11-30",27.799999
"232","2007-12-03",28.15
"233","2007-12-04",28.01
"234","2007-12-05",28.48
"235","2007-12-06",28.77
"236","2007-12-07",29.09
"237","2007-12-10",29.77
"238","2007-12-11",28.879999
"239","2007-12-12",29.66
"240","2007-12-13",29.200001
"241","2007-12-14",28.719999
"242","2007-12-17",27.93
"243","2007-12-18",28
"244","2007-12-19",28.940001
"245","2007-12-20",30.84
"246","2007-12-21",31.75
"247","2007-12-24",32.349998
"248","2007-12-26",32.450001
"249","2007-12-27",32.560001
"250","2007-12-28",31.02
"251","2007-12-31",30.9
"252","2008-01-02",30.93
"253","2008-01-03",29.84
"254","2008-01-04",28.389999
"255","2008-01-07",27.58
"256","2008-01-08",27.77
"257","2008-01-09",28.07
"258","2008-01-10",28.76
"259","2008-01-11",27.07
"260","2008-01-14",26.75
"261","2008-01-15",25.65
"262","2008-01-16",24.9
"263","2008-01-17",24.73
"264","2008-01-18",23.5
"265","2008-01-22",23.950001
"266","2008-01-23",23.030001
"267","2008-01-24",23.91
"268","2008-01-25",24.549999
"269","2008-01-28",24.68
"270","2008-01-29",25
"271","2008-01-30",25.459999
"272","2008-01-31",25.309999
"273","2008-02-01",27.129999
"274","2008-02-04",26.299999
"275","2008-02-05",24.780001
"276","2008-02-06",24.450001
"277","2008-02-07",24.530001
"278","2008-02-08",25.6
"279","2008-02-11",26.690001
"280","2008-02-12",26.26
"281","2008-02-13",27.870001
"282","2008-02-14",26.82
"283","2008-02-15",26.68
"284","2008-02-19",26.92
"285","2008-02-20",27.26
"286","2008-02-21",26.74
"287","2008-02-22",26.870001
"288","2008-02-25",28.26
"289","2008-02-26",29.040001
"290","2008-02-27",30
"291","2008-02-28",35.639999
"292","2008-02-29",34.310001
"293","2008-03-03",34.220001
"294","2008-03-04",35.98
"295","2008-03-05",37.16
"296","2008-03-06",35.290001
"297","2008-03-07",35.689999
"298","2008-03-10",34.610001
"299","2008-03-11",35.299999
"300","2008-03-12",34.98
"301","2008-03-13",35.080002
"302","2008-03-14",34.389999
"303","2008-03-17",32.709999
"304","2008-03-18",33.799999
"305","2008-03-19",32.639999
"306","2008-03-20",32.209999
"307","2008-03-24",33
"308","2008-03-25",34.799999
"309","2008-03-26",34.290001
"310","2008-03-27",34.709999
"311","2008-03-28",34.040001
"312","2008-03-31",33.84
"313","2008-04-01",34.580002
"314","2008-04-02",35.02
"315","2008-04-03",36.369999
"316","2008-04-04",36.84
"317","2008-04-07",36.810001
"318","2008-04-08",38.43
"319","2008-04-09",38.16
"320","2008-04-10",36.509998
"321","2008-04-11",35.48
"322","2008-04-14",35.810001
"323","2008-04-15",38.630001
"324","2008-04-16",40.68
"325","2008-04-17",40.299999
"326","2008-04-18",41
"327","2008-04-21",40.990002
"328","2008-04-22",40.25
"329","2008-04-23",41.060001
"330","2008-04-24",39.68
"331","2008-04-25",39.5
"332","2008-04-28",41.049999
"333","2008-04-29",40.610001
"334","2008-04-30",40.639999
"335","2008-05-01",37.07
"336","2008-05-02",36.169998
"337","2008-05-05",36.990002
"338","2008-05-06",36.790001
"339","2008-05-07",36.080002
"340","2008-05-08",37.619999
"341","2008-05-09",38.080002
"342","2008-05-12",39
"343","2008-05-13",39.5
"344","2008-05-14",38.939999
"345","2008-05-15",39.66
"346","2008-05-16",40.360001
"347","2008-05-19",39.650002
"348","2008-05-20",39.959999
"349","2008-05-21",39.400002
"350","2008-05-22",41.099998
"351","2008-05-23",40.889999
"352","2008-05-27",41.09
"353","2008-05-28",41.77
"354","2008-05-29",41.040001
"355","2008-05-30",41.889999
"356","2008-06-02",40.990002
"357","2008-06-03",40.5
"358","2008-06-04",40.169998
"359","2008-06-05",42.580002
"360","2008-06-06",45.25
"361","2008-06-09",44.509998
"362","2008-06-10",41.830002
"363","2008-06-11",41.970001
"364","2008-06-12",42.459999
"365","2008-06-13",44.330002
"366","2008-06-16",45
"367","2008-06-17",44.220001
"368","2008-06-18",44.130001
"369","2008-06-19",44.259998
"370","2008-06-20",44.650002
"371","2008-06-23",47.380001
"372","2008-06-24",46.439999
"373","2008-06-25",46.290001
"374","2008-06-26",45.830002
"375","2008-06-27",45.939999
"376","2008-06-30",48.639999
"377","2008-07-01",50.98
"378","2008-07-02",49.09
"379","2008-07-03",49.200001
"380","2008-07-07",48.150002
"381","2008-07-08",47.93
"382","2008-07-09",47.700001
"383","2008-07-10",46.869999
"384","2008-07-11",47.720001
"385","2008-07-14",48.099998
"386","2008-07-15",48.779999
"387","2008-07-16",50.259998
"388","2008-07-17",47.869999
"389","2008-07-18",46.369999
"390","2008-07-21",48.43
"391","2008-07-22",49.5
"392","2008-07-23",48.389999
"393","2008-07-24",45.959999
"394","2008-07-25",46.650002
"395","2008-07-28",47.310001
"396","2008-07-29",49.23
"397","2008-07-30",49.93
"398","2008-07-31",52.919998
"399","2008-08-01",52.5
"400","2008-08-04",46.189999
"401","2008-08-05",41.799999
"402","2008-08-06",43.529999
"403","2008-08-07",45.240002
"404","2008-08-08",45.5
"405","2008-08-11",47.91
"406","2008-08-12",47.869999
"407","2008-08-13",49.779999
"408","2008-08-14",51.310001
"409","2008-08-15",48.279999
"410","2008-08-18",47.200001
"411","2008-08-19",45.990002
"412","2008-08-20",46.880001
"413","2008-08-21",46.200001
"414","2008-08-22",46.509998
"415","2008-08-25",43.849998
"416","2008-08-26",44.91
"417","2008-08-27",45.73
"418","2008-08-28",46.16
"419","2008-08-29",46.18
"420","2008-09-02",43.98
"421","2008-09-03",43.150002
"422","2008-09-04",39.09
"423","2008-09-05",38.150002
"424","2008-09-08",36.950001
"425","2008-09-09",34.049999
"426","2008-09-10",36.150002
"427","2008-09-11",36.209999
"428","2008-09-12",37.209999
"429","2008-09-15",35.150002
"430","2008-09-16",36.970001
"431","2008-09-17",34.349998
"432","2008-09-18",36.060001
"433","2008-09-19",41.66
"434","2008-09-22",41.209999
"435","2008-09-23",35.490002
"436","2008-09-24",33.189999
"437","2008-09-25",31.59
"438","2008-09-26",27.99
"439","2008-09-29",24.74
"440","2008-09-30",28.559999
"441","2008-10-01",26.469999
"442","2008-10-02",22.709999
"443","2008-10-03",23.620001
"444","2008-10-06",22.24
"445","2008-10-07",19.73
"446","2008-10-08",19.15
"447","2008-10-09",19.280001
"448","2008-10-10",17.049999
"449","2008-10-13",18.92
"450","2008-10-14",21.16
"451","2008-10-15",17.639999
"452","2008-10-16",20.09
"453","2008-10-17",19.08
"454","2008-10-20",19.309999
"455","2008-10-21",18.08
"456","2008-10-22",15.59
"457","2008-10-23",14.58
"458","2008-10-24",13.6
"459","2008-10-27",11.74
"460","2008-10-28",11.49
"461","2008-10-29",14.17
"462","2008-10-30",15.86
"463","2008-10-31",13.62
"464","2008-11-03",13.36
"465","2008-11-04",13.83
"466","2008-11-05",12.6
"467","2008-11-06",10.83
"468","2008-11-07",11.62
"469","2008-11-10",11.66
"470","2008-11-11",11.67
"471","2008-11-12",9.94
"472","2008-11-13",11.69
"473","2008-11-14",9.81
"474","2008-11-17",9.19
"475","2008-11-18",8.84
"476","2008-11-19",7.53
"477","2008-11-20",6.66
"478","2008-11-21",7.29
"479","2008-11-24",8.09
"480","2008-11-25",7.93
"481","2008-11-26",8.81
"482","2008-11-28",9.56
"483","2008-12-01",7.96
"484","2008-12-02",8.71
"485","2008-12-03",8.97
"486","2008-12-04",8.21
"487","2008-12-05",8.55
"488","2008-12-08",9.32
"489","2008-12-09",9.42
"490","2008-12-10",10.7
"491","2008-12-11",11.06
"492","2008-12-12",11.21
"493","2008-12-15",11.05
"494","2008-12-16",12.53
"495","2008-12-17",12.05
"496","2008-12-18",11.16
"497","2008-12-19",11.42
"498","2008-12-22",11.05
"499","2008-12-23",10.72
"500","2008-12-24",10.99
"501","2008-12-26",11.01
"502","2008-12-29",10.36
"503","2008-12-30",10.62
"504","2008-12-31",10.63
"505","2009-01-02",11.02
"506","2009-01-05",11.13
"507","2009-01-06",11.48
"508","2009-01-07",11.08
"509","2009-01-08",11.63
"510","2009-01-09",11.01
"511","2009-01-12",10.34
"512","2009-01-13",10.23
"513","2009-01-14",9.3
"514","2009-01-15",9.22
"515","2009-01-16",9.03
"516","2009-01-20",7.91
"517","2009-01-21",8.96
"518","2009-01-22",8.7
"519","2009-01-23",9.3
"520","2009-01-26",9.08
"521","2009-01-27",9.18
"522","2009-01-28",9.93
"523","2009-01-29",9.01
"524","2009-01-30",8.46
"525","2009-02-02",8.06
"526","2009-02-03",8.02
"527","2009-02-04",7.72
"528","2009-02-05",8.11
"529","2009-02-06",8.33
"530","2009-02-09",8.5
"531","2009-02-10",7.99
"532","2009-02-11",8.03
"533","2009-02-12",8.11
"534","2009-02-13",7.99
"535","2009-02-17",7.14
"536","2009-02-18",6.83
"537","2009-02-19",6.54
"538","2009-02-20",6.35
"539","2009-02-23",5.71
"540","2009-02-24",6.11
"541","2009-02-25",6.87
"542","2009-02-26",6.63
"543","2009-02-27",6.42
"544","2009-03-02",5.26
"545","2009-03-03",5.31
"546","2009-03-04",6.04
"547","2009-03-05",5.44
"548","2009-03-06",5.57
"549","2009-03-09",5.34
"550","2009-03-10",5.97
"551","2009-03-11",5.98
"552","2009-03-12",6.48
"553","2009-03-13",6.34
"554","2009-03-16",6.42
"555","2009-03-17",7.39
"556","2009-03-18",7.11
"557","2009-03-19",7.77
"558","2009-03-20",6.65
"559","2009-03-23",8.13
"560","2009-03-24",7.99
"561","2009-03-25",8.2
"562","2009-03-26",9.07
"563","2009-03-27",8.1
"564","2009-03-30",7.58
"565","2009-03-31",7.88
"566","2009-04-01",8.12
"567","2009-04-02",9.38
"568","2009-04-03",9.19
"569","2009-04-06",8.77
"570","2009-04-07",8.76
"571","2009-04-08",8.97
"572","2009-04-09",10.22
"573","2009-04-13",10.04
"574","2009-04-14",9.68
"575","2009-04-15",10.16
"576","2009-04-16",10.44
"577","2009-04-17",10.67
"578","2009-04-20",9.62
"579","2009-04-21",10.38
"580","2009-04-22",10.67
"581","2009-04-23",10.85
"582","2009-04-24",11.39
"583","2009-04-27",10.99
"584","2009-04-28",10.9
"585","2009-04-29",11.69
"586","2009-04-30",13.83
"587","2009-05-01",16.1
"588","2009-05-04",17.950001
"589","2009-05-05",18.780001
"590","2009-05-06",19.08
"591","2009-05-07",19.08
"592","2009-05-08",19.85
"593","2009-05-11",19.780001
"594","2009-05-12",19.549999
"595","2009-05-13",18.35
"596","2009-05-14",18.42
"597","2009-05-15",18.450001
"598","2009-05-18",19.639999
"599","2009-05-19",20.91
"600","2009-05-20",21.059999
"601","2009-05-21",20.030001
"602","2009-05-22",19.139999
"603","2009-05-26",20.219999
"604","2009-05-27",20.190001
"605","2009-05-28",20.83
"606","2009-05-29",21.23
"607","2009-06-01",22.360001
"608","2009-06-02",23.17
"609","2009-06-03",22.65
"610","2009-06-04",23.879999
"611","2009-06-05",24.32
"612","2009-06-08",22.43
"613","2009-06-09",22.68
"614","2009-06-10",22.549999
"615","2009-06-11",22.26
"616","2009-06-12",22.33
"617","2009-06-15",20.02
"618","2009-06-16",20.17
"619","2009-06-17",19.99
"620","2009-06-18",20
"621","2009-06-19",19.860001
"622","2009-06-22",18.1
"623","2009-06-23",18.41
"624","2009-06-24",18.559999
"625","2009-06-25",19.290001
"626","2009-06-26",19.51
"627","2009-06-29",18.799999
"628","2009-06-30",18.18
"629","2009-07-01",19.309999
"630","2009-07-02",18.209999
"631","2009-07-06",16.959999
"632","2009-07-07",16.059999
"633","2009-07-08",16.08
"634","2009-07-09",16.540001
"635","2009-07-10",16.129999
"636","2009-07-13",16.49
"637","2009-07-14",17.74
"638","2009-07-15",19.030001
"639","2009-07-16",19.27
"640","2009-07-17",19.17
"641","2009-07-20",19.549999
"642","2009-07-21",19.91
"643","2009-07-22",19.9
"644","2009-07-23",20.120001
"645","2009-07-24",20.34
"646","2009-07-27",20.27
"647","2009-07-28",19.51
"648","2009-07-29",19.209999
"649","2009-07-30",18.139999
"650","2009-07-31",19.26
"651","2009-08-03",20.540001
"652","2009-08-04",21.73
"653","2009-08-05",21.4
"654","2009-08-06",21.049999
"655","2009-08-07",21.83
"656","2009-08-10",21.290001
"657","2009-08-11",20.77
"658","2009-08-12",21.66
"659","2009-08-13",22.139999
"660","2009-08-14",20.73
"661","2009-08-17",19.629999
"662","2009-08-18",20.26
"663","2009-08-19",20.719999
"664","2009-08-20",21.08
"665","2009-08-21",21.82
"666","2009-08-24",20.92
"667","2009-08-25",20.639999
"668","2009-08-26",20.370001
"669","2009-08-27",19.959999
"670","2009-08-28",19.73
"671","2009-08-31",18.66
"672","2009-09-01",17.65
"673","2009-09-02",17.639999
"674","2009-09-03",18.809999
"675","2009-09-04",19.389999
"676","2009-09-08",19.41
"677","2009-09-09",19.66
"678","2009-09-10",20.15
"679","2009-09-11",20.049999
"680","2009-09-14",20.75
"681","2009-09-15",21.09
"682","2009-09-16",21.549999
"683","2009-09-17",20.629999
"684","2009-09-18",21.200001
"685","2009-09-21",20.299999
"686","2009-09-22",20.549999
"687","2009-09-23",20.459999
"688","2009-09-24",21.120001
"689","2009-09-25",21.48
"690","2009-09-28",21.85
"691","2009-09-29",21.82
"692","2009-09-30",21.59
"693","2009-10-01",20.389999
"694","2009-10-02",20.26
"695","2009-10-05",21.209999
"696","2009-10-06",21.57
"697","2009-10-07",21.700001
"698","2009-10-08",22.129999
"699","2009-10-09",22.690001
"700","2009-10-12",22.42
"701","2009-10-13",22.33
"702","2009-10-14",23.200001
"703","2009-10-15",23.09
"704","2009-10-16",22.84
"705","2009-10-19",23.559999
"706","2009-10-20",23.120001
"707","2009-10-21",22.620001
"708","2009-10-22",23.030001
"709","2009-10-23",21.93
"710","2009-10-26",21.530001
"711","2009-10-27",21.42
"712","2009-10-28",20.049999
"713","2009-10-29",21.280001
"714","2009-10-30",19.77
"715","2009-11-02",19.25
"716","2009-11-03",19.719999
"717","2009-11-04",19.049999
"718","2009-11-05",19.389999
"719","2009-11-06",18.860001
"720","2009-11-09",19.33
"721","2009-11-10",18.23
"722","2009-11-11",17.719999
"723","2009-11-12",16.879999
"724","2009-11-13",17.49
"725","2009-11-16",17.950001
"726","2009-11-17",17.67
"727","2009-11-18",17.16
"728","2009-11-19",16.190001
"729","2009-11-20",15.72
"730","2009-11-23",16.91
"731","2009-11-24",16.75
"732","2009-11-25",16.9
"733","2009-11-27",16.83
"734","2009-11-30",16.6
"735","2009-12-01",16.889999
"736","2009-12-02",17.129999
"737","2009-12-03",16.950001
"738","2009-12-04",18.370001
"739","2009-12-07",18.6
"740","2009-12-08",17.780001
"741","2009-12-09",17.98
"742","2009-12-10",18.25
"743","2009-12-11",18.389999
"744","2009-12-14",18.51
"745","2009-12-15",17.860001
"746","2009-12-16",17.200001
"747","2009-12-17",16.870001
"748","2009-12-18",16.969999
"749","2009-12-21",17.09
"750","2009-12-22",17.290001
"751","2009-12-23",17.440001
"752","2009-12-24",17.4
"753","2009-12-28",17.17
"754","2009-12-29",16.950001
"755","2009-12-30",16.77
"756","2009-12-31",16.52
"757","2010-01-04",17.030001
"758","2010-01-05",17.709999
"759","2010-01-06",18.4
"760","2010-01-07",19.639999
"761","2010-01-08",20.67
"762","2010-01-11",20.870001
"763","2010-01-12",19.940001
"764","2010-01-13",19.969999
"765","2010-01-14",19.709999
"766","2010-01-15",18.959999
"767","2010-01-19",19.120001
"768","2010-01-20",18.559999
"769","2010-01-21",18.48
"770","2010-01-22",17.57
"771","2010-01-25",17.139999
"772","2010-01-26",16.440001
"773","2010-01-27",16.68
"774","2010-01-28",16.469999
"775","2010-01-29",16.129999
"776","2010-02-01",16.459999
"777","2010-02-02",16.73
"778","2010-02-03",17.030001
"779","2010-02-04",16.809999
"780","2010-02-05",16.450001
"781","2010-02-08",15.78
"782","2010-02-09",15.7
"783","2010-02-10",15.67
"784","2010-02-11",16.190001
"785","2010-02-12",16.1
"786","2010-02-16",16.610001
"787","2010-02-17",16.799999
"788","2010-02-18",17.530001
"789","2010-02-19",17.959999
"790","2010-02-22",17.940001
"791","2010-02-23",17.200001
"792","2010-02-24",19.530001
"793","2010-02-25",19.49
"794","2010-02-26",20.360001
"795","2010-03-01",20.98
"796","2010-03-02",21
"797","2010-03-03",20.15
"798","2010-03-04",19.790001
"799","2010-03-05",20.26
"800","2010-03-08",19.889999
"801","2010-03-09",19.790001
"802","2010-03-10",19.85
"803","2010-03-11",20.219999
"804","2010-03-12",19.610001
"805","2010-03-15",19.66
"806","2010-03-16",20.129999
"807","2010-03-17",19.860001
"808","2010-03-18",19.950001
"809","2010-03-19",20.129999
"810","2010-03-22",21.07
"811","2010-03-23",20.98
"812","2010-03-24",20.299999
"813","2010-03-25",20.5
"814","2010-03-26",20.549999
"815","2010-03-29",20.620001
"816","2010-03-30",20.299999
"817","2010-03-31",20
"818","2010-04-01",20.379999
"819","2010-04-05",21.530001
"820","2010-04-06",21.440001
"821","2010-04-07",21.73
"822","2010-04-08",21.690001
"823","2010-04-09",21.629999
"824","2010-04-12",22.459999
"825","2010-04-13",22.51
"826","2010-04-14",23.17
"827","2010-04-15",24.15
"828","2010-04-16",24.440001
"829","2010-04-19",24.48
"830","2010-04-20",25
"831","2010-04-21",26.200001
"832","2010-04-22",25.75
"833","2010-04-23",25.620001
"834","2010-04-26",25.700001
"835","2010-04-27",24.51
"836","2010-04-28",24.83
"837","2010-04-29",23.969999
"838","2010-04-30",22.99
"839","2010-05-03",23.34
"840","2010-05-04",21.690001
"841","2010-05-05",20.83
"842","2010-05-06",19.82
"843","2010-05-07",18.74
"844","2010-05-10",20.16
"845","2010-05-11",20.23
"846","2010-05-12",20.99
"847","2010-05-13",20.49
"848","2010-05-14",19.68
"849","2010-05-17",19.43
"850","2010-05-18",18.85
"851","2010-05-19",18.129999
"852","2010-05-20",17.200001
"853","2010-05-21",17.68
"854","2010-05-24",16.969999
"855","2010-05-25",17.860001
"856","2010-05-26",17.719999
"857","2010-05-27",18.75
"858","2010-05-28",18.42
"859","2010-06-01",16.969999
"860","2010-06-02",17.620001
"861","2010-06-03",18.27
"862","2010-06-04",17.23
"863","2010-06-07",16.790001
"864","2010-06-08",16.41
"865","2010-06-09",17.4
"866","2010-06-10",18.200001
"867","2010-06-11",18.129999
"868","2010-06-14",17.99
"869","2010-06-15",18.469999
"870","2010-06-16",18.5
"871","2010-06-17",17.959999
"872","2010-06-18",18.389999
"873","2010-06-21",18.32
"874","2010-06-22",17.66
"875","2010-06-23",17.52
"876","2010-06-24",16.790001
"877","2010-06-25",17.209999
"878","2010-06-28",16.99
"879","2010-06-29",15.88
"880","2010-06-30",15.58
"881","2010-07-01",15.43
"882","2010-07-02",15.02
"883","2010-07-06",14.14
"884","2010-07-07",14.35
"885","2010-07-08",14.85
"886","2010-07-09",15.64
"887","2010-07-12",15.3
"888","2010-07-13",16.35
"889","2010-07-14",16.32
"890","2010-07-15",16.309999
"891","2010-07-16",15.41
"892","2010-07-19",15.63
"893","2010-07-20",15.72
"894","2010-07-21",16.440001
"895","2010-07-22",17.879999
"896","2010-07-23",18.5
"897","2010-07-26",18.6
"898","2010-07-27",18.23
"899","2010-07-28",17.77
"900","2010-07-29",18.049999
"901","2010-07-30",17.809999
"902","2010-08-02",18.1
"903","2010-08-03",17.93
"904","2010-08-04",17.91
"905","2010-08-05",17.24
"906","2010-08-06",17.24
"907","2010-08-09",16.700001
"908","2010-08-10",16.700001
"909","2010-08-11",15.3
"910","2010-08-12",15.04
"911","2010-08-13",14.93
"912","2010-08-16",15.06
"913","2010-08-17",15.61
"914","2010-08-18",15.9
"915","2010-08-19",15.3
"916","2010-08-20",15.13
"917","2010-08-23",14.47
"918","2010-08-24",14.32
"919","2010-08-25",16.16
"920","2010-08-26",15.5
"921","2010-08-27",16.309999
"922","2010-08-30",15.4
"923","2010-08-31",15.92
"924","2010-09-01",16.67
"925","2010-09-02",16.629999
"926","2010-09-03",16.969999
"927","2010-09-07",16.530001
"928","2010-09-08",16.610001
"929","2010-09-09",17.27
"930","2010-09-10",17.200001
"931","2010-09-13",17.379999
"932","2010-09-14",17.68
"933","2010-09-15",17.49
"934","2010-09-16",17.48
"935","2010-09-17",17.450001
"936","2010-09-20",18.42
"937","2010-09-21",18.25
"938","2010-09-22",18.440001
"939","2010-09-23",19.190001
"940","2010-09-24",20.049999
"941","2010-09-27",19.84
"942","2010-09-28",20.07
"943","2010-09-29",19.99
"944","2010-09-30",20.360001
"945","2010-10-01",20.719999
"946","2010-10-04",20.24
"947","2010-10-05",21.129999
"948","2010-10-06",21.200001
"949","2010-10-07",20.870001
"950","2010-10-08",21.049999
"951","2010-10-11",21.219999
"952","2010-10-12",20.91
"953","2010-10-13",21.360001
"954","2010-10-14",21.41
"955","2010-10-15",21.190001
"956","2010-10-18",21.74
"957","2010-10-19",20.610001
"958","2010-10-20",21.84
"959","2010-10-21",21.41
"960","2010-10-22",21.440001
"961","2010-10-25",21.66
"962","2010-10-26",21.440001
"963","2010-10-27",20.389999
"964","2010-10-28",24.129999
"965","2010-10-29",23.299999
"966","2010-11-01",23.200001
"967","2010-11-02",23.85
"968","2010-11-03",23.92
"969","2010-11-04",24.780001
"970","2010-11-05",24.82
