"","date","UE"
"93","2015-06-01",21.809999
"94","2015-06-02",21.879999
"95","2015-06-03",21.82
"96","2015-06-04",21.92
"97","2015-06-05",21.879999
"98","2015-06-08",21.969999
"99","2015-06-09",21.780001
"100","2015-06-10",22.09
"101","2015-06-11",22.139999
"102","2015-06-12",22.440001
"103","2015-06-15",22.02
"104","2015-06-16",21.950001
"105","2015-06-17",22.309999
"106","2015-06-18",22.58
"107","2015-06-19",22.4
"108","2015-06-22",22.280001
"109","2015-06-23",22.35
"110","2015-06-24",22.030001
"111","2015-06-25",21.790001
"112","2015-06-26",21.540001
"113","2015-06-29",20.91
"114","2015-06-30",20.790001
"115","2015-07-01",20.889999
"116","2015-07-02",20.98
"117","2015-07-06",20.98
"118","2015-07-07",21.25
"119","2015-07-08",21.049999
"120","2015-07-09",21.02
"121","2015-07-10",21.219999
"122","2015-07-13",21.389999
"123","2015-07-14",21.450001
"124","2015-07-15",21.48
"125","2015-07-16",21.530001
"126","2015-07-17",21.58
"127","2015-07-20",21.459999
"128","2015-07-21",21.389999
"129","2015-07-22",21.440001
"130","2015-07-23",21.049999
"131","2015-07-24",20.809999
"132","2015-07-27",21.43
"133","2015-07-28",21.379999
"134","2015-07-29",21.440001
"135","2015-07-30",21.440001
"136","2015-07-31",21.469999
"137","2015-08-03",21.639999
"138","2015-08-04",21.639999
"139","2015-08-05",21.629999
"140","2015-08-06",21.940001
"141","2015-08-07",22.280001
"142","2015-08-10",21.92
"143","2015-08-11",22.360001
"144","2015-08-12",22.48
"145","2015-08-13",22.74
"146","2015-08-14",22.690001
"147","2015-08-17",23.059999
"148","2015-08-18",22.93
"149","2015-08-19",22.790001
"150","2015-08-20",22.440001
"151","2015-08-21",21.99
"152","2015-08-24",20.83
"153","2015-08-25",20.360001
"154","2015-08-26",21.030001
"155","2015-08-27",21.440001
"156","2015-08-28",21.33
"157","2015-08-31",20.91
"158","2015-09-01",20.27
"159","2015-09-02",20.549999
"160","2015-09-03",20.73
"161","2015-09-04",20.120001
"162","2015-09-08",20.379999
"163","2015-09-09",20.18
"164","2015-09-10",20.16
"165","2015-09-11",20.43
"166","2015-09-14",20.6
"167","2015-09-15",20.959999
"168","2015-09-16",21.27
"169","2015-09-17",21.690001
"170","2015-09-18",21.66
"171","2015-09-21",21.74
"172","2015-09-22",21.360001
"173","2015-09-23",21.25
"174","2015-09-24",21.09
"175","2015-09-25",21.309999
"176","2015-09-28",21.139999
"177","2015-09-29",21.59
"178","2015-09-30",21.59
"179","2015-10-01",21.58
"180","2015-10-02",21.84
"181","2015-10-05",22.209999
"182","2015-10-06",22.209999
"183","2015-10-07",22.549999
"184","2015-10-08",22.74
"185","2015-10-09",22.610001
"186","2015-10-12",22.719999
"187","2015-10-13",22.709999
"188","2015-10-14",22.6
"189","2015-10-15",23.190001
"190","2015-10-16",23.35
"191","2015-10-19",23.790001
"192","2015-10-20",23.879999
"193","2015-10-21",23.700001
"194","2015-10-22",23.780001
"195","2015-10-23",23.67
"196","2015-10-26",23.73
"197","2015-10-27",23.780001
"198","2015-10-28",24.24
"199","2015-10-29",24.040001
"200","2015-10-30",23.74
"201","2015-11-02",24.33
"202","2015-11-03",23.9
"203","2015-11-04",24.040001
"204","2015-11-05",24.299999
"205","2015-11-06",23.6
"206","2015-11-09",23.18
"207","2015-11-10",23.5
"208","2015-11-11",23.540001
"209","2015-11-12",23.15
"210","2015-11-13",22.85
"211","2015-11-16",23.1
"212","2015-11-17",23.360001
"213","2015-11-18",23.52
"214","2015-11-19",23.629999
"215","2015-11-20",23.76
"216","2015-11-23",23.690001
"217","2015-11-24",23.74
"218","2015-11-25",23.780001
"219","2015-11-27",24.309999
"220","2015-11-30",23.99
"221","2015-12-01",24.200001
"222","2015-12-02",23.65
"223","2015-12-03",23.110001
"224","2015-12-04",23.690001
"225","2015-12-07",23.459999
"226","2015-12-08",23.309999
"227","2015-12-09",23.299999
"228","2015-12-10",23.09
"229","2015-12-11",22.540001
"230","2015-12-14",22.5
"231","2015-12-15",22.58
"232","2015-12-16",23.07
"233","2015-12-17",22.9
"234","2015-12-18",22.790001
"235","2015-12-21",22.73
"236","2015-12-22",22.92
"237","2015-12-23",23.059999
"238","2015-12-24",23.299999
"239","2015-12-28",23.379999
"240","2015-12-29",23.889999
"241","2015-12-30",23.76
"242","2015-12-31",23.450001
"243","2016-01-04",23.08
"244","2016-01-05",23.57
"245","2016-01-06",23.559999
"246","2016-01-07",23.049999
"247","2016-01-08",22.42
"248","2016-01-11",22.77
"249","2016-01-12",22.98
"250","2016-01-13",22.459999
"251","2016-01-14",22.219999
"252","2016-01-15",22.290001
"253","2016-01-19",22.790001
"254","2016-01-20",22.469999
"255","2016-01-21",22.77
"256","2016-01-22",23.52
"257","2016-01-25",23.209999
"258","2016-01-26",24.139999
"259","2016-01-27",23.48
"260","2016-01-28",23.700001
"261","2016-01-29",24.299999
"262","2016-02-01",24.360001
"263","2016-02-02",24.09
"264","2016-02-03",24.469999
"265","2016-02-04",24.280001
"266","2016-02-05",23.85
"267","2016-02-08",23.620001
"268","2016-02-09",24
"269","2016-02-10",23.68
"270","2016-02-11",23.370001
"271","2016-02-12",23.610001
"272","2016-02-16",23.73
"273","2016-02-17",23.790001
"274","2016-02-18",23.59
"275","2016-02-19",23.93
"276","2016-02-22",23.74
"277","2016-02-23",23.73
"278","2016-02-24",23.709999
"279","2016-02-25",24.57
"280","2016-02-26",24.49
"281","2016-02-29",24.32
"282","2016-03-01",24.93
"283","2016-03-02",24.690001
"284","2016-03-03",24.709999
"285","2016-03-04",24.719999
"286","2016-03-07",24.74
"287","2016-03-08",24.52
"288","2016-03-09",24.889999
"289","2016-03-10",24.799999
"290","2016-03-11",24.84
"291","2016-03-14",24.809999
"292","2016-03-15",24.889999
"293","2016-03-16",25.4
"294","2016-03-17",25.58
"295","2016-03-18",25.33
"296","2016-03-21",25.16
"297","2016-03-22",25.15
"298","2016-03-23",24.780001
"299","2016-03-24",24.620001
"300","2016-03-28",25.059999
"301","2016-03-29",25.870001
"302","2016-03-30",25.99
"303","2016-03-31",25.84
"304","2016-04-01",25.84
"305","2016-04-04",25.549999
"306","2016-04-05",25.280001
"307","2016-04-06",25.16
"308","2016-04-07",25.09
"309","2016-04-08",25.4
"310","2016-04-11",25.16
"311","2016-04-12",25.33
"312","2016-04-13",25.299999
"313","2016-04-14",25.110001
"314","2016-04-15",25.41
"315","2016-04-18",25.52
"316","2016-04-19",25.450001
"317","2016-04-20",25.290001
"318","2016-04-21",24.49
"319","2016-04-22",24.969999
"320","2016-04-25",25.360001
"321","2016-04-26",25.82
"322","2016-04-27",25.98
"323","2016-04-28",26.059999
"324","2016-04-29",25.940001
"325","2016-05-02",26.4
"326","2016-05-03",26.34
"327","2016-05-04",26.76
"328","2016-05-05",27.15
"329","2016-05-06",27.459999
"330","2016-05-09",27.799999
"331","2016-05-10",27.799999
"332","2016-05-11",27.379999
"333","2016-05-12",27.639999
"334","2016-05-13",27.559999
"335","2016-05-16",27.66
"336","2016-05-17",26.719999
"337","2016-05-18",26.030001
"338","2016-05-19",25.9
"339","2016-05-20",26.049999
"340","2016-05-23",26.18
"341","2016-05-24",26.65
"342","2016-05-25",26.389999
"343","2016-05-26",26.690001
"344","2016-05-27",27.040001
"345","2016-05-31",26.85
"346","2016-06-01",27.1
"347","2016-06-02",27.43
"348","2016-06-03",27.66
"349","2016-06-06",27.49
"350","2016-06-07",27.700001
"351","2016-06-08",28.16
"352","2016-06-09",28.42
"353","2016-06-10",28.129999
"354","2016-06-13",27.610001
"355","2016-06-14",27.58
"356","2016-06-15",27.629999
"357","2016-06-16",27.940001
"358","2016-06-17",27.610001
"359","2016-06-20",27.700001
"360","2016-06-21",27.860001
"361","2016-06-22",27.719999
"362","2016-06-23",28.08
"363","2016-06-24",27.91
"364","2016-06-27",28.27
"365","2016-06-28",29.209999
"366","2016-06-29",29.610001
"367","2016-06-30",29.860001
"368","2016-07-01",29.75
"369","2016-07-05",30.15
"370","2016-07-06",30.040001
"371","2016-07-07",29.799999
"372","2016-07-08",29.99
"373","2016-07-11",30.02
"374","2016-07-12",29.629999
"375","2016-07-13",29.860001
"376","2016-07-14",29.360001
"377","2016-07-15",29.360001
"378","2016-07-18",29.23
"379","2016-07-19",29.32
"380","2016-07-20",29.200001
"381","2016-07-21",29.379999
"382","2016-07-22",29.370001
"383","2016-07-25",29.389999
"384","2016-07-26",29.23
"385","2016-07-27",29.1
"386","2016-07-28",29.780001
"387","2016-07-29",29.91
"388","2016-08-01",29.99
"389","2016-08-02",29.610001
"390","2016-08-03",29.32
"391","2016-08-04",29.4
"392","2016-08-05",29.67
"393","2016-08-08",29.59
"394","2016-08-09",29.84
"395","2016-08-10",29.969999
"396","2016-08-11",29.34
"397","2016-08-12",29.16
"398","2016-08-15",29.049999
"399","2016-08-16",28.77
"400","2016-08-17",29.09
"401","2016-08-18",28.93
"402","2016-08-19",28.76
"403","2016-08-22",28.68
"404","2016-08-23",28.799999
"405","2016-08-24",28.76
"406","2016-08-25",28.809999
"407","2016-08-26",28.440001
"408","2016-08-29",28.65
"409","2016-08-30",28.66
"410","2016-08-31",28.66
"411","2016-09-01",28.620001
"412","2016-09-02",29.120001
"413","2016-09-06",29.200001
"414","2016-09-07",29.379999
"415","2016-09-08",28.92
"416","2016-09-09",27.75
"417","2016-09-12",27.879999
"418","2016-09-13",27.23
"419","2016-09-14",27.059999
"420","2016-09-15",27.139999
"421","2016-09-16",27.16
"422","2016-09-19",27.59
"423","2016-09-20",27.6
"424","2016-09-21",27.969999
"425","2016-09-22",28.59
"426","2016-09-23",28.57
"427","2016-09-26",28.68
"428","2016-09-27",28.4
"429","2016-09-28",28.559999
"430","2016-09-29",28.1
"431","2016-09-30",28.139999
"432","2016-10-03",27.559999
"433","2016-10-04",26.889999
"434","2016-10-05",26.08
"435","2016-10-06",26.030001
"436","2016-10-07",26.08
"437","2016-10-10",26.35
"438","2016-10-11",26.049999
"439","2016-10-12",26.07
"440","2016-10-13",26.57
"441","2016-10-14",26.540001
"442","2016-10-17",26.639999
"443","2016-10-18",26.639999
"444","2016-10-19",26.66
"445","2016-10-20",26.43
"446","2016-10-21",26.58
"447","2016-10-24",26.68
"448","2016-10-25",26.66
"449","2016-10-26",26.040001
"450","2016-10-27",25.370001
"451","2016-10-28",25.469999
"452","2016-10-31",25.809999
"453","2016-11-01",25.09
"454","2016-11-02",24.74
"455","2016-11-03",24.99
"456","2016-11-04",24.809999
"457","2016-11-07",25.43
"458","2016-11-08",25.719999
"459","2016-11-09",25
"460","2016-11-10",25
"461","2016-11-11",25.639999
"462","2016-11-14",26.4
"463","2016-11-15",26.370001
"464","2016-11-16",26.51
"465","2016-11-17",26.18
"466","2016-11-18",26.120001
"467","2016-11-21",26.120001
"468","2016-11-22",26.940001
"469","2016-11-23",27.07
"470","2016-11-25",27.139999
"471","2016-11-28",27.02
"472","2016-11-29",27.360001
"473","2016-11-30",27.09
"474","2016-12-01",26.77
"475","2016-12-02",26.91
"476","2016-12-05",26.690001
"477","2016-12-06",27.049999
"478","2016-12-07",27.5
"479","2016-12-08",27.860001
"480","2016-12-09",28.049999
"481","2016-12-12",28.209999
"482","2016-12-13",28.139999
"483","2016-12-14",27.25
"484","2016-12-15",26.709999
"485","2016-12-16",27.09
"486","2016-12-19",27.48
"487","2016-12-20",27.540001
"488","2016-12-21",27.02
"489","2016-12-22",26.66
"490","2016-12-23",26.66
"491","2016-12-27",26.959999
"492","2016-12-28",26.59
"493","2016-12-29",27.040001
"494","2016-12-30",27.51
"495","2017-01-03",27.57
"496","2017-01-04",28.129999
"497","2017-01-05",28.209999
"498","2017-01-06",28.209999
"499","2017-01-09",27.889999
"500","2017-01-10",27.74
"501","2017-01-11",27.57
"502","2017-01-12",27.809999
"503","2017-01-13",27.75
"504","2017-01-17",28.209999
"505","2017-01-18",28.200001
"506","2017-01-19",27.75
"507","2017-01-20",27.85
"508","2017-01-23",28.370001
"509","2017-01-24",28.48
"510","2017-01-25",28.200001
"511","2017-01-26",28.15
"512","2017-01-27",27.92
"513","2017-01-30",27.959999
"514","2017-01-31",27.969999
"515","2017-02-01",27.57
"516","2017-02-02",27.719999
"517","2017-02-03",28.049999
"518","2017-02-06",27.709999
"519","2017-02-07",27.66
"520","2017-02-08",27.76
"521","2017-02-09",28.389999
"522","2017-02-10",28.85
"523","2017-02-13",28.51
"524","2017-02-14",28
"525","2017-02-15",27.58
"526","2017-02-16",27.360001
"527","2017-02-17",28.08
"528","2017-02-21",28.459999
"529","2017-02-22",28.27
"530","2017-02-23",28.5
"531","2017-02-24",28.42
"532","2017-02-27",28.620001
"533","2017-02-28",27.73
"534","2017-03-01",27.629999
"535","2017-03-02",27.290001
"536","2017-03-03",27.16
"537","2017-03-06",26.799999
"538","2017-03-07",26.49
"539","2017-03-08",25.75
"540","2017-03-09",25.219999
"541","2017-03-10",25.110001
"542","2017-03-13",25.4
"543","2017-03-14",25.67
"544","2017-03-15",26.43
"545","2017-03-16",26.07
"546","2017-03-17",26.110001
"547","2017-03-20",25.84
"548","2017-03-21",25.6
"549","2017-03-22",25.620001
"550","2017-03-23",26.15
"551","2017-03-24",26.299999
"552","2017-03-27",25.84
"553","2017-03-28",26.200001
"554","2017-03-29",26.200001
"555","2017-03-30",26.299999
"556","2017-03-31",26.299999
"557","2017-04-03",26.34
"558","2017-04-04",26.209999
"559","2017-04-05",25.92
"560","2017-04-06",26.360001
"561","2017-04-07",26.209999
"562","2017-04-10",26.85
"563","2017-04-11",27.33
"564","2017-04-12",26.950001
"565","2017-04-13",26.780001
"566","2017-04-17",27.059999
"567","2017-04-18",27.34
"568","2017-04-19",27.299999
"569","2017-04-20",27.65
"570","2017-04-21",27.360001
"571","2017-04-24",26.870001
"572","2017-04-25",26.940001
"573","2017-04-26",26.4
"574","2017-04-27",26.23
"575","2017-04-28",25.5
"576","2017-05-01",26.24
"577","2017-05-02",26.24
"578","2017-05-03",26.18
"579","2017-05-04",25.83
"580","2017-05-05",25.58
"581","2017-05-08",25.24
"582","2017-05-09",25.25
"583","2017-05-10",25.360001
"584","2017-05-11",24.93
"585","2017-05-12",24.57
"586","2017-05-15",24.58
"587","2017-05-16",24
"588","2017-05-17",23.9
"589","2017-05-18",23.709999
"590","2017-05-19",24.25
"591","2017-05-22",24.389999
"592","2017-05-23",24.16
"593","2017-05-24",24.43
"594","2017-05-25",24.5
"595","2017-05-26",24.139999
"596","2017-05-30",23.889999
"597","2017-05-31",23.84
"598","2017-06-01",24.139999
"599","2017-06-02",24.059999
"600","2017-06-05",23.76
"601","2017-06-06",23.58
"602","2017-06-07",24.32
"603","2017-06-08",24.01
"604","2017-06-09",24.389999
"605","2017-06-12",24.76
"606","2017-06-13",24.83
"607","2017-06-14",24.76
"608","2017-06-15",25
"609","2017-06-16",24.76
"610","2017-06-19",24.16
"611","2017-06-20",23.860001
"612","2017-06-21",23.440001
"613","2017-06-22",23.530001
"614","2017-06-23",23.65
"615","2017-06-26",24.110001
"616","2017-06-27",24.219999
"617","2017-06-28",24.33
"618","2017-06-29",24.08
"619","2017-06-30",23.73
"620","2017-07-03",24.42
"621","2017-07-05",23.77
"622","2017-07-06",23.639999
"623","2017-07-07",24.299999
"624","2017-07-10",24.030001
"625","2017-07-11",23.969999
"626","2017-07-12",24.190001
"627","2017-07-13",24.299999
"628","2017-07-14",24.73
"629","2017-07-17",25.059999
"630","2017-07-18",25.440001
"631","2017-07-19",25.639999
"632","2017-07-20",25.27
"633","2017-07-21",24.879999
"634","2017-07-24",24.889999
"635","2017-07-25",25.27
"636","2017-07-26",25.209999
"637","2017-07-27",25.6
"638","2017-07-28",25.030001
"639","2017-07-31",25.129999
"640","2017-08-01",25.389999
"641","2017-08-02",25.09
"642","2017-08-03",24.67
"643","2017-08-04",25.459999
"644","2017-08-07",25.48
"645","2017-08-08",25.25
"646","2017-08-09",25.379999
"647","2017-08-10",25.120001
"648","2017-08-11",24.68
"649","2017-08-14",25.389999
"650","2017-08-15",24.66
"651","2017-08-16",24.959999
"652","2017-08-17",24.66
"653","2017-08-18",24.219999
"654","2017-08-21",24.370001
"655","2017-08-22",24.120001
"656","2017-08-23",24.540001
"657","2017-08-24",24.870001
"658","2017-08-25",25.290001
"659","2017-08-28",24.75
"660","2017-08-29",24.59
"661","2017-08-30",24.870001
"662","2017-08-31",25.15
"663","2017-09-01",25.459999
"664","2017-09-05",25.43
"665","2017-09-06",25.469999
"666","2017-09-07",25.27
"667","2017-09-08",25.040001
"668","2017-09-11",25.219999
"669","2017-09-12",25.030001
"670","2017-09-13",25.059999
"671","2017-09-14",25.280001
"672","2017-09-15",25.280001
"673","2017-09-18",24.940001
"674","2017-09-19",24.209999
"675","2017-09-20",23.92
"676","2017-09-21",23.9
"677","2017-09-22",23.860001
"678","2017-09-25",24.290001
"679","2017-09-26",24.629999
"680","2017-09-27",24.440001
"681","2017-09-28",24.49
"682","2017-09-29",24.120001
"683","2017-10-02",23.91
"684","2017-10-03",24.219999
"685","2017-10-04",24.540001
"686","2017-10-05",24.709999
"687","2017-10-06",24.549999
"688","2017-10-09",24.66
"689","2017-10-10",25.040001
"690","2017-10-11",25.16
"691","2017-10-12",25.059999
"692","2017-10-13",25.43
"693","2017-10-16",25.200001
"694","2017-10-17",25.219999
"695","2017-10-18",24.940001
"696","2017-10-19",24.75
"697","2017-10-20",24.43
"698","2017-10-23",24.51
"699","2017-10-24",24.23
"700","2017-10-25",24
"701","2017-10-26",23.82
"702","2017-10-27",23.870001
"703","2017-10-30",23.66
"704","2017-10-31",23.459999
"705","2017-11-01",23.75
"706","2017-11-02",24.92
"707","2017-11-03",24.040001
"708","2017-11-06",23.85
"709","2017-11-07",24.200001
"710","2017-11-08",24.280001
"711","2017-11-09",24.549999
"712","2017-11-10",24.700001
"713","2017-11-13",24.52
"714","2017-11-14",24.690001
"715","2017-11-15",24.51
"716","2017-11-16",24.77
"717","2017-11-17",24.84
"718","2017-11-20",24.780001
"719","2017-11-21",25.08
"720","2017-11-22",25.18
"721","2017-11-24",25.280001
"722","2017-11-27",24.92
"723","2017-11-28",25.209999
"724","2017-11-29",25.700001
"725","2017-11-30",25.549999
"726","2017-12-01",25.690001
"727","2017-12-04",25.99
"728","2017-12-05",25.309999
"729","2017-12-06",24.99
"730","2017-12-07",24.969999
"731","2017-12-08",25
"732","2017-12-11",24.889999
"733","2017-12-12",25.129999
"734","2017-12-13",25.35
"735","2017-12-14",25.26
"736","2017-12-15",25.790001
"737","2017-12-18",26.09
"738","2017-12-19",25.549999
"739","2017-12-20",24.950001
"740","2017-12-21",24.889999
"741","2017-12-22",25.190001
"742","2017-12-26",25.43
"743","2017-12-27",25.42
"744","2017-12-28",25.48
"745","2017-12-29",25.49
"746","2018-01-02",25.59
"747","2018-01-03",25.370001
"748","2018-01-04",24.809999
"749","2018-01-05",24.959999
"750","2018-01-08",25
"751","2018-01-09",24.32
"752","2018-01-10",24.1
"753","2018-01-11",24.129999
"754","2018-01-12",24.02
"755","2018-01-16",23.76
"756","2018-01-17",23.82
"757","2018-01-18",23.52
"758","2018-01-19",23.950001
"759","2018-01-22",24.02
"760","2018-01-23",24.23
"761","2018-01-24",24.09
"762","2018-01-25",23.85
"763","2018-01-26",23.67
"764","2018-01-29",23.209999
"765","2018-01-30",22.950001
"766","2018-01-31",23.379999
"767","2018-02-01",22.360001
"768","2018-02-02",22.219999
"769","2018-02-05",21.540001
"770","2018-02-06",21.48
"771","2018-02-07",21.16
"772","2018-02-08",20.51
"773","2018-02-09",20.85
"774","2018-02-12",21
"775","2018-02-13",21.18
"776","2018-02-14",21.190001
"777","2018-02-15",21.6
"778","2018-02-16",22.049999
"779","2018-02-20",21.959999
"780","2018-02-21",21.540001
"781","2018-02-22",21.719999
"782","2018-02-23",22.08
"783","2018-02-26",22.290001
"784","2018-02-27",21.620001
"785","2018-02-28",21.58
"786","2018-03-01",21.9
"787","2018-03-02",22.07
"788","2018-03-05",22.360001
"789","2018-03-06",22.58
"790","2018-03-07",22.52
"791","2018-03-08",22.35
"792","2018-03-09",21.690001
"793","2018-03-12",21.860001
"794","2018-03-13",21.540001
"795","2018-03-14",21.23
"796","2018-03-15",21.08
"797","2018-03-16",21.389999
"798","2018-03-19",21.190001
"799","2018-03-20",20.85
"800","2018-03-21",20.75
"801","2018-03-22",20.73
"802","2018-03-23",20.450001
"803","2018-03-26",20.690001
"804","2018-03-27",20.58
"805","2018-03-28",21.5
"806","2018-03-29",21.35
"807","2018-04-02",20.93
"808","2018-04-03",21.34
"809","2018-04-04",21.780001
"810","2018-04-05",21.68
"811","2018-04-06",21.26
"812","2018-04-09",21.139999
"813","2018-04-10",21.33
"814","2018-04-11",21.24
"815","2018-04-12",20.74
"816","2018-04-13",20.879999
"817","2018-04-16",20.93
"818","2018-04-17",21.08
"819","2018-04-18",20.98
"820","2018-04-19",20.459999
"821","2018-04-20",20.120001
"822","2018-04-23",19.83
"823","2018-04-24",20.07
"824","2018-04-25",19.940001
"825","2018-04-26",20.41
"826","2018-04-27",21.120001
"827","2018-04-30",20.57
"828","2018-05-01",20.92
"829","2018-05-02",20.469999
"830","2018-05-03",20.440001
"831","2018-05-04",20.809999
"832","2018-05-07",20.85
"833","2018-05-08",20.889999
"834","2018-05-09",20.85
"835","2018-05-10",21.15
"836","2018-05-11",20.99
"837","2018-05-14",20.709999
"838","2018-05-15",20.299999
"839","2018-05-16",20.32
"840","2018-05-17",20.309999
"841","2018-05-18",20.200001
"842","2018-05-21",20.530001
"843","2018-05-22",20.68
"844","2018-05-23",20.91
"845","2018-05-24",20.74
"846","2018-05-25",21.030001
"847","2018-05-29",21.450001
"848","2018-05-30",21.809999
"849","2018-05-31",21.870001
"850","2018-06-01",21.799999
"851","2018-06-04",21.85
"852","2018-06-05",21.93
"853","2018-06-06",22.219999
"854","2018-06-07",22.24
"855","2018-06-08",22.35
"856","2018-06-11",22.4
"857","2018-06-12",22.540001
"858","2018-06-13",22.16
"859","2018-06-14",22.18
"860","2018-06-15",22.08
"861","2018-06-18",22.040001
"862","2018-06-19",21.91
"863","2018-06-20",22.43
"864","2018-06-21",22.76
"865","2018-06-22",22.9
"866","2018-06-25",23
"867","2018-06-26",22.91
"868","2018-06-27",22.889999
"869","2018-06-28",22.870001
"870","2018-06-29",22.870001
"871","2018-07-02",22.74
"872","2018-07-03",22.889999
"873","2018-07-05",23.209999
"874","2018-07-06",23.280001
"875","2018-07-09",23.049999
"876","2018-07-10",22.879999
"877","2018-07-11",22.870001
"878","2018-07-12",22.93
"879","2018-07-13",22.84
"880","2018-07-16",22.76
"881","2018-07-17",22.549999
"882","2018-07-18",22.5
"883","2018-07-19",22.91
"884","2018-07-20",22.559999
"885","2018-07-23",22.58
"886","2018-07-24",22.35
"887","2018-07-25",22.43
"888","2018-07-26",22.530001
"889","2018-07-27",21.809999
"890","2018-07-30",22.190001
"891","2018-07-31",22.68
"892","2018-08-01",22.870001
"893","2018-08-02",22.6
"894","2018-08-03",22.85
"895","2018-08-06",22.42
"896","2018-08-07",22.01
"897","2018-08-08",21.879999
"898","2018-08-09",21.93
"899","2018-08-10",21.76
"900","2018-08-13",21.74
"901","2018-08-14",22.27
"902","2018-08-15",22.469999
"903","2018-08-16",22.690001
"904","2018-08-17",23.01
"905","2018-08-20",23.209999
"906","2018-08-21",23.209999
"907","2018-08-22",23.25
"908","2018-08-23",23.17
"909","2018-08-24",23.209999
"910","2018-08-27",22.82
"911","2018-08-28",23.07
"912","2018-08-29",22.93
"913","2018-08-30",22.889999
"914","2018-08-31",22.860001
"915","2018-09-04",22.42
"916","2018-09-05",22.540001
"917","2018-09-06",22.709999
"918","2018-09-07",22.58
"919","2018-09-10",22.610001
"920","2018-09-11",22.540001
"921","2018-09-12",22.459999
"922","2018-09-13",22.26
"923","2018-09-14",22.01
"924","2018-09-17",22.25
"925","2018-09-18",22.209999
"926","2018-09-19",21.700001
"927","2018-09-20",22.18
"928","2018-09-21",22.17
"929","2018-09-24",21.700001
"930","2018-09-25",21.84
"931","2018-09-26",21.65
"932","2018-09-27",21.68
"933","2018-09-28",22.08
"934","2018-10-01",21.799999
"935","2018-10-02",21.49
"936","2018-10-03",21.190001
"937","2018-10-04",21.040001
"938","2018-10-05",21.1
"939","2018-10-08",21.540001
"940","2018-10-09",21.379999
"941","2018-10-10",20.73
"942","2018-10-11",19.969999
"943","2018-10-12",20.07
"944","2018-10-15",20.15
"945","2018-10-16",20.629999
"946","2018-10-17",20.450001
"947","2018-10-18",20.42
"948","2018-10-19",20.530001
"949","2018-10-22",20.16
"950","2018-10-23",19.99
"951","2018-10-24",19.799999
"952","2018-10-25",20.43
"953","2018-10-26",20.280001
"954","2018-10-29",20.6
"955","2018-10-30",21.040001
"956","2018-10-31",20.49
"957","2018-11-01",20.799999
"958","2018-11-02",20.379999
"959","2018-11-05",20.559999
"960","2018-11-06",20.620001
"961","2018-11-07",20.799999
"962","2018-11-08",20.950001
"963","2018-11-09",20.879999
"964","2018-11-12",20.85
"965","2018-11-13",20.719999
"966","2018-11-14",20.52
