"","date","ZUO"
"103","2018-09-06",25.040001
"104","2018-09-07",25.530001
"105","2018-09-10",24.67
"106","2018-09-11",25.51
"107","2018-09-12",26.01
"108","2018-09-13",25.58
"109","2018-09-14",24.629999
"110","2018-09-17",24.110001
"111","2018-09-18",23.309999
"112","2018-09-19",22.91
"113","2018-09-20",22.99
"114","2018-09-21",23.360001
"115","2018-09-24",22.93
"116","2018-09-25",22.26
"117","2018-09-26",22.43
"118","2018-09-27",22.889999
"119","2018-09-28",23.110001
"120","2018-10-01",21.469999
"121","2018-10-02",21.110001
"122","2018-10-03",21.1
"123","2018-10-04",21.32
"124","2018-10-05",21.16
"125","2018-10-08",19.940001
"126","2018-10-09",19.65
"127","2018-10-10",18.51
"128","2018-10-11",17.83
"129","2018-10-12",18.1
"130","2018-10-15",19.790001
"131","2018-10-16",20.91
"132","2018-10-17",20.83
"133","2018-10-18",20.9
"134","2018-10-19",20
"135","2018-10-22",19.4
"136","2018-10-23",19.49
"137","2018-10-24",17.91
"138","2018-10-25",19.32
"139","2018-10-26",19.030001
"140","2018-10-29",18.459999
"141","2018-10-30",19.35
"142","2018-10-31",20.42
"143","2018-11-01",20.6
"144","2018-11-02",20.780001
"145","2018-11-05",20.709999
"146","2018-11-06",20.799999
"147","2018-11-07",21.49
"148","2018-11-08",21.85
"149","2018-11-09",20.969999
"150","2018-11-12",20.33
"151","2018-11-13",20.459999
"152","2018-11-14",20.450001
"153","2018-11-15",21.27
"154","2018-11-16",20.73
"155","2018-11-19",17.76
"156","2018-11-20",17.4
"157","2018-11-21",17.66
"158","2018-11-23",17.93
"159","2018-11-26",18.83
"160","2018-11-27",18.75
"161","2018-11-28",20
"162","2018-11-29",20.559999
"163","2018-11-30",19.030001
"164","2018-12-03",19.25
"165","2018-12-04",18.1
"166","2018-12-06",18.530001
"167","2018-12-07",18.139999
"168","2018-12-10",18.049999
"169","2018-12-11",18.469999
"170","2018-12-12",18.719999
"171","2018-12-13",18.1
"172","2018-12-14",18.24
"173","2018-12-17",16.15
"174","2018-12-18",16.799999
"175","2018-12-19",17.52
"176","2018-12-20",17.040001
"177","2018-12-21",16.08
"178","2018-12-24",16.360001
"179","2018-12-26",17.809999
"180","2018-12-27",17.9
"181","2018-12-28",17.65
"182","2018-12-31",18.139999
"183","2019-01-02",18.200001
"184","2019-01-03",17.68
"185","2019-01-04",18.549999
"186","2019-01-07",19.49
"187","2019-01-08",19.74
"188","2019-01-09",19.879999
"189","2019-01-10",19.93
"190","2019-01-11",19.969999
"191","2019-01-14",19.77
"192","2019-01-15",20.48
"193","2019-01-16",20.200001
"194","2019-01-17",20.76
"195","2019-01-18",21.139999
"196","2019-01-22",21.34
"197","2019-01-23",20.43
"198","2019-01-24",20.389999
"199","2019-01-25",21.360001
"200","2019-01-28",21.129999
"201","2019-01-29",20.870001
"202","2019-01-30",21.34
"203","2019-01-31",21.639999
"204","2019-02-01",21.16
"205","2019-02-04",21.389999
"206","2019-02-05",21.389999
"207","2019-02-06",20.530001
"208","2019-02-07",20.82
"209","2019-02-08",21.299999
"210","2019-02-11",20.27
"211","2019-02-12",20.68
"212","2019-02-13",21.18
"213","2019-02-14",22.51
"214","2019-02-15",22.5
"215","2019-02-19",23.219999
"216","2019-02-20",23.18
"217","2019-02-21",23.309999
"218","2019-02-22",23.969999
"219","2019-02-25",24.24
"220","2019-02-26",23.639999
"221","2019-02-27",24.549999
"222","2019-02-28",23.76
"223","2019-03-01",23.41
"224","2019-03-04",22.809999
"225","2019-03-05",22.5
"226","2019-03-06",22.4
"227","2019-03-07",22.98
"228","2019-03-08",23.040001
"229","2019-03-11",23.549999
"230","2019-03-12",23.52
"231","2019-03-13",23.629999
"232","2019-03-14",23.5
"233","2019-03-15",23.41
"234","2019-03-18",23.059999
"235","2019-03-19",23.43
"236","2019-03-20",23.74
"237","2019-03-21",24.33
"238","2019-03-22",20.91
"239","2019-03-25",20.389999
"240","2019-03-26",19.48
"241","2019-03-27",19.200001
"242","2019-03-28",19.51
"243","2019-03-29",20.030001
"244","2019-04-01",19.68
"245","2019-04-02",20.25
"246","2019-04-03",20.58
"247","2019-04-04",20.139999
"248","2019-04-05",20.15
"249","2019-04-08",20.23
"250","2019-04-09",19.68
"251","2019-04-10",19.790001
"252","2019-04-11",19.700001
"253","2019-04-12",19.34
"254","2019-04-15",19.379999
"255","2019-04-16",19.49
"256","2019-04-17",19.549999
"257","2019-04-18",19.219999
"258","2019-04-22",19.32
"259","2019-04-23",19.99
"260","2019-04-24",20.049999
"261","2019-04-25",21.26
"262","2019-04-26",21.35
"263","2019-04-29",22.110001
"264","2019-04-30",22.1
"265","2019-05-01",21.379999
"266","2019-05-02",21.360001
"267","2019-05-03",22.24
"268","2019-05-06",22.870001
"269","2019-05-07",22.1
"270","2019-05-08",22.26
"271","2019-05-09",22.450001
"272","2019-05-10",22.35
"273","2019-05-13",21.129999
"274","2019-05-14",21.809999
"275","2019-05-15",22.24
"276","2019-05-16",22.559999
"277","2019-05-17",22.33
"278","2019-05-20",22.059999
"279","2019-05-21",22.59
"280","2019-05-22",22.389999
"281","2019-05-23",20.799999
"282","2019-05-24",21.35
"283","2019-05-28",21.370001
"284","2019-05-29",20.35
"285","2019-05-30",19.9
"286","2019-05-31",13.99
"287","2019-06-03",13.26
"288","2019-06-04",14.3
"289","2019-06-05",14.18
"290","2019-06-06",14.57
"291","2019-06-07",14.56
"292","2019-06-10",14.76
"293","2019-06-11",14.17
"294","2019-06-12",14.97
"295","2019-06-13",14.94
"296","2019-06-14",14.73
"297","2019-06-17",15.5
"298","2019-06-18",15.66
"299","2019-06-19",15.91
"300","2019-06-20",15.71
"301","2019-06-21",15.91
"302","2019-06-24",15.12
"303","2019-06-25",14.89
"304","2019-06-26",14.74
"305","2019-06-27",15.03
"306","2019-06-28",15.32
"307","2019-07-01",15.46
"308","2019-07-02",15.85
"309","2019-07-03",16.040001
"310","2019-07-05",16.110001
"311","2019-07-08",16.049999
"312","2019-07-09",16.360001
"313","2019-07-10",16.450001
"314","2019-07-11",16.35
"315","2019-07-12",16.389999
"316","2019-07-15",16.32
"317","2019-07-16",15.76
"318","2019-07-17",15.48
"319","2019-07-18",15.49
"320","2019-07-19",15.31
"321","2019-07-22",15.41
"322","2019-07-23",15.09
"323","2019-07-24",15.39
"324","2019-07-25",15.3
"325","2019-07-26",15.55
"326","2019-07-29",15.19
"327","2019-07-30",15.5
"328","2019-07-31",15.01
"329","2019-08-01",14.84
"330","2019-08-02",14.83
"331","2019-08-05",13.96
"332","2019-08-06",14.02
"333","2019-08-07",14.21
"334","2019-08-08",14.44
"335","2019-08-09",14.05
"336","2019-08-12",13.84
"337","2019-08-13",13.9
"338","2019-08-14",13.74
"339","2019-08-15",13.32
"340","2019-08-16",13.54
"341","2019-08-19",13.67
"342","2019-08-20",13.81
"343","2019-08-21",14.04
"344","2019-08-22",14.29
"345","2019-08-23",14.19
"346","2019-08-26",14.31
"347","2019-08-27",14
"348","2019-08-28",13.93
"349","2019-08-29",14.88
"350","2019-08-30",15.05
"351","2019-09-03",14.39
"352","2019-09-04",14.67
"353","2019-09-05",14.93
"354","2019-09-06",15.31
"355","2019-09-09",15.46
"356","2019-09-10",15.89
"357","2019-09-11",15.72
"358","2019-09-12",15.34
"359","2019-09-13",15.19
"360","2019-09-16",15.31
"361","2019-09-17",15.7
"362","2019-09-18",15.49
"363","2019-09-19",15.76
"364","2019-09-20",15.75
"365","2019-09-23",15.6
"366","2019-09-24",15.17
"367","2019-09-25",15.24
"368","2019-09-26",15.99
"369","2019-09-27",15.1
"370","2019-09-30",15.05
"371","2019-10-01",14.65
"372","2019-10-02",14.55
"373","2019-10-03",15.09
"374","2019-10-04",15.03
"375","2019-10-07",14.82
"376","2019-10-08",14.49
"377","2019-10-09",14.53
"378","2019-10-10",14.52
"379","2019-10-11",14.66
"380","2019-10-14",14.18
"381","2019-10-15",14.18
"382","2019-10-16",14.22
"383","2019-10-17",14.13
"384","2019-10-18",13.62
"385","2019-10-21",14.11
"386","2019-10-22",13.84
"387","2019-10-23",13.99
"388","2019-10-24",14.27
"389","2019-10-25",14.39
"390","2019-10-28",14.49
"391","2019-10-29",14.28
"392","2019-10-30",14.35
"393","2019-10-31",14.25
"394","2019-11-01",14.53
"395","2019-11-04",14.48
"396","2019-11-05",14.61
"397","2019-11-06",14.44
"398","2019-11-07",14.35
"399","2019-11-08",14.62
"400","2019-11-11",14.67
"401","2019-11-12",14.77
"402","2019-11-13",14.79
"403","2019-11-14",14.66
"404","2019-11-15",15.2
"405","2019-11-18",14.9
"406","2019-11-19",15.16
"407","2019-11-20",15.5
"408","2019-11-21",15.56
"409","2019-11-22",15.45
"410","2019-11-25",15.72
"411","2019-11-26",15.81
"412","2019-11-27",15.84
"413","2019-11-29",15.94
"414","2019-12-02",15.04
"415","2019-12-03",15.36
"416","2019-12-04",15.52
"417","2019-12-05",15.1
"418","2019-12-06",14.9
"419","2019-12-09",15.46
"420","2019-12-10",14.49
"421","2019-12-11",14.21
"422","2019-12-12",14.16
"423","2019-12-13",14.18
"424","2019-12-16",14.2
"425","2019-12-17",14.29
"426","2019-12-18",14.62
"427","2019-12-19",14.35
"428","2019-12-20",14.38
"429","2019-12-23",14.52
"430","2019-12-24",14.34
"431","2019-12-26",14.37
"432","2019-12-27",14.21
"433","2019-12-30",14.14
"434","2019-12-31",14.33
"435","2020-01-02",14.76
"436","2020-01-03",14.77
"437","2020-01-06",14.67
"438","2020-01-07",14.69
"439","2020-01-08",14.66
"440","2020-01-09",14.88
"441","2020-01-10",15.03
"442","2020-01-13",15.45
"443","2020-01-14",15.34
"444","2020-01-15",15.5
"445","2020-01-16",15.66
"446","2020-01-17",15.35
"447","2020-01-21",15.18
"448","2020-01-22",15.39
"449","2020-01-23",15.78
"450","2020-01-24",15.45
"451","2020-01-27",15.01
"452","2020-01-28",15.06
"453","2020-01-29",14.85
"454","2020-01-30",15
"455","2020-01-31",14.75
"456","2020-02-03",15.32
"457","2020-02-04",15.94
"458","2020-02-05",15.69
"459","2020-02-06",15.84
"460","2020-02-07",15.71
"461","2020-02-10",15.84
"462","2020-02-11",15.56
"463","2020-02-12",15.82
"464","2020-02-13",15.87
"465","2020-02-14",15.97
"466","2020-02-18",16.15
"467","2020-02-19",16.07
"468","2020-02-20",16.08
"469","2020-02-21",15.63
"470","2020-02-24",14.99
"471","2020-02-25",14.05
"472","2020-02-26",13.76
"473","2020-02-27",13.15
"474","2020-02-28",13.24
"475","2020-03-02",12.98
"476","2020-03-03",12.32
"477","2020-03-04",12.52
"478","2020-03-05",12.05
"479","2020-03-06",11.49
"480","2020-03-09",10.31
"481","2020-03-10",11.03
"482","2020-03-11",9.96
"483","2020-03-12",8.59
"484","2020-03-13",7.69
"485","2020-03-16",7.19
"486","2020-03-17",7.89
"487","2020-03-18",8.72
"488","2020-03-19",8.4
"489","2020-03-20",8.1
"490","2020-03-23",8.01
"491","2020-03-24",8.5
"492","2020-03-25",8.45
"493","2020-03-26",9.02
"494","2020-03-27",8.09
"495","2020-03-30",8.43
"496","2020-03-31",8.05
"497","2020-04-01",7.82
"498","2020-04-02",8.25
"499","2020-04-03",8.23
"500","2020-04-06",8.78
"501","2020-04-07",8.45
"502","2020-04-08",8.74
"503","2020-04-09",9.12
"504","2020-04-13",9.47
"505","2020-04-14",9.62
"506","2020-04-15",9.75
"507","2020-04-16",10.38
"508","2020-04-17",9.85
"509","2020-04-20",9.85
"510","2020-04-21",9.26
"511","2020-04-22",9.45
"512","2020-04-23",9.57
"513","2020-04-24",9.66
"514","2020-04-27",10.37
"515","2020-04-28",10.43
"516","2020-04-29",10.89
"517","2020-04-30",10.57
"518","2020-05-01",10.23
"519","2020-05-04",10.21
"520","2020-05-05",10.03
"521","2020-05-06",10.46
"522","2020-05-07",10.99
"523","2020-05-08",11.26
"524","2020-05-11",11.53
"525","2020-05-12",11.49
"526","2020-05-13",10.82
"527","2020-05-14",10.3
"528","2020-05-15",10.58
"529","2020-05-18",10.85
"530","2020-05-19",10.87
"531","2020-05-20",11.38
"532","2020-05-21",11.35
"533","2020-05-22",12.06
"534","2020-05-26",11.87
"535","2020-05-27",11.66
"536","2020-05-28",11.24
"537","2020-05-29",12.01
"538","2020-06-01",12.26
"539","2020-06-02",12.03
"540","2020-06-03",12.59
"541","2020-06-04",12.68
"542","2020-06-05",12.75
"543","2020-06-08",12.25
"544","2020-06-09",12.42
"545","2020-06-10",12.8
"546","2020-06-11",11.79
"547","2020-06-12",12.42
"548","2020-06-15",13.5
"549","2020-06-16",13.32
"550","2020-06-17",13.42
"551","2020-06-18",13.52
"552","2020-06-19",13.01
"553","2020-06-22",13.51
"554","2020-06-23",13.34
"555","2020-06-24",12.79
"556","2020-06-25",13.13
"557","2020-06-26",12.97
"558","2020-06-29",12.54
"559","2020-06-30",12.75
"560","2020-07-01",12.91
"561","2020-07-02",12.84
"562","2020-07-06",12.73
"563","2020-07-07",12.63
"564","2020-07-08",12.68
"565","2020-07-09",12.84
"566","2020-07-10",12.43
"567","2020-07-13",11.66
"568","2020-07-14",11.65
"569","2020-07-15",12.04
"570","2020-07-16",11.81
"571","2020-07-17",11.81
"572","2020-07-20",12.15
"573","2020-07-21",11.92
"574","2020-07-22",11.88
"575","2020-07-23",11.87
"576","2020-07-24",11.52
"577","2020-07-27",11.74
"578","2020-07-28",11.38
"579","2020-07-29",11.56
"580","2020-07-30",11.37
"581","2020-07-31",11.64
"582","2020-08-03",11.82
"583","2020-08-04",11.87
"584","2020-08-05",12.44
"585","2020-08-06",12.14
"586","2020-08-07",11.73
"587","2020-08-10",11.55
"588","2020-08-11",11.43
"589","2020-08-12",11.66
"590","2020-08-13",11.84
"591","2020-08-14",11.86
"592","2020-08-17",11.63
"593","2020-08-18",11.86
"594","2020-08-19",11.77
"595","2020-08-20",11.88
"596","2020-08-21",11.59
"597","2020-08-24",11.52
"598","2020-08-25",11.76
"599","2020-08-26",13.09
"600","2020-08-27",12.98
"601","2020-08-28",13.46
"602","2020-08-31",13.59
"603","2020-09-01",15.24
"604","2020-09-02",16.17
"605","2020-09-03",11.22
"606","2020-09-04",10.42
"607","2020-09-08",10
"608","2020-09-09",9.73
"609","2020-09-10",9.62
"610","2020-09-11",9.84
"611","2020-09-14",9.59
"612","2020-09-15",9.5
"613","2020-09-16",9.52
"614","2020-09-17",9.41
"615","2020-09-18",9.69
"616","2020-09-21",10.25
"617","2020-09-22",10.17
"618","2020-09-23",10.01
"619","2020-09-24",10.15
"620","2020-09-25",10.46
"621","2020-09-28",10.66
"622","2020-09-29",10.54
"623","2020-09-30",10.34
"624","2020-10-01",10.4
"625","2020-10-02",10.19
"626","2020-10-05",10.12
"627","2020-10-06",10.05
"628","2020-10-07",10.13
"629","2020-10-08",10.27
"630","2020-10-09",11.06
"631","2020-10-12",10.96
"632","2020-10-13",11.08
"633","2020-10-14",10.96
"634","2020-10-15",10.94
"635","2020-10-16",10.99
"636","2020-10-19",10.9
"637","2020-10-20",10.77
"638","2020-10-21",10.47
"639","2020-10-22",10.88
"640","2020-10-23",10.81
"641","2020-10-26",10.54
"642","2020-10-27",10.67
"643","2020-10-28",10.07
"644","2020-10-29",9.99
"645","2020-10-30",9.62
"646","2020-11-02",9.51
"647","2020-11-03",9.75
"648","2020-11-04",9.9
"649","2020-11-05",10.31
"650","2020-11-06",10.37
"651","2020-11-09",10.4
"652","2020-11-10",10.09
"653","2020-11-11",10.11
"654","2020-11-12",10.26
"655","2020-11-13",10.34
"656","2020-11-16",10.35
"657","2020-11-17",10.82
"658","2020-11-18",11.15
"659","2020-11-19",11.45
"660","2020-11-20",11.56
"661","2020-11-23",11.63
"662","2020-11-24",11.72
"663","2020-11-25",11.7
"664","2020-11-27",11.65
