"","date","BIP"
"225","2008-11-28",6.994048
"226","2008-12-01",6.636905
"227","2008-12-02",6.101191
"228","2008-12-03",6.595238
"229","2008-12-04",6.666667
"230","2008-12-05",6.369048
"231","2008-12-08",6.488095
"232","2008-12-09",6.25
"233","2008-12-10",6.666667
"234","2008-12-11",6.976191
"235","2008-12-12",7.244048
"236","2008-12-15",6.577381
"237","2008-12-16",6.815476
"238","2008-12-17",6.672619
"239","2008-12-18",6.708333
"240","2008-12-19",6.535714
"241","2008-12-22",6.398809
"242","2008-12-23",6.261905
"243","2008-12-24",6.255952
"244","2008-12-26",6.279762
"245","2008-12-29",6.255952
"246","2008-12-30",6.303571
"247","2008-12-31",6.666667
"248","2009-01-02",7.696429
"249","2009-01-05",8.059524
"250","2009-01-06",8.273809
"251","2009-01-07",8.065476
"252","2009-01-08",8.154762
"253","2009-01-09",8.422619
"254","2009-01-12",8.166667
"255","2009-01-13",8.619047
"256","2009-01-14",8.035714
"257","2009-01-15",7.559524
"258","2009-01-16",7.577381
"259","2009-01-20",7.619048
"260","2009-01-21",7.619048
"261","2009-01-22",7.952381
"262","2009-01-23",8.166667
"263","2009-01-26",8.053572
"264","2009-01-27",7.922619
"265","2009-01-28",7.892857
"266","2009-01-29",7.916667
"267","2009-01-30",7.857143
"268","2009-02-02",7.738095
"269","2009-02-03",8.357142
"270","2009-02-04",8.184524
"271","2009-02-05",7.928571
"272","2009-02-06",7.964286
"273","2009-02-09",8.029762
"274","2009-02-10",7.994048
"275","2009-02-11",8.017858
"276","2009-02-12",8.333333
"277","2009-02-13",8.232142
"278","2009-02-17",8.404762
"279","2009-02-18",8.095238
"280","2009-02-19",7.886905
"281","2009-02-20",7.892857
"282","2009-02-23",7.773809
"283","2009-02-24",7.785714
"284","2009-02-25",7.220238
"285","2009-02-26",6.886905
"286","2009-02-27",6.916667
"287","2009-03-02",6.196429
"288","2009-03-03",5.75
"289","2009-03-04",5.119048
"290","2009-03-05",5.178571
"291","2009-03-06",5.446429
"292","2009-03-09",5.773809
"293","2009-03-10",6.095238
"294","2009-03-11",6.565476
"295","2009-03-12",6.898809
"296","2009-03-13",7.232143
"297","2009-03-16",7.720238
"298","2009-03-17",8.154762
"299","2009-03-18",7.875
"300","2009-03-19",8.172619
"301","2009-03-20",8.107142
"302","2009-03-23",8.339286
"303","2009-03-24",8.119047
"304","2009-03-25",8.119047
"305","2009-03-26",8.339286
"306","2009-03-27",8.244047
"307","2009-03-30",8.101191
"308","2009-03-31",7.863095
"309","2009-04-01",8.244047
"310","2009-04-02",8.166667
"311","2009-04-03",8.113095
"312","2009-04-06",8.011905
"313","2009-04-07",7.886905
"314","2009-04-08",7.928571
"315","2009-04-09",8.184524
"316","2009-04-13",8.059524
"317","2009-04-14",7.803571
"318","2009-04-15",7.571429
"319","2009-04-16",7.833333
"320","2009-04-17",7.821429
"321","2009-04-20",7.047619
"322","2009-04-21",7.369048
"323","2009-04-22",7.053571
"324","2009-04-23",7.166667
"325","2009-04-24",8
"326","2009-04-27",8.238095
"327","2009-04-28",8.279762
"328","2009-04-29",8.214286
"329","2009-04-30",8.125
"330","2009-05-01",7.940476
"331","2009-05-04",7.678571
"332","2009-05-05",7.142857
"333","2009-05-06",7.863095
"334","2009-05-07",7.75
"335","2009-05-08",8.053572
"336","2009-05-11",7.994048
"337","2009-05-12",7.708333
"338","2009-05-13",7.446429
"339","2009-05-14",7.732143
"340","2009-05-15",8.136905
"341","2009-05-18",8.154762
"342","2009-05-19",8.214286
"343","2009-05-20",8.113095
"344","2009-05-21",8.214286
"345","2009-05-22",8.125
"346","2009-05-26",8.285714
"347","2009-05-27",7.821429
"348","2009-05-28",7.470238
"349","2009-05-29",7.434524
"350","2009-06-01",7.416667
"351","2009-06-02",7.321429
"352","2009-06-03",7.142857
"353","2009-06-04",7.410714
"354","2009-06-05",7.392857
"355","2009-06-08",7.333333
"356","2009-06-09",7.351191
"357","2009-06-10",7.154762
"358","2009-06-11",7.142857
"359","2009-06-12",7.291667
"360","2009-06-15",7.244048
"361","2009-06-16",7.261905
"362","2009-06-17",7.208333
"363","2009-06-18",7.077381
"364","2009-06-19",7.095238
"365","2009-06-22",7.095238
"366","2009-06-23",7.107143
"367","2009-06-24",7.089286
"368","2009-06-25",7.142857
"369","2009-06-26",7.142857
"370","2009-06-29",7.101191
"371","2009-06-30",7.339286
"372","2009-07-01",7.410714
"373","2009-07-02",7.488095
"374","2009-07-06",7.142857
"375","2009-07-07",7.202381
"376","2009-07-08",7.196429
"377","2009-07-09",7.184524
"378","2009-07-10",7.172619
"379","2009-07-13",6.880952
"380","2009-07-14",6.970238
"381","2009-07-15",7.113095
"382","2009-07-16",7.101191
"383","2009-07-17",7.113095
"384","2009-07-20",7.410714
"385","2009-07-21",7.422619
"386","2009-07-22",7.75
"387","2009-07-23",7.648809
"388","2009-07-24",7.75
"389","2009-07-27",8.029762
"390","2009-07-28",7.630952
"391","2009-07-29",7.738095
"392","2009-07-30",7.761905
"393","2009-07-31",7.922619
"394","2009-08-03",7.886905
"395","2009-08-04",7.791667
"396","2009-08-05",7.708333
"397","2009-08-06",7.678571
"398","2009-08-07",7.511905
"399","2009-08-10",7.607143
"400","2009-08-11",7.654762
"401","2009-08-12",8.184524
"402","2009-08-13",8.630953
"403","2009-08-14",8.648809
"404","2009-08-17",8.476191
"405","2009-08-18",8.625
"406","2009-08-19",8.964286
"407","2009-08-20",9.119047
"408","2009-08-21",9.220238
"409","2009-08-24",9.226191
"410","2009-08-25",8.934524
"411","2009-08-26",9.160714
"412","2009-08-27",9.071428
"413","2009-08-28",9.023809
"414","2009-08-31",9.047619
"415","2009-09-01",8.940476
"416","2009-09-02",8.970238
"417","2009-09-03",8.922619
"418","2009-09-04",8.916667
"419","2009-09-08",8.958333
"420","2009-09-09",9.005953
"421","2009-09-10",9.744047
"422","2009-09-11",9.833333
"423","2009-09-14",10.023809
"424","2009-09-15",9.970238
"425","2009-09-16",10.023809
"426","2009-09-17",9.916667
"427","2009-09-18",10.113095
"428","2009-09-21",10.261905
"429","2009-09-22",10.392858
"430","2009-09-23",10.898809
"431","2009-09-24",10.684524
"432","2009-09-25",10.208333
"433","2009-09-28",10.125
"434","2009-09-29",9.821428
"435","2009-09-30",9.797619
"436","2009-10-01",9.583333
"437","2009-10-02",9.523809
"438","2009-10-05",9.684524
"439","2009-10-06",9.821428
"440","2009-10-07",9.857142
"441","2009-10-08",10.125
"442","2009-10-09",10.220238
"443","2009-10-12",10.607142
"444","2009-10-13",10.482142
"445","2009-10-14",10.601191
"446","2009-10-15",10.791667
"447","2009-10-16",10.773809
"448","2009-10-19",10.964286
"449","2009-10-20",10.773809
"450","2009-10-21",10.744047
"451","2009-10-22",10.690476
"452","2009-10-23",10.529762
"453","2009-10-26",10.511905
"454","2009-10-27",10.541667
"455","2009-10-28",9.821428
"456","2009-10-29",9.821428
"457","2009-10-30",8.630953
"458","2009-11-02",8.690476
"459","2009-11-03",8.761905
"460","2009-11-04",8.75
"461","2009-11-05",8.761905
"462","2009-11-06",8.744047
"463","2009-11-09",9.017858
"464","2009-11-10",9.071428
"465","2009-11-11",9.089286
"466","2009-11-12",9.047619
"467","2009-11-13",9.053572
"468","2009-11-16",9.583333
"469","2009-11-17",9.488095
"470","2009-11-18",9.535714
"471","2009-11-19",9.309524
"472","2009-11-20",9.422619
"473","2009-11-23",9.541667
"474","2009-11-24",9.494047
"475","2009-11-25",9.369047
"476","2009-11-27",9.238095
"477","2009-11-30",9.166667
"478","2009-12-01",9.333333
"479","2009-12-02",9.273809
"480","2009-12-03",9.273809
"481","2009-12-04",9.279762
"482","2009-12-07",9.315476
"483","2009-12-08",9.178572
"484","2009-12-09",9.160714
"485","2009-12-10",9.166667
"486","2009-12-11",9.190476
"487","2009-12-14",9.220238
"488","2009-12-15",9.202381
"489","2009-12-16",9.214286
"490","2009-12-17",9.410714
"491","2009-12-18",9.357142
"492","2009-12-21",9.559524
"493","2009-12-22",9.565476
"494","2009-12-23",9.666667
"495","2009-12-24",9.607142
"496","2009-12-28",10.053572
"497","2009-12-29",9.964286
"498","2009-12-30",10.011905
"499","2009-12-31",9.982142
"500","2010-01-04",9.952381
"501","2010-01-05",10.083333
"502","2010-01-06",10.119047
"503","2010-01-07",10.107142
"504","2010-01-08",10.059524
"505","2010-01-11",10.113095
"506","2010-01-12",10.035714
"507","2010-01-13",10.113095
"508","2010-01-14",10.089286
"509","2010-01-15",9.916667
"510","2010-01-19",10.148809
"511","2010-01-20",10.041667
"512","2010-01-21",9.845238
"513","2010-01-22",9.702381
"514","2010-01-25",9.619047
"515","2010-01-26",9.636905
"516","2010-01-27",9.625
"517","2010-01-28",9.607142
"518","2010-01-29",9.511905
"519","2010-02-01",9.619047
"520","2010-02-02",9.696428
"521","2010-02-03",9.678572
"522","2010-02-04",9.541667
"523","2010-02-05",9.577381
"524","2010-02-08",9.833333
"525","2010-02-09",9.886905
"526","2010-02-10",9.898809
"527","2010-02-11",9.952381
"528","2010-02-12",9.910714
"529","2010-02-16",10.083333
"530","2010-02-17",10.071428
"531","2010-02-18",10.095238
"532","2010-02-19",10.119047
"533","2010-02-22",10.178572
"534","2010-02-23",10.077381
"535","2010-02-24",9.898809
"536","2010-02-25",9.892858
"537","2010-02-26",9.791667
"538","2010-03-01",9.940476
"539","2010-03-02",10.041667
"540","2010-03-03",10.059524
"541","2010-03-04",10.142858
"542","2010-03-05",10.119047
"543","2010-03-08",10.25
"544","2010-03-09",10.267858
"545","2010-03-10",10.255953
"546","2010-03-11",10.267858
"547","2010-03-12",10.351191
"548","2010-03-15",10.398809
"549","2010-03-16",10.571428
"550","2010-03-17",10.744047
"551","2010-03-18",10.738095
"552","2010-03-19",10.75
"553","2010-03-22",10.946428
"554","2010-03-23",10.892858
"555","2010-03-24",10.738095
"556","2010-03-25",10.613095
"557","2010-03-26",10.386905
"558","2010-03-29",10.232142
"559","2010-03-30",10.279762
"560","2010-03-31",10.470238
"561","2010-04-01",10.714286
"562","2010-04-05",10.779762
"563","2010-04-06",10.827381
"564","2010-04-07",10.613095
"565","2010-04-08",10.470238
"566","2010-04-09",10.577381
"567","2010-04-12",10.595238
"568","2010-04-13",10.75
"569","2010-04-14",10.922619
"570","2010-04-15",10.821428
"571","2010-04-16",10.488095
"572","2010-04-19",10.523809
"573","2010-04-20",10.755953
"574","2010-04-21",10.720238
"575","2010-04-22",10.726191
"576","2010-04-23",10.696428
"577","2010-04-26",10.708333
"578","2010-04-27",10.547619
"579","2010-04-28",10.458333
"580","2010-04-29",10.714286
"581","2010-04-30",10.505953
"582","2010-05-03",10.535714
"583","2010-05-04",10.345238
"584","2010-05-05",10.178572
"585","2010-05-06",9.732142
"586","2010-05-07",9.839286
"587","2010-05-10",10.238095
"588","2010-05-11",10.386905
"589","2010-05-12",10.357142
"590","2010-05-13",10.351191
"591","2010-05-14",10.148809
"592","2010-05-17",9.994047
"593","2010-05-18",9.821428
"594","2010-05-19",9.613095
"595","2010-05-20",9.125
"596","2010-05-21",9.261905
"597","2010-05-24",9.238095
"598","2010-05-25",9.083333
"599","2010-05-26",9.005953
"600","2010-05-27",9.25
"601","2010-05-28",9.315476
"602","2010-06-01",9.220238
"603","2010-06-02",9.363095
"604","2010-06-03",9.315476
"605","2010-06-04",9.101191
"606","2010-06-07",8.970238
"607","2010-06-08",9.130953
"608","2010-06-09",9.333333
"609","2010-06-10",9.672619
"610","2010-06-11",9.869047
"611","2010-06-14",10.005953
"612","2010-06-15",10.178572
"613","2010-06-16",10.232142
"614","2010-06-17",10.279762
"615","2010-06-18",10.208333
"616","2010-06-21",10.166667
"617","2010-06-22",9.898809
"618","2010-06-23",9.714286
"619","2010-06-24",9.583333
"620","2010-06-25",9.625
"621","2010-06-28",9.577381
"622","2010-06-29",9.428572
"623","2010-06-30",9.446428
"624","2010-07-01",9.547619
"625","2010-07-02",9.589286
"626","2010-07-06",9.654762
"627","2010-07-07",9.910714
"628","2010-07-08",9.916667
"629","2010-07-09",10
"630","2010-07-12",10.059524
"631","2010-07-13",10.184524
"632","2010-07-14",10.220238
"633","2010-07-15",10.273809
"634","2010-07-16",10.148809
"635","2010-07-19",10.255953
"636","2010-07-20",10.464286
"637","2010-07-21",10.279762
"638","2010-07-22",10.505953
"639","2010-07-23",10.505953
"640","2010-07-26",10.654762
"641","2010-07-27",10.571428
"642","2010-07-28",10.392858
"643","2010-07-29",10.315476
"644","2010-07-30",10.351191
"645","2010-08-02",10.452381
"646","2010-08-03",10.440476
"647","2010-08-04",10.523809
"648","2010-08-05",10.339286
"649","2010-08-06",10.166667
"650","2010-08-09",10.220238
"651","2010-08-10",10.142858
"652","2010-08-11",9.904762
"653","2010-08-12",9.886905
"654","2010-08-13",9.934524
"655","2010-08-16",10.011905
"656","2010-08-17",10.119047
"657","2010-08-18",10.178572
"658","2010-08-19",10.172619
"659","2010-08-20",10.208333
"660","2010-08-23",10.279762
"661","2010-08-24",10.416667
"662","2010-08-25",10.321428
"663","2010-08-26",10.363095
"664","2010-08-27",10.345238
"665","2010-08-30",10.154762
"666","2010-08-31",10.190476
"667","2010-09-01",10.375
"668","2010-09-02",10.380953
"669","2010-09-03",10.511905
"670","2010-09-07",10.583333
"671","2010-09-08",10.535714
"672","2010-09-09",10.964286
"673","2010-09-10",10.892858
"674","2010-09-13",11.297619
"675","2010-09-14",11.023809
"676","2010-09-15",10.940476
"677","2010-09-16",10.934524
"678","2010-09-17",11.130953
"679","2010-09-20",11.261905
"680","2010-09-21",11.214286
"681","2010-09-22",11.095238
"682","2010-09-23",11.011905
"683","2010-09-24",11.202381
"684","2010-09-27",11.095238
"685","2010-09-28",11.309524
"686","2010-09-29",11.446428
"687","2010-09-30",11.547619
"688","2010-10-01",11.684524
"689","2010-10-04",11.744047
"690","2010-10-05",11.851191
"691","2010-10-06",11.982142
"692","2010-10-07",11.916667
"693","2010-10-08",12.214286
"694","2010-10-11",12.083333
"695","2010-10-12",12.047619
"696","2010-10-13",12.214286
"697","2010-10-14",12.488095
"698","2010-10-15",12.380953
"699","2010-10-18",12.291667
"700","2010-10-19",11.982142
"701","2010-10-20",12.428572
"702","2010-10-21",12.583333
"703","2010-10-22",12.345238
"704","2010-10-25",12.446428
"705","2010-10-26",12.452381
"706","2010-10-27",12.482142
"707","2010-10-28",12.494047
"708","2010-10-29",12.589286
"709","2010-11-01",12.773809
"710","2010-11-02",12.845238
"711","2010-11-03",12.839286
"712","2010-11-04",13.154762
"713","2010-11-05",13.428572
"714","2010-11-08",13.827381
"715","2010-11-09",13.577381
"716","2010-11-10",13.535714
"717","2010-11-11",13.488095
"718","2010-11-12",13.101191
"719","2010-11-15",13.202381
"720","2010-11-16",12.738095
"721","2010-11-17",12.666667
"722","2010-11-18",12.946428
"723","2010-11-19",12.970238
"724","2010-11-22",13.184524
"725","2010-11-23",12.970238
"726","2010-11-24",13.017858
"727","2010-11-26",12.994047
"728","2010-11-29",12.619047
"729","2010-11-30",12.517858
"730","2010-12-01",12.839286
"731","2010-12-02",12.964286
"732","2010-12-03",12.886905
"733","2010-12-06",12.767858
"734","2010-12-07",12.654762
"735","2010-12-08",12.321428
"736","2010-12-09",12.261905
"737","2010-12-10",12.172619
"738","2010-12-13",12.303572
"739","2010-12-14",12.291667
"740","2010-12-15",12.208333
"741","2010-12-16",12.309524
"742","2010-12-17",12.613095
"743","2010-12-20",12.440476
"744","2010-12-21",12.678572
"745","2010-12-22",12.416667
"746","2010-12-23",12.363095
"747","2010-12-27",12.255953
"748","2010-12-28",12.446428
"749","2010-12-29",12.547619
"750","2010-12-30",12.410714
"751","2010-12-31",12.529762
"752","2011-01-03",12.547619
"753","2011-01-04",12.571428
"754","2011-01-05",12.785714
"755","2011-01-06",12.761905
"756","2011-01-07",13.029762
"757","2011-01-10",13.005953
"758","2011-01-11",12.922619
"759","2011-01-12",12.940476
"760","2011-01-13",12.964286
"761","2011-01-14",12.910714
"762","2011-01-18",12.791667
"763","2011-01-19",12.761905
"764","2011-01-20",12.630953
"765","2011-01-21",12.910714
"766","2011-01-24",12.964286
"767","2011-01-25",12.791667
"768","2011-01-26",12.934524
"769","2011-01-27",12.976191
"770","2011-01-28",12.851191
"771","2011-01-31",12.928572
"772","2011-02-01",13.035714
"773","2011-02-02",13.071428
"774","2011-02-03",13.089286
"775","2011-02-04",13.392858
"776","2011-02-07",13.565476
"777","2011-02-08",13.517858
"778","2011-02-09",13.595238
"779","2011-02-10",13.541667
"780","2011-02-11",13.470238
"781","2011-02-14",13.744047
"782","2011-02-15",13.779762
"783","2011-02-16",13.922619
"784","2011-02-17",13.928572
"785","2011-02-18",14.017858
"786","2011-02-22",13.755953
"787","2011-02-23",13.452381
"788","2011-02-24",13.333333
"789","2011-02-25",13.482142
"790","2011-02-28",13.440476
"791","2011-03-01",13.559524
"792","2011-03-02",13.690476
"793","2011-03-03",13.684524
"794","2011-03-04",13.702381
"795","2011-03-07",13.476191
"796","2011-03-08",13.595238
"797","2011-03-09",13.559524
"798","2011-03-10",13.178572
"799","2011-03-11",13.25
"800","2011-03-14",13.119047
"801","2011-03-15",13.083333
"802","2011-03-16",13.065476
"803","2011-03-17",13.154762
"804","2011-03-18",13.196428
"805","2011-03-21",13.232142
"806","2011-03-22",13.315476
"807","2011-03-23",13.392858
"808","2011-03-24",13.446428
"809","2011-03-25",13.369047
"810","2011-03-28",13.369047
"811","2011-03-29",13.226191
"812","2011-03-30",13.25
"813","2011-03-31",13.226191
"814","2011-04-01",13.428572
"815","2011-04-04",13.488095
"816","2011-04-05",13.488095
"817","2011-04-06",13.422619
"818","2011-04-07",13.553572
"819","2011-04-08",13.488095
"820","2011-04-11",13.630953
"821","2011-04-12",13.541667
"822","2011-04-13",13.75
"823","2011-04-14",13.833333
"824","2011-04-15",13.952381
"825","2011-04-18",13.75
"826","2011-04-19",13.75
"827","2011-04-20",13.916667
"828","2011-04-21",13.922619
"829","2011-04-25",13.821428
"830","2011-04-26",13.904762
"831","2011-04-27",13.952381
"832","2011-04-28",13.898809
"833","2011-04-29",13.988095
"834","2011-05-02",14.267858
"835","2011-05-03",14.244047
"836","2011-05-04",13.785714
"837","2011-05-05",13.607142
"838","2011-05-06",14.357142
"839","2011-05-09",14.565476
"840","2011-05-10",14.761905
"841","2011-05-11",14.613095
"842","2011-05-12",14.714286
"843","2011-05-13",14.523809
"844","2011-05-16",14.386905
"845","2011-05-17",14.386905
"846","2011-05-18",14.422619
"847","2011-05-19",14.565476
"848","2011-05-20",14.613095
"849","2011-05-23",14.392858
"850","2011-05-24",14.494047
"851","2011-05-25",14.559524
"852","2011-05-26",14.666667
"853","2011-05-27",14.875
"854","2011-05-31",14.732142
"855","2011-06-01",14.898809
"856","2011-06-02",14.648809
"857","2011-06-03",14.5
"858","2011-06-06",14.595238
"859","2011-06-07",14.833333
"860","2011-06-08",14.708333
"861","2011-06-09",14.708333
"862","2011-06-10",14.625
"863","2011-06-13",14.523809
"864","2011-06-14",14.434524
"865","2011-06-15",14.375
"866","2011-06-16",14.333333
"867","2011-06-17",14.196428
"868","2011-06-20",14.279762
"869","2011-06-21",14.494047
"870","2011-06-22",14.916667
"871","2011-06-23",14.904762
"872","2011-06-24",14.809524
"873","2011-06-27",14.755953
"874","2011-06-28",14.714286
"875","2011-06-29",14.982142
"876","2011-06-30",14.910714
"877","2011-07-01",15.315476
"878","2011-07-05",15.464286
"879","2011-07-06",15.386905
"880","2011-07-07",15.404762
"881","2011-07-08",15.267858
"882","2011-07-11",15.148809
"883","2011-07-12",15.303572
"884","2011-07-13",15.273809
"885","2011-07-14",15.351191
"886","2011-07-15",15.363095
"887","2011-07-18",15.244047
"888","2011-07-19",15.398809
"889","2011-07-20",15.321428
"890","2011-07-21",15.375
"891","2011-07-22",15.410714
"892","2011-07-25",15.172619
"893","2011-07-26",15.273809
"894","2011-07-27",15.059524
"895","2011-07-28",15.130953
"896","2011-07-29",14.970238
"897","2011-08-01",15.107142
"898","2011-08-02",14.845238
"899","2011-08-03",15.773809
"900","2011-08-04",15.142858
"901","2011-08-05",15.279762
"902","2011-08-08",14.095238
"903","2011-08-09",14.803572
"904","2011-08-10",14.880953
"905","2011-08-11",14.982142
"906","2011-08-12",15.416667
"907","2011-08-15",16.125
"908","2011-08-16",15.928572
"909","2011-08-17",16.035715
"910","2011-08-18",15.482142
"911","2011-08-19",15.541667
"912","2011-08-22",15.083333
"913","2011-08-23",15.422619
"914","2011-08-24",15.589286
"915","2011-08-25",15.529762
"916","2011-08-26",15.654762
"917","2011-08-29",15.803572
"918","2011-08-30",15.672619
"919","2011-08-31",15.779762
"920","2011-09-01",15.577381
"921","2011-09-02",15.690476
"922","2011-09-06",15.535714
"923","2011-09-07",15.916667
"924","2011-09-08",15.797619
"925","2011-09-09",15.559524
"926","2011-09-12",15.345238
"927","2011-09-13",15.702381
"928","2011-09-14",15.964286
"929","2011-09-15",16.107143
"930","2011-09-16",16.202381
"931","2011-09-19",16.208334
"932","2011-09-20",16.416666
"933","2011-09-21",16.029762
"934","2011-09-22",15.178572
"935","2011-09-23",15.267858
