"","date","TREX"
"100","2007-05-25",2.7025
"101","2007-05-29",2.73
"102","2007-05-30",2.71
"103","2007-05-31",2.5
"104","2007-06-01",2.53875
"105","2007-06-04",2.515
"106","2007-06-05",2.48625
"107","2007-06-06",2.44875
"108","2007-06-07",2.43
"109","2007-06-08",2.41875
"110","2007-06-11",2.4
"111","2007-06-12",2.3675
"112","2007-06-13",2.3375
"113","2007-06-14",2.3675
"114","2007-06-15",2.37125
"115","2007-06-18",2.4225
"116","2007-06-19",2.3725
"117","2007-06-20",2.3825
"118","2007-06-21",2.375
"119","2007-06-22",2.475
"120","2007-06-25",2.4775
"121","2007-06-26",2.51625
"122","2007-06-27",2.51
"123","2007-06-28",2.51375
"124","2007-06-29",2.45375
"125","2007-07-02",2.5025
"126","2007-07-03",2.49125
"127","2007-07-05",2.50125
"128","2007-07-06",2.53125
"129","2007-07-09",2.56375
"130","2007-07-10",2.49125
"131","2007-07-11",2.43375
"132","2007-07-12",2.46125
"133","2007-07-13",2.4125
"134","2007-07-16",2.33625
"135","2007-07-17",2.2725
"136","2007-07-18",2.25625
"137","2007-07-19",2.24375
"138","2007-07-20",2.23625
"139","2007-07-23",2.24125
"140","2007-07-24",2.2175
"141","2007-07-25",2.21375
"142","2007-07-26",2.21375
"143","2007-07-27",2.00875
"144","2007-07-30",2.125
"145","2007-07-31",2.0875
"146","2007-08-01",2.1325
"147","2007-08-02",2.11125
"148","2007-08-03",2.115
"149","2007-08-06",2.1
"150","2007-08-07",2.0625
"151","2007-08-08",2.17375
"152","2007-08-09",2.2125
"153","2007-08-10",2.0025
"154","2007-08-13",2.00125
"155","2007-08-14",1.97
"156","2007-08-15",1.9225
"157","2007-08-16",1.9275
"158","2007-08-17",1.91375
"159","2007-08-20",1.94875
"160","2007-08-21",1.81
"161","2007-08-22",1.75875
"162","2007-08-23",1.76125
"163","2007-08-24",1.68125
"164","2007-08-27",1.74
"165","2007-08-28",1.725
"166","2007-08-29",1.7575
"167","2007-08-30",1.72125
"168","2007-08-31",1.67875
"169","2007-09-04",1.715
"170","2007-09-05",1.66625
"171","2007-09-06",1.61
"172","2007-09-07",1.5975
"173","2007-09-10",1.6025
"174","2007-09-11",1.5625
"175","2007-09-12",1.56875
"176","2007-09-13",1.52375
"177","2007-09-14",1.4175
"178","2007-09-17",1.34125
"179","2007-09-18",1.4425
"180","2007-09-19",1.48375
"181","2007-09-20",1.47
"182","2007-09-21",1.42
"183","2007-09-24",1.3775
"184","2007-09-25",1.33
"185","2007-09-26",1.33
"186","2007-09-27",1.31875
"187","2007-09-28",1.39
"188","2007-10-01",1.39
"189","2007-10-02",1.4825
"190","2007-10-03",1.4475
"191","2007-10-04",1.49125
"192","2007-10-05",1.52125
"193","2007-10-08",1.41625
"194","2007-10-09",1.475
"195","2007-10-10",1.4425
"196","2007-10-11",1.525
"197","2007-10-12",1.4625
"198","2007-10-15",1.41625
"199","2007-10-16",1.4025
"200","2007-10-17",1.33375
"201","2007-10-18",1.34125
"202","2007-10-19",1.34625
"203","2007-10-22",1.36375
"204","2007-10-23",1.335
"205","2007-10-24",1.29625
"206","2007-10-25",1.225
"207","2007-10-26",1.23125
"208","2007-10-29",1.31625
"209","2007-10-30",1.33125
"210","2007-10-31",1.355
"211","2007-11-01",1.24875
"212","2007-11-02",1.21875
"213","2007-11-05",1.10375
"214","2007-11-06",0.99625
"215","2007-11-07",1.04375
"216","2007-11-08",1.1325
"217","2007-11-09",1
"218","2007-11-12",0.9875
"219","2007-11-13",1.00625
"220","2007-11-14",1
"221","2007-11-15",1.02125
"222","2007-11-16",1.00625
"223","2007-11-19",0.91125
"224","2007-11-20",0.8675
"225","2007-11-21",0.80875
"226","2007-11-23",0.78625
"227","2007-11-26",0.67625
"228","2007-11-27",0.75875
"229","2007-11-28",0.8425
"230","2007-11-29",0.87375
"231","2007-11-30",0.86125
"232","2007-12-03",0.8625
"233","2007-12-04",0.8775
"234","2007-12-05",0.86125
"235","2007-12-06",1
"236","2007-12-07",0.965
"237","2007-12-10",0.95625
"238","2007-12-11",0.9625
"239","2007-12-12",0.91375
"240","2007-12-13",0.88375
"241","2007-12-14",0.895
"242","2007-12-17",0.81375
"243","2007-12-18",0.8175
"244","2007-12-19",0.81
"245","2007-12-20",0.8975
"246","2007-12-21",1.04
"247","2007-12-24",1.11125
"248","2007-12-26",1.13125
"249","2007-12-27",1.1375
"250","2007-12-28",1.09
"251","2007-12-31",1.06375
"252","2008-01-02",1.065
"253","2008-01-03",1.05375
"254","2008-01-04",0.995
"255","2008-01-07",1.1
"256","2008-01-08",0.975
"257","2008-01-09",0.94625
"258","2008-01-10",0.99125
"259","2008-01-11",0.93875
"260","2008-01-14",0.925
"261","2008-01-15",0.97625
"262","2008-01-16",1.06375
"263","2008-01-17",1.03375
"264","2008-01-18",1.02875
"265","2008-01-22",0.98125
"266","2008-01-23",1.05
"267","2008-01-24",1.025
"268","2008-01-25",0.975
"269","2008-01-28",0.99125
"270","2008-01-29",0.99625
"271","2008-01-30",1.03625
"272","2008-01-31",1.03125
"273","2008-02-01",1.07625
"274","2008-02-04",1.0575
"275","2008-02-05",1.025
"276","2008-02-06",1.02
"277","2008-02-07",0.99375
"278","2008-02-08",0.9375
"279","2008-02-11",0.95625
"280","2008-02-12",0.9725
"281","2008-02-13",0.96125
"282","2008-02-14",0.905
"283","2008-02-15",0.94625
"284","2008-02-19",0.95875
"285","2008-02-20",0.95
"286","2008-02-21",0.91375
"287","2008-02-22",0.9475
"288","2008-02-25",0.905
"289","2008-02-26",0.93
"290","2008-02-27",0.9975
"291","2008-02-28",0.975
"292","2008-02-29",0.975
"293","2008-03-03",0.94
"294","2008-03-04",1.0075
"295","2008-03-05",0.995
"296","2008-03-06",0.975
"297","2008-03-07",1.00125
"298","2008-03-10",0.87125
"299","2008-03-11",0.865
"300","2008-03-12",0.85125
"301","2008-03-13",0.8625
"302","2008-03-14",0.85625
"303","2008-03-17",0.825
"304","2008-03-18",0.87
"305","2008-03-19",0.86125
"306","2008-03-20",0.92375
"307","2008-03-24",0.98125
"308","2008-03-25",1.02125
"309","2008-03-26",1.01375
"310","2008-03-27",1.01625
"311","2008-03-28",0.99125
"312","2008-03-31",0.985
"313","2008-04-01",1.035
"314","2008-04-02",1.0775
"315","2008-04-03",1.06375
"316","2008-04-04",1.035
"317","2008-04-07",1.0675
"318","2008-04-08",0.98875
"319","2008-04-09",1.00125
"320","2008-04-10",1.01625
"321","2008-04-11",0.99625
"322","2008-04-14",1.01625
"323","2008-04-15",1.00375
"324","2008-04-16",1.035
"325","2008-04-17",1.0525
"326","2008-04-18",1.06625
"327","2008-04-21",1.07
"328","2008-04-22",1.0275
"329","2008-04-23",1.02375
"330","2008-04-24",1.02
"331","2008-04-25",1.03375
"332","2008-04-28",1.03625
"333","2008-04-29",1.11375
"334","2008-04-30",1.1375
"335","2008-05-01",1.12625
"336","2008-05-02",1.10875
"337","2008-05-05",1.135
"338","2008-05-06",1.16875
"339","2008-05-07",1.1425
"340","2008-05-08",1.2875
"341","2008-05-09",1.2725
"342","2008-05-12",1.29875
"343","2008-05-13",1.32
"344","2008-05-14",1.32125
"345","2008-05-15",1.28375
"346","2008-05-16",1.3225
"347","2008-05-19",1.3625
"348","2008-05-20",1.46875
"349","2008-05-21",1.47125
"350","2008-05-22",1.645
"351","2008-05-23",1.6925
"352","2008-05-27",1.675
"353","2008-05-28",1.605
"354","2008-05-29",1.56875
"355","2008-05-30",1.4
"356","2008-06-02",1.44
"357","2008-06-03",1.4575
"358","2008-06-04",1.50625
"359","2008-06-05",1.685
"360","2008-06-06",1.6675
"361","2008-06-09",1.56875
"362","2008-06-10",1.63125
"363","2008-06-11",1.5875
"364","2008-06-12",1.55
"365","2008-06-13",1.58875
"366","2008-06-16",1.56375
"367","2008-06-17",1.4875
"368","2008-06-18",1.405
"369","2008-06-19",1.43875
"370","2008-06-20",1.43625
"371","2008-06-23",1.39875
"372","2008-06-24",1.3125
"373","2008-06-25",1.36
"374","2008-06-26",1.4675
"375","2008-06-27",1.35125
"376","2008-06-30",1.46625
"377","2008-07-01",1.38875
"378","2008-07-02",1.27
"379","2008-07-03",1.37625
"380","2008-07-07",1.31625
"381","2008-07-08",1.33875
"382","2008-07-09",1.2875
"383","2008-07-10",1.2525
"384","2008-07-11",1.13625
"385","2008-07-14",1.1675
"386","2008-07-15",1.17
"387","2008-07-16",1.2525
"388","2008-07-17",1.26875
"389","2008-07-18",1.2725
"390","2008-07-21",1.25125
"391","2008-07-22",1.32625
"392","2008-07-23",1.37625
"393","2008-07-24",1.33
"394","2008-07-25",1.36625
"395","2008-07-28",1.33875
"396","2008-07-29",1.4375
"397","2008-07-30",1.81
"398","2008-07-31",2.105
"399","2008-08-01",2.18625
"400","2008-08-04",2.11625
"401","2008-08-05",2.325
"402","2008-08-06",2.365
"403","2008-08-07",2.20875
"404","2008-08-08",2.2925
"405","2008-08-11",2.46875
"406","2008-08-12",2.46875
"407","2008-08-13",2.46625
"408","2008-08-14",2.43875
"409","2008-08-15",2.2475
"410","2008-08-18",2.2925
"411","2008-08-19",2.2225
"412","2008-08-20",2.21
"413","2008-08-21",2.2
"414","2008-08-22",2.29875
"415","2008-08-25",2.2775
"416","2008-08-26",2.2525
"417","2008-08-27",2.31875
"418","2008-08-28",2.38
"419","2008-08-29",2.31875
"420","2008-09-02",2.4375
"421","2008-09-03",2.67125
"422","2008-09-04",2.65375
"423","2008-09-05",2.3875
"424","2008-09-08",2.60375
"425","2008-09-09",2.535
"426","2008-09-10",2.61125
"427","2008-09-11",2.49625
"428","2008-09-12",2.635
"429","2008-09-15",2.38125
"430","2008-09-16",2.55
"431","2008-09-17",2.2675
"432","2008-09-18",2.14375
"433","2008-09-19",2.39375
"434","2008-09-22",2.325
"435","2008-09-23",2.275
"436","2008-09-24",2.215
"437","2008-09-25",2.34
"438","2008-09-26",2.32875
"439","2008-09-29",2.1575
"440","2008-09-30",2.26375
"441","2008-10-01",2.1175
"442","2008-10-02",2.065
"443","2008-10-03",1.93375
"444","2008-10-06",1.925
"445","2008-10-07",1.75
"446","2008-10-08",1.75125
"447","2008-10-09",1.57
"448","2008-10-10",1.9
"449","2008-10-13",1.97
"450","2008-10-14",1.93
"451","2008-10-15",1.74125
"452","2008-10-16",1.8225
"453","2008-10-17",1.87
"454","2008-10-20",1.9475
"455","2008-10-21",2.04375
"456","2008-10-22",2.045
"457","2008-10-23",1.77625
"458","2008-10-24",1.78125
"459","2008-10-27",1.61375
"460","2008-10-28",1.5825
"461","2008-10-29",1.75875
"462","2008-10-30",1.94
"463","2008-10-31",2.03875
"464","2008-11-03",1.97125
"465","2008-11-04",1.995
"466","2008-11-05",1.93
"467","2008-11-06",1.91
"468","2008-11-07",1.85125
"469","2008-11-10",1.7875
"470","2008-11-11",1.73375
"471","2008-11-12",1.59875
"472","2008-11-13",1.7275
"473","2008-11-14",1.56625
"474","2008-11-17",1.63125
"475","2008-11-18",1.49375
"476","2008-11-19",1.40875
"477","2008-11-20",1.375
"478","2008-11-21",1.3525
"479","2008-11-24",1.5725
"480","2008-11-25",1.6125
"481","2008-11-26",1.71
"482","2008-11-28",1.695
"483","2008-12-01",1.475
"484","2008-12-02",1.62625
"485","2008-12-03",1.79
"486","2008-12-04",1.65875
"487","2008-12-05",1.90125
"488","2008-12-08",2.0725
"489","2008-12-09",2.04
"490","2008-12-10",2.01875
"491","2008-12-11",1.80125
"492","2008-12-12",1.79375
"493","2008-12-15",1.74125
"494","2008-12-16",1.91125
"495","2008-12-17",1.965
"496","2008-12-18",1.95875
"497","2008-12-19",2.03375
"498","2008-12-22",1.9825
"499","2008-12-23",1.8525
"500","2008-12-24",1.88
"501","2008-12-26",1.8975
"502","2008-12-29",1.83
"503","2008-12-30",1.97375
"504","2008-12-31",2.0575
"505","2009-01-02",2.06625
"506","2009-01-05",2.1975
"507","2009-01-06",2.20625
"508","2009-01-07",2.4225
"509","2009-01-08",2.20125
"510","2009-01-09",2.00125
"511","2009-01-12",1.89
"512","2009-01-13",1.98375
"513","2009-01-14",1.9125
"514","2009-01-15",2.0825
"515","2009-01-16",2.11125
"516","2009-01-20",1.8875
"517","2009-01-21",2.05625
"518","2009-01-22",2.07125
"519","2009-01-23",2.0625
"520","2009-01-26",2.12875
"521","2009-01-27",2.14
"522","2009-01-28",2.26875
"523","2009-01-29",2.075
"524","2009-01-30",1.84875
"525","2009-02-02",2.01
"526","2009-02-03",2.0625
"527","2009-02-04",2.04625
"528","2009-02-05",2.085
"529","2009-02-06",2.15125
"530","2009-02-09",2.07625
"531","2009-02-10",2.00875
"532","2009-02-11",1.90125
"533","2009-02-12",1.85125
"534","2009-02-13",1.81125
"535","2009-02-17",1.795
"536","2009-02-18",1.68
"537","2009-02-19",1.56625
"538","2009-02-20",1.49625
"539","2009-02-23",1.41375
"540","2009-02-24",1.44875
"541","2009-02-25",1.325
"542","2009-02-26",1.36125
"543","2009-02-27",1.12625
"544","2009-03-02",0.88875
"545","2009-03-03",0.845
"546","2009-03-04",0.895
"547","2009-03-05",0.92875
"548","2009-03-06",0.86875
"549","2009-03-09",0.75
"550","2009-03-10",0.76
"551","2009-03-11",0.67875
"552","2009-03-12",0.68625
"553","2009-03-13",0.72375
"554","2009-03-16",0.74375
"555","2009-03-17",0.805
"556","2009-03-18",1.01125
"557","2009-03-19",0.9375
"558","2009-03-20",0.8375
"559","2009-03-23",1.04375
"560","2009-03-24",0.88125
"561","2009-03-25",0.98375
"562","2009-03-26",1.15125
"563","2009-03-27",1.02
"564","2009-03-30",0.8975
"565","2009-03-31",0.95375
"566","2009-04-01",1.06125
"567","2009-04-02",1.1725
"568","2009-04-03",1.2075
"569","2009-04-06",1.0975
"570","2009-04-07",1.04375
"571","2009-04-08",1.10875
"572","2009-04-09",1.2625
"573","2009-04-13",1.26625
"574","2009-04-14",1.19625
"575","2009-04-15",1.16375
"576","2009-04-16",1.2025
"577","2009-04-17",1.23375
"578","2009-04-20",1.1475
"579","2009-04-21",1.2275
"580","2009-04-22",1.20625
"581","2009-04-23",1.205
"582","2009-04-24",1.2875
"583","2009-04-27",1.21125
"584","2009-04-28",1.26125
"585","2009-04-29",1.45125
"586","2009-04-30",1.36875
"587","2009-05-01",1.395
"588","2009-05-04",1.48875
"589","2009-05-05",1.48625
"590","2009-05-06",1.53875
"591","2009-05-07",1.38
"592","2009-05-08",1.61
"593","2009-05-11",1.44875
"594","2009-05-12",1.38125
"595","2009-05-13",1.375
"596","2009-05-14",1.38
"597","2009-05-15",1.38125
"598","2009-05-18",1.39625
"599","2009-05-19",1.3775
"600","2009-05-20",1.34375
"601","2009-05-21",1.3075
"602","2009-05-22",1.25625
"603","2009-05-26",1.355
"604","2009-05-27",1.39125
"605","2009-05-28",1.44625
"606","2009-05-29",1.38875
"607","2009-06-01",1.45375
"608","2009-06-02",1.45625
"609","2009-06-03",1.49
"610","2009-06-04",1.525
"611","2009-06-05",1.65125
"612","2009-06-08",1.76
"613","2009-06-09",1.795
"614","2009-06-10",1.69625
"615","2009-06-11",1.68
"616","2009-06-12",1.675
"617","2009-06-15",1.62875
"618","2009-06-16",1.61125
"619","2009-06-17",1.62125
"620","2009-06-18",1.6125
"621","2009-06-19",1.62625
"622","2009-06-22",1.5325
"623","2009-06-23",1.5675
"624","2009-06-24",1.65625
"625","2009-06-25",1.73625
"626","2009-06-26",1.6925
"627","2009-06-29",1.6725
"628","2009-06-30",1.67125
"629","2009-07-01",1.6325
"630","2009-07-02",1.54375
"631","2009-07-06",1.56125
"632","2009-07-07",1.61375
"633","2009-07-08",1.54875
"634","2009-07-09",1.53125
"635","2009-07-10",1.48875
"636","2009-07-13",1.4875
"637","2009-07-14",1.48375
"638","2009-07-15",1.68375
"639","2009-07-16",1.725
"640","2009-07-17",1.79
"641","2009-07-20",1.83
"642","2009-07-21",1.8575
"643","2009-07-22",1.76125
"644","2009-07-23",1.87125
"645","2009-07-24",1.8875
"646","2009-07-27",2.01375
"647","2009-07-28",2.01625
"648","2009-07-29",1.90625
"649","2009-07-30",1.99625
"650","2009-07-31",2.04375
"651","2009-08-03",2.065
"652","2009-08-04",2.06625
"653","2009-08-05",2.13625
"654","2009-08-06",2.11875
"655","2009-08-07",2.14
"656","2009-08-10",2.16375
"657","2009-08-11",2.08875
"658","2009-08-12",2.11625
"659","2009-08-13",2.1325
"660","2009-08-14",2.06
"661","2009-08-17",2.03875
"662","2009-08-18",2.14625
"663","2009-08-19",2.15375
"664","2009-08-20",2.18625
"665","2009-08-21",2.25875
"666","2009-08-24",2.285
"667","2009-08-25",2.34875
"668","2009-08-26",2.37375
"669","2009-08-27",2.39125
"670","2009-08-28",2.37625
"671","2009-08-31",2.37625
"672","2009-09-01",2.345
"673","2009-09-02",2.3425
"674","2009-09-03",2.36375
"675","2009-09-04",2.385
"676","2009-09-08",2.37625
"677","2009-09-09",2.41875
"678","2009-09-10",2.41625
"679","2009-09-11",2.4125
"680","2009-09-14",2.43
"681","2009-09-15",2.47625
"682","2009-09-16",2.62125
"683","2009-09-17",2.54375
"684","2009-09-18",2.54375
"685","2009-09-21",2.53375
"686","2009-09-22",2.5375
"687","2009-09-23",2.37625
"688","2009-09-24",2.2875
"689","2009-09-25",2.2475
"690","2009-09-28",2.31125
"691","2009-09-29",2.2925
"692","2009-09-30",2.275
"693","2009-10-01",2.135
"694","2009-10-02",2.15
"695","2009-10-05",2.235
"696","2009-10-06",2.31875
"697","2009-10-07",2.2575
"698","2009-10-08",2.315
"699","2009-10-09",2.375
"700","2009-10-12",2.34625
"701","2009-10-13",2.42875
"702","2009-10-14",2.45125
"703","2009-10-15",2.42625
"704","2009-10-16",2.41875
"705","2009-10-19",2.4225
"706","2009-10-20",2.33625
"707","2009-10-21",2.2825
"708","2009-10-22",2.405
"709","2009-10-23",2.36375
"710","2009-10-26",2.24875
"711","2009-10-27",2.2625
"712","2009-10-28",2.11
"713","2009-10-29",2.145
"714","2009-10-30",1.98875
"715","2009-11-02",2.01625
"716","2009-11-03",2.03125
"717","2009-11-04",2.0975
"718","2009-11-05",2.13875
"719","2009-11-06",2.1625
"720","2009-11-09",2.1075
"721","2009-11-10",2.10125
"722","2009-11-11",2.1725
"723","2009-11-12",2.13
"724","2009-11-13",2.07
"725","2009-11-16",2.22125
"726","2009-11-17",2.39125
"727","2009-11-18",2.59125
"728","2009-11-19",2.5275
"729","2009-11-20",2.50625
"730","2009-11-23",2.51625
"731","2009-11-24",2.37
"732","2009-11-25",2.2425
"733","2009-11-27",2.20375
"734","2009-11-30",2.24125
"735","2009-12-01",2.27375
"736","2009-12-02",2.3175
"737","2009-12-03",2.22875
"738","2009-12-04",2.2775
"739","2009-12-07",2.2175
"740","2009-12-08",2.15625
"741","2009-12-09",2.12
"742","2009-12-10",2.065
"743","2009-12-11",2.0625
"744","2009-12-14",2.08
"745","2009-12-15",2.0075
"746","2009-12-16",2.0625
"747","2009-12-17",2.09
"748","2009-12-18",2.1475
"749","2009-12-21",2.28125
"750","2009-12-22",2.4025
"751","2009-12-23",2.46125
"752","2009-12-24",2.445
"753","2009-12-28",2.395
"754","2009-12-29",2.44375
"755","2009-12-30",2.4075
"756","2009-12-31",2.45
"757","2010-01-04",2.53
"758","2010-01-05",2.51375
"759","2010-01-06",2.4525
"760","2010-01-07",2.44375
"761","2010-01-08",2.45875
"762","2010-01-11",2.4425
"763","2010-01-12",2.455
"764","2010-01-13",2.49125
"765","2010-01-14",2.485
"766","2010-01-15",2.39625
"767","2010-01-19",2.38
"768","2010-01-20",2.26125
"769","2010-01-21",2.165
"770","2010-01-22",2.1
"771","2010-01-25",2.06625
"772","2010-01-26",2.0075
"773","2010-01-27",2.0275
"774","2010-01-28",1.98375
"775","2010-01-29",1.9275
"776","2010-02-01",2.00875
"777","2010-02-02",2.0175
"778","2010-02-03",1.99875
"779","2010-02-04",2
"780","2010-02-05",2.0275
"781","2010-02-08",2.01
"782","2010-02-09",2.09125
"783","2010-02-10",2.05625
"784","2010-02-11",2.09875
"785","2010-02-12",2.1525
"786","2010-02-16",2.2175
"787","2010-02-17",2.17625
"788","2010-02-18",2.2125
"789","2010-02-19",2.23875
"790","2010-02-22",2.21375
"791","2010-02-23",2.195
"792","2010-02-24",2.22
"793","2010-02-25",2.22875
"794","2010-02-26",2.49875
"795","2010-03-01",2.5375
"796","2010-03-02",2.41625
"797","2010-03-03",2.45875
"798","2010-03-04",2.50375
"799","2010-03-05",2.48125
"800","2010-03-08",2.46125
"801","2010-03-09",2.52625
"802","2010-03-10",2.575
"803","2010-03-11",2.745
"804","2010-03-12",2.6
"805","2010-03-15",2.6525
"806","2010-03-16",2.61375
"807","2010-03-17",2.585
"808","2010-03-18",2.59125
"809","2010-03-19",2.64
"810","2010-03-22",2.69625
"811","2010-03-23",2.73625
"812","2010-03-24",2.66125
"813","2010-03-25",2.6525
"814","2010-03-26",2.655
"815","2010-03-29",2.65625
"816","2010-03-30",2.6575
"817","2010-03-31",2.66125
"818","2010-04-01",2.675
"819","2010-04-05",2.70875
"820","2010-04-06",2.695
"821","2010-04-07",2.71125
"822","2010-04-08",2.70375
"823","2010-04-09",2.85125
"824","2010-04-12",2.85125
"825","2010-04-13",2.84125
"826","2010-04-14",2.9075
"827","2010-04-15",2.99
"828","2010-04-16",3.0325
"829","2010-04-19",2.94375
"830","2010-04-20",2.97125
"831","2010-04-21",3.00625
"832","2010-04-22",3.0675
"833","2010-04-23",3.12375
"834","2010-04-26",2.95625
"835","2010-04-27",2.86
"836","2010-04-28",2.865
"837","2010-04-29",2.8175
"838","2010-04-30",3.06125
"839","2010-05-03",2.93625
"840","2010-05-04",2.82625
"841","2010-05-05",2.7925
"842","2010-05-06",2.8975
"843","2010-05-07",2.72125
"844","2010-05-10",2.89125
"845","2010-05-11",2.78875
"846","2010-05-12",3.105
"847","2010-05-13",3.11375
"848","2010-05-14",3.05375
"849","2010-05-17",3.2125
"850","2010-05-18",3.18375
"851","2010-05-19",3.06
"852","2010-05-20",2.95125
"853","2010-05-21",2.94125
"854","2010-05-24",2.8775
"855","2010-05-25",2.85625
"856","2010-05-26",2.79875
"857","2010-05-27",2.96875
"858","2010-05-28",2.8425
"859","2010-06-01",2.71375
"860","2010-06-02",2.8
"861","2010-06-03",2.72625
"862","2010-06-04",2.57
"863","2010-06-07",2.45
"864","2010-06-08",2.48875
"865","2010-06-09",2.43625
"866","2010-06-10",2.515
"867","2010-06-11",2.595
"868","2010-06-14",2.65375
"869","2010-06-15",2.695
"870","2010-06-16",2.68625
"871","2010-06-17",2.69375
"872","2010-06-18",2.68875
"873","2010-06-21",2.68375
"874","2010-06-22",2.635
"875","2010-06-23",2.6875
"876","2010-06-24",2.6975
"877","2010-06-25",2.68875
"878","2010-06-28",2.69125
"879","2010-06-29",2.47375
"880","2010-06-30",2.51125
"881","2010-07-01",2.55625
"882","2010-07-02",2.52625
"883","2010-07-06",2.57125
"884","2010-07-07",2.70625
"885","2010-07-08",2.76875
"886","2010-07-09",2.79375
"887","2010-07-12",2.685
"888","2010-07-13",2.78
"889","2010-07-14",2.7525
"890","2010-07-15",2.70875
"891","2010-07-16",2.56375
"892","2010-07-19",2.60125
"893","2010-07-20",2.64875
"894","2010-07-21",2.56
"895","2010-07-22",2.63
"896","2010-07-23",2.71625
"897","2010-07-26",2.77
"898","2010-07-27",2.7325
"899","2010-07-28",2.71125
"900","2010-07-29",2.685
"901","2010-07-30",2.7125
"902","2010-08-02",2.76375
"903","2010-08-03",2.665
"904","2010-08-04",2.82
"905","2010-08-05",2.81125
"906","2010-08-06",2.77375
"907","2010-08-09",2.78125
"908","2010-08-10",2.7725
"909","2010-08-11",2.695
"910","2010-08-12",2.58
"911","2010-08-13",2.51625
"912","2010-08-16",2.55375
"913","2010-08-17",2.5625
"914","2010-08-18",2.57375
"915","2010-08-19",2.50375
"916","2010-08-20",2.505
"917","2010-08-23",2.50625
"918","2010-08-24",2.425
"919","2010-08-25",2.4225
"920","2010-08-26",2.41875
"921","2010-08-27",2.5125
"922","2010-08-30",2.44875
"923","2010-08-31",2.50625
"924","2010-09-01",2.5875
"925","2010-09-02",2.625
"926","2010-09-03",2.69625
"927","2010-09-07",2.56125
"928","2010-09-08",2.535
"929","2010-09-09",2.5325
"930","2010-09-10",2.51375
"931","2010-09-13",2.6125
"932","2010-09-14",2.4425
"933","2010-09-15",2.405
"934","2010-09-16",2.4025
"935","2010-09-17",2.42375
"936","2010-09-20",2.42375
"937","2010-09-21",2.43
"938","2010-09-22",2.38125
"939","2010-09-23",2.33625
"940","2010-09-24",2.38
"941","2010-09-27",2.365
"942","2010-09-28",2.35125
"943","2010-09-29",2.37875
"944","2010-09-30",2.38375
"945","2010-10-01",2.44125
"946","2010-10-04",2.42125
"947","2010-10-05",2.35875
"948","2010-10-06",2.29875
