"","date","GGB"
"161","2007-08-22",11.22
"162","2007-08-23",11.295
"163","2007-08-24",11.65
"164","2007-08-27",11.575
"165","2007-08-28",10.925
"166","2007-08-29",11.37
"167","2007-08-30",11.46
"168","2007-08-31",12.02
"169","2007-09-04",12.12
"170","2007-09-05",11.935
"171","2007-09-06",12.035
"172","2007-09-07",11.77
"173","2007-09-10",11.595
"174","2007-09-11",11.66
"175","2007-09-12",11.525
"176","2007-09-13",11.62
"177","2007-09-14",11.58
"178","2007-09-17",11.265
"179","2007-09-18",11.92
"180","2007-09-19",12.465
"181","2007-09-20",12.465
"182","2007-09-21",12.5
"183","2007-09-24",12.65
"184","2007-09-25",12.655
"185","2007-09-26",12.92
"186","2007-09-27",13.11
"187","2007-09-28",13.11
"188","2007-10-01",13.685
"189","2007-10-02",13.675
"190","2007-10-03",13.425
"191","2007-10-04",13.77
"192","2007-10-05",14.19
"193","2007-10-08",14.365
"194","2007-10-09",14.885
"195","2007-10-10",14.945
"196","2007-10-11",14.7
"197","2007-10-12",15
"198","2007-10-15",14.675
"199","2007-10-16",14.335
"200","2007-10-17",14.26
"201","2007-10-18",14.925
"202","2007-10-19",14.15
"203","2007-10-22",14.135
"204","2007-10-23",14.47
"205","2007-10-24",14.375
"206","2007-10-25",14.575
"207","2007-10-26",15.185
"208","2007-10-29",15.63
"209","2007-10-30",15.325
"210","2007-10-31",15.55
"211","2007-11-01",15.155
"212","2007-11-02",15.06
"213","2007-11-05",15.345
"214","2007-11-06",15.675
"215","2007-11-07",14.97
"216","2007-11-08",14.945
"217","2007-11-09",14.515
"218","2007-11-12",13.655
"219","2007-11-13",14.62
"220","2007-11-14",14.95
"221","2007-11-15",14.485
"222","2007-11-16",15.015
"223","2007-11-19",14.225
"224","2007-11-20",14.315
"225","2007-11-21",13.585
"226","2007-11-23",13.44
"227","2007-11-26",12.715
"228","2007-11-27",12.785
"229","2007-11-28",13.66
"230","2007-11-29",13.715
"231","2007-11-30",14.055
"232","2007-12-03",14.175
"233","2007-12-04",13.965
"234","2007-12-05",14.265
"235","2007-12-06",14.695
"236","2007-12-07",14.955
"237","2007-12-10",15
"238","2007-12-11",14.38
"239","2007-12-12",14.555
"240","2007-12-13",14.075
"241","2007-12-14",13.82
"242","2007-12-17",13.315
"243","2007-12-18",13.685
"244","2007-12-19",14.07
"245","2007-12-20",14.14
"246","2007-12-21",14.73
"247","2007-12-24",14.92
"248","2007-12-26",14.955
"249","2007-12-27",14.825
"250","2007-12-28",14.7
"251","2007-12-31",14.505
"252","2008-01-02",14.35
"253","2008-01-03",14.645
"254","2008-01-04",14.18
"255","2008-01-07",13.895
"256","2008-01-08",13.645
"257","2008-01-09",14.245
"258","2008-01-10",14.71
"259","2008-01-11",14.645
"260","2008-01-14",15.01
"261","2008-01-15",14.375
"262","2008-01-16",13.4
"263","2008-01-17",12.72
"264","2008-01-18",12.6
"265","2008-01-22",12.42
"266","2008-01-23",12.17
"267","2008-01-24",12.625
"268","2008-01-25",12.335
"269","2008-01-28",12.635
"270","2008-01-29",12.92
"271","2008-01-30",12.86
"272","2008-01-31",12.99
"273","2008-02-01",13.36
"274","2008-02-04",13.375
"275","2008-02-05",12.715
"276","2008-02-06",12.67
"277","2008-02-07",12.97
"278","2008-02-08",13.025
"279","2008-02-11",13.89
"280","2008-02-12",14.1
"281","2008-02-13",14.11
"282","2008-02-14",14.33
"283","2008-02-15",14.18
"284","2008-02-19",14.755
"285","2008-02-20",15.13
"286","2008-02-21",15.22
"287","2008-02-22",15.39
"288","2008-02-25",15.775
"289","2008-02-26",16.540001
"290","2008-02-27",17.205
"291","2008-02-28",16.905001
"292","2008-02-29",16.385
"293","2008-03-03",16.895
"294","2008-03-04",15.645
"295","2008-03-05",16.280001
"296","2008-03-06",15.77
"297","2008-03-07",15.46
"298","2008-03-10",15.085
"299","2008-03-11",16.025
"300","2008-03-12",16.34
"301","2008-03-13",16.67
"302","2008-03-14",16.540001
"303","2008-03-17",16.120001
"304","2008-03-18",16.975
"305","2008-03-19",15.5
"306","2008-03-20",15.265
"307","2008-03-24",15.5
"308","2008-03-25",15.84
"309","2008-03-26",15.825
"310","2008-03-27",15.43
"311","2008-03-28",15.28
"312","2008-03-31",15.285
"313","2008-04-01",16.33
"314","2008-04-02",16.65
"315","2008-04-03",17.27
"316","2008-04-04",18.075001
"317","2008-04-07",18.605
"318","2008-04-08",18.594999
"319","2008-04-09",18.01
"320","2008-04-10",18.42
"321","2008-04-11",17.969999
"322","2008-04-14",17.504999
"323","2008-04-15",17.844999
"324","2008-04-16",18.885
"325","2008-04-17",18.780001
"326","2008-04-18",18.629999
"327","2008-04-21",19.110001
"328","2008-04-22",19.219999
"329","2008-04-23",19.4
"330","2008-04-24",18.855
"331","2008-04-25",18.565001
"332","2008-04-28",18.895
"333","2008-04-29",18.264999
"334","2008-04-30",19.365
"335","2008-05-01",19.84
"336","2008-05-02",20.895
"337","2008-05-05",21.035
"338","2008-05-06",21.27
"339","2008-05-07",20.620001
"340","2008-05-08",21.27
"341","2008-05-09",21.735001
"342","2008-05-12",22.48
"343","2008-05-13",22.665001
"344","2008-05-14",22.155001
"345","2008-05-15",22.995001
"346","2008-05-16",24.434999
"347","2008-05-19",24.860001
"348","2008-05-20",25.555
"349","2008-05-21",24.709999
"350","2008-05-22",24.91
"351","2008-05-23",24.605
"352","2008-05-27",24.385
"353","2008-05-28",25.51
"354","2008-05-29",24.795
"355","2008-05-30",24.98
"356","2008-06-02",24.83
"357","2008-06-03",24.5
"358","2008-06-04",24
"359","2008-06-05",25.74
"360","2008-06-06",25.27
"361","2008-06-09",25.700001
"362","2008-06-10",24.93
"363","2008-06-11",24.075001
"364","2008-06-12",24.190001
"365","2008-06-13",24.290001
"366","2008-06-16",24.275
"367","2008-06-17",25.610001
"368","2008-06-18",25.639999
"369","2008-06-19",25.77
"370","2008-06-20",24.219999
"371","2008-06-23",23.809999
"372","2008-06-24",23.16
"373","2008-06-25",23.9
"374","2008-06-26",23.139999
"375","2008-06-27",23.120001
"376","2008-06-30",24.01
"377","2008-07-01",24.1
"378","2008-07-02",22.559999
"379","2008-07-03",21.41
"380","2008-07-07",21.26
"381","2008-07-08",21.040001
"382","2008-07-09",20.9
"383","2008-07-10",21.82
"384","2008-07-11",22.16
"385","2008-07-14",22.33
"386","2008-07-15",21.98
"387","2008-07-16",22.209999
"388","2008-07-17",21.030001
"389","2008-07-18",21.040001
"390","2008-07-21",22
"391","2008-07-22",21.459999
"392","2008-07-23",20.74
"393","2008-07-24",19.67
"394","2008-07-25",19.469999
"395","2008-07-28",19.469999
"396","2008-07-29",20.379999
"397","2008-07-30",22
"398","2008-07-31",21.77
"399","2008-08-01",21.07
"400","2008-08-04",20.02
"401","2008-08-05",20.219999
"402","2008-08-06",20.41
"403","2008-08-07",19.92
"404","2008-08-08",19.139999
"405","2008-08-11",18.030001
"406","2008-08-12",17.389999
"407","2008-08-13",17.9
"408","2008-08-14",17.879999
"409","2008-08-15",17.32
"410","2008-08-18",16.790001
"411","2008-08-19",17.15
"412","2008-08-20",18.02
"413","2008-08-21",18.549999
"414","2008-08-22",18.25
"415","2008-08-25",17.77
"416","2008-08-26",17.889999
"417","2008-08-27",18.33
"418","2008-08-28",18.639999
"419","2008-08-29",18.709999
"420","2008-09-02",17.790001
"421","2008-09-03",17
"422","2008-09-04",15.41
"423","2008-09-05",15.17
"424","2008-09-08",14.7
"425","2008-09-09",12.97
"426","2008-09-10",13.57
"427","2008-09-11",13.86
"428","2008-09-12",14.41
"429","2008-09-15",12.93
"430","2008-09-16",13.44
"431","2008-09-17",11.93
"432","2008-09-18",12.72
"433","2008-09-19",14.22
"434","2008-09-22",14.07
"435","2008-09-23",12.72
"436","2008-09-24",12.57
"437","2008-09-25",13.22
"438","2008-09-26",12.53
"439","2008-09-29",10.1
"440","2008-09-30",11.1
"441","2008-10-01",10.9
"442","2008-10-02",9.33
"443","2008-10-03",9.11
"444","2008-10-06",8.07
"445","2008-10-07",6.92
"446","2008-10-08",6.6
"447","2008-10-09",6.15
"448","2008-10-10",5.98
"449","2008-10-13",7.43
"450","2008-10-14",7.32
"451","2008-10-15",5.51
"452","2008-10-16",6.19
"453","2008-10-17",6.44
"454","2008-10-20",7.1
"455","2008-10-21",6.38
"456","2008-10-22",5.58
"457","2008-10-23",5.55
"458","2008-10-24",4.76
"459","2008-10-27",4.66
"460","2008-10-28",6.01
"461","2008-10-29",6.03
"462","2008-10-30",6.91
"463","2008-10-31",6.41
"464","2008-11-03",6.56
"465","2008-11-04",7.56
"466","2008-11-05",6.31
"467","2008-11-06",5.88
"468","2008-11-07",6.43
"469","2008-11-10",6.34
"470","2008-11-11",6.41
"471","2008-11-12",5.93
"472","2008-11-13",6.66
"473","2008-11-14",6.07
"474","2008-11-17",5.83
"475","2008-11-18",5.57
"476","2008-11-19",4.85
"477","2008-11-20",4.2
"478","2008-11-21",4.78
"479","2008-11-24",5.3
"480","2008-11-25",5.55
"481","2008-11-26",6.43
"482","2008-11-28",6.52
"483","2008-12-01",5.44
"484","2008-12-02",5.78
"485","2008-12-03",5.64
"486","2008-12-04",5.36
"487","2008-12-05",5.68
"488","2008-12-08",6.23
"489","2008-12-09",6.49
"490","2008-12-10",7
"491","2008-12-11",6.7
"492","2008-12-12",6.8
"493","2008-12-15",6.68
"494","2008-12-16",7.35
"495","2008-12-17",6.89
"496","2008-12-18",6.59
"497","2008-12-19",6.75
"498","2008-12-22",6.32
"499","2008-12-23",6.24
"500","2008-12-24",6.22
"501","2008-12-26",6.3
"502","2008-12-29",6.14
"503","2008-12-30",6.49
"504","2008-12-31",6.6
"505","2009-01-02",7.03
"506","2009-01-05",7.48
"507","2009-01-06",8.14
"508","2009-01-07",7.68
"509","2009-01-08",8.14
"510","2009-01-09",8.22
"511","2009-01-12",7.36
"512","2009-01-13",7.35
"513","2009-01-14",6.67
"514","2009-01-15",7.08
"515","2009-01-16",7.38
"516","2009-01-20",6.7
"517","2009-01-21",7.25
"518","2009-01-22",6.87
"519","2009-01-23",6.79
"520","2009-01-26",6.71
"521","2009-01-27",6.54
"522","2009-01-28",6.83
"523","2009-01-29",6.55
"524","2009-01-30",6.38
"525","2009-02-02",6.49
"526","2009-02-03",6.72
"527","2009-02-04",6.99
"528","2009-02-05",7.28
"529","2009-02-06",7.76
"530","2009-02-09",7.58
"531","2009-02-10",6.88
"532","2009-02-11",7.01
"533","2009-02-12",6.93
"534","2009-02-13",7
"535","2009-02-17",6.45
"536","2009-02-18",6.26
"537","2009-02-19",6.09
"538","2009-02-20",5.65
"539","2009-02-23",4.96
"540","2009-02-24",5.24
"541","2009-02-25",5.44
"542","2009-02-26",5.4
"543","2009-02-27",5.23
"544","2009-03-02",4.81
"545","2009-03-03",4.92
"546","2009-03-04",5.39
"547","2009-03-05",4.96
"548","2009-03-06",4.9
"549","2009-03-09",4.72
"550","2009-03-10",5.08
"551","2009-03-11",5.04
"552","2009-03-12",5.23
"553","2009-03-13",5.07
"554","2009-03-16",4.99
"555","2009-03-17",4.96
"556","2009-03-18",5.06
"557","2009-03-19",5.05
"558","2009-03-20",5.06
"559","2009-03-23",5.47
"560","2009-03-24",5.47
"561","2009-03-25",5.7
"562","2009-03-26",6.09
"563","2009-03-27",5.79
"564","2009-03-30",5.41
"565","2009-03-31",5.47
"566","2009-04-01",5.89
"567","2009-04-02",6.35
"568","2009-04-03",6.61
"569","2009-04-06",6.45
"570","2009-04-07",6.32
"571","2009-04-08",6.4
"572","2009-04-09",6.81
"573","2009-04-13",7.03
"574","2009-04-14",6.89
"575","2009-04-15",6.86
"576","2009-04-16",7.11
"577","2009-04-17",7.1
"578","2009-04-20",6.59
"579","2009-04-21",6.92
"580","2009-04-22",6.88
"581","2009-04-23",6.92
"582","2009-04-24",7.09
"583","2009-04-27",6.71
"584","2009-04-28",6.68
"585","2009-04-29",6.95
"586","2009-04-30",7.1
"587","2009-05-01",7.48
"588","2009-05-04",8.08
"589","2009-05-05",8.35
"590","2009-05-06",8.94
"591","2009-05-07",8.49
"592","2009-05-08",8.84
"593","2009-05-11",8.87
"594","2009-05-12",8.7
"595","2009-05-13",7.96
"596","2009-05-14",8.13
"597","2009-05-15",8.06
"598","2009-05-18",8.81
"599","2009-05-19",9.05
"600","2009-05-20",8.94
"601","2009-05-21",8.58
"602","2009-05-22",8.79
"603","2009-05-26",9.31
"604","2009-05-27",9.59
"605","2009-05-28",10.12
"606","2009-05-29",10.4
"607","2009-06-01",11.12
"608","2009-06-02",11.57
"609","2009-06-03",10.93
"610","2009-06-04",11.37
"611","2009-06-05",11.48
"612","2009-06-08",11.22
"613","2009-06-09",11.19
"614","2009-06-10",11.07
"615","2009-06-11",11.65
"616","2009-06-12",11.19
"617","2009-06-15",10.47
"618","2009-06-16",9.99
"619","2009-06-17",9.95
"620","2009-06-18",10.16
"621","2009-06-19",10.18
"622","2009-06-22",9.36
"623","2009-06-23",9.89
"624","2009-06-24",10.04
"625","2009-06-25",10.44
"626","2009-06-26",10.58
"627","2009-06-29",10.6
"628","2009-06-30",10.47
"629","2009-07-01",10.66
"630","2009-07-02",10.27
"631","2009-07-06",10.09
"632","2009-07-07",9.67
"633","2009-07-08",9.53
"634","2009-07-09",9.71
"635","2009-07-10",9.55
"636","2009-07-13",9.55
"637","2009-07-14",9.42
"638","2009-07-15",10.36
"639","2009-07-16",10.75
"640","2009-07-17",10.72
"641","2009-07-20",11.34
"642","2009-07-21",11.28
"643","2009-07-22",11.42
"644","2009-07-23",11.76
"645","2009-07-24",11.66
"646","2009-07-27",11.59
"647","2009-07-28",11.49
"648","2009-07-29",11.05
"649","2009-07-30",11.56
"650","2009-07-31",11.67
"651","2009-08-03",12.26
"652","2009-08-04",12.43
"653","2009-08-05",12.57
"654","2009-08-06",11.99
"655","2009-08-07",12.05
"656","2009-08-10",11.92
"657","2009-08-11",11.68
"658","2009-08-12",12.12
"659","2009-08-13",12.46
"660","2009-08-14",12.35
"661","2009-08-17",11.7
"662","2009-08-18",11.91
"663","2009-08-19",11.86
"664","2009-08-20",12.15
"665","2009-08-21",12.33
"666","2009-08-24",12.47
"667","2009-08-25",12.14
"668","2009-08-26",11.99
"669","2009-08-27",12.35
"670","2009-08-28",12.08
"671","2009-08-31",11.75
"672","2009-09-01",11.43
"673","2009-09-02",11.32
"674","2009-09-03",11.6
"675","2009-09-04",11.94
"676","2009-09-08",12.43
"677","2009-09-09",12.3
"678","2009-09-10",12.63
"679","2009-09-11",12.67
"680","2009-09-14",12.75
"681","2009-09-15",12.81
"682","2009-09-16",13.25
"683","2009-09-17",13.32
"684","2009-09-18",13.35
"685","2009-09-21",13.48
"686","2009-09-22",13.92
"687","2009-09-23",13.41
"688","2009-09-24",13.12
"689","2009-09-25",13.16
"690","2009-09-28",13.39
"691","2009-09-29",13.26
"692","2009-09-30",13.44
"693","2009-10-01",12.82
"694","2009-10-02",13.44
"695","2009-10-05",14.17
"696","2009-10-06",14.35
"697","2009-10-07",14.49
"698","2009-10-08",14.89
"699","2009-10-09",15.02
"700","2009-10-12",15.18
"701","2009-10-13",15.54
"702","2009-10-14",16.719999
"703","2009-10-15",17.450001
"704","2009-10-16",16.799999
"705","2009-10-19",17.41
"706","2009-10-20",16.82
"707","2009-10-21",17.139999
"708","2009-10-22",17.25
"709","2009-10-23",16.9
"710","2009-10-26",16.66
"711","2009-10-27",15.89
"712","2009-10-28",14.59
"713","2009-10-29",15.82
"714","2009-10-30",15.1
"715","2009-11-02",15.09
"716","2009-11-03",15.37
"717","2009-11-04",15.8
"718","2009-11-05",16.389999
"719","2009-11-06",16.08
"720","2009-11-09",16.719999
"721","2009-11-10",16.74
"722","2009-11-11",16.68
"723","2009-11-12",16.040001
"724","2009-11-13",16.24
"725","2009-11-16",16.68
"726","2009-11-17",16.950001
"727","2009-11-18",16.58
"728","2009-11-19",16.610001
"729","2009-11-20",16.58
"730","2009-11-23",16.620001
"731","2009-11-24",16.530001
"732","2009-11-25",16.860001
"733","2009-11-27",16.26
"734","2009-11-30",16.1
"735","2009-12-01",16.610001
"736","2009-12-02",17.02
"737","2009-12-03",16.940001
"738","2009-12-04",16.83
"739","2009-12-07",17.040001
"740","2009-12-08",16.549999
"741","2009-12-09",16.950001
"742","2009-12-10",17.26
"743","2009-12-11",17.360001
"744","2009-12-14",17.379999
"745","2009-12-15",17.1
"746","2009-12-16",17.059999
"747","2009-12-17",16.219999
"748","2009-12-18",16.16
"749","2009-12-21",15.97
"750","2009-12-22",16.549999
"751","2009-12-23",16.959999
"752","2009-12-24",17.209999
"753","2009-12-28",17.129999
"754","2009-12-29",17.040001
"755","2009-12-30",17.110001
"756","2009-12-31",17.030001
"757","2010-01-04",17.49
"758","2010-01-05",17.59
"759","2010-01-06",17.780001
"760","2010-01-07",17.34
"761","2010-01-08",17.4
"762","2010-01-11",17.360001
"763","2010-01-12",17.08
"764","2010-01-13",17.1
"765","2010-01-14",16.889999
"766","2010-01-15",16.41
"767","2010-01-19",16.559999
"768","2010-01-20",15.74
"769","2010-01-21",14.75
"770","2010-01-22",14.21
"771","2010-01-25",14.26
"772","2010-01-26",14.13
"773","2010-01-27",13.98
"774","2010-01-28",13.78
"775","2010-01-29",13.45
"776","2010-02-01",14.15
"777","2010-02-02",14.51
"778","2010-02-03",14.33
"779","2010-02-04",13.36
"780","2010-02-05",13.35
"781","2010-02-08",12.99
"782","2010-02-09",13.42
"783","2010-02-10",13.49
"784","2010-02-11",14.04
"785","2010-02-12",14.09
"786","2010-02-16",14.46
"787","2010-02-17",14.42
"788","2010-02-18",14.57
"789","2010-02-19",14.5
"790","2010-02-22",14.31
"791","2010-02-23",13.9
"792","2010-02-24",13.85
"793","2010-02-25",14.36
"794","2010-02-26",14.75
"795","2010-03-01",15.12
"796","2010-03-02",15.17
"797","2010-03-03",15.08
"798","2010-03-04",15.01
"799","2010-03-05",15.35
"800","2010-03-08",15.41
"801","2010-03-09",15.55
"802","2010-03-10",15.73
"803","2010-03-11",15.71
"804","2010-03-12",15.6
"805","2010-03-15",15.53
"806","2010-03-16",15.86
"807","2010-03-17",15.78
"808","2010-03-18",15.56
"809","2010-03-19",15.25
"810","2010-03-22",15.06
"811","2010-03-23",15.26
"812","2010-03-24",14.94
"813","2010-03-25",14.65
"814","2010-03-26",14.94
"815","2010-03-29",15.84
"816","2010-03-30",16.110001
"817","2010-03-31",16.299999
"818","2010-04-01",16.91
"819","2010-04-05",17.299999
"820","2010-04-06",17.77
"821","2010-04-07",17.52
"822","2010-04-08",17.790001
"823","2010-04-09",17.950001
"824","2010-04-12",17.74
"825","2010-04-13",17.67
"826","2010-04-14",17.879999
"827","2010-04-15",17.48
"828","2010-04-16",17.049999
"829","2010-04-19",16.76
"830","2010-04-20",16.719999
"831","2010-04-21",16.49
"832","2010-04-22",16.889999
"833","2010-04-23",17.280001
"834","2010-04-26",17.41
"835","2010-04-27",16.309999
"836","2010-04-28",16.389999
"837","2010-04-29",16.77
"838","2010-04-30",16.4
"839","2010-05-03",16.209999
"840","2010-05-04",15.24
"841","2010-05-05",15.21
"842","2010-05-06",14.48
"843","2010-05-07",14.17
"844","2010-05-10",15.22
"845","2010-05-11",14.89
"846","2010-05-12",15.09
"847","2010-05-13",14.92
"848","2010-05-14",14.42
"849","2010-05-17",13.87
"850","2010-05-18",13.32
"851","2010-05-19",13.05
"852","2010-05-20",12.24
"853","2010-05-21",12.93
"854","2010-05-24",12.77
"855","2010-05-25",12.73
"856","2010-05-26",12.74
"857","2010-05-27",13.51
"858","2010-05-28",13.46
"859","2010-06-01",13.23
"860","2010-06-02",13.82
"861","2010-06-03",13.65
"862","2010-06-04",13.01
"863","2010-06-07",12.48
"864","2010-06-08",12.82
"865","2010-06-09",12.86
"866","2010-06-10",13.6
"867","2010-06-11",13.83
"868","2010-06-14",13.91
"869","2010-06-15",14.32
"870","2010-06-16",14.44
"871","2010-06-17",14.19
"872","2010-06-18",14.17
"873","2010-06-21",14.42
"874","2010-06-22",14.19
"875","2010-06-23",14.25
"876","2010-06-24",13.97
"877","2010-06-25",14.11
"878","2010-06-28",13.86
"879","2010-06-29",13.09
"880","2010-06-30",13.18
"881","2010-07-01",13.22
"882","2010-07-02",13.33
"883","2010-07-06",13.23
"884","2010-07-07",13.7
"885","2010-07-08",13.92
"886","2010-07-09",14.2
"887","2010-07-12",13.76
"888","2010-07-13",13.89
"889","2010-07-14",13.64
"890","2010-07-15",13.48
"891","2010-07-16",13.06
"892","2010-07-19",13.17
"893","2010-07-20",13.81
"894","2010-07-21",14.02
"895","2010-07-22",14.71
"896","2010-07-23",14.9
"897","2010-07-26",14.9
"898","2010-07-27",14.71
"899","2010-07-28",14.69
"900","2010-07-29",14.72
"901","2010-07-30",14.64
"902","2010-08-02",15.01
"903","2010-08-03",15.29
"904","2010-08-04",15.54
"905","2010-08-05",15.55
"906","2010-08-06",15.22
"907","2010-08-09",15.28
"908","2010-08-10",14.92
"909","2010-08-11",14.19
"910","2010-08-12",14.18
"911","2010-08-13",14.13
"912","2010-08-16",14.22
"913","2010-08-17",14.36
"914","2010-08-18",14.22
"915","2010-08-19",13.81
"916","2010-08-20",13.83
"917","2010-08-23",13.56
"918","2010-08-24",13.39
"919","2010-08-25",13.35
"920","2010-08-26",13.16
"921","2010-08-27",13.75
"922","2010-08-30",13.35
"923","2010-08-31",13.42
"924","2010-09-01",13.94
"925","2010-09-02",13.99
"926","2010-09-03",14
"927","2010-09-07",14.07
"928","2010-09-08",14.44
"929","2010-09-09",14.51
"930","2010-09-10",14.5
"931","2010-09-13",14.73
"932","2010-09-14",14.52
"933","2010-09-15",14.47
"934","2010-09-16",14.56
"935","2010-09-17",14.25
"936","2010-09-20",14.33
"937","2010-09-21",14.35
"938","2010-09-22",14.21
"939","2010-09-23",14.06
"940","2010-09-24",13.4
"941","2010-09-27",13.5
"942","2010-09-28",13.85
"943","2010-09-29",13.57
"944","2010-09-30",13.61
"945","2010-10-01",13.67
"946","2010-10-04",13.52
"947","2010-10-05",13.65
"948","2010-10-06",13.44
"949","2010-10-07",13.14
"950","2010-10-08",13.34
"951","2010-10-11",13.41
"952","2010-10-12",13.35
"953","2010-10-13",13.41
"954","2010-10-14",13.28
"955","2010-10-15",13.26
"956","2010-10-18",13.2
"957","2010-10-19",12.71
"958","2010-10-20",12.62
"959","2010-10-21",12.38
"960","2010-10-22",12.36
"961","2010-10-25",12.34
"962","2010-10-26",12.44
"963","2010-10-27",12.43
"964","2010-10-28",12.83
"965","2010-10-29",13.04
"966","2010-11-01",13.2
"967","2010-11-02",13.38
"968","2010-11-03",13.44
"969","2010-11-04",13.88
"970","2010-11-05",13.39
"971","2010-11-08",13.53
"972","2010-11-09",13.4
"973","2010-11-10",13.6
"974","2010-11-11",13.45
"975","2010-11-12",13.17
"976","2010-11-15",13.04
"977","2010-11-16",12.61
"978","2010-11-17",12.56
"979","2010-11-18",12.84
"980","2010-11-19",12.76
"981","2010-11-22",12.54
"982","2010-11-23",12.18
"983","2010-11-24",12.41
"984","2010-11-26",12.07
"985","2010-11-29",11.74
"986","2010-11-30",11.62
"987","2010-12-01",12.09
"988","2010-12-02",12.64
"989","2010-12-03",12.77
"990","2010-12-06",12.85
"991","2010-12-07",13.11
"992","2010-12-08",12.98
"993","2010-12-09",13.04
