"","date","ALTA"
"128","2015-12-10",16.58
"129","2015-12-11",16.700001
"130","2015-12-14",16.92
"131","2015-12-15",17
"132","2015-12-16",17.1
"133","2015-12-17",17.17
"134","2015-12-18",17.309999
"135","2015-12-21",17.4
"136","2015-12-22",17.370001
"137","2015-12-23",17.389999
"138","2015-12-24",17.33
"139","2015-12-28",17.23
"140","2015-12-29",17.440001
"141","2015-12-30",17.18
"142","2015-12-31",17.209999
"143","2016-01-04",17.030001
"144","2016-01-05",17.07
"145","2016-01-06",17.23
"146","2016-01-07",16.9
"147","2016-01-08",16.57
"148","2016-01-11",16.51
"149","2016-01-12",16.290001
"150","2016-01-13",15.99
"151","2016-01-14",16.129999
"152","2016-01-15",15.82
"153","2016-01-19",15.75
"154","2016-01-20",15.72
"155","2016-01-21",15.68
"156","2016-01-22",15.5
"157","2016-01-25",14.98
"158","2016-01-26",15.13
"159","2016-01-27",15.25
"160","2016-01-28",14.94
"161","2016-01-29",15.46
"162","2016-02-01",15.41
"163","2016-02-02",14.97
"164","2016-02-03",14.84
"165","2016-02-04",14.86
"166","2016-02-05",14.65
"167","2016-02-08",14.63
"168","2016-02-09",14.65
"169","2016-02-10",14.65
"170","2016-02-11",14.33
"171","2016-02-12",14.5
"172","2016-02-16",14.72
"173","2016-02-17",14.52
"174","2016-02-18",14.39
"175","2016-02-19",14.56
"176","2016-02-22",14.59
"177","2016-02-23",14.7
"178","2016-02-24",14.93
"179","2016-02-25",15.05
"180","2016-02-26",15.12
"181","2016-02-29",15.2
"182","2016-03-01",15.28
"183","2016-03-02",15.65
"184","2016-03-03",15.97
"185","2016-03-04",16.049999
"186","2016-03-07",16.450001
"187","2016-03-08",16.059999
"188","2016-03-09",16.16
"189","2016-03-10",16.18
"190","2016-03-11",16.110001
"191","2016-03-14",16.08
"192","2016-03-15",15.78
"193","2016-03-16",15.54
"194","2016-03-17",15.22
"195","2016-03-18",16.360001
"196","2016-03-21",16.440001
"197","2016-03-22",16.27
"198","2016-03-23",16.139999
"199","2016-03-24",16.030001
"200","2016-03-28",16.23
"201","2016-03-29",15.73
"202","2016-03-30",15.89
"203","2016-03-31",15.83
"204","2016-04-01",15.98
"205","2016-04-04",15.78
"206","2016-04-05",15.83
"207","2016-04-06",15.92
"208","2016-04-07",15.74
"209","2016-04-08",15.72
"210","2016-04-11",15.74
"211","2016-04-12",15.88
"212","2016-04-13",16
"213","2016-04-14",15.99
"214","2016-04-15",16.280001
"215","2016-04-18",16.440001
"216","2016-04-19",16.309999
"217","2016-04-20",16.01
"218","2016-04-21",16.08
"219","2016-04-22",16.33
"220","2016-04-25",16.389999
"221","2016-04-26",16.450001
"222","2016-04-27",16.459999
"223","2016-04-28",16.379999
"224","2016-04-29",16.440001
"225","2016-05-02",16.459999
"226","2016-05-03",16.49
"227","2016-05-04",16.34
"228","2016-05-05",16.290001
"229","2016-05-06",16.49
"230","2016-05-09",16.290001
"231","2016-05-10",16.48
"232","2016-05-11",16.34
"233","2016-05-12",16.629999
"234","2016-05-13",16.74
"235","2016-05-16",16.790001
"236","2016-05-17",16.549999
"237","2016-05-18",16.780001
"238","2016-05-19",16.790001
"239","2016-05-20",16.700001
"240","2016-05-23",17.26
"241","2016-05-24",17.309999
"242","2016-05-25",16.99
"243","2016-05-26",17.08
"244","2016-05-27",17.15
"245","2016-05-31",17.15
"246","2016-06-01",17.15
"247","2016-06-02",17.290001
"248","2016-06-03",17.290001
"249","2016-06-06",17.52
"250","2016-06-07",17.41
"251","2016-06-08",17.450001
"252","2016-06-09",17.299999
"253","2016-06-10",17.360001
"254","2016-06-13",17.25
"255","2016-06-14",17.120001
"256","2016-06-15",17.08
"257","2016-06-16",17.040001
"258","2016-06-17",16.75
"259","2016-06-20",17.360001
"260","2016-06-21",17.43
"261","2016-06-22",17.530001
"262","2016-06-23",17.860001
"263","2016-06-24",16.790001
"264","2016-06-27",16.450001
"265","2016-06-28",16.6
"266","2016-06-29",16.559999
"267","2016-06-30",16.6
"268","2016-07-01",16.530001
"269","2016-07-05",16.52
"270","2016-07-06",16.42
"271","2016-07-07",16.75
"272","2016-07-08",17.440001
"273","2016-07-11",17.690001
"274","2016-07-12",17.969999
"275","2016-07-13",17.879999
"276","2016-07-14",17.809999
"277","2016-07-15",17.85
"278","2016-07-18",17.99
"279","2016-07-19",17.969999
"280","2016-07-20",17.75
"281","2016-07-21",17.879999
"282","2016-07-22",18.049999
"283","2016-07-25",17.969999
"284","2016-07-26",18.030001
"285","2016-07-27",17.99
"286","2016-07-28",17.98
"287","2016-07-29",17.870001
"288","2016-08-01",17.98
"289","2016-08-02",18.18
"290","2016-08-03",18.309999
"291","2016-08-04",18.35
"292","2016-08-05",18.799999
"293","2016-08-08",18.82
"294","2016-08-09",18.959999
"295","2016-08-10",18.67
"296","2016-08-11",18.74
"297","2016-08-12",18.73
"298","2016-08-15",19.049999
"299","2016-08-16",18.879999
"300","2016-08-17",18.790001
"301","2016-08-18",19.129999
"302","2016-08-19",19.09
"303","2016-08-22",19.02
"304","2016-08-23",18.860001
"305","2016-08-24",19.139999
"306","2016-08-25",19.469999
"307","2016-08-26",19.610001
"308","2016-08-29",19.370001
"309","2016-08-30",19.610001
"310","2016-08-31",19.68
"311","2016-09-01",19.549999
"312","2016-09-02",19.690001
"313","2016-09-06",20.48
"314","2016-09-07",20.66
"315","2016-09-08",21
"316","2016-09-09",20.059999
"317","2016-09-12",20.09
"318","2016-09-13",20.040001
"319","2016-09-14",20.469999
"320","2016-09-15",20.49
"321","2016-09-16",19.959999
"322","2016-09-19",20.6
"323","2016-09-20",20.57
"324","2016-09-21",20.5
"325","2016-09-22",20.6
"326","2016-09-23",20.65
"327","2016-09-26",20.059999
"328","2016-09-27",20.280001
"329","2016-09-28",20.360001
"330","2016-09-29",19.950001
"331","2016-09-30",20.35
"332","2016-10-03",20.120001
"333","2016-10-04",20.07
"334","2016-10-05",20.139999
"335","2016-10-06",20.030001
"336","2016-10-07",20.049999
"337","2016-10-10",20.1
"338","2016-10-11",19.85
"339","2016-10-12",19.790001
"340","2016-10-13",19.24
"341","2016-10-14",19.309999
"342","2016-10-17",19.5
"343","2016-10-18",19.58
"344","2016-10-19",19.709999
"345","2016-10-20",20.139999
"346","2016-10-21",20.02
"347","2016-10-24",20
"348","2016-10-25",19.9
"349","2016-10-26",19.75
"350","2016-10-27",19.9
"351","2016-10-28",19.85
"352","2016-10-31",20.049999
"353","2016-11-01",20.1
"354","2016-11-02",19.85
"355","2016-11-03",19.950001
"356","2016-11-04",19.65
"357","2016-11-07",19.549999
"358","2016-11-08",19.25
"359","2016-11-09",20
"360","2016-11-10",19.950001
"361","2016-11-11",22
"362","2016-11-14",22.950001
"363","2016-11-15",22.25
"364","2016-11-16",22.299999
"365","2016-11-17",21.975
"366","2016-11-18",22.700001
"367","2016-11-21",22.75
"368","2016-11-22",22.75
"369","2016-11-23",22.799999
"370","2016-11-25",23.200001
"371","2016-11-28",23.15
"372","2016-11-29",23.25
"373","2016-11-30",23.1
"374","2016-12-01",23.35
"375","2016-12-02",23.4
"376","2016-12-05",24
"377","2016-12-06",24.6
"378","2016-12-07",25.1
"379","2016-12-08",26.200001
"380","2016-12-09",24.799999
"381","2016-12-12",24.4
"382","2016-12-13",24.450001
"383","2016-12-14",24.1
"384","2016-12-15",25.700001
"385","2016-12-16",25.85
"386","2016-12-19",25.9
"387","2016-12-20",26.950001
"388","2016-12-21",27.6
"389","2016-12-22",27.25
"390","2016-12-23",27
"391","2016-12-27",26.9
"392","2016-12-28",26.799999
"393","2016-12-29",26.799999
"394","2016-12-30",26.85
"395","2017-01-03",26.5
"396","2017-01-04",26.5
"397","2017-01-05",25.5
"398","2017-01-06",25.4
"399","2017-01-09",25.200001
"400","2017-01-10",25.049999
"401","2017-01-11",25.75
"402","2017-01-12",25.5
"403","2017-01-13",25.1
"404","2017-01-17",24.200001
"405","2017-01-18",24.75
"406","2017-01-19",24.5
"407","2017-01-20",24.799999
"408","2017-01-23",24.799999
"409","2017-01-24",25.25
"410","2017-01-25",26.450001
"411","2017-01-26",25.85
"412","2017-01-27",25.65
"413","2017-01-30",25
"414","2017-01-31",25.25
"415","2017-02-01",25
"416","2017-02-02",25
"417","2017-02-03",25.75
"418","2017-02-06",25.299999
"419","2017-02-07",25.25
"420","2017-02-08",24.65
"421","2017-02-09",25.15
"422","2017-02-10",25.35
"423","2017-02-13",25.299999
"424","2017-02-14",25.35
"425","2017-02-15",25.799999
"426","2017-02-16",26.15
"427","2017-02-17",26.25
"428","2017-02-21",26.35
"429","2017-02-22",26.6
"430","2017-02-23",26.65
"431","2017-02-24",26.65
"432","2017-02-27",26.700001
"433","2017-02-28",26.6
"434","2017-03-01",27.15
"435","2017-03-02",26.65
"436","2017-03-03",26.75
"437","2017-03-06",26.65
"438","2017-03-07",26.65
"439","2017-03-08",26.549999
"440","2017-03-09",26.549999
"441","2017-03-10",26.65
"442","2017-03-13",26.700001
"443","2017-03-14",26.6
"444","2017-03-15",26.6
"445","2017-03-16",26.549999
"446","2017-03-17",27.1
"447","2017-03-20",26.9
"448","2017-03-21",25.85
"449","2017-03-22",25.950001
"450","2017-03-23",25.950001
"451","2017-03-24",26
"452","2017-03-27",26.25
"453","2017-03-28",26.4
"454","2017-03-29",25.85
"455","2017-03-30",26.450001
"456","2017-03-31",26.450001
"457","2017-04-03",26
"458","2017-04-04",26
"459","2017-04-05",25.9
"460","2017-04-06",25.9
"461","2017-04-07",26.049999
"462","2017-04-10",25.75
"463","2017-04-11",25.9
"464","2017-04-12",25.450001
"465","2017-04-13",25.049999
"466","2017-04-17",25.85
"467","2017-04-18",25.549999
"468","2017-04-19",25.9
"469","2017-04-20",26.4
"470","2017-04-21",26.450001
"471","2017-04-24",26.450001
"472","2017-04-25",27.75
"473","2017-04-26",27.549999
"474","2017-04-27",26.65
"475","2017-04-28",26.4
"476","2017-05-01",26.1
"477","2017-05-02",26.1
"478","2017-05-03",25.950001
"479","2017-05-04",26.049999
"480","2017-05-05",26.049999
"481","2017-05-08",25.950001
"482","2017-05-09",25.65
"483","2017-05-10",25.5
"484","2017-05-11",25.6
"485","2017-05-12",25.5
"486","2017-05-15",25.5
"487","2017-05-16",26
"488","2017-05-17",25.049999
"489","2017-05-18",25.65
"490","2017-05-19",25.549999
"491","2017-05-22",25.700001
"492","2017-05-23",25.799999
"493","2017-05-24",25.75
"494","2017-05-25",25.799999
"495","2017-05-26",25.700001
"496","2017-05-30",25.549999
"497","2017-05-31",25.6
"498","2017-06-01",27.6
"499","2017-06-02",27.049999
"500","2017-06-05",26.549999
"501","2017-06-06",25.75
"502","2017-06-07",25.700001
"503","2017-06-08",27.450001
"504","2017-06-09",28.200001
"505","2017-06-12",27
"506","2017-06-13",27.1
"507","2017-06-14",26.950001
"508","2017-06-15",26.9
"509","2017-06-16",26.450001
"510","2017-06-19",26.6
"511","2017-06-20",26.6
"512","2017-06-21",26.450001
"513","2017-06-22",26.200001
"514","2017-06-23",26.6
"515","2017-06-26",26.5
"516","2017-06-27",26.549999
"517","2017-06-28",26.85
"518","2017-06-29",27
"519","2017-06-30",26.799999
"520","2017-07-03",27.299999
"521","2017-07-05",26.950001
"522","2017-07-06",27.049999
"523","2017-07-07",27.35
"524","2017-07-10",27.049999
"525","2017-07-11",27.049999
"526","2017-07-12",27.299999
"527","2017-07-13",27.549999
"528","2017-07-14",27.25
"529","2017-07-17",27.049999
"530","2017-07-18",26.9
"531","2017-07-19",27
"532","2017-07-20",27.15
"533","2017-07-21",26.9
"534","2017-07-24",26.5
"535","2017-07-25",26.799999
"536","2017-07-26",26.799999
"537","2017-07-27",27.65
"538","2017-07-28",27.6
"539","2017-07-31",27.799999
"540","2017-08-01",28.049999
"541","2017-08-02",28.1
"542","2017-08-03",27
"543","2017-08-04",27.700001
"544","2017-08-07",27.75
"545","2017-08-08",27.549999
"546","2017-08-09",27.5
"547","2017-08-10",27.5
"548","2017-08-11",27.6
"549","2017-08-14",27.299999
"550","2017-08-15",26.75
"551","2017-08-16",27
"552","2017-08-17",26.700001
"553","2017-08-18",27
"554","2017-08-21",26.950001
"555","2017-08-22",27
"556","2017-08-23",26.9
"557","2017-08-24",26.9
"558","2017-08-25",27.200001
"559","2017-08-28",27.4
"560","2017-08-29",27.15
"561","2017-08-30",27.1
"562","2017-08-31",27.35
"563","2017-09-01",27.75
"564","2017-09-05",27.25
"565","2017-09-06",27.5
"566","2017-09-07",26.85
"567","2017-09-08",26.700001
"568","2017-09-11",27.15
"569","2017-09-12",27.5
"570","2017-09-13",27.9
"571","2017-09-14",27.799999
"572","2017-09-15",29.75
"573","2017-09-18",30.1
"574","2017-09-19",30.200001
"575","2017-09-20",30.049999
"576","2017-09-21",29.35
"577","2017-09-22",29.950001
"578","2017-09-25",29.950001
"579","2017-09-26",31.049999
"580","2017-09-27",32.849998
"581","2017-09-28",33.049999
"582","2017-09-29",32.450001
"583","2017-10-02",32.650002
"584","2017-10-03",32.450001
"585","2017-10-04",31.65
"586","2017-10-05",33.049999
"587","2017-10-06",33.099998
"588","2017-10-09",33.150002
"589","2017-10-10",33.049999
"590","2017-10-11",32.799999
"591","2017-10-12",32.349998
"592","2017-10-13",32.700001
"593","2017-10-16",32.950001
"594","2017-10-17",32.650002
"595","2017-10-18",32.849998
"596","2017-10-19",32.849998
"597","2017-10-20",32.900002
"598","2017-10-23",32.25
"599","2017-10-24",32.549999
"600","2017-10-25",32.700001
"601","2017-10-26",31.85
"602","2017-10-27",32.299999
"603","2017-10-30",30.75
"604","2017-10-31",31.1
"605","2017-11-01",31.049999
"606","2017-11-02",31.4
"607","2017-11-03",31.15
"608","2017-11-06",30.950001
"609","2017-11-07",30.4
"610","2017-11-08",29.9
"611","2017-11-09",30
"612","2017-11-10",29.950001
"613","2017-11-13",30.35
"614","2017-11-14",30.799999
"615","2017-11-15",30.9
"616","2017-11-16",30.75
"617","2017-11-17",30
"618","2017-11-20",30.15
"619","2017-11-21",31.6
"620","2017-11-22",30.9
"621","2017-11-24",30.299999
"622","2017-11-27",30.4
"623","2017-11-28",30.35
"624","2017-11-29",32.150002
"625","2017-11-30",31.5
"626","2017-12-01",31.35
"627","2017-12-04",31.5
"628","2017-12-05",30.450001
"629","2017-12-06",30.35
"630","2017-12-07",30.6
"631","2017-12-08",30.549999
"632","2017-12-11",30.450001
"633","2017-12-12",31.15
"634","2017-12-13",31.25
"635","2017-12-14",30.6
"636","2017-12-15",32.349998
"637","2017-12-18",32
"638","2017-12-19",31.4
"639","2017-12-20",30.700001
"640","2017-12-21",31.25
"641","2017-12-22",30.85
"642","2017-12-26",30.35
"643","2017-12-27",30.5
"644","2017-12-28",30.65
"645","2017-12-29",30.299999
"646","2018-01-02",30.35
"647","2018-01-03",30.450001
"648","2018-01-04",30.950001
"649","2018-01-05",30.950001
"650","2018-01-08",30.549999
"651","2018-01-09",30.799999
"652","2018-01-10",31.25
"653","2018-01-11",31.85
"654","2018-01-12",31.799999
"655","2018-01-16",31.950001
"656","2018-01-17",32.049999
"657","2018-01-18",31.950001
"658","2018-01-19",32.75
"659","2018-01-22",32.349998
"660","2018-01-23",32.5
"661","2018-01-24",31.549999
"662","2018-01-25",31.85
"663","2018-01-26",31.9
"664","2018-01-29",31.4
"665","2018-01-30",31.700001
"666","2018-01-31",31.6
"667","2018-02-01",31.799999
"668","2018-02-02",31.6
"669","2018-02-05",30.35
"670","2018-02-06",30.15
"671","2018-02-07",30.9
"672","2018-02-08",30.1
"673","2018-02-09",30.4
"674","2018-02-12",30.5
"675","2018-02-13",30.700001
"676","2018-02-14",31.5
"677","2018-02-15",31.9
"678","2018-02-16",31.25
"679","2018-02-20",30.65
"680","2018-02-21",31
"681","2018-02-22",30.549999
"682","2018-02-23",30.9
"683","2018-02-26",30.799999
"684","2018-02-27",30.5
"685","2018-02-28",30.35
"686","2018-03-01",30.65
"687","2018-03-02",31
"688","2018-03-05",31.5
"689","2018-03-06",31.9
"690","2018-03-07",31.799999
"691","2018-03-08",31.75
"692","2018-03-09",33
"693","2018-03-12",33.025002
"694","2018-03-13",32.950001
"695","2018-03-14",32.450001
"696","2018-03-15",32.549999
"697","2018-03-16",32.200001
"698","2018-03-19",32.599998
"699","2018-03-20",32.150002
"700","2018-03-21",32.25
"701","2018-03-22",31.6
"702","2018-03-23",30.799999
"703","2018-03-26",31.299999
"704","2018-03-27",31.549999
"705","2018-03-28",32.799999
"706","2018-03-29",32.299999
"707","2018-04-02",31.25
"708","2018-04-03",31.299999
"709","2018-04-04",32.200001
"710","2018-04-05",32.400002
"711","2018-04-06",31.9
"712","2018-04-09",31.9
"713","2018-04-10",32.150002
"714","2018-04-11",31.549999
"715","2018-04-12",31.75
"716","2018-04-13",31.549999
"717","2018-04-16",31.950001
"718","2018-04-17",32.25
"719","2018-04-18",32.099998
"720","2018-04-19",32.5
"721","2018-04-20",32.75
"722","2018-04-23",32.799999
"723","2018-04-24",32.200001
"724","2018-04-25",32.099998
"725","2018-04-26",31.950001
"726","2018-04-27",31.950001
"727","2018-04-30",31.85
"728","2018-05-01",32.150002
"729","2018-05-02",32.400002
"730","2018-05-03",32.25
"731","2018-05-04",32.349998
"732","2018-05-07",32.450001
"733","2018-05-08",32.150002
"734","2018-05-09",32
"735","2018-05-10",32.799999
"736","2018-05-11",33.299999
"737","2018-05-14",32.900002
"738","2018-05-15",33.200001
"739","2018-05-16",32.950001
"740","2018-05-17",33.849998
"741","2018-05-18",34.049999
"742","2018-05-21",34.599998
"743","2018-05-22",35
"744","2018-05-23",35.25
"745","2018-05-24",35.700001
"746","2018-05-25",36.200001
"747","2018-05-29",35.950001
"748","2018-05-30",36.825001
"749","2018-05-31",36.450001
"750","2018-06-01",36.75
"751","2018-06-04",36.799999
"752","2018-06-05",36.900002
"753","2018-06-06",37.349998
"754","2018-06-07",37.200001
"755","2018-06-08",37.25
"756","2018-06-11",37.099998
"757","2018-06-12",36.900002
"758","2018-06-13",36.799999
"759","2018-06-14",36.700001
"760","2018-06-15",36.950001
"761","2018-06-18",36.900002
"762","2018-06-19",37.299999
"763","2018-06-20",37.799999
"764","2018-06-21",38.099998
"765","2018-06-22",38.400002
"766","2018-06-25",38.25
"767","2018-06-26",37.450001
"768","2018-06-27",35.950001
"769","2018-06-28",36
"770","2018-06-29",35.700001
"771","2018-07-02",35.700001
"772","2018-07-03",36.049999
"773","2018-07-05",36.400002
"774","2018-07-06",36.299999
"775","2018-07-09",36.5
"776","2018-07-10",36
"777","2018-07-11",35.299999
"778","2018-07-12",35.099998
"779","2018-07-13",34.950001
"780","2018-07-16",35.049999
"781","2018-07-17",35
"782","2018-07-18",35.349998
"783","2018-07-19",35.599998
"784","2018-07-20",35.900002
"785","2018-07-23",36.5
"786","2018-07-24",36.049999
"787","2018-07-25",35.650002
"788","2018-07-26",36.650002
"789","2018-07-27",36
"790","2018-07-30",35.650002
"791","2018-07-31",36.349998
"792","2018-08-01",36.25
"793","2018-08-02",36.700001
"794","2018-08-03",36
"795","2018-08-06",35.700001
"796","2018-08-07",35.650002
"797","2018-08-08",35.849998
"798","2018-08-09",35.650002
"799","2018-08-10",35.25
"800","2018-08-13",35.099998
"801","2018-08-14",35.599998
"802","2018-08-15",35.150002
"803","2018-08-16",35.450001
"804","2018-08-17",35.75
"805","2018-08-20",35.450001
"806","2018-08-21",36
"807","2018-08-22",36
"808","2018-08-23",36.049999
"809","2018-08-24",36
"810","2018-08-27",35.900002
"811","2018-08-28",35.799999
"812","2018-08-29",35.849998
"813","2018-08-30",35.900002
"814","2018-08-31",36.150002
"815","2018-09-04",36.349998
"816","2018-09-05",36.450001
"817","2018-09-06",36
"818","2018-09-07",35.599998
"819","2018-09-10",35.900002
"820","2018-09-11",35.700001
"821","2018-09-12",35.25
"822","2018-09-13",34.950001
"823","2018-09-14",35.450001
"824","2018-09-17",35.049999
"825","2018-09-18",35
"826","2018-09-19",35.049999
"827","2018-09-20",35.75
"828","2018-09-21",36.150002
"829","2018-09-24",34.900002
"830","2018-09-25",35
"831","2018-09-26",34.049999
"832","2018-09-27",34
"833","2018-09-28",33.950001
"834","2018-10-01",33.66
"835","2018-10-02",32.77
"836","2018-10-03",33.310001
"837","2018-10-04",33.25
"838","2018-10-05",33.259998
"839","2018-10-08",33.310001
"840","2018-10-09",33.560001
"841","2018-10-10",33.360001
"842","2018-10-11",32.830002
"843","2018-10-12",31.959999
"844","2018-10-15",32.060001
"845","2018-10-16",32.490002
"846","2018-10-17",32.119999
"847","2018-10-18",32.040001
"848","2018-10-19",31.799999
"849","2018-10-22",31.6
"850","2018-10-23",32.27
"851","2018-10-24",31.65
"852","2018-10-25",33.150002
"853","2018-10-26",32.439999
"854","2018-10-29",33.439999
"855","2018-10-30",33.720001
"856","2018-10-31",33.509998
"857","2018-11-01",33.77
"858","2018-11-02",33.360001
"859","2018-11-05",32.619999
"860","2018-11-06",33.009998
"861","2018-11-07",33.16
"862","2018-11-08",33.799999
"863","2018-11-09",33.099998
"864","2018-11-12",33.419998
"865","2018-11-13",33.299999
"866","2018-11-14",32.720001
"867","2018-11-15",33.349998
"868","2018-11-16",33.169998
"869","2018-11-19",32.990002
"870","2018-11-20",32.790001
"871","2018-11-21",33.119999
"872","2018-11-23",33.25
"873","2018-11-26",32.759998
"874","2018-11-27",32.060001
"875","2018-11-28",32.75
"876","2018-11-29",32.650002
"877","2018-11-30",32.310001
"878","2018-12-03",32.400002
"879","2018-12-04",30.610001
"880","2018-12-06",30.17
"881","2018-12-07",29.440001
"882","2018-12-10",29.24
"883","2018-12-11",28.870001
"884","2018-12-12",29.51
"885","2018-12-13",29.4
"886","2018-12-14",29.34
"887","2018-12-17",28.75
"888","2018-12-18",30.370001
"889","2018-12-19",28.85
"890","2018-12-20",29.030001
"891","2018-12-21",28.610001
"892","2018-12-24",28.5
"893","2018-12-26",28.684999
"894","2018-12-27",29.389999
"895","2018-12-28",30.25
"896","2018-12-31",30.15
"897","2019-01-02",30.639999
"898","2019-01-03",29.209999
"899","2019-01-04",29.99
"900","2019-01-07",30.01
"901","2019-01-08",30.700001
"902","2019-01-09",30.389999
"903","2019-01-10",29.93
"904","2019-01-11",30.08
"905","2019-01-14",29.85
"906","2019-01-15",30
"907","2019-01-16",30.25
"908","2019-01-17",30.530001
"909","2019-01-18",30.799999
"910","2019-01-22",30.690001
"911","2019-01-23",31.26
"912","2019-01-24",32.279999
"913","2019-01-25",31.43
"914","2019-01-28",30.26
"915","2019-01-29",29.200001
"916","2019-01-30",29.4
"917","2019-01-31",29.4
"918","2019-02-01",30.26
"919","2019-02-04",29.84
"920","2019-02-05",29.51
"921","2019-02-06",29.18
"922","2019-02-07",28.83
"923","2019-02-08",28.389999
"924","2019-02-11",28.4
"925","2019-02-12",28.6
"926","2019-02-13",28.6
"927","2019-02-14",28.709999
"928","2019-02-15",29
"929","2019-02-19",29.09
"930","2019-02-20",29.110001
"931","2019-02-21",29.33
"932","2019-02-22",29.889999
"933","2019-02-25",29.18
"934","2019-02-26",29.17
"935","2019-02-27",29.360001
"936","2019-02-28",29.360001
"937","2019-03-01",29.16
"938","2019-03-04",29.16
"939","2019-03-05",29.1
"940","2019-03-06",27.950001
"941","2019-03-07",26.99
"942","2019-03-08",28.120001
"943","2019-03-11",28.440001
"944","2019-03-12",28.129999
"945","2019-03-13",28.17
"946","2019-03-14",27.879999
"947","2019-03-15",28.26
"948","2019-03-18",28.610001
"949","2019-03-19",28.209999
"950","2019-03-20",28.030001
"951","2019-03-21",27.68
"952","2019-03-22",25.440001
"953","2019-03-25",25.440001
"954","2019-03-26",25.549999
"955","2019-03-27",25.5
"956","2019-03-28",26.389999
"957","2019-03-29",26.370001
"958","2019-04-01",27.18
"959","2019-04-02",27.77
"960","2019-04-03",27.5
"961","2019-04-04",27.559999
"962","2019-04-05",27.66
"963","2019-04-08",27.91
"964","2019-04-09",27.5
"965","2019-04-10",27.940001
"966","2019-04-11",27.799999
"967","2019-04-12",28.129999
"968","2019-04-15",27.610001
"969","2019-04-16",27.969999
"970","2019-04-17",27.85
"971","2019-04-18",27.889999
"972","2019-04-22",27.540001
