"","date","EXPD"
"205","2007-10-24",48.580002
"206","2007-10-25",48.68
"207","2007-10-26",48.950001
"208","2007-10-29",49.200001
"209","2007-10-30",49.189999
"210","2007-10-31",50.650002
"211","2007-11-01",48.900002
"212","2007-11-02",50.639999
"213","2007-11-05",49.93
"214","2007-11-06",53.34
"215","2007-11-07",46.860001
"216","2007-11-08",47.5
"217","2007-11-09",45.360001
"218","2007-11-12",45.25
"219","2007-11-13",46.619999
"220","2007-11-14",45.330002
"221","2007-11-15",45.09
"222","2007-11-16",44.470001
"223","2007-11-19",43.93
"224","2007-11-20",43.580002
"225","2007-11-21",43.490002
"226","2007-11-23",43.639999
"227","2007-11-26",42.720001
"228","2007-11-27",43.709999
"229","2007-11-28",45.07
"230","2007-11-29",44.619999
"231","2007-11-30",46.919998
"232","2007-12-03",45.970001
"233","2007-12-04",46.209999
"234","2007-12-05",47.459999
"235","2007-12-06",47.77
"236","2007-12-07",48.380001
"237","2007-12-10",48.290001
"238","2007-12-11",46.400002
"239","2007-12-12",47.27
"240","2007-12-13",46.950001
"241","2007-12-14",45.849998
"242","2007-12-17",44.990002
"243","2007-12-18",44.790001
"244","2007-12-19",44.799999
"245","2007-12-20",45.720001
"246","2007-12-21",46.32
"247","2007-12-24",46.580002
"248","2007-12-26",46.48
"249","2007-12-27",45.189999
"250","2007-12-28",45.77
"251","2007-12-31",44.68
"252","2008-01-02",43.490002
"253","2008-01-03",43.560001
"254","2008-01-04",41.209999
"255","2008-01-07",41.450001
"256","2008-01-08",40.5
"257","2008-01-09",40.5
"258","2008-01-10",40.630001
"259","2008-01-11",40.57
"260","2008-01-14",42.27
"261","2008-01-15",41.52
"262","2008-01-16",42.450001
"263","2008-01-17",41.610001
"264","2008-01-18",43.509998
"265","2008-01-22",42.709999
"266","2008-01-23",47.23
"267","2008-01-24",44.360001
"268","2008-01-25",44.740002
"269","2008-01-28",45.52
"270","2008-01-29",45.77
"271","2008-01-30",46.279999
"272","2008-01-31",47.290001
"273","2008-02-01",46.970001
"274","2008-02-04",45.98
"275","2008-02-05",44.869999
"276","2008-02-06",44.48
"277","2008-02-07",46.009998
"278","2008-02-08",43.599998
"279","2008-02-11",44.799999
"280","2008-02-12",40.950001
"281","2008-02-13",40.919998
"282","2008-02-14",40.189999
"283","2008-02-15",41.360001
"284","2008-02-19",40.48
"285","2008-02-20",41.610001
"286","2008-02-21",40.57
"287","2008-02-22",40.830002
"288","2008-02-25",41.23
"289","2008-02-26",41.5
"290","2008-02-27",41.709999
"291","2008-02-28",40.57
"292","2008-02-29",39.32
"293","2008-03-03",40.759998
"294","2008-03-04",41.029999
"295","2008-03-05",41.84
"296","2008-03-06",40.23
"297","2008-03-07",39.759998
"298","2008-03-10",38.27
"299","2008-03-11",41.02
"300","2008-03-12",41
"301","2008-03-13",41.060001
"302","2008-03-14",39.700001
"303","2008-03-17",39.27
"304","2008-03-18",41.790001
"305","2008-03-19",41.080002
"306","2008-03-20",44.150002
"307","2008-03-24",45.419998
"308","2008-03-25",45.939999
"309","2008-03-26",44.34
"310","2008-03-27",44.91
"311","2008-03-28",44
"312","2008-03-31",45.18
"313","2008-04-01",47.560001
"314","2008-04-02",47.259998
"315","2008-04-03",47.299999
"316","2008-04-04",47.84
"317","2008-04-07",46.84
"318","2008-04-08",47.029999
"319","2008-04-09",45.490002
"320","2008-04-10",46.139999
"321","2008-04-11",45.34
"322","2008-04-14",45.16
"323","2008-04-15",45.91
"324","2008-04-16",47.619999
"325","2008-04-17",46.549999
"326","2008-04-18",48.650002
"327","2008-04-21",46.810001
"328","2008-04-22",46.279999
"329","2008-04-23",46.34
"330","2008-04-24",46.889999
"331","2008-04-25",46.700001
"332","2008-04-28",47.290001
"333","2008-04-29",47.349998
"334","2008-04-30",46.59
"335","2008-05-01",48.400002
"336","2008-05-02",48.950001
"337","2008-05-05",48.18
"338","2008-05-06",48.98
"339","2008-05-07",46.939999
"340","2008-05-08",47.310001
"341","2008-05-09",46.93
"342","2008-05-12",47.959999
"343","2008-05-13",47.389999
"344","2008-05-14",47.639999
"345","2008-05-15",47.93
"346","2008-05-16",47.189999
"347","2008-05-19",47.110001
"348","2008-05-20",46.709999
"349","2008-05-21",45.57
"350","2008-05-22",45.68
"351","2008-05-23",44.27
"352","2008-05-27",45.490002
"353","2008-05-28",45.810001
"354","2008-05-29",47.060001
"355","2008-05-30",47.080002
"356","2008-06-02",46.290001
"357","2008-06-03",46.32
"358","2008-06-04",47.200001
"359","2008-06-05",48.049999
"360","2008-06-06",45.580002
"361","2008-06-09",46.32
"362","2008-06-10",46.25
"363","2008-06-11",43.990002
"364","2008-06-12",43.869999
"365","2008-06-13",44.18
"366","2008-06-16",44.110001
"367","2008-06-17",43.57
"368","2008-06-18",42.490002
"369","2008-06-19",44.169998
"370","2008-06-20",42.900002
"371","2008-06-23",43.040001
"372","2008-06-24",43.189999
"373","2008-06-25",43.889999
"374","2008-06-26",42.349998
"375","2008-06-27",42.849998
"376","2008-06-30",43
"377","2008-07-01",42.509998
"378","2008-07-02",40.849998
"379","2008-07-03",41.810001
"380","2008-07-07",41.939999
"381","2008-07-08",44.169998
"382","2008-07-09",43.139999
"383","2008-07-10",43.150002
"384","2008-07-11",41.450001
"385","2008-07-14",41.48
"386","2008-07-15",40.299999
"387","2008-07-16",42.549999
"388","2008-07-17",43.549999
"389","2008-07-18",44.209999
"390","2008-07-21",42.130001
"391","2008-07-22",40.299999
"392","2008-07-23",38.720001
"393","2008-07-24",36.459999
"394","2008-07-25",37.139999
"395","2008-07-28",35
"396","2008-07-29",35.48
"397","2008-07-30",35.330002
"398","2008-07-31",35.509998
"399","2008-08-01",33.759998
"400","2008-08-04",35
"401","2008-08-05",36.509998
"402","2008-08-06",34.73
"403","2008-08-07",34.75
"404","2008-08-08",35.75
"405","2008-08-11",35.16
"406","2008-08-12",34.990002
"407","2008-08-13",35.310001
"408","2008-08-14",36.540001
"409","2008-08-15",36.720001
"410","2008-08-18",36.119999
"411","2008-08-19",35.450001
"412","2008-08-20",35.299999
"413","2008-08-21",35.259998
"414","2008-08-22",36.23
"415","2008-08-25",35.119999
"416","2008-08-26",35.119999
"417","2008-08-27",35.880001
"418","2008-08-28",37.029999
"419","2008-08-29",36.09
"420","2008-09-02",36.139999
"421","2008-09-03",35.669998
"422","2008-09-04",34.41
"423","2008-09-05",34.139999
"424","2008-09-08",34.450001
"425","2008-09-09",33.66
"426","2008-09-10",34.759998
"427","2008-09-11",35.73
"428","2008-09-12",35.41
"429","2008-09-15",36.349998
"430","2008-09-16",37.049999
"431","2008-09-17",35.75
"432","2008-09-18",38.639999
"433","2008-09-19",38.400002
"434","2008-09-22",36.310001
"435","2008-09-23",35.630001
"436","2008-09-24",35.639999
"437","2008-09-25",36.060001
"438","2008-09-26",36.169998
"439","2008-09-29",34.849998
"440","2008-09-30",34.84
"441","2008-10-01",35.799999
"442","2008-10-02",33.75
"443","2008-10-03",33
"444","2008-10-06",31.25
"445","2008-10-07",29.16
"446","2008-10-08",28.82
"447","2008-10-09",26.799999
"448","2008-10-10",27.860001
"449","2008-10-13",31.209999
"450","2008-10-14",30.209999
"451","2008-10-15",28.84
"452","2008-10-16",30.68
"453","2008-10-17",29.91
"454","2008-10-20",31.83
"455","2008-10-21",31.08
"456","2008-10-22",30
"457","2008-10-23",30.440001
"458","2008-10-24",28.190001
"459","2008-10-27",27.459999
"460","2008-10-28",30.290001
"461","2008-10-29",30.41
"462","2008-10-30",31.68
"463","2008-10-31",32.650002
"464","2008-11-03",32
"465","2008-11-04",37.75
"466","2008-11-05",34.700001
"467","2008-11-06",33.34
"468","2008-11-07",33.43
"469","2008-11-10",33.700001
"470","2008-11-11",33.290001
"471","2008-11-12",31.73
"472","2008-11-13",33.220001
"473","2008-11-14",30.68
"474","2008-11-17",30.18
"475","2008-11-18",29.82
"476","2008-11-19",28.110001
"477","2008-11-20",26.559999
"478","2008-11-21",29.129999
"479","2008-11-24",31.01
"480","2008-11-25",32.310001
"481","2008-11-26",33.889999
"482","2008-11-28",33.43
"483","2008-12-01",30.49
"484","2008-12-02",31.59
"485","2008-12-03",32.759998
"486","2008-12-04",32.16
"487","2008-12-05",33.029999
"488","2008-12-08",34.77
"489","2008-12-09",33.84
"490","2008-12-10",34.619999
"491","2008-12-11",32.77
"492","2008-12-12",31.809999
"493","2008-12-15",30.870001
"494","2008-12-16",32.990002
"495","2008-12-17",33.18
"496","2008-12-18",31.690001
"497","2008-12-19",32.049999
"498","2008-12-22",31.52
"499","2008-12-23",31.030001
"500","2008-12-24",31.77
"501","2008-12-26",32.16
"502","2008-12-29",31.389999
"503","2008-12-30",32.150002
"504","2008-12-31",33.27
"505","2009-01-02",34.43
"506","2009-01-05",33.470001
"507","2009-01-06",34.169998
"508","2009-01-07",32.73
"509","2009-01-08",32.549999
"510","2009-01-09",31.52
"511","2009-01-12",31.040001
"512","2009-01-13",30.48
"513","2009-01-14",28.92
"514","2009-01-15",29.280001
"515","2009-01-16",29.209999
"516","2009-01-20",27.51
"517","2009-01-21",29.26
"518","2009-01-22",28.360001
"519","2009-01-23",28.43
"520","2009-01-26",28.76
"521","2009-01-27",29.040001
"522","2009-01-28",30.030001
"523","2009-01-29",28.99
"524","2009-01-30",27.809999
"525","2009-02-02",27.450001
"526","2009-02-03",28.75
"527","2009-02-04",29.040001
"528","2009-02-05",29.219999
"529","2009-02-06",30.549999
"530","2009-02-09",30.440001
"531","2009-02-10",32.299999
"532","2009-02-11",32.02
"533","2009-02-12",31.76
"534","2009-02-13",31.4
"535","2009-02-17",30.309999
"536","2009-02-18",30.08
"537","2009-02-19",29.719999
"538","2009-02-20",29.389999
"539","2009-02-23",28.35
"540","2009-02-24",29.450001
"541","2009-02-25",28.389999
"542","2009-02-26",27.57
"543","2009-02-27",27.549999
"544","2009-03-02",25.02
"545","2009-03-03",25.26
"546","2009-03-04",26.440001
"547","2009-03-05",24.66
"548","2009-03-06",24.6
"549","2009-03-09",24.02
"550","2009-03-10",25.16
"551","2009-03-11",24.73
"552","2009-03-12",25.700001
"553","2009-03-13",26.74
"554","2009-03-16",27.35
"555","2009-03-17",28.700001
"556","2009-03-18",28.99
"557","2009-03-19",28.530001
"558","2009-03-20",27.280001
"559","2009-03-23",29.34
"560","2009-03-24",28.139999
"561","2009-03-25",27.790001
"562","2009-03-26",30.049999
"563","2009-03-27",28.719999
"564","2009-03-30",27.780001
"565","2009-03-31",28.290001
"566","2009-04-01",27.860001
"567","2009-04-02",30.58
"568","2009-04-03",30.66
"569","2009-04-06",30.91
"570","2009-04-07",29.49
"571","2009-04-08",30.01
"572","2009-04-09",31.879999
"573","2009-04-13",31.889999
"574","2009-04-14",31.799999
"575","2009-04-15",31.91
"576","2009-04-16",33.860001
"577","2009-04-17",33.869999
"578","2009-04-20",32.209999
"579","2009-04-21",32.400002
"580","2009-04-22",33.990002
"581","2009-04-23",33.59
"582","2009-04-24",33.889999
"583","2009-04-27",32.540001
"584","2009-04-28",32.490002
"585","2009-04-29",33.919998
"586","2009-04-30",34.709999
"587","2009-05-01",34.610001
"588","2009-05-04",37.150002
"589","2009-05-05",37.060001
"590","2009-05-06",37.130001
"591","2009-05-07",33.700001
"592","2009-05-08",33.509998
"593","2009-05-11",33.689999
"594","2009-05-12",32.41
"595","2009-05-13",31.559999
"596","2009-05-14",31.98
"597","2009-05-15",32.110001
"598","2009-05-18",32.93
"599","2009-05-19",33.200001
"600","2009-05-20",33.439999
"601","2009-05-21",31.799999
"602","2009-05-22",31.690001
"603","2009-05-26",33.220001
"604","2009-05-27",32.48
"605","2009-05-28",32.360001
"606","2009-05-29",32.810001
"607","2009-06-01",34.209999
"608","2009-06-02",34.5
"609","2009-06-03",33.950001
"610","2009-06-04",33.799999
"611","2009-06-05",34.099998
"612","2009-06-08",33.439999
"613","2009-06-09",34.900002
"614","2009-06-10",35.209999
"615","2009-06-11",35.279999
"616","2009-06-12",34.25
"617","2009-06-15",32.869999
"618","2009-06-16",32.700001
"619","2009-06-17",33.07
"620","2009-06-18",33.18
"621","2009-06-19",33.02
"622","2009-06-22",31.639999
"623","2009-06-23",32.029999
"624","2009-06-24",31.709999
"625","2009-06-25",33.220001
"626","2009-06-26",33.060001
"627","2009-06-29",33.470001
"628","2009-06-30",33.34
"629","2009-07-01",33.639999
"630","2009-07-02",32.290001
"631","2009-07-06",32.77
"632","2009-07-07",31.51
"633","2009-07-08",31.15
"634","2009-07-09",31.370001
"635","2009-07-10",31.66
"636","2009-07-13",29.879999
"637","2009-07-14",29.93
"638","2009-07-15",30.24
"639","2009-07-16",31.139999
"640","2009-07-17",31.049999
"641","2009-07-20",31.200001
"642","2009-07-21",31.43
"643","2009-07-22",31.76
"644","2009-07-23",33.459999
"645","2009-07-24",33.509998
"646","2009-07-27",33.959999
"647","2009-07-28",33.689999
"648","2009-07-29",33.43
"649","2009-07-30",33.970001
"650","2009-07-31",33.93
"651","2009-08-03",34.82
"652","2009-08-04",33.110001
"653","2009-08-05",32.459999
"654","2009-08-06",31.450001
"655","2009-08-07",32.990002
"656","2009-08-10",33.040001
"657","2009-08-11",32.950001
"658","2009-08-12",33.369999
"659","2009-08-13",32.889999
"660","2009-08-14",32.330002
"661","2009-08-17",31.379999
"662","2009-08-18",31.559999
"663","2009-08-19",31.799999
"664","2009-08-20",32.369999
"665","2009-08-21",33.490002
"666","2009-08-24",33.330002
"667","2009-08-25",33.25
"668","2009-08-26",32.889999
"669","2009-08-27",32.84
"670","2009-08-28",33.060001
"671","2009-08-31",32.66
"672","2009-09-01",32.220001
"673","2009-09-02",31.959999
"674","2009-09-03",32.09
"675","2009-09-04",33.080002
"676","2009-09-08",33.330002
"677","2009-09-09",34.110001
"678","2009-09-10",34.709999
"679","2009-09-11",35.790001
"680","2009-09-14",35.650002
"681","2009-09-15",35.689999
"682","2009-09-16",36.82
"683","2009-09-17",36.439999
"684","2009-09-18",37
"685","2009-09-21",36.240002
"686","2009-09-22",36.450001
"687","2009-09-23",35.959999
"688","2009-09-24",35.619999
"689","2009-09-25",35.099998
"690","2009-09-28",35.169998
"691","2009-09-29",35
"692","2009-09-30",35.150002
"693","2009-10-01",33.610001
"694","2009-10-02",33.529999
"695","2009-10-05",33.880001
"696","2009-10-06",32.939999
"697","2009-10-07",32.75
"698","2009-10-08",33.34
"699","2009-10-09",33.52
"700","2009-10-12",33.959999
"701","2009-10-13",33.950001
"702","2009-10-14",34.529999
"703","2009-10-15",34.98
"704","2009-10-16",34.740002
"705","2009-10-19",34.759998
"706","2009-10-20",34.59
"707","2009-10-21",34.040001
"708","2009-10-22",34.419998
"709","2009-10-23",33.080002
"710","2009-10-26",32.830002
"711","2009-10-27",32.709999
"712","2009-10-28",32.59
"713","2009-10-29",33.279999
"714","2009-10-30",32.220001
"715","2009-11-02",33.439999
"716","2009-11-03",32.470001
"717","2009-11-04",31.49
"718","2009-11-05",31.52
"719","2009-11-06",31.620001
"720","2009-11-09",32.32
"721","2009-11-10",32.169998
"722","2009-11-11",32.919998
"723","2009-11-12",32.43
"724","2009-11-13",32.189999
"725","2009-11-16",32.919998
"726","2009-11-17",33.209999
"727","2009-11-18",32.959999
"728","2009-11-19",32.32
"729","2009-11-20",32.18
"730","2009-11-23",32.700001
"731","2009-11-24",32.5
"732","2009-11-25",32.529999
"733","2009-11-27",32.099998
"734","2009-11-30",31.93
"735","2009-12-01",32.16
"736","2009-12-02",32.700001
"737","2009-12-03",32.48
"738","2009-12-04",33.07
"739","2009-12-07",32.689999
"740","2009-12-08",32.66
"741","2009-12-09",32.560001
"742","2009-12-10",32.349998
"743","2009-12-11",32.639999
"744","2009-12-14",33.790001
"745","2009-12-15",34.220001
"746","2009-12-16",34.709999
"747","2009-12-17",34.639999
"748","2009-12-18",34.689999
"749","2009-12-21",35.110001
"750","2009-12-22",35.25
"751","2009-12-23",35.299999
"752","2009-12-24",35.380001
"753","2009-12-28",35.380001
"754","2009-12-29",35.349998
"755","2009-12-30",35.419998
"756","2009-12-31",34.77
"757","2010-01-04",35.080002
"758","2010-01-05",35.32
"759","2010-01-06",34.5
"760","2010-01-07",34.290001
"761","2010-01-08",34.650002
"762","2010-01-11",34.790001
"763","2010-01-12",34.490002
"764","2010-01-13",34.810001
"765","2010-01-14",34.709999
"766","2010-01-15",34.470001
"767","2010-01-19",34.459999
"768","2010-01-20",34.360001
"769","2010-01-21",35.360001
"770","2010-01-22",34.580002
"771","2010-01-25",34.669998
"772","2010-01-26",34.549999
"773","2010-01-27",34.709999
"774","2010-01-28",34.299999
"775","2010-01-29",34.099998
"776","2010-02-01",34.459999
"777","2010-02-02",34.799999
"778","2010-02-03",33.970001
"779","2010-02-04",33.419998
"780","2010-02-05",33.029999
"781","2010-02-08",32.959999
"782","2010-02-09",33.459999
"783","2010-02-10",33.099998
"784","2010-02-11",32.950001
"785","2010-02-12",32.869999
"786","2010-02-16",33.919998
"787","2010-02-17",34.189999
"788","2010-02-18",33.939999
"789","2010-02-19",34.32
"790","2010-02-22",34.549999
"791","2010-02-23",36.91
"792","2010-02-24",36.59
"793","2010-02-25",36.610001
"794","2010-02-26",36.470001
"795","2010-03-01",36.34
"796","2010-03-02",36.330002
"797","2010-03-03",36.130001
"798","2010-03-04",36.310001
"799","2010-03-05",36.580002
"800","2010-03-08",36.48
"801","2010-03-09",36.619999
"802","2010-03-10",37.049999
"803","2010-03-11",37.259998
"804","2010-03-12",37.209999
"805","2010-03-15",37.029999
"806","2010-03-16",37.490002
"807","2010-03-17",37.580002
"808","2010-03-18",38.029999
"809","2010-03-19",38.610001
"810","2010-03-22",38.369999
"811","2010-03-23",38.419998
"812","2010-03-24",37.830002
"813","2010-03-25",37.200001
"814","2010-03-26",36.669998
"815","2010-03-29",37.02
"816","2010-03-30",37.02
"817","2010-03-31",36.919998
"818","2010-04-01",36.650002
"819","2010-04-05",36.959999
"820","2010-04-06",36.639999
"821","2010-04-07",36.529999
"822","2010-04-08",36.709999
"823","2010-04-09",37.200001
"824","2010-04-12",36.98
"825","2010-04-13",37.150002
"826","2010-04-14",38.279999
"827","2010-04-15",39.849998
"828","2010-04-16",39.400002
"829","2010-04-19",39.330002
"830","2010-04-20",39.299999
"831","2010-04-21",40.360001
"832","2010-04-22",40.790001
"833","2010-04-23",40.66
"834","2010-04-26",40.490002
"835","2010-04-27",39.57
"836","2010-04-28",39.77
"837","2010-04-29",40.68
"838","2010-04-30",40.709999
"839","2010-05-03",42.16
"840","2010-05-04",41.02
"841","2010-05-05",40.639999
"842","2010-05-06",39.029999
"843","2010-05-07",38.630001
"844","2010-05-10",41.16
"845","2010-05-11",41.299999
"846","2010-05-12",42.389999
"847","2010-05-13",41.810001
"848","2010-05-14",40.990002
"849","2010-05-17",40.93
"850","2010-05-18",40.27
"851","2010-05-19",39.75
"852","2010-05-20",38.009998
"853","2010-05-21",38.299999
"854","2010-05-24",37.470001
"855","2010-05-25",37.27
"856","2010-05-26",37.310001
"857","2010-05-27",38.509998
"858","2010-05-28",38.240002
"859","2010-06-01",37.400002
"860","2010-06-02",38.669998
"861","2010-06-03",38.849998
"862","2010-06-04",37.139999
"863","2010-06-07",35.950001
"864","2010-06-08",36.369999
"865","2010-06-09",36.080002
"866","2010-06-10",37.5
"867","2010-06-11",37.91
"868","2010-06-14",37.810001
"869","2010-06-15",39
"870","2010-06-16",38.900002
"871","2010-06-17",38.689999
"872","2010-06-18",38.619999
"873","2010-06-21",38.52
"874","2010-06-22",37.23
"875","2010-06-23",37.029999
"876","2010-06-24",36.459999
"877","2010-06-25",36.610001
"878","2010-06-28",36.240002
"879","2010-06-29",34.919998
"880","2010-06-30",34.509998
"881","2010-07-01",34.529999
"882","2010-07-02",33.970001
"883","2010-07-06",34.029999
"884","2010-07-07",34.759998
"885","2010-07-08",35.369999
"886","2010-07-09",35.91
"887","2010-07-12",36.099998
"888","2010-07-13",37.16
"889","2010-07-14",39.639999
"890","2010-07-15",39.450001
"891","2010-07-16",38.66
"892","2010-07-19",39.279999
"893","2010-07-20",39.93
"894","2010-07-21",39.23
"895","2010-07-22",40.66
"896","2010-07-23",41.380001
"897","2010-07-26",42.360001
"898","2010-07-27",41.73
"899","2010-07-28",42.209999
"900","2010-07-29",41.990002
"901","2010-07-30",42.639999
"902","2010-08-02",42.959999
"903","2010-08-03",42.700001
"904","2010-08-04",44.259998
"905","2010-08-05",44.369999
"906","2010-08-06",43.889999
"907","2010-08-09",44.02
"908","2010-08-10",42.75
"909","2010-08-11",41.029999
"910","2010-08-12",40.919998
"911","2010-08-13",40.709999
"912","2010-08-16",41.09
"913","2010-08-17",42.34
"914","2010-08-18",42.25
"915","2010-08-19",41.540001
"916","2010-08-20",41.650002
"917","2010-08-23",40.93
"918","2010-08-24",40.18
"919","2010-08-25",40.150002
"920","2010-08-26",40.110001
"921","2010-08-27",40.630001
"922","2010-08-30",39.830002
"923","2010-08-31",39.599998
"924","2010-09-01",40.959999
"925","2010-09-02",42.029999
"926","2010-09-03",43.119999
"927","2010-09-07",42.919998
"928","2010-09-08",43.220001
"929","2010-09-09",42.98
"930","2010-09-10",43.650002
"931","2010-09-13",44.549999
"932","2010-09-14",44.290001
"933","2010-09-15",44.549999
"934","2010-09-16",43.990002
"935","2010-09-17",44.200001
"936","2010-09-20",44.970001
"937","2010-09-21",45.279999
"938","2010-09-22",44.93
"939","2010-09-23",44.060001
"940","2010-09-24",45.599998
"941","2010-09-27",45.560001
"942","2010-09-28",46.279999
"943","2010-09-29",46.529999
"944","2010-09-30",46.23
"945","2010-10-01",46.130001
"946","2010-10-04",45.599998
"947","2010-10-05",47.48
"948","2010-10-06",47.240002
"949","2010-10-07",46.82
"950","2010-10-08",47.610001
"951","2010-10-11",47.59
"952","2010-10-12",47.82
