"","date","ZNH"
"198","2007-10-15",48.993332
"199","2007-10-16",47.939999
"200","2007-10-17",51.98
"201","2007-10-18",51.599998
"202","2007-10-19",48.619999
"203","2007-10-22",47.700001
"204","2007-10-23",48.806667
"205","2007-10-24",50.466667
"206","2007-10-25",49.826668
"207","2007-10-26",49.080002
"208","2007-10-29",47.433334
"209","2007-10-30",46.926666
"210","2007-10-31",46.933334
"211","2007-11-01",43.606667
"212","2007-11-02",43.580002
"213","2007-11-05",40.266666
"214","2007-11-06",40.773335
"215","2007-11-07",37.966667
"216","2007-11-08",35.813332
"217","2007-11-09",34.353333
"218","2007-11-12",32.966667
"219","2007-11-13",35.060001
"220","2007-11-14",36.113335
"221","2007-11-15",35.613335
"222","2007-11-16",35.006668
"223","2007-11-19",34.279999
"224","2007-11-20",34.933334
"225","2007-11-21",33.106667
"226","2007-11-23",36.526669
"227","2007-11-26",35.666668
"228","2007-11-27",40.086666
"229","2007-11-28",43.466667
"230","2007-11-29",41.933334
"231","2007-11-30",41.546665
"232","2007-12-03",40.466667
"233","2007-12-04",40.826668
"234","2007-12-05",43.299999
"235","2007-12-06",43.466667
"236","2007-12-07",41.886665
"237","2007-12-10",43.393333
"238","2007-12-11",40.639999
"239","2007-12-12",41.566666
"240","2007-12-13",39.586666
"241","2007-12-14",38.906666
"242","2007-12-17",36.466667
"243","2007-12-18",36.366665
"244","2007-12-19",36.846668
"245","2007-12-20",38.433334
"246","2007-12-21",41.673332
"247","2007-12-24",41.866665
"248","2007-12-26",41.466667
"249","2007-12-27",41.573334
"250","2007-12-28",42.119999
"251","2007-12-31",43.633335
"252","2008-01-02",43.540001
"253","2008-01-03",41.733334
"254","2008-01-04",40.34
"255","2008-01-07",40.16
"256","2008-01-08",38.639999
"257","2008-01-09",39.66
"258","2008-01-10",40.173332
"259","2008-01-11",40.186668
"260","2008-01-14",39.906666
"261","2008-01-15",38.093334
"262","2008-01-16",37.273335
"263","2008-01-17",35.306667
"264","2008-01-18",37.373333
"265","2008-01-22",34.5
"266","2008-01-23",32.939999
"267","2008-01-24",31.68
"268","2008-01-25",32.273335
"269","2008-01-28",31.033333
"270","2008-01-29",31.493334
"271","2008-01-30",29.733334
"272","2008-01-31",29.326666
"273","2008-02-01",31.433332
"274","2008-02-04",33.060001
"275","2008-02-05",31.586666
"276","2008-02-06",30.493334
"277","2008-02-07",31.286667
"278","2008-02-08",30.773333
"279","2008-02-11",32.166668
"280","2008-02-12",32.626667
"281","2008-02-13",33.366665
"282","2008-02-14",32.093334
"283","2008-02-15",32.793335
"284","2008-02-19",33.753334
"285","2008-02-20",33.486668
"286","2008-02-21",32.139999
"287","2008-02-22",32.593334
"288","2008-02-25",32.766666
"289","2008-02-26",32.386665
"290","2008-02-27",33.333332
"291","2008-02-28",32.099998
"292","2008-02-29",33.066666
"293","2008-03-03",33.84
"294","2008-03-04",32
"295","2008-03-05",33.200001
"296","2008-03-06",30.26
"297","2008-03-07",30.053333
"298","2008-03-10",29.833334
"299","2008-03-11",31.026667
"300","2008-03-12",29.093334
"301","2008-03-13",27.386667
"302","2008-03-14",24.48
"303","2008-03-17",22.639999
"304","2008-03-18",25.766666
"305","2008-03-19",23.379999
"306","2008-03-20",25.666666
"307","2008-03-24",25.799999
"308","2008-03-25",27.440001
"309","2008-03-26",25.266666
"310","2008-03-27",24.440001
"311","2008-03-28",25.24
"312","2008-03-31",26.433332
"313","2008-04-01",27.653334
"314","2008-04-02",25.566668
"315","2008-04-03",26.18
"316","2008-04-04",26.033333
"317","2008-04-07",26.459999
"318","2008-04-08",25.766666
"319","2008-04-09",24.34
"320","2008-04-10",24.766666
"321","2008-04-11",23.799999
"322","2008-04-14",22.26
"323","2008-04-15",21.733334
"324","2008-04-16",21.746666
"325","2008-04-17",20.813334
"326","2008-04-18",19.846666
"327","2008-04-21",20.073334
"328","2008-04-22",20.053333
"329","2008-04-23",22.333334
"330","2008-04-24",22.113333
"331","2008-04-25",22.066668
"332","2008-04-28",21.593334
"333","2008-04-29",21.733334
"334","2008-04-30",21.893333
"335","2008-05-01",22.459999
"336","2008-05-02",24
"337","2008-05-05",23.700001
"338","2008-05-06",23.466667
"339","2008-05-07",21.360001
"340","2008-05-08",21.233334
"341","2008-05-09",20.733334
"342","2008-05-12",21
"343","2008-05-13",20.493334
"344","2008-05-14",21.333334
"345","2008-05-15",21.440001
"346","2008-05-16",21.113333
"347","2008-05-19",20.566668
"348","2008-05-20",20.32
"349","2008-05-21",19.26
"350","2008-05-22",18.826666
"351","2008-05-23",18.933332
"352","2008-05-27",19.913334
"353","2008-05-28",19.48
"354","2008-05-29",20.16
"355","2008-05-30",21.386667
"356","2008-06-02",20.893333
"357","2008-06-03",20.486666
"358","2008-06-04",20.559999
"359","2008-06-05",20.086666
"360","2008-06-06",18.373333
"361","2008-06-09",18.666666
"362","2008-06-10",18.139999
"363","2008-06-11",16.746666
"364","2008-06-12",16.540001
"365","2008-06-13",17.313334
"366","2008-06-16",17.093334
"367","2008-06-17",16.573334
"368","2008-06-18",16.113333
"369","2008-06-19",15.613334
"370","2008-06-20",14.333333
"371","2008-06-23",14.646667
"372","2008-06-24",14.06
"373","2008-06-25",14.373333
"374","2008-06-26",13.74
"375","2008-06-27",13.373333
"376","2008-06-30",13.193334
"377","2008-07-01",13.013333
"378","2008-07-02",12.093333
"379","2008-07-03",12.406667
"380","2008-07-07",13.04
"381","2008-07-08",13.046667
"382","2008-07-09",12.68
"383","2008-07-10",12.72
"384","2008-07-11",12.206667
"385","2008-07-14",12.753333
"386","2008-07-15",12.506667
"387","2008-07-16",14.106667
"388","2008-07-17",14.273334
"389","2008-07-18",13.92
"390","2008-07-21",13.986667
"391","2008-07-22",14.18
"392","2008-07-23",15.313334
"393","2008-07-24",15.08
"394","2008-07-25",15.48
"395","2008-07-28",14.766666
"396","2008-07-29",15.226666
"397","2008-07-30",14.993333
"398","2008-07-31",14.966666
"399","2008-08-01",15.086667
"400","2008-08-04",14.493333
"401","2008-08-05",14.86
"402","2008-08-06",14.753333
"403","2008-08-07",12.693334
"404","2008-08-08",12.773334
"405","2008-08-11",11.6
"406","2008-08-12",10.76
"407","2008-08-13",10.886666
"408","2008-08-14",11.146667
"409","2008-08-15",11.14
"410","2008-08-18",10.946667
"411","2008-08-19",10.46
"412","2008-08-20",11.126667
"413","2008-08-21",10.686666
"414","2008-08-22",10.953333
"415","2008-08-25",10.3
"416","2008-08-26",10.626667
"417","2008-08-27",10.806666
"418","2008-08-28",10.84
"419","2008-08-29",10.566667
"420","2008-09-02",11.373333
"421","2008-09-03",11.206667
"422","2008-09-04",10.38
"423","2008-09-05",10.913333
"424","2008-09-08",10.553333
"425","2008-09-09",10.413333
"426","2008-09-10",10.773334
"427","2008-09-11",10.713333
"428","2008-09-12",10.74
"429","2008-09-15",10.24
"430","2008-09-16",10.8
"431","2008-09-17",9.513333
"432","2008-09-18",9.713333
"433","2008-09-19",10.726666
"434","2008-09-22",9.633333
"435","2008-09-23",9.68
"436","2008-09-24",9.72
"437","2008-09-25",9.93
"438","2008-09-26",10.1
"439","2008-09-29",9.03
"440","2008-09-30",9.71
"441","2008-10-01",10.06
"442","2008-10-02",10
"443","2008-10-03",9.96
"444","2008-10-06",9.28
"445","2008-10-07",8.63
"446","2008-10-08",8.55
"447","2008-10-09",7.6
"448","2008-10-10",7.85
"449","2008-10-13",9
"450","2008-10-14",8.19
"451","2008-10-15",7.63
"452","2008-10-16",8.05
"453","2008-10-17",7.72
"454","2008-10-20",8.2
"455","2008-10-21",7.31
"456","2008-10-22",6.84
"457","2008-10-23",7.19
"458","2008-10-24",6.23
"459","2008-10-27",5.56
"460","2008-10-28",6.6
"461","2008-10-29",6.43
"462","2008-10-30",6.85
"463","2008-10-31",7.88
"464","2008-11-03",7.93
"465","2008-11-04",8.37
"466","2008-11-05",7.46
"467","2008-11-06",6.72
"468","2008-11-07",7.49
"469","2008-11-10",7.26
"470","2008-11-11",6.67
"471","2008-11-12",6.57
"472","2008-11-13",7.74
"473","2008-11-14",6.8
"474","2008-11-17",7.6
"475","2008-11-18",7.67
"476","2008-11-19",7.45
"477","2008-11-20",7.05
"478","2008-11-21",7.34
"479","2008-11-24",6.7
"480","2008-11-25",5.56
"481","2008-11-26",6.66
"482","2008-11-28",6.41
"483","2008-12-01",5.65
"484","2008-12-02",6.21
"485","2008-12-03",6.23
"486","2008-12-04",6.23
"487","2008-12-05",6.23
"488","2008-12-08",6.23
"489","2008-12-09",6.23
"490","2008-12-10",6.23
"491","2008-12-11",8.11
"492","2008-12-12",8.23
"493","2008-12-15",7.53
"494","2008-12-16",8.2
"495","2008-12-17",8.03
"496","2008-12-18",8.45
"497","2008-12-19",8.96
"498","2008-12-22",8.62
"499","2008-12-23",8.5
"500","2008-12-24",8.9
"501","2008-12-26",8.95
"502","2008-12-29",9.3
"503","2008-12-30",8.8
"504","2008-12-31",8.49
"505","2009-01-02",8.77
"506","2009-01-05",8.77
"507","2009-01-06",9.12
"508","2009-01-07",9.13
"509","2009-01-08",8.83
"510","2009-01-09",8.5
"511","2009-01-12",7.87
"512","2009-01-13",8.12
"513","2009-01-14",7.9
"514","2009-01-15",8.19
"515","2009-01-16",8.37
"516","2009-01-20",7.59
"517","2009-01-21",8.16
"518","2009-01-22",7.64
"519","2009-01-23",7.75
"520","2009-01-26",7.77
"521","2009-01-27",7.96
"522","2009-01-28",8.24
"523","2009-01-29",7.63
"524","2009-01-30",7.91
"525","2009-02-02",7.84
"526","2009-02-03",7.99
"527","2009-02-04",8.17
"528","2009-02-05",8.56
"529","2009-02-06",8.68
"530","2009-02-09",9.03
"531","2009-02-10",8.45
"532","2009-02-11",8.58
"533","2009-02-12",8.77
"534","2009-02-13",8.53
"535","2009-02-17",7.96
"536","2009-02-18",8.08
"537","2009-02-19",8.19
"538","2009-02-20",8.06
"539","2009-02-23",8.3
"540","2009-02-24",8.53
"541","2009-02-25",8.25
"542","2009-02-26",8
"543","2009-02-27",7.72
"544","2009-03-02",7.09
"545","2009-03-03",7.15
"546","2009-03-04",7.67
"547","2009-03-05",7.26
"548","2009-03-06",7.29
"549","2009-03-09",7.27
"550","2009-03-10",7.9
"551","2009-03-11",7.87
"552","2009-03-12",8.03
"553","2009-03-13",8.15
"554","2009-03-16",8.1
"555","2009-03-17",8.45
"556","2009-03-18",8.52
"557","2009-03-19",8.21
"558","2009-03-20",8.47
"559","2009-03-23",9.23
"560","2009-03-24",9.01
"561","2009-03-25",9.03
"562","2009-03-26",10.18
"563","2009-03-27",9.96
"564","2009-03-30",9.48
"565","2009-03-31",9.7
"566","2009-04-01",10.67
"567","2009-04-02",11.26
"568","2009-04-03",11.56
"569","2009-04-06",11.14
"570","2009-04-07",10.99
"571","2009-04-08",10.77
"572","2009-04-09",11.26
"573","2009-04-13",11.59
"574","2009-04-14",11.89
"575","2009-04-15",12.34
"576","2009-04-16",12.06
"577","2009-04-17",11.69
"578","2009-04-20",12.76
"579","2009-04-21",13.11
"580","2009-04-22",13.19
"581","2009-04-23",13.55
"582","2009-04-24",14.25
"583","2009-04-27",11.74
"584","2009-04-28",11.1
"585","2009-04-29",12.02
"586","2009-04-30",11.68
"587","2009-05-01",12.03
"588","2009-05-04",14
"589","2009-05-05",13.97
"590","2009-05-06",14.09
"591","2009-05-07",13.02
"592","2009-05-08",13.28
"593","2009-05-11",12.16
"594","2009-05-12",11.75
"595","2009-05-13",11.34
"596","2009-05-14",11.4
"597","2009-05-15",12.41
"598","2009-05-18",12.84
"599","2009-05-19",12.8
"600","2009-05-20",12.75
"601","2009-05-21",13.44
"602","2009-05-22",13.19
"603","2009-05-26",13.73
"604","2009-05-27",13.62
"605","2009-05-28",13.85
"606","2009-05-29",15.1
"607","2009-06-01",15.45
"608","2009-06-02",14.7
"609","2009-06-03",14.89
"610","2009-06-04",15
"611","2009-06-05",14.27
"612","2009-06-08",14.08
"613","2009-06-09",13.68
"614","2009-06-10",14.19
"615","2009-06-11",13.9
"616","2009-06-12",13.5
"617","2009-06-15",12.89
"618","2009-06-16",12.55
"619","2009-06-17",13.03
"620","2009-06-18",12.78
"621","2009-06-19",12.67
"622","2009-06-22",12.71
"623","2009-06-23",12.52
"624","2009-06-24",12.84
"625","2009-06-25",13.09
"626","2009-06-26",13.48
"627","2009-06-29",14.02
"628","2009-06-30",13.98
"629","2009-07-01",13.85
"630","2009-07-02",12.86
"631","2009-07-06",13.38
"632","2009-07-07",13.25
"633","2009-07-08",12.75
"634","2009-07-09",13.1
"635","2009-07-10",12.93
"636","2009-07-13",13.34
"637","2009-07-14",13.26
"638","2009-07-15",14.31
"639","2009-07-16",14.23
"640","2009-07-17",14.2
"641","2009-07-20",14.51
"642","2009-07-21",14.49
"643","2009-07-22",15.15
"644","2009-07-23",15.52
"645","2009-07-24",15.62
"646","2009-07-27",16.709999
"647","2009-07-28",18.17
"648","2009-07-29",17.34
"649","2009-07-30",17.620001
"650","2009-07-31",17.780001
"651","2009-08-03",19.450001
"652","2009-08-04",19.4
"653","2009-08-05",18.309999
"654","2009-08-06",17.67
"655","2009-08-07",17.559999
"656","2009-08-10",17.889999
"657","2009-08-11",17.51
"658","2009-08-12",17.42
"659","2009-08-13",17.200001
"660","2009-08-14",16.32
"661","2009-08-17",15.28
"662","2009-08-18",15.92
"663","2009-08-19",15.82
"664","2009-08-20",16.469999
"665","2009-08-21",16.200001
"666","2009-08-24",16.139999
"667","2009-08-25",16.280001
"668","2009-08-26",17.200001
"669","2009-08-27",16.65
"670","2009-08-28",16.24
"671","2009-08-31",15.51
"672","2009-09-01",15
"673","2009-09-02",14.9
"674","2009-09-03",15.56
"675","2009-09-04",15.95
"676","2009-09-08",16.15
"677","2009-09-09",16.440001
"678","2009-09-10",17.120001
"679","2009-09-11",16.459999
"680","2009-09-14",16.190001
"681","2009-09-15",15.95
"682","2009-09-16",16.17
"683","2009-09-17",16.16
"684","2009-09-18",16.290001
"685","2009-09-21",16.5
"686","2009-09-22",17.049999
"687","2009-09-23",16.5
"688","2009-09-24",16.01
"689","2009-09-25",16.110001
"690","2009-09-28",16.200001
"691","2009-09-29",16.26
"692","2009-09-30",15.82
"693","2009-10-01",15.35
"694","2009-10-02",15.27
"695","2009-10-05",15.66
"696","2009-10-06",15.82
"697","2009-10-07",16.030001
"698","2009-10-08",16.02
"699","2009-10-09",16.190001
"700","2009-10-12",15.67
"701","2009-10-13",15.68
"702","2009-10-14",15.78
"703","2009-10-15",15.6
"704","2009-10-16",15.22
"705","2009-10-19",15.75
"706","2009-10-20",15.43
"707","2009-10-21",15.75
"708","2009-10-22",15.78
"709","2009-10-23",15.29
"710","2009-10-26",15.16
"711","2009-10-27",15.23
"712","2009-10-28",15.25
"713","2009-10-29",15.14
"714","2009-10-30",14.35
"715","2009-11-02",14.42
"716","2009-11-03",14.6
"717","2009-11-04",14.43
"718","2009-11-05",15.25
"719","2009-11-06",14.77
"720","2009-11-09",15.44
"721","2009-11-10",15.47
"722","2009-11-11",15.99
"723","2009-11-12",16.59
"724","2009-11-13",17.799999
"725","2009-11-16",18.860001
"726","2009-11-17",18.17
"727","2009-11-18",17.41
"728","2009-11-19",16.690001
"729","2009-11-20",16.99
"730","2009-11-23",17.34
"731","2009-11-24",16.950001
"732","2009-11-25",17.030001
"733","2009-11-27",16.559999
"734","2009-11-30",16.73
"735","2009-12-01",18.049999
"736","2009-12-02",17.559999
"737","2009-12-03",17.35
"738","2009-12-04",17.610001
"739","2009-12-07",17.299999
"740","2009-12-08",17.26
"741","2009-12-09",16.940001
"742","2009-12-10",16.92
"743","2009-12-11",17.209999
"744","2009-12-14",17.34
"745","2009-12-15",17.030001
"746","2009-12-16",16.780001
"747","2009-12-17",16.01
"748","2009-12-18",15.69
"749","2009-12-21",15.39
"750","2009-12-22",15.36
"751","2009-12-23",15.88
"752","2009-12-24",16.049999
"753","2009-12-28",16.34
"754","2009-12-29",15.54
"755","2009-12-30",15.57
"756","2009-12-31",15.42
"757","2010-01-04",15.98
"758","2010-01-05",16.24
"759","2010-01-06",16.4
"760","2010-01-07",16.309999
"761","2010-01-08",16.280001
"762","2010-01-11",16.42
"763","2010-01-12",16.25
"764","2010-01-13",16.33
"765","2010-01-14",18.030001
"766","2010-01-15",18.040001
"767","2010-01-19",18.42
"768","2010-01-20",17.5
"769","2010-01-21",17.709999
"770","2010-01-22",17.299999
"771","2010-01-25",16.940001
"772","2010-01-26",16.459999
"773","2010-01-27",16.24
"774","2010-01-28",16.27
"775","2010-01-29",16.25
"776","2010-02-01",17.639999
"777","2010-02-02",17.889999
"778","2010-02-03",17.690001
"779","2010-02-04",16.360001
"780","2010-02-05",16.799999
"781","2010-02-08",16.85
"782","2010-02-09",16.77
"783","2010-02-10",17.09
"784","2010-02-11",17.42
"785","2010-02-12",17.33
"786","2010-02-16",17.68
"787","2010-02-17",17.84
"788","2010-02-18",18.139999
"789","2010-02-19",17.76
"790","2010-02-22",17.76
"791","2010-02-23",17.76
"792","2010-02-24",17.76
"793","2010-02-25",17.76
"794","2010-02-26",17.76
"795","2010-03-01",17.76
"796","2010-03-02",17.76
"797","2010-03-03",17.76
"798","2010-03-04",17.76
"799","2010-03-05",17.76
"800","2010-03-08",17.76
"801","2010-03-09",20.709999
"802","2010-03-10",22.440001
"803","2010-03-11",22.18
"804","2010-03-12",21.610001
"805","2010-03-15",21.190001
"806","2010-03-16",21.16
"807","2010-03-17",20.809999
"808","2010-03-18",21.889999
"809","2010-03-19",22.299999
"810","2010-03-22",22.57
"811","2010-03-23",21.32
"812","2010-03-24",20.280001
"813","2010-03-25",20.42
"814","2010-03-26",21.360001
"815","2010-03-29",21.65
"816","2010-03-30",22.52
"817","2010-03-31",22.35
"818","2010-04-01",22.58
"819","2010-04-05",22.73
"820","2010-04-06",22.6
"821","2010-04-07",23.26
"822","2010-04-08",24.280001
"823","2010-04-09",24.59
"824","2010-04-12",24.559999
"825","2010-04-13",24.65
"826","2010-04-14",24.33
"827","2010-04-15",24.110001
"828","2010-04-16",24.01
"829","2010-04-19",23.860001
"830","2010-04-20",24.6
"831","2010-04-21",25.07
"832","2010-04-22",26.219999
"833","2010-04-23",26.379999
"834","2010-04-26",25.77
"835","2010-04-27",24.33
"836","2010-04-28",25.190001
"837","2010-04-29",25.17
"838","2010-04-30",25.42
"839","2010-05-03",25.93
"840","2010-05-04",25.120001
"841","2010-05-05",25.950001
"842","2010-05-06",23.35
"843","2010-05-07",23.26
"844","2010-05-10",23.59
"845","2010-05-11",22.9
"846","2010-05-12",22.030001
"847","2010-05-13",22.52
"848","2010-05-14",22.620001
"849","2010-05-17",22.15
"850","2010-05-18",21.120001
"851","2010-05-19",21.24
"852","2010-05-20",19.219999
"853","2010-05-21",20.110001
"854","2010-05-24",21.219999
"855","2010-05-25",20.34
"856","2010-05-26",20.02
"857","2010-05-27",22.15
"858","2010-05-28",21.75
"859","2010-06-01",21.549999
"860","2010-06-02",21.790001
"861","2010-06-03",21.629999
"862","2010-06-04",20.879999
"863","2010-06-07",20.24
"864","2010-06-08",20.959999
"865","2010-06-09",20.450001
"866","2010-06-10",22.07
"867","2010-06-11",22.200001
"868","2010-06-14",22.35
"869","2010-06-15",22.370001
"870","2010-06-16",22.299999
"871","2010-06-17",21.860001
"872","2010-06-18",22.629999
"873","2010-06-21",23.870001
"874","2010-06-22",23.09
"875","2010-06-23",22.91
"876","2010-06-24",23.059999
"877","2010-06-25",22.959999
"878","2010-06-28",22.35
"879","2010-06-29",20.690001
"880","2010-06-30",20.700001
"881","2010-07-01",20.74
"882","2010-07-02",20.110001
"883","2010-07-06",19.98
"884","2010-07-07",20.51
"885","2010-07-08",20.93
"886","2010-07-09",21.309999
"887","2010-07-12",21.450001
"888","2010-07-13",22.190001
"889","2010-07-14",21.52
"890","2010-07-15",21
"891","2010-07-16",21
"892","2010-07-19",21.58
"893","2010-07-20",22.33
"894","2010-07-21",22.73
"895","2010-07-22",23.51
"896","2010-07-23",23.209999
"897","2010-07-26",23.25
"898","2010-07-27",22.879999
"899","2010-07-28",23.51
"900","2010-07-29",24.1
"901","2010-07-30",24.34
"902","2010-08-02",24.950001
"903","2010-08-03",24.15
"904","2010-08-04",25.16
"905","2010-08-05",25.299999
"906","2010-08-06",25.27
"907","2010-08-09",25.59
"908","2010-08-10",24.82
"909","2010-08-11",23.200001
"910","2010-08-12",22.92
"911","2010-08-13",24.450001
"912","2010-08-16",24.190001
"913","2010-08-17",24.790001
"914","2010-08-18",24.74
"915","2010-08-19",23.76
"916","2010-08-20",24.440001
"917","2010-08-23",23.809999
"918","2010-08-24",23.42
"919","2010-08-25",23.42
"920","2010-08-26",22.76
"921","2010-08-27",23.52
"922","2010-08-30",22.85
"923","2010-08-31",23.549999
"924","2010-09-01",24.77
"925","2010-09-02",24.639999
"926","2010-09-03",25.049999
"927","2010-09-07",24.299999
"928","2010-09-08",24.780001
"929","2010-09-09",25.43
"930","2010-09-10",25.059999
"931","2010-09-13",25.469999
"932","2010-09-14",25.959999
"933","2010-09-15",26.99
"934","2010-09-16",26.530001
"935","2010-09-17",26.049999
"936","2010-09-20",26.950001
"937","2010-09-21",27.76
"938","2010-09-22",27.969999
"939","2010-09-23",27.68
"940","2010-09-24",28.549999
"941","2010-09-27",29.5
"942","2010-09-28",29.860001
"943","2010-09-29",29.690001
"944","2010-09-30",29.02
"945","2010-10-01",29.09
"946","2010-10-04",29.870001
"947","2010-10-05",30.6
"948","2010-10-06",29.59
"949","2010-10-07",29.440001
"950","2010-10-08",30.610001
"951","2010-10-11",31.309999
"952","2010-10-12",31.530001
"953","2010-10-13",34.91
"954","2010-10-14",33.540001
"955","2010-10-15",35.939999
"956","2010-10-18",36.240002
"957","2010-10-19",35.709999
"958","2010-10-20",36.849998
"959","2010-10-21",36.900002
"960","2010-10-22",38.040001
"961","2010-10-25",37.740002
"962","2010-10-26",38.650002
"963","2010-10-27",35.650002
"964","2010-10-28",33.720001
"965","2010-10-29",34.450001
"966","2010-11-01",34.650002
