"","date","CLLS"
"107","2015-08-24",27.98
"108","2015-08-25",28.690001
"109","2015-08-26",30.540001
"110","2015-08-27",32.720001
"111","2015-08-28",33.23
"112","2015-08-31",34.220001
"113","2015-09-01",32.709999
"114","2015-09-02",32.66
"115","2015-09-03",32.919998
"116","2015-09-04",31.870001
"117","2015-09-08",32.650002
"118","2015-09-09",32.150002
"119","2015-09-10",32.740002
"120","2015-09-11",33.018002
"121","2015-09-14",32.860001
"122","2015-09-15",33.459999
"123","2015-09-16",33.900002
"124","2015-09-17",33.970001
"125","2015-09-18",33.52
"126","2015-09-21",32.599998
"127","2015-09-22",31.52
"128","2015-09-23",31.68
"129","2015-09-24",31.360001
"130","2015-09-25",29.85
"131","2015-09-28",27.17
"132","2015-09-29",25.709999
"133","2015-09-30",26.360001
"134","2015-10-01",26.51
"135","2015-10-02",27.110001
"136","2015-10-05",27.549999
"137","2015-10-06",26.51
"138","2015-10-07",27.25
"139","2015-10-08",26.77
"140","2015-10-09",26.610001
"141","2015-10-12",26.08
"142","2015-10-13",23.67
"143","2015-10-14",24.08
"144","2015-10-15",25.92
"145","2015-10-16",25.83
"146","2015-10-19",26.59
"147","2015-10-20",26.559999
"148","2015-10-21",26.110001
"149","2015-10-22",25.790001
"150","2015-10-23",26.02
"151","2015-10-26",25.75
"152","2015-10-27",24.950001
"153","2015-10-28",24.940001
"154","2015-10-29",26.09
"155","2015-10-30",26.450001
"156","2015-11-02",31.34
"157","2015-11-03",38.580002
"158","2015-11-04",35.009998
"159","2015-11-05",41.279999
"160","2015-11-06",42.139999
"161","2015-11-09",40.009998
"162","2015-11-10",37.630001
"163","2015-11-11",37.029999
"164","2015-11-12",36.360001
"165","2015-11-13",35.830002
"166","2015-11-16",34.549999
"167","2015-11-17",35.52
"168","2015-11-18",36.130001
"169","2015-11-19",36.07
"170","2015-11-20",33.200001
"171","2015-11-23",32.950001
"172","2015-11-24",31.48
"173","2015-11-25",33.299999
"174","2015-11-27",34.119999
"175","2015-11-30",33.09
"176","2015-12-01",32.290001
"177","2015-12-02",32.330002
"178","2015-12-03",32.43
"179","2015-12-04",33.599998
"180","2015-12-07",28.360001
"181","2015-12-08",28.98
"182","2015-12-09",28.209999
"183","2015-12-10",28.4
"184","2015-12-11",27.940001
"185","2015-12-14",26.950001
"186","2015-12-15",28.25
"187","2015-12-16",29.17
"188","2015-12-17",27.93
"189","2015-12-18",27.780001
"190","2015-12-21",28.07
"191","2015-12-22",29.049999
"192","2015-12-23",29.879999
"193","2015-12-24",30.950001
"194","2015-12-28",30
"195","2015-12-29",30.469999
"196","2015-12-30",31.09
"197","2015-12-31",31.030001
"198","2016-01-04",30.16
"199","2016-01-05",29.41
"200","2016-01-06",28.27
"201","2016-01-07",26.83
"202","2016-01-08",26.549999
"203","2016-01-11",24.040001
"204","2016-01-12",25.549999
"205","2016-01-13",24.01
"206","2016-01-14",24.370001
"207","2016-01-15",22.780001
"208","2016-01-19",22.17
"209","2016-01-20",23.35
"210","2016-01-21",23.02
"211","2016-01-22",23.889999
"212","2016-01-25",23.65
"213","2016-01-26",24.280001
"214","2016-01-27",23.07
"215","2016-01-28",21.99
"216","2016-01-29",22.360001
"217","2016-02-01",22.08
"218","2016-02-02",20.91
"219","2016-02-03",20.27
"220","2016-02-04",21.5
"221","2016-02-05",20.41
"222","2016-02-08",19.450001
"223","2016-02-09",18.77
"224","2016-02-10",19.379999
"225","2016-02-11",19.299999
"226","2016-02-12",19.450001
"227","2016-02-16",21.25
"228","2016-02-17",23.32
"229","2016-02-18",21.959999
"230","2016-02-19",22.059999
"231","2016-02-22",22.17
"232","2016-02-23",21.280001
"233","2016-02-24",21.32
"234","2016-02-25",21.5
"235","2016-02-26",22.889999
"236","2016-02-29",23.809999
"237","2016-03-01",25.139999
"238","2016-03-02",25.42
"239","2016-03-03",26.41
"240","2016-03-04",26.290001
"241","2016-03-07",26.49
"242","2016-03-08",25.43
"243","2016-03-09",24.530001
"244","2016-03-10",24.57
"245","2016-03-11",24.889999
"246","2016-03-14",25.27
"247","2016-03-15",25.5
"248","2016-03-16",25.25
"249","2016-03-17",25.51
"250","2016-03-18",27.17
"251","2016-03-21",27.73
"252","2016-03-22",27.84
"253","2016-03-23",27.08
"254","2016-03-24",27.1
"255","2016-03-28",26.9
"256","2016-03-29",27.290001
"257","2016-03-30",27.219999
"258","2016-03-31",27.5
"259","2016-04-01",27.950001
"260","2016-04-04",28.049999
"261","2016-04-05",29.15
"262","2016-04-06",30.99
"263","2016-04-07",29.389999
"264","2016-04-08",28.870001
"265","2016-04-11",28.09
"266","2016-04-12",27.59
"267","2016-04-13",28.780001
"268","2016-04-14",28.32
"269","2016-04-15",28.299999
"270","2016-04-18",29.08
"271","2016-04-19",29.360001
"272","2016-04-20",29.49
"273","2016-04-21",28.98
"274","2016-04-22",28.870001
"275","2016-04-25",28.85
"276","2016-04-26",27.870001
"277","2016-04-27",27.549999
"278","2016-04-28",27.65
"279","2016-04-29",27.209999
"280","2016-05-02",27.66
"281","2016-05-03",27.030001
"282","2016-05-04",27.26
"283","2016-05-05",26.950001
"284","2016-05-06",30.92
"285","2016-05-09",33.380001
"286","2016-05-10",32.099998
"287","2016-05-11",30.940001
"288","2016-05-12",29.65
"289","2016-05-13",30
"290","2016-05-16",31.389999
"291","2016-05-17",29.879999
"292","2016-05-18",29.33
"293","2016-05-19",29.25
"294","2016-05-20",30.780001
"295","2016-05-23",31.27
"296","2016-05-24",31.26
"297","2016-05-25",31.450001
"298","2016-05-26",31.709999
"299","2016-05-27",31.219999
"300","2016-05-31",32.779999
"301","2016-06-01",32.509998
"302","2016-06-02",33.16
"303","2016-06-03",32.650002
"304","2016-06-06",33.639999
"305","2016-06-07",32.990002
"306","2016-06-08",32.700001
"307","2016-06-09",31.01
"308","2016-06-10",29.48
"309","2016-06-13",28.91
"310","2016-06-14",27.889999
"311","2016-06-15",27.690001
"312","2016-06-16",26.955
"313","2016-06-17",26.700001
"314","2016-06-20",27.780001
"315","2016-06-21",27.690001
"316","2016-06-22",27.82
"317","2016-06-23",28.9
"318","2016-06-24",26.610001
"319","2016-06-27",25.34
"320","2016-06-28",25.969999
"321","2016-06-29",26.67
"322","2016-06-30",26.59
"323","2016-07-01",27.25
"324","2016-07-05",26.52
"325","2016-07-06",26.825001
"326","2016-07-07",26.719999
"327","2016-07-08",25.15
"328","2016-07-11",25.75
"329","2016-07-12",25.41
"330","2016-07-13",25.85
"331","2016-07-14",25.559999
"332","2016-07-15",25.91
"333","2016-07-18",25.879999
"334","2016-07-19",25.25
"335","2016-07-20",25.379999
"336","2016-07-21",25.139999
"337","2016-07-22",25.209999
"338","2016-07-25",25.25
"339","2016-07-26",25.389999
"340","2016-07-27",26.01
"341","2016-07-28",26.1
"342","2016-07-29",26.370001
"343","2016-08-01",27.1
"344","2016-08-02",27.200001
"345","2016-08-03",27.5
"346","2016-08-04",27.690001
"347","2016-08-05",28.35
"348","2016-08-08",27.76
"349","2016-08-09",27.91
"350","2016-08-10",27.58
"351","2016-08-11",27.02
"352","2016-08-12",27.59
"353","2016-08-15",28.23
"354","2016-08-16",27.870001
"355","2016-08-17",27.139999
"356","2016-08-18",26.709999
"357","2016-08-19",25.9
"358","2016-08-22",26.65
"359","2016-08-23",27.08
"360","2016-08-24",26.969999
"361","2016-08-25",26.459999
"362","2016-08-26",26.559999
"363","2016-08-29",26.459999
"364","2016-08-30",26.43
"365","2016-08-31",26.52
"366","2016-09-01",26.4
"367","2016-09-02",26.4
"368","2016-09-06",26.299999
"369","2016-09-07",26.110001
"370","2016-09-08",26.389999
"371","2016-09-09",25.33
"372","2016-09-12",25.889999
"373","2016-09-13",24.76
"374","2016-09-14",25.48
"375","2016-09-15",25.360001
"376","2016-09-16",25.049999
"377","2016-09-19",24.389999
"378","2016-09-20",24.66
"379","2016-09-21",25.26
"380","2016-09-22",25.719999
"381","2016-09-23",25.450001
"382","2016-09-26",24.82
"383","2016-09-27",24.620001
"384","2016-09-28",24.969999
"385","2016-09-29",24.07
"386","2016-09-30",24.08
"387","2016-10-03",23.24
"388","2016-10-04",23
"389","2016-10-05",23.1
"390","2016-10-06",22.65
"391","2016-10-07",22.719999
"392","2016-10-10",22.91
"393","2016-10-11",22.09
"394","2016-10-12",21.51
"395","2016-10-13",20.469999
"396","2016-10-14",20.110001
"397","2016-10-17",19.91
"398","2016-10-18",19.549999
"399","2016-10-19",19.549999
"400","2016-10-20",19.059999
"401","2016-10-21",19
"402","2016-10-24",18.52
"403","2016-10-25",18.059999
"404","2016-10-26",18.01
"405","2016-10-27",18.110001
"406","2016-10-28",17.950001
"407","2016-10-31",17.68
"408","2016-11-01",17.799999
"409","2016-11-02",17.32
"410","2016-11-03",17.09
"411","2016-11-04",17.190001
"412","2016-11-07",16.690001
"413","2016-11-08",16.559999
"414","2016-11-09",18.15
"415","2016-11-10",19.32
"416","2016-11-11",19.129999
"417","2016-11-14",19.09
"418","2016-11-15",18.74
"419","2016-11-16",19.700001
"420","2016-11-17",18.309999
"421","2016-11-18",17.92
"422","2016-11-21",18
"423","2016-11-22",17.940001
"424","2016-11-23",17.41
"425","2016-11-25",18.049999
"426","2016-11-28",17.4
"427","2016-11-29",17.620001
"428","2016-11-30",16.860001
"429","2016-12-01",16.4
"430","2016-12-02",17
"431","2016-12-05",17.219999
"432","2016-12-06",17.290001
"433","2016-12-07",17.469999
"434","2016-12-08",17.15
"435","2016-12-09",17.52
"436","2016-12-12",17.629999
"437","2016-12-13",18.25
"438","2016-12-14",17.43
"439","2016-12-15",17.309999
"440","2016-12-16",17.049999
"441","2016-12-19",16.52
"442","2016-12-20",17.08
"443","2016-12-21",17.35
"444","2016-12-22",17.049999
"445","2016-12-23",17.25
"446","2016-12-27",17.059999
"447","2016-12-28",16.66
"448","2016-12-29",16.67
"449","2016-12-30",16.950001
"450","2017-01-03",18.120001
"451","2017-01-04",18.9
"452","2017-01-05",19.709999
"453","2017-01-06",18.76
"454","2017-01-09",18.950001
"455","2017-01-10",18.58
"456","2017-01-11",18.629999
"457","2017-01-12",18.190001
"458","2017-01-13",18.309999
"459","2017-01-17",17.85
"460","2017-01-18",17.860001
"461","2017-01-19",17.610001
"462","2017-01-20",17.52
"463","2017-01-23",18.09
"464","2017-01-24",17.645
"465","2017-01-25",18.42
"466","2017-01-26",17.92
"467","2017-01-27",18.379999
"468","2017-01-30",17.549999
"469","2017-01-31",18.24
"470","2017-02-01",18.5
"471","2017-02-02",18.325001
"472","2017-02-03",20
"473","2017-02-06",20.01
"474","2017-02-07",20.41
"475","2017-02-08",20.68
"476","2017-02-09",21.540001
"477","2017-02-10",22.4
"478","2017-02-13",23.379999
"479","2017-02-14",22.559999
"480","2017-02-15",22.219999
"481","2017-02-16",22.5
"482","2017-02-17",22.4
"483","2017-02-21",22.530001
"484","2017-02-22",21.98
"485","2017-02-23",20.780001
"486","2017-02-24",20.040001
"487","2017-02-27",21.379999
"488","2017-02-28",22.309999
"489","2017-03-01",22.889999
"490","2017-03-02",21.67
"491","2017-03-03",22.34
"492","2017-03-06",22.26
"493","2017-03-07",21.43
"494","2017-03-08",22.65
"495","2017-03-09",23.09
"496","2017-03-10",22.9
"497","2017-03-13",23.01
"498","2017-03-14",23.049999
"499","2017-03-15",23.620001
"500","2017-03-16",23.73
"501","2017-03-17",23.91
"502","2017-03-20",24.370001
"503","2017-03-21",23.309999
"504","2017-03-22",23.27
"505","2017-03-23",22.959999
"506","2017-03-24",22.99
"507","2017-03-27",23.9
"508","2017-03-28",23.98
"509","2017-03-29",23.940001
"510","2017-03-30",24.030001
"511","2017-03-31",24
"512","2017-04-03",23.860001
"513","2017-04-04",24.299999
"514","2017-04-05",23.83
"515","2017-04-06",23.67
"516","2017-04-07",23.379999
"517","2017-04-10",23.49
"518","2017-04-11",22.59
"519","2017-04-12",22.58
"520","2017-04-13",22.629999
"521","2017-04-17",22.98
"522","2017-04-18",21.959999
"523","2017-04-19",22.129999
"524","2017-04-20",23
"525","2017-04-21",22.65
"526","2017-04-24",23.309999
"527","2017-04-25",23.57
"528","2017-04-26",23.83
"529","2017-04-27",24.17
"530","2017-04-28",24.110001
"531","2017-05-01",24.51
"532","2017-05-02",24.5
"533","2017-05-03",24.549999
"534","2017-05-04",25.92
"535","2017-05-05",24.879999
"536","2017-05-08",23.780001
"537","2017-05-09",23.790001
"538","2017-05-10",24.059999
"539","2017-05-11",23.84
"540","2017-05-12",24.35
"541","2017-05-15",25.190001
"542","2017-05-16",24.790001
"543","2017-05-17",23.76
"544","2017-05-18",24.08
"545","2017-05-19",24.25
"546","2017-05-22",24.25
"547","2017-05-23",24.4
"548","2017-05-24",24.370001
"549","2017-05-25",24.235001
"550","2017-05-26",24.01
"551","2017-05-30",24.02
"552","2017-05-31",23.809999
"553","2017-06-01",24.309999
"554","2017-06-02",24.639999
"555","2017-06-05",24.6
"556","2017-06-06",24.629999
"557","2017-06-07",24.059999
"558","2017-06-08",23.92
"559","2017-06-09",23.82
"560","2017-06-12",23.139999
"561","2017-06-13",23.200001
"562","2017-06-14",22.57
"563","2017-06-15",22.27
"564","2017-06-16",23.110001
"565","2017-06-19",23.110001
"566","2017-06-20",22.52
"567","2017-06-21",22.9
"568","2017-06-22",23.15
"569","2017-06-23",24.719999
"570","2017-06-26",25.030001
"571","2017-06-27",24.34
"572","2017-06-28",25.360001
"573","2017-06-29",25.25
"574","2017-06-30",25.82
"575","2017-07-03",25.76
"576","2017-07-05",25.5
"577","2017-07-06",25.530001
"578","2017-07-07",25.440001
"579","2017-07-10",26.08
"580","2017-07-11",25.65
"581","2017-07-12",25.450001
"582","2017-07-13",25.709999
"583","2017-07-14",28.01
"584","2017-07-17",27.950001
"585","2017-07-18",28.389999
"586","2017-07-19",27.459999
"587","2017-07-20",26.790001
"588","2017-07-21",26.83
"589","2017-07-24",26.620001
"590","2017-07-25",26.360001
"591","2017-07-26",25.959999
"592","2017-07-27",25.209999
"593","2017-07-28",25.18
"594","2017-07-31",24.209999
"595","2017-08-01",23.66
"596","2017-08-02",23.040001
"597","2017-08-03",23.110001
"598","2017-08-04",23.26
"599","2017-08-07",23.209999
"600","2017-08-08",22.85
"601","2017-08-09",22.360001
"602","2017-08-10",21.65
"603","2017-08-11",21.950001
"604","2017-08-14",22.25
"605","2017-08-15",22.450001
"606","2017-08-16",22.32
"607","2017-08-17",21.82
"608","2017-08-18",22.02
"609","2017-08-21",23.200001
"610","2017-08-22",24.23
"611","2017-08-23",24.25
"612","2017-08-24",24.76
"613","2017-08-25",25.190001
"614","2017-08-28",29.48
"615","2017-08-29",28.690001
"616","2017-08-30",28.24
"617","2017-08-31",28.76
"618","2017-09-01",32.18
"619","2017-09-05",25.66
"620","2017-09-06",24.959999
"621","2017-09-07",25.51
"622","2017-09-08",27.07
"623","2017-09-11",27.360001
"624","2017-09-12",27.030001
"625","2017-09-13",27.309999
"626","2017-09-14",28.41
"627","2017-09-15",28.879999
"628","2017-09-18",28.379999
"629","2017-09-19",27.889999
"630","2017-09-20",27.92
"631","2017-09-21",27.950001
"632","2017-09-22",27.809999
"633","2017-09-25",27.700001
"634","2017-09-26",27.1
"635","2017-09-27",27.389999
"636","2017-09-28",27.469999
"637","2017-09-29",28.450001
"638","2017-10-02",28.98
"639","2017-10-03",28.639999
"640","2017-10-04",29.120001
"641","2017-10-05",28.870001
"642","2017-10-06",28.59
"643","2017-10-09",28.4
"644","2017-10-10",28.84
"645","2017-10-11",29.540001
"646","2017-10-12",28.690001
"647","2017-10-13",28.23
"648","2017-10-16",28.040001
"649","2017-10-17",28.1
"650","2017-10-18",27.51
"651","2017-10-19",27.790001
"652","2017-10-20",30.389999
"653","2017-10-23",30.969999
"654","2017-10-24",31.940001
"655","2017-10-25",32.5
"656","2017-10-26",32.080002
"657","2017-10-27",33.25
"658","2017-10-30",34.009998
"659","2017-10-31",35.009998
"660","2017-11-01",29.18
"661","2017-11-02",25.469999
"662","2017-11-03",26.65
"663","2017-11-06",26.27
"664","2017-11-07",26.74
"665","2017-11-08",25.67
"666","2017-11-09",25.639999
"667","2017-11-10",25.059999
"668","2017-11-13",24.01
"669","2017-11-14",23.459999
"670","2017-11-15",23.33
"671","2017-11-16",24.01
"672","2017-11-17",23.74
"673","2017-11-20",24.290001
"674","2017-11-21",24.09
"675","2017-11-22",24.299999
"676","2017-11-24",24.219999
"677","2017-11-27",24.77
"678","2017-11-28",24.82
"679","2017-11-29",23.83
"680","2017-11-30",24.93
"681","2017-12-01",24.57
"682","2017-12-04",23.700001
"683","2017-12-05",24.18
"684","2017-12-06",24.030001
"685","2017-12-07",24.74
"686","2017-12-08",24.91
"687","2017-12-11",25.129999
"688","2017-12-12",24.02
"689","2017-12-13",26.799999
"690","2017-12-14",27.74
"691","2017-12-15",27.42
"692","2017-12-18",28.030001
"693","2017-12-19",28
"694","2017-12-20",27.68
"695","2017-12-21",27.530001
"696","2017-12-22",28.82
"697","2017-12-26",28.5
"698","2017-12-27",28.629999
"699","2017-12-28",28.379999
"700","2017-12-29",29.15
"701","2018-01-02",30.09
"702","2018-01-03",29.9
"703","2018-01-04",30.1
"704","2018-01-05",30.940001
"705","2018-01-08",30.610001
"706","2018-01-09",30.34
"707","2018-01-10",29.76
"708","2018-01-11",29.059999
"709","2018-01-12",29.32
"710","2018-01-16",27.780001
"711","2018-01-17",30.190001
"712","2018-01-18",29.889999
"713","2018-01-19",29.48
"714","2018-01-22",32.490002
"715","2018-01-23",34.169998
"716","2018-01-24",32.299999
"717","2018-01-25",32.080002
"718","2018-01-26",33.330002
"719","2018-01-29",33.68
"720","2018-01-30",32.759998
"721","2018-01-31",31.459999
"722","2018-02-01",31.01
"723","2018-02-02",30.059999
"724","2018-02-05",28.530001
"725","2018-02-06",29.74
"726","2018-02-07",29.790001
"727","2018-02-08",29.110001
"728","2018-02-09",28.870001
"729","2018-02-12",30.09
"730","2018-02-13",30.780001
"731","2018-02-14",31.790001
"732","2018-02-15",32.360001
"733","2018-02-16",32.650002
"734","2018-02-20",31.98
"735","2018-02-21",32.490002
"736","2018-02-22",32.540001
"737","2018-02-23",32.43
"738","2018-02-26",32.23
"739","2018-02-27",31.73
"740","2018-02-28",31.219999
"741","2018-03-01",31.57
"742","2018-03-02",31.74
"743","2018-03-05",32.060001
"744","2018-03-06",32.709999
"745","2018-03-07",33.73
"746","2018-03-08",33.630001
"747","2018-03-09",34.07
"748","2018-03-12",33.119999
"749","2018-03-13",31.65
"750","2018-03-14",35.189999
"751","2018-03-15",35.09
"752","2018-03-16",33.650002
"753","2018-03-19",32.889999
"754","2018-03-20",33.509998
"755","2018-03-21",32.82
"756","2018-03-22",32.18
"757","2018-03-23",31.75
"758","2018-03-26",32.18
"759","2018-03-27",31.120001
"760","2018-03-28",31.83
"761","2018-03-29",31.51
"762","2018-04-02",30.73
"763","2018-04-03",38.529999
"764","2018-04-04",33.099998
"765","2018-04-05",29
"766","2018-04-06",28.83
"767","2018-04-09",29.129999
"768","2018-04-10",29.799999
"769","2018-04-11",30.27
"770","2018-04-12",30.440001
"771","2018-04-13",30.65
"772","2018-04-16",30.42
"773","2018-04-17",30.889999
"774","2018-04-18",30.870001
"775","2018-04-19",30.049999
"776","2018-04-20",29.709999
"777","2018-04-23",29.370001
"778","2018-04-24",28.940001
"779","2018-04-25",28.540001
"780","2018-04-26",28.629999
"781","2018-04-27",28.85
"782","2018-04-30",28.700001
"783","2018-05-01",28.190001
"784","2018-05-02",28.860001
"785","2018-05-03",28.77
"786","2018-05-04",28.92
"787","2018-05-07",28.799999
"788","2018-05-08",28.6
"789","2018-05-09",27.780001
"790","2018-05-10",27.85
"791","2018-05-11",28.08
"792","2018-05-14",28.32
"793","2018-05-15",28.01
"794","2018-05-16",28.34
"795","2018-05-17",29.49
"796","2018-05-18",29.389999
"797","2018-05-21",29.690001
"798","2018-05-22",30.559999
"799","2018-05-23",30.73
"800","2018-05-24",30.389999
"801","2018-05-25",30.9
"802","2018-05-29",29.860001
"803","2018-05-30",30.280001
"804","2018-05-31",29.940001
"805","2018-06-01",30.370001
"806","2018-06-04",30.18
"807","2018-06-05",30.58
"808","2018-06-06",30.82
"809","2018-06-07",29.98
"810","2018-06-08",29.950001
"811","2018-06-11",30.209999
"812","2018-06-12",30.76
"813","2018-06-13",30.75
"814","2018-06-14",31.139999
"815","2018-06-15",30.48
"816","2018-06-18",29.57
"817","2018-06-19",29.48
"818","2018-06-20",30.83
"819","2018-06-21",30.65
"820","2018-06-22",29.68
"821","2018-06-25",29.190001
"822","2018-06-26",29.120001
"823","2018-06-27",28.459999
"824","2018-06-28",27.940001
"825","2018-06-29",28.290001
"826","2018-07-02",28.389999
"827","2018-07-03",28.6
"828","2018-07-05",28.84
"829","2018-07-06",28.93
"830","2018-07-09",29.09
"831","2018-07-10",28.860001
"832","2018-07-11",28.389999
"833","2018-07-12",28.33
"834","2018-07-13",28.35
"835","2018-07-16",29.49
"836","2018-07-17",29.99
"837","2018-07-18",30.6
"838","2018-07-19",30.09
"839","2018-07-20",30.040001
"840","2018-07-23",30.34
"841","2018-07-24",29.969999
"842","2018-07-25",29.99
"843","2018-07-26",30.110001
"844","2018-07-27",29.450001
"845","2018-07-30",29.860001
"846","2018-07-31",28.9
"847","2018-08-01",27.99
"848","2018-08-02",28.91
"849","2018-08-03",28.459999
"850","2018-08-06",28.559999
"851","2018-08-07",28.18
"852","2018-08-08",28.030001
"853","2018-08-09",28.59
"854","2018-08-10",28.15
"855","2018-08-13",28.360001
"856","2018-08-14",28.440001
"857","2018-08-15",28.139999
"858","2018-08-16",28.08
"859","2018-08-17",28.299999
"860","2018-08-20",29.139999
"861","2018-08-21",29.27
"862","2018-08-22",29.23
"863","2018-08-23",29.389999
"864","2018-08-24",29.32
"865","2018-08-27",29.76
"866","2018-08-28",29.58
"867","2018-08-29",29.52
"868","2018-08-30",29.24
"869","2018-08-31",29.469999
"870","2018-09-04",28.969999
"871","2018-09-05",27.860001
"872","2018-09-06",26.08
"873","2018-09-07",26.17
"874","2018-09-10",25.99
"875","2018-09-11",26.440001
"876","2018-09-12",27.15
"877","2018-09-13",27.620001
"878","2018-09-14",27.57
"879","2018-09-17",28.16
"880","2018-09-18",28.58
"881","2018-09-19",28.6
"882","2018-09-20",29.15
"883","2018-09-21",28.98
"884","2018-09-24",29.25
"885","2018-09-25",29.129999
"886","2018-09-26",28.559999
"887","2018-09-27",28.700001
"888","2018-09-28",28.219999
"889","2018-10-01",27.959999
"890","2018-10-02",27.360001
"891","2018-10-03",28.41
"892","2018-10-04",28.25
"893","2018-10-05",28.360001
"894","2018-10-08",27.5
"895","2018-10-09",27.43
"896","2018-10-10",26.68
"897","2018-10-11",25.940001
"898","2018-10-12",27.030001
"899","2018-10-15",26.98
"900","2018-10-16",27.82
"901","2018-10-17",27.959999
"902","2018-10-18",26.969999
"903","2018-10-19",26.200001
"904","2018-10-22",26.120001
"905","2018-10-23",25.73
"906","2018-10-24",24.940001
"907","2018-10-25",24.74
"908","2018-10-26",24.65
"909","2018-10-29",24.940001
"910","2018-10-30",25.26
"911","2018-10-31",25.389999
"912","2018-11-01",26.629999
"913","2018-11-02",26.82
"914","2018-11-05",26.84
"915","2018-11-06",26.719999
"916","2018-11-07",26.85
"917","2018-11-08",27.01
"918","2018-11-09",26.51
"919","2018-11-12",25.799999
"920","2018-11-13",25.74
"921","2018-11-14",24.4
"922","2018-11-15",22.51
"923","2018-11-16",22
"924","2018-11-19",21.719999
"925","2018-11-20",20.209999
"926","2018-11-21",20.700001
"927","2018-11-23",21.08
"928","2018-11-26",21.35
"929","2018-11-27",20.950001
"930","2018-11-28",21.85
"931","2018-11-29",22.27
"932","2018-11-30",22.02
"933","2018-12-03",22.620001
"934","2018-12-04",21.559999
"935","2018-12-06",20.629999
"936","2018-12-07",20.25
"937","2018-12-10",19.370001
"938","2018-12-11",20.07
"939","2018-12-12",20.129999
"940","2018-12-13",18.93
"941","2018-12-14",18.65
"942","2018-12-17",17.709999
"943","2018-12-18",17.75
"944","2018-12-19",17.34
"945","2018-12-20",16.360001
"946","2018-12-21",15.58
"947","2018-12-24",15.67
"948","2018-12-26",16.15
"949","2018-12-27",16.129999
"950","2018-12-28",16.32
"951","2018-12-31",16.65
"952","2019-01-02",17.17
"953","2019-01-03",16.65
"954","2019-01-04",17.93
"955","2019-01-07",18.65
"956","2019-01-08",18.85
"957","2019-01-09",18.58
"958","2019-01-10",18.76
"959","2019-01-11",18.32
"960","2019-01-14",16.5
"961","2019-01-15",16.709999
"962","2019-01-16",17.27
"963","2019-01-17",16.77
"964","2019-01-18",16.74
"965","2019-01-22",15.88
"966","2019-01-23",15.69
