"","date","TER"
"184","2007-09-25",13.99
"185","2007-09-26",13.88
"186","2007-09-27",13.9
"187","2007-09-28",13.8
"188","2007-10-01",13.94
"189","2007-10-02",14.08
"190","2007-10-03",13.82
"191","2007-10-04",13.75
"192","2007-10-05",14.11
"193","2007-10-08",14.17
"194","2007-10-09",14.26
"195","2007-10-10",13.65
"196","2007-10-11",13.36
"197","2007-10-12",13.52
"198","2007-10-15",13.49
"199","2007-10-16",13.5
"200","2007-10-17",13.82
"201","2007-10-18",13.01
"202","2007-10-19",12.39
"203","2007-10-22",12.29
"204","2007-10-23",12.94
"205","2007-10-24",12.89
"206","2007-10-25",12.5
"207","2007-10-26",12.3
"208","2007-10-29",12.3
"209","2007-10-30",12.31
"210","2007-10-31",12.34
"211","2007-11-01",12.09
"212","2007-11-02",11.99
"213","2007-11-05",11.89
"214","2007-11-06",11.89
"215","2007-11-07",11.42
"216","2007-11-08",11.86
"217","2007-11-09",12.04
"218","2007-11-12",11.8
"219","2007-11-13",12.08
"220","2007-11-14",11.57
"221","2007-11-15",11.46
"222","2007-11-16",11.35
"223","2007-11-19",10.92
"224","2007-11-20",10.67
"225","2007-11-21",10.38
"226","2007-11-23",10.6
"227","2007-11-26",10.37
"228","2007-11-27",10.27
"229","2007-11-28",10.7
"230","2007-11-29",10.77
"231","2007-11-30",10.89
"232","2007-12-03",10.77
"233","2007-12-04",10.52
"234","2007-12-05",10.65
"235","2007-12-06",11.06
"236","2007-12-07",11.09
"237","2007-12-10",11.19
"238","2007-12-11",10.98
"239","2007-12-12",10.99
"240","2007-12-13",10.46
"241","2007-12-14",10.18
"242","2007-12-17",10.06
"243","2007-12-18",10.15
"244","2007-12-19",10.17
"245","2007-12-20",10.37
"246","2007-12-21",10.53
"247","2007-12-24",10.52
"248","2007-12-26",10.57
"249","2007-12-27",10.42
"250","2007-12-28",10.49
"251","2007-12-31",10.34
"252","2008-01-02",10.06
"253","2008-01-03",9.9
"254","2008-01-04",9.45
"255","2008-01-07",9.43
"256","2008-01-08",9.01
"257","2008-01-09",9.03
"258","2008-01-10",9.18
"259","2008-01-11",8.94
"260","2008-01-14",9.41
"261","2008-01-15",9.03
"262","2008-01-16",9.6
"263","2008-01-17",9.08
"264","2008-01-18",9.49
"265","2008-01-22",9.18
"266","2008-01-23",9.17
"267","2008-01-24",10.18
"268","2008-01-25",10.49
"269","2008-01-28",10.4
"270","2008-01-29",10.74
"271","2008-01-30",10.86
"272","2008-01-31",10.99
"273","2008-02-01",11.37
"274","2008-02-04",11.22
"275","2008-02-05",10.53
"276","2008-02-06",10.64
"277","2008-02-07",10.64
"278","2008-02-08",10.53
"279","2008-02-11",10.83
"280","2008-02-12",10.76
"281","2008-02-13",11
"282","2008-02-14",10.75
"283","2008-02-15",10.72
"284","2008-02-19",10.69
"285","2008-02-20",10.98
"286","2008-02-21",10.81
"287","2008-02-22",10.93
"288","2008-02-25",11.24
"289","2008-02-26",12.22
"290","2008-02-27",12.5
"291","2008-02-28",12.26
"292","2008-02-29",11.99
"293","2008-03-03",12
"294","2008-03-04",12.2
"295","2008-03-05",12.39
"296","2008-03-06",11.9
"297","2008-03-07",11.9
"298","2008-03-10",11.67
"299","2008-03-11",12.19
"300","2008-03-12",12.15
"301","2008-03-13",12.16
"302","2008-03-14",11.99
"303","2008-03-17",11.91
"304","2008-03-18",12.46
"305","2008-03-19",12
"306","2008-03-20",12.32
"307","2008-03-24",12.84
"308","2008-03-25",12.53
"309","2008-03-26",12.29
"310","2008-03-27",12.51
"311","2008-03-28",12.41
"312","2008-03-31",12.42
"313","2008-04-01",12.92
"314","2008-04-02",13
"315","2008-04-03",13.46
"316","2008-04-04",13.47
"317","2008-04-07",13.25
"318","2008-04-08",12.8
"319","2008-04-09",12.76
"320","2008-04-10",12.73
"321","2008-04-11",12.39
"322","2008-04-14",12.22
"323","2008-04-15",12.27
"324","2008-04-16",12.61
"325","2008-04-17",12.13
"326","2008-04-18",12.42
"327","2008-04-21",12.58
"328","2008-04-22",12.28
"329","2008-04-23",13.47
"330","2008-04-24",13.6
"331","2008-04-25",13.69
"332","2008-04-28",13.43
"333","2008-04-29",13.4
"334","2008-04-30",13.29
"335","2008-05-01",13.94
"336","2008-05-02",13.83
"337","2008-05-05",13.77
"338","2008-05-06",13.97
"339","2008-05-07",13.75
"340","2008-05-08",13.88
"341","2008-05-09",13.66
"342","2008-05-12",13.84
"343","2008-05-13",13.64
"344","2008-05-14",13.87
"345","2008-05-15",14.1
"346","2008-05-16",14.09
"347","2008-05-19",14.09
"348","2008-05-20",13.42
"349","2008-05-21",13.2
"350","2008-05-22",13.22
"351","2008-05-23",13.08
"352","2008-05-27",13.57
"353","2008-05-28",13.56
"354","2008-05-29",13.53
"355","2008-05-30",13.74
"356","2008-06-02",13.23
"357","2008-06-03",13.04
"358","2008-06-04",13.03
"359","2008-06-05",12.7
"360","2008-06-06",12.47
"361","2008-06-09",12.21
"362","2008-06-10",12.11
"363","2008-06-11",10.86
"364","2008-06-12",11.5
"365","2008-06-13",11.45
"366","2008-06-16",11.7
"367","2008-06-17",11.65
"368","2008-06-18",11.12
"369","2008-06-19",11.45
"370","2008-06-20",11.11
"371","2008-06-23",11.01
"372","2008-06-24",11.01
"373","2008-06-25",11.31
"374","2008-06-26",10.73
"375","2008-06-27",10.71
"376","2008-06-30",11.07
"377","2008-07-01",11.25
"378","2008-07-02",10.56
"379","2008-07-03",10.32
"380","2008-07-07",10.5
"381","2008-07-08",10.73
"382","2008-07-09",10.15
"383","2008-07-10",10.22
"384","2008-07-11",9.83
"385","2008-07-14",9.73
"386","2008-07-15",9.78
"387","2008-07-16",10.19
"388","2008-07-17",10.43
"389","2008-07-18",10.39
"390","2008-07-21",10.49
"391","2008-07-22",10
"392","2008-07-23",10.48
"393","2008-07-24",9.17
"394","2008-07-25",9.25
"395","2008-07-28",8.98
"396","2008-07-29",9.35
"397","2008-07-30",9.43
"398","2008-07-31",9.37
"399","2008-08-01",9.3
"400","2008-08-04",9.24
"401","2008-08-05",9.54
"402","2008-08-06",9.49
"403","2008-08-07",9.36
"404","2008-08-08",9.59
"405","2008-08-11",9.8
"406","2008-08-12",9.81
"407","2008-08-13",9.83
"408","2008-08-14",9.91
"409","2008-08-15",9.84
"410","2008-08-18",9.63
"411","2008-08-19",9.44
"412","2008-08-20",9.48
"413","2008-08-21",9.48
"414","2008-08-22",9.46
"415","2008-08-25",9.41
"416","2008-08-26",9.27
"417","2008-08-27",9.35
"418","2008-08-28",9.52
"419","2008-08-29",9.33
"420","2008-09-02",9.31
"421","2008-09-03",9.13
"422","2008-09-04",8.9
"423","2008-09-05",9.18
"424","2008-09-08",9.21
"425","2008-09-09",8.75
"426","2008-09-10",8.96
"427","2008-09-11",8.9
"428","2008-09-12",8.72
"429","2008-09-15",8.26
"430","2008-09-16",8.57
"431","2008-09-17",8.25
"432","2008-09-18",8.55
"433","2008-09-19",8.66
"434","2008-09-22",8.35
"435","2008-09-23",8.16
"436","2008-09-24",8.07
"437","2008-09-25",8.15
"438","2008-09-26",8.31
"439","2008-09-29",7.76
"440","2008-09-30",7.81
"441","2008-10-01",7.74
"442","2008-10-02",7.15
"443","2008-10-03",6.9
"444","2008-10-06",6.75
"445","2008-10-07",6.19
"446","2008-10-08",6.07
"447","2008-10-09",5.81
"448","2008-10-10",5.73
"449","2008-10-13",6.25
"450","2008-10-14",6.1
"451","2008-10-15",5.68
"452","2008-10-16",5.93
"453","2008-10-17",5.81
"454","2008-10-20",6.09
"455","2008-10-21",5.91
"456","2008-10-22",5.48
"457","2008-10-23",4.91
"458","2008-10-24",4.72
"459","2008-10-27",4.68
"460","2008-10-28",5.14
"461","2008-10-29",4.78
"462","2008-10-30",4.7
"463","2008-10-31",5.1
"464","2008-11-03",5.19
"465","2008-11-04",5.6
"466","2008-11-05",5.32
"467","2008-11-06",5.04
"468","2008-11-07",5.01
"469","2008-11-10",4.6
"470","2008-11-11",4.55
"471","2008-11-12",4.19
"472","2008-11-13",4.45
"473","2008-11-14",4.05
"474","2008-11-17",3.76
"475","2008-11-18",3.7
"476","2008-11-19",3.27
"477","2008-11-20",2.97
"478","2008-11-21",3.14
"479","2008-11-24",3.45
"480","2008-11-25",3.44
"481","2008-11-26",3.69
"482","2008-11-28",3.79
"483","2008-12-01",3.29
"484","2008-12-02",3.43
"485","2008-12-03",3.75
"486","2008-12-04",3.69
"487","2008-12-05",3.67
"488","2008-12-08",3.93
"489","2008-12-09",4.04
"490","2008-12-10",4.2
"491","2008-12-11",3.97
"492","2008-12-12",4.06
"493","2008-12-15",3.94
"494","2008-12-16",4.16
"495","2008-12-17",4.24
"496","2008-12-18",4.02
"497","2008-12-19",4.29
"498","2008-12-22",4.14
"499","2008-12-23",4.06
"500","2008-12-24",4.18
"501","2008-12-26",4.14
"502","2008-12-29",4.09
"503","2008-12-30",4.26
"504","2008-12-31",4.22
"505","2009-01-02",4.67
"506","2009-01-05",5.17
"507","2009-01-06",5.37
"508","2009-01-07",5.24
"509","2009-01-08",5.45
"510","2009-01-09",5.24
"511","2009-01-12",5.06
"512","2009-01-13",5.1
"513","2009-01-14",4.99
"514","2009-01-15",4.9
"515","2009-01-16",5.11
"516","2009-01-20",4.53
"517","2009-01-21",4.72
"518","2009-01-22",4.52
"519","2009-01-23",4.84
"520","2009-01-26",5
"521","2009-01-27",5.09
"522","2009-01-28",5.25
"523","2009-01-29",4.99
"524","2009-01-30",4.81
"525","2009-02-02",4.82
"526","2009-02-03",4.8
"527","2009-02-04",4.92
"528","2009-02-05",5
"529","2009-02-06",5.31
"530","2009-02-09",5.28
"531","2009-02-10",4.85
"532","2009-02-11",4.82
"533","2009-02-12",4.84
"534","2009-02-13",4.84
"535","2009-02-17",4.42
"536","2009-02-18",4.32
"537","2009-02-19",4.15
"538","2009-02-20",4.14
"539","2009-02-23",3.91
"540","2009-02-24",4.28
"541","2009-02-25",4.34
"542","2009-02-26",4.21
"543","2009-02-27",4.13
"544","2009-03-02",3.93
"545","2009-03-03",3.85
"546","2009-03-04",4.03
"547","2009-03-05",3.85
"548","2009-03-06",3.5
"549","2009-03-09",3.44
"550","2009-03-10",3.77
"551","2009-03-11",3.81
"552","2009-03-12",4.18
"553","2009-03-13",4.3
"554","2009-03-16",4.12
"555","2009-03-17",4.24
"556","2009-03-18",4.51
"557","2009-03-19",4.46
"558","2009-03-20",4.1
"559","2009-03-23",4.48
"560","2009-03-24",4.45
"561","2009-03-25",4.46
"562","2009-03-26",4.94
"563","2009-03-27",4.75
"564","2009-03-30",4.54
"565","2009-03-31",4.38
"566","2009-04-01",4.49
"567","2009-04-02",4.86
"568","2009-04-03",5.14
"569","2009-04-06",5.09
"570","2009-04-07",4.78
"571","2009-04-08",4.93
"572","2009-04-09",5.33
"573","2009-04-13",5.28
"574","2009-04-14",5.12
"575","2009-04-15",5.01
"576","2009-04-16",5.23
"577","2009-04-17",5.45
"578","2009-04-20",4.91
"579","2009-04-21",4.89
"580","2009-04-22",5.07
"581","2009-04-23",5.17
"582","2009-04-24",5.31
"583","2009-04-27",5.12
"584","2009-04-28",5.13
"585","2009-04-29",5.4
"586","2009-04-30",5.94
"587","2009-05-01",6.29
"588","2009-05-04",6.91
"589","2009-05-05",6.81
"590","2009-05-06",6.77
"591","2009-05-07",6.51
"592","2009-05-08",6.49
"593","2009-05-11",6.44
"594","2009-05-12",6.01
"595","2009-05-13",5.6
"596","2009-05-14",5.91
"597","2009-05-15",5.85
"598","2009-05-18",6.17
"599","2009-05-19",6.54
"600","2009-05-20",6.44
"601","2009-05-21",6.37
"602","2009-05-22",6.4
"603","2009-05-26",6.54
"604","2009-05-27",6.97
"605","2009-05-28",7.13
"606","2009-05-29",7.15
"607","2009-06-01",7.49
"608","2009-06-02",7.26
"609","2009-06-03",7.05
"610","2009-06-04",7.48
"611","2009-06-05",7.14
"612","2009-06-08",7.01
"613","2009-06-09",7.25
"614","2009-06-10",7.35
"615","2009-06-11",7.2
"616","2009-06-12",7.05
"617","2009-06-15",7
"618","2009-06-16",6.83
"619","2009-06-17",6.81
"620","2009-06-18",6.65
"621","2009-06-19",6.6
"622","2009-06-22",6.19
"623","2009-06-23",6.22
"624","2009-06-24",6.58
"625","2009-06-25",6.89
"626","2009-06-26",6.84
"627","2009-06-29",6.92
"628","2009-06-30",6.86
"629","2009-07-01",7.03
"630","2009-07-02",6.76
"631","2009-07-06",6.56
"632","2009-07-07",6.22
"633","2009-07-08",6.07
"634","2009-07-09",6.34
"635","2009-07-10",6.33
"636","2009-07-13",6.62
"637","2009-07-14",6.96
"638","2009-07-15",7.4
"639","2009-07-16",7.53
"640","2009-07-17",7.6
"641","2009-07-20",7.75
"642","2009-07-21",7.59
"643","2009-07-22",7.66
"644","2009-07-23",7.88
"645","2009-07-24",7.95
"646","2009-07-27",8.15
"647","2009-07-28",8.18
"648","2009-07-29",7.82
"649","2009-07-30",7.71
"650","2009-07-31",7.88
"651","2009-08-03",8.25
"652","2009-08-04",8.29
"653","2009-08-05",8.2
"654","2009-08-06",8.11
"655","2009-08-07",8.23
"656","2009-08-10",8.02
"657","2009-08-11",7.64
"658","2009-08-12",7.88
"659","2009-08-13",8.08
"660","2009-08-14",7.89
"661","2009-08-17",7.61
"662","2009-08-18",7.9
"663","2009-08-19",7.96
"664","2009-08-20",8.01
"665","2009-08-21",8.18
"666","2009-08-24",8.15
"667","2009-08-25",8.2
"668","2009-08-26",8.36
"669","2009-08-27",8.33
"670","2009-08-28",8.25
"671","2009-08-31",8.25
"672","2009-09-01",7.89
"673","2009-09-02",7.61
"674","2009-09-03",7.79
"675","2009-09-04",8.12
"676","2009-09-08",8.29
"677","2009-09-09",8.41
"678","2009-09-10",8.64
"679","2009-09-11",8.4
"680","2009-09-14",8.27
"681","2009-09-15",9.22
"682","2009-09-16",9.18
"683","2009-09-17",8.89
"684","2009-09-18",9.08
"685","2009-09-21",8.99
"686","2009-09-22",9.36
"687","2009-09-23",9.25
"688","2009-09-24",9
"689","2009-09-25",9.15
"690","2009-09-28",9.39
"691","2009-09-29",9.11
"692","2009-09-30",9.25
"693","2009-10-01",8.8
"694","2009-10-02",8.83
"695","2009-10-05",9.23
"696","2009-10-06",9.59
"697","2009-10-07",9.62
"698","2009-10-08",9.87
"699","2009-10-09",10.3
"700","2009-10-12",10.26
"701","2009-10-13",10.28
"702","2009-10-14",10.51
"703","2009-10-15",10.2
"704","2009-10-16",9.86
"705","2009-10-19",9.88
"706","2009-10-20",10.17
"707","2009-10-21",9.8
"708","2009-10-22",10.01
"709","2009-10-23",9.75
"710","2009-10-26",9.57
"711","2009-10-27",9.14
"712","2009-10-28",8.66
"713","2009-10-29",9.1
"714","2009-10-30",8.37
"715","2009-11-02",8.42
"716","2009-11-03",8.28
"717","2009-11-04",8.17
"718","2009-11-05",8.5
"719","2009-11-06",8.4
"720","2009-11-09",8.52
"721","2009-11-10",8.52
"722","2009-11-11",8.68
"723","2009-11-12",8.66
"724","2009-11-13",8.84
"725","2009-11-16",9.08
"726","2009-11-17",9.18
"727","2009-11-18",9.06
"728","2009-11-19",8.85
"729","2009-11-20",8.76
"730","2009-11-23",8.85
"731","2009-11-24",8.76
"732","2009-11-25",8.96
"733","2009-11-27",8.83
"734","2009-11-30",8.86
"735","2009-12-01",9.19
"736","2009-12-02",9.51
"737","2009-12-03",9.51
"738","2009-12-04",9.81
"739","2009-12-07",9.69
"740","2009-12-08",9.69
"741","2009-12-09",9.8
"742","2009-12-10",9.65
"743","2009-12-11",9.62
"744","2009-12-14",10.31
"745","2009-12-15",10.34
"746","2009-12-16",10.46
"747","2009-12-17",10.17
"748","2009-12-18",10.23
"749","2009-12-21",10.54
"750","2009-12-22",10.75
"751","2009-12-23",10.79
"752","2009-12-24",10.8
"753","2009-12-28",10.74
"754","2009-12-29",10.7
"755","2009-12-30",10.77
"756","2009-12-31",10.73
"757","2010-01-04",10.96
"758","2010-01-05",11
"759","2010-01-06",10.9
"760","2010-01-07",10.96
"761","2010-01-08",11.08
"762","2010-01-11",11.52
"763","2010-01-12",11.06
"764","2010-01-13",10.91
"765","2010-01-14",10.8
"766","2010-01-15",10.33
"767","2010-01-19",10.56
"768","2010-01-20",10.4
"769","2010-01-21",10.43
"770","2010-01-22",9.76
"771","2010-01-25",9.91
"772","2010-01-26",10.12
"773","2010-01-27",10.26
"774","2010-01-28",9.49
"775","2010-01-29",9.34
"776","2010-02-01",9.64
"777","2010-02-02",9.8
"778","2010-02-03",9.62
"779","2010-02-04",9.07
"780","2010-02-05",9.3
"781","2010-02-08",9.25
"782","2010-02-09",9.32
"783","2010-02-10",9.36
"784","2010-02-11",9.72
"785","2010-02-12",9.81
"786","2010-02-16",10.12
"787","2010-02-17",10
"788","2010-02-18",9.97
"789","2010-02-19",10.07
"790","2010-02-22",10.04
"791","2010-02-23",9.64
"792","2010-02-24",9.98
"793","2010-02-25",10.03
"794","2010-02-26",9.99
"795","2010-03-01",10.39
"796","2010-03-02",10.59
"797","2010-03-03",10.52
"798","2010-03-04",10.56
"799","2010-03-05",10.7
"800","2010-03-08",10.63
"801","2010-03-09",10.81
"802","2010-03-10",10.89
"803","2010-03-11",10.66
"804","2010-03-12",10.49
"805","2010-03-15",10.19
"806","2010-03-16",10.62
"807","2010-03-17",10.92
"808","2010-03-18",10.81
"809","2010-03-19",10.66
"810","2010-03-22",11.11
"811","2010-03-23",11.48
"812","2010-03-24",11.09
"813","2010-03-25",11.19
"814","2010-03-26",11.12
"815","2010-03-29",11.12
"816","2010-03-30",11.24
"817","2010-03-31",11.17
"818","2010-04-01",11.24
"819","2010-04-05",11.47
"820","2010-04-06",11.46
"821","2010-04-07",11.62
"822","2010-04-08",11.16
"823","2010-04-09",11.08
"824","2010-04-12",11.39
"825","2010-04-13",11.43
"826","2010-04-14",12.3
"827","2010-04-15",12.19
"828","2010-04-16",12.05
"829","2010-04-19",11.93
"830","2010-04-20",12.14
"831","2010-04-21",12.18
"832","2010-04-22",13.06
"833","2010-04-23",12.92
"834","2010-04-26",13.1
"835","2010-04-27",12.6
"836","2010-04-28",12.56
"837","2010-04-29",12.7
"838","2010-04-30",12.23
"839","2010-05-03",12.98
"840","2010-05-04",12.11
"841","2010-05-05",11.88
"842","2010-05-06",11.3
"843","2010-05-07",11.01
"844","2010-05-10",11.87
"845","2010-05-11",11.66
"846","2010-05-12",12.19
"847","2010-05-13",11.73
"848","2010-05-14",11.19
"849","2010-05-17",11.32
"850","2010-05-18",10.84
"851","2010-05-19",10.9
"852","2010-05-20",10.54
"853","2010-05-21",10.86
"854","2010-05-24",10.71
"855","2010-05-25",10.72
"856","2010-05-26",10.72
"857","2010-05-27",11.32
"858","2010-05-28",10.98
"859","2010-06-01",10.53
"860","2010-06-02",10.9
"861","2010-06-03",11.22
"862","2010-06-04",10.51
"863","2010-06-07",10.04
"864","2010-06-08",9.94
"865","2010-06-09",9.88
"866","2010-06-10",10.28
"867","2010-06-11",10.54
"868","2010-06-14",10.65
"869","2010-06-15",11.77
"870","2010-06-16",11.75
"871","2010-06-17",11.76
"872","2010-06-18",11.8
"873","2010-06-21",11.6
"874","2010-06-22",11.33
"875","2010-06-23",11.28
"876","2010-06-24",10.76
"877","2010-06-25",10.64
"878","2010-06-28",10.78
"879","2010-06-29",9.95
"880","2010-06-30",9.75
"881","2010-07-01",9.55
"882","2010-07-02",9.48
"883","2010-07-06",9.49
"884","2010-07-07",9.93
"885","2010-07-08",9.98
"886","2010-07-09",10.23
"887","2010-07-12",10.26
"888","2010-07-13",10.69
"889","2010-07-14",10.37
"890","2010-07-15",10.25
"891","2010-07-16",9.93
"892","2010-07-19",10.04
"893","2010-07-20",10.18
"894","2010-07-21",9.77
"895","2010-07-22",10.14
"896","2010-07-23",10.15
"897","2010-07-26",10.64
"898","2010-07-27",10.5
"899","2010-07-28",10.21
"900","2010-07-29",11.07
"901","2010-07-30",10.76
"902","2010-08-02",11.25
"903","2010-08-03",11.05
"904","2010-08-04",11.11
"905","2010-08-05",11.15
"906","2010-08-06",10.84
"907","2010-08-09",10.89
"908","2010-08-10",10.45
"909","2010-08-11",9.88
"910","2010-08-12",9.56
"911","2010-08-13",9.61
"912","2010-08-16",9.5
"913","2010-08-17",9.7
"914","2010-08-18",9.86
"915","2010-08-19",9.68
"916","2010-08-20",9.49
"917","2010-08-23",9.47
"918","2010-08-24",9.16
"919","2010-08-25",9.32
"920","2010-08-26",9.06
"921","2010-08-27",9.32
"922","2010-08-30",9.32
"923","2010-08-31",8.98
"924","2010-09-01",9.26
"925","2010-09-02",9.79
"926","2010-09-03",9.98
"927","2010-09-07",9.64
"928","2010-09-08",9.3
"929","2010-09-09",9.28
"930","2010-09-10",9.54
"931","2010-09-13",10.05
"932","2010-09-14",9.94
"933","2010-09-15",10.13
"934","2010-09-16",10.39
"935","2010-09-17",10.3
"936","2010-09-20",10.43
"937","2010-09-21",10.44
"938","2010-09-22",10.41
"939","2010-09-23",10.42
"940","2010-09-24",11.05
"941","2010-09-27",11.15
"942","2010-09-28",11.4
"943","2010-09-29",11.3
"944","2010-09-30",11.14
"945","2010-10-01",11.1
"946","2010-10-04",10.92
"947","2010-10-05",11.29
"948","2010-10-06",11.15
"949","2010-10-07",11.17
"950","2010-10-08",10.95
"951","2010-10-11",11.21
"952","2010-10-12",11.28
"953","2010-10-13",11.36
"954","2010-10-14",11.15
"955","2010-10-15",11.4
"956","2010-10-18",11.41
"957","2010-10-19",11.16
"958","2010-10-20",11.27
"959","2010-10-21",11.28
"960","2010-10-22",11.45
"961","2010-10-25",11.69
"962","2010-10-26",11.75
"963","2010-10-27",11.89
"964","2010-10-28",10.95
"965","2010-10-29",11.24
"966","2010-11-01",11.24
"967","2010-11-02",11.26
"968","2010-11-03",11.51
"969","2010-11-04",11.67
"970","2010-11-05",11.86
"971","2010-11-08",12.11
"972","2010-11-09",11.68
"973","2010-11-10",11.6
"974","2010-11-11",11.8
"975","2010-11-12",11.58
"976","2010-11-15",11.78
"977","2010-11-16",11.3
"978","2010-11-17",11.28
"979","2010-11-18",11.66
"980","2010-11-19",11.86
"981","2010-11-22",12.53
"982","2010-11-23",12.53
"983","2010-11-24",12.79
"984","2010-11-26",12.58
"985","2010-11-29",11.96
"986","2010-11-30",11.86
"987","2010-12-01",12.27
"988","2010-12-02",12.43
"989","2010-12-03",12.73
"990","2010-12-06",13.48
"991","2010-12-07",13.47
"992","2010-12-08",13.87
"993","2010-12-09",13.7
"994","2010-12-10",14.06
"995","2010-12-13",13.74
"996","2010-12-14",13.66
