"","date","PRQR"
"278","2015-10-23",14.82
"279","2015-10-26",15.4
"280","2015-10-27",14.9
"281","2015-10-28",15.34
"282","2015-10-29",15.51
"283","2015-10-30",14.57
"284","2015-11-02",14.99
"285","2015-11-03",13.89
"286","2015-11-04",13.6
"287","2015-11-05",12.45
"288","2015-11-06",12.94
"289","2015-11-09",12.45
"290","2015-11-10",13.11
"291","2015-11-11",13.09
"292","2015-11-12",12.75
"293","2015-11-13",12.86
"294","2015-11-16",12.74
"295","2015-11-17",13.05
"296","2015-11-18",13.05
"297","2015-11-19",13.14
"298","2015-11-20",13.09
"299","2015-11-23",9.85
"300","2015-11-24",9.25
"301","2015-11-25",9
"302","2015-11-27",9.47
"303","2015-11-30",10.42
"304","2015-12-01",9.5
"305","2015-12-02",9.13
"306","2015-12-03",9.12
"307","2015-12-04",8.38
"308","2015-12-07",7.88
"309","2015-12-08",8.36
"310","2015-12-09",9.21
"311","2015-12-10",8.53
"312","2015-12-11",7.4
"313","2015-12-14",7.41
"314","2015-12-15",6.97
"315","2015-12-16",7.37
"316","2015-12-17",7.18
"317","2015-12-18",7.32
"318","2015-12-21",7.55
"319","2015-12-22",7.78
"320","2015-12-23",7.84
"321","2015-12-24",7.96
"322","2015-12-28",7.54
"323","2015-12-29",7.6
"324","2015-12-30",7.93
"325","2015-12-31",8.68
"326","2016-01-04",7.73
"327","2016-01-05",7.66
"328","2016-01-06",7.03
"329","2016-01-07",7.02
"330","2016-01-08",6.73
"331","2016-01-11",7.23
"332","2016-01-12",7.23
"333","2016-01-13",6.3
"334","2016-01-14",6.29
"335","2016-01-15",6.11
"336","2016-01-19",5.61
"337","2016-01-20",5.49
"338","2016-01-21",5.97
"339","2016-01-22",6.6
"340","2016-01-25",6.35
"341","2016-01-26",6.5
"342","2016-01-27",6.11
"343","2016-01-28",5.2
"344","2016-01-29",5.27
"345","2016-02-01",5.53
"346","2016-02-02",4.99
"347","2016-02-03",4.77
"348","2016-02-04",5.47
"349","2016-02-05",5.24
"350","2016-02-08",3.71
"351","2016-02-09",3.94
"352","2016-02-10",4.11
"353","2016-02-11",3.91
"354","2016-02-12",3.89
"355","2016-02-16",4.27
"356","2016-02-17",4.62
"357","2016-02-18",4.65
"358","2016-02-19",4.69
"359","2016-02-22",4.69
"360","2016-02-23",4.6
"361","2016-02-24",4.67
"362","2016-02-25",4.69
"363","2016-02-26",4.7
"364","2016-02-29",4.34
"365","2016-03-01",4.49
"366","2016-03-02",4.38
"367","2016-03-03",4.4
"368","2016-03-04",4.54
"369","2016-03-07",4.88
"370","2016-03-08",4.29
"371","2016-03-09",4.36
"372","2016-03-10",4.28
"373","2016-03-11",4.46
"374","2016-03-14",4.69
"375","2016-03-15",4.685
"376","2016-03-16",4.38
"377","2016-03-17",4.11
"378","2016-03-18",4.27
"379","2016-03-21",4.35
"380","2016-03-22",4.45
"381","2016-03-23",4.35
"382","2016-03-24",4.28
"383","2016-03-28",4.295
"384","2016-03-29",3.73
"385","2016-03-30",3.64
"386","2016-03-31",4.88
"387","2016-04-01",4.98
"388","2016-04-04",5.11
"389","2016-04-05",5.15
"390","2016-04-06",5.5
"391","2016-04-07",5.57
"392","2016-04-08",5.87
"393","2016-04-11",6.18
"394","2016-04-12",6.35
"395","2016-04-13",6.63
"396","2016-04-14",6.69
"397","2016-04-15",6.68
"398","2016-04-18",6.57
"399","2016-04-19",6.4
"400","2016-04-20",6.42
"401","2016-04-21",6.379
"402","2016-04-22",6.28
"403","2016-04-25",6
"404","2016-04-26",5.92
"405","2016-04-27",5.82
"406","2016-04-28",5.8
"407","2016-04-29",5.53
"408","2016-05-02",5.25
"409","2016-05-03",5.18
"410","2016-05-04",4.7
"411","2016-05-05",4.72
"412","2016-05-06",4.77
"413","2016-05-09",4.78
"414","2016-05-10",4.92
"415","2016-05-11",4.91
"416","2016-05-12",4.74
"417","2016-05-13",4.86
"418","2016-05-16",4.83
"419","2016-05-17",4.58
"420","2016-05-18",4.22
"421","2016-05-19",3.67
"422","2016-05-20",3.69
"423","2016-05-23",3.89
"424","2016-05-24",4.39
"425","2016-05-25",4.59
"426","2016-05-26",4.55
"427","2016-05-27",4.85
"428","2016-05-31",4.86
"429","2016-06-01",4.98
"430","2016-06-02",4.94
"431","2016-06-03",4.78
"432","2016-06-06",4.87
"433","2016-06-07",4.88
"434","2016-06-08",4.94
"435","2016-06-09",4.7
"436","2016-06-10",4.68
"437","2016-06-13",4.53
"438","2016-06-14",4.5
"439","2016-06-15",4.89
"440","2016-06-16",4.94
"441","2016-06-17",4.94
"442","2016-06-20",4.89
"443","2016-06-21",5.12
"444","2016-06-22",5.09
"445","2016-06-23",5.06
"446","2016-06-24",4.6
"447","2016-06-27",4.63
"448","2016-06-28",4.8
"449","2016-06-29",4.82
"450","2016-06-30",4.84
"451","2016-07-01",4.83
"452","2016-07-05",4.85
"453","2016-07-06",4.77
"454","2016-07-07",4.61
"455","2016-07-08",4.77
"456","2016-07-11",4.82
"457","2016-07-12",4.84
"458","2016-07-13",4.82
"459","2016-07-14",4.92
"460","2016-07-15",4.84
"461","2016-07-18",4.79
"462","2016-07-19",4.74
"463","2016-07-20",4.79
"464","2016-07-21",4.78
"465","2016-07-22",4.84
"466","2016-07-25",4.82
"467","2016-07-26",4.78
"468","2016-07-27",4.73
"469","2016-07-28",4.92
"470","2016-07-29",4.89
"471","2016-08-01",4.9
"472","2016-08-02",4.997
"473","2016-08-03",5
"474","2016-08-04",4.99
"475","2016-08-05",4.94
"476","2016-08-08",5
"477","2016-08-09",5.22
"478","2016-08-10",5.35
"479","2016-08-11",5.35
"480","2016-08-12",5.35
"481","2016-08-15",5.38
"482","2016-08-16",5.34
"483","2016-08-17",5.38
"484","2016-08-18",5.1
"485","2016-08-19",5.2
"486","2016-08-22",5.44
"487","2016-08-23",5.94
"488","2016-08-24",5.81
"489","2016-08-25",5.56
"490","2016-08-26",5.62
"491","2016-08-29",5.7
"492","2016-08-30",5.9
"493","2016-08-31",5.87
"494","2016-09-01",5.89
"495","2016-09-02",5.9
"496","2016-09-06",6
"497","2016-09-07",5.77
"498","2016-09-08",5.73
"499","2016-09-09",5.47
"500","2016-09-12",5.68
"501","2016-09-13",5.55
"502","2016-09-14",5.6
"503","2016-09-15",5.52
"504","2016-09-16",5.48
"505","2016-09-19",6.1
"506","2016-09-20",6.6
"507","2016-09-21",6.81
"508","2016-09-22",7.16
"509","2016-09-23",7.6
"510","2016-09-26",7.59
"511","2016-09-27",7.58
"512","2016-09-28",7.3
"513","2016-09-29",6.75
"514","2016-09-30",6.67
"515","2016-10-03",6.72
"516","2016-10-04",7.14
"517","2016-10-05",7.1
"518","2016-10-06",7.14
"519","2016-10-07",7.01
"520","2016-10-10",7.035
"521","2016-10-11",7
"522","2016-10-12",6.89
"523","2016-10-13",6.42
"524","2016-10-14",6.37
"525","2016-10-17",6.35
"526","2016-10-18",6.45
"527","2016-10-19",6.35
"528","2016-10-20",6.4
"529","2016-10-21",6.4
"530","2016-10-24",5.95
"531","2016-10-25",5.6
"532","2016-10-26",6.15
"533","2016-10-27",6.15
"534","2016-10-28",5.45
"535","2016-10-31",5.2
"536","2016-11-01",4.75
"537","2016-11-02",4.45
"538","2016-11-03",4.15
"539","2016-11-04",4.15
"540","2016-11-07",4.5
"541","2016-11-08",4.5
"542","2016-11-09",4.8
"543","2016-11-10",4.7
"544","2016-11-11",4.8
"545","2016-11-14",5.05
"546","2016-11-15",5
"547","2016-11-16",4.75
"548","2016-11-17",4.7
"549","2016-11-18",4.75
"550","2016-11-21",4.7
"551","2016-11-22",4.5
"552","2016-11-23",4.35
"553","2016-11-25",4.85
"554","2016-11-28",4.65
"555","2016-11-29",4.3
"556","2016-11-30",4.25
"557","2016-12-01",4.4
"558","2016-12-02",4.45
"559","2016-12-05",4.45
"560","2016-12-06",4.4
"561","2016-12-07",4.45
"562","2016-12-08",4.4
"563","2016-12-09",4.4
"564","2016-12-12",4.2
"565","2016-12-13",4.2
"566","2016-12-14",4.25
"567","2016-12-15",4.35
"568","2016-12-16",4.4
"569","2016-12-19",4.35
"570","2016-12-20",4.1
"571","2016-12-21",4.1
"572","2016-12-22",4.15
"573","2016-12-23",4.3
"574","2016-12-27",4.7
"575","2016-12-28",4.85
"576","2016-12-29",4.8
"577","2016-12-30",4.9
"578","2017-01-03",4.9
"579","2017-01-04",4.95
"580","2017-01-05",5
"581","2017-01-06",5
"582","2017-01-09",5
"583","2017-01-10",5
"584","2017-01-11",4.6
"585","2017-01-12",4.45
"586","2017-01-13",4.7
"587","2017-01-17",4.5
"588","2017-01-18",4.4
"589","2017-01-19",4.35
"590","2017-01-20",4.35
"591","2017-01-23",4.15
"592","2017-01-24",4.1
"593","2017-01-25",4.2
"594","2017-01-26",4.1
"595","2017-01-27",4.1
"596","2017-01-30",4.15
"597","2017-01-31",3.875
"598","2017-02-01",3.95
"599","2017-02-02",3.9
"600","2017-02-03",3.95
"601","2017-02-06",3.95
"602","2017-02-07",3.95
"603","2017-02-08",3.9
"604","2017-02-09",3.9
"605","2017-02-10",4.2
"606","2017-02-13",4.05
"607","2017-02-14",4.2
"608","2017-02-15",4.15
"609","2017-02-16",4.15
"610","2017-02-17",4.25
"611","2017-02-21",4.15
"612","2017-02-22",4.15
"613","2017-02-23",4.05
"614","2017-02-24",4.05
"615","2017-02-27",4
"616","2017-02-28",4.05
"617","2017-03-01",4
"618","2017-03-02",4.15
"619","2017-03-03",4.2
"620","2017-03-06",4.35
"621","2017-03-07",4.575
"622","2017-03-08",4.55
"623","2017-03-09",4.8
"624","2017-03-10",5
"625","2017-03-13",4.85
"626","2017-03-14",4.85
"627","2017-03-15",4.65
"628","2017-03-16",4.6
"629","2017-03-17",4.55
"630","2017-03-20",4.65
"631","2017-03-21",4.55
"632","2017-03-22",4.35
"633","2017-03-23",4.35
"634","2017-03-24",4.35
"635","2017-03-27",4.6
"636","2017-03-28",4.95
"637","2017-03-29",4.85
"638","2017-03-30",5.05
"639","2017-03-31",5
"640","2017-04-03",4.8
"641","2017-04-04",4.8
"642","2017-04-05",4.8
"643","2017-04-06",4.85
"644","2017-04-07",4.85
"645","2017-04-10",5
"646","2017-04-11",4.9
"647","2017-04-12",4.8
"648","2017-04-13",4.95
"649","2017-04-17",5
"650","2017-04-18",4.9
"651","2017-04-19",4.85
"652","2017-04-20",4.85
"653","2017-04-21",4.8
"654","2017-04-24",4.75
"655","2017-04-25",4.7
"656","2017-04-26",4.85
"657","2017-04-27",4.9
"658","2017-04-28",4.9
"659","2017-05-01",5
"660","2017-05-02",5.1
"661","2017-05-03",5.3
"662","2017-05-04",5.251
"663","2017-05-05",5.3
"664","2017-05-08",5.2
"665","2017-05-09",5.2
"666","2017-05-10",5.225
"667","2017-05-11",5.25
"668","2017-05-12",5.1
"669","2017-05-15",4.9
"670","2017-05-16",4.95
"671","2017-05-17",4.9
"672","2017-05-18",4.95
"673","2017-05-19",5.05
"674","2017-05-22",4.9
"675","2017-05-23",5
"676","2017-05-24",4.975
"677","2017-05-25",4.95
"678","2017-05-26",5
"679","2017-05-30",4.7
"680","2017-05-31",4.9
"681","2017-06-01",5
"682","2017-06-02",4.95
"683","2017-06-05",5.1
"684","2017-06-06",4.95
"685","2017-06-07",5
"686","2017-06-08",5
"687","2017-06-09",4.9
"688","2017-06-12",4.95
"689","2017-06-13",4.95
"690","2017-06-14",5
"691","2017-06-15",4.95
"692","2017-06-16",4.95
"693","2017-06-19",4.9
"694","2017-06-20",4.95
"695","2017-06-21",4.9
"696","2017-06-22",4.975
"697","2017-06-23",4.9
"698","2017-06-26",5.05
"699","2017-06-27",5.025
"700","2017-06-28",5.1
"701","2017-06-29",5.15
"702","2017-06-30",5.2
"703","2017-07-03",5.2
"704","2017-07-05",5
"705","2017-07-06",5.25
"706","2017-07-07",5.2
"707","2017-07-10",5.2
"708","2017-07-11",5.25
"709","2017-07-12",5.25
"710","2017-07-13",5.3
"711","2017-07-14",5.3
"712","2017-07-17",5.3
"713","2017-07-18",5.25
"714","2017-07-19",5.05
"715","2017-07-20",5.15
"716","2017-07-21",5.1
"717","2017-07-24",5.105
"718","2017-07-25",5.25
"719","2017-07-26",5.15
"720","2017-07-27",5.15
"721","2017-07-28",5.25
"722","2017-07-31",5.25
"723","2017-08-01",5.2
"724","2017-08-02",5.2
"725","2017-08-03",5.2
"726","2017-08-04",5.2
"727","2017-08-07",5.2
"728","2017-08-08",5.1
"729","2017-08-09",4.95
"730","2017-08-10",4.7
"731","2017-08-11",4.99
"732","2017-08-14",4.9
"733","2017-08-15",4.9
"734","2017-08-16",4.95
"735","2017-08-17",4.35
"736","2017-08-18",4.75
"737","2017-08-21",4.75
"738","2017-08-22",4.75
"739","2017-08-23",4.6
"740","2017-08-24",4.45
"741","2017-08-25",4.5
"742","2017-08-28",4.6
"743","2017-08-29",4.95
"744","2017-08-30",5.368
"745","2017-08-31",5.55
"746","2017-09-01",5.3
"747","2017-09-05",5.3
"748","2017-09-06",5.25
"749","2017-09-07",5.3
"750","2017-09-08",5.4
"751","2017-09-11",5.35
"752","2017-09-12",5.4
"753","2017-09-13",5.8
"754","2017-09-14",5.95
"755","2017-09-15",6.05
"756","2017-09-18",5.95
"757","2017-09-19",5
"758","2017-09-20",5.5
"759","2017-09-21",5.75
"760","2017-09-22",6.2
"761","2017-09-25",6.45
"762","2017-09-26",5.2
"763","2017-09-27",5.15
"764","2017-09-28",4.85
"765","2017-09-29",4.85
"766","2017-10-02",4.8
"767","2017-10-03",4.6
"768","2017-10-04",4.55
"769","2017-10-05",4.6
"770","2017-10-06",4.65
"771","2017-10-09",4.55
"772","2017-10-10",4.55
"773","2017-10-11",4.4
"774","2017-10-12",4.4
"775","2017-10-13",4.45
"776","2017-10-16",4.45
"777","2017-10-17",4.55
"778","2017-10-18",4.45
"779","2017-10-19",4.35
"780","2017-10-20",4.4
"781","2017-10-23",4.2
"782","2017-10-24",4.2
"783","2017-10-25",4
"784","2017-10-26",3.9
"785","2017-10-27",3.9
"786","2017-10-30",3.85
"787","2017-10-31",3.8
"788","2017-11-01",3.8
"789","2017-11-02",3.9
"790","2017-11-03",3.95
"791","2017-11-06",3.9
"792","2017-11-07",3.7
"793","2017-11-08",3.625
"794","2017-11-09",3.6
"795","2017-11-10",3.55
"796","2017-11-13",3.475
"797","2017-11-14",3
"798","2017-11-15",3.025
"799","2017-11-16",3.05
"800","2017-11-17",3.1
"801","2017-11-20",3.1
"802","2017-11-21",3.05
"803","2017-11-22",3.125
"804","2017-11-24",3.275
"805","2017-11-27",3.325
"806","2017-11-28",3.25
"807","2017-11-29",3.35
"808","2017-11-30",3.3
"809","2017-12-01",3.175
"810","2017-12-04",3.15
"811","2017-12-05",3.175
"812","2017-12-06",2.9
"813","2017-12-07",2.95
"814","2017-12-08",3
"815","2017-12-11",2.9
"816","2017-12-12",2.8
"817","2017-12-13",2.85
"818","2017-12-14",2.8
"819","2017-12-15",2.85
"820","2017-12-18",2.85
"821","2017-12-19",2.8
"822","2017-12-20",2.8
"823","2017-12-21",2.8
"824","2017-12-22",3.075
"825","2017-12-26",3.05
"826","2017-12-27",3
"827","2017-12-28",2.925
"828","2017-12-29",3.225
"829","2018-01-02",3.3
"830","2018-01-03",3.425
"831","2018-01-04",3.4
"832","2018-01-05",3.325
"833","2018-01-08",3.45
"834","2018-01-09",3.4
"835","2018-01-10",3.35
"836","2018-01-11",3.3
"837","2018-01-12",3.1
"838","2018-01-16",3.05
"839","2018-01-17",3
"840","2018-01-18",3
"841","2018-01-19",3
"842","2018-01-22",3.025
"843","2018-01-23",3.05
"844","2018-01-24",3.05
"845","2018-01-25",3.05
"846","2018-01-26",3.06
"847","2018-01-29",3.15
"848","2018-01-30",3.2
"849","2018-01-31",3.2
"850","2018-02-01",3.15
"851","2018-02-02",3.175
"852","2018-02-05",3.125
"853","2018-02-06",3.1
"854","2018-02-07",3.05
"855","2018-02-08",3.05
"856","2018-02-09",2.9
"857","2018-02-12",3.025
"858","2018-02-13",3.125
"859","2018-02-14",3.2
"860","2018-02-15",3.45
"861","2018-02-16",3.5
"862","2018-02-20",3.475
"863","2018-02-21",3.45
"864","2018-02-22",3.35
"865","2018-02-23",3.5
"866","2018-02-26",3.4
"867","2018-02-27",3.45
"868","2018-02-28",3.35
"869","2018-03-01",3.15
"870","2018-03-02",3.3
"871","2018-03-05",3.3
"872","2018-03-06",3.4
"873","2018-03-07",3.4
"874","2018-03-08",3.35
"875","2018-03-09",3.4
"876","2018-03-12",3.35
"877","2018-03-13",3.25
"878","2018-03-14",3.2
"879","2018-03-15",3.2
"880","2018-03-16",3.15
"881","2018-03-19",3.15
"882","2018-03-20",3.1
"883","2018-03-21",3.1
"884","2018-03-22",3.15
"885","2018-03-23",3
"886","2018-03-26",3.25
"887","2018-03-27",3.15
"888","2018-03-28",3.05
"889","2018-03-29",3.075
"890","2018-04-02",2.95
"891","2018-04-03",2.975
"892","2018-04-04",2.95
"893","2018-04-05",2.95
"894","2018-04-06",3.05
"895","2018-04-09",3.05
"896","2018-04-10",3.1
"897","2018-04-11",3.3
"898","2018-04-12",3.5
"899","2018-04-13",3.45
"900","2018-04-16",3.45
"901","2018-04-17",3.6
"902","2018-04-18",3.5
"903","2018-04-19",3.75
"904","2018-04-20",3.55
"905","2018-04-23",3.55
"906","2018-04-24",3.55
"907","2018-04-25",3.5
"908","2018-04-26",3.8
"909","2018-04-27",3.8
"910","2018-04-30",3.95
"911","2018-05-01",3.9
"912","2018-05-02",3.9
"913","2018-05-03",4.05
"914","2018-05-04",4.25
"915","2018-05-07",4.35
"916","2018-05-08",4.5
"917","2018-05-09",4.5
"918","2018-05-10",4.5
"919","2018-05-11",4.5
"920","2018-05-14",4.455
"921","2018-05-15",4.5
"922","2018-05-16",4.85
"923","2018-05-17",5.05
"924","2018-05-18",5.05
"925","2018-05-21",5.15
"926","2018-05-22",5.5
"927","2018-05-23",6.05
"928","2018-05-24",6.05
"929","2018-05-25",5.9
"930","2018-05-29",5.85
"931","2018-05-30",5.6
"932","2018-05-31",5.7
"933","2018-06-01",5.75
"934","2018-06-04",6.6
"935","2018-06-05",6.85
"936","2018-06-06",6.45
"937","2018-06-07",6.8
"938","2018-06-08",7.1
"939","2018-06-11",6.5
"940","2018-06-12",6.55
"941","2018-06-13",6.5
"942","2018-06-14",6.75
"943","2018-06-15",6.7
"944","2018-06-18",6.55
"945","2018-06-19",6.55
"946","2018-06-20",6.9
"947","2018-06-21",7.05
"948","2018-06-22",7.15
"949","2018-06-25",7.25
"950","2018-06-26",7.3
"951","2018-06-27",7.45
"952","2018-06-28",7.25
"953","2018-06-29",7.3
"954","2018-07-02",7.25
"955","2018-07-03",7.15
"956","2018-07-05",7.05
"957","2018-07-06",7.1
"958","2018-07-09",7
"959","2018-07-10",6.65
"960","2018-07-11",6.45
"961","2018-07-12",6.9
"962","2018-07-13",7.05
"963","2018-07-16",7.025
"964","2018-07-17",7.15
"965","2018-07-18",7.15
"966","2018-07-19",6.95
"967","2018-07-20",6.95
"968","2018-07-23",6.95
"969","2018-07-24",6.95
"970","2018-07-25",6.95
"971","2018-07-26",6.9
"972","2018-07-27",6.6
"973","2018-07-30",6.65
"974","2018-07-31",6.7
"975","2018-08-01",6.8
"976","2018-08-02",7.05
"977","2018-08-03",6.95
"978","2018-08-06",6.9
"979","2018-08-07",7.05
"980","2018-08-08",7.45
"981","2018-08-09",7.35
"982","2018-08-10",7.35
"983","2018-08-13",7.45
"984","2018-08-14",7.6
"985","2018-08-15",7.65
"986","2018-08-16",7.65
"987","2018-08-17",7.65
"988","2018-08-20",7.55
"989","2018-08-21",7.55
"990","2018-08-22",7.35
"991","2018-08-23",7.45
"992","2018-08-24",7.6
"993","2018-08-27",7.45
"994","2018-08-28",7.45
"995","2018-08-29",7.55
"996","2018-08-30",7.45
"997","2018-08-31",7.65
