"","date","RMR"
"109","2016-05-19",29.200001
"110","2016-05-20",29.25
"111","2016-05-23",29.32
"112","2016-05-24",29.74
"113","2016-05-25",29.690001
"114","2016-05-26",29.57
"115","2016-05-27",29.549999
"116","2016-05-31",29.639999
"117","2016-06-01",29.379999
"118","2016-06-02",29.870001
"119","2016-06-03",29.950001
"120","2016-06-06",29.68
"121","2016-06-07",29.85
"122","2016-06-08",29.91
"123","2016-06-09",29.57
"124","2016-06-10",29.459999
"125","2016-06-13",30.66
"126","2016-06-14",29.35
"127","2016-06-15",29.530001
"128","2016-06-16",29.75
"129","2016-06-17",29.469999
"130","2016-06-20",30.15
"131","2016-06-21",29.950001
"132","2016-06-22",29.950001
"133","2016-06-23",30.5
"134","2016-06-24",29.9
"135","2016-06-27",29.52
"136","2016-06-28",29.93
"137","2016-06-29",30.219999
"138","2016-06-30",30.969999
"139","2016-07-01",31.129999
"140","2016-07-05",31.32
"141","2016-07-06",31.43
"142","2016-07-07",31.290001
"143","2016-07-08",31.83
"144","2016-07-11",32.18
"145","2016-07-12",33
"146","2016-07-13",33.68
"147","2016-07-14",34.529999
"148","2016-07-15",33.740002
"149","2016-07-18",34.290001
"150","2016-07-19",34.240002
"151","2016-07-20",34
"152","2016-07-21",33.959999
"153","2016-07-22",34.110001
"154","2016-07-25",33.759998
"155","2016-07-26",34.59
"156","2016-07-27",34.119999
"157","2016-07-28",34.119999
"158","2016-07-29",34.044998
"159","2016-08-01",34.220001
"160","2016-08-02",34.060001
"161","2016-08-03",34.32
"162","2016-08-04",34.16
"163","2016-08-05",34.130001
"164","2016-08-08",34.990002
"165","2016-08-09",36.91
"166","2016-08-10",35.75
"167","2016-08-11",36.27
"168","2016-08-12",36.52
"169","2016-08-15",37.599998
"170","2016-08-16",37.880001
"171","2016-08-17",37.779999
"172","2016-08-18",38.040001
"173","2016-08-19",37.720001
"174","2016-08-22",38
"175","2016-08-23",38.73
"176","2016-08-24",38.73
"177","2016-08-25",39.110001
"178","2016-08-26",38.900002
"179","2016-08-29",39.02
"180","2016-08-30",38.919998
"181","2016-08-31",38.549999
"182","2016-09-01",38.650002
"183","2016-09-02",38.799999
"184","2016-09-06",39
"185","2016-09-07",39.490002
"186","2016-09-08",39.529999
"187","2016-09-09",38.049999
"188","2016-09-12",38.139999
"189","2016-09-13",37.009998
"190","2016-09-14",37.599998
"191","2016-09-15",37.84
"192","2016-09-16",37.57
"193","2016-09-19",38.68
"194","2016-09-20",39.009998
"195","2016-09-21",39.869999
"196","2016-09-22",39.790001
"197","2016-09-23",40.400002
"198","2016-09-26",40.25
"199","2016-09-27",39.93
"200","2016-09-28",40.07
"201","2016-09-29",39.09
"202","2016-09-30",37.939999
"203","2016-10-03",38.439999
"204","2016-10-04",38.380001
"205","2016-10-05",38.630001
"206","2016-10-06",38.080002
"207","2016-10-07",36.639999
"208","2016-10-10",38.23
"209","2016-10-11",37.380001
"210","2016-10-12",37.77
"211","2016-10-13",37.52
"212","2016-10-14",38.029999
"213","2016-10-17",38.009998
"214","2016-10-18",37.849998
"215","2016-10-19",37.200001
"216","2016-10-20",36.400002
"217","2016-10-21",36.220001
"218","2016-10-24",36.299999
"219","2016-10-25",36.299999
"220","2016-10-26",36.099998
"221","2016-10-27",35.150002
"222","2016-10-28",35
"223","2016-10-31",34.349998
"224","2016-11-01",35.099998
"225","2016-11-02",34.900002
"226","2016-11-03",34.900002
"227","2016-11-04",34.349998
"228","2016-11-07",34.549999
"229","2016-11-08",35.700001
"230","2016-11-09",35.950001
"231","2016-11-10",36.049999
"232","2016-11-11",37.849998
"233","2016-11-14",38.049999
"234","2016-11-15",37.75
"235","2016-11-16",39
"236","2016-11-17",39
"237","2016-11-18",39.400002
"238","2016-11-21",39.599998
"239","2016-11-22",40.700001
"240","2016-11-23",40.950001
"241","2016-11-25",41.25
"242","2016-11-28",41.950001
"243","2016-11-29",42.099998
"244","2016-11-30",41.5
"245","2016-12-01",40.400002
"246","2016-12-02",40.900002
"247","2016-12-05",41.200001
"248","2016-12-06",41.349998
"249","2016-12-07",41.299999
"250","2016-12-08",42.200001
"251","2016-12-09",42.974998
"252","2016-12-12",43.099998
"253","2016-12-13",43.650002
"254","2016-12-14",43.5
"255","2016-12-15",43.299999
"256","2016-12-16",42.150002
"257","2016-12-19",40.75
"258","2016-12-20",41
"259","2016-12-21",40.200001
"260","2016-12-22",39.349998
"261","2016-12-23",39.599998
"262","2016-12-27",39.299999
"263","2016-12-28",38.650002
"264","2016-12-29",39.75
"265","2016-12-30",39.5
"266","2017-01-03",40.599998
"267","2017-01-04",41.099998
"268","2017-01-05",40
"269","2017-01-06",39.950001
"270","2017-01-09",39.950001
"271","2017-01-10",40.25
"272","2017-01-11",39.900002
"273","2017-01-12",39.599998
"274","2017-01-13",39.450001
"275","2017-01-17",40.950001
"276","2017-01-18",42.150002
"277","2017-01-19",42.25
"278","2017-01-20",42.900002
"279","2017-01-23",43.25
"280","2017-01-24",44
"281","2017-01-25",45.799999
"282","2017-01-26",47.799999
"283","2017-01-27",48
"284","2017-01-30",47.299999
"285","2017-01-31",47.799999
"286","2017-02-01",47.700001
"287","2017-02-02",47.450001
"288","2017-02-03",48.099998
"289","2017-02-06",48.950001
"290","2017-02-07",48.049999
"291","2017-02-08",47.049999
"292","2017-02-09",46.099998
"293","2017-02-10",47.549999
"294","2017-02-13",50.200001
"295","2017-02-14",50.900002
"296","2017-02-15",52.5
"297","2017-02-16",50.75
"298","2017-02-17",51.25
"299","2017-02-21",51.950001
"300","2017-02-22",52.700001
"301","2017-02-23",51.799999
"302","2017-02-24",51.650002
"303","2017-02-27",52.099998
"304","2017-02-28",52.400002
"305","2017-03-01",52.5
"306","2017-03-02",50.400002
"307","2017-03-03",50.400002
"308","2017-03-06",48.950001
"309","2017-03-07",49.650002
"310","2017-03-08",49.950001
"311","2017-03-09",49
"312","2017-03-10",49.549999
"313","2017-03-13",49.900002
"314","2017-03-14",48.950001
"315","2017-03-15",49.450001
"316","2017-03-16",50.700001
"317","2017-03-17",52
"318","2017-03-20",51.900002
"319","2017-03-21",49.299999
"320","2017-03-22",48.900002
"321","2017-03-23",50.299999
"322","2017-03-24",49.150002
"323","2017-03-27",48.75
"324","2017-03-28",48.400002
"325","2017-03-29",48.200001
"326","2017-03-30",49.099998
"327","2017-03-31",49.5
"328","2017-04-03",49.200001
"329","2017-04-04",49.700001
"330","2017-04-05",48.349998
"331","2017-04-06",49.650002
"332","2017-04-07",49.549999
"333","2017-04-10",49.650002
"334","2017-04-11",50.5
"335","2017-04-12",50
"336","2017-04-13",50.049999
"337","2017-04-17",50.849998
"338","2017-04-18",50.950001
"339","2017-04-19",52.549999
"340","2017-04-20",52.099998
"341","2017-04-21",52.099998
"342","2017-04-24",53.299999
"343","2017-04-25",52.700001
"344","2017-04-26",53.599998
"345","2017-04-27",53.599998
"346","2017-04-28",52.75
"347","2017-05-01",53.900002
"348","2017-05-02",53.599998
"349","2017-05-03",51.950001
"350","2017-05-04",53.25
"351","2017-05-05",54.150002
"352","2017-05-08",54.900002
"353","2017-05-09",53.349998
"354","2017-05-10",50.349998
"355","2017-05-11",51.849998
"356","2017-05-12",52
"357","2017-05-15",50.099998
"358","2017-05-16",50.099998
"359","2017-05-17",49.349998
"360","2017-05-18",49.299999
"361","2017-05-19",47.950001
"362","2017-05-22",48.849998
"363","2017-05-23",49.299999
"364","2017-05-24",50.049999
"365","2017-05-25",49.25
"366","2017-05-26",48.700001
"367","2017-05-30",47.150002
"368","2017-05-31",49.099998
"369","2017-06-01",50.150002
"370","2017-06-02",51.900002
"371","2017-06-05",49.849998
"372","2017-06-06",49.5
"373","2017-06-07",49.900002
"374","2017-06-08",50.299999
"375","2017-06-09",49.75
"376","2017-06-12",51.25
"377","2017-06-13",50.599998
"378","2017-06-14",49.950001
"379","2017-06-15",50.450001
"380","2017-06-16",50.150002
"381","2017-06-19",50.799999
"382","2017-06-20",48.849998
"383","2017-06-21",48.349998
"384","2017-06-22",48
"385","2017-06-23",48.599998
"386","2017-06-26",47.599998
"387","2017-06-27",47.400002
"388","2017-06-28",49.200001
"389","2017-06-29",49.099998
"390","2017-06-30",48.650002
"391","2017-07-03",48.700001
"392","2017-07-05",49.150002
"393","2017-07-06",48.950001
"394","2017-07-07",50.799999
"395","2017-07-10",49.049999
"396","2017-07-11",49.5
"397","2017-07-12",49.099998
"398","2017-07-13",49.299999
"399","2017-07-14",49
"400","2017-07-17",49.150002
"401","2017-07-18",50.049999
"402","2017-07-19",49.75
"403","2017-07-20",50.200001
"404","2017-07-21",49.900002
"405","2017-07-24",50.25
"406","2017-07-25",49.849998
"407","2017-07-26",49.849998
"408","2017-07-27",49.849998
"409","2017-07-28",50.099998
"410","2017-07-31",48.849998
"411","2017-08-01",50.25
"412","2017-08-02",50.450001
"413","2017-08-03",50.799999
"414","2017-08-04",49.099998
"415","2017-08-07",48.400002
"416","2017-08-08",48.75
"417","2017-08-09",47.349998
"418","2017-08-10",44.849998
"419","2017-08-11",45.25
"420","2017-08-14",47.849998
"421","2017-08-15",47.450001
"422","2017-08-16",47.400002
"423","2017-08-17",46.700001
"424","2017-08-18",47.599998
"425","2017-08-21",48.450001
"426","2017-08-22",47.400002
"427","2017-08-23",48.299999
"428","2017-08-24",48.049999
"429","2017-08-25",48.650002
"430","2017-08-28",49.450001
"431","2017-08-29",50.599998
"432","2017-08-30",50.349998
"433","2017-08-31",51.650002
"434","2017-09-01",52.150002
"435","2017-09-05",49.25
"436","2017-09-06",48.849998
"437","2017-09-07",48.549999
"438","2017-09-08",49.299999
"439","2017-09-11",49.25
"440","2017-09-12",49.849998
"441","2017-09-13",50.200001
"442","2017-09-14",51.049999
"443","2017-09-15",51.049999
"444","2017-09-18",51.650002
"445","2017-09-19",51.549999
"446","2017-09-20",51.150002
"447","2017-09-21",50.5
"448","2017-09-22",49.950001
"449","2017-09-25",49.299999
"450","2017-09-26",49.349998
"451","2017-09-27",50.650002
"452","2017-09-28",51.299999
"453","2017-09-29",51.349998
"454","2017-10-02",52.700001
"455","2017-10-03",51.799999
"456","2017-10-04",51.75
"457","2017-10-05",52.599998
"458","2017-10-06",52.900002
"459","2017-10-09",53.099998
"460","2017-10-10",53.450001
"461","2017-10-11",53.599998
"462","2017-10-12",53.400002
"463","2017-10-13",52.75
"464","2017-10-16",53.049999
"465","2017-10-17",52.75
"466","2017-10-18",52.900002
"467","2017-10-19",52.299999
"468","2017-10-20",52.099998
"469","2017-10-23",51.799999
"470","2017-10-24",51.799999
"471","2017-10-25",51.650002
"472","2017-10-26",52.200001
"473","2017-10-27",52.900002
"474","2017-10-30",52.349998
"475","2017-10-31",52.450001
"476","2017-11-01",52.650002
"477","2017-11-02",54.099998
"478","2017-11-03",53.5
"479","2017-11-06",54.400002
"480","2017-11-07",54.200001
"481","2017-11-08",54.25
"482","2017-11-09",54.200001
"483","2017-11-10",54.549999
"484","2017-11-13",55.349998
"485","2017-11-14",55.950001
"486","2017-11-15",55.299999
"487","2017-11-16",55.650002
"488","2017-11-17",56.650002
"489","2017-11-20",58.799999
"490","2017-11-21",58.950001
"491","2017-11-22",59.299999
"492","2017-11-24",60.150002
"493","2017-11-27",60.099998
"494","2017-11-28",59.75
"495","2017-11-29",60.049999
"496","2017-11-30",60.25
"497","2017-12-01",59
"498","2017-12-04",58.950001
"499","2017-12-05",58.700001
"500","2017-12-06",57.849998
"501","2017-12-07",58.75
"502","2017-12-08",59.599998
"503","2017-12-11",60.599998
"504","2017-12-12",58.049999
"505","2017-12-13",60.200001
"506","2017-12-14",58.900002
"507","2017-12-15",60.150002
"508","2017-12-18",62.099998
"509","2017-12-19",61.049999
"510","2017-12-20",61.299999
"511","2017-12-21",61.900002
"512","2017-12-22",60.849998
"513","2017-12-26",60.75
"514","2017-12-27",60.799999
"515","2017-12-28",60.299999
"516","2017-12-29",59.299999
"517","2018-01-02",59.549999
"518","2018-01-03",59.700001
"519","2018-01-04",59.700001
"520","2018-01-05",60.099998
"521","2018-01-08",60.75
"522","2018-01-09",60.75
"523","2018-01-10",61.349998
"524","2018-01-11",62.900002
"525","2018-01-12",62.950001
"526","2018-01-16",62.25
"527","2018-01-17",64.800003
"528","2018-01-18",64.550003
"529","2018-01-19",65.099998
"530","2018-01-22",64.949997
"531","2018-01-23",67.050003
"532","2018-01-24",65.650002
"533","2018-01-25",66.25
"534","2018-01-26",65.400002
"535","2018-01-29",64.949997
"536","2018-01-30",64.75
"537","2018-01-31",64.75
"538","2018-02-01",63.950001
"539","2018-02-02",61.599998
"540","2018-02-05",57.5
"541","2018-02-06",57.200001
"542","2018-02-07",56.099998
"543","2018-02-08",56.450001
"544","2018-02-09",58.200001
"545","2018-02-12",59.849998
"546","2018-02-13",61.450001
"547","2018-02-14",61.049999
"548","2018-02-15",60.950001
"549","2018-02-16",60.849998
"550","2018-02-20",60.799999
"551","2018-02-21",61.150002
"552","2018-02-22",61.099998
"553","2018-02-23",62.849998
"554","2018-02-26",63.900002
"555","2018-02-27",65.150002
"556","2018-02-28",62.799999
"557","2018-03-01",64.699997
"558","2018-03-02",64.75
"559","2018-03-05",65.150002
"560","2018-03-06",65.900002
"561","2018-03-07",67.800003
"562","2018-03-08",71.25
"563","2018-03-09",72.449997
"564","2018-03-12",70.199997
"565","2018-03-13",70
"566","2018-03-14",70.050003
"567","2018-03-15",71.099998
"568","2018-03-16",71.400002
"569","2018-03-19",70.699997
"570","2018-03-20",70.5
"571","2018-03-21",70.150002
"572","2018-03-22",68.800003
"573","2018-03-23",65.699997
"574","2018-03-26",66.849998
"575","2018-03-27",68.900002
"576","2018-03-28",69.099998
"577","2018-03-29",69.949997
"578","2018-04-02",69.5
"579","2018-04-03",71.800003
"580","2018-04-04",73.050003
"581","2018-04-05",73.650002
"582","2018-04-06",73.900002
"583","2018-04-09",72.849998
"584","2018-04-10",75.5
"585","2018-04-11",76.25
"586","2018-04-12",76.699997
"587","2018-04-13",75.900002
"588","2018-04-16",77.849998
"589","2018-04-17",79.800003
"590","2018-04-18",78.099998
"591","2018-04-19",78.5
"592","2018-04-20",78.25
"593","2018-04-23",75.849998
"594","2018-04-24",74.849998
"595","2018-04-25",73.949997
"596","2018-04-26",74.199997
"597","2018-04-27",74.449997
"598","2018-04-30",74.400002
"599","2018-05-01",76
"600","2018-05-02",78.050003
"601","2018-05-03",79.25
"602","2018-05-04",80
"603","2018-05-07",81.75
"604","2018-05-08",81.150002
"605","2018-05-09",82.150002
"606","2018-05-10",81.650002
"607","2018-05-11",82.199997
"608","2018-05-14",78.25
"609","2018-05-15",76.900002
"610","2018-05-16",78.849998
"611","2018-05-17",79.099998
"612","2018-05-18",78.599998
"613","2018-05-21",76.800003
"614","2018-05-22",75.349998
"615","2018-05-23",75.800003
"616","2018-05-24",74.800003
"617","2018-05-25",74.5
"618","2018-05-29",75.300003
"619","2018-05-30",76.400002
"620","2018-05-31",75.599998
"621","2018-06-01",76.25
"622","2018-06-04",76.599998
"623","2018-06-05",77.150002
"624","2018-06-06",76.199997
"625","2018-06-07",75.849998
"626","2018-06-08",78.300003
"627","2018-06-11",76.150002
"628","2018-06-12",77.599998
"629","2018-06-13",77.349998
"630","2018-06-14",78.599998
"631","2018-06-15",79
"632","2018-06-18",79.050003
"633","2018-06-19",79.949997
"634","2018-06-20",79.5
"635","2018-06-21",79.550003
"636","2018-06-22",77.300003
"637","2018-06-25",77.550003
"638","2018-06-26",77.5
"639","2018-06-27",75.800003
"640","2018-06-28",76.900002
"641","2018-06-29",78.449997
"642","2018-07-02",79.25
"643","2018-07-03",80.099998
"644","2018-07-05",81.400002
"645","2018-07-06",81.050003
"646","2018-07-09",79.449997
"647","2018-07-10",79.650002
"648","2018-07-11",79.849998
"649","2018-07-12",79.949997
"650","2018-07-13",80.300003
"651","2018-07-16",80.25
"652","2018-07-17",81.25
"653","2018-07-18",83.025002
"654","2018-07-19",85.800003
"655","2018-07-20",87.5
"656","2018-07-23",87.349998
"657","2018-07-24",87.900002
"658","2018-07-25",86.800003
"659","2018-07-26",86.800003
"660","2018-07-27",86.449997
"661","2018-07-30",86.300003
"662","2018-07-31",86.800003
"663","2018-08-01",86.050003
"664","2018-08-02",87.25
"665","2018-08-03",86.650002
"666","2018-08-06",86.099998
"667","2018-08-07",85.699997
"668","2018-08-08",86.199997
"669","2018-08-09",87.199997
"670","2018-08-10",88
"671","2018-08-13",87.300003
"672","2018-08-14",87.199997
"673","2018-08-15",84.449997
"674","2018-08-16",82.150002
"675","2018-08-17",83
"676","2018-08-20",84.900002
"677","2018-08-21",87.449997
"678","2018-08-22",88.400002
"679","2018-08-23",88.25
"680","2018-08-24",90.050003
"681","2018-08-27",92.050003
"682","2018-08-28",93.699997
"683","2018-08-29",94.25
"684","2018-08-30",92.75
"685","2018-08-31",94.449997
"686","2018-09-04",94.199997
"687","2018-09-05",95.300003
"688","2018-09-06",93.75
"689","2018-09-07",96
"690","2018-09-10",97.300003
"691","2018-09-11",96.599998
"692","2018-09-12",93.599998
"693","2018-09-13",95
"694","2018-09-14",96.050003
"695","2018-09-17",90.449997
"696","2018-09-18",91.75
"697","2018-09-19",90.400002
"698","2018-09-20",90.199997
"699","2018-09-21",89.949997
"700","2018-09-24",92.800003
"701","2018-09-25",91.400002
"702","2018-09-26",90.699997
"703","2018-09-27",90.449997
"704","2018-09-28",92.800003
"705","2018-10-01",92.589996
"706","2018-10-02",90.029999
"707","2018-10-03",89.18
"708","2018-10-04",88.260002
"709","2018-10-05",86.050003
"710","2018-10-08",85.559998
"711","2018-10-09",84.779999
"712","2018-10-10",81.620003
"713","2018-10-11",75.169998
"714","2018-10-12",75.089996
"715","2018-10-15",76.550003
"716","2018-10-16",80.080002
"717","2018-10-17",79.120003
"718","2018-10-18",78.410004
"719","2018-10-19",76.879997
"720","2018-10-22",76.510002
"721","2018-10-23",78.800003
"722","2018-10-24",75.510002
"723","2018-10-25",77.220001
"724","2018-10-26",77.029999
"725","2018-10-29",76.349998
"726","2018-10-30",77.580002
"727","2018-10-31",75.879997
"728","2018-11-01",74.970001
"729","2018-11-02",77.050003
"730","2018-11-05",76.139999
"731","2018-11-06",76.889999
"732","2018-11-07",76.470001
"733","2018-11-08",75.5
"734","2018-11-09",75.540001
"735","2018-11-12",72.220001
"736","2018-11-13",73.5
"737","2018-11-14",71.510002
"738","2018-11-15",68.790001
"739","2018-11-16",64.989998
"740","2018-11-19",64.389999
"741","2018-11-20",63.470001
"742","2018-11-21",64.699997
"743","2018-11-23",64.43
"744","2018-11-26",63.5
"745","2018-11-27",62.34
"746","2018-11-28",65.989998
"747","2018-11-29",64.720001
"748","2018-11-30",64.639999
"749","2018-12-03",68.389999
"750","2018-12-04",63.52
"751","2018-12-06",64.730003
"752","2018-12-07",62.150002
"753","2018-12-10",62.509998
"754","2018-12-11",63.099998
"755","2018-12-12",62.84
"756","2018-12-13",64.949997
"757","2018-12-14",63.34
"758","2018-12-17",60.82
"759","2018-12-18",60.34
"760","2018-12-19",57.810001
"761","2018-12-20",56.240002
"762","2018-12-21",55.139999
"763","2018-12-24",52.57
"764","2018-12-26",55.279999
"765","2018-12-27",54.689999
"766","2018-12-28",53.68
"767","2018-12-31",53.080002
"768","2019-01-02",54.189999
"769","2019-01-03",52.959999
"770","2019-01-04",55.540001
"771","2019-01-07",58.23
"772","2019-01-08",59.509998
"773","2019-01-09",59.57
"774","2019-01-10",58.93
"775","2019-01-11",58.360001
"776","2019-01-14",57.41
"777","2019-01-15",65
"778","2019-01-16",64.75
"779","2019-01-17",65.800003
"780","2019-01-18",67.080002
"781","2019-01-22",63.5
"782","2019-01-23",62.639999
"783","2019-01-24",62.98
"784","2019-01-25",66.18
"785","2019-01-28",66.849998
"786","2019-01-29",66.639999
"787","2019-01-30",66.839996
"788","2019-01-31",66.010002
"789","2019-02-01",65.879997
"790","2019-02-04",67.029999
"791","2019-02-05",67.730003
"792","2019-02-06",67.260002
"793","2019-02-07",66.25
"794","2019-02-08",68.209999
"795","2019-02-11",68.029999
"796","2019-02-12",69.5
"797","2019-02-13",70.980003
"798","2019-02-14",70.309998
"799","2019-02-15",73.699997
"800","2019-02-19",74.760002
"801","2019-02-20",75.989998
"802","2019-02-21",75.370003
"803","2019-02-22",76.419998
"804","2019-02-25",75.559998
"805","2019-02-26",73.339996
"806","2019-02-27",72.470001
"807","2019-02-28",71.550003
"808","2019-03-01",70.449997
"809","2019-03-04",68.830002
"810","2019-03-05",67.900002
"811","2019-03-06",66.360001
"812","2019-03-07",65.699997
"813","2019-03-08",66.519997
"814","2019-03-11",67.75
"815","2019-03-12",67.139999
"816","2019-03-13",65.720001
"817","2019-03-14",65.68
"818","2019-03-15",64.550003
"819","2019-03-18",65.389999
"820","2019-03-19",64.629997
"821","2019-03-20",64.559998
"822","2019-03-21",65.510002
"823","2019-03-22",61.849998
"824","2019-03-25",63.060001
"825","2019-03-26",62.59
"826","2019-03-27",61.950001
"827","2019-03-28",62.43
"828","2019-03-29",60.98
"829","2019-04-01",62.439999
"830","2019-04-02",60.529999
"831","2019-04-03",62.75
"832","2019-04-04",63.880001
"833","2019-04-05",63.540001
"834","2019-04-08",62.34
"835","2019-04-09",61.490002
"836","2019-04-10",62.619999
"837","2019-04-11",62.529999
"838","2019-04-12",63.459999
"839","2019-04-15",60.779999
"840","2019-04-16",59.41
"841","2019-04-17",58.540001
"842","2019-04-18",58.02
"843","2019-04-22",57.869999
"844","2019-04-23",58.77
"845","2019-04-24",59.419998
"846","2019-04-25",58.389999
"847","2019-04-26",59.240002
"848","2019-04-29",58.82
"849","2019-04-30",57.84
"850","2019-05-01",57.27
"851","2019-05-02",56.650002
"852","2019-05-03",58
"853","2019-05-06",56.060001
"854","2019-05-07",56
"855","2019-05-08",56.049999
"856","2019-05-09",55.5
"857","2019-05-10",53.169998
"858","2019-05-13",50.849998
"859","2019-05-14",52.34
"860","2019-05-15",51.599998
"861","2019-05-16",51.470001
"862","2019-05-17",51.189999
"863","2019-05-20",50.740002
"864","2019-05-21",51.169998
"865","2019-05-22",49.349998
"866","2019-05-23",49.889999
"867","2019-05-24",50.25
"868","2019-05-28",49.970001
"869","2019-05-29",50.049999
"870","2019-05-30",49.939999
"871","2019-05-31",48.220001
"872","2019-06-03",48.650002
"873","2019-06-04",49.990002
"874","2019-06-05",48.990002
"875","2019-06-06",49.610001
"876","2019-06-07",50.93
"877","2019-06-10",51.549999
"878","2019-06-11",50.560001
"879","2019-06-12",50.709999
"880","2019-06-13",51.689999
"881","2019-06-14",50.900002
"882","2019-06-17",48.139999
"883","2019-06-18",48.450001
"884","2019-06-19",48.66
"885","2019-06-20",48.349998
"886","2019-06-21",45.669998
"887","2019-06-24",44.900002
"888","2019-06-25",43.279999
"889","2019-06-26",42.139999
"890","2019-06-27",43.959999
"891","2019-06-28",46.98
"892","2019-07-01",49.349998
"893","2019-07-02",49.240002
"894","2019-07-03",49.360001
"895","2019-07-05",49.419998
"896","2019-07-08",49.98
"897","2019-07-09",50.189999
"898","2019-07-10",50.09
"899","2019-07-11",49.799999
"900","2019-07-12",48.75
"901","2019-07-15",49.09
"902","2019-07-16",49.330002
"903","2019-07-17",49
"904","2019-07-18",48.599998
"905","2019-07-19",48.57
"906","2019-07-22",48.32
"907","2019-07-23",48.439999
"908","2019-07-24",49.779999
"909","2019-07-25",47.630001
"910","2019-07-26",48.23
"911","2019-07-29",47.93
"912","2019-07-30",49.43
"913","2019-07-31",49.240002
"914","2019-08-01",48.91
"915","2019-08-02",48.900002
"916","2019-08-05",47.139999
"917","2019-08-06",46.43
"918","2019-08-07",46.23
"919","2019-08-08",47.27
"920","2019-08-09",46.07
"921","2019-08-12",44.41
"922","2019-08-13",45.119999
"923","2019-08-14",43.34
"924","2019-08-15",43.759998
"925","2019-08-16",44.68
"926","2019-08-19",46.060001
"927","2019-08-20",45.549999
"928","2019-08-21",45.959999
"929","2019-08-22",44.919998
"930","2019-08-23",43.630001
"931","2019-08-26",44.09
"932","2019-08-27",44.130001
"933","2019-08-28",45.150002
"934","2019-08-29",46.610001
"935","2019-08-30",46.59
"936","2019-09-03",46.810001
"937","2019-09-04",46.950001
"938","2019-09-05",47.09
"939","2019-09-06",46.439999
"940","2019-09-09",47.040001
"941","2019-09-10",48
"942","2019-09-11",47.709999
"943","2019-09-12",48
"944","2019-09-13",48.150002
"945","2019-09-16",47.330002
"946","2019-09-17",47.029999
"947","2019-09-18",45.990002
"948","2019-09-19",45.450001
"949","2019-09-20",45.290001
"950","2019-09-23",45.759998
"951","2019-09-24",45.02
"952","2019-09-25",44.599998
"953","2019-09-26",44.040001
"954","2019-09-27",45.02
"955","2019-09-30",45.48
