"","date","HGEN"
"386","2014-08-12",62.400002
"387","2014-08-13",60.799999
"388","2014-08-14",64
"389","2014-08-15",63.599998
"390","2014-08-18",63.599998
"391","2014-08-19",63.599998
"392","2014-08-20",61.200001
"393","2014-08-21",59.200001
"394","2014-08-22",59.599998
"395","2014-08-25",59.200001
"396","2014-08-26",58.799999
"397","2014-08-27",58.799999
"398","2014-08-28",59.200001
"399","2014-08-29",61.200001
"400","2014-09-02",60
"401","2014-09-03",58.799999
"402","2014-09-04",62.400002
"403","2014-09-05",64
"404","2014-09-08",64
"405","2014-09-09",64
"406","2014-09-10",64.800003
"407","2014-09-11",64
"408","2014-09-12",65.599998
"409","2014-09-15",64
"410","2014-09-16",64
"411","2014-09-17",66.800003
"412","2014-09-18",67.199997
"413","2014-09-19",68
"414","2014-09-22",68
"415","2014-09-23",67.199997
"416","2014-09-24",66.800003
"417","2014-09-25",66.800003
"418","2014-09-26",65.599998
"419","2014-09-29",65.199997
"420","2014-09-30",62
"421","2014-10-01",62.799999
"422","2014-10-02",62.400002
"423","2014-10-03",64.400002
"424","2014-10-06",66
"425","2014-10-07",66.800003
"426","2014-10-08",66.400002
"427","2014-10-09",65.199997
"428","2014-10-10",66.800003
"429","2014-10-13",67.199997
"430","2014-10-14",67.599998
"431","2014-10-15",72.800003
"432","2014-10-16",72.400002
"433","2014-10-17",71.599998
"434","2014-10-20",72.400002
"435","2014-10-21",72.800003
"436","2014-10-22",73.599998
"437","2014-10-23",73.199997
"438","2014-10-24",72
"439","2014-10-27",72.800003
"440","2014-10-28",72.800003
"441","2014-10-29",68.800003
"442","2014-10-30",68.800003
"443","2014-10-31",68.800003
"444","2014-11-03",66
"445","2014-11-04",63.599998
"446","2014-11-05",62
"447","2014-11-06",64.800003
"448","2014-11-07",72
"449","2014-11-10",77.599998
"450","2014-11-11",79.199997
"451","2014-11-12",84.400002
"452","2014-11-13",82.400002
"453","2014-11-14",84
"454","2014-11-17",79.599998
"455","2014-11-18",78.800003
"456","2014-11-19",79.199997
"457","2014-11-20",77.599998
"458","2014-11-21",77.199997
"459","2014-11-24",76.400002
"460","2014-11-25",74.800003
"461","2014-11-26",73.599998
"462","2014-11-28",72
"463","2014-12-01",74
"464","2014-12-02",72.800003
"465","2014-12-03",72.800003
"466","2014-12-04",74.800003
"467","2014-12-05",76.800003
"468","2014-12-08",75.599998
"469","2014-12-09",78.800003
"470","2014-12-10",78.400002
"471","2014-12-11",76
"472","2014-12-12",72
"473","2014-12-15",68.400002
"474","2014-12-16",66.400002
"475","2014-12-17",67.599998
"476","2014-12-18",70.800003
"477","2014-12-19",68
"478","2014-12-22",69.199997
"479","2014-12-23",66.800003
"480","2014-12-24",65.199997
"481","2014-12-26",62.400002
"482","2014-12-29",63.200001
"483","2014-12-30",64.800003
"484","2014-12-31",69.199997
"485","2015-01-02",74.400002
"486","2015-01-05",74
"487","2015-01-06",73.199997
"488","2015-01-07",20.799999
"489","2015-01-08",20.799999
"490","2015-01-09",20
"491","2015-01-12",20
"492","2015-01-13",20
"493","2015-01-14",19.6
"494","2015-01-15",18.799999
"495","2015-01-16",19.200001
"496","2015-01-20",17.6
"497","2015-01-21",17.6
"498","2015-01-22",17.200001
"499","2015-01-23",17.6
"500","2015-01-26",16
"501","2015-01-27",16.799999
"502","2015-01-28",16.4
"503","2015-01-29",16.799999
"504","2015-01-30",16.4
"505","2015-02-02",15.6
"506","2015-02-03",16
"507","2015-02-04",15.6
"508","2015-02-05",15.6
"509","2015-02-06",16.799999
"510","2015-02-09",16.4
"511","2015-02-10",16
"512","2015-02-11",16
"513","2015-02-12",15.6
"514","2015-02-13",18
"515","2015-02-17",20.799999
"516","2015-02-18",18.4
"517","2015-02-19",18.799999
"518","2015-02-20",18
"519","2015-02-23",18
"520","2015-02-24",17.200001
"521","2015-02-25",18
"522","2015-02-26",20.4
"523","2015-02-27",22
"524","2015-03-02",23.6
"525","2015-03-03",28
"526","2015-03-04",30.4
"527","2015-03-05",27.6
"528","2015-03-06",26
"529","2015-03-09",25.6
"530","2015-03-10",22.4
"531","2015-03-11",24
"532","2015-03-12",23.6
"533","2015-03-13",22
"534","2015-03-16",21.200001
"535","2015-03-17",21.6
"536","2015-03-18",22.4
"537","2015-03-19",22.4
"538","2015-03-20",22
"539","2015-03-23",21.6
"540","2015-03-24",21.200001
"541","2015-03-25",20.4
"542","2015-03-26",19.200001
"543","2015-03-27",18.4
"544","2015-03-30",19.6
"545","2015-03-31",19.6
"546","2015-04-01",18.4
"547","2015-04-02",20.4
"548","2015-04-06",20
"549","2015-04-07",18.799999
"550","2015-04-08",19.6
"551","2015-04-09",20
"552","2015-04-10",22
"553","2015-04-13",26.4
"554","2015-04-14",22.4
"555","2015-04-15",21.200001
"556","2015-04-16",23.200001
"557","2015-04-17",22.4
"558","2015-04-20",21.6
"559","2015-04-21",23.6
"560","2015-04-22",22.799999
"561","2015-04-23",22.4
"562","2015-04-24",21.200001
"563","2015-04-27",20
"564","2015-04-28",20
"565","2015-04-29",19.6
"566","2015-04-30",19.200001
"567","2015-05-01",20
"568","2015-05-04",20.799999
"569","2015-05-05",20.799999
"570","2015-05-06",20.4
"571","2015-05-07",20
"572","2015-05-08",20
"573","2015-05-11",20.4
"574","2015-05-12",20
"575","2015-05-13",19.6
"576","2015-05-14",19.200001
"577","2015-05-15",20
"578","2015-05-18",20
"579","2015-05-19",19.6
"580","2015-05-20",22
"581","2015-05-21",22
"582","2015-05-22",21.200001
"583","2015-05-26",19.6
"584","2015-05-27",20.799999
"585","2015-05-28",21.200001
"586","2015-05-29",25.200001
"587","2015-06-01",23.6
"588","2015-06-02",22.4
"589","2015-06-03",23.200001
"590","2015-06-04",23.200001
"591","2015-06-05",22.799999
"592","2015-06-08",22.799999
"593","2015-06-09",22
"594","2015-06-10",22
"595","2015-06-11",21.6
"596","2015-06-12",22.4
"597","2015-06-15",21.6
"598","2015-06-16",21.6
"599","2015-06-17",21.6
"600","2015-06-18",22
"601","2015-06-19",21.200001
"602","2015-06-22",22
"603","2015-06-23",21.6
"604","2015-06-24",21.200001
"605","2015-06-25",20.4
"606","2015-06-26",18.799999
"607","2015-06-29",19.6
"608","2015-06-30",19.200001
"609","2015-07-01",20
"610","2015-07-02",19.6
"611","2015-07-06",19.200001
"612","2015-07-07",19.6
"613","2015-07-08",18.4
"614","2015-07-09",18
"615","2015-07-10",18.4
"616","2015-07-13",15.6
"617","2015-07-14",15.45
"618","2015-07-15",15
"619","2015-07-16",13.95
"620","2015-07-17",14.4
"621","2015-07-20",13.75
"622","2015-07-21",12.75
"623","2015-07-22",13
"624","2015-07-23",13
"625","2015-07-24",12.5
"626","2015-07-27",11.5
"627","2015-07-28",11.7
"628","2015-07-29",12.6
"629","2015-07-30",10.8
"630","2015-07-31",10.5
"631","2015-08-03",10.45
"632","2015-08-04",10.45
"633","2015-08-05",10.15
"634","2015-08-06",10
"635","2015-08-07",9.35
"636","2015-08-10",10.25
"637","2015-08-11",9.5
"638","2015-08-12",10
"639","2015-08-13",9.75
"640","2015-08-14",9.6
"641","2015-08-17",9.95
"642","2015-08-18",9.85
"643","2015-08-19",9.5
"644","2015-08-20",9.15
"645","2015-08-21",9.1
"646","2015-08-24",9.1
"647","2015-08-25",9.3
"648","2015-08-26",9.75
"649","2015-08-27",9.85
"650","2015-08-28",10.05
"651","2015-08-31",10.6
"652","2015-09-01",10.55
"653","2015-09-02",10.2
"654","2015-09-03",15.15
"655","2015-09-04",20.049999
"656","2015-09-08",17.25
"657","2015-09-09",18.5
"658","2015-09-10",18.450001
"659","2015-09-11",19.200001
"660","2015-09-14",18.5
"661","2015-09-15",18.5
"662","2015-09-16",16.950001
"663","2015-09-17",16.1
"664","2015-09-18",15.6
"665","2015-09-21",14.3
"666","2015-09-22",13.2
"667","2015-09-23",13.7
"668","2015-09-24",12.15
"669","2015-09-25",10.75
"670","2015-09-28",9.65
"671","2015-09-29",10.35
"672","2015-09-30",9.55
"673","2015-10-01",9.55
"674","2015-10-02",10.6
"675","2015-10-05",11.2
"676","2015-10-06",11.4
"677","2015-10-07",11.5
"678","2015-10-08",11.55
"679","2015-10-09",11.5
"680","2015-10-12",10.9
"681","2015-10-13",10.35
"682","2015-10-14",10.1
"683","2015-10-15",10.7
"684","2015-10-16",10.75
"685","2015-10-19",11.3
"686","2015-10-20",10.6
"687","2015-10-21",10.15
"688","2015-10-22",10.1
"689","2015-10-23",10.2
"690","2015-10-26",9.5
"691","2015-10-27",9.25
"692","2015-10-28",9.5
"693","2015-10-29",9.5
"694","2015-10-30",9.65
"695","2015-11-02",9.35
"696","2015-11-03",9.65
"697","2015-11-04",9.4
"698","2015-11-05",9.65
"699","2015-11-06",4.6
"700","2015-11-09",4.75
"701","2015-11-10",5
"702","2015-11-11",4.75
"703","2015-11-12",4.5
"704","2015-11-13",4.5
"705","2015-11-16",8.6
"706","2015-11-17",10.85
"707","2015-11-18",10.35
"708","2015-11-19",52
"709","2015-11-20",91.25
"710","2015-11-23",197.5
"711","2015-11-24",92
"712","2015-11-25",133.149994
"713","2015-11-27",174.149994
"714","2015-11-30",163.899994
"715","2015-12-01",170.949997
"716","2015-12-02",154.850006
"717","2015-12-03",146.600006
"718","2015-12-04",155.649994
"719","2015-12-07",156.850006
"720","2015-12-08",153.75
"721","2015-12-09",152.649994
"722","2015-12-10",150.75
"723","2015-12-11",138.399994
"724","2015-12-14",134.899994
"725","2015-12-15",124.300003
"726","2015-12-16",117.949997
"727","2015-12-17",117.949997
"728","2015-12-18",117.949997
"729","2015-12-21",117.949997
"730","2015-12-22",117.949997
"731","2015-12-23",117.949997
"732","2015-12-24",117.949997
"733","2015-12-28",117.949997
"734","2015-12-29",117.949997
"735","2015-12-30",117.949997
"736","2015-12-31",117.949997
"737","2016-01-04",117.949997
"738","2016-01-05",117.949997
"739","2016-01-06",117.949997
"740","2016-01-07",117.949997
"741","2016-01-08",117.949997
"742","2016-01-11",117.949997
"743","2016-01-12",117.949997
"744","2016-01-13",21.950001
"745","2016-01-14",19.15
"746","2016-01-15",16.15
"747","2016-01-19",12.25
"748","2016-01-20",7.5
"749","2016-01-21",10.3
"750","2016-01-22",15
"751","2016-01-25",13.05
"752","2016-01-26",13
"753","2016-01-27",12.75
"754","2016-01-28",11.8
"755","2016-01-29",12
"756","2016-02-01",13
"757","2016-02-02",10.25
"758","2016-02-03",10.25
"759","2016-02-04",12.25
"760","2016-02-05",10.8
"761","2016-02-08",11.1
"762","2016-02-09",11.2
"763","2016-02-10",10.8
"764","2016-02-11",9.55
"765","2016-02-12",9.55
"766","2016-02-16",10
"767","2016-02-17",10.5
"768","2016-02-18",9.55
"769","2016-02-19",9.55
"770","2016-02-22",9.2
"771","2016-02-23",9.5
"772","2016-02-24",9.5
"773","2016-02-25",9.75
"774","2016-02-26",9.35
"775","2016-02-29",10.25
"776","2016-03-01",10.5
"777","2016-03-02",10.45
"778","2016-03-03",10
"779","2016-03-04",10.5
"780","2016-03-07",12
"781","2016-03-08",11.9
"782","2016-03-09",10.85
"783","2016-03-10",11.4
"784","2016-03-11",11.5
"785","2016-03-14",11.35
"786","2016-03-15",10.8
"787","2016-03-16",11.5
"788","2016-03-17",11.25
"789","2016-03-18",11.75
"790","2016-03-21",16.25
"791","2016-03-22",22.450001
"792","2016-03-23",41.450001
"793","2016-03-24",63
"794","2016-03-28",67.5
"795","2016-03-29",49
"796","2016-03-30",33.75
"797","2016-03-31",29.950001
"798","2016-04-01",28
"799","2016-04-04",40.5
"800","2016-04-05",35.049999
"801","2016-04-06",35.75
"802","2016-04-07",31.5
"803","2016-04-08",28
"804","2016-04-11",25.5
"805","2016-04-12",24.75
"806","2016-04-13",34.950001
"807","2016-04-14",31.200001
"808","2016-04-15",27.5
"809","2016-04-18",30.5
"810","2016-04-19",27.85
"811","2016-04-20",27.549999
"812","2016-04-21",26.75
"813","2016-04-22",25.5
"814","2016-04-25",25.700001
"815","2016-04-26",25.200001
"816","2016-04-27",24.5
"817","2016-04-28",21.950001
"818","2016-04-29",20.1
"819","2016-05-02",24.6
"820","2016-05-03",24.25
"821","2016-05-04",24.9
"822","2016-05-05",24
"823","2016-05-06",22.5
"824","2016-05-09",22.200001
"825","2016-05-10",23.5
"826","2016-05-11",20.5
"827","2016-05-12",20.5
"828","2016-05-13",20.950001
"829","2016-05-16",19.75
"830","2016-05-17",18.5
"831","2016-05-18",16.299999
"832","2016-05-19",17.5
"833","2016-05-20",17.5
"834","2016-05-23",16.75
"835","2016-05-24",15.75
"836","2016-05-25",15.9
"837","2016-05-26",14.75
"838","2016-05-27",15.5
"839","2016-05-31",15.6
"840","2016-06-01",14.55
"841","2016-06-02",14.45
"842","2016-06-03",14.95
"843","2016-06-06",13.75
"844","2016-06-07",14.6
"845","2016-06-08",23.5
"846","2016-06-09",20.049999
"847","2016-06-10",20.25
"848","2016-06-13",20.049999
"849","2016-06-14",21
"850","2016-06-15",22.200001
"851","2016-06-16",23
"852","2016-06-17",23.75
"853","2016-06-20",23.5
"854","2016-06-21",22.25
"855","2016-06-22",22.5
"856","2016-06-23",23.75
"857","2016-06-24",22.5
"858","2016-06-27",21.25
"859","2016-06-28",20.5
"860","2016-06-29",22.5
"861","2016-06-30",22.450001
"862","2016-07-01",26.1
"863","2016-07-05",21.549999
"864","2016-07-06",20.049999
"865","2016-07-07",22.950001
"866","2016-07-08",21.25
"867","2016-07-11",21.5
"868","2016-07-12",19.5
"869","2016-07-13",22
"870","2016-07-14",21
"871","2016-07-15",20
"872","2016-07-18",20.75
"873","2016-07-19",19.5
"874","2016-07-20",20.299999
"875","2016-07-21",19.9
"876","2016-07-22",19.25
"877","2016-07-25",20.049999
"878","2016-07-26",20.65
"879","2016-07-27",19.65
"880","2016-07-28",20.5
"881","2016-07-29",20.35
"882","2016-08-01",20.25
"883","2016-08-02",19.5
"884","2016-08-03",19
"885","2016-08-04",19.799999
"886","2016-08-05",20.200001
"887","2016-08-08",20
"888","2016-08-09",19.5
"889","2016-08-10",19.25
"890","2016-08-11",19.5
"891","2016-08-12",18.700001
"892","2016-08-15",19.049999
"893","2016-08-16",19.450001
"894","2016-08-17",19.35
"895","2016-08-18",19.35
"896","2016-08-19",17.5
"897","2016-08-22",16.75
"898","2016-08-23",18
"899","2016-08-24",17
"900","2016-08-25",17.450001
"901","2016-08-26",17.5
"902","2016-08-29",18.450001
"903","2016-08-30",18.5
"904","2016-08-31",18.200001
"905","2016-09-01",18.5
"906","2016-09-02",17.25
"907","2016-09-06",17.549999
"908","2016-09-07",17.5
"909","2016-09-08",16.700001
"910","2016-09-09",17.799999
"911","2016-09-12",17.25
"912","2016-09-13",16.9
"913","2016-09-14",17.25
"914","2016-09-15",17.25
"915","2016-09-16",18.200001
"916","2016-09-19",17.5
"917","2016-09-20",17.5
"918","2016-09-21",17.15
"919","2016-09-22",17.5
"920","2016-09-23",17.5
"921","2016-09-26",17.75
"922","2016-09-27",17.25
"923","2016-09-28",17.5
"924","2016-09-29",16.9
"925","2016-09-30",16.35
"926","2016-10-03",17.15
"927","2016-10-04",16.25
"928","2016-10-05",15.75
"929","2016-10-06",15.5
"930","2016-10-07",15.25
"931","2016-10-10",16.5
"932","2016-10-11",16.299999
"933","2016-10-12",17.4
"934","2016-10-13",17
"935","2016-10-14",17
"936","2016-10-17",16.049999
"937","2016-10-18",17.25
"938","2016-10-19",17.5
"939","2016-10-20",16.75
"940","2016-10-21",17.450001
"941","2016-10-24",17.450001
"942","2016-10-25",16.25
"943","2016-10-26",18.700001
"944","2016-10-27",16.1
"945","2016-10-28",16.75
"946","2016-10-31",16.25
"947","2016-11-01",15
"948","2016-11-02",16.25
"949","2016-11-03",16.200001
"950","2016-11-04",15.05
"951","2016-11-07",15.5
"952","2016-11-08",14.95
"953","2016-11-09",14.95
"954","2016-11-10",15.35
"955","2016-11-11",15.35
"956","2016-11-14",15
"957","2016-11-15",15
"958","2016-11-16",14.95
"959","2016-11-17",14.85
"960","2016-11-18",20.5
"961","2016-11-21",19.049999
"962","2016-11-22",21
"963","2016-11-23",19.75
"964","2016-11-25",19.5
"965","2016-11-28",20.25
"966","2016-11-29",19.75
"967","2016-11-30",19.049999
"968","2016-12-01",19.25
"969","2016-12-02",19
"970","2016-12-05",21.25
"971","2016-12-06",22.200001
"972","2016-12-07",21.9
"973","2016-12-08",22.450001
"974","2016-12-09",21.5
"975","2016-12-12",19.25
"976","2016-12-13",20
"977","2016-12-14",20
"978","2016-12-15",19.5
"979","2016-12-16",19.950001
"980","2016-12-19",19.5
"981","2016-12-20",19.5
"982","2016-12-21",19.299999
"983","2016-12-22",20
"984","2016-12-23",19.75
"985","2016-12-27",19
"986","2016-12-28",18.9
"987","2016-12-29",18.299999
"988","2016-12-30",19.5
"989","2017-01-03",19.700001
"990","2017-01-04",19
"991","2017-01-05",20
"992","2017-01-06",19.700001
"993","2017-01-09",19.75
"994","2017-01-10",19.450001
"995","2017-01-11",19.75
"996","2017-01-12",19.75
