"","date","TNXP"
"317","2013-08-14",3750
"318","2013-08-15",3750
"319","2013-08-16",3790
"320","2013-08-19",3650
"321","2013-08-20",3630
"322","2013-08-21",3600
"323","2013-08-22",3600
"324","2013-08-23",3430
"325","2013-08-26",3380
"326","2013-08-27",3440
"327","2013-08-28",3330
"328","2013-08-29",3390
"329","2013-08-30",3300
"330","2013-09-03",3100
"331","2013-09-04",3240
"332","2013-09-05",3320
"333","2013-09-06",3440
"334","2013-09-09",3440
"335","2013-09-10",3850
"336","2013-09-11",3610
"337","2013-09-12",3780
"338","2013-09-13",3980
"339","2013-09-16",3730
"340","2013-09-17",3880
"341","2013-09-18",3790
"342","2013-09-19",3820
"343","2013-09-20",3590
"344","2013-09-23",3600
"345","2013-09-24",3680
"346","2013-09-25",3660
"347","2013-09-26",3700
"348","2013-09-27",3570
"349","2013-09-30",3650
"350","2013-10-01",3750
"351","2013-10-02",3720
"352","2013-10-03",3900
"353","2013-10-04",3950
"354","2013-10-07",3870
"355","2013-10-08",3870
"356","2013-10-09",3990
"357","2013-10-10",3850
"358","2013-10-11",3870
"359","2013-10-14",3990
"360","2013-10-15",3970
"361","2013-10-16",3800
"362","2013-10-17",3900
"363","2013-10-18",3700
"364","2013-10-21",3720
"365","2013-10-22",3780
"366","2013-10-23",3700
"367","2013-10-24",3800
"368","2013-10-25",3830
"369","2013-10-28",3670
"370","2013-10-29",3830
"371","2013-10-30",3950
"372","2013-10-31",4240
"373","2013-11-01",4200
"374","2013-11-04",4200
"375","2013-11-05",4150
"376","2013-11-06",4200
"377","2013-11-07",4110
"378","2013-11-08",4150
"379","2013-11-11",4200
"380","2013-11-12",4200
"381","2013-11-13",4180
"382","2013-11-14",4220
"383","2013-11-15",4240
"384","2013-11-18",4290
"385","2013-11-19",4290
"386","2013-11-20",4250
"387","2013-11-21",4220
"388","2013-11-22",4310
"389","2013-11-25",4930
"390","2013-11-26",5160
"391","2013-11-27",5250
"392","2013-11-29",5450
"393","2013-12-02",5880
"394","2013-12-03",5850
"395","2013-12-04",7610
"396","2013-12-05",6930
"397","2013-12-06",9050
"398","2013-12-09",9230
"399","2013-12-10",9030
"400","2013-12-11",8180
"401","2013-12-12",7500
"402","2013-12-13",8590
"403","2013-12-16",9100
"404","2013-12-17",8990
"405","2013-12-18",8590
"406","2013-12-19",8740
"407","2013-12-20",8850
"408","2013-12-23",9150
"409","2013-12-24",10000
"410","2013-12-26",11040
"411","2013-12-27",10670
"412","2013-12-30",10470
"413","2013-12-31",10310
"414","2014-01-02",11480
"415","2014-01-03",12820
"416","2014-01-06",13190
"417","2014-01-07",13220
"418","2014-01-08",14430
"419","2014-01-09",16750
"420","2014-01-10",17920
"421","2014-01-13",18670
"422","2014-01-14",16660
"423","2014-01-15",16290
"424","2014-01-16",16100
"425","2014-01-17",15450
"426","2014-01-21",18240
"427","2014-01-22",17860
"428","2014-01-23",16400
"429","2014-01-24",15680
"430","2014-01-27",14800
"431","2014-01-28",15240
"432","2014-01-29",14780
"433","2014-01-30",14730
"434","2014-01-31",13980
"435","2014-02-03",13110
"436","2014-02-04",14040
"437","2014-02-05",13790
"438","2014-02-06",13630
"439","2014-02-07",14870
"440","2014-02-10",15210
"441","2014-02-11",14710
"442","2014-02-12",13710
"443","2014-02-13",14040
"444","2014-02-14",13730
"445","2014-02-18",14150
"446","2014-02-19",13800
"447","2014-02-20",14630
"448","2014-02-21",14980
"449","2014-02-24",14790
"450","2014-02-25",14870
"451","2014-02-26",14240
"452","2014-02-27",14200
"453","2014-02-28",13630
"454","2014-03-03",13740
"455","2014-03-04",13830
"456","2014-03-05",13940
"457","2014-03-06",13440
"458","2014-03-07",13560
"459","2014-03-10",13240
"460","2014-03-11",12560
"461","2014-03-12",11830
"462","2014-03-13",11950
"463","2014-03-14",12400
"464","2014-03-17",11800
"465","2014-03-18",12150
"466","2014-03-19",11820
"467","2014-03-20",11550
"468","2014-03-21",11430
"469","2014-03-24",11130
"470","2014-03-25",10320
"471","2014-03-26",10640
"472","2014-03-27",10040
"473","2014-03-28",10400
"474","2014-03-31",10410
"475","2014-04-01",11560
"476","2014-04-02",11700
"477","2014-04-03",11450
"478","2014-04-04",11540
"479","2014-04-07",11180
"480","2014-04-08",11430
"481","2014-04-09",11130
"482","2014-04-10",10420
"483","2014-04-11",9940
"484","2014-04-14",9570
"485","2014-04-15",9910
"486","2014-04-16",9970
"487","2014-04-17",10030
"488","2014-04-21",9820
"489","2014-04-22",10090
"490","2014-04-23",10020
"491","2014-04-24",9780
"492","2014-04-25",9420
"493","2014-04-28",9110
"494","2014-04-29",9500
"495","2014-04-30",9730
"496","2014-05-01",9750
"497","2014-05-02",9580
"498","2014-05-05",9630
"499","2014-05-06",9540
"500","2014-05-07",9100
"501","2014-05-08",8520
"502","2014-05-09",8310
"503","2014-05-12",8650
"504","2014-05-13",8500
"505","2014-05-14",8500
"506","2014-05-15",8260
"507","2014-05-16",8450
"508","2014-05-19",8870
"509","2014-05-20",8570
"510","2014-05-21",8530
"511","2014-05-22",8560
"512","2014-05-23",8900
"513","2014-05-27",9340
"514","2014-05-28",9960
"515","2014-05-29",9940
"516","2014-05-30",9460
"517","2014-06-02",9500
"518","2014-06-03",9890
"519","2014-06-04",10700
"520","2014-06-05",10470
"521","2014-06-06",10660
"522","2014-06-09",10390
"523","2014-06-10",10700
"524","2014-06-11",10600
"525","2014-06-12",10980
"526","2014-06-13",11100
"527","2014-06-16",11300
"528","2014-06-17",11060
"529","2014-06-18",11230
"530","2014-06-19",11130
"531","2014-06-20",12420
"532","2014-06-23",13110
"533","2014-06-24",13360
"534","2014-06-25",12940
"535","2014-06-26",13180
"536","2014-06-27",13700
"537","2014-06-30",14350
"538","2014-07-01",13980
"539","2014-07-02",13800
"540","2014-07-03",14090
"541","2014-07-07",13640
"542","2014-07-08",12830
"543","2014-07-09",12370
"544","2014-07-10",12520
"545","2014-07-11",11900
"546","2014-07-14",11910
"547","2014-07-15",11790
"548","2014-07-16",11710
"549","2014-07-17",11150
"550","2014-07-18",11300
"551","2014-07-21",11310
"552","2014-07-22",11600
"553","2014-07-23",11500
"554","2014-07-24",11380
"555","2014-07-25",11300
"556","2014-07-28",11040
"557","2014-07-29",10990
"558","2014-07-30",11610
"559","2014-07-31",11510
"560","2014-08-01",11590
"561","2014-08-04",11830
"562","2014-08-05",11910
"563","2014-08-06",11950
"564","2014-08-07",12100
"565","2014-08-08",13230
"566","2014-08-11",13600
"567","2014-08-12",13850
"568","2014-08-13",13910
"569","2014-08-14",14170
"570","2014-08-15",14090
"571","2014-08-18",13960
"572","2014-08-19",13990
"573","2014-08-20",13820
"574","2014-08-21",13860
"575","2014-08-22",13830
"576","2014-08-25",14550
"577","2014-08-26",14250
"578","2014-08-27",14460
"579","2014-08-28",14410
"580","2014-08-29",14430
"581","2014-09-02",14430
"582","2014-09-03",14760
"583","2014-09-04",14410
"584","2014-09-05",14440
"585","2014-09-08",14270
"586","2014-09-09",13930
"587","2014-09-10",13470
"588","2014-09-11",13090
"589","2014-09-12",13270
"590","2014-09-15",13300
"591","2014-09-16",13550
"592","2014-09-17",13190
"593","2014-09-18",13070
"594","2014-09-19",12950
"595","2014-09-22",12150
"596","2014-09-23",11630
"597","2014-09-24",12390
"598","2014-09-25",12370
"599","2014-09-26",13960
"600","2014-09-29",6950
"601","2014-09-30",6850
"602","2014-10-01",6520
"603","2014-10-02",6500
"604","2014-10-03",6700
"605","2014-10-06",6400
"606","2014-10-07",6400
"607","2014-10-08",6400
"608","2014-10-09",6410
"609","2014-10-10",6340
"610","2014-10-13",6320
"611","2014-10-14",6110
"612","2014-10-15",5950
"613","2014-10-16",5770
"614","2014-10-17",5560
"615","2014-10-20",5410
"616","2014-10-21",5760
"617","2014-10-22",6240
"618","2014-10-23",6330
"619","2014-10-24",6660
"620","2014-10-27",6990
"621","2014-10-28",7490
"622","2014-10-29",7380
"623","2014-10-30",8000
"624","2014-10-31",7570
"625","2014-11-03",7050
"626","2014-11-04",6770
"627","2014-11-05",6560
"628","2014-11-06",6800
"629","2014-11-07",7640
"630","2014-11-10",7410
"631","2014-11-11",7450
"632","2014-11-12",7210
"633","2014-11-13",7320
"634","2014-11-14",7060
"635","2014-11-17",7200
"636","2014-11-18",7110
"637","2014-11-19",7150
"638","2014-11-20",7060
"639","2014-11-21",7100
"640","2014-11-24",7050
"641","2014-11-25",7020
"642","2014-11-26",7060
"643","2014-11-28",7020
"644","2014-12-01",6790
"645","2014-12-02",6660
"646","2014-12-03",6440
"647","2014-12-04",6280
"648","2014-12-05",6280
"649","2014-12-08",6280
"650","2014-12-09",6530
"651","2014-12-10",6400
"652","2014-12-11",6660
"653","2014-12-12",6300
"654","2014-12-15",6090
"655","2014-12-16",6220
"656","2014-12-17",6150
"657","2014-12-18",6080
"658","2014-12-19",5970
"659","2014-12-22",6500
"660","2014-12-23",6270
"661","2014-12-24",6180
"662","2014-12-26",6190
"663","2014-12-29",6400
"664","2014-12-30",6040
"665","2014-12-31",5840
"666","2015-01-02",5920
"667","2015-01-05",5850
"668","2015-01-06",7400
"669","2015-01-07",7590
"670","2015-01-08",8020
"671","2015-01-09",8280
"672","2015-01-12",8200
"673","2015-01-13",7800
"674","2015-01-14",7270
"675","2015-01-15",6910
"676","2015-01-16",6880
"677","2015-01-20",6910
"678","2015-01-21",6640
"679","2015-01-22",6380
"680","2015-01-23",6200
"681","2015-01-26",6430
"682","2015-01-27",6740
"683","2015-01-28",6310
"684","2015-01-29",6240
"685","2015-01-30",6030
"686","2015-02-02",5930
"687","2015-02-03",6060
"688","2015-02-04",5910
"689","2015-02-05",5810
"690","2015-02-06",5760
"691","2015-02-09",5730
"692","2015-02-10",5790
"693","2015-02-11",5780
"694","2015-02-12",5800
"695","2015-02-13",5780
"696","2015-02-17",5850
"697","2015-02-18",6110
"698","2015-02-19",6270
"699","2015-02-20",6250
"700","2015-02-23",6290
"701","2015-02-24",6100
"702","2015-02-25",6240
"703","2015-02-26",6000
"704","2015-02-27",5950
"705","2015-03-02",5920
"706","2015-03-03",6050
"707","2015-03-04",6390
"708","2015-03-05",6310
"709","2015-03-06",6410
"710","2015-03-09",6950
"711","2015-03-10",6990
"712","2015-03-11",7160
"713","2015-03-12",7120
"714","2015-03-13",7100
"715","2015-03-16",6880
"716","2015-03-17",6740
"717","2015-03-18",6680
"718","2015-03-19",6670
"719","2015-03-20",6540
"720","2015-03-23",6670
"721","2015-03-24",6660
"722","2015-03-25",6270
"723","2015-03-26",6060
"724","2015-03-27",6120
"725","2015-03-30",6270
"726","2015-03-31",6320
"727","2015-04-01",6150
"728","2015-04-02",6070
"729","2015-04-06",6040
"730","2015-04-07",6100
"731","2015-04-08",6040
"732","2015-04-09",6130
"733","2015-04-10",6190
"734","2015-04-13",6150
"735","2015-04-14",6210
"736","2015-04-15",6250
"737","2015-04-16",6230
"738","2015-04-17",6200
"739","2015-04-20",6160
"740","2015-04-21",6520
"741","2015-04-22",6730
"742","2015-04-23",6670
"743","2015-04-24",6520
"744","2015-04-27",6170
"745","2015-04-28",6320
"746","2015-04-29",6200
"747","2015-04-30",6150
"748","2015-05-01",6100
"749","2015-05-04",6040
"750","2015-05-05",6030
"751","2015-05-06",6000
"752","2015-05-07",6090
"753","2015-05-08",6060
"754","2015-05-11",6300
"755","2015-05-12",6170
"756","2015-05-13",6190
"757","2015-05-14",6340
"758","2015-05-15",6350
"759","2015-05-18",6260
"760","2015-05-19",6210
"761","2015-05-20",6320
"762","2015-05-21",6450
"763","2015-05-22",6640
"764","2015-05-26",6950
"765","2015-05-27",7180
"766","2015-05-28",7200
"767","2015-05-29",7250
"768","2015-06-01",6990
"769","2015-06-02",7100
"770","2015-06-03",7330
"771","2015-06-04",7800
"772","2015-06-05",7760
"773","2015-06-08",8150
"774","2015-06-09",8400
"775","2015-06-10",8440
"776","2015-06-11",8150
"777","2015-06-12",8820
"778","2015-06-15",9260
"779","2015-06-16",9900
"780","2015-06-17",10400
"781","2015-06-18",10280
"782","2015-06-19",10080
"783","2015-06-22",10500
"784","2015-06-23",10150
"785","2015-06-24",10000
"786","2015-06-25",9520
"787","2015-06-26",9340
"788","2015-06-29",8500
"789","2015-06-30",8970
"790","2015-07-01",8800
"791","2015-07-02",9190
"792","2015-07-06",9140
"793","2015-07-07",8920
"794","2015-07-08",8580
"795","2015-07-09",8580
"796","2015-07-10",8220
"797","2015-07-13",8240
"798","2015-07-14",7470
"799","2015-07-15",7810
"800","2015-07-16",8000
"801","2015-07-17",8660
"802","2015-07-20",8700
"803","2015-07-21",9380
"804","2015-07-22",9040
"805","2015-07-23",8620
"806","2015-07-24",8140
"807","2015-07-27",8020
"808","2015-07-28",8080
"809","2015-07-29",8080
"810","2015-07-30",8150
"811","2015-07-31",8430
"812","2015-08-03",8310
"813","2015-08-04",8210
"814","2015-08-05",8130
"815","2015-08-06",7810
"816","2015-08-07",7550
"817","2015-08-10",7270
"818","2015-08-11",7580
"819","2015-08-12",7360
"820","2015-08-13",7180
"821","2015-08-14",6950
"822","2015-08-17",6970
"823","2015-08-18",7330
"824","2015-08-19",6910
"825","2015-08-20",6660
"826","2015-08-21",6560
"827","2015-08-24",6200
"828","2015-08-25",6120
"829","2015-08-26",6240
"830","2015-08-27",6570
"831","2015-08-28",6660
"832","2015-08-31",7210
"833","2015-09-01",7190
"834","2015-09-02",7190
"835","2015-09-03",7150
"836","2015-09-04",7150
"837","2015-09-08",7360
"838","2015-09-09",7310
"839","2015-09-10",7480
"840","2015-09-11",7200
"841","2015-09-14",7350
"842","2015-09-15",7270
"843","2015-09-16",7290
"844","2015-09-17",7390
"845","2015-09-18",7670
"846","2015-09-21",7380
"847","2015-09-22",6900
"848","2015-09-23",6500
"849","2015-09-24",6470
"850","2015-09-25",6190
"851","2015-09-28",5790
"852","2015-09-29",5440
"853","2015-09-30",5290
"854","2015-10-01",5350
"855","2015-10-02",5940
"856","2015-10-05",6410
"857","2015-10-06",6620
"858","2015-10-07",7040
"859","2015-10-08",6980
"860","2015-10-09",6990
"861","2015-10-12",7110
"862","2015-10-13",6370
"863","2015-10-14",6760
"864","2015-10-15",7360
"865","2015-10-16",7080
"866","2015-10-19",7160
"867","2015-10-20",6900
"868","2015-10-21",6570
"869","2015-10-22",6460
"870","2015-10-23",6550
"871","2015-10-26",6510
"872","2015-10-27",6510
"873","2015-10-28",6560
"874","2015-10-29",6490
"875","2015-10-30",6600
"876","2015-11-02",7140
"877","2015-11-03",7090
"878","2015-11-04",7220
"879","2015-11-05",6840
"880","2015-11-06",7060
"881","2015-11-09",6730
"882","2015-11-10",6620
"883","2015-11-11",6400
"884","2015-11-12",6130
"885","2015-11-13",6660
"886","2015-11-16",6480
"887","2015-11-17",6470
"888","2015-11-18",6580
"889","2015-11-19",6450
"890","2015-11-20",6560
"891","2015-11-23",6590
"892","2015-11-24",6710
"893","2015-11-25",7070
"894","2015-11-27",7260
"895","2015-11-30",7250
"896","2015-12-01",7230
"897","2015-12-02",7240
"898","2015-12-03",6970
"899","2015-12-04",6810
"900","2015-12-07",6950
"901","2015-12-08",7030
"902","2015-12-09",6980
"903","2015-12-10",6970
"904","2015-12-11",6710
"905","2015-12-14",6640
"906","2015-12-15",6960
"907","2015-12-16",6750
"908","2015-12-17",6470
"909","2015-12-18",6510
"910","2015-12-21",6590
"911","2015-12-22",6580
"912","2015-12-23",6930
"913","2015-12-24",7200
"914","2015-12-28",7130
"915","2015-12-29",7790
"916","2015-12-30",7670
"917","2015-12-31",7670
"918","2016-01-04",7620
"919","2016-01-05",7640
"920","2016-01-06",7400
"921","2016-01-07",6720
"922","2016-01-08",6650
"923","2016-01-11",5990
"924","2016-01-12",5970
"925","2016-01-13",5040
"926","2016-01-14",5100
"927","2016-01-15",5000
"928","2016-01-19",4640
"929","2016-01-20",4880
"930","2016-01-21",4940
"931","2016-01-22",5110
"932","2016-01-25",5170
"933","2016-01-26",5260
"934","2016-01-27",4930
"935","2016-01-28",4680
"936","2016-01-29",4840
"937","2016-02-01",4940
"938","2016-02-02",4690
"939","2016-02-03",4440
"940","2016-02-04",4500
"941","2016-02-05",4420
"942","2016-02-08",3930
"943","2016-02-09",3810
"944","2016-02-10",3770
"945","2016-02-11",3800
"946","2016-02-12",4040
"947","2016-02-16",2570
"948","2016-02-17",2810
"949","2016-02-18",2630
"950","2016-02-19",2610
"951","2016-02-22",2790
"952","2016-02-23",2780
"953","2016-02-24",2790
"954","2016-02-25",2770
"955","2016-02-26",2680
"956","2016-02-29",2480
"957","2016-03-01",2340
"958","2016-03-02",2380
"959","2016-03-03",2470
"960","2016-03-04",2410
"961","2016-03-07",2460
"962","2016-03-08",2310
"963","2016-03-09",2300
"964","2016-03-10",2290
"965","2016-03-11",2300
"966","2016-03-14",2480
"967","2016-03-15",2270
"968","2016-03-16",2290
"969","2016-03-17",2290
"970","2016-03-18",2380
"971","2016-03-21",2420
"972","2016-03-22",2480
"973","2016-03-23",2360
"974","2016-03-24",2470
"975","2016-03-28",2420
"976","2016-03-29",2410
"977","2016-03-30",2420
"978","2016-03-31",2410
"979","2016-04-01",2500
"980","2016-04-04",2700
"981","2016-04-05",2540
"982","2016-04-06",2700
"983","2016-04-07",2530
"984","2016-04-08",2570
"985","2016-04-11",2530
"986","2016-04-12",2470
"987","2016-04-13",2520
"988","2016-04-14",2720
"989","2016-04-15",2810
"990","2016-04-18",2850
"991","2016-04-19",2850
"992","2016-04-20",2790
"993","2016-04-21",2830
"994","2016-04-22",2830
"995","2016-04-25",2860
"996","2016-04-26",2760
"997","2016-04-27",2640
"998","2016-04-28",2700
"999","2016-04-29",2520
"1000","2016-05-02",2530
"1001","2016-05-03",2540
"1002","2016-05-04",2380
"1003","2016-05-05",2310
"1004","2016-05-06",1940
"1005","2016-05-09",2170
"1006","2016-05-10",2190
"1007","2016-05-11",2270
"1008","2016-05-12",2330
"1009","2016-05-13",2630
"1010","2016-05-16",2740
"1011","2016-05-17",2860
"1012","2016-05-18",2900
"1013","2016-05-19",2470
"1014","2016-05-20",2330
"1015","2016-05-23",2370
"1016","2016-05-24",2260
"1017","2016-05-25",2250
"1018","2016-05-26",2350
"1019","2016-05-27",2290
"1020","2016-05-31",2440
"1021","2016-06-01",2440
"1022","2016-06-02",2550
"1023","2016-06-03",2540
"1024","2016-06-06",2830
"1025","2016-06-07",2840
"1026","2016-06-08",2760
"1027","2016-06-09",2560
"1028","2016-06-10",2400
"1029","2016-06-13",2490
"1030","2016-06-14",2530
"1031","2016-06-15",2460
"1032","2016-06-16",1970
"1033","2016-06-17",1970
"1034","2016-06-20",1940
"1035","2016-06-21",2050
"1036","2016-06-22",2070
"1037","2016-06-23",2150
"1038","2016-06-24",2050
"1039","2016-06-27",1960
"1040","2016-06-28",2090
"1041","2016-06-29",2110
"1042","2016-06-30",1990
"1043","2016-07-01",2020
"1044","2016-07-05",2040
"1045","2016-07-06",2060
"1046","2016-07-07",2130
"1047","2016-07-08",2160
"1048","2016-07-11",2120
"1049","2016-07-12",2120
"1050","2016-07-13",2040
"1051","2016-07-14",2010
"1052","2016-07-15",2040
"1053","2016-07-18",2080
"1054","2016-07-19",1980
"1055","2016-07-20",2010
"1056","2016-07-21",1960
"1057","2016-07-22",2000
"1058","2016-07-25",1950
"1059","2016-07-26",1950
"1060","2016-07-27",2060
"1061","2016-07-28",2040
"1062","2016-07-29",2070
"1063","2016-08-01",2050
"1064","2016-08-02",2030
"1065","2016-08-03",2070
"1066","2016-08-04",2030
"1067","2016-08-05",2070
"1068","2016-08-08",2280
"1069","2016-08-09",2270
