"","date","NGHC"
"105","2014-07-21",18.379999
"106","2014-07-22",18.43
"107","2014-07-23",18.49
"108","2014-07-24",18.440001
"109","2014-07-25",17.84
"110","2014-07-28",18.040001
"111","2014-07-29",18.23
"112","2014-07-30",18.35
"113","2014-07-31",17.41
"114","2014-08-01",17.559999
"115","2014-08-04",17.719999
"116","2014-08-05",18.040001
"117","2014-08-06",18.280001
"118","2014-08-07",18.02
"119","2014-08-08",18.290001
"120","2014-08-11",18.309999
"121","2014-08-12",18.1
"122","2014-08-13",18.299999
"123","2014-08-14",18.360001
"124","2014-08-15",18.42
"125","2014-08-18",18.889999
"126","2014-08-19",18.860001
"127","2014-08-20",18.540001
"128","2014-08-21",18.52
"129","2014-08-22",18.52
"130","2014-08-25",18.559999
"131","2014-08-26",18.75
"132","2014-08-27",18.719999
"133","2014-08-28",18.629999
"134","2014-08-29",18.73
"135","2014-09-02",18.690001
"136","2014-09-03",18.549999
"137","2014-09-04",18.66
"138","2014-09-05",18.690001
"139","2014-09-08",18.620001
"140","2014-09-09",18.51
"141","2014-09-10",18.5
"142","2014-09-11",18.32
"143","2014-09-12",18.15
"144","2014-09-15",17.59
"145","2014-09-16",17.58
"146","2014-09-17",17.540001
"147","2014-09-18",17.73
"148","2014-09-19",18.09
"149","2014-09-22",17.48
"150","2014-09-23",16.889999
"151","2014-09-24",17
"152","2014-09-25",16.879999
"153","2014-09-26",16.969999
"154","2014-09-29",16.77
"155","2014-09-30",16.889999
"156","2014-10-01",17.120001
"157","2014-10-02",17.57
"158","2014-10-03",17.969999
"159","2014-10-06",17.940001
"160","2014-10-07",17.59
"161","2014-10-08",17.99
"162","2014-10-09",17.459999
"163","2014-10-10",17.469999
"164","2014-10-13",17.91
"165","2014-10-14",17.77
"166","2014-10-15",17.85
"167","2014-10-16",17.91
"168","2014-10-17",17.860001
"169","2014-10-20",18.280001
"170","2014-10-21",18.440001
"171","2014-10-22",18.74
"172","2014-10-23",18.799999
"173","2014-10-24",19.120001
"174","2014-10-27",18.91
"175","2014-10-28",19.165001
"176","2014-10-29",18.889999
"177","2014-10-30",18.870001
"178","2014-10-31",18.75
"179","2014-11-03",18.76
"180","2014-11-04",18.92
"181","2014-11-05",18.77
"182","2014-11-06",18.76
"183","2014-11-07",18.959999
"184","2014-11-10",19
"185","2014-11-11",18.940001
"186","2014-11-12",18.98
"187","2014-11-13",18.530001
"188","2014-11-14",18.67
"189","2014-11-17",18.18
"190","2014-11-18",18.49
"191","2014-11-19",18.299999
"192","2014-11-20",18.530001
"193","2014-11-21",18.559999
"194","2014-11-24",18.790001
"195","2014-11-25",18.77
"196","2014-11-26",18.93
"197","2014-11-28",18.75
"198","2014-12-01",18.5
"199","2014-12-02",18.75
"200","2014-12-03",18.860001
"201","2014-12-04",18.629999
"202","2014-12-05",18.59
"203","2014-12-08",18.58
"204","2014-12-09",18.6
"205","2014-12-10",18.379999
"206","2014-12-11",18.57
"207","2014-12-12",18.6
"208","2014-12-15",18.610001
"209","2014-12-16",18.709999
"210","2014-12-17",19.09
"211","2014-12-18",19.15
"212","2014-12-19",18.91
"213","2014-12-22",19.219999
"214","2014-12-23",19.25
"215","2014-12-24",19.01
"216","2014-12-26",18.860001
"217","2014-12-29",18.75
"218","2014-12-30",18.809999
"219","2014-12-31",18.610001
"220","2015-01-02",18.799999
"221","2015-01-05",18.35
"222","2015-01-06",18.450001
"223","2015-01-07",18.5
"224","2015-01-08",18.889999
"225","2015-01-09",18.610001
"226","2015-01-12",18.67
"227","2015-01-13",18.639999
"228","2015-01-14",18.49
"229","2015-01-15",18.219999
"230","2015-01-16",18.440001
"231","2015-01-20",18.299999
"232","2015-01-21",18.49
"233","2015-01-22",18.4
"234","2015-01-23",18.290001
"235","2015-01-26",18.450001
"236","2015-01-27",18.389999
"237","2015-01-28",18.01
"238","2015-01-29",18.5
"239","2015-01-30",17.969999
"240","2015-02-02",18.41
"241","2015-02-03",18.200001
"242","2015-02-04",18.290001
"243","2015-02-05",18.4
"244","2015-02-06",18.4
"245","2015-02-09",18.040001
"246","2015-02-10",18.360001
"247","2015-02-11",18.43
"248","2015-02-12",18.469999
"249","2015-02-13",18.23
"250","2015-02-17",18.09
"251","2015-02-18",18.209999
"252","2015-02-19",18.43
"253","2015-02-20",18.4
"254","2015-02-23",18.4
"255","2015-02-24",18.379999
"256","2015-02-25",18.51
"257","2015-02-26",18.57
"258","2015-02-27",18.6
"259","2015-03-02",18.809999
"260","2015-03-03",18.790001
"261","2015-03-04",18.620001
"262","2015-03-05",18.370001
"263","2015-03-06",18.040001
"264","2015-03-09",17.889999
"265","2015-03-10",17.360001
"266","2015-03-11",17.41
"267","2015-03-12",18.24
"268","2015-03-13",17.870001
"269","2015-03-16",18.049999
"270","2015-03-17",17.799999
"271","2015-03-18",17.9
"272","2015-03-19",17.799999
"273","2015-03-20",18.299999
"274","2015-03-23",18.07
"275","2015-03-24",18.07
"276","2015-03-25",17.799999
"277","2015-03-26",18.17
"278","2015-03-27",18.09
"279","2015-03-30",18.540001
"280","2015-03-31",18.700001
"281","2015-04-01",18.75
"282","2015-04-02",18.68
"283","2015-04-06",18.889999
"284","2015-04-07",18.83
"285","2015-04-08",18.9
"286","2015-04-09",18.799999
"287","2015-04-10",18.92
"288","2015-04-13",19.110001
"289","2015-04-14",19.48
"290","2015-04-15",19.73
"291","2015-04-16",19.6
"292","2015-04-17",19.280001
"293","2015-04-20",19.6
"294","2015-04-21",19.66
"295","2015-04-22",19.68
"296","2015-04-23",19.52
"297","2015-04-24",19.469999
"298","2015-04-27",19.6
"299","2015-04-28",19.68
"300","2015-04-29",19.459999
"301","2015-04-30",19.34
"302","2015-05-01",19.700001
"303","2015-05-04",19.629999
"304","2015-05-05",19.75
"305","2015-05-06",19.870001
"306","2015-05-07",20.01
"307","2015-05-08",20.09
"308","2015-05-11",20.049999
"309","2015-05-12",19.74
"310","2015-05-13",19.870001
"311","2015-05-14",19.93
"312","2015-05-15",19.639999
"313","2015-05-18",19.639999
"314","2015-05-19",19.91
"315","2015-05-20",19.93
"316","2015-05-21",19.889999
"317","2015-05-22",19.639999
"318","2015-05-26",19.17
"319","2015-05-27",19.49
"320","2015-05-28",19.6
"321","2015-05-29",19.42
"322","2015-06-01",19.559999
"323","2015-06-02",19.43
"324","2015-06-03",19.940001
"325","2015-06-04",19.57
"326","2015-06-05",19.59
"327","2015-06-08",19.51
"328","2015-06-09",19.51
"329","2015-06-10",19.65
"330","2015-06-11",19.690001
"331","2015-06-12",19.52
"332","2015-06-15",19.34
"333","2015-06-16",19.360001
"334","2015-06-17",19.370001
"335","2015-06-18",19.58
"336","2015-06-19",19.709999
"337","2015-06-22",19.82
"338","2015-06-23",19.77
"339","2015-06-24",19.75
"340","2015-06-25",20.1
"341","2015-06-26",20.719999
"342","2015-06-29",20.719999
"343","2015-06-30",20.83
"344","2015-07-01",20.959999
"345","2015-07-02",21.16
"346","2015-07-06",21.08
"347","2015-07-07",21.049999
"348","2015-07-08",20.99
"349","2015-07-09",21.42
"350","2015-07-10",22.27
"351","2015-07-13",22.6
"352","2015-07-14",22.540001
"353","2015-07-15",22.620001
"354","2015-07-16",23.67
"355","2015-07-17",22.950001
"356","2015-07-20",22.9
"357","2015-07-21",23.040001
"358","2015-07-22",23.030001
"359","2015-07-23",22.700001
"360","2015-07-24",22.58
"361","2015-07-27",22.629999
"362","2015-07-28",22.43
"363","2015-07-29",22.530001
"364","2015-07-30",22.790001
"365","2015-07-31",22.889999
"366","2015-08-03",22.959999
"367","2015-08-04",21.51
"368","2015-08-05",21.59
"369","2015-08-06",21.73
"370","2015-08-07",21.559999
"371","2015-08-10",21.35
"372","2015-08-11",19.799999
"373","2015-08-12",19.09
"374","2015-08-13",19.1
"375","2015-08-14",19.76
"376","2015-08-17",19.860001
"377","2015-08-18",19.66
"378","2015-08-19",19.639999
"379","2015-08-20",19.709999
"380","2015-08-21",19.15
"381","2015-08-24",18.700001
"382","2015-08-25",18.700001
"383","2015-08-26",18.73
"384","2015-08-27",19
"385","2015-08-28",18.6
"386","2015-08-31",18.33
"387","2015-09-01",18.25
"388","2015-09-02",18.27
"389","2015-09-03",18.290001
"390","2015-09-04",18.41
"391","2015-09-08",18.9
"392","2015-09-09",19
"393","2015-09-10",19.129999
"394","2015-09-11",19.27
"395","2015-09-14",19.41
"396","2015-09-15",19.700001
"397","2015-09-16",20.01
"398","2015-09-17",19.66
"399","2015-09-18",20
"400","2015-09-21",20.209999
"401","2015-09-22",19.92
"402","2015-09-23",19.959999
"403","2015-09-24",19.91
"404","2015-09-25",19.73
"405","2015-09-28",19.34
"406","2015-09-29",19.24
"407","2015-09-30",19.290001
"408","2015-10-01",18.98
"409","2015-10-02",18.67
"410","2015-10-05",19.219999
"411","2015-10-06",19.18
"412","2015-10-07",19.25
"413","2015-10-08",19.469999
"414","2015-10-09",19.49
"415","2015-10-12",19.65
"416","2015-10-13",19.18
"417","2015-10-14",19.209999
"418","2015-10-15",19.57
"419","2015-10-16",19.77
"420","2015-10-19",20.219999
"421","2015-10-20",20.280001
"422","2015-10-21",19.540001
"423","2015-10-22",19.67
"424","2015-10-23",19.15
"425","2015-10-26",19.360001
"426","2015-10-27",18.940001
"427","2015-10-28",19.5
"428","2015-10-29",19.41
"429","2015-10-30",19.709999
"430","2015-11-02",19.860001
"431","2015-11-03",21.469999
"432","2015-11-04",21.4
"433","2015-11-05",21.59
"434","2015-11-06",21.809999
"435","2015-11-09",21.799999
"436","2015-11-10",21.51
"437","2015-11-11",21.59
"438","2015-11-12",21.459999
"439","2015-11-13",21.6
"440","2015-11-16",21.34
"441","2015-11-17",21.23
"442","2015-11-18",21.34
"443","2015-11-19",21.24
"444","2015-11-20",21.24
"445","2015-11-23",21.469999
"446","2015-11-24",21.370001
"447","2015-11-25",21.5
"448","2015-11-27",21.559999
"449","2015-11-30",21.91
"450","2015-12-01",22.120001
"451","2015-12-02",22.129999
"452","2015-12-03",22.09
"453","2015-12-04",22.139999
"454","2015-12-07",21.969999
"455","2015-12-08",21.950001
"456","2015-12-09",21.709999
"457","2015-12-10",21.41
"458","2015-12-11",21.120001
"459","2015-12-14",21.08
"460","2015-12-15",21.24
"461","2015-12-16",21.709999
"462","2015-12-17",22.030001
"463","2015-12-18",21.620001
"464","2015-12-21",21.75
"465","2015-12-22",22
"466","2015-12-23",21.98
"467","2015-12-24",22.09
"468","2015-12-28",22.24
"469","2015-12-29",22.59
"470","2015-12-30",22.15
"471","2015-12-31",21.860001
"472","2016-01-04",21.17
"473","2016-01-05",20.809999
"474","2016-01-06",20.5
"475","2016-01-07",20.1
"476","2016-01-08",19.75
"477","2016-01-11",19.709999
"478","2016-01-12",19.540001
"479","2016-01-13",18.84
"480","2016-01-14",19.190001
"481","2016-01-15",19.219999
"482","2016-01-19",18.91
"483","2016-01-20",18.379999
"484","2016-01-21",18.4
"485","2016-01-22",19.059999
"486","2016-01-25",19.66
"487","2016-01-26",20.379999
"488","2016-01-27",19.59
"489","2016-01-28",19.540001
"490","2016-01-29",19.790001
"491","2016-02-01",20.129999
"492","2016-02-02",19.889999
"493","2016-02-03",20.129999
"494","2016-02-04",19.75
"495","2016-02-05",19.49
"496","2016-02-08",19.18
"497","2016-02-09",19.299999
"498","2016-02-10",19.969999
"499","2016-02-11",19.07
"500","2016-02-12",19.360001
"501","2016-02-16",19.34
"502","2016-02-17",19.35
"503","2016-02-18",19.690001
"504","2016-02-19",19.85
"505","2016-02-22",20.049999
"506","2016-02-23",19.65
"507","2016-02-24",19.889999
"508","2016-02-25",19.99
"509","2016-02-26",20.08
"510","2016-02-29",19.93
"511","2016-03-01",20.129999
"512","2016-03-02",20.129999
"513","2016-03-03",20.129999
"514","2016-03-04",20.67
"515","2016-03-07",20.75
"516","2016-03-08",20.389999
"517","2016-03-09",20.66
"518","2016-03-10",20.66
"519","2016-03-11",20.879999
"520","2016-03-14",20.889999
"521","2016-03-15",20.950001
"522","2016-03-16",21.030001
"523","2016-03-17",21.870001
"524","2016-03-18",21.690001
"525","2016-03-21",21.33
"526","2016-03-22",21.530001
"527","2016-03-23",21.440001
"528","2016-03-24",21.26
"529","2016-03-28",21.200001
"530","2016-03-29",21.68
"531","2016-03-30",21.629999
"532","2016-03-31",21.59
"533","2016-04-01",21.75
"534","2016-04-04",21.35
"535","2016-04-05",21.370001
"536","2016-04-06",21.67
"537","2016-04-07",21.559999
"538","2016-04-08",21.559999
"539","2016-04-11",21.82
"540","2016-04-12",21.85
"541","2016-04-13",22.200001
"542","2016-04-14",22.35
"543","2016-04-15",22.559999
"544","2016-04-18",22.549999
"545","2016-04-19",22.52
"546","2016-04-20",22.379999
"547","2016-04-21",21.940001
"548","2016-04-22",22.25
"549","2016-04-25",22.01
"550","2016-04-26",22.299999
"551","2016-04-27",22.32
"552","2016-04-28",21.059999
"553","2016-04-29",20.190001
"554","2016-05-02",20.530001
"555","2016-05-03",21.85
"556","2016-05-04",21.379999
"557","2016-05-05",21.530001
"558","2016-05-06",21.41
"559","2016-05-09",21.51
"560","2016-05-10",21.59
"561","2016-05-11",21.440001
"562","2016-05-12",21.450001
"563","2016-05-13",21.27
"564","2016-05-16",21.440001
"565","2016-05-17",21.059999
"566","2016-05-18",21.360001
"567","2016-05-19",21.309999
"568","2016-05-20",21.1
"569","2016-05-23",20.75
"570","2016-05-24",20.85
"571","2016-05-25",20.83
"572","2016-05-26",20.75
"573","2016-05-27",20.700001
"574","2016-05-31",20.73
"575","2016-06-01",21.889999
"576","2016-06-02",21.540001
"577","2016-06-03",21.35
"578","2016-06-06",21.23
"579","2016-06-07",21.209999
"580","2016-06-08",22.030001
"581","2016-06-09",22.040001
"582","2016-06-10",21.49
"583","2016-06-13",21.209999
"584","2016-06-14",21.09
"585","2016-06-15",20.940001
"586","2016-06-16",20.99
"587","2016-06-17",20.84
"588","2016-06-20",21.18
"589","2016-06-21",21.450001
"590","2016-06-22",21.09
"591","2016-06-23",21.629999
"592","2016-06-24",20.879999
"593","2016-06-27",20.17
"594","2016-06-28",20.639999
"595","2016-06-29",20.85
"596","2016-06-30",21.42
"597","2016-07-01",21.360001
"598","2016-07-05",21.049999
"599","2016-07-06",20.549999
"600","2016-07-07",20.51
"601","2016-07-08",20.9
"602","2016-07-11",20.98
"603","2016-07-12",21.299999
"604","2016-07-13",21.26
"605","2016-07-14",21.290001
"606","2016-07-15",21.32
"607","2016-07-18",21.26
"608","2016-07-19",21.299999
"609","2016-07-20",21.459999
"610","2016-07-21",21.469999
"611","2016-07-22",21.6
"612","2016-07-25",21.059999
"613","2016-07-26",20.799999
"614","2016-07-27",20.870001
"615","2016-07-28",21.110001
"616","2016-07-29",20.629999
"617","2016-08-01",21.08
"618","2016-08-02",21.209999
"619","2016-08-03",21.43
"620","2016-08-04",21.129999
"621","2016-08-05",21.84
"622","2016-08-08",21.98
"623","2016-08-09",22.42
"624","2016-08-10",22.139999
"625","2016-08-11",22.33
"626","2016-08-12",22.290001
"627","2016-08-15",22.389999
"628","2016-08-16",22.17
"629","2016-08-17",22.030001
"630","2016-08-18",22.09
"631","2016-08-19",22.01
"632","2016-08-22",22.040001
"633","2016-08-23",21.940001
"634","2016-08-24",21.93
"635","2016-08-25",22.16
"636","2016-08-26",22.299999
"637","2016-08-29",22.450001
"638","2016-08-30",22.799999
"639","2016-08-31",22.790001
"640","2016-09-01",22.719999
"641","2016-09-02",22.809999
"642","2016-09-06",22.68
"643","2016-09-07",22.790001
"644","2016-09-08",22.459999
"645","2016-09-09",21.860001
"646","2016-09-12",21.950001
"647","2016-09-13",21.5
"648","2016-09-14",21.559999
"649","2016-09-15",21.85
"650","2016-09-16",21.52
"651","2016-09-19",21.9
"652","2016-09-20",21.860001
"653","2016-09-21",21.99
"654","2016-09-22",22.41
"655","2016-09-23",22.27
"656","2016-09-26",22
"657","2016-09-27",22
"658","2016-09-28",22.85
"659","2016-09-29",22.540001
"660","2016-09-30",22.24
"661","2016-10-03",21.75
"662","2016-10-04",21.73
"663","2016-10-05",21.77
"664","2016-10-06",21.65
"665","2016-10-07",21.780001
"666","2016-10-10",22.01
"667","2016-10-11",21.879999
"668","2016-10-12",22.26
"669","2016-10-13",22.09
"670","2016-10-14",22.209999
"671","2016-10-17",22.200001
"672","2016-10-18",22.16
"673","2016-10-19",22.17
"674","2016-10-20",21.385
"675","2016-10-21",21.219999
"676","2016-10-24",21.290001
"677","2016-10-25",21.32
"678","2016-10-26",20.6
"679","2016-10-27",20.559999
"680","2016-10-28",20.620001
"681","2016-10-31",20.549999
"682","2016-11-01",20.469999
"683","2016-11-02",20.43
"684","2016-11-03",20.299999
"685","2016-11-04",20.42
"686","2016-11-07",20.5
"687","2016-11-08",20.58
"688","2016-11-09",21.58
"689","2016-11-10",22.299999
"690","2016-11-11",22.77
"691","2016-11-14",23.049999
"692","2016-11-15",23.16
"693","2016-11-16",23.559999
"694","2016-11-17",23.459999
"695","2016-11-18",22.5
"696","2016-11-21",22.629999
"697","2016-11-22",22.9
"698","2016-11-23",23.08
"699","2016-11-25",23.17
"700","2016-11-28",22.719999
"701","2016-11-29",22.610001
"702","2016-11-30",22.59
"703","2016-12-01",22.379999
"704","2016-12-02",22.25
"705","2016-12-05",22.5
"706","2016-12-06",22.91
"707","2016-12-07",23.040001
"708","2016-12-08",24.26
"709","2016-12-09",24.610001
"710","2016-12-12",24.92
"711","2016-12-13",24.77
"712","2016-12-14",24.59
"713","2016-12-15",24.620001
"714","2016-12-16",24.889999
"715","2016-12-19",25.01
"716","2016-12-20",25.15
"717","2016-12-21",25.059999
"718","2016-12-22",24.98
"719","2016-12-23",25.059999
"720","2016-12-27",25.08
"721","2016-12-28",24.959999
"722","2016-12-29",25
"723","2016-12-30",24.99
"724","2017-01-03",24.940001
"725","2017-01-04",24.99
"726","2017-01-05",24.809999
"727","2017-01-06",24.700001
"728","2017-01-09",24.41
"729","2017-01-10",24.74
"730","2017-01-11",25
"731","2017-01-12",24.790001
"732","2017-01-13",24.889999
"733","2017-01-17",24.68
"734","2017-01-18",25.17
"735","2017-01-19",24.809999
"736","2017-01-20",24.440001
"737","2017-01-23",24.66
"738","2017-01-24",24.799999
"739","2017-01-25",24.65
"740","2017-01-26",24.73
"741","2017-01-27",24.74
"742","2017-01-30",24.34
"743","2017-01-31",24.49
"744","2017-02-01",24.48
"745","2017-02-02",24.540001
"746","2017-02-03",24.93
"747","2017-02-06",24.6
"748","2017-02-07",24.549999
"749","2017-02-08",24.190001
"750","2017-02-09",24.75
"751","2017-02-10",24.83
"752","2017-02-13",24.84
"753","2017-02-14",24.889999
"754","2017-02-15",25.01
"755","2017-02-16",25.190001
"756","2017-02-17",25.280001
"757","2017-02-21",25.08
"758","2017-02-22",25.264999
"759","2017-02-23",25.42
"760","2017-02-24",25.33
"761","2017-02-27",24.620001
"762","2017-02-28",24.34
"763","2017-03-01",24.85
"764","2017-03-02",24.709999
"765","2017-03-03",24.530001
"766","2017-03-06",24.200001
"767","2017-03-07",24.200001
"768","2017-03-08",24.120001
"769","2017-03-09",24
"770","2017-03-10",24.02
"771","2017-03-13",23.84
"772","2017-03-14",23.879999
"773","2017-03-15",24.16
"774","2017-03-16",24.01
"775","2017-03-17",23.35
"776","2017-03-20",23.209999
"777","2017-03-21",22.709999
"778","2017-03-22",22.4
"779","2017-03-23",23.24
"780","2017-03-24",22.889999
"781","2017-03-27",23.01
"782","2017-03-28",22.99
"783","2017-03-29",23.02
"784","2017-03-30",23.59
"785","2017-03-31",23.76
"786","2017-04-03",23.5
"787","2017-04-04",23.639999
"788","2017-04-05",23.33
"789","2017-04-06",23.49
"790","2017-04-07",23.34
"791","2017-04-10",23.209999
"792","2017-04-11",21.93
"793","2017-04-12",21.709999
"794","2017-04-13",21.450001
"795","2017-04-17",21.9
"796","2017-04-18",21.9
"797","2017-04-19",21.940001
"798","2017-04-20",22.209999
"799","2017-04-21",22.360001
"800","2017-04-24",22.620001
"801","2017-04-25",22.889999
"802","2017-04-26",23.1
"803","2017-04-27",22.799999
"804","2017-04-28",22.74
"805","2017-05-01",22.780001
"806","2017-05-02",22.690001
"807","2017-05-03",22.43
"808","2017-05-04",22.49
"809","2017-05-05",22.41
"810","2017-05-08",22.030001
"811","2017-05-09",21.85
"812","2017-05-10",21.75
"813","2017-05-11",21.84
"814","2017-05-12",21.75
"815","2017-05-15",21.83
"816","2017-05-16",21.790001
"817","2017-05-17",21.57
"818","2017-05-18",21.83
"819","2017-05-19",21.440001
"820","2017-05-22",21.49
"821","2017-05-23",21.58
"822","2017-05-24",21.83
"823","2017-05-25",21.860001
"824","2017-05-26",22.379999
"825","2017-05-30",21.809999
"826","2017-05-31",21.959999
"827","2017-06-01",22.290001
"828","2017-06-02",22.02
"829","2017-06-05",21.629999
"830","2017-06-06",21.68
"831","2017-06-07",21.639999
"832","2017-06-08",21.82
"833","2017-06-09",22.01
"834","2017-06-12",21.82
"835","2017-06-13",21.76
"836","2017-06-14",21.790001
"837","2017-06-15",21.809999
"838","2017-06-16",22.190001
"839","2017-06-19",21.969999
"840","2017-06-20",21.690001
"841","2017-06-21",21.690001
"842","2017-06-22",21.690001
"843","2017-06-23",21.059999
"844","2017-06-26",21.129999
"845","2017-06-27",21.129999
"846","2017-06-28",21.360001
"847","2017-06-29",21.370001
"848","2017-06-30",21.1
"849","2017-07-03",21.59
"850","2017-07-05",20.950001
"851","2017-07-06",20.610001
"852","2017-07-07",21.299999
"853","2017-07-10",20.690001
"854","2017-07-11",20.709999
"855","2017-07-12",20.67
"856","2017-07-13",20.68
"857","2017-07-14",20.700001
"858","2017-07-17",20.66
"859","2017-07-18",21.030001
"860","2017-07-19",21.290001
"861","2017-07-20",21.709999
"862","2017-07-21",21.370001
"863","2017-07-24",21.26
"864","2017-07-25",21.58
"865","2017-07-26",21.26
"866","2017-07-27",21.26
"867","2017-07-28",21.459999
"868","2017-07-31",21.209999
"869","2017-08-01",21.290001
"870","2017-08-02",21
"871","2017-08-03",20.879999
"872","2017-08-04",20.6
"873","2017-08-07",20.540001
"874","2017-08-08",19.075001
"875","2017-08-09",18.51
"876","2017-08-10",18
"877","2017-08-11",17.99
"878","2017-08-14",18.01
"879","2017-08-15",18.184999
"880","2017-08-16",18.219999
"881","2017-08-17",17.98
"882","2017-08-18",18.040001
"883","2017-08-21",17.99
"884","2017-08-22",17.99
"885","2017-08-23",17.98
"886","2017-08-24",17.959999
"887","2017-08-25",17.9
"888","2017-08-28",17.639999
"889","2017-08-29",17.450001
"890","2017-08-30",17.290001
"891","2017-08-31",17.17
"892","2017-09-01",16.950001
"893","2017-09-05",16.5
"894","2017-09-06",16.59
"895","2017-09-07",16.32
"896","2017-09-08",16.700001
"897","2017-09-11",16.969999
"898","2017-09-12",17.129999
"899","2017-09-13",17.83
"900","2017-09-14",17.85
"901","2017-09-15",17.690001
"902","2017-09-18",17.6
"903","2017-09-19",17.700001
"904","2017-09-20",17.870001
"905","2017-09-21",17.82
"906","2017-09-22",18.030001
"907","2017-09-25",18.01
"908","2017-09-26",17.959999
"909","2017-09-27",18.52
"910","2017-09-28",18.91
"911","2017-09-29",19.110001
"912","2017-10-02",19.879999
"913","2017-10-03",20.08
"914","2017-10-04",20.280001
"915","2017-10-05",20.559999
"916","2017-10-06",20.4
"917","2017-10-09",20.610001
"918","2017-10-10",20.440001
"919","2017-10-11",20.299999
"920","2017-10-12",20.290001
"921","2017-10-13",20.219999
"922","2017-10-16",20.35
"923","2017-10-17",20.16
"924","2017-10-18",20.440001
"925","2017-10-19",20.66
"926","2017-10-20",20.51
"927","2017-10-23",20.440001
"928","2017-10-24",20.309999
"929","2017-10-25",20.42
"930","2017-10-26",20.65
"931","2017-10-27",20.68
"932","2017-10-30",20.309999
"933","2017-10-31",20.18
"934","2017-11-01",20.280001
"935","2017-11-02",20.42
"936","2017-11-03",20.41
"937","2017-11-06",20.610001
"938","2017-11-07",20.639999
"939","2017-11-08",20.6
"940","2017-11-09",21.74
"941","2017-11-10",21.200001
"942","2017-11-13",20.75
"943","2017-11-14",20.68
"944","2017-11-15",20.9
"945","2017-11-16",20.799999
"946","2017-11-17",20.66
"947","2017-11-20",20.620001
"948","2017-11-21",20.67
"949","2017-11-22",20.379999
"950","2017-11-24",20.23
"951","2017-11-27",20.76
"952","2017-11-28",21.08
"953","2017-11-29",21.49
"954","2017-11-30",21.129999
"955","2017-12-01",21.139999
"956","2017-12-04",21.200001
"957","2017-12-05",20.98
"958","2017-12-06",20.82
"959","2017-12-07",20.74
"960","2017-12-08",20.58
"961","2017-12-11",20.469999
"962","2017-12-12",20.67
"963","2017-12-13",20.35
"964","2017-12-14",20.190001
"965","2017-12-15",20.33
"966","2017-12-18",20.379999
"967","2017-12-19",20.01
"968","2017-12-20",19.9
"969","2017-12-21",19.870001
"970","2017-12-22",19.91
"971","2017-12-26",19.879999
"972","2017-12-27",19.83
"973","2017-12-28",19.91
