"","date","MAN"
"72","2007-04-17",76.879997
"73","2007-04-18",77.269997
"74","2007-04-19",78.160004
"75","2007-04-20",79.75
"76","2007-04-23",80.879997
"77","2007-04-24",79.709999
"78","2007-04-25",79.800003
"79","2007-04-26",79.610001
"80","2007-04-27",80.849998
"81","2007-04-30",80.25
"82","2007-05-01",80.559998
"83","2007-05-02",81.040001
"84","2007-05-03",81.699997
"85","2007-05-04",83.800003
"86","2007-05-07",83
"87","2007-05-08",82.970001
"88","2007-05-09",84.519997
"89","2007-05-10",83.470001
"90","2007-05-11",85.349998
"91","2007-05-14",84.900002
"92","2007-05-15",84.690002
"93","2007-05-16",85.470001
"94","2007-05-17",85
"95","2007-05-18",86.260002
"96","2007-05-21",87.400002
"97","2007-05-22",87.239998
"98","2007-05-23",88.360001
"99","2007-05-24",90.199997
"100","2007-05-25",93.239998
"101","2007-05-29",90.5
"102","2007-05-30",91.290001
"103","2007-05-31",92
"104","2007-06-01",92.779999
"105","2007-06-04",92.650002
"106","2007-06-05",91.709999
"107","2007-06-06",91.459999
"108","2007-06-07",90.5
"109","2007-06-08",91.349998
"110","2007-06-11",92.269997
"111","2007-06-12",92.440002
"112","2007-06-13",91.910004
"113","2007-06-14",92
"114","2007-06-15",92.839996
"115","2007-06-18",92.120003
"116","2007-06-19",92.300003
"117","2007-06-20",91.489998
"118","2007-06-21",94.099998
"119","2007-06-22",93.199997
"120","2007-06-25",92.599998
"121","2007-06-26",92.480003
"122","2007-06-27",93.209999
"123","2007-06-28",93.760002
"124","2007-06-29",92.239998
"125","2007-07-02",93.879997
"126","2007-07-03",93.910004
"127","2007-07-05",93.879997
"128","2007-07-06",94.260002
"129","2007-07-09",93.989998
"130","2007-07-10",92.300003
"131","2007-07-11",93.519997
"132","2007-07-12",94.519997
"133","2007-07-13",94.599998
"134","2007-07-16",94.260002
"135","2007-07-17",95.050003
"136","2007-07-18",94.459999
"137","2007-07-19",90.779999
"138","2007-07-20",90.870003
"139","2007-07-23",91.400002
"140","2007-07-24",88.599998
"141","2007-07-25",86.900002
"142","2007-07-26",85.949997
"143","2007-07-27",79.809998
"144","2007-07-30",79.699997
"145","2007-07-31",79.050003
"146","2007-08-01",77.440002
"147","2007-08-02",77.459999
"148","2007-08-03",74.120003
"149","2007-08-06",73.339996
"150","2007-08-07",73
"151","2007-08-08",69.830002
"152","2007-08-09",68.080002
"153","2007-08-10",73.389999
"154","2007-08-13",76.540001
"155","2007-08-14",74.139999
"156","2007-08-15",73.330002
"157","2007-08-16",71.75
"158","2007-08-17",73.900002
"159","2007-08-20",73.809998
"160","2007-08-21",72.360001
"161","2007-08-22",72.620003
"162","2007-08-23",72.809998
"163","2007-08-24",73.379997
"164","2007-08-27",72.599998
"165","2007-08-28",72.07
"166","2007-08-29",70.970001
"167","2007-08-30",68.68
"168","2007-08-31",70.260002
"169","2007-09-04",67.419998
"170","2007-09-05",66.379997
"171","2007-09-06",66.080002
"172","2007-09-07",63.93
"173","2007-09-10",62.700001
"174","2007-09-11",62.900002
"175","2007-09-12",62.880001
"176","2007-09-13",63.52
"177","2007-09-14",63.380001
"178","2007-09-17",61.43
"179","2007-09-18",62.849998
"180","2007-09-19",64.139999
"181","2007-09-20",63.73
"182","2007-09-21",63.959999
"183","2007-09-24",63.41
"184","2007-09-25",64.089996
"185","2007-09-26",63.720001
"186","2007-09-27",64.089996
"187","2007-09-28",64.349998
"188","2007-10-01",66.980003
"189","2007-10-02",67.849998
"190","2007-10-03",67.43
"191","2007-10-04",67
"192","2007-10-05",69.459999
"193","2007-10-08",69.410004
"194","2007-10-09",67.629997
"195","2007-10-10",68.709999
"196","2007-10-11",69.059998
"197","2007-10-12",69.830002
"198","2007-10-15",68.220001
"199","2007-10-16",69.309998
"200","2007-10-17",73.970001
"201","2007-10-18",73.099998
"202","2007-10-19",70.160004
"203","2007-10-22",71.449997
"204","2007-10-23",70.389999
"205","2007-10-24",69.230003
"206","2007-10-25",69.849998
"207","2007-10-26",70.059998
"208","2007-10-29",69.449997
"209","2007-10-30",71.510002
"210","2007-10-31",74.739998
"211","2007-11-01",72.279999
"212","2007-11-02",71.449997
"213","2007-11-05",69.629997
"214","2007-11-06",69.279999
"215","2007-11-07",65.529999
"216","2007-11-08",66.389999
"217","2007-11-09",64.75
"218","2007-11-12",64.330002
"219","2007-11-13",63.810001
"220","2007-11-14",63.900002
"221","2007-11-15",62.5
"222","2007-11-16",62.43
"223","2007-11-19",60.560001
"224","2007-11-20",58.91
"225","2007-11-21",57.400002
"226","2007-11-23",58.18
"227","2007-11-26",57.299999
"228","2007-11-27",56.77
"229","2007-11-28",59.139999
"230","2007-11-29",60.240002
"231","2007-11-30",61.099998
"232","2007-12-03",59.959999
"233","2007-12-04",61.130001
"234","2007-12-05",63.189999
"235","2007-12-06",64.290001
"236","2007-12-07",64.620003
"237","2007-12-10",63.599998
"238","2007-12-11",62.130001
"239","2007-12-12",60.950001
"240","2007-12-13",60.380001
"241","2007-12-14",59.450001
"242","2007-12-17",57.18
"243","2007-12-18",56.419998
"244","2007-12-19",56.549999
"245","2007-12-20",56.200001
"246","2007-12-21",56.990002
"247","2007-12-24",57.52
"248","2007-12-26",58.119999
"249","2007-12-27",57.630001
"250","2007-12-28",57.349998
"251","2007-12-31",56.900002
"252","2008-01-02",55.049999
"253","2008-01-03",53.330002
"254","2008-01-04",51.169998
"255","2008-01-07",52.07
"256","2008-01-08",51.099998
"257","2008-01-09",51.75
"258","2008-01-10",52.02
"259","2008-01-11",51.599998
"260","2008-01-14",51.209999
"261","2008-01-15",50.23
"262","2008-01-16",51.610001
"263","2008-01-17",49.849998
"264","2008-01-18",48.830002
"265","2008-01-22",49.540001
"266","2008-01-23",50.060001
"267","2008-01-24",52.07
"268","2008-01-25",51.549999
"269","2008-01-28",53.110001
"270","2008-01-29",54.349998
"271","2008-01-30",55.77
"272","2008-01-31",55.799999
"273","2008-02-01",57.369999
"274","2008-02-04",56.810001
"275","2008-02-05",55.130001
"276","2008-02-06",53.240002
"277","2008-02-07",52.57
"278","2008-02-08",53.25
"279","2008-02-11",53.490002
"280","2008-02-12",53.32
"281","2008-02-13",55.419998
"282","2008-02-14",54.68
"283","2008-02-15",54.349998
"284","2008-02-19",54.82
"285","2008-02-20",56.639999
"286","2008-02-21",57.09
"287","2008-02-22",56.299999
"288","2008-02-25",57.880001
"289","2008-02-26",60.5
"290","2008-02-27",60.470001
"291","2008-02-28",58.57
"292","2008-02-29",56.700001
"293","2008-03-03",57.970001
"294","2008-03-04",58.169998
"295","2008-03-05",58.639999
"296","2008-03-06",57.900002
"297","2008-03-07",54.959999
"298","2008-03-10",53.169998
"299","2008-03-11",55.099998
"300","2008-03-12",54.330002
"301","2008-03-13",54.830002
"302","2008-03-14",55.150002
"303","2008-03-17",55
"304","2008-03-18",57.580002
"305","2008-03-19",55.650002
"306","2008-03-20",56.110001
"307","2008-03-24",59.080002
"308","2008-03-25",58.93
"309","2008-03-26",57.560001
"310","2008-03-27",56.290001
"311","2008-03-28",56.68
"312","2008-03-31",56.259998
"313","2008-04-01",59.189999
"314","2008-04-02",59.029999
"315","2008-04-03",59.700001
"316","2008-04-04",60
"317","2008-04-07",59.009998
"318","2008-04-08",58.93
"319","2008-04-09",56.689999
"320","2008-04-10",56.700001
"321","2008-04-11",55.02
"322","2008-04-14",55.029999
"323","2008-04-15",56.799999
"324","2008-04-16",58.09
"325","2008-04-17",57.470001
"326","2008-04-18",64.360001
"327","2008-04-21",64.169998
"328","2008-04-22",65.220001
"329","2008-04-23",63.389999
"330","2008-04-24",64.800003
"331","2008-04-25",65.580002
"332","2008-04-28",67.440002
"333","2008-04-29",68
"334","2008-04-30",67.129997
"335","2008-05-01",69
"336","2008-05-02",68.5
"337","2008-05-05",68.330002
"338","2008-05-06",67.160004
"339","2008-05-07",67.209999
"340","2008-05-08",66.139999
"341","2008-05-09",66.989998
"342","2008-05-12",70.349998
"343","2008-05-13",69.239998
"344","2008-05-14",69.360001
"345","2008-05-15",69.32
"346","2008-05-16",68.32
"347","2008-05-19",67.110001
"348","2008-05-20",66.370003
"349","2008-05-21",65.620003
"350","2008-05-22",64.029999
"351","2008-05-23",62.439999
"352","2008-05-27",63.599998
"353","2008-05-28",63.66
"354","2008-05-29",64.580002
"355","2008-05-30",63
"356","2008-06-02",64.410004
"357","2008-06-03",64.190002
"358","2008-06-04",65.660004
"359","2008-06-05",67.269997
"360","2008-06-06",63.91
"361","2008-06-09",61.73
"362","2008-06-10",61.02
"363","2008-06-11",58.369999
"364","2008-06-12",60.189999
"365","2008-06-13",61.220001
"366","2008-06-16",61.630001
"367","2008-06-17",60.98
"368","2008-06-18",60.470001
"369","2008-06-19",60.759998
"370","2008-06-20",58.41
"371","2008-06-23",57.490002
"372","2008-06-24",57.720001
"373","2008-06-25",59.43
"374","2008-06-26",56.57
"375","2008-06-27",57.970001
"376","2008-06-30",58.240002
"377","2008-07-01",57.619999
"378","2008-07-02",56
"379","2008-07-03",55.700001
"380","2008-07-07",55.650002
"381","2008-07-08",56.540001
"382","2008-07-09",54.799999
"383","2008-07-10",52.98
"384","2008-07-11",53.060001
"385","2008-07-14",50.43
"386","2008-07-15",50.41
"387","2008-07-16",52.509998
"388","2008-07-17",56.130001
"389","2008-07-18",47.549999
"390","2008-07-21",47.93
"391","2008-07-22",49.689999
"392","2008-07-23",50.689999
"393","2008-07-24",47.380001
"394","2008-07-25",47.52
"395","2008-07-28",46.560001
"396","2008-07-29",48.490002
"397","2008-07-30",48.900002
"398","2008-07-31",48
"399","2008-08-01",48.189999
"400","2008-08-04",47.959999
"401","2008-08-05",50.369999
"402","2008-08-06",50.099998
"403","2008-08-07",49.110001
"404","2008-08-08",52.169998
"405","2008-08-11",51.77
"406","2008-08-12",51.490002
"407","2008-08-13",51.310001
"408","2008-08-14",51.869999
"409","2008-08-15",51.900002
"410","2008-08-18",49.68
"411","2008-08-19",48.759998
"412","2008-08-20",49.209999
"413","2008-08-21",49.009998
"414","2008-08-22",50.16
"415","2008-08-25",49.299999
"416","2008-08-26",49.150002
"417","2008-08-27",50.360001
"418","2008-08-28",48.880001
"419","2008-08-29",48.060001
"420","2008-09-02",48.09
"421","2008-09-03",48.970001
"422","2008-09-04",47.470001
"423","2008-09-05",47.630001
"424","2008-09-08",48.259998
"425","2008-09-09",46.630001
"426","2008-09-10",46.48
"427","2008-09-11",46.380001
"428","2008-09-12",47.369999
"429","2008-09-15",44.23
"430","2008-09-16",43.52
"431","2008-09-17",42.650002
"432","2008-09-18",44.709999
"433","2008-09-19",49.080002
"434","2008-09-22",45.009998
"435","2008-09-23",44.560001
"436","2008-09-24",43.529999
"437","2008-09-25",44.040001
"438","2008-09-26",44.419998
"439","2008-09-29",39.73
"440","2008-09-30",43.16
"441","2008-10-01",42.290001
"442","2008-10-02",39.240002
"443","2008-10-03",37.919998
"444","2008-10-06",36.919998
"445","2008-10-07",34.419998
"446","2008-10-08",33.200001
"447","2008-10-09",30.33
"448","2008-10-10",31.190001
"449","2008-10-13",34.400002
"450","2008-10-14",33.049999
"451","2008-10-15",29.620001
"452","2008-10-16",30.530001
"453","2008-10-17",30.27
"454","2008-10-20",30.940001
"455","2008-10-21",27.799999
"456","2008-10-22",27.209999
"457","2008-10-23",26.959999
"458","2008-10-24",26.959999
"459","2008-10-27",26.639999
"460","2008-10-28",29.66
"461","2008-10-29",29.02
"462","2008-10-30",29.91
"463","2008-10-31",31.129999
"464","2008-11-03",32.470001
"465","2008-11-04",33.209999
"466","2008-11-05",31.360001
"467","2008-11-06",29.08
"468","2008-11-07",29.5
"469","2008-11-10",27.610001
"470","2008-11-11",28.049999
"471","2008-11-12",26.93
"472","2008-11-13",29.35
"473","2008-11-14",27.780001
"474","2008-11-17",27.73
"475","2008-11-18",27.5
"476","2008-11-19",25.620001
"477","2008-11-20",23.6
"478","2008-11-21",25.139999
"479","2008-11-24",28.379999
"480","2008-11-25",29.049999
"481","2008-11-26",30.969999
"482","2008-11-28",31.48
"483","2008-12-01",28.41
"484","2008-12-02",30.27
"485","2008-12-03",30.440001
"486","2008-12-04",28.700001
"487","2008-12-05",30.940001
"488","2008-12-08",33.619999
"489","2008-12-09",31.700001
"490","2008-12-10",32.709999
"491","2008-12-11",30.67
"492","2008-12-12",32.650002
"493","2008-12-15",31.52
"494","2008-12-16",33.580002
"495","2008-12-17",35.099998
"496","2008-12-18",35.27
"497","2008-12-19",36.400002
"498","2008-12-22",31.219999
"499","2008-12-23",30.98
"500","2008-12-24",30.9
"501","2008-12-26",31.950001
"502","2008-12-29",31.77
"503","2008-12-30",32.77
"504","2008-12-31",33.990002
"505","2009-01-02",34.959999
"506","2009-01-05",34.689999
"507","2009-01-06",35.73
"508","2009-01-07",33.740002
"509","2009-01-08",34.720001
"510","2009-01-09",33.110001
"511","2009-01-12",32.34
"512","2009-01-13",32.549999
"513","2009-01-14",30.76
"514","2009-01-15",31.08
"515","2009-01-16",30.68
"516","2009-01-20",28.389999
"517","2009-01-21",30.15
"518","2009-01-22",29.77
"519","2009-01-23",29.77
"520","2009-01-26",30.059999
"521","2009-01-27",30.940001
"522","2009-01-28",32.299999
"523","2009-01-29",30.26
"524","2009-01-30",28.459999
"525","2009-02-02",27.66
"526","2009-02-03",27.690001
"527","2009-02-04",28.68
"528","2009-02-05",30.57
"529","2009-02-06",32.43
"530","2009-02-09",32.529999
"531","2009-02-10",31.719999
"532","2009-02-11",32.009998
"533","2009-02-12",32.529999
"534","2009-02-13",32.27
"535","2009-02-17",30.959999
"536","2009-02-18",31.26
"537","2009-02-19",30.9
"538","2009-02-20",30.74
"539","2009-02-23",29.049999
"540","2009-02-24",30.309999
"541","2009-02-25",28.809999
"542","2009-02-26",28.049999
"543","2009-02-27",27.879999
"544","2009-03-02",26.33
"545","2009-03-03",26.07
"546","2009-03-04",26.75
"547","2009-03-05",24.4
"548","2009-03-06",24.190001
"549","2009-03-09",23.75
"550","2009-03-10",25.4
"551","2009-03-11",25.48
"552","2009-03-12",27.120001
"553","2009-03-13",26.950001
"554","2009-03-16",26.35
"555","2009-03-17",27.6
"556","2009-03-18",28.49
"557","2009-03-19",28.42
"558","2009-03-20",28.01
"559","2009-03-23",31
"560","2009-03-24",30.15
"561","2009-03-25",31.01
"562","2009-03-26",33.23
"563","2009-03-27",32.369999
"564","2009-03-30",30.67
"565","2009-03-31",31.530001
"566","2009-04-01",32.529999
"567","2009-04-02",35.240002
"568","2009-04-03",35.23
"569","2009-04-06",32.98
"570","2009-04-07",32.709999
"571","2009-04-08",32.66
"572","2009-04-09",35.150002
"573","2009-04-13",34.52
"574","2009-04-14",34.709999
"575","2009-04-15",35.220001
"576","2009-04-16",35.849998
"577","2009-04-17",36.669998
"578","2009-04-20",34.259998
"579","2009-04-21",39.990002
"580","2009-04-22",39.970001
"581","2009-04-23",40.099998
"582","2009-04-24",42.009998
"583","2009-04-27",42.029999
"584","2009-04-28",41.310001
"585","2009-04-29",42.869999
"586","2009-04-30",43.09
"587","2009-05-01",42.34
"588","2009-05-04",42.73
"589","2009-05-05",42.5
"590","2009-05-06",44.349998
"591","2009-05-07",43.799999
"592","2009-05-08",44.450001
"593","2009-05-11",45.060001
"594","2009-05-12",44.139999
"595","2009-05-13",41.970001
"596","2009-05-14",41.610001
"597","2009-05-15",41.799999
"598","2009-05-18",43.529999
"599","2009-05-19",44.389999
"600","2009-05-20",44.650002
"601","2009-05-21",44.450001
"602","2009-05-22",43.310001
"603","2009-05-26",44.689999
"604","2009-05-27",43.549999
"605","2009-05-28",42.459999
"606","2009-05-29",42.509998
"607","2009-06-01",45.16
"608","2009-06-02",44.84
"609","2009-06-03",43.540001
"610","2009-06-04",43.959999
"611","2009-06-05",45.009998
"612","2009-06-08",45.25
"613","2009-06-09",45.73
"614","2009-06-10",44.970001
"615","2009-06-11",45.240002
"616","2009-06-12",44.110001
"617","2009-06-15",43.110001
"618","2009-06-16",42.119999
"619","2009-06-17",42.650002
"620","2009-06-18",43.110001
"621","2009-06-19",42.66
"622","2009-06-22",40.549999
"623","2009-06-23",40.860001
"624","2009-06-24",41.48
"625","2009-06-25",42.98
"626","2009-06-26",43.32
"627","2009-06-29",43.439999
"628","2009-06-30",42.34
"629","2009-07-01",43.32
"630","2009-07-02",40.32
"631","2009-07-06",39.830002
"632","2009-07-07",38.540001
"633","2009-07-08",38.810001
"634","2009-07-09",39.459999
"635","2009-07-10",39.810001
"636","2009-07-13",39.830002
"637","2009-07-14",39.93
"638","2009-07-15",41.98
"639","2009-07-16",42.439999
"640","2009-07-17",42.75
"641","2009-07-20",43.529999
"642","2009-07-21",44.82
"643","2009-07-22",44.610001
"644","2009-07-23",47.900002
"645","2009-07-24",49.029999
"646","2009-07-27",48.5
"647","2009-07-28",47.66
"648","2009-07-29",46.950001
"649","2009-07-30",47.759998
"650","2009-07-31",47.950001
"651","2009-08-03",49.619999
"652","2009-08-04",51.130001
"653","2009-08-05",48.830002
"654","2009-08-06",48.540001
"655","2009-08-07",50.439999
"656","2009-08-10",50.75
"657","2009-08-11",49.93
"658","2009-08-12",50.779999
"659","2009-08-13",50.98
"660","2009-08-14",49.849998
"661","2009-08-17",47.720001
"662","2009-08-18",48.040001
"663","2009-08-19",48.810001
"664","2009-08-20",48.900002
"665","2009-08-21",50.560001
"666","2009-08-24",51.07
"667","2009-08-25",51.630001
"668","2009-08-26",53.040001
"669","2009-08-27",52.689999
"670","2009-08-28",52.619999
"671","2009-08-31",51.700001
"672","2009-09-01",50.849998
"673","2009-09-02",50.040001
"674","2009-09-03",50.919998
"675","2009-09-04",51.919998
"676","2009-09-08",52.299999
"677","2009-09-09",53
"678","2009-09-10",53.369999
"679","2009-09-11",54.259998
"680","2009-09-14",56.59
"681","2009-09-15",56.360001
"682","2009-09-16",57.02
"683","2009-09-17",57.150002
"684","2009-09-18",58.029999
"685","2009-09-21",57.91
"686","2009-09-22",57.599998
"687","2009-09-23",56.77
"688","2009-09-24",56.119999
"689","2009-09-25",55.509998
"690","2009-09-28",57.23
"691","2009-09-29",57.939999
"692","2009-09-30",56.709999
"693","2009-10-01",53
"694","2009-10-02",51.950001
"695","2009-10-05",53.330002
"696","2009-10-06",55.27
"697","2009-10-07",55.91
"698","2009-10-08",57.310001
"699","2009-10-09",56.939999
"700","2009-10-12",57.599998
"701","2009-10-13",57.169998
"702","2009-10-14",59.310001
"703","2009-10-15",60.580002
"704","2009-10-16",61.25
"705","2009-10-19",61.48
"706","2009-10-20",60.75
"707","2009-10-21",52.700001
"708","2009-10-22",54.27
"709","2009-10-23",51.369999
"710","2009-10-26",50.990002
"711","2009-10-27",49.389999
"712","2009-10-28",46.939999
"713","2009-10-29",48.529999
"714","2009-10-30",47.41
"715","2009-11-02",46.709999
"716","2009-11-03",47.119999
"717","2009-11-04",48.119999
"718","2009-11-05",49.580002
"719","2009-11-06",50.169998
"720","2009-11-09",51.349998
"721","2009-11-10",50.84
"722","2009-11-11",50.830002
"723","2009-11-12",49.560001
"724","2009-11-13",50.209999
"725","2009-11-16",51.310001
"726","2009-11-17",51.200001
"727","2009-11-18",50.299999
"728","2009-11-19",49.080002
"729","2009-11-20",49.689999
"730","2009-11-23",50.57
"731","2009-11-24",49.220001
"732","2009-11-25",50.049999
"733","2009-11-27",48.93
"734","2009-11-30",49.259998
"735","2009-12-01",50.18
"736","2009-12-02",50.75
"737","2009-12-03",51.380001
"738","2009-12-04",56.77
"739","2009-12-07",56.189999
"740","2009-12-08",55.240002
"741","2009-12-09",55.18
"742","2009-12-10",56.240002
"743","2009-12-11",56.189999
"744","2009-12-14",56.57
"745","2009-12-15",55.950001
"746","2009-12-16",56.099998
"747","2009-12-17",53.799999
"748","2009-12-18",54.43
"749","2009-12-21",55.110001
"750","2009-12-22",56.060001
"751","2009-12-23",55.900002
"752","2009-12-24",55.93
"753","2009-12-28",55.740002
"754","2009-12-29",55.830002
"755","2009-12-30",55.330002
"756","2009-12-31",54.580002
"757","2010-01-04",56.41
"758","2010-01-05",57.130001
"759","2010-01-06",58.200001
"760","2010-01-07",59.919998
"761","2010-01-08",59.650002
"762","2010-01-11",59.110001
"763","2010-01-12",57.860001
"764","2010-01-13",58.07
"765","2010-01-14",58.939999
"766","2010-01-15",57.060001
"767","2010-01-19",57.860001
"768","2010-01-20",56.57
"769","2010-01-21",54.459999
"770","2010-01-22",52.540001
"771","2010-01-25",52.16
"772","2010-01-26",52.029999
"773","2010-01-27",52.48
"774","2010-01-28",50.630001
"775","2010-01-29",51.790001
"776","2010-02-01",53.16
"777","2010-02-02",55.169998
"778","2010-02-03",54.889999
"779","2010-02-04",52.209999
"780","2010-02-05",51.490002
"781","2010-02-08",50.82
"782","2010-02-09",51.450001
"783","2010-02-10",51.110001
"784","2010-02-11",51.950001
"785","2010-02-12",51.970001
"786","2010-02-16",52.599998
"787","2010-02-17",53.25
"788","2010-02-18",53.009998
"789","2010-02-19",53.950001
"790","2010-02-22",53.130001
"791","2010-02-23",51.310001
"792","2010-02-24",52.029999
"793","2010-02-25",51.830002
"794","2010-02-26",51.52
"795","2010-03-01",53.02
"796","2010-03-02",53.349998
"797","2010-03-03",53.560001
"798","2010-03-04",53.700001
"799","2010-03-05",55.73
"800","2010-03-08",55.330002
"801","2010-03-09",55.759998
"802","2010-03-10",56.630001
"803","2010-03-11",57.07
"804","2010-03-12",56.919998
"805","2010-03-15",57.48
"806","2010-03-16",58.099998
"807","2010-03-17",58.360001
"808","2010-03-18",58.040001
"809","2010-03-19",57.869999
"810","2010-03-22",58.669998
"811","2010-03-23",59.189999
"812","2010-03-24",57.610001
"813","2010-03-25",57.490002
"814","2010-03-26",57.740002
"815","2010-03-29",58.189999
"816","2010-03-30",57.849998
"817","2010-03-31",57.119999
"818","2010-04-01",57.540001
"819","2010-04-05",58.939999
"820","2010-04-06",58.880001
"821","2010-04-07",58.439999
"822","2010-04-08",58.490002
"823","2010-04-09",58.720001
"824","2010-04-12",58.279999
"825","2010-04-13",58.939999
"826","2010-04-14",59.790001
"827","2010-04-15",58.490002
"828","2010-04-16",57.349998
"829","2010-04-19",57.75
"830","2010-04-20",58.759998
"831","2010-04-21",61.610001
"832","2010-04-22",62.18
"833","2010-04-23",61.689999
"834","2010-04-26",60.130001
"835","2010-04-27",58.860001
"836","2010-04-28",57.130001
"837","2010-04-29",57.630001
"838","2010-04-30",56.099998
"839","2010-05-03",55.959999
"840","2010-05-04",52.709999
"841","2010-05-05",52.799999
"842","2010-05-06",50.84
"843","2010-05-07",49.099998
"844","2010-05-10",52.360001
"845","2010-05-11",51.939999
"846","2010-05-12",53.68
"847","2010-05-13",52.349998
"848","2010-05-14",49.439999
"849","2010-05-17",48.990002
"850","2010-05-18",49.360001
"851","2010-05-19",48.18
"852","2010-05-20",44.029999
"853","2010-05-21",46.310001
"854","2010-05-24",46.09
"855","2010-05-25",44.75
"856","2010-05-26",46.439999
"857","2010-05-27",47.32
"858","2010-05-28",45.709999
"859","2010-06-01",43.779999
"860","2010-06-02",44.209999
"861","2010-06-03",43.610001
"862","2010-06-04",41.939999
"863","2010-06-07",40.580002
"864","2010-06-08",40.759998
"865","2010-06-09",41.959999
"866","2010-06-10",43.52
"867","2010-06-11",43.91
"868","2010-06-14",43.77
"869","2010-06-15",45.209999
"870","2010-06-16",44.709999
"871","2010-06-17",45.41
"872","2010-06-18",45.18
"873","2010-06-21",45.5
"874","2010-06-22",43.720001
"875","2010-06-23",44
"876","2010-06-24",43.57
"877","2010-06-25",44.459999
"878","2010-06-28",44.529999
"879","2010-06-29",43.380001
"880","2010-06-30",43.18
"881","2010-07-01",43.09
"882","2010-07-02",42.759998
"883","2010-07-06",43.220001
"884","2010-07-07",46.029999
"885","2010-07-08",46.439999
"886","2010-07-09",47.02
"887","2010-07-12",46.66
"888","2010-07-13",47.57
"889","2010-07-14",47.18
"890","2010-07-15",46.830002
"891","2010-07-16",44.860001
"892","2010-07-19",45.330002
"893","2010-07-20",46.439999
"894","2010-07-21",47.150002
"895","2010-07-22",48
"896","2010-07-23",48.75
"897","2010-07-26",49.759998
"898","2010-07-27",48.290001
"899","2010-07-28",47.869999
"900","2010-07-29",47.099998
"901","2010-07-30",47.98
"902","2010-08-02",48.73
"903","2010-08-03",47.849998
"904","2010-08-04",48.689999
"905","2010-08-05",47.93
"906","2010-08-06",47.360001
"907","2010-08-09",48.59
"908","2010-08-10",47.470001
"909","2010-08-11",45.349998
"910","2010-08-12",44.869999
"911","2010-08-13",44.380001
"912","2010-08-16",44.560001
"913","2010-08-17",45.720001
"914","2010-08-18",46.009998
"915","2010-08-19",44.98
"916","2010-08-20",44.889999
"917","2010-08-23",43.919998
"918","2010-08-24",43.380001
"919","2010-08-25",44.459999
"920","2010-08-26",43.68
"921","2010-08-27",44.360001
"922","2010-08-30",43.290001
"923","2010-08-31",42.5
"924","2010-09-01",44.919998
"925","2010-09-02",46.810001
"926","2010-09-03",48.720001
"927","2010-09-07",47.049999
"928","2010-09-08",47.049999
"929","2010-09-09",47.439999
"930","2010-09-10",46.990002
"931","2010-09-13",48.5
"932","2010-09-14",48.200001
"933","2010-09-15",48.099998
"934","2010-09-16",48.380001
"935","2010-09-17",48.5
"936","2010-09-20",49.599998
"937","2010-09-21",49.130001
"938","2010-09-22",48.369999
"939","2010-09-23",47.68
"940","2010-09-24",49.439999
"941","2010-09-27",48.889999
"942","2010-09-28",49.700001
"943","2010-09-29",49.330002
"944","2010-09-30",52.200001
"945","2010-10-01",51.82
"946","2010-10-04",50.389999
"947","2010-10-05",51.970001
"948","2010-10-06",51.790001
"949","2010-10-07",52.130001
"950","2010-10-08",53.5
"951","2010-10-11",54.459999
