"","date","SYNC"
"1001","2016-02-04",1.79
"1002","2016-02-05",1.77
"1003","2016-02-08",1.7
"1004","2016-02-09",1.64
"1005","2016-02-10",1.61
"1006","2016-02-11",1.58
"1007","2016-02-12",1.62
"1008","2016-02-16",1.67
"1009","2016-02-17",1.66
"1010","2016-02-18",1.66
"1011","2016-02-19",1.7
"1012","2016-02-22",1.67
"1013","2016-02-23",1.67
"1014","2016-02-24",1.74
"1015","2016-02-25",1.79
"1016","2016-02-26",1.79
"1017","2016-02-29",1.77
"1018","2016-03-01",1.78
"1019","2016-03-02",1.79
"1020","2016-03-03",1.71
"1021","2016-03-04",1.8
"1022","2016-03-07",1.73
"1023","2016-03-08",1.7
"1024","2016-03-09",1.74
"1025","2016-03-10",1.72
"1026","2016-03-11",1.75
"1027","2016-03-14",1.75
"1028","2016-03-15",1.84
"1029","2016-03-16",1.86
"1030","2016-03-17",1.7
"1031","2016-03-18",1.7
"1032","2016-03-21",1.54
"1033","2016-03-22",1.47
"1034","2016-03-23",1.45
"1035","2016-03-24",1.43
"1036","2016-03-28",1.4
"1037","2016-03-29",1.44
"1038","2016-03-30",1.45
"1039","2016-03-31",1.4
"1040","2016-04-01",1.38
"1041","2016-04-04",1.35
"1042","2016-04-05",1.39
"1043","2016-04-06",1.37
"1044","2016-04-07",1.4
"1045","2016-04-08",1.42
"1046","2016-04-11",1.42
"1047","2016-04-12",1.43
"1048","2016-04-13",1.4
"1049","2016-04-14",1.42
"1050","2016-04-15",1.44
"1051","2016-04-18",1.41
"1052","2016-04-19",1.4
"1053","2016-04-20",1.43
"1054","2016-04-21",1.44
"1055","2016-04-22",1.38
"1056","2016-04-25",1.45
"1057","2016-04-26",1.45
"1058","2016-04-27",1.45
"1059","2016-04-28",1.41
"1060","2016-04-29",1.41
"1061","2016-05-02",1.35
"1062","2016-05-03",1.42
"1063","2016-05-04",1.41
"1064","2016-05-05",3.64
"1065","2016-05-06",3.45
"1066","2016-05-09",3.15
"1067","2016-05-10",3.22
"1068","2016-05-11",3.43
"1069","2016-05-12",3.26
"1070","2016-05-13",3.2
"1071","2016-05-16",3.27
"1072","2016-05-17",2.98
"1073","2016-05-18",3.02
"1074","2016-05-19",3.02
"1075","2016-05-20",2.96
"1076","2016-05-23",2.82
"1077","2016-05-24",3.08
"1078","2016-05-25",3.04
"1079","2016-05-26",3.15
"1080","2016-05-27",3.15
"1081","2016-05-31",3.11
"1082","2016-06-01",3.11
"1083","2016-06-02",3.14
"1084","2016-06-03",3.06
"1085","2016-06-06",3.02
"1086","2016-06-07",3.47
"1087","2016-06-08",3.29
"1088","2016-06-09",3.2
"1089","2016-06-10",3.18
"1090","2016-06-13",3.06
"1091","2016-06-14",3.11
"1092","2016-06-15",3.28
"1093","2016-06-16",3.37
"1094","2016-06-17",3.53
"1095","2016-06-20",3.4
"1096","2016-06-21",3.3
"1097","2016-06-22",3.28
"1098","2016-06-23",3.21
"1099","2016-06-24",3.04
"1100","2016-06-27",2.9
"1101","2016-06-28",3.18
"1102","2016-06-29",3.09
"1103","2016-06-30",3.08
"1104","2016-07-01",3.04
"1105","2016-07-05",2.99
"1106","2016-07-06",3.01
"1107","2016-07-07",3.03
"1108","2016-07-08",3
"1109","2016-07-11",3.03
"1110","2016-07-12",2.98
"1111","2016-07-13",3.18
"1112","2016-07-14",3.09
"1113","2016-07-15",3.02
"1114","2016-07-18",3.01
"1115","2016-07-19",3.12
"1116","2016-07-20",3.29
"1117","2016-07-21",3.1
"1118","2016-07-22",3.07
"1119","2016-07-25",3.08
"1120","2016-07-26",3.06
"1121","2016-07-27",3.07
"1122","2016-07-28",3.04
"1123","2016-07-29",3.05
"1124","2016-08-01",3.06
"1125","2016-08-02",2.96
"1126","2016-08-03",3.03
"1127","2016-08-04",2.84
"1128","2016-08-05",2.99
"1129","2016-08-08",2.95
"1130","2016-08-09",2.91
"1131","2016-08-10",2.87
"1132","2016-08-11",2.88
"1133","2016-08-12",2.89
"1134","2016-08-15",2.89
"1135","2016-08-16",2.86
"1136","2016-08-17",2.85
"1137","2016-08-18",2.77
"1138","2016-08-19",2.74
"1139","2016-08-22",2.72
"1140","2016-08-23",2.79
"1141","2016-08-24",2.77
"1142","2016-08-25",2.77
"1143","2016-08-26",2.81
"1144","2016-08-29",2.79
"1145","2016-08-30",2.81
"1146","2016-08-31",2.82
"1147","2016-09-01",2.79
"1148","2016-09-02",2.83
"1149","2016-09-06",2.86
"1150","2016-09-07",2.8
"1151","2016-09-08",2.81
"1152","2016-09-09",2.77
"1153","2016-09-12",2.77
"1154","2016-09-13",2.72
"1155","2016-09-14",2.7
"1156","2016-09-15",2.79
"1157","2016-09-16",2.91
"1158","2016-09-19",3
"1159","2016-09-20",2.96
"1160","2016-09-21",2.97
"1161","2016-09-22",2.98
"1162","2016-09-23",3
"1163","2016-09-26",2.98
"1164","2016-09-27",2.97
"1165","2016-09-28",2.92
"1166","2016-09-29",2.94
"1167","2016-09-30",2.91
"1168","2016-10-03",2.91
"1169","2016-10-04",2.85
"1170","2016-10-05",2.89
"1171","2016-10-06",2.86
"1172","2016-10-07",2.83
"1173","2016-10-10",2.8
"1174","2016-10-11",2.8
"1175","2016-10-12",2.8
"1176","2016-10-13",2.75
"1177","2016-10-14",2.8
"1178","2016-10-17",2.85
"1179","2016-10-18",2.95
"1180","2016-10-19",2.9
"1181","2016-10-20",2.95
"1182","2016-10-21",2.95
"1183","2016-10-24",3.1
"1184","2016-10-25",3.1
"1185","2016-10-26",3.05
"1186","2016-10-27",2.95
"1187","2016-10-28",2.85
"1188","2016-10-31",2.78
"1189","2016-11-01",2.7
"1190","2016-11-02",2.75
"1191","2016-11-03",2.75
"1192","2016-11-04",2.75
"1193","2016-11-07",2.75
"1194","2016-11-08",2.75
"1195","2016-11-09",2.8
"1196","2016-11-10",2.75
"1197","2016-11-11",2.8
"1198","2016-11-14",2.75
"1199","2016-11-15",2.8
"1200","2016-11-16",2.85
"1201","2016-11-17",3
"1202","2016-11-18",3
"1203","2016-11-21",2.95
"1204","2016-11-22",3
"1205","2016-11-23",3.1
"1206","2016-11-25",3.15
"1207","2016-11-28",2.95
"1208","2016-11-29",3.05
"1209","2016-11-30",3.05
"1210","2016-12-01",3
"1211","2016-12-02",3
"1212","2016-12-05",3.15
"1213","2016-12-06",3.1
"1214","2016-12-07",3.15
"1215","2016-12-08",3.15
"1216","2016-12-09",3.1
"1217","2016-12-12",3.15
"1218","2016-12-13",3.1
"1219","2016-12-14",3
"1220","2016-12-15",3.05
"1221","2016-12-16",3.25
"1222","2016-12-19",3.15
"1223","2016-12-20",3.1
"1224","2016-12-21",3.15
"1225","2016-12-22",3.15
"1226","2016-12-23",3.2
"1227","2016-12-27",3.35
"1228","2016-12-28",3.15
"1229","2016-12-29",3.15
"1230","2016-12-30",3.1
"1231","2017-01-03",3.15
"1232","2017-01-04",3.1
"1233","2017-01-05",3.15
"1234","2017-01-06",3.15
"1235","2017-01-09",3.15
"1236","2017-01-10",3.05
"1237","2017-01-11",3.25
"1238","2017-01-12",3.3
"1239","2017-01-13",3.3
"1240","2017-01-17",3.2
"1241","2017-01-18",3.2
"1242","2017-01-19",3.1
"1243","2017-01-20",3.1
"1244","2017-01-23",3.1
"1245","2017-01-24",3.05
"1246","2017-01-25",3.05
"1247","2017-01-26",3.1
"1248","2017-01-27",3.15
"1249","2017-01-30",3.15
"1250","2017-01-31",3.15
"1251","2017-02-01",3.15
"1252","2017-02-02",3.15
"1253","2017-02-03",3.15
"1254","2017-02-06",3.1
"1255","2017-02-07",3.1
"1256","2017-02-08",3.05
"1257","2017-02-09",3.05
"1258","2017-02-10",3.05
"1259","2017-02-13",3.15
"1260","2017-02-14",3.15
"1261","2017-02-15",3.2
"1262","2017-02-16",3.15
"1263","2017-02-17",3.15
"1264","2017-02-21",3.15
"1265","2017-02-22",3.1
"1266","2017-02-23",3.1
"1267","2017-02-24",3.1
"1268","2017-02-27",3.1
"1269","2017-02-28",3
"1270","2017-03-01",3.05
"1271","2017-03-02",3.1
"1272","2017-03-03",3.05
"1273","2017-03-06",3.1
"1274","2017-03-07",3.1
"1275","2017-03-08",3.1
"1276","2017-03-09",3.1
"1277","2017-03-10",3.05
"1278","2017-03-13",3.1
"1279","2017-03-14",3.1
"1280","2017-03-15",3.15
"1281","2017-03-16",3.25
"1282","2017-03-17",3.35
"1283","2017-03-20",3.35
"1284","2017-03-21",3.5
"1285","2017-03-22",3.55
"1286","2017-03-23",3.55
"1287","2017-03-24",3.55
"1288","2017-03-27",3.9
"1289","2017-03-28",4.1
"1290","2017-03-29",4.2
"1291","2017-03-30",4.15
"1292","2017-03-31",4.15
"1293","2017-04-03",4.1
"1294","2017-04-04",4.1
"1295","2017-04-05",4.15
"1296","2017-04-06",3.5
"1297","2017-04-07",3.5
"1298","2017-04-10",3.5
"1299","2017-04-11",3.5
"1300","2017-04-12",3.53
"1301","2017-04-13",3.5
"1302","2017-04-17",3.55
"1303","2017-04-18",3.45
"1304","2017-04-19",3.55
"1305","2017-04-20",3.6
"1306","2017-04-21",3.55
"1307","2017-04-24",3.55
"1308","2017-04-25",3.6
"1309","2017-04-26",3.6
"1310","2017-04-27",3.55
"1311","2017-04-28",3.55
"1312","2017-05-01",3.7
"1313","2017-05-02",3.65
"1314","2017-05-03",3.6
"1315","2017-05-04",3.6
"1316","2017-05-05",3.5
"1317","2017-05-08",3.6
"1318","2017-05-09",3.65
"1319","2017-05-10",3.85
"1320","2017-05-11",3.5
"1321","2017-05-12",3.5
"1322","2017-05-15",3.55
"1323","2017-05-16",3.6
"1324","2017-05-17",3.55
"1325","2017-05-18",3.5
"1326","2017-05-19",3.5
"1327","2017-05-22",3.45
"1328","2017-05-23",3.3
"1329","2017-05-24",3.35
"1330","2017-05-25",3.45
"1331","2017-05-26",3.4
"1332","2017-05-30",3.4
"1333","2017-05-31",3.45
"1334","2017-06-01",3.45
"1335","2017-06-02",3.55
"1336","2017-06-05",3.58
"1337","2017-06-06",3.6
"1338","2017-06-07",3.55
"1339","2017-06-08",3.45
"1340","2017-06-09",3.3
"1341","2017-06-12",3.4
"1342","2017-06-13",3.4
"1343","2017-06-14",3.45
"1344","2017-06-15",3.5
"1345","2017-06-16",3.4
"1346","2017-06-19",3.5
"1347","2017-06-20",3.45
"1348","2017-06-21",3.6
"1349","2017-06-22",3.55
"1350","2017-06-23",3.55
"1351","2017-06-26",3.5
"1352","2017-06-27",3.45
"1353","2017-06-28",3.65
"1354","2017-06-29",3.65
"1355","2017-06-30",3.65
"1356","2017-07-03",3.55
"1357","2017-07-05",3.65
"1358","2017-07-06",3.65
"1359","2017-07-07",3.7
"1360","2017-07-10",3.8
"1361","2017-07-11",3.6
"1362","2017-07-12",3.65
"1363","2017-07-13",3.75
"1364","2017-07-14",3.8
"1365","2017-07-17",3.7
"1366","2017-07-18",3.7
"1367","2017-07-19",3.7
"1368","2017-07-20",3.75
"1369","2017-07-21",3.75
"1370","2017-07-24",3.65
"1371","2017-07-25",3.65
"1372","2017-07-26",3.65
"1373","2017-07-27",3.66
"1374","2017-07-28",3.7
"1375","2017-07-31",3.9
"1376","2017-08-01",3.9
"1377","2017-08-02",3.75
"1378","2017-08-03",3.75
"1379","2017-08-04",3.8
"1380","2017-08-07",3.63
"1381","2017-08-08",3.55
"1382","2017-08-09",3.55
"1383","2017-08-10",2.4
"1384","2017-08-11",2.45
"1385","2017-08-14",2.55
"1386","2017-08-15",2.45
"1387","2017-08-16",2.55
"1388","2017-08-17",2.55
"1389","2017-08-18",2.55
"1390","2017-08-21",2.48
"1391","2017-08-22",2.4
"1392","2017-08-23",2.45
"1393","2017-08-24",2.4
"1394","2017-08-25",2.45
"1395","2017-08-28",2.4
"1396","2017-08-29",2.4
"1397","2017-08-30",2.4
"1398","2017-08-31",2.3
"1399","2017-09-01",2.3
"1400","2017-09-05",2.35
"1401","2017-09-06",2.4
"1402","2017-09-07",2.6
"1403","2017-09-08",2.8
"1404","2017-09-11",2.85
"1405","2017-09-12",2.85
"1406","2017-09-13",2.8
"1407","2017-09-14",2.75
"1408","2017-09-15",2.65
"1409","2017-09-18",2.6
"1410","2017-09-19",2.65
"1411","2017-09-20",2.65
"1412","2017-09-21",2.65
"1413","2017-09-22",2.65
"1414","2017-09-25",2.65
"1415","2017-09-26",2.65
"1416","2017-09-27",2.7
"1417","2017-09-28",2.75
"1418","2017-09-29",2.7
"1419","2017-10-02",2.7
"1420","2017-10-03",2.65
"1421","2017-10-04",2.75
"1422","2017-10-05",2.75
"1423","2017-10-06",2.85
"1424","2017-10-09",2.75
"1425","2017-10-10",2.75
"1426","2017-10-11",2.75
"1427","2017-10-12",2.7
"1428","2017-10-13",2.7
"1429","2017-10-16",2.7
"1430","2017-10-17",2.68
"1431","2017-10-18",2.65
"1432","2017-10-19",2.6
"1433","2017-10-20",2.4
"1434","2017-10-23",2.4
"1435","2017-10-24",2.3
"1436","2017-10-25",2.25
"1437","2017-10-26",2.25
"1438","2017-10-27",2.4
"1439","2017-10-30",2.4
"1440","2017-10-31",2.4
"1441","2017-11-01",2.35
"1442","2017-11-02",2.45
"1443","2017-11-03",2.45
"1444","2017-11-06",2.45
"1445","2017-11-07",2.45
"1446","2017-11-08",2.48
"1447","2017-11-09",2.45
"1448","2017-11-10",2.45
"1449","2017-11-13",2.48
"1450","2017-11-14",2.3
"1451","2017-11-15",2.5
"1452","2017-11-16",2.5
"1453","2017-11-17",2.5
"1454","2017-11-20",2.5
"1455","2017-11-21",2.45
"1456","2017-11-22",2.45
"1457","2017-11-24",2.53
"1458","2017-11-27",2.45
"1459","2017-11-28",2.5
"1460","2017-11-29",2.4
"1461","2017-11-30",2.45
"1462","2017-12-01",2.5
"1463","2017-12-04",2.45
"1464","2017-12-05",2.5
"1465","2017-12-06",2.48
"1466","2017-12-07",2.5
"1467","2017-12-08",2.5
"1468","2017-12-11",2.4
"1469","2017-12-12",2.4
"1470","2017-12-13",2.55
"1471","2017-12-14",2.4
"1472","2017-12-15",2.35
"1473","2017-12-18",2.4
"1474","2017-12-19",2.3
"1475","2017-12-20",2.3
"1476","2017-12-21",2.4
"1477","2017-12-22",2.35
"1478","2017-12-26",2.35
"1479","2017-12-27",2.4
"1480","2017-12-28",2.32
"1481","2017-12-29",2.3
"1482","2018-01-02",2.3
"1483","2018-01-03",2.35
"1484","2018-01-04",2.33
"1485","2018-01-05",2.3
"1486","2018-01-08",2.25
"1487","2018-01-09",2.13
"1488","2018-01-10",2.13
"1489","2018-01-11",2.05
"1490","2018-01-12",2.1
"1491","2018-01-16",2.1
"1492","2018-01-17",2.05
"1493","2018-01-18",2.1
"1494","2018-01-19",2
"1495","2018-01-22",2.03
"1496","2018-01-23",2
"1497","2018-01-24",1.9
"1498","2018-01-25",1.95
"1499","2018-01-26",1.98
"1500","2018-01-29",2
"1501","2018-01-30",1.95
"1502","2018-01-31",1.95
"1503","2018-02-01",2
"1504","2018-02-02",1.95
"1505","2018-02-05",2
"1506","2018-02-06",2
"1507","2018-02-07",2.05
"1508","2018-02-08",2.05
"1509","2018-02-09",2.15
"1510","2018-02-12",2.2
"1511","2018-02-13",2.28
"1512","2018-02-14",2.25
"1513","2018-02-15",2.3
"1514","2018-02-16",2.3
"1515","2018-02-20",2.2
"1516","2018-02-21",2.25
"1517","2018-02-22",2.3
"1518","2018-02-23",2.2
"1519","2018-02-26",2.1
"1520","2018-02-27",2.1
"1521","2018-02-28",2
"1522","2018-03-01",2
"1523","2018-03-02",2
"1524","2018-03-05",2
"1525","2018-03-06",1.95
"1526","2018-03-07",1.95
"1527","2018-03-08",2.05
"1528","2018-03-09",2.05
"1529","2018-03-12",2.15
"1530","2018-03-13",2.15
"1531","2018-03-14",2.05
"1532","2018-03-15",2.05
"1533","2018-03-16",1.75
"1534","2018-03-19",1.7
"1535","2018-03-20",1.7
"1536","2018-03-21",1.7
"1537","2018-03-22",1.75
"1538","2018-03-23",1.7
"1539","2018-03-26",1.63
"1540","2018-03-27",1.6
"1541","2018-03-28",1.55
"1542","2018-03-29",1.6
"1543","2018-04-02",1.5
"1544","2018-04-03",1.45
"1545","2018-04-04",1.55
"1546","2018-04-05",1.49
"1547","2018-04-06",1.5
"1548","2018-04-09",1.45
"1549","2018-04-10",1.5
"1550","2018-04-11",1.55
"1551","2018-04-12",1.45
"1552","2018-04-13",1.5
"1553","2018-04-16",1.5
"1554","2018-04-17",1.55
"1555","2018-04-18",1.6
"1556","2018-04-19",1.7
"1557","2018-04-20",1.7
"1558","2018-04-23",1.73
"1559","2018-04-24",1.65
"1560","2018-04-25",1.6
"1561","2018-04-26",1.75
"1562","2018-04-27",1.75
"1563","2018-04-30",1.75
"1564","2018-05-01",1.85
"1565","2018-05-02",1.75
"1566","2018-05-03",1.75
"1567","2018-05-04",1.8
"1568","2018-05-07",1.8
"1569","2018-05-08",1.85
"1570","2018-05-09",1.8
"1571","2018-05-10",2
"1572","2018-05-11",1.95
"1573","2018-05-14",1.95
"1574","2018-05-15",1.9
"1575","2018-05-16",1.9
"1576","2018-05-17",1.95
"1577","2018-05-18",1.9
"1578","2018-05-21",1.95
"1579","2018-05-22",1.95
"1580","2018-05-23",2
"1581","2018-05-24",1.95
"1582","2018-05-25",2
"1583","2018-05-29",1.85
"1584","2018-05-30",1.85
"1585","2018-05-31",1.9
"1586","2018-06-01",1.9
"1587","2018-06-04",1.9
"1588","2018-06-05",2
"1589","2018-06-06",1.95
"1590","2018-06-07",2
"1591","2018-06-08",1.95
"1592","2018-06-11",1.95
"1593","2018-06-12",1.95
"1594","2018-06-13",2
"1595","2018-06-14",2
"1596","2018-06-15",2.05
"1597","2018-06-18",2.1
"1598","2018-06-19",1.95
"1599","2018-06-20",1.98
"1600","2018-06-21",1.95
"1601","2018-06-22",2.05
"1602","2018-06-25",2.05
"1603","2018-06-26",2
"1604","2018-06-27",2.03
"1605","2018-06-28",2
"1606","2018-06-29",2
"1607","2018-07-02",2.05
"1608","2018-07-03",2.08
"1609","2018-07-05",2
"1610","2018-07-06",2
"1611","2018-07-09",1.95
"1612","2018-07-10",1.95
"1613","2018-07-11",2
"1614","2018-07-12",2
"1615","2018-07-13",2
"1616","2018-07-16",2
"1617","2018-07-17",2
"1618","2018-07-18",1.98
"1619","2018-07-19",1.95
"1620","2018-07-20",1.95
"1621","2018-07-23",1.95
"1622","2018-07-24",1.93
"1623","2018-07-25",1.93
"1624","2018-07-26",1.85
"1625","2018-07-27",1.95
"1626","2018-07-30",1.8
"1627","2018-07-31",1.8
"1628","2018-08-01",1.8
"1629","2018-08-02",2
"1630","2018-08-03",2.05
"1631","2018-08-06",2.25
"1632","2018-08-07",2.4
"1633","2018-08-08",2.35
"1634","2018-08-09",2.42
"1635","2018-08-10",2.4
"1636","2018-08-13",2.25
"1637","2018-08-14",2.3
"1638","2018-08-15",2.25
"1639","2018-08-16",2.2
"1640","2018-08-17",2.25
"1641","2018-08-20",2.2
"1642","2018-08-21",2.2
"1643","2018-08-22",2.25
"1644","2018-08-23",2.28
"1645","2018-08-24",2.2
"1646","2018-08-27",2.2
"1647","2018-08-28",2.23
"1648","2018-08-29",2.2
"1649","2018-08-30",2.2
"1650","2018-08-31",1.93
"1651","2018-09-04",1.95
"1652","2018-09-05",1.9
"1653","2018-09-06",1.9
"1654","2018-09-07",1.93
"1655","2018-09-10",1.9
"1656","2018-09-11",1.9
"1657","2018-09-12",1.9
"1658","2018-09-13",1.8
"1659","2018-09-14",1.8
"1660","2018-09-17",1.75
"1661","2018-09-18",1.8
"1662","2018-09-19",1.75
"1663","2018-09-20",1.8
"1664","2018-09-21",1.65
"1665","2018-09-24",1.75
"1666","2018-09-25",1.7
"1667","2018-09-26",1.7
"1668","2018-09-27",1.65
"1669","2018-09-28",1.6
"1670","2018-10-01",1.91
"1671","2018-10-02",2.13
"1672","2018-10-03",2.2
"1673","2018-10-04",2.23
"1674","2018-10-05",2.2
"1675","2018-10-08",2.15
"1676","2018-10-09",2.13
"1677","2018-10-10",2.11
"1678","2018-10-11",2.06
"1679","2018-10-12",2.03
"1680","2018-10-15",2.02
"1681","2018-10-16",2.07
"1682","2018-10-17",2.16
"1683","2018-10-18",2.05
"1684","2018-10-19",2.01
"1685","2018-10-22",1.91
"1686","2018-10-23",1.89
"1687","2018-10-24",1.87
"1688","2018-10-25",1.87
"1689","2018-10-26",1.73
"1690","2018-10-29",1.75
"1691","2018-10-30",1.77
"1692","2018-10-31",1.8
"1693","2018-11-01",1.77
"1694","2018-11-02",1.78
"1695","2018-11-05",1.76
"1696","2018-11-06",1.77
"1697","2018-11-07",1.76
"1698","2018-11-08",1.76
"1699","2018-11-09",1.59
"1700","2018-11-12",1.58
"1701","2018-11-13",1.73
"1702","2018-11-14",1.74
"1703","2018-11-15",1.78
"1704","2018-11-16",1.71
"1705","2018-11-19",1.54
"1706","2018-11-20",1.59
"1707","2018-11-21",1.61
"1708","2018-11-23",1.65
"1709","2018-11-26",1.69
"1710","2018-11-27",1.78
"1711","2018-11-28",1.76
"1712","2018-11-29",1.76
"1713","2018-11-30",1.78
"1714","2018-12-03",1.77
"1715","2018-12-04",1.68
"1716","2018-12-06",1.64
"1717","2018-12-07",1.63
"1718","2018-12-10",1.55
"1719","2018-12-11",1.54
"1720","2018-12-12",1.55
"1721","2018-12-13",1.51
"1722","2018-12-14",1.47
"1723","2018-12-17",1.44
"1724","2018-12-18",1.53
"1725","2018-12-19",1.47
"1726","2018-12-20",1.44
"1727","2018-12-21",1.42
"1728","2018-12-24",1.43
"1729","2018-12-26",1.49
"1730","2018-12-27",1.43
"1731","2018-12-28",1.58
"1732","2018-12-31",1.48
"1733","2019-01-02",1.56
"1734","2019-01-03",1.55
"1735","2019-01-04",1.57
"1736","2019-01-07",1.65
"1737","2019-01-08",1.64
"1738","2019-01-09",1.68
"1739","2019-01-10",1.68
"1740","2019-01-11",1.71
"1741","2019-01-14",1.75
"1742","2019-01-15",1.82
"1743","2019-01-16",1.78
"1744","2019-01-17",1.75
"1745","2019-01-18",1.81
"1746","2019-01-22",1.83
"1747","2019-01-23",1.83
"1748","2019-01-24",1.83
"1749","2019-01-25",1.85
"1750","2019-01-28",1.85
"1751","2019-01-29",1.8
"1752","2019-01-30",1.83
"1753","2019-01-31",1.85
"1754","2019-02-01",1.81
"1755","2019-02-04",1.79
"1756","2019-02-05",1.82
"1757","2019-02-06",1.84
"1758","2019-02-07",1.83
"1759","2019-02-08",1.8
"1760","2019-02-11",1.79
"1761","2019-02-12",1.73
"1762","2019-02-13",1.74
"1763","2019-02-14",1.72
"1764","2019-02-15",1.74
"1765","2019-02-19",1.74
"1766","2019-02-20",1.73
"1767","2019-02-21",1.76
"1768","2019-02-22",1.76
"1769","2019-02-25",1.76
"1770","2019-02-26",1.75
"1771","2019-02-27",1.76
"1772","2019-02-28",1.76
"1773","2019-03-01",1.74
"1774","2019-03-04",1.76
"1775","2019-03-05",1.82
"1776","2019-03-06",1.86
"1777","2019-03-07",1.85
"1778","2019-03-08",1.86
"1779","2019-03-11",1.85
"1780","2019-03-12",1.83
"1781","2019-03-13",1.82
"1782","2019-03-14",1.78
"1783","2019-03-15",1.8
"1784","2019-03-18",1.72
"1785","2019-03-19",1.72
"1786","2019-03-20",1.62
"1787","2019-03-21",1.64
"1788","2019-03-22",1.61
"1789","2019-03-25",1.6
"1790","2019-03-26",1.6
"1791","2019-03-27",1.6
"1792","2019-03-28",1.6
"1793","2019-03-29",1.57
"1794","2019-04-01",1.54
"1795","2019-04-02",1.55
"1796","2019-04-03",1.57
"1797","2019-04-04",1.58
"1798","2019-04-05",1.57
"1799","2019-04-08",1.57
"1800","2019-04-09",1.58
"1801","2019-04-10",1.58
"1802","2019-04-11",1.55
"1803","2019-04-12",1.52
"1804","2019-04-15",1.55
"1805","2019-04-16",1.56
"1806","2019-04-17",1.57
"1807","2019-04-18",1.55
"1808","2019-04-22",1.57
"1809","2019-04-23",1.56
"1810","2019-04-24",1.5
"1811","2019-04-25",1.53
"1812","2019-04-26",1.47
"1813","2019-04-29",1.5
"1814","2019-04-30",1.46
"1815","2019-05-01",1.48
"1816","2019-05-02",1.53
"1817","2019-05-03",1.6
"1818","2019-05-06",1.55
"1819","2019-05-07",1.52
"1820","2019-05-08",1.57
"1821","2019-05-09",1.53
"1822","2019-05-10",1.54
"1823","2019-05-13",1.55
"1824","2019-05-14",1.55
"1825","2019-05-15",1.6
"1826","2019-05-16",1.64
"1827","2019-05-17",1.67
"1828","2019-05-20",1.65
"1829","2019-05-21",1.74
"1830","2019-05-22",1.76
"1831","2019-05-23",1.78
"1832","2019-05-24",1.74
"1833","2019-05-28",1.75
"1834","2019-05-29",1.74
"1835","2019-05-30",1.76
"1836","2019-05-31",1.72
"1837","2019-06-03",1.65
"1838","2019-06-04",1.65
"1839","2019-06-05",1.63
"1840","2019-06-06",1.61
"1841","2019-06-07",1.65
"1842","2019-06-10",1.63
"1843","2019-06-11",1.64
"1844","2019-06-12",1.63
"1845","2019-06-13",1.64
"1846","2019-06-14",1.64
"1847","2019-06-17",1.64
"1848","2019-06-18",1.64
"1849","2019-06-19",1.64
"1850","2019-06-20",1.64
"1851","2019-06-21",1.64
"1852","2019-06-24",1.63
"1853","2019-06-25",1.55
"1854","2019-06-26",1.54
"1855","2019-06-27",1.58
"1856","2019-06-28",1.56
"1857","2019-07-01",1.51
"1858","2019-07-02",1.5
"1859","2019-07-03",1.5
"1860","2019-07-05",1.5
"1861","2019-07-08",1.43
"1862","2019-07-09",1.43
"1863","2019-07-10",1.55
"1864","2019-07-11",1.52
"1865","2019-07-12",1.5
"1866","2019-07-15",1.52
"1867","2019-07-16",1.48
"1868","2019-07-17",1.49
"1869","2019-07-18",1.51
"1870","2019-07-19",1.51
"1871","2019-07-22",1.5
"1872","2019-07-23",1.49
"1873","2019-07-24",1.5
"1874","2019-07-25",1.49
"1875","2019-07-26",1.49
"1876","2019-07-29",1.48
"1877","2019-07-30",1.47
"1878","2019-07-31",1.46
"1879","2019-08-01",1.5
"1880","2019-08-02",1.49
"1881","2019-08-05",1.43
"1882","2019-08-06",1.45
"1883","2019-08-07",1.46
"1884","2019-08-08",1.39
"1885","2019-08-09",1.36
"1886","2019-08-12",1.31
"1887","2019-08-13",1.31
"1888","2019-08-14",1.34
"1889","2019-08-15",1.35
"1890","2019-08-16",1.4
"1891","2019-08-19",1.38
"1892","2019-08-20",1.45
"1893","2019-08-21",1.47
"1894","2019-08-22",1.45
"1895","2019-08-23",1.47
"1896","2019-08-26",1.45
"1897","2019-08-27",1.43
"1898","2019-08-28",1.44
"1899","2019-08-29",1.45
"1900","2019-08-30",1.46
"1901","2019-09-03",1.47
"1902","2019-09-04",1.45
"1903","2019-09-05",1.5
"1904","2019-09-06",1.48
"1905","2019-09-09",1.46
"1906","2019-09-10",1.44
"1907","2019-09-11",1.43
"1908","2019-09-12",1.42
"1909","2019-09-13",1.37
"1910","2019-09-16",1.45
"1911","2019-09-17",1.41
"1912","2019-09-18",1.45
"1913","2019-09-19",1.54
"1914","2019-09-20",1.58
"1915","2019-09-23",1.51
"1916","2019-09-24",1.5
"1917","2019-09-25",1.46
"1918","2019-09-26",1.43
"1919","2019-09-27",1.39
"1920","2019-09-30",1.4
"1921","2019-10-01",1.37
"1922","2019-10-02",1.4
"1923","2019-10-03",1.43
"1924","2019-10-04",1.44
"1925","2019-10-07",1.44
"1926","2019-10-08",1.45
"1927","2019-10-09",1.44
"1928","2019-10-10",1.43
"1929","2019-10-11",1.48
"1930","2019-10-14",1.43
"1931","2019-10-15",1.49
"1932","2019-10-16",1.49
"1933","2019-10-17",1.5
"1934","2019-10-18",1.52
"1935","2019-10-21",1.5
"1936","2019-10-22",1.53
"1937","2019-10-23",1.5
