"","date","TBPH"
"100","2014-10-07",22.01
"101","2014-10-08",22
"102","2014-10-09",20.67
"103","2014-10-10",20.5
"104","2014-10-13",20.440001
"105","2014-10-14",20.51
"106","2014-10-15",20.67
"107","2014-10-16",20.49
"108","2014-10-17",20.17
"109","2014-10-20",20.719999
"110","2014-10-21",20.67
"111","2014-10-22",20.42
"112","2014-10-23",20.389999
"113","2014-10-24",19.809999
"114","2014-10-27",19.940001
"115","2014-10-28",20.040001
"116","2014-10-29",19.209999
"117","2014-10-30",18.73
"118","2014-10-31",18.299999
"119","2014-11-03",18.120001
"120","2014-11-04",17.82
"121","2014-11-05",17.690001
"122","2014-11-06",17.440001
"123","2014-11-07",17.07
"124","2014-11-10",18.32
"125","2014-11-11",17.959999
"126","2014-11-12",17.799999
"127","2014-11-13",17.610001
"128","2014-11-14",17.48
"129","2014-11-17",17.32
"130","2014-11-18",16.459999
"131","2014-11-19",16.200001
"132","2014-11-20",15.95
"133","2014-11-21",15.9
"134","2014-11-24",16.16
"135","2014-11-25",15.59
"136","2014-11-26",16.4
"137","2014-11-28",15.82
"138","2014-12-01",14.9
"139","2014-12-02",14.93
"140","2014-12-03",14.25
"141","2014-12-04",14.06
"142","2014-12-05",14.11
"143","2014-12-08",14.06
"144","2014-12-09",14.19
"145","2014-12-10",13.8
"146","2014-12-11",14.01
"147","2014-12-12",13.91
"148","2014-12-15",13.61
"149","2014-12-16",13.48
"150","2014-12-17",13.33
"151","2014-12-18",13.37
"152","2014-12-19",14.03
"153","2014-12-22",14.85
"154","2014-12-23",14.64
"155","2014-12-24",14.84
"156","2014-12-26",14.96
"157","2014-12-29",15.09
"158","2014-12-30",15.09
"159","2014-12-31",14.92
"160","2015-01-02",14.7
"161","2015-01-05",14.91
"162","2015-01-06",15.04
"163","2015-01-07",16.049999
"164","2015-01-08",17.07
"165","2015-01-09",17.42
"166","2015-01-12",16.84
"167","2015-01-13",17.120001
"168","2015-01-14",17.280001
"169","2015-01-15",16.6
"170","2015-01-16",17.389999
"171","2015-01-20",18
"172","2015-01-21",18.040001
"173","2015-01-22",17.75
"174","2015-01-23",17.5
"175","2015-01-26",17.639999
"176","2015-01-27",17.969999
"177","2015-01-28",16.51
"178","2015-01-29",16.610001
"179","2015-01-30",16.24
"180","2015-02-02",17.370001
"181","2015-02-03",17.48
"182","2015-02-04",17.209999
"183","2015-02-05",17.299999
"184","2015-02-06",17.440001
"185","2015-02-09",17.98
"186","2015-02-10",18.59
"187","2015-02-11",18.129999
"188","2015-02-12",18.23
"189","2015-02-13",18.51
"190","2015-02-17",19.93
"191","2015-02-18",19.83
"192","2015-02-19",19.1
"193","2015-02-20",19.52
"194","2015-02-23",20.629999
"195","2015-02-24",20.450001
"196","2015-02-25",21.049999
"197","2015-02-26",20.889999
"198","2015-02-27",21.73
"199","2015-03-02",20.73
"200","2015-03-03",20.959999
"201","2015-03-04",21.51
"202","2015-03-05",20.75
"203","2015-03-06",20.23
"204","2015-03-09",19.879999
"205","2015-03-10",19.9
"206","2015-03-11",18.51
"207","2015-03-12",19.25
"208","2015-03-13",19.379999
"209","2015-03-16",18.959999
"210","2015-03-17",18.620001
"211","2015-03-18",19
"212","2015-03-19",19.440001
"213","2015-03-20",19.379999
"214","2015-03-23",18.950001
"215","2015-03-24",18.110001
"216","2015-03-25",17.120001
"217","2015-03-26",16.92
"218","2015-03-27",17.35
"219","2015-03-30",17.799999
"220","2015-03-31",17.35
"221","2015-04-01",17.139999
"222","2015-04-02",17.27
"223","2015-04-06",17.360001
"224","2015-04-07",17.66
"225","2015-04-08",17.83
"226","2015-04-09",17.75
"227","2015-04-10",18.01
"228","2015-04-13",18.629999
"229","2015-04-14",18.559999
"230","2015-04-15",18.58
"231","2015-04-16",18.6
"232","2015-04-17",18.02
"233","2015-04-20",18.24
"234","2015-04-21",18.23
"235","2015-04-22",18.41
"236","2015-04-23",18.33
"237","2015-04-24",18.389999
"238","2015-04-27",17.24
"239","2015-04-28",17.34
"240","2015-04-29",16.950001
"241","2015-04-30",16
"242","2015-05-01",16.549999
"243","2015-05-04",16.440001
"244","2015-05-05",16.219999
"245","2015-05-06",15.51
"246","2015-05-07",15.27
"247","2015-05-08",15.11
"248","2015-05-11",14.9
"249","2015-05-12",14.5
"250","2015-05-13",14.93
"251","2015-05-14",14.93
"252","2015-05-15",14.69
"253","2015-05-18",14.35
"254","2015-05-19",14.03
"255","2015-05-20",14.24
"256","2015-05-21",14.49
"257","2015-05-22",14.38
"258","2015-05-26",14.17
"259","2015-05-27",14.55
"260","2015-05-28",14.33
"261","2015-05-29",13.95
"262","2015-06-01",13.83
"263","2015-06-02",13.83
"264","2015-06-03",13.85
"265","2015-06-04",13.76
"266","2015-06-05",13.65
"267","2015-06-08",13.54
"268","2015-06-09",13.23
"269","2015-06-10",13.45
"270","2015-06-11",13.45
"271","2015-06-12",13.45
"272","2015-06-15",14.27
"273","2015-06-16",14.15
"274","2015-06-17",13.99
"275","2015-06-18",14.38
"276","2015-06-19",14.89
"277","2015-06-22",15.37
"278","2015-06-23",14.77
"279","2015-06-24",14.08
"280","2015-06-25",13.97
"281","2015-06-26",13.49
"282","2015-06-29",12.57
"283","2015-06-30",13.02
"284","2015-07-01",12.57
"285","2015-07-02",12.25
"286","2015-07-06",12.62
"287","2015-07-07",12.57
"288","2015-07-08",11.84
"289","2015-07-09",11.93
"290","2015-07-10",12.29
"291","2015-07-13",11.95
"292","2015-07-14",12.69
"293","2015-07-15",12.51
"294","2015-07-16",12.44
"295","2015-07-17",12.21
"296","2015-07-20",11.9
"297","2015-07-21",12.23
"298","2015-07-22",12.46
"299","2015-07-23",12.53
"300","2015-07-24",12.28
"301","2015-07-27",11.83
"302","2015-07-28",12.02
"303","2015-07-29",11.95
"304","2015-07-30",12.05
"305","2015-07-31",12.54
"306","2015-08-03",12.34
"307","2015-08-04",12.3
"308","2015-08-05",12.28
"309","2015-08-06",12
"310","2015-08-07",11.91
"311","2015-08-10",12.34
"312","2015-08-11",11.96
"313","2015-08-12",12.24
"314","2015-08-13",11.96
"315","2015-08-14",11.94
"316","2015-08-17",12.08
"317","2015-08-18",12.79
"318","2015-08-19",13.45
"319","2015-08-20",12.98
"320","2015-08-21",13.12
"321","2015-08-24",12.29
"322","2015-08-25",12.07
"323","2015-08-26",12.57
"324","2015-08-27",13.74
"325","2015-08-28",14.61
"326","2015-08-31",14.56
"327","2015-09-01",13.75
"328","2015-09-02",14.79
"329","2015-09-03",13.84
"330","2015-09-04",14
"331","2015-09-08",14.8
"332","2015-09-09",13.41
"333","2015-09-10",13.63
"334","2015-09-11",13.92
"335","2015-09-14",13.17
"336","2015-09-15",13.4
"337","2015-09-16",13.27
"338","2015-09-17",14.03
"339","2015-09-18",13.49
"340","2015-09-21",13.59
"341","2015-09-22",13.62
"342","2015-09-23",13.43
"343","2015-09-24",13.44
"344","2015-09-25",12.43
"345","2015-09-28",11.85
"346","2015-09-29",10.88
"347","2015-09-30",10.99
"348","2015-10-01",11.13
"349","2015-10-02",12.38
"350","2015-10-05",12.63
"351","2015-10-06",12.47
"352","2015-10-07",12.56
"353","2015-10-08",12.9
"354","2015-10-09",13.86
"355","2015-10-12",13.71
"356","2015-10-13",13.18
"357","2015-10-14",12.92
"358","2015-10-15",14.05
"359","2015-10-16",13.92
"360","2015-10-19",13.92
"361","2015-10-20",13.95
"362","2015-10-21",13.57
"363","2015-10-22",13.49
"364","2015-10-23",13.85
"365","2015-10-26",13.87
"366","2015-10-27",13.81
"367","2015-10-28",14.41
"368","2015-10-29",14.64
"369","2015-10-30",14.95
"370","2015-11-02",16.08
"371","2015-11-03",16.34
"372","2015-11-04",17.1
"373","2015-11-05",17.24
"374","2015-11-06",17.5
"375","2015-11-09",17.059999
"376","2015-11-10",17.24
"377","2015-11-11",16.98
"378","2015-11-12",16.700001
"379","2015-11-13",16.85
"380","2015-11-16",16.879999
"381","2015-11-17",16.93
"382","2015-11-18",17.52
"383","2015-11-19",17.09
"384","2015-11-20",17.17
"385","2015-11-23",18.02
"386","2015-11-24",18.280001
"387","2015-11-25",18.629999
"388","2015-11-27",18.469999
"389","2015-11-30",18.77
"390","2015-12-01",19.219999
"391","2015-12-02",19.51
"392","2015-12-03",17.57
"393","2015-12-04",18.59
"394","2015-12-07",17.9
"395","2015-12-08",18.08
"396","2015-12-09",17.309999
"397","2015-12-10",16.879999
"398","2015-12-11",16.129999
"399","2015-12-14",15.35
"400","2015-12-15",15.45
"401","2015-12-16",16.32
"402","2015-12-17",16.41
"403","2015-12-18",15.57
"404","2015-12-21",16.389999
"405","2015-12-22",16.9
"406","2015-12-23",16.809999
"407","2015-12-24",16.299999
"408","2015-12-28",16.35
"409","2015-12-29",16.700001
"410","2015-12-30",16.51
"411","2015-12-31",16.389999
"412","2016-01-04",16.24
"413","2016-01-05",16.629999
"414","2016-01-06",15.66
"415","2016-01-07",15.53
"416","2016-01-08",14.61
"417","2016-01-11",13.35
"418","2016-01-12",13.95
"419","2016-01-13",13.4
"420","2016-01-14",13.73
"421","2016-01-15",14.52
"422","2016-01-19",14.18
"423","2016-01-20",15.75
"424","2016-01-21",15.92
"425","2016-01-22",16.190001
"426","2016-01-25",16.02
"427","2016-01-26",16.16
"428","2016-01-27",16.08
"429","2016-01-28",16.309999
"430","2016-01-29",16.42
"431","2016-02-01",16.01
"432","2016-02-02",16.08
"433","2016-02-03",16.780001
"434","2016-02-04",17.440001
"435","2016-02-05",17.43
"436","2016-02-08",17.01
"437","2016-02-09",16.32
"438","2016-02-10",15.77
"439","2016-02-11",15.94
"440","2016-02-12",14.86
"441","2016-02-16",15.29
"442","2016-02-17",16.1
"443","2016-02-18",15.5
"444","2016-02-19",15.65
"445","2016-02-22",14.8
"446","2016-02-23",14.34
"447","2016-02-24",15.35
"448","2016-02-25",16.15
"449","2016-02-26",16.139999
"450","2016-02-29",15.72
"451","2016-03-01",15.98
"452","2016-03-02",17.370001
"453","2016-03-03",17.719999
"454","2016-03-04",17.870001
"455","2016-03-07",18.15
"456","2016-03-08",17.17
"457","2016-03-09",17.59
"458","2016-03-10",17.120001
"459","2016-03-11",17.700001
"460","2016-03-14",17.690001
"461","2016-03-15",16.959999
"462","2016-03-16",17.82
"463","2016-03-17",17.75
"464","2016-03-18",17.93
"465","2016-03-21",18.440001
"466","2016-03-22",18.48
"467","2016-03-23",17.35
"468","2016-03-24",17
"469","2016-03-28",17.309999
"470","2016-03-29",18.110001
"471","2016-03-30",18.42
"472","2016-03-31",18.799999
"473","2016-04-01",19.690001
"474","2016-04-04",20.43
"475","2016-04-05",20.309999
"476","2016-04-06",20.83
"477","2016-04-07",20.9
"478","2016-04-08",20.98
"479","2016-04-11",21.92
"480","2016-04-12",21.334999
"481","2016-04-13",22.040001
"482","2016-04-14",22.35
"483","2016-04-15",22.440001
"484","2016-04-18",23.190001
"485","2016-04-19",22.84
"486","2016-04-20",23.379999
"487","2016-04-21",24.08
"488","2016-04-22",24.200001
"489","2016-04-25",24.120001
"490","2016-04-26",23.799999
"491","2016-04-27",23.57
"492","2016-04-28",21.16
"493","2016-04-29",20.75
"494","2016-05-02",21.200001
"495","2016-05-03",19.700001
"496","2016-05-04",19.32
"497","2016-05-05",18.309999
"498","2016-05-06",17.950001
"499","2016-05-09",18.629999
"500","2016-05-10",18.860001
"501","2016-05-11",18.1
"502","2016-05-12",17.450001
"503","2016-05-13",17.559999
"504","2016-05-16",18.139999
"505","2016-05-17",17.84
"506","2016-05-18",18.995001
"507","2016-05-19",19.4
"508","2016-05-20",20.549999
"509","2016-05-23",20.83
"510","2016-05-24",21.469999
"511","2016-05-25",22.17
"512","2016-05-26",22.299999
"513","2016-05-27",22.75
"514","2016-05-31",23
"515","2016-06-01",22.959999
"516","2016-06-02",23.67
"517","2016-06-03",23.290001
"518","2016-06-06",23.83
"519","2016-06-07",23.290001
"520","2016-06-08",23.540001
"521","2016-06-09",23.360001
"522","2016-06-10",22.68
"523","2016-06-13",22.35
"524","2016-06-14",22.370001
"525","2016-06-15",22.799999
"526","2016-06-16",22.51
"527","2016-06-17",21.82
"528","2016-06-20",22.879999
"529","2016-06-21",23.15
"530","2016-06-22",22.889999
"531","2016-06-23",23.059999
"532","2016-06-24",22.58
"533","2016-06-27",21.709999
"534","2016-06-28",22.85
"535","2016-06-29",22.879999
"536","2016-06-30",22.690001
"537","2016-07-01",22.98
"538","2016-07-05",22.77
"539","2016-07-06",22.950001
"540","2016-07-07",23
"541","2016-07-08",23.459999
"542","2016-07-11",23.66
"543","2016-07-12",23.92
"544","2016-07-13",23.33
"545","2016-07-14",23.299999
"546","2016-07-15",23.549999
"547","2016-07-18",23.32
"548","2016-07-19",22.26
"549","2016-07-20",22.67
"550","2016-07-21",22.26
"551","2016-07-22",22.92
"552","2016-07-25",22.59
"553","2016-07-26",22.84
"554","2016-07-27",24.09
"555","2016-07-28",24.370001
"556","2016-07-29",25.51
"557","2016-08-01",26.4
"558","2016-08-02",27.26
"559","2016-08-03",24.620001
"560","2016-08-04",24.139999
"561","2016-08-05",25.379999
"562","2016-08-08",25.440001
"563","2016-08-09",26.15
"564","2016-08-10",25.440001
"565","2016-08-11",25.959999
"566","2016-08-12",26.959999
"567","2016-08-15",27.950001
"568","2016-08-16",27.51
"569","2016-08-17",27.99
"570","2016-08-18",28.5
"571","2016-08-19",27.889999
"572","2016-08-22",27.049999
"573","2016-08-23",27.98
"574","2016-08-24",27.629999
"575","2016-08-25",28.17
"576","2016-08-26",28.18
"577","2016-08-29",28.82
"578","2016-08-30",28.370001
"579","2016-08-31",28.360001
"580","2016-09-01",28.860001
"581","2016-09-02",28.85
"582","2016-09-06",29.67
"583","2016-09-07",29.35
"584","2016-09-08",31.16
"585","2016-09-09",30.35
"586","2016-09-12",31.1
"587","2016-09-13",30.110001
"588","2016-09-14",31.690001
"589","2016-09-15",32.220001
"590","2016-09-16",33
"591","2016-09-19",33.669998
"592","2016-09-20",35.02
"593","2016-09-21",35.540001
"594","2016-09-22",36.580002
"595","2016-09-23",35.790001
"596","2016-09-26",35.779999
"597","2016-09-27",36.970001
"598","2016-09-28",36.91
"599","2016-09-29",35.18
"600","2016-09-30",36.240002
"601","2016-10-03",36.889999
"602","2016-10-04",36.299999
"603","2016-10-05",37.380001
"604","2016-10-06",36.349998
"605","2016-10-07",36.73
"606","2016-10-10",38.580002
"607","2016-10-11",37.439999
"608","2016-10-12",31.51
"609","2016-10-13",31.860001
"610","2016-10-14",29.030001
"611","2016-10-17",29.76
"612","2016-10-18",30.559999
"613","2016-10-19",32.009998
"614","2016-10-20",32.799999
"615","2016-10-21",33.540001
"616","2016-10-24",32.82
"617","2016-10-25",33.009998
"618","2016-10-26",32.98
"619","2016-10-27",26.549999
"620","2016-10-28",25.42
"621","2016-10-31",25.129999
"622","2016-11-01",25.379999
"623","2016-11-02",25.1
"624","2016-11-03",24.57
"625","2016-11-04",24.950001
"626","2016-11-07",25.82
"627","2016-11-08",26.15
"628","2016-11-09",30.370001
"629","2016-11-10",31.25
"630","2016-11-11",34.110001
"631","2016-11-14",35.57
"632","2016-11-15",35.73
"633","2016-11-16",33.580002
"634","2016-11-17",32.889999
"635","2016-11-18",31.959999
"636","2016-11-21",30.530001
"637","2016-11-22",28.91
"638","2016-11-23",29.27
"639","2016-11-25",29.690001
"640","2016-11-28",28.42
"641","2016-11-29",27.6
"642","2016-11-30",27.84
"643","2016-12-01",27.42
"644","2016-12-02",28.620001
"645","2016-12-05",29.040001
"646","2016-12-06",30.51
"647","2016-12-07",29.129999
"648","2016-12-08",30.360001
"649","2016-12-09",30.84
"650","2016-12-12",31.129999
"651","2016-12-13",31.709999
"652","2016-12-14",30.950001
"653","2016-12-15",31.450001
"654","2016-12-16",31.84
"655","2016-12-19",31.23
"656","2016-12-20",31.549999
"657","2016-12-21",31.389999
"658","2016-12-22",30.84
"659","2016-12-23",32.41
"660","2016-12-27",32.349998
"661","2016-12-28",31.610001
"662","2016-12-29",31.610001
"663","2016-12-30",31.879999
"664","2017-01-03",32.5
"665","2017-01-04",33.360001
"666","2017-01-05",32.830002
"667","2017-01-06",32.950001
"668","2017-01-09",33.43
"669","2017-01-10",34.380001
"670","2017-01-11",33.029999
"671","2017-01-12",33.040001
"672","2017-01-13",32.98
"673","2017-01-17",31.65
"674","2017-01-18",31.98
"675","2017-01-19",31.190001
"676","2017-01-20",31.01
"677","2017-01-23",30.01
"678","2017-01-24",29.01
"679","2017-01-25",29.440001
"680","2017-01-26",28.9
"681","2017-01-27",29.059999
"682","2017-01-30",28.280001
"683","2017-01-31",29.959999
"684","2017-02-01",29.91
"685","2017-02-02",30.299999
"686","2017-02-03",31.33
"687","2017-02-06",31.24
"688","2017-02-07",30.629999
"689","2017-02-08",30.6
"690","2017-02-09",31.860001
"691","2017-02-10",32.02
"692","2017-02-13",32.290001
"693","2017-02-14",32.259998
"694","2017-02-15",32.970001
"695","2017-02-16",32.400002
"696","2017-02-17",33.779999
"697","2017-02-21",31.549999
"698","2017-02-22",30.809999
"699","2017-02-23",30.23
"700","2017-02-24",30.33
"701","2017-02-27",31.99
"702","2017-02-28",30.620001
"703","2017-03-01",32.18
"704","2017-03-02",31.450001
"705","2017-03-03",32.119999
"706","2017-03-06",31.33
"707","2017-03-07",30.459999
"708","2017-03-08",30.77
"709","2017-03-09",30.85
"710","2017-03-10",31.280001
"711","2017-03-13",31.059999
"712","2017-03-14",30.190001
"713","2017-03-15",31.49
"714","2017-03-16",31.65
"715","2017-03-17",32.790001
"716","2017-03-20",33.73
"717","2017-03-21",31.860001
"718","2017-03-22",32.759998
"719","2017-03-23",33.349998
"720","2017-03-24",33.759998
"721","2017-03-27",35.349998
"722","2017-03-28",35.98
"723","2017-03-29",37.060001
"724","2017-03-30",36.34
"725","2017-03-31",36.82
"726","2017-04-03",35.700001
"727","2017-04-04",35.880001
"728","2017-04-05",35.459999
"729","2017-04-06",35.48
"730","2017-04-07",36.310001
"731","2017-04-10",36.889999
"732","2017-04-11",37.73
"733","2017-04-12",37.349998
"734","2017-04-13",37.84
"735","2017-04-17",37.650002
"736","2017-04-18",37.52
"737","2017-04-19",38.599998
"738","2017-04-20",39.16
"739","2017-04-21",38.790001
"740","2017-04-24",39.209999
"741","2017-04-25",39.93
"742","2017-04-26",40.75
"743","2017-04-27",40.650002
"744","2017-04-28",40.330002
"745","2017-05-01",41.060001
"746","2017-05-02",40.98
"747","2017-05-03",39.82
"748","2017-05-04",39.540001
"749","2017-05-05",39.790001
"750","2017-05-08",40.060001
"751","2017-05-09",40.650002
"752","2017-05-10",40.68
"753","2017-05-11",39.950001
"754","2017-05-12",38.220001
"755","2017-05-15",37.709999
"756","2017-05-16",37.529999
"757","2017-05-17",36.34
"758","2017-05-18",36.380001
"759","2017-05-19",36.830002
"760","2017-05-22",35.82
"761","2017-05-23",36.529999
"762","2017-05-24",36.889999
"763","2017-05-25",37.349998
"764","2017-05-26",37.470001
"765","2017-05-30",35.84
"766","2017-05-31",36.5
"767","2017-06-01",37.82
"768","2017-06-02",37.82
"769","2017-06-05",36.209999
"770","2017-06-06",37.580002
"771","2017-06-07",38.34
"772","2017-06-08",38.700001
"773","2017-06-09",38.619999
"774","2017-06-12",38.610001
"775","2017-06-13",39.330002
"776","2017-06-14",37.439999
"777","2017-06-15",36.369999
"778","2017-06-16",36.990002
"779","2017-06-19",38.77
"780","2017-06-20",38.93
"781","2017-06-21",40.720001
"782","2017-06-22",42.560001
"783","2017-06-23",42.380001
"784","2017-06-26",41.59
"785","2017-06-27",39.880001
"786","2017-06-28",40.82
"787","2017-06-29",39.75
"788","2017-06-30",39.84
"789","2017-07-03",41.200001
"790","2017-07-05",41.43
"791","2017-07-06",41.240002
"792","2017-07-07",42.560001
"793","2017-07-10",40.91
"794","2017-07-11",40.59
"795","2017-07-12",40.330002
"796","2017-07-13",38.950001
"797","2017-07-14",37.110001
"798","2017-07-17",37.599998
"799","2017-07-18",36.599998
"800","2017-07-19",36.77
"801","2017-07-20",37.779999
"802","2017-07-21",36.369999
"803","2017-07-24",36.07
"804","2017-07-25",35.540001
"805","2017-07-26",35.119999
"806","2017-07-27",33.48
"807","2017-07-28",32.810001
"808","2017-07-31",32.130001
"809","2017-08-01",31.93
"810","2017-08-02",32.049999
"811","2017-08-03",30.02
"812","2017-08-04",29.860001
"813","2017-08-07",29.860001
"814","2017-08-08",29.790001
"815","2017-08-09",23.879999
"816","2017-08-10",23.955
"817","2017-08-11",24.1
"818","2017-08-14",27.48
"819","2017-08-15",26.709999
"820","2017-08-16",27.030001
"821","2017-08-17",27.66
"822","2017-08-18",27.4
"823","2017-08-21",26.5
"824","2017-08-22",27.450001
"825","2017-08-23",27.780001
"826","2017-08-24",28.629999
"827","2017-08-25",28.65
"828","2017-08-28",29.709999
"829","2017-08-29",31.530001
"830","2017-08-30",31.549999
"831","2017-08-31",32.669998
"832","2017-09-01",29.969999
"833","2017-09-05",30.23
"834","2017-09-06",30.700001
"835","2017-09-07",30.98
"836","2017-09-08",31.43
"837","2017-09-11",32.259998
"838","2017-09-12",32.279999
"839","2017-09-13",32.669998
"840","2017-09-14",31.860001
"841","2017-09-15",31.77
"842","2017-09-18",31.870001
"843","2017-09-19",32.580002
"844","2017-09-20",33.07
"845","2017-09-21",33.5
"846","2017-09-22",33.490002
"847","2017-09-25",33.810001
"848","2017-09-26",32.959999
"849","2017-09-27",34.959999
"850","2017-09-28",34.68
"851","2017-09-29",34.240002
"852","2017-10-02",35.34
"853","2017-10-03",34.330002
"854","2017-10-04",35.049999
"855","2017-10-05",35.32
"856","2017-10-06",35.66
"857","2017-10-09",34.459999
"858","2017-10-10",32.700001
"859","2017-10-11",33.93
"860","2017-10-12",33.540001
"861","2017-10-13",33.09
"862","2017-10-16",32.779999
"863","2017-10-17",33.439999
"864","2017-10-18",33.32
"865","2017-10-19",32.630001
"866","2017-10-20",32.299999
"867","2017-10-23",32.110001
"868","2017-10-24",31.200001
"869","2017-10-25",31.120001
"870","2017-10-26",28.9
"871","2017-10-27",29.389999
"872","2017-10-30",28.77
"873","2017-10-31",28.860001
"874","2017-11-01",28.799999
"875","2017-11-02",28.77
"876","2017-11-03",29.24
"877","2017-11-06",28.959999
"878","2017-11-07",28.190001
"879","2017-11-08",27.709999
"880","2017-11-09",27.809999
"881","2017-11-10",28.77
"882","2017-11-13",28.280001
"883","2017-11-14",27.360001
"884","2017-11-15",27.120001
"885","2017-11-16",28.879999
"886","2017-11-17",29.889999
"887","2017-11-20",28.58
"888","2017-11-21",28.540001
"889","2017-11-22",28.24
"890","2017-11-24",28.450001
"891","2017-11-27",28.23
"892","2017-11-28",29.15
"893","2017-11-29",28.690001
"894","2017-11-30",28.450001
"895","2017-12-01",28.35
"896","2017-12-04",26.85
"897","2017-12-05",26.799999
"898","2017-12-06",25.82
"899","2017-12-07",25.879999
"900","2017-12-08",26.68
"901","2017-12-11",26.950001
"902","2017-12-12",26.68
"903","2017-12-13",27.75
"904","2017-12-14",27.32
"905","2017-12-15",28.27
"906","2017-12-18",28.700001
"907","2017-12-19",27.84
"908","2017-12-20",27.42
"909","2017-12-21",27.700001
"910","2017-12-22",27.65
"911","2017-12-26",27.77
"912","2017-12-27",27.15
"913","2017-12-28",28.43
"914","2017-12-29",27.889999
"915","2018-01-02",28.07
"916","2018-01-03",27.940001
"917","2018-01-04",27.33
"918","2018-01-05",27.07
"919","2018-01-08",26.940001
"920","2018-01-09",27.32
"921","2018-01-10",26.780001
"922","2018-01-11",26.969999
"923","2018-01-12",26.98
"924","2018-01-16",26.459999
"925","2018-01-17",27.65
"926","2018-01-18",28.01
"927","2018-01-19",28.32
"928","2018-01-22",29.639999
"929","2018-01-23",29.709999
"930","2018-01-24",28.799999
"931","2018-01-25",28.940001
"932","2018-01-26",28.98
"933","2018-01-29",28.360001
"934","2018-01-30",26.99
"935","2018-01-31",26.440001
"936","2018-02-01",25.809999
"937","2018-02-02",24.68
"938","2018-02-05",23.370001
"939","2018-02-06",24.440001
"940","2018-02-07",28.01
"941","2018-02-08",27.35
"942","2018-02-09",27.950001
"943","2018-02-12",28.440001
"944","2018-02-13",28.139999
"945","2018-02-14",29.379999
"946","2018-02-15",29.610001
"947","2018-02-16",29.26
"948","2018-02-20",29.09
"949","2018-02-21",28.209999
"950","2018-02-22",27.040001
"951","2018-02-23",27.950001
"952","2018-02-26",28.77
"953","2018-02-27",28.049999
"954","2018-02-28",26.360001
"955","2018-03-01",26.575001
"956","2018-03-02",28.98
"957","2018-03-05",28.139999
"958","2018-03-06",28.24
"959","2018-03-07",28.540001
"960","2018-03-08",28.540001
"961","2018-03-09",28.610001
"962","2018-03-12",29.450001
"963","2018-03-13",28.129999
"964","2018-03-14",27.77
"965","2018-03-15",26.9
"966","2018-03-16",26.129999
"967","2018-03-19",26.6
"968","2018-03-20",26.469999
"969","2018-03-21",26.639999
"970","2018-03-22",27.65
