"","date","WORX"
"89","2017-02-13",60.610001
"90","2017-02-14",56.049999
"91","2017-02-15",57.759998
"92","2017-02-16",54.720001
"93","2017-02-17",57.950001
"94","2017-02-21",54.720001
"95","2017-02-22",55.860001
"96","2017-02-23",56.43
"97","2017-02-24",57
"98","2017-02-27",57
"99","2017-02-28",54.34
"100","2017-03-01",57.759998
"101","2017-03-02",59.279999
"102","2017-03-03",57.950001
"103","2017-03-06",53.009998
"104","2017-03-07",52.25
"105","2017-03-08",52.630001
"106","2017-03-09",52.82
"107","2017-03-10",54.34
"108","2017-03-13",53.009998
"109","2017-03-14",52.25
"110","2017-03-15",49.400002
"111","2017-03-16",50.16
"112","2017-03-17",54.529999
"113","2017-03-20",55.099998
"114","2017-03-21",54.150002
"115","2017-03-22",53.009998
"116","2017-03-23",52.82
"117","2017-03-24",53.200001
"118","2017-03-27",53.009998
"119","2017-03-28",50.349998
"120","2017-03-29",51.490002
"121","2017-03-30",51.299999
"122","2017-03-31",50.349998
"123","2017-04-03",49.970001
"124","2017-04-04",49.400002
"125","2017-04-05",49.59
"126","2017-04-06",49.779999
"127","2017-04-07",49.400002
"128","2017-04-10",48.830002
"129","2017-04-11",50.919998
"130","2017-04-12",48.450001
"131","2017-04-13",42.560001
"132","2017-04-17",41.040001
"133","2017-04-18",38.57
"134","2017-04-19",34.389999
"135","2017-04-20",33.060001
"136","2017-04-21",32.110001
"137","2017-04-24",29.26
"138","2017-04-25",26.6
"139","2017-04-26",29.26
"140","2017-04-27",26.6
"141","2017-04-28",26.030001
"142","2017-05-01",22.799999
"143","2017-05-02",25.84
"144","2017-05-03",28.139
"145","2017-05-04",33.439999
"146","2017-05-05",32.110001
"147","2017-05-08",30.209999
"148","2017-05-09",29.07
"149","2017-05-10",28.709
"150","2017-05-11",27.360001
"151","2017-05-12",25.441
"152","2017-05-15",24.700001
"153","2017-05-16",23.806999
"154","2017-05-17",23.370001
"155","2017-05-18",22.799999
"156","2017-05-19",23.75
"157","2017-05-22",24.32
"158","2017-05-23",24.51
"159","2017-05-24",24.889999
"160","2017-05-25",23.465
"161","2017-05-26",23.978001
"162","2017-05-30",22.400999
"163","2017-05-31",22.799999
"164","2017-06-01",22.799999
"165","2017-06-02",23.75
"166","2017-06-05",22.799999
"167","2017-06-06",23.370001
"168","2017-06-07",21.603001
"169","2017-06-08",21.774
"170","2017-06-09",21.641001
"171","2017-06-12",20.709999
"172","2017-06-13",21.85
"173","2017-06-14",22.23
"174","2017-06-15",22.42
"175","2017-06-16",22.040001
"176","2017-06-19",22.23
"177","2017-06-20",21.09
"178","2017-06-21",21.09
"179","2017-06-22",20.52
"180","2017-06-23",19.379999
"181","2017-06-26",18.031
"182","2017-06-27",17.67
"183","2017-06-28",16.91
"184","2017-06-29",18.620001
"185","2017-06-30",20.139999
"186","2017-07-03",18.809999
"187","2017-07-05",19.379999
"188","2017-07-06",20.709999
"189","2017-07-07",19.379999
"190","2017-07-10",19.76
"191","2017-07-11",19.57
"192","2017-07-12",19.57
"193","2017-07-13",19.950001
"194","2017-07-14",19.57
"195","2017-07-17",19.190001
"196","2017-07-18",19.190001
"197","2017-07-19",19.379999
"198","2017-07-20",18.809999
"199","2017-07-21",18.809999
"200","2017-07-24",18.771999
"201","2017-07-25",19.950001
"202","2017-07-26",20.709999
"203","2017-07-27",20.709999
"204","2017-07-28",18.24
"205","2017-07-31",20.33
"206","2017-08-01",21.469999
"207","2017-08-02",20.709999
"208","2017-08-03",20.709999
"209","2017-08-04",20.33
"210","2017-08-07",21.66
"211","2017-08-08",23.940001
"212","2017-08-09",24.700001
"213","2017-08-10",22.799999
"214","2017-08-11",22.363001
"215","2017-08-14",25.459999
"216","2017-08-15",24.889999
"217","2017-08-16",24.889999
"218","2017-08-17",24.32
"219","2017-08-18",24.700001
"220","2017-08-21",25.973
"221","2017-08-22",26.030001
"222","2017-08-23",26.219999
"223","2017-08-24",30.780001
"224","2017-08-25",28.690001
"225","2017-08-28",27.549999
"226","2017-08-29",28.309999
"227","2017-08-30",27.74
"228","2017-08-31",27.549999
"229","2017-09-01",26.41
"230","2017-09-05",25.27
"231","2017-09-06",23.75
"232","2017-09-07",24.51
"233","2017-09-08",23.940001
"234","2017-09-11",23.75
"235","2017-09-12",23.940001
"236","2017-09-13",24.129999
"237","2017-09-14",23.75
"238","2017-09-15",24.129999
"239","2017-09-18",22.42
"240","2017-09-19",22.23
"241","2017-09-20",21.66
"242","2017-09-21",21.469999
"243","2017-09-22",22.040001
"244","2017-09-25",21.469999
"245","2017-09-26",23.559999
"246","2017-09-27",24.32
"247","2017-09-28",45.599998
"248","2017-09-29",41.723999
"249","2017-10-02",38.950001
"250","2017-10-03",36.860001
"251","2017-10-04",32.299999
"252","2017-10-05",34.200001
"253","2017-10-06",29.83
"254","2017-10-09",29.639999
"255","2017-10-10",33.630001
"256","2017-10-11",37.240002
"257","2017-10-12",33.82
"258","2017-10-13",32.299999
"259","2017-10-16",32.566002
"260","2017-10-17",32.68
"261","2017-10-18",34.200001
"262","2017-10-19",32.68
"263","2017-10-20",31.73
"264","2017-10-23",31.540001
"265","2017-10-24",30.305
"266","2017-10-25",31.73
"267","2017-10-26",30.780001
"268","2017-10-27",31.540001
"269","2017-10-30",30.799
"270","2017-10-31",30.723
"271","2017-11-01",30.039
"272","2017-11-02",29.83
"273","2017-11-03",29.450001
"274","2017-11-06",30.02
"275","2017-11-07",30.969999
"276","2017-11-08",30.02
"277","2017-11-09",30.209999
"278","2017-11-10",30.4
"279","2017-11-13",30.02
"280","2017-11-14",30.209999
"281","2017-11-15",28.5
"282","2017-11-16",30.02
"283","2017-11-17",30.209999
"284","2017-11-20",29.450001
"285","2017-11-21",27.93
"286","2017-11-22",28.841999
"287","2017-11-24",29.26
"288","2017-11-27",28.5
"289","2017-11-28",27.74
"290","2017-11-29",27.549999
"291","2017-11-30",26.790001
"292","2017-12-01",27.360001
"293","2017-12-04",29.07
"294","2017-12-05",29.450001
"295","2017-12-06",28.690001
"296","2017-12-07",29.07
"297","2017-12-08",28.309999
"298","2017-12-11",28.120001
"299","2017-12-12",27.93
"300","2017-12-13",27.549999
"301","2017-12-14",27.74
"302","2017-12-15",28.5
"303","2017-12-18",26.790001
"304","2017-12-19",27.17
"305","2017-12-20",26.6
"306","2017-12-21",24.700001
"307","2017-12-22",22.799999
"308","2017-12-26",22.799999
"309","2017-12-27",23.351
"310","2017-12-28",22.799999
"311","2017-12-29",22.040001
"312","2018-01-02",23.75
"313","2018-01-03",26.219999
"314","2018-01-04",27.74
"315","2018-01-05",28.5
"316","2018-01-08",27.17
"317","2018-01-09",16.15
"318","2018-01-10",16.055
"319","2018-01-11",15.77
"320","2018-01-12",15.77
"321","2018-01-16",16.530001
"322","2018-01-17",16.719999
"323","2018-01-18",16.530001
"324","2018-01-19",16.719999
"325","2018-01-22",16.34
"326","2018-01-23",15.827
"327","2018-01-24",15.713
"328","2018-01-25",15.732
"329","2018-01-26",15.77
"330","2018-01-29",16.34
"331","2018-01-30",16.073999
"332","2018-01-31",16.073999
"333","2018-02-01",15.694
"334","2018-02-02",14.06
"335","2018-02-05",13.87
"336","2018-02-06",13.965
"337","2018-02-07",12.92
"338","2018-02-08",12.445
"339","2018-02-09",11.97
"340","2018-02-12",11.59
"341","2018-02-13",12.635
"342","2018-02-14",12.92
"343","2018-02-15",12.939
"344","2018-02-16",12.73
"345","2018-02-20",12.73
"346","2018-02-21",13.015
"347","2018-02-22",12.35
"348","2018-02-23",12.54
"349","2018-02-26",11.78
"350","2018-02-27",11.4
"351","2018-02-28",11.077
"352","2018-03-01",10.754
"353","2018-03-02",10.83
"354","2018-03-05",10.754
"355","2018-03-06",10.678
"356","2018-03-07",10.64
"357","2018-03-08",10.26
"358","2018-03-09",10.07
"359","2018-03-12",10.45
"360","2018-03-13",12.73
"361","2018-03-14",12.35
"362","2018-03-15",11.78
"363","2018-03-16",11.78
"364","2018-03-19",10.982
"365","2018-03-20",10.602
"366","2018-03-21",10.374
"367","2018-03-22",10.089
"368","2018-03-23",10.051
"369","2018-03-26",9.12
"370","2018-03-27",8.74
"371","2018-03-28",8.493
"372","2018-03-29",8.645
"373","2018-04-02",8.987
"374","2018-04-03",9.5
"375","2018-04-04",9.12
"376","2018-04-05",9.671
"377","2018-04-06",9.31
"378","2018-04-09",8.93
"379","2018-04-10",8.664
"380","2018-04-11",8.759
"381","2018-04-12",8.55
"382","2018-04-13",8.531
"383","2018-04-16",8.094
"384","2018-04-17",8.398
"385","2018-04-18",7.98
"386","2018-04-19",7.961
"387","2018-04-20",7.41
"388","2018-04-23",7.315
"389","2018-04-24",6.65
"390","2018-04-25",6.422
"391","2018-04-26",5.89
"392","2018-04-27",6.023
"393","2018-04-30",6.574
"394","2018-05-01",7.353
"395","2018-05-02",7.961
"396","2018-05-03",7.619
"397","2018-05-04",7.6
"398","2018-05-07",7.41
"399","2018-05-08",7.41
"400","2018-05-09",7.372
"401","2018-05-10",7.296
"402","2018-05-11",6.65
"403","2018-05-14",6.954
"404","2018-05-15",7.22
"405","2018-05-16",7.049
"406","2018-05-17",7.049
"407","2018-05-18",7.125
"408","2018-05-21",11.799
"409","2018-05-22",9.5
"410","2018-05-23",8.74
"411","2018-05-24",8.36
"412","2018-05-25",9.12
"413","2018-05-29",8.36
"414","2018-05-30",8.151
"415","2018-05-31",6.935
"416","2018-06-01",6.783
"417","2018-06-04",6.84
"418","2018-06-05",6.897
"419","2018-06-06",6.555
"420","2018-06-07",6.726
"421","2018-06-08",7.22
"422","2018-06-11",6.954
"423","2018-06-12",6.65
"424","2018-06-13",6.935
"425","2018-06-14",6.593
"426","2018-06-15",6.536
"427","2018-06-18",6.346
"428","2018-06-19",6.194
"429","2018-06-20",6.403
"430","2018-06-21",6.46
"431","2018-06-22",6.46
"432","2018-06-25",6.042
"433","2018-06-26",5.985
"434","2018-06-27",5.89
"435","2018-06-28",7.239
"436","2018-06-29",6.308
"437","2018-07-02",6.004
"438","2018-07-03",5.776
"439","2018-07-05",5.852
"440","2018-07-06",5.719
"441","2018-07-09",6.707
"442","2018-07-10",6.061
"443","2018-07-11",6.099
"444","2018-07-12",5.89
"445","2018-07-13",6.061
"446","2018-07-16",5.396
"447","2018-07-17",3.724
"448","2018-07-18",3.895
"449","2018-07-19",3.99
"450","2018-07-20",3.838
"451","2018-07-23",3.971
"452","2018-07-24",3.914
"453","2018-07-25",3.8
"454","2018-07-26",3.705
"455","2018-07-27",3.99
"456","2018-07-30",3.724
"457","2018-07-31",3.515
"458","2018-08-01",3.325
"459","2018-08-02",3.325
"460","2018-08-03",3.23
"461","2018-08-06",3.059
"462","2018-08-07",3.306
"463","2018-08-08",3.23
"464","2018-08-09",3.249
"465","2018-08-10",3.306
"466","2018-08-13",3.173
"467","2018-08-14",3.23
"468","2018-08-15",3.078
"469","2018-08-16",3.686
"470","2018-08-17",3.61
"471","2018-08-20",3.515
"472","2018-08-21",3.591
"473","2018-08-22",3.8
"474","2018-08-23",3.705
"475","2018-08-24",7.98
"476","2018-08-27",6.916
"477","2018-08-28",6.935
"478","2018-08-29",6.46
"479","2018-08-30",6.099
"480","2018-08-31",5.7
"481","2018-09-04",5.187
"482","2018-09-05",5.035
"483","2018-09-06",6.251
"484","2018-09-07",5.928
"485","2018-09-10",5.149
"486","2018-09-11",6.821
"487","2018-09-12",6.08
"488","2018-09-13",5.966
"489","2018-09-14",5.51
"490","2018-09-17",5.51
"491","2018-09-18",5.472
"492","2018-09-19",5.415
"493","2018-09-20",5.415
"494","2018-09-21",5.016
"495","2018-09-24",5.13
"496","2018-09-25",5.89
"497","2018-09-26",5.415
"498","2018-09-27",5.111
"499","2018-09-28",5.073
"500","2018-10-01",5.244
"501","2018-10-02",5.111
"502","2018-10-03",5.13
"503","2018-10-04",5.434
"504","2018-10-05",7.144
"505","2018-10-08",6.27
"506","2018-10-09",6.27
"507","2018-10-10",5.7
"508","2018-10-11",5.225
"509","2018-10-12",5.396
"510","2018-10-15",5.396
"511","2018-10-16",5.377
"512","2018-10-17",5.32
"513","2018-10-18",6.65
"514","2018-10-19",5.7
"515","2018-10-22",5.51
"516","2018-10-23",5.282
"517","2018-10-24",5.187
"518","2018-10-25",5.32
"519","2018-10-26",5.225
"520","2018-10-29",5.225
"521","2018-10-30",5.13
"522","2018-10-31",5.225
"523","2018-11-01",5.244
"524","2018-11-02",5.225
"525","2018-11-05",5.187
"526","2018-11-06",5.985
"527","2018-11-07",6.65
"528","2018-11-08",5.776
"529","2018-11-09",5.586
"530","2018-11-12",5.301
"531","2018-11-13",5.434
"532","2018-11-14",5.32
"533","2018-11-15",5.301
"534","2018-11-16",5.396
"535","2018-11-19",5.263
"536","2018-11-20",5.206
"537","2018-11-21",5.016
"538","2018-11-23",5.13
"539","2018-11-26",5.111
"540","2018-11-27",4.997
"541","2018-11-28",5.016
"542","2018-11-29",4.636
"543","2018-11-30",4.75
"544","2018-12-03",4.712
"545","2018-12-04",4.408
"546","2018-12-06",4.37
"547","2018-12-07",4.18
"548","2018-12-10",4.18
"549","2018-12-11",3.952
"550","2018-12-12",3.952
"551","2018-12-13",3.629
"552","2018-12-14",3.686
"553","2018-12-17",3.819
"554","2018-12-18",3.439
"555","2018-12-19",3.61
"556","2018-12-20",3.99
"557","2018-12-21",3.8
"558","2018-12-24",3.268
"559","2018-12-26",3.116
"560","2018-12-27",3.192
"561","2018-12-28",3.211
"562","2018-12-31",3.078
"563","2019-01-02",3.515
"564","2019-01-03",3.325
"565","2019-01-04",3.325
"566","2019-01-07",3.667
"567","2019-01-08",3.838
"568","2019-01-09",3.952
"569","2019-01-10",3.762
"570","2019-01-11",3.895
"571","2019-01-14",3.458
"572","2019-01-15",3.42
"573","2019-01-16",3.496
"574","2019-01-17",3.42
"575","2019-01-18",3.705
"576","2019-01-22",3.42
"577","2019-01-23",3.344
"578","2019-01-24",3.287
"579","2019-01-25",3.23
"580","2019-01-28",3.287
"581","2019-01-29",3.401
"582","2019-01-30",5.491
"583","2019-01-31",4.18
"584","2019-02-01",4.408
"585","2019-02-04",3.67
"586","2019-02-05",7.18
"587","2019-02-06",7
"588","2019-02-07",5.5
"589","2019-02-08",4.95
"590","2019-02-11",5.9
"591","2019-02-12",7.1
"592","2019-02-13",6.49
"593","2019-02-14",5.98
"594","2019-02-15",5.79
"595","2019-02-19",5.63
"596","2019-02-20",6.2
"597","2019-02-21",5.64
"598","2019-02-22",5.6
"599","2019-02-25",5.84
"600","2019-02-26",5.61
"601","2019-02-27",5.36
"602","2019-02-28",5.25
"603","2019-03-01",5.3
"604","2019-03-04",4.9
"605","2019-03-05",5.19
"606","2019-03-06",5.14
"607","2019-03-07",5.96
"608","2019-03-08",6.75
"609","2019-03-11",7.34
"610","2019-03-12",6.95
"611","2019-03-13",7.21
"612","2019-03-14",7.18
"613","2019-03-15",7.27
"614","2019-03-18",7.74
"615","2019-03-19",7.36
"616","2019-03-20",7.6
"617","2019-03-21",7.19
"618","2019-03-22",7.49
"619","2019-03-25",7.28
"620","2019-03-26",7.1
"621","2019-03-27",7.11
"622","2019-03-28",7.2
"623","2019-03-29",7.14
"624","2019-04-01",7.07
"625","2019-04-02",6.895
"626","2019-04-03",6.84
"627","2019-04-04",7.28
"628","2019-04-05",7.64
"629","2019-04-08",7.69
"630","2019-04-09",7.25
"631","2019-04-10",7.53
"632","2019-04-11",7.34
"633","2019-04-12",7.3
"634","2019-04-15",7.5
"635","2019-04-16",7.55
"636","2019-04-17",7.22
"637","2019-04-18",7.44
"638","2019-04-22",7.57
"639","2019-04-23",7
"640","2019-04-24",7.37
"641","2019-04-25",7
"642","2019-04-26",6.7
"643","2019-04-29",6.52
"644","2019-04-30",6.8
"645","2019-05-01",6.39
"646","2019-05-02",5.75
"647","2019-05-03",6.29
"648","2019-05-06",6.357
"649","2019-05-07",5.92
"650","2019-05-08",5.7
"651","2019-05-09",5.93
"652","2019-05-10",5.96
"653","2019-05-13",6.57
"654","2019-05-14",5.83
"655","2019-05-15",5.81
"656","2019-05-16",6.45
"657","2019-05-17",6.15
"658","2019-05-20",5.8
"659","2019-05-21",5.8
"660","2019-05-22",5.8
"661","2019-05-23",5.8
"662","2019-05-24",5.7
"663","2019-05-28",5.25
"664","2019-05-29",4.9
"665","2019-05-30",5.1
"666","2019-05-31",4.95
"667","2019-06-03",4.264
"668","2019-06-04",6.42
"669","2019-06-05",6.15
"670","2019-06-06",5.8
"671","2019-06-07",5.92
"672","2019-06-10",5.63
"673","2019-06-11",5.473
"674","2019-06-12",5.34
"675","2019-06-13",5.36
"676","2019-06-14",5.21
"677","2019-06-17",5.36
"678","2019-06-18",5.15
"679","2019-06-19",5.21
"680","2019-06-20",5.21
"681","2019-06-21",5.9
"682","2019-06-24",5.24
"683","2019-06-25",5.26
"684","2019-06-26",5.24
"685","2019-06-27",5.29
"686","2019-06-28",5.93
"687","2019-07-01",5.34
"688","2019-07-02",5.23
"689","2019-07-03",5.15
"690","2019-07-05",5.14
"691","2019-07-08",4.93
"692","2019-07-09",4.97
"693","2019-07-10",5.016
"694","2019-07-11",4.87
"695","2019-07-12",4.48
"696","2019-07-15",3.65
"697","2019-07-16",3.78
"698","2019-07-17",3.87
"699","2019-07-18",3.85
"700","2019-07-19",4
"701","2019-07-22",3.76
"702","2019-07-23",3.86
"703","2019-07-24",3.86
"704","2019-07-25",3.6
"705","2019-07-26",3.65
"706","2019-07-29",3.932
"707","2019-07-30",3.709
"708","2019-07-31",3.85
"709","2019-08-01",3.46
"710","2019-08-02",3.29
"711","2019-08-05",3.35
"712","2019-08-06",3.46
"713","2019-08-07",3.14
"714","2019-08-08",3.05
"715","2019-08-09",3.04
"716","2019-08-12",2.76
"717","2019-08-13",2.42
"718","2019-08-14",2.12
"719","2019-08-15",2.1
"720","2019-08-16",2.05
"721","2019-08-19",2.15
"722","2019-08-20",3.73
"723","2019-08-21",3.4
"724","2019-08-22",3.76
"725","2019-08-23",3.5
"726","2019-08-26",3.565
"727","2019-08-27",3.37
"728","2019-08-28",3.41
"729","2019-08-29",3.34
"730","2019-08-30",3.43
"731","2019-09-03",3.27
"732","2019-09-04",3.41
"733","2019-09-05",3.33
"734","2019-09-06",3.34
"735","2019-09-09",3.24
"736","2019-09-10",3.55
"737","2019-09-11",3.61
"738","2019-09-12",3.997
"739","2019-09-13",3.97
"740","2019-09-16",4.19
"741","2019-09-17",3.97
"742","2019-09-18",3.73
"743","2019-09-19",4
"744","2019-09-20",3.55
"745","2019-09-23",3.25
"746","2019-09-24",2.76
"747","2019-09-25",2.87
"748","2019-09-26",2.665
"749","2019-09-27",2.85
"750","2019-09-30",2.4
"751","2019-10-01",2.46
"752","2019-10-02",2.28
"753","2019-10-03",2.29
"754","2019-10-04",2.31
"755","2019-10-07",2.32
"756","2019-10-08",2.2
"757","2019-10-09",2.3
"758","2019-10-10",2.22
"759","2019-10-11",2.21
"760","2019-10-14",2.47
"761","2019-10-15",2.55
"762","2019-10-16",3.01
"763","2019-10-17",3.2
"764","2019-10-18",3.36
"765","2019-10-21",2.94
"766","2019-10-22",3.25
"767","2019-10-23",3.25
"768","2019-10-24",3.42
"769","2019-10-25",3.25
"770","2019-10-28",3.26
"771","2019-10-29",3.305
"772","2019-10-30",3.02
"773","2019-10-31",2.95
"774","2019-11-01",3.01
"775","2019-11-04",3.44
"776","2019-11-05",3.25
"777","2019-11-06",3.1
"778","2019-11-07",2.89
"779","2019-11-08",3.07
"780","2019-11-11",2.92
"781","2019-11-12",2.95
"782","2019-11-13",2.89
"783","2019-11-14",3.2
"784","2019-11-15",2.92
"785","2019-11-18",2.85
"786","2019-11-19",2.92
"787","2019-11-20",2.93
"788","2019-11-21",2.8
"789","2019-11-22",2.835
"790","2019-11-25",2.67
"791","2019-11-26",2.64
"792","2019-11-27",2.64
"793","2019-11-29",2.8
"794","2019-12-02",2.615
"795","2019-12-03",2.7
"796","2019-12-04",2.63
"797","2019-12-05",2.7
"798","2019-12-06",2.85
"799","2019-12-09",2.85
"800","2019-12-10",2.89
"801","2019-12-11",3.2
"802","2019-12-12",3.08
"803","2019-12-13",3.2
"804","2019-12-16",3.08
"805","2019-12-17",3.16
"806","2019-12-18",3.16
"807","2019-12-19",3.15
"808","2019-12-20",3.18
"809","2019-12-23",2.86
"810","2019-12-24",2.94
"811","2019-12-26",2.86
"812","2019-12-27",2.86
"813","2019-12-30",2.76
"814","2019-12-31",2.87
"815","2020-01-02",2.921
"816","2020-01-03",2.9
"817","2020-01-06",2.92
"818","2020-01-07",3.1
"819","2020-01-08",2.95
"820","2020-01-09",3.03
"821","2020-01-10",3.14
"822","2020-01-13",2.95
"823","2020-01-14",2.92
"824","2020-01-15",2.93
"825","2020-01-16",2.98
"826","2020-01-17",2.92
"827","2020-01-21",3.03
"828","2020-01-22",2.92
"829","2020-01-23",2.88
"830","2020-01-24",2.73
"831","2020-01-27",2.36
"832","2020-01-28",2.68
"833","2020-01-29",2.55
"834","2020-01-30",2.41
"835","2020-01-31",2.43
"836","2020-02-03",2.21
"837","2020-02-04",2.22
"838","2020-02-05",2.02
"839","2020-02-06",2.1
"840","2020-02-07",2
"841","2020-02-10",2.1
"842","2020-02-11",2.41
"843","2020-02-12",2.46
"844","2020-02-13",2.15
"845","2020-02-14",2.31
"846","2020-02-18",2.44
"847","2020-02-19",2.51
"848","2020-02-20",2.52
"849","2020-02-21",2.54
"850","2020-02-24",2.48
"851","2020-02-25",2.48
"852","2020-02-26",2.39
"853","2020-02-27",2.35
"854","2020-02-28",2.51
"855","2020-03-02",2.27
"856","2020-03-03",2.155
"857","2020-03-04",2.54
"858","2020-03-05",2.37
"859","2020-03-06",2.19
"860","2020-03-09",2.11
"861","2020-03-10",2.31
"862","2020-03-11",2.295
"863","2020-03-12",2.42
"864","2020-03-13",2.18
"865","2020-03-16",1.55
"866","2020-03-17",1.56
"867","2020-03-18",1.6
"868","2020-03-19",1.785
"869","2020-03-20",2.4
"870","2020-03-23",2.35
"871","2020-03-24",2.13
"872","2020-03-25",2.11
"873","2020-03-26",2.27
"874","2020-03-27",2.13
"875","2020-03-30",2.27
"876","2020-03-31",2.25
"877","2020-04-01",2.35
"878","2020-04-02",2.09
"879","2020-04-03",2.15
"880","2020-04-06",2.13
"881","2020-04-07",2.16
"882","2020-04-08",2.37
"883","2020-04-09",2.25
"884","2020-04-13",12.02
"885","2020-04-14",8.45
"886","2020-04-15",6.94
"887","2020-04-16",6.95
"888","2020-04-17",6.72
"889","2020-04-20",6.15
"890","2020-04-21",5.755
"891","2020-04-22",5.755
"892","2020-04-23",5.755
"893","2020-04-24",5.755
"894","2020-04-27",5.755
"895","2020-04-28",5.755
"896","2020-04-29",5.755
"897","2020-04-30",5.755
"898","2020-05-01",5.755
"899","2020-05-04",5.755
"900","2020-05-05",5.755
"901","2020-05-06",5.755
"902","2020-05-07",5.755
"903","2020-05-08",5.755
"904","2020-05-11",5.755
"905","2020-05-12",5.755
"906","2020-05-13",5.755
"907","2020-05-14",5.755
"908","2020-05-15",5.755
"909","2020-05-18",5.755
"910","2020-05-19",5.755
"911","2020-05-20",5.755
"912","2020-05-21",5.755
"913","2020-05-22",5.755
"914","2020-05-26",5.755
"915","2020-05-27",5.755
"916","2020-05-28",5.755
"917","2020-05-29",5.755
"918","2020-06-01",5.755
"919","2020-06-02",5.755
"920","2020-06-03",5.755
"921","2020-06-04",5.755
"922","2020-06-05",5.755
"923","2020-06-08",5.755
"924","2020-06-09",5.755
"925","2020-06-10",5.755
"926","2020-06-11",5.755
"927","2020-06-12",5.755
"928","2020-06-15",5.755
"929","2020-06-16",5.755
"930","2020-06-17",5.755
"931","2020-06-18",5.755
"932","2020-06-19",5.755
"933","2020-06-22",5.755
"934","2020-06-23",5.755
"935","2020-06-24",5.755
"936","2020-06-25",5.755
"937","2020-06-26",5.755
"938","2020-06-29",5.755
"939","2020-06-30",5.755
"940","2020-07-01",5.755
"941","2020-07-02",5.755
"942","2020-07-06",5.755
"943","2020-07-07",5.755
"944","2020-07-08",5.755
"945","2020-07-09",5.755
"946","2020-07-10",5.755
"947","2020-07-13",5.755
"948","2020-07-14",5.755
"949","2020-07-15",5.755
"950","2020-07-16",5.755
"951","2020-07-17",5.755
"952","2020-07-20",5.755
"953","2020-07-21",5.755
"954","2020-07-22",5.755
"955","2020-07-23",5.755
"956","2020-07-24",5.755
"957","2020-07-27",5.755
"958","2020-07-28",5.755
"959","2020-07-29",5.755
"960","2020-07-30",5.755
"961","2020-07-31",5.755
"962","2020-08-03",5.755
"963","2020-08-04",5.755
"964","2020-08-05",5.755
"965","2020-08-06",5.755
"966","2020-08-07",5.755
"967","2020-08-10",3.1
"968","2020-08-11",2.41
"969","2020-08-12",2.07
"970","2020-08-13",2.35
"971","2020-08-14",2.14
"972","2020-08-17",2.02
"973","2020-08-18",1.78
"974","2020-08-19",1.79
"975","2020-08-20",1.69
"976","2020-08-21",1.54
"977","2020-08-24",1.45
"978","2020-08-25",1.63
"979","2020-08-26",2.115
"980","2020-08-27",2.2
"981","2020-08-28",2.07
"982","2020-08-31",1.76
"983","2020-09-01",1.62
"984","2020-09-02",1.61
