"","date","OESX"
"1003","2011-12-09",2.95
"1004","2011-12-12",3
"1005","2011-12-13",3.03
"1006","2011-12-14",2.98
"1007","2011-12-15",2.88
"1008","2011-12-16",2.82
"1009","2011-12-19",2.61
"1010","2011-12-20",2.62
"1011","2011-12-21",2.88
"1012","2011-12-22",2.97
"1013","2011-12-23",2.98
"1014","2011-12-27",2.92
"1015","2011-12-28",2.9
"1016","2011-12-29",2.84
"1017","2011-12-30",2.95
"1018","2012-01-03",2.9
"1019","2012-01-04",2.75
"1020","2012-01-05",2.7
"1021","2012-01-06",2.68
"1022","2012-01-09",2.83
"1023","2012-01-10",2.95
"1024","2012-01-11",2.97
"1025","2012-01-12",3.16
"1026","2012-01-13",3.13
"1027","2012-01-17",3.16
"1028","2012-01-18",3.16
"1029","2012-01-19",3.12
"1030","2012-01-20",3.16
"1031","2012-01-23",3.14
"1032","2012-01-24",3.17
"1033","2012-01-25",3.21
"1034","2012-01-26",3.16
"1035","2012-01-27",3.13
"1036","2012-01-30",3.12
"1037","2012-01-31",3.14
"1038","2012-02-01",3.29
"1039","2012-02-02",3
"1040","2012-02-03",3.1
"1041","2012-02-06",3.02
"1042","2012-02-07",3.01
"1043","2012-02-08",3
"1044","2012-02-09",2.92
"1045","2012-02-10",2.75
"1046","2012-02-13",2.85
"1047","2012-02-14",2.77
"1048","2012-02-15",2.75
"1049","2012-02-16",2.71
"1050","2012-02-17",2.59
"1051","2012-02-21",2.64
"1052","2012-02-22",2.65
"1053","2012-02-23",2.58
"1054","2012-02-24",2.5
"1055","2012-02-27",2.48
"1056","2012-02-28",2.43
"1057","2012-02-29",2.4
"1058","2012-03-01",2.41
"1059","2012-03-02",2.45
"1060","2012-03-05",2.45
"1061","2012-03-06",2.46
"1062","2012-03-07",2.52
"1063","2012-03-08",2.55
"1064","2012-03-09",2.7
"1065","2012-03-12",2.63
"1066","2012-03-13",2.56
"1067","2012-03-14",2.57
"1068","2012-03-15",2.45
"1069","2012-03-16",2.62
"1070","2012-03-19",2.56
"1071","2012-03-20",2.47
"1072","2012-03-21",2.55
"1073","2012-03-22",2.5
"1074","2012-03-23",2.46
"1075","2012-03-26",2.46
"1076","2012-03-27",2.5
"1077","2012-03-28",2.5
"1078","2012-03-29",2.37
"1079","2012-03-30",2.38
"1080","2012-04-02",2.45
"1081","2012-04-03",2.49
"1082","2012-04-04",2.4
"1083","2012-04-05",2.37
"1084","2012-04-09",2.4
"1085","2012-04-10",2.29
"1086","2012-04-11",2.31
"1087","2012-04-12",2.25
"1088","2012-04-13",2.12
"1089","2012-04-16",2.15
"1090","2012-04-17",2.09
"1091","2012-04-18",2.03
"1092","2012-04-19",2.03
"1093","2012-04-20",1.98
"1094","2012-04-23",2
"1095","2012-04-24",2
"1096","2012-04-25",2
"1097","2012-04-26",1.99
"1098","2012-04-27",1.93
"1099","2012-04-30",2.1
"1100","2012-05-01",2.17
"1101","2012-05-02",2.23
"1102","2012-05-03",2.23
"1103","2012-05-04",2.25
"1104","2012-05-07",2.14
"1105","2012-05-08",2.13
"1106","2012-05-09",2.19
"1107","2012-05-10",2.19
"1108","2012-05-11",2.12
"1109","2012-05-14",2.12
"1110","2012-05-15",2.07
"1111","2012-05-16",2.09
"1112","2012-05-17",2.09
"1113","2012-05-18",2.13
"1114","2012-05-21",2.15
"1115","2012-05-22",1.98
"1116","2012-05-23",2.01
"1117","2012-05-24",2.01
"1118","2012-05-25",2.02
"1119","2012-05-29",2.07
"1120","2012-05-30",2.14
"1121","2012-05-31",2.15
"1122","2012-06-01",2.18
"1123","2012-06-04",2.19
"1124","2012-06-05",2.15
"1125","2012-06-06",2.26
"1126","2012-06-07",2.23
"1127","2012-06-08",2.16
"1128","2012-06-11",2.07
"1129","2012-06-12",2.03
"1130","2012-06-13",2.05
"1131","2012-06-14",2.02
"1132","2012-06-15",1.98
"1133","2012-06-18",2
"1134","2012-06-19",2.12
"1135","2012-06-20",2.1
"1136","2012-06-21",2.07
"1137","2012-06-22",2.14
"1138","2012-06-25",2.14
"1139","2012-06-26",2.13
"1140","2012-06-27",2.13
"1141","2012-06-28",2.15
"1142","2012-06-29",2.2
"1143","2012-07-02",2.05
"1144","2012-07-03",2.12
"1145","2012-07-05",2.09
"1146","2012-07-06",2.15
"1147","2012-07-09",2.18
"1148","2012-07-10",2.03
"1149","2012-07-11",2.07
"1150","2012-07-12",2.21
"1151","2012-07-13",2.37
"1152","2012-07-16",2.35
"1153","2012-07-17",2.26
"1154","2012-07-18",2.2
"1155","2012-07-19",2.22
"1156","2012-07-20",2.24
"1157","2012-07-23",2.27
"1158","2012-07-24",2.25
"1159","2012-07-25",2.25
"1160","2012-07-26",2.25
"1161","2012-07-27",2.22
"1162","2012-07-30",2.22
"1163","2012-07-31",2.23
"1164","2012-08-01",2.25
"1165","2012-08-02",2.2
"1166","2012-08-03",2.24
"1167","2012-08-06",2.25
"1168","2012-08-07",2.25
"1169","2012-08-08",2.3
"1170","2012-08-09",2.27
"1171","2012-08-10",2.14
"1172","2012-08-13",2.08
"1173","2012-08-14",2.06
"1174","2012-08-15",2.09
"1175","2012-08-16",2.16
"1176","2012-08-17",2.05
"1177","2012-08-20",2.12
"1178","2012-08-21",2.06
"1179","2012-08-22",2.07
"1180","2012-08-23",1.97
"1181","2012-08-24",1.99
"1182","2012-08-27",1.94
"1183","2012-08-28",1.8
"1184","2012-08-29",1.57
"1185","2012-08-30",1.53
"1186","2012-08-31",1.48
"1187","2012-09-04",1.59
"1188","2012-09-05",1.61
"1189","2012-09-06",1.56
"1190","2012-09-07",1.59
"1191","2012-09-10",1.62
"1192","2012-09-11",1.87
"1193","2012-09-12",1.9
"1194","2012-09-13",1.9
"1195","2012-09-14",1.98
"1196","2012-09-17",1.98
"1197","2012-09-18",1.98
"1198","2012-09-19",1.99
"1199","2012-09-20",1.91
"1200","2012-09-21",1.92
"1201","2012-09-24",1.95
"1202","2012-09-25",1.96
"1203","2012-09-26",1.93
"1204","2012-09-27",1.8
"1205","2012-09-28",1.98
"1206","2012-10-01",1.88
"1207","2012-10-02",1.88
"1208","2012-10-03",1.96
"1209","2012-10-04",1.84
"1210","2012-10-05",1.8
"1211","2012-10-08",1.73
"1212","2012-10-09",1.66
"1213","2012-10-10",1.63
"1214","2012-10-11",1.61
"1215","2012-10-12",1.6
"1216","2012-10-15",1.5
"1217","2012-10-16",1.52
"1218","2012-10-17",1.63
"1219","2012-10-18",1.53
"1220","2012-10-19",1.51
"1221","2012-10-22",1.57
"1222","2012-10-23",1.58
"1223","2012-10-24",1.58
"1224","2012-10-25",1.62
"1225","2012-10-26",1.7
"1226","2012-10-31",1.64
"1227","2012-11-01",1.7
"1228","2012-11-02",1.77
"1229","2012-11-05",1.8
"1230","2012-11-06",1.78
"1231","2012-11-07",1.69
"1232","2012-11-08",1.7
"1233","2012-11-09",1.7
"1234","2012-11-12",1.62
"1235","2012-11-13",1.62
"1236","2012-11-14",1.55
"1237","2012-11-15",1.48
"1238","2012-11-16",1.37
"1239","2012-11-19",1.45
"1240","2012-11-20",1.48
"1241","2012-11-21",1.48
"1242","2012-11-23",1.5
"1243","2012-11-26",1.52
"1244","2012-11-27",1.5
"1245","2012-11-28",1.46
"1246","2012-11-29",1.43
"1247","2012-11-30",1.47
"1248","2012-12-03",1.47
"1249","2012-12-04",1.4
"1250","2012-12-05",1.32
"1251","2012-12-06",1.27
"1252","2012-12-07",1.27
"1253","2012-12-10",1.25
"1254","2012-12-11",1.19
"1255","2012-12-12",1.25
"1256","2012-12-13",1.4
"1257","2012-12-14",1.4
"1258","2012-12-17",1.52
"1259","2012-12-18",1.49
"1260","2012-12-19",1.44
"1261","2012-12-20",1.55
"1262","2012-12-21",1.6
"1263","2012-12-24",1.48
"1264","2012-12-26",1.5
"1265","2012-12-27",1.5
"1266","2012-12-28",1.49
"1267","2012-12-31",1.66
"1268","2013-01-02",1.7
"1269","2013-01-03",1.7
"1270","2013-01-04",1.79
"1271","2013-01-07",1.86
"1272","2013-01-08",1.88
"1273","2013-01-09",1.88
"1274","2013-01-10",1.9
"1275","2013-01-11",1.98
"1276","2013-01-14",2.04
"1277","2013-01-15",2.01
"1278","2013-01-16",1.82
"1279","2013-01-17",1.85
"1280","2013-01-18",1.71
"1281","2013-01-22",1.65
"1282","2013-01-23",2
"1283","2013-01-24",2.08
"1284","2013-01-25",2.01
"1285","2013-01-28",2.04
"1286","2013-01-29",2.03
"1287","2013-01-30",2.02
"1288","2013-01-31",2.04
"1289","2013-02-01",2.05
"1290","2013-02-04",2.06
"1291","2013-02-05",2.02
"1292","2013-02-06",2.11
"1293","2013-02-07",2.39
"1294","2013-02-08",2.57
"1295","2013-02-11",2.98
"1296","2013-02-12",2.86
"1297","2013-02-13",2.82
"1298","2013-02-14",2.62
"1299","2013-02-15",2.53
"1300","2013-02-19",2.73
"1301","2013-02-20",2.84
"1302","2013-02-21",2.9
"1303","2013-02-22",2.9
"1304","2013-02-25",2.64
"1305","2013-02-26",2.73
"1306","2013-02-27",2.76
"1307","2013-02-28",2.81
"1308","2013-03-01",2.75
"1309","2013-03-04",2.79
"1310","2013-03-05",2.75
"1311","2013-03-06",2.71
"1312","2013-03-07",2.65
"1313","2013-03-08",2.58
"1314","2013-03-11",2.56
"1315","2013-03-12",2.55
"1316","2013-03-13",2.42
"1317","2013-03-14",2.5
"1318","2013-03-15",2.44
"1319","2013-03-18",2.24
"1320","2013-03-19",2.18
"1321","2013-03-20",2.22
"1322","2013-03-21",2.23
"1323","2013-03-22",2.15
"1324","2013-03-25",2.11
"1325","2013-03-26",2.01
"1326","2013-03-27",2.15
"1327","2013-03-28",2.48
"1328","2013-04-01",2.36
"1329","2013-04-02",2.43
"1330","2013-04-03",2.43
"1331","2013-04-04",2.47
"1332","2013-04-05",2.48
"1333","2013-04-08",2.43
"1334","2013-04-09",2.44
"1335","2013-04-10",2.45
"1336","2013-04-11",2.41
"1337","2013-04-12",2.4
"1338","2013-04-15",2.42
"1339","2013-04-16",2.41
"1340","2013-04-17",2.41
"1341","2013-04-18",2.28
"1342","2013-04-19",2.33
"1343","2013-04-22",2.27
"1344","2013-04-23",2.3
"1345","2013-04-24",2.32
"1346","2013-04-25",2.33
"1347","2013-04-26",2.35
"1348","2013-04-29",2.37
"1349","2013-04-30",2.41
"1350","2013-05-01",2.34
"1351","2013-05-02",2.39
"1352","2013-05-03",2.4
"1353","2013-05-06",2.37
"1354","2013-05-07",2.4
"1355","2013-05-08",2.4
"1356","2013-05-09",2.41
"1357","2013-05-10",2.39
"1358","2013-05-13",2.36
"1359","2013-05-14",2.31
"1360","2013-05-15",2.25
"1361","2013-05-16",2.27
"1362","2013-05-17",2.3
"1363","2013-05-20",2.37
"1364","2013-05-21",2.4
"1365","2013-05-22",2.41
"1366","2013-05-23",2.41
"1367","2013-05-24",2.38
"1368","2013-05-28",2.41
"1369","2013-05-29",2.42
"1370","2013-05-30",2.29
"1371","2013-05-31",2.32
"1372","2013-06-03",2.42
"1373","2013-06-04",2.41
"1374","2013-06-05",2.42
"1375","2013-06-06",2.25
"1376","2013-06-07",2.35
"1377","2013-06-10",2.41
"1378","2013-06-11",2.37
"1379","2013-06-12",2.37
"1380","2013-06-13",2.28
"1381","2013-06-14",2.35
"1382","2013-06-17",2.22
"1383","2013-06-18",2.29
"1384","2013-06-19",2.18
"1385","2013-06-20",2.1
"1386","2013-06-21",2.12
"1387","2013-06-24",2.2
"1388","2013-06-25",2.09
"1389","2013-06-26",2.35
"1390","2013-06-27",2.4
"1391","2013-06-28",2.48
"1392","2013-07-01",2.41
"1393","2013-07-02",2.44
"1394","2013-07-03",2.35
"1395","2013-07-05",2.37
"1396","2013-07-08",2.32
"1397","2013-07-09",2.31
"1398","2013-07-10",2.35
"1399","2013-07-11",2.35
"1400","2013-07-12",2.44
"1401","2013-07-15",2.5
"1402","2013-07-16",2.44
"1403","2013-07-17",2.44
"1404","2013-07-18",2.44
"1405","2013-07-19",2.44
"1406","2013-07-22",2.72
"1407","2013-07-23",2.99
"1408","2013-07-24",2.97
"1409","2013-07-25",2.91
"1410","2013-07-26",3.17
"1411","2013-07-29",3.62
"1412","2013-07-30",3.44
"1413","2013-07-31",3.44
"1414","2013-08-01",3.6
"1415","2013-08-02",3.88
"1416","2013-08-05",3.98
"1417","2013-08-06",3.88
"1418","2013-08-07",4.05
"1419","2013-08-08",4.15
"1420","2013-08-09",4.08
"1421","2013-08-12",3.88
"1422","2013-08-13",3.78
"1423","2013-08-14",3.52
"1424","2013-08-15",3.34
"1425","2013-08-16",3.16
"1426","2013-08-19",3.47
"1427","2013-08-20",3.74
"1428","2013-08-21",3.93
"1429","2013-08-22",3.9
"1430","2013-08-23",3.81
"1431","2013-08-26",3.73
"1432","2013-08-27",3.66
"1433","2013-08-28",3.65
"1434","2013-08-29",3.58
"1435","2013-08-30",3.46
"1436","2013-09-03",3.5
"1437","2013-09-04",3.54
"1438","2013-09-05",3.6
"1439","2013-09-06",3.5
"1440","2013-09-09",3.71
"1441","2013-09-10",3.81
"1442","2013-09-11",3.85
"1443","2013-09-12",3.83
"1444","2013-09-13",3.86
"1445","2013-09-16",3.8
"1446","2013-09-17",3.91
"1447","2013-09-18",3.81
"1448","2013-09-19",3.89
"1449","2013-09-20",4.12
"1450","2013-09-23",4.3
"1451","2013-09-24",4.15
"1452","2013-09-25",4.05
"1453","2013-09-26",4.07
"1454","2013-09-27",3.86
"1455","2013-09-30",3.76
"1456","2013-10-01",3.88
"1457","2013-10-02",3.76
"1458","2013-10-03",3.69
"1459","2013-10-04",3.68
"1460","2013-10-07",3.71
"1461","2013-10-08",3.64
"1462","2013-10-09",3.61
"1463","2013-10-10",3.95
"1464","2013-10-11",3.9
"1465","2013-10-14",4.07
"1466","2013-10-15",3.77
"1467","2013-10-16",3.8
"1468","2013-10-17",3.8
"1469","2013-10-18",3.76
"1470","2013-10-21",3.87
"1471","2013-10-22",4.04
"1472","2013-10-23",4.04
"1473","2013-10-24",4.04
"1474","2013-10-25",4.13
"1475","2013-10-28",4.23
"1476","2013-10-29",4.3
"1477","2013-10-30",4.25
"1478","2013-10-31",4.25
"1479","2013-11-01",4.26
"1480","2013-11-04",4.6
"1481","2013-11-05",4.48
"1482","2013-11-06",4.28
"1483","2013-11-07",4.84
"1484","2013-11-08",5.4
"1485","2013-11-11",5.73
"1486","2013-11-12",5.97
"1487","2013-11-13",6.4
"1488","2013-11-14",6.31
"1489","2013-11-15",6.2
"1490","2013-11-18",6.23
"1491","2013-11-19",5.95
"1492","2013-11-20",5.95
"1493","2013-11-21",6.05
"1494","2013-11-22",6.52
"1495","2013-11-25",6.38
"1496","2013-11-26",6.37
"1497","2013-11-27",6.39
"1498","2013-11-29",6.21
"1499","2013-12-02",5.92
"1500","2013-12-03",5.78
"1501","2013-12-04",5.84
"1502","2013-12-05",6.15
"1503","2013-12-06",6.25
"1504","2013-12-09",6.04
"1505","2013-12-10",5.99
"1506","2013-12-11",5.79
"1507","2013-12-12",5.86
"1508","2013-12-13",6.17
"1509","2013-12-16",6.89
"1510","2013-12-17",6.96
"1511","2013-12-18",6.39
"1512","2013-12-19",6.6
"1513","2013-12-20",6.81
"1514","2013-12-23",6.95
"1515","2013-12-24",6.92
"1516","2013-12-26",6.93
"1517","2013-12-27",6.76
"1518","2013-12-30",6.74
"1519","2013-12-31",6.8
"1520","2014-01-02",6.97
"1521","2014-01-03",6.84
"1522","2014-01-06",6.43
"1523","2014-01-07",6.73
"1524","2014-01-08",7
"1525","2014-01-09",6.96
"1526","2014-01-10",7.07
"1527","2014-01-13",7.31
"1528","2014-01-14",7.6
"1529","2014-01-15",7.95
"1530","2014-01-16",7.74
"1531","2014-01-17",7.35
"1532","2014-01-21",6.86
"1533","2014-01-22",6.69
"1534","2014-01-23",6.56
"1535","2014-01-24",6.02
"1536","2014-01-27",6.17
"1537","2014-01-28",6.37
"1538","2014-01-29",6.24
"1539","2014-01-30",6.33
"1540","2014-01-31",6.59
"1541","2014-02-03",6.27
"1542","2014-02-04",6.18
"1543","2014-02-05",5.95
"1544","2014-02-06",4.85
"1545","2014-02-07",5
"1546","2014-02-10",5
"1547","2014-02-11",5.11
"1548","2014-02-12",5.71
"1549","2014-02-13",5.63
"1550","2014-02-14",5.5
"1551","2014-02-18",5.57
"1552","2014-02-19",5.4
"1553","2014-02-20",5.43
"1554","2014-02-21",5.38
"1555","2014-02-24",5.02
"1556","2014-02-25",5.67
"1557","2014-02-26",5.69
"1558","2014-02-27",5.44
"1559","2014-02-28",5.53
"1560","2014-03-03",5.63
"1561","2014-03-04",5.83
"1562","2014-03-05",6.2
"1563","2014-03-06",6.44
"1564","2014-03-07",6.3
"1565","2014-03-10",6.3
"1566","2014-03-11",6.38
"1567","2014-03-12",6.33
"1568","2014-03-13",6.32
"1569","2014-03-14",6.33
"1570","2014-03-17",6.46
"1571","2014-03-18",6.54
"1572","2014-03-19",6.4
"1573","2014-03-20",6.55
"1574","2014-03-21",6.73
"1575","2014-03-24",6.54
"1576","2014-03-25",6.44
"1577","2014-03-26",6.7
"1578","2014-03-27",6.6
"1579","2014-03-28",7.02
"1580","2014-03-31",7.25
"1581","2014-04-01",7.23
"1582","2014-04-02",7.39
"1583","2014-04-03",7.09
"1584","2014-04-04",6.63
"1585","2014-04-07",6.11
"1586","2014-04-08",6.03
"1587","2014-04-09",6.07
"1588","2014-04-10",5.99
"1589","2014-04-11",5.82
"1590","2014-04-14",5.45
"1591","2014-04-15",5.42
"1592","2014-04-16",5.53
"1593","2014-04-17",5.56
"1594","2014-04-21",5.78
"1595","2014-04-22",5.47
"1596","2014-04-23",5.47
"1597","2014-04-24",5.57
"1598","2014-04-25",5.39
"1599","2014-04-28",5.21
"1600","2014-04-29",5.24
"1601","2014-04-30",5.3
"1602","2014-05-01",5.19
"1603","2014-05-02",5.39
"1604","2014-05-05",5.34
"1605","2014-05-06",5.25
"1606","2014-05-07",4.9
"1607","2014-05-08",4.64
"1608","2014-05-09",4.73
"1609","2014-05-12",4.66
"1610","2014-05-13",4.76
"1611","2014-05-14",4.52
"1612","2014-05-15",4.2
"1613","2014-05-16",4.18
"1614","2014-05-19",4.3
"1615","2014-05-20",4.2
"1616","2014-05-21",4.87
"1617","2014-05-22",4.7
"1618","2014-05-23",4.98
"1619","2014-05-27",4.73
"1620","2014-05-28",4.76
"1621","2014-05-29",4.7
"1622","2014-05-30",4.4
"1623","2014-06-02",4.26
"1624","2014-06-03",4.08
"1625","2014-06-04",4.06
"1626","2014-06-05",4.07
"1627","2014-06-06",4.2
"1628","2014-06-09",4.18
"1629","2014-06-10",4.14
"1630","2014-06-11",4.08
"1631","2014-06-12",3.94
"1632","2014-06-13",3.85
"1633","2014-06-16",3.9
"1634","2014-06-17",4.01
"1635","2014-06-18",4.05
"1636","2014-06-19",4.2
"1637","2014-06-20",4.14
"1638","2014-06-23",4.11
"1639","2014-06-24",4.16
"1640","2014-06-25",4.26
"1641","2014-06-26",4.2
"1642","2014-06-27",3.98
"1643","2014-06-30",4.07
"1644","2014-07-01",4.2
"1645","2014-07-02",4.35
"1646","2014-07-03",4.25
"1647","2014-07-07",4.33
"1648","2014-07-08",4.15
"1649","2014-07-09",4.25
"1650","2014-07-10",4.12
"1651","2014-07-11",4.2
"1652","2014-07-14",4.33
"1653","2014-07-15",4.35
"1654","2014-07-16",4.33
"1655","2014-07-17",4.3
"1656","2014-07-18",4.33
"1657","2014-07-21",4.3
"1658","2014-07-22",4.33
"1659","2014-07-23",4.36
"1660","2014-07-24",4.68
"1661","2014-07-25",4.5
"1662","2014-07-28",4.46
"1663","2014-07-29",4.47
"1664","2014-07-30",4.45
"1665","2014-07-31",4.21
"1666","2014-08-01",4.17
"1667","2014-08-04",4.33
"1668","2014-08-05",4.99
"1669","2014-08-06",5.05
"1670","2014-08-07",5.23
"1671","2014-08-08",5.24
"1672","2014-08-11",5.11
"1673","2014-08-12",4.94
"1674","2014-08-13",4.91
"1675","2014-08-14",4.95
"1676","2014-08-15",4.84
"1677","2014-08-18",4.87
"1678","2014-08-19",4.79
"1679","2014-08-20",4.78
"1680","2014-08-21",4.82
"1681","2014-08-22",4.78
"1682","2014-08-25",4.77
"1683","2014-08-26",4.79
"1684","2014-08-27",4.79
"1685","2014-08-28",4.76
"1686","2014-08-29",4.77
"1687","2014-09-02",4.92
"1688","2014-09-03",4.86
"1689","2014-09-04",6.04
"1690","2014-09-05",5.78
"1691","2014-09-08",5.6
"1692","2014-09-09",5.43
"1693","2014-09-10",5.45
"1694","2014-09-11",5.42
"1695","2014-09-12",5.54
"1696","2014-09-15",5.6
"1697","2014-09-16",5.53
"1698","2014-09-17",5.5
"1699","2014-09-18",5.6
"1700","2014-09-19",5.48
"1701","2014-09-22",5.55
"1702","2014-09-23",5.55
"1703","2014-09-24",5.51
"1704","2014-09-25",5.4
"1705","2014-09-26",5.35
"1706","2014-09-29",5.33
"1707","2014-09-30",5.35
"1708","2014-10-01",5.16
"1709","2014-10-02",5.26
"1710","2014-10-03",5.29
"1711","2014-10-06",5.15
"1712","2014-10-07",5.05
"1713","2014-10-08",5.09
"1714","2014-10-09",4.95
"1715","2014-10-10",4.85
"1716","2014-10-13",4.86
"1717","2014-10-14",4.8
"1718","2014-10-15",4.79
"1719","2014-10-16",5.08
"1720","2014-10-17",5.1
"1721","2014-10-20",5.41
"1722","2014-10-21",5.75
"1723","2014-10-22",5.7
"1724","2014-10-23",5.8
"1725","2014-10-24",5.75
"1726","2014-10-27",5.67
"1727","2014-10-28",5.77
"1728","2014-10-29",5.88
"1729","2014-10-30",5.76
"1730","2014-10-31",5.75
"1731","2014-11-03",5.72
"1732","2014-11-04",5.94
"1733","2014-11-05",5.4
"1734","2014-11-06",4.97
"1735","2014-11-07",4.55
"1736","2014-11-10",4.5
"1737","2014-11-11",4.42
"1738","2014-11-12",4.6
"1739","2014-11-13",4.53
"1740","2014-11-14",4.49
"1741","2014-11-17",4.4
"1742","2014-11-18",4.4
"1743","2014-11-19",4.35
"1744","2014-11-20",4.47
"1745","2014-11-21",4.5
"1746","2014-11-24",4.57
"1747","2014-11-25",4.51
"1748","2014-11-26",4.5
"1749","2014-11-28",4.48
"1750","2014-12-01",4.44
"1751","2014-12-02",4.47
"1752","2014-12-03",4.55
"1753","2014-12-04",4.71
"1754","2014-12-05",4.64
"1755","2014-12-08",4.63
"1756","2014-12-09",4.69
"1757","2014-12-10",4.59
"1758","2014-12-11",4.5
"1759","2014-12-12",4.47
"1760","2014-12-15",5.01
"1761","2014-12-16",5.35
"1762","2014-12-17",5.21
"1763","2014-12-18",5.52
"1764","2014-12-19",5.62
"1765","2014-12-22",5.32
"1766","2014-12-23",5.48
"1767","2014-12-24",5.56
"1768","2014-12-26",5.75
"1769","2014-12-29",5.25
"1770","2014-12-30",5.41
"1771","2014-12-31",5.5
"1772","2015-01-02",5.31
"1773","2015-01-05",4.96
"1774","2015-01-06",4.9
"1775","2015-01-07",5
"1776","2015-01-08",5.26
"1777","2015-01-09",5.01
"1778","2015-01-12",4.84
"1779","2015-01-13",4.99
"1780","2015-01-14",4.76
"1781","2015-01-15",4.77
"1782","2015-01-16",4.72
"1783","2015-01-20",4.83
"1784","2015-01-21",4.97
"1785","2015-01-22",4.97
"1786","2015-01-23",4.92
"1787","2015-01-26",4.85
"1788","2015-01-27",4.95
"1789","2015-01-28",4.87
"1790","2015-01-29",4.95
"1791","2015-01-30",4.53
"1792","2015-02-02",4.58
"1793","2015-02-03",4.73
"1794","2015-02-04",5
"1795","2015-02-05",4.9
"1796","2015-02-06",5.09
"1797","2015-02-09",5
"1798","2015-02-10",4.71
"1799","2015-02-11",4.71
"1800","2015-02-12",4.16
"1801","2015-02-13",4.15
"1802","2015-02-17",4.22
"1803","2015-02-18",4.34
"1804","2015-02-19",4.01
"1805","2015-02-20",3.61
"1806","2015-02-23",3.59
"1807","2015-02-24",3.68
"1808","2015-02-25",3.78
"1809","2015-02-26",3.78
"1810","2015-02-27",3.58
"1811","2015-03-02",3.63
"1812","2015-03-03",3.53
"1813","2015-03-04",3.52
"1814","2015-03-05",3.52
"1815","2015-03-06",3.46
"1816","2015-03-09",3.34
"1817","2015-03-10",3.2
"1818","2015-03-11",3.04
"1819","2015-03-12",3.06
"1820","2015-03-13",2.97
"1821","2015-03-16",2.95
"1822","2015-03-17",3
"1823","2015-03-18",2.89
"1824","2015-03-19",2.83
"1825","2015-03-20",2.95
"1826","2015-03-23",3.16
"1827","2015-03-24",3.17
"1828","2015-03-25",3.06
"1829","2015-03-26",3.21
"1830","2015-03-27",3.35
"1831","2015-03-30",3.33
"1832","2015-03-31",3.14
"1833","2015-04-01",3.1
"1834","2015-04-02",3.23
"1835","2015-04-06",3.38
"1836","2015-04-07",3.38
"1837","2015-04-08",3.29
"1838","2015-04-09",3.37
"1839","2015-04-10",3.39
"1840","2015-04-13",3.28
"1841","2015-04-14",3.28
"1842","2015-04-15",3.29
"1843","2015-04-16",3.34
"1844","2015-04-17",3.14
"1845","2015-04-20",3.17
"1846","2015-04-21",3.22
"1847","2015-04-22",3.16
"1848","2015-04-23",3.22
"1849","2015-04-24",3.18
"1850","2015-04-27",3.13
"1851","2015-04-28",3.15
"1852","2015-04-29",3.12
"1853","2015-04-30",3.02
"1854","2015-05-01",2.99
"1855","2015-05-04",3.09
"1856","2015-05-05",2.98
"1857","2015-05-06",3.03
"1858","2015-05-07",3.07
"1859","2015-05-08",3
"1860","2015-05-11",2.95
"1861","2015-05-12",2.88
"1862","2015-05-13",2.75
"1863","2015-05-14",2.68
"1864","2015-05-15",2.84
"1865","2015-05-18",2.82
"1866","2015-05-19",2.82
"1867","2015-05-20",2.6
"1868","2015-05-21",2.56
"1869","2015-05-22",2.23
"1870","2015-05-26",2.21
"1871","2015-05-27",2.62
"1872","2015-05-28",2.63
"1873","2015-05-29",2.68
"1874","2015-06-01",2.83
"1875","2015-06-02",3.04
"1876","2015-06-03",2.93
"1877","2015-06-04",2.81
"1878","2015-06-05",2.9
"1879","2015-06-08",2.74
"1880","2015-06-09",2.77
"1881","2015-06-10",2.92
"1882","2015-06-11",2.85
"1883","2015-06-12",2.89
"1884","2015-06-15",2.86
"1885","2015-06-16",2.69
"1886","2015-06-17",2.64
"1887","2015-06-18",2.77
"1888","2015-06-19",2.83
"1889","2015-06-22",2.78
"1890","2015-06-23",2.85
"1891","2015-06-24",2.77
"1892","2015-06-25",2.73
"1893","2015-06-26",2.68
"1894","2015-06-29",2.41
"1895","2015-06-30",2.51
"1896","2015-07-01",2.51
"1897","2015-07-02",2.48
"1898","2015-07-06",2.46
"1899","2015-07-07",2.39
"1900","2015-07-08",2.16
"1901","2015-07-09",2.26
"1902","2015-07-10",2.26
"1903","2015-07-13",2.31
"1904","2015-07-14",2.36
"1905","2015-07-15",2.25
"1906","2015-07-16",2.25
"1907","2015-07-17",2.24
"1908","2015-07-20",2.2
"1909","2015-07-21",2.16
"1910","2015-07-22",2.12
"1911","2015-07-23",2.13
"1912","2015-07-24",2.07
"1913","2015-07-27",2.16
"1914","2015-07-28",2.18
"1915","2015-07-29",2.17
"1916","2015-07-30",2.16
"1917","2015-07-31",2.15
"1918","2015-08-03",2.15
"1919","2015-08-04",2.16
"1920","2015-08-05",2.11
"1921","2015-08-06",2.1
"1922","2015-08-07",2.05
"1923","2015-08-10",2.06
"1924","2015-08-11",2.05
"1925","2015-08-12",2
"1926","2015-08-13",2.05
"1927","2015-08-14",2.06
"1928","2015-08-17",2.13
"1929","2015-08-18",2.09
"1930","2015-08-19",2.09
"1931","2015-08-20",2.07
"1932","2015-08-21",2.07
"1933","2015-08-24",2.08
"1934","2015-08-25",2.01
"1935","2015-08-26",2
"1936","2015-08-27",2.02
"1937","2015-08-28",1.99
