"","date","MYL"
"450","2008-10-14",8.81
"451","2008-10-15",7.3
"452","2008-10-16",7.72
"453","2008-10-17",8.21
"454","2008-10-20",7.99
"455","2008-10-21",7.82
"456","2008-10-22",7.03
"457","2008-10-23",6.62
"458","2008-10-24",6.26
"459","2008-10-27",5.77
"460","2008-10-28",6.52
"461","2008-10-29",6.98
"462","2008-10-30",8.17
"463","2008-10-31",8.57
"464","2008-11-03",8.77
"465","2008-11-04",9.09
"466","2008-11-05",9.11
"467","2008-11-06",9.1
"468","2008-11-07",9.33
"469","2008-11-10",9.38
"470","2008-11-11",9.92
"471","2008-11-12",9.11
"472","2008-11-13",9.32
"473","2008-11-14",9.13
"474","2008-11-17",8.78
"475","2008-11-18",8.79
"476","2008-11-19",7.93
"477","2008-11-20",7.31
"478","2008-11-21",7.82
"479","2008-11-24",8.74
"480","2008-11-25",9
"481","2008-11-26",9.24
"482","2008-11-28",9.41
"483","2008-12-01",8.85
"484","2008-12-02",9.36
"485","2008-12-03",9.71
"486","2008-12-04",9.4
"487","2008-12-05",9.73
"488","2008-12-08",9.96
"489","2008-12-09",9.8
"490","2008-12-10",9.82
"491","2008-12-11",9.77
"492","2008-12-12",9.31
"493","2008-12-15",8.97
"494","2008-12-16",9.67
"495","2008-12-17",9.74
"496","2008-12-18",9.66
"497","2008-12-19",9.65
"498","2008-12-22",9.36
"499","2008-12-23",9.56
"500","2008-12-24",9.62
"501","2008-12-26",9.47
"502","2008-12-29",9.51
"503","2008-12-30",9.68
"504","2008-12-31",9.89
"505","2009-01-02",10.02
"506","2009-01-05",9.86
"507","2009-01-06",10.33
"508","2009-01-07",10.19
"509","2009-01-08",10.5
"510","2009-01-09",10.68
"511","2009-01-12",11.04
"512","2009-01-13",11.05
"513","2009-01-14",10.63
"514","2009-01-15",10.65
"515","2009-01-16",11
"516","2009-01-20",10.36
"517","2009-01-21",10.8
"518","2009-01-22",11.14
"519","2009-01-23",10.93
"520","2009-01-26",11.33
"521","2009-01-27",11.51
"522","2009-01-28",11.65
"523","2009-01-29",11.43
"524","2009-01-30",11.33
"525","2009-02-02",11.41
"526","2009-02-03",11.55
"527","2009-02-04",11.64
"528","2009-02-05",11.63
"529","2009-02-06",11.81
"530","2009-02-09",11.89
"531","2009-02-10",11.36
"532","2009-02-11",11.82
"533","2009-02-12",11.93
"534","2009-02-13",11.8
"535","2009-02-17",11.43
"536","2009-02-18",11.47
"537","2009-02-19",11.57
"538","2009-02-20",12.61
"539","2009-02-23",12.87
"540","2009-02-24",12.95
"541","2009-02-25",13.09
"542","2009-02-26",12.6
"543","2009-02-27",12.43
"544","2009-03-02",11.62
"545","2009-03-03",11.45
"546","2009-03-04",12.01
"547","2009-03-05",12.15
"548","2009-03-06",11.97
"549","2009-03-09",12
"550","2009-03-10",12.33
"551","2009-03-11",12.36
"552","2009-03-12",12.96
"553","2009-03-13",13.27
"554","2009-03-16",13.05
"555","2009-03-17",13.53
"556","2009-03-18",13.57
"557","2009-03-19",13.21
"558","2009-03-20",12.88
"559","2009-03-23",13.45
"560","2009-03-24",13.55
"561","2009-03-25",13.38
"562","2009-03-26",13.69
"563","2009-03-27",13.25
"564","2009-03-30",13.05
"565","2009-03-31",13.41
"566","2009-04-01",13.4
"567","2009-04-02",13.84
"568","2009-04-03",14.04
"569","2009-04-06",14.37
"570","2009-04-07",14.02
"571","2009-04-08",14.39
"572","2009-04-09",14.21
"573","2009-04-13",13.94
"574","2009-04-14",13.76
"575","2009-04-15",13.96
"576","2009-04-16",14.42
"577","2009-04-17",14.6
"578","2009-04-20",14.13
"579","2009-04-21",13.99
"580","2009-04-22",14.1
"581","2009-04-23",14.35
"582","2009-04-24",14.28
"583","2009-04-27",14.42
"584","2009-04-28",14.51
"585","2009-04-29",14.54
"586","2009-04-30",13.25
"587","2009-05-01",13
"588","2009-05-04",13.25
"589","2009-05-05",13.4
"590","2009-05-06",13.27
"591","2009-05-07",13.43
"592","2009-05-08",13.72
"593","2009-05-11",13.84
"594","2009-05-12",13.64
"595","2009-05-13",13.41
"596","2009-05-14",12.67
"597","2009-05-15",12.76
"598","2009-05-18",13.13
"599","2009-05-19",12.84
"600","2009-05-20",12.83
"601","2009-05-21",12.62
"602","2009-05-22",12.58
"603","2009-05-26",13.13
"604","2009-05-27",12.94
"605","2009-05-28",12.77
"606","2009-05-29",13.21
"607","2009-06-01",13.62
"608","2009-06-02",13.52
"609","2009-06-03",13.27
"610","2009-06-04",13.58
"611","2009-06-05",13.7
"612","2009-06-08",13.58
"613","2009-06-09",13.55
"614","2009-06-10",13.28
"615","2009-06-11",13.79
"616","2009-06-12",13.62
"617","2009-06-15",13.06
"618","2009-06-16",12.93
"619","2009-06-17",13
"620","2009-06-18",13.13
"621","2009-06-19",13.06
"622","2009-06-22",12.63
"623","2009-06-23",12.6
"624","2009-06-24",12.9
"625","2009-06-25",13.26
"626","2009-06-26",13.42
"627","2009-06-29",13.25
"628","2009-06-30",13.05
"629","2009-07-01",12.8
"630","2009-07-02",12.42
"631","2009-07-06",12.26
"632","2009-07-07",12.21
"633","2009-07-08",12.23
"634","2009-07-09",12.41
"635","2009-07-10",12.17
"636","2009-07-13",12.23
"637","2009-07-14",12.35
"638","2009-07-15",12.36
"639","2009-07-16",12.52
"640","2009-07-17",12.44
"641","2009-07-20",12.89
"642","2009-07-21",13.12
"643","2009-07-22",12.94
"644","2009-07-23",13.41
"645","2009-07-24",13.85
"646","2009-07-27",12.1
"647","2009-07-28",12.56
"648","2009-07-29",12.91
"649","2009-07-30",13.13
"650","2009-07-31",13.19
"651","2009-08-03",13.48
"652","2009-08-04",13.66
"653","2009-08-05",13.3
"654","2009-08-06",13.12
"655","2009-08-07",13.19
"656","2009-08-10",13.22
"657","2009-08-11",13.31
"658","2009-08-12",13.6
"659","2009-08-13",14.21
"660","2009-08-14",13.99
"661","2009-08-17",13.96
"662","2009-08-18",13.99
"663","2009-08-19",14.07
"664","2009-08-20",14.33
"665","2009-08-21",14.39
"666","2009-08-24",14.63
"667","2009-08-25",14.67
"668","2009-08-26",14.54
"669","2009-08-27",14.88
"670","2009-08-28",14.8
"671","2009-08-31",14.67
"672","2009-09-01",14.27
"673","2009-09-02",14.34
"674","2009-09-03",14.32
"675","2009-09-04",14.53
"676","2009-09-08",14.69
"677","2009-09-09",14.41
"678","2009-09-10",15.48
"679","2009-09-11",15.16
"680","2009-09-14",15.24
"681","2009-09-15",15.26
"682","2009-09-16",15.85
"683","2009-09-17",15.71
"684","2009-09-18",16.08
"685","2009-09-21",15.99
"686","2009-09-22",16.129999
"687","2009-09-23",16.209999
"688","2009-09-24",16.15
"689","2009-09-25",16.059999
"690","2009-09-28",16.120001
"691","2009-09-29",16.15
"692","2009-09-30",16.01
"693","2009-10-01",15.59
"694","2009-10-02",15.88
"695","2009-10-05",16.219999
"696","2009-10-06",16.07
"697","2009-10-07",16.690001
"698","2009-10-08",16.440001
"699","2009-10-09",16.790001
"700","2009-10-12",16.65
"701","2009-10-13",16.370001
"702","2009-10-14",16.75
"703","2009-10-15",16.75
"704","2009-10-16",16.67
"705","2009-10-19",16.540001
"706","2009-10-20",16.299999
"707","2009-10-21",16.120001
"708","2009-10-22",16.51
"709","2009-10-23",16.129999
"710","2009-10-26",15.99
"711","2009-10-27",16.299999
"712","2009-10-28",15.77
"713","2009-10-29",16.5
"714","2009-10-30",16.24
"715","2009-11-02",16.370001
"716","2009-11-03",16.690001
"717","2009-11-04",16.860001
"718","2009-11-05",17.42
"719","2009-11-06",17.469999
"720","2009-11-09",17.91
"721","2009-11-10",17.57
"722","2009-11-11",17.5
"723","2009-11-12",17.25
"724","2009-11-13",17.540001
"725","2009-11-16",17.99
"726","2009-11-17",17.889999
"727","2009-11-18",17.65
"728","2009-11-19",17.43
"729","2009-11-20",17.549999
"730","2009-11-23",17.98
"731","2009-11-24",18.299999
"732","2009-11-25",18.290001
"733","2009-11-27",18.01
"734","2009-11-30",17.870001
"735","2009-12-01",18.23
"736","2009-12-02",18.51
"737","2009-12-03",18.200001
"738","2009-12-04",17.99
"739","2009-12-07",18.18
"740","2009-12-08",18.139999
"741","2009-12-09",18.120001
"742","2009-12-10",18.17
"743","2009-12-11",18.52
"744","2009-12-14",18.77
"745","2009-12-15",19.040001
"746","2009-12-16",18.860001
"747","2009-12-17",18.42
"748","2009-12-18",18.25
"749","2009-12-21",18.91
"750","2009-12-22",18.889999
"751","2009-12-23",18.74
"752","2009-12-24",18.74
"753","2009-12-28",18.690001
"754","2009-12-29",18.610001
"755","2009-12-30",18.610001
"756","2009-12-31",18.43
"757","2010-01-04",18.719999
"758","2010-01-05",18.52
"759","2010-01-06",18.34
"760","2010-01-07",18.030001
"761","2010-01-08",17.42
"762","2010-01-11",17.77
"763","2010-01-12",17.41
"764","2010-01-13",17.809999
"765","2010-01-14",17.870001
"766","2010-01-15",18.200001
"767","2010-01-19",18.74
"768","2010-01-20",18.219999
"769","2010-01-21",17.940001
"770","2010-01-22",17.780001
"771","2010-01-25",17.68
"772","2010-01-26",18.09
"773","2010-01-27",18.25
"774","2010-01-28",17.93
"775","2010-01-29",18.23
"776","2010-02-01",18.120001
"777","2010-02-02",18.200001
"778","2010-02-03",18.01
"779","2010-02-04",17.780001
"780","2010-02-05",17.889999
"781","2010-02-08",17.76
"782","2010-02-09",17.68
"783","2010-02-10",17.610001
"784","2010-02-11",18.290001
"785","2010-02-12",18.309999
"786","2010-02-16",18.68
"787","2010-02-17",18.870001
"788","2010-02-18",18.860001
"789","2010-02-19",19.07
"790","2010-02-22",19.610001
"791","2010-02-23",19.16
"792","2010-02-24",19.42
"793","2010-02-25",20.700001
"794","2010-02-26",21.34
"795","2010-03-01",21.379999
"796","2010-03-02",21.35
"797","2010-03-03",21.129999
"798","2010-03-04",21.290001
"799","2010-03-05",21.77
"800","2010-03-08",21.42
"801","2010-03-09",21.610001
"802","2010-03-10",21.809999
"803","2010-03-11",21.98
"804","2010-03-12",21.950001
"805","2010-03-15",21.950001
"806","2010-03-16",22.09
"807","2010-03-17",22.1
"808","2010-03-18",22.360001
"809","2010-03-19",22.530001
"810","2010-03-22",22.91
"811","2010-03-23",22.92
"812","2010-03-24",22.66
"813","2010-03-25",22.26
"814","2010-03-26",22.379999
"815","2010-03-29",22.870001
"816","2010-03-30",22.65
"817","2010-03-31",22.709999
"818","2010-04-01",23.16
"819","2010-04-05",23.25
"820","2010-04-06",22.83
"821","2010-04-07",22.719999
"822","2010-04-08",22.549999
"823","2010-04-09",22.540001
"824","2010-04-12",22.530001
"825","2010-04-13",22.530001
"826","2010-04-14",22.1
"827","2010-04-15",22.049999
"828","2010-04-16",21.75
"829","2010-04-19",21.57
"830","2010-04-20",21.809999
"831","2010-04-21",22.08
"832","2010-04-22",21.959999
"833","2010-04-23",22.24
"834","2010-04-26",21.75
"835","2010-04-27",21.360001
"836","2010-04-28",21.709999
"837","2010-04-29",21.77
"838","2010-04-30",22.01
"839","2010-05-03",22.030001
"840","2010-05-04",21.360001
"841","2010-05-05",21.83
"842","2010-05-06",21.370001
"843","2010-05-07",21.34
"844","2010-05-10",21.82
"845","2010-05-11",21.77
"846","2010-05-12",21.6
"847","2010-05-13",21.139999
"848","2010-05-14",20.52
"849","2010-05-17",20.6
"850","2010-05-18",19.99
"851","2010-05-19",20.23
"852","2010-05-20",19.440001
"853","2010-05-21",19.51
"854","2010-05-24",19.24
"855","2010-05-25",19.15
"856","2010-05-26",19.32
"857","2010-05-27",19.82
"858","2010-05-28",19.440001
"859","2010-06-01",18.940001
"860","2010-06-02",18.950001
"861","2010-06-03",18.85
"862","2010-06-04",18.5
"863","2010-06-07",18.43
"864","2010-06-08",17.83
"865","2010-06-09",17.959999
"866","2010-06-10",18.280001
"867","2010-06-11",18.32
"868","2010-06-14",17.950001
"869","2010-06-15",18.389999
"870","2010-06-16",17.9
"871","2010-06-17",18.360001
"872","2010-06-18",18.629999
"873","2010-06-21",17.969999
"874","2010-06-22",18.07
"875","2010-06-23",17.790001
"876","2010-06-24",17.74
"877","2010-06-25",17.93
"878","2010-06-28",17.67
"879","2010-06-29",17.25
"880","2010-06-30",17.040001
"881","2010-07-01",16.860001
"882","2010-07-02",16.889999
"883","2010-07-06",17.02
"884","2010-07-07",17.440001
"885","2010-07-08",17.85
"886","2010-07-09",17.610001
"887","2010-07-12",17.52
"888","2010-07-13",17.85
"889","2010-07-14",17.85
"890","2010-07-15",18.32
"891","2010-07-16",17.709999
"892","2010-07-19",18.110001
"893","2010-07-20",18.17
"894","2010-07-21",17.780001
"895","2010-07-22",17.790001
"896","2010-07-23",17.76
"897","2010-07-26",18.280001
"898","2010-07-27",18.09
"899","2010-07-28",17.91
"900","2010-07-29",17.49
"901","2010-07-30",17.4
"902","2010-08-02",17.790001
"903","2010-08-03",17.48
"904","2010-08-04",17.74
"905","2010-08-05",17.629999
"906","2010-08-06",17.65
"907","2010-08-09",18.1
"908","2010-08-10",18.1
"909","2010-08-11",17.530001
"910","2010-08-12",17.450001
"911","2010-08-13",17.459999
"912","2010-08-16",17.42
"913","2010-08-17",17.950001
"914","2010-08-18",17.77
"915","2010-08-19",17.6
"916","2010-08-20",17.540001
"917","2010-08-23",17.549999
"918","2010-08-24",17.35
"919","2010-08-25",17.379999
"920","2010-08-26",16.969999
"921","2010-08-27",17.34
"922","2010-08-30",17.030001
"923","2010-08-31",17.16
"924","2010-09-01",17.450001
"925","2010-09-02",17.440001
"926","2010-09-03",17.790001
"927","2010-09-07",17.65
"928","2010-09-08",17.57
"929","2010-09-09",17.700001
"930","2010-09-10",17.9
"931","2010-09-13",17.950001
"932","2010-09-14",18.02
"933","2010-09-15",18.02
"934","2010-09-16",18.15
"935","2010-09-17",18.200001
"936","2010-09-20",18.4
"937","2010-09-21",18.299999
"938","2010-09-22",18.370001
"939","2010-09-23",18.450001
"940","2010-09-24",18.92
"941","2010-09-27",18.65
"942","2010-09-28",18.799999
"943","2010-09-29",18.799999
"944","2010-09-30",18.809999
"945","2010-10-01",18.9
"946","2010-10-04",18.68
"947","2010-10-05",18.85
"948","2010-10-06",18.790001
"949","2010-10-07",18.620001
"950","2010-10-08",18.6
"951","2010-10-11",18.4
"952","2010-10-12",18.73
"953","2010-10-13",18.93
"954","2010-10-14",18.940001
"955","2010-10-15",19.309999
"956","2010-10-18",18.940001
"957","2010-10-19",18.83
"958","2010-10-20",18.98
"959","2010-10-21",19.17
"960","2010-10-22",19.379999
"961","2010-10-25",19.65
"962","2010-10-26",19.6
"963","2010-10-27",20.25
"964","2010-10-28",20.5
"965","2010-10-29",20.32
"966","2010-11-01",20.18
"967","2010-11-02",20.16
"968","2010-11-03",20.16
"969","2010-11-04",20.24
"970","2010-11-05",20.139999
"971","2010-11-08",19.99
"972","2010-11-09",19.48
"973","2010-11-10",19.5
"974","2010-11-11",19.469999
"975","2010-11-12",19.25
"976","2010-11-15",19.24
"977","2010-11-16",18.959999
"978","2010-11-17",19.01
"979","2010-11-18",19.25
"980","2010-11-19",19.85
"981","2010-11-22",20.139999
"982","2010-11-23",20.139999
"983","2010-11-24",20.52
"984","2010-11-26",20.33
"985","2010-11-29",20.040001
