"","date","HE"
"234","2007-12-05",23.58
"235","2007-12-06",23.84
"236","2007-12-07",23.65
"237","2007-12-10",23.799999
"238","2007-12-11",23.24
"239","2007-12-12",23.1
"240","2007-12-13",23.27
"241","2007-12-14",22.66
"242","2007-12-17",22.809999
"243","2007-12-18",22.93
"244","2007-12-19",22.969999
"245","2007-12-20",23.120001
"246","2007-12-21",23.290001
"247","2007-12-24",23.23
"248","2007-12-26",23.07
"249","2007-12-27",22.950001
"250","2007-12-28",22.969999
"251","2007-12-31",22.77
"252","2008-01-02",22.51
"253","2008-01-03",22.18
"254","2008-01-04",21.98
"255","2008-01-07",22.16
"256","2008-01-08",22.02
"257","2008-01-09",22.360001
"258","2008-01-10",22.09
"259","2008-01-11",22.24
"260","2008-01-14",22.299999
"261","2008-01-15",22.25
"262","2008-01-16",22.299999
"263","2008-01-17",22
"264","2008-01-18",21.67
"265","2008-01-22",21.85
"266","2008-01-23",22.49
"267","2008-01-24",21.889999
"268","2008-01-25",21.620001
"269","2008-01-28",21.91
"270","2008-01-29",22.08
"271","2008-01-30",22.02
"272","2008-01-31",22.469999
"273","2008-02-01",22.709999
"274","2008-02-04",23.049999
"275","2008-02-05",22.52
"276","2008-02-06",22.65
"277","2008-02-07",22.52
"278","2008-02-08",22.35
"279","2008-02-11",22.23
"280","2008-02-12",22.540001
"281","2008-02-13",22.540001
"282","2008-02-14",22.25
"283","2008-02-15",22.309999
"284","2008-02-19",22.35
"285","2008-02-20",22.32
"286","2008-02-21",22.139999
"287","2008-02-22",23.27
"288","2008-02-25",23.370001
"289","2008-02-26",23.450001
"290","2008-02-27",23.309999
"291","2008-02-28",23.09
"292","2008-02-29",22.459999
"293","2008-03-03",22.59
"294","2008-03-04",23.030001
"295","2008-03-05",23.17
"296","2008-03-06",22.76
"297","2008-03-07",22.84
"298","2008-03-10",22.940001
"299","2008-03-11",23.190001
"300","2008-03-12",23.040001
"301","2008-03-13",23
"302","2008-03-14",22.74
"303","2008-03-17",22.719999
"304","2008-03-18",23.059999
"305","2008-03-19",23
"306","2008-03-20",23.67
"307","2008-03-24",23.450001
"308","2008-03-25",23.690001
"309","2008-03-26",23.809999
"310","2008-03-27",23.49
"311","2008-03-28",23.48
"312","2008-03-31",23.870001
"313","2008-04-01",24.290001
"314","2008-04-02",24.43
"315","2008-04-03",24.43
"316","2008-04-04",24.559999
"317","2008-04-07",24.610001
"318","2008-04-08",24.559999
"319","2008-04-09",24.58
"320","2008-04-10",24.33
"321","2008-04-11",24.389999
"322","2008-04-14",24.620001
"323","2008-04-15",24.809999
"324","2008-04-16",25.01
"325","2008-04-17",24.85
"326","2008-04-18",24.84
"327","2008-04-21",24.719999
"328","2008-04-22",24.629999
"329","2008-04-23",24.65
"330","2008-04-24",24.700001
"331","2008-04-25",24.82
"332","2008-04-28",24.629999
"333","2008-04-29",24.530001
"334","2008-04-30",24.65
"335","2008-05-01",25.27
"336","2008-05-02",25.139999
"337","2008-05-05",25.42
"338","2008-05-06",25.639999
"339","2008-05-07",25.209999
"340","2008-05-08",25.77
"341","2008-05-09",26.25
"342","2008-05-12",26.73
"343","2008-05-13",26.620001
"344","2008-05-14",26.129999
"345","2008-05-15",26.530001
"346","2008-05-16",26.42
"347","2008-05-19",26.66
"348","2008-05-20",26.540001
"349","2008-05-21",26.68
"350","2008-05-22",26.790001
"351","2008-05-23",26.360001
"352","2008-05-27",26.52
"353","2008-05-28",26.469999
"354","2008-05-29",26.6
"355","2008-05-30",26.379999
"356","2008-06-02",26.530001
"357","2008-06-03",26.68
"358","2008-06-04",26.6
"359","2008-06-05",27.02
"360","2008-06-06",26.77
"361","2008-06-09",26.92
"362","2008-06-10",26.91
"363","2008-06-11",26.51
"364","2008-06-12",26.52
"365","2008-06-13",26.5
"366","2008-06-16",26.620001
"367","2008-06-17",26.68
"368","2008-06-18",26.389999
"369","2008-06-19",25.969999
"370","2008-06-20",25.559999
"371","2008-06-23",25.41
"372","2008-06-24",25.389999
"373","2008-06-25",25.639999
"374","2008-06-26",25.23
"375","2008-06-27",24.73
"376","2008-06-30",24.73
"377","2008-07-01",25.059999
"378","2008-07-02",24.780001
"379","2008-07-03",24.879999
"380","2008-07-07",24.549999
"381","2008-07-08",24.379999
"382","2008-07-09",24.6
"383","2008-07-10",24.68
"384","2008-07-11",24.219999
"385","2008-07-14",23.950001
"386","2008-07-15",23.75
"387","2008-07-16",23.690001
"388","2008-07-17",23.77
"389","2008-07-18",24.059999
"390","2008-07-21",24.129999
"391","2008-07-22",24.75
"392","2008-07-23",24.360001
"393","2008-07-24",24.610001
"394","2008-07-25",24.43
"395","2008-07-28",24.459999
"396","2008-07-29",24.51
"397","2008-07-30",24.860001
"398","2008-07-31",24.74
"399","2008-08-01",24.219999
"400","2008-08-04",24.200001
"401","2008-08-05",25.200001
"402","2008-08-06",24.940001
"403","2008-08-07",24.68
"404","2008-08-08",25.6
"405","2008-08-11",25.469999
"406","2008-08-12",25.26
"407","2008-08-13",25.360001
"408","2008-08-14",25.129999
"409","2008-08-15",25.190001
"410","2008-08-18",25.540001
"411","2008-08-19",25.559999
"412","2008-08-20",25.57
"413","2008-08-21",25.799999
"414","2008-08-22",25.9
"415","2008-08-25",25.690001
"416","2008-08-26",25.98
"417","2008-08-27",26.450001
"418","2008-08-28",26.629999
"419","2008-08-29",26.450001
"420","2008-09-02",26.290001
"421","2008-09-03",25.76
"422","2008-09-04",25.02
"423","2008-09-05",24.68
"424","2008-09-08",24.99
"425","2008-09-09",25.360001
"426","2008-09-10",25.440001
"427","2008-09-11",25.6
"428","2008-09-12",26.059999
"429","2008-09-15",25.610001
"430","2008-09-16",26.440001
"431","2008-09-17",26.5
"432","2008-09-18",27.43
"433","2008-09-19",28.4
"434","2008-09-22",27.870001
"435","2008-09-23",27.9
"436","2008-09-24",27.879999
"437","2008-09-25",28.35
"438","2008-09-26",28.82
"439","2008-09-29",29.290001
"440","2008-09-30",29.110001
"441","2008-10-01",28.200001
"442","2008-10-02",27.790001
"443","2008-10-03",27.58
"444","2008-10-06",27.16
"445","2008-10-07",26.209999
"446","2008-10-08",25.65
"447","2008-10-09",24.959999
"448","2008-10-10",23.99
"449","2008-10-13",25.18
"450","2008-10-14",24.77
"451","2008-10-15",23.530001
"452","2008-10-16",24.17
"453","2008-10-17",24.43
"454","2008-10-20",25.889999
"455","2008-10-21",25.059999
"456","2008-10-22",24.82
"457","2008-10-23",25.57
"458","2008-10-24",25.129999
"459","2008-10-27",24.52
"460","2008-10-28",25.99
"461","2008-10-29",26.07
"462","2008-10-30",27.049999
"463","2008-10-31",26.620001
"464","2008-11-03",26.709999
"465","2008-11-04",26.959999
"466","2008-11-05",25.690001
"467","2008-11-06",25.389999
"468","2008-11-07",26.35
"469","2008-11-10",26.540001
"470","2008-11-11",27.040001
"471","2008-11-12",26.610001
"472","2008-11-13",27.549999
"473","2008-11-14",26.68
"474","2008-11-17",26.459999
"475","2008-11-18",26.549999
"476","2008-11-19",26.15
"477","2008-11-20",24.84
"478","2008-11-21",27.08
"479","2008-11-24",26.629999
"480","2008-11-25",26.49
"481","2008-11-26",26.67
"482","2008-11-28",27.27
"483","2008-12-01",26.040001
"484","2008-12-02",25.870001
"485","2008-12-03",23
"486","2008-12-04",22.709999
"487","2008-12-05",22.6
"488","2008-12-08",22.299999
"489","2008-12-09",22.24
"490","2008-12-10",22.389999
"491","2008-12-11",22.82
"492","2008-12-12",23.219999
"493","2008-12-15",22.52
"494","2008-12-16",22.780001
"495","2008-12-17",22.33
"496","2008-12-18",22.15
"497","2008-12-19",21.93
"498","2008-12-22",21.98
"499","2008-12-23",21.4
"500","2008-12-24",21.5
"501","2008-12-26",21.559999
"502","2008-12-29",21.549999
"503","2008-12-30",21.860001
"504","2008-12-31",22.139999
"505","2009-01-02",22.309999
"506","2009-01-05",22.360001
"507","2009-01-06",22.08
"508","2009-01-07",22.07
"509","2009-01-08",22.17
"510","2009-01-09",21.959999
"511","2009-01-12",22.01
"512","2009-01-13",21.74
"513","2009-01-14",21.389999
"514","2009-01-15",21.389999
"515","2009-01-16",21.799999
"516","2009-01-20",21.65
"517","2009-01-21",21.969999
"518","2009-01-22",21.889999
"519","2009-01-23",21.57
"520","2009-01-26",21.74
"521","2009-01-27",21.99
"522","2009-01-28",21.84
"523","2009-01-29",21.809999
"524","2009-01-30",21.68
"525","2009-02-02",21.67
"526","2009-02-03",22.049999
"527","2009-02-04",21.82
"528","2009-02-05",22.26
"529","2009-02-06",22.459999
"530","2009-02-09",22.02
"531","2009-02-10",21.5
"532","2009-02-11",21.360001
"533","2009-02-12",21.200001
"534","2009-02-13",21.18
"535","2009-02-17",20.24
"536","2009-02-18",19.16
"537","2009-02-19",17.690001
"538","2009-02-20",16.280001
"539","2009-02-23",15.89
"540","2009-02-24",15.52
"541","2009-02-25",15.2
"542","2009-02-26",14.49
"543","2009-02-27",13.87
"544","2009-03-02",13.73
"545","2009-03-03",12.83
"546","2009-03-04",13.1
"547","2009-03-05",12.27
"548","2009-03-06",12.45
"549","2009-03-09",12.24
"550","2009-03-10",13.02
"551","2009-03-11",13.07
"552","2009-03-12",13.48
"553","2009-03-13",13.3
"554","2009-03-16",13.43
"555","2009-03-17",13.53
"556","2009-03-18",13.72
"557","2009-03-19",13.62
"558","2009-03-20",13.52
"559","2009-03-23",14.19
"560","2009-03-24",13.76
"561","2009-03-25",13.79
"562","2009-03-26",14.15
"563","2009-03-27",13.94
"564","2009-03-30",13.59
"565","2009-03-31",13.74
"566","2009-04-01",13.93
"567","2009-04-02",14.18
"568","2009-04-03",14.47
"569","2009-04-06",14.5
"570","2009-04-07",14.75
"571","2009-04-08",15.04
"572","2009-04-09",15.87
"573","2009-04-13",15.68
"574","2009-04-14",15.51
"575","2009-04-15",15.85
"576","2009-04-16",16.280001
"577","2009-04-17",16.5
"578","2009-04-20",16.07
"579","2009-04-21",15.6
"580","2009-04-22",15.47
"581","2009-04-23",15.19
"582","2009-04-24",15.15
"583","2009-04-27",15.43
"584","2009-04-28",15.54
"585","2009-04-29",15.57
"586","2009-04-30",15.54
"587","2009-05-01",15.44
"588","2009-05-04",15.55
"589","2009-05-05",16.059999
"590","2009-05-06",16.75
"591","2009-05-07",16.58
"592","2009-05-08",16.68
"593","2009-05-11",16.75
"594","2009-05-12",16.9
"595","2009-05-13",16.219999
"596","2009-05-14",16.33
"597","2009-05-15",16.01
"598","2009-05-18",16.5
"599","2009-05-19",16.42
"600","2009-05-20",16.719999
"601","2009-05-21",16.48
"602","2009-05-22",16.76
"603","2009-05-26",17.23
"604","2009-05-27",16.950001
"605","2009-05-28",16.870001
"606","2009-05-29",17.25
"607","2009-06-01",17.93
"608","2009-06-02",17.67
"609","2009-06-03",17.98
"610","2009-06-04",17.93
"611","2009-06-05",18.780001
"612","2009-06-08",18.49
"613","2009-06-09",18.200001
"614","2009-06-10",18.360001
"615","2009-06-11",18.799999
"616","2009-06-12",19.25
"617","2009-06-15",18.77
"618","2009-06-16",18.6
"619","2009-06-17",18.450001
"620","2009-06-18",18.870001
"621","2009-06-19",18.67
"622","2009-06-22",18.4
"623","2009-06-23",18.209999
"624","2009-06-24",18.379999
"625","2009-06-25",18.540001
"626","2009-06-26",18.629999
"627","2009-06-29",19.049999
"628","2009-06-30",19.059999
"629","2009-07-01",19.32
"630","2009-07-02",19.040001
"631","2009-07-06",19.1
"632","2009-07-07",18.700001
"633","2009-07-08",18.360001
"634","2009-07-09",18.290001
"635","2009-07-10",17.709999
"636","2009-07-13",17.92
"637","2009-07-14",17.799999
"638","2009-07-15",18.09
"639","2009-07-16",17.549999
"640","2009-07-17",17.450001
"641","2009-07-20",17.15
"642","2009-07-21",16.700001
"643","2009-07-22",16.66
"644","2009-07-23",16.77
"645","2009-07-24",17.25
"646","2009-07-27",17.809999
"647","2009-07-28",17.629999
"648","2009-07-29",17.610001
"649","2009-07-30",17.85
"650","2009-07-31",17.870001
"651","2009-08-03",17.950001
"652","2009-08-04",17.889999
"653","2009-08-05",18.01
"654","2009-08-06",17.92
"655","2009-08-07",17.610001
"656","2009-08-10",17.639999
"657","2009-08-11",17.549999
"658","2009-08-12",17.690001
"659","2009-08-13",17.799999
"660","2009-08-14",17.99
"661","2009-08-17",17.969999
"662","2009-08-18",17.870001
"663","2009-08-19",18.139999
"664","2009-08-20",17.620001
"665","2009-08-21",17.700001
"666","2009-08-24",17.809999
"667","2009-08-25",17.74
"668","2009-08-26",17.65
"669","2009-08-27",17.66
"670","2009-08-28",17.77
"671","2009-08-31",17.4
"672","2009-09-01",17.190001
"673","2009-09-02",16.92
"674","2009-09-03",16.780001
"675","2009-09-04",16.92
"676","2009-09-08",16.91
"677","2009-09-09",16.940001
"678","2009-09-10",17.120001
"679","2009-09-11",17.049999
"680","2009-09-14",17.280001
"681","2009-09-15",17.34
"682","2009-09-16",17.76
"683","2009-09-17",18.030001
"684","2009-09-18",18.4
"685","2009-09-21",18.360001
"686","2009-09-22",18.280001
"687","2009-09-23",18.23
"688","2009-09-24",18.209999
"689","2009-09-25",18.34
"690","2009-09-28",18.4
"691","2009-09-29",18.33
"692","2009-09-30",18.120001
"693","2009-10-01",17.860001
"694","2009-10-02",17.969999
"695","2009-10-05",18.41
"696","2009-10-06",18.459999
"697","2009-10-07",18.559999
"698","2009-10-08",18.74
"699","2009-10-09",18.77
"700","2009-10-12",18.93
"701","2009-10-13",18.66
"702","2009-10-14",18.67
"703","2009-10-15",18.27
"704","2009-10-16",18.34
"705","2009-10-19",18.639999
"706","2009-10-20",18.59
"707","2009-10-21",18.469999
"708","2009-10-22",18.59
"709","2009-10-23",18.27
"710","2009-10-26",18.139999
"711","2009-10-27",18.08
"712","2009-10-28",18
"713","2009-10-29",18.200001
"714","2009-10-30",17.85
"715","2009-11-02",18.34
"716","2009-11-03",18.370001
"717","2009-11-04",18.57
"718","2009-11-05",18.92
"719","2009-11-06",18.879999
"720","2009-11-09",18.959999
"721","2009-11-10",19.1
"722","2009-11-11",19.370001
"723","2009-11-12",19.049999
"724","2009-11-13",19.139999
"725","2009-11-16",19.43
"726","2009-11-17",19.35
"727","2009-11-18",19.9
"728","2009-11-19",19.32
"729","2009-11-20",19.139999
"730","2009-11-23",19.370001
"731","2009-11-24",19.48
"732","2009-11-25",20.1
"733","2009-11-27",20
"734","2009-11-30",19.860001
"735","2009-12-01",19.9
"736","2009-12-02",20.17
"737","2009-12-03",19.93
"738","2009-12-04",19.700001
"739","2009-12-07",19.99
"740","2009-12-08",20.030001
"741","2009-12-09",20
"742","2009-12-10",20.870001
"743","2009-12-11",20.690001
"744","2009-12-14",21.07
"745","2009-12-15",20.77
"746","2009-12-16",20.700001
"747","2009-12-17",20.48
"748","2009-12-18",20.629999
"749","2009-12-21",20.959999
"750","2009-12-22",20.99
"751","2009-12-23",21.09
"752","2009-12-24",21.190001
"753","2009-12-28",21.35
"754","2009-12-29",21.35
"755","2009-12-30",21.26
"756","2009-12-31",20.9
"757","2010-01-04",20.940001
"758","2010-01-05",20.639999
"759","2010-01-06",21.02
"760","2010-01-07",21.01
"761","2010-01-08",21.15
"762","2010-01-11",21.4
"763","2010-01-12",21.200001
"764","2010-01-13",21.450001
"765","2010-01-14",21.52
"766","2010-01-15",21.5
"767","2010-01-19",21.6
"768","2010-01-20",21.73
"769","2010-01-21",21.43
"770","2010-01-22",21.1
"771","2010-01-25",21.110001
"772","2010-01-26",21.17
"773","2010-01-27",20.1
"774","2010-01-28",20.02
"775","2010-01-29",19.780001
"776","2010-02-01",19.790001
"777","2010-02-02",19.719999
"778","2010-02-03",19.639999
"779","2010-02-04",19.209999
"780","2010-02-05",19.02
"781","2010-02-08",18.780001
"782","2010-02-09",19.02
"783","2010-02-10",19.41
"784","2010-02-11",19.84
"785","2010-02-12",19.940001
"786","2010-02-16",20.139999
"787","2010-02-17",20.4
"788","2010-02-18",19.91
"789","2010-02-19",19.92
"790","2010-02-22",21.18
"791","2010-02-23",21.15
"792","2010-02-24",21.040001
"793","2010-02-25",20.67
"794","2010-02-26",20.370001
"795","2010-03-01",20.5
"796","2010-03-02",20.65
"797","2010-03-03",20.66
"798","2010-03-04",20.700001
"799","2010-03-05",21.030001
"800","2010-03-08",20.77
"801","2010-03-09",20.82
"802","2010-03-10",21.450001
"803","2010-03-11",21.93
"804","2010-03-12",21.889999
"805","2010-03-15",21.92
"806","2010-03-16",22.59
"807","2010-03-17",22.6
"808","2010-03-18",22.35
"809","2010-03-19",22.299999
"810","2010-03-22",22.18
"811","2010-03-23",22.440001
"812","2010-03-24",22.299999
"813","2010-03-25",22.190001
"814","2010-03-26",22.25
"815","2010-03-29",22.440001
"816","2010-03-30",22.57
"817","2010-03-31",22.450001
"818","2010-04-01",22.67
"819","2010-04-05",22.83
"820","2010-04-06",23.290001
"821","2010-04-07",23.08
"822","2010-04-08",22.67
"823","2010-04-09",22.629999
"824","2010-04-12",22.799999
"825","2010-04-13",22.85
"826","2010-04-14",22.959999
"827","2010-04-15",22.969999
"828","2010-04-16",22.75
"829","2010-04-19",22.85
"830","2010-04-20",23.049999
"831","2010-04-21",23.57
"832","2010-04-22",23.68
"833","2010-04-23",23.9
"834","2010-04-26",23.74
"835","2010-04-27",23.360001
"836","2010-04-28",23.620001
"837","2010-04-29",23.629999
"838","2010-04-30",23.35
"839","2010-05-03",23.719999
"840","2010-05-04",23.49
"841","2010-05-05",23.440001
"842","2010-05-06",22.549999
"843","2010-05-07",22.120001
"844","2010-05-10",23.08
"845","2010-05-11",22.6
"846","2010-05-12",23.15
"847","2010-05-13",23.09
"848","2010-05-14",23.129999
"849","2010-05-17",23.120001
"850","2010-05-18",23.120001
"851","2010-05-19",22.4
"852","2010-05-20",21.84
"853","2010-05-21",21.879999
"854","2010-05-24",21.91
"855","2010-05-25",21.51
"856","2010-05-26",21.549999
"857","2010-05-27",22.120001
"858","2010-05-28",21.959999
"859","2010-06-01",21.68
"860","2010-06-02",21.91
"861","2010-06-03",22.440001
"862","2010-06-04",21.68
"863","2010-06-07",21.67
"864","2010-06-08",21.870001
"865","2010-06-09",21.67
"866","2010-06-10",22.440001
"867","2010-06-11",22.440001
"868","2010-06-14",22.52
"869","2010-06-15",23.08
"870","2010-06-16",23.33
"871","2010-06-17",23.43
"872","2010-06-18",23.35
"873","2010-06-21",23.440001
"874","2010-06-22",22.85
"875","2010-06-23",22.879999
"876","2010-06-24",22.969999
"877","2010-06-25",23.16
"878","2010-06-28",23.309999
"879","2010-06-29",22.790001
"880","2010-06-30",22.780001
"881","2010-07-01",22.42
"882","2010-07-02",22.42
"883","2010-07-06",22.65
"884","2010-07-07",23.280001
"885","2010-07-08",23.440001
"886","2010-07-09",23.58
"887","2010-07-12",23.540001
"888","2010-07-13",23.709999
"889","2010-07-14",23.77
"890","2010-07-15",23.73
"891","2010-07-16",23.27
"892","2010-07-19",23.42
"893","2010-07-20",23.6
"894","2010-07-21",23.190001
"895","2010-07-22",23.75
"896","2010-07-23",24.02
"897","2010-07-26",24.52
"898","2010-07-27",24.75
"899","2010-07-28",24.309999
"900","2010-07-29",23.85
"901","2010-07-30",23.549999
"902","2010-08-02",23.879999
"903","2010-08-03",23.790001
"904","2010-08-04",23.879999
"905","2010-08-05",23.9
"906","2010-08-06",23.85
"907","2010-08-09",24.110001
"908","2010-08-10",24.690001
"909","2010-08-11",24.23
"910","2010-08-12",23.9
"911","2010-08-13",23.83
"912","2010-08-16",24.18
"913","2010-08-17",24.690001
"914","2010-08-18",24.58
"915","2010-08-19",23.889999
"916","2010-08-20",23.92
"917","2010-08-23",23.76
"918","2010-08-24",23.67
"919","2010-08-25",23.67
"920","2010-08-26",23.58
"921","2010-08-27",24.01
"922","2010-08-30",23.76
"923","2010-08-31",24.02
"924","2010-09-01",24.48
"925","2010-09-02",24.33
"926","2010-09-03",24.17
"927","2010-09-07",24.02
"928","2010-09-08",23.620001
"929","2010-09-09",23.23
"930","2010-09-10",23.09
"931","2010-09-13",23.16
"932","2010-09-14",23.1
"933","2010-09-15",23.219999
"934","2010-09-16",23.059999
"935","2010-09-17",23.120001
"936","2010-09-20",23.139999
"937","2010-09-21",23
"938","2010-09-22",22.91
"939","2010-09-23",22.67
"940","2010-09-24",22.6
"941","2010-09-27",22.82
"942","2010-09-28",22.67
"943","2010-09-29",22.469999
"944","2010-09-30",22.540001
"945","2010-10-01",22.73
"946","2010-10-04",22.51
"947","2010-10-05",22.9
"948","2010-10-06",22.709999
"949","2010-10-07",22.709999
"950","2010-10-08",22.5
"951","2010-10-11",22.49
"952","2010-10-12",22.370001
"953","2010-10-13",22.530001
"954","2010-10-14",22.65
"955","2010-10-15",22.639999
"956","2010-10-18",22.780001
"957","2010-10-19",22.5
"958","2010-10-20",22.74
"959","2010-10-21",22.549999
"960","2010-10-22",22.190001
"961","2010-10-25",22.030001
"962","2010-10-26",22.27
"963","2010-10-27",22.200001
"964","2010-10-28",22.35
"965","2010-10-29",22.540001
"966","2010-11-01",21.98
"967","2010-11-02",22.48
"968","2010-11-03",22.639999
"969","2010-11-04",23.030001
"970","2010-11-05",23.34
