"","date","SWIR"
"355","2008-05-30",17.129999
"356","2008-06-02",16.91
"357","2008-06-03",16.93
"358","2008-06-04",16.790001
"359","2008-06-05",16.809999
"360","2008-06-06",16.08
"361","2008-06-09",16.1
"362","2008-06-10",15.66
"363","2008-06-11",15.54
"364","2008-06-12",15.7
"365","2008-06-13",15.83
"366","2008-06-16",16
"367","2008-06-17",16.23
"368","2008-06-18",15.83
"369","2008-06-19",15.84
"370","2008-06-20",15.46
"371","2008-06-23",15.85
"372","2008-06-24",15.71
"373","2008-06-25",16.040001
"374","2008-06-26",14.82
"375","2008-06-27",14.85
"376","2008-06-30",14.6
"377","2008-07-01",13.85
"378","2008-07-02",13.8
"379","2008-07-03",13.92
"380","2008-07-07",13.88
"381","2008-07-08",14.25
"382","2008-07-09",14.31
"383","2008-07-10",14.31
"384","2008-07-11",14.35
"385","2008-07-14",14.47
"386","2008-07-15",14.26
"387","2008-07-16",14.69
"388","2008-07-17",15.24
"389","2008-07-18",15.12
"390","2008-07-21",15.15
"391","2008-07-22",15.26
"392","2008-07-23",16.07
"393","2008-07-24",13.25
"394","2008-07-25",13.8
"395","2008-07-28",12.91
"396","2008-07-29",12.48
"397","2008-07-30",12.16
"398","2008-07-31",12.4
"399","2008-08-01",12.14
"400","2008-08-04",11.96
"401","2008-08-05",12.02
"402","2008-08-06",12.2
"403","2008-08-07",12.08
"404","2008-08-08",12.41
"405","2008-08-11",12.15
"406","2008-08-12",12.03
"407","2008-08-13",12.04
"408","2008-08-14",12.14
"409","2008-08-15",12.27
"410","2008-08-18",12.28
"411","2008-08-19",12.26
"412","2008-08-20",12.19
"413","2008-08-21",12.14
"414","2008-08-22",12.43
"415","2008-08-25",12.38
"416","2008-08-26",12.19
"417","2008-08-27",12.18
"418","2008-08-28",12.28
"419","2008-08-29",12.71
"420","2008-09-02",12.8
"421","2008-09-03",12.39
"422","2008-09-04",11.97
"423","2008-09-05",11.89
"424","2008-09-08",11.67
"425","2008-09-09",10.87
"426","2008-09-10",10.99
"427","2008-09-11",10.92
"428","2008-09-12",10.99
"429","2008-09-15",10.62
"430","2008-09-16",10.24
"431","2008-09-17",9.92
"432","2008-09-18",10.41
"433","2008-09-19",10.47
"434","2008-09-22",10.2
"435","2008-09-23",10.07
"436","2008-09-24",10.12
"437","2008-09-25",9.87
"438","2008-09-26",9.92
"439","2008-09-29",9.94
"440","2008-09-30",9.97
"441","2008-10-01",9.76
"442","2008-10-02",8.99
"443","2008-10-03",8.75
"444","2008-10-06",8.5
"445","2008-10-07",7.97
"446","2008-10-08",7.93
"447","2008-10-09",7.96
"448","2008-10-10",7.9
"449","2008-10-13",8.85
"450","2008-10-14",8.57
"451","2008-10-15",7.61
"452","2008-10-16",7.87
"453","2008-10-17",8
"454","2008-10-20",8.1
"455","2008-10-21",7.75
"456","2008-10-22",7.81
"457","2008-10-23",7.74
"458","2008-10-24",7.34
"459","2008-10-27",7.46
"460","2008-10-28",7.51
"461","2008-10-29",8.09
"462","2008-10-30",8.44
"463","2008-10-31",8.75
"464","2008-11-03",8.58
"465","2008-11-04",8.81
"466","2008-11-05",8.16
"467","2008-11-06",7.66
"468","2008-11-07",8.3
"469","2008-11-10",7.98
"470","2008-11-11",8.26
"471","2008-11-12",8.06
"472","2008-11-13",8.17
"473","2008-11-14",7.88
"474","2008-11-17",7.91
"475","2008-11-18",7.99
"476","2008-11-19",7.51
"477","2008-11-20",7.51
"478","2008-11-21",7.68
"479","2008-11-24",8.03
"480","2008-11-25",8.14
"481","2008-11-26",8.44
"482","2008-11-28",8.18
"483","2008-12-01",7.76
"484","2008-12-02",5.54
"485","2008-12-03",5.55
"486","2008-12-04",5.42
"487","2008-12-05",5.02
"488","2008-12-08",5.58
"489","2008-12-09",5.46
"490","2008-12-10",5.27
"491","2008-12-11",5.26
"492","2008-12-12",5.44
"493","2008-12-15",5.1
"494","2008-12-16",5.14
"495","2008-12-17",5.42
"496","2008-12-18",5.36
"497","2008-12-19",5.25
"498","2008-12-22",5.16
"499","2008-12-23",5.01
"500","2008-12-24",5
"501","2008-12-26",5.2
"502","2008-12-29",5.15
"503","2008-12-30",5.87
"504","2008-12-31",5.83
"505","2009-01-02",6.07
"506","2009-01-05",6.42
"507","2009-01-06",6.45
"508","2009-01-07",6.34
"509","2009-01-08",6.49
"510","2009-01-09",6.32
"511","2009-01-12",6.03
"512","2009-01-13",6.02
"513","2009-01-14",5.86
"514","2009-01-15",5.75
"515","2009-01-16",5.72
"516","2009-01-20",5.45
"517","2009-01-21",5.72
"518","2009-01-22",5.71
"519","2009-01-23",5.75
"520","2009-01-26",5.58
"521","2009-01-27",5.58
"522","2009-01-28",5.63
"523","2009-01-29",5.59
"524","2009-01-30",5.51
"525","2009-02-02",5.4
"526","2009-02-03",5.26
"527","2009-02-04",5.07
"528","2009-02-05",4.98
"529","2009-02-06",4.9
"530","2009-02-09",4.89
"531","2009-02-10",4.52
"532","2009-02-11",4.13
"533","2009-02-12",3.95
"534","2009-02-13",3.98
"535","2009-02-17",3.81
"536","2009-02-18",3.68
"537","2009-02-19",3.56
"538","2009-02-20",3.4
"539","2009-02-23",3.36
"540","2009-02-24",3.55
"541","2009-02-25",3.71
"542","2009-02-26",3.79
"543","2009-02-27",3.9
"544","2009-03-02",3.65
"545","2009-03-03",3.64
"546","2009-03-04",3.75
"547","2009-03-05",3.69
"548","2009-03-06",3.47
"549","2009-03-09",3.21
"550","2009-03-10",3.16
"551","2009-03-11",2.94
"552","2009-03-12",2.92
"553","2009-03-13",2.71
"554","2009-03-16",2.87
"555","2009-03-17",2.85
"556","2009-03-18",2.97
"557","2009-03-19",3.03
"558","2009-03-20",2.89
"559","2009-03-23",2.95
"560","2009-03-24",3.21
"561","2009-03-25",3.6
"562","2009-03-26",3.77
"563","2009-03-27",3.87
"564","2009-03-30",3.55
"565","2009-03-31",3.64
"566","2009-04-01",3.69
"567","2009-04-02",3.94
"568","2009-04-03",4.34
"569","2009-04-06",4.59
"570","2009-04-07",4.21
"571","2009-04-08",4.1
"572","2009-04-09",4.75
"573","2009-04-13",4.7
"574","2009-04-14",4.81
"575","2009-04-15",4.9
"576","2009-04-16",5.3
"577","2009-04-17",5.86
"578","2009-04-20",4.85
"579","2009-04-21",5.21
"580","2009-04-22",5.36
"581","2009-04-23",5.46
"582","2009-04-24",5.52
"583","2009-04-27",5.34
"584","2009-04-28",5.18
"585","2009-04-29",5.28
"586","2009-04-30",5.64
"587","2009-05-01",5.94
"588","2009-05-04",6.07
"589","2009-05-05",6.05
"590","2009-05-06",6.12
"591","2009-05-07",5.75
"592","2009-05-08",5.62
"593","2009-05-11",5.63
"594","2009-05-12",5.46
"595","2009-05-13",5.12
"596","2009-05-14",5.41
"597","2009-05-15",5.58
"598","2009-05-18",5.74
"599","2009-05-19",5.98
"600","2009-05-20",5.98
"601","2009-05-21",5.98
"602","2009-05-22",6.08
"603","2009-05-26",6.04
"604","2009-05-27",6.01
"605","2009-05-28",6.26
"606","2009-05-29",6.5
"607","2009-06-01",6.9
"608","2009-06-02",6.7
"609","2009-06-03",6.37
"610","2009-06-04",6.38
"611","2009-06-05",6.29
"612","2009-06-08",6.07
"613","2009-06-09",6.11
"614","2009-06-10",5.93
"615","2009-06-11",6.2
"616","2009-06-12",6.02
"617","2009-06-15",5.84
"618","2009-06-16",5.59
"619","2009-06-17",5.49
"620","2009-06-18",5.51
"621","2009-06-19",5.5
"622","2009-06-22",5.13
"623","2009-06-23",5.11
"624","2009-06-24",5.16
"625","2009-06-25",5.37
"626","2009-06-26",5.68
"627","2009-06-29",5.87
"628","2009-06-30",5.72
"629","2009-07-01",5.64
"630","2009-07-02",5.45
"631","2009-07-06",5.37
"632","2009-07-07",5.24
"633","2009-07-08",5.25
"634","2009-07-09",5.35
"635","2009-07-10",5.42
"636","2009-07-13",5.55
"637","2009-07-14",5.54
"638","2009-07-15",5.75
"639","2009-07-16",5.88
"640","2009-07-17",5.95
"641","2009-07-20",6.24
"642","2009-07-21",6.16
"643","2009-07-22",6.35
"644","2009-07-23",6.46
"645","2009-07-24",6.35
"646","2009-07-27",6.22
"647","2009-07-28",6.9
"648","2009-07-29",6.86
"649","2009-07-30",7.36
"650","2009-07-31",7.18
"651","2009-08-03",7.58
"652","2009-08-04",7.68
"653","2009-08-05",8.04
"654","2009-08-06",8.06
"655","2009-08-07",8.15
"656","2009-08-10",7.93
"657","2009-08-11",7.71
"658","2009-08-12",7.91
"659","2009-08-13",7.94
"660","2009-08-14",7.88
"661","2009-08-17",7.43
"662","2009-08-18",7.58
"663","2009-08-19",7.58
"664","2009-08-20",7.87
"665","2009-08-21",8.18
"666","2009-08-24",8.39
"667","2009-08-25",8.3
"668","2009-08-26",8.48
"669","2009-08-27",8.46
"670","2009-08-28",8.45
"671","2009-08-31",8.27
"672","2009-09-01",8.18
"673","2009-09-02",8.23
"674","2009-09-03",8.56
"675","2009-09-04",8.92
"676","2009-09-08",9.1
"677","2009-09-09",9.14
"678","2009-09-10",9.52
"679","2009-09-11",9.53
"680","2009-09-14",9.56
"681","2009-09-15",9.81
"682","2009-09-16",10.16
"683","2009-09-17",10.22
"684","2009-09-18",10.5
"685","2009-09-21",10.68
"686","2009-09-22",10.83
"687","2009-09-23",10.68
"688","2009-09-24",10.03
"689","2009-09-25",9.3
"690","2009-09-28",9.8
"691","2009-09-29",9.96
"692","2009-09-30",9.98
"693","2009-10-01",9.37
"694","2009-10-02",9.13
"695","2009-10-05",9.44
"696","2009-10-06",9.86
"697","2009-10-07",10.08
"698","2009-10-08",9.88
"699","2009-10-09",10.39
"700","2009-10-12",10.28
"701","2009-10-13",10.09
"702","2009-10-14",10.29
"703","2009-10-15",10.2
"704","2009-10-16",10.13
"705","2009-10-19",10.44
"706","2009-10-20",10.41
"707","2009-10-21",10.36
"708","2009-10-22",10.06
"709","2009-10-23",9.61
"710","2009-10-26",9.26
"711","2009-10-27",9.3
"712","2009-10-28",9.25
"713","2009-10-29",9.76
"714","2009-10-30",9.01
"715","2009-11-02",8.42
"716","2009-11-03",8.67
"717","2009-11-04",8.83
"718","2009-11-05",9.1
"719","2009-11-06",9.29
"720","2009-11-09",9.68
"721","2009-11-10",9.66
"722","2009-11-11",9.7
"723","2009-11-12",9.29
"724","2009-11-13",9.24
"725","2009-11-16",9.47
"726","2009-11-17",9.21
"727","2009-11-18",9.07
"728","2009-11-19",8.84
"729","2009-11-20",8.57
"730","2009-11-23",8.8
"731","2009-11-24",8.64
"732","2009-11-25",8.73
"733","2009-11-27",8.62
"734","2009-11-30",9.04
"735","2009-12-01",9.55
"736","2009-12-02",9.66
"737","2009-12-03",9.56
"738","2009-12-04",9.62
"739","2009-12-07",9.6
"740","2009-12-08",9.42
"741","2009-12-09",9.89
"742","2009-12-10",9.87
"743","2009-12-11",9.91
"744","2009-12-14",9.58
"745","2009-12-15",9.55
"746","2009-12-16",9.71
"747","2009-12-17",9.4
"748","2009-12-18",9.42
"749","2009-12-21",9.47
"750","2009-12-22",9.47
"751","2009-12-23",9.61
"752","2009-12-24",9.73
"753","2009-12-28",9.49
"754","2009-12-29",10.35
"755","2009-12-30",10.34
"756","2009-12-31",10.6
"757","2010-01-04",11.07
"758","2010-01-05",11.83
"759","2010-01-06",12.29
"760","2010-01-07",12.49
"761","2010-01-08",12.5
"762","2010-01-11",12.88
"763","2010-01-12",12.04
"764","2010-01-13",11.99
"765","2010-01-14",11.8
"766","2010-01-15",11.79
"767","2010-01-19",11.95
"768","2010-01-20",12.28
"769","2010-01-21",11.95
"770","2010-01-22",11.6
"771","2010-01-25",11.5
"772","2010-01-26",11.61
"773","2010-01-27",11.44
"774","2010-01-28",11.58
"775","2010-01-29",11.09
"776","2010-02-01",11.3
"777","2010-02-02",11.5
"778","2010-02-03",11.34
"779","2010-02-04",10.83
"780","2010-02-05",10.99
"781","2010-02-08",11.17
"782","2010-02-09",11.75
"783","2010-02-10",11.76
"784","2010-02-11",9.42
"785","2010-02-12",9.18
"786","2010-02-16",8.71
"787","2010-02-17",8.91
"788","2010-02-18",8.91
"789","2010-02-19",8.81
"790","2010-02-22",8.54
"791","2010-02-23",8.38
"792","2010-02-24",8.34
"793","2010-02-25",8.29
"794","2010-02-26",8.25
"795","2010-03-01",8.3
"796","2010-03-02",8.57
"797","2010-03-03",8.63
"798","2010-03-04",8.66
"799","2010-03-05",8.51
"800","2010-03-08",8.39
"801","2010-03-09",8.34
"802","2010-03-10",8.5
"803","2010-03-11",8.37
"804","2010-03-12",8.28
"805","2010-03-15",8.09
"806","2010-03-16",8.48
"807","2010-03-17",8.74
"808","2010-03-18",9.02
"809","2010-03-19",8.71
"810","2010-03-22",8.66
"811","2010-03-23",8.71
"812","2010-03-24",8.7
"813","2010-03-25",8.41
"814","2010-03-26",8.4
"815","2010-03-29",8.51
"816","2010-03-30",8.44
"817","2010-03-31",8.42
"818","2010-04-01",8.46
"819","2010-04-05",8.72
"820","2010-04-06",8.96
"821","2010-04-07",8.96
"822","2010-04-08",8.95
"823","2010-04-09",8.81
"824","2010-04-12",8.71
"825","2010-04-13",8.89
"826","2010-04-14",9.03
"827","2010-04-15",9.06
"828","2010-04-16",8.75
"829","2010-04-19",8.65
"830","2010-04-20",8.87
"831","2010-04-21",8.94
"832","2010-04-22",8.99
"833","2010-04-23",8.98
"834","2010-04-26",9.36
"835","2010-04-27",9.14
"836","2010-04-28",9.08
"837","2010-04-29",9.44
"838","2010-04-30",8.04
"839","2010-05-03",8
"840","2010-05-04",7.78
"841","2010-05-05",7.8
"842","2010-05-06",7.71
"843","2010-05-07",7.61
"844","2010-05-10",7.95
"845","2010-05-11",8.09
"846","2010-05-12",8.25
"847","2010-05-13",8.2
"848","2010-05-14",7.9
"849","2010-05-17",7.78
"850","2010-05-18",7.57
"851","2010-05-19",7.44
"852","2010-05-20",7.35
"853","2010-05-21",7.49
"854","2010-05-24",7.29
"855","2010-05-25",7.33
"856","2010-05-26",7.57
"857","2010-05-27",7.85
"858","2010-05-28",7.82
"859","2010-06-01",7.73
"860","2010-06-02",7.78
"861","2010-06-03",7.64
"862","2010-06-04",7.24
"863","2010-06-07",6.89
"864","2010-06-08",6.79
"865","2010-06-09",6.75
"866","2010-06-10",7.07
"867","2010-06-11",7.25
"868","2010-06-14",7.04
"869","2010-06-15",7.27
"870","2010-06-16",7.43
"871","2010-06-17",7.42
"872","2010-06-18",7.28
"873","2010-06-21",7.17
"874","2010-06-22",7.22
"875","2010-06-23",7.23
"876","2010-06-24",7.08
"877","2010-06-25",7.07
"878","2010-06-28",6.93
"879","2010-06-29",6.81
"880","2010-06-30",6.65
"881","2010-07-01",7.03
"882","2010-07-02",6.87
"883","2010-07-06",6.72
"884","2010-07-07",6.89
"885","2010-07-08",6.9
"886","2010-07-09",7.04
"887","2010-07-12",6.9
"888","2010-07-13",7.2
"889","2010-07-14",7.19
"890","2010-07-15",7.13
"891","2010-07-16",6.95
"892","2010-07-19",6.98
"893","2010-07-20",7.13
"894","2010-07-21",6.97
"895","2010-07-22",7.15
"896","2010-07-23",7.16
"897","2010-07-26",7.19
"898","2010-07-27",7
"899","2010-07-28",7.21
"900","2010-07-29",7.58
"901","2010-07-30",9.22
"902","2010-08-02",9.14
"903","2010-08-03",9.26
"904","2010-08-04",9.24
"905","2010-08-05",9.33
"906","2010-08-06",9.33
"907","2010-08-09",9.21
"908","2010-08-10",9.08
"909","2010-08-11",8.72
"910","2010-08-12",8.64
"911","2010-08-13",8.53
"912","2010-08-16",8.45
"913","2010-08-17",8.52
"914","2010-08-18",8.65
"915","2010-08-19",8.32
"916","2010-08-20",8.26
"917","2010-08-23",8.16
"918","2010-08-24",7.88
"919","2010-08-25",8.45
"920","2010-08-26",8.04
"921","2010-08-27",8.56
"922","2010-08-30",8.25
"923","2010-08-31",8.23
"924","2010-09-01",8.48
"925","2010-09-02",8.37
"926","2010-09-03",8.64
"927","2010-09-07",8.46
"928","2010-09-08",8.51
"929","2010-09-09",8.59
"930","2010-09-10",8.62
"931","2010-09-13",8.72
"932","2010-09-14",9.28
"933","2010-09-15",9.92
"934","2010-09-16",9.73
"935","2010-09-17",9.92
"936","2010-09-20",10.14
"937","2010-09-21",10.23
"938","2010-09-22",10.11
"939","2010-09-23",9.93
"940","2010-09-24",10.29
"941","2010-09-27",10.5
"942","2010-09-28",10.61
"943","2010-09-29",10.54
"944","2010-09-30",10.37
"945","2010-10-01",10.42
"946","2010-10-04",10.51
"947","2010-10-05",10.89
"948","2010-10-06",11.06
"949","2010-10-07",10.8
"950","2010-10-08",11.04
"951","2010-10-11",10.89
"952","2010-10-12",11.07
"953","2010-10-13",11.45
"954","2010-10-14",11.5
"955","2010-10-15",11.76
"956","2010-10-18",11.59
"957","2010-10-19",11.31
"958","2010-10-20",11.57
"959","2010-10-21",11.52
"960","2010-10-22",11.53
"961","2010-10-25",11.59
"962","2010-10-26",11.38
"963","2010-10-27",11.39
"964","2010-10-28",11.41
"965","2010-10-29",12.07
"966","2010-11-01",12.19
"967","2010-11-02",12.08
"968","2010-11-03",12.16
"969","2010-11-04",12.14
"970","2010-11-05",11.36
"971","2010-11-08",11.15
"972","2010-11-09",10.84
"973","2010-11-10",11.07
"974","2010-11-11",10.75
"975","2010-11-12",10.56
"976","2010-11-15",10.75
"977","2010-11-16",10.54
"978","2010-11-17",10.65
"979","2010-11-18",11.12
"980","2010-11-19",11.24
"981","2010-11-22",11.33
"982","2010-11-23",11.28
"983","2010-11-24",11.37
"984","2010-11-26",11.15
"985","2010-11-29",11.16
"986","2010-11-30",11.12
"987","2010-12-01",11.16
"988","2010-12-02",11.43
"989","2010-12-03",11.29
"990","2010-12-06",11.25
"991","2010-12-07",11.07
"992","2010-12-08",10.98
