"","date","KBSF"
"1","2013-03-07",135
"2","2013-03-08",135
"3","2013-03-11",135
"4","2013-03-12",135
"5","2013-03-13",135
"6","2013-03-14",135
"7","2013-03-15",135
"8","2013-03-18",135
"9","2013-03-19",135
"10","2013-03-20",135
"11","2013-03-21",135
"12","2013-03-22",135
"13","2013-03-25",135
"14","2013-03-26",135
"15","2013-03-27",135
"16","2013-03-28",135
"17","2013-04-01",135
"18","2013-04-02",135
"19","2013-04-03",135
"20","2013-04-04",149.25
"21","2013-04-05",145.5
"22","2013-04-08",145.5
"23","2013-04-09",145.5
"24","2013-04-10",149.25
"25","2013-04-11",149.699997
"26","2013-04-12",149.699997
"27","2013-04-15",149.699997
"28","2013-04-16",148.5
"29","2013-04-17",148.5
"30","2013-04-18",148.5
"31","2013-04-19",148.5
"32","2013-04-22",148.5
"33","2013-04-23",148.5
"34","2013-04-24",148.5
"35","2013-04-25",146.699997
"36","2013-04-26",146.699997
"37","2013-04-29",146.699997
"38","2013-04-30",146.699997
"39","2013-05-01",146.699997
"40","2013-05-02",146.699997
"41","2013-05-03",146.699997
"42","2013-05-06",146.699997
"43","2013-05-07",146.699997
"44","2013-05-08",146.699997
"45","2013-05-09",146.699997
"46","2013-05-10",146.699997
"47","2013-05-13",146.699997
"48","2013-05-14",146.699997
"49","2013-05-15",146.699997
"50","2013-05-16",146.699997
"51","2013-05-17",146.699997
"52","2013-05-20",146.699997
"53","2013-05-21",146.699997
"54","2013-05-22",146.699997
"55","2013-05-23",146.699997
"56","2013-05-24",148.050003
"57","2013-05-28",148.050003
"58","2013-05-29",148.050003
"59","2013-05-30",148.050003
"60","2013-05-31",147.899994
"61","2013-06-03",150
"62","2013-06-04",150
"63","2013-06-05",150
"64","2013-06-06",150
"65","2013-06-07",150
"66","2013-06-10",150
"67","2013-06-11",150
"68","2013-06-12",150
"69","2013-06-13",150
"70","2013-06-14",150
"71","2013-06-17",150
"72","2013-06-18",150
"73","2013-06-19",150
"74","2013-06-20",148.199997
"75","2013-06-21",148.199997
"76","2013-06-24",148.199997
"77","2013-06-25",148.199997
"78","2013-06-26",148.199997
"79","2013-06-27",148.199997
"80","2013-06-28",148.199997
"81","2013-07-01",148.199997
"82","2013-07-02",148.5
"83","2013-07-03",148.5
"84","2013-07-05",148.5
"85","2013-07-08",148.5
"86","2013-07-09",148.5
"87","2013-07-10",148.5
"88","2013-07-11",148.5
"89","2013-07-12",148.5
"90","2013-07-15",148.5
"91","2013-07-16",148.5
"92","2013-07-17",148.5
"93","2013-07-18",148.5
"94","2013-07-19",148.5
"95","2013-07-22",148.5
"96","2013-07-23",149.699997
"97","2013-07-24",149.699997
"98","2013-07-25",149.699997
"99","2013-07-26",149.699997
"100","2013-07-29",149.699997
"101","2013-07-30",149.699997
"102","2013-07-31",149.699997
"103","2013-08-01",149.699997
"104","2013-08-02",149.699997
"105","2013-08-05",149.699997
"106","2013-08-06",149.699997
"107","2013-08-07",149.699997
"108","2013-08-08",149.699997
"109","2013-08-09",149.699997
"110","2013-08-12",149.699997
"111","2013-08-13",150.75
"112","2013-08-14",150.75
"113","2013-08-15",150.75
"114","2013-08-16",150.449997
"115","2013-08-19",150.449997
"116","2013-08-20",150
"117","2013-08-21",150
"118","2013-08-22",150
"119","2013-08-23",150.75
"120","2013-08-26",150.75
"121","2013-08-27",150.75
"122","2013-08-28",150.449997
"123","2013-08-29",150.449997
"124","2013-08-30",150.449997
"125","2013-09-03",150.449997
"126","2013-09-04",150.449997
"127","2013-09-05",150.449997
"128","2013-09-06",150.449997
"129","2013-09-09",150.449997
"130","2013-09-10",150.449997
"131","2013-09-11",150.449997
"132","2013-09-12",150.449997
"133","2013-09-13",150.449997
"134","2013-09-16",150.449997
"135","2013-09-17",150.449997
"136","2013-09-18",150.449997
"137","2013-09-19",150.449997
"138","2013-09-20",150.449997
"139","2013-09-23",150.449997
"140","2013-09-24",150.449997
"141","2013-09-25",150.449997
"142","2013-09-26",150.449997
"143","2013-09-27",150.449997
"144","2013-09-30",150.449997
"145","2013-10-01",151.350006
"146","2013-10-02",151.350006
"147","2013-10-03",151.949997
"148","2013-10-04",151.949997
"149","2013-10-07",151.5
"150","2013-10-08",152.850006
"151","2013-10-09",152.850006
"152","2013-10-10",152.850006
"153","2013-10-11",152.850006
"154","2013-10-14",152.850006
"155","2013-10-15",151.5
"156","2013-10-16",151.800003
"157","2013-10-17",151.800003
"158","2013-10-18",151.800003
"159","2013-10-21",151.800003
"160","2013-10-22",151.649994
"161","2013-10-23",164.699997
"162","2013-10-24",152.399994
"163","2013-10-25",152.399994
"164","2013-10-28",152.399994
"165","2013-10-29",152.399994
"166","2013-10-30",152.399994
"167","2013-10-31",152.399994
"168","2013-11-01",152.399994
"169","2013-11-04",151.5
"170","2013-11-05",151.5
"171","2013-11-06",151.5
"172","2013-11-07",151.5
"173","2013-11-08",151.5
"174","2013-11-11",151.5
"175","2013-11-12",151.5
"176","2013-11-13",151.5
"177","2013-11-14",151.5
"178","2013-11-15",151.800003
"179","2013-11-18",151.800003
"180","2013-11-19",151.800003
"181","2013-11-20",151.800003
"182","2013-11-21",151.800003
"183","2013-11-22",151.800003
"184","2013-11-25",151.800003
"185","2013-11-26",151.800003
"186","2013-11-27",151.800003
"187","2013-11-29",151.800003
"188","2013-12-02",151.800003
"189","2013-12-03",152.100006
"190","2013-12-04",152.100006
"191","2013-12-05",152.100006
"192","2013-12-06",152.100006
"193","2013-12-09",152.100006
"194","2013-12-10",152.100006
"195","2013-12-11",152.100006
"196","2013-12-12",152.100006
"197","2013-12-13",152.100006
"198","2013-12-16",152.100006
"199","2013-12-17",152.100006
"200","2013-12-18",152.100006
"201","2013-12-19",151.5
"202","2013-12-20",151.800003
"203","2013-12-23",151.800003
"204","2013-12-24",153
"205","2013-12-26",153
"206","2013-12-27",153
"207","2013-12-30",153
"208","2013-12-31",153
"209","2014-01-02",153
"210","2014-01-03",153
"211","2014-01-06",153
"212","2014-01-07",153
"213","2014-01-08",153
"214","2014-01-09",153
"215","2014-01-10",153
"216","2014-01-13",153
"217","2014-01-14",153
"218","2014-01-15",153
"219","2014-01-16",151.800003
"220","2014-01-17",151.800003
"221","2014-01-21",151.800003
"222","2014-01-22",152.399994
"223","2014-01-23",152.399994
"224","2014-01-24",152.399994
"225","2014-01-27",152.550003
"226","2014-01-28",151.800003
"227","2014-01-29",151.800003
"228","2014-01-30",152.850006
"229","2014-01-31",152.25
"230","2014-02-03",152.25
"231","2014-02-04",153.449997
"232","2014-02-05",153.449997
"233","2014-02-06",152.100006
"234","2014-02-07",152.399994
"235","2014-02-10",152.399994
"236","2014-02-11",152.399994
"237","2014-02-12",152.399994
"238","2014-02-13",152.399994
"239","2014-02-14",152.399994
"240","2014-02-18",153.449997
"241","2014-02-19",153.449997
"242","2014-02-20",153.449997
"243","2014-02-21",153.449997
"244","2014-02-24",153.449997
"245","2014-02-25",153.449997
"246","2014-02-26",153.449997
"247","2014-02-27",152.399994
"248","2014-02-28",152.399994
"249","2014-03-03",152.399994
"250","2014-03-04",152.399994
"251","2014-03-05",152.850006
"252","2014-03-06",152.850006
"253","2014-03-07",153.300003
"254","2014-03-10",153.300003
"255","2014-03-11",153.449997
"256","2014-03-12",153.899994
"257","2014-03-13",153.899994
"258","2014-03-14",153.899994
"259","2014-03-17",153.600006
"260","2014-03-18",153.600006
"261","2014-03-19",154.199997
"262","2014-03-20",153.449997
"263","2014-03-21",153.300003
"264","2014-03-24",153.300003
"265","2014-03-25",153.300003
"266","2014-03-26",153.300003
"267","2014-03-27",153.300003
"268","2014-03-28",153.300003
"269","2014-03-31",153.300003
"270","2014-04-01",153.300003
"271","2014-04-02",156
"272","2014-04-03",153.149994
"273","2014-04-04",153
"274","2014-04-07",153
"275","2014-04-08",153
"276","2014-04-09",153.899994
"277","2014-04-10",153.899994
"278","2014-04-11",153.899994
"279","2014-04-14",154.350006
"280","2014-04-15",154.350006
"281","2014-04-16",154.199997
"282","2014-04-17",152.550003
"283","2014-04-21",152.550003
"284","2014-04-22",153
"285","2014-04-23",153
"286","2014-04-24",153
"287","2014-04-25",154.350006
"288","2014-04-28",155.25
"289","2014-04-29",156
"290","2014-04-30",155.100006
"291","2014-05-01",155.100006
"292","2014-05-02",155.100006
"293","2014-05-05",155.100006
"294","2014-05-06",155.100006
"295","2014-05-07",155.100006
"296","2014-05-08",155.100006
"297","2014-05-09",155.25
"298","2014-05-12",154.5
"299","2014-05-13",153.600006
"300","2014-05-14",153.449997
"301","2014-05-15",152.699997
"302","2014-05-16",152.850006
"303","2014-05-19",153.449997
"304","2014-05-20",153.449997
"305","2014-05-21",153.449997
"306","2014-05-22",153.449997
"307","2014-05-23",153.449997
"308","2014-05-27",153.449997
"309","2014-05-28",153
"310","2014-05-29",153
"311","2014-05-30",153
"312","2014-06-02",153.300003
"313","2014-06-03",153.149994
"314","2014-06-04",153.899994
"315","2014-06-05",153.899994
"316","2014-06-06",153.899994
"317","2014-06-09",154.800003
"318","2014-06-10",154.800003
"319","2014-06-11",154.800003
"320","2014-06-12",153.899994
"321","2014-06-13",153.899994
"322","2014-06-16",153.899994
"323","2014-06-17",153.899994
"324","2014-06-18",153.899994
"325","2014-06-19",153.899994
"326","2014-06-20",153.899994
"327","2014-06-23",153.899994
"328","2014-06-24",153.149994
"329","2014-06-25",153.149994
"330","2014-06-26",153.149994
"331","2014-06-27",153.300003
"332","2014-06-30",153.300003
"333","2014-07-01",153
"334","2014-07-02",151.800003
"335","2014-07-03",151.800003
"336","2014-07-07",151.800003
"337","2014-07-08",151.949997
"338","2014-07-09",151.949997
"339","2014-07-10",151.800003
"340","2014-07-11",151.800003
"341","2014-07-14",153.600006
"342","2014-07-15",153.149994
"343","2014-07-16",153.300003
"344","2014-07-17",153.600006
"345","2014-07-18",153.600006
"346","2014-07-21",153.899994
"347","2014-07-22",153.899994
"348","2014-07-23",153.899994
"349","2014-07-24",154.5
"350","2014-07-25",153.149994
"351","2014-07-28",152.699997
"352","2014-07-29",151.5
"353","2014-07-30",151.050003
"354","2014-07-31",150.75
"355","2014-08-01",150.75
"356","2014-08-04",155.25
"357","2014-08-05",150
"358","2014-08-06",150
"359","2014-08-07",150
"360","2014-08-08",150
"361","2014-08-11",150
"362","2014-08-12",147
"363","2014-08-13",147
"364","2014-08-14",130.949997
"365","2014-08-15",130.949997
"366","2014-08-18",120
"367","2014-08-19",150
"368","2014-08-20",150
"369","2014-08-21",148.5
"370","2014-08-22",148.5
"371","2014-08-25",148.5
"372","2014-08-26",129
"373","2014-08-27",129
"374","2014-08-28",139.949997
"375","2014-08-29",139.949997
"376","2014-09-02",135
"377","2014-09-03",135
"378","2014-09-04",135
"379","2014-09-05",135
"380","2014-09-08",135
"381","2014-09-09",135
"382","2014-09-10",135
"383","2014-09-11",132
"384","2014-09-12",127.5
"385","2014-09-15",106.050003
"386","2014-09-16",120
"387","2014-09-17",118.5
"388","2014-09-18",115.650002
"389","2014-09-19",115.650002
"390","2014-09-22",115.650002
"391","2014-09-23",115.650002
"392","2014-09-24",115.650002
"393","2014-09-25",115.650002
"394","2014-09-26",115.650002
"395","2014-09-29",115.650002
"396","2014-09-30",115.650002
"397","2014-10-01",115.650002
"398","2014-10-02",115.650002
"399","2014-10-03",115.650002
"400","2014-10-06",115.650002
"401","2014-10-07",115.650002
"402","2014-10-08",115.650002
"403","2014-10-09",115.650002
"404","2014-10-10",115.650002
"405","2014-10-13",115.650002
"406","2014-10-14",115.650002
"407","2014-10-15",115.650002
"408","2014-10-16",115.650002
"409","2014-10-17",115.650002
"410","2014-10-20",115.650002
"411","2014-10-21",106.050003
"412","2014-10-22",106.050003
"413","2014-10-23",106.050003
"414","2014-10-24",106.050003
"415","2014-10-27",106.050003
"416","2014-10-28",106.050003
"417","2014-10-29",106.050003
"418","2014-10-30",106.050003
"419","2014-10-31",106.050003
"420","2014-11-03",106.050003
"421","2014-11-04",106.050003
"422","2014-11-05",88.800003
"423","2014-11-06",88.800003
"424","2014-11-07",88.800003
"425","2014-11-10",102
"426","2014-11-11",102
"427","2014-11-12",112.5
"428","2014-11-13",112.5
"429","2014-11-14",112.5
"430","2014-11-17",112.5
"431","2014-11-18",112.5
"432","2014-11-19",112.5
"433","2014-11-20",91.5
"434","2014-11-21",91.5
"435","2014-11-24",91.5
"436","2014-11-25",91.5
"437","2014-11-26",91.5
"438","2014-11-28",91.5
"439","2014-12-01",91.5
"440","2014-12-02",91.5
"441","2014-12-03",91.5
"442","2014-12-04",91.5
"443","2014-12-05",91.5
"444","2014-12-08",91.5
"445","2014-12-09",91.5
"446","2014-12-10",91.5
"447","2014-12-11",91.5
"448","2014-12-12",91.5
"449","2014-12-15",91.5
"450","2014-12-16",89.25
"451","2014-12-17",63.75
"452","2014-12-18",63.75
"453","2014-12-19",63.75
"454","2014-12-22",63.75
"455","2014-12-23",63.75
"456","2014-12-24",0.15
"457","2014-12-26",63.75
"458","2014-12-29",63.75
"459","2014-12-30",63.75
"460","2014-12-31",63.75
"461","2015-01-02",63.75
"462","2015-01-05",63.75
"463","2015-01-06",63.75
