"","date","HP"
"130","2007-07-10",36.220001
"131","2007-07-11",35.869999
"132","2007-07-12",36.43
"133","2007-07-13",36.299999
"134","2007-07-16",35.580002
"135","2007-07-17",35.240002
"136","2007-07-18",35.279999
"137","2007-07-19",35.709999
"138","2007-07-20",35.59
"139","2007-07-23",35.310001
"140","2007-07-24",34
"141","2007-07-25",33.799999
"142","2007-07-26",32.84
"143","2007-07-27",32.139999
"144","2007-07-30",32.389999
"145","2007-07-31",32.369999
"146","2007-08-01",33.049999
"147","2007-08-02",33.650002
"148","2007-08-03",32.139999
"149","2007-08-06",31.209999
"150","2007-08-07",31.66
"151","2007-08-08",30.940001
"152","2007-08-09",29.360001
"153","2007-08-10",31.549999
"154","2007-08-13",31.75
"155","2007-08-14",30.190001
"156","2007-08-15",29.620001
"157","2007-08-16",29.07
"158","2007-08-17",29.870001
"159","2007-08-20",29.780001
"160","2007-08-21",29.219999
"161","2007-08-22",29.950001
"162","2007-08-23",30.190001
"163","2007-08-24",31.42
"164","2007-08-27",31.1
"165","2007-08-28",30.690001
"166","2007-08-29",31.5
"167","2007-08-30",30.959999
"168","2007-08-31",31.49
"169","2007-09-04",32.59
"170","2007-09-05",32.700001
"171","2007-09-06",32.119999
"172","2007-09-07",31.83
"173","2007-09-10",32.130001
"174","2007-09-11",32.450001
"175","2007-09-12",33.049999
"176","2007-09-13",33.130001
"177","2007-09-14",33.150002
"178","2007-09-17",32.720001
"179","2007-09-18",33.84
"180","2007-09-19",34.209999
"181","2007-09-20",33.900002
"182","2007-09-21",34.540001
"183","2007-09-24",34.049999
"184","2007-09-25",33.630001
"185","2007-09-26",33.299999
"186","2007-09-27",33.25
"187","2007-09-28",32.830002
"188","2007-10-01",33.59
"189","2007-10-02",33.360001
"190","2007-10-03",33.099998
"191","2007-10-04",32.959999
"192","2007-10-05",33.09
"193","2007-10-08",32.630001
"194","2007-10-09",32.689999
"195","2007-10-10",32.98
"196","2007-10-11",32.919998
"197","2007-10-12",32.98
"198","2007-10-15",33.040001
"199","2007-10-16",33.049999
"200","2007-10-17",32.599998
"201","2007-10-18",32.880001
"202","2007-10-19",31.379999
"203","2007-10-22",31.219999
"204","2007-10-23",31.09
"205","2007-10-24",31.16
"206","2007-10-25",31.15
"207","2007-10-26",30.65
"208","2007-10-29",31.030001
"209","2007-10-30",30.4
"210","2007-10-31",31.620001
"211","2007-11-01",31.34
"212","2007-11-02",31.84
"213","2007-11-05",31.58
"214","2007-11-06",32.34
"215","2007-11-07",31.450001
"216","2007-11-08",32.049999
"217","2007-11-09",32.16
"218","2007-11-12",30.459999
"219","2007-11-13",30.809999
"220","2007-11-14",30.969999
"221","2007-11-15",33.110001
"222","2007-11-16",34.080002
"223","2007-11-19",34.16
"224","2007-11-20",34.130001
"225","2007-11-21",33.73
"226","2007-11-23",34.830002
"227","2007-11-26",35.009998
"228","2007-11-27",34.799999
"229","2007-11-28",34.740002
"230","2007-11-29",34.439999
"231","2007-11-30",34.549999
"232","2007-12-03",35.18
"233","2007-12-04",35.189999
"234","2007-12-05",35.459999
"235","2007-12-06",36.389999
"236","2007-12-07",36.43
"237","2007-12-10",37.240002
"238","2007-12-11",36.810001
"239","2007-12-12",37.950001
"240","2007-12-13",37.560001
"241","2007-12-14",36.360001
"242","2007-12-17",36.049999
"243","2007-12-18",36.610001
"244","2007-12-19",36.990002
"245","2007-12-20",38.549999
"246","2007-12-21",39.009998
"247","2007-12-24",39.84
"248","2007-12-26",40.27
"249","2007-12-27",39.869999
"250","2007-12-28",40.279999
"251","2007-12-31",40.07
"252","2008-01-02",42.150002
"253","2008-01-03",40.939999
"254","2008-01-04",40.110001
"255","2008-01-07",39.619999
"256","2008-01-08",38.200001
"257","2008-01-09",38.349998
"258","2008-01-10",37.939999
"259","2008-01-11",37.950001
"260","2008-01-14",39.790001
"261","2008-01-15",38.900002
"262","2008-01-16",36.610001
"263","2008-01-17",35.73
"264","2008-01-18",35.470001
"265","2008-01-22",34.740002
"266","2008-01-23",34.939999
"267","2008-01-24",35.700001
"268","2008-01-25",35.77
"269","2008-01-28",37.939999
"270","2008-01-29",37.77
"271","2008-01-30",37.509998
"272","2008-01-31",39.330002
"273","2008-02-01",40.32
"274","2008-02-04",41.380001
"275","2008-02-05",39.23
"276","2008-02-06",39
"277","2008-02-07",40.18
"278","2008-02-08",41.32
"279","2008-02-11",42.310001
"280","2008-02-12",42.139999
"281","2008-02-13",43.02
"282","2008-02-14",42.43
"283","2008-02-15",41.950001
"284","2008-02-19",43.619999
"285","2008-02-20",44.830002
"286","2008-02-21",43.310001
"287","2008-02-22",43.73
"288","2008-02-25",46.599998
"289","2008-02-26",46.52
"290","2008-02-27",45.630001
"291","2008-02-28",47.049999
"292","2008-02-29",44.830002
"293","2008-03-03",45.720001
"294","2008-03-04",44.360001
"295","2008-03-05",45.66
"296","2008-03-06",44.57
"297","2008-03-07",44.150002
"298","2008-03-10",42.849998
"299","2008-03-11",44.529999
"300","2008-03-12",44.080002
"301","2008-03-13",45.799999
"302","2008-03-14",45.91
"303","2008-03-17",45.060001
"304","2008-03-18",47.419998
"305","2008-03-19",45.720001
"306","2008-03-20",43.200001
"307","2008-03-24",44.18
"308","2008-03-25",46.139999
"309","2008-03-26",47
"310","2008-03-27",46
"311","2008-03-28",46.16
"312","2008-03-31",46.869999
"313","2008-04-01",47.459999
"314","2008-04-02",48.5
"315","2008-04-03",48.970001
"316","2008-04-04",49.41
"317","2008-04-07",49.93
"318","2008-04-08",50.790001
"319","2008-04-09",51.369999
"320","2008-04-10",52.099998
"321","2008-04-11",51.619999
"322","2008-04-14",52.889999
"323","2008-04-15",54
"324","2008-04-16",54.68
"325","2008-04-17",54.52
"326","2008-04-18",56.529999
"327","2008-04-21",56.189999
"328","2008-04-22",56.700001
"329","2008-04-23",55.119999
"330","2008-04-24",53.77
"331","2008-04-25",55.84
"332","2008-04-28",55.060001
"333","2008-04-29",52.91
"334","2008-04-30",53.75
"335","2008-05-01",50.07
"336","2008-05-02",54.610001
"337","2008-05-05",55.02
"338","2008-05-06",56.529999
"339","2008-05-07",55.799999
"340","2008-05-08",57.290001
"341","2008-05-09",57.98
"342","2008-05-12",56.959999
"343","2008-05-13",58.5
"344","2008-05-14",58.68
"345","2008-05-15",60.130001
"346","2008-05-16",61.259998
"347","2008-05-19",61.790001
"348","2008-05-20",62.25
"349","2008-05-21",61.209999
"350","2008-05-22",60.900002
"351","2008-05-23",60.029999
"352","2008-05-27",59.490002
"353","2008-05-28",60.259998
"354","2008-05-29",60.77
"355","2008-05-30",62.650002
"356","2008-06-02",63.41
"357","2008-06-03",63.470001
"358","2008-06-04",63.619999
"359","2008-06-05",66.519997
"360","2008-06-06",65.230003
"361","2008-06-09",66.760002
"362","2008-06-10",65.400002
"363","2008-06-11",67.120003
"364","2008-06-12",66.330002
"365","2008-06-13",65.760002
"366","2008-06-16",67
"367","2008-06-17",70.5
"368","2008-06-18",71
"369","2008-06-19",71.519997
"370","2008-06-20",72.029999
"371","2008-06-23",76.989998
"372","2008-06-24",73.459999
"373","2008-06-25",71.800003
"374","2008-06-26",71.779999
"375","2008-06-27",71.889999
"376","2008-06-30",72.019997
"377","2008-07-01",71.690002
"378","2008-07-02",70.379997
"379","2008-07-03",68.760002
"380","2008-07-07",66.389999
"381","2008-07-08",63.669998
"382","2008-07-09",64.339996
"383","2008-07-10",66.400002
"384","2008-07-11",67.5
"385","2008-07-14",68.339996
"386","2008-07-15",66.050003
"387","2008-07-16",64.050003
"388","2008-07-17",59.240002
"389","2008-07-18",60.189999
"390","2008-07-21",63.299999
"391","2008-07-22",61.759998
"392","2008-07-23",57.16
"393","2008-07-24",56.77
"394","2008-07-25",57.939999
"395","2008-07-28",58.790001
"396","2008-07-29",56.869999
"397","2008-07-30",61.200001
"398","2008-07-31",59.130001
"399","2008-08-01",61.32
"400","2008-08-04",54.82
"401","2008-08-05",53.950001
"402","2008-08-06",56.630001
"403","2008-08-07",55.57
"404","2008-08-08",53
"405","2008-08-11",53.060001
"406","2008-08-12",53.759998
"407","2008-08-13",55.27
"408","2008-08-14",54.23
"409","2008-08-15",53.380001
"410","2008-08-18",52.459999
"411","2008-08-19",52.740002
"412","2008-08-20",55.779999
"413","2008-08-21",57.18
"414","2008-08-22",56.610001
"415","2008-08-25",55.889999
"416","2008-08-26",57.369999
"417","2008-08-27",58.27
"418","2008-08-28",57.759998
"419","2008-08-29",57.119999
"420","2008-09-02",52
"421","2008-09-03",51.509998
"422","2008-09-04",50.240002
"423","2008-09-05",49.330002
"424","2008-09-08",46.959999
"425","2008-09-09",43
"426","2008-09-10",46.040001
"427","2008-09-11",45.740002
"428","2008-09-12",47.970001
"429","2008-09-15",44.91
"430","2008-09-16",46.599998
"431","2008-09-17",45.650002
"432","2008-09-18",46.75
"433","2008-09-19",52.66
"434","2008-09-22",52.939999
"435","2008-09-23",48.389999
"436","2008-09-24",48.029999
"437","2008-09-25",47.349998
"438","2008-09-26",45.709999
"439","2008-09-29",40.41
"440","2008-09-30",43.189999
"441","2008-10-01",42.040001
"442","2008-10-02",36.970001
"443","2008-10-03",36.41
"444","2008-10-06",32.580002
"445","2008-10-07",30.860001
"446","2008-10-08",30.950001
"447","2008-10-09",28.83
"448","2008-10-10",24.110001
"449","2008-10-13",30.5
"450","2008-10-14",30.889999
"451","2008-10-15",24.950001
"452","2008-10-16",25.92
"453","2008-10-17",25.75
"454","2008-10-20",28.41
"455","2008-10-21",29.75
"456","2008-10-22",28.469999
"457","2008-10-23",28.5
"458","2008-10-24",27.42
"459","2008-10-27",25.139999
"460","2008-10-28",28.049999
"461","2008-10-29",30.57
"462","2008-10-30",33.470001
"463","2008-10-31",34.310001
"464","2008-11-03",33.099998
"465","2008-11-04",35.419998
"466","2008-11-05",33.189999
"467","2008-11-06",29.76
"468","2008-11-07",29.08
"469","2008-11-10",29.129999
"470","2008-11-11",26.98
"471","2008-11-12",24.5
"472","2008-11-13",27.690001
"473","2008-11-14",26
"474","2008-11-17",25.879999
"475","2008-11-18",26.440001
"476","2008-11-19",23.530001
"477","2008-11-20",19.5
"478","2008-11-21",20.719999
"479","2008-11-24",22.540001
"480","2008-11-25",23.530001
"481","2008-11-26",26.57
"482","2008-11-28",25.360001
"483","2008-12-01",21.030001
"484","2008-12-02",20.700001
"485","2008-12-03",20.75
"486","2008-12-04",18.1
"487","2008-12-05",18.85
"488","2008-12-08",19.92
"489","2008-12-09",20.85
"490","2008-12-10",22.67
"491","2008-12-11",22.33
"492","2008-12-12",22.27
"493","2008-12-15",22.440001
"494","2008-12-16",23.610001
"495","2008-12-17",23.1
"496","2008-12-18",20.35
"497","2008-12-19",21.049999
"498","2008-12-22",19.73
"499","2008-12-23",19.809999
"500","2008-12-24",19.85
"501","2008-12-26",20.530001
"502","2008-12-29",21.200001
"503","2008-12-30",21.83
"504","2008-12-31",22.75
"505","2009-01-02",25.059999
"506","2009-01-05",26.68
"507","2009-01-06",27.27
"508","2009-01-07",25.74
"509","2009-01-08",25.9
"510","2009-01-09",24.68
"511","2009-01-12",23.52
"512","2009-01-13",24.77
"513","2009-01-14",22.719999
"514","2009-01-15",23.299999
"515","2009-01-16",23.34
"516","2009-01-20",21.34
"517","2009-01-21",24.24
"518","2009-01-22",23.17
"519","2009-01-23",24.65
"520","2009-01-26",24.98
"521","2009-01-27",24.549999
"522","2009-01-28",24.83
"523","2009-01-29",22.4
"524","2009-01-30",22.459999
"525","2009-02-02",21.440001
"526","2009-02-03",21.440001
"527","2009-02-04",21.68
"528","2009-02-05",22.309999
"529","2009-02-06",23.219999
"530","2009-02-09",23.75
"531","2009-02-10",22.42
"532","2009-02-11",22.33
"533","2009-02-12",22.27
"534","2009-02-13",22.82
"535","2009-02-17",21.75
"536","2009-02-18",22.15
"537","2009-02-19",23.17
"538","2009-02-20",22.709999
"539","2009-02-23",21.790001
"540","2009-02-24",22.889999
"541","2009-02-25",23.370001
"542","2009-02-26",23.49
"543","2009-02-27",23.66
"544","2009-03-02",20.700001
"545","2009-03-03",20.120001
"546","2009-03-04",21.15
"547","2009-03-05",20.25
"548","2009-03-06",20.299999
"549","2009-03-09",20.75
"550","2009-03-10",22.58
"551","2009-03-11",22.370001
"552","2009-03-12",23.440001
"553","2009-03-13",22.25
"554","2009-03-16",22.74
"555","2009-03-17",23.299999
"556","2009-03-18",23.190001
"557","2009-03-19",24.59
"558","2009-03-20",22.950001
"559","2009-03-23",24.6
"560","2009-03-24",23.85
"561","2009-03-25",24.540001
"562","2009-03-26",26.219999
"563","2009-03-27",24.389999
"564","2009-03-30",23.32
"565","2009-03-31",22.77
"566","2009-04-01",23.610001
"567","2009-04-02",25.530001
"568","2009-04-03",28.559999
"569","2009-04-06",27.799999
"570","2009-04-07",26.879999
"571","2009-04-08",27.35
"572","2009-04-09",28.969999
"573","2009-04-13",28.809999
"574","2009-04-14",28.549999
"575","2009-04-15",29.5
"576","2009-04-16",31.809999
"577","2009-04-17",32.919998
"578","2009-04-20",29.9
"579","2009-04-21",32.48
"580","2009-04-22",33.299999
"581","2009-04-23",31.940001
"582","2009-04-24",32.759998
"583","2009-04-27",31.99
"584","2009-04-28",31.83
"585","2009-04-29",33.580002
"586","2009-04-30",30.82
"587","2009-05-01",31.33
"588","2009-05-04",33.209999
"589","2009-05-05",33
"590","2009-05-06",34.82
"591","2009-05-07",32.950001
"592","2009-05-08",34.720001
"593","2009-05-11",32.360001
"594","2009-05-12",33
"595","2009-05-13",31.23
"596","2009-05-14",31
"597","2009-05-15",29.719999
"598","2009-05-18",32.509998
"599","2009-05-19",32.599998
"600","2009-05-20",32.389999
"601","2009-05-21",31.639999
"602","2009-05-22",31.889999
"603","2009-05-26",32.73
"604","2009-05-27",32.330002
"605","2009-05-28",33.779999
"606","2009-05-29",34.970001
"607","2009-06-01",36.790001
"608","2009-06-02",36.66
"609","2009-06-03",33.66
"610","2009-06-04",34.77
"611","2009-06-05",33.599998
"612","2009-06-08",33.07
"613","2009-06-09",33.580002
"614","2009-06-10",34.25
"615","2009-06-11",35.639999
"616","2009-06-12",34.919998
"617","2009-06-15",33.580002
"618","2009-06-16",32.369999
"619","2009-06-17",30.85
"620","2009-06-18",31.01
"621","2009-06-19",30.889999
"622","2009-06-22",29
"623","2009-06-23",29.290001
"624","2009-06-24",29.85
"625","2009-06-25",31.309999
"626","2009-06-26",31.530001
"627","2009-06-29",31.35
"628","2009-06-30",30.870001
"629","2009-07-01",30.610001
"630","2009-07-02",29.209999
"631","2009-07-06",28.309999
"632","2009-07-07",27.360001
"633","2009-07-08",27.74
"634","2009-07-09",28.049999
"635","2009-07-10",28.1
"636","2009-07-13",28.969999
"637","2009-07-14",29.57
"638","2009-07-15",30.879999
"639","2009-07-16",31.84
"640","2009-07-17",32.07
"641","2009-07-20",32.560001
"642","2009-07-21",33.200001
"643","2009-07-22",32.580002
"644","2009-07-23",33.93
"645","2009-07-24",34.130001
"646","2009-07-27",34.32
"647","2009-07-28",33.419998
"648","2009-07-29",33.200001
"649","2009-07-30",33.349998
"650","2009-07-31",34.360001
"651","2009-08-03",35.119999
"652","2009-08-04",34.950001
"653","2009-08-05",35.810001
"654","2009-08-06",35.110001
"655","2009-08-07",34.860001
"656","2009-08-10",34.459999
"657","2009-08-11",33.209999
"658","2009-08-12",33.619999
"659","2009-08-13",34.43
"660","2009-08-14",33.049999
"661","2009-08-17",31.5
"662","2009-08-18",32.41
"663","2009-08-19",33.049999
"664","2009-08-20",33.32
"665","2009-08-21",34.810001
"666","2009-08-24",35.459999
"667","2009-08-25",34.209999
"668","2009-08-26",34
"669","2009-08-27",33.919998
"670","2009-08-28",34.18
"671","2009-08-31",33.459999
"672","2009-09-01",32.950001
"673","2009-09-02",32.279999
"674","2009-09-03",32.880001
"675","2009-09-04",34.360001
"676","2009-09-08",35.639999
"677","2009-09-09",36.07
"678","2009-09-10",36.709999
"679","2009-09-11",37.68
"680","2009-09-14",38.330002
"681","2009-09-15",40.119999
"682","2009-09-16",40.98
"683","2009-09-17",39.290001
"684","2009-09-18",38.299999
"685","2009-09-21",38.93
"686","2009-09-22",39.68
"687","2009-09-23",38.580002
"688","2009-09-24",37.349998
"689","2009-09-25",36.950001
"690","2009-09-28",38.759998
"691","2009-09-29",39.639999
"692","2009-09-30",39.529999
"693","2009-10-01",37.939999
"694","2009-10-02",37.43
"695","2009-10-05",39.25
"696","2009-10-06",40.509998
"697","2009-10-07",40.650002
"698","2009-10-08",41.759998
"699","2009-10-09",41.52
"700","2009-10-12",42.400002
"701","2009-10-13",41.759998
"702","2009-10-14",42.209999
"703","2009-10-15",43.73
"704","2009-10-16",44.279999
"705","2009-10-19",44.349998
"706","2009-10-20",44.18
"707","2009-10-21",44.48
"708","2009-10-22",44.900002
"709","2009-10-23",43.07
"710","2009-10-26",41.59
"711","2009-10-27",41
"712","2009-10-28",38.650002
"713","2009-10-29",40.43
"714","2009-10-30",38.02
"715","2009-11-02",38.009998
"716","2009-11-03",38.990002
"717","2009-11-04",38.150002
"718","2009-11-05",38.689999
"719","2009-11-06",38.080002
"720","2009-11-09",39.27
"721","2009-11-10",38.959999
"722","2009-11-11",39.110001
"723","2009-11-12",37.830002
"724","2009-11-13",37.860001
"725","2009-11-16",38.48
"726","2009-11-17",37.93
"727","2009-11-18",38.18
"728","2009-11-19",37.400002
"729","2009-11-20",37.41
"730","2009-11-23",38.200001
"731","2009-11-24",38.380001
"732","2009-11-25",39.189999
"733","2009-11-27",37.91
"734","2009-11-30",37.549999
"735","2009-12-01",37.779999
"736","2009-12-02",37.57
"737","2009-12-03",36.799999
"738","2009-12-04",36.799999
"739","2009-12-07",37.18
"740","2009-12-08",36.509998
"741","2009-12-09",36.830002
"742","2009-12-10",38.09
"743","2009-12-11",38.279999
"744","2009-12-14",39.09
"745","2009-12-15",39.18
"746","2009-12-16",39.959999
"747","2009-12-17",39.700001
"748","2009-12-18",40.23
"749","2009-12-21",40.439999
"750","2009-12-22",40.810001
"751","2009-12-23",42.41
"752","2009-12-24",42.310001
"753","2009-12-28",42.139999
"754","2009-12-29",41.43
"755","2009-12-30",40.720001
"756","2009-12-31",39.880001
"757","2010-01-04",41.98
"758","2010-01-05",44.43
"759","2010-01-06",46.049999
"760","2010-01-07",46.34
"761","2010-01-08",48
"762","2010-01-11",46.459999
"763","2010-01-12",45.509998
"764","2010-01-13",47.240002
"765","2010-01-14",48.580002
"766","2010-01-15",47.490002
"767","2010-01-19",47.869999
"768","2010-01-20",47.279999
"769","2010-01-21",47.119999
"770","2010-01-22",44.459999
"771","2010-01-25",44.709999
"772","2010-01-26",45.080002
"773","2010-01-27",45.189999
"774","2010-01-28",44.09
"775","2010-01-29",41.830002
"776","2010-02-01",42.849998
"777","2010-02-02",43.27
"778","2010-02-03",42.950001
"779","2010-02-04",40.310001
"780","2010-02-05",40.34
"781","2010-02-08",40.009998
"782","2010-02-09",40.68
"783","2010-02-10",41
"784","2010-02-11",41.75
"785","2010-02-12",41.639999
"786","2010-02-16",42.919998
"787","2010-02-17",44.099998
"788","2010-02-18",44.299999
"789","2010-02-19",43.91
"790","2010-02-22",41.740002
"791","2010-02-23",41.59
"792","2010-02-24",41.23
"793","2010-02-25",41.389999
"794","2010-02-26",40.52
"795","2010-03-01",40.580002
"796","2010-03-02",40.779999
"797","2010-03-03",41.220001
"798","2010-03-04",40.130001
"799","2010-03-05",40.240002
"800","2010-03-08",39.599998
"801","2010-03-09",39.900002
"802","2010-03-10",40.66
"803","2010-03-11",40.759998
"804","2010-03-12",40.880001
"805","2010-03-15",40.400002
"806","2010-03-16",40.880001
"807","2010-03-17",41.07
"808","2010-03-18",38.880001
"809","2010-03-19",38.029999
"810","2010-03-22",38.82
"811","2010-03-23",38.790001
"812","2010-03-24",38.09
"813","2010-03-25",36.400002
"814","2010-03-26",36.5
"815","2010-03-29",37.77
"816","2010-03-30",37.48
"817","2010-03-31",38.080002
"818","2010-04-01",38.779999
"819","2010-04-05",39.900002
"820","2010-04-06",39.650002
"821","2010-04-07",39.07
"822","2010-04-08",38.810001
"823","2010-04-09",39
"824","2010-04-12",38.810001
"825","2010-04-13",38.950001
"826","2010-04-14",39.950001
"827","2010-04-15",40.740002
"828","2010-04-16",39.75
"829","2010-04-19",39.450001
"830","2010-04-20",40.619999
"831","2010-04-21",42.040001
"832","2010-04-22",42.759998
"833","2010-04-23",43.209999
"834","2010-04-26",43.299999
"835","2010-04-27",41.700001
"836","2010-04-28",42.619999
"837","2010-04-29",41.5
"838","2010-04-30",40.619999
"839","2010-05-03",40.450001
"840","2010-05-04",39.740002
"841","2010-05-05",39.41
"842","2010-05-06",37.34
"843","2010-05-07",35.669998
"844","2010-05-10",36.970001
"845","2010-05-11",36.630001
"846","2010-05-12",37.779999
"847","2010-05-13",37.869999
"848","2010-05-14",37.560001
"849","2010-05-17",36.57
"850","2010-05-18",36.400002
"851","2010-05-19",35.630001
"852","2010-05-20",33.419998
"853","2010-05-21",34.529999
"854","2010-05-24",33.540001
"855","2010-05-25",33.849998
"856","2010-05-26",33.849998
"857","2010-05-27",36.720001
"858","2010-05-28",37.68
"859","2010-06-01",35.860001
"860","2010-06-02",38.09
"861","2010-06-03",40.869999
"862","2010-06-04",38.740002
"863","2010-06-07",38.73
"864","2010-06-08",39.009998
"865","2010-06-09",39.200001
"866","2010-06-10",42.16
"867","2010-06-11",41.970001
"868","2010-06-14",41.389999
"869","2010-06-15",42.349998
"870","2010-06-16",42.369999
"871","2010-06-17",42.66
"872","2010-06-18",42.509998
"873","2010-06-21",41.810001
"874","2010-06-22",40.310001
"875","2010-06-23",40.41
"876","2010-06-24",39.029999
"877","2010-06-25",39.07
"878","2010-06-28",37.990002
"879","2010-06-29",37.450001
"880","2010-06-30",36.52
"881","2010-07-01",36.470001
"882","2010-07-02",36.529999
"883","2010-07-06",36.990002
"884","2010-07-07",39.77
"885","2010-07-08",40.029999
"886","2010-07-09",40.450001
"887","2010-07-12",39.740002
"888","2010-07-13",40.169998
"889","2010-07-14",40.099998
"890","2010-07-15",40.040001
"891","2010-07-16",38.360001
"892","2010-07-19",38.630001
"893","2010-07-20",40.23
"894","2010-07-21",40.060001
"895","2010-07-22",41.139999
"896","2010-07-23",41
"897","2010-07-26",41.619999
"898","2010-07-27",40.93
"899","2010-07-28",40.610001
"900","2010-07-29",40.439999
"901","2010-07-30",40.529999
"902","2010-08-02",41.369999
"903","2010-08-03",41.25
"904","2010-08-04",41.400002
"905","2010-08-05",40.959999
"906","2010-08-06",40.619999
"907","2010-08-09",40.700001
"908","2010-08-10",40.18
"909","2010-08-11",38.16
"910","2010-08-12",38
"911","2010-08-13",37.419998
"912","2010-08-16",37.299999
"913","2010-08-17",38.130001
"914","2010-08-18",37.939999
"915","2010-08-19",37.419998
"916","2010-08-20",36.330002
"917","2010-08-23",36.959999
"918","2010-08-24",37.369999
"919","2010-08-25",36.93
"920","2010-08-26",36.52
"921","2010-08-27",37.799999
"922","2010-08-30",37.849998
"923","2010-08-31",37.040001
"924","2010-09-01",38.799999
"925","2010-09-02",39.040001
"926","2010-09-03",39.389999
"927","2010-09-07",38.580002
"928","2010-09-08",39.220001
"929","2010-09-09",39.110001
"930","2010-09-10",40.27
"931","2010-09-13",41.169998
"932","2010-09-14",40.73
"933","2010-09-15",40.330002
"934","2010-09-16",38.52
"935","2010-09-17",38.560001
"936","2010-09-20",39.259998
"937","2010-09-21",38.939999
"938","2010-09-22",39.029999
"939","2010-09-23",39.009998
"940","2010-09-24",39.900002
"941","2010-09-27",39.490002
"942","2010-09-28",39.68
"943","2010-09-29",40.130001
"944","2010-09-30",40.459999
"945","2010-10-01",40.259998
"946","2010-10-04",40.330002
"947","2010-10-05",41.130001
"948","2010-10-06",42.25
"949","2010-10-07",41.150002
"950","2010-10-08",41.880001
"951","2010-10-11",42.369999
"952","2010-10-12",42.439999
"953","2010-10-13",43.860001
"954","2010-10-14",44.139999
"955","2010-10-15",44.139999
"956","2010-10-18",43.759998
"957","2010-10-19",41.939999
