"","date","LNT"
"267","2008-01-24",18.24
"268","2008-01-25",17.83
"269","2008-01-28",18.27
"270","2008-01-29",18.25
"271","2008-01-30",18.18
"272","2008-01-31",18.450001
"273","2008-02-01",18.690001
"274","2008-02-04",18.995001
"275","2008-02-05",18.575001
"276","2008-02-06",18.559999
"277","2008-02-07",18.48
"278","2008-02-08",18.450001
"279","2008-02-11",18.450001
"280","2008-02-12",18.620001
"281","2008-02-13",18.27
"282","2008-02-14",18.030001
"283","2008-02-15",18.049999
"284","2008-02-19",17.985001
"285","2008-02-20",17.965
"286","2008-02-21",17.795
"287","2008-02-22",18.049999
"288","2008-02-25",18.065001
"289","2008-02-26",18.35
"290","2008-02-27",17.945
"291","2008-02-28",17.965
"292","2008-02-29",17.370001
"293","2008-03-03",17.52
"294","2008-03-04",17.639999
"295","2008-03-05",17.565001
"296","2008-03-06",17.290001
"297","2008-03-07",17.235001
"298","2008-03-10",17.195
"299","2008-03-11",17.52
"300","2008-03-12",17.43
"301","2008-03-13",17.549999
"302","2008-03-14",17.344999
"303","2008-03-17",17.295
"304","2008-03-18",17.549999
"305","2008-03-19",17.295
"306","2008-03-20",17.370001
"307","2008-03-24",17.385
"308","2008-03-25",17.525
"309","2008-03-26",17.540001
"310","2008-03-27",17.525
"311","2008-03-28",17.34
"312","2008-03-31",17.504999
"313","2008-04-01",17.77
"314","2008-04-02",18.115
"315","2008-04-03",17.93
"316","2008-04-04",18.09
"317","2008-04-07",18.245001
"318","2008-04-08",18.155001
"319","2008-04-09",18.245001
"320","2008-04-10",18.32
"321","2008-04-11",18.219999
"322","2008-04-14",18.405001
"323","2008-04-15",18.695
"324","2008-04-16",19.075001
"325","2008-04-17",18.99
"326","2008-04-18",19.01
"327","2008-04-21",18.940001
"328","2008-04-22",18.610001
"329","2008-04-23",19
"330","2008-04-24",18.905001
"331","2008-04-25",19.045
"332","2008-04-28",18.684999
"333","2008-04-29",18.745001
"334","2008-04-30",18.834999
"335","2008-05-01",19.084999
"336","2008-05-02",18.924999
"337","2008-05-05",18.780001
"338","2008-05-06",18.775
"339","2008-05-07",18.424999
"340","2008-05-08",18.49
"341","2008-05-09",18.389999
"342","2008-05-12",18.725
"343","2008-05-13",18.504999
"344","2008-05-14",18.719999
"345","2008-05-15",18.754999
"346","2008-05-16",18.725
"347","2008-05-19",18.84
"348","2008-05-20",18.77
"349","2008-05-21",18.76
"350","2008-05-22",18.870001
"351","2008-05-23",18.575001
"352","2008-05-27",18.805
"353","2008-05-28",18.695
"354","2008-05-29",18.780001
"355","2008-05-30",18.77
"356","2008-06-02",18.525
"357","2008-06-03",18.475
"358","2008-06-04",18.514999
"359","2008-06-05",18.77
"360","2008-06-06",18.485001
"361","2008-06-09",18.68
"362","2008-06-10",18.75
"363","2008-06-11",18.605
"364","2008-06-12",18.514999
"365","2008-06-13",18.575001
"366","2008-06-16",18.49
"367","2008-06-17",18.530001
"368","2008-06-18",18.275
"369","2008-06-19",18.225
"370","2008-06-20",17.860001
"371","2008-06-23",17.895
"372","2008-06-24",17.424999
"373","2008-06-25",17.450001
"374","2008-06-26",17.195
"375","2008-06-27",16.875
"376","2008-06-30",17.129999
"377","2008-07-01",17.040001
"378","2008-07-02",16.875
"379","2008-07-03",16.745001
"380","2008-07-07",16.690001
"381","2008-07-08",16.915001
"382","2008-07-09",17.190001
"383","2008-07-10",17.129999
"384","2008-07-11",17.055
"385","2008-07-14",16.85
"386","2008-07-15",16.795
"387","2008-07-16",16.434999
"388","2008-07-17",16.334999
"389","2008-07-18",16.32
"390","2008-07-21",16.504999
"391","2008-07-22",16.545
"392","2008-07-23",16.344999
"393","2008-07-24",16.32
"394","2008-07-25",15.96
"395","2008-07-28",16.115
"396","2008-07-29",15.99
"397","2008-07-30",16.24
"398","2008-07-31",16.115
"399","2008-08-01",15.89
"400","2008-08-04",15.695
"401","2008-08-05",15.97
"402","2008-08-06",16.85
"403","2008-08-07",16.965
"404","2008-08-08",17.280001
"405","2008-08-11",17.645
"406","2008-08-12",17.295
"407","2008-08-13",17.25
"408","2008-08-14",17
"409","2008-08-15",17.215
"410","2008-08-18",17.41
"411","2008-08-19",17.389999
"412","2008-08-20",17.219999
"413","2008-08-21",17.285
"414","2008-08-22",17.434999
"415","2008-08-25",17.295
"416","2008-08-26",17.389999
"417","2008-08-27",17.57
"418","2008-08-28",17.75
"419","2008-08-29",17.475
"420","2008-09-02",17.17
"421","2008-09-03",17.049999
"422","2008-09-04",16.99
"423","2008-09-05",16.995001
"424","2008-09-08",17.344999
"425","2008-09-09",16.825001
"426","2008-09-10",16.799999
"427","2008-09-11",16.695
"428","2008-09-12",16.950001
"429","2008-09-15",16.48
"430","2008-09-16",16.655001
"431","2008-09-17",16.295
"432","2008-09-18",16.395
"433","2008-09-19",17.344999
"434","2008-09-22",16.870001
"435","2008-09-23",16.629999
"436","2008-09-24",16.530001
"437","2008-09-25",16.629999
"438","2008-09-26",16.58
"439","2008-09-29",16
"440","2008-09-30",16.105
"441","2008-10-01",16.23
"442","2008-10-02",15.875
"443","2008-10-03",15.54
"444","2008-10-06",14.755
"445","2008-10-07",14.275
"446","2008-10-08",13.735
"447","2008-10-09",13.185
"448","2008-10-10",12.145
"449","2008-10-13",13.97
"450","2008-10-14",13.95
"451","2008-10-15",13.32
"452","2008-10-16",13.895
"453","2008-10-17",13.945
"454","2008-10-20",15.15
"455","2008-10-21",15.005
"456","2008-10-22",14.54
"457","2008-10-23",14.555
"458","2008-10-24",14.38
"459","2008-10-27",13.9
"460","2008-10-28",15.16
"461","2008-10-29",14.755
"462","2008-10-30",16.264999
"463","2008-10-31",14.69
"464","2008-11-03",14.92
"465","2008-11-04",14.82
"466","2008-11-05",14.575
"467","2008-11-06",14.28
"468","2008-11-07",14.905
"469","2008-11-10",14.56
"470","2008-11-11",14.26
"471","2008-11-12",13.955
"472","2008-11-13",14.89
"473","2008-11-14",14.585
"474","2008-11-17",15.005
"475","2008-11-18",15.555
"476","2008-11-19",14.975
"477","2008-11-20",13.705
"478","2008-11-21",15.26
"479","2008-11-24",15.955
"480","2008-11-25",15.27
"481","2008-11-26",15.5
"482","2008-11-28",15.935
"483","2008-12-01",14.66
"484","2008-12-02",14.645
"485","2008-12-03",15.29
"486","2008-12-04",14.335
"487","2008-12-05",14.98
"488","2008-12-08",14.965
"489","2008-12-09",14.85
"490","2008-12-10",15.175
"491","2008-12-11",14.96
"492","2008-12-12",15.2
"493","2008-12-15",14.86
"494","2008-12-16",15.32
"495","2008-12-17",15.01
"496","2008-12-18",13.95
"497","2008-12-19",13.86
"498","2008-12-22",13.86
"499","2008-12-23",13.6
"500","2008-12-24",13.77
"501","2008-12-26",14.025
"502","2008-12-29",14.075
"503","2008-12-30",14.335
"504","2008-12-31",14.59
"505","2009-01-02",14.845
"506","2009-01-05",14.525
"507","2009-01-06",14.19
"508","2009-01-07",14.085
"509","2009-01-08",14.17
"510","2009-01-09",14.015
"511","2009-01-12",14.26
"512","2009-01-13",14.045
"513","2009-01-14",13.72
"514","2009-01-15",13.705
"515","2009-01-16",13.935
"516","2009-01-20",13.635
"517","2009-01-21",13.845
"518","2009-01-22",13.855
"519","2009-01-23",13.89
"520","2009-01-26",14.315
"521","2009-01-27",14.675
"522","2009-01-28",14.71
"523","2009-01-29",14.645
"524","2009-01-30",14.415
"525","2009-02-02",14.57
"526","2009-02-03",14.725
"527","2009-02-04",14.75
"528","2009-02-05",14.865
"529","2009-02-06",14.545
"530","2009-02-09",14.425
"531","2009-02-10",13.73
"532","2009-02-11",13.855
"533","2009-02-12",13.645
"534","2009-02-13",13.635
"535","2009-02-17",12.935
"536","2009-02-18",12.62
"537","2009-02-19",12.55
"538","2009-02-20",12.1
"539","2009-02-23",11.525
"540","2009-02-24",11.615
"541","2009-02-25",11.8
"542","2009-02-26",11.75
"543","2009-02-27",11.565
"544","2009-03-02",11.145
"545","2009-03-03",10.66
"546","2009-03-04",10.855
"547","2009-03-05",10.28
"548","2009-03-06",10.47
"549","2009-03-09",10.23
"550","2009-03-10",10.465
"551","2009-03-11",10.625
"552","2009-03-12",10.705
"553","2009-03-13",10.825
"554","2009-03-16",11.085
"555","2009-03-17",11.375
"556","2009-03-18",11.79
"557","2009-03-19",11.81
"558","2009-03-20",11.62
"559","2009-03-23",12.225
"560","2009-03-24",12.16
"561","2009-03-25",12.13
"562","2009-03-26",12.43
"563","2009-03-27",12.26
"564","2009-03-30",12.035
"565","2009-03-31",12.345
"566","2009-04-01",12.34
"567","2009-04-02",12.37
"568","2009-04-03",12.345
"569","2009-04-06",12.295
"570","2009-04-07",12.185
"571","2009-04-08",12.4
"572","2009-04-09",12.545
"573","2009-04-13",12.26
"574","2009-04-14",12.06
"575","2009-04-15",12.035
"576","2009-04-16",12.075
"577","2009-04-17",12.14
"578","2009-04-20",11.92
"579","2009-04-21",11.705
"580","2009-04-22",11.515
"581","2009-04-23",11.515
"582","2009-04-24",11.555
"583","2009-04-27",11.625
"584","2009-04-28",11.34
"585","2009-04-29",11.23
"586","2009-04-30",11.18
"587","2009-05-01",11.18
"588","2009-05-04",11.49
"589","2009-05-05",11.975
"590","2009-05-06",12.03
"591","2009-05-07",12.13
"592","2009-05-08",12.27
"593","2009-05-11",12.13
"594","2009-05-12",12.12
"595","2009-05-13",11.9
"596","2009-05-14",11.95
"597","2009-05-15",11.785
"598","2009-05-18",11.92
"599","2009-05-19",12.105
"600","2009-05-20",11.925
"601","2009-05-21",11.805
"602","2009-05-22",11.755
"603","2009-05-26",11.99
"604","2009-05-27",11.725
"605","2009-05-28",11.875
"606","2009-05-29",11.865
"607","2009-06-01",12.31
"608","2009-06-02",12.315
"609","2009-06-03",12.13
"610","2009-06-04",12.14
"611","2009-06-05",12.11
"612","2009-06-08",12.03
"613","2009-06-09",11.945
"614","2009-06-10",11.905
"615","2009-06-11",12.305
"616","2009-06-12",12.545
"617","2009-06-15",12.39
"618","2009-06-16",12.305
"619","2009-06-17",12.41
"620","2009-06-18",12.73
"621","2009-06-19",12.62
"622","2009-06-22",12.715
"623","2009-06-23",12.385
"624","2009-06-24",12.445
"625","2009-06-25",12.65
"626","2009-06-26",12.79
"627","2009-06-29",13.085
"628","2009-06-30",13.065
"629","2009-07-01",13.44
"630","2009-07-02",12.9
"631","2009-07-06",13.215
"632","2009-07-07",12.925
"633","2009-07-08",12.855
"634","2009-07-09",12.8
"635","2009-07-10",12.67
"636","2009-07-13",12.795
"637","2009-07-14",12.905
"638","2009-07-15",13.155
"639","2009-07-16",13.14
"640","2009-07-17",12.85
"641","2009-07-20",12.865
"642","2009-07-21",13.035
"643","2009-07-22",13.01
"644","2009-07-23",13.27
"645","2009-07-24",13.435
"646","2009-07-27",13.305
"647","2009-07-28",13.175
"648","2009-07-29",12.965
"649","2009-07-30",13.13
"650","2009-07-31",13.08
"651","2009-08-03",13.3
"652","2009-08-04",13.185
"653","2009-08-05",13.085
"654","2009-08-06",12.725
"655","2009-08-07",12.985
"656","2009-08-10",12.96
"657","2009-08-11",13.06
"658","2009-08-12",13.3
"659","2009-08-13",13.27
"660","2009-08-14",13.225
"661","2009-08-17",13.145
"662","2009-08-18",13.2
"663","2009-08-19",13.28
"664","2009-08-20",13.24
"665","2009-08-21",13.345
"666","2009-08-24",13.435
"667","2009-08-25",13.5
"668","2009-08-26",13.525
"669","2009-08-27",13.45
"670","2009-08-28",13.395
"671","2009-08-31",13.17
"672","2009-09-01",13.055
"673","2009-09-02",12.94
"674","2009-09-03",13.005
"675","2009-09-04",13.035
"676","2009-09-08",12.96
"677","2009-09-09",12.995
"678","2009-09-10",13.085
"679","2009-09-11",13.085
"680","2009-09-14",13.275
"681","2009-09-15",13.56
"682","2009-09-16",14.14
"683","2009-09-17",13.97
"684","2009-09-18",14.09
"685","2009-09-21",14.02
"686","2009-09-22",14.015
"687","2009-09-23",14.1
"688","2009-09-24",14.15
"689","2009-09-25",14.2
"690","2009-09-28",14.3
"691","2009-09-29",14.11
"692","2009-09-30",13.925
"693","2009-10-01",13.64
"694","2009-10-02",13.44
"695","2009-10-05",13.565
"696","2009-10-06",13.58
"697","2009-10-07",13.53
"698","2009-10-08",13.53
"699","2009-10-09",13.59
"700","2009-10-12",13.585
"701","2009-10-13",13.61
"702","2009-10-14",13.585
"703","2009-10-15",13.78
"704","2009-10-16",13.86
"705","2009-10-19",14.15
"706","2009-10-20",13.965
"707","2009-10-21",13.84
"708","2009-10-22",13.945
"709","2009-10-23",13.735
"710","2009-10-26",13.545
"711","2009-10-27",13.64
"712","2009-10-28",13.335
"713","2009-10-29",13.405
"714","2009-10-30",13.28
"715","2009-11-02",13.185
"716","2009-11-03",13.205
"717","2009-11-04",13.35
"718","2009-11-05",13.68
"719","2009-11-06",13.675
"720","2009-11-09",13.77
"721","2009-11-10",13.885
"722","2009-11-11",13.89
"723","2009-11-12",13.625
"724","2009-11-13",13.805
"725","2009-11-16",13.97
"726","2009-11-17",13.945
"727","2009-11-18",13.85
"728","2009-11-19",13.715
"729","2009-11-20",13.69
"730","2009-11-23",13.8
"731","2009-11-24",13.78
"732","2009-11-25",13.87
"733","2009-11-27",13.625
"734","2009-11-30",13.74
"735","2009-12-01",13.94
"736","2009-12-02",14.235
"737","2009-12-03",14.435
"738","2009-12-04",14.565
"739","2009-12-07",14.635
"740","2009-12-08",14.76
"741","2009-12-09",14.785
"742","2009-12-10",14.91
"743","2009-12-11",15.235
"744","2009-12-14",15.35
"745","2009-12-15",15.245
"746","2009-12-16",15.34
"747","2009-12-17",15.05
"748","2009-12-18",15.24
"749","2009-12-21",15.395
"750","2009-12-22",15.425
"751","2009-12-23",15.48
"752","2009-12-24",15.595
"753","2009-12-28",15.445
"754","2009-12-29",15.445
"755","2009-12-30",15.38
"756","2009-12-31",15.13
"757","2010-01-04",15.175
"758","2010-01-05",15.53
"759","2010-01-06",15.65
"760","2010-01-07",15.735
"761","2010-01-08",16.040001
"762","2010-01-11",16.004999
"763","2010-01-12",16.01
"764","2010-01-13",16.16
"765","2010-01-14",16.34
"766","2010-01-15",16.355
"767","2010-01-19",16.58
"768","2010-01-20",16.469999
"769","2010-01-21",16.395
"770","2010-01-22",15.98
"771","2010-01-25",15.91
"772","2010-01-26",15.87
"773","2010-01-27",15.545
"774","2010-01-28",15.625
"775","2010-01-29",15.6
"776","2010-02-01",15.655
"777","2010-02-02",15.8
"778","2010-02-03",15.72
"779","2010-02-04",15.3
"780","2010-02-05",15.35
"781","2010-02-08",15.31
"782","2010-02-09",15.395
"783","2010-02-10",15.315
"784","2010-02-11",15.455
"785","2010-02-12",15.485
"786","2010-02-16",15.83
"787","2010-02-17",15.8
"788","2010-02-18",15.955
"789","2010-02-19",16.209999
"790","2010-02-22",16.215
"791","2010-02-23",16.040001
"792","2010-02-24",16.01
"793","2010-02-25",15.865
"794","2010-02-26",15.815
"795","2010-03-01",16.105
"796","2010-03-02",16.344999
"797","2010-03-03",16.235001
"798","2010-03-04",16.254999
"799","2010-03-05",16.424999
"800","2010-03-08",16.540001
"801","2010-03-09",16.540001
"802","2010-03-10",16.59
"803","2010-03-11",16.764999
"804","2010-03-12",16.885
"805","2010-03-15",16.805
"806","2010-03-16",16.745001
"807","2010-03-17",16.895
"808","2010-03-18",16.24
"809","2010-03-19",16.35
"810","2010-03-22",16.415001
"811","2010-03-23",16.73
"812","2010-03-24",16.610001
"813","2010-03-25",16.594999
"814","2010-03-26",16.58
"815","2010-03-29",16.725
"816","2010-03-30",16.690001
"817","2010-03-31",16.629999
"818","2010-04-01",16.895
"819","2010-04-05",16.965
"820","2010-04-06",17.08
"821","2010-04-07",16.934999
"822","2010-04-08",16.815001
"823","2010-04-09",16.805
"824","2010-04-12",16.885
"825","2010-04-13",16.879999
"826","2010-04-14",17.15
"827","2010-04-15",17.280001
"828","2010-04-16",17.245001
"829","2010-04-19",17.24
"830","2010-04-20",17.475
"831","2010-04-21",17.67
"832","2010-04-22",17.865
"833","2010-04-23",17.815001
"834","2010-04-26",17.68
"835","2010-04-27",17.1
"836","2010-04-28",16.91
"837","2010-04-29",17.07
"838","2010-04-30",17.1
"839","2010-05-03",17.264999
"840","2010-05-04",16.83
"841","2010-05-05",16.75
"842","2010-05-06",16.094999
"843","2010-05-07",15.885
"844","2010-05-10",16.635
"845","2010-05-11",16.85
"846","2010-05-12",17.075001
"847","2010-05-13",17.120001
"848","2010-05-14",17.059999
"849","2010-05-17",17.26
"850","2010-05-18",17.145
"851","2010-05-19",16.77
"852","2010-05-20",16.059999
"853","2010-05-21",15.895
"854","2010-05-24",15.79
"855","2010-05-25",15.57
"856","2010-05-26",15.61
"857","2010-05-27",16.030001
"858","2010-05-28",16.07
"859","2010-06-01",15.775
"860","2010-06-02",16.1
"861","2010-06-03",16.355
"862","2010-06-04",15.7
"863","2010-06-07",15.78
"864","2010-06-08",15.85
"865","2010-06-09",15.845
"866","2010-06-10",16.174999
"867","2010-06-11",16.195
"868","2010-06-14",16.225
"869","2010-06-15",16.545
"870","2010-06-16",16.780001
"871","2010-06-17",16.934999
"872","2010-06-18",16.77
"873","2010-06-21",16.565001
"874","2010-06-22",16.17
"875","2010-06-23",15.91
"876","2010-06-24",15.905
"877","2010-06-25",16.08
"878","2010-06-28",16.254999
"879","2010-06-29",15.855
"880","2010-06-30",15.87
"881","2010-07-01",15.68
"882","2010-07-02",15.735
"883","2010-07-06",15.915
"884","2010-07-07",16.450001
"885","2010-07-08",16.59
"886","2010-07-09",16.764999
"887","2010-07-12",16.985001
"888","2010-07-13",17.18
"889","2010-07-14",17.215
"890","2010-07-15",17.355
"891","2010-07-16",16.785
"892","2010-07-19",16.950001
"893","2010-07-20",17.205
"894","2010-07-21",16.959999
"895","2010-07-22",17.285
"896","2010-07-23",17.48
"897","2010-07-26",17.684999
"898","2010-07-27",18.02
"899","2010-07-28",17.705
"900","2010-07-29",17.549999
"901","2010-07-30",17.280001
"902","2010-08-02",17.4
"903","2010-08-03",17.385
"904","2010-08-04",17.525
"905","2010-08-05",17.469999
"906","2010-08-06",17.605
"907","2010-08-09",17.805
"908","2010-08-10",17.805
"909","2010-08-11",17.405001
"910","2010-08-12",17.379999
"911","2010-08-13",17.700001
"912","2010-08-16",17.735001
"913","2010-08-17",18.045
"914","2010-08-18",17.98
"915","2010-08-19",17.83
"916","2010-08-20",17.790001
"917","2010-08-23",17.68
"918","2010-08-24",17.540001
"919","2010-08-25",17.405001
"920","2010-08-26",17.465
"921","2010-08-27",17.719999
"922","2010-08-30",17.424999
"923","2010-08-31",17.51
"924","2010-09-01",17.965
"925","2010-09-02",17.815001
"926","2010-09-03",17.92
"927","2010-09-07",17.875
"928","2010-09-08",17.940001
"929","2010-09-09",18.065001
"930","2010-09-10",17.945
"931","2010-09-13",18.18
"932","2010-09-14",18.190001
"933","2010-09-15",18.115
"934","2010-09-16",18.004999
"935","2010-09-17",17.955
"936","2010-09-20",18.025
"937","2010-09-21",17.889999
"938","2010-09-22",17.975
"939","2010-09-23",17.780001
"940","2010-09-24",18.035
"941","2010-09-27",18.110001
"942","2010-09-28",18.18
"943","2010-09-29",18.125
"944","2010-09-30",18.174999
"945","2010-10-01",18.33
"946","2010-10-04",18.245001
"947","2010-10-05",18.299999
"948","2010-10-06",18.1
"949","2010-10-07",18.084999
"950","2010-10-08",18.07
"951","2010-10-11",18.110001
"952","2010-10-12",17.9
"953","2010-10-13",17.950001
"954","2010-10-14",17.959999
"955","2010-10-15",18.075001
"956","2010-10-18",18.24
"957","2010-10-19",18.195
"958","2010-10-20",18.360001
"959","2010-10-21",18.26
"960","2010-10-22",18.309999
"961","2010-10-25",18.395
"962","2010-10-26",18.325001
"963","2010-10-27",18.15
"964","2010-10-28",18.34
"965","2010-10-29",18.264999
"966","2010-11-01",18.219999
"967","2010-11-02",18.49
"968","2010-11-03",18.504999
"969","2010-11-04",18.76
"970","2010-11-05",18.815001
"971","2010-11-08",18.610001
"972","2010-11-09",18.555
"973","2010-11-10",18.475
"974","2010-11-11",18.33
"975","2010-11-12",18.215
"976","2010-11-15",18.4
"977","2010-11-16",18.02
"978","2010-11-17",18.125
"979","2010-11-18",18.305
