"","date","FTI"
"128","2007-07-06",20.752501
"129","2007-07-09",20.915001
"130","2007-07-10",20.889999
"131","2007-07-11",21.275
"132","2007-07-12",21.85
"133","2007-07-13",22.182501
"134","2007-07-16",22.2425
"135","2007-07-17",22.3675
"136","2007-07-18",22.772499
"137","2007-07-19",23.2925
"138","2007-07-20",23.377501
"139","2007-07-23",23.3675
"140","2007-07-24",22.905001
"141","2007-07-25",23.66
"142","2007-07-26",23.2425
"143","2007-07-27",22.565001
"144","2007-07-30",23.225
"145","2007-07-31",22.879999
"146","2007-08-01",22.2225
"147","2007-08-02",22.602501
"148","2007-08-03",22.055
"149","2007-08-06",22.455
"150","2007-08-07",23.045
"151","2007-08-08",23.5175
"152","2007-08-09",22.73
"153","2007-08-10",23.2325
"154","2007-08-13",22.905001
"155","2007-08-14",22.422501
"156","2007-08-15",21.559999
"157","2007-08-16",20.965
"158","2007-08-17",21.709999
"159","2007-08-20",21.8125
"160","2007-08-21",21.5175
"161","2007-08-22",21.6075
"162","2007-08-23",22
"163","2007-08-24",22.8225
"164","2007-08-27",22.547501
"165","2007-08-28",22.057501
"166","2007-08-29",22.9
"167","2007-08-30",23.112499
"168","2007-08-31",23.674999
"169","2007-09-04",24.735001
"170","2007-09-05",24.885
"171","2007-09-06",25.174999
"172","2007-09-07",24.995001
"173","2007-09-10",25.01
"174","2007-09-11",25.764999
"175","2007-09-12",26.16
"176","2007-09-13",26.825001
"177","2007-09-14",27.639999
"178","2007-09-17",27.870001
"179","2007-09-18",27.264999
"180","2007-09-19",27.725
"181","2007-09-20",27.799999
"182","2007-09-21",28.370001
"183","2007-09-24",27.945
"184","2007-09-25",27.865
"185","2007-09-26",28.665001
"186","2007-09-27",29.24
"187","2007-09-28",28.83
"188","2007-10-01",28.645
"189","2007-10-02",28.549999
"190","2007-10-03",28.290001
"191","2007-10-04",28.299999
"192","2007-10-05",28.605
"193","2007-10-08",28.665001
"194","2007-10-09",29.665001
"195","2007-10-10",31.23
"196","2007-10-11",31.405001
"197","2007-10-12",31.73
"198","2007-10-15",31.575001
"199","2007-10-16",31.584999
"200","2007-10-17",31.5
"201","2007-10-18",31.565001
"202","2007-10-19",29.205
"203","2007-10-22",28.940001
"204","2007-10-23",29.575001
"205","2007-10-24",29.799999
"206","2007-10-25",31.375
"207","2007-10-26",32.48
"208","2007-10-29",33.43
"209","2007-10-30",30.049999
"210","2007-10-31",30.315001
"211","2007-11-01",29.65
"212","2007-11-02",30.325001
"213","2007-11-05",30.105
"214","2007-11-06",31.094999
"215","2007-11-07",30.275
"216","2007-11-08",30.264999
"217","2007-11-09",29.42
"218","2007-11-12",27.35
"219","2007-11-13",27.370001
"220","2007-11-14",27.995001
"221","2007-11-15",27.059999
"222","2007-11-16",27.27
"223","2007-11-19",27.575001
"224","2007-11-20",27.870001
"225","2007-11-21",27.26
"226","2007-11-23",27.879999
"227","2007-11-26",28.004999
"228","2007-11-27",27.795
"229","2007-11-28",27.42
"230","2007-11-29",28.205
"231","2007-11-30",27.790001
"232","2007-12-03",28.375
"233","2007-12-04",28.545
"234","2007-12-05",28.75
"235","2007-12-06",29.405001
"236","2007-12-07",29.105
"237","2007-12-10",29.200001
"238","2007-12-11",28.360001
"239","2007-12-12",28.955
"240","2007-12-13",28.825001
"241","2007-12-14",28.870001
"242","2007-12-17",27.825001
"243","2007-12-18",27.285
"244","2007-12-19",27.26
"245","2007-12-20",27.924999
"246","2007-12-21",28.065001
"247","2007-12-24",28.695
"248","2007-12-26",29.299999
"249","2007-12-27",29.014999
"250","2007-12-28",29.424999
"251","2007-12-31",28.35
"252","2008-01-02",28.615
"253","2008-01-03",32.439999
"254","2008-01-04",31.639999
"255","2008-01-07",31.139999
"256","2008-01-08",30.98
"257","2008-01-09",30.629999
"258","2008-01-10",30.83
"259","2008-01-11",29.965
"260","2008-01-14",31.105
"261","2008-01-15",28.940001
"262","2008-01-16",27.355
"263","2008-01-17",26.775
"264","2008-01-18",26.690001
"265","2008-01-22",26.165001
"266","2008-01-23",25.870001
"267","2008-01-24",26.684999
"268","2008-01-25",26.33
"269","2008-01-28",26.555
"270","2008-01-29",26.209999
"271","2008-01-30",25.355
"272","2008-01-31",24.08
"273","2008-02-01",24.42
"274","2008-02-04",24.059999
"275","2008-02-05",23.26
"276","2008-02-06",23.27
"277","2008-02-07",23.055
"278","2008-02-08",24.1
"279","2008-02-11",24.98
"280","2008-02-12",25.120001
"281","2008-02-13",26.065001
"282","2008-02-14",25.77
"283","2008-02-15",25.475
"284","2008-02-19",26.245001
"285","2008-02-20",27.09
"286","2008-02-21",27.01
"287","2008-02-22",27.264999
"288","2008-02-25",27.424999
"289","2008-02-26",28.790001
"290","2008-02-27",29.235001
"291","2008-02-28",29.940001
"292","2008-02-29",28.33
"293","2008-03-03",28.459999
"294","2008-03-04",28.115
"295","2008-03-05",29.285
"296","2008-03-06",28.639999
"297","2008-03-07",27.885
"298","2008-03-10",26.895
"299","2008-03-11",28.084999
"300","2008-03-12",28.01
"301","2008-03-13",28.695
"302","2008-03-14",29.15
"303","2008-03-17",27.655001
"304","2008-03-18",29.945
"305","2008-03-19",27.940001
"306","2008-03-20",26.940001
"307","2008-03-24",27.83
"308","2008-03-25",27.945
"309","2008-03-26",29.264999
"310","2008-03-27",28.309999
"311","2008-03-28",28.219999
"312","2008-03-31",28.445
"313","2008-04-01",28.915001
"314","2008-04-02",29.775
"315","2008-04-03",29.82
"316","2008-04-04",30.85
"317","2008-04-07",30.934999
"318","2008-04-08",31.110001
"319","2008-04-09",31.285
"320","2008-04-10",31.42
"321","2008-04-11",30.905001
"322","2008-04-14",31.959999
"323","2008-04-15",33.084999
"324","2008-04-16",33.990002
"325","2008-04-17",33.259998
"326","2008-04-18",35.02
"327","2008-04-21",35.035
"328","2008-04-22",34.560001
"329","2008-04-23",33.685001
"330","2008-04-24",33.279999
"331","2008-04-25",34.305
"332","2008-04-28",34.375
"333","2008-04-29",32.945
"334","2008-04-30",33.599998
"335","2008-05-01",32.830002
"336","2008-05-02",33.404999
"337","2008-05-05",33.705002
"338","2008-05-06",34.220001
"339","2008-05-07",34.134998
"340","2008-05-08",37.130001
"341","2008-05-09",38.924999
"342","2008-05-12",37.924999
"343","2008-05-13",39.110001
"344","2008-05-14",38
"345","2008-05-15",39.105
"346","2008-05-16",39.285
"347","2008-05-19",39.205002
"348","2008-05-20",39.014999
"349","2008-05-21",39.849998
"350","2008-05-22",37.794998
"351","2008-05-23",37.775002
"352","2008-05-27",36.599998
"353","2008-05-28",37.200001
"354","2008-05-29",35.84
"355","2008-05-30",35.924999
"356","2008-06-02",36.150002
"357","2008-06-03",35.919998
"358","2008-06-04",36.435001
"359","2008-06-05",38.715
"360","2008-06-06",37.605
"361","2008-06-09",39.080002
"362","2008-06-10",37.900002
"363","2008-06-11",37.700001
"364","2008-06-12",37.169998
"365","2008-06-13",37.744999
"366","2008-06-16",38.189999
"367","2008-06-17",39.285
"368","2008-06-18",39.380001
"369","2008-06-19",39.314999
"370","2008-06-20",38.419998
"371","2008-06-23",40.43
"372","2008-06-24",39.044998
"373","2008-06-25",38.605
"374","2008-06-26",38.630001
"375","2008-06-27",37.564999
"376","2008-06-30",38.465
"377","2008-07-01",38.990002
"378","2008-07-02",37.27
"379","2008-07-03",36.125
"380","2008-07-07",36.125
"381","2008-07-08",35.43
"382","2008-07-09",35.435001
"383","2008-07-10",36.314999
"384","2008-07-11",36.810001
"385","2008-07-14",37.474998
"386","2008-07-15",35.275002
"387","2008-07-16",35
"388","2008-07-17",33.799999
"389","2008-07-18",34.294998
"390","2008-07-21",35.98
"391","2008-07-22",34.505001
"392","2008-07-23",33.169998
"393","2008-07-24",33.974998
"394","2008-07-25",34.145
"395","2008-07-28",32.365002
"396","2008-07-29",30.959999
"397","2008-07-30",33.134998
"398","2008-07-31",30.889999
"399","2008-08-01",29.215
"400","2008-08-04",26.98
"401","2008-08-05",27.105
"402","2008-08-06",27.84
"403","2008-08-07",27.385
"404","2008-08-08",26.485001
"405","2008-08-11",26.254999
"406","2008-08-12",25.709999
"407","2008-08-13",27.59
"408","2008-08-14",27.059999
"409","2008-08-15",25.969999
"410","2008-08-18",25.33
"411","2008-08-19",25.59
"412","2008-08-20",26.594999
"413","2008-08-21",27.105
"414","2008-08-22",26.530001
"415","2008-08-25",25.985001
"416","2008-08-26",26.575001
"417","2008-08-27",27.075001
"418","2008-08-28",27.049999
"419","2008-08-29",26.780001
"420","2008-09-02",24.549999
"421","2008-09-03",24.27
"422","2008-09-04",24.209999
"423","2008-09-05",24.440001
"424","2008-09-08",23.395
"425","2008-09-09",21.584999
"426","2008-09-10",22.915001
"427","2008-09-11",23.43
"428","2008-09-12",25.09
"429","2008-09-15",22.84
"430","2008-09-16",23.540001
"431","2008-09-17",22.355
"432","2008-09-18",22.940001
"433","2008-09-19",26.385
"434","2008-09-22",25.780001
"435","2008-09-23",24.370001
"436","2008-09-24",24.129999
"437","2008-09-25",24.57
"438","2008-09-26",24.190001
"439","2008-09-29",21.549999
"440","2008-09-30",23.275
"441","2008-10-01",22.440001
"442","2008-10-02",19.049999
"443","2008-10-03",20.264999
"444","2008-10-06",19.360001
"445","2008-10-07",18.934999
"446","2008-10-08",19.014999
"447","2008-10-09",18.735001
"448","2008-10-10",17.315001
"449","2008-10-13",19.975
"450","2008-10-14",20.754999
"451","2008-10-15",18.4
"452","2008-10-16",19.695
"453","2008-10-17",18.34
"454","2008-10-20",19.92
"455","2008-10-21",18.665001
"456","2008-10-22",16.535
"457","2008-10-23",16.674999
"458","2008-10-24",15.325
"459","2008-10-27",13.945
"460","2008-10-28",15.025
"461","2008-10-29",15.92
"462","2008-10-30",17
"463","2008-10-31",17.495001
"464","2008-11-03",18.27
"465","2008-11-04",19.91
"466","2008-11-05",18.674999
"467","2008-11-06",16.82
"468","2008-11-07",15.875
"469","2008-11-10",15.095
"470","2008-11-11",13.895
"471","2008-11-12",12.715
"472","2008-11-13",15.25
"473","2008-11-14",13.59
"474","2008-11-17",13.135
"475","2008-11-18",13.515
"476","2008-11-19",12.255
"477","2008-11-20",10.17
"478","2008-11-21",11.485
"479","2008-11-24",12.48
"480","2008-11-25",12.73
"481","2008-11-26",14.08
"482","2008-11-28",13.735
"483","2008-12-01",12.105
"484","2008-12-02",12.75
"485","2008-12-03",12.585
"486","2008-12-04",11.255
"487","2008-12-05",12.03
"488","2008-12-08",12.33
"489","2008-12-09",12.425
"490","2008-12-10",12.175
"491","2008-12-11",11.75
"492","2008-12-12",11.8
"493","2008-12-15",11.755
"494","2008-12-16",12.22
"495","2008-12-17",12.295
"496","2008-12-18",11.5
"497","2008-12-19",11.55
"498","2008-12-22",10.985
"499","2008-12-23",11.13
"500","2008-12-24",11.03
"501","2008-12-26",11.35
"502","2008-12-29",11.315
"503","2008-12-30",11.73
"504","2008-12-31",11.915
"505","2009-01-02",12.66
"506","2009-01-05",13.225
"507","2009-01-06",14.355
"508","2009-01-07",13.855
"509","2009-01-08",14.295
"510","2009-01-09",13.43
"511","2009-01-12",12.625
"512","2009-01-13",12.815
"513","2009-01-14",12.175
"514","2009-01-15",12.725
"515","2009-01-16",13.115
"516","2009-01-20",12.46
"517","2009-01-21",13.655
"518","2009-01-22",13.055
"519","2009-01-23",14.03
"520","2009-01-26",14.755
"521","2009-01-27",14.545
"522","2009-01-28",16.055
"523","2009-01-29",15.095
"524","2009-01-30",14.795
"525","2009-02-02",13.31
"526","2009-02-03",13.55
"527","2009-02-04",13.875
"528","2009-02-05",14.485
"529","2009-02-06",14.895
"530","2009-02-09",14.985
"531","2009-02-10",14.55
"532","2009-02-11",14.335
"533","2009-02-12",14.625
"534","2009-02-13",13.99
"535","2009-02-17",13.815
"536","2009-02-18",13.495
"537","2009-02-19",13.74
"538","2009-02-20",13.145
"539","2009-02-23",12.225
"540","2009-02-24",13.045
"541","2009-02-25",13.03
"542","2009-02-26",13.365
"543","2009-02-27",13.245
"544","2009-03-02",12.145
"545","2009-03-03",11.895
"546","2009-03-04",12.56
"547","2009-03-05",12.04
"548","2009-03-06",12.165
"549","2009-03-09",12.265
"550","2009-03-10",13.3
"551","2009-03-11",12.84
"552","2009-03-12",13.505
"553","2009-03-13",13.54
"554","2009-03-16",14.36
"555","2009-03-17",14.865
"556","2009-03-18",15.26
"557","2009-03-19",16.370001
"558","2009-03-20",15.66
"559","2009-03-23",16.985001
"560","2009-03-24",16.405001
"561","2009-03-25",16.299999
"562","2009-03-26",16.285
"563","2009-03-27",16.105
"564","2009-03-30",15.82
"565","2009-03-31",15.685
"566","2009-04-01",15.815
"567","2009-04-02",16.525
"568","2009-04-03",17.42
"569","2009-04-06",16.68
"570","2009-04-07",16.200001
"571","2009-04-08",16.795
"572","2009-04-09",17.799999
"573","2009-04-13",17.655001
"574","2009-04-14",17.305
"575","2009-04-15",17.295
"576","2009-04-16",17.870001
"577","2009-04-17",18.645
"578","2009-04-20",17.165001
"579","2009-04-21",17.719999
"580","2009-04-22",17.719999
"581","2009-04-23",17.389999
"582","2009-04-24",18.065001
"583","2009-04-27",17.459999
"584","2009-04-28",16.91
"585","2009-04-29",17.969999
"586","2009-04-30",17.115
"587","2009-05-01",17.459999
"588","2009-05-04",18.620001
"589","2009-05-05",18.195
"590","2009-05-06",18.629999
"591","2009-05-07",17.995001
"592","2009-05-08",19.379999
"593","2009-05-11",18.485001
"594","2009-05-12",18.51
"595","2009-05-13",17.42
"596","2009-05-14",17.83
"597","2009-05-15",17.795
"598","2009-05-18",18.889999
"599","2009-05-19",19.51
"600","2009-05-20",20.030001
"601","2009-05-21",19.174999
"602","2009-05-22",19.285
"603","2009-05-26",20.110001
"604","2009-05-27",19.469999
"605","2009-05-28",19.465
"606","2009-05-29",20.809999
"607","2009-06-01",21.85
"608","2009-06-02",21.805
"609","2009-06-03",20.795
"610","2009-06-04",21.450001
"611","2009-06-05",21
"612","2009-06-08",20.43
"613","2009-06-09",20.745001
"614","2009-06-10",20.584999
"615","2009-06-11",20.959999
"616","2009-06-12",20.42
"617","2009-06-15",19.65
"618","2009-06-16",19.235001
"619","2009-06-17",18.83
"620","2009-06-18",18.76
"621","2009-06-19",18.76
"622","2009-06-22",17.605
"623","2009-06-23",17.915001
"624","2009-06-24",18.01
"625","2009-06-25",19.184999
"626","2009-06-26",18.905001
"627","2009-06-29",19.035
"628","2009-06-30",18.790001
"629","2009-07-01",18.99
"630","2009-07-02",18.215
"631","2009-07-06",18.275
"632","2009-07-07",17.66
"633","2009-07-08",17.549999
"634","2009-07-09",17.67
"635","2009-07-10",17.59
"636","2009-07-13",17.83
"637","2009-07-14",18.299999
"638","2009-07-15",19.084999
"639","2009-07-16",19.440001
"640","2009-07-17",19.645
"641","2009-07-20",20.215
"642","2009-07-21",20.485001
"643","2009-07-22",20.055
"644","2009-07-23",20.5
"645","2009-07-24",20.68
"646","2009-07-27",20.855
"647","2009-07-28",20.790001
"648","2009-07-29",20.995001
"649","2009-07-30",21.389999
"650","2009-07-31",21.75
"651","2009-08-03",22.379999
"652","2009-08-04",22.09
"653","2009-08-05",21.879999
"654","2009-08-06",21.764999
"655","2009-08-07",21.825001
"656","2009-08-10",22.120001
"657","2009-08-11",21.684999
"658","2009-08-12",22.389999
"659","2009-08-13",22.934999
"660","2009-08-14",22.290001
"661","2009-08-17",21.625
"662","2009-08-18",22.129999
"663","2009-08-19",22.58
"664","2009-08-20",23.09
"665","2009-08-21",23.965
"666","2009-08-24",24.33
"667","2009-08-25",24.08
"668","2009-08-26",24.235001
"669","2009-08-27",24.24
"670","2009-08-28",24.334999
"671","2009-08-31",23.85
"672","2009-09-01",22.965
"673","2009-09-02",22.885
"674","2009-09-03",23.295
"675","2009-09-04",23.83
"676","2009-09-08",25.125
"677","2009-09-09",24.875
"678","2009-09-10",25.219999
"679","2009-09-11",25.77
"680","2009-09-14",26.525
"681","2009-09-15",27.325001
"682","2009-09-16",27.32
"683","2009-09-17",27.07
"684","2009-09-18",27.18
"685","2009-09-21",27.305
"686","2009-09-22",27.655001
"687","2009-09-23",26.855
"688","2009-09-24",25.985001
"689","2009-09-25",25.895
"690","2009-09-28",26.459999
"691","2009-09-29",26.405001
"692","2009-09-30",26.120001
"693","2009-10-01",25.299999
"694","2009-10-02",24.98
"695","2009-10-05",25.865
"696","2009-10-06",26.690001
"697","2009-10-07",26.965
"698","2009-10-08",27.665001
"699","2009-10-09",27.629999
"700","2009-10-12",27.940001
"701","2009-10-13",27.68
"702","2009-10-14",28.575001
"703","2009-10-15",28.83
"704","2009-10-16",28.615
"705","2009-10-19",29.025
"706","2009-10-20",28.504999
"707","2009-10-21",29.16
"708","2009-10-22",29.395
"709","2009-10-23",28.834999
"710","2009-10-26",28.24
"711","2009-10-27",28.290001
"712","2009-10-28",26.950001
"713","2009-10-29",27.795
"714","2009-10-30",26.299999
"715","2009-11-02",26.764999
"716","2009-11-03",27.25
"717","2009-11-04",27.059999
"718","2009-11-05",28.110001
"719","2009-11-06",28.315001
"720","2009-11-09",29.305
"721","2009-11-10",29.135
"722","2009-11-11",29.25
"723","2009-11-12",28.4
"724","2009-11-13",28.540001
"725","2009-11-16",29.295
"726","2009-11-17",28.825001
"727","2009-11-18",28.475
"728","2009-11-19",27.795
"729","2009-11-20",27.184999
"730","2009-11-23",27.615
"731","2009-11-24",27.5
"732","2009-11-25",27.885
"733","2009-11-27",26.915001
"734","2009-11-30",27.235001
"735","2009-12-01",28.219999
"736","2009-12-02",28.495001
"737","2009-12-03",27.75
"738","2009-12-04",27.450001
"739","2009-12-07",27.254999
"740","2009-12-08",26.475
"741","2009-12-09",26.545
"742","2009-12-10",27.209999
"743","2009-12-11",27.245001
"744","2009-12-14",27.725
"745","2009-12-15",28.15
"746","2009-12-16",28.790001
"747","2009-12-17",28.540001
"748","2009-12-18",28.780001
"749","2009-12-21",29.120001
"750","2009-12-22",29.379999
"751","2009-12-23",29.370001
"752","2009-12-24",29.385
"753","2009-12-28",29.42
"754","2009-12-29",29.379999
"755","2009-12-30",29.184999
"756","2009-12-31",28.92
"757","2010-01-04",29.615
"758","2010-01-05",30.125
"759","2010-01-06",30.264999
"760","2010-01-07",29.915001
"761","2010-01-08",30.450001
"762","2010-01-11",29.815001
"763","2010-01-12",28.915001
"764","2010-01-13",29.195
"765","2010-01-14",29.045
"766","2010-01-15",29.4
"767","2010-01-19",29.84
"768","2010-01-20",29.215
"769","2010-01-21",28.1
"770","2010-01-22",27.115
"771","2010-01-25",27.305
"772","2010-01-26",26.99
"773","2010-01-27",27.105
"774","2010-01-28",26.74
"775","2010-01-29",26.584999
"776","2010-02-01",27.58
"777","2010-02-02",27.809999
"778","2010-02-03",28.1
"779","2010-02-04",27.040001
"780","2010-02-05",26.805
"781","2010-02-08",26.745001
"782","2010-02-09",27.67
"783","2010-02-10",27.700001
"784","2010-02-11",28.700001
"785","2010-02-12",28.715
"786","2010-02-16",29.285
"787","2010-02-17",27.934999
"788","2010-02-18",27.395
"789","2010-02-19",27.545
"790","2010-02-22",27.495001
"791","2010-02-23",26.969999
"792","2010-02-24",28.025
"793","2010-02-25",28.389999
"794","2010-02-26",28.084999
"795","2010-03-01",28.445
"796","2010-03-02",28.775
"797","2010-03-03",30.305
"798","2010-03-04",29.860001
"799","2010-03-05",30.76
"800","2010-03-08",30.309999
"801","2010-03-09",30.375
"802","2010-03-10",30.719999
"803","2010-03-11",30.540001
"804","2010-03-12",31.084999
"805","2010-03-15",30.43
"806","2010-03-16",31.68
"807","2010-03-17",31.799999
"808","2010-03-18",31.004999
"809","2010-03-19",30.09
"810","2010-03-22",30.48
"811","2010-03-23",30.969999
"812","2010-03-24",30.540001
"813","2010-03-25",30.65
"814","2010-03-26",30.82
"815","2010-03-29",31.48
"816","2010-03-30",32.68
"817","2010-03-31",32.314999
"818","2010-04-01",33.025002
"819","2010-04-05",34.014999
"820","2010-04-06",34.48
"821","2010-04-07",33.84
"822","2010-04-08",33.945
"823","2010-04-09",33.68
"824","2010-04-12",33.895
"825","2010-04-13",33.505001
"826","2010-04-14",34.035
"827","2010-04-15",33.935001
"828","2010-04-16",32.990002
"829","2010-04-19",32.505001
"830","2010-04-20",33.599998
"831","2010-04-21",33.455002
"832","2010-04-22",34.040001
"833","2010-04-23",34.900002
"834","2010-04-26",35.115002
"835","2010-04-27",33.5
"836","2010-04-28",33.720001
"837","2010-04-29",36.66
"838","2010-04-30",33.845001
"839","2010-05-03",34.474998
"840","2010-05-04",33.165001
"841","2010-05-05",32.040001
"842","2010-05-06",30.844999
"843","2010-05-07",29.635
"844","2010-05-10",32.724998
"845","2010-05-11",31.615
"846","2010-05-12",32.494999
"847","2010-05-13",31.985001
"848","2010-05-14",30.715
"849","2010-05-17",30.139999
"850","2010-05-18",29.950001
"851","2010-05-19",29.51
"852","2010-05-20",27.705
"853","2010-05-21",29.5
"854","2010-05-24",28.764999
"855","2010-05-25",29.565001
"856","2010-05-26",29.575001
"857","2010-05-27",31.184999
"858","2010-05-28",29.075001
"859","2010-06-01",24.665001
"860","2010-06-02",25.555
"861","2010-06-03",25.26
"862","2010-06-04",24.65
"863","2010-06-07",23.799999
"864","2010-06-08",24.26
"865","2010-06-09",24.105
"866","2010-06-10",26.030001
"867","2010-06-11",26.280001
"868","2010-06-14",26.375
"869","2010-06-15",27.68
"870","2010-06-16",27.67
"871","2010-06-17",27.385
"872","2010-06-18",27.575001
"873","2010-06-21",27.495001
"874","2010-06-22",26.754999
"875","2010-06-23",27.025
"876","2010-06-24",26.74
"877","2010-06-25",26.959999
"878","2010-06-28",26.334999
"879","2010-06-29",25.834999
"880","2010-06-30",26.33
"881","2010-07-01",26.709999
"882","2010-07-02",27.26
"883","2010-07-06",28.299999
"884","2010-07-07",30.08
"885","2010-07-08",30.834999
"886","2010-07-09",30.809999
"887","2010-07-12",30.620001
"888","2010-07-13",30.85
"889","2010-07-14",30.684999
"890","2010-07-15",30.525
"891","2010-07-16",29.65
"892","2010-07-19",29.975
"893","2010-07-20",30.785
"894","2010-07-21",30.34
"895","2010-07-22",31.235001
"896","2010-07-23",31.870001
"897","2010-07-26",30.91
"898","2010-07-27",29.99
"899","2010-07-28",30.610001
"900","2010-07-29",31.559999
"901","2010-07-30",31.639999
"902","2010-08-02",32.34
"903","2010-08-03",32.215
"904","2010-08-04",32.650002
"905","2010-08-05",32.384998
"906","2010-08-06",31.955
"907","2010-08-09",32.485001
"908","2010-08-10",31.745001
"909","2010-08-11",30.74
"910","2010-08-12",30.540001
"911","2010-08-13",30.985001
"912","2010-08-16",31.41
"913","2010-08-17",32.529999
"914","2010-08-18",31.865
"915","2010-08-19",31.145
"916","2010-08-20",30.815001
"917","2010-08-23",30.985001
"918","2010-08-24",31
"919","2010-08-25",30.895
"920","2010-08-26",30.885
"921","2010-08-27",31.969999
"922","2010-08-30",31.065001
"923","2010-08-31",30.924999
"924","2010-09-01",32.395
"925","2010-09-02",32.955002
"926","2010-09-03",33.290001
"927","2010-09-07",32.610001
"928","2010-09-08",32.549999
"929","2010-09-09",32.52
"930","2010-09-10",32.945
"931","2010-09-13",33.68
"932","2010-09-14",33.16
"933","2010-09-15",33.215
"934","2010-09-16",32.834999
"935","2010-09-17",32.584999
"936","2010-09-20",33.794998
"937","2010-09-21",33.064999
"938","2010-09-22",32.715
"939","2010-09-23",32.529999
"940","2010-09-24",33.775002
"941","2010-09-27",33.25
"942","2010-09-28",33.494999
"943","2010-09-29",34.48
"944","2010-09-30",34.145
"945","2010-10-01",34.700001
"946","2010-10-04",33.755001
"947","2010-10-05",34.845001
"948","2010-10-06",34.849998
"949","2010-10-07",34.27
"950","2010-10-08",35.41
"951","2010-10-11",35.595001
"952","2010-10-12",35.880001
"953","2010-10-13",36.419998
"954","2010-10-14",36.02
"955","2010-10-15",36.450001
"956","2010-10-18",35.974998
"957","2010-10-19",35.169998
"958","2010-10-20",35.764999
"959","2010-10-21",36.084999
"960","2010-10-22",36.150002
"961","2010-10-25",36.105
"962","2010-10-26",36.084999
"963","2010-10-27",36.634998
"964","2010-10-28",35.169998
