"","date","UHS"
"265","2008-01-22",23.735001
"266","2008-01-23",23.365
"267","2008-01-24",23.495001
"268","2008-01-25",23.4
"269","2008-01-28",23.754999
"270","2008-01-29",24.200001
"271","2008-01-30",23.719999
"272","2008-01-31",23.565001
"273","2008-02-01",24.620001
"274","2008-02-04",25
"275","2008-02-05",25.18
"276","2008-02-06",24.684999
"277","2008-02-07",24.535
"278","2008-02-08",24.225
"279","2008-02-11",24.195
"280","2008-02-12",24.43
"281","2008-02-13",24.305
"282","2008-02-14",24.68
"283","2008-02-15",24.99
"284","2008-02-19",24.865
"285","2008-02-20",25.145
"286","2008-02-21",24.615
"287","2008-02-22",25.125
"288","2008-02-25",25.415001
"289","2008-02-26",25.6
"290","2008-02-27",25.610001
"291","2008-02-28",25.525
"292","2008-02-29",26.709999
"293","2008-03-03",27.125
"294","2008-03-04",27.23
"295","2008-03-05",27.115
"296","2008-03-06",26.9
"297","2008-03-07",26.530001
"298","2008-03-10",26.594999
"299","2008-03-11",25.91
"300","2008-03-12",26.285
"301","2008-03-13",26.115
"302","2008-03-14",26.469999
"303","2008-03-17",25.674999
"304","2008-03-18",25.540001
"305","2008-03-19",25.635
"306","2008-03-20",25.870001
"307","2008-03-24",25.799999
"308","2008-03-25",26.129999
"309","2008-03-26",25.75
"310","2008-03-27",26.719999
"311","2008-03-28",26.965
"312","2008-03-31",26.844999
"313","2008-04-01",27.555
"314","2008-04-02",27.469999
"315","2008-04-03",27.9
"316","2008-04-04",27.42
"317","2008-04-07",28.139999
"318","2008-04-08",28.540001
"319","2008-04-09",28.434999
"320","2008-04-10",28.370001
"321","2008-04-11",27.709999
"322","2008-04-14",28.370001
"323","2008-04-15",27.99
"324","2008-04-16",28.475
"325","2008-04-17",28.254999
"326","2008-04-18",28.24
"327","2008-04-21",28.48
"328","2008-04-22",27.924999
"329","2008-04-23",28.540001
"330","2008-04-24",28.76
"331","2008-04-25",31.190001
"332","2008-04-28",31.450001
"333","2008-04-29",31.190001
"334","2008-04-30",31.32
"335","2008-05-01",30.775
"336","2008-05-02",30.530001
"337","2008-05-05",31.440001
"338","2008-05-06",31.049999
"339","2008-05-07",30.905001
"340","2008-05-08",31
"341","2008-05-09",31.5
"342","2008-05-12",31.565001
"343","2008-05-13",31.4
"344","2008-05-14",30.905001
"345","2008-05-15",31.395
"346","2008-05-16",31.24
"347","2008-05-19",31.809999
"348","2008-05-20",31.655001
"349","2008-05-21",31.700001
"350","2008-05-22",31.965
"351","2008-05-23",31.625
"352","2008-05-27",31.945
"353","2008-05-28",31.93
"354","2008-05-29",32.439999
"355","2008-05-30",32.5
"356","2008-06-02",31.865
"357","2008-06-03",32.125
"358","2008-06-04",31.84
"359","2008-06-05",32.125
"360","2008-06-06",31.344999
"361","2008-06-09",31.584999
"362","2008-06-10",31.485001
"363","2008-06-11",30.219999
"364","2008-06-12",30.895
"365","2008-06-13",30.834999
"366","2008-06-16",30.809999
"367","2008-06-17",30.809999
"368","2008-06-18",30.75
"369","2008-06-19",30.99
"370","2008-06-20",30.945
"371","2008-06-23",30.67
"372","2008-06-24",31.445
"373","2008-06-25",31.629999
"374","2008-06-26",31.605
"375","2008-06-27",31.690001
"376","2008-06-30",31.610001
"377","2008-07-01",31.545
"378","2008-07-02",32
"379","2008-07-03",32.174999
"380","2008-07-07",31.73
"381","2008-07-08",31.424999
"382","2008-07-09",31.799999
"383","2008-07-10",31.860001
"384","2008-07-11",30.5
"385","2008-07-14",30.275
"386","2008-07-15",30.695
"387","2008-07-16",31.280001
"388","2008-07-17",30.985001
"389","2008-07-18",30.700001
"390","2008-07-21",29.985001
"391","2008-07-22",30.51
"392","2008-07-23",29.74
"393","2008-07-24",29.59
"394","2008-07-25",29.555
"395","2008-07-28",30.025
"396","2008-07-29",30.245001
"397","2008-07-30",30.5
"398","2008-07-31",30.309999
"399","2008-08-01",30.605
"400","2008-08-04",31.045
"401","2008-08-05",30.605
"402","2008-08-06",30.299999
"403","2008-08-07",29.875
"404","2008-08-08",30.025
"405","2008-08-11",30.219999
"406","2008-08-12",30
"407","2008-08-13",30.815001
"408","2008-08-14",31.58
"409","2008-08-15",32.330002
"410","2008-08-18",31.540001
"411","2008-08-19",31.700001
"412","2008-08-20",31.32
"413","2008-08-21",31.495001
"414","2008-08-22",31.495001
"415","2008-08-25",31.030001
"416","2008-08-26",30.940001
"417","2008-08-27",31.370001
"418","2008-08-28",31.344999
"419","2008-08-29",30.889999
"420","2008-09-02",31.030001
"421","2008-09-03",31.09
"422","2008-09-04",30.940001
"423","2008-09-05",31.18
"424","2008-09-08",31.344999
"425","2008-09-09",31.700001
"426","2008-09-10",31.565001
"427","2008-09-11",32.474998
"428","2008-09-12",32.540001
"429","2008-09-15",31.895
"430","2008-09-16",31.59
"431","2008-09-17",31.035
"432","2008-09-18",31.295
"433","2008-09-19",30.945
"434","2008-09-22",30.535
"435","2008-09-23",29.940001
"436","2008-09-24",29.545
"437","2008-09-25",29.639999
"438","2008-09-26",29.125
"439","2008-09-29",28.025
"440","2008-09-30",28.014999
"441","2008-10-01",26.584999
"442","2008-10-02",26.32
"443","2008-10-03",25.74
"444","2008-10-06",24.48
"445","2008-10-07",23.49
"446","2008-10-08",22.625
"447","2008-10-09",21.57
"448","2008-10-10",20.525
"449","2008-10-13",23.200001
"450","2008-10-14",23.075001
"451","2008-10-15",22.200001
"452","2008-10-16",21.610001
"453","2008-10-17",21.125
"454","2008-10-20",21.639999
"455","2008-10-21",21.605
"456","2008-10-22",21.02
"457","2008-10-23",19.965
"458","2008-10-24",19.92
"459","2008-10-27",18.379999
"460","2008-10-28",18.495001
"461","2008-10-29",19.004999
"462","2008-10-30",20.41
"463","2008-10-31",21.02
"464","2008-11-03",21.575001
"465","2008-11-04",20.625
"466","2008-11-05",19.889999
"467","2008-11-06",20.205
"468","2008-11-07",20.4
"469","2008-11-10",20.059999
"470","2008-11-11",20.200001
"471","2008-11-12",19.5
"472","2008-11-13",20.85
"473","2008-11-14",19.51
"474","2008-11-17",19.775
"475","2008-11-18",19.924999
"476","2008-11-19",18.450001
"477","2008-11-20",16.415001
"478","2008-11-21",16.219999
"479","2008-11-24",16.9
"480","2008-11-25",17.790001
"481","2008-11-26",18.065001
"482","2008-11-28",18.575001
"483","2008-12-01",16.975
"484","2008-12-02",17.705
"485","2008-12-03",17.610001
"486","2008-12-04",17.1
"487","2008-12-05",17.66
"488","2008-12-08",17.855
"489","2008-12-09",17.07
"490","2008-12-10",17.004999
"491","2008-12-11",17.405001
"492","2008-12-12",17.695
"493","2008-12-15",16.459999
"494","2008-12-16",17.424999
"495","2008-12-17",17.120001
"496","2008-12-18",18.26
"497","2008-12-19",18.18
"498","2008-12-22",17.575001
"499","2008-12-23",17.360001
"500","2008-12-24",17.715
"501","2008-12-26",17.860001
"502","2008-12-29",17.85
"503","2008-12-30",18.43
"504","2008-12-31",18.785
"505","2009-01-02",19.059999
"506","2009-01-05",19.195
"507","2009-01-06",19.5
"508","2009-01-07",19.555
"509","2009-01-08",19.815001
"510","2009-01-09",19.725
"511","2009-01-12",18.92
"512","2009-01-13",19.275
"513","2009-01-14",18.48
"514","2009-01-15",18.465
"515","2009-01-16",18.940001
"516","2009-01-20",17.9
"517","2009-01-21",18.495001
"518","2009-01-22",18.405001
"519","2009-01-23",18.049999
"520","2009-01-26",18.075001
"521","2009-01-27",18.715
"522","2009-01-28",19.275
"523","2009-01-29",19.215
"524","2009-01-30",18.924999
"525","2009-02-02",19.275
"526","2009-02-03",19.48
"527","2009-02-04",19.450001
"528","2009-02-05",20.405001
"529","2009-02-06",20.950001
"530","2009-02-09",20.469999
"531","2009-02-10",20.290001
"532","2009-02-11",19.885
"533","2009-02-12",20.305
"534","2009-02-13",20.625
"535","2009-02-17",20.07
"536","2009-02-18",20.254999
"537","2009-02-19",19.959999
"538","2009-02-20",19.860001
"539","2009-02-23",19.145
"540","2009-02-24",19.905001
"541","2009-02-25",19.459999
"542","2009-02-26",17.82
"543","2009-02-27",18.415001
"544","2009-03-02",16.83
"545","2009-03-03",17.190001
"546","2009-03-04",17.719999
"547","2009-03-05",16.434999
"548","2009-03-06",16.434999
"549","2009-03-09",15.39
"550","2009-03-10",16.215
"551","2009-03-11",16.455
"552","2009-03-12",17.225
"553","2009-03-13",17.43
"554","2009-03-16",17.254999
"555","2009-03-17",17.715
"556","2009-03-18",17.68
"557","2009-03-19",17.684999
"558","2009-03-20",17.325001
"559","2009-03-23",18.395
"560","2009-03-24",18.174999
"561","2009-03-25",18.610001
"562","2009-03-26",19.285
"563","2009-03-27",19.190001
"564","2009-03-30",18.65
"565","2009-03-31",19.17
"566","2009-04-01",19.26
"567","2009-04-02",19.805
"568","2009-04-03",19.385
"569","2009-04-06",18.9
"570","2009-04-07",19.08
"571","2009-04-08",18.290001
"572","2009-04-09",19.450001
"573","2009-04-13",19.715
"574","2009-04-14",20.780001
"575","2009-04-15",20.594999
"576","2009-04-16",20.945
"577","2009-04-17",21.004999
"578","2009-04-20",20.059999
"579","2009-04-21",20.6
"580","2009-04-22",21.049999
"581","2009-04-23",20.785
"582","2009-04-24",21.639999
"583","2009-04-27",23.040001
"584","2009-04-28",24.34
"585","2009-04-29",25.475
"586","2009-04-30",25.200001
"587","2009-05-01",24.51
"588","2009-05-04",24.855
"589","2009-05-05",25.385
"590","2009-05-06",25.07
"591","2009-05-07",25.65
"592","2009-05-08",25.559999
"593","2009-05-11",26.1
"594","2009-05-12",25.795
"595","2009-05-13",25.290001
"596","2009-05-14",25.315001
"597","2009-05-15",24.594999
"598","2009-05-18",25.299999
"599","2009-05-19",26.184999
"600","2009-05-20",28.645
"601","2009-05-21",26.959999
"602","2009-05-22",27.049999
"603","2009-05-26",27.745001
"604","2009-05-27",27.73
"605","2009-05-28",27.23
"606","2009-05-29",27.465
"607","2009-06-01",28.190001
"608","2009-06-02",28
"609","2009-06-03",27.110001
"610","2009-06-04",26.950001
"611","2009-06-05",27.280001
"612","2009-06-08",27.459999
"613","2009-06-09",27.5
"614","2009-06-10",26.92
"615","2009-06-11",26.879999
"616","2009-06-12",26.190001
"617","2009-06-15",25.735001
"618","2009-06-16",25.200001
"619","2009-06-17",24.75
"620","2009-06-18",25.65
"621","2009-06-19",24.99
"622","2009-06-22",24.275
"623","2009-06-23",23.565001
"624","2009-06-24",24.18
"625","2009-06-25",25.120001
"626","2009-06-26",24.690001
"627","2009-06-29",24.700001
"628","2009-06-30",24.424999
"629","2009-07-01",24.709999
"630","2009-07-02",24.215
"631","2009-07-06",24.1
"632","2009-07-07",25.075001
"633","2009-07-08",24.565001
"634","2009-07-09",24.325001
"635","2009-07-10",24.344999
"636","2009-07-13",24.205
"637","2009-07-14",24.51
"638","2009-07-15",25.174999
"639","2009-07-16",25.92
"640","2009-07-17",26.02
"641","2009-07-20",25.805
"642","2009-07-21",25.690001
"643","2009-07-22",25.584999
"644","2009-07-23",25.545
"645","2009-07-24",26.305
"646","2009-07-27",26.525
"647","2009-07-28",27.48
"648","2009-07-29",28.635
"649","2009-07-30",28.34
"650","2009-07-31",27.805
"651","2009-08-03",29.205
"652","2009-08-04",29.225
"653","2009-08-05",28.834999
"654","2009-08-06",28.344999
"655","2009-08-07",28.559999
"656","2009-08-10",28.844999
"657","2009-08-11",28.725
"658","2009-08-12",29.139999
"659","2009-08-13",29.535
"660","2009-08-14",29.5
"661","2009-08-17",29.99
"662","2009-08-18",29.334999
"663","2009-08-19",29.855
"664","2009-08-20",29.9
"665","2009-08-21",29.985001
"666","2009-08-24",30.030001
"667","2009-08-25",30.02
"668","2009-08-26",29.709999
"669","2009-08-27",29.709999
"670","2009-08-28",29.465
"671","2009-08-31",29.379999
"672","2009-09-01",28.84
"673","2009-09-02",28.83
"674","2009-09-03",29.334999
"675","2009-09-04",29.450001
"676","2009-09-08",29.17
"677","2009-09-09",29.575001
"678","2009-09-10",30.33
"679","2009-09-11",30.99
"680","2009-09-14",31.23
"681","2009-09-15",31.415001
"682","2009-09-16",31.365
"683","2009-09-17",31
"684","2009-09-18",31.08
"685","2009-09-21",31.155001
"686","2009-09-22",31.190001
"687","2009-09-23",31.23
"688","2009-09-24",31.004999
"689","2009-09-25",30.690001
"690","2009-09-28",31.455
"691","2009-09-29",31.4
"692","2009-09-30",30.965
"693","2009-10-01",30.775
"694","2009-10-02",30.16
"695","2009-10-05",30.51
"696","2009-10-06",31.014999
"697","2009-10-07",31.34
"698","2009-10-08",32.439999
"699","2009-10-09",33.174999
"700","2009-10-12",32.810001
"701","2009-10-13",32.654999
"702","2009-10-14",33.080002
"703","2009-10-15",32.799999
"704","2009-10-16",32.540001
"705","2009-10-19",32.349998
"706","2009-10-20",32.060001
"707","2009-10-21",31.424999
"708","2009-10-22",31.68
"709","2009-10-23",31.285
"710","2009-10-26",31.125
"711","2009-10-27",30.4
"712","2009-10-28",28.875
"713","2009-10-29",30.360001
"714","2009-10-30",27.825001
"715","2009-11-02",28.615
"716","2009-11-03",28.635
"717","2009-11-04",28.43
"718","2009-11-05",28.785
"719","2009-11-06",28.465
"720","2009-11-09",28.83
"721","2009-11-10",29.075001
"722","2009-11-11",29.225
"723","2009-11-12",29.215
"724","2009-11-13",29.33
"725","2009-11-16",29.555
"726","2009-11-17",29.514999
"727","2009-11-18",29.165001
"728","2009-11-19",29.370001
"729","2009-11-20",29.18
"730","2009-11-23",29.709999
"731","2009-11-24",29.555
"732","2009-11-25",29.594999
"733","2009-11-27",28.77
"734","2009-11-30",27.945
"735","2009-12-01",28.275
"736","2009-12-02",28.615
"737","2009-12-03",28.084999
"738","2009-12-04",28.215
"739","2009-12-07",28.459999
"740","2009-12-08",28.125
"741","2009-12-09",27.67
"742","2009-12-10",28.49
"743","2009-12-11",29.125
"744","2009-12-14",30
"745","2009-12-15",30.09
"746","2009-12-16",31.18
"747","2009-12-17",30.299999
"748","2009-12-18",30.43
"749","2009-12-21",31.120001
"750","2009-12-22",31.219999
"751","2009-12-23",31.940001
"752","2009-12-24",31.99
"753","2009-12-28",31.59
"754","2009-12-29",31.200001
"755","2009-12-30",30.709999
"756","2009-12-31",30.5
"757","2010-01-04",31.15
"758","2010-01-05",30.9
"759","2010-01-06",30.75
"760","2010-01-07",31.209999
"761","2010-01-08",32.619999
"762","2010-01-11",32.279999
"763","2010-01-12",31.309999
"764","2010-01-13",32.759998
"765","2010-01-14",33.360001
"766","2010-01-15",32.360001
"767","2010-01-19",32.169998
"768","2010-01-20",30.32
"769","2010-01-21",29.23
"770","2010-01-22",28.75
"771","2010-01-25",29.540001
"772","2010-01-26",30.85
"773","2010-01-27",30.23
"774","2010-01-28",29.389999
"775","2010-01-29",29.16
"776","2010-02-01",29.360001
"777","2010-02-02",30.34
"778","2010-02-03",29.879999
"779","2010-02-04",29.17
"780","2010-02-05",28.83
"781","2010-02-08",28.940001
"782","2010-02-09",30.24
"783","2010-02-10",30.870001
"784","2010-02-11",31.379999
"785","2010-02-12",32.02
"786","2010-02-16",32.009998
"787","2010-02-17",31.84
"788","2010-02-18",31.91
"789","2010-02-19",32.279999
"790","2010-02-22",31.450001
"791","2010-02-23",30.559999
"792","2010-02-24",30.4
"793","2010-02-25",31.01
"794","2010-02-26",31.02
"795","2010-03-01",31.690001
"796","2010-03-02",32.040001
"797","2010-03-03",31.65
"798","2010-03-04",33.029999
"799","2010-03-05",33.099998
"800","2010-03-08",33.060001
"801","2010-03-09",32.540001
"802","2010-03-10",33.509998
"803","2010-03-11",33.66
"804","2010-03-12",33.029999
"805","2010-03-15",33.860001
"806","2010-03-16",34.150002
"807","2010-03-17",34.630001
"808","2010-03-18",34.169998
"809","2010-03-19",34.459999
"810","2010-03-22",36.59
"811","2010-03-23",35.950001
"812","2010-03-24",35.169998
"813","2010-03-25",35.18
"814","2010-03-26",35.630001
"815","2010-03-29",36.07
"816","2010-03-30",35.799999
"817","2010-03-31",35.09
"818","2010-04-01",36.709999
"819","2010-04-05",36.630001
"820","2010-04-06",36.689999
"821","2010-04-07",36.779999
"822","2010-04-08",36.990002
"823","2010-04-09",36.32
"824","2010-04-12",36.5
"825","2010-04-13",36.060001
"826","2010-04-14",35.450001
"827","2010-04-15",35.380001
"828","2010-04-16",34.860001
"829","2010-04-19",35.759998
"830","2010-04-20",37
"831","2010-04-21",35.990002
"832","2010-04-22",35.869999
"833","2010-04-23",36.509998
"834","2010-04-26",35.970001
"835","2010-04-27",36.889999
"836","2010-04-28",36.75
"837","2010-04-29",38.18
"838","2010-04-30",37.119999
"839","2010-05-03",37.849998
"840","2010-05-04",36.459999
"841","2010-05-05",36.009998
"842","2010-05-06",35.029999
"843","2010-05-07",35.470001
"844","2010-05-10",36.650002
"845","2010-05-11",37.48
"846","2010-05-12",37.939999
"847","2010-05-13",37.700001
"848","2010-05-14",39.040001
"849","2010-05-17",42.139999
"850","2010-05-18",41.75
"851","2010-05-19",42.099998
"852","2010-05-20",41.810001
"853","2010-05-21",41.990002
"854","2010-05-24",41.48
"855","2010-05-25",41.84
"856","2010-05-26",42.34
"857","2010-05-27",43.060001
"858","2010-05-28",42.380001
"859","2010-06-01",41.900002
"860","2010-06-02",43.099998
"861","2010-06-03",43.360001
"862","2010-06-04",41.57
"863","2010-06-07",41.240002
"864","2010-06-08",40.32
"865","2010-06-09",40.880001
"866","2010-06-10",41.900002
"867","2010-06-11",42.139999
"868","2010-06-14",42.279999
"869","2010-06-15",43.23
"870","2010-06-16",42.759998
"871","2010-06-17",42.459999
"872","2010-06-18",41.330002
"873","2010-06-21",40.259998
"874","2010-06-22",39.23
"875","2010-06-23",39.779999
"876","2010-06-24",40.25
"877","2010-06-25",40.07
"878","2010-06-28",39.48
"879","2010-06-29",38.669998
"880","2010-06-30",38.150002
"881","2010-07-01",37.16
"882","2010-07-02",36.59
"883","2010-07-06",36.43
"884","2010-07-07",36.740002
"885","2010-07-08",36.740002
"886","2010-07-09",36.490002
"887","2010-07-12",36.400002
"888","2010-07-13",36.869999
"889","2010-07-14",37.59
"890","2010-07-15",37.650002
"891","2010-07-16",36.810001
"892","2010-07-19",36.639999
"893","2010-07-20",36.200001
"894","2010-07-21",34.950001
"895","2010-07-22",34.900002
"896","2010-07-23",35.02
"897","2010-07-26",36.310001
"898","2010-07-27",35.43
"899","2010-07-28",34.560001
"900","2010-07-29",34.279999
"901","2010-07-30",35.970001
"902","2010-08-02",34.919998
"903","2010-08-03",36.200001
"904","2010-08-04",37.73
"905","2010-08-05",38
"906","2010-08-06",37.84
"907","2010-08-09",38
"908","2010-08-10",37.720001
"909","2010-08-11",36.18
"910","2010-08-12",36
"911","2010-08-13",36.310001
"912","2010-08-16",36
"913","2010-08-17",35.91
"914","2010-08-18",35.880001
"915","2010-08-19",35.139999
"916","2010-08-20",34.860001
"917","2010-08-23",34.209999
"918","2010-08-24",32.560001
"919","2010-08-25",32.799999
"920","2010-08-26",31.41
"921","2010-08-27",31.629999
"922","2010-08-30",31.059999
"923","2010-08-31",31.4
"924","2010-09-01",32.060001
"925","2010-09-02",32.939999
"926","2010-09-03",33.400002
"927","2010-09-07",33.279999
"928","2010-09-08",33.130001
"929","2010-09-09",34.029999
"930","2010-09-10",34
"931","2010-09-13",34.049999
"932","2010-09-14",34.389999
"933","2010-09-15",35.299999
"934","2010-09-16",35.560001
"935","2010-09-17",35.77
"936","2010-09-20",36.900002
"937","2010-09-21",36.73
"938","2010-09-22",37.580002
"939","2010-09-23",37.200001
"940","2010-09-24",38.060001
"941","2010-09-27",38.740002
"942","2010-09-28",38.82
"943","2010-09-29",39.150002
"944","2010-09-30",38.860001
"945","2010-10-01",38.689999
"946","2010-10-04",38.110001
"947","2010-10-05",37.82
"948","2010-10-06",37.619999
"949","2010-10-07",37.419998
"950","2010-10-08",38.540001
"951","2010-10-11",38.75
"952","2010-10-12",38.919998
"953","2010-10-13",38.459999
"954","2010-10-14",37.700001
"955","2010-10-15",37.970001
"956","2010-10-18",38.560001
"957","2010-10-19",37.209999
"958","2010-10-20",38.450001
"959","2010-10-21",38.150002
"960","2010-10-22",38.939999
"961","2010-10-25",39.209999
"962","2010-10-26",39.490002
"963","2010-10-27",38.77
"964","2010-10-28",40.57
"965","2010-10-29",41.27
"966","2010-11-01",40.950001
