"","date","MASI"
"174","2008-04-16",25.549999
"175","2008-04-17",25.459999
"176","2008-04-18",25.870001
"177","2008-04-21",25.700001
"178","2008-04-22",25.5
"179","2008-04-23",25.91
"180","2008-04-24",25.65
"181","2008-04-25",25.82
"182","2008-04-28",27.459999
"183","2008-04-29",27.98
"184","2008-04-30",29.15
"185","2008-05-01",30.4
"186","2008-05-02",29.809999
"187","2008-05-05",29.940001
"188","2008-05-06",30.940001
"189","2008-05-07",31.610001
"190","2008-05-08",31.549999
"191","2008-05-09",31.65
"192","2008-05-12",32.5
"193","2008-05-13",32.639999
"194","2008-05-14",35
"195","2008-05-15",34.91
"196","2008-05-16",34.23
"197","2008-05-19",32.419998
"198","2008-05-20",33.709999
"199","2008-05-21",33.959999
"200","2008-05-22",34.5
"201","2008-05-23",34.16
"202","2008-05-27",33.75
"203","2008-05-28",33.529999
"204","2008-05-29",34.959999
"205","2008-05-30",34.560001
"206","2008-06-02",32.970001
"207","2008-06-03",33.34
"208","2008-06-04",34.150002
"209","2008-06-05",34.450001
"210","2008-06-06",33.709999
"211","2008-06-09",32.09
"212","2008-06-10",32.119999
"213","2008-06-11",32.380001
"214","2008-06-12",33.860001
"215","2008-06-13",34.099998
"216","2008-06-16",34.09
"217","2008-06-17",34.299999
"218","2008-06-18",34.16
"219","2008-06-19",33.919998
"220","2008-06-20",34.240002
"221","2008-06-23",33.560001
"222","2008-06-24",34.009998
"223","2008-06-25",34.639999
"224","2008-06-26",34.540001
"225","2008-06-27",34.860001
"226","2008-06-30",34.349998
"227","2008-07-01",34.419998
"228","2008-07-02",34.18
"229","2008-07-03",33.639999
"230","2008-07-07",33.490002
"231","2008-07-08",34.400002
"232","2008-07-09",35.77
"233","2008-07-10",37.240002
"234","2008-07-11",36.720001
"235","2008-07-14",35.560001
"236","2008-07-15",34.919998
"237","2008-07-16",36.099998
"238","2008-07-17",36.580002
"239","2008-07-18",36.450001
"240","2008-07-21",36.169998
"241","2008-07-22",35.830002
"242","2008-07-23",37.5
"243","2008-07-24",36.889999
"244","2008-07-25",37.57
"245","2008-07-28",36.689999
"246","2008-07-29",37.389999
"247","2008-07-30",37.5
"248","2008-07-31",37.77
"249","2008-08-01",37.799999
"250","2008-08-04",37.240002
"251","2008-08-05",39.849998
"252","2008-08-06",40.110001
"253","2008-08-07",40.049999
"254","2008-08-08",40.209999
"255","2008-08-11",40.200001
"256","2008-08-12",40.34
"257","2008-08-13",40.790001
"258","2008-08-14",41.529999
"259","2008-08-15",40.98
"260","2008-08-18",39.84
"261","2008-08-19",39.439999
"262","2008-08-20",38.84
"263","2008-08-21",38.110001
"264","2008-08-22",38.799999
"265","2008-08-25",37.93
"266","2008-08-26",37.91
"267","2008-08-27",39.700001
"268","2008-08-28",40.830002
"269","2008-08-29",39.970001
"270","2008-09-02",41.509998
"271","2008-09-03",41.509998
"272","2008-09-04",39.950001
"273","2008-09-05",40.580002
"274","2008-09-08",41.950001
"275","2008-09-09",39.59
"276","2008-09-10",40.099998
"277","2008-09-11",39.68
"278","2008-09-12",39.330002
"279","2008-09-15",38.77
"280","2008-09-16",39.810001
"281","2008-09-17",39.119999
"282","2008-09-18",39.009998
"283","2008-09-19",41.02
"284","2008-09-22",40.009998
"285","2008-09-23",38.32
"286","2008-09-24",37.330002
"287","2008-09-25",37
"288","2008-09-26",37.41
"289","2008-09-29",35.599998
"290","2008-09-30",37.200001
"291","2008-10-01",38.509998
"292","2008-10-02",37.759998
"293","2008-10-03",36.650002
"294","2008-10-06",34.810001
"295","2008-10-07",32.880001
"296","2008-10-08",30.27
"297","2008-10-09",28.33
"298","2008-10-10",30.209999
"299","2008-10-13",34.25
"300","2008-10-14",34.540001
"301","2008-10-15",30.700001
"302","2008-10-16",33.450001
"303","2008-10-17",31.75
"304","2008-10-20",33.299999
"305","2008-10-21",31.92
"306","2008-10-22",30.01
"307","2008-10-23",28.73
"308","2008-10-24",25.99
"309","2008-10-27",24.32
"310","2008-10-28",27
"311","2008-10-29",29.389999
"312","2008-10-30",30.5
"313","2008-10-31",31.99
"314","2008-11-03",31.85
"315","2008-11-04",32.25
"316","2008-11-05",30.4
"317","2008-11-06",29.4
"318","2008-11-07",30.870001
"319","2008-11-10",30.91
"320","2008-11-11",30.299999
"321","2008-11-12",28.709999
"322","2008-11-13",30.200001
"323","2008-11-14",27.93
"324","2008-11-17",27.370001
"325","2008-11-18",27.09
"326","2008-11-19",24.49
"327","2008-11-20",22.040001
"328","2008-11-21",24.049999
"329","2008-11-24",25.07
"330","2008-11-25",25.040001
"331","2008-11-26",26.940001
"332","2008-11-28",27.290001
"333","2008-12-01",24.57
"334","2008-12-02",24.49
"335","2008-12-03",25.700001
"336","2008-12-04",25.85
"337","2008-12-05",25.530001
"338","2008-12-08",26.030001
"339","2008-12-09",25.889999
"340","2008-12-10",25.700001
"341","2008-12-11",27.32
"342","2008-12-12",27.9
"343","2008-12-15",27
"344","2008-12-16",27
"345","2008-12-17",28.48
"346","2008-12-18",28.1
"347","2008-12-19",27.42
"348","2008-12-22",27.610001
"349","2008-12-23",28.280001
"350","2008-12-24",28.5
"351","2008-12-26",28.799999
"352","2008-12-29",28.48
"353","2008-12-30",29.02
"354","2008-12-31",29.83
"355","2009-01-02",29.700001
"356","2009-01-05",29.120001
"357","2009-01-06",28.950001
"358","2009-01-07",28.139999
"359","2009-01-08",26.309999
"360","2009-01-09",23.92
"361","2009-01-12",24.379999
"362","2009-01-13",25.360001
"363","2009-01-14",25.049999
"364","2009-01-15",26.16
"365","2009-01-16",27.5
"366","2009-01-20",25.790001
"367","2009-01-21",26.549999
"368","2009-01-22",26.75
"369","2009-01-23",26.530001
"370","2009-01-26",27.51
"371","2009-01-27",28.290001
"372","2009-01-28",28.690001
"373","2009-01-29",28.43
"374","2009-01-30",27.77
"375","2009-02-02",27.860001
"376","2009-02-03",26.799999
"377","2009-02-04",26.48
"378","2009-02-05",26.889999
"379","2009-02-06",26.299999
"380","2009-02-09",26.25
"381","2009-02-10",26.33
"382","2009-02-11",26.690001
"383","2009-02-12",26.98
"384","2009-02-13",27.08
"385","2009-02-17",26.6
"386","2009-02-18",26.120001
"387","2009-02-19",26.58
"388","2009-02-20",26.67
"389","2009-02-23",26.57
"390","2009-02-24",27.459999
"391","2009-02-25",27.139999
"392","2009-02-26",26.440001
"393","2009-02-27",24.99
"394","2009-03-02",22.35
"395","2009-03-03",23
"396","2009-03-04",23.139999
"397","2009-03-05",23.5
"398","2009-03-06",24.08
"399","2009-03-09",24.360001
"400","2009-03-10",25.91
"401","2009-03-11",26.16
"402","2009-03-12",26.809999
"403","2009-03-13",26.889999
"404","2009-03-16",26.5
"405","2009-03-17",27.16
"406","2009-03-18",27.139999
"407","2009-03-19",26.59
"408","2009-03-20",26.1
"409","2009-03-23",27.23
"410","2009-03-24",27.209999
"411","2009-03-25",27.73
"412","2009-03-26",29.23
"413","2009-03-27",29.02
"414","2009-03-30",28.540001
"415","2009-03-31",28.98
"416","2009-04-01",29.299999
"417","2009-04-02",30.280001
"418","2009-04-03",29.68
"419","2009-04-06",29.74
"420","2009-04-07",29.620001
"421","2009-04-08",30.18
"422","2009-04-09",31
"423","2009-04-13",29.879999
"424","2009-04-14",28.700001
"425","2009-04-15",27.33
"426","2009-04-16",26.84
"427","2009-04-17",27.860001
"428","2009-04-20",27.07
"429","2009-04-21",27.370001
"430","2009-04-22",27.440001
"431","2009-04-23",26.790001
"432","2009-04-24",27.290001
"433","2009-04-27",27.51
"434","2009-04-28",28.049999
"435","2009-04-29",29.709999
"436","2009-04-30",28.9
"437","2009-05-01",28.530001
"438","2009-05-04",30.07
"439","2009-05-05",30.15
"440","2009-05-06",26.889999
"441","2009-05-07",25.190001
"442","2009-05-08",25.73
"443","2009-05-11",25.540001
"444","2009-05-12",25.24
"445","2009-05-13",24.549999
"446","2009-05-14",24.83
"447","2009-05-15",24.58
"448","2009-05-18",24.440001
"449","2009-05-19",24.450001
"450","2009-05-20",23.309999
"451","2009-05-21",23.01
"452","2009-05-22",23.35
"453","2009-05-26",23.83
"454","2009-05-27",23.059999
"455","2009-05-28",22.809999
"456","2009-05-29",23.940001
"457","2009-06-01",24.43
"458","2009-06-02",25.459999
"459","2009-06-03",25.209999
"460","2009-06-04",25.34
"461","2009-06-05",25.42
"462","2009-06-08",25.1
"463","2009-06-09",25.18
"464","2009-06-10",25.34
"465","2009-06-11",25.83
"466","2009-06-12",25.82
"467","2009-06-15",25.1
"468","2009-06-16",24.01
"469","2009-06-17",23.889999
"470","2009-06-18",24.1
"471","2009-06-19",24.379999
"472","2009-06-22",23.75
"473","2009-06-23",23.290001
"474","2009-06-24",22.969999
"475","2009-06-25",23.629999
"476","2009-06-26",23.959999
"477","2009-06-29",24.049999
"478","2009-06-30",24.110001
"479","2009-07-01",22.9
"480","2009-07-02",22.700001
"481","2009-07-06",23.02
"482","2009-07-07",22.5
"483","2009-07-08",22.129999
"484","2009-07-09",22.18
"485","2009-07-10",22.4
"486","2009-07-13",22.860001
"487","2009-07-14",22.68
"488","2009-07-15",23.43
"489","2009-07-16",24.27
"490","2009-07-17",23.99
"491","2009-07-20",24.09
"492","2009-07-21",24.030001
"493","2009-07-22",23.719999
"494","2009-07-23",24.07
"495","2009-07-24",24.879999
"496","2009-07-27",24.6
"497","2009-07-28",24.25
"498","2009-07-29",24.4
"499","2009-07-30",24.74
"500","2009-07-31",24.450001
"501","2009-08-03",24.35
"502","2009-08-04",23.4
"503","2009-08-05",25.879999
"504","2009-08-06",26.040001
"505","2009-08-07",26.84
"506","2009-08-10",25.889999
"507","2009-08-11",25.43
"508","2009-08-12",25.42
"509","2009-08-13",25
"510","2009-08-14",24.870001
"511","2009-08-17",24.68
"512","2009-08-18",24.5
"513","2009-08-19",25.059999
"514","2009-08-20",25.15
"515","2009-08-21",25.34
"516","2009-08-24",24.860001
"517","2009-08-25",25.040001
"518","2009-08-26",25.440001
"519","2009-08-27",25.360001
"520","2009-08-28",25.23
"521","2009-08-31",25.120001
"522","2009-09-01",24.809999
"523","2009-09-02",25.01
"524","2009-09-03",25.139999
"525","2009-09-04",25.969999
"526","2009-09-08",25.51
"527","2009-09-09",26.18
"528","2009-09-10",27.26
"529","2009-09-11",26.950001
"530","2009-09-14",27.58
"531","2009-09-15",28.040001
"532","2009-09-16",28.440001
"533","2009-09-17",28.190001
"534","2009-09-18",28.25
"535","2009-09-21",28.26
"536","2009-09-22",28.17
"537","2009-09-23",27.34
"538","2009-09-24",26.67
"539","2009-09-25",26.030001
"540","2009-09-28",26.85
"541","2009-09-29",26.6
"542","2009-09-30",26.200001
"543","2009-10-01",26.120001
"544","2009-10-02",26.15
"545","2009-10-05",26.299999
"546","2009-10-06",26.629999
"547","2009-10-07",27.219999
"548","2009-10-08",28.030001
"549","2009-10-09",28.26
"550","2009-10-12",27.799999
"551","2009-10-13",27.639999
"552","2009-10-14",28.51
"553","2009-10-15",28.790001
"554","2009-10-16",28.84
"555","2009-10-19",28.82
"556","2009-10-20",28.67
"557","2009-10-21",28.450001
"558","2009-10-22",28.559999
"559","2009-10-23",28.700001
"560","2009-10-26",28.639999
"561","2009-10-27",28.16
"562","2009-10-28",27.35
"563","2009-10-29",27.219999
"564","2009-10-30",26.57
"565","2009-11-02",26.57
"566","2009-11-03",27.190001
"567","2009-11-04",27.059999
"568","2009-11-05",28.219999
"569","2009-11-06",27.93
"570","2009-11-09",28
"571","2009-11-10",27.42
"572","2009-11-11",27.700001
"573","2009-11-12",27.4
"574","2009-11-13",27.74
"575","2009-11-16",28.1
"576","2009-11-17",27.92
"577","2009-11-18",27.9
"578","2009-11-19",26.799999
"579","2009-11-20",26.870001
"580","2009-11-23",27.120001
"581","2009-11-24",26.969999
"582","2009-11-25",27.059999
"583","2009-11-27",26.209999
"584","2009-11-30",26.360001
"585","2009-12-01",26.99
"586","2009-12-02",27.35
"587","2009-12-03",26.98
"588","2009-12-04",27.940001
"589","2009-12-07",27.610001
"590","2009-12-08",27.15
"591","2009-12-09",27.25
"592","2009-12-10",27.27
"593","2009-12-11",27.299999
"594","2009-12-14",27.82
"595","2009-12-15",27.76
"596","2009-12-16",27.959999
"597","2009-12-17",27.799999
"598","2009-12-18",28.48
"599","2009-12-21",28.99
"600","2009-12-22",28.82
"601","2009-12-23",29.280001
"602","2009-12-24",28.85
"603","2009-12-28",29.58
"604","2009-12-29",30.809999
"605","2009-12-30",31.08
"606","2009-12-31",30.42
"607","2010-01-04",29.76
"608","2010-01-05",29.49
"609","2010-01-06",29.389999
"610","2010-01-07",29.549999
"611","2010-01-08",29
"612","2010-01-11",29.389999
"613","2010-01-12",28.559999
"614","2010-01-13",28.35
"615","2010-01-14",28.190001
"616","2010-01-15",27.940001
"617","2010-01-19",29.26
"618","2010-01-20",29.459999
"619","2010-01-21",29.16
"620","2010-01-22",28.790001
"621","2010-01-25",28.58
"622","2010-01-26",28.440001
"623","2010-01-27",28.200001
"624","2010-01-28",27.719999
"625","2010-01-29",27.76
"626","2010-02-01",27.66
"627","2010-02-02",27.9
"628","2010-02-03",27.959999
"629","2010-02-04",26.690001
"630","2010-02-05",26.639999
"631","2010-02-08",26.620001
"632","2010-02-09",26.75
"633","2010-02-10",26.629999
"634","2010-02-11",27.25
"635","2010-02-12",27.66
"636","2010-02-16",28.23
"637","2010-02-17",25.73
"638","2010-02-18",25.73
"639","2010-02-19",26.129999
"640","2010-02-22",26.58
"641","2010-02-23",26.99
"642","2010-02-24",27.780001
"643","2010-02-25",27.719999
"644","2010-02-26",27.690001
"645","2010-03-01",28.48
"646","2010-03-02",29.049999
"647","2010-03-03",28.870001
"648","2010-03-04",28.959999
"649","2010-03-05",29.110001
"650","2010-03-08",29.07
"651","2010-03-09",26.85
"652","2010-03-10",26.74
"653","2010-03-11",26.6
"654","2010-03-12",26.950001
"655","2010-03-15",26.700001
"656","2010-03-16",26.58
"657","2010-03-17",26.74
"658","2010-03-18",26.959999
"659","2010-03-19",26.91
"660","2010-03-22",27.540001
"661","2010-03-23",27.59
"662","2010-03-24",26.82
"663","2010-03-25",26.43
"664","2010-03-26",26.450001
"665","2010-03-29",26.65
"666","2010-03-30",26.6
"667","2010-03-31",26.549999
"668","2010-04-01",26.48
"669","2010-04-05",26.549999
"670","2010-04-06",26.24
"671","2010-04-07",25.700001
"672","2010-04-08",25.34
"673","2010-04-09",25.6
"674","2010-04-12",25.4
"675","2010-04-13",24.379999
"676","2010-04-14",24.85
"677","2010-04-15",24.719999
"678","2010-04-16",24.879999
"679","2010-04-19",24.49
"680","2010-04-20",24.65
"681","2010-04-21",24.5
"682","2010-04-22",23.870001
"683","2010-04-23",23.91
"684","2010-04-26",24.08
"685","2010-04-27",23.879999
"686","2010-04-28",23.43
"687","2010-04-29",23.790001
"688","2010-04-30",23.41
"689","2010-05-03",24.030001
"690","2010-05-04",23.889999
"691","2010-05-05",25.33
"692","2010-05-06",24.59
"693","2010-05-07",23.73
"694","2010-05-10",24.85
"695","2010-05-11",24.15
"696","2010-05-12",24.49
"697","2010-05-13",24.4
"698","2010-05-14",23.870001
"699","2010-05-17",23.969999
"700","2010-05-18",23.5
"701","2010-05-19",23.51
"702","2010-05-20",22.809999
"703","2010-05-21",22.49
"704","2010-05-24",22.33
"705","2010-05-25",21.99
"706","2010-05-26",21.639999
"707","2010-05-27",22.35
"708","2010-05-28",22.139999
"709","2010-06-01",21.709999
"710","2010-06-02",22.08
"711","2010-06-03",21.870001
"712","2010-06-04",21.360001
"713","2010-06-07",21.18
"714","2010-06-08",21.92
"715","2010-06-09",22.299999
"716","2010-06-10",23.110001
"717","2010-06-11",23.65
"718","2010-06-14",23.559999
"719","2010-06-15",24.08
"720","2010-06-16",24.110001
"721","2010-06-17",24.51
"722","2010-06-18",24.959999
"723","2010-06-21",24.98
"724","2010-06-22",24.43
"725","2010-06-23",23.66
"726","2010-06-24",23.389999
"727","2010-06-25",23.49
"728","2010-06-28",24.01
"729","2010-06-29",23.67
"730","2010-06-30",23.809999
"731","2010-07-01",23.51
"732","2010-07-02",23.200001
"733","2010-07-06",23.1
"734","2010-07-07",23.6
"735","2010-07-08",23.73
"736","2010-07-09",23.83
"737","2010-07-12",23.34
"738","2010-07-13",23.65
"739","2010-07-14",23.549999
"740","2010-07-15",23.32
"741","2010-07-16",22.41
"742","2010-07-19",22.370001
"743","2010-07-20",22.48
"744","2010-07-21",21.860001
"745","2010-07-22",22.459999
"746","2010-07-23",22.879999
"747","2010-07-26",23.33
"748","2010-07-27",23.42
"749","2010-07-28",22.76
"750","2010-07-29",23.01
"751","2010-07-30",23.08
"752","2010-08-02",23.620001
"753","2010-08-03",24.02
"754","2010-08-04",24.450001
"755","2010-08-05",24.280001
"756","2010-08-06",24.299999
"757","2010-08-09",24.459999
"758","2010-08-10",24.190001
"759","2010-08-11",23.790001
"760","2010-08-12",24.25
"761","2010-08-13",24.049999
"762","2010-08-16",24.26
"763","2010-08-17",24.77
"764","2010-08-18",24.540001
"765","2010-08-19",23.5
"766","2010-08-20",23.459999
"767","2010-08-23",23.049999
"768","2010-08-24",22.610001
"769","2010-08-25",22.690001
"770","2010-08-26",22.34
"771","2010-08-27",22.809999
"772","2010-08-30",22.469999
"773","2010-08-31",22.76
"774","2010-09-01",23.57
"775","2010-09-02",24.360001
"776","2010-09-03",24.52
"777","2010-09-07",24.9
"778","2010-09-08",25.1
"779","2010-09-09",25.33
"780","2010-09-10",25.73
"781","2010-09-13",26.49
"782","2010-09-14",26.74
"783","2010-09-15",28.1
"784","2010-09-16",27.040001
"785","2010-09-17",26.959999
"786","2010-09-20",27.75
"787","2010-09-21",27.129999
"788","2010-09-22",27
"789","2010-09-23",26.93
"790","2010-09-24",27.5
"791","2010-09-27",26.950001
"792","2010-09-28",27.360001
"793","2010-09-29",27.75
"794","2010-09-30",27.309999
"795","2010-10-01",27.870001
"796","2010-10-04",27.469999
"797","2010-10-05",28
"798","2010-10-06",28.120001
"799","2010-10-07",28.299999
"800","2010-10-08",28.48
"801","2010-10-11",28.66
"802","2010-10-12",28.76
"803","2010-10-13",29.1
"804","2010-10-14",28.459999
"805","2010-10-15",28.940001
"806","2010-10-18",29.09
"807","2010-10-19",29.02
"808","2010-10-20",29.01
"809","2010-10-21",29.35
"810","2010-10-22",30.07
"811","2010-10-25",30.280001
"812","2010-10-26",30.200001
"813","2010-10-27",30.610001
"814","2010-10-28",30.51
"815","2010-10-29",30.17
"816","2010-11-01",29.940001
"817","2010-11-02",30.309999
"818","2010-11-03",29.5
"819","2010-11-04",30.32
"820","2010-11-05",30.16
"821","2010-11-08",29.639999
"822","2010-11-09",29.620001
"823","2010-11-10",29.790001
"824","2010-11-11",29.879999
"825","2010-11-12",29.389999
"826","2010-11-15",30.01
"827","2010-11-16",30.02
"828","2010-11-17",30.02
"829","2010-11-18",30.709999
"830","2010-11-19",30.65
"831","2010-11-22",31.25
"832","2010-11-23",31.129999
"833","2010-11-24",31.77
"834","2010-11-26",31.549999
"835","2010-11-29",31.35
"836","2010-11-30",30.860001
"837","2010-12-01",32.599998
"838","2010-12-02",32.48
"839","2010-12-03",31.959999
"840","2010-12-06",31.58
"841","2010-12-07",31.719999
"842","2010-12-08",31.24
"843","2010-12-09",31.48
"844","2010-12-10",31.209999
"845","2010-12-13",30.889999
"846","2010-12-14",30.99
"847","2010-12-15",31.049999
"848","2010-12-16",31.24
"849","2010-12-17",30.860001
"850","2010-12-20",30.66
"851","2010-12-21",30.280001
"852","2010-12-22",29.700001
"853","2010-12-23",29.639999
"854","2010-12-27",30.07
"855","2010-12-28",29.91
"856","2010-12-29",29.85
"857","2010-12-30",29.68
"858","2010-12-31",29.07
"859","2011-01-03",30.219999
"860","2011-01-04",29.309999
"861","2011-01-05",29.299999
"862","2011-01-06",28.190001
"863","2011-01-07",27.84
"864","2011-01-10",28.23
"865","2011-01-11",28.049999
"866","2011-01-12",28.120001
"867","2011-01-13",28
"868","2011-01-14",28.049999
"869","2011-01-18",28.459999
"870","2011-01-19",28.389999
"871","2011-01-20",28.52
"872","2011-01-21",28.129999
"873","2011-01-24",27.9
"874","2011-01-25",28.4
"875","2011-01-26",28.549999
"876","2011-01-27",28.5
"877","2011-01-28",27.58
"878","2011-01-31",29.98
"879","2011-02-01",29.809999
"880","2011-02-02",29.25
"881","2011-02-03",29.02
"882","2011-02-04",28.85
"883","2011-02-07",28.860001
"884","2011-02-08",28.98
"885","2011-02-09",29.1
"886","2011-02-10",29.15
"887","2011-02-11",29.469999
"888","2011-02-14",29.17
"889","2011-02-15",29.459999
"890","2011-02-16",30.190001
"891","2011-02-17",30.709999
"892","2011-02-18",30.620001
"893","2011-02-22",30.059999
"894","2011-02-23",29.879999
"895","2011-02-24",30.030001
"896","2011-02-25",30.15
"897","2011-02-28",30.139999
"898","2011-03-01",30.120001
"899","2011-03-02",30.059999
"900","2011-03-03",30.74
"901","2011-03-04",30.360001
"902","2011-03-07",30.07
"903","2011-03-08",30.15
"904","2011-03-09",30.57
"905","2011-03-10",30.209999
"906","2011-03-11",30.700001
"907","2011-03-14",30.67
"908","2011-03-15",30.530001
"909","2011-03-16",30.17
"910","2011-03-17",30.299999
"911","2011-03-18",30.690001
"912","2011-03-21",31.639999
"913","2011-03-22",31.879999
"914","2011-03-23",31.860001
"915","2011-03-24",31.969999
"916","2011-03-25",32.48
"917","2011-03-28",32.59
"918","2011-03-29",32.59
"919","2011-03-30",33
"920","2011-03-31",33.099998
"921","2011-04-01",33.27
"922","2011-04-04",33.310001
"923","2011-04-05",33.119999
"924","2011-04-06",33.639999
"925","2011-04-07",34.110001
"926","2011-04-08",34.27
"927","2011-04-11",34.240002
"928","2011-04-12",33.849998
"929","2011-04-13",34.279999
"930","2011-04-14",33.939999
"931","2011-04-15",34.380001
"932","2011-04-18",33.48
"933","2011-04-19",33.790001
"934","2011-04-20",34.200001
"935","2011-04-21",34.490002
"936","2011-04-25",34.549999
"937","2011-04-26",34.610001
"938","2011-04-27",34.439999
"939","2011-04-28",34.830002
"940","2011-04-29",34.790001
"941","2011-05-02",34.369999
"942","2011-05-03",33.73
"943","2011-05-04",31.969999
"944","2011-05-05",31.290001
"945","2011-05-06",31.26
"946","2011-05-09",32.209999
"947","2011-05-10",32.189999
"948","2011-05-11",31.59
"949","2011-05-12",31.610001
"950","2011-05-13",31.469999
"951","2011-05-16",30.66
"952","2011-05-17",29.870001
"953","2011-05-18",29.77
"954","2011-05-19",30.059999
"955","2011-05-20",29.57
"956","2011-05-23",29.07
"957","2011-05-24",29.17
"958","2011-05-25",29.459999
"959","2011-05-26",29.879999
"960","2011-05-27",30.280001
"961","2011-05-31",30.719999
"962","2011-06-01",29.83
"963","2011-06-02",30.059999
"964","2011-06-03",29.299999
"965","2011-06-06",28.780001
"966","2011-06-07",28.610001
