"","date","AMH"
"131","2014-02-06",16.620001
"132","2014-02-07",16.780001
"133","2014-02-10",16.709999
"134","2014-02-11",17.01
"135","2014-02-12",16.76
"136","2014-02-13",16.77
"137","2014-02-14",16.690001
"138","2014-02-18",16.719999
"139","2014-02-19",16.870001
"140","2014-02-20",16.629999
"141","2014-02-21",16.57
"142","2014-02-24",16.440001
"143","2014-02-25",16.51
"144","2014-02-26",16.49
"145","2014-02-27",16.440001
"146","2014-02-28",16.379999
"147","2014-03-03",16.49
"148","2014-03-04",16.610001
"149","2014-03-05",16.950001
"150","2014-03-06",17
"151","2014-03-07",17.32
"152","2014-03-10",17.42
"153","2014-03-11",16.9
"154","2014-03-12",17.08
"155","2014-03-13",17
"156","2014-03-14",16.83
"157","2014-03-17",16.5
"158","2014-03-18",16.459999
"159","2014-03-19",16.41
"160","2014-03-20",16.889999
"161","2014-03-21",16.48
"162","2014-03-24",16.790001
"163","2014-03-25",16.860001
"164","2014-03-26",16.75
"165","2014-03-27",16.709999
"166","2014-03-28",16.690001
"167","2014-03-31",16.709999
"168","2014-04-01",16.75
"169","2014-04-02",16.5
"170","2014-04-03",16.450001
"171","2014-04-04",16.379999
"172","2014-04-07",16.25
"173","2014-04-08",16.15
"174","2014-04-09",16.299999
"175","2014-04-10",16.049999
"176","2014-04-11",16.030001
"177","2014-04-14",16.01
"178","2014-04-15",16.02
"179","2014-04-16",16.040001
"180","2014-04-17",16
"181","2014-04-21",16.01
"182","2014-04-22",16
"183","2014-04-23",15.96
"184","2014-04-24",15.87
"185","2014-04-25",15.94
"186","2014-04-28",16.01
"187","2014-04-29",16.07
"188","2014-04-30",16.049999
"189","2014-05-01",16.33
"190","2014-05-02",16.5
"191","2014-05-05",16.67
"192","2014-05-06",16.75
"193","2014-05-07",16.969999
"194","2014-05-08",17.02
"195","2014-05-09",17.030001
"196","2014-05-12",17.139999
"197","2014-05-13",17.129999
"198","2014-05-14",17.23
"199","2014-05-15",17.200001
"200","2014-05-16",17.280001
"201","2014-05-19",17.4
"202","2014-05-20",17.450001
"203","2014-05-21",17.49
"204","2014-05-22",17.540001
"205","2014-05-23",17.65
"206","2014-05-27",17.66
"207","2014-05-28",17.530001
"208","2014-05-29",17.540001
"209","2014-05-30",17.620001
"210","2014-06-02",17.790001
"211","2014-06-03",17.74
"212","2014-06-04",17.83
"213","2014-06-05",17.99
"214","2014-06-06",17.940001
"215","2014-06-09",17.690001
"216","2014-06-10",17.73
"217","2014-06-11",17.629999
"218","2014-06-12",17.629999
"219","2014-06-13",17.74
"220","2014-06-16",17.799999
"221","2014-06-17",17.969999
"222","2014-06-18",17.98
"223","2014-06-19",17.98
"224","2014-06-20",18.040001
"225","2014-06-23",17.879999
"226","2014-06-24",17.93
"227","2014-06-25",17.790001
"228","2014-06-26",17.85
"229","2014-06-27",17.84
"230","2014-06-30",17.76
"231","2014-07-01",17.75
"232","2014-07-02",18.17
"233","2014-07-03",18.09
"234","2014-07-07",18.07
"235","2014-07-08",18.16
"236","2014-07-09",18.17
"237","2014-07-10",18.209999
"238","2014-07-11",18.040001
"239","2014-07-14",18.01
"240","2014-07-15",18.040001
"241","2014-07-16",18.059999
"242","2014-07-17",18.08
"243","2014-07-18",18.49
"244","2014-07-21",18.459999
"245","2014-07-22",18.42
"246","2014-07-23",18.4
"247","2014-07-24",18.51
"248","2014-07-25",18.43
"249","2014-07-28",18.469999
"250","2014-07-29",18.360001
"251","2014-07-30",18.459999
"252","2014-07-31",18.219999
"253","2014-08-01",17.969999
"254","2014-08-04",18.09
"255","2014-08-05",17.85
"256","2014-08-06",17.66
"257","2014-08-07",17.559999
"258","2014-08-08",17.639999
"259","2014-08-11",17.82
"260","2014-08-12",17.65
"261","2014-08-13",17.99
"262","2014-08-14",17.65
"263","2014-08-15",17.629999
"264","2014-08-18",17.74
"265","2014-08-19",17.719999
"266","2014-08-20",17.83
"267","2014-08-21",17.91
"268","2014-08-22",18.09
"269","2014-08-25",18.049999
"270","2014-08-26",18.08
"271","2014-08-27",18.059999
"272","2014-08-28",17.98
"273","2014-08-29",17.879999
"274","2014-09-02",17.879999
"275","2014-09-03",18.139999
"276","2014-09-04",17.93
"277","2014-09-05",18.16
"278","2014-09-08",18.129999
"279","2014-09-09",18
"280","2014-09-10",17.98
"281","2014-09-11",17.83
"282","2014-09-12",17.639999
"283","2014-09-15",17.33
"284","2014-09-16",17.33
"285","2014-09-17",17.48
"286","2014-09-18",17.299999
"287","2014-09-19",17.34
"288","2014-09-22",17.15
"289","2014-09-23",16.98
"290","2014-09-24",16.93
"291","2014-09-25",16.940001
"292","2014-09-26",17.059999
"293","2014-09-29",17.08
"294","2014-09-30",16.889999
"295","2014-10-01",17.02
"296","2014-10-02",16.9
"297","2014-10-03",17.030001
"298","2014-10-06",17.1
"299","2014-10-07",16.73
"300","2014-10-08",16.950001
"301","2014-10-09",16.92
"302","2014-10-10",16.709999
"303","2014-10-13",16.700001
"304","2014-10-14",16.610001
"305","2014-10-15",16.75
"306","2014-10-16",16.76
"307","2014-10-17",16.629999
"308","2014-10-20",16.85
"309","2014-10-21",17.01
"310","2014-10-22",16.959999
"311","2014-10-23",17.110001
"312","2014-10-24",16.969999
"313","2014-10-27",17
"314","2014-10-28",17.24
"315","2014-10-29",17.129999
"316","2014-10-30",17.24
"317","2014-10-31",17.530001
"318","2014-11-03",17.18
"319","2014-11-04",17.1
"320","2014-11-05",17.219999
"321","2014-11-06",17.360001
"322","2014-11-07",17.1
"323","2014-11-10",17.280001
"324","2014-11-11",17.26
"325","2014-11-12",17.209999
"326","2014-11-13",17.33
"327","2014-11-14",17.27
"328","2014-11-17",17.26
"329","2014-11-18",17.4
"330","2014-11-19",17.26
"331","2014-11-20",17.34
"332","2014-11-21",17.360001
"333","2014-11-24",17.15
"334","2014-11-25",16.92
"335","2014-11-26",17.280001
"336","2014-11-28",17.200001
"337","2014-12-01",17.33
"338","2014-12-02",17.360001
"339","2014-12-03",17.15
"340","2014-12-04",17.139999
"341","2014-12-05",17.15
"342","2014-12-08",17.030001
"343","2014-12-09",16.879999
"344","2014-12-10",17.01
"345","2014-12-11",17.110001
"346","2014-12-12",16.889999
"347","2014-12-15",16.889999
"348","2014-12-16",16.76
"349","2014-12-17",17.07
"350","2014-12-18",17.200001
"351","2014-12-19",17.309999
"352","2014-12-22",17.41
"353","2014-12-23",17.41
"354","2014-12-24",17.34
"355","2014-12-26",17.34
"356","2014-12-29",17.34
"357","2014-12-30",17.34
"358","2014-12-31",17.030001
"359","2015-01-02",17.360001
"360","2015-01-05",17.24
"361","2015-01-06",17.360001
"362","2015-01-07",17.41
"363","2015-01-08",17.379999
"364","2015-01-09",17.440001
"365","2015-01-12",17.48
"366","2015-01-13",17.15
"367","2015-01-14",17.209999
"368","2015-01-15",17.389999
"369","2015-01-16",17.190001
"370","2015-01-20",17.07
"371","2015-01-21",17.08
"372","2015-01-22",17.190001
"373","2015-01-23",17.16
"374","2015-01-26",16.98
"375","2015-01-27",16.82
"376","2015-01-28",16.790001
"377","2015-01-29",16.809999
"378","2015-01-30",16.690001
"379","2015-02-02",16.290001
"380","2015-02-03",16.43
"381","2015-02-04",16.709999
"382","2015-02-05",16.940001
"383","2015-02-06",16.59
"384","2015-02-09",16.5
"385","2015-02-10",16.549999
"386","2015-02-11",16.549999
"387","2015-02-12",16.68
"388","2015-02-13",16.58
"389","2015-02-17",16.709999
"390","2015-02-18",16.709999
"391","2015-02-19",16.540001
"392","2015-02-20",16.58
"393","2015-02-23",16.620001
"394","2015-02-24",16.690001
"395","2015-02-25",16.540001
"396","2015-02-26",16.48
"397","2015-02-27",16.690001
"398","2015-03-02",16.690001
"399","2015-03-03",16.549999
"400","2015-03-04",16.469999
"401","2015-03-05",16.25
"402","2015-03-06",16.129999
"403","2015-03-09",16.4
"404","2015-03-10",16.200001
"405","2015-03-11",16.24
"406","2015-03-12",16.299999
"407","2015-03-13",16.370001
"408","2015-03-16",16.440001
"409","2015-03-17",16.450001
"410","2015-03-18",16.639999
"411","2015-03-19",16.48
"412","2015-03-20",16.549999
"413","2015-03-23",16.75
"414","2015-03-24",16.65
"415","2015-03-25",16.49
"416","2015-03-26",16.290001
"417","2015-03-27",16.290001
"418","2015-03-30",16.43
"419","2015-03-31",16.549999
"420","2015-04-01",16.540001
"421","2015-04-02",16.690001
"422","2015-04-06",17.110001
"423","2015-04-07",17.09
"424","2015-04-08",17.33
"425","2015-04-09",17.18
"426","2015-04-10",17.23
"427","2015-04-13",17.1
"428","2015-04-14",17.15
"429","2015-04-15",17.120001
"430","2015-04-16",17.15
"431","2015-04-17",17.07
"432","2015-04-20",17.030001
"433","2015-04-21",17.1
"434","2015-04-22",17.1
"435","2015-04-23",17.1
"436","2015-04-24",17.200001
"437","2015-04-27",17.18
"438","2015-04-28",17.219999
"439","2015-04-29",17.059999
"440","2015-04-30",16.889999
"441","2015-05-01",16.83
"442","2015-05-04",16.84
"443","2015-05-05",16.57
"444","2015-05-06",16.5
"445","2015-05-07",16.6
"446","2015-05-08",16.790001
"447","2015-05-11",16.73
"448","2015-05-12",16.59
"449","2015-05-13",16.32
"450","2015-05-14",16.450001
"451","2015-05-15",16.49
"452","2015-05-18",16.67
"453","2015-05-19",16.75
"454","2015-05-20",16.83
"455","2015-05-21",16.84
"456","2015-05-22",16.82
"457","2015-05-26",16.75
"458","2015-05-27",16.73
"459","2015-05-28",16.65
"460","2015-05-29",16.690001
"461","2015-06-01",16.780001
"462","2015-06-02",16.84
"463","2015-06-03",16.85
"464","2015-06-04",16.709999
"465","2015-06-05",16.48
"466","2015-06-08",16.76
"467","2015-06-09",16.950001
"468","2015-06-10",17.1
"469","2015-06-11",17.1
"470","2015-06-12",16.91
"471","2015-06-15",16.530001
"472","2015-06-16",16.559999
"473","2015-06-17",16.68
"474","2015-06-18",16.790001
"475","2015-06-19",16.780001
"476","2015-06-22",16.629999
"477","2015-06-23",16.58
"478","2015-06-24",16.309999
"479","2015-06-25",16.209999
"480","2015-06-26",16.25
"481","2015-06-29",15.93
"482","2015-06-30",16.040001
"483","2015-07-01",16.389999
"484","2015-07-02",16.43
"485","2015-07-06",16.469999
"486","2015-07-07",16.530001
"487","2015-07-08",16.379999
"488","2015-07-09",16.27
"489","2015-07-10",16.35
"490","2015-07-13",16.459999
"491","2015-07-14",16.280001
"492","2015-07-15",16.26
"493","2015-07-16",16.379999
"494","2015-07-17",16.190001
"495","2015-07-20",16.15
"496","2015-07-21",16.120001
"497","2015-07-22",16.18
"498","2015-07-23",16.059999
"499","2015-07-24",16.08
"500","2015-07-27",15.95
"501","2015-07-28",16.16
"502","2015-07-29",16.469999
"503","2015-07-30",16.549999
"504","2015-07-31",16.549999
"505","2015-08-03",16.809999
"506","2015-08-04",16.690001
"507","2015-08-05",16.629999
"508","2015-08-06",16.5
"509","2015-08-07",15.88
"510","2015-08-10",15.72
"511","2015-08-11",15.71
"512","2015-08-12",15.66
"513","2015-08-13",15.72
"514","2015-08-14",15.68
"515","2015-08-17",15.68
"516","2015-08-18",15.66
"517","2015-08-19",15.52
"518","2015-08-20",15.58
"519","2015-08-21",15.65
"520","2015-08-24",15.3
"521","2015-08-25",15.4
"522","2015-08-26",15.44
"523","2015-08-27",15.9
"524","2015-08-28",16.120001
"525","2015-08-31",15.98
"526","2015-09-01",15.64
"527","2015-09-02",15.75
"528","2015-09-03",15.71
"529","2015-09-04",15.59
"530","2015-09-08",15.78
"531","2015-09-09",15.65
"532","2015-09-10",15.56
"533","2015-09-11",15.67
"534","2015-09-14",15.67
"535","2015-09-15",15.81
"536","2015-09-16",16.02
"537","2015-09-17",16.15
"538","2015-09-18",16.26
"539","2015-09-21",16.51
"540","2015-09-22",16.43
"541","2015-09-23",16.48
"542","2015-09-24",16.120001
"543","2015-09-25",16.07
"544","2015-09-28",15.81
"545","2015-09-29",15.89
"546","2015-09-30",16.08
"547","2015-10-01",16.23
"548","2015-10-02",16.48
"549","2015-10-05",16.440001
"550","2015-10-06",16.389999
"551","2015-10-07",16.68
"552","2015-10-08",16.75
"553","2015-10-09",16.719999
"554","2015-10-12",16.75
"555","2015-10-13",16.51
"556","2015-10-14",16.629999
"557","2015-10-15",16.75
"558","2015-10-16",16.799999
"559","2015-10-19",16.889999
"560","2015-10-20",17
"561","2015-10-21",16.790001
"562","2015-10-22",16.98
"563","2015-10-23",16.84
"564","2015-10-26",16.799999
"565","2015-10-27",16.780001
"566","2015-10-28",16.59
"567","2015-10-29",16.639999
"568","2015-10-30",16.5
"569","2015-11-02",16.84
"570","2015-11-03",16.77
"571","2015-11-04",16.93
"572","2015-11-05",16.440001
"573","2015-11-06",16.32
"574","2015-11-09",16.309999
"575","2015-11-10",16.639999
"576","2015-11-11",16.709999
"577","2015-11-12",16.4
"578","2015-11-13",16.24
"579","2015-11-16",16.469999
"580","2015-11-17",16.27
"581","2015-11-18",16.219999
"582","2015-11-19",16.34
"583","2015-11-20",16.530001
"584","2015-11-23",16.629999
"585","2015-11-24",16.84
"586","2015-11-25",16.610001
"587","2015-11-27",16.65
"588","2015-11-30",16.780001
"589","2015-12-01",16.790001
"590","2015-12-02",16.75
"591","2015-12-03",15.98
"592","2015-12-04",16.1
"593","2015-12-07",15.85
"594","2015-12-08",16.139999
"595","2015-12-09",16.1
"596","2015-12-10",16.26
"597","2015-12-11",15.91
"598","2015-12-14",16.049999
"599","2015-12-15",16.16
"600","2015-12-16",16.41
"601","2015-12-17",16.26
"602","2015-12-18",16.059999
"603","2015-12-21",16.32
"604","2015-12-22",16.370001
"605","2015-12-23",16.4
"606","2015-12-24",16.32
"607","2015-12-28",16.42
"608","2015-12-29",16.639999
"609","2015-12-30",16.639999
"610","2015-12-31",16.66
"611","2016-01-04",16.360001
"612","2016-01-05",16.379999
"613","2016-01-06",16.26
"614","2016-01-07",15.92
"615","2016-01-08",15.69
"616","2016-01-11",15.66
"617","2016-01-12",15.46
"618","2016-01-13",15.17
"619","2016-01-14",15
"620","2016-01-15",14.84
"621","2016-01-19",14.86
"622","2016-01-20",14.79
"623","2016-01-21",14.64
"624","2016-01-22",14.97
"625","2016-01-25",14.65
"626","2016-01-26",15.02
"627","2016-01-27",14.89
"628","2016-01-28",14.8
"629","2016-01-29",14.99
"630","2016-02-01",15.02
"631","2016-02-02",14.73
"632","2016-02-03",14.96
"633","2016-02-04",14.89
"634","2016-02-05",14.57
"635","2016-02-08",14.04
"636","2016-02-09",13.54
"637","2016-02-10",13.65
"638","2016-02-11",13.21
"639","2016-02-12",13.51
"640","2016-02-16",13.68
"641","2016-02-17",13.78
"642","2016-02-18",13.74
"643","2016-02-19",13.81
"644","2016-02-22",13.78
"645","2016-02-23",13.65
"646","2016-02-24",13.59
"647","2016-02-25",14
"648","2016-02-26",14.21
"649","2016-02-29",14
"650","2016-03-01",15.05
"651","2016-03-02",15.09
"652","2016-03-03",15.35
"653","2016-03-04",15.55
"654","2016-03-07",15.45
"655","2016-03-08",15.56
"656","2016-03-09",15.47
"657","2016-03-10",15.33
"658","2016-03-11",15.73
"659","2016-03-14",15.79
"660","2016-03-15",15.6
"661","2016-03-16",15.78
"662","2016-03-17",15.73
"663","2016-03-18",15.71
"664","2016-03-21",15.68
"665","2016-03-22",15.63
"666","2016-03-23",15.26
"667","2016-03-24",15.38
"668","2016-03-28",15.6
"669","2016-03-29",15.74
"670","2016-03-30",15.71
"671","2016-03-31",15.9
"672","2016-04-01",15.86
"673","2016-04-04",15.66
"674","2016-04-05",15.67
"675","2016-04-06",15.81
"676","2016-04-07",15.73
"677","2016-04-08",15.67
"678","2016-04-11",15.64
"679","2016-04-12",15.67
"680","2016-04-13",15.63
"681","2016-04-14",15.62
"682","2016-04-15",15.76
"683","2016-04-18",15.92
"684","2016-04-19",16
"685","2016-04-20",15.98
"686","2016-04-21",15.62
"687","2016-04-22",15.73
"688","2016-04-25",15.75
"689","2016-04-26",15.84
"690","2016-04-27",15.81
"691","2016-04-28",15.95
"692","2016-04-29",15.82
"693","2016-05-02",16.049999
"694","2016-05-03",15.98
"695","2016-05-04",16.16
"696","2016-05-05",16.23
"697","2016-05-06",17.110001
"698","2016-05-09",17.49
"699","2016-05-10",17.51
"700","2016-05-11",17.41
"701","2016-05-12",17.73
"702","2016-05-13",17.74
"703","2016-05-16",17.99
"704","2016-05-17",17.73
"705","2016-05-18",17.450001
"706","2016-05-19",17.49
"707","2016-05-20",17.77
"708","2016-05-23",17.639999
"709","2016-05-24",17.969999
"710","2016-05-25",18.290001
"711","2016-05-26",18.530001
"712","2016-05-27",18.58
"713","2016-05-31",18.34
"714","2016-06-01",18.440001
"715","2016-06-02",18.4
"716","2016-06-03",18.26
"717","2016-06-06",17.85
"718","2016-06-07",17.85
"719","2016-06-08",18.01
"720","2016-06-09",18.08
"721","2016-06-10",18.040001
"722","2016-06-13",17.889999
"723","2016-06-14",17.540001
"724","2016-06-15",17.92
"725","2016-06-16",18.02
"726","2016-06-17",18.360001
"727","2016-06-20",18.639999
"728","2016-06-21",18.799999
"729","2016-06-22",18.809999
"730","2016-06-23",18.99
"731","2016-06-24",19.120001
"732","2016-06-27",19.16
"733","2016-06-28",19.98
"734","2016-06-29",20.26
"735","2016-06-30",20.48
"736","2016-07-01",20.65
"737","2016-07-05",20.83
"738","2016-07-06",20.77
"739","2016-07-07",20.43
"740","2016-07-08",20.93
"741","2016-07-11",21.09
"742","2016-07-12",20.99
"743","2016-07-13",20.92
"744","2016-07-14",20.82
"745","2016-07-15",20.85
"746","2016-07-18",20.99
"747","2016-07-19",21.129999
"748","2016-07-20",21.25
"749","2016-07-21",21.049999
"750","2016-07-22",21.27
"751","2016-07-25",21.370001
"752","2016-07-26",21.280001
"753","2016-07-27",21.15
"754","2016-07-28",21.43
"755","2016-07-29",21.700001
"756","2016-08-01",21.73
"757","2016-08-02",21.57
"758","2016-08-03",21.5
"759","2016-08-04",21.58
"760","2016-08-05",22.450001
"761","2016-08-08",22.84
"762","2016-08-09",22.620001
"763","2016-08-10",22.620001
"764","2016-08-11",22.299999
"765","2016-08-12",22.27
"766","2016-08-15",22.42
"767","2016-08-16",22.389999
"768","2016-08-17",22.469999
"769","2016-08-18",22.5
"770","2016-08-19",22.200001
"771","2016-08-22",21.959999
"772","2016-08-23",22.030001
"773","2016-08-24",21.870001
"774","2016-08-25",22.030001
"775","2016-08-26",22.07
"776","2016-08-29",22.09
"777","2016-08-30",21.82
"778","2016-08-31",21.870001
"779","2016-09-01",21.92
"780","2016-09-02",22.32
"781","2016-09-06",22.68
"782","2016-09-07",22.77
"783","2016-09-08",22
"784","2016-09-09",21.5
"785","2016-09-12",21.93
"786","2016-09-13",21.17
"787","2016-09-14",20.969999
"788","2016-09-15",21.1
"789","2016-09-16",21.07
"790","2016-09-19",21.459999
"791","2016-09-20",21.540001
"792","2016-09-21",21.540001
"793","2016-09-22",21.719999
"794","2016-09-23",21.799999
"795","2016-09-26",21.66
"796","2016-09-27",21.620001
"797","2016-09-28",21.5
"798","2016-09-29",21.6
"799","2016-09-30",21.639999
"800","2016-10-03",21.290001
"801","2016-10-04",20.559999
"802","2016-10-05",20.18
"803","2016-10-06",20.35
"804","2016-10-07",20.459999
"805","2016-10-10",20.41
"806","2016-10-11",20.299999
"807","2016-10-12",20.459999
"808","2016-10-13",20.66
"809","2016-10-14",20.33
"810","2016-10-17",20.530001
"811","2016-10-18",20.790001
"812","2016-10-19",21.1
"813","2016-10-20",21.209999
"814","2016-10-21",21.309999
"815","2016-10-24",21.34
"816","2016-10-25",21.370001
"817","2016-10-26",20.969999
"818","2016-10-27",20.6
"819","2016-10-28",20.620001
"820","2016-10-31",21.110001
"821","2016-11-01",20.389999
"822","2016-11-02",20.200001
"823","2016-11-03",20.360001
"824","2016-11-04",21.25
"825","2016-11-07",21.530001
"826","2016-11-08",21.24
"827","2016-11-09",20.75
"828","2016-11-10",20.51
"829","2016-11-11",20.5
"830","2016-11-14",20.530001
"831","2016-11-15",20.52
"832","2016-11-16",20.83
"833","2016-11-17",20.6
"834","2016-11-18",21.139999
"835","2016-11-21",20.959999
"836","2016-11-22",20.99
"837","2016-11-23",21.18
"838","2016-11-25",21.25
"839","2016-11-28",21.27
"840","2016-11-29",21.110001
"841","2016-11-30",21.07
"842","2016-12-01",20.469999
"843","2016-12-02",20.799999
"844","2016-12-05",21.200001
"845","2016-12-06",21.110001
"846","2016-12-07",21.08
"847","2016-12-08",21.040001
"848","2016-12-09",21.25
"849","2016-12-12",20.74
"850","2016-12-13",20.48
"851","2016-12-14",19.809999
"852","2016-12-15",19.74
"853","2016-12-16",19.940001
"854","2016-12-19",20.290001
"855","2016-12-20",20.51
"856","2016-12-21",20.24
"857","2016-12-22",20.370001
"858","2016-12-23",20.559999
"859","2016-12-27",20.629999
"860","2016-12-28",20.59
"861","2016-12-29",20.83
"862","2016-12-30",20.98
"863","2017-01-03",20.780001
"864","2017-01-04",20.950001
"865","2017-01-05",21.219999
"866","2017-01-06",21.110001
"867","2017-01-09",20.459999
"868","2017-01-10",20.34
"869","2017-01-11",20.43
"870","2017-01-12",20.75
"871","2017-01-13",20.860001
"872","2017-01-17",20.82
"873","2017-01-18",20.940001
"874","2017-01-19",20.940001
"875","2017-01-20",21.129999
"876","2017-01-23",21.209999
"877","2017-01-24",21.110001
"878","2017-01-25",21.370001
"879","2017-01-26",21.440001
"880","2017-01-27",21.459999
"881","2017-01-30",21.92
"882","2017-01-31",22.280001
"883","2017-02-01",22.25
"884","2017-02-02",22.49
"885","2017-02-03",22.6
"886","2017-02-06",22.76
"887","2017-02-07",22.59
"888","2017-02-08",22.690001
"889","2017-02-09",22.84
"890","2017-02-10",22.9
"891","2017-02-13",22.870001
"892","2017-02-14",22.91
"893","2017-02-15",22.940001
"894","2017-02-16",22.92
"895","2017-02-17",22.98
"896","2017-02-21",23.23
"897","2017-02-22",23.190001
"898","2017-02-23",23.379999
"899","2017-02-24",23.65
"900","2017-02-27",23.67
"901","2017-02-28",23.77
"902","2017-03-01",23.41
"903","2017-03-02",23.5
"904","2017-03-03",23.440001
"905","2017-03-06",23.23
"906","2017-03-07",22.99
"907","2017-03-08",22.68
"908","2017-03-09",22.18
"909","2017-03-10",22.290001
"910","2017-03-13",22.34
"911","2017-03-14",22.299999
"912","2017-03-15",22.469999
"913","2017-03-16",22.809999
"914","2017-03-17",23.190001
"915","2017-03-20",23.07
"916","2017-03-21",22.91
"917","2017-03-22",23.23
"918","2017-03-23",23.5
"919","2017-03-24",23.379999
"920","2017-03-27",23.16
"921","2017-03-28",22.959999
"922","2017-03-29",22.93
"923","2017-03-30",22.98
"924","2017-03-31",22.959999
"925","2017-04-03",22.940001
"926","2017-04-04",23.379999
"927","2017-04-05",23.4
"928","2017-04-06",23.620001
"929","2017-04-07",23.75
"930","2017-04-10",23.4
"931","2017-04-11",23.5
"932","2017-04-12",23.309999
"933","2017-04-13",23.23
"934","2017-04-17",23.58
"935","2017-04-18",23.76
"936","2017-04-19",23.6
"937","2017-04-20",23.620001
"938","2017-04-21",23.620001
"939","2017-04-24",23.379999
"940","2017-04-25",23.48
"941","2017-04-26",23.059999
"942","2017-04-27",23.33
"943","2017-04-28",23.049999
"944","2017-05-01",23.219999
"945","2017-05-02",22.9
"946","2017-05-03",22.93
"947","2017-05-04",22.690001
"948","2017-05-05",22.27
"949","2017-05-08",22.32
"950","2017-05-09",22.219999
"951","2017-05-10",22.07
"952","2017-05-11",22.49
"953","2017-05-12",22.299999
"954","2017-05-15",22.57
"955","2017-05-16",22.24
"956","2017-05-17",22.17
"957","2017-05-18",22.16
"958","2017-05-19",22.190001
"959","2017-05-22",22.309999
"960","2017-05-23",22.57
"961","2017-05-24",22.719999
"962","2017-05-25",22.35
"963","2017-05-26",22.360001
"964","2017-05-30",22.389999
"965","2017-05-31",22.469999
"966","2017-06-01",22.690001
"967","2017-06-02",23.190001
"968","2017-06-05",22.799999
"969","2017-06-06",22.35
"970","2017-06-07",22.42
"971","2017-06-08",22.23
"972","2017-06-09",22
"973","2017-06-12",21.879999
"974","2017-06-13",22.209999
