"","date","GHL"
"130","2007-07-10",65.120003
"131","2007-07-11",65.550003
"132","2007-07-12",67.169998
"133","2007-07-13",67.5
"134","2007-07-16",67.230003
"135","2007-07-17",65.980003
"136","2007-07-18",62.299999
"137","2007-07-19",61.810001
"138","2007-07-20",59.43
"139","2007-07-23",60
"140","2007-07-24",58.990002
"141","2007-07-25",56.73
"142","2007-07-26",55
"143","2007-07-27",55.610001
"144","2007-07-30",57.599998
"145","2007-07-31",58
"146","2007-08-01",56.5
"147","2007-08-02",56.849998
"148","2007-08-03",54.759998
"149","2007-08-06",57.25
"150","2007-08-07",58.549999
"151","2007-08-08",60.790001
"152","2007-08-09",57.150002
"153","2007-08-10",56.200001
"154","2007-08-13",54.43
"155","2007-08-14",53.529999
"156","2007-08-15",52.540001
"157","2007-08-16",51.049999
"158","2007-08-17",54.77
"159","2007-08-20",54.84
"160","2007-08-21",57.580002
"161","2007-08-22",58.939999
"162","2007-08-23",58.349998
"163","2007-08-24",58.939999
"164","2007-08-27",56.740002
"165","2007-08-28",55.5
"166","2007-08-29",57
"167","2007-08-30",57.369999
"168","2007-08-31",57.900002
"169","2007-09-04",59.580002
"170","2007-09-05",60.23
"171","2007-09-06",59.209999
"172","2007-09-07",55.290001
"173","2007-09-10",54.950001
"174","2007-09-11",57.18
"175","2007-09-12",59.630001
"176","2007-09-13",61.93
"177","2007-09-14",63.209999
"178","2007-09-17",60.419998
"179","2007-09-18",63.619999
"180","2007-09-19",61.48
"181","2007-09-20",60.93
"182","2007-09-21",62.919998
"183","2007-09-24",61.389999
"184","2007-09-25",61.439999
"185","2007-09-26",62.810001
"186","2007-09-27",61.720001
"187","2007-09-28",61.049999
"188","2007-10-01",64.059998
"189","2007-10-02",64.309998
"190","2007-10-03",64.18
"191","2007-10-04",66.449997
"192","2007-10-05",69.150002
"193","2007-10-08",68.75
"194","2007-10-09",69.040001
"195","2007-10-10",69.419998
"196","2007-10-11",68.379997
"197","2007-10-12",70.230003
"198","2007-10-15",68.260002
"199","2007-10-16",68.910004
"200","2007-10-17",67.980003
"201","2007-10-18",67.330002
"202","2007-10-19",64.269997
"203","2007-10-22",65.529999
"204","2007-10-23",66.900002
"205","2007-10-24",68.209999
"206","2007-10-25",69.980003
"207","2007-10-26",72.949997
"208","2007-10-29",73.650002
"209","2007-10-30",73.669998
"210","2007-10-31",73.980003
"211","2007-11-01",70.93
"212","2007-11-02",70.75
"213","2007-11-05",71.489998
"214","2007-11-06",74.279999
"215","2007-11-07",70.080002
"216","2007-11-08",71.410004
"217","2007-11-09",68.220001
"218","2007-11-12",69.309998
"219","2007-11-13",73.360001
"220","2007-11-14",72.779999
"221","2007-11-15",71.629997
"222","2007-11-16",72.389999
"223","2007-11-19",69.269997
"224","2007-11-20",68.120003
"225","2007-11-21",67.470001
"226","2007-11-23",66.989998
"227","2007-11-26",64.449997
"228","2007-11-27",66.639999
"229","2007-11-28",70.900002
"230","2007-11-29",72.080002
"231","2007-11-30",72.290001
"232","2007-12-03",72.220001
"233","2007-12-04",72.279999
"234","2007-12-05",72.959999
"235","2007-12-06",73.470001
"236","2007-12-07",73.720001
"237","2007-12-10",75.800003
"238","2007-12-11",73.529999
"239","2007-12-12",70.25
"240","2007-12-13",69.440002
"241","2007-12-14",69.120003
"242","2007-12-17",66.550003
"243","2007-12-18",65.959999
"244","2007-12-19",67.470001
"245","2007-12-20",67.660004
"246","2007-12-21",69.269997
"247","2007-12-24",70.43
"248","2007-12-26",71.059998
"249","2007-12-27",66.830002
"250","2007-12-28",66.82
"251","2007-12-31",66.480003
"252","2008-01-02",61.459999
"253","2008-01-03",62.959999
"254","2008-01-04",60.040001
"255","2008-01-07",62.040001
"256","2008-01-08",58.09
"257","2008-01-09",56.130001
"258","2008-01-10",58.299999
"259","2008-01-11",57.59
"260","2008-01-14",57.43
"261","2008-01-15",55.880001
"262","2008-01-16",56.400002
"263","2008-01-17",53.75
"264","2008-01-18",53.009998
"265","2008-01-22",52.98
"266","2008-01-23",57.93
"267","2008-01-24",59.48
"268","2008-01-25",59.900002
"269","2008-01-28",62.59
"270","2008-01-29",66.5
"271","2008-01-30",66.349998
"272","2008-01-31",67.040001
"273","2008-02-01",70.32
"274","2008-02-04",66.550003
"275","2008-02-05",63.700001
"276","2008-02-06",62.799999
"277","2008-02-07",67.699997
"278","2008-02-08",66.050003
"279","2008-02-11",65.519997
"280","2008-02-12",65.650002
"281","2008-02-13",69.459999
"282","2008-02-14",68.529999
"283","2008-02-15",68.690002
"284","2008-02-19",69.339996
"285","2008-02-20",68.82
"286","2008-02-21",67.169998
"287","2008-02-22",64.68
"288","2008-02-25",66.669998
"289","2008-02-26",68.800003
"290","2008-02-27",69.629997
"291","2008-02-28",67.720001
"292","2008-02-29",65.010002
"293","2008-03-03",63.09
"294","2008-03-04",62.380001
"295","2008-03-05",64.25
"296","2008-03-06",64
"297","2008-03-07",62.689999
"298","2008-03-10",59.459999
"299","2008-03-11",62.580002
"300","2008-03-12",60.470001
"301","2008-03-13",65.099998
"302","2008-03-14",65.309998
"303","2008-03-17",66.669998
"304","2008-03-18",69.540001
"305","2008-03-19",68.889999
"306","2008-03-20",74.25
"307","2008-03-24",77.089996
"308","2008-03-25",78.300003
"309","2008-03-26",75.160004
"310","2008-03-27",70.839996
"311","2008-03-28",71.57
"312","2008-03-31",69.559998
"313","2008-04-01",73.879997
"314","2008-04-02",72.389999
"315","2008-04-03",72
"316","2008-04-04",68.260002
"317","2008-04-07",68.779999
"318","2008-04-08",68
"319","2008-04-09",64.650002
"320","2008-04-10",66.120003
"321","2008-04-11",63.939999
"322","2008-04-14",62.32
"323","2008-04-15",61.740002
"324","2008-04-16",64.440002
"325","2008-04-17",63.919998
"326","2008-04-18",66.449997
"327","2008-04-21",65
"328","2008-04-22",62.830002
"329","2008-04-23",63.610001
"330","2008-04-24",66.470001
"331","2008-04-25",66
"332","2008-04-28",66.610001
"333","2008-04-29",67.360001
"334","2008-04-30",65.050003
"335","2008-05-01",64.339996
"336","2008-05-02",62.709999
"337","2008-05-05",60.639999
"338","2008-05-06",61.52
"339","2008-05-07",60.43
"340","2008-05-08",60.560001
"341","2008-05-09",60.779999
"342","2008-05-12",63.380001
"343","2008-05-13",60.77
"344","2008-05-14",61.66
"345","2008-05-15",63.98
"346","2008-05-16",63.540001
"347","2008-05-19",62.119999
"348","2008-05-20",60.610001
"349","2008-05-21",59.709999
"350","2008-05-22",57.169998
"351","2008-05-23",57.650002
"352","2008-05-27",59.02
"353","2008-05-28",59.119999
"354","2008-05-29",59.16
"355","2008-05-30",60.25
"356","2008-06-02",56.98
"357","2008-06-03",56.830002
"358","2008-06-04",57.470001
"359","2008-06-05",59.950001
"360","2008-06-06",57.25
"361","2008-06-09",56.02
"362","2008-06-10",54.669998
"363","2008-06-11",53.759998
"364","2008-06-12",55.369999
"365","2008-06-13",58.790001
"366","2008-06-16",57.77
"367","2008-06-17",55.970001
"368","2008-06-18",56.139999
"369","2008-06-19",57.369999
"370","2008-06-20",60.290001
"371","2008-06-23",58.900002
"372","2008-06-24",60.25
"373","2008-06-25",56.580002
"374","2008-06-26",54.84
"375","2008-06-27",57
"376","2008-06-30",53.860001
"377","2008-07-01",53.950001
"378","2008-07-02",53.540001
"379","2008-07-03",51.869999
"380","2008-07-07",48.09
"381","2008-07-08",48.400002
"382","2008-07-09",45.52
"383","2008-07-10",48.41
"384","2008-07-11",47.84
"385","2008-07-14",48.490002
"386","2008-07-15",51.099998
"387","2008-07-16",53.790001
"388","2008-07-17",56.759998
"389","2008-07-18",54.900002
"390","2008-07-21",57.130001
"391","2008-07-22",57.650002
"392","2008-07-23",56.950001
"393","2008-07-24",56.950001
"394","2008-07-25",57.240002
"395","2008-07-28",59.689999
"396","2008-07-29",62.290001
"397","2008-07-30",63.990002
"398","2008-07-31",61.43
"399","2008-08-01",63.18
"400","2008-08-04",62.07
"401","2008-08-05",62.119999
"402","2008-08-06",61.970001
"403","2008-08-07",59.439999
"404","2008-08-08",61.700001
"405","2008-08-11",64.629997
"406","2008-08-12",65.330002
"407","2008-08-13",66.349998
"408","2008-08-14",65.68
"409","2008-08-15",66.139999
"410","2008-08-18",67.900002
"411","2008-08-19",68.199997
"412","2008-08-20",67.690002
"413","2008-08-21",67.139999
"414","2008-08-22",67.660004
"415","2008-08-25",65.900002
"416","2008-08-26",63.82
"417","2008-08-27",65.580002
"418","2008-08-28",66.599998
"419","2008-08-29",66.099998
"420","2008-09-02",65.089996
"421","2008-09-03",65.93
"422","2008-09-04",62.93
"423","2008-09-05",61.02
"424","2008-09-08",62.060001
"425","2008-09-09",59.900002
"426","2008-09-10",61.310001
"427","2008-09-11",62.16
"428","2008-09-12",64.029999
"429","2008-09-15",65.989998
"430","2008-09-16",69.110001
"431","2008-09-17",71.5
"432","2008-09-18",85
"433","2008-09-19",78.25
"434","2008-09-22",72.349998
"435","2008-09-23",72.099998
"436","2008-09-24",72.75
"437","2008-09-25",74.160004
"438","2008-09-26",81.82
"439","2008-09-29",76
"440","2008-09-30",73.75
"441","2008-10-01",73.639999
"442","2008-10-02",75.459999
"443","2008-10-03",76.279999
"444","2008-10-06",75.110001
"445","2008-10-07",70.230003
"446","2008-10-08",67.690002
"447","2008-10-09",60.919998
"448","2008-10-10",67.580002
"449","2008-10-13",65.739998
"450","2008-10-14",63.549999
"451","2008-10-15",57
"452","2008-10-16",64.75
"453","2008-10-17",65.110001
"454","2008-10-20",67.879997
"455","2008-10-21",65.339996
"456","2008-10-22",63.380001
"457","2008-10-23",59.630001
"458","2008-10-24",55.73
"459","2008-10-27",54.650002
"460","2008-10-28",64.199997
"461","2008-10-29",61.880001
"462","2008-10-30",65.099998
"463","2008-10-31",65.970001
"464","2008-11-03",67.220001
"465","2008-11-04",69.830002
"466","2008-11-05",61.32
"467","2008-11-06",57.389999
"468","2008-11-07",65.769997
"469","2008-11-10",61.419998
"470","2008-11-11",60.759998
"471","2008-11-12",60
"472","2008-11-13",62.799999
"473","2008-11-14",61.049999
"474","2008-11-17",63.66
"475","2008-11-18",59.150002
"476","2008-11-19",57.349998
"477","2008-11-20",57.549999
"478","2008-11-21",63.619999
"479","2008-11-24",66.599998
"480","2008-11-25",63.110001
"481","2008-11-26",67.75
"482","2008-11-28",68.099998
"483","2008-12-01",61.889999
"484","2008-12-02",66.110001
"485","2008-12-03",69.790001
"486","2008-12-04",69.099998
"487","2008-12-05",66.860001
"488","2008-12-08",68.419998
"489","2008-12-09",65.309998
"490","2008-12-10",68.830002
"491","2008-12-11",64.459999
"492","2008-12-12",62.790001
"493","2008-12-15",62.77
"494","2008-12-16",68.190002
"495","2008-12-17",68.730003
"496","2008-12-18",69.290001
"497","2008-12-19",68.940002
"498","2008-12-22",65.830002
"499","2008-12-23",65.610001
"500","2008-12-24",65.029999
"501","2008-12-26",67.080002
"502","2008-12-29",67.709999
"503","2008-12-30",68.150002
"504","2008-12-31",69.769997
"505","2009-01-02",69.290001
"506","2009-01-05",70.010002
"507","2009-01-06",68.169998
"508","2009-01-07",64.449997
"509","2009-01-08",64.900002
"510","2009-01-09",60.48
"511","2009-01-12",60.299999
"512","2009-01-13",61.619999
"513","2009-01-14",58.07
"514","2009-01-15",57.619999
"515","2009-01-16",60.310001
"516","2009-01-20",56.950001
"517","2009-01-21",58.16
"518","2009-01-22",57.720001
"519","2009-01-23",57.73
"520","2009-01-26",58.16
"521","2009-01-27",59.099998
"522","2009-01-28",62.759998
"523","2009-01-29",68.300003
"524","2009-01-30",65.019997
"525","2009-02-02",64.379997
"526","2009-02-03",63.200001
"527","2009-02-04",64.970001
"528","2009-02-05",68.32
"529","2009-02-06",71.800003
"530","2009-02-09",71.480003
"531","2009-02-10",65.949997
"532","2009-02-11",68.379997
"533","2009-02-12",69.629997
"534","2009-02-13",69.419998
"535","2009-02-17",65.860001
"536","2009-02-18",65.550003
"537","2009-02-19",65.400002
"538","2009-02-20",65.889999
"539","2009-02-23",65.870003
"540","2009-02-24",68.989998
"541","2009-02-25",67.290001
"542","2009-02-26",66.809998
"543","2009-02-27",64.599998
"544","2009-03-02",61.84
"545","2009-03-03",60.560001
"546","2009-03-04",60.970001
"547","2009-03-05",57.029999
"548","2009-03-06",57.470001
"549","2009-03-09",56.110001
"550","2009-03-10",60.700001
"551","2009-03-11",60.970001
"552","2009-03-12",63.790001
"553","2009-03-13",64.980003
"554","2009-03-16",63.549999
"555","2009-03-17",65.07
"556","2009-03-18",68.949997
"557","2009-03-19",65.980003
"558","2009-03-20",67.309998
"559","2009-03-23",73.800003
"560","2009-03-24",72.190002
"561","2009-03-25",73.010002
"562","2009-03-26",75.309998
"563","2009-03-27",72.910004
"564","2009-03-30",71.209999
"565","2009-03-31",73.849998
"566","2009-04-01",78.660004
"567","2009-04-02",74.480003
"568","2009-04-03",75.150002
"569","2009-04-06",71.489998
"570","2009-04-07",68.480003
"571","2009-04-08",71.150002
"572","2009-04-09",77.82
"573","2009-04-13",78.589996
"574","2009-04-14",75.690002
"575","2009-04-15",77.5
"576","2009-04-16",81.080002
"577","2009-04-17",84.449997
"578","2009-04-20",79.580002
"579","2009-04-21",80.839996
"580","2009-04-22",82.040001
"581","2009-04-23",78.019997
"582","2009-04-24",78.879997
"583","2009-04-27",76.599998
"584","2009-04-28",76.18
"585","2009-04-29",79.139999
"586","2009-04-30",77.529999
"587","2009-05-01",76
"588","2009-05-04",78.599998
"589","2009-05-05",77.480003
"590","2009-05-06",78.470001
"591","2009-05-07",77.440002
"592","2009-05-08",81.25
"593","2009-05-11",77.769997
"594","2009-05-12",74.860001
"595","2009-05-13",70.779999
"596","2009-05-14",70.550003
"597","2009-05-15",70.129997
"598","2009-05-18",72.919998
"599","2009-05-19",71.169998
"600","2009-05-20",70
"601","2009-05-21",70.190002
"602","2009-05-22",70.5
"603","2009-05-26",72.959999
"604","2009-05-27",72.589996
"605","2009-05-28",72.489998
"606","2009-05-29",73.5
"607","2009-06-01",76.660004
"608","2009-06-02",77.290001
"609","2009-06-03",76.050003
"610","2009-06-04",77.43
"611","2009-06-05",74.080002
"612","2009-06-08",71.849998
"613","2009-06-09",73.599998
"614","2009-06-10",72.5
"615","2009-06-11",73.050003
"616","2009-06-12",72
"617","2009-06-15",70.519997
"618","2009-06-16",70.330002
"619","2009-06-17",69.389999
"620","2009-06-18",68.830002
"621","2009-06-19",69.279999
"622","2009-06-22",67.010002
"623","2009-06-23",67.110001
"624","2009-06-24",68.050003
"625","2009-06-25",71.75
"626","2009-06-26",72.25
"627","2009-06-29",72.93
"628","2009-06-30",72.209999
"629","2009-07-01",74.419998
"630","2009-07-02",72.300003
"631","2009-07-06",74.110001
"632","2009-07-07",73.669998
"633","2009-07-08",73.650002
"634","2009-07-09",74.620003
"635","2009-07-10",75.599998
"636","2009-07-13",77.949997
"637","2009-07-14",76.559998
"638","2009-07-15",77
"639","2009-07-16",77.529999
"640","2009-07-17",78.169998
"641","2009-07-20",80.169998
"642","2009-07-21",79.860001
"643","2009-07-22",79.209999
"644","2009-07-23",77.709999
"645","2009-07-24",77.889999
"646","2009-07-27",78.389999
"647","2009-07-28",78.349998
"648","2009-07-29",80.089996
"649","2009-07-30",75.610001
"650","2009-07-31",75.32
"651","2009-08-03",75.849998
"652","2009-08-04",75.199997
"653","2009-08-05",75.540001
"654","2009-08-06",74.709999
"655","2009-08-07",76.139999
"656","2009-08-10",74.809998
"657","2009-08-11",74.980003
"658","2009-08-12",76.029999
"659","2009-08-13",75.720001
"660","2009-08-14",74.339996
"661","2009-08-17",72.809998
"662","2009-08-18",73.050003
"663","2009-08-19",73.440002
"664","2009-08-20",73.650002
"665","2009-08-21",73.82
"666","2009-08-24",72.720001
"667","2009-08-25",71.93
"668","2009-08-26",72.760002
"669","2009-08-27",75.830002
"670","2009-08-28",75.690002
"671","2009-08-31",79.199997
"672","2009-09-01",76.510002
"673","2009-09-02",76.589996
"674","2009-09-03",76.370003
"675","2009-09-04",77.540001
"676","2009-09-08",77.029999
"677","2009-09-09",76.260002
"678","2009-09-10",77.330002
"679","2009-09-11",78.849998
"680","2009-09-14",79.599998
"681","2009-09-15",80.510002
"682","2009-09-16",83.230003
"683","2009-09-17",84.150002
"684","2009-09-18",84.239998
"685","2009-09-21",83.949997
"686","2009-09-22",85.650002
"687","2009-09-23",85.970001
"688","2009-09-24",85.349998
"689","2009-09-25",85.769997
"690","2009-09-28",88.410004
"691","2009-09-29",91.019997
"692","2009-09-30",89.580002
"693","2009-10-01",88.239998
"694","2009-10-02",87.589996
"695","2009-10-05",88.209999
"696","2009-10-06",89.709999
"697","2009-10-07",90.160004
"698","2009-10-08",93.010002
"699","2009-10-09",93.059998
"700","2009-10-12",93.110001
"701","2009-10-13",92.370003
"702","2009-10-14",95.629997
"703","2009-10-15",95.489998
"704","2009-10-16",95.120003
"705","2009-10-19",94.739998
"706","2009-10-20",94.080002
"707","2009-10-21",92.199997
"708","2009-10-22",89.800003
"709","2009-10-23",87.849998
"710","2009-10-26",87.559998
"711","2009-10-27",86.610001
"712","2009-10-28",85.400002
"713","2009-10-29",87.809998
"714","2009-10-30",86.230003
"715","2009-11-02",86.150002
"716","2009-11-03",86.370003
"717","2009-11-04",83.879997
"718","2009-11-05",84.93
"719","2009-11-06",84.169998
"720","2009-11-09",87.379997
"721","2009-11-10",89.980003
"722","2009-11-11",89.230003
"723","2009-11-12",89.300003
"724","2009-11-13",87.730003
"725","2009-11-16",87.07
"726","2009-11-17",86.879997
"727","2009-11-18",83.010002
"728","2009-11-19",82.400002
"729","2009-11-20",82.419998
"730","2009-11-23",83.75
"731","2009-11-24",82.879997
"732","2009-11-25",82.540001
"733","2009-11-27",81.440002
"734","2009-11-30",81.650002
"735","2009-12-01",82.050003
"736","2009-12-02",82.050003
"737","2009-12-03",81.75
"738","2009-12-04",82.5
"739","2009-12-07",81.949997
"740","2009-12-08",81.599998
"741","2009-12-09",81.57
"742","2009-12-10",80.440002
"743","2009-12-11",80.400002
"744","2009-12-14",79.970001
"745","2009-12-15",80.480003
"746","2009-12-16",80.480003
"747","2009-12-17",80.25
"748","2009-12-18",83.889999
"749","2009-12-21",83.690002
"750","2009-12-22",84.360001
"751","2009-12-23",84.300003
"752","2009-12-24",85.059998
"753","2009-12-28",83.18
"754","2009-12-29",82.93
"755","2009-12-30",80.690002
"756","2009-12-31",80.239998
"757","2010-01-04",79
"758","2010-01-05",81.120003
"759","2010-01-06",79.830002
"760","2010-01-07",80.190002
"761","2010-01-08",80.720001
"762","2010-01-11",80.389999
"763","2010-01-12",78.040001
"764","2010-01-13",78.599998
"765","2010-01-14",78.360001
"766","2010-01-15",78.18
"767","2010-01-19",77.650002
"768","2010-01-20",76.860001
"769","2010-01-21",76.489998
"770","2010-01-22",77.75
"771","2010-01-25",78.480003
"772","2010-01-26",78.650002
"773","2010-01-27",79.279999
"774","2010-01-28",81.349998
"775","2010-01-29",77.800003
"776","2010-02-01",78.480003
"777","2010-02-02",78.910004
"778","2010-02-03",77.720001
"779","2010-02-04",76.199997
"780","2010-02-05",76.580002
"781","2010-02-08",76.209999
"782","2010-02-09",75.489998
"783","2010-02-10",74.5
"784","2010-02-11",74.889999
"785","2010-02-12",75.489998
"786","2010-02-16",75.620003
"787","2010-02-17",75.5
"788","2010-02-18",75.230003
"789","2010-02-19",75.550003
"790","2010-02-22",74.370003
"791","2010-02-23",72.330002
"792","2010-02-24",72.57
"793","2010-02-25",71.870003
"794","2010-02-26",71.449997
"795","2010-03-01",73.809998
"796","2010-03-02",74.900002
"797","2010-03-03",75.050003
"798","2010-03-04",76.029999
"799","2010-03-05",77.059998
"800","2010-03-08",76.870003
"801","2010-03-09",76.989998
"802","2010-03-10",77.519997
"803","2010-03-11",80.730003
"804","2010-03-12",80.970001
"805","2010-03-15",83.529999
"806","2010-03-16",82.419998
"807","2010-03-17",86.730003
"808","2010-03-18",86
"809","2010-03-19",84.870003
"810","2010-03-22",84.809998
"811","2010-03-23",84.900002
"812","2010-03-24",84
"813","2010-03-25",84.309998
"814","2010-03-26",85.07
"815","2010-03-29",83.18
"816","2010-03-30",83.290001
"817","2010-03-31",82.089996
"818","2010-04-01",81.849998
"819","2010-04-05",82.32
"820","2010-04-06",83.339996
"821","2010-04-07",83.089996
"822","2010-04-08",83.290001
"823","2010-04-09",83.709999
"824","2010-04-12",84.709999
"825","2010-04-13",85.110001
"826","2010-04-14",86.790001
"827","2010-04-15",86.879997
"828","2010-04-16",87.5
"829","2010-04-19",87.959999
"830","2010-04-20",86.760002
"831","2010-04-21",86.709999
"832","2010-04-22",84.260002
"833","2010-04-23",84.370003
"834","2010-04-26",84.209999
"835","2010-04-27",84
"836","2010-04-28",84.260002
"837","2010-04-29",88.629997
"838","2010-04-30",87.889999
"839","2010-05-03",88.860001
"840","2010-05-04",81.129997
"841","2010-05-05",80.949997
"842","2010-05-06",78.129997
"843","2010-05-07",76
"844","2010-05-10",78.480003
"845","2010-05-11",76.970001
"846","2010-05-12",77.370003
"847","2010-05-13",76.989998
"848","2010-05-14",75.690002
"849","2010-05-17",73.889999
"850","2010-05-18",71.239998
"851","2010-05-19",71.970001
"852","2010-05-20",68.389999
"853","2010-05-21",69.910004
"854","2010-05-24",68.519997
"855","2010-05-25",66.699997
"856","2010-05-26",68.139999
"857","2010-05-27",70.839996
"858","2010-05-28",69.290001
"859","2010-06-01",67.440002
"860","2010-06-02",68.449997
"861","2010-06-03",68.849998
"862","2010-06-04",65.599998
"863","2010-06-07",64.029999
"864","2010-06-08",64.400002
"865","2010-06-09",63.09
"866","2010-06-10",65.199997
"867","2010-06-11",65.300003
"868","2010-06-14",63.939999
"869","2010-06-15",65.870003
"870","2010-06-16",64.809998
"871","2010-06-17",62.849998
"872","2010-06-18",63.48
"873","2010-06-21",63.91
"874","2010-06-22",64.230003
"875","2010-06-23",64.919998
"876","2010-06-24",62.66
"877","2010-06-25",62.110001
"878","2010-06-28",63.360001
"879","2010-06-29",61.639999
"880","2010-06-30",61.130001
"881","2010-07-01",62.470001
"882","2010-07-02",62.5
"883","2010-07-06",63.049999
"884","2010-07-07",65.370003
"885","2010-07-08",65.709999
"886","2010-07-09",67.709999
"887","2010-07-12",66.150002
"888","2010-07-13",68.07
"889","2010-07-14",66.809998
"890","2010-07-15",67.300003
"891","2010-07-16",64.349998
"892","2010-07-19",63.950001
"893","2010-07-20",64.220001
"894","2010-07-21",63.880001
"895","2010-07-22",65.830002
"896","2010-07-23",67.860001
"897","2010-07-26",70.150002
"898","2010-07-27",69.349998
"899","2010-07-28",68.849998
"900","2010-07-29",69.230003
"901","2010-07-30",68.050003
"902","2010-08-02",68.330002
"903","2010-08-03",68.739998
"904","2010-08-04",70.120003
"905","2010-08-05",69.559998
"906","2010-08-06",69.400002
"907","2010-08-09",70.239998
"908","2010-08-10",69.660004
"909","2010-08-11",65.959999
"910","2010-08-12",65.629997
"911","2010-08-13",65.879997
"912","2010-08-16",65.839996
"913","2010-08-17",68.230003
"914","2010-08-18",68.760002
"915","2010-08-19",69.199997
"916","2010-08-20",72.199997
"917","2010-08-23",73.559998
"918","2010-08-24",72.080002
"919","2010-08-25",71.010002
"920","2010-08-26",70.790001
"921","2010-08-27",73.720001
"922","2010-08-30",71.330002
"923","2010-08-31",70.43
"924","2010-09-01",72.559998
"925","2010-09-02",74.220001
"926","2010-09-03",76.889999
"927","2010-09-07",76.510002
"928","2010-09-08",77.209999
"929","2010-09-09",77.57
"930","2010-09-10",77.919998
"931","2010-09-13",80.709999
"932","2010-09-14",80.769997
"933","2010-09-15",79.25
"934","2010-09-16",78.93
"935","2010-09-17",81.68
"936","2010-09-20",81.370003
"937","2010-09-21",79.080002
"938","2010-09-22",77.209999
"939","2010-09-23",76.260002
"940","2010-09-24",78.779999
"941","2010-09-27",78.57
"942","2010-09-28",79.389999
"943","2010-09-29",79.800003
"944","2010-09-30",79.32
"945","2010-10-01",79.400002
"946","2010-10-04",78.160004
"947","2010-10-05",78.650002
