"","date","USAK"
"127","2007-07-05",16.799999
"128","2007-07-06",17.059999
"129","2007-07-09",17.040001
"130","2007-07-10",17
"131","2007-07-11",17.190001
"132","2007-07-12",17.08
"133","2007-07-13",17.219999
"134","2007-07-16",17.5
"135","2007-07-17",17.27
"136","2007-07-18",17.059999
"137","2007-07-19",17.370001
"138","2007-07-20",18.07
"139","2007-07-23",18.92
"140","2007-07-24",18.76
"141","2007-07-25",18.299999
"142","2007-07-26",17.860001
"143","2007-07-27",17.709999
"144","2007-07-30",17.9
"145","2007-07-31",17.879999
"146","2007-08-01",17.940001
"147","2007-08-02",17.6
"148","2007-08-03",17.530001
"149","2007-08-06",17.299999
"150","2007-08-07",16.75
"151","2007-08-08",17.34
"152","2007-08-09",16.360001
"153","2007-08-10",16.450001
"154","2007-08-13",16.870001
"155","2007-08-14",16.09
"156","2007-08-15",15.96
"157","2007-08-16",15.83
"158","2007-08-17",15.84
"159","2007-08-20",15.86
"160","2007-08-21",15.7
"161","2007-08-22",15.73
"162","2007-08-23",15.75
"163","2007-08-24",15.85
"164","2007-08-27",15.86
"165","2007-08-28",15.77
"166","2007-08-29",15.89
"167","2007-08-30",15.77
"168","2007-08-31",16.040001
"169","2007-09-04",15.97
"170","2007-09-05",15.71
"171","2007-09-06",15.78
"172","2007-09-07",15.57
"173","2007-09-10",15.46
"174","2007-09-11",15.49
"175","2007-09-12",15.31
"176","2007-09-13",15.3
"177","2007-09-14",15.3
"178","2007-09-17",15.27
"179","2007-09-18",15.63
"180","2007-09-19",15.84
"181","2007-09-20",15.4
"182","2007-09-21",15.57
"183","2007-09-24",15.63
"184","2007-09-25",15.6
"185","2007-09-26",15.63
"186","2007-09-27",15.3
"187","2007-09-28",15.25
"188","2007-10-01",15.2
"189","2007-10-02",15.05
"190","2007-10-03",15.05
"191","2007-10-04",14.99
"192","2007-10-05",14.95
"193","2007-10-08",14.85
"194","2007-10-09",14.85
"195","2007-10-10",14.66
"196","2007-10-11",14.45
"197","2007-10-12",14.46
"198","2007-10-15",14.46
"199","2007-10-16",14.34
"200","2007-10-17",14.5
"201","2007-10-18",14.34
"202","2007-10-19",14.1
"203","2007-10-22",14.12
"204","2007-10-23",14.08
"205","2007-10-24",14
"206","2007-10-25",13.77
"207","2007-10-26",13.15
"208","2007-10-29",13.54
"209","2007-10-30",13.44
"210","2007-10-31",13.69
"211","2007-11-01",13.28
"212","2007-11-02",13.67
"213","2007-11-05",13.27
"214","2007-11-06",13.25
"215","2007-11-07",12.95
"216","2007-11-08",12.78
"217","2007-11-09",13.15
"218","2007-11-12",13.76
"219","2007-11-13",13.68
"220","2007-11-14",13.59
"221","2007-11-15",13.64
"222","2007-11-16",13.73
"223","2007-11-19",13.66
"224","2007-11-20",13.79
"225","2007-11-21",14.3
"226","2007-11-23",13.79
"227","2007-11-26",14.24
"228","2007-11-27",13.69
"229","2007-11-28",14.54
"230","2007-11-29",14.55
"231","2007-11-30",14.5
"232","2007-12-03",14.24
"233","2007-12-04",14.1
"234","2007-12-05",14.45
"235","2007-12-06",14.35
"236","2007-12-07",14.04
"237","2007-12-10",14.53
"238","2007-12-11",14.45
"239","2007-12-12",14.42
"240","2007-12-13",14.55
"241","2007-12-14",14.54
"242","2007-12-17",14.35
"243","2007-12-18",14.1
"244","2007-12-19",14.02
"245","2007-12-20",14.5
"246","2007-12-21",14.49
"247","2007-12-24",14.55
"248","2007-12-26",15.65
"249","2007-12-27",15.11
"250","2007-12-28",15.24
"251","2007-12-31",15.4
"252","2008-01-02",14.79
"253","2008-01-03",13.56
"254","2008-01-04",13.18
"255","2008-01-07",12.99
"256","2008-01-08",12.75
"257","2008-01-09",12.91
"258","2008-01-10",13.57
"259","2008-01-11",13.59
"260","2008-01-14",13.51
"261","2008-01-15",13.26
"262","2008-01-16",13.21
"263","2008-01-17",12.7
"264","2008-01-18",12.09
"265","2008-01-22",11.84
"266","2008-01-23",11.86
"267","2008-01-24",11.6
"268","2008-01-25",11.64
"269","2008-01-28",11.55
"270","2008-01-29",11.54
"271","2008-01-30",11.72
"272","2008-01-31",12.76
"273","2008-02-01",12.7
"274","2008-02-04",13.39
"275","2008-02-05",13.74
"276","2008-02-06",13.49
"277","2008-02-07",13.62
"278","2008-02-08",13.92
"279","2008-02-11",13.95
"280","2008-02-12",14.04
"281","2008-02-13",14.05
"282","2008-02-14",13.92
"283","2008-02-15",13.52
"284","2008-02-19",13.17
"285","2008-02-20",12.8
"286","2008-02-21",12.83
"287","2008-02-22",12.66
"288","2008-02-25",13.43
"289","2008-02-26",13.58
"290","2008-02-27",13.5
"291","2008-02-28",13.91
"292","2008-02-29",13.22
"293","2008-03-03",13.15
"294","2008-03-04",13.54
"295","2008-03-05",13.2
"296","2008-03-06",13.04
"297","2008-03-07",12.99
"298","2008-03-10",13
"299","2008-03-11",12.98
"300","2008-03-12",12.71
"301","2008-03-13",12.61
"302","2008-03-14",12.01
"303","2008-03-17",11.62
"304","2008-03-18",11.65
"305","2008-03-19",11.51
"306","2008-03-20",12.59
"307","2008-03-24",12.27
"308","2008-03-25",13.86
"309","2008-03-26",13.44
"310","2008-03-27",12.1
"311","2008-03-28",12.13
"312","2008-03-31",12.91
"313","2008-04-01",12.87
"314","2008-04-02",12.98
"315","2008-04-03",12.57
"316","2008-04-04",12.58
"317","2008-04-07",12.65
"318","2008-04-08",12.98
"319","2008-04-09",12.7
"320","2008-04-10",12.83
"321","2008-04-11",12.54
"322","2008-04-14",12.75
"323","2008-04-15",12.38
"324","2008-04-16",12.64
"325","2008-04-17",12.37
"326","2008-04-18",12.16
"327","2008-04-21",12.26
"328","2008-04-22",12.21
"329","2008-04-23",12.11
"330","2008-04-24",12.38
"331","2008-04-25",12.59
"332","2008-04-28",12.75
"333","2008-04-29",12.45
"334","2008-04-30",12.19
"335","2008-05-01",12.42
"336","2008-05-02",12.58
"337","2008-05-05",12.32
"338","2008-05-06",12.73
"339","2008-05-07",12.42
"340","2008-05-08",12.75
"341","2008-05-09",12.8
"342","2008-05-12",12.78
"343","2008-05-13",12.8
"344","2008-05-14",12.85
"345","2008-05-15",12.83
"346","2008-05-16",13.04
"347","2008-05-19",12.99
"348","2008-05-20",12.87
"349","2008-05-21",12.38
"350","2008-05-22",12.61
"351","2008-05-23",12.34
"352","2008-05-27",12.42
"353","2008-05-28",12.48
"354","2008-05-29",12.35
"355","2008-05-30",12.78
"356","2008-06-02",12.52
"357","2008-06-03",12.63
"358","2008-06-04",12.33
"359","2008-06-05",12.55
"360","2008-06-06",12.4
"361","2008-06-09",12.43
"362","2008-06-10",12.31
"363","2008-06-11",12.31
"364","2008-06-12",12.55
"365","2008-06-13",12.4
"366","2008-06-16",13.08
"367","2008-06-17",12.86
"368","2008-06-18",12.78
"369","2008-06-19",12.99
"370","2008-06-20",13
"371","2008-06-23",12.72
"372","2008-06-24",12.53
"373","2008-06-25",12.7
"374","2008-06-26",12.48
"375","2008-06-27",11.87
"376","2008-06-30",12.03
"377","2008-07-01",11.85
"378","2008-07-02",11.04
"379","2008-07-03",11.04
"380","2008-07-07",10.83
"381","2008-07-08",10.85
"382","2008-07-09",11.88
"383","2008-07-10",10.67
"384","2008-07-11",10.34
"385","2008-07-14",10.03
"386","2008-07-15",10.16
"387","2008-07-16",9.96
"388","2008-07-17",12.5
"389","2008-07-18",12.13
"390","2008-07-21",12.2
"391","2008-07-22",12.5
"392","2008-07-23",13.8
"393","2008-07-24",13.65
"394","2008-07-25",14.55
"395","2008-07-28",15.25
"396","2008-07-29",16
"397","2008-07-30",15.99
"398","2008-07-31",15.98
"399","2008-08-01",16.25
"400","2008-08-04",16.639999
"401","2008-08-05",16.209999
"402","2008-08-06",16.200001
"403","2008-08-07",16.5
"404","2008-08-08",17.209999
"405","2008-08-11",17.200001
"406","2008-08-12",17.139999
"407","2008-08-13",17.309999
"408","2008-08-14",17.860001
"409","2008-08-15",17.74
"410","2008-08-18",18.18
"411","2008-08-19",17.91
"412","2008-08-20",18.43
"413","2008-08-21",18.459999
"414","2008-08-22",18.700001
"415","2008-08-25",18.5
"416","2008-08-26",18.5
"417","2008-08-27",18.34
"418","2008-08-28",18.459999
"419","2008-08-29",18.4
"420","2008-09-02",18.74
"421","2008-09-03",18.610001
"422","2008-09-04",18.299999
"423","2008-09-05",17.93
"424","2008-09-08",17.99
"425","2008-09-09",18.120001
"426","2008-09-10",18.26
"427","2008-09-11",18.48
"428","2008-09-12",18.889999
"429","2008-09-15",18.75
"430","2008-09-16",18.75
"431","2008-09-17",18.16
"432","2008-09-18",18.23
"433","2008-09-19",18.4
"434","2008-09-22",18.02
"435","2008-09-23",18
"436","2008-09-24",17.6
"437","2008-09-25",16.5
"438","2008-09-26",16
"439","2008-09-29",15.6
"440","2008-09-30",15.95
"441","2008-10-01",15.7
"442","2008-10-02",15.44
"443","2008-10-03",15.12
"444","2008-10-06",15.01
"445","2008-10-07",15.14
"446","2008-10-08",14.56
"447","2008-10-09",14.97
"448","2008-10-10",14.63
"449","2008-10-13",15.31
"450","2008-10-14",15.33
"451","2008-10-15",15.17
"452","2008-10-16",16.280001
"453","2008-10-17",16.25
"454","2008-10-20",16.879999
"455","2008-10-21",16.620001
"456","2008-10-22",16.26
"457","2008-10-23",15.6
"458","2008-10-24",15.93
"459","2008-10-27",15.78
"460","2008-10-28",14.92
"461","2008-10-29",14.99
"462","2008-10-30",15
"463","2008-10-31",14.77
"464","2008-11-03",14.35
"465","2008-11-04",15.77
"466","2008-11-05",15
"467","2008-11-06",15.05
"468","2008-11-07",15.03
"469","2008-11-10",14.91
"470","2008-11-11",14.9
"471","2008-11-12",14.91
"472","2008-11-13",15.36
"473","2008-11-14",14.61
"474","2008-11-17",14
"475","2008-11-18",13.86
"476","2008-11-19",13.9
"477","2008-11-20",14.16
"478","2008-11-21",13.6
"479","2008-11-24",14.25
"480","2008-11-25",13.89
"481","2008-11-26",13.75
"482","2008-11-28",13.35
"483","2008-12-01",13.08
"484","2008-12-02",13.01
"485","2008-12-03",13.53
"486","2008-12-04",13.96
"487","2008-12-05",14.48
"488","2008-12-08",14.53
"489","2008-12-09",14
"490","2008-12-10",14.01
"491","2008-12-11",13.7
"492","2008-12-12",13.75
"493","2008-12-15",13.41
"494","2008-12-16",13.43
"495","2008-12-17",13
"496","2008-12-18",12.89
"497","2008-12-19",12.87
"498","2008-12-22",12.56
"499","2008-12-23",12.65
"500","2008-12-24",12.79
"501","2008-12-26",12.79
"502","2008-12-29",12.72
"503","2008-12-30",13.3
"504","2008-12-31",13.79
"505","2009-01-02",13.86
"506","2009-01-05",13.68
"507","2009-01-06",14.24
"508","2009-01-07",14.51
"509","2009-01-08",14.56
"510","2009-01-09",13.9
"511","2009-01-12",13.53
"512","2009-01-13",13.29
"513","2009-01-14",13.48
"514","2009-01-15",13.47
"515","2009-01-16",13.45
"516","2009-01-20",12.6
"517","2009-01-21",12.82
"518","2009-01-22",12.67
"519","2009-01-23",12.96
"520","2009-01-26",12.63
"521","2009-01-27",12.65
"522","2009-01-28",13.5
"523","2009-01-29",13.94
"524","2009-01-30",14.42
"525","2009-02-02",14.18
"526","2009-02-03",14.19
"527","2009-02-04",13.88
"528","2009-02-05",14.01
"529","2009-02-06",13.79
"530","2009-02-09",13.01
"531","2009-02-10",13.47
"532","2009-02-11",13.77
"533","2009-02-12",13.6
"534","2009-02-13",13.39
"535","2009-02-17",13
"536","2009-02-18",13.26
"537","2009-02-19",13.55
"538","2009-02-20",13.49
"539","2009-02-23",12.77
"540","2009-02-24",13.18
"541","2009-02-25",13.52
"542","2009-02-26",13.5
"543","2009-02-27",13.44
"544","2009-03-02",13
"545","2009-03-03",13.11
"546","2009-03-04",13.33
"547","2009-03-05",13.05
"548","2009-03-06",12.62
"549","2009-03-09",12.5
"550","2009-03-10",12.59
"551","2009-03-11",13.03
"552","2009-03-12",13.05
"553","2009-03-13",12.68
"554","2009-03-16",12.74
"555","2009-03-17",13.01
"556","2009-03-18",12.99
"557","2009-03-19",12.5
"558","2009-03-20",12.36
"559","2009-03-23",12.67
"560","2009-03-24",12.6
"561","2009-03-25",13.13
"562","2009-03-26",13.85
"563","2009-03-27",13.25
"564","2009-03-30",12.94
"565","2009-03-31",12.93
"566","2009-04-01",12.65
"567","2009-04-02",12.86
"568","2009-04-03",13.16
"569","2009-04-06",12.95
"570","2009-04-07",12.81
"571","2009-04-08",12.97
"572","2009-04-09",13.19
"573","2009-04-13",13.2
"574","2009-04-14",13.07
"575","2009-04-15",13.14
"576","2009-04-16",13.42
"577","2009-04-17",13.7
"578","2009-04-20",13.31
"579","2009-04-21",13.55
"580","2009-04-22",13.73
"581","2009-04-23",13.75
"582","2009-04-24",14.18
"583","2009-04-27",13.88
"584","2009-04-28",13.86
"585","2009-04-29",13.92
"586","2009-04-30",14.06
"587","2009-05-01",13.88
"588","2009-05-04",14.45
"589","2009-05-05",14.45
"590","2009-05-06",14.94
"591","2009-05-07",15.24
"592","2009-05-08",15.45
"593","2009-05-11",15.67
"594","2009-05-12",15.62
"595","2009-05-13",15.36
"596","2009-05-14",15.21
"597","2009-05-15",14
"598","2009-05-18",14.83
"599","2009-05-19",14.9
"600","2009-05-20",14
"601","2009-05-21",13.92
"602","2009-05-22",14
"603","2009-05-26",13.78
"604","2009-05-27",13.63
"605","2009-05-28",13.85
"606","2009-05-29",14.12
"607","2009-06-01",14.32
"608","2009-06-02",14.4
"609","2009-06-03",14.69
"610","2009-06-04",15.19
"611","2009-06-05",15.17
"612","2009-06-08",15.34
"613","2009-06-09",15.12
"614","2009-06-10",15.14
"615","2009-06-11",15.14
"616","2009-06-12",14.88
"617","2009-06-15",14.36
"618","2009-06-16",13.99
"619","2009-06-17",13.91
"620","2009-06-18",14.08
"621","2009-06-19",13.78
"622","2009-06-22",13.11
"623","2009-06-23",12.69
"624","2009-06-24",12.76
"625","2009-06-25",12.79
"626","2009-06-26",12.59
"627","2009-06-29",13.55
"628","2009-06-30",13.53
"629","2009-07-01",13.54
"630","2009-07-02",13.51
"631","2009-07-06",13.59
"632","2009-07-07",13.26
"633","2009-07-08",13.48
"634","2009-07-09",13.59
"635","2009-07-10",13.38
"636","2009-07-13",13.65
"637","2009-07-14",13.37
"638","2009-07-15",13.44
"639","2009-07-16",13.25
"640","2009-07-17",13.55
"641","2009-07-20",13.94
"642","2009-07-21",14.22
"643","2009-07-22",14.03
"644","2009-07-23",14.69
"645","2009-07-24",14.55
"646","2009-07-27",14.45
"647","2009-07-28",14.5
"648","2009-07-29",14.45
"649","2009-07-30",14.43
"650","2009-07-31",14.41
"651","2009-08-03",14.5
"652","2009-08-04",14.53
"653","2009-08-05",14.4
"654","2009-08-06",14.05
"655","2009-08-07",14.69
"656","2009-08-10",14.4
"657","2009-08-11",14.11
"658","2009-08-12",14.58
"659","2009-08-13",14.5
"660","2009-08-14",14.21
"661","2009-08-17",14
"662","2009-08-18",14.45
"663","2009-08-19",14.35
"664","2009-08-20",14.4
"665","2009-08-21",14.75
"666","2009-08-24",14.54
"667","2009-08-25",14.52
"668","2009-08-26",14.41
"669","2009-08-27",14.5
"670","2009-08-28",14.07
"671","2009-08-31",13.32
"672","2009-09-01",12.89
"673","2009-09-02",12.54
"674","2009-09-03",12.76
"675","2009-09-04",12.94
"676","2009-09-08",12.75
"677","2009-09-09",12.61
"678","2009-09-10",12.38
"679","2009-09-11",12.27
"680","2009-09-14",12.32
"681","2009-09-15",12.18
"682","2009-09-16",12.3
"683","2009-09-17",12.33
"684","2009-09-18",12.39
"685","2009-09-21",12.44
"686","2009-09-22",12.56
"687","2009-09-23",12.3
"688","2009-09-24",12.2
"689","2009-09-25",12.38
"690","2009-09-28",12.34
"691","2009-09-29",12.78
"692","2009-09-30",12.7
"693","2009-10-01",12.19
"694","2009-10-02",12.03
"695","2009-10-05",12.22
"696","2009-10-06",12.51
"697","2009-10-07",12.25
"698","2009-10-08",12.61
"699","2009-10-09",12.71
"700","2009-10-12",12.84
"701","2009-10-13",12.76
"702","2009-10-14",13.14
"703","2009-10-15",13.1
"704","2009-10-16",13.1
"705","2009-10-19",13.38
"706","2009-10-20",13.02
"707","2009-10-21",12.79
"708","2009-10-22",12.28
"709","2009-10-23",11.98
"710","2009-10-26",11.75
"711","2009-10-27",11.61
"712","2009-10-28",11.34
"713","2009-10-29",11.63
"714","2009-10-30",11.23
"715","2009-11-02",11.19
"716","2009-11-03",11.25
"717","2009-11-04",10.9
"718","2009-11-05",11.34
"719","2009-11-06",11.3
"720","2009-11-09",11.61
"721","2009-11-10",11.5
"722","2009-11-11",11.74
"723","2009-11-12",11.06
"724","2009-11-13",11.21
"725","2009-11-16",11.5
"726","2009-11-17",11.53
"727","2009-11-18",11.6
"728","2009-11-19",11.15
"729","2009-11-20",11.09
"730","2009-11-23",11.53
"731","2009-11-24",11.62
"732","2009-11-25",11.62
"733","2009-11-27",11.31
"734","2009-11-30",11.4
"735","2009-12-01",11.72
"736","2009-12-02",11.85
"737","2009-12-03",11.49
"738","2009-12-04",12.82
"739","2009-12-07",12.89
"740","2009-12-08",12.9
"741","2009-12-09",13.08
"742","2009-12-10",13.02
"743","2009-12-11",12.89
"744","2009-12-14",13.1
"745","2009-12-15",12.78
"746","2009-12-16",13
"747","2009-12-17",12.55
"748","2009-12-18",12.61
"749","2009-12-21",12.67
"750","2009-12-22",12.54
"751","2009-12-23",12.68
"752","2009-12-24",12.71
"753","2009-12-28",12.53
"754","2009-12-29",12.55
"755","2009-12-30",12.59
"756","2009-12-31",12.52
"757","2010-01-04",12.82
"758","2010-01-05",12.72
"759","2010-01-06",12.55
"760","2010-01-07",12.48
"761","2010-01-08",12.56
"762","2010-01-11",12.72
"763","2010-01-12",12.8
"764","2010-01-13",12.73
"765","2010-01-14",12.85
"766","2010-01-15",12.8
"767","2010-01-19",12.77
"768","2010-01-20",12.66
"769","2010-01-21",12.46
"770","2010-01-22",12.4
"771","2010-01-25",12.34
"772","2010-01-26",12.25
"773","2010-01-27",12.35
"774","2010-01-28",12.16
"775","2010-01-29",12.35
"776","2010-02-01",12.21
"777","2010-02-02",12.11
"778","2010-02-03",12.22
"779","2010-02-04",12.2
"780","2010-02-05",12.48
"781","2010-02-08",12.28
"782","2010-02-09",12.33
"783","2010-02-10",12.39
"784","2010-02-11",12.48
"785","2010-02-12",12.42
"786","2010-02-16",12.59
"787","2010-02-17",12.56
"788","2010-02-18",12.57
"789","2010-02-19",12.7
"790","2010-02-22",12.69
"791","2010-02-23",12.65
"792","2010-02-24",13.03
"793","2010-02-25",13.34
"794","2010-02-26",13.25
"795","2010-03-01",13.33
"796","2010-03-02",13.41
"797","2010-03-03",14.12
"798","2010-03-04",13.99
"799","2010-03-05",14.83
"800","2010-03-08",14.57
"801","2010-03-09",14.96
"802","2010-03-10",15.1
"803","2010-03-11",15.49
"804","2010-03-12",15.55
"805","2010-03-15",15.41
"806","2010-03-16",15.57
"807","2010-03-17",15.8
"808","2010-03-18",15.75
"809","2010-03-19",16.26
"810","2010-03-22",16.190001
"811","2010-03-23",16.450001
"812","2010-03-24",16.49
"813","2010-03-25",16.57
"814","2010-03-26",16.549999
"815","2010-03-29",16.530001
"816","2010-03-30",15.69
"817","2010-03-31",16.16
"818","2010-04-01",15.73
"819","2010-04-05",15.93
"820","2010-04-06",16.559999
"821","2010-04-07",16.59
"822","2010-04-08",16.76
"823","2010-04-09",16.549999
"824","2010-04-12",16.93
"825","2010-04-13",16.719999
"826","2010-04-14",17.15
"827","2010-04-15",17.719999
"828","2010-04-16",17.42
"829","2010-04-19",17.450001
"830","2010-04-20",17.43
"831","2010-04-21",17.610001
"832","2010-04-22",17.879999
"833","2010-04-23",18.09
"834","2010-04-26",18.16
"835","2010-04-27",18.309999
"836","2010-04-28",18.549999
"837","2010-04-29",18.59
"838","2010-04-30",18.42
"839","2010-05-03",18.58
"840","2010-05-04",17.57
"841","2010-05-05",17.1
"842","2010-05-06",16.75
"843","2010-05-07",15.84
"844","2010-05-10",16.25
"845","2010-05-11",16.940001
"846","2010-05-12",17.98
"847","2010-05-13",17.620001
"848","2010-05-14",16.969999
"849","2010-05-17",17.82
"850","2010-05-18",17.49
"851","2010-05-19",17.040001
"852","2010-05-20",16.370001
"853","2010-05-21",16.74
"854","2010-05-24",15.56
"855","2010-05-25",14.93
"856","2010-05-26",14.65
"857","2010-05-27",15.09
"858","2010-05-28",15.04
"859","2010-06-01",14.33
"860","2010-06-02",14.81
"861","2010-06-03",15.26
"862","2010-06-04",14.02
"863","2010-06-07",13.7
"864","2010-06-08",13.79
"865","2010-06-09",13.9
"866","2010-06-10",14.5
"867","2010-06-11",14.89
"868","2010-06-14",14.8
"869","2010-06-15",15.83
"870","2010-06-16",15.25
"871","2010-06-17",15.28
"872","2010-06-18",15.23
"873","2010-06-21",15.39
"874","2010-06-22",15.01
"875","2010-06-23",15.17
"876","2010-06-24",15.1
"877","2010-06-25",16.59
"878","2010-06-28",16.799999
"879","2010-06-29",16.120001
"880","2010-06-30",16.120001
"881","2010-07-01",16.08
"882","2010-07-02",16.08
"883","2010-07-06",15.48
"884","2010-07-07",16.059999
"885","2010-07-08",15.78
"886","2010-07-09",15.76
"887","2010-07-12",15.27
"888","2010-07-13",15.74
"889","2010-07-14",15.64
"890","2010-07-15",15.28
"891","2010-07-16",14.76
"892","2010-07-19",14.79
"893","2010-07-20",15.1
"894","2010-07-21",14.88
"895","2010-07-22",15.37
"896","2010-07-23",16.540001
"897","2010-07-26",16.799999
"898","2010-07-27",16.809999
"899","2010-07-28",16.629999
"900","2010-07-29",16.57
"901","2010-07-30",16.389999
"902","2010-08-02",16.49
"903","2010-08-03",16.129999
"904","2010-08-04",16.48
"905","2010-08-05",15.85
"906","2010-08-06",15.16
"907","2010-08-09",15.01
"908","2010-08-10",14.57
"909","2010-08-11",14.03
"910","2010-08-12",13.85
"911","2010-08-13",13.42
"912","2010-08-16",13.39
"913","2010-08-17",13.87
"914","2010-08-18",13.62
"915","2010-08-19",12.9
"916","2010-08-20",12.75
"917","2010-08-23",12.9
"918","2010-08-24",12.86
"919","2010-08-25",13.24
"920","2010-08-26",13.26
"921","2010-08-27",13.6
"922","2010-08-30",13.25
"923","2010-08-31",13.24
"924","2010-09-01",13.95
"925","2010-09-02",14.5
"926","2010-09-03",14.69
"927","2010-09-07",14.15
"928","2010-09-08",14.4
"929","2010-09-09",14.25
"930","2010-09-10",14
"931","2010-09-13",14
"932","2010-09-14",13.62
"933","2010-09-15",13.75
"934","2010-09-16",13.81
"935","2010-09-17",13.97
"936","2010-09-20",14.45
"937","2010-09-21",14.01
"938","2010-09-22",14.04
"939","2010-09-23",14.03
"940","2010-09-24",14.72
"941","2010-09-27",14.36
"942","2010-09-28",14.47
"943","2010-09-29",15.3
"944","2010-09-30",14.98
"945","2010-10-01",15.22
"946","2010-10-04",15.14
"947","2010-10-05",15.57
"948","2010-10-06",15.7
"949","2010-10-07",15.51
"950","2010-10-08",15.61
"951","2010-10-11",15.53
"952","2010-10-12",15.35
"953","2010-10-13",15.89
"954","2010-10-14",15.24
"955","2010-10-15",14.95
"956","2010-10-18",15.13
"957","2010-10-19",14.76
"958","2010-10-20",14.91
"959","2010-10-21",14.24
"960","2010-10-22",14.61
"961","2010-10-25",14.75
"962","2010-10-26",14.58
"963","2010-10-27",14.15
"964","2010-10-28",13.88
"965","2010-10-29",13.72
"966","2010-11-01",13.61
"967","2010-11-02",13.86
"968","2010-11-03",14.01
"969","2010-11-04",14.08
"970","2010-11-05",13.99
"971","2010-11-08",13.96
"972","2010-11-09",13.88
"973","2010-11-10",13.93
"974","2010-11-11",13.89
"975","2010-11-12",13.57
"976","2010-11-15",13.35
"977","2010-11-16",13.05
"978","2010-11-17",13.15
"979","2010-11-18",13.05
"980","2010-11-19",13.2
"981","2010-11-22",13.09
"982","2010-11-23",13.05
"983","2010-11-24",13.3
"984","2010-11-26",13.26
"985","2010-11-29",13.32
"986","2010-11-30",13.25
"987","2010-12-01",13.5
"988","2010-12-02",13.73
"989","2010-12-03",13.59
"990","2010-12-06",13.49
"991","2010-12-07",13.65
"992","2010-12-08",13.54
"993","2010-12-09",13.78
"994","2010-12-10",14
"995","2010-12-13",13.99
