"","date","MBWM"
"116","2007-06-19",28.07
"117","2007-06-20",27.92
"118","2007-06-21",28.1
"119","2007-06-22",27.940001
"120","2007-06-25",27.610001
"121","2007-06-26",27.42
"122","2007-06-27",27.43
"123","2007-06-28",27.370001
"124","2007-06-29",27.1
"125","2007-07-02",27.32
"126","2007-07-03",27.309999
"127","2007-07-05",26.780001
"128","2007-07-06",26.75
"129","2007-07-09",26.379999
"130","2007-07-10",26.110001
"131","2007-07-11",23.200001
"132","2007-07-12",22.15
"133","2007-07-13",21.6
"134","2007-07-16",20.370001
"135","2007-07-17",20.190001
"136","2007-07-18",20.33
"137","2007-07-19",20.530001
"138","2007-07-20",20.49
"139","2007-07-23",20.65
"140","2007-07-24",20.860001
"141","2007-07-25",20.76
"142","2007-07-26",20.92
"143","2007-07-27",20.73
"144","2007-07-30",20.75
"145","2007-07-31",20.540001
"146","2007-08-01",20.450001
"147","2007-08-02",20.370001
"148","2007-08-03",20.530001
"149","2007-08-06",21.129999
"150","2007-08-07",20.32
"151","2007-08-08",20.950001
"152","2007-08-09",21.27
"153","2007-08-10",20.91
"154","2007-08-13",21.23
"155","2007-08-14",21.190001
"156","2007-08-15",21.07
"157","2007-08-16",21.530001
"158","2007-08-17",21.82
"159","2007-08-20",21.450001
"160","2007-08-21",21.66
"161","2007-08-22",21.76
"162","2007-08-23",22.360001
"163","2007-08-24",22.459999
"164","2007-08-27",22.360001
"165","2007-08-28",22.23
"166","2007-08-29",22.23
"167","2007-08-30",22.200001
"168","2007-08-31",22.469999
"169","2007-09-04",22.49
"170","2007-09-05",22.34
"171","2007-09-06",22.5
"172","2007-09-07",21.84
"173","2007-09-10",21.91
"174","2007-09-11",22.07
"175","2007-09-12",21.959999
"176","2007-09-13",21.860001
"177","2007-09-14",21.99
"178","2007-09-17",21.790001
"179","2007-09-18",22.459999
"180","2007-09-19",22.950001
"181","2007-09-20",22.9
"182","2007-09-21",21.85
"183","2007-09-24",21.68
"184","2007-09-25",21.59
"185","2007-09-26",21.639999
"186","2007-09-27",21.77
"187","2007-09-28",21.459999
"188","2007-10-01",21.67
"189","2007-10-02",22.09
"190","2007-10-03",21.879999
"191","2007-10-04",22.129999
"192","2007-10-05",21
"193","2007-10-08",21.049999
"194","2007-10-09",20.799999
"195","2007-10-10",20.040001
"196","2007-10-11",20.35
"197","2007-10-12",20.17
"198","2007-10-15",20.02
"199","2007-10-16",20
"200","2007-10-17",20.1
"201","2007-10-18",19.99
"202","2007-10-19",20.01
"203","2007-10-22",20.049999
"204","2007-10-23",19.74
"205","2007-10-24",19.65
"206","2007-10-25",19.370001
"207","2007-10-26",19.01
"208","2007-10-29",18.469999
"209","2007-10-30",18.450001
"210","2007-10-31",18.33
"211","2007-11-01",17.700001
"212","2007-11-02",17.190001
"213","2007-11-05",17.379999
"214","2007-11-06",17.209999
"215","2007-11-07",16.799999
"216","2007-11-08",17.17
"217","2007-11-09",17.26
"218","2007-11-12",17.48
"219","2007-11-13",17.690001
"220","2007-11-14",17.110001
"221","2007-11-15",17.139999
"222","2007-11-16",16.799999
"223","2007-11-19",16.629999
"224","2007-11-20",17.120001
"225","2007-11-21",17.469999
"226","2007-11-23",17.860001
"227","2007-11-26",17.23
"228","2007-11-27",17.42
"229","2007-11-28",17.549999
"230","2007-11-29",17.74
"231","2007-11-30",17.129999
"232","2007-12-03",17.17
"233","2007-12-04",16.75
"234","2007-12-05",16.950001
"235","2007-12-06",16.950001
"236","2007-12-07",16.889999
"237","2007-12-10",17.34
"238","2007-12-11",16.93
"239","2007-12-12",16.1
"240","2007-12-13",16.200001
"241","2007-12-14",15.6
"242","2007-12-17",15.8
"243","2007-12-18",15.65
"244","2007-12-19",14.66
"245","2007-12-20",15
"246","2007-12-21",15.15
"247","2007-12-24",15.49
"248","2007-12-26",15.72
"249","2007-12-27",15.78
"250","2007-12-28",16.01
"251","2007-12-31",15.5
"252","2008-01-02",15.6
"253","2008-01-03",15.5
"254","2008-01-04",14.35
"255","2008-01-07",15.01
"256","2008-01-08",13.45
"257","2008-01-09",11.47
"258","2008-01-10",11.58
"259","2008-01-11",12.52
"260","2008-01-14",11.99
"261","2008-01-15",11.93
"262","2008-01-16",12.42
"263","2008-01-17",12.15
"264","2008-01-18",12.33
"265","2008-01-22",12.49
"266","2008-01-23",13.67
"267","2008-01-24",13.48
"268","2008-01-25",13.56
"269","2008-01-28",14.28
"270","2008-01-29",14.04
"271","2008-01-30",13.98
"272","2008-01-31",14.2
"273","2008-02-01",14.17
"274","2008-02-04",14.6
"275","2008-02-05",14.58
"276","2008-02-06",14.16
"277","2008-02-07",14.78
"278","2008-02-08",14.24
"279","2008-02-11",14.3
"280","2008-02-12",14.33
"281","2008-02-13",15.16
"282","2008-02-14",14.3
"283","2008-02-15",13.83
"284","2008-02-19",14.31
"285","2008-02-20",14.35
"286","2008-02-21",14.05
"287","2008-02-22",13.88
"288","2008-02-25",14.19
"289","2008-02-26",14.82
"290","2008-02-27",14.07
"291","2008-02-28",13.57
"292","2008-02-29",13.5
"293","2008-03-03",12.89
"294","2008-03-04",12.7
"295","2008-03-05",12.77
"296","2008-03-06",12.31
"297","2008-03-07",12.48
"298","2008-03-10",11.62
"299","2008-03-11",12.04
"300","2008-03-12",11.63
"301","2008-03-13",11.65
"302","2008-03-14",11.03
"303","2008-03-17",10.51
"304","2008-03-18",11.22
"305","2008-03-19",12.41
"306","2008-03-20",12.37
"307","2008-03-24",12.35
"308","2008-03-25",12.42
"309","2008-03-26",12.43
"310","2008-03-27",12.34
"311","2008-03-28",10.82
"312","2008-03-31",10.32
"313","2008-04-01",10.62
"314","2008-04-02",10.28
"315","2008-04-03",10
"316","2008-04-04",10
"317","2008-04-07",10.34
"318","2008-04-08",11.4
"319","2008-04-09",10.85
"320","2008-04-10",10.07
"321","2008-04-11",10.28
"322","2008-04-14",10.17
"323","2008-04-15",10.42
"324","2008-04-16",10.32
"325","2008-04-17",10.56
"326","2008-04-18",10.12
"327","2008-04-21",10.11
"328","2008-04-22",10.11
"329","2008-04-23",10.07
"330","2008-04-24",10.13
"331","2008-04-25",10.03
"332","2008-04-28",9.98
"333","2008-04-29",10.05
"334","2008-04-30",9.96
"335","2008-05-01",10.13
"336","2008-05-02",10.01
"337","2008-05-05",10.17
"338","2008-05-06",10.3
"339","2008-05-07",10.08
"340","2008-05-08",9.81
"341","2008-05-09",10
"342","2008-05-12",9.91
"343","2008-05-13",10.03
"344","2008-05-14",9.99
"345","2008-05-15",10.29
"346","2008-05-16",9.92
"347","2008-05-19",9.55
"348","2008-05-20",9.37
"349","2008-05-21",9.25
"350","2008-05-22",8.77
"351","2008-05-23",8.75
"352","2008-05-27",8.75
"353","2008-05-28",8.48
"354","2008-05-29",8.23
"355","2008-05-30",8.41
"356","2008-06-02",8.41
"357","2008-06-03",8.05
"358","2008-06-04",8.04
"359","2008-06-05",8.05
"360","2008-06-06",7.95
"361","2008-06-09",7.5
"362","2008-06-10",7.56
"363","2008-06-11",7.5
"364","2008-06-12",7.42
"365","2008-06-13",7.59
"366","2008-06-16",7.94
"367","2008-06-17",8
"368","2008-06-18",7.98
"369","2008-06-19",8.56
"370","2008-06-20",8.06
"371","2008-06-23",7.75
"372","2008-06-24",8.08
"373","2008-06-25",8.02
"374","2008-06-26",7.93
"375","2008-06-27",7.44
"376","2008-06-30",7.18
"377","2008-07-01",6.55
"378","2008-07-02",6.83
"379","2008-07-03",6.69
"380","2008-07-07",6.34
"381","2008-07-08",6.54
"382","2008-07-09",6.31
"383","2008-07-10",6.24
"384","2008-07-11",5.99
"385","2008-07-14",5.84
"386","2008-07-15",5.4
"387","2008-07-16",5.04
"388","2008-07-17",6.44
"389","2008-07-18",7.69
"390","2008-07-21",7.69
"391","2008-07-22",9.19
"392","2008-07-23",9.65
"393","2008-07-24",9.93
"394","2008-07-25",9.9
"395","2008-07-28",9.52
"396","2008-07-29",9.67
"397","2008-07-30",9.6
"398","2008-07-31",8.84
"399","2008-08-01",9.13
"400","2008-08-04",8.98
"401","2008-08-05",9.05
"402","2008-08-06",9.26
"403","2008-08-07",9.1
"404","2008-08-08",9.22
"405","2008-08-11",9.7
"406","2008-08-12",9.5
"407","2008-08-13",9.3
"408","2008-08-14",9.2
"409","2008-08-15",9.55
"410","2008-08-18",9.06
"411","2008-08-19",8.98
"412","2008-08-20",8.71
"413","2008-08-21",8.64
"414","2008-08-22",8.99
"415","2008-08-25",8.63
"416","2008-08-26",8.57
"417","2008-08-27",8.42
"418","2008-08-28",8.54
"419","2008-08-29",8.67
"420","2008-09-02",8.84
"421","2008-09-03",9
"422","2008-09-04",9.35
"423","2008-09-05",9.17
"424","2008-09-08",9.64
"425","2008-09-09",9.5
"426","2008-09-10",9.63
"427","2008-09-11",9.42
"428","2008-09-12",9.5
"429","2008-09-15",9.05
"430","2008-09-16",8.58
"431","2008-09-17",7.56
"432","2008-09-18",9.08
"433","2008-09-19",9.8
"434","2008-09-22",9.66
"435","2008-09-23",8.6
"436","2008-09-24",7.9
"437","2008-09-25",7.92
"438","2008-09-26",7.88
"439","2008-09-29",7
"440","2008-09-30",7.99
"441","2008-10-01",7.79
"442","2008-10-02",7.75
"443","2008-10-03",7.62
"444","2008-10-06",6.45
"445","2008-10-07",6.66
"446","2008-10-08",6.67
"447","2008-10-09",6.07
"448","2008-10-10",7.31
"449","2008-10-13",6.89
"450","2008-10-14",8
"451","2008-10-15",7.99
"452","2008-10-16",8
"453","2008-10-17",7.99
"454","2008-10-20",8.22
"455","2008-10-21",8
"456","2008-10-22",8.19
"457","2008-10-23",8
"458","2008-10-24",7.84
"459","2008-10-27",8.48
"460","2008-10-28",8.42
"461","2008-10-29",8.5
"462","2008-10-30",9.16
"463","2008-10-31",9.69
"464","2008-11-03",9.41
"465","2008-11-04",8
"466","2008-11-05",7.88
"467","2008-11-06",7.5
"468","2008-11-07",7.16
"469","2008-11-10",6.5
"470","2008-11-11",6.51
"471","2008-11-12",6.25
"472","2008-11-13",6.55
"473","2008-11-14",6.94
"474","2008-11-17",7.08
"475","2008-11-18",7.1
"476","2008-11-19",6.86
"477","2008-11-20",6.78
"478","2008-11-21",6.83
"479","2008-11-24",6.84
"480","2008-11-25",6.21
"481","2008-11-26",6.75
"482","2008-11-28",6.89
"483","2008-12-01",6.4
"484","2008-12-02",6.3
"485","2008-12-03",6.28
"486","2008-12-04",6.28
"487","2008-12-05",6.05
"488","2008-12-08",6.37
"489","2008-12-09",5.93
"490","2008-12-10",5.28
"491","2008-12-11",5.13
"492","2008-12-12",4.88
"493","2008-12-15",4.64
"494","2008-12-16",4.7
"495","2008-12-17",4.92
"496","2008-12-18",4.69
"497","2008-12-19",4.55
"498","2008-12-22",4.5
"499","2008-12-23",4
"500","2008-12-24",4.11
"501","2008-12-26",4.43
"502","2008-12-29",4.23
"503","2008-12-30",4.25
"504","2008-12-31",4.3
"505","2009-01-02",4.48
"506","2009-01-05",4.76
"507","2009-01-06",5.12
"508","2009-01-07",5.03
"509","2009-01-08",4.72
"510","2009-01-09",4.84
"511","2009-01-12",4.54
"512","2009-01-13",4.52
"513","2009-01-14",4.8
"514","2009-01-15",4.83
"515","2009-01-16",4.71
"516","2009-01-20",4.59
"517","2009-01-21",4.5
"518","2009-01-22",4.54
"519","2009-01-23",4.8
"520","2009-01-26",4.9
"521","2009-01-27",4.51
"522","2009-01-28",4.53
"523","2009-01-29",4.8
"524","2009-01-30",4.72
"525","2009-02-02",4.63
"526","2009-02-03",4.61
"527","2009-02-04",4.31
"528","2009-02-05",4.17
"529","2009-02-06",4.22
"530","2009-02-09",4
"531","2009-02-10",3.96
"532","2009-02-11",4.26
"533","2009-02-12",4.39
"534","2009-02-13",4.3
"535","2009-02-17",4.23
"536","2009-02-18",4.27
"537","2009-02-19",4.05
"538","2009-02-20",3.96
"539","2009-02-23",3.84
"540","2009-02-24",4.58
"541","2009-02-25",4.73
"542","2009-02-26",4.27
"543","2009-02-27",3.99
"544","2009-03-02",4.06
"545","2009-03-03",3.84
"546","2009-03-04",3.82
"547","2009-03-05",3.7
"548","2009-03-06",3.17
"549","2009-03-09",3.09
"550","2009-03-10",4.05
"551","2009-03-11",3.76
"552","2009-03-12",3.52
"553","2009-03-13",3.99
"554","2009-03-16",4.43
"555","2009-03-17",4.67
"556","2009-03-18",4.85
"557","2009-03-19",5
"558","2009-03-20",5.02
"559","2009-03-23",5
"560","2009-03-24",5.02
"561","2009-03-25",5.45
"562","2009-03-26",5.9
"563","2009-03-27",5.52
"564","2009-03-30",6.07
"565","2009-03-31",5.37
"566","2009-04-01",5.88
"567","2009-04-02",5.9
"568","2009-04-03",5.83
"569","2009-04-06",5.46
"570","2009-04-07",5.65
"571","2009-04-08",5.6
"572","2009-04-09",5.83
"573","2009-04-13",5.83
"574","2009-04-14",5.97
"575","2009-04-15",5
"576","2009-04-16",4.45
"577","2009-04-17",4.5
"578","2009-04-20",4.34
"579","2009-04-21",4.25
"580","2009-04-22",4.27
"581","2009-04-23",4.1
"582","2009-04-24",4.1
"583","2009-04-27",4.03
"584","2009-04-28",3.9
"585","2009-04-29",4.07
"586","2009-04-30",3.88
"587","2009-05-01",3.94
"588","2009-05-04",3.92
"589","2009-05-05",3.91
"590","2009-05-06",3.87
"591","2009-05-07",3.68
"592","2009-05-08",3.79
"593","2009-05-11",3.77
"594","2009-05-12",3.73
"595","2009-05-13",3.35
"596","2009-05-14",3.09
"597","2009-05-15",3.14
"598","2009-05-18",3.38
"599","2009-05-19",3.57
"600","2009-05-20",3.84
"601","2009-05-21",3.65
"602","2009-05-22",3.45
"603","2009-05-26",3.63
"604","2009-05-27",3.58
"605","2009-05-28",3.45
"606","2009-05-29",3.81
"607","2009-06-01",3.36
"608","2009-06-02",3.46
"609","2009-06-03",3.45
"610","2009-06-04",3.65
"611","2009-06-05",3.66
"612","2009-06-08",3.56
"613","2009-06-09",3.47
"614","2009-06-10",3.47
"615","2009-06-11",3.5
"616","2009-06-12",3.3
"617","2009-06-15",3.4
"618","2009-06-16",3.38
"619","2009-06-17",3.34
"620","2009-06-18",3.19
"621","2009-06-19",3.12
"622","2009-06-22",3.11
"623","2009-06-23",3
"624","2009-06-24",2.84
"625","2009-06-25",3.12
"626","2009-06-26",3.7
"627","2009-06-29",3.54
"628","2009-06-30",3.3
"629","2009-07-01",3.59
"630","2009-07-02",3.54
"631","2009-07-06",3.52
"632","2009-07-07",3.7
"633","2009-07-08",3.74
"634","2009-07-09",3.55
"635","2009-07-10",3.47
"636","2009-07-13",3.4
"637","2009-07-14",3.5
"638","2009-07-15",3.4
"639","2009-07-16",3.39
"640","2009-07-17",3.3
"641","2009-07-20",3.06
"642","2009-07-21",3.34
"643","2009-07-22",3.32
"644","2009-07-23",3.4
"645","2009-07-24",3.6
"646","2009-07-27",3.43
"647","2009-07-28",3.7
"648","2009-07-29",3.9
"649","2009-07-30",3.85
"650","2009-07-31",3.86
"651","2009-08-03",3.91
"652","2009-08-04",3.9
"653","2009-08-05",3.85
"654","2009-08-06",3.8
"655","2009-08-07",3.82
"656","2009-08-10",3.84
"657","2009-08-11",3.81
"658","2009-08-12",3.87
"659","2009-08-13",4
"660","2009-08-14",3.91
"661","2009-08-17",3.86
"662","2009-08-18",3.8
"663","2009-08-19",3.79
"664","2009-08-20",3.95
"665","2009-08-21",4.24
"666","2009-08-24",4.38
"667","2009-08-25",4.46
"668","2009-08-26",4.59
"669","2009-08-27",4.55
"670","2009-08-28",4.37
"671","2009-08-31",4.5
"672","2009-09-01",4.07
"673","2009-09-02",4.06
"674","2009-09-03",4.14
"675","2009-09-04",4.16
"676","2009-09-08",4.37
"677","2009-09-09",4.31
"678","2009-09-10",4.24
"679","2009-09-11",4.08
"680","2009-09-14",4.14
"681","2009-09-15",4.14
"682","2009-09-16",4.21
"683","2009-09-17",4.22
"684","2009-09-18",4.57
"685","2009-09-21",4.38
"686","2009-09-22",4.35
"687","2009-09-23",4.23
"688","2009-09-24",4.31
"689","2009-09-25",4.44
"690","2009-09-28",4.52
"691","2009-09-29",4.48
"692","2009-09-30",4.2
"693","2009-10-01",4.05
"694","2009-10-02",3.9
"695","2009-10-05",4.05
"696","2009-10-06",4.05
"697","2009-10-07",3.85
"698","2009-10-08",3.94
"699","2009-10-09",3.94
"700","2009-10-12",3.99
"701","2009-10-13",3.85
"702","2009-10-14",4.02
"703","2009-10-15",4.01
"704","2009-10-16",3.93
"705","2009-10-19",3.86
"706","2009-10-20",3.82
"707","2009-10-21",3.76
"708","2009-10-22",3.77
"709","2009-10-23",3.48
"710","2009-10-26",3.64
"711","2009-10-27",4.06
"712","2009-10-28",3.8
"713","2009-10-29",3.5
"714","2009-10-30",3.57
"715","2009-11-02",3.51
"716","2009-11-03",3.35
"717","2009-11-04",3.4
"718","2009-11-05",3.49
"719","2009-11-06",3.67
"720","2009-11-09",3.49
"721","2009-11-10",3.19
"722","2009-11-11",3.14
"723","2009-11-12",3.15
"724","2009-11-13",3.17
"725","2009-11-16",3.37
"726","2009-11-17",3.19
"727","2009-11-18",3.35
"728","2009-11-19",3.27
"729","2009-11-20",3.39
"730","2009-11-23",3.31
"731","2009-11-24",3.67
"732","2009-11-25",3.51
"733","2009-11-27",3.75
"734","2009-11-30",3.3
"735","2009-12-01",3.01
"736","2009-12-02",3.57
"737","2009-12-03",3.29
"738","2009-12-04",3.3
"739","2009-12-07",3.31
"740","2009-12-08",3.26
"741","2009-12-09",3.29
"742","2009-12-10",3.27
"743","2009-12-11",3.44
"744","2009-12-14",3.19
"745","2009-12-15",3.15
"746","2009-12-16",3.17
"747","2009-12-17",3.16
"748","2009-12-18",3.14
"749","2009-12-21",3.05
"750","2009-12-22",3.1
"751","2009-12-23",3.09
"752","2009-12-24",3.11
"753","2009-12-28",3.18
"754","2009-12-29",3.18
"755","2009-12-30",3.14
"756","2009-12-31",3.08
"757","2010-01-04",3.32
"758","2010-01-05",3.23
"759","2010-01-06",3.16
"760","2010-01-07",3.11
"761","2010-01-08",3.32
"762","2010-01-11",3.36
"763","2010-01-12",3.29
"764","2010-01-13",3.2
"765","2010-01-14",3.19
"766","2010-01-15",3.19
"767","2010-01-19",3.35
"768","2010-01-20",3.64
"769","2010-01-21",3.67
"770","2010-01-22",3.68
"771","2010-01-25",3.8
"772","2010-01-26",3.93
"773","2010-01-27",3.83
"774","2010-01-28",3.77
"775","2010-01-29",3.91
"776","2010-02-01",3.94
"777","2010-02-02",3.87
"778","2010-02-03",3.85
"779","2010-02-04",3.83
"780","2010-02-05",3.76
"781","2010-02-08",3.44
"782","2010-02-09",3.35
"783","2010-02-10",3.45
"784","2010-02-11",3.75
"785","2010-02-12",3.77
"786","2010-02-16",3.36
"787","2010-02-17",3.52
"788","2010-02-18",3.56
"789","2010-02-19",3.89
"790","2010-02-22",3.56
"791","2010-02-23",3.81
"792","2010-02-24",3.71
"793","2010-02-25",3.75
"794","2010-02-26",3.78
"795","2010-03-01",3.36
"796","2010-03-02",3.57
"797","2010-03-03",3.89
"798","2010-03-04",3.68
"799","2010-03-05",3.78
"800","2010-03-08",3.88
"801","2010-03-09",3.82
"802","2010-03-10",3.59
"803","2010-03-11",4.01
"804","2010-03-12",3.7
"805","2010-03-15",3.95
"806","2010-03-16",3.92
"807","2010-03-17",3.83
"808","2010-03-18",3.93
"809","2010-03-19",4.01
"810","2010-03-22",3.99
"811","2010-03-23",3.99
"812","2010-03-24",3.75
"813","2010-03-25",3.91
"814","2010-03-26",3.9
"815","2010-03-29",3.87
"816","2010-03-30",3.91
"817","2010-03-31",3.97
"818","2010-04-01",3.95
"819","2010-04-05",3.96
"820","2010-04-06",4.15
"821","2010-04-07",4.19
"822","2010-04-08",4.74
"823","2010-04-09",4.48
"824","2010-04-12",4.86
"825","2010-04-13",4.58
"826","2010-04-14",5.19
"827","2010-04-15",4.77
"828","2010-04-16",5.08
"829","2010-04-19",4.64
"830","2010-04-20",5.43
"831","2010-04-21",5.96
"832","2010-04-22",6
"833","2010-04-23",6.17
"834","2010-04-26",5.9
"835","2010-04-27",5.76
"836","2010-04-28",5.62
"837","2010-04-29",5.88
"838","2010-04-30",5.97
"839","2010-05-03",6.24
"840","2010-05-04",6.42
"841","2010-05-05",6.07
"842","2010-05-06",5.5
"843","2010-05-07",5.84
"844","2010-05-10",5.95
"845","2010-05-11",6.43
"846","2010-05-12",6.37
"847","2010-05-13",6.11
"848","2010-05-14",6.02
"849","2010-05-17",6.01
"850","2010-05-18",6.05
"851","2010-05-19",6
"852","2010-05-20",6
"853","2010-05-21",6
"854","2010-05-24",6.17
"855","2010-05-25",6.13
"856","2010-05-26",6.01
"857","2010-05-27",6.12
"858","2010-05-28",5.95
"859","2010-06-01",6.13
"860","2010-06-02",6.02
"861","2010-06-03",6.04
"862","2010-06-04",6.29
"863","2010-06-07",6.04
"864","2010-06-08",5.96
"865","2010-06-09",5.35
"866","2010-06-10",5.46
"867","2010-06-11",5.29
"868","2010-06-14",5.3
"869","2010-06-15",5.25
"870","2010-06-16",5.38
"871","2010-06-17",5.4
"872","2010-06-18",5.62
"873","2010-06-21",5.39
"874","2010-06-22",5.51
"875","2010-06-23",5.41
"876","2010-06-24",5.6
"877","2010-06-25",5.92
"878","2010-06-28",5.59
"879","2010-06-29",5.64
"880","2010-06-30",5.37
"881","2010-07-01",5.45
"882","2010-07-02",5.55
"883","2010-07-06",5.51
"884","2010-07-07",5.55
"885","2010-07-08",5.5
"886","2010-07-09",5.49
"887","2010-07-12",5.58
"888","2010-07-13",5.53
"889","2010-07-14",5.5
"890","2010-07-15",5.31
"891","2010-07-16",5.43
"892","2010-07-19",5.3
"893","2010-07-20",5.31
"894","2010-07-21",5.49
"895","2010-07-22",5.34
"896","2010-07-23",5.4
"897","2010-07-26",5.31
"898","2010-07-27",5.31
"899","2010-07-28",5.31
"900","2010-07-29",5.45
"901","2010-07-30",5.39
"902","2010-08-02",5.46
"903","2010-08-03",5.5
"904","2010-08-04",5.32
"905","2010-08-05",5.37
"906","2010-08-06",5.46
"907","2010-08-09",5.44
"908","2010-08-10",5.33
"909","2010-08-11",5.39
"910","2010-08-12",5.37
"911","2010-08-13",5.22
"912","2010-08-16",4.62
"913","2010-08-17",4.97
"914","2010-08-18",4.87
"915","2010-08-19",4.41
"916","2010-08-20",4.46
"917","2010-08-23",4.58
"918","2010-08-24",4.65
"919","2010-08-25",4.79
"920","2010-08-26",4.96
"921","2010-08-27",4.91
"922","2010-08-30",4.91
"923","2010-08-31",4.9
"924","2010-09-01",4.79
"925","2010-09-02",4.67
"926","2010-09-03",4.46
"927","2010-09-07",4.46
"928","2010-09-08",4.52
"929","2010-09-09",4.54
"930","2010-09-10",4.41
"931","2010-09-13",4.5
"932","2010-09-14",4.51
"933","2010-09-15",4.46
"934","2010-09-16",4.69
"935","2010-09-17",4.87
"936","2010-09-20",4.7
"937","2010-09-21",4.55
"938","2010-09-22",4.43
"939","2010-09-23",4.42
"940","2010-09-24",4.48
"941","2010-09-27",4.41
"942","2010-09-28",4.38
"943","2010-09-29",4.39
"944","2010-09-30",4.5
"945","2010-10-01",4.48
"946","2010-10-04",4.52
"947","2010-10-05",4.66
"948","2010-10-06",4.31
"949","2010-10-07",4.34
"950","2010-10-08",4.3
"951","2010-10-11",4.3
"952","2010-10-12",4.33
"953","2010-10-13",4.35
"954","2010-10-14",4.38
"955","2010-10-15",4.28
"956","2010-10-18",4.3
"957","2010-10-19",4.48
"958","2010-10-20",4.32
"959","2010-10-21",4.27
"960","2010-10-22",4.31
"961","2010-10-25",4.37
"962","2010-10-26",4.35
"963","2010-10-27",4.2
"964","2010-10-28",4.18
"965","2010-10-29",4.16
"966","2010-11-01",4.13
"967","2010-11-02",4.17
"968","2010-11-03",3.96
"969","2010-11-04",4
"970","2010-11-05",4.13
"971","2010-11-08",4.4
"972","2010-11-09",4.67
"973","2010-11-10",4.9
"974","2010-11-11",5.89
"975","2010-11-12",5.61
"976","2010-11-15",5.76
"977","2010-11-16",6
"978","2010-11-17",6.37
"979","2010-11-18",6.63
"980","2010-11-19",6.84
"981","2010-11-22",7
"982","2010-11-23",6.96
"983","2010-11-24",6.98
"984","2010-11-26",6.95
"985","2010-11-29",6.92
"986","2010-11-30",6.8
"987","2010-12-01",6.91
"988","2010-12-02",7
"989","2010-12-03",6.84
"990","2010-12-06",7
"991","2010-12-07",6.99
