"","date","GLRE"
"80","2007-09-17",19.98
"81","2007-09-18",20.4
"82","2007-09-19",20.540001
"83","2007-09-20",20.540001
"84","2007-09-21",20.57
"85","2007-09-24",20.18
"86","2007-09-25",20.33
"87","2007-09-26",20.43
"88","2007-09-27",20.620001
"89","2007-09-28",20.280001
"90","2007-10-01",20.57
"91","2007-10-02",20.370001
"92","2007-10-03",20.01
"93","2007-10-04",20.01
"94","2007-10-05",20.42
"95","2007-10-08",20.07
"96","2007-10-09",20.4
"97","2007-10-10",20.030001
"98","2007-10-11",20.049999
"99","2007-10-12",20.26
"100","2007-10-15",19.99
"101","2007-10-16",19.950001
"102","2007-10-17",20.07
"103","2007-10-18",20.08
"104","2007-10-19",19.709999
"105","2007-10-22",19.51
"106","2007-10-23",19.309999
"107","2007-10-24",19.209999
"108","2007-10-25",18.93
"109","2007-10-26",20.129999
"110","2007-10-29",20.030001
"111","2007-10-30",20.040001
"112","2007-10-31",20.74
"113","2007-11-01",20.08
"114","2007-11-02",20.379999
"115","2007-11-05",20.049999
"116","2007-11-06",20.059999
"117","2007-11-07",20.08
"118","2007-11-08",20.5
"119","2007-11-09",20.450001
"120","2007-11-12",20.059999
"121","2007-11-13",20.75
"122","2007-11-14",20.690001
"123","2007-11-15",20.85
"124","2007-11-16",21.219999
"125","2007-11-19",21.139999
"126","2007-11-20",21.32
"127","2007-11-21",20.92
"128","2007-11-23",20.93
"129","2007-11-26",20.75
"130","2007-11-27",20.93
"131","2007-11-28",20.98
"132","2007-11-29",21.440001
"133","2007-11-30",21.73
"134","2007-12-03",21.99
"135","2007-12-04",21.200001
"136","2007-12-05",21
"137","2007-12-06",21.02
"138","2007-12-07",21.059999
"139","2007-12-10",20.969999
"140","2007-12-11",20.540001
"141","2007-12-12",20.889999
"142","2007-12-13",20.6
"143","2007-12-14",20.450001
"144","2007-12-17",20.049999
"145","2007-12-18",20.4
"146","2007-12-19",20.43
"147","2007-12-20",20.5
"148","2007-12-21",20.77
"149","2007-12-24",21.51
"150","2007-12-26",22
"151","2007-12-27",20.889999
"152","2007-12-28",21
"153","2007-12-31",20.790001
"154","2008-01-02",20.52
"155","2008-01-03",20.65
"156","2008-01-04",20.629999
"157","2008-01-07",20.780001
"158","2008-01-08",20.66
"159","2008-01-09",20.67
"160","2008-01-10",20.709999
"161","2008-01-11",20.379999
"162","2008-01-14",20.75
"163","2008-01-15",20.1
"164","2008-01-16",20.48
"165","2008-01-17",20.030001
"166","2008-01-18",19.440001
"167","2008-01-22",19.530001
"168","2008-01-23",20.15
"169","2008-01-24",19.35
"170","2008-01-25",19.280001
"171","2008-01-28",19.68
"172","2008-01-29",19.389999
"173","2008-01-30",19.98
"174","2008-01-31",20.209999
"175","2008-02-01",20.48
"176","2008-02-04",20.01
"177","2008-02-05",19.459999
"178","2008-02-06",19.360001
"179","2008-02-07",19.280001
"180","2008-02-08",19.030001
"181","2008-02-11",18.76
"182","2008-02-12",19.200001
"183","2008-02-13",19.4
"184","2008-02-14",18.92
"185","2008-02-15",18.98
"186","2008-02-19",19.59
"187","2008-02-20",19.18
"188","2008-02-21",18.700001
"189","2008-02-22",18.76
"190","2008-02-25",19.200001
"191","2008-02-26",19.049999
"192","2008-02-27",19.26
"193","2008-02-28",19.4
"194","2008-02-29",19
"195","2008-03-03",18.18
"196","2008-03-04",18.450001
"197","2008-03-05",18.58
"198","2008-03-06",17.99
"199","2008-03-07",17.709999
"200","2008-03-10",16.75
"201","2008-03-11",17.01
"202","2008-03-12",17.879999
"203","2008-03-13",17.950001
"204","2008-03-14",18
"205","2008-03-17",17.860001
"206","2008-03-18",18
"207","2008-03-19",18.5
"208","2008-03-20",19
"209","2008-03-24",19
"210","2008-03-25",18.959999
"211","2008-03-26",18.73
"212","2008-03-27",18.75
"213","2008-03-28",18.370001
"214","2008-03-31",18.6
"215","2008-04-01",18.700001
"216","2008-04-02",18.4
"217","2008-04-03",18.110001
"218","2008-04-04",18.34
"219","2008-04-07",17.610001
"220","2008-04-08",17.17
"221","2008-04-09",17.219999
"222","2008-04-10",17.360001
"223","2008-04-11",17.26
"224","2008-04-14",16.99
"225","2008-04-15",17.01
"226","2008-04-16",17.049999
"227","2008-04-17",16.950001
"228","2008-04-18",17
"229","2008-04-21",17
"230","2008-04-22",16.98
"231","2008-04-23",17.049999
"232","2008-04-24",17.200001
"233","2008-04-25",17.209999
"234","2008-04-28",17.09
"235","2008-04-29",16.98
"236","2008-04-30",17.52
"237","2008-05-01",18
"238","2008-05-02",18.559999
"239","2008-05-05",18.639999
"240","2008-05-06",18.73
"241","2008-05-07",18.629999
"242","2008-05-08",18.84
"243","2008-05-09",18.639999
"244","2008-05-12",19.059999
"245","2008-05-13",18.879999
"246","2008-05-14",18.65
"247","2008-05-15",18.950001
"248","2008-05-16",18.889999
"249","2008-05-19",18.950001
"250","2008-05-20",18.809999
"251","2008-05-21",18.77
"252","2008-05-22",18.799999
"253","2008-05-23",18.799999
"254","2008-05-27",19.32
"255","2008-05-28",19.5
"256","2008-05-29",19.610001
"257","2008-05-30",19.709999
"258","2008-06-02",19.67
"259","2008-06-03",20.07
"260","2008-06-04",21.190001
"261","2008-06-05",21.940001
"262","2008-06-06",21.48
"263","2008-06-09",22.25
"264","2008-06-10",23.75
"265","2008-06-11",22.6
"266","2008-06-12",23.049999
"267","2008-06-13",23
"268","2008-06-16",23.51
"269","2008-06-17",23.110001
"270","2008-06-18",23.02
"271","2008-06-19",22.9
"272","2008-06-20",22.99
"273","2008-06-23",23.1
"274","2008-06-24",22.92
"275","2008-06-25",22.91
"276","2008-06-26",22.74
"277","2008-06-27",23.5
"278","2008-06-30",22.860001
"279","2008-07-01",23.309999
"280","2008-07-02",23.200001
"281","2008-07-03",23.059999
"282","2008-07-07",23.01
"283","2008-07-08",23.15
"284","2008-07-09",22.719999
"285","2008-07-10",22.68
"286","2008-07-11",22.23
"287","2008-07-14",21.139999
"288","2008-07-15",20.360001
"289","2008-07-16",21.6
"290","2008-07-17",22.200001
"291","2008-07-18",22.059999
"292","2008-07-21",22.09
"293","2008-07-22",22.6
"294","2008-07-23",22.43
"295","2008-07-24",21.940001
"296","2008-07-25",22
"297","2008-07-28",21.799999
"298","2008-07-29",21.620001
"299","2008-07-30",21.59
"300","2008-07-31",20.6
"301","2008-08-01",20.860001
"302","2008-08-04",21.290001
"303","2008-08-05",22.110001
"304","2008-08-06",21.440001
"305","2008-08-07",20.950001
"306","2008-08-08",21.450001
"307","2008-08-11",21.84
"308","2008-08-12",21.309999
"309","2008-08-13",21.49
"310","2008-08-14",21.34
"311","2008-08-15",21.469999
"312","2008-08-18",21.42
"313","2008-08-19",21.120001
"314","2008-08-20",21.24
"315","2008-08-21",21.219999
"316","2008-08-22",21.5
"317","2008-08-25",20.389999
"318","2008-08-26",20.75
"319","2008-08-27",20.73
"320","2008-08-28",20.950001
"321","2008-08-29",20.5
"322","2008-09-02",20.9
"323","2008-09-03",20.98
"324","2008-09-04",20.530001
"325","2008-09-05",20.950001
"326","2008-09-08",20.940001
"327","2008-09-09",20.129999
"328","2008-09-10",20.5
"329","2008-09-11",20.57
"330","2008-09-12",20.389999
"331","2008-09-15",20.040001
"332","2008-09-16",20
"333","2008-09-17",19.32
"334","2008-09-18",19.74
"335","2008-09-19",19.26
"336","2008-09-22",18.860001
"337","2008-09-23",18.65
"338","2008-09-24",19
"339","2008-09-25",18.85
"340","2008-09-26",18.969999
"341","2008-09-29",17.940001
"342","2008-09-30",22.99
"343","2008-10-01",17.9
"344","2008-10-02",17.5
"345","2008-10-03",16.110001
"346","2008-10-06",15.49
"347","2008-10-07",15.45
"348","2008-10-08",15.01
"349","2008-10-09",14.5
"350","2008-10-10",13.41
"351","2008-10-13",13.79
"352","2008-10-14",13.82
"353","2008-10-15",13.03
"354","2008-10-16",13.1
"355","2008-10-17",13.5
"356","2008-10-20",14.2
"357","2008-10-21",14.44
"358","2008-10-22",13.51
"359","2008-10-23",13.65
"360","2008-10-24",13.18
"361","2008-10-27",12.31
"362","2008-10-28",11.02
"363","2008-10-29",11.62
"364","2008-10-30",12.1
"365","2008-10-31",12.52
"366","2008-11-03",12.51
"367","2008-11-04",12.49
"368","2008-11-05",12.97
"369","2008-11-06",12.97
"370","2008-11-07",12.79
"371","2008-11-10",11.84
"372","2008-11-11",11.73
"373","2008-11-12",11.14
"374","2008-11-13",11.02
"375","2008-11-14",11.1
"376","2008-11-17",10.85
"377","2008-11-18",11.24
"378","2008-11-19",10.64
"379","2008-11-20",9.2
"380","2008-11-21",9.86
"381","2008-11-24",10.02
"382","2008-11-25",10.16
"383","2008-11-26",10.3
"384","2008-11-28",10.46
"385","2008-12-01",10
"386","2008-12-02",10.27
"387","2008-12-03",10.14
"388","2008-12-04",10.31
"389","2008-12-05",10.85
"390","2008-12-08",11.95
"391","2008-12-09",12.54
"392","2008-12-10",12.95
"393","2008-12-11",12.23
"394","2008-12-12",12.14
"395","2008-12-15",11.27
"396","2008-12-16",13
"397","2008-12-17",12.64
"398","2008-12-18",12.66
"399","2008-12-19",12.42
"400","2008-12-22",12.59
"401","2008-12-23",12.68
"402","2008-12-24",12.81
"403","2008-12-26",12.86
"404","2008-12-29",12.02
"405","2008-12-30",12.21
"406","2008-12-31",12.99
"407","2009-01-02",13.96
"408","2009-01-05",13.98
"409","2009-01-06",14.38
"410","2009-01-07",14.01
"411","2009-01-08",14.71
"412","2009-01-09",14.13
"413","2009-01-12",14.34
"414","2009-01-13",14.08
"415","2009-01-14",12.78
"416","2009-01-15",12.58
"417","2009-01-16",12.46
"418","2009-01-20",11.32
"419","2009-01-21",11.98
"420","2009-01-22",12
"421","2009-01-23",12.02
"422","2009-01-26",12.08
"423","2009-01-27",12.43
"424","2009-01-28",12.2
"425","2009-01-29",11.82
"426","2009-01-30",12.15
"427","2009-02-02",11.98
"428","2009-02-03",11.93
"429","2009-02-04",11.94
"430","2009-02-05",12.04
"431","2009-02-06",12.35
"432","2009-02-09",13.04
"433","2009-02-10",12.43
"434","2009-02-11",12.9
"435","2009-02-12",13.04
"436","2009-02-13",13.05
"437","2009-02-17",12.68
"438","2009-02-18",12.43
"439","2009-02-19",12.68
"440","2009-02-20",13.12
"441","2009-02-23",13.03
"442","2009-02-24",13.81
"443","2009-02-25",14.43
"444","2009-02-26",14.29
"445","2009-02-27",14.48
"446","2009-03-02",13.99
"447","2009-03-03",13.93
"448","2009-03-04",14.3
"449","2009-03-05",14
"450","2009-03-06",14.4
"451","2009-03-09",14.34
"452","2009-03-10",14.87
"453","2009-03-11",14.67
"454","2009-03-12",15
"455","2009-03-13",15.33
"456","2009-03-16",15.41
"457","2009-03-17",15.91
"458","2009-03-18",15.94
"459","2009-03-19",15.93
"460","2009-03-20",16.07
"461","2009-03-23",17.23
"462","2009-03-24",16.26
"463","2009-03-25",16.719999
"464","2009-03-26",17.040001
"465","2009-03-27",16.360001
"466","2009-03-30",15.99
"467","2009-03-31",15.97
"468","2009-04-01",16.77
"469","2009-04-02",17.17
"470","2009-04-03",17.110001
"471","2009-04-06",16.690001
"472","2009-04-07",16.41
"473","2009-04-08",16.27
"474","2009-04-09",16.459999
"475","2009-04-13",16
"476","2009-04-14",15.71
"477","2009-04-15",16
"478","2009-04-16",16
"479","2009-04-17",16.18
"480","2009-04-20",15.03
"481","2009-04-21",16.4
"482","2009-04-22",15.69
"483","2009-04-23",15.95
"484","2009-04-24",15.42
"485","2009-04-27",15.42
"486","2009-04-28",15.43
"487","2009-04-29",15.8
"488","2009-04-30",15.48
"489","2009-05-01",16.190001
"490","2009-05-04",16.49
"491","2009-05-05",15.75
"492","2009-05-06",15.75
"493","2009-05-07",15.9
"494","2009-05-08",16.469999
"495","2009-05-11",16.18
"496","2009-05-12",15.93
"497","2009-05-13",15.9
"498","2009-05-14",15.5
"499","2009-05-15",15.54
"500","2009-05-18",16.25
"501","2009-05-19",16.120001
"502","2009-05-20",16.290001
"503","2009-05-21",15.86
"504","2009-05-22",15.77
"505","2009-05-26",16.26
"506","2009-05-27",15.82
"507","2009-05-28",16.120001
"508","2009-05-29",16.5
"509","2009-06-01",17.26
"510","2009-06-02",17.85
"511","2009-06-03",18.049999
"512","2009-06-04",17.65
"513","2009-06-05",17.73
"514","2009-06-08",17.639999
"515","2009-06-09",17.940001
"516","2009-06-10",17.59
"517","2009-06-11",17.75
"518","2009-06-12",17.690001
"519","2009-06-15",17.059999
"520","2009-06-16",16.76
"521","2009-06-17",17.389999
"522","2009-06-18",17.190001
"523","2009-06-19",17.33
"524","2009-06-22",17.040001
"525","2009-06-23",16.969999
"526","2009-06-24",17.219999
"527","2009-06-25",17.540001
"528","2009-06-26",17.6
"529","2009-06-29",17.51
"530","2009-06-30",17.309999
"531","2009-07-01",17.83
"532","2009-07-02",17.280001
"533","2009-07-06",17.35
"534","2009-07-07",17.049999
"535","2009-07-08",16.98
"536","2009-07-09",16.969999
"537","2009-07-10",16.92
"538","2009-07-13",17.299999
"539","2009-07-14",17.18
"540","2009-07-15",17.93
"541","2009-07-16",18.49
"542","2009-07-17",18.67
"543","2009-07-20",19
"544","2009-07-21",18.98
"545","2009-07-22",19
"546","2009-07-23",19.1
"547","2009-07-24",18.77
"548","2009-07-27",18.6
"549","2009-07-28",18.469999
"550","2009-07-29",18.41
"551","2009-07-30",18.42
"552","2009-07-31",18.33
"553","2009-08-03",19.01
"554","2009-08-04",19
"555","2009-08-05",18.809999
"556","2009-08-06",18.549999
"557","2009-08-07",18.790001
"558","2009-08-10",18.5
"559","2009-08-11",18.43
"560","2009-08-12",18.440001
"561","2009-08-13",18.49
"562","2009-08-14",18.43
"563","2009-08-17",18.41
"564","2009-08-18",18.49
"565","2009-08-19",18.379999
"566","2009-08-20",18.5
"567","2009-08-21",18.49
"568","2009-08-24",18.620001
"569","2009-08-25",18.450001
"570","2009-08-26",18.57
"571","2009-08-27",18.6
"572","2009-08-28",18.370001
"573","2009-08-31",18.299999
"574","2009-09-01",18.200001
"575","2009-09-02",18.290001
"576","2009-09-03",18.51
"577","2009-09-04",18.5
"578","2009-09-08",18.57
"579","2009-09-09",18.84
"580","2009-09-10",19.190001
"581","2009-09-11",18.92
"582","2009-09-14",18.959999
"583","2009-09-15",19.1
"584","2009-09-16",19.27
"585","2009-09-17",19.040001
"586","2009-09-18",19.01
"587","2009-09-21",18.889999
"588","2009-09-22",18.76
"589","2009-09-23",18.58
"590","2009-09-24",18.309999
"591","2009-09-25",18.049999
"592","2009-09-28",18.690001
"593","2009-09-29",18.860001
"594","2009-09-30",18.799999
"595","2009-10-01",18.459999
"596","2009-10-02",18.51
"597","2009-10-05",18.84
"598","2009-10-06",19.290001
"599","2009-10-07",19.309999
"600","2009-10-08",19.33
"601","2009-10-09",19.52
"602","2009-10-12",19.73
"603","2009-10-13",19.48
"604","2009-10-14",19.98
"605","2009-10-15",20.110001
"606","2009-10-16",20.129999
"607","2009-10-19",20.43
"608","2009-10-20",20.09
"609","2009-10-21",19.93
"610","2009-10-22",20.33
"611","2009-10-23",19.469999
"612","2009-10-26",19.32
"613","2009-10-27",19.469999
"614","2009-10-28",18.889999
"615","2009-10-29",19.120001
"616","2009-10-30",18.66
"617","2009-11-02",20.459999
"618","2009-11-03",21.370001
"619","2009-11-04",21.66
"620","2009-11-05",22.309999
"621","2009-11-06",22.299999
"622","2009-11-09",22.969999
"623","2009-11-10",23.01
"624","2009-11-11",23.700001
"625","2009-11-12",23.43
"626","2009-11-13",23.67
"627","2009-11-16",24.09
"628","2009-11-17",23.84
"629","2009-11-18",23.459999
"630","2009-11-19",23.15
"631","2009-11-20",23.200001
"632","2009-11-23",23.709999
"633","2009-11-24",23.76
"634","2009-11-25",23.83
"635","2009-11-27",23.27
"636","2009-11-30",24.25
"637","2009-12-01",24.360001
"638","2009-12-02",24.24
"639","2009-12-03",23.379999
"640","2009-12-04",23.450001
"641","2009-12-07",23.219999
"642","2009-12-08",23.33
"643","2009-12-09",23.23
"644","2009-12-10",22.950001
"645","2009-12-11",23.5
"646","2009-12-14",24.26
"647","2009-12-15",24.24
"648","2009-12-16",24.1
"649","2009-12-17",22.84
"650","2009-12-18",23.24
"651","2009-12-21",23.49
"652","2009-12-22",23.389999
"653","2009-12-23",23.84
"654","2009-12-24",24.15
"655","2009-12-28",23.959999
"656","2009-12-29",24.219999
"657","2009-12-30",24.110001
"658","2009-12-31",23.59
"659","2010-01-04",23.969999
"660","2010-01-05",24.049999
"661","2010-01-06",23.9
"662","2010-01-07",23.75
"663","2010-01-08",23.9
"664","2010-01-11",23.57
"665","2010-01-12",23.309999
"666","2010-01-13",23.23
"667","2010-01-14",23.17
"668","2010-01-15",23.08
"669","2010-01-19",23.35
"670","2010-01-20",22.950001
"671","2010-01-21",22.379999
"672","2010-01-22",22.559999
"673","2010-01-25",23.030001
"674","2010-01-26",22.91
"675","2010-01-27",23.41
"676","2010-01-28",23.709999
"677","2010-01-29",24.15
"678","2010-02-01",23.66
"679","2010-02-02",23.719999
"680","2010-02-03",23.290001
"681","2010-02-04",22.969999
"682","2010-02-05",23.5
"683","2010-02-08",23.09
"684","2010-02-09",23.139999
"685","2010-02-10",23.41
"686","2010-02-11",23.540001
"687","2010-02-12",23.299999
"688","2010-02-16",23.32
"689","2010-02-17",23.59
"690","2010-02-18",24.23
"691","2010-02-19",24.610001
"692","2010-02-22",24.780001
"693","2010-02-23",24.42
"694","2010-02-24",24.379999
"695","2010-02-25",25.799999
"696","2010-02-26",25.32
"697","2010-03-01",25.450001
"698","2010-03-02",25.26
"699","2010-03-03",25.059999
"700","2010-03-04",24.790001
"701","2010-03-05",25
"702","2010-03-08",25.120001
"703","2010-03-09",25
"704","2010-03-10",25.02
"705","2010-03-11",25.08
"706","2010-03-12",25
"707","2010-03-15",25.059999
"708","2010-03-16",25.15
"709","2010-03-17",25
"710","2010-03-18",25.41
"711","2010-03-19",25.41
"712","2010-03-22",25.549999
"713","2010-03-23",25.700001
"714","2010-03-24",25.860001
"715","2010-03-25",25.959999
"716","2010-03-26",25.98
"717","2010-03-29",26
"718","2010-03-30",26.32
"719","2010-03-31",26.68
"720","2010-04-01",26.09
"721","2010-04-05",26.35
"722","2010-04-06",25.969999
"723","2010-04-07",25.959999
"724","2010-04-08",25.92
"725","2010-04-09",25.860001
"726","2010-04-12",25.799999
"727","2010-04-13",25.879999
"728","2010-04-14",26.43
"729","2010-04-15",26.129999
"730","2010-04-16",26.309999
"731","2010-04-19",26.219999
"732","2010-04-20",26.540001
"733","2010-04-21",26.940001
"734","2010-04-22",26.969999
"735","2010-04-23",27.360001
"736","2010-04-26",27.219999
"737","2010-04-27",26.35
"738","2010-04-28",26.09
"739","2010-04-29",26.42
"740","2010-04-30",25.59
"741","2010-05-03",25.76
"742","2010-05-04",24.040001
"743","2010-05-05",23.68
"744","2010-05-06",23.18
"745","2010-05-07",23.049999
"746","2010-05-10",23.9
"747","2010-05-11",24.34
"748","2010-05-12",25.35
"749","2010-05-13",25.030001
"750","2010-05-14",24.85
"751","2010-05-17",25.17
"752","2010-05-18",25.110001
"753","2010-05-19",24.65
"754","2010-05-20",23.450001
"755","2010-05-21",23.92
"756","2010-05-24",23.709999
"757","2010-05-25",23.620001
"758","2010-05-26",24.030001
"759","2010-05-27",24.75
"760","2010-05-28",24.280001
"761","2010-06-01",23.299999
"762","2010-06-02",24.67
"763","2010-06-03",24.59
"764","2010-06-04",23.379999
"765","2010-06-07",23.57
"766","2010-06-08",23.440001
"767","2010-06-09",23.690001
"768","2010-06-10",24.389999
"769","2010-06-11",24.77
"770","2010-06-14",24.809999
"771","2010-06-15",25.129999
"772","2010-06-16",25.33
"773","2010-06-17",25.610001
"774","2010-06-18",26.049999
"775","2010-06-21",26.309999
"776","2010-06-22",26.15
"777","2010-06-23",26.219999
"778","2010-06-24",26.18
"779","2010-06-25",26.719999
"780","2010-06-28",26.48
"781","2010-06-29",25.68
"782","2010-06-30",25.190001
"783","2010-07-01",25.02
"784","2010-07-02",24.870001
"785","2010-07-06",25.01
"786","2010-07-07",25.799999
"787","2010-07-08",26.059999
"788","2010-07-09",26.41
"789","2010-07-12",25.98
"790","2010-07-13",26.459999
"791","2010-07-14",26.42
"792","2010-07-15",26.01
"793","2010-07-16",25
"794","2010-07-19",25
"795","2010-07-20",25.309999
"796","2010-07-21",24.889999
"797","2010-07-22",25.57
"798","2010-07-23",26.26
"799","2010-07-26",26.690001
"800","2010-07-27",26.459999
"801","2010-07-28",25.93
"802","2010-07-29",25.75
"803","2010-07-30",25.790001
"804","2010-08-02",25.6
"805","2010-08-03",24.540001
"806","2010-08-04",24.83
"807","2010-08-05",24.51
"808","2010-08-06",24.389999
"809","2010-08-09",24.59
"810","2010-08-10",24
"811","2010-08-11",23.35
"812","2010-08-12",23.4
"813","2010-08-13",23.07
"814","2010-08-16",23.299999
"815","2010-08-17",23.33
"816","2010-08-18",22.98
"817","2010-08-19",22.540001
"818","2010-08-20",22.84
"819","2010-08-23",22.35
"820","2010-08-24",22.4
"821","2010-08-25",22.74
"822","2010-08-26",23.16
"823","2010-08-27",23.950001
"824","2010-08-30",23.17
"825","2010-08-31",23.059999
"826","2010-09-01",24.040001
"827","2010-09-02",23.799999
"828","2010-09-03",24.129999
"829","2010-09-07",23.389999
"830","2010-09-08",23.209999
"831","2010-09-09",23.32
"832","2010-09-10",23.24
"833","2010-09-13",24.17
"834","2010-09-14",24.1
"835","2010-09-15",24.299999
"836","2010-09-16",24.09
"837","2010-09-17",23.940001
"838","2010-09-20",24.93
"839","2010-09-21",24.57
"840","2010-09-22",24.76
"841","2010-09-23",24.4
"842","2010-09-24",25.280001
"843","2010-09-27",24.790001
"844","2010-09-28",25.09
"845","2010-09-29",24.74
"846","2010-09-30",25.02
"847","2010-10-01",25.610001
"848","2010-10-04",25.379999
"849","2010-10-05",26.059999
"850","2010-10-06",26.16
"851","2010-10-07",26.24
"852","2010-10-08",26.6
"853","2010-10-11",26.76
"854","2010-10-12",26.68
"855","2010-10-13",27.49
"856","2010-10-14",27.620001
"857","2010-10-15",27.91
"858","2010-10-18",27.98
"859","2010-10-19",27.9
"860","2010-10-20",28.030001
"861","2010-10-21",28.040001
"862","2010-10-22",28.059999
"863","2010-10-25",28.459999
"864","2010-10-26",28.559999
"865","2010-10-27",28.469999
"866","2010-10-28",28.379999
"867","2010-10-29",28.559999
"868","2010-11-01",28.66
"869","2010-11-02",29.77
"870","2010-11-03",28.469999
"871","2010-11-04",29.450001
"872","2010-11-05",29.68
"873","2010-11-08",29.790001
"874","2010-11-09",29.41
"875","2010-11-10",29.65
"876","2010-11-11",29.200001
"877","2010-11-12",28.75
"878","2010-11-15",28.59
"879","2010-11-16",27.76
"880","2010-11-17",27.77
"881","2010-11-18",28.32
"882","2010-11-19",28.34
"883","2010-11-22",28.51
"884","2010-11-23",28.15
"885","2010-11-24",28.5
"886","2010-11-26",28.4
"887","2010-11-29",28.34
"888","2010-11-30",27.98
"889","2010-12-01",28.290001
"890","2010-12-02",28.389999
"891","2010-12-03",28.26
"892","2010-12-06",28.450001
"893","2010-12-07",28.68
"894","2010-12-08",28.6
"895","2010-12-09",28.67
"896","2010-12-10",28.940001
"897","2010-12-13",28.719999
"898","2010-12-14",28.76
"899","2010-12-15",28.43
"900","2010-12-16",28.52
"901","2010-12-17",28.25
"902","2010-12-20",28.190001
"903","2010-12-21",27.83
"904","2010-12-22",27.66
"905","2010-12-23",27.450001
"906","2010-12-27",27.51
"907","2010-12-28",27.16
"908","2010-12-29",27.1
"909","2010-12-30",26.860001
"910","2010-12-31",26.809999
"911","2011-01-03",27.139999
"912","2011-01-04",26.75
"913","2011-01-05",26.780001
"914","2011-01-06",26.709999
"915","2011-01-07",26.889999
"916","2011-01-10",26.99
"917","2011-01-11",27.1
"918","2011-01-12",27.27
"919","2011-01-13",27.67
"920","2011-01-14",28.02
"921","2011-01-18",29.280001
"922","2011-01-19",28.91
"923","2011-01-20",28.459999
"924","2011-01-21",27.940001
"925","2011-01-24",28
"926","2011-01-25",27.809999
"927","2011-01-26",28.780001
"928","2011-01-27",28.959999
"929","2011-01-28",28.15
"930","2011-01-31",28.27
"931","2011-02-01",28.700001
"932","2011-02-02",28.379999
"933","2011-02-03",28.42
"934","2011-02-04",28.26
"935","2011-02-07",28.309999
"936","2011-02-08",28.360001
"937","2011-02-09",28.110001
"938","2011-02-10",28.25
"939","2011-02-11",28.790001
"940","2011-02-14",28.790001
"941","2011-02-15",28.950001
"942","2011-02-16",28.92
"943","2011-02-17",29.040001
"944","2011-02-18",29.25
"945","2011-02-22",28.370001
"946","2011-02-23",27.5
"947","2011-02-24",27.59
"948","2011-02-25",28.780001
"949","2011-02-28",28.940001
"950","2011-03-01",27.83
"951","2011-03-02",27.27
"952","2011-03-03",27.959999
"953","2011-03-04",27.620001
"954","2011-03-07",26.870001
"955","2011-03-08",27.25
"956","2011-03-09",27.620001
"957","2011-03-10",26.57
"958","2011-03-11",26.459999
"959","2011-03-14",25.82
"960","2011-03-15",25.610001
"961","2011-03-16",25.49
"962","2011-03-17",25.620001
"963","2011-03-18",26.440001
"964","2011-03-21",27.01
"965","2011-03-22",26.68
"966","2011-03-23",27.09
"967","2011-03-24",27.18
"968","2011-03-25",27.360001
"969","2011-03-28",27.620001
"970","2011-03-29",27.98
"971","2011-03-30",28.059999
"972","2011-03-31",28.209999
"973","2011-04-01",28.299999
"974","2011-04-04",28.360001
"975","2011-04-05",28.309999
"976","2011-04-06",28.27
"977","2011-04-07",28.16
"978","2011-04-08",28.23
