"","date","VBIV"
"200","2007-10-17",28.049999
"201","2007-10-18",26.5
"202","2007-10-19",26.5
"203","2007-10-22",26.549999
"204","2007-10-23",27.5
"205","2007-10-24",24.25
"206","2007-10-25",24.5
"207","2007-10-26",24.75
"208","2007-10-29",24.5
"209","2007-10-30",7.93795
"210","2007-10-31",25
"211","2007-11-01",24.1
"212","2007-11-02",24.15
"213","2007-11-05",23.9
"214","2007-11-06",24.1
"215","2007-11-07",24.450001
"216","2007-11-08",24.15
"217","2007-11-09",6.79853
"218","2007-11-12",24
"219","2007-11-13",23.9
"220","2007-11-14",24
"221","2007-11-15",23.549999
"222","2007-11-16",22.75
"223","2007-11-19",22.75
"224","2007-11-20",22.5
"225","2007-11-21",22
"226","2007-11-23",21.950001
"227","2007-11-26",22
"228","2007-11-27",5.89045
"229","2007-11-28",21.75
"230","2007-11-29",22.049999
"231","2007-11-30",23
"232","2007-12-03",22
"233","2007-12-04",22.35
"234","2007-12-05",22.15
"235","2007-12-06",25.1
"236","2007-12-07",24.950001
"237","2007-12-10",25.75
"238","2007-12-11",24.85
"239","2007-12-12",5.12738
"240","2007-12-13",25.35
"241","2007-12-14",25.700001
"242","2007-12-17",25
"243","2007-12-18",25.450001
"244","2007-12-19",26
"245","2007-12-20",5.36217
"246","2007-12-21",4.85116
"247","2007-12-24",23.75
"248","2007-12-26",24.15
"249","2007-12-27",24.15
"250","2007-12-28",24.549999
"251","2007-12-31",4.21585
"252","2008-01-02",24.35
"253","2008-01-03",24.450001
"254","2008-01-04",25.65
"255","2008-01-07",26.049999
"256","2008-01-08",26.200001
"257","2008-01-09",26.049999
"258","2008-01-10",23.200001
"259","2008-01-11",25.75
"260","2008-01-14",26.25
"261","2008-01-15",24.85
"262","2008-01-16",26.6
"263","2008-01-17",4.69578
"264","2008-01-18",26.6
"265","2008-01-22",23.65
"266","2008-01-23",24.4
"267","2008-01-24",27.6
"268","2008-01-25",25.950001
"269","2008-01-28",25.6
"270","2008-01-29",26.25
"271","2008-01-30",25.35
"272","2008-01-31",25.15
"273","2008-02-01",26.35
"274","2008-02-04",26.35
"275","2008-02-05",4.66126
"276","2008-02-06",25.950001
"277","2008-02-07",25
"278","2008-02-08",25.700001
"279","2008-02-11",24.700001
"280","2008-02-12",25.700001
"281","2008-02-13",25.35
"282","2008-02-14",25.25
"283","2008-02-15",4.38503
"284","2008-02-19",24.6
"285","2008-02-20",24.4
"286","2008-02-21",25
"287","2008-02-22",25
"288","2008-02-25",25.549999
"289","2008-02-26",25.6
"290","2008-02-27",25
"291","2008-02-28",25
"292","2008-02-29",24.9
"293","2008-03-03",25.450001
"294","2008-03-04",3.47005
"295","2008-03-05",25.049999
"296","2008-03-06",25.049999
"297","2008-03-07",24.200001
"298","2008-03-10",25.049999
"299","2008-03-11",3.64959
"300","2008-03-12",25.049999
"301","2008-03-13",24.950001
"302","2008-03-14",24.5
"303","2008-03-17",24.5
"304","2008-03-18",24.5
"305","2008-03-19",23.049999
"306","2008-03-20",24
"307","2008-03-24",23.75
"308","2008-03-25",3.88783
"309","2008-03-26",24.25
"310","2008-03-27",24.75
"311","2008-03-28",3.912
"312","2008-03-31",25.75
"313","2008-04-01",26.25
"314","2008-04-02",26.450001
"315","2008-04-03",26
"316","2008-04-04",26.25
"317","2008-04-07",25.25
"318","2008-04-08",25.25
"319","2008-04-09",25.85
"320","2008-04-10",26.25
"321","2008-04-11",25.4
"322","2008-04-14",25.4
"323","2008-04-15",25.4
"324","2008-04-16",25.5
"325","2008-04-17",25.5
"326","2008-04-18",25.25
"327","2008-04-21",25.25
"328","2008-04-22",25.25
"329","2008-04-23",25.049999
"330","2008-04-24",25.25
"331","2008-04-25",25.15
"332","2008-04-28",25.200001
"333","2008-04-29",25.25
"334","2008-04-30",25.25
"335","2008-05-01",25.25
"336","2008-05-02",25.25
"337","2008-05-05",25.35
"338","2008-05-06",25.35
"339","2008-05-07",25.35
"340","2008-05-08",3.90164
"341","2008-05-09",25.25
"342","2008-05-12",25.25
"343","2008-05-13",25.25
"344","2008-05-14",25.25
"345","2008-05-15",24.25
"346","2008-05-16",26
"347","2008-05-19",24.549999
"348","2008-05-20",24.950001
"349","2008-05-21",24.950001
"350","2008-05-22",24.85
"351","2008-05-23",24.950001
"352","2008-05-27",24.9
"353","2008-05-28",23.75
"354","2008-05-29",3.83259
"355","2008-05-30",24.225
"356","2008-06-02",23.1
"357","2008-06-03",23.975
"358","2008-06-04",23.950001
"359","2008-06-05",23.450001
"360","2008-06-06",23.200001
"361","2008-06-09",23.200001
"362","2008-06-10",22.799999
"363","2008-06-11",22.549999
"364","2008-06-12",23
"365","2008-06-13",22.9
"366","2008-06-16",3.03154
"367","2008-06-17",22.5
"368","2008-06-18",22.5
"369","2008-06-19",21.25
"370","2008-06-20",21.299999
"371","2008-06-23",23.65
"372","2008-06-24",19
"373","2008-06-25",20.5
"374","2008-06-26",22.450001
"375","2008-06-27",22
"376","2008-06-30",21.780001
"377","2008-07-01",21.780001
"378","2008-07-02",19.049999
"379","2008-07-03",19.049999
"380","2008-07-07",19.049999
"381","2008-07-08",19.049999
"382","2008-07-09",19.049999
"383","2008-07-10",19.049999
"384","2008-07-11",19.049999
"385","2008-07-14",19.049999
"386","2008-07-15",19.049999
"387","2008-07-16",18.15
"388","2008-07-17",18.15
"389","2008-07-18",18.25
"390","2008-07-21",20.200001
"391","2008-07-22",18.5
"392","2008-07-23",18.75
"393","2008-07-24",15.1
"394","2008-07-25",17.549999
"395","2008-07-28",18.75
"396","2008-07-29",17
"397","2008-07-30",17
"398","2008-07-31",17
"399","2008-08-01",17.299999
"400","2008-08-04",17.299999
"401","2008-08-05",3.74627
"402","2008-08-06",17
"403","2008-08-07",17
"404","2008-08-08",17
"405","2008-08-11",15.05
"406","2008-08-12",15.65
"407","2008-08-13",15.25
"408","2008-08-14",14.9495
"409","2008-08-15",14.95
"410","2008-08-18",15.75
"411","2008-08-19",15.85
"412","2008-08-20",16
"413","2008-08-21",16
"414","2008-08-22",15.485
"415","2008-08-25",15.75
"416","2008-08-26",16.049999
"417","2008-08-27",15.05
"418","2008-08-28",16.450001
"419","2008-08-29",15.05
"420","2008-09-02",15.05
"421","2008-09-03",15
"422","2008-09-04",2.17525
"423","2008-09-05",14.55
"424","2008-09-08",14.55
"425","2008-09-09",2.00261
"426","2008-09-10",15.9
"427","2008-09-11",2.52053
"428","2008-09-12",15
"429","2008-09-15",15
"430","2008-09-16",15
"431","2008-09-17",15
"432","2008-09-18",14.25
"433","2008-09-19",12.3
"434","2008-09-22",12.3
"435","2008-09-23",14.35
"436","2008-09-24",14.05
"437","2008-09-25",14
"438","2008-09-26",13.85
"439","2008-09-29",12.85
"440","2008-09-30",11.25
"441","2008-10-01",12.75
"442","2008-10-02",12.3
"443","2008-10-03",12.3
"444","2008-10-06",11.15
"445","2008-10-07",11.25
"446","2008-10-08",10.35
"447","2008-10-09",11.25
"448","2008-10-10",11.25
"449","2008-10-13",11.25
"450","2008-10-14",9.8
"451","2008-10-15",9.8
"452","2008-10-16",9.8
"453","2008-10-17",9.8
"454","2008-10-20",9.8
"455","2008-10-21",9.8
"456","2008-10-22",10
"457","2008-10-23",10
"458","2008-10-24",11.155
"459","2008-10-27",10.75
"460","2008-10-28",10.75
"461","2008-10-29",9.25
"462","2008-10-30",8.8
"463","2008-10-31",9.7
"464","2008-11-03",9.05
"465","2008-11-04",9.05
"466","2008-11-05",9.05
"467","2008-11-06",9.5
"468","2008-11-07",9.3
"469","2008-11-10",10.75
"470","2008-11-11",9
"471","2008-11-12",1.58828
"472","2008-11-13",7.7
"473","2008-11-14",7.05
"474","2008-11-17",6.3
"475","2008-11-18",6.45
"476","2008-11-19",6.1
"477","2008-11-20",6.05
"478","2008-11-21",6.05
"479","2008-11-24",6.05
"480","2008-11-25",NA
"481","2008-11-26",6.5
"482","2008-11-28",6.4
"483","2008-12-01",6.3
"484","2008-12-02",6.3
"485","2008-12-03",6.05
"486","2008-12-04",6.05
"487","2008-12-05",6.15
"488","2008-12-08",5.8
"489","2008-12-09",NA
"490","2008-12-10",5.0005
"491","2008-12-11",NA
"492","2008-12-12",5.1
"493","2008-12-15",NA
"494","2008-12-16",5.1
"495","2008-12-17",5.8
"496","2008-12-18",5.5
"497","2008-12-19",5.55
"498","2008-12-22",NA
"499","2008-12-23",NA
"500","2008-12-24",NA
"501","2008-12-26",5.75
"502","2008-12-29",5.45
"503","2008-12-30",5.1
"504","2008-12-31",5.2
"505","2009-01-02",5.4
"506","2009-01-05",5.5005
"507","2009-01-06",6.75
"508","2009-01-07",NA
"509","2009-01-08",NA
"510","2009-01-09",NA
"511","2009-01-12",NA
"512","2009-01-13",NA
"513","2009-01-14",NA
"514","2009-01-15",6.8
"515","2009-01-16",NA
"516","2009-01-20",7
"517","2009-01-21",NA
"518","2009-01-22",NA
"519","2009-01-23",NA
"520","2009-01-26",NA
"521","2009-01-27",1.8645
"522","2009-01-28",7
"523","2009-01-29",NA
"524","2009-01-30",5.9
"525","2009-02-02",NA
"526","2009-02-03",NA
"527","2009-02-04",NA
"528","2009-02-05",8
"529","2009-02-06",NA
"530","2009-02-09",NA
"531","2009-02-10",NA
"532","2009-02-11",NA
"533","2009-02-12",6.3005
"534","2009-02-13",5.55
"535","2009-02-17",NA
"536","2009-02-18",6
"537","2009-02-19",5.6
"538","2009-02-20",NA
"539","2009-02-23",NA
"540","2009-02-24",NA
"541","2009-02-25",NA
"542","2009-02-26",6
"543","2009-02-27",NA
"544","2009-03-02",NA
"545","2009-03-03",NA
"546","2009-03-04",NA
"547","2009-03-05",5.9
"548","2009-03-06",5.65
"549","2009-03-09",NA
"550","2009-03-10",NA
"551","2009-03-11",4.4
"552","2009-03-12",NA
"553","2009-03-13",4.65
"554","2009-03-16",NA
"555","2009-03-17",4.6505
"556","2009-03-18",5.4
"557","2009-03-19",2.27884
"558","2009-03-20",5.3
"559","2009-03-23",5.3
"560","2009-03-24",5.2
"561","2009-03-25",5.05
"562","2009-03-26",5.3
"563","2009-03-27",6.15
"564","2009-03-30",4.8
"565","2009-03-31",5
"566","2009-04-01",NA
"567","2009-04-02",NA
"568","2009-04-03",5
"569","2009-04-06",NA
"570","2009-04-07",5
"571","2009-04-08",NA
"572","2009-04-09",NA
"573","2009-04-13",4.85
"574","2009-04-14",5.1
"575","2009-04-15",5.05
"576","2009-04-16",NA
"577","2009-04-17",NA
"578","2009-04-20",NA
"579","2009-04-21",NA
"580","2009-04-22",4.66126
"581","2009-04-23",NA
"582","2009-04-24",NA
"583","2009-04-27",NA
"584","2009-04-28",3.24562
"585","2009-04-29",NA
"586","2009-04-30",NA
"587","2009-05-01",3.41825
"588","2009-05-04",NA
"589","2009-05-05",NA
"590","2009-05-06",NA
"591","2009-05-07",NA
"592","2009-05-08",6
"593","2009-05-11",6.25
"594","2009-05-12",5.8
"595","2009-05-13",5.6
"596","2009-05-14",3.81878
"597","2009-05-15",4.76484
"598","2009-05-18",5
"599","2009-05-19",4
"600","2009-05-20",4.5
"601","2009-05-21",4.73031
"602","2009-05-22",4.25
"603","2009-05-26",4.25
"604","2009-05-27",4.25
"605","2009-05-28",NA
"606","2009-05-29",NA
"607","2009-06-01",4.91676
"608","2009-06-02",4.3
"609","2009-06-03",4.25
"610","2009-06-04",4.00523
"611","2009-06-05",NA
"612","2009-06-08",4.4995
"613","2009-06-09",4.6
"614","2009-06-10",NA
"615","2009-06-11",NA
"616","2009-06-12",4.75
"617","2009-06-15",4.75
"618","2009-06-16",4.85
"619","2009-06-17",4.85
"620","2009-06-18",NA
"621","2009-06-19",5
"622","2009-06-22",5.45
"623","2009-06-23",5.5
"624","2009-06-24",NA
"625","2009-06-25",5.75
"626","2009-06-26",5.6
"627","2009-06-29",5.86973
"628","2009-06-30",5.65
"629","2009-07-01",NA
"630","2009-07-02",5.65
"631","2009-07-06",5.55
"632","2009-07-07",6.25
"633","2009-07-08",5.52445
"634","2009-07-09",NA
"635","2009-07-10",5.8
"636","2009-07-13",5.8
"637","2009-07-14",5.65
"638","2009-07-15",5.52445
"639","2009-07-16",5.65
"640","2009-07-17",5.65
"641","2009-07-20",5.65
"642","2009-07-21",5.52445
"643","2009-07-22",5.65
"644","2009-07-23",5.52445
"645","2009-07-24",5.52445
"646","2009-07-27",5.52445
"647","2009-07-28",5.52445
"648","2009-07-29",5.52445
"649","2009-07-30",5.52445
"650","2009-07-31",6.25
"651","2009-08-03",6.25
"652","2009-08-04",6.25
"653","2009-08-05",6.25
"654","2009-08-06",5.52445
"655","2009-08-07",6.2515
"656","2009-08-10",6.2515
"657","2009-08-11",6.2515
"658","2009-08-12",12.55
"659","2009-08-13",4.8339
"660","2009-08-14",10
"661","2009-08-17",4.57148
"662","2009-08-18",4.57148
"663","2009-08-19",4.57148
"664","2009-08-20",9.55
"665","2009-08-21",4.57148
"666","2009-08-24",4.85806
"667","2009-08-25",9.75
"668","2009-08-26",4.85806
"669","2009-08-27",9.5
"670","2009-08-28",4.85806
"671","2009-08-31",9.5
"672","2009-09-01",9.55
"673","2009-09-02",4.85806
"674","2009-09-03",9.3
"675","2009-09-04",9.7495
"676","2009-09-08",9.2
"677","2009-09-09",6.11488
"678","2009-09-10",9.7
"679","2009-09-11",6.2012
"680","2009-09-14",9.1
"681","2009-09-15",9.5
"682","2009-09-16",9.1
"683","2009-09-17",9.15
"684","2009-09-18",9.4665
"685","2009-09-21",9.1
"686","2009-09-22",9.7
"687","2009-09-23",9
"688","2009-09-24",NA
"689","2009-09-25",8.25
"690","2009-09-28",8.0005
"691","2009-09-29",9.05
"692","2009-09-30",9.4
"693","2009-10-01",NA
"694","2009-10-02",8.0505
"695","2009-10-05",NA
"696","2009-10-06",NA
"697","2009-10-07",NA
"698","2009-10-08",NA
"699","2009-10-09",8.5
"700","2009-10-12",8.45
"701","2009-10-13",7.75
"702","2009-10-14",8.59743
"703","2009-10-15",8.75
"704","2009-10-16",8.95
"705","2009-10-19",8.75
"706","2009-10-20",8.7
"707","2009-10-21",8.08987
"708","2009-10-22",8.95
"709","2009-10-23",NA
"710","2009-10-26",NA
"711","2009-10-27",NA
"712","2009-10-28",9.35
"713","2009-10-29",8.85
"714","2009-10-30",11.042
"715","2009-11-02",NA
"716","2009-11-03",9.4
"717","2009-11-04",13.7248
"718","2009-11-05",NA
"719","2009-11-06",NA
"720","2009-11-09",8.9935
"721","2009-11-10",NA
"722","2009-11-11",8.95
"723","2009-11-12",20.802999
"724","2009-11-13",6.8
"725","2009-11-16",22.9783
"726","2009-11-17",6.8
"727","2009-11-18",21.4072
"728","2009-11-19",7
"729","2009-11-20",NA
"730","2009-11-23",20.395599
"731","2009-11-24",NA
"732","2009-11-25",17.2397
"733","2009-11-27",7.675
"734","2009-11-30",7.45
"735","2009-12-01",14.8124
"736","2009-12-02",16.2281
"737","2009-12-03",NA
"738","2009-12-04",8.95
"739","2009-12-07",14.3291
"740","2009-12-08",7.55
"741","2009-12-09",NA
"742","2009-12-10",8
"743","2009-12-11",12.872
"744","2009-12-14",7.5505
"745","2009-12-15",11.2664
"746","2009-12-16",12.2021
"747","2009-12-17",7.5
"748","2009-12-18",7.05
"749","2009-12-21",11.9259
"750","2009-12-22",6.8
"751","2009-12-23",7.5
"752","2009-12-24",7.05
"753","2009-12-28",NA
"754","2009-12-29",7.15
"755","2009-12-30",NA
"756","2009-12-31",7.95
"757","2010-01-04",7.5
"758","2010-01-05",7.5
"759","2010-01-06",7.3
"760","2010-01-07",6.85
"761","2010-01-08",7.95
"762","2010-01-11",7.75
"763","2010-01-12",7.5
"764","2010-01-13",7.75
"765","2010-01-14",14.6018
"766","2010-01-15",7.9
"767","2010-01-19",7.9
"768","2010-01-20",18.645
"769","2010-01-21",7.5
"770","2010-01-22",NA
"771","2010-01-25",7.5
"772","2010-01-26",18.310101
"773","2010-01-27",19.242399
"774","2010-01-28",21.8906
"775","2010-01-29",NA
"776","2010-02-01",19.660101
"777","2010-02-02",NA
"778","2010-02-03",19.4461
"779","2010-02-04",NA
"780","2010-02-05",7.5505
"781","2010-02-08",NA
"782","2010-02-09",22.0287
"783","2010-02-10",NA
"784","2010-02-11",7.65
"785","2010-02-12",24.4422
"786","2010-02-16",7.75
"787","2010-02-17",NA
"788","2010-02-18",21.9977
"789","2010-02-19",NA
"790","2010-02-22",NA
"791","2010-02-23",NA
"792","2010-02-24",25.060301
"793","2010-02-25",25.1915
"794","2010-02-26",8.1
"795","2010-03-01",7.8505
"796","2010-03-02",7.85
"797","2010-03-03",7
"798","2010-03-04",29.303801
"799","2010-03-05",29.618
"800","2010-03-08",7.5
"801","2010-03-09",7.25
"802","2010-03-10",NA
"803","2010-03-11",31.1924
"804","2010-03-12",NA
"805","2010-03-15",7.5
"806","2010-03-16",32.066002
"807","2010-03-17",7.4
"808","2010-03-18",NA
"809","2010-03-19",30.0219
"810","2010-03-22",7.25
"811","2010-03-23",7
"812","2010-03-24",25.4125
"813","2010-03-25",7
"814","2010-03-26",27.056
"815","2010-03-29",26.8937
"816","2010-03-30",6.55
"817","2010-03-31",31.113001
"818","2010-04-01",7.1
"819","2010-04-05",6
"820","2010-04-06",6.55
"821","2010-04-07",NA
"822","2010-04-08",28.0539
"823","2010-04-09",28.6443
"824","2010-04-12",6.55
"825","2010-04-13",27.718901
"826","2010-04-14",6.995
"827","2010-04-15",25.291599
"828","2010-04-16",27.035299
"829","2010-04-19",7.4
"830","2010-04-20",NA
"831","2010-04-21",7.4
"832","2010-04-22",7.1
"833","2010-04-23",26.752199
"834","2010-04-26",NA
"835","2010-04-27",25.378
"836","2010-04-28",28.1402
"837","2010-04-29",7.4
"838","2010-04-30",28.5959
"839","2010-05-03",7.35
"840","2010-05-04",27.1043
"841","2010-05-05",26.317101
"842","2010-05-06",NA
"843","2010-05-07",7.35
"844","2010-05-10",6.9
"845","2010-05-11",7.15
"846","2010-05-12",28.9688
"847","2010-05-13",7.65
"848","2010-05-14",7.292
"849","2010-05-17",7.25
"850","2010-05-18",NA
"851","2010-05-19",NA
"852","2010-05-20",24.5009
"853","2010-05-21",7.0005
"854","2010-05-24",7.1
"855","2010-05-25",6.9
"856","2010-05-26",22.201401
"857","2010-05-27",NA
"858","2010-05-28",7.1
"859","2010-06-01",23.119801
"860","2010-06-02",24.1073
"861","2010-06-03",7.1505
"862","2010-06-04",23.6343
"863","2010-06-07",23.0128
"864","2010-06-08",22.097799
"865","2010-06-09",22.2705
"866","2010-06-10",7.5
"867","2010-06-11",7.35
"868","2010-06-14",7.2
"869","2010-06-15",20.361099
"870","2010-06-16",7
"871","2010-06-17",NA
"872","2010-06-18",7.1
"873","2010-06-21",7.15
"874","2010-06-22",7.1
"875","2010-06-23",NA
"876","2010-06-24",21.010201
"877","2010-06-25",NA
"878","2010-06-28",NA
"879","2010-06-29",21.0965
"880","2010-06-30",NA
"881","2010-07-01",6.6
"882","2010-07-02",NA
"883","2010-07-06",6.65
"884","2010-07-07",NA
"885","2010-07-08",NA
"886","2010-07-09",NA
"887","2010-07-12",19.4841
"888","2010-07-13",6.4
"889","2010-07-14",NA
"890","2010-07-15",NA
"891","2010-07-16",19.1975
"892","2010-07-19",19.1215
"893","2010-07-20",18.134001
"894","2010-07-21",19.3321
"895","2010-07-22",NA
"896","2010-07-23",6.55
"897","2010-07-26",6.55
"898","2010-07-27",6.55
"899","2010-07-28",21.9252
"900","2010-07-29",NA
"901","2010-07-30",6.5
"902","2010-08-02",NA
"903","2010-08-03",6.6005
"904","2010-08-04",25.947701
"905","2010-08-05",27.760401
"906","2010-08-06",6.7495
"907","2010-08-09",NA
"908","2010-08-10",NA
"909","2010-08-11",NA
"910","2010-08-12",24.970501
"911","2010-08-13",6.75
"912","2010-08-16",6
"913","2010-08-17",27.864
"914","2010-08-18",6.3995
"915","2010-08-19",6.4
"916","2010-08-20",NA
"917","2010-08-23",6.6
"918","2010-08-24",NA
"919","2010-08-25",6.5
"920","2010-08-26",27.3978
"921","2010-08-27",NA
"922","2010-08-30",6.15
"923","2010-08-31",6.15
"924","2010-09-01",6.3
"925","2010-09-02",NA
"926","2010-09-03",NA
"927","2010-09-07",5.95
"928","2010-09-08",33.146702
"929","2010-09-09",NA
"930","2010-09-10",6.4
"931","2010-09-13",40.604698
"932","2010-09-14",41.1399
"933","2010-09-15",38.7229
"934","2010-09-16",NA
"935","2010-09-17",6.1
"936","2010-09-20",40.622002
"937","2010-09-21",NA
"938","2010-09-22",36.944801
"939","2010-09-23",6.2
"940","2010-09-24",35.083698
"941","2010-09-27",33.7924
"942","2010-09-28",33.6922
"943","2010-09-29",33.492001
"944","2010-09-30",35.580898
"945","2010-10-01",NA
"946","2010-10-04",33.6646
"947","2010-10-05",34.396599
"948","2010-10-06",34.7971
"949","2010-10-07",33.6646
"950","2010-10-08",33.492001
"951","2010-10-11",NA
"952","2010-10-12",33.837299
"953","2010-10-13",33.146702
"954","2010-10-14",36.2197
"955","2010-10-15",36.8792
"956","2010-10-18",34.717701
"957","2010-10-19",33.143299
"958","2010-10-20",33.9408
"959","2010-10-21",35.3634
"960","2010-10-22",35.5844
"961","2010-10-25",36.955101
"962","2010-10-26",36.782501
"963","2010-10-27",34.386299
"964","2010-10-28",34.386299
"965","2010-10-29",33.9823
"966","2010-11-01",33.840698
"967","2010-11-02",39.855499
"968","2010-11-03",40.138599
"969","2010-11-04",38.6712
"970","2010-11-05",40.397499
"971","2010-11-08",41.6889
"972","2010-11-09",40.860199
"973","2010-11-10",40.742802
"974","2010-11-11",40.131699
"975","2010-11-12",45.48
"976","2010-11-15",48.135201
"977","2010-11-16",44.941399
"978","2010-11-17",44.299198
"979","2010-11-18",47.130501
"980","2010-11-19",46.612598
"981","2010-11-22",49.854698
"982","2010-11-23",52.675701
"983","2010-11-24",55.244499
"984","2010-11-26",62.301998
"985","2010-11-29",63.002899
"986","2010-11-30",59.235901
"987","2010-12-01",59.287701
"988","2010-12-02",58.780201
"989","2010-12-03",61.373199
"990","2010-12-06",61.563099
"991","2010-12-07",62.191502
"992","2010-12-08",61.804798
"993","2010-12-09",61.977402
"994","2010-12-10",62.081001
"995","2010-12-13",62.840599
